,GBCI US Equity,GBCI US Equity,GBCI US Equity,GBCI US Equity,GBCI US Equity
2023-08-09,32.4036,32.7339,32.0442,32.5493,442646.0
2023-08-10,33.0544,33.2681,32.1511,32.3842,498189.0
2023-08-11,32.2968,32.5882,32.0345,32.0442,340985.0
2023-08-12,32.2968,32.5882,32.0345,32.0442,340985.0
2023-08-13,32.2968,32.5882,32.0345,32.0442,340985.0
2023-08-14,31.5683,32.0928,31.2866,31.7237,287481.0
2023-08-15,31.1797,31.1797,30.1113,30.2473,464140.0
2023-08-16,30.1696,30.5386,29.7325,29.781,428330.0
2023-08-17,29.8976,29.9753,29.4313,29.7519,324733.0
2023-08-18,29.4216,30.257,29.2371,30.1598,680082.0
2023-08-19,29.4216,30.257,29.2371,30.1598,680082.0
2023-08-20,29.4216,30.257,29.2371,30.1598,680082.0
2023-08-21,30.2958,30.3638,29.4653,29.6547,368745.0
2023-08-22,29.5965,30.0239,28.4794,28.4892,484082.0
2023-08-23,28.4794,29.1691,28.3337,29.004,352700.0
2023-08-24,28.7611,29.4799,28.7611,29.0622,322939.0
2023-08-25,29.3051,29.3391,28.4212,29.004,400610.0
2023-08-26,29.3051,29.3391,28.4212,29.004,400610.0
2023-08-27,29.3051,29.3391,28.4212,29.004,400610.0
2023-08-28,29.2274,30.0918,29.2274,29.849,423665.0
2023-08-29,29.8296,30.4804,29.6062,30.1307,312636.0
2023-08-30,29.9656,30.0918,29.4071,29.4799,437783.0
2023-08-31,29.4313,29.7082,29.072,29.3439,574454.0
2023-09-01,29.7227,30.7135,29.7227,30.4318,381450.0
2023-09-02,29.7227,30.7135,29.7227,30.4318,381450.0
2023-09-03,29.7227,30.7135,29.7227,30.4318,381450.0
2023-09-04,29.7227,30.7135,29.7227,30.4318,381450.0
2023-09-05,30.0821,30.4804,29.6256,29.7325,562946.0
2023-09-06,29.7033,30.0141,28.2269,28.2755,481946.0
2023-09-07,28.12,28.4406,27.5178,27.7509,627114.0
2023-09-08,27.7801,28.0715,27.309,27.8481,485969.0
2023-09-09,27.7801,28.0715,27.309,27.8481,485969.0
2023-09-10,27.7801,28.0715,27.309,27.8481,485969.0
2023-09-11,28.12,28.5279,27.7412,27.8578,509725.0
2023-09-12,27.9938,28.664,27.9938,28.3726,397151.0
2023-09-13,28.392,28.4017,27.479,27.6927,465205.0
2023-09-14,28.0618,28.6446,28.0618,28.2269,364623.0
2023-09-15,27.8869,28.2172,27.8121,27.9646,1552471.0
2023-09-16,27.8869,28.2172,27.8121,27.9646,1552471.0
2023-09-17,27.8869,28.2172,27.8121,27.9646,1552471.0
2023-09-18,28.0326,28.0326,27.1681,27.1779,743441.0
2023-09-19,27.2458,27.5178,26.6533,26.7893,892155.0
2023-09-20,27.0613,27.207,26.6533,26.7408,654266.0
2023-09-21,26.5562,27.5081,26.0657,27.2556,837584.0
2023-09-22,27.2361,27.4595,26.8962,27.275,918539.0
2023-09-23,27.2361,27.4595,26.8962,27.275,918539.0
2023-09-24,27.2361,27.4595,26.8962,27.275,918539.0
2023-09-25,27.1196,28.0132,27.0031,27.9452,476121.0
2023-09-26,27.5955,28.7126,27.581,28.1686,1139708.0
2023-09-27,28.1686,28.2512,27.2361,27.4401,1025023.0
2023-09-28,27.5372,28.3532,26.9836,27.6441,803833.0
2023-09-29,27.9258,28.4503,27.615,27.6829,824291.0
2023-09-30,27.9258,28.4503,27.615,27.6829,824291.0
2023-10-01,27.9258,28.4503,27.615,27.6829,824291.0
2023-10-02,27.6829,28.1589,27.5858,27.9355,948968.0
2023-10-03,27.7898,28.0132,27.1584,27.3818,790652.0
2023-10-04,27.2458,27.9161,26.5756,27.8772,687590.0
2023-10-05,27.7412,28.6349,27.7412,28.5377,885810.0
2023-10-06,28.1939,29.5299,28.0465,29.137,768627.0
2023-10-07,28.1939,29.5299,28.0465,29.137,768627.0
2023-10-08,28.1939,29.5299,28.0465,29.137,768627.0
2023-10-09,28.6949,29.805,28.6949,29.7166,603679.0
2023-10-10,29.9621,30.4828,29.8148,30.2372,654031.0
2023-10-11,30.3944,30.9985,30.0113,30.414,681837.0
2023-10-12,30.4632,30.473,29.7902,30.414,684999.0
2023-10-13,30.9052,30.9052,29.2155,29.2155,766132.0
2023-10-14,30.9052,30.9052,29.2155,29.2155,766132.0
2023-10-15,30.9052,30.9052,29.2155,29.2155,766132.0
2023-10-16,29.6871,30.2077,29.5888,30.1684,581672.0
2023-10-17,29.9523,31.3866,29.9523,30.915,742540.0
2023-10-18,30.2863,30.6449,29.7067,29.7755,687710.0
2023-10-19,29.6969,30.473,29.2057,29.4415,897042.0
2023-10-20,30.1586,31.416,28.9307,29.2155,1702984.0
2023-10-21,30.1586,31.416,28.9307,29.2155,1702984.0
2023-10-22,30.1586,31.416,28.9307,29.2155,1702984.0
2023-10-23,28.9307,29.9228,28.7342,28.7538,761653.0
2023-10-24,28.8815,29.024,28.4886,28.8619,640588.0
2023-10-25,28.3707,29.2548,28.0957,28.9994,539904.0
2023-10-26,29.2745,30.3846,29.1566,30.2077,715145.0
2023-10-27,29.972,30.1291,29.1495,29.5692,667209.0
2023-10-28,29.972,30.1291,29.1495,29.5692,667209.0
2023-10-29,29.972,30.1291,29.1495,29.5692,667209.0
2023-10-30,30.3158,30.3551,29.3236,29.3531,718681.0
2023-10-31,29.471,29.7166,29.0878,29.6576,664595.0
2023-11-01,29.5397,29.9179,28.8324,29.3433,455112.0
2023-11-02,29.8344,31.1115,29.8344,31.0919,754647.0
2023-11-03,32.0546,32.9927,32.0546,32.2019,887275.0
2023-11-04,32.0546,32.9927,32.0546,32.2019,887275.0
2023-11-05,32.0546,32.9927,32.0546,32.2019,887275.0
2023-11-06,32.1233,32.1233,31.2883,31.5929,579065.0
2023-11-07,31.5339,31.5634,30.807,31.3375,643885.0
2023-11-08,31.2785,31.4357,30.6596,30.9347,490527.0
2023-11-09,31.0329,31.1901,30.0555,30.1488,512089.0
2023-11-10,30.247,30.4532,29.8344,30.1586,386264.0
2023-11-11,30.247,30.4532,29.8344,30.1586,386264.0
2023-11-12,30.247,30.4532,29.8344,30.1586,386264.0
2023-11-13,30.0211,30.7775,29.6482,30.6891,316435.0
2023-11-14,32.143,34.0586,31.9121,33.3808,723966.0
2023-11-15,33.2825,33.9702,33.145,33.705,756313.0
2023-11-16,33.6165,33.6165,32.5359,32.9878,547454.0
2023-11-17,33.3808,33.7148,32.9584,33.0861,528582.0
2023-11-18,33.3808,33.7148,32.9584,33.0861,528582.0
2023-11-19,33.3808,33.7148,32.9584,33.0861,528582.0
2023-11-20,33.0664,33.4004,32.6538,33.1254,357052.0
2023-11-21,32.8896,32.9142,31.9956,32.0349,288365.0
2023-11-22,32.4181,32.4377,31.8434,31.9563,296717.0
2023-11-23,32.4181,32.4377,31.8434,31.9563,296717.0
2023-11-24,32.0742,32.3984,31.8168,32.2707,165753.0
2023-11-25,32.0742,32.3984,31.8168,32.2707,165753.0
2023-11-26,32.0742,32.3984,31.8168,32.2707,165753.0
2023-11-27,32.0153,32.2707,31.6322,32.1135,385912.0
2023-11-28,32.0055,32.1626,31.4357,31.8876,317316.0
2023-11-29,32.5065,33.8621,32.3198,33.5772,789567.0
2023-11-30,33.5772,33.7344,32.8994,33.0369,810783.0
2023-12-01,32.9191,35.7385,32.644,35.6795,823519.0
2023-12-02,32.9191,35.7385,32.644,35.6795,823519.0
2023-12-03,32.9191,35.7385,32.644,35.6795,823519.0
2023-12-04,35.4019,36.6015,35.2037,36.4627,491067.0
2023-12-05,36.2743,36.428,35.4515,35.7093,534982.0
2023-12-06,36.2446,37.3946,35.9125,35.9769,520505.0
2023-12-07,36.2545,37.3847,35.9472,37.3648,622976.0
2023-12-08,37.3748,38.0192,37.0637,37.6226,674886.0
2023-12-09,37.3748,38.0192,37.0637,37.6226,674886.0
2023-12-10,37.3748,38.0192,37.0637,37.6226,674886.0
2023-12-11,37.5532,38.0192,37.3748,37.7812,607950.0
2023-12-12,37.692,37.692,37.008,37.0179,654020.0
2023-12-13,37.0179,40.0019,36.433,39.8135,1314504.0
2023-12-14,41.598,42.639,40.8644,42.5002,1529698.0
2023-12-15,43.1842,43.6799,42.1234,43.0851,2805042.0
2023-12-16,43.1842,43.6799,42.1234,43.0851,2805042.0
2023-12-17,43.1842,43.6799,42.1234,43.0851,2805042.0
2023-12-18,43.4023,43.4023,41.2213,41.7963,1082809.0
2023-12-19,41.8855,43.1247,41.5385,42.3118,731189.0
2023-12-20,42.2226,43.2635,41.5584,41.598,633814.0
2023-12-21,42.0739,42.1904,41.2015,41.7269,580138.0
2023-12-22,42.054,42.5596,41.3601,41.6773,594349.0
2023-12-23,42.054,42.5596,41.3601,41.6773,594349.0
2023-12-24,42.054,42.5596,41.3601,41.6773,594349.0
2023-12-25,42.054,42.5596,41.3601,41.6773,594349.0
2023-12-26,41.8161,42.8174,41.8161,42.4308,453526.0
2023-12-27,42.5398,42.8323,42.1631,42.2325,520392.0
2023-12-28,42.0342,42.3721,41.7269,42.1334,373593.0
2023-12-29,41.9252,42.054,40.9239,40.9635,553613.0
2023-12-30,41.9252,42.054,40.9239,40.9635,553613.0
2023-12-31,41.9252,42.054,40.9239,40.9635,553613.0
2024-01-01,41.9252,42.054,40.9239,40.9635,553613.0
2024-01-02,40.5571,42.1036,40.4183,41.5286,712549.0
2024-01-03,40.9834,40.9834,39.3872,39.4368,954968.0
2024-01-04,39.5756,40.2349,39.5756,39.8433,556396.0
2024-01-05,39.3674,40.6364,39.3674,39.9127,426968.0
2024-01-06,39.3674,40.6364,39.3674,39.9127,426968.0
2024-01-07,39.3674,40.6364,39.3674,39.9127,426968.0
2024-01-08,39.873,40.2894,39.5013,40.2497,410620.0
2024-01-09,39.5657,39.8582,39.189,39.5756,428869.0
2024-01-10,39.2782,40.2795,39.0999,40.2497,567437.0
2024-01-11,39.8135,40.0316,38.9263,39.9722,667528.0
2024-01-12,40.448,40.6959,39.1791,39.5459,418443.0
2024-01-13,40.448,40.6959,39.1791,39.5459,418443.0
2024-01-14,40.448,40.6959,39.1791,39.5459,418443.0
2024-01-15,40.448,40.6959,39.1791,39.5459,418443.0
2024-01-16,39.0105,39.5855,38.8222,39.0006,538516.0
2024-01-17,38.0291,39.227,37.811,39.0105,518389.0
2024-01-18,39.189,39.7045,39.0105,39.2584,556295.0
2024-01-19,39.4765,40.6859,38.8123,40.676,586994.0
2024-01-20,39.4765,40.6859,38.8123,40.676,586994.0
2024-01-21,39.4765,40.6859,38.8123,40.676,586994.0
2024-01-22,41.0528,41.5881,40.4778,41.3502,864062.0
2024-01-23,41.6377,41.7665,40.0812,41.1122,1225067.0
2024-01-24,41.5782,41.8855,40.0118,40.1803,1027220.0
2024-01-25,40.7157,40.7752,38.2174,38.3562,1497095.0
2024-01-26,40.2299,42.3812,39.303,41.5584,1595301.0
2024-01-27,40.2299,42.3812,39.303,41.5584,1595301.0
2024-01-28,40.2299,42.3812,39.303,41.5584,1595301.0
2024-01-29,41.2907,42.2325,40.0614,40.6364,1424666.0
2024-01-30,40.6364,41.1122,40.567,40.7058,1547827.0
2024-01-31,39.7937,40.0168,38.2174,38.3265,1214273.0
2024-02-01,38.4058,38.7751,36.314,37.9299,2115559.0
2024-02-02,36.9187,37.5036,36.5123,37.1567,1056156.0
2024-02-03,36.9187,37.5036,36.5123,37.1567,1056156.0
2024-02-04,36.9187,37.5036,36.5123,37.1567,1056156.0
2024-02-05,36.6511,36.8989,35.5506,36.5519,907959.0
2024-02-06,36.433,36.9782,36.1455,36.6015,726497.0
2024-02-07,36.7899,37.0179,35.8084,36.5817,684394.0
2024-02-08,36.4924,37.2756,36.1802,36.423,842805.0
2024-02-09,36.5123,36.6709,35.7192,36.4032,969370.0
2024-02-10,36.5123,36.6709,35.7192,36.4032,969370.0
2024-02-11,36.5123,36.6709,35.7192,36.4032,969370.0
2024-02-12,36.4429,37.5136,36.4429,37.0575,1059645.0
2024-02-13,35.5705,35.8976,34.4403,34.9955,1242276.0
2024-02-14,35.5903,36.0588,34.6881,35.5308,1079138.0
2024-02-15,35.848,38.4752,35.848,38.1679,887682.0
2024-02-16,37.6523,37.6623,36.9782,37.3054,705055.0
2024-02-17,37.6523,37.6623,36.9782,37.3054,705055.0
2024-02-18,37.6523,37.6623,36.9782,37.3054,705055.0
2024-02-19,37.6523,37.6623,36.9782,37.3054,705055.0
2024-02-20,36.8989,37.4739,36.7552,37.117,349017.0
2024-02-21,36.9782,37.0674,36.2347,36.423,573823.0
2024-02-22,36.2248,36.5024,35.858,36.3536,682047.0
2024-02-23,36.2843,36.6114,35.7787,36.1256,611376.0
2024-02-24,36.2843,36.6114,35.7787,36.1256,611376.0
2024-02-25,36.2843,36.6114,35.7787,36.1256,611376.0
2024-02-26,35.7687,36.1653,35.3623,35.8084,641849.0
2024-02-27,36.1653,36.428,35.5705,35.7985,494795.0
2024-02-28,35.3424,35.858,35.2929,35.6894,701749.0
2024-02-29,36.5717,37.3847,36.2644,37.0972,749211.0
2024-03-01,36.77,37.236,35.5655,37.1963,648072.0
2024-03-02,36.77,37.236,35.5655,37.1963,648072.0
2024-03-03,36.77,37.236,35.5655,37.1963,648072.0
2024-03-04,37.5532,37.8704,37.0774,37.3153,446811.0
2024-03-05,37.0278,39.2584,37.0278,39.1097,514736.0
2024-03-06,39.0105,40.3092,38.4504,39.3674,668348.0
2024-03-07,40.0217,40.2795,39.5062,39.7243,458196.0
2024-03-08,40.4084,40.5174,39.764,40.1209,751687.0
2024-03-09,40.4084,40.5174,39.764,40.1209,751687.0
2024-03-10,40.4084,40.5174,39.764,40.1209,751687.0
2024-03-11,39.9523,40.3588,39.815,40.2398,704924.0
2024-03-12,39.992,40.2497,39.3872,39.9523,693710.0
2024-03-13,39.9028,40.4678,38.8222,39.1691,615215.0
2024-03-14,38.8519,38.951,37.0179,37.3748,654055.0
2024-03-15,37.2756,38.0786,37.2062,37.573,1684717.0
2024-03-16,37.2756,38.0786,37.2062,37.573,1684717.0
2024-03-17,37.2756,38.0786,37.2062,37.573,1684717.0
2024-03-18,37.4541,37.583,36.9633,37.0674,629092.0
2024-03-19,36.889,37.4144,36.8692,37.1666,600405.0
2024-03-20,36.9881,38.8519,36.7487,37.9398,1442467.0
2024-03-21,38.2571,39.1691,38.2571,38.6041,530961.0
2024-03-22,38.6635,38.6635,37.6672,37.8407,505608.0
2024-03-23,38.6635,38.6635,37.6672,37.8407,505608.0
2024-03-24,38.6635,38.6635,37.6672,37.8407,505608.0
2024-03-25,38.0687,38.4653,37.7317,38.0489,352058.0
2024-03-26,38.4157,38.4256,37.5433,37.7713,442283.0
2024-03-27,38.0588,39.5459,37.8556,39.5161,477297.0
2024-03-28,39.5062,40.1605,39.3526,39.9325,737599.0
2024-03-29,39.5062,40.1605,39.3526,39.9325,737599.0
2024-03-30,39.5062,40.1605,39.3526,39.9325,737599.0
2024-03-31,39.5062,40.1605,39.3526,39.9325,737599.0
2024-04-01,39.8334,39.8334,38.376,38.5148,441728.0
2024-04-02,37.9795,38.1877,37.3946,37.6424,494357.0
2024-04-03,37.2855,37.7777,37.117,37.4838,422646.0
2024-04-04,38.1282,38.5049,37.7416,37.8506,360996.0
2024-04-05,37.4442,38.2026,37.3748,37.92,391729.0
2024-04-06,37.4442,38.2026,37.3748,37.92,391729.0
2024-04-07,37.4442,38.2026,37.3748,37.92,391729.0
2024-04-08,38.34,39.09,38.235,38.95,371699.0
