,TMP US Equity,TMP US Equity,TMP US Equity,TMP US Equity,TMP US Equity
2023-08-14,56.2997,56.7978,54.6978,56.0945,61059.0
2023-08-15,54.9713,55.489,53.6429,53.6429,70216.0
2023-08-16,53.7406,54.3266,52.7052,52.7443,28430.0
2023-08-17,53.3792,53.8822,52.5197,52.9592,33299.0
2023-08-18,52.5001,53.9311,52.5001,53.1838,124428.0
2023-08-19,52.5001,53.9311,52.5001,53.1838,124428.0
2023-08-20,52.5001,53.9311,52.5001,53.1838,124428.0
2023-08-21,53.1448,54.1411,51.7871,52.2266,38602.0
2023-08-22,51.8848,51.9531,50.6931,50.9373,37314.0
2023-08-23,50.6931,51.2596,50.5369,50.869,28658.0
2023-08-24,50.4392,51.621,50.0973,50.6931,47484.0
2023-08-25,50.8494,50.8494,49.6871,50.2731,35894.0
2023-08-26,50.8494,50.8494,49.6871,50.2731,35894.0
2023-08-27,50.8494,50.8494,49.6871,50.2731,35894.0
2023-08-28,49.6676,51.2792,49.6676,50.4783,29926.0
2023-08-29,50.3513,51.1131,49.902,50.781,34672.0
2023-08-30,50.3903,51.201,49.9899,51.0057,31323.0
2023-08-31,51.0838,51.2206,50.4294,50.7224,44202.0
2023-09-01,50.9178,51.4355,50.7224,50.7224,27988.0
2023-09-02,50.9178,51.4355,50.7224,50.7224,27988.0
2023-09-03,50.9178,51.4355,50.7224,50.7224,27988.0
2023-09-04,50.9178,51.4355,50.7224,50.7224,27988.0
2023-09-05,50.1169,50.1559,48.7201,49.2671,51145.0
2023-09-06,49.2378,49.5015,48.808,48.8471,43063.0
2023-09-07,48.9057,49.4038,48.1634,49.2671,72647.0
2023-09-08,48.8373,49.5552,48.5248,49.3648,37615.0
2023-09-09,48.8373,49.5552,48.5248,49.3648,37615.0
2023-09-10,48.8373,49.5552,48.5248,49.3648,37615.0
2023-09-11,49.6383,50.2438,48.3196,48.3782,39538.0
2023-09-12,48.5443,48.935,47.8801,48.6908,37927.0
2023-09-13,48.6029,48.6029,47.8932,48.0852,45479.0
2023-09-14,48.4857,51.201,48.2415,49.7359,72167.0
2023-09-15,49.3159,50.1266,48.4466,48.8959,279550.0
2023-09-16,49.3159,50.1266,48.4466,48.8959,279550.0
2023-09-17,49.3159,50.1266,48.4466,48.8959,279550.0
2023-09-18,49.3843,49.5992,47.6848,47.9094,39365.0
2023-09-19,47.8606,48.0559,47.1573,47.2452,38025.0
2023-09-20,47.6555,47.9778,46.9424,47.0108,34851.0
2023-09-21,46.8838,47.2745,46.4248,46.7373,36318.0
2023-09-22,46.7471,46.8643,45.9022,46.2294,32988.0
2023-09-23,46.7471,46.8643,45.9022,46.2294,32988.0
2023-09-24,46.7471,46.8643,45.9022,46.2294,32988.0
2023-09-25,46.1122,47.9582,45.7606,47.7922,56009.0
2023-09-26,47.3136,47.9285,46.3466,46.8155,45613.0
2023-09-27,47.3722,47.5334,46.6103,47.4601,43826.0
2023-09-28,47.421,48.1243,47.1942,47.6164,73991.0
2023-09-29,47.7629,48.4466,47.4503,47.8508,71752.0
2023-09-30,47.7629,48.4466,47.4503,47.8508,71752.0
2023-10-01,47.7629,48.4466,47.4503,47.8508,71752.0
2023-10-02,47.8703,48.4369,47.382,48.095,93048.0
2023-10-03,47.9094,48.9556,47.4699,48.5638,53170.0
2023-10-04,48.3685,49.1499,47.6458,48.9057,54227.0
2023-10-05,49.0327,49.8727,48.6517,49.8043,63381.0
2023-10-06,49.2378,50.322,48.4662,48.7787,81771.0
2023-10-07,49.2378,50.322,48.4662,48.7787,81771.0
2023-10-08,49.2378,50.322,48.4662,48.7787,81771.0
2023-10-09,48.3489,50.195,48.3489,49.4917,48110.0
2023-10-10,49.355,49.7066,48.8959,48.9741,42500.0
2023-10-11,49.3355,49.355,48.6127,49.0913,28701.0
2023-10-12,48.935,49.1303,48.095,49.062,53043.0
2023-10-13,49.0131,49.0131,47.7141,48.0071,35829.0
2023-10-14,49.0131,49.0131,47.7141,48.0071,35829.0
2023-10-15,49.0131,49.0131,47.7141,48.0071,35829.0
2023-10-16,48.2806,49.2964,47.9289,49.101,66016.0
2023-10-17,48.7592,50.7615,48.0675,50.4685,89060.0
2023-10-18,49.7945,49.9934,49.0034,49.1401,33279.0
2023-10-19,48.9545,49.5259,48.6713,48.7201,41051.0
2023-10-20,48.7299,48.7299,47.3624,47.3624,58225.0
2023-10-21,48.7299,48.7299,47.3624,47.3624,58225.0
2023-10-22,48.7299,48.7299,47.3624,47.3624,58225.0
2023-10-23,47.4796,48.5345,47.4796,47.5382,40313.0
2023-10-24,47.9778,47.9778,46.5371,47.1182,46243.0
2023-10-25,46.5127,47.9631,46.3075,47.6066,40285.0
2023-10-26,47.255,49.0424,47.255,49.0424,41544.0
2023-10-27,47.675,49.1596,47.675,48.1731,43828.0
2023-10-28,47.675,49.1596,47.675,48.1731,43828.0
2023-10-29,47.675,49.1596,47.675,48.1731,43828.0
2023-10-30,48.0755,49.4283,48.0755,49.1303,34244.0
2023-10-31,49.1303,49.6089,48.6049,48.9155,36618.0
2023-11-01,49.2182,49.3706,48.1634,48.7299,54975.0
2023-11-02,49.0913,51.035,49.0913,51.035,43524.0
2023-11-03,52.1583,53.2424,51.7578,52.9885,52761.0
2023-11-04,52.1583,53.2424,51.7578,52.9885,52761.0
2023-11-05,52.1583,53.2424,51.7578,52.9885,52761.0
2023-11-06,53.0675,54.391,51.7835,52.791,43820.0
2023-11-07,52.3268,52.5934,51.4082,51.9811,23948.0
2023-11-08,52.1885,52.1885,50.5391,51.3193,33757.0
2023-11-09,51.8132,51.8132,50.144,50.3909,25911.0
2023-11-10,50.4206,50.7564,49.6403,50.2724,41562.0
2023-11-11,50.4206,50.7564,49.6403,50.2724,41562.0
2023-11-12,50.4206,50.7564,49.6403,50.2724,41562.0
2023-11-13,50.4601,50.8057,50.144,50.4798,38662.0
2023-11-14,52.0107,55.191,52.0107,55.191,64663.0
2023-11-15,55.675,57.2551,54.9145,55.5762,81028.0
2023-11-16,55.8429,55.8429,54.0354,54.5589,32624.0
2023-11-17,52.465,55.0824,52.465,54.3614,61570.0
2023-11-18,52.465,55.0824,52.465,54.3614,61570.0
2023-11-19,52.465,55.0824,52.465,54.3614,61570.0
2023-11-20,55.0725,55.0725,53.8576,54.0651,33935.0
2023-11-21,53.9959,54.0058,52.307,52.4453,46387.0
2023-11-22,53.1268,53.1959,52.2576,52.6033,24671.0
2023-11-23,53.1268,53.1959,52.2576,52.6033,24671.0
2023-11-24,52.6823,53.5317,52.5539,53.4922,14545.0
2023-11-25,52.6823,53.5317,52.5539,53.4922,14545.0
2023-11-26,52.6823,53.5317,52.5539,53.4922,14545.0
2023-11-27,52.7416,52.949,52.2675,52.3366,31231.0
2023-11-28,52.4156,52.5243,51.7737,52.0305,28255.0
2023-11-29,52.1095,53.5515,52.1095,52.8206,42074.0
2023-11-30,52.9687,53.4231,51.8626,52.3169,72528.0
2023-12-01,52.4552,55.4083,51.8527,55.1712,69632.0
2023-12-02,52.4552,55.4083,51.8527,55.1712,69632.0
2023-12-03,52.4552,55.4083,51.8527,55.1712,69632.0
2023-12-04,55.3095,56.7219,54.954,56.7219,48687.0
2023-12-05,56.0305,57.6701,55.7046,56.2182,55322.0
2023-12-06,56.2281,58.2824,55.8922,55.9416,56743.0
2023-12-07,55.8824,56.9886,55.833,56.6132,60522.0
2023-12-08,57.6404,58.1046,57.2058,57.9664,34988.0
2023-12-09,57.6404,58.1046,57.2058,57.9664,34988.0
2023-12-10,57.6404,58.1046,57.2058,57.9664,34988.0
2023-12-11,58.0454,58.0849,57.354,57.9861,44028.0
2023-12-12,58.3318,58.3318,56.8947,57.3145,38606.0
2023-12-13,58.0947,61.2355,57.4478,60.7911,114795.0
2023-12-14,62.8849,63.3195,61.8973,62.964,80413.0
2023-12-15,63.0726,63.9121,62.3813,62.4998,288103.0
2023-12-16,63.0726,63.9121,62.3813,62.4998,288103.0
2023-12-17,63.0726,63.9121,62.3813,62.4998,288103.0
2023-12-18,62.8652,62.8652,60.1035,61.5417,48449.0
2023-12-19,61.8973,63.1022,61.7985,62.5491,68651.0
2023-12-20,62.4207,64.7319,62.1244,62.3615,82235.0
2023-12-21,63.2208,63.2208,60.8108,61.7788,56603.0
2023-12-22,62.5491,62.8553,60.6627,61.601,68590.0
2023-12-23,62.5491,62.8553,60.6627,61.601,68590.0
2023-12-24,62.5491,62.8553,60.6627,61.601,68590.0
2023-12-25,62.5491,62.8553,60.6627,61.601,68590.0
2023-12-26,62.0257,62.3467,61.2849,61.9072,104954.0
2023-12-27,62.2232,62.317,60.88,61.0578,53457.0
2023-12-28,60.6528,61.0281,59.9713,60.2182,39829.0
2023-12-29,60.1689,60.1689,58.875,59.4874,44506.0
2023-12-30,60.1689,60.1689,58.875,59.4874,44506.0
2023-12-31,60.1689,60.1689,58.875,59.4874,44506.0
2024-01-01,60.1689,60.1689,58.875,59.4874,44506.0
2024-01-02,58.7466,59.8034,58.154,58.5491,102360.0
2024-01-03,58.1935,58.7565,55.4478,55.6453,87388.0
2024-01-04,55.9614,56.1194,55.033,55.2108,77628.0
2024-01-05,54.9737,55.7046,54.9737,55.1614,66071.0
2024-01-06,54.9737,55.7046,54.9737,55.1614,66071.0
2024-01-07,54.9737,55.7046,54.9737,55.1614,66071.0
2024-01-08,55.112,55.3095,53.9762,54.5391,55403.0
2024-01-09,53.8873,53.907,53.0576,53.4132,83411.0
2024-01-10,53.749,53.8922,52.9589,53.67,90105.0
2024-01-11,53.1366,53.4626,52.2971,53.107,101104.0
2024-01-12,53.7194,53.7194,52.1687,52.8107,62554.0
2024-01-13,53.7194,53.7194,52.1687,52.8107,62554.0
2024-01-14,53.7194,53.7194,52.1687,52.8107,62554.0
2024-01-15,53.7194,53.7194,52.1687,52.8107,62554.0
2024-01-16,52.1193,52.2675,51.2601,51.4379,63444.0
2024-01-17,50.8156,51.6354,50.707,51.2996,64838.0
2024-01-18,51.4576,51.9218,50.7662,51.6255,53784.0
2024-01-19,51.7243,52.6724,51.1613,52.5836,54927.0
2024-01-20,51.7243,52.6724,51.1613,52.5836,54927.0
2024-01-21,51.7243,52.6724,51.1613,52.5836,54927.0
2024-01-22,53.028,55.2009,53.028,55.0428,132731.0
2024-01-23,55.2305,55.428,54.0354,54.0749,58254.0
2024-01-24,54.391,55.4182,54.0236,54.8354,62977.0
2024-01-25,55.7046,55.7638,53.2848,53.67,60014.0
2024-01-26,54.0552,54.0552,52.2046,53.1762,55930.0
2024-01-27,54.0552,54.0552,52.2046,53.1762,55930.0
2024-01-28,54.0552,54.0552,52.2046,53.1762,55930.0
2024-01-29,53.4527,54.1144,52.8947,53.9564,67065.0
2024-01-30,53.3638,53.7391,52.5095,53.0379,60048.0
2024-01-31,51.9909,51.9909,48.781,48.781,134341.0
2024-02-01,49.3242,49.6304,47.102,48.3958,138919.0
2024-02-02,47.418,48.4748,47.4082,47.9613,98480.0
2024-02-03,47.418,48.4748,47.4082,47.9613,98480.0
2024-02-04,47.418,48.4748,47.4082,47.9613,98480.0
2024-02-05,47.4971,48.1884,47.2205,47.9316,96345.0
2024-02-06,47.8526,49.5909,47.8526,49.581,95188.0
2024-02-07,49.6304,49.6304,47.665,48.06,95733.0
2024-02-08,47.7,48.805,47.7,48.41,80757.0
2024-02-09,48.36,50.005,48.0301,49.79,75879.0
2024-02-10,48.36,50.005,48.0301,49.79,75879.0
2024-02-11,48.36,50.005,48.0301,49.79,75879.0
2024-02-12,49.7,51.5,49.7,51.11,50701.0
2024-02-13,49.41,49.41,47.25,47.73,105498.0
2024-02-14,48.71,48.99,47.61,48.5,46939.0
2024-02-15,48.78,51.0075,48.78,50.96,66853.0
2024-02-16,50.65,51.7699,49.8875,51.24,82821.0
2024-02-17,50.65,51.7699,49.8875,51.24,82821.0
2024-02-18,50.65,51.7699,49.8875,51.24,82821.0
2024-02-19,50.65,51.7699,49.8875,51.24,82821.0
2024-02-20,50.48,51.36,49.755,50.24,56638.0
2024-02-21,50.29,50.43,49.63,49.69,45124.0
2024-02-22,49.75,49.9037,48.35,48.42,56855.0
2024-02-23,48.61,48.85,48.01,48.8,43089.0
2024-02-24,48.61,48.85,48.01,48.8,43089.0
2024-02-25,48.61,48.85,48.01,48.8,43089.0
2024-02-26,48.49,48.615,47.26,48.01,45752.0
2024-02-27,47.68,48.62,47.645,47.74,45125.0
2024-02-28,47.51,48.27,47.45,47.53,56281.0
2024-02-29,48.0,48.9128,47.6871,48.16,48601.0
2024-03-01,47.7,48.84,47.3,48.52,76009.0
2024-03-02,47.7,48.84,47.3,48.52,76009.0
2024-03-03,47.7,48.84,47.3,48.52,76009.0
2024-03-04,48.69,49.27,47.68,47.69,35492.0
2024-03-05,47.65,50.095,47.65,49.25,63051.0
2024-03-06,49.57,50.16,48.05,49.68,59831.0
2024-03-07,50.19,50.53,49.57,49.61,38078.0
2024-03-08,50.01,50.47,49.64,50.21,45304.0
2024-03-09,50.01,50.47,49.64,50.21,45304.0
2024-03-10,50.01,50.47,49.64,50.21,45304.0
2024-03-11,50.16,50.54,50.1,50.15,43825.0
2024-03-12,50.31,50.4599,49.06,49.2,37339.0
2024-03-13,49.07,49.93,48.81,48.94,46112.0
2024-03-14,48.84,48.84,47.18,47.48,69520.0
2024-03-15,47.43,48.79,47.43,48.42,238142.0
2024-03-16,47.43,48.79,47.43,48.42,238142.0
2024-03-17,47.43,48.79,47.43,48.42,238142.0
2024-03-18,48.33,48.33,46.84,46.97,88808.0
2024-03-19,47.11,47.5,46.59,46.63,80555.0
2024-03-20,46.65,48.95,46.31,48.73,62691.0
2024-03-21,48.95,49.5,48.4475,49.11,54684.0
2024-03-22,48.7,49.17,47.57,47.86,42277.0
2024-03-23,48.7,49.17,47.57,47.86,42277.0
2024-03-24,48.7,49.17,47.57,47.86,42277.0
2024-03-25,47.64,48.57,47.5,47.8,27195.0
2024-03-26,48.07,48.07,47.525,47.62,59217.0
2024-03-27,48.36,49.85,48.23,49.64,53228.0
2024-03-28,49.48,50.5,49.07,50.29,75106.0
2024-03-29,49.48,50.5,49.07,50.29,75106.0
2024-03-30,49.48,50.5,49.07,50.29,75106.0
2024-03-31,49.48,50.5,49.07,50.29,75106.0
2024-04-01,50.4,50.4,48.54,48.9,44123.0
2024-04-02,48.2,48.22,47.49,47.68,66555.0
2024-04-03,47.87,48.1,47.51,47.97,47421.0
2024-04-04,48.11,48.6,47.19,47.45,60113.0
2024-04-05,47.25,47.335,46.5601,46.85,42597.0
2024-04-06,47.25,47.335,46.5601,46.85,42597.0
2024-04-07,47.25,47.335,46.5601,46.85,42597.0
2024-04-08,47.13,47.75,47.04,47.48,33809.0
