,RUTH US Equity,RUTH US Equity,RUTH US Equity,RUTH US Equity,RUTH US Equity
2022-08-08,17.7472,18.4452,17.6496,18.3329,755757.0
2022-08-09,18.3036,18.3329,17.835,18.0108,505546.0
2022-08-10,18.2743,19.1431,18.2743,18.9577,465230.0
2022-08-11,19.0846,19.3286,18.8893,19.1431,338263.0
2022-08-12,19.0943,19.6117,19.0943,19.602,322212.0
2022-08-13,19.0943,19.6117,19.0943,19.602,322212.0
2022-08-14,19.0943,19.6117,19.0943,19.602,322212.0
2022-08-15,19.4067,19.807,19.1724,19.3481,332991.0
2022-08-16,19.3286,19.8753,19.1724,19.5531,380642.0
2022-08-17,19.1822,19.3872,18.7331,18.8308,395492.0
2022-08-18,18.7521,19.4306,18.7423,19.3716,341056.0
2022-08-19,19.1159,19.3913,19.0176,19.1848,413029.0
2022-08-20,19.1159,19.3913,19.0176,19.1848,413029.0
2022-08-21,19.1159,19.3913,19.0176,19.1848,413029.0
2022-08-22,18.7718,18.9094,18.4227,18.5063,431851.0
2022-08-23,18.5751,19.0864,18.5751,18.7324,349121.0
2022-08-24,18.6341,19.1553,18.5554,18.9094,215529.0
2022-08-25,19.1159,19.5486,18.5324,19.2733,249058.0
2022-08-26,19.2339,19.2634,18.3145,18.3686,211843.0
2022-08-27,19.2339,19.2634,18.3145,18.3686,211843.0
2022-08-28,19.2339,19.2634,18.3145,18.3686,211843.0
2022-08-29,18.1916,18.6636,18.0836,18.5653,219677.0
2022-08-30,18.4964,18.7521,18.1621,18.2604,383410.0
2022-08-31,18.2703,18.3391,17.8966,17.9163,185625.0
2022-09-01,17.7786,18.0638,17.5918,18.0441,206478.0
2022-09-02,18.1818,18.3391,17.6311,17.7196,252623.0
2022-09-03,18.1818,18.3391,17.6311,17.7196,252623.0
2022-09-04,18.1818,18.3391,17.6311,17.7196,252623.0
2022-09-05,18.1818,18.3391,17.6311,17.7196,252623.0
2022-09-06,17.7196,17.8081,16.9329,17.2083,396208.0
2022-09-07,17.2083,17.813,17.0116,17.7589,293195.0
2022-09-08,17.6508,17.8474,17.3066,17.8278,335745.0
2022-09-09,18.0048,18.3193,17.9261,18.2211,274858.0
2022-09-10,18.0048,18.3193,17.9261,18.2211,274858.0
2022-09-11,18.0048,18.3193,17.9261,18.2211,274858.0
2022-09-12,18.3981,18.6243,18.2998,18.5358,267828.0
2022-09-13,18.0146,18.1326,17.5819,17.6213,359960.0
2022-09-14,17.6606,17.8376,17.4344,17.7491,369939.0
2022-09-15,17.6409,17.9851,17.4836,17.5721,365922.0
2022-09-16,17.3066,17.6409,17.0018,17.6213,664331.0
2022-09-17,17.3066,17.6409,17.0018,17.6213,664331.0
2022-09-18,17.3066,17.6409,17.0018,17.6213,664331.0
2022-09-19,17.2378,17.5819,16.7068,16.9624,502618.0
2022-09-20,16.9133,16.9329,16.3528,16.6969,423684.0
2022-09-21,16.7363,17.1984,16.7068,16.8051,394792.0
2022-09-22,16.7363,16.7559,16.1168,16.1758,433790.0
2022-09-23,16.3233,16.3233,15.6054,16.0873,654749.0
2022-09-24,16.3233,16.3233,15.6054,16.0873,654749.0
2022-09-25,16.3233,16.3233,15.6054,16.0873,654749.0
2022-09-26,16.0873,16.5789,15.9299,15.9791,531485.0
2022-09-27,16.1561,16.6969,16.1168,16.3921,413395.0
2022-09-28,16.4216,17.0411,16.2544,16.9624,313961.0
2022-09-29,16.6871,16.9379,16.4118,16.8739,289837.0
2022-09-30,16.7264,17.0116,16.5593,16.5789,373182.0
2022-10-01,16.7264,17.0116,16.5593,16.5789,373182.0
2022-10-02,16.7264,17.0116,16.5593,16.5789,373182.0
2022-10-03,16.7363,16.7461,15.9594,16.3233,264792.0
2022-10-04,16.6674,17.4639,16.6674,17.4049,432152.0
2022-10-05,17.0706,17.5131,17.0706,17.4246,218599.0
2022-10-06,17.2869,17.8671,17.1788,17.2181,327187.0
2022-10-07,17.0903,17.2083,16.6969,16.8051,285448.0
2022-10-08,17.0903,17.2083,16.6969,16.8051,285448.0
2022-10-09,17.0903,17.2083,16.6969,16.8051,285448.0
2022-10-10,16.8444,17.2132,16.7068,16.7953,324062.0
2022-10-11,16.7166,17.1296,16.4609,16.9624,397173.0
2022-10-12,16.9723,17.6999,16.5888,17.5721,296099.0
2022-10-13,17.4541,17.9949,17.1394,17.9261,255095.0
2022-10-14,18.1228,18.2309,17.7688,17.9654,308540.0
2022-10-15,18.1228,18.2309,17.7688,17.9654,308540.0
2022-10-16,18.1228,18.2309,17.7688,17.9654,308540.0
2022-10-17,18.0343,18.2211,17.8819,18.0638,304230.0
2022-10-18,18.4571,18.7521,18.2457,18.6636,339112.0
2022-10-19,18.5259,18.8898,18.4866,18.6931,249080.0
2022-10-20,18.6636,19.2438,18.6636,18.8013,231086.0
2022-10-21,18.9586,19.0963,18.5653,18.9291,169657.0
2022-10-22,18.9586,19.0963,18.5653,18.9291,169657.0
2022-10-23,18.9586,19.0963,18.5653,18.9291,169657.0
2022-10-24,19.0078,19.2339,18.6046,18.6833,229817.0
2022-10-25,18.6931,19.4601,18.6636,19.4109,350686.0
2022-10-26,19.5486,20.3648,19.5486,19.6764,286738.0
2022-10-27,19.8731,20.4061,19.7354,20.1976,268656.0
2022-10-28,20.2173,20.6106,19.8829,20.5024,264585.0
2022-10-29,20.2173,20.6106,19.8829,20.5024,264585.0
2022-10-30,20.2173,20.6106,19.8829,20.5024,264585.0
2022-10-31,20.5024,20.7728,20.291,20.4336,272702.0
2022-11-01,20.5909,20.6499,20.0403,20.3156,410134.0
2022-11-02,20.2763,20.6008,19.8829,19.9026,346608.0
2022-11-03,19.6764,20.1743,19.6174,19.8239,266364.0
2022-11-04,19.7354,19.7797,18.0392,18.6439,577892.0
2022-11-05,19.7354,19.7797,18.0392,18.6439,577892.0
2022-11-06,19.7354,19.7797,18.0392,18.6439,577892.0
2022-11-07,17.7196,18.1424,16.3331,17.1394,793972.0
2022-11-08,17.2673,17.4344,17.0313,17.3459,494387.0
2022-11-09,17.1394,17.1788,16.6281,16.6576,403693.0
2022-11-10,17.1001,18.4866,17.0411,18.4276,454745.0
2022-11-11,18.4866,18.6341,17.6901,17.7098,594274.0
2022-11-12,18.4866,18.6341,17.6901,17.7098,594274.0
2022-11-13,18.4866,18.6341,17.6901,17.7098,594274.0
2022-11-14,17.6311,17.7196,17.2476,17.4738,483679.0
2022-11-15,17.7786,18.1916,17.6114,17.7196,368641.0
2022-11-16,17.6016,17.6508,17.2181,17.5229,267462.0
2022-11-17,17.3644,17.4734,17.1314,17.2553,372048.0
2022-11-18,17.6716,17.6964,17.2157,17.295,322155.0
2022-11-19,17.6716,17.6964,17.2157,17.295,322155.0
2022-11-20,17.6716,17.6964,17.2157,17.295,322155.0
2022-11-21,17.3148,17.3196,17.0274,17.186,213739.0
2022-11-22,17.2652,17.6716,16.9482,17.6419,299611.0
2022-11-23,17.6716,17.8302,17.5279,17.6815,203856.0
2022-11-24,17.6716,17.8302,17.5279,17.6815,203856.0
2022-11-25,17.8104,18.0284,17.7013,18.0185,133785.0
2022-11-26,17.8104,18.0284,17.7013,18.0185,133785.0
2022-11-27,17.8104,18.0284,17.7013,18.0185,133785.0
2022-11-28,17.9491,18.0185,16.9084,16.958,356076.0
2022-11-29,16.9084,17.1562,16.6805,17.1463,276667.0
2022-11-30,17.1463,17.4486,16.9184,17.3544,308296.0
2022-12-01,17.5031,17.5923,17.176,17.2454,235071.0
2022-12-02,16.9877,17.0076,16.6904,16.8093,197448.0
2022-12-03,16.9877,17.0076,16.6904,16.8093,197448.0
2022-12-04,16.9877,17.0076,16.6904,16.8093,197448.0
2022-12-05,16.8093,16.9065,16.3931,16.6805,469247.0
2022-12-06,16.621,16.6689,15.9966,16.1255,365065.0
2022-12-07,16.3336,16.6706,16.2642,16.3039,446550.0
2022-12-08,16.4129,16.5021,16.1354,16.3039,443410.0
2022-12-09,16.2444,16.7102,16.175,16.5417,258411.0
2022-12-10,16.2444,16.7102,16.175,16.5417,258411.0
2022-12-11,16.2444,16.7102,16.175,16.5417,258411.0
2022-12-12,16.403,16.5516,15.729,16.1849,635433.0
2022-12-13,16.6706,16.9283,16.3534,16.512,989406.0
2022-12-14,16.4723,16.8192,15.7587,15.9669,731751.0
2022-12-15,15.7687,15.7696,15.1244,15.6101,676433.0
2022-12-16,15.2235,15.6497,15.2136,15.4019,1308877.0
2022-12-17,15.2235,15.6497,15.2136,15.4019,1308877.0
2022-12-18,15.2235,15.6497,15.2136,15.4019,1308877.0
2022-12-19,15.5308,15.6596,15.0749,15.174,558468.0
2022-12-20,15.1641,15.4614,14.8875,15.1046,380413.0
2022-12-21,15.2037,15.2037,14.7478,14.8073,471896.0
2022-12-22,14.728,15.0451,14.5198,15.0253,339240.0
2022-12-23,14.946,15.3028,14.8866,15.2632,249763.0
2022-12-24,14.946,15.3028,14.8866,15.2632,249763.0
2022-12-25,14.946,15.3028,14.8866,15.2632,249763.0
2022-12-26,14.946,15.3028,14.8866,15.2632,249763.0
2022-12-27,15.2632,15.2731,14.946,15.0055,361390.0
2022-12-28,15.0055,15.1542,14.9064,15.0253,375287.0
2022-12-29,15.1641,15.6795,15.0402,15.6101,380727.0
2022-12-30,15.4515,15.5704,15.174,15.3425,507992.0
2022-12-31,15.4515,15.5704,15.174,15.3425,507992.0
2023-01-01,15.4515,15.5704,15.174,15.3425,507992.0
2023-01-02,15.4515,15.5704,15.174,15.3425,507992.0
2023-01-03,15.5407,15.7389,15.3276,15.6894,467231.0
2023-01-04,15.7984,16.403,15.7165,16.403,306370.0
2023-01-05,16.3138,16.4327,15.9272,16.3039,341061.0
2023-01-06,16.4129,17.0076,16.4129,16.8291,440087.0
2023-01-07,16.4129,17.0076,16.4129,16.8291,440087.0
2023-01-08,16.4129,17.0076,16.4129,16.8291,440087.0
2023-01-09,16.8589,17.7608,16.6904,17.7013,342800.0
2023-01-10,17.6914,18.0482,17.6419,17.9095,358620.0
2023-01-11,17.9095,18.0383,17.5428,17.7311,383396.0
2023-01-12,17.8797,18.1275,17.6716,17.8401,375274.0
2023-01-13,17.741,17.9788,17.741,17.9491,264079.0
2023-01-14,17.741,17.9788,17.741,17.9491,264079.0
2023-01-15,17.741,17.9788,17.741,17.9491,264079.0
2023-01-16,17.741,17.9788,17.741,17.9491,264079.0
2023-01-17,17.8599,17.9491,17.2256,17.2652,457718.0
2023-01-18,17.4536,17.4536,16.9184,17.0076,383352.0
2023-01-19,16.9184,17.1959,16.6507,16.73,290440.0
2023-01-20,16.9184,17.4932,16.6309,17.4337,364649.0
2023-01-21,16.9184,17.4932,16.6309,17.4337,364649.0
2023-01-22,16.9184,17.4932,16.6309,17.4337,364649.0
2023-01-23,17.4734,17.7509,17.2603,17.7212,271460.0
2023-01-24,17.6121,17.6567,16.7598,16.9382,307748.0
2023-01-25,16.7895,17.3544,16.621,17.3346,226038.0
2023-01-26,17.4932,17.513,17.0968,17.4139,327826.0
2023-01-27,17.4139,17.5428,17.1166,17.2553,261855.0
2023-01-28,17.4139,17.5428,17.1166,17.2553,261855.0
2023-01-29,17.4139,17.5428,17.1166,17.2553,261855.0
2023-01-30,17.1265,17.1463,16.7895,16.8985,395068.0
2023-01-31,16.9283,17.2058,16.9084,17.1562,261267.0
2023-02-01,17.2355,17.2553,16.403,17.1265,541612.0
2023-02-02,17.2355,17.8644,17.2355,17.5428,304925.0
2023-02-03,17.3842,17.7212,17.2851,17.4734,338478.0
2023-02-04,17.3842,17.7212,17.2851,17.4734,338478.0
2023-02-05,17.3842,17.7212,17.2851,17.4734,338478.0
2023-02-06,17.4436,17.5428,17.0987,17.2652,317169.0
2023-02-07,17.2652,17.3743,16.9877,17.2652,222763.0
2023-02-08,17.1463,17.2058,16.7647,16.8093,287588.0
2023-02-09,17.0373,17.4833,16.8391,16.8787,527946.0
2023-02-10,16.849,17.0968,16.5021,16.7499,416455.0
2023-02-11,16.849,17.0968,16.5021,16.7499,416455.0
2023-02-12,16.849,17.0968,16.5021,16.7499,416455.0
2023-02-13,16.8093,16.8886,16.6507,16.8192,327872.0
2023-02-14,16.7796,16.9927,16.5615,16.9184,380092.0
2023-02-15,16.7796,17.3098,16.7102,17.2652,509090.0
2023-02-16,17.067,17.6617,16.9877,17.2752,559237.0
2023-02-17,17.2355,17.5675,17.067,17.5229,593300.0
2023-02-18,17.2355,17.5675,17.067,17.5229,593300.0
2023-02-19,17.2355,17.5675,17.067,17.5229,593300.0
2023-02-20,17.2355,17.5675,17.067,17.5229,593300.0
2023-02-21,17.3346,17.8797,17.2999,17.7112,645659.0
2023-02-22,17.7905,18.2167,17.6072,18.1374,610116.0
2023-02-23,19.6241,19.8124,17.404,18.1275,1050980.0
2023-02-24,18.0482,18.5933,17.9095,18.4645,570575.0
2023-02-25,18.0482,18.5933,17.9095,18.4645,570575.0
2023-02-26,18.0482,18.5933,17.9095,18.4645,570575.0
2023-02-27,18.4942,19.1384,18.4942,18.9997,556808.0
2023-02-28,18.97,19.1484,18.3456,18.4843,497549.0
2023-03-01,18.5041,18.8362,18.4744,18.7222,398699.0
2023-03-02,18.6231,19.0889,18.524,19.0889,443811.0
2023-03-03,19.1583,19.1731,18.4744,18.5537,565006.0
2023-03-04,19.1583,19.1731,18.4744,18.5537,565006.0
2023-03-05,19.1583,19.1731,18.4744,18.5537,565006.0
2023-03-06,18.514,18.6726,17.632,17.741,816109.0
2023-03-07,17.741,18.3356,17.6716,17.959,486924.0
2023-03-08,18.0086,18.0433,17.632,17.85,602815.0
2023-03-09,17.89,18.01,17.195,17.26,618888.0
2023-03-10,17.21,17.455,16.8,16.83,396307.0
2023-03-11,17.21,17.455,16.8,16.83,396307.0
2023-03-12,17.21,17.455,16.8,16.83,396307.0
2023-03-13,16.61,16.96,15.95,16.77,618802.0
2023-03-14,17.21,17.27,16.605,16.88,398377.0
2023-03-15,16.59,17.15,16.42,17.08,556256.0
2023-03-16,16.91,17.64,16.845,17.63,291344.0
2023-03-17,17.52,17.52,16.67,16.74,646769.0
2023-03-18,17.52,17.52,16.67,16.74,646769.0
2023-03-19,17.52,17.52,16.67,16.74,646769.0
2023-03-20,16.8,17.11,16.515,16.57,459629.0
2023-03-21,16.87,17.13,16.5,16.66,448867.0
2023-03-22,16.64,16.8,16.36,16.38,393861.0
2023-03-23,16.4,16.47,15.7389,15.95,464946.0
2023-03-24,15.86,16.22,15.71,16.11,322201.0
2023-03-25,15.86,16.22,15.71,16.11,322201.0
2023-03-26,15.86,16.22,15.71,16.11,322201.0
2023-03-27,16.3,16.385,16.11,16.22,331989.0
2023-03-28,16.22,16.42,16.15,16.27,248719.0
2023-03-29,16.33,16.56,16.15,16.52,271951.0
2023-03-30,16.57,16.7,16.345,16.38,214137.0
2023-03-31,16.5,16.63,16.295,16.42,297780.0
2023-04-01,16.5,16.63,16.295,16.42,297780.0
2023-04-02,16.5,16.63,16.295,16.42,297780.0
2023-04-03,16.46,16.63,16.2598,16.36,248299.0
2023-04-04,16.4,16.52,16.1,16.23,190705.0
2023-04-05,16.19,16.19,15.78,16.09,281443.0
2023-04-06,16.1,16.13,15.88,16.12,214325.0
2023-04-07,16.1,16.13,15.88,16.12,214325.0
2023-04-08,16.1,16.13,15.88,16.12,214325.0
2023-04-09,16.1,16.13,15.88,16.12,214325.0
2023-04-10,16.05,16.51,16.025,16.3,237426.0
2023-04-11,16.41,16.545,16.25,16.4,173068.0
2023-04-12,16.52,16.57,16.22,16.33,264920.0
2023-04-13,16.42,16.635,16.325,16.56,236511.0
2023-04-14,16.61,16.7514,16.46,16.67,219878.0
2023-04-15,16.61,16.7514,16.46,16.67,219878.0
2023-04-16,16.61,16.7514,16.46,16.67,219878.0
2023-04-17,16.7,16.74,16.325,16.44,201704.0
2023-04-18,16.48,16.7,16.25,16.44,251282.0
2023-04-19,16.42,16.97,16.42,16.62,665753.0
2023-04-20,16.54,16.67,16.29,16.37,285860.0
2023-04-21,16.36,16.45,16.28,16.37,169690.0
2023-04-22,16.36,16.45,16.28,16.37,169690.0
2023-04-23,16.36,16.45,16.28,16.37,169690.0
2023-04-24,16.31,16.48,15.73,15.94,539363.0
2023-04-25,15.9,15.9,15.3,15.36,407795.0
2023-04-26,15.44,15.55,15.25,15.385,192167.0
2023-04-27,15.47,15.695,15.35,15.66,243589.0
2023-04-28,15.68,16.23,15.58,16.16,415110.0
2023-04-29,15.68,16.23,15.58,16.16,415110.0
2023-04-30,15.68,16.23,15.58,16.16,415110.0
2023-05-01,16.05,16.54,16.05,16.31,364109.0
2023-05-02,16.22,16.405,15.7475,16.03,300920.0
2023-05-03,21.38,21.5,21.35,21.48,22739047.0
2023-05-04,21.43,21.46,21.39,21.4,2919696.0
2023-05-05,21.42,21.42,21.37,21.38,1986009.0
2023-05-06,21.42,21.42,21.37,21.38,1986009.0
2023-05-07,21.42,21.42,21.37,21.38,1986009.0
2023-05-08,21.38,21.39,21.36,21.38,2084447.0
2023-05-09,21.37,21.41,21.36,21.37,1436250.0
2023-05-10,21.39,21.42,21.37,21.42,970748.0
2023-05-11,21.39,21.42,21.38,21.38,1014537.0
2023-05-12,21.39,21.4,21.38,21.38,736217.0
2023-05-13,21.39,21.4,21.38,21.38,736217.0
2023-05-14,21.39,21.4,21.38,21.38,736217.0
2023-05-15,21.39,21.42,21.38,21.38,948024.0
2023-05-16,21.37,21.405,21.37,21.38,1230202.0
2023-05-17,21.39,21.47,21.39,21.41,1701766.0
2023-05-18,21.42,21.44,21.41,21.42,1278743.0
2023-05-19,21.43,21.44,21.41,21.43,1758211.0
2023-05-20,21.43,21.44,21.41,21.43,1758211.0
2023-05-21,21.43,21.44,21.41,21.43,1758211.0
2023-05-22,21.43,21.43,21.41,21.42,1214456.0
2023-05-23,21.42,21.46,21.41,21.41,1825566.0
2023-05-24,21.42,21.44,21.41,21.42,974114.0
2023-05-25,21.43,21.44,21.42,21.43,1487504.0
2023-05-26,21.43,21.47,21.42,21.44,1224222.0
2023-05-27,21.43,21.47,21.42,21.44,1224222.0
2023-05-28,21.43,21.47,21.42,21.44,1224222.0
2023-05-29,21.43,21.47,21.42,21.44,1224222.0
2023-05-30,21.45,21.47,21.43,21.44,1451644.0
2023-05-31,21.44,21.45,21.43,21.43,973682.0
2023-06-01,21.46,21.48,21.45,21.47,1240145.0
2023-06-02,21.48,21.49,21.46,21.46,1050609.0
2023-06-03,21.48,21.49,21.46,21.46,1050609.0
2023-06-04,21.48,21.49,21.46,21.46,1050609.0
2023-06-05,21.46,21.47,21.45,21.46,1478060.0
2023-06-06,21.46,21.5,21.45,21.49,1235565.0
2023-06-07,21.49,21.5,21.465,21.47,1016930.0
2023-06-08,21.47,21.49,21.46,21.47,935002.0
2023-06-09,21.47,21.5,21.47,21.48,589819.0
2023-06-10,21.47,21.5,21.47,21.48,589819.0
2023-06-11,21.47,21.5,21.47,21.48,589819.0
2023-06-12,21.48,21.5,21.48,21.48,927370.0
2023-06-13,21.49,21.5,21.49,21.49,1736386.0
2023-06-14,21.49,21.5,21.49,21.49,1736386.0
2023-06-15,21.49,21.5,21.49,21.49,1736386.0
2023-06-16,21.49,21.5,21.49,21.49,1736386.0
2023-06-17,21.49,21.5,21.49,21.49,1736386.0
2023-06-18,21.49,21.5,21.49,21.49,1736386.0
2023-06-19,21.49,21.5,21.49,21.49,1736386.0
2023-06-20,21.49,21.5,21.49,21.49,1736386.0
2023-06-21,21.49,21.5,21.49,21.49,1736386.0
2023-06-22,21.49,21.5,21.49,21.49,1736386.0
2023-06-23,21.49,21.5,21.49,21.49,1736386.0
2023-06-24,21.49,21.5,21.49,21.49,1736386.0
2023-06-25,21.49,21.5,21.49,21.49,1736386.0
2023-06-26,21.49,21.5,21.49,21.49,1736386.0
2023-06-27,21.49,21.5,21.49,21.49,1736386.0
2023-06-28,21.49,21.5,21.49,21.49,1736386.0
2023-06-29,21.49,21.5,21.49,21.49,1736386.0
2023-06-30,21.49,21.5,21.49,21.49,1736386.0
2023-07-01,21.49,21.5,21.49,21.49,1736386.0
2023-07-02,21.49,21.5,21.49,21.49,1736386.0
2023-07-03,21.49,21.5,21.49,21.49,1736386.0
2023-07-04,21.49,21.5,21.49,21.49,1736386.0
2023-07-05,21.49,21.5,21.49,21.49,1736386.0
2023-07-06,21.49,21.5,21.49,21.49,1736386.0
2023-07-07,21.49,21.5,21.49,21.49,1736386.0
2023-07-08,21.49,21.5,21.49,21.49,1736386.0
2023-07-09,21.49,21.5,21.49,21.49,1736386.0
2023-07-10,21.49,21.5,21.49,21.49,1736386.0
2023-07-11,21.49,21.5,21.49,21.49,1736386.0
2023-07-12,21.49,21.5,21.49,21.49,1736386.0
2023-07-13,21.49,21.5,21.49,21.49,1736386.0
2023-07-14,21.49,21.5,21.49,21.49,1736386.0
2023-07-15,21.49,21.5,21.49,21.49,1736386.0
2023-07-16,21.49,21.5,21.49,21.49,1736386.0
2023-07-17,21.49,21.5,21.49,21.49,1736386.0
2023-07-18,21.49,21.5,21.49,21.49,1736386.0
2023-07-19,21.49,21.5,21.49,21.49,1736386.0
2023-07-20,21.49,21.5,21.49,21.49,1736386.0
2023-07-21,21.49,21.5,21.49,21.49,1736386.0
2023-07-22,21.49,21.5,21.49,21.49,1736386.0
2023-07-23,21.49,21.5,21.49,21.49,1736386.0
2023-07-24,21.49,21.5,21.49,21.49,1736386.0
2023-07-25,21.49,21.5,21.49,21.49,1736386.0
2023-07-26,21.49,21.5,21.49,21.49,1736386.0
2023-07-27,21.49,21.5,21.49,21.49,1736386.0
2023-07-28,21.49,21.5,21.49,21.49,1736386.0
2023-07-29,21.49,21.5,21.49,21.49,1736386.0
2023-07-30,21.49,21.5,21.49,21.49,1736386.0
2023-07-31,21.49,21.5,21.49,21.49,1736386.0
2023-08-01,21.49,21.5,21.49,21.49,1736386.0
2023-08-02,21.49,21.5,21.49,21.49,1736386.0
2023-08-03,21.49,21.5,21.49,21.49,1736386.0
2023-08-04,21.49,21.5,21.49,21.49,1736386.0
2023-08-05,21.49,21.5,21.49,21.49,1736386.0
2023-08-06,21.49,21.5,21.49,21.49,1736386.0
2023-08-07,21.49,21.5,21.49,21.49,1736386.0
2023-08-08,21.49,21.5,21.49,21.49,1736386.0
2023-08-09,21.49,21.5,21.49,21.49,1736386.0
2023-08-10,21.49,21.5,21.49,21.49,1736386.0
2023-08-11,21.49,21.5,21.49,21.49,1736386.0
2023-08-12,21.49,21.5,21.49,21.49,1736386.0
2023-08-13,21.49,21.5,21.49,21.49,1736386.0
2023-08-14,21.49,21.5,21.49,21.49,1736386.0
2023-08-15,21.49,21.5,21.49,21.49,1736386.0
2023-08-16,21.49,21.5,21.49,21.49,1736386.0
2023-08-17,21.49,21.5,21.49,21.49,1736386.0
2023-08-18,21.49,21.5,21.49,21.49,1736386.0
2023-08-19,21.49,21.5,21.49,21.49,1736386.0
2023-08-20,21.49,21.5,21.49,21.49,1736386.0
2023-08-21,21.49,21.5,21.49,21.49,1736386.0
2023-08-22,21.49,21.5,21.49,21.49,1736386.0
2023-08-23,21.49,21.5,21.49,21.49,1736386.0
2023-08-24,21.49,21.5,21.49,21.49,1736386.0
2023-08-25,21.49,21.5,21.49,21.49,1736386.0
2023-08-26,21.49,21.5,21.49,21.49,1736386.0
2023-08-27,21.49,21.5,21.49,21.49,1736386.0
2023-08-28,21.49,21.5,21.49,21.49,1736386.0
2023-08-29,21.49,21.5,21.49,21.49,1736386.0
2023-08-30,21.49,21.5,21.49,21.49,1736386.0
2023-08-31,21.49,21.5,21.49,21.49,1736386.0
2023-09-01,21.49,21.5,21.49,21.49,1736386.0
2023-09-02,21.49,21.5,21.49,21.49,1736386.0
2023-09-03,21.49,21.5,21.49,21.49,1736386.0
2023-09-04,21.49,21.5,21.49,21.49,1736386.0
2023-09-05,21.49,21.5,21.49,21.49,1736386.0
2023-09-06,21.49,21.5,21.49,21.49,1736386.0
2023-09-07,21.49,21.5,21.49,21.49,1736386.0
2023-09-08,21.49,21.5,21.49,21.49,1736386.0
2023-09-09,21.49,21.5,21.49,21.49,1736386.0
2023-09-10,21.49,21.5,21.49,21.49,1736386.0
2023-09-11,21.49,21.5,21.49,21.49,1736386.0
2023-09-12,21.49,21.5,21.49,21.49,1736386.0
2023-09-13,21.49,21.5,21.49,21.49,1736386.0
2023-09-14,21.49,21.5,21.49,21.49,1736386.0
2023-09-15,21.49,21.5,21.49,21.49,1736386.0
2023-09-16,21.49,21.5,21.49,21.49,1736386.0
2023-09-17,21.49,21.5,21.49,21.49,1736386.0
2023-09-18,21.49,21.5,21.49,21.49,1736386.0
2023-09-19,21.49,21.5,21.49,21.49,1736386.0
2023-09-20,21.49,21.5,21.49,21.49,1736386.0
2023-09-21,21.49,21.5,21.49,21.49,1736386.0
2023-09-22,21.49,21.5,21.49,21.49,1736386.0
2023-09-23,21.49,21.5,21.49,21.49,1736386.0
2023-09-24,21.49,21.5,21.49,21.49,1736386.0
2023-09-25,21.49,21.5,21.49,21.49,1736386.0
2023-09-26,21.49,21.5,21.49,21.49,1736386.0
2023-09-27,21.49,21.5,21.49,21.49,1736386.0
2023-09-28,21.49,21.5,21.49,21.49,1736386.0
2023-09-29,21.49,21.5,21.49,21.49,1736386.0
2023-09-30,21.49,21.5,21.49,21.49,1736386.0
2023-10-01,21.49,21.5,21.49,21.49,1736386.0
2023-10-02,21.49,21.5,21.49,21.49,1736386.0
2023-10-03,21.49,21.5,21.49,21.49,1736386.0
2023-10-04,21.49,21.5,21.49,21.49,1736386.0
2023-10-05,21.49,21.5,21.49,21.49,1736386.0
2023-10-06,21.49,21.5,21.49,21.49,1736386.0
2023-10-07,21.49,21.5,21.49,21.49,1736386.0
2023-10-08,21.49,21.5,21.49,21.49,1736386.0
2023-10-09,21.49,21.5,21.49,21.49,1736386.0
2023-10-10,21.49,21.5,21.49,21.49,1736386.0
2023-10-11,21.49,21.5,21.49,21.49,1736386.0
2023-10-12,21.49,21.5,21.49,21.49,1736386.0
2023-10-13,21.49,21.5,21.49,21.49,1736386.0
2023-10-14,21.49,21.5,21.49,21.49,1736386.0
2023-10-15,21.49,21.5,21.49,21.49,1736386.0
2023-10-16,21.49,21.5,21.49,21.49,1736386.0
2023-10-17,21.49,21.5,21.49,21.49,1736386.0
2023-10-18,21.49,21.5,21.49,21.49,1736386.0
2023-10-19,21.49,21.5,21.49,21.49,1736386.0
2023-10-20,21.49,21.5,21.49,21.49,1736386.0
2023-10-21,21.49,21.5,21.49,21.49,1736386.0
2023-10-22,21.49,21.5,21.49,21.49,1736386.0
2023-10-23,21.49,21.5,21.49,21.49,1736386.0
2023-10-24,21.49,21.5,21.49,21.49,1736386.0
2023-10-25,21.49,21.5,21.49,21.49,1736386.0
2023-10-26,21.49,21.5,21.49,21.49,1736386.0
2023-10-27,21.49,21.5,21.49,21.49,1736386.0
2023-10-28,21.49,21.5,21.49,21.49,1736386.0
2023-10-29,21.49,21.5,21.49,21.49,1736386.0
2023-10-30,21.49,21.5,21.49,21.49,1736386.0
2023-10-31,21.49,21.5,21.49,21.49,1736386.0
2023-11-01,21.49,21.5,21.49,21.49,1736386.0
2023-11-02,21.49,21.5,21.49,21.49,1736386.0
2023-11-03,21.49,21.5,21.49,21.49,1736386.0
2023-11-04,21.49,21.5,21.49,21.49,1736386.0
2023-11-05,21.49,21.5,21.49,21.49,1736386.0
2023-11-06,21.49,21.5,21.49,21.49,1736386.0
2023-11-07,21.49,21.5,21.49,21.49,1736386.0
2023-11-08,21.49,21.5,21.49,21.49,1736386.0
2023-11-09,21.49,21.5,21.49,21.49,1736386.0
2023-11-10,21.49,21.5,21.49,21.49,1736386.0
2023-11-11,21.49,21.5,21.49,21.49,1736386.0
2023-11-12,21.49,21.5,21.49,21.49,1736386.0
2023-11-13,21.49,21.5,21.49,21.49,1736386.0
