,UPBD US Equity,UPBD US Equity,UPBD US Equity,UPBD US Equity,UPBD US Equity
,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,PX_VOLUME
2020-09-07,25.7174,25.7428,24.5461,24.9959,533874.0
2020-09-08,24.58,24.9195,24.2575,24.3594,964828.0
2020-09-09,24.7243,25.1742,24.5376,24.9959,387445.0
2020-09-10,25.3779,25.9635,24.9874,25.293,683639.0
2020-09-11,25.3779,25.5901,24.614,24.9111,455014.0
2020-09-12,25.3779,25.5901,24.614,24.9111,455014.0
2020-09-13,25.3779,25.5901,24.614,24.9111,455014.0
2020-09-14,25.1487,25.8532,24.9959,25.4627,443402.0
2020-09-15,25.658,25.8871,24.7922,24.8686,626013.0
2020-09-16,25.0978,25.259,24.2236,24.283,437972.0
2020-09-17,23.8331,24.6055,23.6209,24.283,431590.0
2020-09-18,24.5631,24.6649,23.9689,24.0708,894870.0
2020-09-19,24.5631,24.6649,23.9689,24.0708,894870.0
2020-09-20,24.5631,24.6649,23.9689,24.0708,894870.0
2020-09-21,24.8432,25.3774,24.1557,24.7243,971035.0
2020-09-22,24.7413,25.5816,24.4125,25.3354,676753.0
2020-09-23,25.4203,25.989,25.2506,25.8277,783756.0
2020-09-24,25.7174,25.9041,24.0962,24.1641,802903.0
2020-09-25,24.0708,25.7089,23.9859,25.3694,666412.0
2020-09-26,24.0708,25.7089,23.9859,25.3694,666412.0
2020-09-27,24.0708,25.7089,23.9859,25.3694,666412.0
2020-09-28,25.7174,26.1078,25.31,25.8362,618437.0
2020-09-29,25.7513,26.0484,25.1317,25.6749,451251.0
2020-09-30,25.7768,26.0739,25.3609,25.3694,506757.0
2020-10-01,25.4797,25.8744,25.0129,25.6919,490268.0
2020-10-02,25.0044,26.337,24.962,26.3115,570697.0
2020-10-03,25.0044,26.337,24.962,26.3115,570697.0
2020-10-04,25.0044,26.337,24.962,26.3115,570697.0
2020-10-05,26.5492,28.0345,26.5492,27.8647,665902.0
2020-10-06,28.1131,28.2501,27.231,27.3338,522909.0
2020-10-07,27.5821,28.0446,27.5736,27.8562,487330.0
2020-10-08,28.0702,28.3871,27.7192,28.1131,496986.0
2020-10-09,28.2501,29.3719,27.9632,29.329,599588.0
2020-10-10,28.2501,29.3719,27.9632,29.329,599588.0
2020-10-11,28.2501,29.3719,27.9632,29.329,599588.0
2020-10-12,29.5688,29.9713,28.8062,29.1064,552778.0
2020-10-13,28.8752,29.5346,28.6954,29.055,426491.0
2020-10-14,29.192,29.5688,28.0446,28.1816,530289.0
2020-10-15,28.0274,29.0122,27.762,28.918,378446.0
2020-10-16,28.7981,29.2691,28.5155,28.8238,361484.0
2020-10-17,28.7981,29.2691,28.5155,28.8238,361484.0
2020-10-18,28.7981,29.2691,28.5155,28.8238,361484.0
2020-10-19,28.9523,29.1749,28.2758,28.3871,266656.0
2020-10-20,28.6097,28.918,28.1387,28.2672,305730.0
2020-10-21,28.2329,28.6269,27.4537,27.4623,668602.0
2020-10-22,27.4366,27.899,27.0855,27.6592,328143.0
2020-10-23,27.839,28.0959,27.2225,28.0531,413848.0
2020-10-24,27.839,28.0959,27.2225,28.0531,413848.0
2020-10-25,27.839,28.0959,27.2225,28.0531,413848.0
2020-10-26,27.7791,27.8048,26.7601,26.9742,614991.0
2020-10-27,26.82,27.7277,26.82,27.6935,594500.0
2020-10-28,26.9056,27.5907,26.6573,27.4023,714531.0
2020-10-29,27.231,29.0978,27.1882,27.8219,790979.0
2020-10-30,27.8733,28.0446,26.0493,26.4604,591146.0
2020-10-31,27.8733,28.0446,26.0493,26.4604,591146.0
2020-11-01,27.8733,28.0446,26.0493,26.4604,591146.0
2020-11-02,26.6744,27.1797,26.1007,26.1949,456293.0
2020-11-03,26.3576,26.9485,26.3233,26.8286,353079.0
2020-11-04,26.5974,27.0769,26.3233,26.7258,348310.0
2020-11-05,26.8543,27.4537,26.135,26.4347,489304.0
2020-11-06,26.5974,26.5974,25.8781,26.2548,362216.0
2020-11-07,26.5974,26.5974,25.8781,26.2548,362216.0
2020-11-08,26.5974,26.5974,25.8781,26.2548,362216.0
2020-11-09,27.4794,28.2073,26.1007,26.1093,706640.0
2020-11-10,26.2291,27.1583,25.9894,26.0921,804492.0
2020-11-11,26.0836,27.3681,25.6469,27.3681,510246.0
2020-11-12,27.3509,28.1131,26.9742,27.4879,680941.0
2020-11-13,27.5736,28.5241,27.5736,28.2758,472613.0
2020-11-14,27.5736,28.5241,27.5736,28.2758,472613.0
2020-11-15,27.5736,28.5241,27.5736,28.2758,472613.0
2020-11-16,28.6183,29.7743,28.5369,29.7229,690538.0
2020-11-17,29.3975,29.5858,28.2929,29.1835,515087.0
2020-11-18,29.2092,30.3994,29.115,29.3719,781253.0
2020-11-19,29.6459,29.863,28.5155,29.3462,386856.0
2020-11-20,29.1492,29.6801,28.9779,29.0721,392115.0
2020-11-21,29.1492,29.6801,28.9779,29.0721,392115.0
2020-11-22,29.1492,29.6801,28.9779,29.0721,392115.0
2020-11-23,29.4917,30.3395,28.9437,30.2967,636010.0
2020-11-24,30.4166,31.5309,29.7572,31.1701,542147.0
2020-11-25,30.9304,31.1187,29.9199,30.545,373325.0
2020-11-26,30.9304,31.1187,29.9199,30.545,373325.0
2020-11-27,30.6992,30.7848,29.8514,30.4337,216795.0
2020-11-28,30.6992,30.7848,29.8514,30.4337,216795.0
2020-11-29,30.6992,30.7848,29.8514,30.4337,216795.0
2020-11-30,30.2196,30.2496,28.8067,28.9608,639624.0
2020-12-01,29.526,29.8165,28.7553,29.6373,913946.0
2020-12-02,29.5688,29.9713,29.1321,29.5089,419592.0
2020-12-03,29.7401,30.1768,29.222,29.9542,321337.0
2020-12-04,30.2453,30.6306,29.3804,30.5193,476613.0
2020-12-05,30.2453,30.6306,29.3804,30.5193,476613.0
2020-12-06,30.2453,30.6306,29.3804,30.5193,476613.0
2020-12-07,30.6735,30.7334,30.0312,30.6649,480449.0
2020-12-08,30.3823,30.4765,29.2777,29.4832,451298.0
2020-12-09,29.6716,30.3224,29.3119,29.8856,567190.0
2020-12-10,29.5945,30.0826,29.3376,29.9199,272956.0
2020-12-11,29.7572,29.9713,29.055,29.2348,349184.0
2020-12-12,29.7572,29.9713,29.055,29.2348,349184.0
2020-12-13,29.7572,29.9713,29.055,29.2348,349184.0
2020-12-14,29.6324,29.6626,29.1484,29.3126,377449.0
2020-12-15,29.6064,29.8398,29.0361,29.8138,386425.0
2020-12-16,30.0731,30.2877,29.5287,30.1163,289688.0
2020-12-17,30.2113,30.6089,29.7361,30.5916,367941.0
2020-12-18,30.7471,31.1792,30.3539,30.436,1491535.0
2020-12-19,30.7471,31.1792,30.3539,30.436,1491535.0
2020-12-20,30.7471,31.1792,30.3539,30.436,1491535.0
2020-12-21,31.7841,34.8519,31.4471,33.91,1262593.0
2020-12-22,35.647,35.7939,33.9186,34.2989,1904493.0
2020-12-23,34.4976,34.633,33.0415,33.1409,524779.0
2020-12-24,33.1409,33.1409,32.2335,32.9767,229138.0
2020-12-25,33.1409,33.1409,32.2335,32.9767,229138.0
2020-12-26,33.1409,33.1409,32.2335,32.9767,229138.0
2020-12-27,33.1409,33.1409,32.2335,32.9767,229138.0
2020-12-28,33.4174,33.6593,32.7347,32.9853,424838.0
2020-12-29,33.1668,33.1668,32.1384,32.7779,434432.0
2020-12-30,32.8903,33.4433,32.8211,33.1668,288896.0
2020-12-31,33.0372,33.452,32.5792,33.089,324539.0
2021-01-01,33.0372,33.452,32.5792,33.089,324539.0
2021-01-02,33.0372,33.452,32.5792,33.089,324539.0
2021-01-03,33.0372,33.452,32.5792,33.089,324539.0
2021-01-04,33.2705,33.573,31.9656,32.9594,695986.0
2021-01-05,32.8039,34.3594,32.8039,34.3075,711803.0
2021-01-06,34.5668,37.6173,34.5668,37.5741,1104696.0
2021-01-07,37.8333,38.1358,36.8827,37.5481,670594.0
2021-01-08,37.5654,37.7901,36.3556,36.7963,512229.0
2021-01-09,37.5654,37.7901,36.3556,36.7963,512229.0
2021-01-10,37.5654,37.7901,36.3556,36.7963,512229.0
2021-01-11,36.3902,37.216,35.863,36.9432,425063.0
2021-01-12,37.2198,38.8012,37.1593,38.6197,690530.0
2021-01-13,38.3605,39.6049,38.1919,39.458,650231.0
2021-01-14,39.7258,42.4134,39.5012,42.206,802794.0
2021-01-15,40.6357,41.7134,39.2938,40.927,1165851.0
2021-01-16,40.6357,41.7134,39.2938,40.927,1165851.0
2021-01-17,40.6357,41.7134,39.2938,40.927,1165851.0
2021-01-18,40.6357,41.7134,39.2938,40.927,1165851.0
2021-01-19,41.2813,41.4715,40.0802,40.4777,519532.0
2021-01-20,40.2616,41.4715,40.2616,41.2122,377361.0
2021-01-21,41.1776,41.7221,40.8061,40.8147,365134.0
2021-01-22,40.7369,41.4844,40.3567,41.4023,339007.0
2021-01-23,40.7369,41.4844,40.3567,41.4023,339007.0
2021-01-24,40.7369,41.4844,40.3567,41.4023,339007.0
2021-01-25,41.6961,41.99,39.8209,40.1493,427099.0
2021-01-26,40.6851,40.8061,39.7604,40.2616,415669.0
2021-01-27,39.3715,39.7293,37.1593,38.0407,773229.0
2021-01-28,38.0494,38.0623,36.3806,37.3321,630178.0
2021-01-29,37.5568,39.0777,37.0901,37.4185,598362.0
2021-01-30,37.5568,39.0777,37.0901,37.4185,598362.0
2021-01-31,37.5568,39.0777,37.0901,37.4185,598362.0
2021-02-01,38.7407,38.879,37.6173,38.6283,528128.0
2021-02-02,38.8962,40.6937,38.3086,39.8814,608082.0
2021-02-03,39.4234,40.1147,38.0666,39.6049,478486.0
2021-02-04,40.8579,41.4801,39.7777,41.2641,692783.0
2021-02-05,41.4455,42.9319,40.0197,42.8714,995595.0
2021-02-06,41.4455,42.9319,40.0197,42.8714,995595.0
2021-02-07,41.4455,42.9319,40.0197,42.8714,995595.0
2021-02-08,43.2084,45.5503,42.9864,45.5244,739565.0
2021-02-09,45.4294,45.9392,44.5652,45.7059,654890.0
2021-02-10,45.9911,46.3022,44.401,45.196,427380.0
2021-02-11,45.317,46.3195,45.2565,45.7059,400360.0
2021-02-12,45.7318,46.2244,45.3689,46.1466,398353.0
2021-02-13,45.7318,46.2244,45.3689,46.1466,398353.0
2021-02-14,45.7318,46.2244,45.3689,46.1466,398353.0
2021-02-15,45.7318,46.2244,45.3689,46.1466,398353.0
2021-02-16,45.9824,46.3843,44.2714,44.8504,477638.0
2021-02-17,44.6775,44.8244,43.6837,44.1936,434564.0
2021-02-18,44.1936,45.1327,43.2862,44.3405,817632.0
2021-02-19,44.7294,45.4294,44.5911,45.2997,390787.0
2021-02-20,44.7294,45.4294,44.5911,45.2997,390787.0
2021-02-21,44.7294,45.4294,44.5911,45.2997,390787.0
2021-02-22,44.9109,47.2614,44.5738,47.0972,753829.0
2021-02-23,46.3886,47.4169,45.4466,46.812,1022650.0
2021-02-24,46.1898,47.8447,45.9438,47.0886,824977.0
2021-02-25,49.1539,50.4156,46.4059,47.3478,1327773.0
2021-02-26,45.3732,50.5712,45.1528,49.9144,1352178.0
2021-02-27,45.3732,50.5712,45.1528,49.9144,1352178.0
2021-02-28,45.3732,50.5712,45.1528,49.9144,1352178.0
2021-03-01,51.8501,52.5501,49.7761,51.4785,965428.0
2021-03-02,52.144,52.6279,50.3378,50.865,862976.0
2021-03-03,50.5107,51.418,49.4218,50.0095,645855.0
2021-03-04,49.8885,50.0786,45.8182,46.3367,1251806.0
2021-03-05,47.3478,47.799,44.8244,47.3824,907726.0
2021-03-06,47.3478,47.799,44.8244,47.3824,907726.0
2021-03-07,47.3478,47.799,44.8244,47.3824,907726.0
2021-03-08,48.2206,51.3576,47.5293,50.9168,1024575.0
2021-03-09,51.5477,52.7575,51.2366,51.4353,484098.0
2021-03-10,51.7464,53.5093,51.0638,52.818,605037.0
2021-03-11,53.3106,54.0106,52.4782,53.5525,630650.0
2021-03-12,53.2069,55.4451,53.2069,55.2377,720178.0
2021-03-13,53.2069,55.4451,53.2069,55.2377,720178.0
2021-03-14,53.2069,55.4451,53.2069,55.2377,720178.0
2021-03-15,55.3759,55.9895,54.3735,55.5229,714403.0
2021-03-16,55.5315,55.585,53.0168,54.0883,612102.0
2021-03-17,54.0106,54.0451,52.2909,53.0254,469309.0
2021-03-18,53.3019,53.7686,51.4958,51.7119,459813.0
2021-03-19,51.2971,53.3278,50.6662,52.6884,1088004.0
2021-03-20,51.2971,53.3278,50.6662,52.6884,1088004.0
2021-03-21,51.2971,53.3278,50.6662,52.6884,1088004.0
2021-03-22,53.1032,53.3538,51.0119,51.3403,422255.0
2021-03-23,50.9773,51.202,48.8255,49.2663,584336.0
2021-03-24,49.9058,50.8131,47.8447,48.0651,517506.0
2021-03-25,47.5898,50.5107,47.175,49.9749,431419.0
2021-03-26,50.9514,51.2366,49.5687,51.1588,442797.0
2021-03-27,50.9514,51.2366,49.5687,51.1588,442797.0
2021-03-28,50.9514,51.2366,49.5687,51.1588,442797.0
2021-03-29,51.0205,51.4094,48.5231,48.8601,526065.0
2021-03-30,48.8688,50.2601,48.2792,50.2169,408145.0
2021-03-31,50.0872,50.7267,49.3959,49.828,464230.0
2021-04-01,50.8909,51.1242,49.923,50.9687,407088.0
2021-04-02,50.8909,51.1242,49.923,50.9687,407088.0
2021-04-03,50.8909,51.1242,49.923,50.9687,407088.0
2021-04-04,50.8909,51.1242,49.923,50.9687,407088.0
2021-04-05,51.0208,51.3509,49.4658,50.3258,441961.0
2021-04-06,50.1781,52.3409,49.9783,51.0121,647744.0
2021-04-07,51.0208,51.6179,49.3181,50.1173,590990.0
2021-04-08,50.2563,50.4301,49.266,50.2129,471997.0
2021-04-09,50.1781,50.7341,49.4745,50.4996,563014.0
2021-04-10,50.1781,50.7341,49.4745,50.4996,563014.0
2021-04-11,50.1781,50.7341,49.4745,50.4996,563014.0
2021-04-12,50.404,51.238,49.5179,50.265,366169.0
2021-04-13,50.2216,50.5542,48.8403,49.5266,420477.0
2021-04-14,49.3007,50.7776,49.24,50.0652,477525.0
2021-04-15,50.7167,50.7167,48.9185,49.4484,331234.0
2021-04-16,49.7525,49.9517,49.1009,49.4223,259558.0
2021-04-17,49.7525,49.9517,49.1009,49.4223,259558.0
2021-04-18,49.7525,49.9517,49.1009,49.4223,259558.0
2021-04-19,49.6135,49.6135,47.6241,48.7882,436386.0
2021-04-20,48.8403,49.0488,45.9648,46.6684,537166.0
2021-04-21,46.9117,47.8847,46.4773,47.6588,419123.0
2021-04-22,47.9368,48.2328,46.7293,47.2418,306531.0
2021-04-23,47.6588,49.0835,47.446,48.8663,449410.0
2021-04-24,47.6588,49.0835,47.446,48.8663,449410.0
2021-04-25,47.6588,49.0835,47.446,48.8663,449410.0
2021-04-26,50.8875,50.8875,48.8663,49.5266,387161.0
2021-04-27,49.9523,52.3152,49.9523,52.1241,809921.0
2021-04-28,52.35,52.7756,50.8557,51.2554,565705.0
2021-04-29,52.0025,53.3577,51.2727,52.1502,514022.0
2021-04-30,51.5507,51.7505,49.8437,49.9957,496984.0
2021-05-01,51.5507,51.7505,49.8437,49.9957,496984.0
2021-05-02,51.5507,51.7505,49.8437,49.9957,496984.0
2021-05-03,50.404,52.6714,50.404,52.35,563721.0
2021-05-04,51.3422,52.5281,50.9426,52.3152,597456.0
2021-05-05,52.5672,53.1058,51.9026,52.4368,817019.0
2021-05-06,53.8616,53.9832,48.4667,50.5777,1307520.0
2021-05-07,50.7689,51.9329,49.9001,51.5855,412884.0
2021-05-08,50.7689,51.9329,49.9001,51.5855,412884.0
2021-05-09,50.7689,51.9329,49.9001,51.5855,412884.0
2021-05-10,51.5768,53.362,51.516,51.6115,477071.0
2021-05-11,50.3258,51.5681,49.1965,51.2814,466328.0
2021-05-12,50.6472,50.8167,48.2756,48.5449,500856.0
2021-05-13,48.988,50.3779,47.6414,47.8499,646455.0
2021-05-14,48.3451,50.2042,48.0193,50.0478,349462.0
2021-05-15,48.3451,50.2042,48.0193,50.0478,349462.0
2021-05-16,48.3451,50.2042,48.0193,50.0478,349462.0
2021-05-17,49.8219,49.9175,48.6839,49.127,339482.0
2021-05-18,49.5961,50.4388,49.0922,49.405,470621.0
2021-05-19,48.4146,49.1096,47.1376,48.5883,357373.0
2021-05-20,48.9272,50.4127,48.5102,50.0826,562329.0
2021-05-21,50.0652,50.8904,49.5179,50.0826,550681.0
2021-05-22,50.0652,50.8904,49.5179,50.0826,550681.0
2021-05-23,50.0652,50.8904,49.5179,50.0826,550681.0
2021-05-24,50.4822,51.1424,49.987,50.8123,461466.0
2021-05-25,50.9339,51.9156,50.3693,50.4388,358224.0
2021-05-26,51.0556,53.1318,51.0469,52.7061,506677.0
2021-05-27,53.4706,54.5739,53.1145,54.1482,565923.0
2021-05-28,54.5566,54.7042,52.5541,53.6965,557072.0
2021-05-29,54.5566,54.7042,52.5541,53.6965,557072.0
2021-05-30,54.5566,54.7042,52.5541,53.6965,557072.0
2021-05-31,54.5566,54.7042,52.5541,53.6965,557072.0
2021-06-01,53.8703,55.3384,53.1579,55.1473,632573.0
2021-06-02,55.5469,55.6164,52.9928,53.071,637805.0
2021-06-03,52.8191,53.0102,51.5073,52.4282,730043.0
2021-06-04,52.8799,53.3055,51.4725,52.211,406656.0
2021-06-05,52.8799,53.3055,51.4725,52.211,406656.0
2021-06-06,52.8799,53.3055,51.4725,52.211,406656.0
2021-06-07,52.6019,54.9735,52.6019,54.878,790560.0
2021-06-08,54.9822,57.6666,54.461,56.9021,1014131.0
2021-06-09,57.6406,57.9446,55.017,55.0344,779580.0
2021-06-10,55.017,55.4948,52.8104,53.5575,720908.0
2021-06-11,53.8442,55.3905,53.5575,55.2429,827644.0
2021-06-12,53.8442,55.3905,53.5575,55.2429,827644.0
2021-06-13,53.8442,55.3905,53.5575,55.2429,827644.0
2021-06-14,55.2255,56.2158,53.6618,54.044,914620.0
2021-06-15,54.1569,54.4002,53.0623,53.8616,728538.0
2021-06-16,53.5228,53.8616,52.1328,52.7148,832292.0
2021-06-17,53.5445,53.5445,48.9706,49.6221,1329650.0
2021-06-18,49.0922,49.4918,46.7379,47.0854,3441152.0
2021-06-19,49.0922,49.4918,46.7379,47.0854,3441152.0
2021-06-20,49.0922,49.4918,46.7379,47.0854,3441152.0
2021-06-21,47.2602,49.2348,47.2602,47.9067,1076541.0
2021-06-22,47.7757,48.0989,45.3816,45.469,1286203.0
2021-06-23,45.7835,46.0718,44.4031,45.6787,822019.0
2021-06-24,46.0544,46.8233,45.5302,46.2641,760109.0
2021-06-25,46.3689,47.2951,45.4341,45.6175,2720261.0
2021-06-26,46.3689,47.2951,45.4341,45.6175,2720261.0
2021-06-27,46.3689,47.2951,45.4341,45.6175,2720261.0
2021-06-28,45.7923,47.0548,45.6175,46.9631,668256.0
2021-06-29,47.4,47.5572,46.3078,46.3165,421761.0
2021-06-30,46.0719,46.6049,45.6088,46.3689,684093.0
2021-07-01,46.6049,48.0203,46.5175,47.4,554477.0
2021-07-02,47.3563,47.4436,46.8582,47.033,419297.0
2021-07-03,47.3563,47.4436,46.8582,47.033,419297.0
2021-07-04,47.3563,47.4436,46.8582,47.033,419297.0
2021-07-05,47.3563,47.4436,46.8582,47.033,419297.0
2021-07-06,46.8495,46.8626,45.2768,45.7224,616940.0
2021-07-07,45.2855,46.5437,44.8923,45.5302,546447.0
2021-07-08,44.3768,45.67,43.5118,44.8312,536534.0
2021-07-09,45.4166,46.5087,45.137,46.4825,408184.0
2021-07-10,45.4166,46.5087,45.137,46.4825,408184.0
2021-07-11,45.4166,46.5087,45.137,46.4825,408184.0
2021-07-12,46.1855,46.6311,45.7311,46.535,474632.0
2021-07-13,46.1156,46.3602,45.2156,45.4515,489428.0
2021-07-14,45.6088,45.8709,44.6041,45.1719,446945.0
2021-07-15,45.1457,46.334,45.0234,45.4078,508356.0
2021-07-16,45.5913,46.1593,44.9797,45.1632,330883.0
2021-07-17,45.5913,46.1593,44.9797,45.1632,330883.0
2021-07-18,45.5913,46.1593,44.9797,45.1632,330883.0
2021-07-19,44.0885,45.2113,43.2279,44.6739,653153.0
2021-07-20,44.7176,47.0242,44.438,46.7184,583177.0
2021-07-21,47.1815,48.2737,47.1116,47.9155,471983.0
2021-07-22,47.7494,48.0465,46.8495,47.5572,482670.0
2021-07-23,47.732,48.6931,47.4,48.6669,321463.0
2021-07-24,47.732,48.6931,47.4,48.6669,321463.0
2021-07-25,47.732,48.6931,47.4,48.6669,321463.0
2021-07-26,48.9552,49.5319,48.8067,48.9377,410660.0
2021-07-27,48.8241,49.2785,48.3785,49.0076,509176.0
2021-07-28,49.4183,49.5755,48.195,49.1037,306002.0
2021-07-29,49.8333,50.6764,49.5756,50.4231,331478.0
2021-07-30,49.96,51.1133,49.7503,49.9949,336503.0
2021-07-31,49.96,51.1133,49.7503,49.9949,336503.0
2021-08-01,49.96,51.1133,49.7503,49.9949,336503.0
2021-08-02,50.4668,51.5152,50.1435,50.2046,483280.0
2021-08-03,50.2134,51.7861,49.9181,51.655,504557.0
2021-08-04,51.3143,51.4978,48.8416,49.7328,609883.0
2021-08-05,53.2452,53.2889,48.6144,49.8726,754961.0
2021-08-06,50.5891,51.2094,50.0998,50.8337,358679.0
2021-08-07,50.5891,51.2094,50.0998,50.8337,358679.0
2021-08-08,50.5891,51.2094,50.0998,50.8337,358679.0
2021-08-09,50.8075,51.7111,50.1085,51.0434,399062.0
2021-08-10,50.8861,52.4676,50.3007,52.0482,373053.0
2021-08-11,52.0395,52.9569,51.856,52.9307,422309.0
2021-08-12,54.2762,56.7314,54.0421,56.7139,759302.0
2021-08-13,56.7926,56.7926,55.4732,55.5956,484411.0
2021-08-14,56.7926,56.7926,55.4732,55.5956,484411.0
2021-08-15,56.7926,56.7926,55.4732,55.5956,484411.0
2021-08-16,55.2024,55.945,54.0412,55.6655,466486.0
2021-08-17,55.0538,55.0888,52.0482,52.7734,514211.0
2021-08-18,52.7035,54.2675,52.546,52.8695,342827.0
2021-08-19,51.9958,53.8568,51.5519,53.5248,363623.0
2021-08-20,53.551,55.1674,53.551,55.1325,436213.0
2021-08-21,53.551,55.1674,53.551,55.1325,436213.0
2021-08-22,53.551,55.1674,53.551,55.1325,436213.0
2021-08-23,55.5082,55.9014,55.0014,55.4645,366280.0
2021-08-24,54.5654,56.845,53.9617,56.7489,766045.0
2021-08-25,57.6663,59.2041,56.4518,56.4868,601755.0
2021-08-26,56.4343,56.4693,54.6082,55.7878,325883.0
2021-08-27,55.6742,57.4653,55.1762,56.9586,462427.0
2021-08-28,55.6742,57.4653,55.1762,56.9586,462427.0
2021-08-29,55.6742,57.4653,55.1762,56.9586,462427.0
2021-08-30,57.1158,57.7711,56.845,56.9149,411300.0
2021-08-31,56.9586,57.0023,54.9097,55.115,621033.0
2021-09-01,55.1325,56.0149,54.783,55.4907,332163.0
2021-09-02,55.8315,56.478,55.1412,56.0149,276579.0
2021-09-03,56.0149,56.4256,55.1849,56.1635,244458.0
2021-09-04,56.0149,56.4256,55.1849,56.1635,244458.0
2021-09-05,56.0149,56.4256,55.1849,56.1635,244458.0
2021-09-06,56.0149,56.4256,55.1849,56.1635,244458.0
2021-09-07,56.1373,56.8712,54.2587,54.4947,708462.0
2021-09-08,54.1452,54.2767,52.1618,53.6559,574626.0
2021-09-09,53.42,54.6607,52.5637,54.1626,470372.0
2021-09-10,54.2675,54.7046,52.2754,52.3627,468459.0
2021-09-11,54.2675,54.7046,52.2754,52.3627,468459.0
2021-09-12,54.2675,54.7046,52.2754,52.3627,468459.0
2021-09-13,52.52,53.053,51.6288,52.9219,417409.0
2021-09-14,52.9656,52.9744,51.6638,52.0657,410597.0
2021-09-15,52.2754,53.2365,51.5764,52.9307,453844.0
2021-09-16,53.2889,53.9515,52.9831,53.7869,521556.0
2021-09-17,54.0491,55.15,53.551,54.1539,1072351.0
2021-09-18,54.0491,55.15,53.551,54.1539,1072351.0
2021-09-19,54.0491,55.15,53.551,54.1539,1072351.0
2021-09-20,52.4326,53.4549,51.8647,52.8608,508304.0
2021-09-21,53.4025,53.6682,51.9608,53.0617,431299.0
2021-09-22,53.6996,54.5034,52.9569,53.9792,328684.0
2021-09-23,54.1976,55.2199,53.918,54.7131,358644.0
2021-09-24,54.2063,54.5694,52.0919,52.3802,722227.0
2021-09-25,54.2063,54.5694,52.0919,52.3802,722227.0
2021-09-26,54.2063,54.5694,52.0919,52.3802,722227.0
2021-09-27,52.3978,53.9611,52.2924,53.601,423683.0
2021-09-28,53.1795,53.6362,51.5546,51.6776,455120.0
2021-09-29,51.7918,52.2529,50.773,51.0979,427145.0
2021-09-30,51.0804,51.704,49.2799,49.3677,641378.0
2021-10-01,49.5171,50.6676,48.6212,49.6488,637438.0
2021-10-02,49.5171,50.6676,48.6212,49.6488,637438.0
2021-10-03,49.5171,50.6676,48.6212,49.6488,637438.0
2021-10-04,49.763,50.3953,48.8671,49.8332,499986.0
2021-10-05,50.3426,50.3426,48.1118,48.3402,647459.0
2021-10-06,47.62,48.6317,47.0228,48.0679,426968.0
2021-10-07,48.4895,49.8859,48.4807,49.157,426543.0
2021-10-08,48.8583,49.2624,47.7429,47.8747,388274.0
2021-10-09,48.8583,49.2624,47.7429,47.8747,388274.0
2021-10-10,48.8583,49.2624,47.7429,47.8747,388274.0
2021-10-11,47.7869,48.6563,47.0842,47.1721,480332.0
2021-10-12,47.2072,47.725,46.6714,46.8559,1072904.0
2021-10-13,47.0228,47.3388,45.8283,45.9688,1054248.0
2021-10-14,46.3026,47.6639,46.2499,47.3038,479729.0
2021-10-15,48.0328,48.0943,46.4694,46.487,430675.0
2021-10-16,48.0328,48.0943,46.4694,46.487,430675.0
2021-10-17,48.0328,48.0943,46.4694,46.487,430675.0
2021-10-18,46.2938,48.2304,46.1796,47.7078,541457.0
2021-10-19,47.8396,48.4983,47.4278,47.8483,339702.0
2021-10-20,48.0503,49.0428,47.8747,48.8759,434744.0
2021-10-21,49.113,50.3031,48.9901,49.8947,662303.0
2021-10-22,49.8244,50.7993,49.6224,50.4568,444537.0
2021-10-23,49.8244,50.7993,49.6224,50.4568,444537.0
2021-10-24,49.8244,50.7993,49.6224,50.4568,444537.0
2021-10-25,50.5359,51.6012,50.4919,51.2297,417274.0
2021-10-26,51.6337,51.6337,47.4268,47.6024,888506.0
2021-10-27,47.5849,47.5849,45.8547,45.9161,560924.0
2021-10-28,47.0315,47.4619,46.2147,47.0667,463595.0
2021-10-29,46.6275,47.295,45.8195,46.7768,622953.0
2021-10-30,46.6275,47.295,45.8195,46.7768,622953.0
2021-10-31,46.6275,47.295,45.8195,46.7768,622953.0
2021-11-01,46.9174,48.4368,46.7856,47.8835,628773.0
2021-11-02,48.2875,48.6651,46.5134,46.6188,707291.0
2021-11-03,46.5485,49.0164,46.5485,48.551,981854.0
2021-11-04,45.1433,45.6702,39.2676,39.6189,2501004.0
2021-11-05,40.4094,40.7431,37.1071,38.1698,2028648.0
2021-11-06,40.4094,40.7431,37.1071,38.1698,2028648.0
2021-11-07,40.4094,40.7431,37.1071,38.1698,2028648.0
2021-11-08,38.4684,39.5399,38.3805,38.8548,1205869.0
2021-11-09,38.5913,39.61,38.5913,39.0656,868759.0
2021-11-10,40.0932,40.9176,39.4213,40.506,1460335.0
2021-11-11,40.3391,41.0329,39.4696,40.5499,804082.0
2021-11-12,40.8722,41.6038,40.3479,41.0417,793112.0
2021-11-13,40.8722,41.6038,40.3479,41.0417,793112.0
2021-11-14,40.8722,41.6038,40.3479,41.0417,793112.0
2021-11-15,41.0417,41.3758,40.5235,40.8309,638511.0
2021-11-16,40.5674,41.4721,40.4094,41.1735,752749.0
2021-11-17,41.1471,41.6038,40.5235,40.5411,811153.0
2021-11-18,39.5311,40.7958,39.5223,40.3918,1037345.0
2021-11-19,40.1898,40.7782,39.6804,39.9351,825825.0
