,OSK US Equity,OSK US Equity,OSK US Equity,OSK US Equity,OSK US Equity
2022-08-12,83.9886,83.9886,83.1063,83.7268,370180.0
2022-08-13,83.9886,83.9886,83.1063,83.7268,370180.0
2022-08-14,83.9886,83.9886,83.1063,83.7268,370180.0
2022-08-15,83.1742,85.5495,82.7795,85.1326,538145.0
2022-08-16,85.0744,86.393,84.7157,86.3057,332350.0
2022-08-17,85.2102,85.375,83.1257,83.1257,384353.0
2022-08-18,83.2615,83.339,82.4083,83.2033,368777.0
2022-08-19,82.4083,82.7185,81.3709,82.3792,322847.0
2022-08-20,82.4083,82.7185,81.3709,82.3792,322847.0
2022-08-21,82.4083,82.7185,81.3709,82.3792,322847.0
2022-08-22,81.5842,81.5842,79.4707,79.8682,444724.0
2022-08-23,80.3141,81.4291,80.3141,81.0316,261590.0
2022-08-24,80.7019,81.3224,80.1202,80.508,194410.0
2022-08-25,81.051,82.1077,80.6486,81.9429,218569.0
2022-08-26,82.2435,82.2435,78.7435,78.7532,264496.0
2022-08-27,82.2435,82.2435,78.7435,78.7532,264496.0
2022-08-28,82.2435,82.2435,78.7435,78.7532,264496.0
2022-08-29,78.0455,78.6451,77.7159,78.1521,530765.0
2022-08-30,78.5399,78.8502,77.5026,78.094,599520.0
2022-08-31,78.1424,78.1424,77.1245,77.3281,514064.0
2022-09-01,76.7948,77.202,76.1646,77.1342,492884.0
2022-09-02,78.443,78.443,76.4555,76.979,600769.0
2022-09-03,78.443,78.443,76.4555,76.979,600769.0
2022-09-04,78.443,78.443,76.4555,76.979,600769.0
2022-09-05,78.443,78.443,76.4555,76.979,600769.0
2022-09-06,77.4541,77.5898,74.7637,75.9126,592512.0
2022-09-07,75.6217,76.916,75.4181,76.7464,360785.0
2022-09-08,75.932,77.5443,75.326,77.4832,414724.0
2022-09-09,78.4721,80.0039,78.4527,79.8391,359268.0
2022-09-10,78.4721,80.0039,78.4527,79.8391,359268.0
2022-09-11,78.4721,80.0039,78.4527,79.8391,359268.0
2022-09-12,80.6826,81.2546,79.7421,80.4111,377329.0
2022-09-13,78.4915,78.7629,76.2228,76.6882,309341.0
2022-09-14,76.5621,77.2117,75.3309,76.6494,390790.0
2022-09-15,76.727,77.774,76.1646,77.3281,776600.0
2022-09-16,76.1065,76.3003,74.5359,75.2242,1246949.0
2022-09-17,76.1065,76.3003,74.5359,75.2242,1246949.0
2022-09-18,76.1065,76.3003,74.5359,75.2242,1246949.0
2022-09-19,74.4195,77.0324,74.3614,76.853,334738.0
2022-09-20,76.0386,76.0386,74.4389,75.1757,823926.0
2022-09-21,75.9417,76.3392,73.5761,73.5954,392576.0
2022-09-22,73.1979,73.7215,71.5207,71.5789,433961.0
2022-09-23,70.7451,70.8372,68.6219,69.7465,606813.0
2022-09-24,70.7451,70.8372,68.6219,69.7465,606813.0
2022-09-25,70.7451,70.8372,68.6219,69.7465,606813.0
2022-09-26,68.9515,70.2351,68.1376,68.5249,703832.0
2022-09-27,69.4944,69.7756,67.1875,68.2825,516474.0
2022-09-28,68.7091,70.3864,68.3359,69.9695,461709.0
2022-09-29,69.0581,69.5429,67.9626,68.9321,417000.0
2022-09-30,68.8061,70.1633,68.0014,68.1468,657024.0
2022-10-01,68.8061,70.1633,68.0014,68.1468,657024.0
2022-10-02,68.8061,70.1633,68.0014,68.1468,657024.0
2022-10-03,69.2714,71.2977,68.7479,70.5706,392713.0
2022-10-04,71.9473,75.0788,71.8891,74.9334,565804.0
2022-10-05,73.8572,76.0386,73.6051,75.0497,448392.0
2022-10-06,74.4777,75.4375,73.6051,74.0511,348159.0
2022-10-07,73.3918,73.5567,72.0055,72.2866,353483.0
2022-10-08,73.3918,73.5567,72.0055,72.2866,353483.0
2022-10-09,73.3918,73.5567,72.0055,72.2866,353483.0
2022-10-10,72.8295,73.4015,71.8019,72.3351,289204.0
2022-10-11,71.8697,74.3323,71.5321,73.1107,608945.0
2022-10-12,73.2852,73.5567,72.306,72.5581,544699.0
2022-10-13,71.1232,75.4957,70.367,75.0109,560843.0
2022-10-14,75.3793,75.7284,73.2997,73.3822,331274.0
2022-10-15,75.3793,75.7284,73.2997,73.3822,331274.0
2022-10-16,75.3793,75.7284,73.2997,73.3822,331274.0
2022-10-17,74.817,75.9804,74.6037,75.4375,438109.0
2022-10-18,77.2311,77.9001,76.2374,77.076,313796.0
2022-10-19,76.3876,77.1535,75.6993,76.7948,301851.0
2022-10-20,76.6785,78.2491,75.6702,75.6993,416371.0
2022-10-21,75.961,80.1624,75.389,79.5967,582378.0
2022-10-22,75.961,80.1624,75.389,79.5967,582378.0
2022-10-23,75.961,80.1624,75.389,79.5967,582378.0
2022-10-24,80.2948,81.1576,79.5384,80.7504,392684.0
2022-10-25,80.5371,82.1174,80.4194,81.8557,393093.0
2022-10-26,82.1465,84.008,81.749,82.418,593184.0
2022-10-27,78.9471,84.4443,78.5399,82.6507,769564.0
2022-10-28,83.2711,85.9228,82.8561,85.5786,635908.0
2022-10-29,83.2711,85.9228,82.8561,85.5786,635908.0
2022-10-30,83.2711,85.9228,82.8561,85.5786,635908.0
2022-10-31,84.8902,86.0246,84.5442,85.3168,566659.0
2022-11-01,85.7725,86.1264,84.6188,85.3847,380784.0
2022-11-02,84.7933,85.9858,83.0288,83.2421,318165.0
2022-11-03,81.972,84.7351,81.5551,83.9304,296508.0
2022-11-04,85.5204,86.3639,83.7947,86.0342,349232.0
2022-11-05,85.5204,86.3639,83.7947,86.0342,349232.0
2022-11-06,85.5204,86.3639,83.7947,86.0342,349232.0
2022-11-07,86.5772,86.5966,84.9969,86.4317,310198.0
2022-11-08,86.8002,87.7891,84.7351,85.8791,289215.0
2022-11-09,84.58,86.1603,84.0661,84.1631,238492.0
2022-11-10,87.5904,88.1502,86.2857,88.0285,391840.0
2022-11-11,88.3109,90.5211,88.194,90.1219,379918.0
2022-11-12,88.3109,90.5211,88.194,90.1219,379918.0
2022-11-13,88.3109,90.5211,88.194,90.1219,379918.0
2022-11-14,89.2261,91.5045,89.2261,90.2485,510203.0
2022-11-15,91.1442,92.0254,90.7158,91.1929,344528.0
2022-11-16,90.9787,91.2367,88.6419,89.2553,392077.0
2022-11-17,87.7559,89.1287,87.0013,89.0508,394192.0
2022-11-18,90.3263,90.3263,88.3888,89.7519,269128.0
2022-11-19,90.3263,90.3263,88.3888,89.7519,269128.0
2022-11-20,90.3263,90.3263,88.3888,89.7519,269128.0
2022-11-21,89.0606,90.4919,89.0606,90.0245,275426.0
2022-11-22,90.8229,91.7187,90.4966,91.2708,315565.0
2022-11-23,91.2805,91.3682,89.8346,90.4627,252193.0
2022-11-24,91.2805,91.3682,89.8346,90.4627,252193.0
2022-11-25,90.8034,91.2404,89.9716,90.56,122144.0
2022-11-26,90.8034,91.2404,89.9716,90.56,122144.0
2022-11-27,90.8034,91.2404,89.9716,90.56,122144.0
2022-11-28,89.6935,90.0858,87.4638,88.048,318584.0
2022-11-29,88.3401,89.2651,88.0803,88.3401,215496.0
2022-11-30,88.4959,89.9174,86.9575,89.6448,425744.0
2022-12-01,90.229,90.4042,88.7977,88.9437,387791.0
2022-12-02,87.8532,88.7685,87.5514,88.418,431571.0
2022-12-03,87.8532,88.7685,87.5514,88.418,431571.0
2022-12-04,87.8532,88.7685,87.5514,88.418,431571.0
2022-12-05,87.5904,87.5904,84.7668,85.6041,411434.0
2022-12-06,85.7599,86.0422,84.7765,85.9157,404984.0
2022-12-07,85.312,85.7696,84.0073,84.4552,529170.0
2022-12-08,84.9128,86.0325,84.4941,85.3023,312903.0
2022-12-09,85.1952,85.6917,84.056,84.202,286422.0
2022-12-10,85.1952,85.6917,84.056,84.202,286422.0
2022-12-11,85.1952,85.6917,84.056,84.202,286422.0
2022-12-12,84.0462,84.8349,83.2138,84.6791,438479.0
2022-12-13,86.7725,86.865,84.4454,85.6041,284119.0
2022-12-14,86.237,86.8814,84.5282,84.9031,349790.0
2022-12-15,83.6178,83.6178,81.7192,81.9139,464004.0
2022-12-16,80.9403,83.1602,80.804,82.7026,927211.0
2022-12-17,80.9403,83.1602,80.804,82.7026,927211.0
2022-12-18,80.9403,83.1602,80.804,82.7026,927211.0
2022-12-19,82.9655,84.0073,82.4884,83.2089,579685.0
2022-12-20,83.1797,85.458,83.1797,84.387,615076.0
2022-12-21,85.5457,86.2058,85.4094,85.867,492747.0
2022-12-22,85.1757,85.4775,82.4889,84.5136,428442.0
2022-12-23,84.3091,85.4337,83.8418,85.0491,266919.0
2022-12-24,84.3091,85.4337,83.8418,85.0491,266919.0
2022-12-25,84.3091,85.4337,83.8418,85.0491,266919.0
2022-12-26,84.3091,85.4337,83.8418,85.0491,266919.0
2022-12-27,85.1075,86.3733,84.611,86.0715,245520.0
2022-12-28,86.383,86.4999,83.4913,83.9099,360484.0
2022-12-29,84.5525,85.8962,84.5525,85.312,343721.0
2022-12-30,84.6791,85.9449,84.426,85.867,317151.0
2022-12-31,84.6791,85.9449,84.426,85.867,317151.0
2023-01-01,84.6791,85.9449,84.426,85.867,317151.0
2023-01-02,84.6791,85.9449,84.426,85.867,317151.0
2023-01-03,86.3051,86.7822,85.0734,86.3149,367744.0
2023-01-04,86.7822,88.0382,86.4414,86.8601,474445.0
2023-01-05,86.2954,87.4833,85.2487,87.4833,553011.0
2023-01-06,88.4667,90.7255,88.2427,90.1706,357608.0
2023-01-07,88.4667,90.7255,88.2427,90.1706,357608.0
2023-01-08,88.4667,90.7255,88.2427,90.1706,357608.0
2023-01-09,90.0148,90.5405,88.9632,88.9632,491886.0
2023-01-10,88.5932,90.3556,88.1746,90.2874,314339.0
2023-01-11,90.9495,91.4363,89.932,91.2708,355690.0
2023-01-12,92.2347,93.7341,91.0907,92.8189,479969.0
2023-01-13,92.3613,93.0234,91.816,92.2639,318078.0
2023-01-14,92.3613,93.0234,91.816,92.2639,318078.0
2023-01-15,92.3613,93.0234,91.816,92.2639,318078.0
2023-01-16,92.3613,93.0234,91.816,92.2639,318078.0
2023-01-17,92.4587,92.9357,91.2708,91.5434,332556.0
2023-01-18,92.0984,92.2542,90.229,90.8229,539332.0
2023-01-19,90.3556,90.3556,88.7977,89.4111,373867.0
2023-01-20,89.82,92.0595,89.2066,92.04,362378.0
2023-01-21,89.82,92.0595,89.2066,92.04,362378.0
2023-01-22,89.82,92.0595,89.2066,92.04,362378.0
2023-01-23,92.5073,94.182,92.1081,93.9581,400763.0
2023-01-24,92.8481,95.8957,92.4587,95.4673,350430.0
2023-01-25,94.7273,96.2754,94.2599,96.1586,365520.0
2023-01-26,96.9083,98.0475,96.0125,97.9793,481800.0
2023-01-27,98.0475,99.8487,97.7846,99.2645,496942.0
2023-01-28,98.0475,99.8487,97.7846,99.2645,496942.0
2023-01-29,98.0475,99.8487,97.7846,99.2645,496942.0
2023-01-30,98.8361,100.024,96.8742,97.8138,1054382.0
2023-01-31,95.8762,98.2422,91.6359,98.1254,1119698.0
2023-02-01,98.1254,101.8545,96.8985,101.4845,786692.0
2023-02-02,102.3023,103.4026,101.4455,103.2273,696440.0
2023-02-03,102.6626,103.8505,102.1904,102.906,555466.0
2023-02-04,102.6626,103.8505,102.1904,102.906,555466.0
2023-02-05,102.6626,103.8505,102.1904,102.906,555466.0
2023-02-06,102.205,102.6334,100.5984,101.4358,437983.0
2023-02-07,101.1534,101.4699,99.3424,101.1047,478840.0
2023-02-08,100.1311,100.8127,99.138,99.7611,450025.0
2023-02-09,100.3453,100.8613,98.3785,98.5927,266844.0
2023-02-10,87.9993,88.8464,84.645,87.9311,2001336.0
2023-02-11,87.9993,88.8464,84.645,87.9311,2001336.0
2023-02-12,87.9993,88.8464,84.645,87.9311,2001336.0
2023-02-13,87.9896,90.1706,87.2692,89.6156,837841.0
2023-02-14,89.4111,90.3069,88.3109,90.1608,754001.0
2023-02-15,89.6034,90.5912,88.9579,90.2293,452597.0
2023-02-16,88.645,90.5324,88.4396,89.5252,477270.0
2023-02-17,89.6034,90.6009,88.7525,89.1437,560564.0
2023-02-18,89.6034,90.6009,88.7525,89.1437,560564.0
2023-02-19,89.6034,90.6009,88.7525,89.1437,560564.0
2023-02-20,89.6034,90.6009,88.7525,89.1437,560564.0
2023-02-21,88.3907,88.997,87.1095,87.1878,419093.0
2023-02-22,87.3442,88.7232,87.2758,87.8332,391133.0
2023-02-23,88.5863,89.0948,87.0802,87.5301,455974.0
2023-02-24,86.5325,87.5454,85.6963,87.0704,391340.0
2023-02-25,86.5325,87.5454,85.6963,87.0704,391340.0
2023-02-26,86.5325,87.5454,85.6963,87.0704,391340.0
2023-02-27,87.6474,87.7257,85.8577,86.5521,595709.0
2023-02-28,86.7183,87.7941,86.2981,87.2269,492157.0
2023-03-01,87.4714,89.0948,86.9335,88.3907,446816.0
2023-03-02,87.7354,88.9481,87.3692,88.7036,434929.0
2023-03-03,89.2318,90.6596,88.7623,90.4249,674790.0
2023-03-04,89.2318,90.6596,88.7623,90.4249,674790.0
2023-03-05,89.2318,90.6596,88.7623,90.4249,674790.0
2023-03-06,90.1804,90.7868,88.4885,88.8601,539683.0
2023-03-07,89.0264,89.2611,86.5423,86.5912,711211.0
2023-03-08,86.7966,87.354,85.7403,86.4249,536603.0
2023-03-09,86.5227,87.1975,84.7624,84.821,484698.0
2023-03-10,84.3223,84.4445,80.6939,81.134,610501.0
2023-03-11,84.3223,84.4445,80.6939,81.134,610501.0
2023-03-12,84.3223,84.4445,80.6939,81.134,610501.0
2023-03-13,79.5399,79.9604,78.1316,78.5326,715067.0
2023-03-14,80.7233,81.3734,79.5301,81.1731,653869.0
2023-03-15,79.1487,80.2245,78.3956,80.1951,869244.0
2023-03-16,79.3247,81.0362,78.8553,80.381,690365.0
2023-03-17,79.4225,79.4616,76.5277,76.9287,1075580.0
2023-03-18,79.4225,79.4616,76.5277,76.9287,1075580.0
2023-03-19,79.4225,79.4616,76.5277,76.9287,1075580.0
2023-03-20,77.9653,79.4421,77.6132,78.4641,463165.0
2023-03-21,79.9702,81.0264,79.4959,80.4299,458536.0
2023-03-22,80.3712,80.8308,77.8675,78.112,424423.0
2023-03-23,78.3174,78.9335,75.3443,76.1756,689912.0
2023-03-24,74.9629,75.491,74.0827,75.4323,538999.0
2023-03-25,74.9629,75.491,74.0827,75.4323,538999.0
2023-03-26,74.9629,75.491,74.0827,75.4323,538999.0
2023-03-27,76.5277,76.6744,74.5277,75.8235,703045.0
2023-03-28,75.9311,76.8602,75.5399,76.557,485993.0
2023-03-29,77.4176,78.0729,77.1829,77.8186,396329.0
2023-03-30,78.7477,79.6181,78.4152,78.9727,423375.0
2023-03-31,79.6377,81.3687,79.4421,81.3492,439098.0
2023-04-01,79.6377,81.3687,79.4421,81.3492,439098.0
2023-04-02,79.6377,81.3687,79.4421,81.3492,439098.0
2023-04-03,79.9115,81.9457,79.9115,81.3003,647102.0
2023-04-04,81.5545,81.5545,76.5961,76.7722,697586.0
2023-04-05,75.9702,76.381,74.5717,74.7673,753027.0
2023-04-06,74.8553,75.4128,73.9556,74.6988,895672.0
2023-04-07,74.8553,75.4128,73.9556,74.6988,895672.0
2023-04-08,74.8553,75.4128,73.9556,74.6988,895672.0
2023-04-09,74.8553,75.4128,73.9556,74.6988,895672.0
2023-04-10,74.7477,76.8553,74.7477,76.1952,546119.0
2023-04-11,76.4886,78.4152,76.4886,77.4568,667278.0
2023-04-12,78.2392,78.9296,77.7991,78.337,518834.0
2023-04-13,78.6988,78.6988,77.451,78.2196,431866.0
2023-04-14,78.5521,79.805,77.711,78.4837,372219.0
2023-04-15,78.5521,79.805,77.711,78.4837,372219.0
2023-04-16,78.5521,79.805,77.711,78.4837,372219.0
2023-04-17,78.7477,79.4274,78.5228,78.6793,372563.0
2023-04-18,78.5912,79.3345,77.4176,77.936,586182.0
2023-04-19,77.535,77.9653,76.7771,77.4176,511186.0
2023-04-20,77.0265,77.4617,76.3125,76.5277,519191.0
2023-04-21,76.557,76.7233,75.2759,76.3419,522199.0
2023-04-22,76.557,76.7233,75.2759,76.3419,522199.0
2023-04-23,76.557,76.7233,75.2759,76.3419,522199.0
2023-04-24,76.2832,76.9776,75.9114,76.8798,403830.0
2023-04-25,76.2441,76.8504,75.4519,75.491,340526.0
2023-04-26,75.1096,75.9213,74.5619,74.6695,698976.0
2023-04-27,79.2269,79.3687,71.4128,74.8162,1555295.0
2023-04-28,74.738,76.0289,74.738,74.8358,823929.0
2023-04-29,74.738,76.0289,74.738,74.8358,823929.0
2023-04-30,74.738,76.0289,74.738,74.8358,823929.0
2023-05-01,75.0509,76.8406,75.002,76.2343,660948.0
2023-05-02,76.2343,76.7624,73.8675,76.4886,699031.0
2023-05-03,76.8895,78.0044,76.3027,76.4494,652449.0
2023-05-04,76.1071,76.1071,72.4397,72.8896,524661.0
2023-05-05,74.1707,74.7966,73.9262,74.2979,414864.0
2023-05-06,74.1707,74.7966,73.9262,74.2979,414864.0
2023-05-07,74.1707,74.7966,73.9262,74.2979,414864.0
2023-05-08,74.9727,75.1486,73.7991,74.3468,341818.0
2023-05-09,73.4177,73.8089,72.7037,73.3883,539017.0
2023-05-10,74.4446,74.4446,71.8343,72.7037,377495.0
2023-05-11,71.6671,72.6304,71.403,72.381,462714.0
2023-05-12,72.8236,73.0203,71.5549,71.8795,368826.0
2023-05-13,72.8236,73.0203,71.5549,71.8795,368826.0
2023-05-14,72.8236,73.0203,71.5549,71.8795,368826.0
2023-05-15,72.2237,73.4038,71.8991,72.7646,399272.0
2023-05-16,72.086,72.7351,70.896,71.6926,320131.0
2023-05-17,72.2827,73.748,72.0958,73.5021,403417.0
2023-05-18,73.0891,74.7954,72.5482,74.5446,433686.0
2023-05-19,75.4198,75.469,72.7154,72.8432,331783.0
2023-05-20,75.4198,75.469,72.7154,72.8432,331783.0
2023-05-21,75.4198,75.469,72.7154,72.8432,331783.0
2023-05-22,73.0006,73.6792,72.3318,73.5218,249493.0
2023-05-23,73.0989,74.3036,72.558,73.0301,297305.0
2023-05-24,72.6072,73.0793,71.2697,72.4892,326403.0
2023-05-25,72.1647,73.4923,71.5844,72.8629,351059.0
2023-05-26,73.2759,73.5513,72.4007,72.7056,359847.0
2023-05-27,73.2759,73.5513,72.4007,72.7056,359847.0
2023-05-28,73.2759,73.5513,72.4007,72.7056,359847.0
2023-05-29,73.2759,73.5513,72.4007,72.7056,359847.0
2023-05-30,73.0793,74.2496,72.5385,73.7185,572631.0
2023-05-31,73.2268,74.3921,72.4204,72.6072,779088.0
2023-06-01,72.6957,76.4918,72.6957,75.9116,919720.0
2023-06-02,77.4949,80.8878,76.7081,80.4452,840528.0
2023-06-03,77.4949,80.8878,76.7081,80.4452,840528.0
2023-06-04,77.4949,80.8878,76.7081,80.4452,840528.0
2023-06-05,79.747,79.9732,77.5736,79.5896,826573.0
2023-06-06,79.4126,82.2351,79.1766,81.7138,469733.0
2023-06-07,82.1367,83.7987,81.4504,83.5627,769757.0
2023-06-08,83.4644,83.9855,82.5203,83.0907,525468.0
2023-06-09,83.1005,83.2382,81.3795,81.822,487115.0
2023-06-10,83.1005,83.2382,81.3795,81.822,487115.0
2023-06-11,83.1005,83.2382,81.3795,81.822,487115.0
2023-06-12,81.9892,82.894,80.9222,82.4809,633528.0
2023-06-13,82.8448,84.3986,82.7415,83.2873,653030.0
2023-06-14,83.3463,83.9954,81.2713,81.6548,437888.0
2023-06-15,81.3008,82.8743,81.3008,82.7661,428837.0
2023-06-16,83.071,83.071,81.3991,82.2252,744620.0
2023-06-17,83.071,83.071,81.3991,82.2252,744620.0
2023-06-18,83.071,83.071,81.3991,82.2252,744620.0
2023-06-19,83.071,83.071,81.3991,82.2252,744620.0
2023-06-20,81.4385,82.7071,80.8386,82.0089,512891.0
2023-06-21,81.2811,82.4219,80.7992,81.6745,395010.0
2023-06-22,81.4385,81.4385,79.9732,80.5632,361822.0
2023-06-23,79.6585,79.8502,78.7439,79.4913,542168.0
2023-06-24,79.6585,79.8502,78.7439,79.4913,542168.0
2023-06-25,79.6585,79.8502,78.7439,79.4913,542168.0
2023-06-26,79.4814,80.6321,79.4814,80.0813,361747.0
2023-06-27,79.8945,81.3008,78.9504,81.1139,593712.0
2023-06-28,81.1336,82.0187,80.16,81.6057,345536.0
2023-06-29,81.9105,83.307,81.8712,83.2185,432978.0
2023-06-30,84.0839,85.9131,83.7397,85.1559,570353.0
2023-07-01,84.0839,85.9131,83.7397,85.1559,570353.0
2023-07-02,84.0839,85.9131,83.7397,85.1559,570353.0
2023-07-03,84.851,86.0557,84.851,85.8935,205046.0
2023-07-04,84.851,86.0557,84.851,85.8935,205046.0
2023-07-05,85.3231,85.8197,83.9118,83.9856,486340.0
2023-07-06,83.3463,84.3495,83.2018,84.0446,570746.0
2023-07-07,84.1233,87.049,84.1233,85.8443,575221.0
2023-07-08,84.1233,87.049,84.1233,85.8443,575221.0
2023-07-09,84.1233,87.049,84.1233,85.8443,575221.0
2023-07-10,85.5591,86.9949,85.5591,86.4147,422865.0
2023-07-11,86.7982,87.9488,86.6704,87.8112,357893.0
2023-07-12,89.129,89.2961,88.0078,88.2635,514494.0
2023-07-13,88.3816,89.3748,88.1947,89.1388,403950.0
2023-07-14,88.8438,89.1388,86.9654,87.7226,359901.0
2023-07-15,88.8438,89.1388,86.9654,87.7226,359901.0
2023-07-16,88.8438,89.1388,86.9654,87.7226,359901.0
2023-07-17,87.4473,88.5389,87.0736,87.6145,298455.0
2023-07-18,88.0177,91.44,88.0177,90.0042,728767.0
2023-07-19,89.8174,90.9778,89.6207,90.4664,389068.0
2023-07-20,91.3417,91.44,89.6502,90.4763,288596.0
2023-07-21,90.6631,90.6631,89.306,89.3453,213904.0
2023-07-22,90.6631,90.6631,89.306,89.3453,213904.0
2023-07-23,90.6631,90.6631,89.306,89.3453,213904.0
2023-07-24,89.4928,90.6238,89.4928,89.8174,244328.0
2023-07-25,89.542,89.6477,88.3225,88.7356,479403.0
2023-07-26,88.5389,89.6599,87.5973,88.2635,458221.0
2023-07-27,88.4701,89.011,87.467,88.0373,453198.0
2023-07-28,88.9323,89.6404,88.2881,89.07,311004.0
2023-07-29,88.9323,89.6404,88.2881,89.07,311004.0
2023-07-30,88.9323,89.6404,88.2881,89.07,311004.0
2023-07-31,89.4928,90.7615,89.341,90.5451,608419.0
2023-08-01,97.3603,101.1662,96.3907,99.7304,1779983.0
2023-08-02,101.599,102.0415,99.9074,100.2221,1159677.0
2023-08-03,99.5927,102.3021,98.7775,102.0218,868688.0
2023-08-04,102.8086,103.4577,101.299,102.7201,884695.0
2023-08-05,102.8086,103.4577,101.299,102.7201,884695.0
2023-08-06,102.8086,103.4577,101.299,102.7201,884695.0
2023-08-07,103.0151,104.8836,103.0151,104.3821,786713.0
2023-08-08,103.2806,103.6298,101.5203,102.6512,980007.0
2023-08-09,103.4183,103.9494,102.1398,102.4152,578136.0
2023-08-10,102.6217,102.6537,100.3697,101.1662,1014270.0
2023-08-11,100.8024,102.0022,100.1533,101.9727,596832.0
2023-08-12,100.8024,102.0022,100.1533,101.9727,596832.0
2023-08-13,100.8024,102.0022,100.1533,101.9727,596832.0
2023-08-14,101.1072,101.1072,99.4157,100.2221,853765.0
2023-08-15,99.4649,99.8779,97.9897,99.7009,665293.0
2023-08-16,99.4343,100.2835,97.8643,98.0124,356456.0
2023-08-17,98.2099,98.6937,97.2619,97.8939,654879.0
2023-08-18,96.9558,98.2346,96.5707,97.647,485523.0
2023-08-19,96.9558,98.2346,96.5707,97.647,485523.0
2023-08-20,96.9558,98.2346,96.5707,97.647,485523.0
2023-08-21,97.6964,98.4073,96.082,96.7682,627582.0
2023-08-22,97.0842,97.3903,96.0474,96.6102,749159.0
2023-08-23,96.4819,97.884,96.2745,97.7754,657515.0
2023-08-24,97.0447,98.6049,96.9756,97.3311,442391.0
2023-08-25,98.1013,98.8221,96.7781,97.9729,385189.0
2023-08-26,98.1013,98.8221,96.7781,97.9729,385189.0
2023-08-27,98.1013,98.8221,96.7781,97.9729,385189.0
2023-08-28,97.9729,99.548,97.884,98.7431,339604.0
2023-08-29,98.5456,100.7476,98.5456,100.6982,354456.0
2023-08-30,100.7377,102.6434,100.6488,101.9325,502468.0
2023-08-31,102.7619,103.5519,102.2337,102.525,538680.0
2023-09-01,103.3445,104.8158,103.3445,104.796,386707.0
2023-09-02,103.3445,104.8158,103.3445,104.796,386707.0
2023-09-03,103.3445,104.8158,103.3445,104.796,386707.0
2023-09-04,103.3445,104.8158,103.3445,104.796,386707.0
2023-09-05,104.1542,104.4899,101.3697,101.3993,480382.0
2023-09-06,101.2314,102.2583,100.244,101.0142,536748.0
2023-09-07,100.1551,100.6093,97.4792,99.3652,554803.0
2023-09-08,99.7996,101.0142,98.7826,100.5402,430365.0
2023-09-09,99.7996,101.0142,98.7826,100.5402,430365.0
2023-09-10,99.7996,101.0142,98.7826,100.5402,430365.0
2023-09-11,101.4289,101.6165,99.7799,100.5402,298948.0
2023-09-12,100.1946,101.3203,99.2961,99.691,350748.0
2023-09-13,99.2862,99.8589,97.7557,98.5752,420712.0
2023-09-14,99.6318,100.2242,98.3382,98.99,487184.0
2023-09-15,98.2198,98.2691,96.2943,97.0348,974187.0
2023-09-16,98.2198,98.2691,96.2943,97.0348,974187.0
2023-09-17,98.2198,98.2691,96.2943,97.0348,974187.0
2023-09-18,97.2817,98.3679,97.02,97.3804,411097.0
2023-09-19,97.1632,98.1506,96.9953,97.0052,453373.0
2023-09-20,97.5483,99.5084,97.3409,97.4002,399664.0
2023-09-21,96.5806,96.6039,95.2278,95.3562,370558.0
2023-09-22,95.3858,95.8944,94.2305,94.2799,302381.0
2023-09-23,95.3858,95.8944,94.2305,94.2799,302381.0
2023-09-24,95.3858,95.8944,94.2305,94.2799,302381.0
2023-09-25,93.8059,95.8894,93.569,94.9909,348825.0
2023-09-26,94.2108,95.4549,93.9442,93.9541,345735.0
2023-09-27,94.823,95.8795,94.3688,95.4648,460481.0
2023-09-28,92.7099,95.8005,92.4334,94.586,736873.0
2023-09-29,95.4352,95.7141,93.8751,94.2305,1049662.0
2023-09-30,95.4352,95.7141,93.8751,94.2305,1049662.0
2023-10-01,95.4352,95.7141,93.8751,94.2305,1049662.0
2023-10-02,94.3786,95.0452,92.6753,93.2332,753945.0
2023-10-03,92.6803,93.3665,91.8903,92.5914,514898.0
2023-10-04,92.3248,92.5173,90.0537,91.0214,665666.0
2023-10-05,90.7252,91.2436,89.2341,89.3428,678698.0
2023-10-06,89.2045,91.7916,88.2665,90.9325,678168.0
2023-10-07,89.2045,91.7916,88.2665,90.9325,678168.0
2023-10-08,89.2045,91.7916,88.2665,90.9325,678168.0
2023-10-09,90.5079,92.3347,90.0438,92.2655,536737.0
2023-10-10,92.8975,94.5761,92.8975,93.4505,410817.0
2023-10-11,93.7566,94.6156,93.3616,94.5268,303027.0
2023-10-12,94.8131,94.8131,92.3347,93.0851,274868.0
2023-10-13,93.9343,94.6008,92.1668,92.4729,513610.0
2023-10-14,93.9343,94.6008,92.1668,92.4729,513610.0
2023-10-15,93.9343,94.6008,92.1668,92.4729,513610.0
2023-10-16,93.4603,95.5142,93.4603,94.6156,678720.0
2023-10-17,93.9442,96.2844,93.6776,95.4451,609679.0
2023-10-18,94.0528,94.7045,91.1497,91.2584,765531.0
2023-10-19,90.8436,91.2584,88.0591,88.8095,671437.0
2023-10-20,88.5133,89.2638,87.7135,87.753,761397.0
2023-10-21,88.5133,89.2638,87.7135,87.753,761397.0
2023-10-22,88.5133,89.2638,87.7135,87.753,761397.0
2023-10-23,87.6246,88.9033,87.0322,87.3975,568182.0
2023-10-24,88.2467,88.8392,87.5752,87.6444,582850.0
2023-10-25,87.6839,88.1973,85.7288,85.7683,867940.0
2023-10-26,89.2736,90.9226,86.8248,88.7305,1061151.0
2023-10-27,88.5331,88.5627,85.0178,85.2449,847898.0
