,SSB US Equity,SSB US Equity,SSB US Equity,SSB US Equity,SSB US Equity
2023-08-12,74.0327,75.3592,73.6432,74.4864,270297.0
2023-08-13,74.0327,75.3592,73.6432,74.4864,270297.0
2023-08-14,73.5397,74.3187,73.0268,74.1018,228250.0
2023-08-15,72.7803,73.8158,72.1787,72.3661,325855.0
2023-08-16,72.4253,73.2044,71.7448,71.9026,385429.0
2023-08-17,72.3464,72.9381,71.0249,71.3109,238164.0
2023-08-18,70.5712,71.8484,70.5712,71.1432,265193.0
2023-08-19,70.5712,71.8484,70.5712,71.1432,265193.0
2023-08-20,70.5712,71.8484,70.5712,71.1432,265193.0
2023-08-21,71.3405,71.8286,69.9105,70.6896,256861.0
2023-08-22,70.5614,70.8375,68.9095,69.1511,706427.0
2023-08-23,69.0525,70.0584,68.5003,69.9795,218067.0
2023-08-24,69.6146,71.0101,69.2793,69.4174,224225.0
2023-08-25,69.516,69.9598,67.593,68.9046,343991.0
2023-08-26,69.516,69.9598,67.593,68.9046,343991.0
2023-08-27,69.516,69.9598,67.593,68.9046,343991.0
2023-08-28,69.4075,71.0742,69.4075,70.5121,293859.0
2023-08-29,70.5515,71.7448,69.807,71.3898,226775.0
2023-08-30,71.1136,72.1048,70.2458,70.66,387975.0
2023-08-31,70.6304,71.6363,70.6156,71.301,352814.0
2023-09-01,72.0209,74.1708,72.0209,73.7862,389736.0
2023-09-02,72.0209,74.1708,72.0209,73.7862,389736.0
2023-09-03,72.0209,74.1708,72.0209,73.7862,389736.0
2023-09-04,72.0209,74.1708,72.0209,73.7862,389736.0
2023-09-05,73.3227,73.6333,72.2823,72.5535,343875.0
2023-09-06,72.5436,72.7803,69.5062,69.9697,493828.0
2023-09-07,69.6541,69.8168,68.2734,68.6186,272285.0
2023-09-08,68.7369,69.2596,67.7064,68.9638,212504.0
2023-09-09,68.7369,69.2596,67.7064,68.9638,212504.0
2023-09-10,68.7369,69.2596,67.7064,68.9638,212504.0
2023-09-11,69.2004,69.6245,68.3868,68.6778,262117.0
2023-09-12,68.8257,70.0486,68.5224,69.3878,210719.0
2023-09-13,69.6541,69.6541,67.7541,68.3819,276462.0
2023-09-14,68.9934,69.6541,68.6285,69.2103,381954.0
2023-09-15,68.4608,69.3089,68.4608,68.8553,1312000.0
2023-09-16,68.4608,69.3089,68.4608,68.8553,1312000.0
2023-09-17,68.4608,69.3089,68.4608,68.8553,1312000.0
2023-09-18,69.1018,69.1018,67.6028,67.9085,297027.0
2023-09-19,67.9381,68.5101,67.1393,67.9184,299431.0
2023-09-20,68.2241,69.2793,67.8001,67.879,465302.0
2023-09-21,67.4155,67.7892,66.878,67.021,319592.0
2023-09-22,67.1788,67.9529,66.2912,66.5673,274098.0
2023-09-23,67.1788,67.9529,66.2912,66.5673,274098.0
2023-09-24,67.1788,67.9529,66.2912,66.5673,274098.0
2023-09-25,66.4391,67.8691,66.1729,67.7902,253624.0
2023-09-26,67.0802,67.8691,66.3948,66.4884,328056.0
2023-09-27,65.6305,66.0742,64.7824,65.4628,474911.0
2023-09-28,65.6896,66.8237,65.2577,66.0545,253889.0
2023-09-29,66.6561,67.3661,66.2715,66.4293,378835.0
2023-09-30,66.6561,67.3661,66.2715,66.4293,378835.0
2023-10-01,66.6561,67.3661,66.2715,66.4293,378835.0
2023-10-02,66.1137,66.449,64.8908,65.2261,300825.0
2023-10-03,64.9204,64.9204,63.806,64.0033,536205.0
2023-10-04,64.1315,64.8514,63.2439,64.664,426046.0
2023-10-05,64.4668,66.518,63.9145,66.2222,457582.0
2023-10-06,65.4727,67.6719,65.3543,67.1295,419963.0
2023-10-07,65.4727,67.6719,65.3543,67.1295,419963.0
2023-10-08,65.4727,67.6719,65.3543,67.1295,419963.0
2023-10-09,66.6758,67.5085,66.3307,66.9421,278244.0
2023-10-10,67.2478,68.0861,67.2291,67.5831,336544.0
2023-10-11,67.7015,68.5496,67.2133,67.9776,257159.0
2023-10-12,67.9776,67.9776,66.3316,66.9717,306556.0
2023-10-13,67.593,67.8099,65.5713,65.946,277567.0
2023-10-14,67.593,67.8099,65.5713,65.946,277567.0
2023-10-15,67.593,67.8099,65.5713,65.946,277567.0
2023-10-16,66.8139,67.7853,66.6857,67.1097,446666.0
2023-10-17,66.3898,69.4075,66.3307,69.0328,512944.0
2023-10-18,68.3523,68.3523,67.4352,67.7409,418790.0
2023-10-19,67.5042,68.589,66.0742,66.3307,408168.0
2023-10-20,66.4096,66.4096,64.3583,64.6541,625485.0
2023-10-21,66.4096,66.4096,64.3583,64.6541,625485.0
2023-10-22,66.4096,66.4096,64.3583,64.6541,625485.0
2023-10-23,64.5259,65.2902,64.0329,64.0723,456485.0
2023-10-24,64.4175,64.9007,63.2045,63.7074,224898.0
2023-10-25,63.1749,63.9145,62.4845,63.5989,409430.0
2023-10-26,64.0329,66.1531,63.9737,65.3543,617586.0
2023-10-27,65.6305,66.3405,63.9145,64.7922,623897.0
2023-10-28,65.6305,66.3405,63.9145,64.7922,623897.0
2023-10-29,65.6305,66.3405,63.9145,64.7922,623897.0
2023-10-30,65.5516,65.7685,64.3583,65.0486,393097.0
2023-10-31,65.0092,66.0545,64.7133,65.1867,397585.0
2023-11-01,64.9993,65.9066,64.2794,65.8573,480669.0
2023-11-02,66.7547,69.7971,66.7547,69.6245,563821.0
2023-11-03,71.3701,72.6817,70.2557,71.873,509989.0
2023-11-04,71.3701,72.6817,70.2557,71.873,509989.0
2023-11-05,71.3701,72.6817,70.2557,71.873,509989.0
2023-11-06,71.7054,72.0407,70.3839,70.5614,281868.0
2023-11-07,70.157,70.6206,69.0821,70.5022,345526.0
2023-11-08,70.6107,70.66,68.9835,69.2202,279819.0
2023-11-09,69.548,70.1541,67.4616,68.018,393323.0
2023-11-10,68.4949,68.9718,67.3423,68.3756,208943.0
2023-11-11,68.4949,68.9718,67.3423,68.3756,208943.0
2023-11-12,68.4949,68.9718,67.3423,68.3756,208943.0
2023-11-13,67.9683,68.7234,67.2827,68.4849,176641.0
2023-11-14,71.0979,74.6846,71.0979,74.3667,804832.0
2023-11-15,74.5157,75.7378,74.3667,74.8833,593123.0
2023-11-16,74.6946,74.9628,73.6613,74.466,407980.0
2023-11-17,75.2311,75.9564,74.466,74.9131,430005.0
2023-11-18,75.2311,75.9564,74.466,74.9131,430005.0
2023-11-19,75.2311,75.9564,74.466,74.9131,430005.0
2023-11-20,74.4263,74.928,74.0587,74.7542,241887.0
2023-11-21,74.476,74.7095,72.6677,72.7075,359542.0
2023-11-22,73.4228,73.8004,72.6975,73.1049,230767.0
2023-11-23,73.4228,73.8004,72.6975,73.1049,230767.0
2023-11-24,73.1546,73.6215,72.6429,73.1744,107290.0
2023-11-25,73.1546,73.6215,72.6429,73.1744,107290.0
2023-11-26,73.1546,73.6215,72.6429,73.1744,107290.0
2023-11-27,72.7472,73.0155,71.9623,72.4889,458398.0
2023-11-28,72.4591,73.0652,71.6494,72.5386,325940.0
2023-11-29,73.0751,74.7641,73.0751,73.5122,565240.0
2023-11-30,73.6116,74.4064,73.0552,73.5719,504131.0
2023-12-01,73.1645,78.3508,72.4492,78.1024,505033.0
2023-12-02,73.1645,78.3508,72.4492,78.1024,505033.0
2023-12-03,73.1645,78.3508,72.4492,78.1024,505033.0
2023-12-04,77.2082,79.6275,77.2082,79.5331,446680.0
2023-12-05,79.096,79.5331,77.9236,78.0229,374209.0
2023-12-06,78.9767,80.8843,77.9434,78.013,329977.0
2023-12-07,78.5694,79.6623,77.9186,79.3443,273345.0
2023-12-08,79.3443,80.8098,78.8277,79.3443,430125.0
2023-12-09,79.3443,80.8098,78.8277,79.3443,430125.0
2023-12-10,79.3443,80.8098,78.8277,79.3443,430125.0
2023-12-11,79.2649,80.0249,78.3707,79.6424,300269.0
2023-12-12,79.6821,79.6921,78.6091,78.6687,214631.0
2023-12-13,78.7482,82.9807,78.321,82.931,508027.0
2023-12-14,84.4512,86.9946,84.2327,86.3985,743056.0
2023-12-15,86.6071,87.2033,84.6846,86.2296,1446690.0
2023-12-16,86.6071,87.2033,84.6846,86.2296,1446690.0
2023-12-17,86.6071,87.2033,84.6846,86.2296,1446690.0
2023-12-18,86.8655,86.8655,85.0274,85.1864,506643.0
2023-12-19,85.8222,86.7363,84.1432,85.9713,465550.0
2023-12-20,85.9911,86.6171,83.6563,83.6663,618412.0
2023-12-21,84.6697,84.7542,83.3086,84.322,384542.0
2023-12-22,85.1566,85.9911,84.5008,84.7095,313567.0
2023-12-23,85.1566,85.9911,84.5008,84.7095,313567.0
2023-12-24,85.1566,85.9911,84.5008,84.7095,313567.0
2023-12-25,85.1566,85.9911,84.5008,84.7095,313567.0
2023-12-26,85.1367,86.021,84.1332,85.6136,324381.0
2023-12-27,85.8024,85.9812,85.0274,85.5441,321811.0
2023-12-28,84.9976,85.8272,84.8734,85.2659,302433.0
2023-12-29,85.1069,85.246,83.7259,83.9047,364247.0
2023-12-30,85.1069,85.246,83.7259,83.9047,364247.0
2023-12-31,85.1069,85.246,83.7259,83.9047,364247.0
2024-01-01,85.1069,85.246,83.7259,83.9047,364247.0
2024-01-02,83.1595,85.2857,82.782,84.5008,457841.0
2024-01-03,83.8252,83.8252,81.401,81.6394,490644.0
2024-01-04,82.1064,82.9708,81.9176,82.4045,446488.0
2024-01-05,80.3478,83.5818,80.3478,82.1958,439869.0
2024-01-06,80.3478,83.5818,80.3478,82.1958,439869.0
2024-01-07,80.3478,83.5818,80.3478,82.1958,439869.0
2024-01-08,82.315,83.1099,81.7189,83.0999,235511.0
2024-01-09,83.0105,83.0105,81.4805,81.9872,287468.0
2024-01-10,81.6792,82.4839,81.2519,82.4243,294064.0
2024-01-11,81.6494,81.709,79.8511,81.0532,300415.0
2024-01-12,82.0368,82.1263,79.6523,80.1292,261841.0
2024-01-13,82.0368,82.1263,79.6523,80.1292,261841.0
2024-01-14,82.0368,82.1263,79.6523,80.1292,261841.0
2024-01-15,82.0368,82.1263,79.6523,80.1292,261841.0
2024-01-16,78.7979,79.8809,78.4203,78.9867,305906.0
2024-01-17,77.6553,79.1854,77.1387,78.8873,253129.0
2024-01-18,79.3145,79.8908,78.6091,79.6921,272437.0
2024-01-19,80.0796,81.1029,79.1804,81.0532,406151.0
2024-01-20,80.0796,81.1029,79.1804,81.0532,406151.0
2024-01-21,80.0796,81.1029,79.1804,81.0532,406151.0
2024-01-22,81.9574,82.931,81.2221,82.8516,298021.0
2024-01-23,83.4576,83.4576,81.3116,81.3612,377233.0
2024-01-24,81.9176,82.6628,81.4109,81.9375,308524.0
2024-01-25,83.0403,83.0403,80.3776,80.467,723382.0
2024-01-26,82.8913,84.6101,82.2616,83.9345,689121.0
2024-01-27,82.8913,84.6101,82.2616,83.9345,689121.0
2024-01-28,82.8913,84.6101,82.2616,83.9345,689121.0
2024-01-29,84.2723,86.6171,83.9246,86.5674,587459.0
2024-01-30,85.4844,86.5972,85.415,85.9315,527663.0
2024-01-31,84.3021,85.9252,82.4641,82.5634,594124.0
2024-02-01,82.9906,83.398,78.0925,80.5167,628050.0
2024-02-02,78.778,80.934,78.5594,80.3081,392873.0
2024-02-03,78.778,80.934,78.5594,80.3081,392873.0
2024-02-04,78.778,80.934,78.5594,80.3081,392873.0
2024-02-05,79.1854,79.6821,78.4203,79.2152,395290.0
2024-02-06,79.1357,79.8759,78.5893,79.0463,341109.0
2024-02-07,79.0463,80.1094,77.3374,80.01,584635.0
2024-02-08,79.82,80.72,79.52,79.89,416223.0
2024-02-09,79.78,82.49,79.24,82.4,486429.0
2024-02-10,79.78,82.49,79.24,82.4,486429.0
2024-02-11,79.78,82.49,79.24,82.4,486429.0
2024-02-12,82.29,84.06,81.87,83.51,494554.0
2024-02-13,79.8,80.79,77.68,78.96,493515.0
2024-02-14,79.99,81.41,79.27,81.32,414635.0
2024-02-15,81.75,85.73,81.75,85.37,655068.0
2024-02-16,84.17,85.985,83.56,85.35,543225.0
2024-02-17,84.17,85.985,83.56,85.35,543225.0
2024-02-18,84.17,85.985,83.56,85.35,543225.0
2024-02-19,84.17,85.985,83.56,85.35,543225.0
2024-02-20,83.83,85.42,83.83,84.03,393938.0
2024-02-21,83.7,83.805,82.475,83.22,344919.0
2024-02-22,82.82,83.76,82.38,82.9,405034.0
2024-02-23,82.89,84.005,82.181,82.59,312331.0
2024-02-24,82.89,84.005,82.181,82.59,312331.0
2024-02-25,82.89,84.005,82.181,82.59,312331.0
2024-02-26,81.78,82.98,81.53,82.27,350867.0
2024-02-27,83.03,83.67,82.55,83.51,229249.0
2024-02-28,82.44,83.06,82.1696,82.27,303684.0
2024-02-29,83.93,84.895,83.01,84.04,370680.0
2024-03-01,83.2,83.485,81.09,82.31,383486.0
2024-03-02,83.2,83.485,81.09,82.31,383486.0
2024-03-03,83.2,83.485,81.09,82.31,383486.0
2024-03-04,82.59,83.87,81.86,82.3,339801.0
2024-03-05,81.9,85.1,81.9,84.97,427978.0
2024-03-06,84.69,85.72,82.83,83.94,420499.0
2024-03-07,85.13,85.21,83.64,83.77,296852.0
2024-03-08,85.17,85.2475,83.49,83.78,249112.0
2024-03-09,85.17,85.2475,83.49,83.78,249112.0
2024-03-10,85.17,85.2475,83.49,83.78,249112.0
2024-03-11,83.72,83.86,83.23,83.47,264362.0
2024-03-12,83.09,83.91,81.93,82.39,275711.0
2024-03-13,82.28,82.94,81.535,81.98,295118.0
2024-03-14,81.65,81.84,79.685,80.26,476620.0
2024-03-15,79.99,81.455,79.77,79.99,1336471.0
2024-03-16,79.99,81.455,79.77,79.99,1336471.0
2024-03-17,79.99,81.455,79.77,79.99,1336471.0
2024-03-18,80.04,80.29,79.25,79.26,516565.0
2024-03-19,79.07,80.26,79.07,79.56,314564.0
2024-03-20,79.25,82.9,79.075,82.31,403649.0
2024-03-21,82.55,83.97,82.55,83.33,434404.0
2024-03-22,83.29,83.67,81.24,81.42,363157.0
2024-03-23,83.29,83.67,81.24,81.42,363157.0
2024-03-24,83.29,83.67,81.24,81.42,363157.0
2024-03-25,81.5,82.41,80.85,81.07,240908.0
2024-03-26,81.87,81.97,80.59,80.94,266024.0
2024-03-27,81.53,84.17,81.53,84.13,280189.0
2024-03-28,84.13,85.17,83.93,85.03,384693.0
2024-03-29,84.13,85.17,83.93,85.03,384693.0
2024-03-30,84.13,85.17,83.93,85.03,384693.0
2024-03-31,84.13,85.17,83.93,85.03,384693.0
2024-04-01,84.52,84.52,82.895,83.21,369612.0
2024-04-02,82.18,82.39,80.305,80.87,482269.0
2024-04-03,80.38,80.92,79.92,80.01,331869.0
2024-04-04,81.26,81.8,79.82,80.08,369902.0
2024-04-05,79.58,81.46,79.58,81.39,443100.0
2024-04-06,79.58,81.46,79.58,81.39,443100.0
2024-04-07,79.58,81.46,79.58,81.39,443100.0
2024-04-08,81.8,82.54,81.72,82.5,321622.0
