,GATX US Equity,GATX US Equity,GATX US Equity,GATX US Equity,GATX US Equity
2023-08-14,121.1027,123.1138,120.3929,121.3097,108037.0
2023-08-15,120.7182,121.0238,119.407,120.4619,105598.0
2023-08-16,120.0478,121.0435,119.1901,119.2591,86458.0
2023-08-17,119.2789,119.9197,117.8494,117.8789,95365.0
2023-08-18,117.4057,119.0423,117.1001,118.224,137292.0
2023-08-19,117.4057,119.0423,117.1001,118.224,137292.0
2023-08-20,117.4057,119.0423,117.1001,118.224,137292.0
2023-08-21,118.3029,118.7958,117.0015,117.593,95640.0
2023-08-22,118.2536,120.0281,116.548,116.6762,96187.0
2023-08-23,117.0015,119.0521,117.0015,118.5493,107779.0
2023-08-24,117.8099,119.269,117.0607,117.3071,93267.0
2023-08-25,117.8987,118.1106,116.5776,117.179,86391.0
2023-08-26,117.8987,118.1106,116.5776,117.179,86391.0
2023-08-27,117.8987,118.1106,116.5776,117.179,86391.0
2023-08-28,117.4945,119.0413,117.2628,117.6128,89548.0
2023-08-29,117.3466,118.293,116.9029,117.4156,104253.0
2023-08-30,116.8635,117.8987,116.2917,116.4692,97386.0
2023-08-31,116.617,116.8783,115.9467,116.4692,215255.0
2023-09-01,117.2874,118.6972,116.7945,117.9775,133358.0
2023-09-02,117.2874,118.6972,116.7945,117.9775,133358.0
2023-09-03,117.2874,118.6972,116.7945,117.9775,133358.0
2023-09-04,117.2874,118.6972,116.7945,117.9775,133358.0
2023-09-05,116.5973,117.7311,112.6835,112.8116,201380.0
2023-09-06,113.5609,113.8074,111.7173,112.8314,103791.0
2023-09-07,113.0384,113.0384,110.4949,111.0864,194436.0
2023-09-08,110.7118,112.1905,110.5047,110.9681,114865.0
2023-09-09,110.7118,112.1905,110.5047,110.9681,114865.0
2023-09-10,110.7118,112.1905,110.5047,110.9681,114865.0
2023-09-11,111.9244,112.2004,110.8596,111.8356,107644.0
2023-09-12,111.4807,113.2454,111.4807,113.1961,97333.0
2023-09-13,113.2454,113.7876,112.018,112.1117,149423.0
2023-09-14,113.023,114.3406,113.023,113.9443,131304.0
2023-09-15,113.2212,113.9542,111.8937,112.4584,389080.0
2023-09-16,113.2212,113.9542,111.8937,112.4584,389080.0
2023-09-17,113.2212,113.9542,111.8937,112.4584,389080.0
2023-09-18,112.8744,113.7363,112.1017,112.3098,203663.0
2023-09-19,111.646,112.4683,110.9922,111.0417,136334.0
2023-09-20,111.329,112.4881,110.5365,110.6158,80350.0
2023-09-21,109.9124,110.5068,108.9217,108.9416,167620.0
2023-09-22,108.6543,109.6028,108.0896,108.2085,147278.0
2023-09-23,108.6543,109.6028,108.0896,108.2085,147278.0
2023-09-24,108.6543,109.6028,108.0896,108.2085,147278.0
2023-09-25,107.7528,109.6647,107.7528,108.793,93764.0
2023-09-26,108.2778,109.5062,107.1683,107.1683,111025.0
2023-09-27,107.8419,108.6345,106.7993,107.6141,111726.0
2023-09-28,107.3862,110.5117,106.5838,109.5359,150247.0
2023-09-29,109.9322,109.9322,107.416,107.8122,117752.0
2023-09-30,109.9322,109.9322,107.416,107.8122,117752.0
2023-10-01,109.9322,109.9322,107.416,107.8122,117752.0
2023-10-02,107.198,107.198,105.8705,106.673,110652.0
2023-10-03,105.8805,106.8909,104.979,105.3158,127466.0
2023-10-04,104.7808,105.9498,104.1765,104.4341,126685.0
2023-10-05,104.5134,105.7021,104.2112,105.0978,152002.0
2023-10-06,104.5629,106.4055,103.8893,105.6031,100698.0
2023-10-07,104.5629,106.4055,103.8893,105.6031,100698.0
2023-10-08,104.5629,106.4055,103.8893,105.6031,100698.0
2023-10-09,105.296,107.3169,104.5183,107.2079,102552.0
2023-10-10,107.5447,109.3725,107.5447,108.9118,118959.0
2023-10-11,109.1397,110.6554,108.6741,110.2591,106347.0
2023-10-12,110.5959,110.5959,108.1391,108.258,74309.0
2023-10-13,108.258,109.313,106.99,107.2376,77721.0
2023-10-14,108.258,109.313,106.99,107.2376,77721.0
2023-10-15,108.258,109.313,106.99,107.2376,77721.0
2023-10-16,108.4859,109.427,107.7627,108.5354,84491.0
2023-10-17,107.7231,110.5712,107.7231,109.2784,155695.0
2023-10-18,107.9905,107.9905,106.1776,106.3064,105117.0
2023-10-19,105.4842,106.772,104.3945,104.6322,117682.0
2023-10-20,104.87,106.8612,104.5233,105.3455,161588.0
2023-10-21,104.87,106.8612,104.5233,105.3455,161588.0
2023-10-22,104.87,106.8612,104.5233,105.3455,161588.0
2023-10-23,105.1077,106.3857,104.2261,104.5431,127322.0
2023-10-24,103.7307,108.7831,96.3009,102.3141,140505.0
2023-10-25,100.9371,101.9179,99.7285,101.0857,179471.0
2023-10-26,101.4126,102.9679,101.2442,102.3637,145194.0
2023-10-27,102.6113,102.6113,100.3604,100.7291,129738.0
2023-10-28,102.6113,102.6113,100.3604,100.7291,129738.0
2023-10-29,102.6113,102.6113,100.3604,100.7291,129738.0
2023-10-30,101.799,102.9481,100.6102,101.9575,226118.0
2023-10-31,101.4919,104.6322,101.2195,103.602,217902.0
2023-11-01,103.1661,106.6829,103.1661,105.8309,302873.0
2023-11-02,107.5646,108.1267,106.4154,107.9509,195660.0
2023-11-03,110.4176,110.4176,106.8513,108.0103,164821.0
2023-11-04,110.4176,110.4176,106.8513,108.0103,164821.0
2023-11-05,110.4176,110.4176,106.8513,108.0103,164821.0
2023-11-06,107.6339,107.8952,105.9894,107.0197,158867.0
2023-11-07,106.881,106.881,105.504,105.7418,107979.0
2023-11-08,105.4743,105.8408,103.8992,105.3356,112110.0
2023-11-09,105.9201,106.3956,104.9492,105.4148,100009.0
2023-11-10,106.2866,107.1683,104.9889,106.4649,113639.0
2023-11-11,106.2866,107.1683,104.9889,106.4649,113639.0
2023-11-12,106.2866,107.1683,104.9889,106.4649,113639.0
2023-11-13,105.93,106.8909,105.4552,106.0092,85006.0
2023-11-14,108.8227,109.7935,107.198,109.7242,152615.0
2023-11-15,109.3774,110.4572,108.684,109.9619,190157.0
2023-11-16,110.3879,110.4572,107.9411,108.6741,145985.0
2023-11-17,109.3774,110.1997,108.9217,109.853,237012.0
2023-11-18,109.3774,110.1997,108.9217,109.853,237012.0
2023-11-19,109.3774,110.1997,108.9217,109.853,237012.0
2023-11-20,109.4171,110.6257,108.2778,110.2393,104958.0
2023-11-21,109.6152,109.6895,107.8221,107.9113,108256.0
2023-11-22,108.6345,108.892,107.8816,108.3472,81801.0
2023-11-23,108.6345,108.892,107.8816,108.3472,81801.0
2023-11-24,108.5948,109.8381,108.4652,109.5558,35752.0
2023-11-25,108.5948,109.8381,108.4652,109.5558,35752.0
2023-11-26,108.5948,109.8381,108.4652,109.5558,35752.0
2023-11-27,108.6444,108.6444,107.4358,107.4358,179238.0
2023-11-28,107.1683,107.7032,105.9151,106.356,156522.0
2023-11-29,107.0593,108.0302,106.9107,107.0791,130271.0
2023-11-30,107.2376,108.2778,106.6135,107.9806,147668.0
2023-12-01,108.1193,111.2399,108.1193,110.3384,144979.0
2023-12-02,108.1193,111.2399,108.1193,110.3384,144979.0
2023-12-03,108.1193,111.2399,108.1193,110.3384,144979.0
2023-12-04,110.695,113.0794,110.695,112.28,154054.0
2023-12-05,112.1612,112.4633,110.2294,110.269,109809.0
2023-12-06,111.4479,112.0423,109.9025,109.9421,84541.0
2023-12-07,110.2096,111.4776,110.0907,111.438,94404.0
2023-12-08,111.4083,112.9041,111.4083,112.072,75170.0
2023-12-09,111.4083,112.9041,111.4083,112.072,75170.0
2023-12-10,111.4083,112.9041,111.4083,112.072,75170.0
2023-12-11,111.9531,113.132,111.9531,112.8843,104722.0
2023-12-12,112.706,113.9641,112.0324,113.0527,95458.0
2023-12-13,112.9537,115.2025,111.7154,114.9251,138425.0
2023-12-14,117.3637,120.0214,117.3637,119.0459,150322.0
2023-12-15,119.235,119.7327,116.414,116.9855,356472.0
2023-12-16,119.235,119.7327,116.414,116.9855,356472.0
2023-12-17,119.235,119.7327,116.414,116.9855,356472.0
2023-12-18,117.7718,118.1202,116.3285,116.7267,155689.0
2023-12-19,117.5927,118.5681,117.5927,117.941,128339.0
2023-12-20,117.4434,119.4938,116.3186,116.5674,150513.0
2023-12-21,117.5827,118.2396,117.0651,118.0903,81397.0
2023-12-22,119.0061,120.0413,118.7274,119.2052,81589.0
2023-12-23,119.0061,120.0413,118.7274,119.2052,81589.0
2023-12-24,119.0061,120.0413,118.7274,119.2052,81589.0
2023-12-25,119.0061,120.0413,118.7274,119.2052,81589.0
2023-12-26,119.872,120.9869,119.1753,120.2602,89395.0
2023-12-27,120.7579,121.1163,120.1109,120.6385,78294.0
2023-12-28,119.9915,120.9869,119.141,120.4394,85969.0
2023-12-29,120.6783,120.6882,119.2848,119.663,96757.0
2023-12-30,120.6783,120.6882,119.2848,119.663,96757.0
2023-12-31,120.6783,120.6882,119.2848,119.663,96757.0
2024-01-01,120.6783,120.6882,119.2848,119.663,96757.0
2024-01-02,118.4885,120.2403,117.9609,119.9019,126487.0
2024-01-03,118.3292,119.4639,117.314,117.5429,149818.0
2024-01-04,118.2197,118.4835,117.3936,117.7818,151991.0
2024-01-05,116.866,120.1508,116.866,117.9012,146543.0
2024-01-06,116.866,120.1508,116.866,117.9012,146543.0
2024-01-07,116.866,120.1508,116.866,117.9012,146543.0
2024-01-08,117.4633,119.9517,117.4633,119.9019,136092.0
2024-01-09,118.3093,118.6677,117.6822,117.742,115656.0
2024-01-10,117.1846,117.6932,116.7267,117.4633,73420.0
2024-01-11,116.8262,116.8262,115.2088,116.5376,81815.0
2024-01-12,118.0804,118.0804,115.6019,116.4579,76252.0
2024-01-13,118.0804,118.0804,115.6019,116.4579,76252.0
2024-01-14,118.0804,118.0804,115.6019,116.4579,76252.0
2024-01-15,118.0804,118.0804,115.6019,116.4579,76252.0
2024-01-16,115.2137,117.6026,115.154,117.2343,140909.0
2024-01-17,115.5024,117.3787,114.2482,115.801,108648.0
2024-01-18,116.0897,116.9457,115.3531,116.2589,166054.0
2024-01-19,116.5575,117.1945,114.7459,116.7864,107240.0
2024-01-20,116.5575,117.1945,114.7459,116.7864,107240.0
2024-01-21,116.5575,117.1945,114.7459,116.7864,107240.0
2024-01-22,117.4533,119.1056,116.8163,118.0903,176290.0
2024-01-23,127.3473,131.2491,123.8187,125.0579,500172.0
2024-01-24,127.2179,127.2179,123.2364,124.5403,263448.0
2024-01-25,126.0433,126.7699,124.9932,125.8741,175846.0
2024-01-26,126.2026,126.9292,125.4063,126.0931,98250.0
2024-01-27,126.2026,126.9292,125.4063,126.0931,98250.0
2024-01-28,126.2026,126.9292,125.4063,126.0931,98250.0
2024-01-29,125.9139,127.4468,124.9783,127.178,178705.0
2024-01-30,126.4415,127.6857,126.4415,126.6505,100323.0
2024-01-31,126.6405,126.8075,122.0021,122.0818,198857.0
2024-02-01,122.1713,123.1966,121.1262,122.6093,140593.0
2024-02-02,121.0366,122.4729,120.5987,121.4149,108749.0
2024-02-03,121.0366,122.4729,120.5987,121.4149,108749.0
2024-02-04,121.0366,122.4729,120.5987,121.4149,108749.0
2024-02-05,119.9517,123.8535,119.5884,122.5994,224759.0
2024-02-06,122.5595,124.1571,122.5595,124.1024,113676.0
2024-02-07,124.3213,124.5304,123.316,123.8635,115561.0
2024-02-08,123.8635,125.466,123.5798,125.1574,92397.0
2024-02-09,125.5158,126.8197,124.5358,126.6903,141917.0
2024-02-10,125.5158,126.8197,124.5358,126.6903,141917.0
2024-02-11,125.5158,126.8197,124.5358,126.6903,141917.0
2024-02-12,126.8496,128.9498,126.8496,128.8602,176314.0
2024-02-13,126.0334,126.4116,123.6246,124.6598,265899.0
2024-02-14,126.1628,126.4564,123.958,124.9683,111950.0
2024-02-15,125.685,128.8403,125.4959,128.8403,137712.0
2024-02-16,128.1933,128.1933,125.7955,126.113,145055.0
2024-02-17,128.1933,128.1933,125.7955,126.113,145055.0
2024-02-18,128.1933,128.1933,125.7955,126.113,145055.0
2024-02-19,128.1933,128.1933,125.7955,126.113,145055.0
2024-02-20,124.6199,126.4415,124.5403,124.8887,122223.0
2024-02-21,124.8887,126.7301,124.5682,126.7202,117340.0
2024-02-22,126.551,127.1382,124.5328,126.1628,139654.0
2024-02-23,126.113,126.8794,124.8688,126.0732,119074.0
2024-02-24,126.113,126.8794,124.8688,126.0732,119074.0
2024-02-25,126.113,126.8794,124.8688,126.0732,119074.0
2024-02-26,125.2968,126.3469,124.61,124.7195,156792.0
2024-02-27,125.5655,125.5655,123.2563,124.3811,108538.0
2024-02-28,123.2563,125.5556,123.2563,124.61,96945.0
2024-02-29,126.4,127.2,125.17,126.84,148926.0
2024-03-01,126.83,128.27,126.27,127.69,96300.0
2024-03-02,126.83,128.27,126.27,127.69,96300.0
2024-03-03,126.83,128.27,126.27,127.69,96300.0
2024-03-04,128.07,129.025,127.45,128.19,110114.0
2024-03-05,127.68,129.965,127.68,129.47,127128.0
2024-03-06,130.07,131.65,129.63,130.84,131901.0
2024-03-07,131.65,132.73,131.32,132.59,108114.0
2024-03-08,132.95,134.98,132.74,132.76,140656.0
2024-03-09,132.95,134.98,132.74,132.76,140656.0
2024-03-10,132.95,134.98,132.74,132.76,140656.0
2024-03-11,131.74,132.855,131.24,132.54,88350.0
2024-03-12,132.25,132.87,131.1,131.92,107374.0
2024-03-13,131.81,133.07,131.37,132.71,109087.0
2024-03-14,131.81,132.345,130.17,131.25,129801.0
2024-03-15,130.79,133.36,130.79,131.4,365668.0
2024-03-16,130.79,133.36,130.79,131.4,365668.0
2024-03-17,130.79,133.36,130.79,131.4,365668.0
2024-03-18,131.16,132.56,129.79,129.88,173075.0
2024-03-19,130.13,131.525,129.99,130.02,93227.0
2024-03-20,129.2,131.97,128.87,131.22,149682.0
2024-03-21,131.64,133.04,130.545,130.72,170783.0
2024-03-22,131.45,131.45,128.74,129.09,146157.0
2024-03-23,131.45,131.45,128.74,129.09,146157.0
2024-03-24,131.45,131.45,128.74,129.09,146157.0
2024-03-25,129.33,130.52,128.66,130.36,96585.0
2024-03-26,130.79,131.98,130.05,131.38,87822.0
2024-03-27,132.49,134.07,132.09,133.93,110761.0
2024-03-28,133.91,135.655,133.25,134.03,127117.0
2024-03-29,133.91,135.655,133.25,134.03,127117.0
2024-03-30,133.91,135.655,133.25,134.03,127117.0
2024-03-31,133.91,135.655,133.25,134.03,127117.0
2024-04-01,134.02,134.02,131.02,131.45,130989.0
2024-04-02,130.16,130.65,128.75,130.56,147335.0
2024-04-03,130.51,133.28,130.51,132.58,113572.0
2024-04-04,134.06,134.5399,130.67,131.76,133509.0
2024-04-05,131.53,133.24,131.36,132.62,114544.0
2024-04-06,131.53,133.24,131.36,132.62,114544.0
2024-04-07,131.53,133.24,131.36,132.62,114544.0
2024-04-08,132.62,134.035,131.94,132.98,113170.0
