,WAFD US Equity,WAFD US Equity,WAFD US Equity,WAFD US Equity,WAFD US Equity
2023-08-13,28.912,29.4274,28.7272,29.301,213984.0
2023-08-14,29.0384,29.2718,28.7369,29.2232,415594.0
2023-08-15,28.7272,28.98,28.0562,28.0853,482756.0
2023-08-16,28.309,28.3479,27.4921,27.5602,239600.0
2023-08-17,27.6283,27.9103,27.5116,27.6088,232632.0
2023-08-18,27.356,28.1437,27.2879,27.9103,376804.0
2023-08-19,27.356,28.1437,27.2879,27.9103,376804.0
2023-08-20,27.356,28.1437,27.2879,27.9103,376804.0
2023-08-21,27.9881,28.0659,27.142,27.2976,256663.0
2023-08-22,27.2782,27.6186,26.3251,26.3738,359800.0
2023-08-23,26.3154,26.5488,26.189,26.3835,331948.0
2023-08-24,26.2755,26.8154,26.0792,26.4129,288956.0
2023-08-25,26.4718,26.6976,25.8633,26.1479,266438.0
2023-08-26,26.4718,26.6976,25.8633,26.1479,266438.0
2023-08-27,26.4718,26.6976,25.8633,26.1479,266438.0
2023-08-28,26.2755,26.7074,26.2657,26.4522,189115.0
2023-08-29,26.4424,26.9037,26.2657,26.6976,184577.0
2023-08-30,26.6878,26.8939,26.4522,26.6485,194391.0
2023-08-31,26.6387,26.8645,26.5307,26.678,287448.0
2023-09-01,26.8939,27.6988,26.7859,27.473,284107.0
2023-09-02,26.8939,27.6988,26.7859,27.473,284107.0
2023-09-03,26.8939,27.6988,26.7859,27.473,284107.0
2023-09-04,26.8939,27.6988,26.7859,27.473,284107.0
2023-09-05,27.2276,27.2865,26.6878,26.727,314085.0
2023-09-06,26.7761,26.9332,25.8535,25.9811,284241.0
2023-09-07,25.8044,25.9124,25.3627,25.7553,333788.0
2023-09-08,25.8338,25.9614,25.2351,25.9222,266924.0
2023-09-09,25.8338,25.9614,25.2351,25.9222,266924.0
2023-09-10,25.8338,25.9614,25.2351,25.9222,266924.0
2023-09-11,25.9909,26.2657,25.5688,25.7161,375930.0
2023-09-12,25.775,26.0105,25.4952,25.7062,340016.0
2023-09-13,25.7553,25.8096,25.2155,25.6375,320953.0
2023-09-14,25.932,26.3639,25.7848,26.3197,386785.0
2023-09-15,26.04,26.2265,25.5394,25.8731,2528714.0
2023-09-16,26.04,26.2265,25.5394,25.8731,2528714.0
2023-09-17,26.04,26.2265,25.5394,25.8731,2528714.0
2023-09-18,25.9909,26.1774,25.4707,26.0302,406682.0
2023-09-19,26.0302,26.2461,25.5394,25.7259,289111.0
2023-09-20,25.9811,26.1479,25.4412,25.4805,274804.0
2023-09-21,25.3136,25.4707,25.0094,25.1468,284797.0
2023-09-22,25.2057,25.3922,24.7345,24.8032,332081.0
2023-09-23,25.2057,25.3922,24.7345,24.8032,332081.0
2023-09-24,25.2057,25.3922,24.7345,24.8032,332081.0
2023-09-25,24.764,25.2253,24.764,25.1959,256257.0
2023-09-26,24.9308,25.4903,24.7542,24.7836,315584.0
2023-09-27,24.9505,25.2155,24.2928,24.6364,323791.0
2023-09-28,24.6953,25.3038,24.6953,24.9603,334551.0
2023-09-29,25.186,25.4903,24.9897,25.1468,268349.0
2023-09-30,25.186,25.4903,24.9897,25.1468,268349.0
2023-10-01,25.186,25.4903,24.9897,25.1468,268349.0
2023-10-02,25.1173,25.1664,24.8327,24.9897,493432.0
2023-10-03,24.8621,25.2057,24.3517,24.5186,375969.0
2023-10-04,24.5284,24.7836,24.2438,24.7051,357519.0
2023-10-05,24.6364,25.1271,24.6364,25.0683,367278.0
2023-10-06,24.7345,25.9124,24.7345,25.7161,454043.0
2023-10-07,24.7345,25.9124,24.7345,25.7161,454043.0
2023-10-08,24.7345,25.9124,24.7345,25.7161,454043.0
2023-10-09,25.5198,26.1578,25.4707,25.8535,373856.0
2023-10-10,26.0203,26.3933,25.9124,26.2265,540928.0
2023-10-11,26.2755,26.5798,25.8829,25.9713,284209.0
2023-10-12,26.0792,26.0792,25.5786,25.7848,366377.0
2023-10-13,26.1283,26.1283,24.6953,24.7345,340150.0
2023-10-14,26.1283,26.1283,24.6953,24.7345,340150.0
2023-10-15,26.1283,26.1283,24.6953,24.7345,340150.0
2023-10-16,24.8032,25.4609,24.8032,25.4412,456045.0
2023-10-17,25.2449,26.2952,25.2449,25.9124,401057.0
2023-10-18,24.1456,25.5786,24.1456,24.5971,684437.0
2023-10-19,24.4303,25.0388,24.4303,24.5873,796094.0
2023-10-20,24.6069,24.6511,23.8855,24.0376,867582.0
2023-10-21,24.6069,24.6511,23.8855,24.0376,867582.0
2023-10-22,24.6069,24.6511,23.8855,24.0376,867582.0
2023-10-23,23.8806,24.548,23.7236,23.753,735720.0
2023-10-24,23.861,24.4008,23.1445,23.7628,682433.0
2023-10-25,23.5567,24.0376,22.9285,23.861,524247.0
2023-10-26,23.9886,24.4303,23.8512,24.0082,319214.0
2023-10-27,23.9788,23.9788,23.3211,23.7236,400693.0
2023-10-28,23.9788,23.9788,23.3211,23.7236,400693.0
2023-10-29,23.9788,23.9788,23.3211,23.7236,400693.0
2023-10-30,24.0278,24.1652,23.5567,23.8708,401177.0
2023-10-31,23.9002,24.283,23.7334,24.2241,279322.0
2023-11-01,24.2438,24.4303,23.7775,24.1456,224212.0
2023-11-02,24.4106,25.5443,24.4106,25.5198,368446.0
2023-11-03,26.2068,26.8154,26.089,26.4326,328298.0
2023-11-04,26.2068,26.8154,26.089,26.4326,328298.0
2023-11-05,26.2068,26.8154,26.089,26.4326,328298.0
2023-11-06,26.4129,26.4129,26.0792,26.1774,246473.0
2023-11-07,25.9811,26.2265,25.7159,25.7553,227508.0
2023-11-08,25.8633,25.8633,24.9308,25.0977,218959.0
2023-11-09,25.137,25.1468,24.4695,24.6756,243445.0
2023-11-10,24.7738,24.8032,24.3616,24.6462,239743.0
2023-11-11,24.7738,24.8032,24.3616,24.6462,239743.0
2023-11-12,24.7738,24.8032,24.3616,24.6462,239743.0
2023-11-13,24.4793,24.921,24.2045,24.7836,220427.0
2023-11-14,25.8142,27.1491,25.8044,27.1295,349190.0
2023-11-15,27.0313,27.6399,27.0313,27.1982,283199.0
2023-11-16,27.2472,27.3242,26.6093,26.8056,210128.0
2023-11-17,27.1196,27.3258,26.9037,26.9528,299423.0
2023-11-18,27.1196,27.3258,26.9037,26.9528,299423.0
2023-11-19,27.1196,27.3258,26.9037,26.9528,299423.0
2023-11-20,26.9822,27.2669,26.7663,27.0019,219001.0
2023-11-21,26.9233,26.992,26.3148,26.3246,170970.0
2023-11-22,26.5921,26.7407,26.3642,26.5921,151150.0
2023-11-23,26.5921,26.7407,26.3642,26.5921,151150.0
2023-11-24,26.5624,26.7903,26.5624,26.6615,69552.0
2023-11-25,26.5624,26.7903,26.5624,26.6615,69552.0
2023-11-26,26.5624,26.7903,26.5624,26.6615,69552.0
2023-11-27,26.4732,26.7209,26.2652,26.4732,260786.0
2023-11-28,26.4138,26.5029,26.0821,26.3543,212730.0
2023-11-29,26.5723,27.2064,26.5723,26.7308,389010.0
2023-11-30,26.7605,27.0181,26.394,26.4831,374227.0
2023-12-01,26.2949,28.108,25.958,28.0386,416071.0
2023-12-02,26.2949,28.108,25.958,28.0386,416071.0
2023-12-03,26.2949,28.108,25.958,28.0386,416071.0
2023-12-04,27.8207,29.0789,26.6813,28.9898,280969.0
2023-12-05,28.8114,29.2077,28.6727,28.8312,332664.0
2023-12-06,29.1681,30.0697,29.0294,29.2969,345871.0
2023-12-07,29.4059,30.0994,29.3365,30.0102,297237.0
2023-12-08,29.9409,30.6344,29.9409,30.2777,335387.0
2023-12-09,29.9409,30.6344,29.9409,30.2777,335387.0
2023-12-10,29.9409,30.6344,29.9409,30.2777,335387.0
2023-12-11,30.1192,30.4165,30.0152,30.2976,311588.0
2023-12-12,30.2084,30.3471,29.822,29.8517,267054.0
2023-12-13,29.8319,31.4568,29.4752,31.1992,651480.0
2023-12-14,32.3683,33.2401,31.6698,31.962,560979.0
2023-12-15,32.1107,32.1206,31.3081,31.7144,1717120.0
2023-12-16,32.1107,32.1206,31.3081,31.7144,1717120.0
2023-12-17,32.1107,32.1206,31.3081,31.7144,1717120.0
2023-12-18,32.0215,32.0215,31.2487,31.3973,257438.0
2023-12-19,31.4667,32.507,31.0406,32.2395,336286.0
2023-12-20,32.0611,32.9429,31.6252,31.645,455505.0
2023-12-21,31.9819,32.1503,31.6648,32.0017,216236.0
2023-12-22,32.3088,32.8835,32.1701,32.824,322189.0
2023-12-23,32.3088,32.8835,32.1701,32.824,322189.0
2023-12-24,32.3088,32.8835,32.1701,32.824,322189.0
2023-12-25,32.3088,32.8835,32.1701,32.824,322189.0
2023-12-26,32.9132,33.7553,32.824,33.5572,209163.0
2023-12-27,33.6761,33.6959,33.2401,33.359,201747.0
2023-12-28,33.0123,33.3392,32.8835,33.1708,178072.0
2023-12-29,33.0123,33.0519,32.5466,32.6556,210829.0
2023-12-30,33.0123,33.0519,32.5466,32.6556,210829.0
2023-12-31,33.0123,33.0519,32.5466,32.6556,210829.0
2024-01-01,33.0123,33.0519,32.5466,32.6556,210829.0
2024-01-02,32.3385,33.2104,32.3385,32.6655,236097.0
2024-01-03,32.4178,32.4178,30.9713,31.0605,426754.0
2024-01-04,31.11,31.3973,30.9812,31.001,294458.0
2024-01-05,30.7335,31.3379,30.7335,30.8029,313676.0
2024-01-06,30.7335,31.3379,30.7335,30.8029,313676.0
2024-01-07,30.7335,31.3379,30.7335,30.8029,313676.0
2024-01-08,30.7434,31.219,30.5205,31.1793,397008.0
2024-01-09,30.6245,31.0803,30.358,30.8326,347220.0
2024-01-10,30.6443,30.9317,30.2084,30.9019,286714.0
2024-01-11,30.6443,30.684,30.0003,30.6443,374522.0
2024-01-12,31.0406,31.2091,30.1688,30.4759,196251.0
2024-01-13,31.0406,31.2091,30.1688,30.4759,196251.0
2024-01-14,31.0406,31.2091,30.1688,30.4759,196251.0
2024-01-15,31.0406,31.2091,30.1688,30.4759,196251.0
2024-01-16,29.931,30.4858,29.7427,29.9706,405089.0
2024-01-17,29.4257,30.3273,28.2467,28.7322,506644.0
2024-01-18,28.6628,28.7421,28.2764,28.7222,507574.0
2024-01-19,28.9204,29.4554,28.5736,29.4158,362069.0
2024-01-20,28.9204,29.4554,28.5736,29.4158,362069.0
2024-01-21,28.9204,29.4554,28.5736,29.4158,362069.0
2024-01-22,29.7725,30.3372,29.6734,30.3174,338381.0
2024-01-23,30.5651,30.7038,29.7526,29.8814,294241.0
2024-01-24,30.1688,30.4412,29.9805,30.1589,248179.0
2024-01-25,30.6047,30.679,29.7774,29.9508,308140.0
2024-01-26,30.2183,30.5948,30.04,30.4363,203568.0
2024-01-27,30.2183,30.5948,30.04,30.4363,203568.0
2024-01-28,30.2183,30.5948,30.04,30.4363,203568.0
2024-01-29,30.4858,31.0605,30.3471,30.7038,285129.0
2024-01-30,30.5552,30.7335,30.3174,30.4065,228130.0
2024-01-31,29.9607,30.2678,28.7222,28.7718,390170.0
2024-02-01,29.0096,29.0294,27.0578,28.3061,368579.0
2024-02-02,27.7414,28.4894,27.6126,28.0981,243414.0
2024-02-03,27.7414,28.4894,27.6126,28.0981,243414.0
2024-02-04,27.7414,28.4894,27.6126,28.0981,243414.0
2024-02-05,27.7711,27.8207,27.246,27.5036,243064.0
2024-02-06,27.464,27.8702,27.4045,27.6126,222324.0
2024-02-07,27.6324,27.6324,26.7011,27.4937,295978.0
2024-02-08,27.2856,27.672,27.2163,27.5829,195848.0
2024-02-09,27.6621,28.0485,27.0479,27.9495,255163.0
2024-02-10,27.6621,28.0485,27.0479,27.9495,255163.0
2024-02-11,27.6621,28.0485,27.0479,27.9495,255163.0
2024-02-12,28.0188,29.069,27.999,28.6133,273949.0
2024-02-13,27.4838,27.6621,26.602,27.0082,390755.0
2024-02-14,27.4838,27.7909,26.9488,27.7315,438558.0
2024-02-15,27.7414,29.0987,27.7414,28.9105,288803.0
2024-02-16,28.6232,28.7619,28.2665,28.5043,278039.0
2024-02-17,28.6232,28.7619,28.2665,28.5043,278039.0
2024-02-18,28.6232,28.7619,28.2665,28.5043,278039.0
2024-02-19,28.6232,28.7619,28.2665,28.5043,278039.0
2024-02-20,28.0287,28.5835,28.0287,28.1278,222429.0
2024-02-21,27.9693,28.0485,27.781,27.89,246959.0
2024-02-22,27.7,27.94,27.3351,27.56,245229.0
2024-02-23,27.61,28.075,27.28,27.66,209142.0
2024-02-24,27.61,28.075,27.28,27.66,209142.0
2024-02-25,27.61,28.075,27.28,27.66,209142.0
2024-02-26,27.45,27.805,26.96,27.12,266434.0
2024-02-27,27.31,27.57,27.11,27.29,266867.0
2024-02-28,26.98,27.42,26.82,27.15,518521.0
2024-02-29,27.74,28.0,27.02,27.24,1004127.0
2024-03-01,27.03,27.49,26.61,27.49,403932.0
2024-03-02,27.03,27.49,26.61,27.49,403932.0
2024-03-03,27.03,27.49,26.61,27.49,403932.0
2024-03-04,27.48,27.87,26.84,27.0,452806.0
2024-03-05,26.86,28.225,26.86,28.0,414906.0
2024-03-06,28.11,28.35,27.05,28.0,506250.0
2024-03-07,28.4,28.64,27.94,28.11,278444.0
2024-03-08,28.59,28.78,27.95,28.06,199117.0
2024-03-09,28.59,28.78,27.95,28.06,199117.0
2024-03-10,28.59,28.78,27.95,28.06,199117.0
2024-03-11,28.06,28.59,28.0,28.3,353733.0
2024-03-12,28.1,28.19,27.49,27.54,311420.0
2024-03-13,27.39,27.935,27.15,27.33,322188.0
2024-03-14,27.12,27.46,26.385,26.64,471300.0
2024-03-15,26.38,27.07,26.38,26.76,1053299.0
2024-03-16,26.38,27.07,26.38,26.76,1053299.0
2024-03-17,26.38,27.07,26.38,26.76,1053299.0
2024-03-18,26.95,27.72,26.65,27.27,698373.0
2024-03-19,27.25,27.57,27.19,27.21,374861.0
2024-03-20,27.05,28.59,27.0,28.28,391800.0
2024-03-21,28.47,29.04,28.47,28.71,540354.0
2024-03-22,28.87,28.87,27.71,27.86,288384.0
2024-03-23,28.87,28.87,27.71,27.86,288384.0
2024-03-24,28.87,28.87,27.71,27.86,288384.0
2024-03-25,27.86,28.34,27.7,27.74,197651.0
2024-03-26,27.98,28.13,27.4,27.44,255378.0
2024-03-27,27.57,28.91,27.11,28.87,421390.0
2024-03-28,28.84,29.13,28.62,29.03,1079301.0
2024-03-29,28.84,29.13,28.62,29.03,1079301.0
2024-03-30,28.84,29.13,28.62,29.03,1079301.0
2024-03-31,28.84,29.13,28.62,29.03,1079301.0
2024-04-01,29.03,29.045,28.29,28.38,368882.0
2024-04-02,27.96,28.26,27.48,27.81,307348.0
2024-04-03,27.51,28.055,27.51,27.76,249341.0
2024-04-04,28.16,28.43,27.655,27.85,297491.0
2024-04-05,27.73,27.765,27.42,27.68,228891.0
2024-04-06,27.73,27.765,27.42,27.68,228891.0
2024-04-07,27.73,27.765,27.42,27.68,228891.0
2024-04-08,27.98,28.29,27.74,28.05,267144.0
