,SLGN US Equity,SLGN US Equity,SLGN US Equity,SLGN US Equity,SLGN US Equity
2022-08-13,44.2583,45.568,44.2583,45.3489,295112.0
2022-08-14,44.2583,45.568,44.2583,45.3489,295112.0
2022-08-15,45.1054,45.7871,45.0421,45.7189,303121.0
2022-08-16,45.5242,46.2253,45.4755,46.1182,347545.0
2022-08-17,45.8552,45.8552,45.3684,45.4463,272788.0
2022-08-18,45.5826,45.9624,45.1152,45.8455,325411.0
2022-08-19,45.8552,45.865,45.047,45.4268,362793.0
2022-08-20,45.8552,45.865,45.047,45.4268,362793.0
2022-08-21,45.8552,45.865,45.047,45.4268,362793.0
2022-08-22,44.9691,45.1639,44.2485,44.6088,536715.0
2022-08-23,44.6672,45.5436,44.5991,45.3197,811437.0
2022-08-24,45.4073,45.8942,45.0957,45.7384,2616029.0
2022-08-25,45.865,46.1376,45.753,46.0695,398740.0
2022-08-26,46.1084,46.459,45.1444,45.3586,649778.0
2022-08-27,46.1084,46.459,45.1444,45.3586,649778.0
2022-08-28,46.1084,46.459,45.1444,45.3586,649778.0
2022-08-29,45.456,45.7968,44.9594,45.4365,387151.0
2022-08-30,45.4365,45.5923,44.7159,44.9204,444613.0
2022-08-31,44.852,44.9497,44.1875,44.51,608130.0
2022-09-01,44.0214,44.295,43.826,44.1778,446251.0
2022-09-02,44.8911,44.9986,43.8846,44.0312,628919.0
2022-09-03,44.8911,44.9986,43.8846,44.0312,628919.0
2022-09-04,44.8911,44.9986,43.8846,44.0312,628919.0
2022-09-05,44.8911,44.9986,43.8846,44.0312,628919.0
2022-09-06,44.1778,44.6077,43.8651,44.0996,508718.0
2022-09-07,44.168,45.5849,44.0019,45.3992,632078.0
2022-09-08,45.067,46.1419,44.9399,46.1223,412171.0
2022-09-09,46.0637,46.6109,46.0637,46.5718,345853.0
2022-09-10,46.0637,46.6109,46.0637,46.5718,345853.0
2022-09-11,46.0637,46.6109,46.0637,46.5718,345853.0
2022-09-12,46.9334,47.5001,46.7282,47.334,465056.0
2022-09-13,46.6695,46.8747,45.9855,46.2493,496486.0
2022-09-14,46.1614,46.5425,45.3601,45.8976,412558.0
2022-09-15,45.9269,46.1516,45.5849,45.9269,331537.0
2022-09-16,45.9562,46.0539,44.8422,45.409,1061807.0
2022-09-17,45.9562,46.0539,44.8422,45.409,1061807.0
2022-09-18,45.9562,46.0539,44.8422,45.409,1061807.0
2022-09-19,44.9888,45.9757,44.9888,45.9367,459554.0
2022-09-20,45.4188,45.4188,44.3292,44.51,390175.0
2022-09-21,44.8031,44.9644,43.7673,43.7967,383769.0
2022-09-22,43.9921,43.9921,42.2723,42.3114,433086.0
2022-09-23,41.6469,41.94,41.0655,41.598,444468.0
2022-09-24,41.6469,41.94,41.0655,41.598,444468.0
2022-09-25,41.6469,41.94,41.0655,41.598,444468.0
2022-09-26,41.4221,41.8326,40.8358,41.1388,567965.0
2022-09-27,41.4124,41.7348,40.0346,40.5134,346438.0
2022-09-28,40.7674,41.8423,40.5622,41.5003,360564.0
2022-09-29,41.1681,41.1681,40.4352,40.9336,383573.0
2022-09-30,40.9042,41.4808,40.787,41.0801,434311.0
2022-10-01,40.9042,41.4808,40.787,41.0801,434311.0
2022-10-02,40.9042,41.4808,40.787,41.0801,434311.0
2022-10-03,41.2951,41.8525,41.1192,41.4319,395640.0
2022-10-04,42.028,43.0052,41.9596,42.839,455294.0
2022-10-05,42.3602,43.1615,42.1843,42.8683,385911.0
2022-10-06,42.6729,42.7755,41.9303,42.1062,436160.0
2022-10-07,41.9694,42.0182,41.0508,41.1778,307773.0
2022-10-08,41.9694,42.0182,41.0508,41.1778,307773.0
2022-10-09,41.9694,42.0182,41.0508,41.1778,307773.0
2022-10-10,41.4515,41.9694,41.2072,41.8423,529068.0
2022-10-11,41.5199,42.3602,41.3195,41.6957,414013.0
2022-10-12,41.8326,41.8326,41.3342,41.4417,310163.0
2022-10-13,40.9922,42.4579,40.3863,42.2136,249491.0
2022-10-14,42.4384,42.5947,41.7544,41.813,243368.0
2022-10-15,42.4384,42.5947,41.7544,41.813,243368.0
2022-10-16,42.4384,42.5947,41.7544,41.813,243368.0
2022-10-17,42.3309,43.0345,42.3309,42.9465,350789.0
2022-10-18,43.6599,43.953,43.1908,43.7185,361590.0
2022-10-19,43.5133,43.7771,42.8293,43.3472,213495.0
2022-10-20,43.3765,43.6403,42.3504,42.6827,240531.0
2022-10-21,42.8683,44.2364,42.6534,43.9432,369828.0
2022-10-22,42.8683,44.2364,42.6534,43.9432,369828.0
2022-10-23,42.8683,44.2364,42.6534,43.9432,369828.0
2022-10-24,44.2462,44.7445,43.826,44.0605,349724.0
2022-10-25,43.1517,44.1094,42.4677,43.9139,587053.0
2022-10-26,45.9171,46.2493,44.1582,45.624,573132.0
2022-10-27,45.5751,46.3959,45.5556,45.7021,319346.0
2022-10-28,45.9757,46.9041,45.8878,46.6304,401922.0
2022-10-29,45.9757,46.9041,45.8878,46.6304,401922.0
2022-10-30,45.9757,46.9041,45.8878,46.6304,401922.0
2022-10-31,46.3959,46.5132,45.9171,46.2787,412846.0
2022-11-01,46.5425,46.9138,45.8267,45.9269,313771.0
2022-11-02,45.966,46.2835,44.9302,44.9399,282705.0
2022-11-03,44.5198,45.4578,44.5198,45.1451,298268.0
2022-11-04,45.878,46.7575,45.7266,46.6988,407851.0
2022-11-05,45.878,46.7575,45.7266,46.6988,407851.0
2022-11-06,45.878,46.7575,45.7266,46.6988,407851.0
2022-11-07,46.865,47.2656,46.5914,47.2558,344611.0
2022-11-08,47.5294,48.8486,47.5294,48.3698,251652.0
2022-11-09,48.2916,48.6141,47.5294,47.5978,275341.0
2022-11-10,48.9463,49.259,48.3063,48.6141,410486.0
2022-11-11,48.9268,49.0343,47.7053,47.9301,462776.0
2022-11-12,48.9268,49.0343,47.7053,47.9301,462776.0
2022-11-13,48.9268,49.0343,47.7053,47.9301,462776.0
2022-11-14,47.9594,48.8975,47.7786,47.9105,334693.0
2022-11-15,48.5359,48.8682,48.1939,48.3014,207698.0
2022-11-16,48.36,49.0343,48.3503,48.7607,255731.0
2022-11-17,48.1255,48.9268,48.1255,48.6923,243297.0
2022-11-18,49.2493,49.9333,49.2493,49.6303,539281.0
2022-11-19,49.2493,49.9333,49.2493,49.6303,539281.0
2022-11-20,49.2493,49.9333,49.2493,49.6303,539281.0
2022-11-21,49.5131,50.6075,49.347,50.5293,302296.0
2022-11-22,50.7248,51.5065,50.6857,51.0961,447329.0
2022-11-23,50.842,52.083,50.842,51.8876,273626.0
2022-11-24,50.842,52.083,50.842,51.8876,273626.0
2022-11-25,51.9267,52.5716,51.5554,51.8974,144013.0
2022-11-26,51.9267,52.5716,51.5554,51.8974,144013.0
2022-11-27,51.9267,52.5716,51.5554,51.8974,144013.0
2022-11-28,51.5065,51.8681,50.7932,50.9007,301552.0
2022-11-29,50.6368,51.3697,50.5108,51.0277,303242.0
2022-11-30,50.8807,51.9981,50.3906,51.851,536882.0
2022-12-01,52.1059,52.2431,51.3904,52.1353,366213.0
2022-12-02,51.7824,53.5075,51.7824,53.1057,221653.0
2022-12-03,51.7824,53.5075,51.7824,53.1057,221653.0
2022-12-04,51.7824,53.5075,51.7824,53.1057,221653.0
2022-12-05,52.7038,52.8018,52.3607,52.6156,233646.0
2022-12-06,52.5764,52.939,52.2823,52.6352,360731.0
2022-12-07,52.4391,53.3605,51.9883,52.0373,619588.0
2022-12-08,52.3705,52.3901,51.7726,52.2921,435876.0
2022-12-09,52.1549,52.6254,51.5864,51.606,393270.0
2022-12-10,52.1549,52.6254,51.5864,51.606,393270.0
2022-12-11,52.1549,52.6254,51.5864,51.606,393270.0
2022-12-12,51.7432,51.7432,51.0277,51.4492,346125.0
2022-12-13,52.8214,52.8312,51.8216,52.0373,516122.0
2022-12-14,52.0961,52.988,51.9687,52.2431,299315.0
2022-12-15,51.9099,52.0274,51.0571,51.1061,322345.0
2022-12-16,50.665,51.5766,50.4406,51.3119,1688851.0
2022-12-17,50.665,51.5766,50.4406,51.3119,1688851.0
2022-12-18,50.665,51.5766,50.4406,51.3119,1688851.0
2022-12-19,51.2727,51.41,50.3122,50.4592,452694.0
2022-12-20,50.4592,50.9199,50.1455,50.5082,327272.0
2022-12-21,50.8219,51.753,50.567,51.704,323447.0
2022-12-22,51.459,51.9001,50.7435,51.0669,262236.0
2022-12-23,51.0963,51.9148,51.0767,51.7922,208506.0
2022-12-24,51.0963,51.9148,51.0767,51.7922,208506.0
2022-12-25,51.0963,51.9148,51.0767,51.7922,208506.0
2022-12-26,51.0963,51.9148,51.0767,51.7922,208506.0
2022-12-27,51.7824,52.2333,51.6491,52.0373,197816.0
2022-12-28,52.0863,52.2627,50.9591,50.9689,225565.0
2022-12-29,51.1845,51.6354,51.1845,51.4198,232089.0
2022-12-30,51.3021,51.3806,50.5964,50.8121,271063.0
2022-12-31,51.3021,51.3806,50.5964,50.8121,271063.0
2023-01-01,51.3021,51.3806,50.5964,50.8121,271063.0
2023-01-02,51.3021,51.3806,50.5964,50.8121,271063.0
2023-01-03,51.0179,51.2041,50.3024,50.7925,239278.0
2023-01-04,50.9983,51.4394,50.2534,50.5572,530700.0
2023-01-05,50.7631,51.6844,50.3612,51.6746,493486.0
2023-01-06,52.3705,52.3803,51.2923,51.4492,386093.0
2023-01-07,52.3705,52.3803,51.2923,51.4492,386093.0
2023-01-08,52.3705,52.3803,51.2923,51.4492,386093.0
2023-01-09,51.8804,51.8804,50.9493,51.1159,447290.0
2023-01-10,51.1649,51.4051,50.7925,51.2237,288339.0
2023-01-11,51.459,51.6599,50.8758,51.0277,304403.0
2023-01-12,51.41,51.4296,50.5768,51.4296,410498.0
2023-01-13,51.4002,51.8706,51.2923,51.6844,335694.0
2023-01-14,51.4002,51.8706,51.2923,51.6844,335694.0
2023-01-15,51.4002,51.8706,51.2923,51.6844,335694.0
2023-01-16,51.4002,51.8706,51.2923,51.6844,335694.0
2023-01-17,51.9687,52.4587,51.2041,51.3414,347637.0
2023-01-18,51.3904,51.4933,50.1651,50.2436,402020.0
2023-01-19,49.9985,50.322,49.7241,49.8123,381746.0
2023-01-20,50.0573,50.1553,49.6457,50.0671,421190.0
2023-01-21,50.0573,50.1553,49.6457,50.0671,421190.0
2023-01-22,50.0573,50.1553,49.6457,50.0671,421190.0
2023-01-23,50.0867,50.1259,49.2438,49.4006,384455.0
2023-01-24,49.0576,49.7927,48.5969,49.7829,557541.0
2023-01-25,49.4006,52.0765,48.5185,51.7138,1099198.0
2023-01-26,51.8706,52.1255,51.1404,51.5864,554469.0
2023-01-27,51.3218,51.9001,51.0839,51.3512,374743.0
2023-01-28,51.3218,51.9001,51.0839,51.3512,374743.0
2023-01-29,51.3218,51.9001,51.0839,51.3512,374743.0
2023-01-30,51.2139,51.9393,50.7518,51.6452,320464.0
2023-01-31,51.9491,52.89,51.7138,52.8214,545731.0
2023-02-01,52.3509,53.0959,52.1108,52.9684,465971.0
2023-02-02,52.8508,54.1937,52.6058,54.0956,566172.0
2023-02-03,53.9976,54.3113,53.4389,53.7526,448667.0
2023-02-04,53.9976,54.3113,53.4389,53.7526,448667.0
2023-02-05,53.9976,54.3113,53.4389,53.7526,448667.0
2023-02-06,53.5173,53.9045,53.2674,53.8016,301519.0
2023-02-07,53.5369,53.5369,52.3313,53.3213,487709.0
2023-02-08,53.1547,53.2772,52.5666,52.5666,362501.0
2023-02-09,52.89,53.2723,52.4587,52.4686,431645.0
2023-02-10,52.3019,52.9292,51.9883,52.6842,312703.0
2023-02-11,52.3019,52.9292,51.9883,52.6842,312703.0
2023-02-12,52.3019,52.9292,51.9883,52.6842,312703.0
2023-02-13,52.8802,53.1547,52.547,52.9782,333375.0
2023-02-14,53.0174,53.4879,52.7038,52.7136,297730.0
2023-02-15,52.3411,53.4242,52.2578,53.2429,283776.0
2023-02-16,52.7332,53.0469,52.498,52.5078,331622.0
2023-02-17,52.6352,52.8998,52.469,52.6744,585160.0
2023-02-18,52.6352,52.8998,52.469,52.6744,585160.0
2023-02-19,52.6352,52.8998,52.469,52.6744,585160.0
2023-02-20,52.6352,52.8998,52.469,52.6744,585160.0
2023-02-21,52.3705,52.3705,51.4933,51.7334,385423.0
2023-02-22,52.2235,52.4784,51.9197,52.1451,324002.0
2023-02-23,52.3607,52.7234,51.7923,52.4195,157816.0
2023-02-24,52.0177,52.547,51.7824,52.3607,168647.0
2023-02-25,52.0177,52.547,51.7824,52.3607,168647.0
2023-02-26,52.0177,52.547,51.7824,52.3607,168647.0
2023-02-27,52.694,53.1645,52.2627,52.3411,316612.0
2023-02-28,52.3705,53.0567,52.3117,52.3411,336929.0
2023-03-01,52.2039,52.8606,51.7824,52.8606,324375.0
2023-03-02,52.694,53.0567,52.4883,52.9684,308226.0
2023-03-03,53.2331,53.5859,52.7626,53.5859,291077.0
2023-03-04,53.2331,53.5859,52.7626,53.5859,291077.0
2023-03-05,53.2331,53.5859,52.7626,53.5859,291077.0
2023-03-06,53.4193,53.5369,52.0667,52.2431,588357.0
2023-03-07,52.1745,52.3803,51.5276,52.0569,281256.0
2023-03-08,51.9295,52.2921,51.2748,51.8314,283327.0
2023-03-09,51.8608,52.0275,51.1159,51.2139,363811.0
2023-03-10,51.0375,51.1747,50.3318,50.518,506716.0
2023-03-11,51.0375,51.1747,50.3318,50.518,506716.0
2023-03-12,51.0375,51.1747,50.3318,50.518,506716.0
2023-03-13,50.0671,51.0669,49.8711,50.1259,385863.0
2023-03-14,50.9493,51.3021,50.4396,51.1943,451224.0
2023-03-15,50.3122,50.7925,49.3222,49.9887,462344.0
2023-03-16,49.5756,50.6182,49.2706,50.4018,343765.0
2023-03-17,50.0969,50.4018,49.428,49.6739,909730.0
2023-03-18,50.0969,50.4018,49.428,49.6739,909730.0
2023-03-19,50.0969,50.4018,49.428,49.6739,909730.0
2023-03-20,50.2641,51.4002,50.2641,51.1297,341756.0
2023-03-21,51.7789,51.8232,50.7166,51.1101,274952.0
2023-03-22,51.0904,51.7888,50.5395,50.6084,342601.0
2023-03-23,50.4904,50.9281,49.733,49.9494,294642.0
2023-03-24,49.4674,50.5887,49.0641,50.4412,191077.0
2023-03-25,49.4674,50.5887,49.0641,50.4412,191077.0
2023-03-26,49.4674,50.5887,49.0641,50.4412,191077.0
2023-03-27,50.7068,51.2084,50.4707,50.7559,260604.0
2023-03-28,50.6379,51.4051,50.4904,51.3756,254813.0
2023-03-29,51.6904,51.8429,51.1592,51.5133,394845.0
2023-03-30,51.7494,52.1134,51.533,51.7986,270411.0
2023-03-31,52.1232,52.9691,51.7838,52.7921,472420.0
2023-04-01,52.1232,52.9691,51.7838,52.7921,472420.0
2023-04-02,52.1232,52.9691,51.7838,52.7921,472420.0
2023-04-03,52.8413,53.1855,52.3101,52.6642,380156.0
2023-04-04,52.674,52.674,51.3166,51.6314,344792.0
2023-04-05,51.7396,51.8311,50.5986,51.2084,534200.0
2023-04-06,51.2871,51.5281,51.1002,51.5035,366758.0
2023-04-07,51.2871,51.5281,51.1002,51.5035,366758.0
2023-04-08,51.2871,51.5281,51.1002,51.5035,366758.0
2023-04-09,51.2871,51.5281,51.1002,51.5035,366758.0
2023-04-10,50.9625,51.6609,50.9625,51.5527,340235.0
2023-04-11,51.9068,51.9265,51.415,51.5822,339283.0
2023-04-12,51.7396,51.8675,50.9625,51.1101,367877.0
2023-04-13,51.1887,51.6314,50.8445,51.533,219815.0
2023-04-14,51.356,51.6707,50.8494,51.1297,215053.0
2023-04-15,51.356,51.6707,50.8494,51.1297,215053.0
2023-04-16,51.356,51.6707,50.8494,51.1297,215053.0
2023-04-17,51.2674,51.6314,50.9428,51.6314,195145.0
2023-04-18,51.7199,52.0052,51.4101,51.9658,214021.0
2023-04-19,52.0445,52.6937,51.7789,52.5167,326165.0
2023-04-20,52.7626,53.2642,52.3494,53.2347,363672.0
2023-04-21,53.5396,53.5396,52.8511,53.1954,376423.0
2023-04-22,53.5396,53.5396,52.8511,53.1954,376423.0
2023-04-23,53.5396,53.5396,52.8511,53.1954,376423.0
2023-04-24,53.0577,54.0216,53.0577,53.4019,426980.0
2023-04-25,52.9986,53.2741,52.5068,52.5167,499004.0
2023-04-26,50.9625,51.5724,47.0083,47.7362,1368094.0
2023-04-27,48.0116,48.2477,46.9492,47.5689,806141.0
2023-04-28,47.7853,48.7149,47.505,48.4542,707550.0
2023-04-29,47.7853,48.7149,47.505,48.4542,707550.0
2023-04-30,47.7853,48.7149,47.505,48.4542,707550.0
2023-05-01,48.4542,49.3592,48.4149,48.8182,440960.0
2023-05-02,48.4739,48.4739,47.1952,47.805,515199.0
2023-05-03,47.7362,48.3165,46.8607,46.9886,610109.0
2023-05-04,47.1165,47.3525,46.3787,46.4771,483271.0
2023-05-05,46.7132,47.4853,46.7132,47.2148,253479.0
2023-05-06,46.7132,47.4853,46.7132,47.2148,253479.0
2023-05-07,46.7132,47.4853,46.7132,47.2148,253479.0
2023-05-08,47.323,47.4509,46.841,47.0968,239134.0
2023-05-09,47.0279,47.0279,46.064,46.3295,335124.0
2023-05-10,46.5558,46.9984,45.9361,46.9886,483689.0
2023-05-11,46.8017,47.4607,46.6935,47.4509,472313.0
2023-05-12,47.628,47.9919,46.9689,47.4902,321836.0
2023-05-13,47.628,47.9919,46.9689,47.4902,321836.0
2023-05-14,47.628,47.9919,46.9689,47.4902,321836.0
2023-05-15,47.5493,47.7263,46.8902,47.0574,439681.0
2023-05-16,46.9492,46.9492,45.9951,46.5656,424279.0
2023-05-17,46.6148,47.0289,46.1623,46.9689,401065.0
2023-05-18,46.7919,46.7919,45.7295,46.5558,455637.0
2023-05-19,47.1361,47.205,46.546,46.8312,346134.0
2023-05-20,47.1361,47.205,46.546,46.8312,346134.0
2023-05-21,47.1361,47.205,46.546,46.8312,346134.0
2023-05-22,46.664,46.841,45.9361,46.7132,273037.0
2023-05-23,46.5164,46.9099,46.3,46.3689,383026.0
2023-05-24,46.2312,46.2312,45.5623,45.6017,529853.0
2023-05-25,45.3754,45.7689,45.041,45.5918,466697.0
2023-05-26,45.7885,45.8476,45.3656,45.6902,406983.0
2023-05-27,45.7885,45.8476,45.3656,45.6902,406983.0
2023-05-28,45.7885,45.8476,45.3656,45.6902,406983.0
2023-05-29,45.7885,45.8476,45.3656,45.6902,406983.0
2023-05-30,45.6705,45.8967,45.1393,45.3754,286215.0
2023-05-31,45.2569,45.4149,44.3978,44.4274,550721.0
2023-06-01,44.4472,44.4472,43.8053,43.8942,461548.0
2023-06-02,44.4472,45.1878,44.4472,45.1878,591160.0
2023-06-03,44.4472,45.1878,44.4472,45.1878,591160.0
2023-06-04,44.4472,45.1878,44.4472,45.1878,591160.0
2023-06-05,45.0989,45.0989,44.4669,44.7335,631979.0
2023-06-06,44.5558,45.0298,44.3583,44.8323,554571.0
2023-06-07,45.0199,46.3283,44.699,46.0864,657958.0
2023-06-08,46.1753,47.3603,45.8889,47.2813,816534.0
2023-06-09,47.2023,47.3702,46.0815,46.3037,510011.0
2023-06-10,47.2023,47.3702,46.0815,46.3037,510011.0
2023-06-11,47.2023,47.3702,46.0815,46.3037,510011.0
2023-06-12,46.4024,46.827,45.7309,46.7382,508635.0
2023-06-13,46.7085,47.4689,46.6592,47.0048,386855.0
2023-06-14,46.9357,47.2912,46.1852,46.4123,320368.0
2023-06-15,46.3629,46.9653,46.274,46.8468,351776.0
2023-06-16,47.1035,47.2418,46.4222,47.0443,691160.0
2023-06-17,47.1035,47.2418,46.4222,47.0443,691160.0
2023-06-18,47.1035,47.2418,46.4222,47.0443,691160.0
2023-06-19,47.1035,47.2418,46.4222,47.0443,691160.0
2023-06-20,46.6592,46.6592,45.5828,45.6914,570851.0
2023-06-21,45.6815,45.9975,45.1779,45.6618,433145.0
2023-06-22,45.6322,45.9778,45.1187,45.721,396456.0
2023-06-23,45.2767,45.5976,44.9705,45.1779,556049.0
2023-06-24,45.2767,45.5976,44.9705,45.1779,556049.0
2023-06-25,45.2767,45.5976,44.9705,45.1779,556049.0
2023-06-26,45.721,46.3728,45.0397,45.9482,524906.0
2023-06-27,46.2543,47.3899,46.1654,47.222,959961.0
2023-06-28,47.0048,47.0048,46.0074,46.274,2578106.0
2023-06-29,46.0864,46.748,45.9492,46.5604,536994.0
2023-06-30,46.5703,46.6197,45.8494,46.3037,682268.0
2023-07-01,46.5703,46.6197,45.8494,46.3037,682268.0
2023-07-02,46.5703,46.6197,45.8494,46.3037,682268.0
2023-07-03,45.9679,47.1035,45.9679,46.8567,253704.0
2023-07-04,45.9679,47.1035,45.9679,46.8567,253704.0
2023-07-05,46.6394,46.6394,45.1977,45.2767,391620.0
2023-07-06,45.0397,45.721,44.773,45.6914,473385.0
2023-07-07,45.5927,46.7332,45.5927,46.432,678710.0
2023-07-08,45.5927,46.7332,45.5927,46.432,678710.0
2023-07-09,45.5927,46.7332,45.5927,46.432,678710.0
2023-07-10,45.6519,46.5012,45.4742,45.9877,443747.0
2023-07-11,46.1259,46.3925,45.6815,46.353,276065.0
2023-07-12,46.7974,47.5282,46.7085,47.3109,377745.0
2023-07-13,47.2615,47.5183,46.827,46.8468,347561.0
2023-07-14,46.8863,46.8863,46.0568,46.59,423751.0
2023-07-15,46.8863,46.8863,46.0568,46.59,423751.0
2023-07-16,46.8863,46.8863,46.0568,46.59,423751.0
2023-07-17,46.432,46.8073,46.1703,46.2839,261618.0
2023-07-18,46.2839,46.9357,46.0074,46.5407,391745.0
2023-07-19,46.6592,47.1035,46.4962,46.9258,360292.0
2023-07-20,47.2418,47.617,46.9258,47.1924,421242.0
2023-07-21,47.2418,47.7158,46.7974,47.4393,448045.0
2023-07-22,47.2418,47.7158,46.7974,47.4393,448045.0
2023-07-23,47.2418,47.7158,46.7974,47.4393,448045.0
2023-07-24,47.4294,47.6862,47.1233,47.4689,283102.0
2023-07-25,47.4788,48.2293,47.1332,48.2293,558035.0
2023-07-26,43.1239,44.7632,40.8033,42.3339,3063055.0
2023-07-27,42.5512,43.0894,42.3636,42.8277,1690382.0
2023-07-28,43.1536,43.988,42.9758,43.5782,1089055.0
2023-07-29,43.1536,43.988,42.9758,43.5782,1089055.0
2023-07-30,43.1536,43.988,42.9758,43.5782,1089055.0
2023-07-31,43.509,43.8152,43.0153,43.3017,883989.0
2023-08-01,42.8573,43.5485,42.4623,43.4498,685826.0
2023-08-02,43.2622,43.6769,43.0153,43.2227,737834.0
2023-08-03,43.3214,44.141,43.0647,43.4103,684507.0
2023-08-04,43.3807,43.8152,43.2079,43.3807,476240.0
2023-08-05,43.3807,43.8152,43.2079,43.3807,476240.0
2023-08-06,43.3807,43.8152,43.2079,43.3807,476240.0
2023-08-07,43.4103,43.7658,43.2227,43.7065,483703.0
2023-08-08,43.3017,44.1015,43.2827,43.8645,658803.0
2023-08-09,44.062,44.773,44.0028,44.4669,557957.0
2023-08-10,44.4965,44.8866,44.143,44.5163,929772.0
2023-08-11,44.536,44.7434,43.8744,44.5163,480449.0
2023-08-12,44.536,44.7434,43.8744,44.5163,480449.0
2023-08-13,44.536,44.7434,43.8744,44.5163,480449.0
2023-08-14,44.4274,44.5953,44.1015,44.4669,502945.0
2023-08-15,44.0818,44.4867,43.9139,43.9534,780330.0
2023-08-16,43.8349,44.4867,43.8349,44.1114,665205.0
2023-08-17,44.1509,44.5953,44.1065,44.3188,588156.0
2023-08-18,44.3287,44.4768,44.0423,44.2003,828226.0
2023-08-19,44.3287,44.4768,44.0423,44.2003,828226.0
2023-08-20,44.3287,44.4768,44.0423,44.2003,828226.0
2023-08-21,44.141,44.2892,43.6572,43.9732,917724.0
2023-08-22,44.0225,44.2793,43.7757,43.7757,731052.0
2023-08-23,43.7559,44.2299,43.667,43.9732,635702.0
2023-08-24,43.7954,44.4965,43.5979,44.1904,444402.0
2023-08-25,44.3484,44.615,44.1509,44.3978,555367.0
2023-08-26,44.3484,44.615,44.1509,44.3978,555367.0
2023-08-27,44.3484,44.615,44.1509,44.3978,555367.0
2023-08-28,44.4669,45.0446,44.3978,44.615,494735.0
2023-08-29,44.5854,45.0002,44.3287,44.9705,439753.0
2023-08-30,45.1285,45.3655,44.852,44.9607,570507.0
2023-08-31,45.0994,45.1589,44.5988,44.7425,512034.0
2023-09-01,44.9309,45.0994,44.5542,44.5641,559574.0
2023-09-02,44.9309,45.0994,44.5542,44.5641,559574.0
2023-09-03,44.9309,45.0994,44.5542,44.5641,559574.0
2023-09-04,44.9309,45.0994,44.5542,44.5641,559574.0
2023-09-05,44.2964,44.2964,43.0571,43.067,643747.0
2023-09-06,43.0869,43.2257,42.383,42.9084,782910.0
2023-09-07,42.6804,43.1265,41.9021,41.9467,798030.0
2023-09-08,41.9666,42.4623,41.8873,42.2838,583298.0
2023-09-09,41.9666,42.4623,41.8873,42.2838,583298.0
2023-09-10,41.9666,42.4623,41.8873,42.2838,583298.0
2023-09-11,42.5813,42.6705,42.0773,42.1549,425373.0
2023-09-12,42.2343,42.9035,42.1302,42.73,508252.0
2023-09-13,42.9877,42.9877,42.6011,42.8489,513664.0
2023-09-14,43.2455,43.6421,43.067,43.6222,380041.0
2023-09-15,43.6421,43.7511,43.2852,43.6222,1496509.0
2023-09-16,43.6421,43.7511,43.2852,43.6222,1496509.0
2023-09-17,43.6421,43.7511,43.2852,43.6222,1496509.0
2023-09-18,43.7313,43.999,43.3744,43.8304,328267.0
2023-09-19,43.8899,43.9692,43.6024,43.6421,430223.0
2023-09-20,43.7511,44.1774,43.6222,43.6916,477924.0
2023-09-21,43.7908,43.8701,43.3199,43.3347,485543.0
2023-09-22,43.5628,43.5727,42.9332,43.077,423319.0
2023-09-23,43.5628,43.5727,42.9332,43.077,423319.0
2023-09-24,43.5628,43.5727,42.9332,43.077,423319.0
2023-09-25,42.8787,43.1265,42.73,42.9778,441506.0
2023-09-26,42.73,43.0175,42.1252,42.2045,555241.0
2023-09-27,42.5119,42.6011,42.0161,42.3136,478223.0
2023-09-28,42.4623,43.057,42.3929,42.7895,372629.0
2023-09-29,43.1166,43.2108,42.6655,42.7399,375141.0
2023-09-30,43.1166,43.2108,42.6655,42.7399,375141.0
2023-10-01,43.1166,43.2108,42.6655,42.7399,375141.0
2023-10-02,42.5416,42.6655,41.9368,42.1748,551412.0
2023-10-03,41.9368,42.2541,41.7881,41.9765,554447.0
2023-10-04,42.0955,42.5416,41.8625,42.264,775209.0
2023-10-05,42.2937,42.5416,41.3519,41.3618,426841.0
2023-10-06,41.3222,41.3618,40.2415,40.7967,707227.0
2023-10-07,41.3222,41.3618,40.2415,40.7967,707227.0
2023-10-08,41.3222,41.3618,40.2415,40.7967,707227.0
2023-10-09,40.876,41.7832,40.7174,41.7584,603949.0
2023-10-10,41.917,42.0459,41.3122,41.3222,386860.0
2023-10-11,41.5006,41.8575,41.1288,41.451,336135.0
2023-10-12,41.3618,41.3618,39.6962,39.7359,439464.0
2023-10-13,39.9441,40.2366,39.6962,39.9441,425499.0
2023-10-14,39.9441,40.2366,39.6962,39.9441,425499.0
2023-10-15,39.9441,40.2366,39.6962,39.9441,425499.0
2023-10-16,40.2911,41.0644,40.0531,40.995,761703.0
2023-10-17,40.7075,41.7485,40.6083,41.689,586663.0
2023-10-18,41.2627,41.5998,40.995,41.2924,562400.0
2023-10-19,40.8958,41.3122,40.5092,40.648,518976.0
2023-10-20,40.8165,41.0644,40.4398,40.5191,677803.0
2023-10-21,40.8165,41.0644,40.4398,40.5191,677803.0
2023-10-22,40.8165,41.0644,40.4398,40.5191,677803.0
2023-10-23,40.3902,40.648,39.1807,39.3195,902467.0
2023-10-24,39.5773,40.8958,39.3691,40.8661,872958.0
2023-10-25,40.3208,40.4844,37.7828,38.5065,1377746.0
2023-10-26,38.457,40.0333,38.338,39.498,953291.0
2023-10-27,39.2699,39.5327,38.9626,39.0915,591023.0
