,VCTR US Equity,VCTR US Equity,VCTR US Equity,VCTR US Equity,VCTR US Equity
2022-08-14,27.6551,28.1561,27.449,28.1139,172596.0
2022-08-15,28.0765,28.6103,27.9922,28.3293,212126.0
2022-08-16,28.1327,28.2665,27.4584,28.0297,191322.0
2022-08-17,27.6457,27.6457,27.2383,27.3928,190345.0
2022-08-18,27.2617,27.6738,27.1587,27.3554,155667.0
2022-08-19,27.1868,27.3273,26.4282,26.5874,188231.0
2022-08-20,27.1868,27.3273,26.4282,26.5874,188231.0
2022-08-21,27.1868,27.3273,26.4282,26.5874,188231.0
2022-08-22,26.2503,26.461,26.0911,26.2222,132281.0
2022-08-23,26.2971,26.8497,26.1941,26.3814,170522.0
2022-08-24,26.55,27.7019,26.2316,26.4376,138289.0
2022-08-25,26.6905,27.012,26.4282,26.6998,98776.0
2022-08-26,26.6062,26.6811,25.6135,25.6228,124752.0
2022-08-27,26.6062,26.6811,25.6135,25.6228,124752.0
2022-08-28,26.6062,26.6811,25.6135,25.6228,124752.0
2022-08-29,25.3419,25.8663,25.0703,25.4824,105791.0
2022-08-30,25.7165,25.7259,25.192,25.4262,122198.0
2022-08-31,25.679,25.7727,25.0797,25.0797,128654.0
2022-09-01,24.9298,25.089,24.5927,25.0141,172784.0
2022-09-02,25.2295,25.4074,24.7987,24.9673,124415.0
2022-09-03,25.2295,25.4074,24.7987,24.9673,124415.0
2022-09-04,25.2295,25.4074,24.7987,24.9673,124415.0
2022-09-05,25.2295,25.4074,24.7987,24.9673,124415.0
2022-09-06,25.0703,25.1765,24.7144,24.986,192798.0
2022-09-07,24.9017,25.7736,24.9017,25.576,171574.0
2022-09-08,25.3138,26.1941,25.1359,25.9787,167628.0
2022-09-09,26.0732,26.6969,26.0307,26.6213,180977.0
2022-09-10,26.0732,26.6969,26.0307,26.6213,180977.0
2022-09-11,26.0732,26.6969,26.0307,26.6213,180977.0
2022-09-12,26.7914,27.2356,26.6686,27.2261,195407.0
2022-09-13,26.5646,26.6875,25.5345,25.6479,215804.0
2022-09-14,25.7235,26.2528,25.7141,25.9598,223174.0
2022-09-15,25.8558,26.4134,25.818,25.922,221976.0
2022-09-16,25.733,25.8653,25.5015,25.6668,573990.0
2022-09-17,25.733,25.8653,25.5015,25.6668,573990.0
2022-09-18,25.733,25.8653,25.5015,25.6668,573990.0
2022-09-19,25.2888,26.2575,24.7947,26.1961,273920.0
2022-09-20,25.8558,26.0921,24.7265,24.9675,202833.0
2022-09-21,25.2227,25.4022,24.8447,24.873,151044.0
2022-09-22,24.8258,24.9486,23.8902,23.9658,136913.0
2022-09-23,23.5689,23.6917,22.8129,23.2192,92751.0
2022-09-24,23.5689,23.6917,22.8129,23.2192,92751.0
2022-09-25,23.5689,23.6917,22.8129,23.2192,92751.0
2022-09-26,23.2192,23.5707,22.8601,22.983,78569.0
2022-09-27,23.2665,23.5972,22.2553,22.3404,134511.0
2022-09-28,22.5766,22.8979,22.4349,22.7373,271924.0
2022-09-29,22.3971,22.3971,21.7072,21.8773,171252.0
2022-09-30,21.8773,22.2931,21.5276,22.0285,348618.0
2022-10-01,21.8773,22.2931,21.5276,22.0285,348618.0
2022-10-02,21.8773,22.2931,21.5276,22.0285,348618.0
2022-10-03,22.4443,23.6539,22.0459,23.3704,374022.0
2022-10-04,24.1643,24.4571,23.8146,24.2021,207596.0
2022-10-05,23.8618,25.2794,23.4319,24.6179,616911.0
2022-10-06,24.3722,24.788,24.0461,24.4667,200663.0
2022-10-07,24.221,24.2863,23.824,24.0887,287382.0
2022-10-08,24.221,24.2863,23.824,24.0887,287382.0
2022-10-09,24.221,24.2863,23.824,24.0887,287382.0
2022-10-10,24.1926,24.3627,23.9374,24.1926,123049.0
2022-10-11,24.1643,24.221,23.3799,23.6161,200319.0
2022-10-12,23.6917,24.3627,23.1578,24.1359,221657.0
2022-10-13,23.8524,25.2794,23.4177,25.1093,230571.0
2022-10-14,25.4211,25.5345,24.6746,24.7785,252674.0
2022-10-15,25.4211,25.5345,24.6746,24.7785,252674.0
2022-10-16,25.4211,25.5345,24.6746,24.7785,252674.0
2022-10-17,25.2794,25.5251,24.7407,24.9297,162607.0
2022-10-18,25.5345,25.5345,24.8258,25.1376,147660.0
2022-10-19,24.977,25.4684,24.7313,25.0904,253920.0
2022-10-20,25.0904,25.0904,23.7673,24.0509,162803.0
2022-10-21,24.1926,25.2652,23.9469,25.2038,161640.0
2022-10-22,24.1926,25.2652,23.9469,25.2038,161640.0
2022-10-23,24.1926,25.2652,23.9469,25.2038,161640.0
2022-10-24,25.3172,26.1016,25.1471,26.0732,194530.0
2022-10-25,26.0921,26.5835,26.0354,26.5552,216160.0
2022-10-26,26.6213,27.056,26.2717,26.8576,214438.0
2022-10-27,27.2261,27.3301,26.5268,26.7725,312054.0
2022-10-28,26.8292,27.6892,26.4134,27.6136,167407.0
2022-10-29,26.8292,27.6892,26.4134,27.6136,167407.0
2022-10-30,26.8292,27.6892,26.4134,27.6136,167407.0
2022-10-31,27.3584,27.6514,27.2072,27.3301,155304.0
2022-11-01,27.623,27.8309,27.3395,27.5947,154844.0
2022-11-02,27.5947,27.6514,26.7442,26.8765,122167.0
2022-11-03,26.4607,26.7536,26.1431,26.4607,145938.0
2022-11-04,27.1789,27.8687,26.5835,27.0749,295941.0
2022-11-05,27.1789,27.8687,26.5835,27.0749,295941.0
2022-11-06,27.1789,27.8687,26.5835,27.0749,295941.0
2022-11-07,27.245,28.3413,27.1789,27.8026,247176.0
2022-11-08,27.8309,28.2562,27.1883,27.6892,285573.0
2022-11-09,27.6608,28.0767,27.1411,27.16,244051.0
2022-11-10,28.3035,30.1557,28.2373,30.0896,354698.0
2022-11-11,30.2975,30.6377,29.9383,30.4865,346465.0
2022-11-12,30.2975,30.6377,29.9383,30.4865,346465.0
2022-11-13,30.2975,30.6377,29.9383,30.4865,346465.0
2022-11-14,30.2597,30.8456,29.9383,29.9383,258932.0
2022-11-15,30.0329,30.8834,30.0045,30.0896,351821.0
2022-11-16,29.806,30.5243,29.669,29.9478,188127.0
2022-11-17,29.4186,30.1179,29.1067,29.8911,256823.0
2022-11-18,30.2691,30.3825,29.5981,29.721,244485.0
2022-11-19,30.2691,30.3825,29.5981,29.721,244485.0
2022-11-20,30.2691,30.3825,29.5981,29.721,244485.0
2022-11-21,29.6926,29.8722,29.5698,29.8249,197751.0
2022-11-22,30.0518,30.1935,29.6926,30.0707,185430.0
2022-11-23,29.05,29.7115,27.2167,28.9461,189077.0
2022-11-24,29.05,29.7115,27.2167,28.9461,189077.0
2022-11-25,28.3507,28.4074,27.0135,27.2828,472300.0
2022-11-26,28.3507,28.4074,27.0135,27.2828,472300.0
2022-11-27,28.3507,28.4074,27.0135,27.2828,472300.0
2022-11-28,27.0938,27.3868,26.3236,26.4607,495787.0
2022-11-29,26.4607,27.1505,25.8275,27.0844,480691.0
2022-11-30,26.9237,27.4435,26.6308,27.4057,401095.0
2022-12-01,27.5474,27.9254,27.2356,27.6986,482417.0
2022-12-02,27.2828,28.2609,27.2167,28.1901,202604.0
2022-12-03,27.2828,28.2609,27.2167,28.1901,202604.0
2022-12-04,27.2828,28.2609,27.2167,28.1901,202604.0
2022-12-05,28.2279,28.3507,27.7695,27.8215,254654.0
2022-12-06,27.5758,27.7931,26.7253,26.8576,306692.0
2022-12-07,26.8859,26.8859,25.8842,26.0449,405555.0
2022-12-08,26.3786,26.6695,26.0258,26.2928,295212.0
2022-12-09,26.2547,26.4168,25.9113,26.3023,222780.0
2022-12-10,26.2547,26.4168,25.9113,26.3023,222780.0
2022-12-11,26.2547,26.4168,25.9113,26.3023,222780.0
2022-12-12,26.4835,26.4835,26.2356,26.4072,329892.0
2022-12-13,27.2179,27.2656,25.9209,26.3023,719256.0
2022-12-14,26.2165,26.4168,25.7301,25.8827,374284.0
2022-12-15,25.6252,26.1498,25.2342,25.8923,353460.0
2022-12-16,25.7301,25.9352,25.4345,25.7015,298042.0
2022-12-17,25.7301,25.9352,25.4345,25.7015,298042.0
2022-12-18,25.7301,25.9352,25.4345,25.7015,298042.0
2022-12-19,25.4631,26.1116,24.929,25.1675,141745.0
2022-12-20,25.4536,25.9209,25.2056,25.9018,303145.0
2022-12-21,25.9018,26.3596,25.9018,26.2165,201733.0
2022-12-22,26.083,26.083,25.1389,25.692,113900.0
2022-12-23,25.7397,26.0067,25.4107,25.9399,249924.0
2022-12-24,25.7397,26.0067,25.4107,25.9399,249924.0
2022-12-25,25.7397,26.0067,25.4107,25.9399,249924.0
2022-12-26,25.7397,26.0067,25.4107,25.9399,249924.0
2022-12-27,26.0639,26.2976,25.7587,25.9304,180222.0
2022-12-28,26.0735,26.2642,25.382,25.4059,184020.0
2022-12-29,25.6348,25.9542,25.5394,25.8732,168792.0
2022-12-30,25.6443,25.7874,25.3058,25.5871,255097.0
2022-12-31,25.6443,25.7874,25.3058,25.5871,255097.0
2023-01-01,25.6443,25.7874,25.3058,25.5871,255097.0
2023-01-02,25.6443,25.7874,25.3058,25.5871,255097.0
2023-01-03,25.8827,26.2164,25.5585,25.7874,162748.0
2023-01-04,25.9686,26.227,25.7969,26.1688,211886.0
2023-01-05,26.0258,26.3405,25.5871,25.7874,175719.0
2023-01-06,26.1307,26.4454,26.0067,26.3214,353287.0
2023-01-07,26.1307,26.4454,26.0067,26.3214,353287.0
2023-01-08,26.1307,26.4454,26.0067,26.3214,353287.0
2023-01-09,26.5789,27.1797,26.3882,27.1606,293960.0
2023-01-10,27.2846,27.771,26.35,27.7138,268930.0
2023-01-11,27.9236,28.5721,27.9141,28.5053,325612.0
2023-01-12,28.7914,28.7914,28.0428,28.1239,137666.0
2023-01-13,27.8187,27.9999,27.6661,27.9427,108188.0
2023-01-14,27.8187,27.9999,27.6661,27.9427,108188.0
2023-01-15,27.8187,27.9999,27.6661,27.9427,108188.0
2023-01-16,27.8187,27.9999,27.6661,27.9427,108188.0
2023-01-17,28.0285,28.1707,27.6899,27.7329,103666.0
2023-01-18,27.9045,28.0952,27.6709,27.6947,150368.0
2023-01-19,27.6279,27.6566,27.0939,27.3323,222772.0
2023-01-20,27.5421,28.1906,26.9747,28.1429,183887.0
2023-01-21,27.5421,28.1906,26.9747,28.1429,183887.0
2023-01-22,27.5421,28.1906,26.9747,28.1429,183887.0
2023-01-23,28.286,28.553,27.7424,28.1334,450757.0
2023-01-24,28.1143,28.2097,27.8616,27.8854,162348.0
2023-01-25,27.6947,28.0094,27.4181,27.9141,226218.0
2023-01-26,28.1715,28.4867,27.7138,28.2383,201084.0
2023-01-27,28.2764,28.348,27.8521,28.038,165299.0
2023-01-28,28.2764,28.348,27.8521,28.038,165299.0
2023-01-29,28.2764,28.348,27.8521,28.038,165299.0
2023-01-30,27.8759,28.2908,27.8759,28.0666,174966.0
2023-01-31,28.162,28.2764,27.9427,28.2669,217333.0
2023-02-01,28.1811,29.0108,27.9474,28.9345,369966.0
2023-02-02,29.1824,29.7451,29.1252,29.335,484657.0
2023-02-03,28.9822,30.117,28.8296,30.0217,217146.0
2023-02-04,28.9822,30.117,28.8296,30.0217,217146.0
2023-02-05,28.9822,30.117,28.8296,30.0217,217146.0
2023-02-06,29.7928,29.7928,28.9917,29.0012,285076.0
2023-02-07,28.9822,29.6402,28.6388,29.6211,229027.0
2023-02-08,29.5925,29.974,29.335,29.4685,221781.0
2023-02-09,29.6688,29.6688,28.7151,28.8105,353954.0
2023-02-10,28.5912,29.211,28.1143,28.6579,549532.0
2023-02-11,28.5912,29.211,28.1143,28.6579,549532.0
2023-02-12,28.5912,29.211,28.1143,28.6579,549532.0
2023-02-13,28.8963,30.508,28.8439,30.4413,707047.0
2023-02-14,30.4413,30.8514,29.7928,30.8418,344541.0
2023-02-15,30.8704,31.4522,30.3125,31.4426,262610.0
2023-02-16,31.0421,31.6811,30.9706,31.6429,232556.0
2023-02-17,31.5189,31.9767,31.004,31.9767,321525.0
2023-02-18,31.5189,31.9767,31.004,31.9767,321525.0
2023-02-19,31.5189,31.9767,31.004,31.9767,321525.0
2023-02-20,31.5189,31.9767,31.004,31.9767,321525.0
2023-02-21,31.5094,31.9433,30.4604,30.9753,330885.0
2023-02-22,31.0993,31.3473,30.6797,31.2901,300589.0
2023-02-23,31.414,31.7764,31.147,31.7574,210580.0
2023-02-24,31.4713,31.6143,31.2424,31.6048,199149.0
2023-02-25,31.4713,31.6143,31.2424,31.6048,199149.0
2023-02-26,31.4713,31.6143,31.2424,31.6048,199149.0
2023-02-27,31.8623,31.9576,31.3377,31.6143,317170.0
2023-02-28,31.6143,32.4345,31.4903,32.3868,479396.0
2023-03-01,32.177,32.4154,31.786,31.9767,243726.0
2023-03-02,31.538,31.538,30.4318,31.004,640224.0
2023-03-03,31.1565,31.1565,30.7369,31.0516,555073.0
2023-03-04,31.1565,31.1565,30.7369,31.0516,555073.0
2023-03-05,31.1565,31.1565,30.7369,31.0516,555073.0
2023-03-06,31.2138,31.4713,30.9277,31.0993,403181.0
2023-03-07,31.0898,31.2327,30.8514,30.9944,376379.0
2023-03-08,30.9944,31.4045,30.6511,31.0707,408769.0
2023-03-09,31.0803,31.1189,30.1365,30.1846,331212.0
2023-03-10,30.0113,30.0979,28.7207,28.7977,553123.0
2023-03-11,30.0113,30.0979,28.7207,28.7977,553123.0
2023-03-12,30.0113,30.0979,28.7207,28.7977,553123.0
2023-03-13,28.2295,28.6725,27.6516,28.0561,509811.0
2023-03-14,29.1059,29.1493,28.3643,28.4317,419586.0
2023-03-15,28.4221,28.894,28.1909,28.6436,365389.0
2023-03-16,28.2391,29.2697,28.0368,29.1156,243388.0
2023-03-17,28.7881,28.9422,28.2969,28.5569,539643.0
2023-03-18,28.7881,28.9422,28.2969,28.5569,539643.0
2023-03-19,28.7881,28.9422,28.2969,28.5569,539643.0
2023-03-20,28.8651,28.9711,28.3547,28.5184,344121.0
2023-03-21,29.183,29.7994,29.0867,29.7127,396746.0
2023-03-22,29.7127,29.9438,28.9614,28.9807,339399.0
2023-03-23,29.0963,29.3419,28.085,28.3836,386553.0
2023-03-24,28.085,28.162,27.3819,28.1332,436539.0
2023-03-25,28.085,28.162,27.3819,28.1332,436539.0
2023-03-26,28.085,28.162,27.3819,28.1332,436539.0
2023-03-27,29.2889,29.6549,28.4606,28.6147,591490.0
2023-03-28,28.451,28.581,27.8827,28.1428,422153.0
2023-03-29,28.2198,28.268,27.3723,27.6901,502977.0
2023-03-30,27.9309,28.0657,27.5986,27.7575,283214.0
2023-03-31,27.9309,28.2969,27.7286,28.1909,601171.0
2023-04-01,27.9309,28.2969,27.7286,28.1909,601171.0
2023-04-02,27.9309,28.2969,27.7286,28.1909,601171.0
2023-04-03,28.1139,28.6436,27.9887,28.2487,340144.0
2023-04-04,28.345,28.5762,27.825,28.2776,411824.0
2023-04-05,28.1813,28.3161,27.7768,28.2969,419463.0
2023-04-06,28.3643,28.5473,27.719,27.7479,420284.0
2023-04-07,28.3643,28.5473,27.719,27.7479,420284.0
2023-04-08,28.3643,28.5473,27.719,27.7479,420284.0
2023-04-09,28.3643,28.5473,27.719,27.7479,420284.0
2023-04-10,27.719,28.6532,27.719,28.2198,239183.0
2023-04-11,28.3836,28.6244,28.0657,28.3643,268105.0
2023-04-12,28.7303,28.8507,27.8057,27.8153,230581.0
2023-04-13,28.0465,28.504,27.719,28.3836,254656.0
2023-04-14,28.6725,29.1926,28.2439,28.4125,271932.0
2023-04-15,28.6725,29.1926,28.2439,28.4125,271932.0
2023-04-16,28.6725,29.1926,28.2439,28.4125,271932.0
2023-04-17,28.2873,28.8266,28.2776,28.7977,222752.0
2023-04-18,28.9711,29.0385,28.7014,29.0096,220026.0
2023-04-19,28.9614,29.2793,28.9085,29.1926,222648.0
2023-04-20,29.0192,29.1396,28.7496,29.1059,152115.0
2023-04-21,29.077,29.3756,28.9006,29.3178,174206.0
2023-04-22,29.077,29.3756,28.9006,29.3178,174206.0
2023-04-23,29.077,29.3756,28.9006,29.3178,174206.0
2023-04-24,29.3756,29.5971,29.0867,29.3467,204550.0
2023-04-25,29.1252,29.3467,28.7447,28.8266,138705.0
2023-04-26,28.7881,28.9614,28.4221,28.5377,248817.0
2023-04-27,28.6629,29.2215,28.1813,29.2022,192025.0
2023-04-28,29.1637,29.5297,29.1252,29.4141,249501.0
2023-04-29,29.1637,29.5297,29.1252,29.4141,249501.0
2023-04-30,29.1637,29.5297,29.1252,29.4141,249501.0
2023-05-01,29.4815,30.0883,29.0674,29.2985,222666.0
2023-05-02,29.1252,29.1252,27.9887,28.3161,279462.0
2023-05-03,28.5377,29.1541,28.4991,28.6147,216213.0
2023-05-04,28.3258,28.345,26.7077,27.5842,292919.0
2023-05-05,27.9309,28.9133,27.7431,28.8459,318353.0
2023-05-06,27.9309,28.9133,27.7431,28.8459,318353.0
2023-05-07,27.9309,28.9133,27.7431,28.8459,318353.0
2023-05-08,29.1541,29.4719,28.3788,29.2215,244118.0
2023-05-09,29.1348,29.7223,28.9903,29.3178,230808.0
2023-05-10,29.7416,29.7416,29.0481,29.1541,188715.0
2023-05-11,28.9903,29.3756,28.7688,29.2793,257776.0
2023-05-12,29.4719,29.6645,28.8651,28.947,223562.0
2023-05-13,29.4719,29.6645,28.8651,28.947,223562.0
2023-05-14,29.4719,29.6645,28.8651,28.947,223562.0
2023-05-15,29.1444,30.1267,28.9614,29.9438,307149.0
2023-05-16,29.915,30.4158,29.7657,30.3098,271668.0
2023-05-17,30.4158,31.35,30.4158,31.1863,334722.0
2023-05-18,31.1574,31.586,31.0418,31.2633,352254.0
2023-05-19,31.4945,31.6101,31.0707,31.3308,300986.0
2023-05-20,31.4945,31.6101,31.0707,31.3308,300986.0
2023-05-21,31.4945,31.6101,31.0707,31.3308,300986.0
2023-05-22,31.4752,31.6679,31.167,31.4174,347021.0
2023-05-23,30.9359,31.0322,29.2311,29.5008,753961.0
2023-05-24,29.3082,29.8475,29.3082,29.7031,298277.0
2023-05-25,29.5971,30.0113,28.9719,29.4526,306897.0
2023-05-26,29.5201,30.228,29.3949,29.9246,252781.0
2023-05-27,29.5201,30.228,29.3949,29.9246,252781.0
2023-05-28,29.5201,30.228,29.3949,29.9246,252781.0
2023-05-29,29.5201,30.228,29.3949,29.9246,252781.0
2023-05-30,30.1943,30.3122,29.6645,30.1654,307874.0
2023-05-31,30.0402,30.2809,29.7897,29.8283,365296.0
2023-06-01,29.9824,30.3484,29.6838,30.2039,418433.0
2023-06-02,30.5314,31.3019,30.3965,31.2344,411367.0
2023-06-03,30.5314,31.3019,30.3965,31.2344,411367.0
2023-06-04,30.5314,31.3019,30.3965,31.2344,411367.0
2023-06-05,31.0226,31.1959,30.5217,30.907,350465.0
2023-06-06,30.8203,31.6101,30.6662,31.4463,495792.0
2023-06-07,31.6197,32.4624,31.2056,32.3517,442441.0
2023-06-08,32.2939,32.602,32.0531,32.1687,369495.0
2023-06-09,31.9061,32.1006,31.381,31.556,322538.0
2023-06-10,31.9061,32.1006,31.381,31.556,322538.0
2023-06-11,31.9061,32.1006,31.381,31.556,322538.0
2023-06-12,31.488,31.7797,31.3032,31.488,307268.0
2023-06-13,31.5658,32.158,31.4977,31.9353,436736.0
2023-06-14,32.1006,32.3,31.1476,31.2254,651349.0
2023-06-15,31.0601,31.5852,30.8364,31.2935,520273.0
2023-06-16,31.4394,31.5949,30.4669,30.8073,495296.0
2023-06-17,31.4394,31.5949,30.4669,30.8073,495296.0
2023-06-18,31.4394,31.5949,30.4669,30.8073,495296.0
2023-06-19,31.4394,31.5949,30.4669,30.8073,495296.0
2023-06-20,30.3697,31.4102,30.3697,31.3032,630689.0
2023-06-21,31.1379,31.2983,30.7295,30.8462,372702.0
2023-06-22,30.8364,30.8364,30.253,30.4572,327740.0
2023-06-23,30.2043,30.4475,29.7667,29.8154,2053507.0
2023-06-24,30.2043,30.4475,29.7667,29.8154,2053507.0
2023-06-25,30.2043,30.4475,29.7667,29.8154,2053507.0
2023-06-26,29.6695,30.253,29.6695,30.0196,213167.0
2023-06-27,30.0196,30.4961,29.8348,30.3405,237442.0
2023-06-28,30.4572,30.9434,30.1752,30.5836,339033.0
2023-06-29,30.7781,30.9629,30.4864,30.8753,371400.0
2023-06-30,31.099,31.1039,30.6128,30.6711,488303.0
2023-07-01,31.099,31.1039,30.6128,30.6711,488303.0
2023-07-02,31.099,31.1039,30.6128,30.6711,488303.0
2023-07-03,30.71,31.4685,30.71,31.4296,140703.0
2023-07-04,30.71,31.4685,30.71,31.4296,140703.0
2023-07-05,31.381,31.381,30.6906,30.7003,213229.0
2023-07-06,30.5252,30.7003,30.3113,30.6517,250758.0
2023-07-07,30.7489,31.2546,30.6225,30.8559,184300.0
2023-07-08,30.7489,31.2546,30.6225,30.8559,184300.0
2023-07-09,30.7489,31.2546,30.6225,30.8559,184300.0
2023-07-10,31.4588,32.1541,31.2206,32.0325,377367.0
2023-07-11,32.159,32.4215,31.9548,32.2659,359075.0
2023-07-12,32.5285,32.898,32.334,32.5771,499786.0
2023-07-13,32.5771,32.7619,32.3924,32.7035,417377.0
2023-07-14,32.8008,32.8397,32.4215,32.7327,338925.0
2023-07-15,32.8008,32.8397,32.4215,32.7327,338925.0
2023-07-16,32.8008,32.8397,32.4215,32.7327,338925.0
2023-07-17,32.5479,32.7133,32.335,32.3924,268726.0
2023-07-18,32.5188,33.5398,32.5188,33.4037,435184.0
2023-07-19,33.4037,33.8705,33.2384,33.676,277305.0
2023-07-20,33.4523,33.5885,33.1411,33.394,233465.0
2023-07-21,33.6079,33.6274,33.0828,33.0925,250056.0
2023-07-22,33.6079,33.6274,33.0828,33.0925,250056.0
2023-07-23,33.6079,33.6274,33.0828,33.0925,250056.0
2023-07-24,33.2189,33.5107,32.8689,33.2481,221126.0
2023-07-25,33.2384,33.5885,32.8786,33.1022,670791.0
2023-07-26,33.0731,33.2481,32.7911,32.8883,173813.0
2023-07-27,33.005,33.005,32.2368,32.3048,154103.0
2023-07-28,32.6841,32.6841,32.2465,32.3243,152932.0
2023-07-29,32.6841,32.6841,32.2465,32.3243,152932.0
2023-07-30,32.6841,32.6841,32.2465,32.3243,152932.0
2023-07-31,32.3243,32.5479,32.1444,32.2465,145262.0
2023-08-01,32.052,32.3243,31.9061,32.2368,153815.0
2023-08-02,31.7992,31.9937,31.5415,31.7992,186723.0
2023-08-03,31.5755,31.7943,31.4539,31.663,344132.0
2023-08-04,31.4102,33.2821,31.4102,32.334,463842.0
2023-08-05,31.4102,33.2821,31.4102,32.334,463842.0
2023-08-06,31.4102,33.2821,31.4102,32.334,463842.0
2023-08-07,32.5091,32.8105,31.8478,32.3243,267086.0
2023-08-08,32.227,32.2854,31.6047,31.8186,340192.0
2023-08-09,31.7505,32.4702,31.7408,32.4215,209551.0
2023-08-10,32.4702,32.7716,32.1979,32.2951,245406.0
2023-08-11,32.2659,32.5674,32.2368,32.4604,157975.0
2023-08-12,32.2659,32.5674,32.2368,32.4604,157975.0
2023-08-13,32.2659,32.5674,32.2368,32.4604,157975.0
2023-08-14,32.3924,32.723,32.0617,32.4215,310679.0
2023-08-15,32.1687,32.6841,32.1687,32.5868,300008.0
2023-08-16,32.6063,32.9953,32.3535,32.3632,260234.0
2023-08-17,32.4507,32.7327,32.3486,32.3924,257788.0
2023-08-18,32.1103,32.6841,32.1103,32.4604,185349.0
2023-08-19,32.1103,32.6841,32.1103,32.4604,185349.0
2023-08-20,32.1103,32.6841,32.1103,32.4604,185349.0
2023-08-21,32.4799,32.7619,32.2076,32.3535,315956.0
2023-08-22,32.5188,32.5966,31.6193,31.663,149579.0
2023-08-23,31.7214,32.2659,31.5755,32.227,175424.0
2023-08-24,32.052,32.5577,31.8575,32.2951,205612.0
2023-08-25,32.334,32.6452,32.0812,32.3924,171426.0
2023-08-26,32.334,32.6452,32.0812,32.3924,171426.0
2023-08-27,32.334,32.6452,32.0812,32.3924,171426.0
2023-08-28,32.5479,32.7813,32.5479,32.7327,216713.0
2023-08-29,32.7035,33.1217,32.6938,32.9758,170289.0
2023-08-30,32.8786,33.5155,32.8786,33.3065,191907.0
2023-08-31,33.4621,33.6954,33.3454,33.4718,320514.0
2023-09-01,33.6954,34.0018,33.2287,33.3454,298107.0
2023-09-02,33.6954,34.0018,33.2287,33.3454,298107.0
2023-09-03,33.6954,34.0018,33.2287,33.3454,298107.0
2023-09-04,33.6954,34.0018,33.2287,33.3454,298107.0
2023-09-05,33.3843,33.8899,32.0812,32.2659,608716.0
2023-09-06,32.3535,32.6938,32.1784,32.5188,283358.0
2023-09-07,32.3437,32.6452,31.9985,32.3826,308593.0
2023-09-08,32.4907,33.0307,32.3532,32.9521,222602.0
2023-09-09,32.4907,33.0307,32.3532,32.9521,222602.0
2023-09-10,32.4907,33.0307,32.3532,32.9521,222602.0
2023-09-11,33.0601,33.4038,32.9816,33.2172,231697.0
2023-09-12,33.2369,33.8358,33.2369,33.6002,161843.0
2023-09-13,33.6002,33.6395,33.1092,33.2271,179187.0
2023-09-14,33.2271,33.3744,32.2845,32.9816,280641.0
2023-09-15,32.903,33.0601,32.5103,32.5397,856422.0
2023-09-16,32.903,33.0601,32.5103,32.5397,856422.0
2023-09-17,32.903,33.0601,32.5103,32.5397,856422.0
2023-09-18,32.4612,33.0012,32.3139,32.7754,162336.0
2023-09-19,32.8147,33.1878,32.687,32.854,186255.0
2023-09-20,32.8932,33.4038,32.6085,32.6183,213330.0
2023-09-21,32.6576,33.5795,32.2746,32.8245,319065.0
2023-09-22,32.8441,33.2762,32.7852,33.1191,263226.0
2023-09-23,32.8441,33.2762,32.7852,33.1191,263226.0
2023-09-24,32.8441,33.2762,32.7852,33.1191,263226.0
2023-09-25,32.8932,33.4529,32.8932,33.2271,182146.0
2023-09-26,33.0798,33.2369,32.6772,32.7263,187032.0
2023-09-27,32.7754,33.3645,32.7214,32.8834,344137.0
2023-09-28,32.9325,33.4627,32.9325,33.2467,229142.0
2023-09-29,33.4136,33.5609,32.6576,32.7361,303867.0
2023-09-30,33.4136,33.5609,32.6576,32.7361,303867.0
2023-10-01,33.4136,33.5609,32.6576,32.7361,303867.0
2023-10-02,32.4907,32.579,32.0684,32.4317,268323.0
2023-10-03,32.2157,32.2157,31.332,31.4891,471206.0
2023-10-04,31.5579,31.7248,31.1946,31.6659,229046.0
2023-10-05,31.7051,32.2354,31.4695,32.0586,181387.0
2023-10-06,31.7739,32.0881,31.3026,31.3811,206269.0
2023-10-07,31.7739,32.0881,31.3026,31.3811,206269.0
2023-10-08,31.7739,32.0881,31.3026,31.3811,206269.0
2023-10-09,31.0767,31.7935,31.0178,31.7248,224622.0
2023-10-10,31.8131,32.0292,31.2142,31.2437,152971.0
2023-10-11,31.2731,31.6757,30.6556,30.8754,429675.0
2023-10-12,30.8313,30.8313,30.0261,30.2225,167966.0
2023-10-13,30.3894,30.5858,30.0948,30.1832,176512.0
2023-10-14,30.3894,30.5858,30.0948,30.1832,176512.0
2023-10-15,30.3894,30.5858,30.0948,30.1832,176512.0
2023-10-16,30.468,31.0866,30.193,30.2225,229998.0
2023-10-17,30.1047,30.3452,29.9377,29.9476,312271.0
2023-10-18,29.8003,29.8003,29.054,29.0933,234217.0
2023-10-19,29.0639,29.3412,28.5729,28.8086,218449.0
2023-10-20,28.9068,28.9264,28.514,28.6613,218008.0
2023-10-21,28.9068,28.9264,28.514,28.6613,218008.0
2023-10-22,28.9068,28.9264,28.514,28.6613,218008.0
2023-10-23,28.4846,29.0099,28.2685,28.3274,238984.0
2023-10-24,28.3962,28.7595,28.3373,28.5827,259271.0
2023-10-25,28.3569,28.6024,28.1409,28.3471,203580.0
2023-10-26,28.4256,29.3486,28.4256,29.1817,291933.0
2023-10-27,29.2701,29.2701,28.6126,28.7791,163289.0
2023-10-28,29.2701,29.2701,28.6126,28.7791,163289.0
