,WMT US Equity,WMT US Equity,WMT US Equity,WMT US Equity,WMT US Equity
2022-07-03,39.5783,39.8963,39.3251,39.8022,17460969.0
2022-07-04,39.5783,39.8963,39.3251,39.8022,17460969.0
2022-07-05,39.6659,40.4124,39.4711,40.328,18219711.0
2022-07-06,40.4027,40.9869,40.3442,40.6136,21300123.0
2022-07-07,40.6331,40.7418,40.2858,40.6753,17487288.0
2022-07-08,40.8376,41.094,40.6201,40.7013,14751069.0
2022-07-09,40.8376,41.094,40.6201,40.7013,14751069.0
2022-07-10,40.8376,41.094,40.6201,40.7013,14751069.0
2022-07-11,40.5779,41.0031,40.4481,40.7175,11533878.0
2022-07-12,40.6071,41.2628,40.4806,40.5942,13732269.0
2022-07-13,40.3897,41.0453,40.2177,40.6915,12689118.0
2022-07-14,40.2988,41.649,40.2923,41.4867,20905389.0
2022-07-15,41.8048,42.2819,41.5614,41.8925,21184251.0
2022-07-16,41.8048,42.2819,41.5614,41.8925,21184251.0
2022-07-17,41.8048,42.2819,41.5614,41.8925,21184251.0
2022-07-18,41.7561,42.2917,41.6295,41.7951,14243736.0
2022-07-19,41.9963,42.1813,41.7399,42.0515,16995255.0
2022-07-20,42.3598,42.6195,42.032,42.402,18564816.0
2022-07-21,42.415,43.0252,42.3566,43.022,18764652.0
2022-07-22,43.0187,43.2946,42.5939,42.9116,13616301.0
2022-07-23,43.0187,43.2946,42.5939,42.9116,13616301.0
2022-07-24,43.0187,43.2946,42.5939,42.9116,13616301.0
2022-07-25,42.97,43.0706,42.6676,42.8499,20535162.0
2022-07-26,39.3154,39.8217,38.9681,39.5912,95391546.0
2022-07-27,39.3511,41.1443,39.2818,41.0875,42159699.0
2022-07-28,40.9837,42.3598,40.9837,42.1132,33262332.0
2022-07-29,41.649,42.9295,41.5492,42.8597,30141837.0
2022-07-30,41.649,42.9295,41.5492,42.8597,30141837.0
2022-07-31,41.649,42.9295,41.5492,42.8597,30141837.0
2022-08-01,42.5383,43.5672,42.5189,43.0187,24996276.0
2022-08-02,43.2167,43.3985,42.6487,43.0642,19695018.0
2022-08-03,42.8954,43.1485,42.1489,42.3566,32003106.0
2022-08-04,42.4118,42.454,40.6786,40.7565,53106000.0
2022-08-05,40.737,41.1589,40.6104,41.0843,32006865.0
2022-08-06,40.737,41.1589,40.6104,41.0843,32006865.0
2022-08-07,40.737,41.1589,40.6104,41.0843,32006865.0
2022-08-08,41.107,41.6141,41.094,41.4186,18183330.0
2022-08-09,41.5095,41.86,41.2887,41.8275,19325010.0
2022-08-10,42.1943,42.2414,41.6717,41.9152,25250982.0
2022-08-11,42.2803,42.4987,41.9217,42.3194,23854482.0
2022-08-12,42.3781,43.3039,42.3194,43.1017,26624898.0
2022-08-13,42.3781,43.3039,42.3194,43.1017,26624898.0
2022-08-14,42.3781,43.3039,42.3194,43.1017,26624898.0
2022-08-15,42.9094,43.5418,42.8203,43.2256,26516124.0
2022-08-16,45.2793,45.9411,45.0479,45.4325,91773321.0
2022-08-17,45.1717,46.5246,45.1163,45.4814,41792091.0
2022-08-18,45.4847,45.7748,45.1489,45.3347,19197534.0
2022-08-19,45.2858,45.3347,44.6306,44.6665,22918674.0
2022-08-20,45.2858,45.3347,44.6306,44.6665,22918674.0
2022-08-21,45.2858,45.3347,44.6306,44.6665,22918674.0
2022-08-22,44.3992,44.5686,43.8254,43.8678,18667221.0
2022-08-23,43.8808,43.9949,43.4245,43.682,16955088.0
2022-08-24,43.7961,44.1041,43.5516,43.9982,15766536.0
2022-08-25,44.0993,44.3307,44.0178,44.2916,19414602.0
2022-08-26,44.3698,44.6045,42.8719,42.8996,21331845.0
2022-08-27,44.3698,44.6045,42.8719,42.8996,21331845.0
2022-08-28,44.3698,44.6045,42.8719,42.8996,21331845.0
2022-08-29,42.6486,43.638,42.5704,43.3169,17381565.0
2022-08-30,43.4668,43.5679,42.9453,43.1865,14468031.0
2022-08-31,43.2843,43.6135,43.0072,43.2093,22460748.0
2022-09-01,43.2061,44.0536,43.1604,43.8385,21741801.0
2022-09-02,43.9591,44.2264,43.1702,43.356,17234541.0
2022-09-03,43.9591,44.2264,43.1702,43.356,17234541.0
2022-09-04,43.9591,44.2264,43.1702,43.356,17234541.0
2022-09-05,43.9591,44.2264,43.1702,43.356,17234541.0
2022-09-06,43.3723,43.5581,42.6128,43.1409,21899610.0
2022-09-07,43.3756,44.3226,43.2713,44.2492,17058972.0
2022-09-08,44.1384,44.6176,43.9689,44.4741,16956024.0
2022-09-09,44.4318,44.8229,44.3763,44.6078,16145286.0
2022-09-10,44.4318,44.8229,44.3763,44.6078,16145286.0
2022-09-11,44.4318,44.8229,44.3763,44.6078,16145286.0
2022-09-12,44.686,45.0671,44.6485,45.0088,14284518.0
2022-09-13,44.6143,44.9696,43.946,44.0797,17687325.0
2022-09-14,44.2134,44.5067,43.7146,43.9819,19934694.0
2022-09-15,44.0243,44.0569,43.3462,43.5092,20189334.0
2022-09-16,43.03,43.8613,42.7953,43.4179,41874393.0
2022-09-17,43.03,43.8613,42.7953,43.4179,41874393.0
2022-09-18,43.03,43.8613,42.7953,43.4179,41874393.0
2022-09-19,43.2973,43.9297,43.1832,43.7896,16853181.0
2022-09-20,43.5125,43.6429,43.2044,43.5353,13963449.0
2022-09-21,44.1514,44.8066,43.8841,43.933,24903570.0
2022-09-22,43.8678,43.9167,43.3039,43.4831,16744374.0
2022-09-23,43.3136,43.4131,41.9771,42.3976,27195393.0
2022-09-24,43.3136,43.4131,41.9771,42.3976,27195393.0
2022-09-25,43.3136,43.4131,41.9771,42.3976,27195393.0
2022-09-26,41.9706,43.0757,41.8141,42.8051,23011083.0
2022-09-27,43.105,43.4962,42.477,42.6877,16979580.0
2022-09-28,42.8377,43.5679,42.2868,43.3919,16838283.0
2022-09-29,43.519,43.7211,42.9094,43.1115,15241599.0
2022-09-30,43.1083,43.1474,42.2803,42.2803,19602183.0
2022-10-01,43.1083,43.1474,42.2803,42.2803,19602183.0
2022-10-02,43.1083,43.1474,42.2803,42.2803,19602183.0
2022-10-03,42.4563,43.2876,42.3813,43.2028,17574777.0
2022-10-04,43.6364,44.0732,43.4766,43.7635,16134366.0
2022-10-05,43.6038,43.8841,43.1963,43.3299,14553828.0
2022-10-06,43.3821,43.8385,42.8931,42.9257,14200464.0
2022-10-07,42.8051,42.9159,41.7489,41.9086,17080389.0
2022-10-08,42.8051,42.9159,41.7489,41.9086,17080389.0
2022-10-09,42.8051,42.9159,41.7489,41.9086,17080389.0
2022-10-10,42.2248,42.3552,41.8179,42.1564,11411556.0
2022-10-11,42.2183,43.6168,42.2004,43.2484,21276123.0
2022-10-12,43.3593,43.9328,42.6943,42.7595,16947579.0
2022-10-13,42.1433,43.3365,41.8467,43.1213,20545506.0
2022-10-14,43.1735,43.4277,42.3944,42.5182,16642665.0
2022-10-15,43.1735,43.4277,42.3944,42.5182,16642665.0
2022-10-16,43.1735,43.4277,42.3944,42.5182,16642665.0
2022-10-17,42.691,43.299,42.5688,42.8247,17812395.0
2022-10-18,43.4962,44.0406,43.4636,43.7276,16842165.0
2022-10-19,43.7896,43.9207,43.3462,43.6038,11339481.0
2022-10-20,43.6755,44.1384,43.5663,43.7113,12754938.0
2022-10-21,43.946,44.7936,43.682,44.5948,18134691.0
2022-10-22,43.946,44.7936,43.682,44.5948,18134691.0
2022-10-23,43.946,44.7936,43.682,44.5948,18134691.0
2022-10-24,44.8066,45.7927,44.7023,45.4456,18806637.0
2022-10-25,45.3413,45.7813,45.0903,45.6607,15051195.0
2022-10-26,45.7553,46.3029,45.5792,46.0095,20763177.0
2022-10-27,45.9672,46.3225,45.7341,45.8759,16602930.0
2022-10-28,45.6542,46.5833,45.6509,46.4561,13648170.0
2022-10-29,45.6542,46.5833,45.6509,46.4561,13648170.0
2022-10-30,45.6542,46.5833,45.6509,46.4561,13648170.0
2022-10-31,46.4007,46.6387,46.2149,46.3975,22572072.0
2022-11-01,46.6061,46.7952,46.1269,46.1888,14814981.0
2022-11-02,46.016,46.8,45.8661,45.8824,15528066.0
2022-11-03,45.4782,46.1969,45.338,45.8726,10976364.0
2022-11-04,46.2997,46.3583,45.2451,45.9541,14669304.0
2022-11-05,46.2997,46.3583,45.2451,45.9541,14669304.0
2022-11-06,46.2997,46.3583,45.2451,45.9541,14669304.0
2022-11-07,46.0486,46.6058,46.0486,46.4366,11364108.0
2022-11-08,46.4789,46.9663,46.1301,46.5474,15068511.0
2022-11-09,46.5376,46.668,45.3804,45.4651,15932169.0
2022-11-10,46.4561,46.5148,45.8009,46.4072,20310612.0
2022-11-11,46.5083,46.655,45.6346,46.4789,19270920.0
2022-11-12,46.5083,46.655,45.6346,46.4789,19270920.0
2022-11-13,46.5083,46.655,45.6346,46.4789,19270920.0
2022-11-14,46.1725,46.7202,45.074,45.1131,37525908.0
2022-11-15,47.4667,48.9858,47.1211,48.0632,76548678.0
2022-11-16,48.2067,48.963,47.9589,48.4088,32593236.0
2022-11-17,47.9231,48.4838,47.8253,48.2458,24797808.0
2022-11-18,48.7902,48.976,48.4968,48.9727,18986850.0
2022-11-19,48.7902,48.976,48.4968,48.9727,18986850.0
2022-11-20,48.7902,48.976,48.4968,48.9727,18986850.0
2022-11-21,49.0966,49.5954,48.9597,49.2726,21157077.0
2022-11-22,49.5497,49.6964,49.2629,49.4487,16898541.0
2022-11-23,49.5758,49.9947,49.5106,49.6866,16920675.0
2022-11-24,49.5758,49.9947,49.5106,49.6866,16920675.0
2022-11-25,49.5888,49.905,49.505,49.8985,8777421.0
2022-11-26,49.5888,49.905,49.505,49.8985,8777421.0
2022-11-27,49.5888,49.905,49.505,49.8985,8777421.0
2022-11-28,49.7844,50.4103,49.7844,50.042,17679963.0
2022-11-29,49.8855,50.1072,49.729,49.8659,13842153.0
2022-11-30,49.7486,49.8007,49.2889,49.6866,31337955.0
2022-12-01,49.566,50.0746,49.1357,49.9963,22732167.0
2022-12-02,49.3802,49.9523,49.3802,49.9474,20733132.0
2022-12-03,49.3802,49.9523,49.3802,49.9474,20733132.0
2022-12-04,49.3802,49.9523,49.3802,49.9474,20733132.0
2022-12-05,49.7942,49.8757,49.064,49.4356,23608272.0
2022-12-06,49.2889,49.5188,48.6402,48.8619,20625606.0
2022-12-07,49.0607,49.2922,48.5131,48.6076,17550210.0
2022-12-08,48.8072,48.8449,48.4735,48.6829,13512642.0
2022-12-09,48.2543,48.3344,47.518,47.5475,27929454.0
2022-12-10,48.2543,48.3344,47.518,47.5475,27929454.0
2022-12-11,48.2543,48.3344,47.518,47.5475,27929454.0
2022-12-12,47.7405,48.4604,47.6293,48.4342,19432329.0
2022-12-13,49.0821,49.1476,48.0154,48.2608,23408667.0
2022-12-14,48.1299,48.6011,47.7602,47.9925,20334624.0
2022-12-15,47.6358,47.9107,46.9978,47.5638,17517969.0
2022-12-16,47.2759,47.3544,46.6509,46.7098,40343226.0
2022-12-17,47.2759,47.3544,46.6509,46.7098,40343226.0
2022-12-18,47.2759,47.3544,46.6509,46.7098,40343226.0
2022-12-19,46.7949,46.9748,46.3752,46.7262,15067455.0
2022-12-20,46.7654,47.3282,46.5462,47.1352,17009301.0
2022-12-21,47.2235,47.7536,47.2039,47.5049,13726521.0
2022-12-22,47.3708,47.4395,46.4415,46.9487,13086198.0
2022-12-23,46.808,47.0534,46.556,47.0436,9547704.0
2022-12-24,46.808,47.0534,46.556,47.0436,9547704.0
2022-12-25,46.808,47.0534,46.556,47.0436,9547704.0
2022-12-26,46.808,47.0534,46.556,47.0436,9547704.0
2022-12-27,47.1319,47.2661,46.8538,47.0567,10045218.0
2022-12-28,46.9454,47.0108,46.1077,46.2321,15246186.0
2022-12-29,46.5102,46.7982,46.3826,46.5135,9172236.0
2022-12-30,46.3204,46.4619,46.075,46.3957,11505948.0
2022-12-31,46.3204,46.4619,46.075,46.3957,11505948.0
2023-01-01,46.3204,46.4619,46.075,46.3957,11505948.0
2023-01-02,46.3204,46.4619,46.075,46.3957,11505948.0
2023-01-03,46.6444,47.0239,46.4938,46.9879,17249685.0
2023-01-04,46.929,47.1352,46.4873,47.0403,13338909.0
2023-01-05,46.9421,47.1614,46.6771,46.88,13274421.0
2023-01-06,47.3152,48.2804,47.1974,48.0285,21231807.0
2023-01-07,47.3152,48.2804,47.1974,48.0285,21231807.0
2023-01-08,47.3152,48.2804,47.1974,48.0285,21231807.0
2023-01-09,47.878,48.3819,47.3806,47.4297,17756619.0
2023-01-10,47.4264,47.5933,47.0305,47.4002,11970657.0
2023-01-11,47.6882,47.8322,47.3577,47.8158,14834598.0
2023-01-12,47.9074,47.9107,47.2464,47.3839,12472779.0
2023-01-13,47.6195,47.7144,47.073,47.5409,13700187.0
2023-01-14,47.6195,47.7144,47.073,47.5409,13700187.0
2023-01-15,47.6195,47.7144,47.073,47.5409,13700187.0
2023-01-16,47.6195,47.7144,47.073,47.5409,13700187.0
2023-01-17,47.5409,47.6784,47.1826,47.253,15122433.0
2023-01-18,47.1843,47.2006,45.9654,46.0848,22674423.0
2023-01-19,46.2648,46.309,45.414,45.4271,17342100.0
2023-01-20,45.6136,46.0652,45.2112,45.9867,29542983.0
2023-01-21,45.6136,46.0652,45.2112,45.9867,29542983.0
2023-01-22,45.6136,46.0652,45.2112,45.9867,29542983.0
2023-01-23,45.9605,46.7949,45.8754,46.6738,13149813.0
2023-01-24,47.9532,47.9532,46.1372,46.7982,13669350.0
2023-01-25,46.5429,46.7376,45.9376,46.5756,12491736.0
2023-01-26,46.8014,47.037,46.3859,46.5331,15819096.0
2023-01-27,46.6607,47.2726,46.3826,46.8898,18412746.0
2023-01-28,46.6607,47.2726,46.3826,46.8898,18412746.0
2023-01-29,46.6607,47.2726,46.3826,46.8898,18412746.0
2023-01-30,46.5037,46.6116,46.2255,46.5135,15897468.0
2023-01-31,46.5691,47.0796,46.3531,47.0763,14103471.0
2023-02-01,47.0076,47.6456,46.6934,47.3381,12849177.0
2023-02-02,47.253,47.4002,46.7705,46.9945,17806773.0
2023-02-03,46.9094,47.1057,46.0914,46.3695,17155503.0
2023-02-04,46.9094,47.1057,46.0914,46.3695,17155503.0
2023-02-05,46.9094,47.1057,46.0914,46.3695,17155503.0
2023-02-06,46.4055,46.4971,45.8198,46.0325,17453913.0
2023-02-07,45.7347,46.2353,45.3813,46.1306,16341348.0
2023-02-08,45.9179,46.1699,45.8051,45.882,11691174.0
2023-02-09,46.0946,46.4448,45.9958,46.3073,13064937.0
2023-02-10,46.8211,47.0992,46.52,47.0272,15002841.0
2023-02-11,46.8211,47.0992,46.52,47.0272,15002841.0
2023-02-12,46.8211,47.0992,46.52,47.0272,15002841.0
2023-02-13,47.3511,47.8125,47.2857,47.7438,16015905.0
2023-02-14,47.6849,48.1432,47.3021,47.6064,13831890.0
2023-02-15,47.4329,47.9696,47.3021,47.9598,14678052.0
2023-02-16,47.6031,47.77,47.1777,47.2072,16312158.0
2023-02-17,47.482,47.999,47.3053,47.9172,24770820.0
2023-02-18,47.482,47.999,47.3053,47.9172,24770820.0
2023-02-19,47.482,47.999,47.3053,47.9172,24770820.0
2023-02-20,47.482,47.999,47.3053,47.9172,24770820.0
2023-02-21,46.7523,48.5389,46.5135,48.2084,54393837.0
2023-02-22,48.0252,48.287,46.7131,47.1974,29843955.0
2023-02-23,47.2399,47.2399,46.0423,46.4938,22021257.0
2023-02-24,46.0848,46.7065,45.6562,46.6182,20623593.0
2023-02-25,46.0848,46.7065,45.6562,46.6182,20623593.0
2023-02-26,46.0848,46.7065,45.6562,46.6182,20623593.0
2023-02-27,46.6967,46.8211,46.0259,46.2812,16647297.0
2023-02-28,46.1372,46.6771,46.1208,46.5069,18054108.0
2023-03-01,46.1568,46.2288,45.6039,45.8591,14180196.0
2023-03-02,45.7576,46.0521,45.6464,45.9736,14788545.0
2023-03-03,46.1503,46.1994,45.7347,46.0292,16888677.0
2023-03-04,46.1503,46.1994,45.7347,46.0292,16888677.0
2023-03-05,46.1503,46.1994,45.7347,46.0292,16888677.0
2023-03-06,45.9736,46.1306,45.8165,46.0227,16720836.0
2023-03-07,46.1961,46.3597,45.414,45.5646,17387514.0
2023-03-08,45.3388,45.4566,44.9199,45.1883,19090722.0
2023-03-09,45.4271,45.4762,44.8021,44.884,15415689.0
2023-03-10,44.8349,45.2472,44.5306,44.8185,20065083.0
2023-03-11,44.8349,45.2472,44.5306,44.8185,20065083.0
2023-03-12,44.8349,45.2472,44.5306,44.8185,20065083.0
2023-03-13,44.7236,45.3191,44.6909,44.9494,28142070.0
2023-03-14,45.0541,45.2439,44.8283,45.1883,25542660.0
2023-03-15,44.7923,45.7478,44.7334,45.6922,33133617.0
2023-03-16,45.8105,45.8827,45.3012,45.4326,28912410.0
2023-03-17,45.403,45.8302,45.2059,45.8006,43081206.0
2023-03-18,45.403,45.8302,45.2059,45.8006,43081206.0
2023-03-19,45.403,45.8302,45.2059,45.8006,43081206.0
2023-03-20,46.0306,46.6286,45.9353,46.2934,33928587.0
2023-03-21,46.4544,46.4544,45.8433,46.1357,19013343.0
2023-03-22,46.208,46.3986,45.8203,45.84,18548421.0
2023-03-23,46.0634,46.5267,45.8302,46.2113,22044201.0
2023-03-24,46.3296,46.8093,46.1949,46.5891,22752816.0
2023-03-25,46.3296,46.8093,46.1949,46.5891,22752816.0
2023-03-26,46.3296,46.8093,46.1949,46.5891,22752816.0
2023-03-27,46.9144,47.6323,46.9111,47.3678,26775516.0
2023-03-28,47.197,47.4467,46.9998,47.1838,21282846.0
2023-03-29,47.4335,47.6274,47.1312,47.3875,24217398.0
2023-03-30,47.8048,48.1662,47.6471,47.8606,21878997.0
2023-03-31,48.1596,48.7707,48.1235,48.4455,20867988.0
2023-04-01,48.1596,48.7707,48.1235,48.4455,20867988.0
2023-04-02,48.1596,48.7707,48.1235,48.4455,20867988.0
2023-04-03,48.5375,48.9383,48.4619,48.8529,19766646.0
2023-04-04,48.8003,48.8857,48.3042,48.3732,18113661.0
2023-04-05,48.3535,49.2439,48.3436,49.1749,26540691.0
2023-04-06,48.889,49.6242,48.797,49.5461,17891613.0
2023-04-07,48.889,49.6242,48.797,49.5461,17891613.0
2023-04-08,48.889,49.6242,48.797,49.5461,17891613.0
2023-04-09,48.889,49.6242,48.797,49.5461,17891613.0
2023-04-10,49.4016,49.6513,49.2077,49.4508,14519097.0
2023-04-11,49.6118,49.6118,49.1584,49.3063,18370428.0
2023-04-12,49.2143,49.602,49.0106,49.0664,11209698.0
2023-04-13,49.1683,49.2833,48.6919,49.1157,13272690.0
2023-04-14,48.9646,49.2471,48.6738,48.7839,10465521.0
2023-04-15,48.9646,49.2471,48.6738,48.7839,10465521.0
2023-04-16,48.9646,49.2471,48.6738,48.7839,10465521.0
2023-04-17,48.8364,49.1749,48.7905,49.1256,16166814.0
2023-04-18,49.211,49.395,49.0993,49.234,13482951.0
2023-04-19,49.5593,49.7465,49.2077,49.2866,12433545.0
2023-04-20,49.3523,49.74,49.1519,49.602,13641975.0
2023-04-21,49.9273,50.039,49.6693,49.8517,25335732.0
2023-04-22,49.9273,50.039,49.6693,49.8517,25335732.0
2023-04-23,49.9273,50.039,49.6693,49.8517,25335732.0
2023-04-24,49.8451,50.2525,49.8451,50.1901,13579506.0
2023-04-25,50.3642,50.5154,49.7203,49.7991,17246598.0
2023-04-26,49.6053,49.7465,49.3556,49.5823,12910230.0
2023-04-27,49.5396,49.9207,49.5396,49.7367,12860970.0
2023-04-28,49.7071,49.9962,49.3424,49.602,14088579.0
2023-04-29,49.7071,49.9962,49.3424,49.602,14088579.0
2023-04-30,49.7071,49.9962,49.3424,49.602,14088579.0
2023-05-01,49.625,50.1178,49.5888,49.8057,11410149.0
2023-05-02,49.7663,49.7728,49.1059,49.671,11330154.0
2023-05-03,49.7958,49.9732,49.372,49.487,12334353.0
2023-05-04,49.6519,49.797,49.3023,49.6255,14011338.0
2023-05-05,49.5694,50.1334,49.4144,50.0542,14555910.0
2023-05-06,49.5694,50.1334,49.4144,50.0542,14555910.0
2023-05-07,49.5694,50.1334,49.4144,50.0542,14555910.0
2023-05-08,49.8893,50.4434,49.8201,50.3675,14926698.0
2023-05-09,50.3675,50.5193,50.2422,50.4533,15209742.0
2023-05-10,50.6875,50.9051,49.8761,50.3115,15827604.0
2023-05-11,50.3115,50.5489,50.1301,50.4995,11926860.0
2023-05-12,50.6578,50.8128,50.3642,50.483,16119258.0
2023-05-13,50.6578,50.8128,50.3642,50.483,16119258.0
2023-05-14,50.6578,50.8128,50.3642,50.483,16119258.0
2023-05-15,50.6248,50.7402,49.9256,50.0905,16114029.0
2023-05-16,49.7508,49.9751,49.3296,49.3979,15540009.0
2023-05-17,49.8465,49.8498,49.045,49.3155,26985936.0
2023-05-18,50.0641,50.8853,49.454,49.9553,46768569.0
2023-05-19,49.9322,49.952,49.1776,49.4408,27594111.0
2023-05-20,49.9322,49.952,49.1776,49.4408,27594111.0
2023-05-21,49.9322,49.952,49.1776,49.4408,27594111.0
2023-05-22,49.3715,49.4969,48.9049,49.0055,16117794.0
2023-05-23,48.8142,49.0944,48.5075,48.9131,16302234.0
2023-05-24,48.9791,48.989,48.2502,48.6888,20515149.0
2023-05-25,48.4415,48.6262,47.8511,48.204,21299742.0
2023-05-26,48.0523,48.4201,47.9765,48.2898,15720855.0
2023-05-27,48.0523,48.4201,47.9765,48.2898,15720855.0
2023-05-28,48.0523,48.4201,47.9765,48.2898,15720855.0
2023-05-29,48.0523,48.4201,47.9765,48.2898,15720855.0
2023-05-30,48.2502,48.5767,48.0193,48.1711,15742596.0
2023-05-31,47.96,48.5833,47.8248,48.4382,30130800.0
2023-06-01,48.2205,48.7779,48.1315,48.6163,20239179.0
2023-06-02,48.5536,49.1456,48.514,49.0813,19178244.0
2023-06-03,48.5536,49.1456,48.514,49.0813,19178244.0
2023-06-04,48.5536,49.1456,48.514,49.0813,19178244.0
2023-06-05,49.2627,49.8827,49.2033,49.4045,17055945.0
2023-06-06,49.3715,49.5331,48.9791,49.3979,15015678.0
2023-06-07,49.2231,49.5892,49.1539,49.4705,24256638.0
2023-06-08,49.5991,50.2719,49.4012,50.1862,18875316.0
2023-06-09,50.1829,50.6973,49.9982,50.4896,15605601.0
2023-06-10,50.1829,50.6973,49.9982,50.4896,15605601.0
2023-06-11,50.1829,50.6973,49.9982,50.4896,15605601.0
2023-06-12,50.6017,50.8886,50.5143,50.8227,14715666.0
2023-06-13,50.9612,51.2877,50.8128,51.2184,15738885.0
2023-06-14,51.4196,51.8879,51.3207,51.7362,21103116.0
2023-06-15,51.7791,52.1848,51.7725,52.0199,18160353.0
2023-06-16,52.1353,52.1584,51.2118,51.2943,34675752.0
2023-06-17,52.1353,52.1584,51.2118,51.2943,34675752.0
2023-06-18,52.1353,52.1584,51.2118,51.2943,34675752.0
2023-06-19,52.1353,52.1584,51.2118,51.2943,34675752.0
2023-06-20,51.0206,51.2679,50.7501,50.8425,20007768.0
2023-06-21,50.859,51.23,50.5786,50.9414,19251426.0
2023-06-22,51.1129,51.4757,50.948,51.3668,13307703.0
2023-06-23,51.4097,51.5449,51.1261,51.2712,18974997.0
2023-06-24,51.4097,51.5449,51.1261,51.2712,18974997.0
2023-06-25,51.4097,51.5449,51.1261,51.2712,18974997.0
2023-06-26,51.3339,51.3767,50.8952,51.136,14106417.0
2023-06-27,50.8392,51.3998,50.8095,50.9513,12093573.0
2023-06-28,51.0304,51.3438,50.9991,51.2283,18889893.0
2023-06-29,50.9579,51.037,50.5061,50.882,21530277.0
2023-06-30,51.1096,51.9539,51.0469,51.8385,19073058.0
2023-07-01,51.1096,51.9539,51.0469,51.8385,19073058.0
2023-07-02,51.1096,51.9539,51.0469,51.8385,19073058.0
2023-07-03,51.7164,52.254,51.5581,52.1749,8647449.0
2023-07-04,51.7164,52.254,51.5581,52.1749,8647449.0
2023-07-05,52.1617,52.4783,51.8912,52.1452,17585796.0
2023-07-06,52.0858,52.1683,51.7362,51.8154,14427684.0
2023-07-07,51.3866,51.5449,50.6083,50.6215,19774710.0
2023-07-08,51.3866,51.5449,50.6083,50.6215,19774710.0
2023-07-09,51.3866,51.5449,50.6083,50.6215,19774710.0
2023-07-10,50.9744,51.2844,50.8952,51.0799,12967722.0
2023-07-11,51.0436,51.2877,50.7435,51.0041,11463183.0
2023-07-12,51.2217,51.413,51.0601,51.1327,16509963.0
2023-07-13,51.2613,51.3174,50.6875,50.8326,11859648.0
2023-07-14,50.8293,51.0107,50.6512,51.0074,10427466.0
2023-07-15,50.8293,51.0107,50.6512,51.0074,10427466.0
2023-07-16,50.8293,51.0107,50.6512,51.0074,10427466.0
2023-07-17,50.9216,51.1129,50.7303,51.07,10135842.0
2023-07-18,51.0107,51.3372,50.7435,50.9777,13440201.0
2023-07-19,51.0535,51.1855,50.7072,50.9942,12372810.0
2023-07-20,51.0964,51.9605,51.0865,51.9374,14987808.0
2023-07-21,52.0759,52.3662,51.9242,52.2309,16960392.0
2023-07-22,52.0759,52.3662,51.9242,52.2309,16960392.0
2023-07-23,52.0759,52.3662,51.9242,52.2309,16960392.0
2023-07-24,52.2573,52.597,51.9638,52.5376,12529869.0
2023-07-25,52.9202,52.9384,52.2012,52.4948,15553923.0
2023-07-26,52.5179,52.9961,52.4177,52.6828,15094080.0
2023-07-27,52.7949,52.9796,52.4816,52.4915,13400307.0
2023-07-28,52.5344,53.0785,52.5344,52.7388,11021865.0
2023-07-29,52.5344,53.0785,52.5344,52.7388,11021865.0
2023-07-30,52.5344,53.0785,52.5344,52.7388,11021865.0
2023-07-31,52.7553,52.9796,52.409,52.7223,13034034.0
2023-08-01,52.752,52.9169,52.4255,52.475,11783535.0
2023-08-02,52.2837,52.9103,52.2837,52.5113,12661980.0
2023-08-03,52.4453,52.603,52.2788,52.5245,13204035.0
2023-08-04,52.6894,52.851,52.0957,52.221,14263098.0
2023-08-05,52.6894,52.851,52.0957,52.221,14263098.0
2023-08-06,52.6894,52.851,52.0957,52.221,14263098.0
2023-08-07,52.6036,53.1676,52.475,52.9301,14269614.0
2023-08-08,53.095,53.3028,52.6069,52.9829,11018115.0
2023-08-09,53.0686,53.4611,53.0027,53.0686,13209615.0
2023-08-10,53.2176,53.5353,52.966,53.0421,15169488.0
2023-08-11,53.1381,53.5618,52.9892,53.3533,14195202.0
2023-08-12,53.1381,53.5618,52.9892,53.3533,14195202.0
2023-08-13,53.1381,53.5618,52.9892,53.3533,14195202.0
2023-08-14,53.618,53.8762,52.6847,52.9561,20813670.0
2023-08-15,52.8038,53.2176,52.5986,52.6847,14559447.0
2023-08-16,52.9164,53.2771,52.4166,52.7112,26980941.0
2023-08-17,53.254,53.3334,51.3078,51.5296,53614302.0
2023-08-18,51.4038,52.8469,51.4038,52.271,27954780.0
2023-08-19,51.4038,52.8469,51.4038,52.271,27954780.0
2023-08-20,51.4038,52.8469,51.4038,52.271,27954780.0
2023-08-21,52.1717,52.5721,51.9764,52.132,15679266.0
2023-08-22,51.9532,52.0658,51.7116,51.9665,16672509.0
2023-08-23,51.8341,52.4265,51.801,52.3272,14210352.0
2023-08-24,52.3372,52.7012,51.9036,51.9267,14033094.0
2023-08-25,52.0227,52.3074,51.8109,52.2346,12267405.0
2023-08-26,52.0227,52.3074,51.8109,52.2346,12267405.0
2023-08-27,52.0227,52.3074,51.8109,52.2346,12267405.0
2023-08-28,52.2478,52.5688,52.2478,52.5324,11871123.0
2023-08-29,52.6251,53.0306,52.5788,52.9726,12702204.0
2023-08-30,53.0885,53.383,52.9296,53.3533,10967760.0
2023-08-31,53.3268,53.9457,53.2738,53.8199,19582896.0
2023-09-01,53.906,53.9358,53.0057,53.4757,12553368.0
2023-09-02,53.906,53.9358,53.0057,53.4757,12553368.0
2023-09-03,53.906,53.9358,53.0057,53.4757,12553368.0
