,TXN US Equity,TXN US Equity,TXN US Equity,TXN US Equity,TXN US Equity
2023-07-06,169.5832,171.3211,168.9779,170.6767,4555430.0
2023-07-07,169.9835,172.8734,169.4661,169.5832,4585392.0
2023-07-08,169.9835,172.8734,169.4661,169.5832,4585392.0
2023-07-09,169.9835,172.8734,169.4661,169.5832,4585392.0
2023-07-10,170.4424,175.4703,170.4229,175.1872,5563177.0
2023-07-11,175.568,175.7046,172.6586,174.5819,2755827.0
2023-07-12,176.72,178.5652,175.7437,178.0478,5708636.0
2023-07-13,179.151,179.6489,177.4434,178.78,4441186.0
2023-07-14,177.3058,178.6921,176.0512,176.5638,3701290.0
2023-07-15,177.3058,178.6921,176.0512,176.5638,3701290.0
2023-07-16,177.3058,178.6921,176.0512,176.5638,3701290.0
2023-07-17,175.0408,179.893,174.4844,179.0533,3918501.0
2023-07-18,178.1161,179.8344,176.7102,179.3267,3040587.0
2023-07-19,179.2388,180.303,178.6921,179.3169,3686040.0
2023-07-20,176.3685,177.8525,175.031,175.6558,7154611.0
2023-07-21,177.6865,181.1719,177.0568,179.9515,17251739.0
2023-07-22,177.6865,181.1719,177.0568,179.9515,17251739.0
2023-07-23,177.6865,181.1719,177.0568,179.9515,17251739.0
2023-07-24,180.2054,181.3477,178.9557,179.5317,4318723.0
2023-07-25,180.6154,183.6615,180.4202,181.6698,6267820.0
2023-07-26,172.6976,173.4884,170.0812,171.8287,11905065.0
2023-07-27,174.084,176.8432,172.063,173.508,8300542.0
2023-07-28,175.4939,176.5066,173.9503,175.3661,7541197.0
2023-07-29,175.4939,176.5066,173.9503,175.3661,7541197.0
2023-07-30,175.4939,176.5066,173.9503,175.3661,7541197.0
2023-07-31,175.5037,177.3619,175.3218,176.9686,4065391.0
2023-08-01,175.9855,176.4476,174.6931,175.3661,4030712.0
2023-08-02,173.2818,173.6996,168.8183,169.536,6917229.0
2023-08-03,167.5795,169.359,166.7831,168.9067,4517386.0
2023-08-04,166.7438,168.0022,164.2957,165.6033,6052788.0
2023-08-05,166.7438,168.0022,164.2957,165.6033,6052788.0
2023-08-06,166.7438,168.0022,164.2957,165.6033,6052788.0
2023-08-07,166.5177,166.9601,164.1237,166.1146,4315754.0
2023-08-08,164.4825,164.6005,161.6609,163.9221,4628036.0
2023-08-09,163.9123,166.1342,163.5633,164.453,4701612.0
2023-08-10,165.8098,167.668,164.1188,164.7381,4975328.0
2023-08-11,162.9979,163.5682,161.8694,163.401,5454824.0
2023-08-12,162.9979,163.5682,161.8694,163.401,5454824.0
2023-08-13,162.9979,163.5682,161.8694,163.401,5454824.0
2023-08-14,163.401,167.7368,162.9095,167.609,5933710.0
2023-08-15,166.9109,167.2944,164.7971,165.328,3920921.0
2023-08-16,164.7676,165.7311,162.5113,162.9291,4558390.0
2023-08-17,162.9291,164.3449,162.4375,162.9685,3987752.0
2023-08-18,161.7985,164.0303,161.4052,163.6862,4456135.0
2023-08-19,161.7985,164.0303,161.4052,163.6862,4456135.0
2023-08-20,161.7985,164.0303,161.4052,163.6862,4456135.0
2023-08-21,163.9221,165.741,163.2929,165.1216,3941844.0
2023-08-22,166.7733,166.7733,163.3519,164.2957,3035656.0
2023-08-23,161.1661,167.6286,161.1661,166.9699,4152923.0
2023-08-24,168.5921,168.5921,162.6096,162.8013,6003381.0
2023-08-25,163.6862,165.623,161.9214,164.9839,3947531.0
2023-08-26,163.6862,165.623,161.9214,164.9839,3947531.0
2023-08-27,163.6862,165.623,161.9214,164.9839,3947531.0
2023-08-28,166.3702,167.0584,164.7578,165.8589,3995144.0
2023-08-29,165.2494,168.3758,164.9151,167.8154,3981704.0
2023-08-30,163.7157,167.4025,162.5359,166.38,5120446.0
2023-08-31,165.9769,167.4324,165.1707,165.2297,6026550.0
2023-09-01,167.1174,167.1567,165.6918,166.9699,2611217.0
2023-09-02,167.1174,167.1567,165.6918,166.9699,2611217.0
2023-09-03,167.1174,167.1567,165.6918,166.9699,2611217.0
2023-09-04,167.1174,167.1567,165.6918,166.9699,2611217.0
2023-09-05,166.2325,168.0219,165.387,166.8814,2882213.0
2023-09-06,166.8421,167.1665,164.0893,165.2199,4244027.0
2023-09-07,162.9783,163.578,161.2086,161.9361,6272137.0
2023-09-08,162.3294,162.6194,161.0611,161.887,3301166.0
2023-09-09,162.3294,162.6194,161.0611,161.887,3301166.0
2023-09-10,162.3294,162.6194,161.0611,161.887,3301166.0
2023-09-11,163.7157,163.8828,161.3364,163.0471,3191988.0
2023-09-12,161.8968,163.2929,160.6777,160.7367,3739933.0
2023-09-13,161.1496,162.7472,160.776,161.592,3332041.0
2023-09-14,163.6173,163.8336,160.8842,163.2536,4071651.0
2023-09-15,163.4109,163.696,159.6945,159.8813,9427916.0
2023-09-16,163.4109,163.696,159.6945,159.8813,9427916.0
2023-09-17,163.4109,163.696,159.6945,159.8813,9427916.0
2023-09-18,159.2718,160.835,159.0358,160.0878,3180098.0
2023-09-19,159.724,160.7563,158.6897,160.3926,3244356.0
2023-09-20,161.2184,161.8083,158.2886,159.3701,5036116.0
2023-09-21,157.6889,160.1566,157.6496,157.6987,4493118.0
2023-09-22,159.0948,159.3212,157.5119,157.6102,3715338.0
2023-09-23,159.0948,159.3212,157.5119,157.6102,3715338.0
2023-09-24,159.0948,159.3212,157.5119,157.6102,3715338.0
2023-09-25,157.2563,158.21,156.5515,158.1903,3107793.0
2023-09-26,156.922,157.0253,154.7197,155.2998,4164141.0
2023-09-27,156.5681,156.8237,153.2647,155.4768,4231071.0
2023-09-28,155.4768,158.6573,155.408,156.4108,4271372.0
2023-09-29,158.1313,158.4459,155.6439,156.3321,3664791.0
2023-09-30,158.1313,158.4459,155.6439,156.3321,3664791.0
2023-10-01,158.1313,158.4459,155.6439,156.3321,3664791.0
2023-10-02,156.8237,157.9347,155.172,157.2563,2922379.0
2023-10-03,155.4473,157.6987,153.7071,154.6018,3510651.0
2023-10-04,155.0049,155.8111,153.8546,155.3096,4129857.0
2023-10-05,155.7914,156.4796,152.1735,152.4978,4389286.0
2023-10-06,151.672,155.4375,150.9739,154.356,5016308.0
2023-10-07,151.672,155.4375,150.9739,154.356,5016308.0
2023-10-08,151.672,155.4375,150.9739,154.356,5016308.0
2023-10-09,153.2057,154.1987,152.0898,154.0807,2747012.0
2023-10-10,154.0807,156.5386,153.6481,155.0049,3657353.0
2023-10-11,153.6874,155.6046,153.1172,154.6804,4452444.0
2023-10-12,155.3785,155.6046,151.6326,152.3897,5643258.0
2023-10-13,152.7043,152.8616,149.6319,150.1776,4319208.0
2023-10-14,152.7043,152.8616,149.6319,150.1776,4319208.0
2023-10-15,152.7043,152.8616,149.6319,150.1776,4319208.0
2023-10-16,150.7773,152.1193,150.5118,151.7015,4872249.0
2023-10-17,150.2464,152.3012,149.332,151.6621,5098968.0
2023-10-18,150.3447,151.436,148.8994,149.2632,4837519.0
2023-10-19,150.266,150.8756,147.936,148.398,6041145.0
2023-10-20,148.87,149.2534,145.1241,145.3207,5391732.0
2023-10-21,148.87,149.2534,145.1241,145.3207,5391732.0
2023-10-22,148.87,149.2534,145.1241,145.3207,5391732.0
2023-10-23,144.7997,146.1761,143.5511,143.8558,5398179.0
2023-10-24,144.3671,145.1241,143.4921,144.4457,7024355.0
2023-10-25,139.0384,142.155,137.7701,139.4021,12349213.0
2023-10-26,139.7757,144.1606,139.6184,141.5847,7888829.0
2023-10-27,142.4401,142.6471,139.9527,140.7097,5327541.0
2023-10-28,142.4401,142.6471,139.9527,140.7097,5327541.0
2023-10-29,142.4401,142.6471,139.9527,140.7097,5327541.0
2023-10-30,139.7691,140.3029,138.388,139.4,6640802.0
2023-10-31,139.6977,141.9201,138.9337,140.8982,6570280.0
2023-11-01,141.5233,142.188,139.7126,142.0491,7503183.0
2023-11-02,143.8053,146.6528,143.3687,146.1567,6297931.0
2023-11-03,148.1311,150.4032,147.9129,149.0538,5818945.0
2023-11-04,148.1311,150.4032,147.9129,149.0538,5818945.0
2023-11-05,148.1311,150.4032,147.9129,149.0538,5818945.0
2023-11-06,148.4089,149.0281,145.4622,146.3452,6601403.0
2023-11-07,145.6507,146.0873,144.3708,145.4423,5193010.0
2023-11-08,145.2935,145.6805,143.334,144.0831,6901416.0
2023-11-09,144.7875,145.3531,142.0491,142.1483,7061219.0
2023-11-10,143.8549,146.4246,141.9598,146.0376,7214782.0
2023-11-11,143.8549,146.4246,141.9598,146.0376,7214782.0
2023-11-12,143.8549,146.4246,141.9598,146.0376,7214782.0
2023-11-13,145.0852,145.2588,144.0533,144.728,4345362.0
2023-11-14,149.0439,149.917,147.7442,148.7562,7051748.0
2023-11-15,149.8277,152.4372,148.9745,150.681,5956977.0
2023-11-16,150.7703,151.7922,149.6293,150.7009,5599386.0
2023-11-17,151.1076,154.2826,150.7108,153.4095,7524305.0
2023-11-18,151.1076,154.2826,150.7108,153.4095,7524305.0
2023-11-19,151.1076,154.2826,150.7108,153.4095,7524305.0
2023-11-20,152.8142,155.0565,152.7447,154.3223,5836927.0
2023-11-21,153.4492,153.4492,151.2763,152.2288,3877626.0
2023-11-22,153.2904,154.9374,152.08,152.7249,3159895.0
2023-11-23,153.2904,154.9374,152.08,152.7249,3159895.0
2023-11-24,153.1118,153.2162,151.9609,152.3875,1604823.0
2023-11-25,153.1118,153.2162,151.9609,152.3875,1604823.0
2023-11-26,153.1118,153.2162,151.9609,152.3875,1604823.0
2023-11-27,151.3755,152.1494,150.2147,151.4053,4130717.0
2023-11-28,150.9191,151.8319,150.2345,151.7029,3883801.0
2023-11-29,153.5881,154.6299,151.7526,152.0006,3647300.0
2023-11-30,153.469,153.4988,150.0857,151.5144,6641361.0
2023-12-01,151.9113,154.0941,150.7207,153.9949,4095482.0
2023-12-02,151.9113,154.0941,150.7207,153.9949,4095482.0
2023-12-03,151.9113,154.0941,150.7207,153.9949,4095482.0
2023-12-04,153.3698,156.3066,152.8142,156.1876,6571960.0
2023-12-05,155.2351,156.5051,153.6278,156.0189,4935654.0
2023-12-06,157.8842,158.3604,154.7291,154.8283,4952260.0
2023-12-07,155.6121,157.4476,153.469,156.4455,6495354.0
2023-12-08,156.0586,157.0805,155.0614,155.8006,4732348.0
2023-12-09,156.0586,157.0805,155.0614,155.8006,4732348.0
2023-12-10,156.0586,157.0805,155.0614,155.8006,4732348.0
2023-12-11,157.3286,159.9677,156.7531,158.7176,7585468.0
2023-12-12,158.6481,158.6481,156.2074,156.6836,4714513.0
2023-12-13,156.7829,161.0095,156.7184,160.5432,5940939.0
2023-12-14,162.3886,167.8902,161.8826,167.4586,11428506.0
2023-12-15,168.8774,169.7505,166.4269,167.3197,16337396.0
2023-12-16,168.8774,169.7505,166.4269,167.3197,16337396.0
2023-12-17,168.8774,169.7505,166.4269,167.3197,16337396.0
2023-12-18,167.1312,167.6471,164.5615,166.1093,5015234.0
2023-12-19,166.9427,167.5777,165.7719,167.1808,4379410.0
2023-12-20,166.7343,167.2701,163.7777,163.8868,5098714.0
2023-12-21,165.4743,166.2581,164.373,165.504,4040341.0
2023-12-22,165.9505,167.5998,165.514,166.9228,3492393.0
2023-12-23,165.9505,167.5998,165.514,166.9228,3492393.0
2023-12-24,165.9505,167.5998,165.514,166.9228,3492393.0
2023-12-25,165.9505,167.5998,165.514,166.9228,3492393.0
2023-12-26,167.6174,170.1871,167.1312,169.4727,3202291.0
2023-12-27,169.8795,170.2764,168.9965,169.8894,3264990.0
2023-12-28,170.6534,170.961,169.3735,170.3756,3023027.0
2023-12-29,170.197,170.3558,168.5897,169.1255,2920688.0
2023-12-30,170.197,170.3558,168.5897,169.1255,2920688.0
2023-12-31,170.197,170.3558,168.5897,169.1255,2920688.0
2024-01-01,170.197,170.3558,168.5897,169.1255,2920688.0
2024-01-02,167.5281,168.5947,166.0993,167.9349,5652458.0
2024-01-03,166.6748,167.1808,164.9097,165.4346,5874964.0
2024-01-04,161.2278,164.4127,161.1286,163.1774,6445742.0
2024-01-05,163.609,164.9286,162.8649,163.8074,3087213.0
2024-01-06,163.609,164.9286,162.8649,163.8074,3087213.0
2024-01-07,163.609,164.9286,162.8649,163.8074,3087213.0
2024-01-08,163.9166,167.3495,163.3113,167.2205,5717461.0
2024-01-09,164.7004,169.185,164.7004,167.3098,5018646.0
2024-01-10,167.1808,167.2007,163.8174,165.9406,4045246.0
2024-01-11,165.8513,166.5657,163.738,164.3035,5635776.0
2024-01-12,165.3552,165.9009,162.6069,163.5792,4205204.0
2024-01-13,165.3552,165.9009,162.6069,163.5792,4205204.0
2024-01-14,165.3552,165.9009,162.6069,163.5792,4205204.0
2024-01-15,165.3552,165.9009,162.6069,163.5792,4205204.0
2024-01-16,163.1129,164.1845,161.3278,162.597,6682863.0
2024-01-17,161.2873,161.6445,159.0351,161.1435,4079212.0
2024-01-18,163.3808,166.0696,161.9025,165.6033,6583726.0
2024-01-19,169.562,173.7887,168.9072,172.2905,13345823.0
2024-01-20,169.562,173.7887,168.9072,172.2905,13345823.0
2024-01-21,169.562,173.7887,168.9072,172.2905,13345823.0
2024-01-22,172.6378,175.267,172.2607,173.4613,6850732.0
2024-01-23,173.4712,175.1876,172.8957,172.9751,9459441.0
2024-01-24,169.949,171.5464,167.2205,168.7385,15100358.0
2024-01-25,169.7208,170.1871,165.5239,166.1093,7088245.0
2024-01-26,164.8988,164.8988,162.0017,162.8053,8800892.0
2024-01-27,164.8988,164.8988,162.0017,162.8053,8800892.0
2024-01-28,164.8988,164.8988,162.0017,162.8053,8800892.0
2024-01-29,162.7954,165.0179,162.1505,164.7401,6076587.0
2024-01-30,162.9,163.78,161.5409,162.05,4897565.0
2024-01-31,160.41,163.17,159.32,160.12,8665418.0
2024-02-01,159.22,159.87,156.66,159.69,6542100.0
2024-02-02,158.38,159.8,157.77,159.2,4922637.0
2024-02-03,158.38,159.8,157.77,159.2,4922637.0
2024-02-04,158.38,159.8,157.77,159.2,4922637.0
2024-02-05,159.99,159.99,157.59,158.9,4190141.0
2024-02-06,159.17,159.7,157.33,158.37,4140045.0
2024-02-07,159.93,160.29,158.23,158.77,4627927.0
2024-02-08,159.31,161.06,158.78,160.21,3487727.0
2024-02-09,161.28,162.48,160.63,162.4,3919501.0
2024-02-10,161.28,162.48,160.63,162.4,3919501.0
2024-02-11,161.28,162.48,160.63,162.4,3919501.0
2024-02-12,162.4,162.84,161.05,161.08,3853010.0
2024-02-13,158.26,159.42,155.46,156.85,5358099.0
2024-02-14,157.85,159.04,156.575,157.87,4527974.0
2024-02-15,158.9,161.27,158.9,160.71,3725291.0
2024-02-16,160.35,162.15,159.43,160.38,3167711.0
2024-02-17,160.35,162.15,159.43,160.38,3167711.0
2024-02-18,160.35,162.15,159.43,160.38,3167711.0
2024-02-19,160.35,162.15,159.43,160.38,3167711.0
2024-02-20,159.37,162.91,159.255,162.74,5406180.0
2024-02-21,162.52,164.12,161.5,164.08,4533892.0
2024-02-22,164.9,166.12,163.49,165.43,5041241.0
2024-02-23,165.83,166.0,163.63,163.69,3479112.0
2024-02-24,165.83,166.0,163.63,163.69,3479112.0
2024-02-25,165.83,166.0,163.63,163.69,3479112.0
2024-02-26,164.62,165.505,163.775,164.3,5251308.0
2024-02-27,164.58,165.66,164.25,164.94,2886598.0
2024-02-28,163.5,163.88,162.382,163.04,2932981.0
2024-02-29,164.9,167.91,164.28,167.33,7267203.0
2024-03-01,167.55,172.09,167.32,171.05,5233691.0
2024-03-02,167.55,172.09,167.32,171.05,5233691.0
2024-03-03,167.55,172.09,167.32,171.05,5233691.0
2024-03-04,172.5,173.046,170.86,172.44,4401620.0
2024-03-05,171.36,172.715,169.275,170.64,6215628.0
2024-03-06,173.11,175.79,170.68,171.87,6312914.0
2024-03-07,172.28,177.75,172.28,175.27,5980433.0
2024-03-08,175.46,175.58,172.27,172.3,5632577.0
2024-03-09,175.46,175.58,172.27,172.3,5632577.0
2024-03-10,175.46,175.58,172.27,172.3,5632577.0
2024-03-11,172.28,174.28,171.53,174.19,4207280.0
2024-03-12,175.99,176.345,173.23,174.8,5802633.0
2024-03-13,173.89,174.29,171.205,172.68,5199464.0
2024-03-14,173.31,173.63,169.8,171.14,5028425.0
2024-03-15,169.6,173.025,168.69,172.52,19078800.0
2024-03-16,169.6,173.025,168.69,172.52,19078800.0
2024-03-17,169.6,173.025,168.69,172.52,19078800.0
2024-03-18,174.54,174.79,169.06,169.21,5213780.0
2024-03-19,167.68,168.31,165.98,166.76,5640195.0
2024-03-20,167.08,170.139,166.27,169.98,4404623.0
2024-03-21,172.83,174.79,171.72,172.59,4371638.0
2024-03-22,171.73,173.73,171.26,172.48,4177222.0
2024-03-23,171.73,173.73,171.26,172.48,4177222.0
2024-03-24,171.73,173.73,171.26,172.48,4177222.0
2024-03-25,170.83,172.33,170.61,170.85,3298599.0
2024-03-26,171.44,171.86,167.51,167.91,5898325.0
2024-03-27,169.0,172.92,168.83,172.87,4272356.0
2024-03-28,173.475,175.85,173.33,174.21,4417751.0
2024-03-29,173.475,175.85,173.33,174.21,4417751.0
2024-03-30,173.475,175.85,173.33,174.21,4417751.0
2024-03-31,173.475,175.85,173.33,174.21,4417751.0
2024-04-01,174.12,175.91,172.855,173.17,2303229.0
2024-04-02,172.35,172.35,169.601,170.36,3304454.0
2024-04-03,169.58,170.89,167.89,170.34,3295848.0
2024-04-04,171.77,173.0,168.1,168.53,7491331.0
2024-04-05,168.57,169.25,167.14,167.5,5012314.0
2024-04-06,168.57,169.25,167.14,167.5,5012314.0
2024-04-07,168.57,169.25,167.14,167.5,5012314.0
2024-04-08,167.61,170.29,167.26,169.7275,1729702.0
