,COLB US Equity,COLB US Equity,COLB US Equity,COLB US Equity,COLB US Equity
2023-08-03,20.6671,20.8186,20.3168,20.705,1467478.0
2023-08-04,20.7618,21.3014,20.6813,21.1026,1509100.0
2023-08-05,20.7618,21.3014,20.6813,21.1026,1509100.0
2023-08-06,20.7618,21.3014,20.6813,21.1026,1509100.0
2023-08-07,21.1215,21.2162,20.8138,21.1878,775744.0
2023-08-08,20.686,21.1263,20.1748,21.0458,1046322.0
2023-08-09,20.8848,20.9322,20.402,20.4399,641274.0
2023-08-10,20.6292,20.8375,20.2895,20.4399,614155.0
2023-08-11,20.2316,20.5156,20.2316,20.3263,613266.0
2023-08-12,20.2316,20.5156,20.2316,20.3263,613266.0
2023-08-13,20.2316,20.5156,20.2316,20.3263,613266.0
2023-08-14,20.2505,20.2505,19.7109,19.7582,776803.0
2023-08-15,19.4079,19.4884,18.7074,18.7926,1969061.0
2023-08-16,18.7168,18.9156,18.4229,18.5369,2936262.0
2023-08-17,18.6695,18.7641,18.3192,18.4991,1042750.0
2023-08-18,18.3003,18.944,18.2624,18.5843,1611534.0
2023-08-19,18.3003,18.944,18.2624,18.5843,1611534.0
2023-08-20,18.3003,18.944,18.2624,18.5843,1611534.0
2023-08-21,18.6222,18.7263,18.0446,18.3949,1321590.0
2023-08-22,18.3665,18.5654,17.8458,17.8742,1141188.0
2023-08-23,17.931,18.5654,17.6802,18.5464,1775306.0
2023-08-24,18.4693,19.2022,18.4114,19.0383,1925248.0
2023-08-25,19.0769,19.289,18.5175,19.019,1832986.0
2023-08-26,19.0769,19.289,18.5175,19.019,1832986.0
2023-08-27,19.0769,19.289,18.5175,19.019,1832986.0
2023-08-28,19.1058,19.7231,19.0963,19.6941,1200403.0
2023-08-29,19.8002,20.1763,19.5109,19.8774,1262939.0
2023-08-30,19.8002,20.0124,19.6073,19.8099,1268159.0
2023-08-31,19.8774,20.0847,19.6025,19.752,1411400.0
2023-09-01,20.0317,20.5573,19.9304,20.3982,1051367.0
2023-09-02,20.0317,20.5573,19.9304,20.3982,1051367.0
2023-09-03,20.0317,20.5573,19.9304,20.3982,1051367.0
2023-09-04,20.0317,20.5573,19.9304,20.3982,1051367.0
2023-09-05,20.2439,20.4464,19.9786,20.0027,1482239.0
2023-09-06,19.9449,20.1378,19.4723,19.5398,1140330.0
2023-09-07,19.3566,19.5109,18.9901,19.0769,2267625.0
2023-09-08,19.2022,19.6845,18.9226,19.6459,1051819.0
2023-09-09,19.2022,19.6845,18.9226,19.6459,1051819.0
2023-09-10,19.2022,19.6845,18.9226,19.6459,1051819.0
2023-09-11,19.8195,19.9931,19.5253,19.5495,779595.0
2023-09-12,19.588,20.0413,19.5398,19.8099,727063.0
2023-09-13,19.9159,19.9835,19.3276,19.5687,903062.0
2023-09-14,19.8195,20.0895,19.7134,20.0895,896171.0
2023-09-15,19.9642,20.2487,19.7616,20.1474,2227706.0
2023-09-16,19.9642,20.2487,19.7616,20.1474,2227706.0
2023-09-17,19.9642,20.2487,19.7616,20.1474,2227706.0
2023-09-18,20.051,20.0992,19.6604,19.7134,982191.0
2023-09-19,19.8002,20.0027,19.4916,19.5205,1808951.0
2023-09-20,19.6748,19.7327,19.1203,19.1444,2190455.0
2023-09-21,19.0383,19.3083,18.8165,18.9708,1596495.0
2023-09-22,19.0479,19.0962,18.7779,18.8261,850177.0
2023-09-23,19.0479,19.0962,18.7779,18.8261,850177.0
2023-09-24,19.0479,19.0962,18.7779,18.8261,850177.0
2023-09-25,18.7586,19.0479,18.6429,19.0286,5420845.0
2023-09-26,18.9708,19.4337,18.9226,19.2119,2122267.0
2023-09-27,19.2601,19.2698,18.749,18.9611,1747497.0
2023-09-28,18.9515,19.2987,18.884,18.9322,1100343.0
2023-09-29,19.1926,19.7713,19.154,19.5784,1086172.0
2023-09-30,19.1926,19.7713,19.154,19.5784,1086172.0
2023-10-01,19.1926,19.7713,19.154,19.5784,1086172.0
2023-10-02,19.5495,19.6652,18.7117,18.7779,1317264.0
2023-10-03,18.6236,18.6525,18.1703,18.2378,1266607.0
2023-10-04,18.2764,18.3246,17.8906,18.2474,1447385.0
2023-10-05,18.151,18.7924,18.1221,18.7393,1549884.0
2023-10-06,18.8068,19.3662,18.4934,19.1637,1373274.0
2023-10-07,18.8068,19.3662,18.4934,19.1637,1373274.0
2023-10-08,18.8068,19.3662,18.4934,19.1637,1373274.0
2023-10-09,18.9129,19.2505,18.8768,19.0962,800942.0
2023-10-10,19.1251,19.4723,19.0479,19.0672,1467730.0
2023-10-11,19.1444,19.6555,19.0962,19.289,916061.0
2023-10-12,19.289,19.4434,18.9322,19.3373,1091241.0
2023-10-13,19.617,19.6748,18.8406,18.9129,1255707.0
2023-10-14,19.617,19.6748,18.8406,18.9129,1255707.0
2023-10-15,19.617,19.6748,18.8406,18.9129,1255707.0
2023-10-16,19.1251,19.4096,18.9033,19.3566,1789362.0
2023-10-17,19.2119,20.1474,19.1733,19.8967,1557503.0
2023-10-18,19.6459,19.6941,19.1733,19.3469,1277685.0
2023-10-19,19.6555,20.456,19.1154,19.154,2744794.0
2023-10-20,19.1347,19.1347,18.0256,18.1799,2242264.0
2023-10-21,19.1347,19.1347,18.0256,18.1799,2242264.0
2023-10-22,19.1347,19.1347,18.0256,18.1799,2242264.0
2023-10-23,18.1124,18.4066,17.987,18.0256,2503099.0
2023-10-24,18.3535,18.3535,17.582,17.9002,2844316.0
2023-10-25,17.7073,18.2908,17.3312,17.9292,2569929.0
2023-10-26,17.9099,19.0865,17.9099,19.0865,3377038.0
2023-10-27,19.1058,19.1058,18.2764,18.5271,1552817.0
2023-10-28,19.1058,19.1058,18.2764,18.5271,1552817.0
2023-10-29,19.1058,19.1058,18.2764,18.5271,1552817.0
2023-10-30,18.72,18.937,18.5754,18.884,1098621.0
2023-10-31,18.884,19.0576,18.6429,18.9708,1571773.0
2023-11-01,18.9226,19.1347,18.6043,18.9322,1146980.0
2023-11-02,19.2698,20.1281,19.2505,20.0992,1301633.0
2023-11-03,20.7454,21.1842,20.6295,20.9865,1925248.0
2023-11-04,20.7454,21.1842,20.6295,20.9865,1925248.0
2023-11-05,20.7454,21.1842,20.6295,20.9865,1925248.0
2023-11-06,21.0347,21.1118,20.6007,20.6586,1332473.0
2023-11-07,20.5332,20.6586,20.2824,20.4175,1083875.0
2023-11-08,20.3885,20.6345,19.969,20.022,1584750.0
2023-11-09,20.022,20.1571,19.4289,19.5687,1044885.0
2023-11-10,19.6748,19.7954,19.3276,19.7616,755226.0
2023-11-11,19.6748,19.7954,19.3276,19.7616,755226.0
2023-11-12,19.6748,19.7954,19.3276,19.7616,755226.0
2023-11-13,19.588,20.051,19.4241,19.9256,982423.0
2023-11-14,20.7743,22.0908,20.7454,21.7677,2040895.0
2023-11-15,21.8063,22.3126,21.8063,22.0763,1686729.0
2023-11-16,22.0185,22.1538,21.5844,21.6905,1146288.0
2023-11-17,21.8063,22.1535,21.7677,21.9702,727170.0
2023-11-18,21.8063,22.1535,21.7677,21.9702,727170.0
2023-11-19,21.8063,22.1535,21.7677,21.9702,727170.0
2023-11-20,21.9606,22.0088,21.6616,21.7388,1765578.0
2023-11-21,21.6327,21.815,21.333,21.4687,1283412.0
2023-11-22,21.6844,21.7481,21.302,21.4491,899776.0
2023-11-23,21.6844,21.7481,21.302,21.4491,899776.0
2023-11-24,21.4393,21.5716,21.2922,21.5569,528691.0
2023-11-25,21.4393,21.5716,21.2922,21.5569,528691.0
2023-11-26,21.4393,21.5716,21.2922,21.5569,528691.0
2023-11-27,21.4099,21.4295,21.1109,21.2922,1043447.0
2023-11-28,21.3315,21.4295,21.0178,21.3805,838588.0
2023-11-29,21.5961,22.2039,21.5863,21.8902,1523858.0
2023-11-30,22.0275,22.2431,21.7432,21.9883,2066590.0
2023-12-01,21.9196,23.4979,21.7922,23.4195,2405760.0
2023-12-02,21.9196,23.4979,21.7922,23.4195,2405760.0
2023-12-03,21.9196,23.4979,21.7922,23.4195,2405760.0
2023-12-04,23.1646,23.8606,23.1401,23.7822,1677088.0
2023-12-05,23.6352,23.6352,23.194,23.2333,1449105.0
2023-12-06,23.5077,24.2234,23.4881,23.547,1711870.0
2023-12-07,23.645,24.0077,23.5371,23.8901,1021326.0
2023-12-08,23.841,24.439,23.6156,24.4096,1956504.0
2023-12-09,23.841,24.439,23.6156,24.4096,1956504.0
2023-12-10,23.841,24.439,23.6156,24.4096,1956504.0
2023-12-11,24.3116,24.5371,24.091,24.1449,1378979.0
2023-12-12,24.0665,24.2822,23.8606,23.9979,1159775.0
2023-12-13,24.0273,25.4683,23.7724,25.4683,3304900.0
2023-12-14,26.3016,27.5613,26.2722,27.2917,3131381.0
2023-12-15,27.2819,27.3996,26.5663,26.6447,5632223.0
2023-12-16,27.2819,27.3996,26.5663,26.6447,5632223.0
2023-12-17,27.2819,27.3996,26.5663,26.6447,5632223.0
2023-12-18,26.88,26.929,26.1055,26.1154,1509654.0
2023-12-19,26.1938,26.6741,25.9977,26.3702,1299145.0
2023-12-20,26.2232,26.5614,25.782,25.7919,1881810.0
2023-12-21,26.2134,26.233,25.782,26.0761,931290.0
2023-12-22,26.3212,26.5957,25.9394,26.1154,1532451.0
2023-12-23,26.3212,26.5957,25.9394,26.1154,1532451.0
2023-12-24,26.3212,26.5957,25.9394,26.1154,1532451.0
2023-12-25,26.3212,26.5957,25.9394,26.1154,1532451.0
2023-12-26,26.1448,26.6251,26.0761,26.429,818365.0
2023-12-27,26.5173,26.6284,26.1742,26.4487,792122.0
2023-12-28,26.2624,26.5908,26.135,26.5761,642878.0
2023-12-29,26.429,26.5271,26.1546,26.1546,1217240.0
2023-12-30,26.429,26.5271,26.1546,26.1546,1217240.0
2023-12-31,26.429,26.5271,26.1546,26.1546,1217240.0
2024-01-01,26.429,26.5271,26.1546,26.1546,1217240.0
2024-01-02,25.9389,26.6643,25.8409,26.0565,1896272.0
2024-01-03,25.4978,25.6448,25.0566,25.1448,1412022.0
2024-01-04,25.135,25.488,25.0762,25.1645,1287207.0
2024-01-05,24.9782,25.7624,24.841,25.4291,2622747.0
2024-01-06,24.9782,25.7624,24.841,25.4291,2622747.0
2024-01-07,24.9782,25.7624,24.841,25.4291,2622747.0
2024-01-08,25.3801,25.6644,25.1547,25.6252,758640.0
2024-01-09,25.2135,25.2625,24.939,25.0664,1326846.0
2024-01-10,24.9194,25.2037,24.7429,25.1645,1098662.0
2024-01-11,24.9096,24.988,24.3753,24.841,1251953.0
2024-01-12,25.0566,25.2331,24.3655,24.4488,1404162.0
2024-01-13,25.0566,25.2331,24.3655,24.4488,1404162.0
2024-01-14,25.0566,25.2331,24.3655,24.4488,1404162.0
2024-01-15,25.0566,25.2331,24.3655,24.4488,1404162.0
2024-01-16,23.9489,24.2724,23.841,24.0469,953368.0
2024-01-17,23.6058,24.1155,23.4195,23.8508,1286914.0
2024-01-18,24.0861,24.1449,23.7773,24.1057,1088952.0
2024-01-19,24.1057,24.4292,23.8214,24.39,1275268.0
2024-01-20,24.1057,24.4292,23.8214,24.39,1275268.0
2024-01-21,24.1057,24.4292,23.8214,24.39,1275268.0
2024-01-22,24.6155,24.9488,24.5126,24.9292,1085753.0
2024-01-23,24.9978,25.1939,24.4586,24.6155,1088800.0
2024-01-24,24.7821,25.2527,24.6057,25.086,2429798.0
2024-01-25,20.2825,21.5667,19.0817,19.7826,15291831.0
2024-01-26,19.9982,20.2531,19.6943,20.008,3893214.0
2024-01-27,19.9982,20.2531,19.6943,20.008,3893214.0
2024-01-28,19.9982,20.2531,19.6943,20.008,3893214.0
2024-01-29,19.9492,20.5472,19.9002,20.4884,2873153.0
2024-01-30,20.459,20.8364,20.3757,20.6943,3335138.0
2024-01-31,20.3659,20.459,19.6306,19.763,5521582.0
2024-02-01,19.8512,19.9386,18.4106,18.9297,4267733.0
2024-02-02,18.469,19.1552,18.469,19.116,2969191.0
2024-02-03,18.469,19.1552,18.469,19.116,2969191.0
2024-02-04,18.469,19.1552,18.469,19.116,2969191.0
2024-02-05,18.9101,19.0179,18.6748,18.6944,2141365.0
2024-02-06,18.6748,18.8611,18.0082,18.2141,3070737.0
2024-02-07,18.2239,18.2533,17.67,18.0082,2176804.0
2024-02-08,18.0082,18.5474,17.8906,18.4101,3342738.0
2024-02-09,18.4396,18.518,18.1161,18.469,2615689.0
2024-02-10,18.4396,18.518,18.1161,18.469,2615689.0
2024-02-11,18.4396,18.518,18.1161,18.469,2615689.0
2024-02-12,18.5082,19.2238,18.5082,19.0277,1849365.0
2024-02-13,18.3513,18.469,17.822,18.1259,2715877.0
2024-02-14,18.3807,18.5572,18.0278,18.2827,1920412.0
2024-02-15,18.4298,18.9101,18.2778,18.6356,7576382.0
2024-02-16,18.4199,18.4199,17.7435,18.1357,4032468.0
2024-02-17,18.4199,18.4199,17.7435,18.1357,4032468.0
2024-02-18,18.4199,18.4199,17.7435,18.1357,4032468.0
2024-02-19,18.4199,18.4199,17.7435,18.1357,4032468.0
2024-02-20,18.018,18.3513,17.9396,18.1945,2225715.0
2024-02-21,18.0768,18.1357,17.7877,17.92,3232912.0
2024-02-22,18.012,18.14,17.78,18.1,2195282.0
2024-02-23,18.04,18.21,17.92,18.15,2105678.0
2024-02-24,18.04,18.21,17.92,18.15,2105678.0
2024-02-25,18.04,18.21,17.92,18.15,2105678.0
2024-02-26,18.12,18.13,17.57,17.73,2007061.0
2024-02-27,17.83,18.06,17.67,17.91,1808619.0
2024-02-28,17.75,17.89,17.65,17.76,1821364.0
2024-02-29,18.09,18.28,17.84,18.1,4622817.0
2024-03-01,17.9,17.93,17.18,17.87,4788016.0
2024-03-02,17.9,17.93,17.18,17.87,4788016.0
2024-03-03,17.9,17.93,17.18,17.87,4788016.0
2024-03-04,17.9,18.6,17.9,18.08,4498921.0
2024-03-05,18.35,18.91,18.105,18.88,4714150.0
2024-03-06,18.78,19.66,18.63,19.49,4739231.0
2024-03-07,19.8,19.91,19.44,19.56,2542045.0
2024-03-08,19.83,19.86,19.415,19.51,2385203.0
2024-03-09,19.83,19.86,19.415,19.51,2385203.0
2024-03-10,19.83,19.86,19.415,19.51,2385203.0
2024-03-11,19.48,19.695,19.37,19.53,2064309.0
2024-03-12,19.52,19.59,19.175,19.27,2665682.0
2024-03-13,19.07,19.59,19.07,19.26,3192008.0
2024-03-14,19.15,19.19,18.35,18.46,3645256.0
2024-03-15,18.39,18.75,18.21,18.22,16509708.0
2024-03-16,18.39,18.75,18.21,18.22,16509708.0
2024-03-17,18.39,18.75,18.21,18.22,16509708.0
2024-03-18,18.32,18.33,17.955,18.01,3707972.0
2024-03-19,17.89,18.13,17.85,17.93,4625581.0
2024-03-20,17.84,18.99,17.75,18.8,2780975.0
2024-03-21,18.86,19.205,18.64,18.68,2522781.0
2024-03-22,18.65,18.77,18.16,18.28,2214839.0
2024-03-23,18.65,18.77,18.16,18.28,2214839.0
2024-03-24,18.65,18.77,18.16,18.28,2214839.0
2024-03-25,18.33,18.65,18.33,18.55,1490466.0
2024-03-26,18.69,18.72,18.31,18.37,1723085.0
2024-03-27,18.42,19.1,18.42,19.1,2851461.0
2024-03-28,19.06,19.47,18.99,19.35,2832372.0
2024-03-29,19.06,19.47,18.99,19.35,2832372.0
2024-03-30,19.06,19.47,18.99,19.35,2832372.0
2024-03-31,19.06,19.47,18.99,19.35,2832372.0
2024-04-01,19.35,19.35,18.76,18.87,2359213.0
2024-04-02,18.73,18.7725,18.51,18.52,1789965.0
2024-04-03,18.48,18.67,18.4,18.54,2663153.0
2024-04-04,18.75,19.03,18.29,18.39,2016894.0
2024-04-05,18.21,18.41,18.15,18.36,2048309.0
2024-04-06,18.21,18.41,18.15,18.36,2048309.0
2024-04-07,18.21,18.41,18.15,18.36,2048309.0
2024-04-08,18.55,19.0,18.4,18.85,1347193.0
