,LRCX US Equity,LRCX US Equity,LRCX US Equity,LRCX US Equity,LRCX US Equity
2022-07-08,400.3359,408.1597,396.5984,406.1475,921343.0
2022-07-09,400.3359,408.1597,396.5984,406.1475,921343.0
2022-07-10,400.3359,408.1597,396.5984,406.1475,921343.0
2022-07-11,400.2185,401.1675,389.8378,393.7122,1114828.0
2022-07-12,396.1484,402.0481,393.0958,397.0974,953907.0
2022-07-13,387.5679,405.3941,387.4408,403.1047,921985.0
2022-07-14,399.4358,413.9403,392.5186,410.2567,1111380.0
2022-07-15,414.9921,418.1523,403.1047,417.8979,1337598.0
2022-07-16,414.9921,418.1523,403.1047,417.8979,1337598.0
2022-07-17,414.9921,418.1523,403.1047,417.8979,1337598.0
2022-07-18,428.3862,428.396,410.6187,414.0137,908084.0
2022-07-19,421.6745,438.0135,420.6472,437.2797,1488823.0
2022-07-20,436.3307,458.2563,434.7946,455.0472,1850748.0
2022-07-21,458.6379,466.8514,451.6229,465.8388,1381153.0
2022-07-22,464.7724,467.414,451.0358,453.9612,1326513.0
2022-07-23,464.7724,467.414,451.0358,453.9612,1326513.0
2022-07-24,464.7724,467.414,451.0358,453.9612,1326513.0
2022-07-25,440.528,448.404,437.7102,447.5626,1148279.0
2022-07-26,442.9935,447.0592,435.7437,437.5635,1129138.0
2022-07-27,444.4122,461.1523,444.1773,457.5519,1688596.0
2022-07-28,454.3721,476.5913,443.5512,474.4584,2381332.0
2022-07-29,467.5803,495.0632,466.2106,489.6918,2477386.0
2022-07-30,467.5803,495.0632,466.2106,489.6918,2477386.0
2022-07-31,467.5803,495.0632,466.2106,489.6918,2477386.0
2022-08-01,478.3621,495.0632,476.288,491.9323,2000249.0
2022-08-02,485.6902,498.2185,478.9883,491.7856,1458783.0
2022-08-03,495.3958,517.3899,493.8891,513.3492,2211865.0
2022-08-04,511.5686,520.8436,510.5316,520.3545,1614471.0
2022-08-05,509.8075,516.7384,497.8614,508.7312,1045396.0
2022-08-06,509.8075,516.7384,497.8614,508.7312,1045396.0
2022-08-07,509.8075,516.7384,497.8614,508.7312,1045396.0
2022-08-08,502.6946,511.2574,487.8329,498.5267,1018313.0
2022-08-09,477.5012,478.0637,447.1614,459.2543,2879181.0
2022-08-10,470.8677,484.9173,460.3501,484.252,1980201.0
2022-08-11,485.3136,506.5524,481.3658,486.7078,1804101.0
2022-08-12,491.1203,508.291,488.6743,507.3811,1258953.0
2022-08-13,491.1203,508.291,488.6743,507.3811,1258953.0
2022-08-14,491.1203,508.291,488.6743,507.3811,1258953.0
2022-08-15,505.121,511.3043,498.1744,506.1092,965938.0
2022-08-16,505.1406,508.6371,496.4329,499.3289,1230151.0
2022-08-17,491.3747,493.2727,475.3291,486.8056,1402139.0
2022-08-18,487.0013,497.9983,481.5125,492.2748,1276483.0
2022-08-19,482.0213,483.3226,465.8682,466.4845,2010446.0
2022-08-20,482.0213,483.3226,465.8682,466.4845,2010446.0
2022-08-21,482.0213,483.3226,465.8682,466.4845,2010446.0
2022-08-22,455.4483,458.6379,445.9678,447.68,1465254.0
2022-08-23,448.5507,459.4402,448.355,453.9416,810529.0
2022-08-24,453.8927,455.0619,447.1614,453.0024,685076.0
2022-08-25,453.609,468.1184,453.609,467.8543,949012.0
2022-08-26,467.8543,468.1625,441.9368,443.512,1586277.0
2022-08-27,467.8543,468.1625,441.9368,443.512,1586277.0
2022-08-28,467.8543,468.1625,441.9368,443.512,1586277.0
2022-08-29,438.5712,445.5373,434.1489,434.9316,1008398.0
2022-08-30,439.305,441.4574,425.4266,433.1118,1418816.0
2022-08-31,432.7791,433.6498,423.4453,428.4449,1232416.0
2022-09-01,415.315,423.7291,409.3376,422.7018,1883118.0
2022-09-02,426.9969,433.8358,418.2061,420.9113,1368042.0
2022-09-03,426.9969,433.8358,418.2061,420.9113,1368042.0
2022-09-04,426.9969,433.8358,418.2061,420.9113,1368042.0
2022-09-05,426.9969,433.8358,418.2061,420.9113,1368042.0
2022-09-06,420.0993,424.3748,412.7516,417.5359,1163413.0
2022-09-07,419.7275,427.4861,412.9179,422.6626,1201306.0
2022-09-08,416.1466,435.069,414.8453,429.6679,1420612.0
2022-09-09,437.7298,443.0718,435.7828,441.0367,1293417.0
2022-09-10,437.7298,443.0718,435.7828,441.0367,1293417.0
2022-09-11,437.7298,443.0718,435.7828,441.0367,1293417.0
2022-09-12,437.6222,443.6784,432.5443,437.6319,998965.0
2022-09-13,421.3522,424.4559,410.7447,412.9841,1894207.0
2022-09-14,416.4512,419.0539,407.2286,414.2413,1061614.0
2022-09-15,411.1965,414.8109,400.4418,406.0696,1198685.0
2022-09-16,400.9819,406.4919,396.0122,401.9248,1861335.0
2022-09-17,400.9819,406.4919,396.0122,401.9248,1861335.0
2022-09-18,400.9819,406.4919,396.0122,401.9248,1861335.0
2022-09-19,396.0318,406.4919,396.0318,401.9248,936448.0
2022-09-20,396.2577,398.0747,392.3192,396.2086,892675.0
2022-09-21,397.6818,410.9166,391.337,391.5433,1062063.0
2022-09-22,387.4181,389.6084,378.9371,379.934,1520195.0
2022-09-23,375.6124,377.0464,366.9153,373.7758,1462340.0
2022-09-24,375.6124,377.0464,366.9153,373.7758,1462340.0
2022-09-25,375.6124,377.0464,366.9153,373.7758,1462340.0
2022-09-26,373.8936,378.4214,364.504,364.8183,1125130.0
2022-09-27,373.0882,374.8463,362.7558,369.9846,1183127.0
2022-09-28,366.763,376.7714,365.6188,374.8463,1084349.0
2022-09-29,368.472,368.7372,357.7369,363.9442,1543876.0
2022-09-30,351.8635,366.8613,351.6179,359.4753,1909156.0
2022-10-01,351.8635,366.8613,351.6179,359.4753,1909156.0
2022-10-02,351.8635,366.8613,351.6179,359.4753,1909156.0
2022-10-03,365.663,389.687,364.1112,382.7332,2530036.0
2022-10-04,395.5996,401.2177,390.4236,393.488,2056707.0
2022-10-05,384.9529,397.4952,378.1464,392.7808,1406994.0
2022-10-06,391.504,400.1766,388.1646,390.512,1358838.0
2022-10-07,379.7768,381.7314,365.1474,368.1577,2079747.0
2022-10-08,379.7768,381.7314,365.1474,368.1577,2079747.0
2022-10-09,379.7768,381.7314,365.1474,368.1577,2079747.0
2022-10-10,363.3844,363.7036,334.3513,344.4677,3950617.0
2022-10-11,339.1443,343.9963,316.5642,321.2197,5313244.0
2022-10-12,322.8992,325.0207,317.399,318.2044,3666298.0
2022-10-13,297.0779,338.5747,294.2512,334.5379,4529383.0
2022-10-14,334.5379,334.9112,308.697,309.3354,3040138.0
2022-10-15,334.5379,334.9112,308.697,309.3354,3040138.0
2022-10-16,334.5379,334.9112,308.697,309.3354,3040138.0
2022-10-17,321.1804,323.3215,307.1353,309.797,5143888.0
2022-10-18,321.2295,325.9194,310.072,316.3186,2507695.0
2022-10-19,316.6624,326.268,312.9891,324.1957,2691508.0
2022-10-20,334.5429,360.3789,328.0802,349.5259,5875091.0
2022-10-21,348.6419,366.2081,348.6419,362.7067,2766538.0
2022-10-22,348.6419,366.2081,348.6419,362.7067,2766538.0
2022-10-23,348.6419,366.2081,348.6419,362.7067,2766538.0
2022-10-24,363.8263,370.4462,358.0315,367.2934,2011735.0
2022-10-25,368.3345,379.6197,368.3345,373.0882,1749920.0
2022-10-26,367.5782,386.8288,367.1166,378.7259,2418401.0
2022-10-27,382.026,390.8656,374.6888,382.1733,2288492.0
2022-10-28,383.5435,399.6953,382.576,398.3595,1815478.0
2022-10-29,383.5435,399.6953,382.576,398.3595,1815478.0
2022-10-30,383.5435,399.6953,382.576,398.3595,1815478.0
2022-10-31,397.6524,403.182,392.0736,397.564,1877176.0
2022-11-01,405.6374,409.5318,399.2239,405.3526,1568161.0
2022-11-02,404.2231,413.5439,387.7324,388.4691,2173885.0
2022-11-03,381.7706,392.3486,377.8616,386.4065,1656529.0
2022-11-04,402.5436,412.6109,397.0452,412.0609,2422681.0
2022-11-05,402.5436,412.6109,397.0452,412.0609,2422681.0
2022-11-06,402.5436,412.6109,397.0452,412.0609,2422681.0
2022-11-07,415.9503,427.8444,411.7662,427.2158,1884396.0
2022-11-08,435.1026,440.9466,423.1103,436.9295,2225977.0
2022-11-09,428.0997,435.2991,422.4621,425.0255,1704010.0
2022-11-10,451.4362,477.12,446.928,476.7566,3719089.0
2022-11-11,473.373,495.5554,471.6002,491.8919,2608031.0
2022-11-12,473.373,495.5554,471.6002,491.8919,2608031.0
2022-11-13,473.373,495.5554,471.6002,491.8919,2608031.0
2022-11-14,486.814,491.4499,471.3154,472.1306,2347233.0
2022-11-15,492.1472,493.7384,473.5547,481.9916,2220614.0
2022-11-16,450.7879,456.3569,444.0601,447.2619,3007939.0
2022-11-17,438.3635,456.3667,437.067,452.9389,1537911.0
2022-11-18,462.3187,462.8588,440.6372,448.5584,1736718.0
2022-11-19,462.3187,462.8588,440.6372,448.5584,1736718.0
2022-11-20,462.3187,462.8588,440.6372,448.5584,1736718.0
2022-11-21,443.019,445.4155,436.4875,442.1252,935024.0
2022-11-22,444.3449,448.2539,436.2616,447.4977,1411779.0
2022-11-23,448.9415,460.3838,447.8807,453.1746,823667.0
2022-11-24,448.9415,460.3838,447.8807,453.1746,823667.0
2022-11-25,448.2048,450.7585,445.1699,445.1699,378949.0
2022-11-26,448.2048,450.7585,445.1699,445.1699,378949.0
2022-11-27,448.2048,450.7585,445.1699,445.1699,378949.0
2022-11-28,438.2456,443.294,433.5999,435.3285,1182588.0
2022-11-29,439.0706,442.2725,432.2347,434.1696,903074.0
2022-11-30,439.8956,463.9687,433.4133,463.9589,2232834.0
2022-12-01,470.7752,470.7752,448.5977,454.8836,1377944.0
2022-12-02,442.6997,452.0255,442.3707,449.5111,1102371.0
2022-12-03,442.6997,452.0255,442.3707,449.5111,1102371.0
2022-12-04,442.6997,452.0255,442.3707,449.5111,1102371.0
2022-12-05,447.6155,454.4416,440.6323,444.5315,1088723.0
2022-12-06,444.7967,446.0048,431.1494,435.191,925312.0
2022-12-07,433.3249,444.7279,431.7829,436.3598,1113038.0
2022-12-08,439.8858,449.3638,436.1437,446.8887,1236996.0
2022-12-09,441.4769,449.4817,436.4974,442.1743,954211.0
2022-12-10,441.4769,449.4817,436.4974,442.1743,954211.0
2022-12-11,441.4769,449.4817,436.4974,442.1743,954211.0
2022-12-12,451.829,456.1604,440.9466,456.0229,1213828.0
2022-12-13,478.6625,483.7001,463.3821,469.1985,1536908.0
2022-12-14,468.1239,475.0544,457.6566,461.6076,1210842.0
2022-12-15,449.5606,453.2183,437.7405,439.7417,1553254.0
2022-12-16,436.6166,441.6395,431.9241,437.632,1771523.0
2022-12-17,436.6166,441.6395,431.9241,437.632,1771523.0
2022-12-18,436.6166,441.6395,431.9241,437.632,1771523.0
2022-12-19,436.0646,436.5723,425.9795,432.4761,1064455.0
2022-12-20,427.2611,434.8421,426.5226,431.165,909740.0
2022-12-21,435.0689,444.4244,433.8464,441.5261,946381.0
2022-12-22,425.7823,427.0717,391.4358,403.3151,3177025.0
2022-12-23,399.8745,406.6275,394.8764,406.2825,1054659.0
2022-12-24,399.8745,406.6275,394.8764,406.2825,1054659.0
2022-12-25,399.8745,406.6275,394.8764,406.2825,1054659.0
2022-12-26,399.8745,406.6275,394.8764,406.2825,1054659.0
2022-12-27,402.2208,405.7797,399.0267,399.7168,1112021.0
2022-12-28,397.7156,401.9744,393.6342,397.0945,873079.0
2022-12-29,403.9066,416.5845,402.3194,414.6522,1230971.0
2022-12-30,406.736,414.6325,405.0206,414.3466,732121.0
2022-12-31,406.736,414.6325,405.0206,414.3466,732121.0
2023-01-01,406.736,414.6325,405.0206,414.3466,732121.0
2023-01-02,406.736,414.6325,405.0206,414.3466,732121.0
2023-01-03,423.6332,424.0078,401.503,408.4316,1324875.0
2023-01-04,415.6676,422.2037,410.5709,416.476,1052514.0
2023-01-05,409.7329,418.566,406.7557,411.1525,983547.0
2023-01-06,423.0614,441.0036,414.4018,438.9629,1481189.0
2023-01-07,423.0614,441.0036,414.4018,438.9629,1481189.0
2023-01-08,423.0614,441.0036,414.4018,438.9629,1481189.0
2023-01-09,444.8089,456.8361,438.3221,446.0215,1407954.0
2023-01-10,441.7331,452.3072,440.8281,452.114,1067606.0
2023-01-11,441.3585,457.8712,439.2587,457.7234,1542881.0
2023-01-12,463.3328,468.7943,446.9778,463.3821,1430070.0
2023-01-13,455.7517,468.0944,455.7517,466.9606,1202593.0
2023-01-14,455.7517,468.0944,455.7517,466.9606,1202593.0
2023-01-15,455.7517,468.0944,455.7517,466.9606,1202593.0
2023-01-16,455.7517,468.0944,455.7517,466.9606,1202593.0
2023-01-17,463.2539,466.9606,456.8263,464.3186,947465.0
2023-01-18,470.4209,476.6218,459.9119,460.2767,1193912.0
2023-01-19,455.7517,458.1818,447.2242,447.4608,1088699.0
2023-01-20,452.5872,465.9649,450.3493,465.8072,1259972.0
2023-01-21,452.5872,465.9649,450.3493,465.8072,1259972.0
2023-01-22,452.5872,465.9649,450.3493,465.8072,1259972.0
2023-01-23,468.0746,491.7741,465.6988,483.8283,1654504.0
2023-01-24,478.3372,484.7549,477.0162,480.5947,972308.0
2023-01-25,465.5016,484.4296,460.3851,481.482,1769701.0
2023-01-26,477.8837,491.5967,467.2873,490.6996,2465780.0
2023-01-27,481.0778,490.877,475.7346,476.0402,1711583.0
2023-01-28,481.0778,490.877,475.7346,476.0402,1711583.0
2023-01-29,481.0778,490.877,475.7346,476.0402,1711583.0
2023-01-30,469.6125,476.9324,466.7043,471.8504,1560818.0
2023-01-31,473.9108,493.1149,473.201,493.0163,1813185.0
2023-02-01,491.6262,526.4657,491.4291,522.7491,2488611.0
2023-02-02,531.4047,541.0757,522.3449,533.3764,2019315.0
2023-02-03,521.8027,532.3018,519.0226,521.7534,1268421.0
2023-02-04,521.8027,532.3018,519.0226,521.7534,1268421.0
2023-02-05,521.8027,532.3018,519.0226,521.7534,1268421.0
2023-02-06,514.5075,522.4927,510.9092,513.5709,1008431.0
2023-02-07,514.4976,528.9795,509.5192,525.6869,1254149.0
2023-02-08,521.5069,525.7263,507.2517,510.574,1143487.0
2023-02-09,520.5112,525.4503,505.1026,508.2179,1073160.0
2023-02-10,503.7224,506.5715,491.3699,497.8469,1036408.0
2023-02-11,503.7224,506.5715,491.3699,497.8469,1036408.0
2023-02-12,503.7224,506.5715,491.3699,497.8469,1036408.0
2023-02-13,501.0508,503.7323,495.195,503.0619,889321.0
2023-02-14,495.7865,513.5064,492.0009,508.8981,948929.0
2023-02-15,499.5326,513.2752,496.8068,512.9203,855499.0
2023-02-16,500.9522,507.4995,493.2529,494.2288,1090603.0
2023-02-17,492.1586,492.1586,480.6046,488.6392,1384160.0
2023-02-18,492.1586,492.1586,480.6046,488.6392,1384160.0
2023-02-19,492.1586,492.1586,480.6046,488.6392,1384160.0
2023-02-20,492.1586,492.1586,480.6046,488.6392,1384160.0
2023-02-21,481.0877,485.031,470.3026,471.5152,1245910.0
2023-02-22,474.2854,478.3569,467.5916,470.4801,1041787.0
2023-02-23,483.779,485.933,466.7438,478.5048,1227212.0
2023-02-24,470.4998,476.9795,466.9705,471.8307,1035340.0
2023-02-25,470.4998,476.9795,466.9705,471.8307,1035340.0
2023-02-26,470.4998,476.9795,466.9705,471.8307,1035340.0
2023-02-27,482.7932,483.9614,474.3544,475.8726,790542.0
2023-02-28,475.7247,486.4717,472.432,479.1259,1090034.0
2023-03-01,483.01,490.3742,480.3187,483.9663,856630.0
2023-03-02,472.2151,487.0914,467.562,483.0396,873388.0
2023-03-03,481.9946,486.214,473.2651,484.686,1684541.0
2023-03-04,481.9946,486.214,473.2651,484.686,1684541.0
2023-03-05,481.9946,486.214,473.2651,484.686,1684541.0
2023-03-06,487.7519,492.336,475.9416,478.347,973240.0
2023-03-07,479.8751,482.3442,469.9625,472.8658,938217.0
2023-03-08,475.2614,488.4617,474.8966,486.4112,1054052.0
2023-03-09,484.4888,496.6715,481.344,483.3354,1328677.0
2023-03-10,487.4364,489.0334,466.8226,472.0377,1180353.0
2023-03-11,487.4364,489.0334,466.8226,472.0377,1180353.0
2023-03-12,487.4364,489.0334,466.8226,472.0377,1180353.0
2023-03-13,462.4258,476.819,460.4098,470.2435,942904.0
2023-03-14,480.0039,494.4113,479.4993,488.7503,1310635.0
2023-03-15,481.1417,483.8131,468.967,481.8936,1214511.0
2023-03-16,477.8272,510.458,475.3685,509.7357,1776693.0
2023-03-17,509.7357,514.3959,498.4713,502.978,1702834.0
2023-03-18,509.7357,514.3959,498.4713,502.978,1702834.0
2023-03-19,509.7357,514.3959,498.4713,502.978,1702834.0
2023-03-20,505.0954,510.1018,500.3858,507.8558,755262.0
2023-03-21,511.4672,516.0432,492.8307,501.9886,1028550.0
2023-03-22,501.6225,519.4419,500.4748,500.9398,1213914.0
2023-03-23,508.9442,526.9218,507.8954,518.0468,1537908.0
2023-03-24,509.5477,511.9322,493.4995,496.7447,1396527.0
2023-03-25,509.5477,511.9322,493.4995,496.7447,1396527.0
2023-03-26,509.5477,511.9322,493.4995,496.7447,1396527.0
2023-03-27,502.8791,504.4028,489.4429,490.5213,1107109.0
2023-03-28,490.1552,491.2931,473.7013,479.9445,1463624.0
2023-03-29,489.3044,515.6376,487.0435,510.2898,2072211.0
2023-03-30,518.0666,527.1148,516.4342,525.7345,2055845.0
2023-03-31,522.0539,527.4413,519.8277,524.5077,1163703.0
2023-04-01,522.0539,527.4413,519.8277,524.5077,1163703.0
2023-04-02,522.0539,527.4413,519.8277,524.5077,1163703.0
2023-04-03,518.5415,520.6391,509.1718,515.9888,1110179.0
2023-04-04,517.463,518.5613,495.9334,498.9511,1269788.0
2023-04-05,494.6076,494.6076,481.3099,488.2556,1607304.0
2023-04-06,480.8943,491.1348,475.3635,488.5623,965156.0
2023-04-07,480.8943,491.1348,475.3635,488.5623,965156.0
2023-04-08,480.8943,491.1348,475.3635,488.5623,965156.0
2023-04-09,480.8943,491.1348,475.3635,488.5623,965156.0
2023-04-10,481.0724,506.0254,480.9141,502.0876,1339022.0
2023-04-11,504.8975,506.342,500.2967,502.137,908042.0
2023-04-12,507.9053,508.2331,490.8676,491.8076,972774.0
2023-04-13,494.2019,496.7596,485.3071,493.074,1297098.0
2023-04-14,491.8274,500.5045,487.375,495.5377,924731.0
2023-04-15,491.8274,500.5045,487.375,495.5377,924731.0
2023-04-16,491.8274,500.5045,487.375,495.5377,924731.0
2023-04-17,484.8025,489.7842,477.9904,487.4443,1247767.0
2023-04-18,489.522,495.1419,483.9269,490.1256,899545.0
2023-04-19,480.835,488.68,477.6332,485.8216,1722137.0
2023-04-20,505.5505,530.8201,502.7307,520.9458,4047968.0
2023-04-21,518.6404,518.7779,508.3901,511.7146,1438730.0
2023-04-22,518.6404,518.7779,508.3901,511.7146,1438730.0
2023-04-23,518.6404,518.7779,508.3901,511.7146,1438730.0
2023-04-24,509.9138,512.598,501.019,508.9343,1024675.0
2023-04-25,506.1343,511.1506,494.1698,494.4295,1371076.0
2023-04-26,497.9221,502.3349,489.9178,492.1341,1294940.0
2023-04-27,498.219,514.01,488.1962,513.3966,1983099.0
2023-04-28,513.7626,518.9175,507.094,518.5316,1145857.0
2023-04-29,513.7626,518.9175,507.094,518.5316,1145857.0
2023-04-30,513.7626,518.9175,507.094,518.5316,1145857.0
2023-05-01,518.3238,525.8632,515.8305,518.2843,838430.0
2023-05-02,518.2051,521.114,508.8255,516.3549,946579.0
2023-05-03,516.9782,521.4207,507.5788,509.1025,1362782.0
2023-05-04,509.6071,510.1909,501.8204,506.817,780162.0
2023-05-05,513.5054,525.4674,511.0559,524.1515,1401933.0
2023-05-06,513.5054,525.4674,511.0559,524.1515,1401933.0
2023-05-07,513.5054,525.4674,511.0559,524.1515,1401933.0
2023-05-08,524.3889,525.8928,517.6709,521.2129,795695.0
2023-05-09,514.0793,514.4157,506.6735,510.3096,1000209.0
2023-05-10,518.5712,525.8434,514.5443,521.7175,1096956.0
2023-05-11,522.8455,525.2003,515.1478,521.8956,716201.0
2023-05-12,524.3889,527.8519,515.8701,521.5196,916938.0
2023-05-13,524.3889,527.8519,515.8701,521.5196,916938.0
2023-05-14,524.3889,527.8519,515.8701,521.5196,916938.0
2023-05-15,524.3889,546.6407,524.3395,546.4232,1745581.0
2023-05-16,544.5037,558.217,543.4747,553.0176,1738803.0
2023-05-17,558.5336,574.1168,554.1802,568.032,1667440.0
2023-05-18,567.9231,593.9348,567.9231,592.4012,1922269.0
2023-05-19,588.958,589.3835,582.0717,582.6258,1225335.0
2023-05-20,588.958,589.3835,582.0717,582.6258,1225335.0
2023-05-21,588.958,589.3835,582.0717,582.6258,1225335.0
2023-05-22,578.6088,585.4159,575.5812,578.8759,1042396.0
2023-05-23,573.9684,575.314,566.063,567.4185,1066850.0
2023-05-24,557.5739,563.1146,553.4876,559.8792,1325533.0
2023-05-25,579.7961,600.366,573.7953,595.7256,2055412.0
2023-05-26,598.5949,626.3084,593.6281,621.5988,2198852.0
2023-05-27,598.5949,626.3084,593.6281,621.5988,2198852.0
2023-05-28,598.5949,626.3084,593.6281,621.5988,2198852.0
2023-05-29,598.5949,626.3084,593.6281,621.5988,2198852.0
2023-05-30,633.2244,637.7756,612.6446,623.2907,1365595.0
2023-05-31,611.8432,623.6518,607.3908,610.1711,2689108.0
2023-06-01,610.1711,618.8532,598.2684,613.2976,1455738.0
2023-06-02,613.4361,615.405,601.3158,607.1731,1181425.0
2023-06-03,613.4361,615.405,601.3158,607.1731,1181425.0
2023-06-04,613.4361,615.405,601.3158,607.1731,1181425.0
2023-06-05,605.0954,607.4007,596.6359,599.1985,1044297.0
2023-06-06,589.7496,609.2014,587.4888,605.7187,1106444.0
2023-06-07,606.4311,614.653,601.1377,604.3137,1202706.0
2023-06-08,605.4614,609.6665,598.1002,608.0339,911308.0
2023-06-09,611.7145,614.5344,599.3469,600.1681,1067590.0
2023-06-10,611.7145,614.5344,599.3469,600.1681,1067590.0
2023-06-11,611.7145,614.5344,599.3469,600.1681,1067590.0
2023-06-12,606.1738,621.8956,600.8211,620.8864,1509703.0
2023-06-13,620.0878,624.7806,611.0593,620.6236,1176072.0
2023-06-14,615.1271,625.7628,608.2317,625.0783,1121935.0
2023-06-15,612.8452,620.2118,611.5752,616.1192,1862518.0
2023-06-16,618.7187,619.0857,605.5728,607.8349,2678810.0
2023-06-17,618.7187,619.0857,605.5728,607.8349,2678810.0
2023-06-18,618.7187,619.0857,605.5728,607.8349,2678810.0
2023-06-19,618.7187,619.0857,605.5728,607.8349,2678810.0
2023-06-20,606.0093,613.8175,603.1817,609.4521,981130.0
2023-06-21,604.5013,610.9601,597.5761,601.0387,898808.0
2023-06-22,596.3756,619.5719,593.7167,614.9981,1173732.0
2023-06-23,604.7096,606.5451,596.6435,603.9754,1080818.0
2023-06-24,604.7096,606.5451,596.6435,603.9754,1080818.0
2023-06-25,604.7096,606.5451,596.6435,603.9754,1080818.0
2023-06-26,609.3231,628.4317,608.8667,615.4545,1344118.0
2023-06-27,618.8377,645.1195,617.1213,644.0579,1335495.0
2023-06-28,634.96,644.5589,630.9702,637.1328,1180552.0
2023-06-29,642.53,642.8029,631.0013,635.3271,1402291.0
2023-06-30,639.2659,643.7702,633.8885,637.8074,1086654.0
2023-07-01,639.2659,643.7702,633.8885,637.8074,1086654.0
2023-07-02,639.2659,643.7702,633.8885,637.8074,1086654.0
2023-07-03,637.8074,645.8934,633.829,645.8735,621934.0
2023-07-04,637.8074,645.8934,633.829,645.8735,621934.0
2023-07-05,639.0079,641.0021,623.5603,623.6397,1105872.0
2023-07-06,612.5872,617.8496,606.8527,616.1192,1297850.0
2023-07-07,616.9824,624.4135,612.0912,613.0138,728901.0
2023-07-08,616.9824,624.4135,612.0912,613.0138,728901.0
2023-07-09,616.9824,624.4135,612.0912,613.0138,728901.0
2023-07-10,615.1271,625.3263,612.746,622.7071,1288193.0
2023-07-11,623.6099,625.1874,603.4794,614.5517,1203283.0
2023-07-12,624.0167,624.0564,612.9332,617.7067,1303288.0
2023-07-13,622.0721,637.0336,622.0721,633.2833,1088855.0
2023-07-14,637.0732,642.0935,630.922,633.5412,919115.0
2023-07-15,637.0732,642.0935,630.922,633.5412,919115.0
2023-07-16,637.0732,642.0935,630.922,633.5412,919115.0
2023-07-17,630.0092,658.6151,630.0092,654.8822,1383660.0
2023-07-18,649.098,655.7949,643.5817,650.7846,1023685.0
2023-07-19,647.3221,649.0665,633.1989,635.079,932587.0
2023-07-20,624.7509,624.9195,607.7952,610.6823,1672011.0
2023-07-21,614.6509,622.0225,613.1329,618.7286,2574222.0
2023-07-22,614.6509,622.0225,613.1329,618.7286,2574222.0
2023-07-23,614.6509,622.0225,613.1329,618.7286,2574222.0
2023-07-24,624.5425,637.5346,624.0564,634.0075,1147627.0
2023-07-25,634.0075,649.2412,633.0352,645.1294,908721.0
2023-07-26,636.974,643.2444,627.1717,637.3213,1361394.0
2023-07-27,669.6948,710.3131,668.028,696.433,3389965.0
2023-07-28,704.7075,718.3792,700.0523,715.5912,1850372.0
2023-07-29,704.7075,718.3792,700.0523,715.5912,1850372.0
2023-07-30,704.7075,718.3792,700.0523,715.5912,1850372.0
2023-07-31,715.7897,720.8149,708.1055,712.843,1135975.0
2023-08-01,703.2788,713.8352,702.872,710.2734,953682.0
2023-08-02,699.6575,701.6914,678.2272,680.4893,1498483.0
2023-08-03,675.856,689.5476,672.195,687.9105,1215750.0
2023-08-04,687.9105,697.1077,681.1342,685.0333,665286.0
2023-08-05,687.9105,697.1077,681.1342,685.0333,665286.0
2023-08-06,687.9105,697.1077,681.1342,685.0333,665286.0
2023-08-07,692.5141,701.0068,685.7973,699.8162,684772.0
2023-08-08,690.1428,692.9407,681.283,690.5298,809577.0
2023-08-09,691.2937,694.4487,680.3008,680.658,814023.0
2023-08-10,686.1941,695.4706,675.5286,680.9953,937843.0
2023-08-11,665.5378,667.2046,646.2803,646.8458,1603481.0
2023-08-12,665.5378,667.2046,646.2803,646.8458,1603481.0
2023-08-13,665.5378,667.2046,646.2803,646.8458,1603481.0
2023-08-14,645.8835,662.0157,641.9149,661.9561,1301665.0
2023-08-15,656.0033,660.5771,649.5048,650.6755,671318.0
2023-08-16,654.277,654.6837,640.6152,641.2105,808811.0
2023-08-17,645.0699,654.024,641.6669,643.4626,891392.0
2023-08-18,637.5792,651.5635,634.4441,647.8082,933600.0
2023-08-19,637.5792,651.5635,634.4441,647.8082,933600.0
2023-08-20,637.5792,651.5635,634.4441,647.8082,933600.0
2023-08-21,649.852,666.9764,648.5821,663.9801,908253.0
2023-08-22,672.076,675.204,658.9304,661.5791,627888.0
2023-08-23,661.2021,676.3422,659.6246,672.7605,871289.0
2023-08-24,685.2317,686.2834,647.7288,650.7747,1135023.0
2023-08-25,653.5825,661.1227,641.4287,655.0806,760233.0
2023-08-26,653.5825,661.1227,641.4287,655.0806,760233.0
2023-08-27,653.5825,661.1227,641.4287,655.0806,760233.0
2023-08-28,664.496,669.4567,656.4498,661.083,609304.0
2023-08-29,657.9677,686.2437,656.6383,679.269,1039814.0
2023-08-30,678.3761,683.8428,667.016,681.1342,902711.0
2023-08-31,675.3103,698.8638,675.3103,696.8795,1681627.0
2023-09-01,703.7054,706.3147,692.6133,696.4429,645375.0
2023-09-02,703.7054,706.3147,692.6133,696.4429,645375.0
2023-09-03,703.7054,706.3147,692.6133,696.4429,645375.0
2023-09-04,703.7054,706.3147,692.6133,696.4429,645375.0
2023-09-05,692.7621,701.9096,689.7311,695.2623,520004.0
2023-09-06,691.6807,702.877,682.3347,690.7679,901281.0
2023-09-07,675.6477,676.2503,659.7734,671.3815,1204022.0
2023-09-08,668.2066,675.1119,661.2716,663.6229,902533.0
2023-09-09,668.2066,675.1119,661.2716,663.6229,902533.0
2023-09-10,668.2066,675.1119,661.2716,663.6229,902533.0
