,OXM US Equity,OXM US Equity,OXM US Equity,OXM US Equity,OXM US Equity
2022-05-30,84.5205,87.864,84.5205,87.3905,132607.0
2022-05-31,86.5391,88.1845,85.2189,87.2087,252920.0
2022-06-01,87.5148,88.7298,86.2999,87.8018,195887.0
2022-06-02,88.1845,90.0691,88.1845,89.9734,152440.0
2022-06-03,89.6578,90.9923,89.1029,90.4135,125079.0
2022-06-04,89.6578,90.9923,89.1029,90.4135,125079.0
2022-06-05,89.6578,90.9923,89.1029,90.4135,125079.0
2022-06-06,90.9492,91.131,89.2033,89.7343,225470.0
2022-06-07,87.6679,89.6386,87.3905,88.2132,210051.0
2022-06-08,87.4766,89.1986,87.0604,87.8975,350061.0
2022-06-09,92.2981,94.9767,90.9875,92.2599,512674.0
2022-06-10,91.3032,92.7095,89.4951,89.8395,248069.0
2022-06-11,91.3032,92.7095,89.4951,89.8395,248069.0
2022-06-12,91.3032,92.7095,89.4951,89.8395,248069.0
2022-06-13,87.4096,88.3376,84.5014,84.9223,345775.0
2022-06-14,84.9223,86.0129,84.4201,85.0945,348123.0
2022-06-15,86.4721,88.2036,86.0464,87.2565,297580.0
2022-06-16,85.6398,85.6398,78.5797,80.0721,303221.0
2022-06-17,81.067,85.0084,80.7609,84.6736,426268.0
2022-06-18,81.067,85.0084,80.7609,84.6736,426268.0
2022-06-19,81.067,85.0084,80.7609,84.6736,426268.0
2022-06-20,81.067,85.0084,80.7609,84.6736,426268.0
2022-06-21,86.3382,87.4287,84.1187,86.9217,202855.0
2022-06-22,85.8885,87.5722,85.3193,86.1564,130324.0
2022-06-23,86.9887,88.6006,86.0129,88.3567,128294.0
2022-06-24,88.9594,91.0353,88.8829,90.9588,449308.0
2022-06-25,88.9594,91.0353,88.8829,90.9588,449308.0
2022-06-26,88.9594,91.0353,88.8829,90.9588,449308.0
2022-06-27,91.8868,92.5516,90.4374,91.198,204271.0
2022-06-28,91.9155,92.5469,89.3899,89.763,124398.0
2022-06-29,89.763,89.8586,85.5202,86.8739,117662.0
2022-06-30,85.9268,86.3477,84.31,84.8936,234007.0
2022-07-01,84.1857,85.5872,82.4595,83.6691,256894.0
2022-07-02,84.1857,85.5872,82.4595,83.6691,256894.0
2022-07-03,84.1857,85.5872,82.4595,83.6691,256894.0
2022-07-04,84.1857,85.5872,82.4595,83.6691,256894.0
2022-07-05,81.9471,85.8694,81.9375,85.1041,263761.0
2022-07-06,84.597,85.6876,83.4012,83.937,167752.0
2022-07-07,83.9274,86.099,83.9274,85.3432,152965.0
2022-07-08,85.3241,85.592,83.3821,84.6449,156834.0
2022-07-09,85.3241,85.592,83.3821,84.6449,156834.0
2022-07-10,85.3241,85.592,83.3821,84.6449,156834.0
2022-07-11,83.6404,84.3579,82.368,82.5211,129551.0
2022-07-12,82.5307,84.3292,82.2532,82.789,142322.0
2022-07-13,81.8132,83.3534,81.0192,81.9184,116579.0
2022-07-14,80.503,81.3022,79.4006,80.2912,125505.0
2022-07-15,82.2361,83.2231,80.2527,82.5346,120098.0
2022-07-16,82.2361,83.2231,80.2527,82.5346,120098.0
2022-07-17,82.2361,83.2231,80.2527,82.5346,120098.0
2022-07-18,83.4493,84.8166,83.2856,84.4892,233089.0
2022-07-19,85.7698,89.1301,85.5965,87.9362,190702.0
2022-07-20,87.9362,89.4671,87.3585,89.3997,106600.0
2022-07-21,89.8907,90.4395,88.148,90.3914,89027.0
2022-07-22,91.5757,92.2786,89.7704,90.4203,81488.0
2022-07-23,91.5757,92.2786,89.7704,90.4203,81488.0
2022-07-24,91.5757,92.2786,89.7704,90.4203,81488.0
2022-07-25,91.4409,91.6238,89.8474,90.3433,108376.0
2022-07-26,88.9568,89.6933,86.8578,87.9265,156917.0
2022-07-27,88.3983,90.8006,86.9059,90.4492,102737.0
2022-07-28,90.3047,92.0956,89.0621,91.7009,106247.0
2022-07-29,91.6046,92.3941,90.324,91.8549,94822.0
2022-07-30,91.6046,92.3941,90.324,91.8549,94822.0
2022-07-31,91.6046,92.3941,90.324,91.8549,94822.0
2022-08-01,91.0846,94.0887,90.2277,93.3377,211743.0
2022-08-02,93.4147,94.002,90.9884,91.0172,87571.0
2022-08-03,91.6142,93.8047,91.0606,93.0296,91908.0
2022-08-04,93.4821,95.2441,92.7889,95.0612,85986.0
2022-08-05,93.8865,95.947,93.3473,95.3211,90467.0
2022-08-06,93.8865,95.947,93.3473,95.3211,90467.0
2022-08-07,93.8865,95.947,93.3473,95.3211,90467.0
2022-08-08,95.7063,98.0075,95.7063,96.7943,153586.0
2022-08-09,96.361,96.361,94.3872,95.1286,180689.0
2022-08-10,96.8135,100.2124,96.8135,99.8561,205786.0
2022-08-11,100.713,102.8939,100.1016,100.7419,191014.0
2022-08-12,101.05,102.7639,100.4049,102.4847,118710.0
2022-08-13,101.05,102.7639,100.4049,102.4847,118710.0
2022-08-14,101.05,102.7639,100.4049,102.4847,118710.0
2022-08-15,101.1271,104.4489,100.3905,104.3429,167557.0
2022-08-16,104.1985,112.3586,103.823,111.4198,274145.0
2022-08-17,110.6399,112.97,109.6578,112.0553,301779.0
2022-08-18,111.6316,113.5284,110.8036,113.1722,243642.0
2022-08-19,113.2588,114.1302,110.6303,113.5862,248198.0
2022-08-20,113.2588,114.1302,110.6303,113.5862,248198.0
2022-08-21,113.2588,114.1302,110.6303,113.5862,248198.0
2022-08-22,111.7568,111.8916,109.7349,111.4391,211390.0
2022-08-23,113.5766,115.0594,112.9363,113.0566,194159.0
2022-08-24,112.8256,112.8256,109.9756,110.2644,208000.0
2022-08-25,110.2452,113.254,109.8167,110.948,191288.0
2022-08-26,110.8806,111.3909,108.8972,109.2149,164462.0
2022-08-27,110.8806,111.3909,108.8972,109.2149,164462.0
2022-08-28,110.8806,111.3909,108.8972,109.2149,164462.0
2022-08-29,107.8381,110.1778,107.3181,109.6963,133787.0
2022-08-30,109.2919,110.4185,105.5946,106.2783,254294.0
2022-08-31,105.7872,105.7872,102.1862,102.7639,401463.0
2022-09-01,101.2426,101.4929,97.0543,98.6237,518450.0
2022-09-02,93.6554,95.533,89.1108,89.4382,867288.0
2022-09-03,93.6554,95.533,89.1108,89.4382,867288.0
2022-09-04,93.6554,95.533,89.1108,89.4382,867288.0
2022-09-05,93.6554,95.533,89.1108,89.4382,867288.0
2022-09-06,90.0255,91.1616,86.9059,87.3199,423529.0
2022-09-07,87.1755,88.5042,86.126,86.7904,336105.0
2022-09-08,85.7505,87.8688,85.1439,87.214,208485.0
2022-09-09,87.2333,89.9581,87.2333,88.6872,211281.0
2022-09-10,87.2333,89.9581,87.2333,88.6872,211281.0
2022-09-11,87.2333,89.9581,87.2333,88.6872,211281.0
2022-09-12,89.5922,90.2951,87.6762,88.899,358342.0
2022-09-13,86.2319,86.7519,83.122,83.4204,375574.0
2022-09-14,83.3627,83.6731,81.8414,83.0449,343346.0
2022-09-15,83.0353,85.7601,83.0257,85.4809,376641.0
2022-09-16,84.1041,84.9225,81.8366,83.4782,595923.0
2022-09-17,84.1041,84.9225,81.8366,83.4782,595923.0
2022-09-18,84.1041,84.9225,81.8366,83.4782,595923.0
2022-09-19,83.2182,86.9829,83.2182,86.6748,262309.0
2022-09-20,88.3791,93.2607,87.6954,91.7779,671466.0
2022-09-21,93.7806,94.9456,88.7353,88.7642,461810.0
2022-09-22,89.6115,91.0846,87.3199,88.2924,415242.0
2022-09-23,86.4052,87.3296,83.8778,84.5758,365140.0
2022-09-24,86.4052,87.3296,83.8778,84.5758,365140.0
2022-09-25,86.4052,87.3296,83.8778,84.5758,365140.0
2022-09-26,84.4892,87.7532,84.3929,85.7409,416396.0
2022-09-27,86.6748,88.6583,85.7216,87.5607,276843.0
2022-09-28,87.9458,90.6706,87.4355,90.1025,344916.0
2022-09-29,89.1301,89.1301,85.6639,86.4823,223677.0
2022-09-30,85.5387,87.6666,82.5635,86.4438,335904.0
2022-10-01,85.5387,87.6666,82.5635,86.4438,335904.0
2022-10-02,85.5387,87.6666,82.5635,86.4438,335904.0
2022-10-03,86.8963,86.9444,82.4095,83.7574,410945.0
2022-10-04,85.6253,87.8399,85.6253,86.9541,288846.0
2022-10-05,85.2306,88.0998,84.2389,87.7532,260194.0
2022-10-06,87.3873,89.236,87.1466,88.1576,177485.0
2022-10-07,86.9541,87.5414,85.0428,86.1838,211717.0
2022-10-08,86.9541,87.5414,85.0428,86.1838,211717.0
2022-10-09,86.9541,87.5414,85.0428,86.1838,211717.0
2022-10-10,86.6363,87.6377,84.6721,85.8275,142341.0
2022-10-11,85.5194,89.4189,84.6914,87.5318,254419.0
2022-10-12,87.4933,87.9843,86.4149,86.8674,159937.0
2022-10-13,85.2011,89.0713,84.0968,88.4077,221007.0
2022-10-14,88.9889,89.5024,85.5596,85.6661,183513.0
2022-10-15,88.9889,89.5024,85.5596,85.6661,183513.0
2022-10-16,88.9889,89.5024,85.5596,85.6661,183513.0
2022-10-17,87.7199,90.4857,87.6036,90.0836,191728.0
2022-10-18,91.6046,93.1158,90.5971,91.2558,164706.0
2022-10-19,90.6746,91.498,89.0471,90.1708,194384.0
2022-10-20,89.9092,91.808,87.1968,87.6521,174377.0
2022-10-21,88.2721,91.1977,88.0105,90.5583,155000.0
2022-10-22,88.2721,91.1977,88.0105,90.5583,155000.0
2022-10-23,88.2721,91.1977,88.0105,90.5583,155000.0
2022-10-24,90.6455,92.5442,89.9383,91.7305,164394.0
2022-10-25,91.2558,94.2105,91.2558,93.697,147428.0
2022-10-26,93.2902,96.1092,92.6605,94.133,122614.0
2022-10-27,94.7142,96.4046,92.6411,93.1836,165834.0
2022-10-28,93.6292,97.3976,92.2052,97.3105,173267.0
2022-10-29,93.6292,97.3976,92.2052,97.3105,173267.0
2022-10-30,93.6292,97.3976,92.2052,97.3105,173267.0
2022-10-31,97.0198,99.1026,95.5861,98.5505,157076.0
2022-11-01,100.0326,100.362,98.5698,99.4417,184248.0
2022-11-02,98.4245,100.7689,95.7605,96.0511,242480.0
2022-11-03,95.712,97.882,94.0167,96.332,229705.0
2022-11-04,98.628,99.3739,96.1577,98.5795,151279.0
2022-11-05,98.628,99.3739,96.1577,98.5795,151279.0
2022-11-06,98.628,99.3739,96.1577,98.5795,151279.0
2022-11-07,99.8486,100.1683,94.9564,95.5377,208903.0
2022-11-08,96.6808,96.6808,93.2709,94.4817,213942.0
2022-11-09,93.4742,95.4214,89.8996,90.2967,214344.0
2022-11-10,93.7552,100.6428,93.7552,100.0617,213762.0
2022-11-11,100.2651,103.3361,100.2651,102.7354,131935.0
2022-11-12,100.2651,103.3361,100.2651,102.7354,131935.0
2022-11-13,100.2651,103.3361,100.2651,102.7354,131935.0
2022-11-14,101.3501,105.1282,101.3501,103.5492,221217.0
2022-11-15,105.5932,109.9816,103.462,109.3132,181438.0
2022-11-16,106.6201,107.3321,103.9754,104.3532,175257.0
2022-11-17,103.617,105.0992,102.7936,104.9539,108894.0
2022-11-18,106.8042,107.4532,105.0023,105.5835,91412.0
2022-11-19,106.8042,107.4532,105.0023,105.5835,91412.0
2022-11-20,106.8042,107.4532,105.0023,105.5835,91412.0
2022-11-21,105.5448,107.4338,103.1617,105.1282,107095.0
2022-11-22,106.5329,111.3863,105.4964,110.931,173738.0
2022-11-23,110.1076,112.7474,109.4295,111.057,129999.0
2022-11-24,110.1076,112.7474,109.4295,111.057,129999.0
2022-11-25,110.5338,111.3815,109.2938,109.4585,43121.0
2022-11-26,110.5338,111.3815,109.2938,109.4585,43121.0
2022-11-27,110.5338,111.3815,109.2938,109.4585,43121.0
2022-11-28,108.9742,110.7373,107.7632,108.0538,172272.0
2022-11-29,107.8795,108.7804,107.3418,107.5307,92268.0
2022-11-30,107.182,109.5845,105.569,109.3326,145171.0
2022-12-01,108.8482,110.4273,108.2476,109.9623,127267.0
2022-12-02,108.451,112.7934,107.9376,111.987,163335.0
2022-12-03,108.451,112.7934,107.9376,111.987,163335.0
2022-12-04,108.451,112.7934,107.9376,111.987,163335.0
2022-12-05,110.282,110.5387,105.9904,106.4554,155068.0
2022-12-06,106.4554,106.7364,104.6148,105.1379,243985.0
2022-12-07,104.8667,107.0948,102.9486,104.8085,301222.0
2022-12-08,111.367,112.3648,97.8336,98.6376,514025.0
2022-12-09,97.2814,99.8583,96.9617,97.6495,284332.0
2022-12-10,97.2814,99.8583,96.9617,97.6495,284332.0
2022-12-11,97.2814,99.8583,96.9617,97.6495,284332.0
2022-12-12,97.1942,100.5897,96.6808,100.1198,244389.0
2022-12-13,102.6192,104.0675,99.4514,100.2264,229458.0
2022-12-14,100.3814,101.4179,97.2717,99.3158,137326.0
2022-12-15,97.8433,98.0612,95.6733,96.5936,152850.0
2022-12-16,94.8886,96.5355,94.7336,95.2858,426302.0
2022-12-17,94.8886,96.5355,94.7336,95.2858,426302.0
2022-12-18,94.8886,96.5355,94.7336,95.2858,426302.0
2022-12-19,95.4698,95.4698,92.8445,93.232,191459.0
2022-12-20,93.0092,93.4113,90.6649,90.6746,171750.0
2022-12-21,92.3602,94.7045,91.2703,93.7842,137292.0
2022-12-22,92.3892,92.9899,90.4518,92.922,101252.0
2022-12-23,93.1642,93.2999,91.5658,93.0674,64159.0
2022-12-24,93.1642,93.2999,91.5658,93.0674,64159.0
2022-12-25,93.1642,93.2999,91.5658,93.0674,64159.0
2022-12-26,93.1642,93.2999,91.5658,93.0674,64159.0
2022-12-27,93.6292,94.2831,92.3214,93.4549,78194.0
2022-12-28,93.4549,93.6099,90.0885,90.4227,105559.0
2022-12-29,91.2364,93.0092,91.2171,92.5442,119070.0
2022-12-30,92.0017,92.45,89.7494,90.2677,149383.0
2022-12-31,92.0017,92.45,89.7494,90.2677,149383.0
2023-01-01,92.0017,92.45,89.7494,90.2677,149383.0
2023-01-02,92.0017,92.45,89.7494,90.2677,149383.0
2023-01-03,91.3042,91.4738,88.9502,89.2408,251066.0
2023-01-04,90.6164,92.5152,89.5411,91.2074,179368.0
2023-01-05,90.6455,92.1664,89.8414,91.4108,121999.0
2023-01-06,92.6024,95.993,91.5949,95.5377,172226.0
2023-01-07,92.6024,95.993,91.5949,95.5377,172226.0
2023-01-08,92.6024,95.993,91.5949,95.5377,172226.0
2023-01-09,96.6227,100.052,95.2277,99.3255,293483.0
2023-01-10,98.3858,103.1229,98.3373,102.9195,227443.0
2023-01-11,102.8904,103.6557,102.0476,102.6095,138072.0
2023-01-12,103.486,103.486,101.329,102.4635,110558.0
2023-01-13,101.9279,104.8882,101.9279,104.3526,108023.0
2023-01-14,101.9279,104.8882,101.9279,104.3526,108023.0
2023-01-15,101.9279,104.8882,101.9279,104.3526,108023.0
2023-01-16,101.9279,104.8882,101.9279,104.3526,108023.0
2023-01-17,103.9923,104.1774,102.556,103.3204,132856.0
2023-01-18,103.2815,104.7909,103.0575,103.0575,95063.0
2023-01-19,102.7653,103.1159,101.3679,102.8043,121652.0
2023-01-20,103.223,106.534,102.1616,106.5145,123372.0
2023-01-21,103.223,106.534,102.1616,106.5145,123372.0
2023-01-22,103.223,106.534,102.1616,106.5145,123372.0
2023-01-23,106.1444,108.7445,105.0879,108.1407,116423.0
2023-01-24,107.683,110.2928,107.683,110.1273,91583.0
2023-01-25,110.0397,111.6172,109.5041,111.3056,108395.0
2023-01-26,111.9094,112.8637,109.8546,111.4127,92155.0
2023-01-27,111.2959,114.188,111.0621,114.1588,120318.0
2023-01-28,111.2959,114.188,111.0621,114.1588,120318.0
2023-01-29,111.2959,114.188,111.0621,114.1588,120318.0
2023-01-30,113.6817,114.5289,112.3573,112.6494,106279.0
2023-01-31,112.9124,115.7559,112.9124,114.1491,183832.0
2023-02-01,113.6232,116.4375,112.1187,115.0158,124753.0
2023-02-02,116.2038,118.911,115.5708,118.5604,146058.0
2023-02-03,117.1192,120.138,115.9214,115.9214,156538.0
2023-02-04,117.1192,120.138,115.9214,115.9214,156538.0
2023-02-05,117.1192,120.138,115.9214,115.9214,156538.0
2023-02-06,115.4637,116.0091,112.9708,115.0937,124530.0
2023-02-07,114.5776,114.5776,111.0329,113.0195,102087.0
2023-02-08,111.7243,112.2891,106.6898,107.352,211780.0
2023-02-09,109.0756,110.7018,108.5546,109.5722,164681.0
2023-02-10,108.7348,111.6123,107.3617,111.0719,126088.0
2023-02-11,108.7348,111.6123,107.3617,111.0719,126088.0
2023-02-12,108.7348,111.6123,107.3617,111.0719,126088.0
2023-02-13,110.9258,114.6847,109.7086,114.4705,92758.0
2023-02-14,113.409,114.4218,112.0992,113.5648,77601.0
2023-02-15,112.5423,114.7334,112.4742,114.5191,62790.0
2023-02-16,113.0,114.9866,112.6397,113.857,102090.0
2023-02-17,113.7693,115.5806,113.0097,115.415,87665.0
2023-02-18,113.7693,115.5806,113.0097,115.415,87665.0
2023-02-19,113.7693,115.5806,113.0097,115.415,87665.0
2023-02-20,113.7693,115.5806,113.0097,115.415,87665.0
2023-02-21,113.4577,114.9378,110.5752,111.0135,179840.0
2023-02-22,110.7992,113.5551,110.4584,113.4577,117536.0
2023-02-23,114.188,115.2884,112.182,113.3019,82971.0
2023-02-24,111.4517,112.7079,110.0737,112.6689,74124.0
2023-02-25,111.4517,112.7079,110.0737,112.6689,74124.0
2023-02-26,111.4517,112.7079,110.0737,112.6689,74124.0
2023-02-27,113.8959,114.6749,112.1138,113.0974,97396.0
2023-02-28,113.1169,116.1503,113.1169,114.5289,139267.0
2023-03-01,114.1004,115.8726,111.9629,113.6135,131388.0
2023-03-02,112.7079,115.3663,112.6981,113.5648,130474.0
2023-03-03,114.188,117.9421,112.5228,117.314,128906.0
2023-03-04,114.188,117.9421,112.5228,117.314,128906.0
2023-03-05,114.188,117.9421,112.5228,117.314,128906.0
2023-03-06,117.2458,117.2458,112.1431,112.6981,218216.0
2023-03-07,112.815,114.1394,112.1041,112.2015,87588.0
2023-03-08,112.63,113.4577,110.9355,112.221,81636.0
2023-03-09,112.2697,112.5618,109.6014,110.2539,127094.0
2023-03-10,109.7378,110.0689,105.7647,108.0628,178051.0
2023-03-11,109.7378,110.0689,105.7647,108.0628,178051.0
2023-03-12,109.7378,110.0689,105.7647,108.0628,178051.0
2023-03-13,105.5212,107.4591,103.223,106.3489,217891.0
2023-03-14,108.8808,112.0748,107.6441,111.0914,218354.0
2023-03-15,107.5759,110.8382,105.7647,110.6726,267485.0
2023-03-16,108.5789,114.7723,108.5789,114.3439,157375.0
2023-03-17,113.8375,114.5094,110.955,112.2015,394240.0
2023-03-18,113.8375,114.5094,110.955,112.2015,394240.0
2023-03-19,113.8375,114.5094,110.955,112.2015,394240.0
2023-03-20,113.3506,116.0918,112.3719,112.5715,193114.0
2023-03-21,114.9087,116.9293,113.9933,114.042,125783.0
2023-03-22,113.7011,116.4034,113.5064,114.3146,195515.0
2023-03-23,114.7626,116.4666,110.7797,113.4187,268530.0
2023-03-24,107.4104,109.0658,94.7996,99.0552,787344.0
2023-03-25,107.4104,109.0658,94.7996,99.0552,787344.0
2023-03-26,107.4104,109.0658,94.7996,99.0552,787344.0
2023-03-27,99.6297,101.1626,98.0327,99.1623,334097.0
2023-03-28,99.4836,102.2882,99.06,101.626,158713.0
2023-03-29,102.2492,102.5316,99.2597,100.5646,147748.0
2023-03-30,101.4312,101.85,99.9024,100.0777,130200.0
2023-03-31,100.7106,103.5541,100.7106,102.8238,244048.0
2023-04-01,100.7106,103.5541,100.7106,102.8238,244048.0
2023-04-02,100.7106,103.5541,100.7106,102.8238,244048.0
2023-04-03,102.5219,103.7099,100.6132,103.6515,183633.0
2023-04-04,104.3234,104.6935,100.9443,102.1226,144434.0
2023-04-05,101.1683,101.9766,98.354,98.5975,178542.0
2023-04-06,98.169,98.8312,96.4648,96.5525,124840.0
2023-04-07,98.169,98.8312,96.4648,96.5525,124840.0
2023-04-08,98.169,98.8312,96.4648,96.5525,124840.0
2023-04-09,98.169,98.8312,96.4648,96.5525,124840.0
2023-04-10,96.1532,98.6559,95.6371,98.0619,143467.0
2023-04-11,98.2372,100.1945,98.2372,99.3668,102875.0
2023-04-12,100.3211,100.3211,97.2156,97.7016,135029.0
2023-04-13,98.3191,98.5641,96.7411,98.4073,106752.0
2023-04-14,99.0542,100.5637,98.4759,99.3483,79463.0
2023-04-15,99.0542,100.5637,98.4759,99.3483,79463.0
2023-04-16,99.0542,100.5637,98.4759,99.3483,79463.0
2023-04-17,99.4855,101.73,99.1424,101.5536,145170.0
2023-04-18,102.1025,104.5235,101.0243,104.2098,183207.0
2023-04-19,103.8962,104.6999,102.1417,103.4943,152614.0
2023-04-20,102.8964,104.4549,102.6612,103.4061,115734.0
2023-04-21,103.5041,104.0432,102.6612,103.8962,126088.0
2023-04-22,103.5041,104.0432,102.6612,103.8962,126088.0
2023-04-23,103.5041,104.0432,102.6612,103.8962,126088.0
2023-04-24,103.857,105.7095,103.5531,104.2,200575.0
2023-04-25,103.063,104.6705,98.7014,98.9856,195919.0
2023-04-26,98.4269,100.3382,98.2407,98.8876,176515.0
2023-04-27,99.1718,99.2012,96.6921,99.0052,94256.0
2023-04-28,98.6622,101.2596,98.6622,101.1419,101797.0
2023-04-29,98.6622,101.2596,98.6622,101.1419,101797.0
2023-04-30,98.6622,101.2596,98.6622,101.1419,101797.0
2023-05-01,101.5144,103.7835,101.5144,103.2003,113518.0
2023-05-02,102.2103,102.916,99.8874,101.534,244196.0
2023-05-03,101.387,104.1314,101.387,102.4358,173990.0
2023-05-04,101.2498,101.2498,96.7656,97.9663,153063.0
2023-05-05,99.4071,102.7984,99.4071,102.7886,116115.0
2023-05-06,99.4071,102.7984,99.4071,102.7886,116115.0
2023-05-07,99.4071,102.7984,99.4071,102.7886,116115.0
2023-05-08,103.5237,104.4941,102.2789,103.4453,135126.0
2023-05-09,102.818,105.533,102.671,103.5237,115307.0
2023-05-10,105.4742,105.7683,102.1417,103.906,209010.0
2023-05-11,103.8472,105.8565,103.6805,105.141,112275.0
2023-05-12,105.4644,106.9052,104.6607,105.4546,130574.0
2023-05-13,105.4644,106.9052,104.6607,105.4546,130574.0
2023-05-14,105.4644,106.9052,104.6607,105.4546,130574.0
2023-05-15,105.8467,108.2971,105.3958,106.8954,122311.0
2023-05-16,106.1603,106.7092,104.7293,104.7489,177590.0
2023-05-17,105.3076,107.4149,104.347,106.8366,212338.0
2023-05-18,106.327,108.0373,106.327,107.1209,188268.0
2023-05-19,107.1405,107.3169,100.2598,101.3184,232226.0
2023-05-20,107.1405,107.3169,100.2598,101.3184,232226.0
2023-05-21,107.1405,107.3169,100.2598,101.3184,232226.0
2023-05-22,101.4752,103.1121,101.124,102.4848,116410.0
2023-05-23,101.8477,103.6315,100.9557,103.1219,179764.0
2023-05-24,103.5139,103.5433,99.5737,100.5539,138423.0
2023-05-25,100.2598,101.6222,99.5541,100.5931,208280.0
2023-05-26,99.8089,104.3765,99.8089,103.8962,159213.0
2023-05-27,99.8089,104.3765,99.8089,103.8962,159213.0
2023-05-28,99.8089,104.3765,99.8089,103.8962,159213.0
2023-05-29,99.8089,104.3765,99.8089,103.8962,159213.0
2023-05-30,104.1706,104.1706,99.2895,99.2993,183834.0
2023-05-31,98.9954,98.9954,96.153,97.9565,231187.0
2023-06-01,97.8388,97.8388,94.3201,94.3593,260600.0
2023-06-02,96.1334,98.1907,95.3689,97.8094,371026.0
2023-06-03,96.1334,98.1907,95.3689,97.8094,371026.0
2023-06-04,96.1334,98.1907,95.3689,97.8094,371026.0
2023-06-05,96.7803,97.7506,93.6046,97.0841,286654.0
2023-06-06,97.7996,103.1709,97.7996,101.3282,291072.0
2023-06-07,102.7984,105.7879,102.5338,105.0822,400721.0
2023-06-08,96.6823,100.8773,94.4573,98.9954,803139.0
2023-06-09,99.3679,99.3679,94.9278,97.0645,393913.0
2023-06-10,99.3679,99.3679,94.9278,97.0645,393913.0
2023-06-11,99.3679,99.3679,94.9278,97.0645,393913.0
2023-06-12,97.9957,99.9658,96.3686,98.7112,259349.0
2023-06-13,98.4171,99.1816,96.6234,98.7602,233077.0
2023-06-14,98.9856,100.8773,98.2015,99.4561,242486.0
2023-06-15,98.9562,100.6029,98.0937,100.5343,182986.0
2023-06-16,101.1812,101.1812,96.0746,97.0449,427768.0
2023-06-17,101.1812,101.1812,96.0746,97.0449,427768.0
2023-06-18,101.1812,101.1812,96.0746,97.0449,427768.0
2023-06-19,101.1812,101.1812,96.0746,97.0449,427768.0
2023-06-20,97.1233,98.5053,95.5208,97.0057,367734.0
2023-06-21,96.9567,99.2993,96.9028,98.623,187316.0
2023-06-22,98.4955,98.5543,95.016,95.212,275513.0
2023-06-23,94.1437,94.6908,91.4482,91.5169,548541.0
2023-06-24,94.1437,94.6908,91.4482,91.5169,548541.0
2023-06-25,94.1437,94.6908,91.4482,91.5169,548541.0
2023-06-26,92.2618,95.1385,92.2618,93.977,303069.0
2023-06-27,94.2417,96.1383,93.6438,94.6239,190881.0
2023-06-28,94.2319,94.2319,91.6394,94.0554,346518.0
2023-06-29,94.2515,96.153,94.2515,95.7413,190254.0
2023-06-30,96.1726,97.1429,95.7805,96.4666,181086.0
2023-07-01,96.1726,97.1429,95.7805,96.4666,181086.0
2023-07-02,96.1726,97.1429,95.7805,96.4666,181086.0
2023-07-03,96.8097,101.8379,96.8097,101.8379,151445.0
2023-07-04,96.8097,101.8379,96.8097,101.8379,151445.0
2023-07-05,100.4656,100.647,97.731,98.6426,264883.0
2023-07-06,97.3782,98.0643,95.8785,97.3978,170246.0
2023-07-07,97.3096,98.7308,97.1968,97.6526,152173.0
2023-07-08,97.3096,98.7308,97.1968,97.6526,152173.0
2023-07-09,97.3096,98.7308,97.1968,97.6526,152173.0
2023-07-10,97.388,100.495,97.388,99.3287,203751.0
2023-07-11,99.3385,101.632,98.9856,101.5536,145095.0
2023-07-12,103.1611,103.4649,101.9261,102.2201,157816.0
2023-07-13,101.875,102.4667,100.5878,101.8355,122723.0
2023-07-14,101.8355,102.1511,99.0147,100.3659,114949.0
2023-07-15,101.8355,102.1511,99.0147,100.3659,114949.0
2023-07-16,101.8355,102.1511,99.0147,100.3659,114949.0
2023-07-17,100.938,103.1818,99.8136,103.0782,161440.0
2023-07-18,102.8908,104.9719,102.881,104.5676,200923.0
2023-07-19,104.3111,106.6191,103.5517,106.5007,222053.0
2023-07-20,106.698,108.1577,105.761,107.9999,173626.0
2023-07-21,108.7791,109.5928,105.2185,105.2185,197342.0
2023-07-22,108.7791,109.5928,105.2185,105.2185,197342.0
2023-07-23,108.7791,109.5928,105.2185,105.2185,197342.0
2023-07-24,105.4848,107.053,105.4848,105.6032,218249.0
2023-07-25,105.3763,106.0865,103.4037,103.8081,170140.0
2023-07-26,104.0152,105.401,101.9933,103.2163,147002.0
2023-07-27,104.0251,105.2728,103.2065,104.2026,165948.0
2023-07-28,105.4552,106.7719,105.1593,105.6426,105999.0
2023-07-29,105.4552,106.7719,105.1593,105.6426,105999.0
2023-07-30,105.4552,106.7719,105.1593,105.6426,105999.0
2023-07-31,106.4021,107.4673,104.9769,106.3725,282439.0
2023-08-01,105.4158,107.201,104.607,104.6366,169730.0
2023-08-02,103.1473,105.3171,102.6147,104.8043,133808.0
2023-08-03,104.2914,105.041,102.9106,103.6897,151934.0
2023-08-04,103.8574,105.6328,103.6207,104.538,144522.0
2023-08-05,103.8574,105.6328,103.6207,104.538,144522.0
2023-08-06,103.8574,105.6328,103.6207,104.538,144522.0
2023-08-07,105.4947,106.3133,104.7549,105.9286,113601.0
2023-08-08,104.7747,105.041,101.8158,104.7056,179609.0
2023-08-09,105.0114,105.4454,103.6355,104.8339,137923.0
2023-08-10,105.4158,106.3528,104.1139,104.8733,195969.0
2023-08-11,104.4492,105.1982,103.4037,103.4925,201209.0
2023-08-12,104.4492,105.1982,103.4037,103.4925,201209.0
2023-08-13,104.4492,105.1982,103.4037,103.4925,201209.0
