,BLMN US Equity,BLMN US Equity,BLMN US Equity,BLMN US Equity,BLMN US Equity
2022-07-12,15.5037,15.9556,15.419,15.579,1226476.0
2022-07-13,15.2872,16.0309,15.2119,15.9744,1352006.0
2022-07-14,15.8238,16.0968,15.6261,15.9367,1150088.0
2022-07-15,16.3227,16.558,15.9901,16.4451,1131389.0
2022-07-16,16.3227,16.558,15.9901,16.4451,1131389.0
2022-07-17,16.3227,16.558,15.9901,16.4451,1131389.0
2022-07-18,16.4545,16.7745,16.2097,16.3133,1340594.0
2022-07-19,16.4733,17.1511,16.4733,16.9346,1162401.0
2022-07-20,16.9346,17.5229,16.8687,17.4523,1810902.0
2022-07-21,17.2264,17.377,17.0193,17.3299,1160855.0
2022-07-22,17.3487,17.7253,17.2075,17.3864,1169008.0
2022-07-23,17.3487,17.7253,17.2075,17.3864,1169008.0
2022-07-24,17.3487,17.7253,17.2075,17.3864,1169008.0
2022-07-25,17.5182,17.5558,16.8875,17.0663,1335008.0
2022-07-26,16.8404,17.0381,16.6333,16.8216,1308024.0
2022-07-27,17.0852,17.5558,16.9299,17.4711,1062998.0
2022-07-28,17.5276,18.6854,17.3958,18.6195,3107183.0
2022-07-29,18.8266,19.3067,18.1771,19.1938,2962805.0
2022-07-30,18.8266,19.3067,18.1771,19.1938,2962805.0
2022-07-31,18.8266,19.3067,18.1771,19.1938,2962805.0
2022-08-01,19.0337,19.6174,19.0055,19.2879,2895566.0
2022-08-02,19.062,19.7209,18.9773,19.3538,2422452.0
2022-08-03,19.3914,20.2481,19.3161,20.0127,2575268.0
2022-08-04,19.7962,20.1727,19.495,19.6079,2593100.0
2022-08-05,19.2502,19.9374,19.1279,19.222,2697339.0
2022-08-06,19.2502,19.9374,19.1279,19.222,2697339.0
2022-08-07,19.2502,19.9374,19.1279,19.222,2697339.0
2022-08-08,19.382,20.5493,19.3114,20.2481,1459565.0
2022-08-09,19.9828,20.4897,19.8027,20.3523,1356673.0
2022-08-10,20.9113,22.1715,20.7029,21.982,2176118.0
2022-08-11,22.1052,22.4084,21.8778,21.9915,2418112.0
2022-08-12,22.1431,22.3326,21.9251,22.1336,1231435.0
2022-08-13,22.1431,22.3326,21.9251,22.1336,1231435.0
2022-08-14,22.1431,22.3326,21.9251,22.1336,1231435.0
2022-08-15,21.9915,22.541,21.9915,22.1336,3254090.0
2022-08-16,21.963,22.3894,21.7356,22.2094,1595193.0
2022-08-17,21.9441,22.1336,21.5651,21.7735,1488913.0
2022-08-18,21.7356,21.8778,21.5935,21.7641,1133883.0
2022-08-19,21.3566,21.5698,20.646,20.7408,1485275.0
2022-08-20,21.3566,21.5698,20.646,20.7408,1485275.0
2022-08-21,21.3566,21.5698,20.646,20.7408,1485275.0
2022-08-22,20.2196,20.4091,20.0965,20.1817,1672661.0
2022-08-23,20.3144,20.9682,20.3144,20.4565,1298222.0
2022-08-24,20.2291,20.7408,20.1249,20.6365,1146163.0
2022-08-25,20.7502,21.0534,20.6555,20.845,1046828.0
2022-08-26,20.7976,20.9113,20.2481,20.2575,1871199.0
2022-08-27,20.7976,20.9113,20.2481,20.2575,1871199.0
2022-08-28,20.7976,20.9113,20.2481,20.2575,1871199.0
2022-08-29,20.1533,20.1533,19.6227,19.6985,1198990.0
2022-08-30,19.7933,20.0112,19.3432,19.4522,2039714.0
2022-08-31,19.6227,19.6322,19.0447,19.1584,1116046.0
2022-09-01,18.9974,19.1395,18.6563,19.1205,1248853.0
2022-09-02,19.4237,19.4616,18.8742,18.9974,908557.0
2022-09-03,19.4237,19.4616,18.8742,18.9974,908557.0
2022-09-04,19.4237,19.4616,18.8742,18.9974,908557.0
2022-09-05,19.4237,19.4616,18.8742,18.9974,908557.0
2022-09-06,19.1016,19.2816,18.083,18.2204,1570610.0
2022-09-07,18.1446,19.4853,18.1351,19.3669,1684803.0
2022-09-08,19.13,19.6417,19.0258,19.6132,937444.0
2022-09-09,19.7933,20.1059,19.7554,19.9164,853190.0
2022-09-10,19.7933,20.1059,19.7554,19.9164,853190.0
2022-09-11,19.7933,20.1059,19.7554,19.9164,853190.0
2022-09-12,20.1344,20.4186,19.8596,20.087,878099.0
2022-09-13,19.4522,19.7743,19.3716,19.4237,1039590.0
2022-09-14,19.5469,19.7269,19.1821,19.6227,983931.0
2022-09-15,19.4237,20.087,19.3479,19.6132,1076578.0
2022-09-16,19.31,19.6322,18.8789,19.4995,3873522.0
2022-09-17,19.31,19.6322,18.8789,19.4995,3873522.0
2022-09-18,19.31,19.6322,18.8789,19.4995,3873522.0
2022-09-19,19.13,19.9733,19.13,19.4237,1375771.0
2022-09-20,19.2153,19.2816,18.8458,19.2721,1147653.0
2022-09-21,19.31,19.8027,19.0826,19.1016,978345.0
2022-09-22,18.9121,19.0637,18.0783,18.2109,1655342.0
2022-09-23,17.8888,18.1257,17.0739,17.4529,1388421.0
2022-09-24,17.8888,18.1257,17.0739,17.4529,1388421.0
2022-09-25,17.8888,18.1257,17.0739,17.4529,1388421.0
2022-09-26,17.4529,17.9551,17.1782,17.2255,1356645.0
2022-09-27,17.4624,18.192,17.415,17.5572,1191789.0
2022-09-28,17.7182,18.3246,17.5572,18.1825,1185911.0
2022-09-29,17.1308,17.8877,17.1308,17.6519,1253340.0
2022-09-30,17.6235,17.7846,17.1118,17.3677,1977498.0
2022-10-01,17.6235,17.7846,17.1118,17.3677,1977498.0
2022-10-02,17.6235,17.7846,17.1118,17.3677,1977498.0
2022-10-03,17.4908,17.6898,17.0171,17.4719,1508806.0
2022-10-04,17.9456,18.5994,17.9456,18.571,1029341.0
2022-10-05,18.1825,18.9595,18.1683,18.8458,1144091.0
2022-10-06,18.8363,19.31,18.6089,18.6468,802119.0
2022-10-07,18.4099,18.4478,17.9835,18.3436,977342.0
2022-10-08,18.4099,18.4478,17.9835,18.3436,977342.0
2022-10-09,18.4099,18.4478,17.9835,18.3436,977342.0
2022-10-10,18.4004,18.5331,17.9077,18.2488,871478.0
2022-10-11,18.1636,18.6799,17.7656,18.571,1675041.0
2022-10-12,18.4857,18.9026,18.1683,18.6942,1165128.0
2022-10-13,18.3436,19.3953,18.0693,19.2437,1087226.0
2022-10-14,19.4995,19.6843,18.9784,19.0732,1034723.0
2022-10-15,19.4995,19.6843,18.9784,19.0732,1034723.0
2022-10-16,19.4995,19.6843,18.9784,19.0732,1034723.0
2022-10-17,19.4711,19.7554,19.3385,19.6796,1141611.0
2022-10-18,20.087,20.4063,19.9733,20.286,1278025.0
2022-10-19,20.1533,20.7123,20.1249,20.4281,1240874.0
2022-10-20,20.3902,20.7692,19.9733,20.0586,1276105.0
2022-10-21,20.0207,20.466,19.888,20.0207,1558975.0
2022-10-22,20.0207,20.466,19.888,20.0207,1558975.0
2022-10-23,20.0207,20.466,19.888,20.0207,1558975.0
2022-10-24,20.0586,20.6271,19.689,20.0965,1215491.0
2022-10-25,20.0586,20.9397,19.9828,20.8829,1658742.0
2022-10-26,21.0345,21.7072,20.736,20.7597,1627248.0
2022-10-27,20.9303,21.5935,20.9303,21.3661,1821854.0
2022-10-28,21.6409,22.7588,21.1025,22.2283,2788003.0
2022-10-29,21.6409,22.7588,21.1025,22.2283,2788003.0
2022-10-30,21.6409,22.7588,21.1025,22.2283,2788003.0
2022-10-31,22.3705,23.2516,22.2662,22.7495,2024872.0
2022-11-01,23.1,23.2137,22.2473,22.4273,1372577.0
2022-11-02,22.3041,22.9863,21.9536,21.9915,2735300.0
2022-11-03,21.7546,21.9915,21.3566,21.7641,1136584.0
2022-11-04,22.1241,22.3894,21.6788,22.1052,1038785.0
2022-11-05,22.1241,22.3894,21.6788,22.1052,1038785.0
2022-11-06,22.1241,22.3894,21.6788,22.1052,1038785.0
2022-11-07,22.0957,22.2378,21.5935,21.8304,1009353.0
2022-11-08,22.0687,22.2594,21.7922,22.1164,998892.0
2022-11-09,21.8971,22.0687,21.6874,21.8494,997254.0
2022-11-10,22.5453,23.3175,22.4309,23.2603,1724783.0
2022-11-11,23.1936,23.8466,23.1364,23.4033,1321799.0
2022-11-12,23.1936,23.8466,23.1364,23.4033,1321799.0
2022-11-13,23.1936,23.8466,23.1364,23.4033,1321799.0
2022-11-14,23.1554,23.6416,22.5549,23.3747,2101773.0
2022-11-15,23.7274,23.9657,22.1545,22.2403,2815361.0
2022-11-16,21.9638,22.5644,21.8971,22.5453,1306741.0
2022-11-17,22.3166,22.5549,22.1736,22.3356,1405313.0
2022-11-18,22.7837,22.9171,22.1497,22.2975,2243365.0
2022-11-19,22.7837,22.9171,22.1497,22.2975,2243365.0
2022-11-20,22.7837,22.9171,22.1497,22.2975,2243365.0
2022-11-21,22.1926,22.3356,21.6111,21.6397,1754477.0
2022-11-22,21.8399,22.1926,21.4601,22.1068,1218207.0
2022-11-23,21.9257,22.0306,21.5015,21.6778,938517.0
2022-11-24,21.9257,22.0306,21.5015,21.6778,938517.0
2022-11-25,21.5825,21.9066,21.43,21.7446,795740.0
2022-11-26,21.5825,21.9066,21.43,21.7446,795740.0
2022-11-27,21.5825,21.9066,21.43,21.7446,795740.0
2022-11-28,21.6302,21.9924,21.3061,21.4491,1397514.0
2022-11-29,21.2965,21.4109,20.5291,20.8675,2202621.0
2022-11-30,20.7913,21.9019,20.4481,21.4681,3013912.0
2022-12-01,21.4586,21.7922,20.8866,20.9819,1376600.0
2022-12-02,20.4576,20.5434,19.7856,20.2479,1789734.0
2022-12-03,20.4576,20.5434,19.7856,20.2479,1789734.0
2022-12-04,20.4576,20.5434,19.7856,20.2479,1789734.0
2022-12-05,20.0954,20.0954,19.4328,19.7236,1608831.0
2022-12-06,19.5711,19.7522,19.1707,19.5901,1313237.0
2022-12-07,19.5043,19.9095,19.409,19.7331,1155245.0
2022-12-08,19.8857,20.5816,19.8142,20.4576,1227861.0
2022-12-09,20.4386,20.7246,19.8571,20.5244,1372101.0
2022-12-10,20.4386,20.7246,19.8571,20.5244,1372101.0
2022-12-11,20.4386,20.7246,19.8571,20.5244,1372101.0
2022-12-12,20.4767,20.7818,20.1049,20.7341,1432847.0
2022-12-13,21.0582,21.4395,20.2288,20.4386,2372149.0
2022-12-14,20.4386,20.6769,20.0382,20.3718,1181765.0
2022-12-15,20.1049,20.4576,19.9667,20.286,1554753.0
2022-12-16,20.0382,20.0573,19.5472,20.0477,3746839.0
2022-12-17,20.0382,20.0573,19.5472,20.0477,3746839.0
2022-12-18,20.0382,20.0573,19.5472,20.0477,3746839.0
2022-12-19,20.1716,20.1907,19.5663,19.7331,1473911.0
2022-12-20,19.7141,19.8523,19.4981,19.6378,1036980.0
2022-12-21,19.7713,19.9762,19.3137,19.3804,1258918.0
2022-12-22,19.266,19.7903,19.0658,19.7903,1550959.0
2022-12-23,19.8666,20.0573,19.6378,19.981,961631.0
2022-12-24,19.8666,20.0573,19.6378,19.981,961631.0
2022-12-25,19.8666,20.0573,19.6378,19.981,961631.0
2022-12-26,19.8666,20.0573,19.6378,19.981,961631.0
2022-12-27,20.0001,20.1812,19.4281,19.5615,1485677.0
2022-12-28,19.6378,19.8142,19.0801,19.2756,1349758.0
2022-12-29,19.1993,19.6759,19.1993,19.4757,902898.0
2022-12-30,19.3804,19.3947,19.0325,19.1802,1263789.0
2022-12-31,19.3804,19.3947,19.0325,19.1802,1263789.0
2023-01-01,19.3804,19.3947,19.0325,19.1802,1263789.0
2023-01-02,19.3804,19.3947,19.0325,19.1802,1263789.0
2023-01-03,19.3995,19.6664,19.0468,19.4662,1222295.0
2023-01-04,19.6759,20.0001,19.4948,19.981,1676226.0
2023-01-05,19.8285,19.981,19.409,19.6569,1680024.0
2023-01-06,19.8685,20.9057,19.7331,20.6578,1821560.0
2023-01-07,19.8685,20.9057,19.7331,20.6578,1821560.0
2023-01-08,19.8685,20.9057,19.7331,20.6578,1821560.0
2023-01-09,20.7436,21.4109,20.5911,21.0487,1430267.0
2023-01-10,20.9247,22.0878,20.839,22.0782,1605830.0
2023-01-11,22.1736,22.8409,22.1068,22.3547,2510888.0
2023-01-12,22.6407,23.0983,22.3833,22.593,2873249.0
2023-01-13,22.3928,22.8218,22.1831,22.8123,1193391.0
2023-01-14,22.3928,22.8218,22.1831,22.8123,1193391.0
2023-01-15,22.3928,22.8218,22.1831,22.8123,1193391.0
2023-01-16,22.3928,22.8218,22.1831,22.8123,1193391.0
2023-01-17,22.45,22.655,21.9136,22.6216,1719641.0
2023-01-18,22.8123,23.0029,22.2308,22.5453,1430331.0
2023-01-19,22.4595,22.5644,22.0067,22.145,1103587.0
2023-01-20,22.307,22.8695,22.0306,22.6979,1453927.0
2023-01-21,22.307,22.8695,22.0306,22.6979,1453927.0
2023-01-22,22.307,22.8695,22.0306,22.6979,1453927.0
2023-01-23,22.8313,23.1459,22.6502,23.0315,997859.0
2023-01-24,23.1268,23.1268,21.9543,22.307,1179054.0
2023-01-25,21.5444,22.3547,21.1106,22.3166,1625803.0
2023-01-26,22.4023,22.5882,22.2308,22.5072,1130063.0
2023-01-27,22.5644,22.6597,22.307,22.5072,1026074.0
2023-01-28,22.5644,22.6597,22.307,22.5072,1026074.0
2023-01-29,22.5644,22.6597,22.307,22.5072,1026074.0
2023-01-30,22.4119,22.7122,22.1831,22.5453,1241473.0
2023-01-31,22.4119,23.1459,22.4119,23.1173,1251417.0
2023-02-01,23.1268,23.3175,22.2117,23.1268,1531852.0
2023-02-02,23.3652,24.409,23.2603,23.613,1603202.0
2023-02-03,23.2984,24.0801,23.2984,23.6988,1083003.0
2023-02-04,23.2984,24.0801,23.2984,23.6988,1083003.0
2023-02-05,23.2984,24.0801,23.2984,23.6988,1083003.0
2023-02-06,23.6416,23.899,23.4653,23.8895,1095784.0
2023-02-07,23.737,24.1183,23.594,24.0897,1114607.0
2023-02-08,23.9657,23.9657,23.4271,23.5272,1093657.0
2023-02-09,23.5415,23.88,23.2698,23.2889,1206388.0
2023-02-10,23.1554,23.2794,22.9839,23.0601,1028335.0
2023-02-11,23.1554,23.2794,22.9839,23.0601,1028335.0
2023-02-12,23.1554,23.2794,22.9839,23.0601,1028335.0
2023-02-13,23.0792,23.4414,23.0244,23.4128,1119145.0
2023-02-14,23.3842,23.5415,22.9839,23.4605,1597789.0
2023-02-15,23.2603,23.7703,23.184,23.7274,1415564.0
2023-02-16,24.3089,26.637,24.1087,25.6626,3738350.0
2023-02-17,25.7579,26.3299,25.5673,26.225,2093333.0
2023-02-18,25.7579,26.3299,25.5673,26.225,2093333.0
2023-02-19,25.7579,26.3299,25.5673,26.225,2093333.0
2023-02-20,25.7579,26.3299,25.5673,26.225,2093333.0
2023-02-21,25.9105,26.9686,25.7865,26.7875,4071744.0
2023-02-22,26.6922,26.9305,25.9963,26.9209,2818625.0
2023-02-23,27.1145,27.1307,25.92,26.4157,2399165.0
2023-02-24,26.1202,26.3204,25.3385,25.8056,2691515.0
2023-02-25,26.1202,26.3204,25.3385,25.8056,2691515.0
2023-02-26,26.1202,26.3204,25.3385,25.8056,2691515.0
2023-02-27,26.0058,26.0487,25.1097,25.1383,2448117.0
2023-02-28,25.2345,25.5423,25.0084,25.1094,1629263.0
2023-03-01,25.1287,25.7059,24.9266,25.5808,1165985.0
2023-03-02,25.6386,26.211,25.4221,26.1003,2317781.0
2023-03-03,26.1773,26.271,25.8839,25.8983,1274355.0
2023-03-04,26.1773,26.271,25.8839,25.8983,1274355.0
2023-03-05,26.1773,26.271,25.8839,25.8983,1274355.0
2023-03-06,25.8406,25.9368,25.0277,25.2345,1483659.0
2023-03-07,25.4173,25.6337,25.0517,25.2441,1609037.0
2023-03-08,25.3788,25.4779,24.9555,25.3018,1464056.0
2023-03-09,25.475,25.5808,24.6525,24.6669,1305284.0
2023-03-10,24.6669,24.7342,23.8491,24.0319,1558780.0
2023-03-11,24.6669,24.7342,23.8491,24.0319,1558780.0
2023-03-12,24.6669,24.7342,23.8491,24.0319,1558780.0
2023-03-13,23.599,23.7722,22.8101,23.3489,2064968.0
2023-03-14,24.1859,24.3687,23.5846,23.7433,1355088.0
2023-03-15,23.1276,24.4985,23.0891,24.4456,1677162.0
2023-03-16,24.0897,25.1912,23.7,25.1768,1314040.0
2023-03-17,25.1383,25.1383,24.1762,24.5226,3978590.0
2023-03-18,25.1383,25.1383,24.1762,24.5226,3978590.0
2023-03-19,25.1383,25.1383,24.1762,24.5226,3978590.0
2023-03-20,24.6765,24.9603,24.0416,24.638,2505407.0
2023-03-21,25.2634,25.5135,25.0036,25.1287,1038667.0
2023-03-22,25.1287,25.4894,24.917,24.9363,1136377.0
2023-03-23,24.9555,25.0613,23.7866,24.3302,1553642.0
2023-03-24,24.1762,24.2821,23.7337,23.9935,1021587.0
2023-03-25,24.1762,24.2821,23.7337,23.9935,1021587.0
2023-03-26,24.1762,24.2821,23.7337,23.9935,1021587.0
2023-03-27,24.3494,24.3879,24.0367,24.1281,1210335.0
2023-03-28,24.0127,24.3254,23.7626,23.8972,992757.0
2023-03-29,24.1955,24.3302,23.9261,24.3205,1044563.0
2023-03-30,24.3879,24.6765,24.3687,24.5611,1264339.0
2023-03-31,24.7631,24.9892,24.5611,24.6765,1386981.0
2023-04-01,24.7631,24.9892,24.5611,24.6765,1386981.0
2023-04-02,24.7631,24.9892,24.5611,24.6765,1386981.0
2023-04-03,24.6284,24.8112,24.2099,24.3013,1262363.0
2023-04-04,24.3302,24.7631,23.955,24.1666,1216154.0
2023-04-05,23.955,23.9983,23.3758,23.955,1558880.0
2023-04-06,24.0031,24.0704,23.4788,23.7818,863970.0
2023-04-07,24.0031,24.0704,23.4788,23.7818,863970.0
2023-04-08,24.0031,24.0704,23.4788,23.7818,863970.0
2023-04-09,24.0031,24.0704,23.4788,23.7818,863970.0
2023-04-10,23.6856,24.5178,23.6856,24.0319,1483407.0
2023-04-11,24.0704,24.6476,23.9646,24.436,1570613.0
2023-04-12,24.5899,24.6476,23.878,23.9165,1367308.0
2023-04-13,24.08,24.1714,23.7818,23.955,1066615.0
2023-04-14,23.9165,24.359,23.4836,23.6952,1280375.0
2023-04-15,23.9165,24.359,23.4836,23.6952,1280375.0
2023-04-16,23.9165,24.359,23.4836,23.6952,1280375.0
2023-04-17,23.8059,23.9213,23.3152,23.5028,1264350.0
2023-04-18,23.6664,24.2628,23.6471,23.8203,1442011.0
2023-04-19,23.676,23.7722,23.3681,23.4643,1241188.0
2023-04-20,23.3585,23.5076,23.0266,23.2431,1177197.0
2023-04-21,23.2046,23.5172,23.118,23.32,1355962.0
2023-04-22,23.2046,23.5172,23.118,23.32,1355962.0
2023-04-23,23.2046,23.5172,23.118,23.32,1355962.0
2023-04-24,23.2719,23.3104,22.5119,22.9448,2112235.0
2023-04-25,22.7813,22.8246,22.0405,22.3195,1713264.0
2023-04-26,22.3387,22.6995,22.2521,22.3099,1679951.0
2023-04-27,22.5504,22.7236,22.1656,22.6754,1584592.0
2023-04-28,23.6664,24.1675,22.8679,23.8299,2677063.0
2023-04-29,23.6664,24.1675,22.8679,23.8299,2677063.0
2023-04-30,23.6664,24.1675,22.8679,23.8299,2677063.0
2023-05-01,23.6856,23.8491,23.2142,23.7337,2312820.0
2023-05-02,23.5702,23.9742,23.0506,23.9069,3684487.0
2023-05-03,23.8972,24.1474,23.5413,23.6664,1841734.0
2023-05-04,23.6279,24.0704,23.118,23.4643,1466124.0
2023-05-05,23.7048,23.7818,22.9593,23.2046,1639316.0
2023-05-06,23.7048,23.7818,22.9593,23.2046,1639316.0
2023-05-07,23.7048,23.7818,22.9593,23.2046,1639316.0
2023-05-08,23.2046,23.3152,22.483,22.4927,2191357.0
2023-05-09,22.4052,23.0273,22.3857,22.5218,1814129.0
2023-05-10,22.7843,22.8159,21.9726,22.3371,1670007.0
2023-05-11,22.2691,22.3857,21.7831,22.0358,1786992.0
2023-05-12,22.0455,22.6287,21.9386,22.5996,1839322.0
2023-05-13,22.0455,22.6287,21.9386,22.5996,1839322.0
2023-05-14,22.0455,22.6287,21.9386,22.5996,1839322.0
2023-05-15,22.6773,22.8815,22.2739,22.8329,2323719.0
2023-05-16,22.7454,23.0273,22.4343,22.9106,1699746.0
2023-05-17,23.212,24.5242,23.1682,24.4464,4176711.0
2023-05-18,24.4659,25.5448,24.3881,25.5254,2358367.0
2023-05-19,25.6517,25.7587,25.2046,25.5448,1783886.0
2023-05-20,25.6517,25.7587,25.2046,25.5448,1783886.0
2023-05-21,25.6517,25.7587,25.2046,25.5448,1783886.0
2023-05-22,25.5059,25.5934,24.9422,25.1074,1884806.0
2023-05-23,25.1171,25.3893,24.8547,24.9324,1588417.0
2023-05-24,24.5533,25.3844,24.5533,24.8644,2167399.0
2023-05-25,24.8644,24.8936,24.0916,24.184,1471547.0
2023-05-26,24.0576,24.4173,24.0139,24.1451,1463893.0
2023-05-27,24.0576,24.4173,24.0139,24.1451,1463893.0
2023-05-28,24.0576,24.4173,24.0139,24.1451,1463893.0
2023-05-29,24.0576,24.4173,24.0139,24.1451,1463893.0
2023-05-30,24.1937,24.3786,23.3237,23.4647,1569217.0
2023-05-31,23.4161,23.455,22.6822,23.2217,1978056.0
2023-06-01,23.4841,23.7271,23.2217,23.5327,1828312.0
2023-06-02,23.766,24.8255,23.7659,24.7575,1396912.0
2023-06-03,23.766,24.8255,23.7659,24.7575,1396912.0
2023-06-04,23.766,24.8255,23.7659,24.7575,1396912.0
2023-06-05,24.6019,24.6603,23.8632,24.2326,1298080.0
2023-06-06,24.1257,24.7186,23.8632,24.7186,1345314.0
2023-06-07,24.9033,26.0114,24.9033,25.5254,1903518.0
2023-06-08,25.4087,25.8559,25.2629,25.7975,1440113.0
2023-06-09,25.7587,25.8753,24.7186,24.8644,1193260.0
2023-06-10,25.7587,25.8753,24.7186,24.8644,1193260.0
2023-06-11,25.7587,25.8753,24.7186,24.8644,1193260.0
2023-06-12,25.0005,25.7246,24.8207,25.642,1375494.0
2023-06-13,25.5934,25.9701,25.4282,25.8947,1239609.0
2023-06-14,25.8947,26.06,25.4768,25.8364,1371055.0
2023-06-15,25.8461,26.0211,25.5205,25.7198,1628295.0
2023-06-16,25.7781,25.9822,25.5059,25.7684,2206770.0
2023-06-17,25.7781,25.9822,25.5059,25.7684,2206770.0
2023-06-18,25.7781,25.9822,25.5059,25.7684,2206770.0
2023-06-19,25.7781,25.9822,25.5059,25.7684,2206770.0
2023-06-20,25.9045,26.371,25.6323,25.8656,1528434.0
2023-06-21,25.885,26.5363,25.6955,26.2544,1258917.0
2023-06-22,26.2058,26.2058,25.5254,25.8947,1343648.0
2023-06-23,25.6906,25.9628,24.9616,25.0394,3853878.0
2023-06-24,25.6906,25.9628,24.9616,25.0394,3853878.0
2023-06-25,25.6906,25.9628,24.9616,25.0394,3853878.0
2023-06-26,24.9422,25.5545,24.8255,25.0199,1505950.0
2023-06-27,25.1366,25.8413,25.0296,25.6906,1071761.0
2023-06-28,25.7198,25.7198,25.1657,25.5837,689702.0
2023-06-29,25.5934,26.4294,25.5643,26.3419,1379322.0
2023-06-30,26.4099,26.614,26.1087,26.1377,1590521.0
2023-07-01,26.4099,26.614,26.1087,26.1377,1590521.0
2023-07-02,26.4099,26.614,26.1087,26.1377,1590521.0
2023-07-03,26.06,26.6724,26.0312,26.5752,661268.0
2023-07-04,26.06,26.6724,26.0312,26.5752,661268.0
2023-07-05,26.371,26.3808,25.1074,25.2726,2069885.0
2023-07-06,25.1268,25.4087,24.7283,25.156,1099128.0
2023-07-07,25.2143,25.7101,25.1657,25.3601,940286.0
2023-07-08,25.2143,25.7101,25.1657,25.3601,940286.0
2023-07-09,25.2143,25.7101,25.1657,25.3601,940286.0
2023-07-10,25.3893,26.1377,25.3796,25.9142,1480043.0
2023-07-11,26.0211,26.235,25.8364,25.9822,1086206.0
2023-07-12,26.3127,26.7112,26.0308,26.5363,1147000.0
2023-07-13,26.5266,27.0758,26.4974,26.9542,1714076.0
2023-07-14,26.9348,26.9348,26.3322,26.5363,1177317.0
2023-07-15,26.9348,26.9348,26.3322,26.5363,1177317.0
2023-07-16,26.9348,26.9348,26.3322,26.5363,1177317.0
2023-07-17,26.5849,27.1195,26.5849,26.8473,1821905.0
2023-07-18,26.7501,27.3576,25.9919,27.2264,1484056.0
2023-07-19,27.3528,27.7416,27.2459,27.6541,1284530.0
2023-07-20,27.7027,27.868,27.3722,27.4208,1600909.0
2023-07-21,27.7027,27.7027,26.9737,27.0223,875920.0
2023-07-22,27.7027,27.7027,26.9737,27.0223,875920.0
2023-07-23,27.7027,27.7027,26.9737,27.0223,875920.0
2023-07-24,27.0612,27.1681,26.4585,26.7501,820460.0
2023-07-25,26.5557,26.755,26.199,26.6821,1161518.0
2023-07-26,26.789,27.1001,26.5995,27.1001,831961.0
2023-07-27,27.207,27.6444,26.7598,26.857,1111632.0
2023-07-28,27.0417,27.2945,26.58,26.6043,926534.0
2023-07-29,27.0417,27.2945,26.58,26.6043,926534.0
2023-07-30,27.0417,27.2945,26.58,26.6043,926534.0
2023-07-31,26.6335,26.8376,26.0503,26.1183,3002578.0
2023-08-01,26.6335,26.6335,24.3541,25.2824,3714226.0
2023-08-02,24.6019,24.8295,24.184,24.7186,2588360.0
2023-08-03,24.6311,24.981,24.4124,24.5728,3310648.0
2023-08-04,24.7089,24.8061,24.2131,24.3201,1796481.0
2023-08-05,24.7089,24.8061,24.2131,24.3201,1796481.0
2023-08-06,24.7089,24.8061,24.2131,24.3201,1796481.0
2023-08-07,24.495,24.8158,24.3492,24.4173,1130292.0
2023-08-08,24.1645,25.0588,24.1062,25.0491,1717055.0
2023-08-09,25.0588,25.4282,24.9713,25.4184,2816782.0
2023-08-10,25.4573,25.6193,24.9616,25.224,2482007.0
2023-08-11,25.0082,25.0082,23.9682,24.5373,2076947.0
2023-08-12,25.0082,25.0082,23.9682,24.5373,2076947.0
2023-08-13,25.0082,25.0082,23.9682,24.5373,2076947.0
2023-08-14,24.4588,24.7728,24.1448,24.7237,1921978.0
2023-08-15,24.7335,26.5191,24.7335,25.5969,3871723.0
2023-08-16,25.3712,26.0482,25.3418,26.0384,2484515.0
2023-08-17,26.215,26.215,25.1358,25.1358,1776904.0
2023-08-18,26.8527,27.6162,26.6859,27.3236,4642881.0
2023-08-19,26.8527,27.6162,26.6859,27.3236,4642881.0
2023-08-20,26.8527,27.6162,26.6859,27.3236,4642881.0
2023-08-21,27.353,27.8093,26.8036,26.9998,2081504.0
2023-08-22,27.098,27.5149,26.8036,27.1568,1602520.0
2023-08-23,27.0685,27.4757,26.7055,27.4512,1013773.0
2023-08-24,27.4021,27.5002,26.8821,26.941,1045909.0
2023-08-25,26.9802,27.0489,26.0384,26.2444,1372036.0
2023-08-26,26.9802,27.0489,26.0384,26.2444,1372036.0
2023-08-27,26.9802,27.0489,26.0384,26.2444,1372036.0
2023-08-28,26.1463,26.5584,26.0089,26.5093,2487575.0
2023-08-29,26.5485,27.5394,26.4602,27.2549,1121060.0
2023-08-30,27.2942,27.9123,27.2541,27.8534,1410834.0
2023-08-31,27.7357,27.9613,27.51,27.5296,1043838.0
2023-09-01,27.6866,27.8632,27.3138,27.6866,930221.0
2023-09-02,27.6866,27.8632,27.3138,27.6866,930221.0
2023-09-03,27.6866,27.8632,27.3138,27.6866,930221.0
2023-09-04,27.6866,27.8632,27.3138,27.6866,930221.0
2023-09-05,27.6572,27.6572,26.1512,26.1659,1456434.0
2023-09-06,26.1855,26.5878,26.1463,26.5191,1190143.0
2023-09-07,26.5387,27.1912,26.3867,27.098,1032453.0
2023-09-08,27.1961,27.2059,26.264,26.4701,1042337.0
2023-09-09,27.1961,27.2059,26.264,26.4701,1042337.0
2023-09-10,27.1961,27.2059,26.264,26.4701,1042337.0
2023-09-11,26.4799,26.5289,26.0384,26.3719,1022747.0
2023-09-12,26.3327,26.5387,26.1169,26.2346,976523.0
2023-09-13,26.2542,26.3033,25.6312,25.8618,936782.0
