,LEN/B US Equity,LEN/B US Equity,LEN/B US Equity,LEN/B US Equity,LEN/B US Equity
2022-08-11,67.2713,68.3113,66.5228,67.0088,130509.0
2022-08-12,67.5434,67.6309,66.1826,67.6309,137026.0
2022-08-13,67.5434,67.6309,66.1826,67.6309,137026.0
2022-08-14,67.5434,67.6309,66.1826,67.6309,137026.0
2022-08-15,67.5434,68.2141,67.1255,67.9031,94671.0
2022-08-16,67.9419,68.6223,66.8144,68.1072,57883.0
2022-08-17,67.4559,67.4559,66.1195,66.5909,54617.0
2022-08-18,66.9505,67.0283,66.1875,66.8241,52513.0
2022-08-19,66.5034,66.5034,64.8705,65.2398,52723.0
2022-08-20,66.5034,66.5034,64.8705,65.2398,52723.0
2022-08-21,66.5034,66.5034,64.8705,65.2398,52723.0
2022-08-22,64.4428,64.642,63.6846,63.8499,83164.0
2022-08-23,64.1141,64.6177,63.5485,63.6749,37068.0
2022-08-24,63.5388,65.7841,63.1889,64.8121,43948.0
2022-08-25,64.1026,65.8473,64.1026,65.648,32095.0
2022-08-26,65.58,65.648,61.6337,62.1586,40530.0
2022-08-27,65.58,65.648,61.6337,62.1586,40530.0
2022-08-28,65.58,65.648,61.6337,62.1586,40530.0
2022-08-29,61.1769,62.1975,61.1283,61.4685,131516.0
2022-08-30,61.6143,61.9642,60.5062,60.7395,49795.0
2022-08-31,60.8853,60.9922,59.8842,59.9522,68949.0
2022-09-01,58.9705,59.5051,58.0568,59.5051,72132.0
2022-09-02,60.2632,60.9533,59.4273,59.8453,55906.0
2022-09-03,60.2632,60.9533,59.4273,59.8453,55906.0
2022-09-04,60.2632,60.9533,59.4273,59.8453,55906.0
2022-09-05,60.2632,60.9533,59.4273,59.8453,55906.0
2022-09-06,59.8453,59.8453,58.4553,58.8344,150885.0
2022-09-07,58.5623,60.2341,58.5623,60.1563,60910.0
2022-09-08,59.3593,60.4576,59.1746,60.4576,28870.0
2022-09-09,60.8464,61.7118,60.4673,61.4879,40359.0
2022-09-10,60.8464,61.7118,60.4673,61.4879,40359.0
2022-09-11,60.8464,61.7118,60.4673,61.4879,40359.0
2022-09-12,61.8184,62.771,61.8184,62.1197,41580.0
2022-09-13,60.2244,60.2244,57.2209,57.4347,47902.0
2022-09-14,57.2598,57.2598,56.0351,56.6766,92156.0
2022-09-15,56.7252,58.0471,56.2878,56.7738,115611.0
2022-09-16,56.0642,58.6532,56.0642,58.3873,168023.0
2022-09-17,56.0642,58.6532,56.0642,58.3873,168023.0
2022-09-18,56.0642,58.6532,56.0642,58.3873,168023.0
2022-09-19,58.4262,59.9911,58.4262,59.544,157797.0
2022-09-20,58.8052,59.1649,58.0471,58.4262,152742.0
2022-09-21,58.815,59.9522,57.5903,57.7069,107078.0
2022-09-22,56.4725,59.6217,56.4725,59.2621,144191.0
2022-09-23,58.3095,58.883,57.3473,58.7858,71725.0
2022-09-24,58.3095,58.883,57.3473,58.7858,71725.0
2022-09-25,58.3095,58.883,57.3473,58.7858,71725.0
2022-09-26,58.5428,58.7664,56.6669,56.6669,81182.0
2022-09-27,57.425,57.8819,55.8212,56.4725,64942.0
2022-09-28,56.5114,60.0105,56.5114,59.5731,79518.0
2022-09-29,59.0968,59.1066,57.7555,58.3193,88165.0
2022-09-30,57.8819,59.058,57.4153,57.843,54797.0
2022-10-01,57.8819,59.058,57.4153,57.843,54797.0
2022-10-02,57.8819,59.058,57.4153,57.843,54797.0
2022-10-03,58.4262,60.793,58.1637,60.3604,98244.0
2022-10-04,61.2352,62.8779,61.2352,62.664,45623.0
2022-10-05,61.7504,62.3238,61.2449,61.9448,29255.0
2022-10-06,61.5851,62.8876,61.2838,62.178,83781.0
2022-10-07,61.4199,61.4199,60.1077,60.5354,40898.0
2022-10-08,61.4199,61.4199,60.1077,60.5354,40898.0
2022-10-09,61.4199,61.4199,60.1077,60.5354,40898.0
2022-10-10,60.4382,61.1429,60.273,60.8659,51868.0
2022-10-11,60.8659,62.4016,60.3021,60.9631,58976.0
2022-10-12,61.3982,61.3982,59.687,60.1075,32710.0
2022-10-13,58.6016,60.2981,55.6974,59.6283,59841.0
2022-10-14,60.127,60.215,57.6238,57.7704,91752.0
2022-10-15,60.127,60.215,57.6238,57.7704,91752.0
2022-10-16,60.127,60.215,57.6238,57.7704,91752.0
2022-10-17,59.2079,59.8043,58.0931,58.4843,92456.0
2022-10-18,59.6088,60.5573,59.4816,60.2932,39848.0
2022-10-19,59.8532,59.8532,57.1055,57.3011,202215.0
2022-10-20,57.3793,58.494,56.3232,56.6361,115351.0
2022-10-21,56.245,58.0345,55.8637,57.6042,167807.0
2022-10-22,56.245,58.0345,55.8637,57.6042,167807.0
2022-10-23,56.245,58.0345,55.8637,57.6042,167807.0
2022-10-24,58.2202,58.6821,57.3695,58.4745,59742.0
2022-10-25,58.7483,62.5032,58.7483,62.0436,79119.0
2022-10-26,62.1707,63.2072,62.0631,62.0631,78445.0
2022-10-27,62.6498,64.1752,62.3565,62.5716,91763.0
2022-10-28,62.5814,65.0846,62.4445,64.9282,58003.0
2022-10-29,62.5814,65.0846,62.4445,64.9282,58003.0
2022-10-30,62.5814,65.0846,62.4445,64.9282,58003.0
2022-10-31,64.1264,64.2144,63.1583,63.7743,57044.0
2022-11-01,64.6642,65.3095,63.8135,65.0944,83820.0
2022-11-02,64.8988,66.2874,63.3539,63.4908,61567.0
2022-11-03,62.288,63.481,61.7502,62.7085,37368.0
2022-11-04,63.5397,65.0553,62.3614,63.5397,46215.0
2022-11-05,63.5397,65.0553,62.3614,63.5397,46215.0
2022-11-06,63.5397,65.0553,62.3614,63.5397,46215.0
2022-11-07,63.7352,63.7352,61.9751,63.1192,51146.0
2022-11-08,63.5592,63.6863,61.5155,61.9849,70835.0
2022-11-09,61.7209,65.0553,61.7209,62.2978,92271.0
2022-11-10,65.5931,71.2841,65.5931,70.5605,152115.0
2022-11-11,71.069,71.2841,70.3356,70.4823,100988.0
2022-11-12,71.069,71.2841,70.3356,70.4823,100988.0
2022-11-13,71.069,71.2841,70.3356,70.4823,100988.0
2022-11-14,70.4041,70.4041,68.7026,68.7124,86518.0
2022-11-15,70.3063,71.1836,69.4262,70.1792,187695.0
2022-11-16,69.8174,70.1058,68.8004,69.5338,73229.0
2022-11-17,68.0084,68.331,66.9034,68.2822,65484.0
2022-11-18,68.4679,69.5044,67.5977,68.155,47125.0
2022-11-19,68.4679,69.5044,67.5977,68.155,47125.0
2022-11-20,68.4679,69.5044,67.5977,68.155,47125.0
2022-11-21,67.7639,68.3457,66.7861,67.0794,37552.0
2022-11-22,67.9399,68.4484,67.6661,68.3604,19431.0
2022-11-23,68.3115,69.7489,68.3115,69.5925,31417.0
2022-11-24,68.3115,69.7489,68.3115,69.5925,31417.0
2022-11-25,69.3089,69.7978,69.3089,69.6805,19227.0
2022-11-26,69.3089,69.7978,69.3089,69.6805,19227.0
2022-11-27,69.3089,69.7978,69.3089,69.6805,19227.0
2022-11-28,69.0546,69.5533,68.4239,68.732,60378.0
2022-11-29,68.7613,69.9542,68.6293,69.5729,47156.0
2022-11-30,69.4556,71.1276,68.3457,71.0005,71841.0
2022-12-01,71.2548,73.0931,71.2548,71.8121,56435.0
2022-12-02,70.6974,71.5677,70.3747,71.1765,86680.0
2022-12-03,70.6974,71.5677,70.3747,71.1765,86680.0
2022-12-04,70.6974,71.5677,70.3747,71.1765,86680.0
2022-12-05,70.5996,71.0005,69.6316,70.4725,68974.0
2022-12-06,70.9125,70.9125,68.4679,69.4458,57320.0
2022-12-07,70.1107,72.3597,70.0227,72.1348,53558.0
2022-12-08,72.4575,72.79,71.7046,71.9784,89514.0
2022-12-09,71.3819,72.1642,70.8343,70.981,85755.0
2022-12-10,71.3819,72.1642,70.8343,70.981,85755.0
2022-12-11,71.3819,72.1642,70.8343,70.981,85755.0
2022-12-12,71.5872,71.7437,70.96,71.7339,32842.0
2022-12-13,74.8336,75.5572,72.3304,72.3597,79785.0
2022-12-14,72.5553,73.7348,72.0273,72.6433,46837.0
2022-12-15,68.6537,76.0608,68.6537,76.0168,119043.0
2022-12-16,72.3695,75.1661,72.1446,74.5403,80427.0
2022-12-17,72.3695,75.1661,72.1446,74.5403,80427.0
2022-12-18,72.3695,75.1661,72.1446,74.5403,80427.0
2022-12-19,74.1883,74.7945,72.213,72.6531,77806.0
2022-12-20,72.1837,72.4379,71.3819,71.8121,57199.0
2022-12-21,72.3597,73.4158,72.3597,73.1322,102930.0
2022-12-22,72.7997,73.8558,72.0664,73.7091,118879.0
2022-12-23,73.1224,74.0709,72.9758,73.4353,72231.0
2022-12-24,73.1224,74.0709,72.9758,73.4353,72231.0
2022-12-25,73.1224,74.0709,72.9758,73.4353,72231.0
2022-12-26,73.1224,74.0709,72.9758,73.4353,72231.0
2022-12-27,72.7411,73.9047,72.7411,73.3669,108325.0
2022-12-28,73.8167,73.8167,71.0885,71.245,79208.0
2022-12-29,71.6752,73.5233,71.6752,73.2104,84928.0
2022-12-30,72.4282,73.4451,72.4282,73.1224,63856.0
2022-12-31,72.4282,73.4451,72.4282,73.1224,63856.0
2023-01-01,72.4282,73.4451,72.4282,73.1224,63856.0
2023-01-02,72.4282,73.4451,72.4282,73.1224,63856.0
2023-01-03,73.6896,74.9608,73.6183,74.4425,130625.0
2023-01-04,75.4106,77.1804,75.4106,76.0168,78700.0
2023-01-05,75.4008,76.4177,74.7652,75.9973,116378.0
2023-01-06,76.7404,78.1778,76.7404,77.4445,63876.0
2023-01-07,76.7404,78.1778,76.7404,77.4445,63876.0
2023-01-08,76.7404,78.1778,76.7404,77.4445,63876.0
2023-01-09,77.2489,78.3876,76.2124,76.7502,183307.0
2023-01-10,76.2613,77.8063,76.0657,77.5618,54562.0
2023-01-11,78.6179,80.1042,78.0116,79.977,75004.0
2023-01-12,80.0259,80.8864,78.901,80.2508,66305.0
2023-01-13,78.6472,80.5539,78.6276,79.9477,72730.0
2023-01-14,78.6472,80.5539,78.6276,79.9477,72730.0
2023-01-15,78.6472,80.5539,78.6276,79.9477,72730.0
2023-01-16,78.6472,80.5539,78.6276,79.9477,72730.0
2023-01-17,79.7913,80.7398,79.6935,79.977,79936.0
2023-01-18,80.5051,82.2269,79.097,79.097,86458.0
2023-01-19,78.0703,79.1751,77.2244,77.5716,56768.0
2023-01-20,77.8943,78.8134,76.7893,78.8134,50532.0
2023-01-21,77.8943,78.8134,76.7893,78.8134,50532.0
2023-01-22,77.8943,78.8134,76.7893,78.8134,50532.0
2023-01-23,78.8134,79.939,78.481,79.4979,92821.0
2023-01-24,79.713,80.9353,79.0481,80.818,116194.0
2023-01-25,80.1824,81.1211,79.9282,80.8082,78023.0
2023-01-26,81.3436,82.3259,80.764,82.1589,65873.0
2023-01-27,81.8937,83.8288,81.8937,83.0626,61321.0
2023-01-28,81.8937,83.8288,81.8937,83.0626,61321.0
2023-01-29,81.8937,83.8288,81.8937,83.0626,61321.0
2023-01-30,82.4437,83.9565,82.3259,82.3259,65601.0
2023-01-31,83.1117,85.3317,83.1117,84.8307,98599.0
2023-02-01,84.8307,87.2373,83.5046,86.0488,106298.0
2023-02-02,86.5595,89.3885,86.5595,87.7678,169860.0
2023-02-03,86.2845,86.9918,84.8995,85.5576,82825.0
2023-02-04,86.2845,86.9918,84.8995,85.5576,82825.0
2023-02-05,86.2845,86.9918,84.8995,85.5576,82825.0
2023-02-06,84.7718,84.7718,83.5537,84.2315,67343.0
2023-02-07,83.7502,85.0468,82.8367,84.8798,78274.0
2023-02-08,84.8307,84.8307,82.6991,82.9644,69442.0
2023-02-09,83.4948,84.3494,82.8956,82.9349,75266.0
2023-02-10,82.9742,84.3887,82.9742,84.2119,46512.0
2023-02-11,82.9742,84.3887,82.9742,84.2119,46512.0
2023-02-12,82.9742,84.3887,82.9742,84.2119,46512.0
2023-02-13,84.1235,86.255,84.1235,86.2256,50846.0
2023-02-14,85.8818,86.7167,85.145,85.9407,47647.0
2023-02-15,85.1567,86.9918,85.1567,85.6853,61948.0
2023-02-16,84.0351,84.6293,83.4948,84.202,67424.0
2023-02-17,83.3769,83.3769,81.5204,82.4045,66149.0
2023-02-18,83.3769,83.3769,81.5204,82.4045,66149.0
2023-02-19,83.3769,83.3769,81.5204,82.4045,66149.0
2023-02-20,83.3769,83.3769,81.5204,82.4045,66149.0
2023-02-21,81.1373,81.874,79.3888,79.8996,64647.0
2023-02-22,80.6265,81.0732,79.6737,80.489,119662.0
2023-02-23,81.1864,81.1864,79.713,80.8623,35277.0
2023-02-24,79.5067,80.0174,78.7698,79.6835,55341.0
2023-02-25,79.5067,80.0174,78.7698,79.6835,55341.0
2023-02-26,79.5067,80.0174,78.7698,79.6835,55341.0
2023-02-27,80.5479,80.7444,79.1334,79.7621,48206.0
2023-02-28,79.5656,80.7493,79.5656,80.2139,114421.0
2023-03-01,79.9487,80.5577,78.9468,78.9861,115059.0
2023-03-02,78.2592,79.6146,77.8466,79.2808,45055.0
2023-03-03,79.88,81.1471,79.88,80.9408,35114.0
2023-03-04,79.88,81.1471,79.88,80.9408,35114.0
2023-03-05,79.88,81.1471,79.88,80.9408,35114.0
2023-03-06,80.7051,81.2994,80.047,80.2925,57418.0
2023-03-07,80.1845,81.3632,80.155,80.2925,27042.0
2023-03-08,80.5479,81.933,80.2041,81.8544,33876.0
2023-03-09,81.7365,83.4162,81.2453,81.3829,68643.0
2023-03-10,81.933,82.4634,79.8947,80.3023,34267.0
2023-03-11,81.933,82.4634,79.8947,80.3023,34267.0
2023-03-12,81.933,82.4634,79.8947,80.3023,34267.0
2023-03-13,79.4379,82.3308,79.4379,81.2061,36975.0
2023-03-14,82.1982,83.4751,81.7561,82.9938,70468.0
2023-03-15,84.4673,85.5331,80.8131,82.1098,122629.0
2023-03-16,82.1098,86.1175,81.9821,85.9898,63494.0
2023-03-17,86.2747,86.4318,84.7227,85.5969,100735.0
2023-03-18,86.2747,86.4318,84.7227,85.5969,100735.0
2023-03-19,86.2747,86.4318,84.7227,85.5969,100735.0
2023-03-20,86.0684,86.0782,83.927,84.4574,37730.0
2023-03-21,85.3513,86.2549,85.1942,85.4692,50392.0
2023-03-22,85.4987,86.7167,84.9584,85.145,50200.0
2023-03-23,85.8326,88.1607,85.371,85.7737,75638.0
2023-03-24,85.5183,86.5595,84.575,85.9309,55748.0
2023-03-25,85.5183,86.5595,84.575,85.9309,55748.0
2023-03-26,85.5183,86.5595,84.575,85.9309,55748.0
2023-03-27,86.6087,86.6087,84.8946,84.9388,57436.0
2023-03-28,85.204,85.705,84.4476,84.4967,55559.0
2023-03-29,84.9879,85.9996,84.6146,85.98,93743.0
2023-03-30,85.9407,85.9653,85.538,85.7344,49541.0
2023-03-31,85.8621,88.0821,85.8621,87.7285,66276.0
2023-04-01,85.8621,88.0821,85.8621,87.7285,66276.0
2023-04-02,85.8621,88.0821,85.8621,87.7285,66276.0
2023-04-03,87.0605,88.1017,87.0605,87.6106,59498.0
2023-04-04,87.5713,88.033,85.9112,86.5006,170389.0
2023-04-05,86.7167,87.4043,86.2943,86.6676,157119.0
2023-04-06,86.3041,86.3041,84.3199,85.1745,69015.0
2023-04-07,86.3041,86.3041,84.3199,85.1745,69015.0
2023-04-08,86.3041,86.3041,84.3199,85.1745,69015.0
2023-04-09,86.3041,86.3041,84.3199,85.1745,69015.0
2023-04-10,84.9682,86.0979,84.9191,85.6165,75498.0
2023-04-11,85.8719,88.9465,85.8719,88.7402,111298.0
2023-04-12,88.9269,89.3689,88.3277,88.5536,49260.0
2023-04-13,88.5241,89.3001,87.6106,88.3768,63882.0
2023-04-14,87.9249,89.2314,87.9249,89.143,56607.0
2023-04-15,87.9249,89.2314,87.9249,89.143,56607.0
2023-04-16,87.9249,89.2314,87.9249,89.143,56607.0
2023-04-17,88.7501,89.9386,88.7501,89.8699,69184.0
2023-04-18,90.1056,92.8511,90.0958,92.7971,81564.0
2023-04-19,92.4926,93.1163,91.9425,92.689,85730.0
2023-04-20,92.8953,96.461,92.8953,95.1251,78586.0
2023-04-21,95.4395,95.4395,93.8776,94.6143,63654.0
2023-04-22,95.4395,95.4395,93.8776,94.6143,63654.0
2023-04-23,95.4395,95.4395,93.8776,94.6143,63654.0
2023-04-24,94.4965,95.3019,93.3315,95.2037,55087.0
2023-04-25,94.5184,95.7806,94.4592,94.4789,47095.0
2023-04-26,94.4296,94.5972,92.9899,93.1772,56186.0
2023-04-27,93.552,95.8397,93.552,95.8397,55087.0
2023-04-28,96.2342,97.6246,95.9482,96.461,76972.0
2023-04-29,96.2342,97.6246,95.9482,96.461,76972.0
2023-04-30,96.2342,97.6246,95.9482,96.461,76972.0
2023-05-01,95.8496,97.3485,95.8496,96.8061,53818.0
2023-05-02,96.4413,98.4184,95.3368,98.0979,44065.0
2023-05-03,98.4924,100.928,98.4924,99.5574,87330.0
2023-05-04,99.301,99.7743,97.1414,97.2696,90277.0
2023-05-05,97.3978,98.7783,97.1365,98.2656,61759.0
2023-05-06,97.3978,98.7783,97.1365,98.2656,61759.0
2023-05-07,97.3978,98.7783,97.1365,98.2656,61759.0
2023-05-08,97.7824,99.6264,97.7824,99.1333,67067.0
2023-05-09,98.8769,100.6618,98.8178,98.8375,70701.0
2023-05-10,99.4686,99.4686,98.2656,98.7685,73333.0
2023-05-11,98.6699,99.3799,98.4036,98.6797,78865.0
2023-05-12,99.0939,99.2714,97.3288,98.2656,62648.0
2023-05-13,99.0939,99.2714,97.3288,98.2656,62648.0
2023-05-14,99.0939,99.2714,97.3288,98.2656,62648.0
2023-05-15,98.3543,98.8671,97.6246,98.6107,80770.0
2023-05-16,97.9401,99.0495,96.9195,98.7389,81249.0
2023-05-17,99.4686,99.6165,98.5219,99.4587,78941.0
2023-05-18,99.5869,100.8492,98.7192,100.5829,55982.0
2023-05-19,100.218,100.218,98.5022,98.7882,74828.0
2023-05-20,100.218,100.218,98.5022,98.7882,74828.0
2023-05-21,100.218,100.218,98.5022,98.7882,74828.0
2023-05-22,98.4924,98.9558,95.9581,96.0961,37388.0
2023-05-23,95.4256,95.4256,92.6743,93.0293,61532.0
2023-05-24,93.4534,94.1634,93.1871,93.3646,35760.0
2023-05-25,94.0943,94.9029,93.7985,94.0943,30938.0
2023-05-26,94.7057,94.7057,92.3193,93.4534,31594.0
2023-05-27,94.7057,94.7057,92.3193,93.4534,31594.0
2023-05-28,94.7057,94.7057,92.3193,93.4534,31594.0
2023-05-29,94.7057,94.7057,92.3193,93.4534,31594.0
2023-05-30,93.6506,94.4789,93.481,94.4296,46728.0
2023-05-31,93.6802,94.2127,92.6004,93.2364,59454.0
2023-06-01,92.8716,94.262,92.8124,93.7985,42036.0
2023-06-02,93.6999,98.0584,93.6999,97.7528,36211.0
2023-06-03,93.6999,98.0584,93.6999,97.7528,36211.0
2023-06-04,93.6999,98.0584,93.6999,97.7528,36211.0
2023-06-05,97.2203,97.7429,96.1947,97.6936,48685.0
2023-06-06,97.6246,101.1746,97.6246,100.9576,37616.0
2023-06-07,101.1351,101.7094,99.8532,99.8828,58866.0
2023-06-08,99.2812,100.2969,98.0289,98.4233,55094.0
2023-06-09,98.4233,99.5179,98.4233,98.9657,32772.0
2023-06-10,98.4233,99.5179,98.4233,98.9657,32772.0
2023-06-11,98.4233,99.5179,98.4233,98.9657,32772.0
2023-06-12,98.7685,101.076,98.6896,100.0208,41038.0
2023-06-13,100.4153,101.4506,100.011,100.0307,57811.0
2023-06-14,100.4547,101.0661,97.2499,98.0782,125381.0
2023-06-15,100.7604,102.8214,99.873,102.8214,145410.0
2023-06-16,104.0244,105.0105,103.2799,104.2512,161791.0
2023-06-17,104.0244,105.0105,103.2799,104.2512,161791.0
2023-06-18,104.0244,105.0105,103.2799,104.2512,161791.0
2023-06-19,104.0244,105.0105,103.2799,104.2512,161791.0
2023-06-20,104.4484,106.2037,103.9679,105.2768,78721.0
2023-06-21,105.1683,106.0509,104.34,105.7107,72265.0
2023-06-22,104.9514,106.3516,104.4386,106.3023,97731.0
2023-06-23,106.3319,108.0182,105.8093,107.89,150403.0
2023-06-24,106.3319,108.0182,105.8093,107.89,150403.0
2023-06-25,106.3319,108.0182,105.8093,107.89,150403.0
2023-06-26,107.4166,107.9393,105.6416,106.4897,37662.0
2023-06-27,106.7954,111.3709,106.7954,110.9962,76830.0
2023-06-28,110.4243,112.2486,110.1383,110.3848,66248.0
2023-06-29,110.0988,110.5426,108.6305,110.5327,93052.0
2023-06-30,111.5386,112.9684,111.0455,111.4104,94909.0
2023-07-01,111.5386,112.9684,111.0455,111.4104,94909.0
2023-07-02,111.5386,112.9684,111.0455,111.4104,94909.0
2023-07-03,111.1441,113.2347,111.1441,113.2051,56697.0
2023-07-04,111.1441,113.2347,111.1441,113.2051,56697.0
2023-07-05,112.9092,113.6488,111.0258,111.3808,79367.0
2023-07-06,109.8917,110.1787,107.7151,108.0119,79706.0
2023-07-07,107.8635,108.8529,106.5872,106.8642,102494.0
2023-07-08,107.8635,108.8529,106.5872,106.8642,102494.0
2023-07-09,107.8635,108.8529,106.5872,106.8642,102494.0
2023-07-10,108.6352,109.4841,108.2296,109.2783,89226.0
2023-07-11,109.7829,112.0189,109.5553,111.8112,61469.0
2023-07-12,113.2557,115.2246,113.1468,114.9277,62922.0
2023-07-13,115.5214,117.4408,115.0564,117.4408,135743.0
2023-07-14,118.0839,119.7956,117.7673,119.6274,88369.0
2023-07-15,118.0839,119.7956,117.7673,119.6274,88369.0
2023-07-16,118.0839,119.7956,117.7673,119.6274,88369.0
2023-07-17,118.9546,118.9546,116.7383,116.8274,26238.0
2023-07-18,117.421,117.9949,116.4811,116.6394,48446.0
2023-07-19,116.4019,116.7482,115.556,116.3228,58508.0
2023-07-20,116.4019,116.5009,111.1582,112.4938,61222.0
2023-07-21,112.7016,113.8394,112.7016,113.4634,72700.0
2023-07-22,112.7016,113.8394,112.7016,113.4634,72700.0
2023-07-23,112.7016,113.8394,112.7016,113.4634,72700.0
2023-07-24,112.85,115.0465,112.85,114.5419,95268.0
2023-07-25,114.5023,116.2535,114.4627,114.8981,99473.0
2023-07-26,114.2747,115.9963,113.4437,114.3539,160308.0
2023-07-27,114.8387,115.3131,112.435,112.6126,75437.0
2023-07-28,113.7899,115.0069,113.4931,114.6903,58759.0
2023-07-29,113.7899,115.0069,113.4931,114.6903,58759.0
2023-07-30,113.7899,115.0069,113.4931,114.6903,58759.0
2023-07-31,115.2839,115.2839,112.9786,113.691,73939.0
2023-08-01,112.761,114.8486,112.761,114.4528,61900.0
2023-08-02,113.3546,113.7108,111.8013,112.6225,101017.0
2023-08-03,111.732,112.1278,109.3575,110.3172,75246.0
2023-08-04,109.8621,113.6217,109.8621,113.226,75195.0
2023-08-05,109.8621,113.6217,109.8621,113.226,75195.0
2023-08-06,109.8621,113.6217,109.8621,113.226,75195.0
2023-08-07,112.6818,114.7101,112.6818,114.0967,100861.0
2023-08-08,113.038,114.3044,112.7907,113.7009,100037.0
2023-08-09,113.1073,113.9482,111.8705,112.3355,75856.0
2023-08-10,113.2161,114.4627,110.4557,110.8218,62099.0
2023-08-11,110.3963,111.7815,110.2578,110.4062,89465.0
2023-08-12,110.3963,111.7815,110.2578,110.4062,89465.0
2023-08-13,110.3963,111.7815,110.2578,110.4062,89465.0
2023-08-14,110.4953,111.7023,109.9412,111.5539,57106.0
2023-08-15,112.0585,114.2055,110.4953,113.7306,73553.0
2023-08-16,114.4232,114.4232,110.4854,110.4953,68602.0
2023-08-17,111.2175,111.8013,105.1328,105.1624,84978.0
2023-08-18,104.5688,106.7949,104.5688,105.4197,68758.0
2023-08-19,104.5688,106.7949,104.5688,105.4197,68758.0
2023-08-20,104.5688,106.7949,104.5688,105.4197,68758.0
2023-08-21,105.2911,105.2911,102.9165,103.9554,52973.0
2023-08-22,104.1829,104.8796,103.8664,104.4699,42270.0
2023-08-23,104.5985,105.5879,104.0049,104.4105,53604.0
2023-08-24,104.8261,104.9844,103.1936,103.342,39685.0
2023-08-25,103.0946,103.4904,100.1957,101.9865,56433.0
2023-08-26,103.0946,103.4904,100.1957,101.9865,56433.0
2023-08-27,103.0946,103.4904,100.1957,101.9865,56433.0
2023-08-28,103.243,103.243,101.2593,102.125,24040.0
2023-08-29,101.4779,104.5985,101.4621,104.5094,49663.0
2023-08-30,105.1526,106.8543,104.9102,106.1024,75054.0
2023-08-31,105.954,106.1419,105.1526,105.5285,91993.0
2023-09-01,105.9935,107.3391,105.5285,106.8741,163998.0
2023-09-02,105.9935,107.3391,105.5285,106.8741,163998.0
2023-09-03,105.9935,107.3391,105.5285,106.8741,163998.0
2023-09-04,105.9935,107.3391,105.5285,106.8741,163998.0
2023-09-05,106.8246,106.8246,100.8784,101.5215,95340.0
2023-09-06,102.0261,104.3907,102.0261,104.3511,58628.0
2023-09-07,103.8861,105.5087,103.1144,105.1822,72039.0
2023-09-08,104.5589,106.1815,104.5193,105.4395,61916.0
2023-09-09,104.5589,106.1815,104.5193,105.4395,61916.0
2023-09-10,104.5589,106.1815,104.5193,105.4395,61916.0
2023-09-11,105.7462,107.8833,105.7462,106.0826,32281.0
2023-09-12,105.667,106.5723,102.7978,103.3222,38890.0
2023-09-13,104.0741,104.0741,101.2148,103.0353,89942.0
2023-09-14,104.0246,104.5985,102.9066,104.5787,69710.0
2023-09-15,103.1639,103.1639,98.6226,100.9476,126868.0
2023-09-16,103.1639,103.1639,98.6226,100.9476,126868.0
2023-09-17,103.1639,103.1639,98.6226,100.9476,126868.0
2023-09-18,101.3137,103.8268,101.3137,103.8268,85944.0
2023-09-19,103.5596,104.3511,102.3328,104.0939,69737.0
2023-09-20,104.7469,106.4091,103.8565,103.896,76287.0
2023-09-21,102.4416,102.5406,99.9434,101.1752,57911.0
2023-09-22,101.937,102.5109,101.1059,101.7293,51864.0
2023-09-23,101.937,102.5109,101.1059,101.7293,51864.0
2023-09-24,101.937,102.5109,101.1059,101.7293,51864.0
2023-09-25,100.6211,102.8671,100.6211,101.7688,85828.0
2023-09-26,100.73,102.0359,100.5321,100.631,57922.0
2023-09-27,101.284,102.4515,100.542,100.6014,48748.0
2023-09-28,100.1759,103.5695,100.1759,103.1441,52510.0
2023-09-29,104.3511,104.3511,101.0169,101.1455,41136.0
2023-09-30,104.3511,104.3511,101.0169,101.1455,41136.0
2023-10-01,104.3511,104.3511,101.0169,101.1455,41136.0
2023-10-02,100.0671,101.6501,99.5229,100.542,87396.0
2023-10-03,99.6219,100.0671,97.5639,98.5038,70933.0
2023-10-04,98.4544,100.0077,98.1081,99.4438,56880.0
2023-10-05,98.7611,100.0423,98.6918,99.0777,66278.0
2023-10-06,97.8212,101.3731,97.8212,100.4035,77436.0
2023-10-07,97.8212,101.3731,97.8212,100.4035,77436.0
2023-10-08,97.8212,101.3731,97.8212,100.4035,77436.0
2023-10-09,99.1766,102.966,99.1766,102.7879,58871.0
2023-10-10,103.3222,106.1321,102.9759,104.3907,59436.0
2023-10-11,104.3262,106.0439,103.9091,104.8524,71982.0
2023-10-12,104.8921,104.8921,99.6694,100.2155,58890.0
2023-10-13,100.3942,101.1786,99.858,101.0098,56540.0
2023-10-14,100.3942,101.1786,99.858,101.0098,56540.0
2023-10-15,100.3942,101.1786,99.858,101.0098,56540.0
2023-10-16,101.5162,101.9034,100.4041,101.3871,43727.0
2023-10-17,100.3743,103.0552,100.3743,101.9034,51993.0
2023-10-18,100.8807,101.129,99.5701,99.5999,44469.0
2023-10-19,99.858,99.858,96.8495,96.9686,31833.0
2023-10-20,97.1771,97.5271,95.2509,95.3601,53845.0
2023-10-21,97.1771,97.5271,95.2509,95.3601,53845.0
2023-10-22,97.1771,97.5271,95.2509,95.3601,53845.0
2023-10-23,95.1317,97.336,95.1317,96.5317,37280.0
2023-10-24,96.8693,97.1672,95.8168,96.1246,31135.0
