,NXST US Equity,NXST US Equity,NXST US Equity,NXST US Equity,NXST US Equity
2022-08-14,190.5079,191.6491,189.7236,190.3381,311059.0
2022-08-15,189.5742,189.5742,185.1508,187.9331,504114.0
2022-08-16,188.631,192.1584,187.7539,190.6682,306851.0
2022-08-17,188.8668,190.4419,187.6879,188.9894,285974.0
2022-08-18,189.7628,189.9796,187.5841,188.9517,206333.0
2022-08-19,186.7919,188.4895,186.0052,186.7258,212303.0
2022-08-20,186.7919,188.4895,186.0052,186.7258,212303.0
2022-08-21,186.7919,188.4895,186.0052,186.7258,212303.0
2022-08-22,185.3017,186.0468,182.7363,183.0381,228583.0
2022-08-23,182.9155,183.8021,182.3728,182.576,257127.0
2022-08-24,181.3687,182.9674,180.152,181.4913,208013.0
2022-08-25,182.7174,185.0046,182.1798,183.8304,179070.0
2022-08-26,183.7643,183.8445,180.8877,180.9443,196416.0
2022-08-27,183.7643,183.8445,180.8877,180.9443,196416.0
2022-08-28,183.7643,183.8445,180.8877,180.9443,196416.0
2022-08-29,179.2938,183.9152,177.4359,182.2459,335394.0
2022-08-30,182.8589,183.3493,178.3789,179.5107,265308.0
2022-08-31,179.3126,181.9912,178.511,180.4444,230784.0
2022-09-01,180.0955,180.4633,177.4107,180.0106,223420.0
2022-09-02,181.878,183.3493,179.5201,180.435,192381.0
2022-09-03,181.878,183.3493,179.5201,180.435,192381.0
2022-09-04,181.878,183.3493,179.5201,180.435,192381.0
2022-09-05,181.878,183.3493,179.5201,180.435,192381.0
2022-09-06,183.1984,183.7266,176.0022,177.6621,266663.0
2022-09-07,177.9922,178.775,176.4737,177.4452,194354.0
2022-09-08,177.0491,180.152,176.5964,179.3598,253920.0
2022-09-09,180.2275,185.5752,180.2181,184.2642,258536.0
2022-09-10,180.2275,185.5752,180.2181,184.2642,258536.0
2022-09-11,180.2275,185.5752,180.2181,184.2642,258536.0
2022-09-12,185.4809,188.7536,185.4149,187.1786,288449.0
2022-09-13,184.2453,186.2888,181.7365,182.2176,266397.0
2022-09-14,183.2739,183.5097,176.6341,180.3501,284761.0
2022-09-15,179.6239,183.0937,179.6239,181.5762,233223.0
2022-09-16,178.7845,180.4822,177.0538,180.0106,702980.0
2022-09-17,178.7845,180.4822,177.0538,180.0106,702980.0
2022-09-18,178.7845,180.4822,177.0538,180.0106,702980.0
2022-09-19,178.8788,181.3027,177.9073,181.048,223857.0
2022-09-20,180.8123,181.9346,179.1429,180.4161,291767.0
2022-09-21,180.1426,182.2553,177.1811,177.1811,217994.0
2022-09-22,177.0396,178.1384,168.853,169.3058,426318.0
2022-09-23,167.1365,167.3534,162.0623,165.8821,276851.0
2022-09-24,167.1365,167.3534,162.0623,165.8821,276851.0
2022-09-25,167.1365,167.3534,162.0623,165.8821,276851.0
2022-09-26,164.7126,165.8161,160.2798,160.3741,358710.0
2022-09-27,162.3736,163.0291,157.8276,158.9028,220268.0
2022-09-28,159.5252,162.1944,158.8179,160.7513,259330.0
2022-09-29,159.6667,159.6667,155.017,157.2522,181863.0
2022-09-30,157.0165,159.7516,156.4647,157.3654,324397.0
2022-10-01,157.0165,159.7516,156.4647,157.3654,324397.0
2022-10-02,157.0165,159.7516,156.4647,157.3654,324397.0
2022-10-03,158.2897,163.4016,157.1957,162.9206,454847.0
2022-10-04,164.1844,168.5984,164.0052,168.5182,373256.0
2022-10-05,166.9101,169.8528,165.6369,168.24,297049.0
2022-10-06,168.1834,169.4755,165.901,166.1839,294690.0
2022-10-07,164.4391,165.3587,161.9869,163.5337,405961.0
2022-10-08,164.4391,165.3587,161.9869,163.5337,405961.0
2022-10-09,164.4391,165.3587,161.9869,163.5337,405961.0
2022-10-10,164.1656,165.5237,162.3924,162.5339,373171.0
2022-10-11,161.2889,164.7503,159.8742,161.3644,339587.0
2022-10-12,161.0249,162.0435,159.1951,159.2423,338326.0
2022-10-13,158.6292,165.9953,156.5826,165.4294,419483.0
2022-10-14,166.7404,168.0702,162.0718,162.4113,308106.0
2022-10-15,166.7404,168.0702,162.0718,162.4113,308106.0
2022-10-16,166.7404,168.0702,162.0718,162.4113,308106.0
2022-10-17,164.5428,167.7779,164.0901,167.3346,375683.0
2022-10-18,170.4187,174.7525,168.9426,174.4271,495802.0
2022-10-19,174.4554,177.0868,170.447,172.5596,325330.0
2022-10-20,172.0409,174.512,170.3055,171.5033,315651.0
2022-10-21,172.7106,174.2385,171.3005,173.7103,212370.0
2022-10-22,172.7106,174.2385,171.3005,173.7103,212370.0
2022-10-23,172.7106,174.2385,171.3005,173.7103,212370.0
2022-10-24,174.5403,175.8418,172.8709,175.3797,280990.0
2022-10-25,175.7098,180.6614,175.7098,180.3124,408826.0
2022-10-26,180.303,181.8969,174.2385,174.9741,481885.0
2022-10-27,175.606,176.4214,168.2966,168.3532,556355.0
2022-10-28,168.8813,171.9277,167.4289,170.6922,598360.0
2022-10-29,168.8813,171.9277,167.4289,170.6922,598360.0
2022-10-30,168.8813,171.9277,167.4289,170.6922,598360.0
2022-10-31,170.1735,170.6342,159.3083,161.5625,956573.0
2022-11-01,164.5994,169.1926,163.6061,166.3348,427718.0
2022-11-02,164.307,165.0521,159.761,161.1003,563446.0
2022-11-03,158.9594,159.1857,153.8286,155.0641,576239.0
2022-11-04,157.3749,157.3749,143.6331,146.6606,1094234.0
2022-11-05,157.3749,157.3749,143.6331,146.6606,1094234.0
2022-11-06,157.3749,157.3749,143.6331,146.6606,1094234.0
2022-11-07,148.4243,149.5843,143.8972,146.189,885525.0
2022-11-08,150.9048,158.9924,149.3014,157.9313,862842.0
2022-11-09,154.2059,154.5312,148.2074,149.9051,579414.0
2022-11-10,155.2262,155.8997,153.0162,154.3156,313883.0
2022-11-11,154.4579,160.6091,154.1923,159.5705,614288.0
2022-11-12,154.4579,160.6091,154.1923,159.5705,614288.0
2022-11-13,154.4579,160.6091,154.1923,159.5705,614288.0
2022-11-14,159.7981,162.7006,158.6931,159.5799,461569.0
2022-11-15,162.7291,165.1288,161.0881,161.7995,447186.0
2022-11-16,161.183,162.5773,158.6219,160.3672,549874.0
2022-11-17,158.271,163.8673,158.271,161.7046,398867.0
2022-11-18,164.0665,164.4174,160.9648,162.1505,267227.0
2022-11-19,164.0665,164.4174,160.9648,162.1505,267227.0
2022-11-20,164.0665,164.4174,160.9648,162.1505,267227.0
2022-11-21,162.8049,163.7345,160.7087,160.7941,353576.0
2022-11-22,160.9743,164.4649,160.8035,164.1329,299102.0
2022-11-23,163.8863,166.1817,163.8863,165.1762,181527.0
2022-11-24,163.8863,166.1817,163.8863,165.1762,181527.0
2022-11-25,164.1708,167.6519,164.1708,166.1343,112541.0
2022-11-26,164.1708,167.6519,164.1708,166.1343,112541.0
2022-11-27,164.1708,167.6519,164.1708,166.1343,112541.0
2022-11-28,164.3131,166.1722,164.2562,165.641,364845.0
2022-11-29,175.7808,179.2049,175.5294,177.9529,2253571.0
2022-11-30,176.6534,181.5668,174.0639,179.8025,7328169.0
2022-12-01,179.2713,179.2713,172.8403,174.7184,887640.0
2022-12-02,173.4189,175.003,172.6743,173.8458,383116.0
2022-12-03,173.4189,175.003,172.6743,173.8458,383116.0
2022-12-04,173.4189,175.003,172.6743,173.8458,383116.0
2022-12-05,172.2902,173.5328,170.6398,172.0436,495939.0
2022-12-06,171.778,175.6005,169.0652,170.469,571786.0
2022-12-07,169.1885,172.9115,168.572,172.5178,416807.0
2022-12-08,172.0815,174.7943,171.4697,172.5463,407044.0
2022-12-09,171.0381,174.8607,171.0381,172.6032,360670.0
2022-12-10,171.0381,174.8607,171.0381,172.6032,360670.0
2022-12-11,171.0381,174.8607,171.0381,172.6032,360670.0
2022-12-12,172.6032,175.003,171.0524,174.8133,339221.0
2022-12-13,179.8215,180.8933,170.3837,170.8816,456597.0
2022-12-14,169.4731,173.2909,168.8802,172.1953,414748.0
2022-12-15,169.7861,170.3078,165.2996,165.6031,322360.0
2022-12-16,164.37,169.0462,163.9527,168.6289,1141120.0
2022-12-17,164.37,169.0462,163.9527,168.6289,1141120.0
2022-12-18,164.37,169.0462,163.9527,168.6289,1141120.0
2022-12-19,167.5191,167.7752,158.9919,161.2399,394791.0
2022-12-20,161.183,164.2372,159.9404,163.2413,379334.0
2022-12-21,163.8483,166.9879,162.8429,166.8172,395262.0
2022-12-22,164.702,165.3848,162.7765,164.7304,354877.0
2022-12-23,164.7494,167.3911,164.7494,166.9026,214098.0
2022-12-24,164.7494,167.3911,164.7494,166.9026,214098.0
2022-12-25,164.7494,167.3911,164.7494,166.9026,214098.0
2022-12-26,164.7494,167.3911,164.7494,166.9026,214098.0
2022-12-27,166.9026,167.7468,165.1004,167.6519,257078.0
2022-12-28,167.8985,168.7901,164.3985,164.4079,194250.0
2022-12-29,165.0435,168.8281,163.6776,167.4527,159016.0
2022-12-30,166.1912,166.2149,163.1085,166.0204,194214.0
2022-12-31,166.1912,166.2149,163.1085,166.0204,194214.0
2023-01-01,166.1912,166.2149,163.1085,166.0204,194214.0
2023-01-02,166.1912,166.2149,163.1085,166.0204,194214.0
2023-01-03,167.1492,168.6953,165.2142,165.2711,269037.0
2023-01-04,166.2196,170.0137,165.5557,169.8051,264245.0
2023-01-05,169.4256,171.3796,167.3484,170.507,177021.0
2023-01-06,172.6696,175.3065,170.4121,174.5192,191020.0
2023-01-07,172.6696,175.3065,170.4121,174.5192,191020.0
2023-01-08,172.6696,175.3065,170.4121,174.5192,191020.0
2023-01-09,174.2536,175.3444,172.6791,173.3715,208958.0
2023-01-10,173.1059,175.4346,172.6981,174.5003,212672.0
2023-01-11,175.4772,176.6913,173.8742,175.6385,249399.0
2023-01-12,175.6859,176.0464,172.6743,173.694,225229.0
2023-01-13,172.7739,175.5079,171.8728,174.6141,137026.0
2023-01-14,172.7739,175.5079,171.8728,174.6141,137026.0
2023-01-15,172.7739,175.5079,171.8728,174.6141,137026.0
2023-01-16,172.7739,175.5079,171.8728,174.6141,137026.0
2023-01-17,175.2401,176.4538,173.0964,173.9881,186958.0
2023-01-18,173.9501,175.9325,172.385,174.1208,236023.0
2023-01-19,172.1479,173.9406,171.133,172.8783,172579.0
2023-01-20,173.0016,176.4352,172.2333,176.3404,202974.0
2023-01-21,173.0016,176.4352,172.2333,176.3404,202974.0
2023-01-22,173.0016,176.4352,172.2333,176.3404,202974.0
2023-01-23,175.961,177.896,175.1263,177.7537,251504.0
2023-01-24,177.7916,179.186,176.3499,177.1561,228576.0
2023-01-25,177.1751,185.2186,176.9286,182.079,413693.0
2023-01-26,182.9042,186.1671,182.9042,186.1387,261927.0
2023-01-27,189.5534,194.2201,187.4951,193.8312,438176.0
2023-01-28,189.5534,194.2201,187.4951,193.8312,438176.0
2023-01-29,189.5534,194.2201,187.4951,193.8312,438176.0
2023-01-30,192.5981,193.3218,186.8643,191.1089,399086.0
2023-01-31,191.3081,194.3434,188.2159,194.2296,475161.0
2023-02-01,193.2526,200.5563,192.1001,200.0156,329234.0
2023-02-02,201.0115,206.5509,199.4986,201.7988,395117.0
2023-02-03,200.2243,203.4493,197.3123,198.6023,458357.0
2023-02-04,200.2243,203.4493,197.3123,198.6023,458357.0
2023-02-05,200.2243,203.4493,197.3123,198.6023,458357.0
2023-02-06,197.6727,199.5318,196.0887,196.9234,246377.0
2023-02-07,195.9844,197.0894,185.3893,191.6117,514370.0
2023-02-08,191.6117,193.5751,190.0561,190.758,300231.0
2023-02-09,193.2122,193.2122,187.368,189.0678,251943.0
2023-02-10,187.177,188.6094,185.63,186.9287,247326.0
2023-02-11,187.177,188.6094,185.63,186.9287,247326.0
2023-02-12,187.177,188.6094,185.63,186.9287,247326.0
2023-02-13,187.1675,189.2205,185.2528,188.5426,257121.0
2023-02-14,187.6163,189.4975,186.2316,188.9628,191695.0
2023-02-15,189.211,193.1454,188.2657,193.0594,261693.0
2023-02-16,189.3829,192.2668,189.0869,190.5384,177301.0
2023-02-17,190.7771,191.7798,188.0747,191.14,337371.0
2023-02-18,190.7771,191.7798,188.0747,191.14,337371.0
2023-02-19,190.7771,191.7798,188.0747,191.14,337371.0
2023-02-20,190.7771,191.7798,188.0747,191.14,337371.0
2023-02-21,189.297,189.8556,185.4772,185.9929,212082.0
2023-02-22,185.3149,187.8264,184.6082,187.1102,245887.0
2023-02-23,186.986,189.2397,185.7828,187.9601,151193.0
2023-02-24,185.4199,186.3558,181.4474,182.7366,441033.0
2023-02-25,185.4199,186.3558,181.4474,182.7366,441033.0
2023-02-26,185.4199,186.3558,181.4474,182.7366,441033.0
2023-02-27,182.8416,184.169,177.9285,183.6342,867792.0
2023-02-28,176.4149,180.4829,171.9076,177.5226,898066.0
2023-03-01,176.6632,178.2675,172.8052,177.8282,494198.0
2023-03-02,176.6059,176.7443,172.9294,175.5077,373992.0
2023-03-03,176.1093,176.8446,172.9676,174.7151,462763.0
2023-03-04,176.1093,176.8446,172.9676,174.7151,462763.0
2023-03-05,176.1093,176.8446,172.9676,174.7151,462763.0
2023-03-06,175.1735,177.1693,170.8237,171.306,541583.0
2023-03-07,171.5065,173.0058,166.5122,166.6554,545350.0
2023-03-08,166.7223,167.9207,162.7593,164.058,644597.0
2023-03-09,163.5519,164.3445,154.7187,155.1867,652538.0
2023-03-10,154.6042,160.546,151.4433,158.2329,904040.0
2023-03-11,154.6042,160.546,151.4433,158.2329,904040.0
2023-03-12,154.6042,160.546,151.4433,158.2329,904040.0
2023-03-13,157.7554,163.3705,156.8005,158.7581,787168.0
2023-03-14,161.5847,165.414,156.7241,158.0706,543697.0
2023-03-15,154.8047,157.0774,151.8539,153.2195,429224.0
2023-03-16,151.3383,159.0542,151.1473,156.6859,443368.0
2023-03-17,155.5209,157.383,150.9515,152.0258,644066.0
2023-03-18,155.5209,157.383,150.9515,152.0258,644066.0
2023-03-19,155.5209,157.383,150.9515,152.0258,644066.0
2023-03-20,152.8757,156.1702,152.0736,153.5442,330224.0
2023-03-21,156.0843,157.5263,152.9903,155.8933,270643.0
2023-03-22,157.0488,157.8605,153.9548,154.184,308770.0
2023-03-23,155.4445,156.748,151.916,153.4869,373357.0
2023-03-24,152.3983,153.506,150.3165,153.0476,381572.0
2023-03-25,152.3983,153.506,150.3165,153.0476,381572.0
2023-03-26,152.3983,153.506,150.3165,153.0476,381572.0
2023-03-27,154.48,161.4797,153.3914,160.7062,758836.0
2023-03-28,159.2356,161.7007,157.7268,158.5576,443368.0
2023-03-29,160.0186,163.5996,160.0186,162.8071,387846.0
2023-03-30,164.9175,164.9175,160.9258,162.4251,195910.0
2023-03-31,163.3036,165.0798,163.0076,164.8793,198547.0
2023-04-01,163.3036,165.0798,163.0076,164.8793,198547.0
2023-04-02,163.3036,165.0798,163.0076,164.8793,198547.0
2023-04-03,165.2517,166.3308,163.6378,165.0321,178111.0
2023-04-04,165.8056,165.8056,160.6107,162.8453,225851.0
2023-04-05,162.2532,165.3663,161.7813,164.9652,280701.0
2023-04-06,164.0962,166.7796,164.0962,165.1657,198754.0
2023-04-07,164.0962,166.7796,164.0962,165.1657,198754.0
2023-04-08,164.0962,166.7796,164.0962,165.1657,198754.0
2023-04-09,164.0962,166.7796,164.0962,165.1657,198754.0
2023-04-10,164.249,169.6444,164.1917,168.1833,197975.0
2023-04-11,168.785,170.2556,168.0306,169.4534,237515.0
2023-04-12,171.6211,171.7644,166.8942,167.0852,144882.0
2023-04-13,168.699,170.5611,168.3457,169.1956,149525.0
2023-04-14,169.2433,170.9431,168.6417,170.4847,160078.0
2023-04-15,169.2433,170.9431,168.6417,170.4847,160078.0
2023-04-16,169.2433,170.9431,168.6417,170.4847,160078.0
2023-04-17,171.3537,171.497,168.1929,169.9309,229780.0
2023-04-18,170.4656,171.4206,167.7107,167.8778,208366.0
2023-04-19,167.2189,169.8067,164.6978,168.403,287368.0
2023-04-20,167.2284,169.4916,167.1234,167.725,252634.0
2023-04-21,167.725,167.7441,164.4304,164.927,220330.0
2023-04-22,167.725,167.7441,164.4304,164.927,220330.0
2023-04-23,167.725,167.7441,164.4304,164.927,220330.0
2023-04-24,165.0512,168.1069,164.8315,166.2066,203556.0
2023-04-25,164.545,166.0347,161.9763,162.7593,216565.0
2023-04-26,162.5301,163.9912,161.0213,161.7566,188748.0
2023-04-27,162.2054,165.0512,161.2887,164.9843,171892.0
2023-04-28,164.8411,167.9733,164.8411,165.6337,252638.0
2023-04-29,164.8411,167.9733,164.8411,165.6337,252638.0
2023-04-30,164.8411,167.9733,164.8411,165.6337,252638.0
2023-05-01,166.2639,168.0879,164.631,165.7483,181937.0
2023-05-02,164.249,164.2777,155.9793,159.9709,353265.0
2023-05-03,161.1359,162.9312,157.5645,157.7554,254824.0
2023-05-04,156.113,156.113,149.3425,149.5334,246274.0
2023-05-05,151.3669,158.1613,150.9086,156.8578,291624.0
2023-05-06,151.3669,158.1613,150.9086,156.8578,291624.0
2023-05-07,151.3669,158.1613,150.9086,156.8578,291624.0
2023-05-08,158.2138,161.7566,157.9082,158.5289,353609.0
2023-05-09,158.5385,163.38,156.5379,156.8005,416403.0
2023-05-10,156.9533,159.7751,150.4979,152.7993,438765.0
2023-05-11,152.6163,153.4253,149.6453,151.374,421278.0
2023-05-12,152.2504,154.215,150.7913,153.8876,320805.0
2023-05-13,152.2504,154.215,150.7913,153.8876,320805.0
2023-05-14,152.2504,154.215,150.7913,153.8876,320805.0
2023-05-15,154.2921,156.2952,154.2824,155.4863,278428.0
2023-05-16,154.8603,154.8603,151.7111,153.2905,320905.0
2023-05-17,154.581,158.3261,153.8876,157.2487,250267.0
2023-05-18,157.1909,158.7414,154.3787,157.0946,241037.0
2023-05-19,157.9421,157.9421,153.2809,154.3787,313135.0
2023-05-20,157.9421,157.9421,153.2809,154.3787,313135.0
2023-05-21,157.9421,157.9421,153.2809,154.3787,313135.0
2023-05-22,155.1107,156.0063,154.1187,154.6966,197721.0
2023-05-23,154.0995,155.6693,152.9823,153.0305,282988.0
2023-05-24,152.3948,153.642,149.3805,149.8235,318011.0
2023-05-25,149.1204,150.1028,145.4126,146.2024,368300.0
2023-05-26,146.6454,147.5795,146.0097,146.8861,334383.0
2023-05-27,146.6454,147.5795,146.0097,146.8861,334383.0
2023-05-28,146.6454,147.5795,146.0097,146.8861,334383.0
2023-05-29,146.6454,147.5795,146.0097,146.8861,334383.0
2023-05-30,147.2521,148.2055,146.395,146.9728,378785.0
2023-05-31,146.1446,147.098,142.5331,145.3452,483695.0
2023-06-01,145.326,147.9648,144.0403,146.6454,300876.0
2023-06-02,148.3211,152.5875,148.3211,151.8459,264527.0
2023-06-03,148.3211,152.5875,148.3211,151.8459,264527.0
2023-06-04,148.3211,152.5875,148.3211,151.8459,264527.0
2023-06-05,150.9791,152.1444,150.1798,150.9791,272302.0
2023-06-06,150.122,155.4574,149.5634,155.3033,296307.0
2023-06-07,156.2375,161.4765,156.1171,160.4557,341981.0
2023-06-08,160.5809,162.8441,158.2021,162.1121,301798.0
2023-06-09,162.2662,162.82,159.0303,159.3963,208798.0
2023-06-10,162.2662,162.82,159.0303,159.3963,208798.0
2023-06-11,162.2662,162.82,159.0303,159.3963,208798.0
2023-06-12,159.3963,161.8714,158.6645,161.4284,223780.0
2023-06-13,161.3995,164.1355,161.3995,162.0832,265943.0
2023-06-14,162.4685,164.8954,159.1218,159.926,273118.0
2023-06-15,159.7334,161.0142,158.3273,160.735,286893.0
2023-06-16,160.8409,161.7943,157.9084,158.934,752069.0
2023-06-17,160.8409,161.7943,157.9084,158.934,752069.0
2023-06-18,160.8409,161.7943,157.9084,158.934,752069.0
2023-06-19,160.8409,161.7943,157.9084,158.934,752069.0
2023-06-20,158.0962,158.0962,154.6966,156.4782,348166.0
2023-06-21,156.016,158.6836,155.0336,156.6227,341171.0
2023-06-22,156.6612,156.6612,153.1268,153.9454,249263.0
2023-06-23,152.963,154.5377,151.8266,152.3274,527291.0
2023-06-24,152.963,154.5377,151.8266,152.3274,527291.0
2023-06-25,152.963,154.5377,151.8266,152.3274,527291.0
2023-06-26,152.886,159.4348,152.3467,158.414,298464.0
2023-06-27,158.1539,162.4203,157.239,161.6836,198588.0
2023-06-28,160.9854,160.9854,156.6805,159.8682,226911.0
2023-06-29,159.666,163.0559,159.3048,162.9211,210195.0
2023-06-30,163.5278,163.6217,159.8875,160.3979,250515.0
2023-07-01,163.5278,163.6217,159.8875,160.3979,250515.0
2023-07-02,163.5278,163.6217,159.8875,160.3979,250515.0
2023-07-03,161.1202,162.3144,158.9269,160.9468,228209.0
2023-07-04,161.1202,162.3144,158.9269,160.9468,228209.0
2023-07-05,159.3578,161.2743,157.0079,160.995,250357.0
2023-07-06,158.9822,161.4958,158.3851,161.3321,195106.0
2023-07-07,161.6691,165.3384,161.6691,164.0383,342183.0
2023-07-08,161.6691,165.3384,161.6691,164.0383,342183.0
2023-07-09,161.6691,165.3384,161.6691,164.0383,342183.0
2023-07-10,164.0479,168.0446,163.9901,166.0896,283248.0
2023-07-11,167.6305,169.6722,166.8697,168.6224,306381.0
2023-07-12,171.4249,171.4249,169.3832,170.4234,168325.0
2023-07-13,171.4635,173.6592,169.6625,171.8872,217701.0
2023-07-14,171.9161,173.2933,167.9387,168.5358,207589.0
2023-07-15,171.9161,173.2933,167.9387,168.5358,207589.0
2023-07-16,171.9161,173.2933,167.9387,168.5358,207589.0
2023-07-17,168.9884,171.1553,167.6112,169.4218,170818.0
2023-07-18,169.9707,177.0011,169.9707,176.2884,300453.0
2023-07-19,177.0781,178.7635,174.7379,175.3157,245784.0
2023-07-20,175.7587,177.1648,174.4875,176.6736,211782.0
2023-07-21,176.8662,176.8662,173.5051,173.6689,198932.0
2023-07-22,176.8662,176.8662,173.5051,173.6689,198932.0
2023-07-23,176.8662,176.8662,173.5051,173.6689,198932.0
2023-07-24,173.9289,175.6046,173.38,174.0059,164013.0
2023-07-25,173.1777,176.9048,173.1584,174.3526,191690.0
2023-07-26,174.6416,176.6351,174.2371,175.0653,220752.0
2023-07-27,176.2402,177.473,173.3462,173.6207,211932.0
2023-07-28,175.2194,177.3285,175.2194,175.672,162569.0
2023-07-29,175.2194,177.3285,175.2194,175.672,162569.0
2023-07-30,175.2194,177.3285,175.2194,175.672,162569.0
2023-07-31,175.7876,180.3959,175.7876,179.8228,239248.0
2023-08-01,179.1198,179.7313,175.1183,175.4602,245195.0
2023-08-02,174.4778,175.5661,172.6673,173.2644,246833.0
2023-08-03,172.6288,172.648,168.7621,169.0558,302660.0
2023-08-04,168.7958,175.4505,168.7958,175.0172,318793.0
2023-08-05,168.7958,175.4505,168.7958,175.0172,318793.0
2023-08-06,168.7958,175.4505,168.7958,175.0172,318793.0
2023-08-07,176.3751,179.9769,174.3526,177.3285,650323.0
2023-08-08,170.4619,176.1054,167.9868,170.2018,558679.0
2023-08-09,169.969,169.969,160.1672,160.3127,559839.0
2023-08-10,160.3127,162.7001,159.4975,160.5457,249851.0
2023-08-11,159.4102,160.9872,158.7018,159.8857,330842.0
2023-08-12,159.4102,160.9872,158.7018,159.8857,330842.0
2023-08-13,159.4102,160.9872,158.7018,159.8857,330842.0
2023-08-14,158.76,158.76,154.7907,157.3043,412155.0
2023-08-15,155.4313,157.741,154.4705,157.0617,286215.0
2023-08-16,156.2368,157.6634,151.792,151.9376,273971.0
2023-08-17,151.7629,153.5485,150.773,153.073,268424.0
2023-08-18,151.8405,154.5336,151.7338,152.9565,244924.0
2023-08-19,151.8405,154.5336,151.7338,152.9565,244924.0
2023-08-20,151.8405,154.5336,151.7338,152.9565,244924.0
2023-08-21,152.908,156.7996,152.5781,156.2465,247287.0
2023-08-22,156.0038,157.115,151.1515,152.1899,284514.0
2023-08-23,152.4907,153.4127,151.7338,152.0928,240389.0
2023-08-24,151.2,155.1401,151.2,153.6359,321391.0
2023-08-25,154.4317,155.4604,152.3451,152.4422,210949.0
2023-08-26,154.4317,155.4604,152.3451,152.4422,210949.0
2023-08-27,154.4317,155.4604,152.3451,152.4422,210949.0
2023-08-28,152.6557,156.46,152.6557,155.3342,190751.0
2023-08-29,155.8097,160.2788,154.8807,159.7596,238177.0
2023-08-30,160.2254,162.1081,158.8279,161.0891,314485.0
2023-08-31,161.1279,161.7168,157.6837,157.9933,203380.0
2023-09-01,156.7123,157.4644,136.6623,137.3222,1800674.0
2023-09-02,156.7123,157.4644,136.6623,137.3222,1800674.0
2023-09-03,156.7123,157.4644,136.6623,137.3222,1800674.0
2023-09-04,156.7123,157.4644,136.6623,137.3222,1800674.0
2023-09-05,138.7391,140.1851,135.8666,136.0897,947399.0
2023-09-06,135.1289,138.4625,134.8426,136.7884,785632.0
2023-09-07,135.2842,136.3808,129.3837,129.704,1131210.0
2023-09-08,130.6841,130.9462,129.1557,129.9757,679846.0
2023-09-09,130.6841,130.9462,129.1557,129.9757,679846.0
2023-09-10,130.6841,130.9462,129.1557,129.9757,679846.0
2023-09-11,130.7424,140.5878,130.7424,138.7585,1394587.0
2023-09-12,138.7585,143.6497,137.788,142.9024,956138.0
2023-09-13,143.5721,145.8333,140.913,145.1927,783624.0
2023-09-14,146.7067,161.9917,146.7067,153.1895,1401801.0
2023-09-15,152.6751,154.7713,147.3084,147.551,1729134.0
2023-09-16,152.6751,154.7713,147.3084,147.551,1729134.0
2023-09-17,152.6751,154.7713,147.3084,147.551,1729134.0
2023-09-18,147.8519,148.4827,144.0476,145.6392,584784.0
2023-09-19,145.348,147.5898,143.1062,146.5223,506508.0
2023-09-20,146.6873,147.6481,137.691,137.7686,1006213.0
2023-09-21,137.3125,141.6511,135.2172,139.4572,594197.0
2023-09-22,139.5252,139.6465,134.6534,135.5948,408280.0
2023-09-23,139.5252,139.6465,134.6534,135.5948,408280.0
2023-09-24,139.5252,139.6465,134.6534,135.5948,408280.0
2023-09-25,134.8184,135.6578,132.2563,132.9162,344918.0
2023-09-26,131.742,134.9834,131.708,133.1492,338849.0
2023-09-27,133.7994,136.4391,133.6732,135.6821,354263.0
2023-09-28,135.8568,137.8074,135.1192,136.4876,307736.0
2023-09-29,137.4387,140.0783,137.3222,139.137,382514.0
2023-09-30,137.4387,140.0783,137.3222,139.137,382514.0
2023-10-01,137.4387,140.0783,137.3222,139.137,382514.0
2023-10-02,139.0885,139.1515,135.7597,136.5555,258755.0
2023-10-03,135.323,135.7549,131.1597,131.6352,324892.0
2023-10-04,131.7808,133.5665,128.7529,131.2276,273784.0
2023-10-05,131.0238,131.5867,129.1508,129.801,203549.0
2023-10-06,129.0343,132.7173,128.3938,132.004,264959.0
2023-10-07,129.0343,132.7173,128.3938,132.004,264959.0
2023-10-08,129.0343,132.7173,128.3938,132.004,264959.0
2023-10-09,132.0913,135.6045,129.9951,134.3914,239851.0
2023-10-10,135.0513,139.0885,134.9542,138.5256,280261.0
2023-10-11,138.4382,140.5345,137.6036,138.5159,214906.0
2023-10-12,138.5256,138.9235,134.7601,135.3521,250971.0
2023-10-13,135.653,137.1038,135.3036,136.3614,195315.0
2023-10-14,135.653,137.1038,135.3036,136.3614,195315.0
2023-10-15,135.653,137.1038,135.3036,136.3614,195315.0
2023-10-16,137.788,141.8155,137.1524,140.845,246552.0
2023-10-17,140.0492,144.6008,139.9862,142.8248,282846.0
2023-10-18,141.5923,142.2231,138.9526,139.0399,191793.0
2023-10-19,139.2729,140.9033,137.9336,138.642,206131.0
2023-10-20,138.6712,138.8555,136.2353,136.3226,228305.0
2023-10-21,138.6712,138.8555,136.2353,136.3226,228305.0
2023-10-22,138.6712,138.8555,136.2353,136.3226,228305.0
2023-10-23,135.2842,137.5939,133.9449,135.061,238113.0
2023-10-24,136.1382,138.2539,135.6821,136.6332,237995.0
2023-10-25,135.5171,136.7593,133.3141,133.6926,266160.0
2023-10-26,133.2559,134.5272,129.6118,132.4213,267211.0
2023-10-27,132.9162,135.5074,131.247,131.4993,210681.0
2023-10-28,132.9162,135.5074,131.247,131.4993,210681.0
