,LAZ US Equity,LAZ US Equity,LAZ US Equity,LAZ US Equity,LAZ US Equity
2022-08-05,33.7148,34.0666,33.3541,33.6156,527104.0
2022-08-06,33.7148,34.0666,33.3541,33.6156,527104.0
2022-08-07,33.7148,34.0666,33.3541,33.6156,527104.0
2022-08-08,33.769,34.1478,33.5796,33.9043,730191.0
2022-08-09,33.7148,33.8862,33.336,33.6156,475559.0
2022-08-10,34.2741,35.2752,34.256,35.0407,608506.0
2022-08-11,35.176,35.6089,35.0317,35.2662,445885.0
2022-08-12,35.6811,35.7713,35.0046,35.7713,349743.0
2022-08-13,35.6811,35.7713,35.0046,35.7713,349743.0
2022-08-14,35.6811,35.7713,35.0046,35.7713,349743.0
2022-08-15,35.618,35.6495,35.2301,35.2482,318748.0
2022-08-16,35.0407,35.6721,35.0046,35.4105,422702.0
2022-08-17,34.9054,35.2752,34.7341,35.1219,385104.0
2022-08-18,34.9595,35.2211,34.7791,35.158,410666.0
2022-08-19,34.9956,35.0768,34.3282,34.3282,378741.0
2022-08-20,34.9956,35.0768,34.3282,34.3282,378741.0
2022-08-21,34.9956,35.0768,34.3282,34.3282,378741.0
2022-08-22,33.7599,34.0035,33.3901,33.5164,591404.0
2022-08-23,33.3901,34.2741,33.3901,33.8411,517143.0
2022-08-24,33.8501,34.4048,33.8501,33.8952,488707.0
2022-08-25,34.0396,34.9325,34.0396,34.8874,518078.0
2022-08-26,34.8693,34.9866,33.2188,33.2368,643925.0
2022-08-27,34.8693,34.9866,33.2188,33.2368,643925.0
2022-08-28,34.8693,34.9866,33.2188,33.2368,643925.0
2022-08-29,32.9121,33.3541,32.7227,32.8219,1038543.0
2022-08-30,33.0925,33.4803,32.5874,32.7047,1116610.0
2022-08-31,33.0203,33.2368,32.4611,32.7858,651774.0
2022-09-01,32.416,32.9211,32.0372,32.6415,509599.0
2022-09-02,33.1105,33.4352,32.1815,32.2537,651512.0
2022-09-03,33.1105,33.4352,32.1815,32.2537,651512.0
2022-09-04,33.1105,33.4352,32.1815,32.2537,651512.0
2022-09-05,33.1105,33.4352,32.1815,32.2537,651512.0
2022-09-06,32.4251,32.6596,31.5772,32.3709,579700.0
2022-09-07,32.0733,33.4894,32.0733,33.1827,599342.0
2022-09-08,32.8851,33.9403,32.7678,33.6878,639101.0
2022-09-09,34.0215,34.9143,33.9223,34.3643,708025.0
2022-09-10,34.0215,34.9143,33.9223,34.3643,708025.0
2022-09-11,34.0215,34.9143,33.9223,34.3643,708025.0
2022-09-12,34.6168,35.2211,34.5266,34.716,504590.0
2022-09-13,33.778,33.8321,32.7498,32.9302,697177.0
2022-09-14,33.0203,33.8231,32.6776,33.1647,792151.0
2022-09-15,33.0384,34.2064,33.0023,33.5705,758575.0
2022-09-16,33.1376,33.1376,32.0373,32.5153,1099995.0
2022-09-17,33.1376,33.1376,32.0373,32.5153,1099995.0
2022-09-18,33.1376,33.1376,32.0373,32.5153,1099995.0
2022-09-19,32.1004,33.6247,32.0462,33.4443,685091.0
2022-09-20,33.1827,33.2819,32.3349,32.5513,530851.0
2022-09-21,32.8039,33.318,32.15,32.1906,628203.0
2022-09-22,32.2808,32.407,31.3878,31.8298,609860.0
2022-09-23,31.2976,31.4149,29.7733,30.1882,1011611.0
2022-09-24,31.2976,31.4149,29.7733,30.1882,1011611.0
2022-09-25,31.2976,31.4149,29.7733,30.1882,1011611.0
2022-09-26,29.9357,30.4859,29.6561,29.7192,643473.0
2022-09-27,30.071,30.2604,28.3032,28.8263,1032268.0
2022-09-28,28.8984,29.6967,28.7722,29.4757,1174947.0
2022-09-29,29.0879,29.1149,28.4204,28.7271,830853.0
2022-09-30,28.7902,29.5542,28.6369,28.709,924305.0
2022-10-01,28.7902,29.5542,28.6369,28.709,924305.0
2022-10-02,28.7902,29.5542,28.6369,28.709,924305.0
2022-10-03,29.2502,29.9447,28.5377,29.2322,773536.0
2022-10-04,29.7914,31.4104,29.7914,31.0721,842532.0
2022-10-05,30.549,30.8467,29.9718,30.6572,744060.0
2022-10-06,30.4408,30.7384,29.7824,29.7824,657219.0
2022-10-07,29.5118,29.611,28.9616,29.2322,550543.0
2022-10-08,29.5118,29.611,28.9616,29.2322,550543.0
2022-10-09,29.5118,29.611,28.9616,29.2322,550543.0
2022-10-10,29.4126,29.7282,28.8082,29.0247,475882.0
2022-10-11,28.8443,29.1961,28.1137,28.7181,635907.0
2022-10-12,28.709,28.8804,28.1588,28.213,865919.0
2022-10-13,27.6628,29.9447,27.2434,29.5388,877781.0
2022-10-14,29.6561,30.1702,28.6279,28.8082,664354.0
2022-10-15,29.6561,30.1702,28.6279,28.8082,664354.0
2022-10-16,29.6561,30.1702,28.6279,28.8082,664354.0
2022-10-17,29.4306,29.8816,29.0952,29.7102,724527.0
2022-10-18,30.531,30.9233,30.1972,30.2604,747818.0
2022-10-19,30.0439,30.549,29.4982,29.7643,637988.0
2022-10-20,29.8455,30.3506,29.4216,29.5298,501468.0
2022-10-21,29.7643,31.0812,29.5163,30.8917,861677.0
2022-10-22,29.7643,31.0812,29.5163,30.8917,861677.0
2022-10-23,29.7643,31.0812,29.5163,30.8917,861677.0
2022-10-24,31.2615,31.2886,30.7214,31.1172,925849.0
2022-10-25,31.0812,31.2255,30.3867,31.1172,1399799.0
2022-10-26,31.3427,33.327,31.2097,32.6505,1757768.0
2022-10-27,33.2458,34.2109,32.6505,33.5254,1406581.0
2022-10-28,33.4352,35.0046,33.3451,34.7701,993969.0
2022-10-29,33.4352,35.0046,33.3451,34.7701,993969.0
2022-10-30,33.4352,35.0046,33.3451,34.7701,993969.0
2022-10-31,34.6168,34.6619,33.7509,34.0125,570957.0
2022-11-01,34.1478,34.3913,33.4894,33.8321,767338.0
2022-11-02,33.6337,34.3733,33.2007,33.2549,819780.0
2022-11-03,32.6866,32.6866,31.6404,31.7847,887425.0
2022-11-04,32.4434,32.9192,31.4827,31.9951,987908.0
2022-11-05,32.4434,32.9192,31.4827,31.9951,987908.0
2022-11-06,32.4434,32.9192,31.4827,31.9951,987908.0
2022-11-07,32.2055,32.6447,31.3455,32.599,873938.0
2022-11-08,32.6264,33.7518,32.3885,32.4983,886672.0
2022-11-09,32.2055,32.5349,31.803,31.8945,246243.0
2022-11-10,33.1937,34.8588,32.9283,34.8588,807179.0
2022-11-11,34.749,36.2861,34.5935,35.5359,1572185.0
2022-11-12,34.749,36.2861,34.5935,35.5359,1572185.0
2022-11-13,34.749,36.2861,34.5935,35.5359,1572185.0
2022-11-14,34.868,36.6429,34.4471,35.5084,1580338.0
2022-11-15,36.1397,36.5697,35.0967,35.4261,786216.0
2022-11-16,35.4261,35.5039,34.2184,34.502,449319.0
2022-11-17,33.8616,34.136,33.276,33.706,550366.0
2022-11-18,34.2458,34.3575,33.2394,33.4773,494779.0
2022-11-19,34.2458,34.3575,33.2394,33.4773,494779.0
2022-11-20,34.2458,34.3575,33.2394,33.4773,494779.0
2022-11-21,33.2852,33.8067,33.029,33.4315,391674.0
2022-11-22,33.4407,33.7884,33.2028,33.6145,416435.0
2022-11-23,33.5505,33.8524,33.3858,33.7975,269237.0
2022-11-24,33.5505,33.8524,33.3858,33.7975,269237.0
2022-11-25,33.276,33.8982,33.029,33.6237,212911.0
2022-11-26,33.276,33.8982,33.029,33.6237,212911.0
2022-11-27,33.276,33.8982,33.029,33.6237,212911.0
2022-11-28,33.2943,33.6374,32.9192,33.1296,549028.0
2022-11-29,33.1113,33.4773,32.9786,33.3675,300911.0
2022-11-30,33.3217,33.5047,31.9768,33.4956,1087971.0
2022-12-01,33.4315,33.9348,33.1388,33.7701,349922.0
2022-12-02,33.1754,33.9622,33.1754,33.6237,671056.0
2022-12-03,33.1754,33.9622,33.1754,33.6237,671056.0
2022-12-04,33.1754,33.9622,33.1754,33.6237,671056.0
2022-12-05,33.1937,33.3492,31.2083,31.6932,767949.0
2022-12-06,31.5651,31.6108,30.641,31.1534,654824.0
2022-12-07,31.1534,33.2303,30.8331,32.5898,984791.0
2022-12-08,32.6264,33.4544,32.2513,32.8551,563672.0
2022-12-09,32.6081,33.029,32.3794,32.8277,563194.0
2022-12-10,32.6081,33.029,32.3794,32.8277,563194.0
2022-12-11,32.6081,33.029,32.3794,32.8277,563194.0
2022-12-12,32.8643,34.5569,32.5349,34.5386,918004.0
2022-12-13,35.1425,36.5515,34.932,35.3163,1274964.0
2022-12-14,35.115,35.8653,35.0144,35.4993,1015315.0
2022-12-15,34.6941,34.868,33.1296,33.2394,1645546.0
2022-12-16,32.416,33.5139,32.416,32.91,1536325.0
2022-12-17,32.416,33.5139,32.416,32.91,1536325.0
2022-12-18,32.416,33.5139,32.416,32.91,1536325.0
2022-12-19,32.6996,32.967,32.3062,32.4434,779014.0
2022-12-20,31.9677,33.1433,31.8579,32.7362,870172.0
2022-12-21,33.1479,33.6877,33.0198,33.6877,609403.0
2022-12-22,33.1571,33.5505,31.8396,32.3885,799044.0
2022-12-23,32.1232,32.5898,31.7115,32.5898,850668.0
2022-12-24,32.1232,32.5898,31.7115,32.5898,850668.0
2022-12-25,32.1232,32.5898,31.7115,32.5898,850668.0
2022-12-26,32.1232,32.5898,31.7115,32.5898,850668.0
2022-12-27,32.4434,32.5624,31.9219,32.2513,1208198.0
2022-12-28,32.1232,32.2055,31.6017,31.7481,509655.0
2022-12-29,31.8121,32.3519,31.7481,32.233,904920.0
2022-12-30,31.9128,31.9128,31.1991,31.7206,422285.0
2022-12-31,31.9128,31.9128,31.1991,31.7206,422285.0
2023-01-01,31.9128,31.9128,31.1991,31.7206,422285.0
2023-01-02,31.9128,31.9128,31.1991,31.7206,422285.0
2023-01-03,32.1964,32.6538,31.9585,32.0317,820636.0
2023-01-04,32.2238,32.9832,32.1049,32.8368,916660.0
2023-01-05,32.6904,33.1754,32.2055,32.5898,653629.0
2023-01-06,33.0656,33.6603,32.8917,33.459,534962.0
2023-01-07,33.0656,33.6603,32.8917,33.459,534962.0
2023-01-08,33.0656,33.6603,32.8917,33.459,534962.0
2023-01-09,33.706,34.7399,33.5871,33.6145,763067.0
2023-01-10,33.4498,34.3922,33.276,34.0445,482244.0
2023-01-11,34.0811,35.051,33.6642,34.9869,460479.0
2023-01-12,35.2614,35.2614,34.2458,34.8497,528079.0
2023-01-13,34.5203,35.4581,34.5203,35.362,264412.0
2023-01-14,34.5203,35.4581,34.5203,35.362,264412.0
2023-01-15,34.5203,35.4581,34.5203,35.362,264412.0
2023-01-16,34.5203,35.4581,34.5203,35.362,264412.0
2023-01-17,35.4627,36.2084,35.4627,35.6823,770593.0
2023-01-18,35.7006,36.5332,35.6182,35.6731,557955.0
2023-01-19,35.1425,35.6274,35.0327,35.5725,512303.0
2023-01-20,35.8378,36.588,35.5725,36.588,422948.0
2023-01-21,35.8378,36.588,35.5725,36.588,422948.0
2023-01-22,35.8378,36.588,35.5725,36.588,422948.0
2023-01-23,36.588,37.0455,36.2678,36.7161,394303.0
2023-01-24,36.5972,37.2102,36.2038,36.2038,450751.0
2023-01-25,35.7372,36.6887,35.6274,36.5149,581523.0
2023-01-26,36.7344,37.3337,36.4783,37.2285,483741.0
2023-01-27,37.1553,37.9787,37.0638,37.4115,443325.0
2023-01-28,37.1553,37.9787,37.0638,37.4115,443325.0
2023-01-29,37.1553,37.9787,37.0638,37.4115,443325.0
2023-01-30,37.0547,37.7592,36.7939,36.9357,350465.0
2023-01-31,36.7161,37.0821,36.2038,36.6704,894428.0
2023-02-01,36.4417,37.6677,35.7829,37.6585,1029463.0
2023-02-02,37.5121,39.7446,36.7802,37.3749,1927855.0
2023-02-03,36.6612,37.1965,36.4051,36.9815,1011136.0
2023-02-04,36.6612,37.1965,36.4051,36.9815,1011136.0
2023-02-05,36.6612,37.1965,36.4051,36.9815,1011136.0
2023-02-06,36.4142,36.5972,35.4627,35.7555,764186.0
2023-02-07,35.5267,35.9659,35.2431,35.4535,770864.0
2023-02-08,35.0784,35.5816,34.6072,34.9595,632423.0
2023-02-09,35.2522,35.3254,34.3007,34.5569,924055.0
2023-02-10,34.594,35.5676,34.3251,35.0669,1165800.0
2023-02-11,34.594,35.5676,34.3251,35.0669,1165800.0
2023-02-12,34.594,35.5676,34.3251,35.0669,1165800.0
2023-02-13,34.9,35.5954,34.9,35.5027,637235.0
2023-02-14,35.5027,35.5397,34.5949,35.0947,456876.0
2023-02-15,34.7145,35.3728,34.6033,35.1132,623502.0
2023-02-16,34.6682,35.0669,34.2463,34.4827,466083.0
2023-02-17,34.4735,34.9927,34.1767,34.9371,309213.0
2023-02-18,34.4735,34.9927,34.1767,34.9371,309213.0
2023-02-19,34.4735,34.9927,34.1767,34.9371,309213.0
2023-02-20,34.4735,34.9927,34.1767,34.9371,309213.0
2023-02-21,34.3622,34.5228,33.4721,33.6112,427945.0
2023-02-22,33.7131,34.0794,33.4906,33.7688,341739.0
2023-02-23,33.9264,34.4735,33.7873,34.288,370537.0
2023-02-24,33.8151,34.1489,33.4721,34.1211,402788.0
2023-02-25,33.8151,34.1489,33.4721,34.1211,402788.0
2023-02-26,33.8151,34.1489,33.4721,34.1211,402788.0
2023-02-27,34.6125,34.9556,34.39,34.5105,963228.0
2023-02-28,34.492,35.3358,34.3066,34.6404,1086731.0
2023-03-01,34.5013,35.6371,34.4456,35.4656,984714.0
2023-03-02,34.6125,35.2848,34.4735,35.2338,979177.0
2023-03-03,35.0576,35.4795,34.9371,35.2523,1295746.0
2023-03-04,35.0576,35.4795,34.9371,35.2523,1295746.0
2023-03-05,35.0576,35.4795,34.9371,35.2523,1295746.0
2023-03-06,34.9649,35.4007,34.8629,34.8907,1005552.0
2023-03-07,34.7702,35.0576,34.1953,34.3066,612262.0
2023-03-08,34.4178,34.8629,34.1953,34.6496,518970.0
2023-03-09,34.492,34.5384,33.1383,33.3237,696851.0
2023-03-10,32.2111,32.8462,31.2653,31.7938,1156978.0
2023-03-11,32.2111,32.8462,31.2653,31.7938,1156978.0
2023-03-12,32.2111,32.8462,31.2653,31.7938,1156978.0
2023-03-13,30.913,31.9607,30.2547,30.7646,918895.0
2023-03-14,31.8958,32.2111,30.2639,30.7832,830673.0
2023-03-15,29.8003,30.5514,29.2811,30.1341,1103509.0
2023-03-16,29.9023,31.2839,29.6427,30.9779,750201.0
2023-03-17,30.4308,30.709,30.0136,30.3381,2056934.0
2023-03-18,30.4308,30.709,30.0136,30.3381,2056934.0
2023-03-19,30.4308,30.709,30.0136,30.3381,2056934.0
2023-03-20,30.7275,31.2097,30.5885,30.9964,852008.0
2023-03-21,31.868,32.2574,31.5157,31.9978,685802.0
2023-03-22,31.9885,32.2806,31.2282,31.3024,442274.0
2023-03-23,31.5249,31.9329,30.8852,31.0613,611298.0
2023-03-24,30.505,30.6348,29.5685,30.3474,788559.0
2023-03-25,30.505,30.6348,29.5685,30.3474,788559.0
2023-03-26,30.505,30.6348,29.5685,30.3474,788559.0
2023-03-27,31.0057,31.0428,30.4401,30.6812,631285.0
2023-03-28,30.5977,30.5977,29.6891,29.958,667280.0
2023-03-29,30.1805,30.301,29.4573,30.2454,500918.0
2023-03-30,30.5792,30.5792,29.5407,29.856,647960.0
2023-03-31,30.06,30.709,29.6242,30.6997,629366.0
2023-04-01,30.06,30.709,29.6242,30.6997,629366.0
2023-04-02,30.06,30.709,29.6242,30.6997,629366.0
2023-04-03,30.8295,30.8295,29.9302,30.1898,446521.0
2023-04-04,30.1249,30.1249,28.9102,29.4573,484928.0
2023-04-05,29.1606,29.4016,28.697,29.2162,608665.0
2023-04-06,29.3275,29.4573,28.9937,29.0586,287520.0
2023-04-07,29.3275,29.4573,28.9937,29.0586,287520.0
2023-04-08,29.3275,29.4573,28.9937,29.0586,287520.0
2023-04-09,29.3275,29.4573,28.9937,29.0586,287520.0
2023-04-10,28.7711,29.1791,28.7341,28.9937,637141.0
2023-04-11,29.2069,29.7169,29.0122,29.7076,436632.0
2023-04-12,30.5421,30.5421,29.7076,29.9394,388170.0
2023-04-13,30.0692,30.4494,29.8838,30.3474,494914.0
2023-04-14,30.6163,31.4322,30.505,31.3951,913756.0
2023-04-15,30.6163,31.4322,30.505,31.3951,913756.0
2023-04-16,30.6163,31.4322,30.505,31.3951,913756.0
2023-04-17,31.3117,32.1369,31.2004,31.8216,1091184.0
2023-04-18,31.9515,32.0998,31.3217,32.0349,502669.0
2023-04-19,31.8866,32.5634,31.8031,32.3038,513944.0
2023-04-20,32.0998,32.7581,32.0627,32.174,523928.0
2023-04-21,32.2667,32.9714,32.1369,32.6839,482309.0
2023-04-22,32.2667,32.9714,32.1369,32.6839,482309.0
2023-04-23,32.2667,32.9714,32.1369,32.6839,482309.0
2023-04-24,32.6283,32.9158,32.0479,32.2482,264856.0
2023-04-25,31.9051,32.0905,31.2653,31.3488,564251.0
2023-04-26,31.1355,31.3673,29.856,30.0414,654124.0
2023-04-27,29.9023,30.2176,29.4573,29.958,1571590.0
2023-04-28,29.4387,29.7169,27.6492,29.0215,2507464.0
2023-04-29,29.4387,29.7169,27.6492,29.0215,2507464.0
2023-04-30,29.4387,29.7169,27.6492,29.0215,2507464.0
2023-05-01,28.8453,29.448,28.4466,28.901,878559.0
2023-05-02,28.6599,28.6599,27.8161,28.0201,709128.0
2023-05-03,27.9274,28.1963,27.3896,27.64,741612.0
2023-05-04,27.3525,27.3989,26.4253,27.2227,683398.0
2023-05-05,27.7132,28.0811,26.9114,27.2416,887048.0
2023-05-06,27.7132,28.0811,26.9114,27.2416,887048.0
2023-05-07,27.7132,28.0811,26.9114,27.2416,887048.0
2023-05-08,27.3265,27.4302,26.9367,27.185,455323.0
2023-05-09,26.9586,27.284,26.553,27.185,1029429.0
2023-05-10,27.4302,27.5717,26.138,27.251,1170954.0
2023-05-11,26.9775,27.0174,26.3077,26.9114,613184.0
2023-05-12,27.0907,27.4963,26.7605,27.0246,426484.0
2023-05-13,27.0907,27.4963,26.7605,27.0246,426484.0
2023-05-14,27.0907,27.4963,26.7605,27.0246,426484.0
2023-05-15,27.1378,27.4019,26.8831,27.1567,428268.0
2023-05-16,26.9775,27.2322,26.4681,26.6379,403970.0
2023-05-17,26.8831,27.0152,26.6756,26.9397,689326.0
2023-05-18,26.9586,27.1567,26.5058,27.0907,452168.0
2023-05-19,27.3548,27.3548,26.5058,26.6568,544065.0
2023-05-20,27.3548,27.3548,26.5058,26.6568,544065.0
2023-05-21,27.3548,27.3548,26.5058,26.6568,544065.0
2023-05-22,26.6568,27.5812,26.4775,27.4491,973430.0
2023-05-23,27.3076,27.7509,27.2133,27.4302,707434.0
2023-05-24,27.2699,27.3359,26.5719,26.8643,404229.0
2023-05-25,26.7322,27.0786,26.1568,26.553,890675.0
2023-05-26,26.553,27.2604,26.4964,27.1284,848453.0
2023-05-27,26.553,27.2604,26.4964,27.1284,848453.0
2023-05-28,26.553,27.2604,26.4964,27.1284,848453.0
2023-05-29,26.553,27.2604,26.4964,27.1284,848453.0
2023-05-30,27.1756,27.5057,26.9011,27.2887,996917.0
2023-05-31,27.0341,27.6944,27.0341,27.0624,941671.0
2023-06-01,27.185,27.8641,26.9209,27.4491,665138.0
2023-06-02,27.9113,29.1564,27.8736,29.0338,941566.0
2023-06-03,27.9113,29.1564,27.8736,29.0338,941566.0
2023-06-04,27.9113,29.1564,27.8736,29.0338,941566.0
2023-06-05,28.7697,29.0527,28.2131,28.3641,621488.0
2023-06-06,28.0528,29.2083,28.0528,28.6376,488334.0
2023-06-07,28.8263,29.2602,28.449,29.1658,573064.0
2023-06-08,29.1093,29.1847,28.5622,28.9017,438843.0
2023-06-09,28.9112,28.9678,28.3829,28.5999,805909.0
2023-06-10,28.9112,28.9678,28.3829,28.5999,805909.0
2023-06-11,28.9112,28.9678,28.3829,28.5999,805909.0
2023-06-12,28.4678,29.1941,28.3075,28.3829,572917.0
2023-06-13,28.5716,29.3734,28.5433,29.1847,725966.0
2023-06-14,29.1941,29.9016,28.9678,29.5432,1043807.0
2023-06-15,29.5054,30.477,29.4771,30.3921,1324297.0
2023-06-16,30.4015,30.4676,29.7318,30.2789,971018.0
2023-06-17,30.4015,30.4676,29.7318,30.2789,971018.0
2023-06-18,30.4015,30.4676,29.7318,30.2789,971018.0
2023-06-19,30.4015,30.4676,29.7318,30.2789,971018.0
2023-06-20,31.2033,31.458,30.3638,30.8166,1604757.0
2023-06-21,30.4864,30.9581,30.4204,30.5336,403615.0
2023-06-22,30.4864,30.4864,29.6658,29.8356,475391.0
2023-06-23,29.5149,29.9771,28.798,28.8451,1627831.0
2023-06-24,29.5149,29.9771,28.798,28.8451,1627831.0
2023-06-25,29.5149,29.9771,28.798,28.8451,1627831.0
2023-06-26,28.8546,29.2885,28.581,28.6565,663156.0
2023-06-27,28.6471,29.5903,28.298,29.081,580432.0
2023-06-28,28.8074,29.5715,28.6942,29.4677,384339.0
2023-06-29,29.6092,30.4204,29.3875,29.7412,660154.0
2023-06-30,29.9582,30.4015,29.5998,30.1846,2492627.0
2023-07-01,29.9582,30.4015,29.5998,30.1846,2492627.0
2023-07-02,29.9582,30.4015,29.5998,30.1846,2492627.0
2023-07-03,30.7694,31.109,30.3544,30.8732,338550.0
2023-07-04,30.7694,31.109,30.3544,30.8732,338550.0
2023-07-05,30.6751,30.7128,29.8544,29.9488,766502.0
2023-07-06,29.6469,29.779,29.1564,29.6941,429297.0
2023-07-07,30.0997,30.6373,29.9676,30.0431,801149.0
2023-07-08,30.0997,30.6373,29.9676,30.0431,801149.0
2023-07-09,30.0997,30.6373,29.9676,30.0431,801149.0
2023-07-10,29.8639,30.1846,29.6375,29.9488,558694.0
2023-07-11,29.9865,30.9864,29.8639,30.8826,1027545.0
2023-07-12,31.9674,32.5333,31.9579,32.1843,1308373.0
2023-07-13,32.7408,32.9201,32.3824,32.8352,631656.0
2023-07-14,32.7503,32.8529,31.8062,32.3541,604492.0
2023-07-15,32.7503,32.8529,31.8062,32.3541,604492.0
2023-07-16,32.7503,32.8529,31.8062,32.3541,604492.0
2023-07-17,32.1466,32.8399,32.0523,32.6182,348060.0
2023-07-18,32.6937,33.17,32.5239,32.7786,637029.0
2023-07-19,32.8069,33.9105,32.8069,33.703,855353.0
2023-07-20,33.8728,34.3727,33.7218,34.1652,622302.0
2023-07-21,34.3161,34.6462,33.7313,33.7313,429853.0
2023-07-22,34.3161,34.6462,33.7313,33.7313,429853.0
2023-07-23,34.3161,34.6462,33.7313,33.7313,429853.0
2023-07-24,33.7596,34.2689,33.6935,33.8067,436349.0
2023-07-25,33.5143,34.7028,33.5143,34.3444,598258.0
2023-07-26,34.2972,34.2972,33.2974,33.9577,1078168.0
2023-07-27,35.3726,35.797,33.9294,33.9294,1494798.0
2023-07-28,34.4293,34.4859,33.2785,33.5898,666457.0
2023-07-29,34.4293,34.4859,33.2785,33.5898,666457.0
2023-07-30,34.4293,34.4859,33.2785,33.5898,666457.0
2023-07-31,33.6464,33.7743,33.0238,33.1087,571815.0
2023-08-01,32.7691,32.9767,32.6654,32.8823,840788.0
2023-08-02,32.5805,32.9672,31.8636,32.4484,688109.0
2023-08-03,32.1277,32.7173,31.9579,32.0994,445214.0
2023-08-04,32.1377,32.7504,32.0515,32.1569,304860.0
2023-08-05,32.1377,32.7504,32.0515,32.1569,304860.0
2023-08-06,32.1377,32.7504,32.0515,32.1569,304860.0
2023-08-07,32.5015,32.5781,32.0707,32.4728,651328.0
2023-08-08,32.0994,32.3962,31.257,31.8888,1741720.0
2023-08-09,32.0228,32.0755,31.7069,31.9367,294825.0
2023-08-10,32.2334,33.095,32.0898,32.8749,604139.0
2023-08-11,32.9993,33.3152,32.7217,33.0855,268152.0
2023-08-12,32.9993,33.3152,32.7217,33.0855,268152.0
2023-08-13,32.9993,33.3152,32.7217,33.0855,268152.0
2023-08-14,32.9514,33.1716,32.4632,32.9323,329866.0
2023-08-15,32.8174,32.9323,31.8888,32.0898,322769.0
2023-08-16,32.109,32.377,31.7643,32.0133,156374.0
2023-08-17,32.042,32.4345,31.8984,31.9654,258581.0
2023-08-18,31.7356,32.2047,31.6207,32.042,212098.0
2023-08-19,31.7356,32.2047,31.6207,32.042,212098.0
2023-08-20,31.7356,32.2047,31.6207,32.042,212098.0
2023-08-21,32.1377,32.2716,30.9602,31.1708,415258.0
2023-08-22,31.0081,31.2715,30.5294,30.5485,244155.0
2023-08-23,30.6347,31.1517,30.5198,31.0368,1342921.0
2023-08-24,30.874,31.3814,30.8453,31.2282,268750.0
2023-08-25,31.3718,31.5729,31.0846,31.2378,245335.0
2023-08-26,31.3718,31.5729,31.0846,31.2378,245335.0
2023-08-27,31.3718,31.5729,31.0846,31.2378,245335.0
2023-08-28,30.9793,32.3292,30.8549,32.1951,497773.0
2023-08-29,32.1281,33.2099,32.0898,33.0759,649517.0
2023-08-30,33.1046,33.8801,33.0775,33.5929,556478.0
2023-08-31,33.6503,33.6503,32.9897,33.2578,584884.0
2023-09-01,33.6216,33.7748,33.3822,33.5737,280145.0
2023-09-02,33.6216,33.7748,33.3822,33.5737,280145.0
2023-09-03,33.6216,33.7748,33.3822,33.5737,280145.0
2023-09-04,33.6216,33.7748,33.3822,33.5737,280145.0
2023-09-05,33.3057,33.3057,32.1377,32.1473,493234.0
2023-09-06,31.8601,32.3005,31.1708,31.6495,658441.0
2023-09-07,31.3527,31.6925,30.9602,31.4293,1105956.0
2023-09-08,31.5825,31.8122,31.0942,31.6399,488547.0
2023-09-09,31.5825,31.8122,31.0942,31.6399,488547.0
2023-09-10,31.5825,31.8122,31.0942,31.6399,488547.0
2023-09-11,31.6973,31.9175,31.2187,31.2665,492705.0
2023-09-12,31.1325,32.0133,31.1325,31.8697,357051.0
2023-09-13,31.8697,31.9462,31.1325,31.6112,750108.0
2023-09-14,32.042,32.3292,31.4389,31.7548,936202.0
2023-09-15,31.5729,32.3196,31.2665,32.0707,1138236.0
2023-09-16,31.5729,32.3196,31.2665,32.0707,1138236.0
2023-09-17,31.5729,32.3196,31.2665,32.0707,1138236.0
2023-09-18,32.0324,32.1951,31.458,31.975,623585.0
2023-09-19,30.9985,31.6878,30.9955,31.5537,639682.0
2023-09-20,31.7165,32.1377,31.3431,31.3718,714870.0
2023-09-21,31.1899,31.1995,30.089,30.2805,670113.0
2023-09-22,30.4049,30.7687,29.9646,30.0986,516434.0
2023-09-23,30.4049,30.7687,29.9646,30.0986,516434.0
2023-09-24,30.4049,30.7687,29.9646,30.0986,516434.0
2023-09-25,29.8401,30.2135,29.6869,29.8497,350071.0
2023-09-26,29.5433,29.8114,28.8923,29.0551,775190.0
2023-09-27,29.1987,29.3902,28.9019,29.2274,552514.0
2023-09-28,29.0838,29.9837,29.079,29.7061,460387.0
2023-09-29,29.955,30.1752,29.6678,29.6869,329385.0
2023-09-30,29.955,30.1752,29.6678,29.6869,329385.0
2023-10-01,29.955,30.1752,29.6678,29.6869,329385.0
2023-10-02,29.6774,29.6869,28.6339,28.9498,431680.0
2023-10-03,28.5094,28.6536,27.8106,28.1073,571433.0
2023-10-04,28.0403,28.2797,27.5999,28.0499,295678.0
2023-10-05,27.9159,28.6434,27.7435,28.3084,679976.0
2023-10-06,28.1552,28.6482,27.7914,28.4041,419004.0
2023-10-07,28.1552,28.6482,27.7914,28.4041,419004.0
2023-10-08,28.1552,28.6482,27.7914,28.4041,419004.0
2023-10-09,28.1169,28.6243,27.9637,28.4711,539079.0
2023-10-10,28.4903,28.8636,28.2509,28.6817,669040.0
2023-10-11,28.7775,29.6486,28.7775,29.438,944879.0
2023-10-12,29.3614,29.3614,28.2414,28.4328,502547.0
2023-10-13,28.4903,28.6913,27.7818,28.2031,437298.0
2023-10-14,28.4903,28.6913,27.7818,28.2031,437298.0
2023-10-15,28.4903,28.6913,27.7818,28.2031,437298.0
2023-10-16,28.4233,28.6817,28.0714,28.4137,789339.0
