,ASIX US Equity,ASIX US Equity,ASIX US Equity,ASIX US Equity,ASIX US Equity
2022-08-13,38.2925,38.7738,37.8635,38.5524,131477.0
2022-08-14,38.2925,38.7738,37.8635,38.5524,131477.0
2022-08-15,37.9292,37.9534,36.8472,37.4172,148749.0
2022-08-16,37.3302,38.7601,37.1853,38.6924,197235.0
2022-08-17,37.9195,37.9195,36.6443,37.2626,188518.0
2022-08-18,37.166,38.3446,37.166,38.1224,104481.0
2022-08-19,38.0162,38.0162,36.8955,37.1563,154845.0
2022-08-20,38.0162,38.0162,36.8955,37.1563,154845.0
2022-08-21,38.0162,38.0162,36.8955,37.1563,154845.0
2022-08-22,36.5767,36.596,35.9004,36.567,130516.0
2022-08-23,36.8182,37.9582,36.7119,37.2819,151372.0
2022-08-24,37.0404,37.9872,36.9341,37.3689,96770.0
2022-08-25,37.3495,39.0692,37.3495,39.0209,125367.0
2022-08-26,39.4653,39.4653,37.9292,38.0741,129146.0
2022-08-27,39.4653,39.4653,37.9292,38.0741,129146.0
2022-08-28,39.4653,39.4653,37.9292,38.0741,129146.0
2022-08-29,37.9775,38.2205,37.5041,37.5234,83868.0
2022-08-30,37.4462,37.5911,34.4512,35.369,353118.0
2022-08-31,35.1855,35.4463,34.4029,35.0309,229194.0
2022-09-01,34.3933,34.4464,33.552,34.4223,178658.0
2022-09-02,34.7701,35.1468,33.717,33.9392,252060.0
2022-09-03,34.7701,35.1468,33.717,33.9392,252060.0
2022-09-04,34.7701,35.1468,33.717,33.9392,252060.0
2022-09-05,34.7701,35.1468,33.717,33.9392,252060.0
2022-09-06,34.0841,34.2145,33.1373,33.8716,150098.0
2022-09-07,33.5141,34.0696,33.06,33.9489,195545.0
2022-09-08,33.6397,34.1228,33.2339,33.9199,102874.0
2022-09-09,34.4609,35.5139,34.4609,35.0599,129769.0
2022-09-10,34.4609,35.5139,34.4609,35.0599,129769.0
2022-09-11,34.4609,35.5139,34.4609,35.0599,129769.0
2022-09-12,35.5719,35.6589,34.7797,35.1951,101195.0
2022-09-13,34.1228,35.17,33.5141,33.688,141075.0
2022-09-14,33.6784,33.6784,32.6929,33.4851,153882.0
2022-09-15,33.06,33.8426,32.8668,33.0117,156580.0
2022-09-16,32.7799,33.0117,31.8911,32.5384,416255.0
2022-09-17,32.7799,33.0117,31.8911,32.5384,416255.0
2022-09-18,32.7799,33.0117,31.8911,32.5384,416255.0
2022-09-19,31.92,33.9489,31.8814,33.8039,149409.0
2022-09-20,33.3789,33.3789,32.4321,32.9151,125023.0
2022-09-21,33.4272,33.6784,32.4514,32.49,130634.0
2022-09-22,32.6833,32.6833,31.9007,32.0263,87908.0
2022-09-23,31.35,31.4515,30.6448,30.8573,148319.0
2022-09-24,31.35,31.4515,30.6448,30.8573,148319.0
2022-09-25,31.35,31.4515,30.6448,30.8573,148319.0
2022-09-26,30.5192,31.495,30.3936,30.4709,135758.0
2022-09-27,30.9926,31.2293,30.0555,30.2873,159133.0
2022-09-28,30.7704,31.6399,30.4419,31.4756,136786.0
2022-09-29,31.0312,31.2051,30.3239,31.0409,113564.0
2022-09-30,31.1278,31.8609,30.7221,31.0119,157486.0
2022-10-01,31.1278,31.8609,30.7221,31.0119,157486.0
2022-10-02,31.1278,31.8609,30.7221,31.0119,157486.0
2022-10-03,31.8234,32.7132,31.8138,32.3161,93976.0
2022-10-04,33.089,34.0262,33.089,33.9972,108951.0
2022-10-05,33.2146,33.6011,32.7992,33.3692,114000.0
2022-10-06,32.9828,33.6084,32.7219,33.1373,87710.0
2022-10-07,32.8475,33.0021,31.5143,31.6302,160899.0
2022-10-08,32.8475,33.0021,31.5143,31.6302,160899.0
2022-10-09,32.8475,33.0021,31.5143,31.6302,160899.0
2022-10-10,31.4177,31.5433,30.6545,30.78,156997.0
2022-10-11,30.6545,31.0119,30.1811,30.3936,204850.0
2022-10-12,30.3356,30.6979,29.6497,30.4902,152591.0
2022-10-13,29.7946,32.49,29.785,32.2389,151606.0
2022-10-14,32.4321,32.4321,30.7897,30.8477,115277.0
2022-10-15,32.4321,32.4321,30.7897,30.8477,115277.0
2022-10-16,32.4321,32.4321,30.7897,30.8477,115277.0
2022-10-17,31.4467,32.0872,31.3114,31.8041,121053.0
2022-10-18,32.4417,33.1277,31.9877,32.548,105301.0
2022-10-19,31.9394,32.8958,31.7751,32.0843,86499.0
2022-10-20,32.036,32.8668,31.5916,31.6882,89036.0
2022-10-21,31.9973,33.4465,31.7751,33.0214,120651.0
2022-10-22,31.9973,33.4465,31.7751,33.0214,120651.0
2022-10-23,31.9973,33.4465,31.7751,33.0214,120651.0
2022-10-24,33.1856,33.63,32.6833,33.0794,118166.0
2022-10-25,33.0987,34.7314,33.0987,34.3836,137907.0
2022-10-26,34.6831,35.2434,34.1131,34.7024,102222.0
2022-10-27,34.9536,35.7458,34.7024,34.886,104450.0
2022-10-28,34.8763,36.0453,34.8087,35.6782,117484.0
2022-10-29,34.8763,36.0453,34.8087,35.6782,117484.0
2022-10-30,34.8763,36.0453,34.8087,35.6782,117484.0
2022-10-31,35.485,35.6492,34.9468,35.1468,153955.0
2022-11-01,35.7941,35.7941,34.7701,35.5526,116964.0
2022-11-02,35.3594,36.7216,34.6734,34.7314,154412.0
2022-11-03,34.1421,34.9053,33.0738,34.4706,86507.0
2022-11-04,36.0936,37.6684,35.456,35.7072,232935.0
2022-11-05,36.0936,37.6684,35.456,35.7072,232935.0
2022-11-06,36.0936,37.6684,35.456,35.7072,232935.0
2022-11-07,35.5623,36.2965,35.1613,35.7362,186492.0
2022-11-08,35.7458,37.0452,35.6685,36.4704,155253.0
2022-11-09,36.1516,36.4028,35.0116,35.0599,111013.0
2022-11-10,36.7119,37.9968,36.3219,37.8809,157451.0
2022-11-11,38.3736,38.818,37.736,38.3156,151513.0
2022-11-12,38.3736,38.818,37.736,38.3156,151513.0
2022-11-13,38.3736,38.818,37.736,38.3156,151513.0
2022-11-14,37.9617,38.9508,37.1763,38.1363,135451.0
2022-11-15,38.7859,39.2611,38.0296,38.6308,156401.0
2022-11-16,38.4175,38.9411,37.952,38.4756,143200.0
2022-11-17,37.6805,38.0975,37.0793,37.603,82432.0
2022-11-18,38.4465,38.4465,37.7484,37.9908,120143.0
2022-11-19,38.4465,38.4465,37.7484,37.9908,120143.0
2022-11-20,38.4465,38.4465,37.7484,37.9908,120143.0
2022-11-21,37.7193,38.6987,37.186,38.5338,107506.0
2022-11-22,38.9896,39.8913,38.9896,39.7847,99964.0
2022-11-23,39.5326,39.9883,39.0865,39.7071,75313.0
2022-11-24,39.5326,39.9883,39.0865,39.7071,75313.0
2022-11-25,39.9592,40.0949,39.2126,39.6392,47350.0
2022-11-26,39.9592,40.0949,39.2126,39.6392,47350.0
2022-11-27,39.9592,40.0949,39.2126,39.6392,47350.0
2022-11-28,39.2126,39.3968,38.7762,39.3483,102918.0
2022-11-29,39.4744,39.7895,39.0477,39.232,85537.0
2022-11-30,39.358,39.998,38.5532,39.9107,148214.0
2022-12-01,40.1046,40.3374,39.5423,39.7847,80994.0
2022-12-02,39.2029,40.0659,39.038,39.7556,94370.0
2022-12-03,39.2029,40.0659,39.038,39.7556,94370.0
2022-12-04,39.2029,40.0659,39.038,39.7556,94370.0
2022-12-05,39.4647,39.8525,39.0186,39.2223,141817.0
2022-12-06,39.0089,39.6295,38.7277,39.6004,152204.0
2022-12-07,39.5229,39.8428,39.358,39.4162,96342.0
2022-12-08,39.8719,40.2896,39.0477,39.1253,188358.0
2022-12-09,38.8538,39.6392,38.8538,39.232,217590.0
2022-12-10,38.8538,39.6392,38.8538,39.232,217590.0
2022-12-11,38.8538,39.6392,38.8538,39.232,217590.0
2022-12-12,39.2998,40.2598,38.9306,39.8138,262361.0
2022-12-13,41.1422,41.6949,40.6186,41.0452,319542.0
2022-12-14,40.8028,41.6658,39.6208,39.7168,296017.0
2022-12-15,39.0768,39.0768,37.2636,37.603,305583.0
2022-12-16,37.0115,38.1314,37.0115,38.0781,1047182.0
2022-12-17,37.0115,38.1314,37.0115,38.0781,1047182.0
2022-12-18,37.0115,38.1314,37.0115,38.0781,1047182.0
2022-12-19,37.8163,38.8441,36.8854,37.1375,137060.0
2022-12-20,37.1472,37.6999,36.9824,37.4381,87354.0
2022-12-21,37.826,37.9617,37.1957,37.283,149135.0
2022-12-22,36.9824,37.2977,36.2454,36.8563,125644.0
2022-12-23,36.7788,37.6999,36.7788,37.4963,81536.0
2022-12-24,36.7788,37.6999,36.7788,37.4963,81536.0
2022-12-25,36.7788,37.6999,36.7788,37.4963,81536.0
2022-12-26,36.7788,37.6999,36.7788,37.4963,81536.0
2022-12-27,37.5157,37.6999,37.0696,37.409,74297.0
2022-12-28,37.506,37.5739,36.3812,36.4491,88339.0
2022-12-29,36.6333,37.5157,36.5363,37.2054,89300.0
2022-12-30,36.8854,37.409,36.5429,36.866,126278.0
2022-12-31,36.8854,37.409,36.5429,36.866,126278.0
2023-01-01,36.8854,37.409,36.5429,36.866,126278.0
2023-01-02,36.8854,37.409,36.5429,36.866,126278.0
2023-01-03,37.0018,37.3218,35.8479,35.8867,131922.0
2023-01-04,36.0806,36.5266,35.5279,35.6055,104102.0
2023-01-05,35.3243,35.7315,34.7522,35.7218,111984.0
2023-01-06,36.3327,37.6999,36.3327,37.6999,100548.0
2023-01-07,36.3327,37.6999,36.3327,37.6999,100548.0
2023-01-08,36.3327,37.6999,36.3327,37.6999,100548.0
2023-01-09,38.1169,38.7762,37.8842,38.3302,70233.0
2023-01-10,38.0781,39.4259,37.9714,39.2611,109837.0
2023-01-11,39.6101,40.478,39.6101,40.4246,96035.0
2023-01-12,40.7252,41.7821,40.667,41.7821,124870.0
2023-01-13,41.4815,42.5288,41.2482,41.8597,106992.0
2023-01-14,41.4815,42.5288,41.2482,41.8597,106992.0
2023-01-15,41.4815,42.5288,41.2482,41.8597,106992.0
2023-01-16,41.4815,42.5288,41.2482,41.8597,106992.0
2023-01-17,42.0536,42.2476,41.1228,41.307,65581.0
2023-01-18,41.4428,42.2573,40.5313,40.5313,77505.0
2023-01-19,40.0465,40.318,39.3289,40.2986,79201.0
2023-01-20,40.4537,41.2052,39.8816,41.1034,76791.0
2023-01-21,40.4537,41.2052,39.8816,41.1034,76791.0
2023-01-22,40.4537,41.2052,39.8816,41.1034,76791.0
2023-01-23,41.0937,41.6609,41.0161,41.53,53572.0
2023-01-24,40.8804,41.8161,40.861,41.4719,42792.0
2023-01-25,41.1034,41.4331,40.4828,41.3652,81554.0
2023-01-26,41.3749,41.9373,40.6467,41.9373,73224.0
2023-01-27,41.7046,42.4415,41.7046,41.9664,65590.0
2023-01-28,41.7046,42.4415,41.7046,41.9664,65590.0
2023-01-29,41.7046,42.4415,41.7046,41.9664,65590.0
2023-01-30,41.4137,42.073,41.2197,41.5009,57683.0
2023-01-31,41.3943,42.0245,40.9773,41.9276,121821.0
2023-02-01,41.8985,42.8584,41.5979,42.3154,588394.0
2023-02-02,42.2573,42.936,41.8694,42.4027,126314.0
2023-02-03,41.9761,43.2172,41.9761,42.5288,160791.0
2023-02-04,41.9761,43.2172,41.9761,42.5288,160791.0
2023-02-05,41.9761,43.2172,41.9761,42.5288,160791.0
2023-02-06,42.0633,42.7755,41.5688,41.7143,158662.0
2023-02-07,41.5009,42.2767,41.21,42.2476,129353.0
2023-02-08,41.8306,41.9906,41.2197,41.4234,75531.0
2023-02-09,41.9082,41.9082,40.1095,40.2598,68778.0
2023-02-10,40.0174,41.2246,39.9786,41.1325,100381.0
2023-02-11,40.0174,41.2246,39.9786,41.1325,100381.0
2023-02-12,40.0174,41.2246,39.9786,41.1325,100381.0
2023-02-13,41.1034,41.5494,40.9676,41.2197,78114.0
2023-02-14,40.9385,41.21,40.2501,40.638,82562.0
2023-02-15,40.0368,41.1082,39.7071,40.764,88361.0
2023-02-16,40.1628,40.9385,40.1628,40.6283,113038.0
2023-02-17,42.6548,42.6548,39.5713,40.9579,267347.0
2023-02-18,42.6548,42.6548,39.5713,40.9579,267347.0
2023-02-19,42.6548,42.6548,39.5713,40.9579,267347.0
2023-02-20,42.6548,42.6548,39.5713,40.9579,267347.0
2023-02-21,40.3568,40.7349,38.9314,39.2998,183357.0
2023-02-22,39.1835,40.7058,39.0768,40.2501,208914.0
2023-02-23,40.5216,41.1616,40.0756,40.7058,124291.0
2023-02-24,39.8719,40.4149,39.2872,40.2986,125360.0
2023-02-25,39.8719,40.4149,39.2872,40.2986,125360.0
2023-02-26,39.8719,40.4149,39.2872,40.2986,125360.0
2023-02-27,40.6573,40.7578,39.8913,39.9107,80431.0
2023-02-28,39.8913,40.3083,39.581,39.901,182442.0
2023-03-01,40.0174,40.3568,39.6732,39.9592,98512.0
2023-03-02,39.5554,40.2949,39.2245,40.2074,144822.0
2023-03-03,40.4312,40.9858,39.8084,40.6063,109774.0
2023-03-04,40.4312,40.9858,39.8084,40.6063,109774.0
2023-03-05,40.4312,40.9858,39.8084,40.6063,109774.0
2023-03-06,40.402,40.402,37.2297,37.8525,182235.0
2023-03-07,37.7455,37.7455,36.3227,36.5681,375461.0
2023-03-08,36.7432,37.8428,36.4318,37.8331,149694.0
2023-03-09,37.8428,37.9993,36.7335,36.9476,116457.0
2023-03-10,36.714,36.714,35.1941,35.5171,111054.0
2023-03-11,36.714,36.714,35.1941,35.5171,111054.0
2023-03-12,36.714,36.714,35.1941,35.5171,111054.0
2023-03-13,34.6511,35.1863,34.1256,34.2424,153950.0
2023-03-14,35.4198,36.1399,34.8503,35.2447,223449.0
2023-03-15,33.97,34.2619,33.0845,33.824,169617.0
2023-03-16,33.1526,34.8165,32.9093,34.4176,163838.0
2023-03-17,34.1646,34.2911,32.9774,33.5418,605624.0
2023-03-18,34.1646,34.2911,32.9774,33.5418,605624.0
2023-03-19,34.1646,34.2911,32.9774,33.5418,605624.0
2023-03-20,33.9602,34.5149,33.9117,34.0381,120416.0
2023-03-21,34.729,35.3566,34.4176,34.4468,165845.0
2023-03-22,34.5051,34.9722,33.8824,33.9505,118549.0
2023-03-23,34.077,34.7581,33.6294,34.223,319834.0
2023-03-24,33.9408,35.1279,33.4056,35.1085,150371.0
2023-03-25,33.9408,35.1279,33.4056,35.1085,150371.0
2023-03-26,33.9408,35.1279,33.4056,35.1085,150371.0
2023-03-27,35.5171,35.702,34.9528,35.3323,146621.0
2023-03-28,35.2447,35.9818,35.2447,35.7312,88590.0
2023-03-29,36.1886,36.4659,36.0523,36.208,135656.0
2023-03-30,36.5194,36.5875,36.1594,36.4999,135402.0
2023-03-31,36.7724,37.2784,36.4902,37.2395,235409.0
2023-04-01,36.7724,37.2784,36.4902,37.2395,235409.0
2023-04-02,36.7724,37.2784,36.4902,37.2395,235409.0
2023-04-03,37.5314,37.9498,36.7919,37.6287,158094.0
2023-04-04,37.5898,37.8525,37.0158,37.8525,185416.0
2023-04-05,37.4146,38.6602,37.4146,38.6212,181174.0
2023-04-06,38.4558,38.5142,37.3465,37.6482,94955.0
2023-04-07,38.4558,38.5142,37.3465,37.6482,94955.0
2023-04-08,38.4558,38.5142,37.3465,37.6482,94955.0
2023-04-09,38.4558,38.5142,37.3465,37.6482,94955.0
2023-04-10,37.4633,38.5337,37.04,37.5314,450831.0
2023-04-11,37.4827,38.2758,37.4438,37.6871,164498.0
2023-04-12,38.9229,40.003,38.4367,39.0494,196504.0
2023-04-13,39.0689,39.4289,38.6894,39.4094,125861.0
2023-04-14,39.3608,39.896,38.4364,38.7477,85758.0
2023-04-15,39.3608,39.896,38.4364,38.7477,85758.0
2023-04-16,39.3608,39.896,38.4364,38.7477,85758.0
2023-04-17,38.6699,38.884,38.3974,38.6699,80157.0
2023-04-18,38.8256,38.8256,38.2612,38.2612,195547.0
2023-04-19,38.1931,38.8645,37.5022,38.7088,134160.0
2023-04-20,38.3293,38.737,38.232,38.6115,126965.0
2023-04-21,38.5726,38.5726,37.5119,37.7163,123828.0
2023-04-22,38.5726,38.5726,37.5119,37.7163,123828.0
2023-04-23,38.5726,38.5726,37.5119,37.7163,123828.0
2023-04-24,37.7455,38.2126,37.5509,38.1444,83008.0
2023-04-25,37.473,37.6774,36.4999,36.6751,273578.0
2023-04-26,36.1691,36.5583,35.702,35.9258,144639.0
2023-04-27,36.101,36.3394,34.8555,36.0621,274828.0
2023-04-28,35.9745,37.1422,35.9745,36.6654,113819.0
2023-04-29,35.9745,37.1422,35.9745,36.6654,113819.0
2023-04-30,35.9745,37.1422,35.9745,36.6654,113819.0
2023-05-01,36.5194,36.8989,36.1788,36.4318,130287.0
2023-05-02,36.0815,36.2761,35.235,36.0037,106891.0
2023-05-03,36.0523,36.4902,35.3323,35.3906,182247.0
2023-05-04,34.9722,35.1863,34.0478,34.1062,145834.0
2023-05-05,35.3809,36.5291,34.7387,36.2372,165557.0
2023-05-06,35.3809,36.5291,34.7387,36.2372,165557.0
2023-05-07,35.3809,36.5291,34.7387,36.2372,165557.0
2023-05-08,36.2664,36.5973,33.6878,33.8726,264347.0
2023-05-09,33.4737,33.7795,32.9093,33.0163,110369.0
2023-05-10,33.5321,33.8435,33.0845,33.7072,172970.0
2023-05-11,33.1039,33.4737,32.7828,33.0553,129916.0
2023-05-12,33.0845,33.2791,32.3936,32.6174,86175.0
2023-05-13,33.0845,33.2791,32.3936,32.6174,86175.0
2023-05-14,33.0845,33.2791,32.3936,32.6174,86175.0
2023-05-15,32.7786,33.2673,32.5539,33.2087,113211.0
2023-05-16,32.7689,33.0718,32.3389,32.6321,150610.0
2023-05-17,32.8959,33.2966,32.593,33.2184,107582.0
2023-05-18,32.9937,34.0882,32.7884,33.9221,118339.0
2023-05-19,34.2935,34.4303,33.668,34.4303,129649.0
2023-05-20,34.2935,34.4303,33.668,34.4303,129649.0
2023-05-21,34.2935,34.4303,33.668,34.4303,129649.0
2023-05-22,34.4303,34.743,33.8928,34.5182,126807.0
2023-05-23,34.4889,35.3929,34.0589,34.9678,140878.0
2023-05-24,34.7332,35.3294,34.5769,34.8505,145699.0
2023-05-25,34.5573,34.8994,33.6778,33.7559,95239.0
2023-05-26,33.7657,33.9367,33.4139,33.4432,126955.0
2023-05-27,33.7657,33.9367,33.4139,33.4432,126955.0
2023-05-28,33.7657,33.9367,33.4139,33.4432,126955.0
2023-05-29,33.7657,33.9367,33.4139,33.4432,126955.0
2023-05-30,33.5312,33.6289,32.8177,33.0718,127774.0
2023-05-31,33.0327,33.2135,32.0945,32.1532,188423.0
2023-06-01,32.202,32.7005,32.0554,32.593,156067.0
2023-06-02,33.3357,34.6355,33.2917,34.6355,258146.0
2023-06-03,33.3357,34.6355,33.2917,34.6355,258146.0
2023-06-04,33.3357,34.6355,33.2917,34.6355,258146.0
2023-06-05,34.313,34.6193,33.5898,34.4205,178437.0
2023-06-06,34.186,35.7252,34.186,35.5737,147663.0
2023-06-07,35.7887,37.372,35.7887,36.8051,279072.0
2023-06-08,36.7269,36.7269,35.3001,35.6324,109283.0
2023-06-09,35.4174,35.4613,34.4596,34.7039,122461.0
2023-06-10,35.4174,35.4613,34.4596,34.7039,122461.0
2023-06-11,35.4174,35.4613,34.4596,34.7039,122461.0
2023-06-12,34.4694,35.1535,34.3814,34.5378,180213.0
2023-06-13,34.5671,35.4858,34.5671,34.8994,157320.0
2023-06-14,35.2317,35.4027,34.313,34.4205,157102.0
2023-06-15,34.1566,34.9678,34.0003,34.8114,143681.0
2023-06-16,35.1535,35.3099,34.1664,34.8408,933199.0
2023-06-17,35.1535,35.3099,34.1664,34.8408,933199.0
2023-06-18,35.1535,35.3099,34.1664,34.8408,933199.0
2023-06-19,35.1535,35.3099,34.1664,34.8408,933199.0
2023-06-20,34.401,34.4694,33.8537,34.4303,124503.0
2023-06-21,34.1371,35.0802,34.0491,34.6746,119865.0
2023-06-22,34.4303,34.5427,33.9025,34.2251,104997.0
2023-06-23,33.668,34.2446,33.0914,33.1402,481635.0
2023-06-24,33.668,34.2446,33.0914,33.1402,481635.0
2023-06-25,33.668,34.2446,33.0914,33.1402,481635.0
2023-06-26,32.8862,33.7853,32.8862,33.3455,133735.0
2023-06-27,33.3259,33.8537,32.9839,33.7169,134905.0
2023-06-28,33.6973,33.8244,33.2868,33.795,91235.0
2023-06-29,33.7853,34.8408,33.7853,34.4791,136003.0
2023-06-30,34.7528,34.7528,34.1762,34.186,168842.0
2023-07-01,34.7528,34.7528,34.1762,34.186,168842.0
2023-07-02,34.7528,34.7528,34.1762,34.186,168842.0
2023-07-03,33.9123,35.3343,33.9123,35.1535,78077.0
2023-07-04,33.9123,35.3343,33.9123,35.1535,78077.0
2023-07-05,35.0264,35.0264,34.0003,34.0785,179029.0
2023-07-06,33.5018,33.9123,32.6614,33.9025,152144.0
2023-07-07,33.9319,35.2903,33.9319,35.0948,150194.0
2023-07-08,33.9319,35.2903,33.9319,35.0948,150194.0
2023-07-09,33.9319,35.2903,33.9319,35.0948,150194.0
2023-07-10,34.8408,35.5151,34.8408,35.4369,120277.0
2023-07-11,35.6617,35.9158,35.1829,35.5151,135440.0
2023-07-12,36.3067,36.5999,36.0135,36.2872,190280.0
2023-07-13,36.3067,37.0006,36.2774,36.9322,132851.0
2023-07-14,36.6683,36.6683,35.8767,36.5119,99647.0
2023-07-15,36.6683,36.6683,35.8767,36.5119,99647.0
2023-07-16,36.6683,36.6683,35.8767,36.5119,99647.0
2023-07-17,36.209,36.766,36.1112,36.6097,86334.0
2023-07-18,36.4338,37.3524,36.4338,36.9615,75821.0
2023-07-19,36.7954,37.069,36.5755,36.7954,115545.0
2023-07-20,37.0494,37.2351,36.6585,37.1374,104212.0
2023-07-21,37.2254,37.2254,36.6781,36.7758,85885.0
2023-07-22,37.2254,37.2254,36.6781,36.7758,85885.0
2023-07-23,37.2254,37.2254,36.6781,36.7758,85885.0
2023-07-24,36.6097,37.5332,36.6097,37.4404,88931.0
2023-07-25,37.3524,38.4274,37.3524,38.359,92005.0
2023-07-26,38.359,38.8086,38.2418,38.7011,106396.0
2023-07-27,38.8672,39.3559,38.7206,39.004,119575.0
2023-07-28,39.2972,39.4109,38.3151,38.3884,96107.0
2023-07-29,39.2972,39.4109,38.3151,38.3884,96107.0
2023-07-30,39.2972,39.4109,38.3151,38.3884,96107.0
2023-07-31,38.4079,39.2875,38.3297,39.1995,95992.0
2023-08-01,38.8184,39.3657,38.6815,39.3559,99848.0
2023-08-02,38.8965,39.0236,38.4616,38.8477,102901.0
2023-08-03,38.6034,39.1116,38.1636,38.4861,176472.0
2023-08-04,38.4568,39.9276,37.0983,38.8184,243718.0
2023-08-05,38.4568,39.9276,37.0983,38.8184,243718.0
2023-08-06,38.4568,39.9276,37.0983,38.8184,243718.0
2023-08-07,38.6327,38.8037,35.2024,35.3783,277227.0
2023-08-08,34.6648,35.6519,34.5964,35.1535,185012.0
2023-08-09,35.1535,36.5413,35.0362,36.4338,319792.0
2023-08-10,36.6878,36.7856,36.0624,36.639,113386.0
2023-08-11,36.4924,36.9995,36.166,36.8735,100241.0
2023-08-12,36.4924,36.9995,36.166,36.8735,100241.0
2023-08-13,36.4924,36.9995,36.166,36.8735,100241.0
2023-08-14,36.5693,36.5987,35.9068,36.0,111683.0
2023-08-15,35.5878,35.7449,34.0224,34.0568,162785.0
2023-08-16,33.9586,34.1058,33.3108,33.3599,131763.0
2023-08-17,33.5562,33.831,33.2912,33.4679,165270.0
2023-08-18,33.144,33.9684,33.144,33.9488,210349.0
2023-08-19,33.144,33.9684,33.144,33.9488,210349.0
2023-08-20,33.144,33.9684,33.144,33.9488,210349.0
2023-08-21,33.8801,34.2236,33.144,33.1734,225609.0
2023-08-22,33.2912,33.6642,32.457,32.4864,161895.0
2023-08-23,32.4668,32.4668,31.7307,31.8485,120786.0
2023-08-24,31.6816,32.3294,31.6816,31.8681,119794.0
2023-08-25,32.0251,32.4373,31.9368,32.2312,85747.0
2023-08-26,32.0251,32.4373,31.9368,32.2312,85747.0
2023-08-27,32.0251,32.4373,31.9368,32.2312,85747.0
2023-08-28,32.2999,32.722,32.2018,32.3588,126701.0
2023-08-29,32.3981,32.7612,32.3048,32.3883,130230.0
2023-08-30,32.2018,32.6042,32.1625,32.2018,99330.0
2023-08-31,32.2312,32.5649,32.0742,32.4668,248543.0
2023-09-01,32.7023,33.6249,32.6189,33.252,296945.0
2023-09-02,32.7023,33.6249,32.6189,33.252,296945.0
2023-09-03,32.7023,33.6249,32.6189,33.252,296945.0
2023-09-04,32.7023,33.6249,32.6189,33.252,296945.0
2023-09-05,32.9968,32.9968,31.7699,31.8092,205342.0
2023-09-06,31.9466,32.3883,31.3185,31.5246,156771.0
2023-09-07,31.3283,31.4608,29.9052,30.1113,235347.0
2023-09-08,30.2389,30.3174,29.5715,30.1505,219410.0
2023-09-09,30.2389,30.3174,29.5715,30.1505,219410.0
2023-09-10,30.2389,30.3174,29.5715,30.1505,219410.0
2023-09-11,30.4744,30.7885,29.6107,29.8463,203215.0
2023-09-12,29.8757,30.0916,29.4144,29.8561,276585.0
2023-09-13,30.0229,30.2977,29.4439,29.5322,283607.0
2023-09-14,29.8561,31.0731,29.8561,31.0338,194817.0
2023-09-15,30.8081,31.2105,30.1996,30.8964,1275637.0
2023-09-16,30.8081,31.2105,30.1996,30.8964,1275637.0
2023-09-17,30.8081,31.2105,30.1996,30.8964,1275637.0
2023-09-18,31.0927,31.3774,30.3076,30.5726,294885.0
2023-09-19,30.602,31.0338,30.337,30.3566,181111.0
2023-09-20,30.5529,30.9848,30.1996,30.2585,85620.0
2023-09-21,29.9444,30.4989,29.5028,30.3272,163475.0
2023-09-22,30.4057,30.5922,30.0328,30.0328,126452.0
2023-09-23,30.4057,30.5922,30.0328,30.0328,126452.0
2023-09-24,30.4057,30.5922,30.0328,30.0328,126452.0
2023-09-25,29.7972,30.2683,29.7972,30.1407,93277.0
2023-09-26,29.8365,30.1996,29.4439,29.4635,141252.0
2023-09-27,29.7481,30.18,29.542,30.0328,181834.0
2023-09-28,30.1113,30.602,30.1113,30.3566,170026.0
2023-09-29,30.6216,30.7541,30.2781,30.5039,207268.0
2023-09-30,30.6216,30.7541,30.2781,30.5039,207268.0
2023-10-01,30.6216,30.7541,30.2781,30.5039,207268.0
2023-10-02,30.1407,30.2487,28.59,29.2868,194453.0
2023-10-03,28.8157,29.1494,28.1989,28.325,151552.0
2023-10-04,28.5409,28.5409,27.6233,28.2956,138127.0
2023-10-05,28.2465,28.4232,27.638,27.9619,157839.0
2023-10-06,27.7558,28.3643,27.6085,28.3054,146736.0
2023-10-07,27.7558,28.3643,27.6085,28.3054,146736.0
2023-10-08,27.7558,28.3643,27.6085,28.3054,146736.0
2023-10-09,28.217,29.0807,28.1385,28.963,104951.0
2023-10-10,29.12,29.7874,29.12,29.5715,107490.0
2023-10-11,29.4635,29.8463,28.9335,29.0905,117763.0
2023-10-12,29.2083,29.2083,28.59,28.9924,120393.0
2023-10-13,28.9826,29.0807,28.2367,28.2563,84323.0
2023-10-14,28.9826,29.0807,28.2367,28.2563,84323.0
2023-10-15,28.9826,29.0807,28.2367,28.2563,84323.0
2023-10-16,28.6293,29.0366,28.4526,28.5998,91777.0
2023-10-17,28.2759,29.542,28.114,29.1789,147152.0
2023-10-18,28.7863,29.2476,28.2858,28.2956,122060.0
2023-10-19,28.1778,28.5507,27.7263,27.9324,142971.0
2023-10-20,27.9815,28.0502,27.4122,27.4613,146250.0
2023-10-21,27.9815,28.0502,27.4122,27.4613,146250.0
2023-10-22,27.9815,28.0502,27.4122,27.4613,146250.0
2023-10-23,27.2748,27.5693,26.6565,26.7841,167764.0
2023-10-24,27.1669,27.373,26.7056,26.7056,107370.0
2023-10-25,26.3915,26.9215,26.2688,26.7252,140393.0
2023-10-26,26.9706,27.7558,26.9068,27.5398,149262.0
2023-10-27,27.6478,28.2858,27.1374,27.265,146290.0
