,UMBF US Equity,UMBF US Equity,UMBF US Equity,UMBF US Equity,UMBF US Equity
2023-08-11,67.9223,68.5718,67.9223,68.1684,338245.0
2023-08-12,67.9223,68.5718,67.9223,68.1684,338245.0
2023-08-13,67.9223,68.5718,67.9223,68.1684,338245.0
2023-08-14,67.3811,67.4008,66.3478,66.7021,229935.0
2023-08-15,65.6195,65.7475,64.3304,64.7831,190837.0
2023-08-16,64.6551,65.3834,63.7793,63.9171,165592.0
2023-08-17,64.4091,64.7609,63.7793,64.4977,238517.0
2023-08-18,63.671,65.0586,63.671,64.4091,181784.0
2023-08-19,63.671,65.0586,63.671,64.4091,181784.0
2023-08-20,63.671,65.0586,63.671,64.4091,181784.0
2023-08-21,64.3599,64.5666,63.3364,64.2517,173249.0
2023-08-22,63.8974,64.1237,62.2047,62.2343,241127.0
2023-08-23,62.0965,63.2479,61.7865,62.7263,142099.0
2023-08-24,62.3917,63.858,62.3917,63.3758,175884.0
2023-08-25,63.6317,64.2418,61.9489,62.126,251045.0
2023-08-26,63.6317,64.2418,61.9489,62.126,251045.0
2023-08-27,63.6317,64.2418,61.9489,62.126,251045.0
2023-08-28,62.4901,63.6268,62.2835,62.5984,191368.0
2023-08-29,62.5393,63.3069,61.9193,62.9428,211223.0
2023-08-30,62.6771,62.8739,61.7717,62.4606,173763.0
2023-08-31,62.4311,62.992,61.9046,62.2047,408606.0
2023-09-01,62.7952,64.3107,62.6377,63.5726,371386.0
2023-09-02,62.7952,64.3107,62.6377,63.5726,371386.0
2023-09-03,62.7952,64.3107,62.6377,63.5726,371386.0
2023-09-04,62.7952,64.3107,62.6377,63.5726,371386.0
2023-09-05,63.0707,63.2774,62.1752,62.2835,276878.0
2023-09-06,61.939,62.372,60.5022,60.7876,176547.0
2023-09-07,60.1775,60.8368,59.2229,60.1578,270509.0
2023-09-08,60.5836,61.6184,59.3359,61.158,331217.0
2023-09-09,60.5836,61.6184,59.3359,61.158,331217.0
2023-09-10,60.5836,61.6184,59.3359,61.158,331217.0
2023-09-11,61.4451,62.3116,60.5242,60.6826,210597.0
2023-09-12,60.8906,61.6432,59.8508,61.2669,363194.0
2023-09-13,63.0493,64.3961,62.1878,63.2276,395898.0
2023-09-14,63.4751,64.0891,62.9206,63.8019,288162.0
2023-09-15,63.6435,64.4654,62.4849,62.6532,610624.0
2023-09-16,63.6435,64.4654,62.4849,62.6532,610624.0
2023-09-17,63.6435,64.4654,62.4849,62.6532,610624.0
2023-09-18,62.6136,62.9107,61.3362,61.5144,170109.0
2023-09-19,61.6432,62.8018,60.7321,60.9797,210129.0
2023-09-20,61.455,62.2076,60.5539,60.7222,209368.0
2023-09-21,60.1677,60.9005,59.6082,60.4351,243930.0
2023-09-22,60.5737,60.7222,59.7518,60.445,224583.0
2023-09-23,60.5737,60.7222,59.7518,60.445,224583.0
2023-09-24,60.5737,60.7222,59.7518,60.445,224583.0
2023-09-25,60.2568,62.2769,59.7914,62.2274,276860.0
2023-09-26,61.4451,62.6433,61.1282,61.3659,262529.0
2023-09-27,61.8016,61.8115,59.732,60.4054,200516.0
2023-09-28,60.5539,61.5342,60.1925,60.9302,298182.0
2023-09-29,61.4946,62.5245,61.2916,61.4451,319340.0
2023-09-30,61.4946,62.5245,61.2916,61.4451,319340.0
2023-10-01,61.4946,62.5245,61.2916,61.4451,319340.0
2023-10-02,61.4649,61.4649,59.524,59.7122,202409.0
2023-10-03,59.1576,59.1675,57.5039,58.0783,241332.0
2023-10-04,58.1575,58.8804,57.3455,58.613,201581.0
2023-10-05,58.306,60.7222,58.2367,60.5242,202359.0
2023-10-06,59.6825,61.6234,59.2072,61.1282,335387.0
2023-10-07,59.6825,61.6234,59.2072,61.1282,335387.0
2023-10-08,59.6825,61.6234,59.2072,61.1282,335387.0
2023-10-09,60.3261,61.356,59.727,61.0292,148258.0
2023-10-10,61.3758,62.6928,61.2421,62.4651,248767.0
2023-10-11,62.4651,63.4058,61.9303,62.3661,188761.0
2023-10-12,62.3859,62.3859,60.9401,61.6036,174345.0
2023-10-13,62.1383,62.5938,60.7817,61.1877,276904.0
2023-10-14,62.1383,62.5938,60.7817,61.1877,276904.0
2023-10-15,62.1383,62.5938,60.7817,61.1877,276904.0
2023-10-16,61.8808,62.9998,61.6333,62.8612,281904.0
2023-10-17,62.4651,65.5151,62.4651,64.5545,274378.0
2023-10-18,63.693,64.51,62.5444,62.7226,244216.0
2023-10-19,62.8909,63.8514,61.7125,61.8313,276754.0
2023-10-20,61.9303,61.9303,59.9895,60.3162,294881.0
2023-10-21,61.9303,61.9303,59.9895,60.3162,294881.0
2023-10-22,61.9303,61.9303,59.9895,60.3162,294881.0
2023-10-23,60.1281,61.7521,60.0489,60.445,302304.0
2023-10-24,61.2075,61.8907,59.732,60.7321,316678.0
2023-10-25,58.3456,62.1581,58.3456,61.6729,387165.0
2023-10-26,63.5445,65.2675,62.5146,63.1286,378380.0
2023-10-27,62.9701,62.9701,60.5836,61.4847,225724.0
2023-10-28,62.9701,62.9701,60.5836,61.4847,225724.0
2023-10-29,62.9701,62.9701,60.5836,61.4847,225724.0
2023-10-30,62.3066,62.6136,61.1183,62.2076,209422.0
2023-10-31,62.0393,62.8216,61.7719,62.1086,185581.0
2023-11-01,61.8115,62.9503,61.3907,62.8711,259743.0
2023-11-02,63.8712,66.3073,63.8514,66.2776,452655.0
2023-11-03,68.2779,70.4663,68.2729,68.6443,445297.0
2023-11-04,68.2779,70.4663,68.2729,68.6443,445297.0
2023-11-05,68.2779,70.4663,68.2729,68.6443,445297.0
2023-11-06,68.7037,68.7928,67.0871,67.6837,412610.0
2023-11-07,67.4659,67.6738,66.5214,66.8222,113608.0
2023-11-08,66.8618,66.9509,65.9607,66.7727,182532.0
2023-11-09,66.7331,68.4957,64.8417,65.2774,202464.0
2023-11-10,65.6834,66.129,64.9902,65.8815,142924.0
2023-11-11,65.6834,66.129,64.9902,65.8815,142924.0
2023-11-12,65.6834,66.129,64.9902,65.8815,142924.0
2023-11-13,65.5052,66.2776,64.9902,66.1389,175251.0
2023-11-14,68.971,71.9616,68.971,71.4863,324640.0
2023-11-15,71.2684,73.4074,71.2684,73.239,455949.0
2023-11-16,72.9915,72.9915,70.9813,71.0803,408336.0
2023-11-17,71.922,72.7637,70.9912,72.2884,373736.0
2023-11-18,71.922,72.7637,70.9912,72.2884,373736.0
2023-11-19,71.922,72.7637,70.9912,72.2884,373736.0
2023-11-20,71.9913,72.5954,71.4863,71.6447,420229.0
2023-11-21,71.1298,71.3873,70.0108,70.2782,230521.0
2023-11-22,71.1793,71.1793,70.2683,70.8327,162992.0
2023-11-23,71.1793,71.1793,70.2683,70.8327,162992.0
2023-11-24,70.8624,71.3774,70.3326,70.605,73473.0
2023-11-25,70.8624,71.3774,70.3326,70.605,73473.0
2023-11-26,70.8624,71.3774,70.3326,70.605,73473.0
2023-11-27,70.2089,70.6198,69.6535,70.2683,303510.0
2023-11-28,70.0801,70.2237,69.278,70.0405,259178.0
2023-11-29,70.8129,72.5359,70.4168,71.2882,322921.0
2023-11-30,71.4368,71.922,70.5851,70.9614,1003431.0
2023-12-01,70.3475,74.7937,70.3475,73.9223,1571041.0
2023-12-02,70.3475,74.7937,70.3475,73.9223,1571041.0
2023-12-03,70.3475,74.7937,70.3475,73.9223,1571041.0
2023-12-04,72.8429,75.3582,72.8231,75.2591,248205.0
2023-12-05,74.972,75.2591,74.3184,75.0809,260021.0
2023-12-06,75.6453,77.1505,74.6353,74.7541,179091.0
2023-12-07,74.9324,75.6849,74.7095,75.5166,221850.0
2023-12-08,75.9645,76.5916,75.6311,75.9147,208294.0
2023-12-09,75.9645,76.5916,75.6311,75.9147,208294.0
2023-12-10,75.9645,76.5916,75.6311,75.9147,208294.0
2023-12-11,75.6161,76.3029,75.3275,75.8351,243999.0
2023-12-12,75.8451,75.8451,74.8248,74.9493,209908.0
2023-12-13,74.8696,80.3639,74.6805,80.1648,493820.0
2023-12-14,82.9418,84.9624,81.9415,83.8874,556711.0
2023-12-15,83.8874,84.6041,81.7723,82.5935,1215918.0
2023-12-16,83.8874,84.6041,81.7723,82.5935,1215918.0
2023-12-17,83.8874,84.6041,81.7723,82.5935,1215918.0
2023-12-18,83.2504,83.3101,81.6728,82.474,327571.0
2023-12-19,82.5935,84.0964,82.275,83.2205,261374.0
2023-12-20,82.9219,84.3552,81.1602,81.19,316846.0
2023-12-21,82.3546,82.3546,80.8115,82.046,271053.0
2023-12-22,82.7129,83.7381,82.3048,82.3845,292602.0
2023-12-23,82.7129,83.7381,82.3048,82.3845,292602.0
2023-12-24,82.7129,83.7381,82.3048,82.3845,292602.0
2023-12-25,82.7129,83.7381,82.3048,82.3845,292602.0
2023-12-26,82.8125,83.8924,82.7527,83.33,221980.0
2023-12-27,83.6684,83.8974,82.7129,83.4694,131760.0
2023-12-28,83.1509,84.2756,83.1111,84.196,214015.0
2023-12-29,83.7381,84.5742,82.9518,83.1608,243135.0
2023-12-30,83.7381,84.5742,82.9518,83.1608,243135.0
2023-12-31,83.7381,84.5742,82.9518,83.1608,243135.0
2024-01-01,83.7381,84.5742,82.9518,83.1608,243135.0
2024-01-02,82.3646,84.4647,82.3646,83.4992,195378.0
2024-01-03,83.131,83.131,80.8616,81.21,196377.0
2024-01-04,81.419,82.1157,80.6028,80.7023,220203.0
2024-01-05,80.0255,81.9366,78.3732,80.9213,191885.0
2024-01-06,80.0255,81.9366,78.3732,80.9213,191885.0
2024-01-07,80.0255,81.9366,78.3732,80.9213,191885.0
2024-01-08,80.8616,81.9067,80.3141,81.9067,109111.0
2024-01-09,80.553,81.1204,80.2345,80.7421,177346.0
2024-01-10,80.7421,81.2597,80.0852,81.21,177390.0
2024-01-11,80.7023,81.3194,78.6519,80.0155,211441.0
2024-01-12,80.8815,81.0407,78.5524,79.1695,137533.0
2024-01-13,80.8815,81.0407,78.5524,79.1695,137533.0
2024-01-14,80.8815,81.0407,78.5524,79.1695,137533.0
2024-01-15,80.8815,81.0407,78.5524,79.1695,137533.0
2024-01-16,78.2339,78.9157,77.577,77.8357,215153.0
2024-01-17,76.3726,78.2836,76.3726,78.1144,174668.0
2024-01-18,78.5823,78.9704,77.8258,78.6519,106689.0
2024-01-19,79.1098,80.4336,78.1443,80.3141,170905.0
2024-01-20,79.1098,80.4336,78.1443,80.3141,170905.0
2024-01-21,79.1098,80.4336,78.1443,80.3141,170905.0
2024-01-22,81.1303,82.0261,78.1592,82.0162,163158.0
2024-01-23,82.7726,82.8821,80.2743,80.2843,159408.0
2024-01-24,80.6824,82.0261,80.6824,81.419,308479.0
2024-01-25,82.3745,82.6134,79.926,81.0905,189215.0
2024-01-26,81.7375,82.2152,80.9263,81.9067,140336.0
2024-01-27,81.7375,82.2152,80.9263,81.9067,140336.0
2024-01-28,81.7375,82.2152,80.9263,81.9067,140336.0
2024-01-29,81.9067,83.0912,81.4488,83.0812,164238.0
2024-01-30,82.7129,83.559,82.5636,83.1409,219790.0
2024-01-31,82.4044,85.8383,81.2299,82.1157,788201.0
2024-02-01,82.8622,84.0168,78.6718,83.0513,473210.0
2024-02-02,81.2697,83.2464,81.0607,81.837,371426.0
2024-02-03,81.2697,83.2464,81.0607,81.837,371426.0
2024-02-04,81.2697,83.2464,81.0607,81.837,371426.0
2024-02-05,81.0109,81.6479,78.2737,79.9757,259984.0
2024-02-06,80.0255,80.5331,78.5325,79.1695,198700.0
2024-02-07,79.1695,79.6274,77.4575,78.7813,224199.0
2024-02-08,78.632,79.926,78.1443,79.916,232356.0
2024-02-09,80.0653,81.3792,79.3387,81.2896,191965.0
2024-02-10,80.0653,81.3792,79.3387,81.2896,191965.0
2024-02-11,80.0653,81.3792,79.3387,81.2896,191965.0
2024-02-12,81.1104,83.3649,81.1104,82.5537,193085.0
2024-02-13,79.7568,80.5431,77.2286,78.5026,355216.0
2024-02-14,79.5278,79.916,78.423,79.6075,208343.0
2024-02-15,79.7966,82.3397,79.7966,82.3048,300387.0
2024-02-16,81.618,82.3994,80.6924,80.7222,160557.0
2024-02-17,81.618,82.3994,80.6924,80.7222,160557.0
2024-02-18,81.618,82.3994,80.6924,80.7222,160557.0
2024-02-19,81.618,82.3994,80.6924,80.7222,160557.0
2024-02-20,79.5378,81.3792,79.3288,80.9313,137442.0
2024-02-21,80.5232,80.563,79.6423,80.3042,134689.0
2024-02-22,80.1648,80.9064,79.5826,80.0155,169972.0
2024-02-23,79.9359,81.21,79.3785,80.3739,151741.0
2024-02-24,79.9359,81.21,79.3785,80.3739,151741.0
2024-02-25,79.9359,81.21,79.3785,80.3739,151741.0
2024-02-26,79.926,80.9263,79.0202,79.6572,135334.0
2024-02-27,79.9956,80.6327,79.6775,80.3042,144361.0
2024-02-28,79.4482,80.2843,79.1396,79.2889,208547.0
2024-02-29,80.8019,81.8271,80.2843,81.2299,437542.0
2024-03-01,80.6227,80.9362,78.9406,80.2246,265930.0
2024-03-02,80.6227,80.9362,78.9406,80.2246,265930.0
2024-03-03,80.6227,80.9362,78.9406,80.2246,265930.0
2024-03-04,80.4137,81.837,79.916,80.0952,149516.0
2024-03-05,79.7767,83.5789,79.3487,83.4893,208097.0
2024-03-06,83.5888,85.1117,81.3792,83.3698,208328.0
2024-03-07,84.2059,84.7932,83.0414,83.33,125972.0
2024-03-08,84.32,84.66,82.85,82.87,140854.0
2024-03-09,84.32,84.66,82.85,82.87,140854.0
2024-03-10,84.32,84.66,82.85,82.87,140854.0
2024-03-11,82.38,82.775,81.56,81.91,173366.0
2024-03-12,81.59,82.13,79.73,79.85,361124.0
2024-03-13,79.53,81.17,79.53,80.5,200028.0
2024-03-14,80.0,80.06,78.67,79.27,289283.0
2024-03-15,78.83,80.6,78.83,79.42,683711.0
2024-03-16,78.83,80.6,78.83,79.42,683711.0
2024-03-17,78.83,80.6,78.83,79.42,683711.0
2024-03-18,79.13,79.48,78.41,78.53,195857.0
2024-03-19,78.5,79.83,78.5,79.48,151237.0
2024-03-20,79.2,81.915,78.42,81.12,253358.0
2024-03-21,81.6,83.02,81.42,82.93,242458.0
2024-03-22,83.15,83.15,81.03,81.18,182675.0
2024-03-23,83.15,83.15,81.03,81.18,182675.0
2024-03-24,83.15,83.15,81.03,81.18,182675.0
2024-03-25,81.25,82.15,81.25,81.55,59726.0
2024-03-26,82.25,82.61,81.75,82.41,203414.0
2024-03-27,82.82,85.61,82.72,85.61,184531.0
2024-03-28,85.5,87.36,83.6,86.99,318710.0
2024-03-29,85.5,87.36,83.6,86.99,318710.0
2024-03-30,85.5,87.36,83.6,86.99,318710.0
2024-03-31,85.5,87.36,83.6,86.99,318710.0
2024-04-01,87.0,87.0,84.52,84.56,339591.0
2024-04-02,83.2,84.36,82.43,83.25,197612.0
2024-04-03,82.39,83.915,82.39,83.21,191167.0
2024-04-04,83.96,85.115,82.62,82.89,181849.0
2024-04-05,82.74,83.83,82.56,83.27,178473.0
2024-04-06,82.74,83.83,82.56,83.27,178473.0
2024-04-07,82.74,83.83,82.56,83.27,178473.0
2024-04-08,83.58,84.71,83.58,84.24,86614.0
