,LUV US Equity,LUV US Equity,LUV US Equity,LUV US Equity,LUV US Equity
2022-07-05,34.5635,35.3666,33.9249,35.3279,6517581.0
2022-07-06,34.9989,35.715,34.6409,35.1344,5000404.0
2022-07-07,35.5215,35.894,35.1634,35.5311,4127180.0
2022-07-08,35.5215,35.8795,35.0957,35.5118,3820010.0
2022-07-09,35.5215,35.8795,35.0957,35.5118,3820010.0
2022-07-10,35.5215,35.8795,35.0957,35.5118,3820010.0
2022-07-11,35.2408,35.8359,35.0473,35.6376,5361388.0
2022-07-12,36.1891,37.8099,36.102,37.2922,8130837.0
2022-07-13,36.073,37.6114,35.8311,37.5438,10121905.0
2022-07-14,37.0696,38.0179,36.8664,37.2148,5987823.0
2022-07-15,37.7857,38.434,37.1277,38.2985,5121539.0
2022-07-16,37.7857,38.434,37.1277,38.2985,5121539.0
2022-07-17,37.7857,38.434,37.1277,38.2985,5121539.0
2022-07-18,38.8501,39.5903,38.4657,38.6565,5433828.0
2022-07-19,39.2081,40.2918,39.2081,40.1467,5068915.0
2022-07-20,40.0983,40.4079,39.5081,40.1564,5161971.0
2022-07-21,39.2758,39.5951,38.8017,39.5661,7632670.0
2022-07-22,39.8274,39.9241,38.9178,38.9372,5456943.0
2022-07-23,39.8274,39.9241,38.9178,38.9372,5456943.0
2022-07-24,39.8274,39.9241,38.9178,38.9372,5456943.0
2022-07-25,38.9662,39.3532,38.3759,39.3049,4511031.0
2022-07-26,38.8985,39.0581,38.2114,38.3179,5086969.0
2022-07-27,39.4306,39.7402,38.7194,39.45,5872450.0
2022-07-28,37.1374,37.5147,35.7634,36.9148,16592790.0
2022-07-29,36.5084,37.1761,36.3923,36.8858,7902117.0
2022-07-30,36.5084,37.1761,36.3923,36.8858,7902117.0
2022-07-31,36.5084,37.1761,36.3923,36.8858,7902117.0
2022-08-01,36.7697,37.239,36.1311,37.0696,5595481.0
2022-08-02,36.7213,37.1664,36.3439,36.402,5486710.0
2022-08-03,36.5375,37.9124,36.46,37.7373,6452524.0
2022-08-04,37.9115,38.2018,37.4277,37.5341,4964960.0
2022-08-05,37.1277,37.7373,37.089,37.5535,4604411.0
2022-08-06,37.1277,37.7373,37.089,37.5535,4604411.0
2022-08-07,37.1277,37.7373,37.089,37.5535,4604411.0
2022-08-08,37.6696,38.3711,37.6696,37.8147,5418606.0
2022-08-09,37.4954,37.8631,36.7987,37.0987,3031987.0
2022-08-10,37.8825,38.3759,37.718,38.0082,3363221.0
2022-08-11,38.5598,38.7533,37.6164,37.7083,5047907.0
2022-08-12,38.2211,38.2889,37.6599,38.1824,3207289.0
2022-08-13,38.2211,38.2889,37.6599,38.1824,3207289.0
2022-08-14,38.2211,38.2889,37.6599,38.1824,3207289.0
2022-08-15,38.0469,39.0823,37.955,38.3566,4722597.0
2022-08-16,38.3179,38.8985,38.0711,38.5791,4716876.0
2022-08-17,37.9986,38.3759,37.118,37.6793,5492615.0
2022-08-18,37.7083,37.7857,37.1761,37.718,2981318.0
2022-08-19,37.2341,37.3599,36.4068,36.6536,4382676.0
2022-08-20,37.2341,37.3599,36.4068,36.6536,4382676.0
2022-08-21,37.2341,37.3599,36.4068,36.6536,4382676.0
2022-08-22,36.044,36.2762,35.7343,36.2568,5254302.0
2022-08-23,36.3826,36.731,36.1456,36.2568,4717045.0
2022-08-24,36.3826,36.8423,36.2181,36.5762,6097280.0
2022-08-25,36.8471,37.6018,36.731,37.3019,3446449.0
2022-08-26,37.2825,37.4857,36.2036,36.3149,3998292.0
2022-08-27,37.2825,37.4857,36.2036,36.3149,3998292.0
2022-08-28,37.2825,37.4857,36.2036,36.3149,3998292.0
2022-08-29,35.8021,36.4794,35.7537,36.2181,4071974.0
2022-08-30,36.4794,36.6439,35.7924,35.9956,4248764.0
2022-08-31,36.2375,36.46,35.4924,35.5118,4097868.0
2022-09-01,35.1441,35.4537,34.6748,35.444,3932312.0
2022-09-02,35.8891,36.2907,35.3279,35.5505,3791268.0
2022-09-03,35.8891,36.2907,35.3279,35.5505,3791268.0
2022-09-04,35.8891,36.2907,35.3279,35.5505,3791268.0
2022-09-05,35.8891,36.2907,35.3279,35.5505,3791268.0
2022-09-06,35.8891,36.1407,35.1247,35.5505,4470675.0
2022-09-07,35.5795,36.6439,35.5795,36.5665,5394674.0
2022-09-08,36.0923,36.5568,35.7682,36.4407,5087722.0
2022-09-09,36.6149,37.2148,36.5471,37.1277,5733387.0
2022-09-10,36.6149,37.2148,36.5471,37.1277,5733387.0
2022-09-11,36.6149,37.2148,36.5471,37.1277,5733387.0
2022-09-12,37.476,37.8728,37.3406,37.5148,6078021.0
2022-09-13,36.6536,36.8902,36.0536,36.2762,4348470.0
2022-09-14,36.102,36.8374,35.4731,36.7987,4203946.0
2022-09-15,36.5471,36.5955,35.6859,35.7053,9367095.0
2022-09-16,35.2312,35.2408,33.5378,33.6056,12677786.0
2022-09-17,35.2312,35.2408,33.5378,33.6056,12677786.0
2022-09-18,35.2312,35.2408,33.5378,33.6056,12677786.0
2022-09-19,33.5475,34.8877,33.4904,34.7183,7935299.0
2022-09-20,34.4184,34.4667,33.5959,33.9539,4953858.0
2022-09-21,33.4314,34.1281,33.0153,33.0153,6164926.0
2022-09-22,32.8992,32.9669,31.6945,31.9316,6564511.0
2022-09-23,31.351,31.5445,30.5479,31.0123,7767476.0
2022-09-24,31.351,31.5445,30.5479,31.0123,7767476.0
2022-09-25,31.351,31.5445,30.5479,31.0123,7767476.0
2022-09-26,30.7511,31.2833,30.2866,30.3543,6957684.0
2022-09-27,30.8285,31.022,30.1947,30.4801,6169648.0
2022-09-28,30.4898,31.4961,30.4318,31.38,6910279.0
2022-09-29,30.8962,31.0365,30.3834,30.6156,5638414.0
2022-09-30,30.335,30.5866,29.7931,29.8415,6907584.0
2022-10-01,30.335,30.5866,29.7931,29.8415,6907584.0
2022-10-02,30.335,30.5866,29.7931,29.8415,6907584.0
2022-10-03,29.8415,30.3582,29.2222,30.2092,5734622.0
2022-10-04,31.0123,32.2412,31.0123,32.1154,7459739.0
2022-10-05,31.4381,32.2073,31.2639,31.9219,4884263.0
2022-10-06,31.8542,32.1444,31.351,31.4865,4264327.0
2022-10-07,31.2155,31.3703,30.3979,30.8382,4428776.0
2022-10-08,31.2155,31.3703,30.3979,30.8382,4428776.0
2022-10-09,31.2155,31.3703,30.3979,30.8382,4428776.0
2022-10-10,30.8188,31.2446,30.6059,30.635,4906588.0
2022-10-11,31.3607,31.6219,29.9189,30.393,5624597.0
2022-10-12,30.1511,30.7511,30.006,30.5672,4365498.0
2022-10-13,30.0834,31.738,29.6577,31.38,6616017.0
2022-10-14,31.8929,32.2315,31.2446,31.6993,5843609.0
2022-10-15,31.8929,32.2315,31.2446,31.6993,5843609.0
2022-10-16,31.8929,32.2315,31.2446,31.6993,5843609.0
2022-10-17,32.5025,32.5315,31.3413,31.6606,4665658.0
2022-10-18,32.2993,32.5315,31.9074,32.2315,4766249.0
2022-10-19,32.8798,33.1216,31.6993,32.0477,8804090.0
2022-10-20,32.3573,32.5992,31.7284,31.7477,4843630.0
2022-10-21,31.5929,32.3336,31.3316,32.0283,5450616.0
2022-10-22,31.5929,32.3336,31.3316,32.0283,5450616.0
2022-10-23,31.5929,32.3336,31.3316,32.0283,5450616.0
2022-10-24,32.2025,32.725,31.8977,32.6283,5841141.0
2022-10-25,32.4638,33.6636,32.2896,33.4991,7783913.0
2022-10-26,33.4798,34.1874,33.1992,33.2572,9232668.0
2022-10-27,34.1765,34.9215,33.8184,34.1474,10819509.0
2022-10-28,34.428,35.1538,33.8378,35.057,7855137.0
2022-10-29,34.428,35.1538,33.8378,35.057,7855137.0
2022-10-30,34.428,35.1538,33.8378,35.057,7855137.0
2022-10-31,35.028,35.3763,34.5538,35.1731,6316674.0
2022-11-01,35.6472,35.8891,35.3666,35.744,5401682.0
2022-11-02,35.5118,36.373,35.3086,35.3182,7322344.0
2022-11-03,34.7957,36.044,34.3313,35.7634,5130694.0
2022-11-04,36.4891,36.7697,35.6158,35.8795,4658298.0
2022-11-05,36.4891,36.7697,35.6158,35.8795,4658298.0
2022-11-06,36.4891,36.7697,35.6158,35.8795,4658298.0
2022-11-07,36.102,36.4794,35.5989,36.1891,5061152.0
2022-11-08,36.1988,36.4068,35.8311,36.2278,4413367.0
2022-11-09,35.8891,36.5326,35.7247,35.9956,3366197.0
2022-11-10,37.1567,37.926,36.6052,37.5631,5576669.0
2022-11-11,37.8147,37.9889,37.0696,37.118,8221934.0
2022-11-12,37.8147,37.9889,37.0696,37.118,8221934.0
2022-11-13,37.8147,37.9889,37.0696,37.118,8221934.0
2022-11-14,36.8471,37.0696,36.5133,36.5278,8198863.0
2022-11-15,37.0406,37.7083,36.8374,37.389,7344381.0
2022-11-16,37.118,37.1563,36.5568,36.76,4646448.0
2022-11-17,36.1891,36.4891,36.0923,36.4117,3734101.0
2022-11-18,37.0309,37.4083,36.4912,36.8761,3167035.0
2022-11-19,37.0309,37.4083,36.4912,36.8761,3167035.0
2022-11-20,37.0309,37.4083,36.4912,36.8761,3167035.0
2022-11-21,36.8277,37.1858,36.4504,36.5278,3017494.0
2022-11-22,36.5955,36.9971,36.1794,36.9342,3034858.0
2022-11-23,37.0309,37.6744,36.9003,37.3793,4029331.0
2022-11-24,37.0309,37.6744,36.9003,37.3793,4029331.0
2022-11-25,37.3503,38.2937,37.3164,37.9502,2326013.0
2022-11-26,37.3503,38.2937,37.3164,37.9502,2326013.0
2022-11-27,37.3503,38.2937,37.3164,37.9502,2326013.0
2022-11-28,37.6986,37.8728,37.2196,37.3212,4533839.0
2022-11-29,37.3793,38.105,37.3793,37.9792,4628793.0
2022-11-30,38.0082,38.642,37.5583,38.6178,4794101.0
2022-12-01,38.7049,38.8985,38.4243,38.7823,5185195.0
2022-12-02,38.3566,38.6178,38.134,38.463,5312603.0
2022-12-03,38.3566,38.6178,38.134,38.463,5312603.0
2022-12-04,38.3566,38.6178,38.134,38.463,5312603.0
2022-12-05,38.2405,39.0726,37.8776,38.2211,5466068.0
2022-12-06,38.4146,38.5598,38.0663,38.3953,4239779.0
2022-12-07,38.0857,38.0857,36.1794,36.5858,8706773.0
2022-12-08,36.9245,37.3793,36.1141,36.2762,6637252.0
2022-12-09,36.0536,36.8568,35.9472,36.7794,5678230.0
2022-12-10,36.0536,36.8568,35.9472,36.7794,5678230.0
2022-12-11,36.0536,36.8568,35.9472,36.7794,5678230.0
2022-12-12,36.6923,37.7276,36.5423,37.6793,4820171.0
2022-12-13,38.5114,38.6082,35.9859,36.5471,6578651.0
2022-12-14,36.8664,37.2148,36.4504,36.9052,5602099.0
2022-12-15,36.5568,36.76,35.7875,36.0827,5812682.0
2022-12-16,35.8214,36.3826,35.5602,36.073,8886228.0
2022-12-17,35.8214,36.3826,35.5602,36.073,8886228.0
2022-12-18,35.8214,36.3826,35.5602,36.073,8886228.0
2022-12-19,36.1698,36.373,35.1634,35.1731,4014816.0
2022-12-20,35.057,35.5602,34.9602,35.2118,3337695.0
2022-12-21,35.4731,35.8456,35.3666,35.415,3683270.0
2022-12-22,35.386,35.4537,33.9491,34.3119,5571051.0
2022-12-23,34.2152,34.9312,34.041,34.9215,3337827.0
2022-12-24,34.2152,34.9312,34.041,34.9215,3337827.0
2022-12-25,34.2152,34.9312,34.041,34.9215,3337827.0
2022-12-26,34.2152,34.9312,34.041,34.9215,3337827.0
2022-12-27,33.4894,33.7506,32.5605,32.8411,15174107.0
2022-12-28,32.3767,32.5025,31.1478,31.1478,17673531.0
2022-12-29,31.3026,32.4831,31.1671,32.2993,11811601.0
2022-12-30,32.0767,32.7734,32.038,32.5799,8942300.0
2022-12-31,32.0767,32.7734,32.038,32.5799,8942300.0
2023-01-01,32.0767,32.7734,32.038,32.5799,8942300.0
2023-01-02,32.0767,32.7734,32.038,32.5799,8942300.0
2023-01-03,32.725,32.9669,31.0655,31.5445,11467617.0
2023-01-04,31.6897,32.9331,31.6413,32.5315,8497301.0
2023-01-05,32.1735,32.7395,32.1735,32.4444,5207998.0
2023-01-06,31.9316,33.9926,31.7671,33.9442,10662826.0
2023-01-07,31.9316,33.9926,31.7671,33.9442,10662826.0
2023-01-08,31.9316,33.9926,31.7671,33.9442,10662826.0
2023-01-09,34.1485,34.946,33.9637,34.6348,7866318.0
2023-01-10,34.5181,35.2475,34.2409,35.2183,5432878.0
2023-01-11,34.6348,35.4226,34.4792,34.9849,8963675.0
2023-01-12,35.5004,36.0062,35.1211,35.9575,8037264.0
2023-01-13,35.0433,36.0062,34.9168,35.977,5585825.0
2023-01-14,35.0433,36.0062,34.9168,35.977,5585825.0
2023-01-15,35.0433,36.0062,34.9168,35.977,5585825.0
2023-01-16,35.0433,36.0062,34.9168,35.977,5585825.0
2023-01-17,35.977,36.084,35.444,36.0256,6790988.0
2023-01-18,36.5995,36.6773,34.8196,35.3059,9224257.0
2023-01-19,35.0141,35.6755,34.7466,35.4518,5490156.0
2023-01-20,35.8116,36.0937,35.4518,36.0451,5247658.0
2023-01-21,35.8116,36.0937,35.4518,36.0451,5247658.0
2023-01-22,35.8116,36.0937,35.4518,36.0451,5247658.0
2023-01-23,36.1229,36.1812,35.5296,35.6852,6098559.0
2023-01-24,35.4907,35.9673,35.4226,35.6755,3900312.0
2023-01-25,35.4226,35.8894,35.2686,35.8603,6402617.0
2023-01-26,35.0141,35.3545,33.8664,34.7223,16712044.0
2023-01-27,34.5083,35.3983,34.4792,35.2475,8196549.0
2023-01-28,34.5083,35.3983,34.4792,35.2475,8196549.0
2023-01-29,34.5083,35.3983,34.4792,35.2475,8196549.0
2023-01-30,35.0141,35.8749,34.4694,34.4986,6983030.0
2023-01-31,34.6153,35.0822,34.5229,34.7904,5602209.0
2023-02-01,34.5278,35.1405,34.1874,34.6542,9279059.0
2023-02-02,34.7223,36.2882,34.5536,35.8116,9675851.0
2023-02-03,35.3934,35.7727,35.2962,35.3545,4831073.0
2023-02-04,35.3934,35.7727,35.2962,35.3545,4831073.0
2023-02-05,35.3934,35.7727,35.2962,35.3545,4831073.0
2023-02-06,35.0141,35.3594,34.8585,35.0335,4388662.0
2023-02-07,34.9168,35.3983,34.5959,35.1989,5404912.0
2023-02-08,34.946,35.1016,34.3235,34.3333,5488951.0
2023-02-09,34.5181,34.8585,33.8761,33.8956,5911447.0
2023-02-10,33.5552,33.7886,33.1953,33.6233,4808682.0
2023-02-11,33.5552,33.7886,33.1953,33.6233,4808682.0
2023-02-12,33.5552,33.7886,33.1953,33.6233,4808682.0
2023-02-13,33.6233,34.236,33.5357,34.1096,3686016.0
2023-02-14,34.1193,34.6785,33.8178,34.5375,5334904.0
2023-02-15,34.1874,34.8682,34.0901,34.7418,5126348.0
2023-02-16,34.4305,34.5181,33.9248,34.4403,5566928.0
2023-02-17,34.3624,34.5083,34.0318,34.3916,4250781.0
2023-02-18,34.3624,34.5083,34.0318,34.3916,4250781.0
2023-02-19,34.3624,34.5083,34.0318,34.3916,4250781.0
2023-02-20,34.3624,34.5083,34.0318,34.3916,4250781.0
2023-02-21,33.8761,34.0074,32.6798,32.8354,6613341.0
2023-02-22,32.7576,33.0689,32.4367,32.6798,5611155.0
2023-02-23,32.8549,32.9911,32.4658,32.7187,6215050.0
2023-02-24,32.2421,32.6895,32.1254,32.6506,5343016.0
2023-02-25,32.2421,32.6895,32.1254,32.6506,5343016.0
2023-02-26,32.2421,32.6895,32.1254,32.6506,5343016.0
2023-02-27,33.0689,33.1856,32.5777,32.6215,4815313.0
2023-02-28,32.6604,33.0348,32.4269,32.6604,5244357.0
2023-03-01,32.6312,32.9139,32.5242,32.7285,3639475.0
2023-03-02,32.4853,33.0008,32.4124,32.9911,3937818.0
2023-03-03,33.2634,33.5163,32.9734,33.2439,3871900.0
2023-03-04,33.2634,33.5163,32.9734,33.2439,3871900.0
2023-03-05,33.2634,33.5163,32.9734,33.2439,3871900.0
2023-03-06,33.3412,33.5357,32.6847,32.8354,5682233.0
2023-03-07,32.9039,33.3438,32.5617,32.6301,7739335.0
2023-03-08,32.7083,33.1679,32.6497,33.1484,5850398.0
2023-03-09,33.1386,33.6177,32.0776,32.3465,8594117.0
2023-03-10,32.1216,32.2976,31.3051,32.0434,13423391.0
2023-03-11,32.1216,32.2976,31.3051,32.0434,13423391.0
2023-03-12,32.1216,32.2976,31.3051,32.0434,13423391.0
2023-03-13,31.4372,31.6034,30.2931,30.3713,12035953.0
2023-03-14,30.8896,31.1878,29.4522,29.8531,15128582.0
2023-03-15,29.2615,29.6282,28.7579,29.0708,12768795.0
2023-03-16,28.9144,29.9117,28.7726,29.8042,9483408.0
2023-03-17,29.5499,29.726,29.0708,29.3642,7742692.0
2023-03-18,29.5499,29.726,29.0708,29.3642,7742692.0
2023-03-19,29.5499,29.726,29.0708,29.3642,7742692.0
2023-03-20,29.3348,29.7064,29.1882,29.4131,5734121.0
2023-03-21,29.8629,30.474,29.6966,30.3518,6676803.0
2023-03-22,30.4495,30.6451,29.3984,29.4131,5687079.0
2023-03-23,29.6673,29.8237,28.6503,28.9633,4993295.0
2023-03-24,28.6406,29.0317,28.3081,28.973,6314770.0
2023-03-25,28.6406,29.0317,28.3081,28.973,6314770.0
2023-03-26,28.6406,29.0317,28.3081,28.973,6314770.0
2023-03-27,29.4424,29.6966,29.149,29.4815,5115911.0
2023-03-28,29.4815,30.0242,29.4717,29.9509,4056310.0
2023-03-29,30.3127,30.7527,30.1855,30.7429,4730910.0
2023-03-30,31.0949,31.4518,31.0361,31.1145,5097091.0
2023-03-31,31.4518,31.8478,31.3601,31.8185,5193365.0
2023-04-01,31.4518,31.8478,31.3601,31.8185,5193365.0
2023-04-02,31.4518,31.8478,31.3601,31.8185,5193365.0
2023-04-03,31.3589,31.6132,30.9385,30.9874,6081292.0
2023-04-04,31.2514,31.3198,30.6011,31.0167,4715468.0
2023-04-05,30.7038,30.9091,30.4104,30.8798,4196393.0
2023-04-06,31.0656,31.1291,30.6647,30.8896,2979659.0
2023-04-07,31.0656,31.1291,30.6647,30.8896,2979659.0
2023-04-08,31.0656,31.1291,30.6647,30.8896,2979659.0
2023-04-09,31.0656,31.1291,30.6647,30.8896,2979659.0
2023-04-10,30.7625,31.4714,30.694,31.4567,4487436.0
2023-04-11,31.5349,32.2096,31.3511,31.9847,6179548.0
2023-04-12,31.7794,31.8674,30.6109,31.5252,12377207.0
2023-04-13,31.9358,31.9554,30.9971,31.4958,8621406.0
2023-04-14,31.5741,31.6816,30.782,30.9678,6606192.0
2023-04-15,31.5741,31.6816,30.782,30.9678,6606192.0
2023-04-16,31.5741,31.6816,30.782,30.9678,6606192.0
2023-04-17,31.1145,31.6523,30.9776,31.5936,4447597.0
2023-04-18,31.8772,31.9358,30.3615,31.3492,21631444.0
2023-04-19,31.1536,31.9163,31.0754,31.7305,6395246.0
2023-04-20,31.5545,31.9505,31.3589,31.4958,5003142.0
2023-04-21,31.6034,31.7403,31.2025,31.4372,4329548.0
2023-04-22,31.6034,31.7403,31.2025,31.4372,4329548.0
2023-04-23,31.6034,31.7403,31.2025,31.4372,4329548.0
2023-04-24,31.5447,31.7501,31.002,31.4469,4586504.0
2023-04-25,31.1243,31.2886,30.4153,30.5962,4956042.0
2023-04-26,30.4789,31.0314,30.1855,30.2149,6638105.0
2023-04-27,28.8459,29.369,28.1712,29.2175,23080980.0
2023-04-28,29.2175,29.8335,28.9535,29.6184,10931229.0
2023-04-29,29.2175,29.8335,28.9535,29.6184,10931229.0
2023-04-30,29.2175,29.8335,28.9535,29.6184,10931229.0
2023-05-01,29.6184,29.9949,29.4228,29.9117,7183314.0
2023-05-02,29.8726,29.9117,28.9535,29.2957,6812067.0
2023-05-03,29.4131,30.4642,29.2859,30.1073,8755286.0
2023-05-04,29.9509,30.054,28.621,28.6406,8760203.0
2023-05-05,28.9633,29.2273,28.9535,29.0024,5808980.0
2023-05-06,28.9633,29.2273,28.9535,29.0024,5808980.0
2023-05-07,28.9633,29.2273,28.9535,29.0024,5808980.0
2023-05-08,28.8459,29.2126,28.797,28.9339,6960139.0
2023-05-09,28.8264,29.0806,28.5575,28.973,4653865.0
2023-05-10,29.3348,29.3348,28.1272,28.5917,7088170.0
2023-05-11,28.4059,28.4743,28.1419,28.3277,5568894.0
2023-05-12,28.445,28.4743,27.7703,27.9952,5101517.0
2023-05-13,28.445,28.4743,27.7703,27.9952,5101517.0
2023-05-14,28.445,28.4743,27.7703,27.9952,5101517.0
2023-05-15,27.9463,28.4646,27.8583,28.4059,5574467.0
2023-05-16,28.2005,28.5086,27.8974,27.9072,5020652.0
2023-05-17,28.2005,29.3397,28.0734,29.2175,8269422.0
2023-05-18,29.061,29.3935,28.7775,29.2957,7223202.0
2023-05-19,29.3348,29.3979,28.7687,28.8264,4717698.0
2023-05-20,29.3348,29.3979,28.7687,28.8264,4717698.0
2023-05-21,29.3348,29.3979,28.7687,28.8264,4717698.0
2023-05-22,29.1197,29.1197,28.4499,28.6699,4655851.0
2023-05-23,28.7579,29.5011,28.6895,28.8264,5819389.0
2023-05-24,28.6895,28.7677,28.1712,28.2983,6072433.0
2023-05-25,28.2788,28.7677,28.2397,28.5917,5832718.0
2023-05-26,28.6015,29.1979,28.6015,28.9926,4414409.0
2023-05-27,28.6015,29.1979,28.6015,28.9926,4414409.0
2023-05-28,28.6015,29.1979,28.6015,28.9926,4414409.0
2023-05-29,28.6015,29.1979,28.6015,28.9926,4414409.0
2023-05-30,29.1784,29.5695,28.9779,29.1393,5567561.0
2023-05-31,29.4326,29.4717,28.9877,29.2077,7024079.0
2023-06-01,29.4228,29.4228,28.4352,28.4646,8699090.0
2023-06-02,28.7579,29.9655,28.6797,29.4033,9546083.0
2023-06-03,28.7579,29.9655,28.6797,29.4033,9546083.0
2023-06-04,28.7579,29.9655,28.6797,29.4033,9546083.0
2023-06-05,29.5891,29.5988,29.237,29.3348,5445560.0
2023-06-06,29.1099,29.7846,29.0317,29.7162,4460897.0
2023-06-07,29.9411,30.1366,29.7357,30.1073,5088671.0
2023-06-08,30.0878,30.2232,29.738,29.9117,4490182.0
2023-06-09,30.0193,30.2442,29.8531,29.9411,5314796.0
2023-06-10,30.0193,30.2442,29.8531,29.9411,5314796.0
2023-06-11,30.0193,30.2442,29.8531,29.9411,5314796.0
2023-06-12,30.3029,31.1585,30.2784,30.7625,8840950.0
2023-06-13,30.9091,31.8057,30.8798,31.7305,8559481.0
2023-06-14,31.9847,32.8941,31.9554,32.8257,14745161.0
2023-06-15,32.7866,33.3048,32.7181,33.2168,11142494.0
2023-06-16,33.4319,33.647,33.0603,33.4906,8743377.0
2023-06-17,33.4319,33.647,33.0603,33.4906,8743377.0
2023-06-18,33.4319,33.647,33.0603,33.4906,8743377.0
2023-06-19,33.4319,33.647,33.0603,33.4906,8743377.0
2023-06-20,33.3333,34.0509,33.2841,33.8838,8931813.0
2023-06-21,33.8739,33.9034,33.348,33.7658,7216508.0
2023-06-22,33.8051,33.815,33.3038,33.697,4664569.0
2023-06-23,33.0482,33.4906,32.9499,33.353,6016444.0
2023-06-24,33.0482,33.4906,32.9499,33.353,6016444.0
2023-06-25,33.0482,33.4906,32.9499,33.353,6016444.0
2023-06-26,33.4513,33.8838,33.2743,33.4218,5842162.0
2023-06-27,33.4709,34.8427,33.4119,34.6505,7819394.0
2023-06-28,34.7095,34.9454,34.3556,34.8668,7692151.0
2023-06-29,34.8668,35.3583,34.6702,35.3386,8144813.0
2023-06-30,35.3878,35.6237,35.2895,35.5942,7172233.0
2023-07-01,35.3878,35.6237,35.2895,35.5942,7172233.0
2023-07-02,35.3878,35.6237,35.2895,35.5942,7172233.0
2023-07-03,35.4172,36.4985,35.4172,36.4101,4233186.0
2023-07-04,35.4172,36.4985,35.4172,36.4101,4233186.0
2023-07-05,36.3167,36.7345,35.8262,36.587,8217989.0
2023-07-06,36.2233,36.4789,35.9087,36.469,7284089.0
2023-07-07,36.528,37.3513,36.5182,36.9507,5734968.0
2023-07-08,36.528,37.3513,36.5182,36.9507,5734968.0
2023-07-09,36.528,37.3513,36.5182,36.9507,5734968.0
2023-07-10,37.0097,37.7863,36.99,37.7568,7516745.0
2023-07-11,37.8059,38.6218,37.7764,38.5137,8127784.0
2023-07-12,38.7201,38.8577,37.8256,37.8944,9541066.0
2023-07-13,38.553,38.5727,36.4052,36.4101,14500578.0
2023-07-14,36.3707,36.528,35.5499,35.7416,9121028.0
2023-07-15,36.3707,36.528,35.5499,35.7416,9121028.0
2023-07-16,36.3707,36.528,35.5499,35.7416,9121028.0
2023-07-17,35.6728,35.9382,35.5155,35.6532,4792350.0
2023-07-18,35.4172,36.125,35.2698,36.1152,5263062.0
2023-07-19,36.1053,36.7836,36.0955,36.7148,6488693.0
2023-07-20,36.5182,36.705,35.894,36.4494,6318786.0
2023-07-21,36.705,36.8426,36.1938,36.6165,4648696.0
2023-07-22,36.705,36.8426,36.1938,36.6165,4648696.0
2023-07-23,36.705,36.8426,36.1938,36.6165,4648696.0
2023-07-24,36.3609,36.759,36.2675,36.5673,6093610.0
2023-07-25,35.2895,35.4762,34.2278,34.9257,13980312.0
2023-07-26,35.0929,35.7515,34.7783,35.6433,10660869.0
2023-07-27,33.2448,33.2448,32.1046,32.4584,33284435.0
2023-07-28,32.2127,33.1367,32.1439,33.1269,12517118.0
2023-07-29,32.2127,33.1367,32.1439,33.1269,12517118.0
2023-07-30,32.2127,33.1367,32.1439,33.1269,12517118.0
2023-07-31,32.8713,33.9083,32.8713,33.579,10008279.0
2023-08-01,33.2841,33.3161,32.4879,32.8615,8909453.0
2023-08-02,32.4879,33.0384,32.4879,32.8025,7350693.0
2023-08-03,32.0063,32.4584,31.6032,31.7114,10743209.0
2023-08-04,31.9768,32.37,31.7851,32.1734,8305653.0
2023-08-05,31.9768,32.37,31.7851,32.1734,8305653.0
2023-08-06,31.9768,32.37,31.7851,32.1734,8305653.0
2023-08-07,32.1144,32.4289,31.6131,32.4093,8037217.0
2023-08-08,32.0554,33.3579,31.9964,33.1662,8051287.0
2023-08-09,33.0286,33.2153,32.714,33.0581,8101464.0
2023-08-10,33.3333,33.5496,32.7828,33.2645,8003729.0
2023-08-11,33.235,33.3529,32.8467,33.1269,5061394.0
2023-08-12,33.235,33.3529,32.8467,33.1269,5061394.0
2023-08-13,33.235,33.3529,32.8467,33.1269,5061394.0
2023-08-14,32.9598,33.1195,32.7877,32.9598,4164331.0
2023-08-15,32.6944,32.7533,32.3012,32.5567,4498942.0
2023-08-16,32.4289,33.1957,32.3503,32.3601,5381260.0
2023-08-17,32.3012,32.4289,31.6327,31.6819,5945735.0
2023-08-18,31.4361,31.8146,31.3575,31.6032,5452775.0
2023-08-19,31.4361,31.8146,31.3575,31.6032,5452775.0
2023-08-20,31.4361,31.8146,31.3575,31.6032,5452775.0
2023-08-21,31.6524,31.97,31.2297,31.3771,7323509.0
2023-08-22,31.4558,31.5344,30.807,30.9643,6980838.0
2023-08-23,30.9545,31.1599,30.8463,31.0331,4300896.0
2023-08-24,30.7677,31.2142,30.689,30.689,4420581.0
2023-08-25,30.7185,30.866,30.3401,30.689,3982895.0
2023-08-26,30.7185,30.866,30.3401,30.689,3982895.0
2023-08-27,30.7185,30.866,30.3401,30.689,3982895.0
2023-08-28,30.8562,31.2051,30.3548,30.5613,5515466.0
2023-08-29,30.5711,31.4214,30.5711,31.269,4814158.0
2023-08-30,31.1805,31.2887,30.9053,31.0921,3231676.0
2023-08-31,31.2199,31.3083,30.8365,31.0626,5202819.0
2023-09-01,31.2297,31.3083,30.7235,30.8856,4208420.0
2023-09-02,31.2297,31.3083,30.7235,30.8856,4208420.0
2023-09-03,31.2297,31.3083,30.7235,30.8856,4208420.0
2023-09-04,31.2297,31.3083,30.7235,30.8856,4208420.0
