,GOLF US Equity,GOLF US Equity,GOLF US Equity,GOLF US Equity,GOLF US Equity
2023-08-16,53.615,54.1941,53.4665,53.5655,208071.0
2023-08-17,53.8922,54.8425,53.4467,53.6546,259146.0
2023-08-18,53.2685,54.2188,53.2685,54.1595,258496.0
2023-08-19,53.2685,54.2188,53.2685,54.1595,258496.0
2023-08-20,53.2685,54.2188,53.2685,54.1595,258496.0
2023-08-21,56.3373,57.6539,55.9314,56.8917,442512.0
2023-08-22,57.2382,57.4262,56.0057,56.5947,238918.0
2023-08-23,56.2977,57.3421,56.0304,57.2481,805714.0
2023-08-24,57.1986,57.4559,56.4165,56.5056,176481.0
2023-08-25,56.5254,57.0897,55.7433,56.9214,203155.0
2023-08-26,56.5254,57.0897,55.7433,56.9214,203155.0
2023-08-27,56.5254,57.0897,55.7433,56.9214,203155.0
2023-08-28,57.3371,58.0796,57.1788,57.2085,404153.0
2023-08-29,57.0798,58.4261,57.0798,58.0994,236641.0
2023-08-30,57.6836,58.0796,57.2481,57.644,528019.0
2023-08-31,57.9271,58.6125,57.9155,58.1556,221665.0
2023-09-01,58.4635,58.6376,57.8973,58.2251,278192.0
2023-09-02,58.4635,58.6376,57.8973,58.2251,278192.0
2023-09-03,58.4635,58.6376,57.8973,58.2251,278192.0
2023-09-04,58.4635,58.6376,57.8973,58.2251,278192.0
2023-09-05,57.5894,58.0612,56.472,56.8246,234358.0
2023-09-06,56.9041,57.0729,56.2783,56.6855,171474.0
2023-09-07,56.4472,56.8544,55.8711,56.1392,186537.0
2023-09-08,56.1392,56.8544,55.8657,56.2684,186002.0
2023-09-09,56.1392,56.8544,55.8657,56.2684,186002.0
2023-09-10,56.1392,56.8544,55.8657,56.2684,186002.0
2023-09-11,56.616,56.7153,56.1293,56.3578,159399.0
2023-09-12,56.616,57.1027,56.2435,56.8544,181119.0
2023-09-13,56.8445,57.1822,56.3379,56.3677,183063.0
2023-09-14,56.5465,57.202,56.2386,57.0332,198126.0
2023-09-15,57.0332,57.0332,55.8065,56.2187,323688.0
2023-09-16,57.0332,57.0332,55.8065,56.2187,323688.0
2023-09-17,57.0332,57.0332,55.8065,56.2187,323688.0
2023-09-18,56.477,57.1126,56.2088,56.2485,195241.0
2023-09-19,56.1194,56.3744,55.4738,55.7717,218313.0
2023-09-20,55.9406,56.5167,54.5798,54.8281,344840.0
2023-09-21,54.3712,55.2254,53.7653,53.8448,378711.0
2023-09-22,54.1825,54.3514,53.6213,53.815,272733.0
2023-09-23,54.1825,54.3514,53.6213,53.815,272733.0
2023-09-24,54.1825,54.3514,53.6213,53.815,272733.0
2023-09-25,53.5369,54.7301,53.378,53.964,508049.0
2023-09-26,53.676,54.1527,52.633,52.6926,294266.0
2023-09-27,52.7224,53.4574,50.4876,50.6664,491748.0
2023-09-28,50.7856,52.6231,50.6068,52.2059,295844.0
2023-09-29,52.9211,53.8349,52.4344,52.6827,291269.0
2023-09-30,52.9211,53.8349,52.4344,52.6827,291269.0
2023-10-01,52.9211,53.8349,52.4344,52.6827,291269.0
2023-10-02,52.5039,53.0552,51.749,52.6231,416627.0
2023-10-03,52.3152,52.5337,51.5305,51.5404,271696.0
2023-10-04,51.4808,51.7391,50.7955,51.3815,337840.0
2023-10-05,51.5504,51.8384,50.9743,51.6894,274389.0
2023-10-06,51.3319,53.1793,51.3319,52.4542,262498.0
2023-10-07,51.3319,53.1793,51.3319,52.4542,262498.0
2023-10-08,51.3319,53.1793,51.3319,52.4542,262498.0
2023-10-09,52.047,52.9211,51.6596,52.6728,159655.0
2023-10-10,52.6827,54.3514,52.4812,53.5766,298840.0
2023-10-11,53.7355,54.4904,53.7355,54.3812,232671.0
2023-10-12,54.401,54.401,52.0172,52.2655,313924.0
2023-10-13,52.2854,52.5536,51.2772,51.5404,224456.0
2023-10-14,52.2854,52.5536,51.2772,51.5404,224456.0
2023-10-15,52.2854,52.5536,51.2772,51.5404,224456.0
2023-10-16,52.2059,53.7157,51.7391,53.368,353738.0
2023-10-17,53.0999,54.3911,53.0999,53.5568,331657.0
2023-10-18,53.2886,54.2669,52.7423,52.9707,303463.0
2023-10-19,53.08,53.5965,51.5901,51.898,282340.0
2023-10-20,52.0172,52.2655,51.3418,51.5404,209978.0
2023-10-21,52.0172,52.2655,51.3418,51.5404,209978.0
2023-10-22,52.0172,52.2655,51.3418,51.5404,209978.0
2023-10-23,51.4113,51.6696,51.0835,51.3517,251512.0
2023-10-24,51.7391,51.8186,51.3021,51.5404,178575.0
2023-10-25,51.1431,51.5901,50.5323,50.8452,184041.0
2023-10-26,50.8551,52.6991,49.4744,49.981,262083.0
2023-10-27,50.2393,50.2492,49.1873,49.2857,181906.0
2023-10-28,50.2393,50.2492,49.1873,49.2857,181906.0
2023-10-29,50.2393,50.2492,49.1873,49.2857,181906.0
2023-10-30,50.9544,51.9377,50.13,50.6862,374274.0
2023-10-31,50.6465,51.0835,49.8022,50.6167,341271.0
2023-11-01,50.6068,50.6068,49.0821,49.8221,379699.0
2023-11-02,52.4344,54.5899,51.1431,54.5302,488428.0
2023-11-03,54.6295,55.583,53.6064,54.8281,422699.0
2023-11-04,54.6295,55.583,53.6064,54.8281,422699.0
2023-11-05,54.6295,55.583,53.6064,54.8281,422699.0
2023-11-06,55.2056,55.5135,54.7288,55.2254,187142.0
2023-11-07,54.7884,57.1424,54.1825,56.7948,564550.0
2023-11-08,56.6756,57.1722,54.4706,54.5302,302577.0
2023-11-09,54.3812,54.8381,54.0037,54.401,343235.0
2023-11-10,54.6791,54.6791,53.5071,53.7058,269427.0
2023-11-11,54.6791,54.6791,53.5071,53.7058,269427.0
2023-11-12,54.6791,54.6791,53.5071,53.7058,269427.0
2023-11-13,53.6859,54.6891,53.3184,54.262,194848.0
2023-11-14,56.1392,56.3876,55.3248,55.6327,272240.0
2023-11-15,56.0201,57.8477,56.0101,57.0828,245373.0
2023-11-16,56.7849,56.9637,55.4936,55.8611,254243.0
2023-11-17,56.3478,56.6458,56.0797,56.328,308779.0
2023-11-18,56.3478,56.6458,56.0797,56.328,308779.0
2023-11-19,56.3478,56.6458,56.0797,56.328,308779.0
2023-11-20,56.3776,57.202,55.8711,57.1722,220375.0
2023-11-21,57.1226,57.9867,56.8047,56.9637,276814.0
2023-11-22,57.0828,57.6192,56.4869,57.2716,193405.0
2023-11-23,57.0828,57.6192,56.4869,57.2716,193405.0
2023-11-24,57.3014,57.5695,56.8743,56.9537,90062.0
2023-11-25,57.3014,57.5695,56.8743,56.9537,90062.0
2023-11-26,57.3014,57.5695,56.8743,56.9537,90062.0
2023-11-27,56.6359,57.5993,56.3081,57.2219,455758.0
2023-11-28,56.8643,57.3014,56.4124,56.5366,180819.0
2023-11-29,57.053,57.4007,56.3776,56.7153,315717.0
2023-11-30,56.7801,56.8997,55.5592,56.3117,415400.0
2023-12-01,56.521,58.2851,56.1821,58.0758,272026.0
2023-12-02,56.521,58.2851,56.1821,58.0758,272026.0
2023-12-03,56.521,58.2851,56.1821,58.0758,272026.0
2023-12-04,57.9761,58.9927,57.9761,58.5841,276863.0
2023-12-05,58.1356,58.2851,56.5618,56.81,322307.0
2023-12-06,57.3682,57.8416,57.0891,57.1489,313109.0
2023-12-07,57.0393,57.1489,56.2021,57.0991,346494.0
2023-12-08,57.119,57.6273,56.1522,56.9994,282225.0
2023-12-09,57.119,57.6273,56.1522,56.9994,282225.0
2023-12-10,57.119,57.6273,56.1522,56.9994,282225.0
2023-12-11,56.8599,57.9562,56.5509,57.8765,327244.0
2023-12-12,58.4545,58.4545,57.3432,57.5177,255540.0
2023-12-13,57.7967,59.7452,57.5476,59.3515,481711.0
2023-12-14,60.4279,62.6754,60.4279,62.1023,418486.0
2023-12-15,62.1422,62.6904,61.3548,61.7236,388657.0
2023-12-16,62.1422,62.6904,61.3548,61.7236,388657.0
2023-12-17,62.1422,62.6904,61.3548,61.7236,388657.0
2023-12-18,62.0425,62.7103,61.5392,62.0126,235431.0
2023-12-19,62.3017,63.7767,62.3017,63.2684,289570.0
2023-12-20,62.8299,63.4578,61.6837,61.7136,383622.0
2023-12-21,62.79,63.7767,62.0425,62.9794,208913.0
2023-12-22,62.6605,63.2874,62.6605,62.8997,135493.0
2023-12-23,62.6605,63.2874,62.6605,62.8997,135493.0
2023-12-24,62.6605,63.2874,62.6605,62.8997,135493.0
2023-12-25,62.6605,63.2874,62.6605,62.8997,135493.0
2023-12-26,63.2784,63.9163,63.0342,63.687,175254.0
2023-12-27,63.6571,64.594,63.6571,64.1754,247896.0
2023-12-28,64.0359,64.1953,63.5375,63.6571,143641.0
2023-12-29,63.6173,63.7169,62.9196,62.9595,148392.0
2023-12-30,63.6173,63.7169,62.9196,62.9595,148392.0
2023-12-31,63.6173,63.7169,62.9196,62.9595,148392.0
2024-01-01,63.6173,63.7169,62.9196,62.9595,148392.0
2024-01-02,62.2518,63.5176,61.7635,63.5076,258953.0
2024-01-03,62.0326,62.9794,61.1954,61.4346,362708.0
2024-01-04,61.0658,61.8731,60.6073,60.9163,206044.0
2024-01-05,60.5874,61.9228,60.5874,60.8964,203437.0
2024-01-06,60.5874,61.9228,60.5874,60.8964,203437.0
2024-01-07,60.5874,61.9228,60.5874,60.8964,203437.0
2024-01-08,60.7967,62.6605,60.4977,62.3216,372968.0
2024-01-09,61.4346,61.7435,60.9163,61.6837,194019.0
2024-01-10,61.604,62.2518,61.2601,62.0326,153309.0
2024-01-11,61.7934,62.1322,61.0359,61.893,154537.0
2024-01-12,63.398,64.7634,62.1821,62.8897,208058.0
2024-01-13,63.398,64.7634,62.1821,62.8897,208058.0
2024-01-14,63.398,64.7634,62.1821,62.8897,208058.0
2024-01-15,63.398,64.7634,62.1821,62.8897,208058.0
2024-01-16,62.2618,62.9096,61.7734,62.3116,290045.0
2024-01-17,61.8631,62.4412,61.4645,61.7734,228266.0
2024-01-18,62.3316,63.3631,61.6937,63.2784,190532.0
2024-01-19,63.5076,65.182,63.1887,64.9727,361841.0
2024-01-20,63.5076,65.182,63.1887,64.9727,361841.0
2024-01-21,63.5076,65.182,63.1887,64.9727,361841.0
2024-01-22,65.8498,66.9013,65.8299,66.7368,295942.0
2024-01-23,67.4046,67.4046,65.9495,66.5475,259036.0
2024-01-24,67.0159,67.5043,65.7003,65.8,308873.0
2024-01-25,66.378,66.5822,64.9927,65.3415,336384.0
2024-01-26,65.9594,66.3232,65.3216,65.4013,345284.0
2024-01-27,65.9594,66.3232,65.3216,65.4013,345284.0
2024-01-28,65.9594,66.3232,65.3216,65.4013,345284.0
2024-01-29,65.202,65.9993,64.9428,65.7202,372924.0
2024-01-30,65.202,65.6106,64.5641,64.8432,335821.0
2024-01-31,64.604,65.2579,62.8498,63.1289,310849.0
2024-02-01,63.697,64.3,62.6355,64.0558,332666.0
2024-02-02,63.109,64.7834,62.8349,64.4644,266371.0
2024-02-03,63.109,64.7834,62.8349,64.4644,266371.0
2024-02-04,63.109,64.7834,62.8349,64.4644,266371.0
2024-02-05,63.6571,64.0857,62.79,63.5674,230364.0
2024-02-06,63.4877,64.1156,63.2335,63.6173,224711.0
2024-02-07,63.6173,64.3747,63.4379,64.1056,277256.0
2024-02-08,64.4345,65.5309,64.1355,65.4312,265619.0
2024-02-09,65.6006,66.986,65.3066,66.4877,241695.0
2024-02-10,65.6006,66.986,65.3066,66.4877,241695.0
2024-02-11,65.6006,66.986,65.3066,66.4877,241695.0
2024-02-12,66.5475,69.1089,66.5475,68.9195,518906.0
2024-02-13,65.4412,66.1338,64.7186,64.9827,371189.0
2024-02-14,66.1588,67.5591,65.6903,66.986,344794.0
2024-02-15,67.2252,67.7484,66.373,66.5475,299137.0
2024-02-16,65.7003,67.0358,65.501,66.7568,326646.0
2024-02-17,65.7003,67.0358,65.501,66.7568,326646.0
2024-02-18,65.7003,67.0358,65.501,66.7568,326646.0
2024-02-19,65.7003,67.0358,65.501,66.7568,326646.0
2024-02-20,65.9196,67.295,65.9196,67.285,350332.0
2024-02-21,67.2451,68.1421,67.1654,67.9627,260314.0
2024-02-22,67.8033,68.8398,67.594,68.7999,305727.0
2024-02-23,69.2086,69.8664,68.6106,69.2285,274247.0
2024-02-24,69.2086,69.8664,68.6106,69.2285,274247.0
2024-02-25,69.2086,69.8664,68.6106,69.2285,274247.0
2024-02-26,69.0092,69.5973,68.5109,68.9395,246582.0
2024-02-27,69.388,69.677,68.6803,68.8498,229497.0
2024-02-28,68.0325,68.9295,67.574,68.9295,332608.0
2024-02-29,66.8564,67.6837,63.2485,64.2053,694357.0
2024-03-01,65.4212,65.9295,63.9163,65.2817,410876.0
2024-03-02,65.4212,65.9295,63.9163,65.2817,410876.0
2024-03-03,65.4212,65.9295,63.9163,65.2817,410876.0
2024-03-04,65.2817,65.8697,64.5392,65.8299,467373.0
2024-03-05,65.1621,65.8996,64.3947,64.4046,410650.0
2024-03-06,64.7933,64.8332,64.006,64.285,298306.0
2024-03-07,64.49,65.0,63.78,64.04,296341.0
2024-03-08,64.69,65.63,63.62,64.23,228069.0
2024-03-09,64.69,65.63,63.62,64.23,228069.0
2024-03-10,64.69,65.63,63.62,64.23,228069.0
2024-03-11,64.13,64.455,62.67,63.04,245297.0
2024-03-12,62.96,62.96,61.6949,62.29,271588.0
2024-03-13,62.1,63.5,62.1,62.59,277673.0
2024-03-14,62.51,62.615,61.455,62.02,279220.0
2024-03-15,62.15,62.835,61.56,62.0,1405869.0
2024-03-16,62.15,62.835,61.56,62.0,1405869.0
2024-03-17,62.15,62.835,61.56,62.0,1405869.0
2024-03-18,61.94,62.2,61.31,61.45,345224.0
2024-03-19,61.34,62.6,61.24,62.02,326785.0
2024-03-20,62.53,63.52,62.0,63.0,428952.0
2024-03-21,63.46,65.1,63.09,64.58,325903.0
2024-03-22,64.49,64.7,63.54,63.99,569514.0
2024-03-23,64.49,64.7,63.54,63.99,569514.0
2024-03-24,64.49,64.7,63.54,63.99,569514.0
2024-03-25,64.0,64.71,63.88,64.07,387865.0
2024-03-26,64.8,65.86,64.51,65.05,393258.0
2024-03-27,65.66,66.39,65.21,66.34,283914.0
2024-03-28,66.35,66.54,65.71,65.95,741382.0
2024-03-29,66.35,66.54,65.71,65.95,741382.0
2024-03-30,66.35,66.54,65.71,65.95,741382.0
2024-03-31,66.35,66.54,65.71,65.95,741382.0
2024-04-01,66.32,67.19,65.69,67.01,379455.0
2024-04-02,66.17,66.61,65.21,65.48,408569.0
2024-04-03,64.96,66.07,64.8935,65.82,627625.0
2024-04-04,66.71,66.71,64.15,64.51,329711.0
2024-04-05,64.11,64.89,63.48,63.88,397084.0
2024-04-06,64.11,64.89,63.48,63.88,397084.0
2024-04-07,64.11,64.89,63.48,63.88,397084.0
2024-04-08,64.44,64.56,63.4,63.92,284311.0
