,MDU US Equity,MDU US Equity,MDU US Equity,MDU US Equity,MDU US Equity
2023-07-26,21.8462,22.126,21.7785,22.023,1279449.0
2023-07-27,22.023,22.1408,21.5762,21.6498,1503039.0
2023-07-28,21.7579,21.8462,21.4731,21.5909,1864156.0
2023-07-29,21.7579,21.8462,21.4731,21.5909,1864156.0
2023-07-30,21.7579,21.8462,21.4731,21.5909,1864156.0
2023-07-31,21.7088,21.8806,21.6008,21.7186,8087301.0
2023-08-01,21.7284,21.8462,21.5615,21.5713,1301741.0
2023-08-02,21.4731,21.9837,21.4731,21.8659,2134887.0
2023-08-03,21.6695,21.964,20.992,21.0018,2121956.0
2023-08-04,21.1098,21.208,20.4814,20.6287,2480598.0
2023-08-05,21.1098,21.208,20.4814,20.6287,2480598.0
2023-08-06,21.1098,21.208,20.4814,20.6287,2480598.0
2023-08-07,20.6385,21.0313,20.6385,21.0018,1613393.0
2023-08-08,20.8447,21.0313,20.7269,21.0116,1258326.0
2023-08-09,20.9626,21.0607,20.8251,20.9233,1242999.0
2023-08-10,20.9724,21.2522,20.7515,20.8055,1731979.0
2023-08-11,20.8251,21.0509,20.6975,21.0509,1907495.0
2023-08-12,20.8251,21.0509,20.6975,21.0509,1907495.0
2023-08-13,20.8251,21.0509,20.6975,21.0509,1907495.0
2023-08-14,20.9036,21.0067,20.6582,20.992,1957667.0
2023-08-15,20.8742,20.992,20.4324,20.4422,1229261.0
2023-08-16,20.4029,20.5404,20.2556,20.344,1195742.0
2023-08-17,20.2949,20.4618,20.0985,20.0985,1295066.0
2023-08-18,20.0396,20.1083,19.8825,20.0494,1514300.0
2023-08-19,20.0396,20.1083,19.8825,20.0494,1514300.0
2023-08-20,20.0396,20.1083,19.8825,20.0494,1514300.0
2023-08-21,20.0298,20.0494,19.5585,19.6763,1673074.0
2023-08-22,19.6665,19.7745,19.6272,19.7254,1534855.0
2023-08-23,19.7549,19.8825,19.6812,19.7549,1221477.0
2023-08-24,19.696,20.02,19.5781,19.6861,1438450.0
2023-08-25,19.696,19.8432,19.5389,19.7843,3729829.0
2023-08-26,19.696,19.8432,19.5389,19.7843,3729829.0
2023-08-27,19.696,19.8432,19.5389,19.7843,3729829.0
2023-08-28,19.8334,20.0592,19.7009,19.7352,1632383.0
2023-08-29,19.8138,19.8138,19.5045,19.7843,2299019.0
2023-08-30,19.8432,19.9856,19.7549,19.8138,1741340.0
2023-08-31,19.9022,20.0298,19.8285,19.9905,8714824.0
2023-09-01,20.1869,20.2851,20.0102,20.1083,1309986.0
2023-09-02,20.1869,20.2851,20.0102,20.1083,1309986.0
2023-09-03,20.1869,20.2851,20.0102,20.1083,1309986.0
2023-09-04,20.1869,20.2851,20.0102,20.1083,1309986.0
2023-09-05,19.9414,20.0003,19.4603,19.7254,1575598.0
2023-09-06,19.7647,19.7647,19.2983,19.421,1223461.0
2023-09-07,19.4701,19.5094,19.1363,19.1461,2163525.0
2023-09-08,19.1167,19.475,19.097,19.4407,1438302.0
2023-09-09,19.1167,19.475,19.097,19.4407,1438302.0
2023-09-10,19.1167,19.475,19.097,19.4407,1438302.0
2023-09-11,19.4309,19.5585,19.313,19.4014,1078120.0
2023-09-12,19.372,19.5143,19.313,19.3523,940873.0
2023-09-13,19.4067,19.4659,19.1399,19.2584,1541485.0
2023-09-14,19.3869,19.6932,19.3869,19.6537,1348898.0
2023-09-15,19.6142,19.9551,19.6142,19.9007,2783905.0
2023-09-16,19.6142,19.9551,19.6142,19.9007,2783905.0
2023-09-17,19.6142,19.9551,19.6142,19.9007,2783905.0
2023-09-18,19.9007,20.1675,19.7623,20.0786,1278041.0
2023-09-19,20.1082,20.207,19.8908,19.8908,837007.0
2023-09-20,20.0094,20.291,19.9897,20.0983,1053844.0
2023-09-21,19.9699,20.0983,19.8316,20.0193,1380259.0
2023-09-22,19.9699,20.1576,19.9205,19.9798,1020084.0
2023-09-23,19.9699,20.1576,19.9205,19.9798,1020084.0
2023-09-24,19.9699,20.1576,19.9205,19.9798,1020084.0
2023-09-25,19.8908,19.9798,19.7772,19.881,845763.0
2023-09-26,19.8019,19.9304,19.2486,19.298,1346043.0
2023-09-27,19.3968,19.5549,19.2782,19.5055,1343009.0
2023-09-28,19.5845,19.7723,19.4956,19.5351,905849.0
2023-09-29,19.6636,19.7228,19.2387,19.3474,1097154.0
2023-09-30,19.6636,19.7228,19.2387,19.3474,1097154.0
2023-10-01,19.6636,19.7228,19.2387,19.3474,1097154.0
2023-10-02,19.2683,19.2683,18.3543,18.4383,1828818.0
2023-10-03,18.2901,18.5371,18.2259,18.4679,1361058.0
2023-10-04,18.4581,18.7446,18.3197,18.6952,1083954.0
2023-10-05,18.6853,18.8237,18.5692,18.7347,942312.0
2023-10-06,18.6359,19.0411,18.5865,18.9027,923321.0
2023-10-07,18.6359,19.0411,18.5865,18.9027,923321.0
2023-10-08,18.6359,19.0411,18.5865,18.9027,923321.0
2023-10-09,18.7446,18.9719,18.7446,18.9225,670800.0
2023-10-10,18.9719,19.125,18.9027,19.1003,742109.0
2023-10-11,19.1399,19.2486,19.0559,19.2486,675035.0
2023-10-12,19.2683,19.2683,18.71,18.883,870082.0
2023-10-13,18.9521,19.0559,18.71,18.8039,987331.0
2023-10-14,18.9521,19.0559,18.71,18.8039,987331.0
2023-10-15,18.9521,19.0559,18.71,18.8039,987331.0
2023-10-16,18.9719,19.2486,18.8336,19.13,964609.0
2023-10-17,19.0114,19.4857,19.0114,19.3276,1505058.0
2023-10-18,19.1794,19.2337,18.7372,18.794,888489.0
2023-10-19,18.7545,19.0213,18.6063,18.6853,1018770.0
2023-10-20,18.7249,18.7841,18.5766,18.5766,913577.0
2023-10-21,18.7249,18.7841,18.5766,18.5766,913577.0
2023-10-22,18.7249,18.7841,18.5766,18.5766,913577.0
2023-10-23,18.4087,18.7051,18.3197,18.3593,863275.0
2023-10-24,18.5174,18.5964,18.3,18.3988,858514.0
2023-10-25,18.3,18.4927,18.2901,18.4383,806238.0
2023-10-26,18.5371,18.6162,18.2654,18.3593,919743.0
2023-10-27,18.3,18.3691,17.9739,18.0727,1139621.0
2023-10-28,18.3,18.3691,17.9739,18.0727,1139621.0
2023-10-29,18.3,18.3691,17.9739,18.0727,1139621.0
2023-10-30,18.1814,18.3098,17.9541,18.1814,912258.0
2023-10-31,18.2012,18.4531,18.1715,18.3889,811078.0
2023-11-01,18.2506,18.4334,18.0875,18.4185,1955310.0
2023-11-02,18.5668,19.5351,18.4778,18.5668,2762886.0
2023-11-03,18.8336,18.9274,18.5025,18.8237,3958327.0
2023-11-04,18.8336,18.9274,18.5025,18.8237,3958327.0
2023-11-05,18.8336,18.9274,18.5025,18.8237,3958327.0
2023-11-06,18.7841,18.9373,18.7545,18.8138,1666581.0
2023-11-07,18.6063,18.6063,18.2654,18.2703,1038234.0
2023-11-08,18.3,18.4185,17.9838,17.9937,1123171.0
2023-11-09,18.0431,18.1172,17.8765,17.9245,991105.0
2023-11-10,17.9937,18.132,17.8257,18.1221,739593.0
2023-11-11,17.9937,18.132,17.8257,18.1221,739593.0
2023-11-12,17.9937,18.132,17.8257,18.1221,739593.0
2023-11-13,18.1221,18.1221,17.8257,17.8652,916414.0
2023-11-14,18.1616,18.5618,18.1023,18.547,1194091.0
2023-11-15,18.5964,18.7446,18.4482,18.5075,837253.0
2023-11-16,18.5668,18.6162,18.3098,18.4679,897250.0
2023-11-17,18.547,18.6804,18.4778,18.4778,899742.0
2023-11-18,18.547,18.6804,18.4778,18.4778,899742.0
2023-11-19,18.547,18.6804,18.4778,18.4778,899742.0
2023-11-20,18.3988,18.4284,18.2308,18.3098,994781.0
2023-11-21,18.3593,18.4482,18.1518,18.3889,1041532.0
2023-11-22,18.5272,18.8336,18.379,18.794,1134801.0
2023-11-23,18.5272,18.8336,18.379,18.794,1134801.0
2023-11-24,18.8434,18.8731,18.7743,18.7841,399811.0
2023-11-25,18.8434,18.8731,18.7743,18.7841,399811.0
2023-11-26,18.8434,18.8731,18.7743,18.7841,399811.0
2023-11-27,18.7249,18.8632,18.6458,18.8237,1086889.0
2023-11-28,18.7841,18.8632,18.6458,18.7841,1216349.0
2023-11-29,18.8731,19.0213,18.6656,18.6952,1184808.0
2023-11-30,18.7743,18.9521,18.6359,18.9126,1419170.0
2023-12-01,18.9324,19.1557,18.8632,19.0806,1453712.0
2023-12-02,18.9324,19.1557,18.8632,19.0806,1453712.0
2023-12-03,18.9324,19.1557,18.8632,19.0806,1453712.0
2023-12-04,19.0114,19.209,19.0114,19.1003,741713.0
2023-12-05,19.0806,19.0806,18.7644,18.7644,827488.0
2023-12-06,18.9225,19.0312,18.8676,18.8928,908154.0
2023-12-07,18.9422,18.9917,18.8138,18.9422,730437.0
2023-12-08,18.9422,19.1399,18.9027,19.0806,863623.0
2023-12-09,18.9422,19.1399,18.9027,19.0806,863623.0
2023-12-10,18.9422,19.1399,18.9027,19.0806,863623.0
2023-12-11,19.1003,19.2386,19.0114,19.1498,926343.0
2023-12-12,19.1498,19.1794,18.9432,19.1003,891425.0
2023-12-13,19.1053,19.7816,19.0357,19.7717,1294320.0
2023-12-14,19.9109,20.1695,19.6946,19.7319,1259131.0
2023-12-15,19.6722,19.6871,19.4236,19.4833,2822823.0
2023-12-16,19.6722,19.6871,19.4236,19.4833,2822823.0
2023-12-17,19.6722,19.6871,19.4236,19.4833,2822823.0
2023-12-18,19.5131,19.5131,19.2595,19.4335,1972141.0
2023-12-19,19.4932,19.8214,19.4932,19.7816,1131137.0
2023-12-20,19.7717,19.896,19.5429,19.5429,1162850.0
2023-12-21,19.6225,19.8015,19.4584,19.5927,923859.0
2023-12-22,19.7319,19.8711,19.6424,19.7021,637385.0
2023-12-23,19.7319,19.8711,19.6424,19.7021,637385.0
2023-12-24,19.7319,19.8711,19.6424,19.7021,637385.0
2023-12-25,19.7319,19.8711,19.6424,19.7021,637385.0
2023-12-26,19.712,19.9804,19.6722,19.9308,654935.0
2023-12-27,19.9308,19.9805,19.707,19.7518,627475.0
2023-12-28,19.6921,19.8811,19.6921,19.7418,643221.0
2023-12-29,19.6623,19.7568,19.6026,19.6921,645436.0
2023-12-30,19.6623,19.7568,19.6026,19.6921,645436.0
2023-12-31,19.6623,19.7568,19.6026,19.6921,645436.0
2024-01-01,19.6623,19.7568,19.6026,19.6921,645436.0
2024-01-02,19.5927,19.7319,19.4733,19.6026,1230003.0
2024-01-03,19.4534,19.5131,19.2843,19.4236,1120082.0
2024-01-04,19.3241,19.5131,19.2595,19.2843,1125671.0
2024-01-05,19.2446,19.5181,19.1849,19.4136,1824079.0
2024-01-06,19.2446,19.5181,19.1849,19.4136,1824079.0
2024-01-07,19.2446,19.5181,19.1849,19.4136,1824079.0
2024-01-08,19.3739,19.6822,19.3241,19.6822,1068721.0
2024-01-09,19.5927,19.5927,19.4435,19.5529,625909.0
2024-01-10,19.523,19.538,19.3639,19.4833,698010.0
2024-01-11,19.3639,19.4932,19.1869,19.4335,1540387.0
2024-01-12,19.5628,19.6125,19.3142,19.3838,788376.0
2024-01-13,19.5628,19.6125,19.3142,19.3838,788376.0
2024-01-14,19.5628,19.6125,19.3142,19.3838,788376.0
2024-01-15,19.5628,19.6125,19.3142,19.3838,788376.0
2024-01-16,19.2545,19.2744,18.976,18.9959,903781.0
2024-01-17,18.807,18.9164,18.7423,18.8368,909568.0
2024-01-18,18.8666,18.9064,18.7722,18.8766,809075.0
2024-01-19,18.8965,18.986,18.6899,18.9064,1001190.0
2024-01-20,18.8965,18.986,18.6899,18.9064,1001190.0
2024-01-21,18.8965,18.986,18.6899,18.9064,1001190.0
2024-01-22,19.0059,19.1352,18.9462,19.0954,693961.0
2024-01-23,19.1948,19.2346,18.7771,18.8666,861697.0
2024-01-24,19.0457,19.0556,18.7771,18.8368,1158071.0
2024-01-25,19.0556,19.354,19.0357,19.344,1043220.0
2024-01-26,19.4634,19.5578,19.2645,19.344,1073560.0
2024-01-27,19.4634,19.5578,19.2645,19.344,1073560.0
2024-01-28,19.4634,19.5578,19.2645,19.344,1073560.0
2024-01-29,19.3341,19.5031,19.2446,19.4634,677861.0
2024-01-30,19.3142,19.6523,19.3142,19.5927,617227.0
2024-01-31,19.6424,19.7418,19.4037,19.4037,1136816.0
2024-02-01,19.4534,19.8463,19.4236,19.8413,764636.0
2024-02-02,19.6623,19.8313,19.5081,19.7021,1369251.0
2024-02-03,19.6623,19.8313,19.5081,19.7021,1369251.0
2024-02-04,19.6623,19.8313,19.5081,19.7021,1369251.0
2024-02-05,19.4634,19.49,19.2446,19.2744,1221685.0
2024-02-06,19.2645,19.4335,19.1573,19.3739,1031146.0
2024-02-07,19.4634,19.6125,19.344,19.5529,925986.0
2024-02-08,18.976,19.891,18.8368,19.7717,2119510.0
2024-02-09,19.7518,20.3286,19.7518,20.2491,2141123.0
2024-02-10,19.7518,20.3286,19.7518,20.2491,2141123.0
2024-02-11,19.7518,20.3286,19.7518,20.2491,2141123.0
2024-02-12,20.2093,20.5474,20.2093,20.4878,1244668.0
2024-02-13,20.1894,20.3386,20.0303,20.2391,1829447.0
2024-02-14,20.4181,20.6568,20.2888,20.6369,1078704.0
2024-02-15,20.7463,20.9104,20.6071,20.7364,1125460.0
2024-02-16,20.6668,20.9055,20.6369,20.7861,1351492.0
2024-02-17,20.6668,20.9055,20.6369,20.7861,1351492.0
2024-02-18,20.6668,20.9055,20.6369,20.7861,1351492.0
2024-02-19,20.6668,20.9055,20.6369,20.7861,1351492.0
2024-02-20,20.6668,20.9005,20.5972,20.7463,1140847.0
2024-02-21,20.7563,20.8905,20.6916,20.8358,836001.0
2024-02-22,20.8557,20.9452,20.6618,20.9353,901787.0
2024-02-23,20.9552,21.2337,20.8557,21.1839,1127078.0
2024-02-24,20.9552,21.2337,20.8557,21.1839,1127078.0
2024-02-25,20.9552,21.2337,20.8557,21.1839,1127078.0
2024-02-26,21.0944,21.164,20.9452,21.1044,968076.0
2024-02-27,21.2436,21.2933,21.1243,21.2834,932669.0
2024-02-28,21.2734,21.4873,21.2436,21.3928,853505.0
2024-02-29,21.5519,21.6215,21.363,21.5619,1308372.0
2024-03-01,21.542,21.6215,21.3928,21.5519,951645.0
2024-03-02,21.542,21.6215,21.3928,21.5519,951645.0
2024-03-03,21.542,21.6215,21.3928,21.5519,951645.0
2024-03-04,21.6215,21.7309,21.4674,21.721,890664.0
2024-03-05,21.6713,22.0094,21.4823,21.5917,882646.0
2024-03-06,21.7409,21.9149,21.6414,21.8204,1174349.0
2024-03-07,21.91,22.0989,21.8503,22.0293,979718.0
2024-03-08,22.0989,22.5117,21.9893,22.4669,2289102.0
2024-03-09,22.0989,22.5117,21.9893,22.4669,2289102.0
2024-03-10,22.0989,22.5117,21.9893,22.4669,2289102.0
2024-03-11,22.4072,22.5465,22.2531,22.3177,1249813.0
2024-03-12,22.2879,22.8548,22.2581,22.815,1997049.0
2024-03-13,22.84,23.03,22.46,22.48,1802887.0
2024-03-14,22.63,23.34,22.46,22.66,1673269.0
2024-03-15,22.5,22.87,22.45,22.47,2662582.0
2024-03-16,22.5,22.87,22.45,22.47,2662582.0
2024-03-17,22.5,22.87,22.45,22.47,2662582.0
2024-03-18,22.45,22.57,22.2,22.22,1823552.0
2024-03-19,22.27,22.55,22.2,22.55,1251149.0
2024-03-20,22.44,22.815,22.44,22.75,1079478.0
2024-03-21,22.93,23.175,22.85,23.14,963252.0
2024-03-22,23.21,23.285,22.945,23.0,1010036.0
2024-03-23,23.21,23.285,22.945,23.0,1010036.0
2024-03-24,23.21,23.285,22.945,23.0,1010036.0
2024-03-25,23.06,23.24,22.99,23.22,921012.0
2024-03-26,23.33,23.64,23.215,23.62,3232361.0
2024-03-27,23.82,24.59,23.745,24.5,2025990.0
2024-03-28,24.54,25.23,24.435,25.2,3217450.0
2024-03-29,24.54,25.23,24.435,25.2,3217450.0
2024-03-30,24.54,25.23,24.435,25.2,3217450.0
2024-03-31,24.54,25.23,24.435,25.2,3217450.0
2024-04-01,25.17,25.485,25.065,25.45,2744525.0
2024-04-02,25.24,25.525,25.12,25.3,2601384.0
2024-04-03,25.3,25.66,25.25,25.61,2116086.0
2024-04-04,25.74,25.785,24.83,24.9,1916162.0
2024-04-05,24.79,25.05,24.7,24.98,1196122.0
2024-04-06,24.79,25.05,24.7,24.98,1196122.0
2024-04-07,24.79,25.05,24.7,24.98,1196122.0
2024-04-08,25.09,25.19,24.975,25.15,723074.0
