,MED US Equity,MED US Equity,MED US Equity,MED US Equity,MED US Equity
2023-08-15,90.2579,90.2579,87.5442,87.7695,140765.0
2023-08-16,87.7989,88.4896,83.743,83.9586,188541.0
2023-08-17,83.9586,84.8158,82.2196,82.7046,160929.0
2023-08-18,82.2049,83.9782,81.5975,82.538,175160.0
2023-08-19,82.2049,83.9782,81.5975,82.538,175160.0
2023-08-20,82.2049,83.9782,81.5975,82.538,175160.0
2023-08-21,82.0482,84.4092,81.7249,83.6255,169863.0
2023-08-22,83.7235,84.7227,82.9985,83.1258,122258.0
2023-08-23,83.1944,83.4687,82.1658,82.685,160387.0
2023-08-24,82.783,84.6346,82.2931,82.636,160730.0
2023-08-25,82.9005,83.8214,81.3134,82.4401,156625.0
2023-08-26,82.9005,83.8214,81.3134,82.4401,156625.0
2023-08-27,82.9005,83.8214,81.3134,82.4401,156625.0
2023-08-28,83.0083,84.5366,82.4891,83.2434,122132.0
2023-08-29,82.8613,84.3945,82.8221,83.2728,124809.0
2023-08-30,82.9005,85.1243,82.734,84.1055,116840.0
2023-08-31,83.7626,84.7674,82.4401,82.6262,124757.0
2023-09-01,83.8802,83.8802,81.9943,82.2931,116385.0
2023-09-02,83.8802,83.8802,81.9943,82.2931,116385.0
2023-09-03,83.8802,83.8802,81.9943,82.2931,116385.0
2023-09-04,83.8802,83.8802,81.9943,82.2931,116385.0
2023-09-05,81.7641,81.9257,80.2701,81.1665,159170.0
2023-09-06,81.1763,81.3036,78.3842,78.8544,134490.0
2023-09-07,78.8936,79.3965,77.3408,77.8552,151251.0
2023-09-08,78.1589,79.6774,77.2233,79.5696,119382.0
2023-09-09,78.1589,79.6774,77.2233,79.5696,119382.0
2023-09-10,78.1589,79.6774,77.2233,79.5696,119382.0
2023-09-11,80.177,81.2743,79.4031,81.1371,169711.0
2023-09-12,81.1371,81.7837,79.1679,80.275,164946.0
2023-09-13,80.804,81.0342,78.9524,79.4325,130062.0
2023-09-14,79.8929,81.2351,79.648,80.8824,139726.0
2023-09-15,80.8824,80.9706,78.3744,79.55,385856.0
2023-09-16,80.8824,80.9706,78.3744,79.55,385856.0
2023-09-17,80.8824,80.9706,78.3744,79.55,385856.0
2023-09-18,79.35,81.06,78.46,80.41,164906.0
2023-09-19,80.3,81.12,80.06,80.9,99538.0
2023-09-20,81.99,83.6,81.4071,82.09,187299.0
2023-09-21,81.14,82.51,79.395,79.62,177924.0
2023-09-22,80.0,80.98,77.46,77.52,189010.0
2023-09-23,80.0,80.98,77.46,77.52,189010.0
2023-09-24,80.0,80.98,77.46,77.52,189010.0
2023-09-25,76.96,78.135,76.71,77.76,195486.0
2023-09-26,77.17,77.78,76.73,76.81,142571.0
2023-09-27,77.71,79.245,76.46,76.62,156927.0
2023-09-28,76.79,77.46,76.08,76.45,146976.0
2023-09-29,77.03,77.71,74.685,74.85,187125.0
2023-09-30,77.03,77.71,74.685,74.85,187125.0
2023-10-01,77.03,77.71,74.685,74.85,187125.0
2023-10-02,74.84,76.83,73.245,75.71,242175.0
2023-10-03,75.6,75.6,73.5,74.37,196890.0
2023-10-04,74.58,75.401,72.4,73.45,185829.0
2023-10-05,73.46,74.31,71.17,72.42,171885.0
2023-10-06,72.14,74.11,70.55,73.87,165404.0
2023-10-07,72.14,74.11,70.55,73.87,165404.0
2023-10-08,72.14,74.11,70.55,73.87,165404.0
2023-10-09,73.34,74.57,72.63,72.91,101439.0
2023-10-10,73.12,75.28,73.02,74.63,143012.0
2023-10-11,74.74,75.01,72.23,72.52,143623.0
2023-10-12,72.7,72.82,69.58,70.58,187909.0
2023-10-13,70.93,73.27,70.93,72.58,278905.0
2023-10-14,70.93,73.27,70.93,72.58,278905.0
2023-10-15,70.93,73.27,70.93,72.58,278905.0
2023-10-16,73.1,75.19,73.1,73.68,146583.0
2023-10-17,73.09,75.7,73.09,75.19,111869.0
2023-10-18,75.15,77.69,73.5,76.46,153266.0
2023-10-19,75.58,76.74,74.73,74.86,175568.0
2023-10-20,75.07,75.41,73.47,73.75,104502.0
2023-10-21,75.07,75.41,73.47,73.75,104502.0
2023-10-22,75.07,75.41,73.47,73.75,104502.0
2023-10-23,72.89,73.425,69.43,69.74,158889.0
2023-10-24,70.67,72.31,70.67,71.29,120045.0
2023-10-25,70.72,71.305,69.53,70.03,141253.0
2023-10-26,70.27,72.63,70.03,71.15,130367.0
2023-10-27,71.07,71.45,69.0137,69.58,142318.0
2023-10-28,71.07,71.45,69.0137,69.58,142318.0
2023-10-29,71.07,71.45,69.0137,69.58,142318.0
2023-10-30,70.76,71.225,68.68,69.25,108628.0
2023-10-31,69.34,70.0,68.44,69.16,123524.0
2023-11-01,69.0,69.0,67.4,68.72,174892.0
2023-11-02,69.37,69.57,67.89,68.89,210830.0
2023-11-03,70.58,71.61,69.67,69.92,186915.0
2023-11-04,70.58,71.61,69.67,69.92,186915.0
2023-11-05,70.58,71.61,69.67,69.92,186915.0
2023-11-06,69.92,72.165,69.33,70.66,353061.0
2023-11-07,69.1,71.69,67.11,68.89,319935.0
2023-11-08,68.5,69.32,65.16,65.92,276001.0
2023-11-09,66.0,66.67,63.34,64.84,259068.0
2023-11-10,65.12,65.5,63.43,65.4,172532.0
2023-11-11,65.12,65.5,63.43,65.4,172532.0
2023-11-12,65.12,65.5,63.43,65.4,172532.0
2023-11-13,65.13,65.1319,61.94,62.17,227822.0
2023-11-14,63.82,67.865,63.82,66.56,241539.0
2023-11-15,67.18,69.22,67.18,68.45,264510.0
2023-11-16,68.09,68.09,66.08,66.36,180036.0
2023-11-17,66.75,67.495,66.12,66.5,177663.0
2023-11-18,66.75,67.495,66.12,66.5,177663.0
2023-11-19,66.75,67.495,66.12,66.5,177663.0
2023-11-20,66.37,67.54,65.6961,67.5,151285.0
2023-11-21,67.22,67.5999,65.72,65.76,110872.0
2023-11-22,65.99,67.22,65.99,66.5,119669.0
2023-11-23,65.99,67.22,65.99,66.5,119669.0
2023-11-24,66.5,67.42,65.69,66.21,74926.0
2023-11-25,66.5,67.42,65.69,66.21,74926.0
2023-11-26,66.5,67.42,65.69,66.21,74926.0
2023-11-27,66.02,66.29,64.72,64.96,175930.0
2023-11-28,65.08,65.83,64.64,65.42,159009.0
2023-11-29,65.82,66.57,65.35,65.9,119622.0
2023-11-30,66.5,67.26,65.45,66.38,118647.0
2023-12-01,66.3,69.29,65.675,68.31,163852.0
2023-12-02,66.3,69.29,65.675,68.31,163852.0
2023-12-03,66.3,69.29,65.675,68.31,163852.0
2023-12-04,67.75,70.0,67.75,69.74,161424.0
2023-12-05,69.0,69.38,67.845,68.13,133680.0
2023-12-06,68.8,72.57,68.8,72.2,241840.0
2023-12-07,72.23,75.6,72.23,74.96,185863.0
2023-12-08,74.89,75.94,74.33,74.81,117834.0
2023-12-09,74.89,75.94,74.33,74.81,117834.0
2023-12-10,74.89,75.94,74.33,74.81,117834.0
2023-12-11,74.73,75.3299,74.02,74.64,161405.0
2023-12-12,74.62,76.42,72.7133,75.41,181351.0
2023-12-13,73.51,73.65,62.15,68.75,1209898.0
2023-12-14,69.1,70.81,66.55,70.29,513898.0
2023-12-15,71.0,72.09,67.93,68.27,715134.0
2023-12-16,71.0,72.09,67.93,68.27,715134.0
2023-12-17,71.0,72.09,67.93,68.27,715134.0
2023-12-18,68.27,68.6245,66.0,66.0,179084.0
2023-12-19,66.0,67.4665,66.0,66.98,183907.0
2023-12-20,66.98,69.295,66.46,67.0,195858.0
2023-12-21,67.97,68.25,66.28,68.16,141975.0
2023-12-22,68.0,69.16,66.5,66.66,140755.0
2023-12-23,68.0,69.16,66.5,66.66,140755.0
2023-12-24,68.0,69.16,66.5,66.66,140755.0
2023-12-25,68.0,69.16,66.5,66.66,140755.0
2023-12-26,66.66,67.5699,66.59,67.2,150017.0
2023-12-27,67.03,67.48,66.0229,66.84,127185.0
2023-12-28,66.67,68.42,66.67,68.13,192847.0
2023-12-29,67.65,68.1,66.9,67.22,107325.0
2023-12-30,67.65,68.1,66.9,67.22,107325.0
2023-12-31,67.65,68.1,66.9,67.22,107325.0
2024-01-01,67.65,68.1,66.9,67.22,107325.0
2024-01-02,67.22,70.58,66.98,70.23,244001.0
2024-01-03,70.02,70.5,67.59,68.74,455886.0
2024-01-04,68.55,68.87,64.28,65.03,389272.0
2024-01-05,64.67,65.27,63.1,64.5,147265.0
2024-01-06,64.67,65.27,63.1,64.5,147265.0
2024-01-07,64.67,65.27,63.1,64.5,147265.0
2024-01-08,64.0,67.5,63.8604,67.14,240286.0
2024-01-09,66.27,66.51,62.95,63.07,318268.0
2024-01-10,63.15,64.7,63.0,64.37,256227.0
2024-01-11,64.0,64.1842,61.0721,61.63,345248.0
2024-01-12,61.91,62.59,61.0778,61.17,194899.0
2024-01-13,61.91,62.59,61.0778,61.17,194899.0
2024-01-14,61.91,62.59,61.0778,61.17,194899.0
2024-01-15,61.91,62.59,61.0778,61.17,194899.0
2024-01-16,61.0,61.065,55.05,55.57,697482.0
2024-01-17,55.19,55.6,54.37,55.21,440454.0
2024-01-18,55.04,55.15,51.44,52.04,714122.0
2024-01-19,52.49,53.9,51.5,53.28,836639.0
2024-01-20,52.49,53.9,51.5,53.28,836639.0
2024-01-21,52.49,53.9,51.5,53.28,836639.0
2024-01-22,53.82,54.98,53.29,54.47,209460.0
2024-01-23,54.97,56.08,53.59,54.02,198705.0
2024-01-24,54.94,55.5,53.08,53.42,192916.0
2024-01-25,53.54,55.11,52.89,54.88,205463.0
2024-01-26,55.29,56.2,54.89,55.23,209242.0
2024-01-27,55.29,56.2,54.89,55.23,209242.0
2024-01-28,55.29,56.2,54.89,55.23,209242.0
2024-01-29,55.23,56.365,53.3,55.81,186812.0
2024-01-30,55.01,57.41,54.95,56.87,278018.0
2024-01-31,56.8,56.8,54.38,54.65,222646.0
2024-02-01,55.08,55.82,54.445,54.76,168444.0
2024-02-02,53.89,54.1098,52.49,53.04,206352.0
2024-02-03,53.89,54.1098,52.49,53.04,206352.0
2024-02-04,53.89,54.1098,52.49,53.04,206352.0
2024-02-05,52.64,52.69,51.67,51.67,188822.0
2024-02-06,51.78,54.12,51.67,53.87,214309.0
2024-02-07,53.89,54.82,53.22,54.05,193797.0
2024-02-08,53.91,54.88,53.76,54.68,148191.0
2024-02-09,54.3,54.8,52.96,53.53,272479.0
2024-02-10,54.3,54.8,52.96,53.53,272479.0
2024-02-11,54.3,54.8,52.96,53.53,272479.0
2024-02-12,53.52,56.52,53.52,56.13,248468.0
2024-02-13,53.99,55.19,52.2,52.88,279773.0
2024-02-14,53.6,53.795,51.655,52.68,216535.0
2024-02-15,52.5,52.96,51.21,51.46,294799.0
2024-02-16,51.2,52.2156,49.89,49.99,357100.0
2024-02-17,51.2,52.2156,49.89,49.99,357100.0
2024-02-18,51.2,52.2156,49.89,49.99,357100.0
2024-02-19,51.2,52.2156,49.89,49.99,357100.0
2024-02-20,49.9,49.9,47.205,48.93,616208.0
2024-02-21,44.49,44.715,38.79,40.38,1240107.0
2024-02-22,40.07,41.0,38.215,40.0,717014.0
2024-02-23,40.0,41.96,39.0844,40.73,568162.0
2024-02-24,40.0,41.96,39.0844,40.73,568162.0
2024-02-25,40.0,41.96,39.0844,40.73,568162.0
2024-02-26,40.61,41.56,40.13,40.56,365996.0
2024-02-27,41.1,42.68,40.54,41.75,411113.0
2024-02-28,41.32,41.6,40.3028,40.57,355537.0
2024-02-29,40.4,41.34,39.655,40.09,397608.0
2024-03-01,40.29,40.81,38.65,40.44,325406.0
2024-03-02,40.29,40.81,38.65,40.44,325406.0
2024-03-03,40.29,40.81,38.65,40.44,325406.0
2024-03-04,40.2,40.6621,39.2056,39.5,331060.0
2024-03-05,39.2,40.21,38.6,38.83,332504.0
2024-03-06,39.18,39.25,38.04,38.04,316351.0
2024-03-07,38.32,38.98,37.6,38.09,331377.0
2024-03-08,38.58,40.32,38.58,39.66,414683.0
2024-03-09,38.58,40.32,38.58,39.66,414683.0
2024-03-10,38.58,40.32,38.58,39.66,414683.0
2024-03-11,39.53,40.11,37.6,37.66,334285.0
2024-03-12,37.59,37.59,35.8617,36.6,471674.0
2024-03-13,36.0,36.9585,35.63,35.75,462094.0
2024-03-14,36.06,36.06,34.09,34.57,591662.0
2024-03-15,34.5,36.8,34.4,36.61,1753472.0
2024-03-16,34.5,36.8,34.4,36.61,1753472.0
2024-03-17,34.5,36.8,34.4,36.61,1753472.0
2024-03-18,36.75,36.99,34.91,35.85,422309.0
2024-03-19,35.59,36.0307,34.85,34.94,389147.0
2024-03-20,34.76,35.875,34.5,35.74,318090.0
2024-03-21,35.8,36.05,34.15,35.64,411141.0
2024-03-22,35.69,35.7491,34.5001,34.7,399597.0
2024-03-23,35.69,35.7491,34.5001,34.7,399597.0
2024-03-24,35.69,35.7491,34.5001,34.7,399597.0
2024-03-25,35.05,36.19,35.05,35.8,352627.0
2024-03-26,36.12,37.08,36.015,37.07,433368.0
2024-03-27,37.54,39.14,37.49,37.53,548185.0
2024-03-28,37.7,38.995,37.5,38.32,355382.0
2024-03-29,37.7,38.995,37.5,38.32,355382.0
2024-03-30,37.7,38.995,37.5,38.32,355382.0
2024-03-31,37.7,38.995,37.5,38.32,355382.0
2024-04-01,38.48,38.5574,37.23,37.51,327336.0
2024-04-02,37.18,37.18,34.9,35.12,376300.0
2024-04-03,34.93,35.095,33.79,34.06,252961.0
2024-04-04,34.29,34.77,33.81,33.88,249672.0
2024-04-05,33.56,33.82,32.38,32.83,362488.0
2024-04-06,33.56,33.82,32.38,32.83,362488.0
2024-04-07,33.56,33.82,32.38,32.83,362488.0
2024-04-08,33.27,34.36,33.18,33.78,259712.0
