,DGX US Equity,DGX US Equity,DGX US Equity,DGX US Equity,DGX US Equity
2023-07-20,141.4254,142.0941,140.5601,141.2091,849543.0
2023-07-21,141.2386,142.9496,140.1864,141.9663,770615.0
2023-07-22,141.2386,142.9496,140.1864,141.9663,770615.0
2023-07-23,141.2386,142.9496,140.1864,141.9663,770615.0
2023-07-24,141.9663,143.1561,140.6879,141.6221,895020.0
2023-07-25,140.9731,142.7529,139.8717,142.5071,1174307.0
2023-07-26,135.958,138.8884,133.4996,133.9716,2181419.0
2023-07-27,133.7356,135.6237,131.7296,132.1229,1067037.0
2023-07-28,133.0178,133.1554,130.4906,132.2508,686996.0
2023-07-29,133.0178,133.1554,130.4906,132.2508,686996.0
2023-07-30,133.0178,133.1554,130.4906,132.2508,686996.0
2023-07-31,132.7621,132.9981,130.8937,132.9588,960841.0
2023-08-01,133.1259,134.1978,131.9754,132.3589,1124871.0
2023-08-02,132.2606,132.7129,130.6823,132.5163,914320.0
2023-08-03,132.7818,134.5911,132.2557,134.4141,715412.0
2023-08-04,134.0503,135.4467,133.2931,133.3915,732219.0
2023-08-05,134.0503,135.4467,133.2931,133.3915,732219.0
2023-08-06,134.0503,135.4467,133.2931,133.3915,732219.0
2023-08-07,133.8536,134.5813,133.3423,134.3355,583565.0
2023-08-08,134.3748,134.3748,132.2114,132.6736,486082.0
2023-08-09,132.4868,133.6963,132.4868,133.0866,409769.0
2023-08-10,132.6736,134.2273,131.7198,131.8869,656261.0
2023-08-11,131.9558,132.8408,131.3363,132.7621,665249.0
2023-08-12,131.9558,132.8408,131.3363,132.7621,665249.0
2023-08-13,131.9558,132.8408,131.3363,132.7621,665249.0
2023-08-14,132.8408,133.3521,132.3147,132.9096,443688.0
2023-08-15,132.7424,133.0768,131.0462,131.3068,597027.0
2023-08-16,131.1986,131.6116,130.1464,130.1562,571633.0
2023-08-17,129.5957,130.5201,128.7599,130.0382,701050.0
2023-08-18,130.0481,131.6214,129.9497,131.2772,817843.0
2023-08-19,130.0481,131.6214,129.9497,131.2772,817843.0
2023-08-20,130.0481,131.6214,129.9497,131.2772,817843.0
2023-08-21,130.9921,132.1721,130.6381,130.6774,824713.0
2023-08-22,130.6184,131.4641,129.9989,130.1759,1110129.0
2023-08-23,130.5102,131.2969,130.235,131.1986,607295.0
2023-08-24,130.7561,131.8918,130.7118,131.0019,545987.0
2023-08-25,131.4936,131.6804,130.1169,130.1857,420239.0
2023-08-26,131.4936,131.6804,130.1169,130.1857,420239.0
2023-08-27,131.4936,131.6804,130.1169,130.1857,420239.0
2023-08-28,130.6479,131.0806,129.6547,130.2349,527861.0
2023-08-29,130.3234,130.9085,129.7973,130.1956,598634.0
2023-08-30,130.6086,132.8998,130.4316,132.4376,791089.0
2023-08-31,132.8211,132.8998,129.2614,129.3105,1204844.0
2023-09-01,129.8219,129.9497,127.9142,128.3469,695358.0
2023-09-02,129.8219,129.9497,127.9142,128.3469,695358.0
2023-09-03,129.8219,129.9497,127.9142,128.3469,695358.0
2023-09-04,129.8219,129.9497,127.9142,128.3469,695358.0
2023-09-05,127.9142,127.9142,124.9051,125.1215,870071.0
2023-09-06,124.6101,125.505,123.4399,125.0231,725102.0
2023-09-07,125.446,126.154,124.5413,124.9936,897692.0
2023-09-08,124.7871,125.7115,124.5216,124.9051,821960.0
2023-09-09,124.7871,125.7115,124.5216,124.9051,821960.0
2023-09-10,124.7871,125.7115,124.5216,124.9051,821960.0
2023-09-11,124.7773,125.8295,124.4036,124.6003,521753.0
2023-09-12,124.6396,125.5247,124.3397,125.1116,578725.0
2023-09-13,125.387,126.626,124.4921,125.9967,600825.0
2023-09-14,126.6162,127.1324,124.3446,125.2296,736718.0
2023-09-15,125.151,125.6279,123.8628,124.1185,1071679.0
2023-09-16,125.151,125.6279,123.8628,124.1185,1071679.0
2023-09-17,125.151,125.6279,123.8628,124.1185,1071679.0
2023-09-18,124.3446,124.6986,123.4596,123.6956,823091.0
2023-09-19,123.9415,125.0035,123.2236,123.4793,793639.0
2023-09-20,124.0201,124.084,122.6238,122.9286,1113568.0
2023-09-21,122.4763,123.0171,121.3061,121.4634,1006231.0
2023-09-22,121.1684,122.0338,121.0504,121.4241,770631.0
2023-09-23,121.1684,122.0338,121.0504,121.4241,770631.0
2023-09-24,121.1684,122.0338,121.0504,121.4241,770631.0
2023-09-25,120.9521,122.2599,120.9127,122.2304,658208.0
2023-09-26,122.0043,123.6858,122.0043,122.5058,690604.0
2023-09-27,122.5254,122.5746,120.6571,121.3454,750688.0
2023-09-28,121.8273,123.3514,120.9816,121.2962,612377.0
2023-09-29,121.3847,122.0043,119.7032,119.8311,803717.0
2023-09-30,121.3847,122.0043,119.7032,119.8311,803717.0
2023-10-01,121.3847,122.0043,119.7032,119.8311,803717.0
2023-10-02,119.241,119.2804,117.5988,118.8969,631221.0
2023-10-03,118.4052,119.6836,118.1692,119.0149,706162.0
2023-10-04,119.2705,120.8439,118.5822,120.5391,976652.0
2023-10-05,120.8259,121.8249,120.0544,121.6468,1180091.0
2023-10-06,121.3995,123.7437,121.1473,122.9128,827828.0
2023-10-07,121.3995,123.7437,121.1473,122.9128,827828.0
2023-10-08,121.3995,123.7437,121.1473,122.9128,827828.0
2023-10-09,122.6458,123.6151,122.1285,123.4667,555888.0
2023-10-10,123.4074,123.9316,122.2897,122.4183,813897.0
2023-10-11,121.5083,121.7952,120.7863,121.3897,519534.0
2023-10-12,121.0929,121.0929,118.7884,119.3027,813866.0
2023-10-13,119.4412,121.8298,119.4412,121.1622,917727.0
2023-10-14,119.4412,121.8298,119.4412,121.1622,917727.0
2023-10-15,119.4412,121.8298,119.4412,121.1622,917727.0
2023-10-16,121.1622,122.1661,120.5786,121.4688,691326.0
2023-10-17,121.0534,122.6656,120.7566,121.9435,631958.0
2023-10-18,122.2699,122.5271,121.3204,121.449,904528.0
2023-10-19,121.5083,122.5667,120.4995,121.4886,845846.0
2023-10-20,122.3194,123.9415,121.5083,122.3787,1287435.0
2023-10-21,122.3194,123.9415,121.5083,122.3787,1287435.0
2023-10-22,122.3194,123.9415,121.5083,122.3787,1287435.0
2023-10-23,121.2116,123.1898,120.0148,120.1236,1940338.0
2023-10-24,121.3204,122.6854,119.55,122.2304,1518346.0
2023-10-25,120.5094,124.4162,120.272,124.0997,1633154.0
2023-10-26,123.9415,130.0738,123.6942,129.8265,2461570.0
2023-10-27,129.332,129.9749,126.2094,126.2856,1095763.0
2023-10-28,129.332,129.9749,126.2094,126.2856,1095763.0
2023-10-29,129.332,129.9749,126.2094,126.2856,1095763.0
2023-10-30,126.5526,129.6287,125.7218,127.9967,1313347.0
2023-10-31,128.422,130.0045,127.0966,128.6792,969450.0
2023-11-01,128.7484,131.7453,128.6594,131.0826,1202266.0
2023-11-02,130.2024,131.1815,129.3221,129.8957,996462.0
2023-11-03,131.1519,133.7037,130.2518,132.4476,866796.0
2023-11-04,131.1519,133.7037,130.2518,132.4476,866796.0
2023-11-05,131.1519,133.7037,130.2518,132.4476,866796.0
2023-11-06,132.2794,133.7977,131.6068,132.4278,868847.0
2023-11-07,132.6553,132.7146,131.2804,131.4288,637237.0
2023-11-08,132.319,132.4179,130.8354,132.0124,727010.0
2023-11-09,131.8047,132.2201,130.0936,130.2024,771361.0
2023-11-10,130.9343,131.5574,129.9848,131.3695,591441.0
2023-11-11,130.9343,131.5574,129.9848,131.3695,591441.0
2023-11-12,130.9343,131.5574,129.9848,131.3695,591441.0
2023-11-13,131.4486,131.5475,130.2518,130.9046,672546.0
2023-11-14,131.2013,132.4228,130.3309,132.319,1005406.0
2023-11-15,132.2695,134.7125,132.1756,133.9707,1456958.0
2023-11-16,134.1587,134.4257,132.9223,133.4564,1202821.0
2023-11-17,134.0696,134.4554,132.7789,133.4169,849561.0
2023-11-18,134.0696,134.4554,132.7789,133.4169,849561.0
2023-11-19,134.0696,134.4554,132.7789,133.4169,849561.0
2023-11-20,132.6948,133.9905,132.2893,133.3773,785884.0
2023-11-21,133.763,134.0993,132.7245,132.8531,1080466.0
2023-11-22,133.2982,134.5444,133.2982,134.2675,658104.0
2023-11-23,133.2982,134.5444,133.2982,134.2675,658104.0
2023-11-24,134.4059,134.4059,133.3674,134.0598,379400.0
2023-11-25,134.4059,134.4059,133.3674,134.0598,379400.0
2023-11-26,134.4059,134.4059,133.3674,134.0598,379400.0
2023-11-27,134.0598,134.8906,133.041,133.8323,829922.0
2023-11-28,134.0795,135.128,132.8135,134.2378,804129.0
2023-11-29,134.0499,135.1181,133.4861,133.7927,583215.0
2023-11-30,134.04,135.8203,133.1597,135.7313,1291716.0
2023-12-01,135.85,135.8797,134.4257,134.6829,1151396.0
2023-12-02,135.85,135.8797,134.4257,134.6829,1151396.0
2023-12-03,135.85,135.8797,134.4257,134.6829,1151396.0
2023-12-04,134.5345,136.1072,134.3664,135.9885,871010.0
2023-12-05,135.7709,135.7709,133.3674,133.4169,750789.0
2023-12-06,133.1894,133.9806,132.6058,133.4465,787718.0
2023-12-07,134.2378,134.2724,132.8541,133.7433,882991.0
2023-12-08,133.951,134.7521,133.7136,134.4257,719326.0
2023-12-09,133.951,134.7521,133.7136,134.4257,719326.0
2023-12-10,133.951,134.7521,133.7136,134.4257,719326.0
2023-12-11,134.8115,135.5928,133.674,135.4445,786852.0
2023-12-12,137.9765,139.7074,137.1358,137.8875,986257.0
2023-12-13,138.5798,139.5788,137.9721,139.5788,1077941.0
2023-12-14,140.4393,140.4393,134.584,135.761,2076233.0
2023-12-15,134.8213,135.672,133.1795,133.5553,1806923.0
2023-12-16,134.8213,135.672,133.1795,133.5553,1806923.0
2023-12-17,134.8213,135.672,133.1795,133.5553,1806923.0
2023-12-18,134.2971,135.1972,133.5603,134.3367,684716.0
2023-12-19,134.5642,135.3555,133.1449,134.9598,898703.0
2023-12-20,135.1972,135.1972,133.219,133.2982,717914.0
2023-12-21,133.7136,134.6334,133.0806,134.5543,668402.0
2023-12-22,135.2071,135.7115,134.6235,135.2467,408110.0
2023-12-23,135.2071,135.7115,134.6235,135.2467,408110.0
2023-12-24,135.2071,135.7115,134.6235,135.2467,408110.0
2023-12-25,135.2071,135.7115,134.6235,135.2467,408110.0
2023-12-26,134.8016,135.633,134.4653,135.2664,467053.0
2023-12-27,135.0884,136.0874,134.4752,136.0775,648593.0
2023-12-28,136.3544,137.0567,135.9984,136.1566,434813.0
2023-12-29,135.8401,136.4929,135.5335,136.3742,416066.0
2023-12-30,135.8401,136.4929,135.5335,136.3742,416066.0
2023-12-31,135.8401,136.4929,135.5335,136.3742,416066.0
2024-01-01,135.8401,136.4929,135.5335,136.3742,416066.0
2024-01-02,136.6215,142.0613,136.6215,139.2821,1045394.0
2024-01-03,139.3909,139.6332,137.7292,138.1545,1039672.0
2024-01-04,138.382,139.3167,138.0161,139.0249,880889.0
2024-01-05,139.4107,140.8349,138.2535,140.4294,930556.0
2024-01-06,139.4107,140.8349,138.2535,140.4294,930556.0
2024-01-07,139.4107,140.8349,138.2535,140.4294,930556.0
2024-01-08,140.3701,140.5382,138.0754,140.0536,852005.0
2024-01-09,140.4492,141.3592,139.4354,140.558,668676.0
2024-01-10,141.2306,141.2306,133.7729,135.6027,2141306.0
2024-01-11,135.6027,135.9143,133.8224,134.2872,1145836.0
2024-01-12,134.1191,134.7521,132.3783,133.8224,1008690.0
2024-01-13,134.1191,134.7521,132.3783,133.8224,1008690.0
2024-01-14,134.1191,134.7521,132.3783,133.8224,1008690.0
2024-01-15,134.1191,134.7521,132.3783,133.8224,1008690.0
2024-01-16,133.3551,134.2052,132.5199,133.0867,887084.0
2024-01-17,132.9176,134.7471,132.8281,132.9574,794401.0
2024-01-18,132.0029,133.8721,131.4162,133.4645,710002.0
2024-01-19,133.5937,133.6136,130.9091,131.814,945151.0
2024-01-20,133.5937,133.6136,130.9091,131.814,945151.0
2024-01-21,133.5937,133.6136,130.9091,131.814,945151.0
2024-01-22,131.9532,132.2017,129.5072,129.9646,986250.0
2024-01-23,130.2927,130.2927,128.493,129.0399,1194525.0
2024-01-24,129.0598,129.8451,126.9419,127.0314,1707306.0
2024-01-25,126.5939,130.1286,126.574,129.4078,1853625.0
2024-01-26,130.2529,131.0185,129.01,129.6961,965977.0
2024-01-27,130.2529,131.0185,129.01,129.6961,965977.0
2024-01-28,130.2529,131.0185,129.01,129.6961,965977.0
2024-01-29,129.1592,129.2089,128.0953,128.6024,911204.0
2024-01-30,128.8708,129.1144,127.6976,128.0953,896441.0
2024-01-31,128.6819,129.2039,127.4689,127.6976,1712932.0
2024-02-01,123.3425,128.8609,122.3383,126.4447,2505744.0
2024-02-02,125.7388,126.405,123.114,124.2871,1276803.0
2024-02-03,125.7388,126.405,123.114,124.2871,1276803.0
2024-02-04,125.7388,126.405,123.114,124.2871,1276803.0
2024-02-05,123.959,124.1678,122.48,123.0741,1380152.0
2024-02-06,123.2928,126.0868,123.0244,125.5399,1942731.0
2024-02-07,127.27,128.6322,125.9874,126.6933,1194664.0
2024-02-08,126.0271,126.4945,124.4959,125.8183,1003351.0
2024-02-09,125.7885,126.8673,125.1984,126.0172,621259.0
2024-02-10,125.7885,126.8673,125.1984,126.0172,621259.0
2024-02-11,125.7885,126.8673,125.1984,126.0172,621259.0
2024-02-12,125.7587,129.4078,125.4206,129.2686,1011298.0
2024-02-13,129.2785,129.9844,126.4945,127.1308,791493.0
2024-02-14,127.1408,127.966,126.1862,126.9916,801068.0
2024-02-15,127.27,128.1649,124.5556,125.013,1231785.0
2024-02-16,124.9632,125.5002,123.1039,123.2928,1397279.0
2024-02-17,124.9632,125.5002,123.1039,123.2928,1397279.0
2024-02-18,124.9632,125.5002,123.1039,123.2928,1397279.0
2024-02-19,124.9632,125.5002,123.1039,123.2928,1397279.0
2024-02-20,123.2928,124.3368,122.6465,123.094,1124842.0
2024-02-21,123.3525,126.0669,122.5968,126.0073,1488776.0
2024-02-22,125.4206,125.8482,123.2928,124.6252,873792.0
2024-02-23,125.0229,126.4945,124.7743,126.3553,787396.0
2024-02-24,125.0229,126.4945,124.7743,126.3553,787396.0
2024-02-25,125.0229,126.4945,124.7743,126.3553,787396.0
2024-02-26,125.2019,127.1706,124.7246,125.4803,955988.0
2024-02-27,125.0328,126.584,124.2971,125.709,631720.0
2024-02-28,125.5698,126.1763,124.7843,124.9434,583663.0
2024-02-29,125.1621,125.6593,123.5016,124.1778,1590487.0
2024-03-01,124.2772,124.2772,122.9548,123.9689,1034122.0
2024-03-02,124.2772,124.2772,122.9548,123.9689,1034122.0
2024-03-03,124.2772,124.2772,122.9548,123.9689,1034122.0
2024-03-04,123.3923,125.2828,123.1735,124.5954,913698.0
2024-03-05,125.0627,125.9277,123.6309,123.7999,1067982.0
2024-03-06,123.9391,126.2857,123.5414,126.1962,1006206.0
2024-03-07,126.3751,126.9966,125.9178,126.6635,819221.0
2024-03-08,126.932,128.145,126.2459,126.5144,811804.0
2024-03-09,126.932,128.145,126.2459,126.5144,811804.0
2024-03-10,126.932,128.145,126.2459,126.5144,811804.0
2024-03-11,126.2857,128.8907,126.047,128.6919,825462.0
2024-03-12,128.324,129.1393,127.7274,129.0001,909214.0
2024-03-13,129.2586,130.5114,127.9859,128.672,849373.0
2024-03-14,128.3339,128.3538,124.3766,126.395,1018880.0
2024-03-15,124.9334,128.0157,124.9334,127.5484,1954928.0
2024-03-16,124.9334,128.0157,124.9334,127.5484,1954928.0
2024-03-17,124.9334,128.0157,124.9334,127.5484,1954928.0
2024-03-18,127.0016,127.4788,125.7388,127.4092,838241.0
2024-03-19,127.5683,129.199,127.091,128.324,902785.0
2024-03-20,127.8169,128.4731,126.5939,126.9916,586642.0
2024-03-21,127.0811,128.2245,126.5243,128.0953,639762.0
2024-03-22,128.1549,128.6521,127.2998,128.5626,708135.0
2024-03-23,128.1549,128.6521,127.2998,128.5626,708135.0
2024-03-24,128.1549,128.6521,127.2998,128.5626,708135.0
2024-03-25,129.189,129.2487,127.9113,128.5427,584237.0
2024-03-26,128.8808,129.01,127.7274,128.1351,666194.0
2024-03-27,128.7615,130.3523,127.976,130.3126,753019.0
2024-03-28,130.4319,132.6492,130.4319,132.3509,888001.0
2024-03-29,130.4319,132.6492,130.4319,132.3509,888001.0
2024-03-30,130.4319,132.6492,130.4319,132.3509,888001.0
2024-03-31,130.4319,132.6492,130.4319,132.3509,888001.0
2024-04-01,131.973,134.6726,130.2827,134.0014,2109037.0
2024-04-02,133.8324,133.8324,130.6457,131.5356,1404317.0
2024-04-03,131.3466,132.7188,130.5214,131.635,1067052.0
2024-04-04,132.3409,133.2855,130.6506,130.7501,847776.0
2024-04-05,130.25,131.15,129.11,130.63,691495.0
2024-04-06,130.25,131.15,129.11,130.63,691495.0
2024-04-07,130.25,131.15,129.11,130.63,691495.0
2024-04-08,130.63,131.69,130.04,130.04,595109.0
