,RGP US Equity,RGP US Equity,RGP US Equity,RGP US Equity,RGP US Equity
2023-08-13,15.6017,15.825,15.6017,15.7862,96292.0
2023-08-14,15.7279,15.8735,15.524,15.825,93551.0
2023-08-15,15.6988,15.7667,15.4366,15.7085,79015.0
2023-08-16,15.6696,15.8541,15.592,15.6017,246053.0
2023-08-17,15.6114,15.7279,15.5143,15.5531,105167.0
2023-08-18,15.4658,15.6211,15.4658,15.4949,125054.0
2023-08-19,15.4658,15.6211,15.4658,15.4949,125054.0
2023-08-20,15.4658,15.6211,15.4658,15.4949,125054.0
2023-08-21,15.5531,15.5531,15.359,15.3978,126064.0
2023-08-22,15.3687,15.524,15.058,15.0968,174122.0
2023-08-23,15.1752,15.2046,14.9989,15.0772,118121.0
2023-08-24,14.9989,15.185,14.847,14.9793,179293.0
2023-08-25,15.0185,15.1213,14.9009,14.9891,132234.0
2023-08-26,15.0185,15.1213,14.9009,14.9891,132234.0
2023-08-27,15.0185,15.1213,14.9009,14.9891,132234.0
2023-08-28,15.0283,15.2242,15.0283,15.1066,90407.0
2023-08-29,15.136,15.1948,14.9989,15.0674,210945.0
2023-08-30,15.0772,15.4789,15.0594,15.4691,145703.0
2023-08-31,15.4299,15.4593,15.1752,15.1948,115167.0
2023-09-01,15.2144,15.4103,15.1556,15.3516,131075.0
2023-09-02,15.2144,15.4103,15.1556,15.3516,131075.0
2023-09-03,15.2144,15.4103,15.1556,15.3516,131075.0
2023-09-04,15.2144,15.4103,15.1556,15.3516,131075.0
2023-09-05,15.2536,15.2536,14.6952,14.9695,149501.0
2023-09-06,15.0772,15.1654,14.9646,15.0577,170052.0
2023-09-07,14.9695,15.0968,14.6266,14.6756,250109.0
2023-09-08,14.656,14.7588,14.3425,14.4111,122633.0
2023-09-09,14.656,14.7588,14.3425,14.4111,122633.0
2023-09-10,14.656,14.7588,14.3425,14.4111,122633.0
2023-09-11,14.509,14.5776,14.3915,14.4698,96839.0
2023-09-12,14.4992,14.7735,14.3572,14.4503,141358.0
2023-09-13,14.4503,14.509,14.3621,14.4111,110199.0
2023-09-14,14.4698,14.8911,14.4698,14.8813,98592.0
2023-09-15,14.9303,14.9499,14.705,14.7833,465870.0
2023-09-16,14.9303,14.9499,14.705,14.7833,465870.0
2023-09-17,14.9303,14.9499,14.705,14.7833,465870.0
2023-09-18,14.8323,15.0087,14.6952,14.8225,125200.0
2023-09-19,14.7735,14.8813,14.6952,14.705,123346.0
2023-09-20,14.7246,14.9205,14.6658,14.6756,78820.0
2023-09-21,14.607,15.0381,14.5972,14.9793,158209.0
2023-09-22,14.9793,15.1066,14.7442,14.7637,97192.0
2023-09-23,14.9793,15.1066,14.7442,14.7637,97192.0
2023-09-24,14.9793,15.1066,14.7442,14.7637,97192.0
2023-09-25,14.7442,14.9107,14.656,14.8519,70440.0
2023-09-26,14.8225,14.8715,14.509,14.5188,132416.0
2023-09-27,14.6168,14.8225,14.6164,14.7735,96806.0
2023-09-28,14.7931,15.1262,14.7001,14.7442,207860.0
2023-09-29,14.7833,14.8519,14.5678,14.607,148780.0
2023-09-30,14.7833,14.8519,14.5678,14.607,148780.0
2023-10-01,14.7833,14.8519,14.5678,14.607,148780.0
2023-10-02,14.6266,14.6658,14.3327,14.4796,167038.0
2023-10-03,14.4698,14.4698,14.2445,14.2641,144089.0
2023-10-04,14.2543,14.4209,14.127,14.1857,412789.0
2023-10-05,13.4118,13.4951,12.7358,13.255,429259.0
2023-10-06,13.1865,13.9212,13.1228,13.789,314640.0
2023-10-07,13.1865,13.9212,13.1228,13.789,314640.0
2023-10-08,13.1865,13.9212,13.1228,13.789,314640.0
2023-10-09,13.6665,13.931,13.6665,13.8624,250570.0
2023-10-10,13.8233,13.9702,13.7057,13.7841,247889.0
2023-10-11,13.7743,13.8918,13.6018,13.8233,206260.0
2023-10-12,13.7155,13.838,13.5979,13.8135,220604.0
2023-10-13,13.7449,13.882,13.5881,13.6175,219353.0
2023-10-14,13.7449,13.882,13.5881,13.6175,219353.0
2023-10-15,13.7449,13.882,13.5881,13.6175,219353.0
2023-10-16,13.7155,13.9114,13.7155,13.8624,196673.0
2023-10-17,13.8429,14.2151,13.8233,14.1172,255336.0
2023-10-18,14.0192,14.0192,13.8135,13.9016,144322.0
2023-10-19,13.9114,13.9114,13.6273,13.7743,262807.0
2023-10-20,13.8526,13.8624,13.5392,13.5783,232580.0
2023-10-21,13.8526,13.8624,13.5392,13.5783,232580.0
2023-10-22,13.8526,13.8624,13.5392,13.5783,232580.0
2023-10-23,13.5294,13.5489,13.2061,13.2257,239025.0
2023-10-24,13.2844,13.2942,12.8338,13.0493,225160.0
2023-10-25,12.9905,13.1081,12.8159,12.9905,128556.0
2023-10-26,12.9611,13.3824,12.9611,13.2355,124660.0
2023-10-27,13.1865,13.1865,12.9709,13.0199,90717.0
2023-10-28,13.1865,13.1865,12.9709,13.0199,90717.0
2023-10-29,13.1865,13.1865,12.9709,13.0199,90717.0
2023-10-30,13.1473,13.2452,12.9709,13.0003,117712.0
2023-10-31,13.0297,13.1963,13.0003,13.1963,115410.0
2023-11-01,13.1571,13.2942,13.0199,13.2746,137877.0
2023-11-02,13.3726,13.4902,13.2746,13.4412,123540.0
2023-11-03,13.5783,13.7498,13.3579,13.6469,135479.0
2023-11-04,13.5783,13.7498,13.3579,13.6469,135479.0
2023-11-05,13.5783,13.7498,13.3579,13.6469,135479.0
2023-11-06,13.6469,13.6959,13.4714,13.6959,130312.0
2023-11-07,13.6665,13.6665,13.4314,13.4706,109672.0
2023-11-08,13.5,13.5,13.255,13.353,100891.0
2023-11-09,13.4608,13.4608,13.255,13.3236,240744.0
2023-11-10,13.4118,13.5489,13.0885,13.4216,137526.0
2023-11-11,13.4118,13.5489,13.0885,13.4216,137526.0
2023-11-12,13.4118,13.5489,13.0885,13.4216,137526.0
2023-11-13,13.3334,13.5294,13.211,13.4608,93358.0
2023-11-14,13.7449,14.1661,13.6371,14.1661,164755.0
2023-11-15,14.2354,14.3343,14.0079,14.1068,119861.0
2023-11-16,14.0474,14.1018,13.6913,14.0277,90564.0
2023-11-17,13.9485,14.1859,13.9485,14.0277,128116.0
2023-11-18,13.9485,14.1859,13.9485,14.0277,128116.0
2023-11-19,13.9485,14.1859,13.9485,14.0277,128116.0
2023-11-20,13.9584,14.176,13.9287,14.1464,113079.0
2023-11-21,14.1464,14.1909,13.8793,13.8892,301370.0
2023-11-22,13.9881,14.0375,13.8308,13.8595,125344.0
2023-11-23,13.9881,14.0375,13.8308,13.8595,125344.0
2023-11-24,13.8496,13.9683,13.7606,13.8694,59343.0
2023-11-25,13.8496,13.9683,13.7606,13.8694,59343.0
2023-11-26,13.8496,13.9683,13.7606,13.8694,59343.0
2023-11-27,13.8496,13.899,13.6913,13.7111,150071.0
2023-11-28,13.7408,13.7408,13.5083,13.5429,112263.0
2023-11-29,13.6023,13.6567,13.2857,13.4638,247056.0
2023-11-30,13.5528,13.6023,13.3648,13.4539,204335.0
2023-12-01,13.4638,13.993,13.4143,13.9238,237901.0
2023-12-02,13.4638,13.993,13.4143,13.9238,237901.0
2023-12-03,13.4638,13.993,13.4143,13.9238,237901.0
2023-12-04,13.9089,14.1167,13.9089,14.0672,239677.0
2023-12-05,14.0474,14.1167,13.721,13.8199,228045.0
2023-12-06,13.8595,14.1266,13.8397,13.9683,179563.0
2023-12-07,13.9287,13.9683,13.5479,13.9683,174175.0
2023-12-08,13.9485,14.1563,13.7704,14.1464,167211.0
2023-12-09,13.9485,14.1563,13.7704,14.1464,167211.0
2023-12-10,13.9485,14.1563,13.7704,14.1464,167211.0
2023-12-11,14.1365,14.2453,13.9683,14.0969,176194.0
2023-12-12,14.0969,14.0969,13.8496,13.8694,223468.0
2023-12-13,13.9089,14.176,13.6715,14.1661,361796.0
2023-12-14,14.3343,14.4728,14.0277,14.275,273727.0
2023-12-15,14.3937,14.3937,13.9287,13.9782,2758187.0
2023-12-16,14.3937,14.3937,13.9287,13.9782,2758187.0
2023-12-17,14.3937,14.3937,13.9287,13.9782,2758187.0
2023-12-18,14.1859,14.2057,13.9881,14.0573,234502.0
2023-12-19,14.087,14.2453,13.9287,13.9584,168501.0
2023-12-20,13.9881,14.2849,13.8496,13.9287,239301.0
2023-12-21,13.9782,14.1258,13.8199,13.998,148196.0
2023-12-22,14.0573,14.1661,13.9683,13.998,210523.0
2023-12-23,14.0573,14.1661,13.9683,13.998,210523.0
2023-12-24,14.0573,14.1661,13.9683,13.998,210523.0
2023-12-25,14.0573,14.1661,13.9683,13.998,210523.0
2023-12-26,14.0277,14.1068,13.9485,14.0672,112204.0
2023-12-27,14.0474,14.1563,13.9782,14.0079,137165.0
2023-12-28,13.9683,14.1563,13.8892,14.1068,159484.0
2023-12-29,14.1167,14.1958,13.9881,14.0178,249733.0
2023-12-30,14.1167,14.1958,13.9881,14.0178,249733.0
2023-12-31,14.1167,14.1958,13.9881,14.0178,249733.0
2024-01-01,14.1167,14.1958,13.9881,14.0178,249733.0
2024-01-02,13.9386,14.1938,13.8199,13.8298,312246.0
2024-01-03,13.9485,13.9485,13.4638,13.5429,399277.0
2024-01-04,14.1859,14.3442,13.0977,13.2165,777484.0
2024-01-05,13.1076,13.2066,12.8208,12.9889,294419.0
2024-01-06,13.1076,13.2066,12.8208,12.9889,294419.0
2024-01-07,13.1076,13.2066,12.8208,12.9889,294419.0
2024-01-08,12.9098,12.9889,12.7614,12.8999,305765.0
2024-01-09,12.7911,12.7911,12.3657,12.5141,304534.0
2024-01-10,12.524,12.8504,12.4844,12.8504,273584.0
2024-01-11,12.8109,12.9939,12.7119,12.9543,329833.0
2024-01-12,12.89,13.2362,12.89,12.9988,259428.0
2024-01-13,12.89,13.2362,12.89,12.9988,259428.0
2024-01-14,12.89,13.2362,12.89,12.9988,259428.0
2024-01-15,12.89,13.2362,12.89,12.9988,259428.0
2024-01-16,12.8999,13.2264,12.8999,12.9296,325656.0
2024-01-17,12.702,12.9988,12.6625,12.9494,301981.0
2024-01-18,12.9494,13.0137,12.7515,12.9494,209876.0
2024-01-19,13.0087,13.0483,12.7713,13.0384,217881.0
2024-01-20,13.0087,13.0483,12.7713,13.0384,217881.0
2024-01-21,13.0087,13.0483,12.7713,13.0384,217881.0
2024-01-22,13.0582,13.3995,13.0483,13.3846,265334.0
2024-01-23,13.4836,13.538,13.3203,13.3451,313143.0
2024-01-24,13.4539,13.4935,13.2857,13.4737,180421.0
2024-01-25,13.5429,13.7061,13.4341,13.7012,380615.0
2024-01-26,13.6616,13.7902,13.5327,13.5924,158653.0
2024-01-27,13.6616,13.7902,13.5327,13.5924,158653.0
2024-01-28,13.6616,13.7902,13.5327,13.5924,158653.0
2024-01-29,13.6023,13.6023,13.4044,13.4836,179343.0
2024-01-30,13.4044,13.439,13.2412,13.3945,182250.0
2024-01-31,13.3846,13.6319,13.2758,13.3154,255512.0
2024-02-01,13.2758,13.3451,13.078,13.3352,177266.0
2024-02-02,13.2758,13.3304,13.1274,13.1769,201378.0
2024-02-03,13.2758,13.3304,13.1274,13.1769,201378.0
2024-02-04,13.2758,13.3304,13.1274,13.1769,201378.0
2024-02-05,13.0087,13.1175,12.8653,13.1076,221342.0
2024-02-06,13.0384,13.3005,13.0384,13.2264,297752.0
2024-02-07,13.2264,13.2264,12.8999,12.9395,220672.0
2024-02-08,12.9197,13.0977,12.8109,13.078,408839.0
2024-02-09,13.0879,13.1274,12.8702,13.078,251279.0
2024-02-10,13.0879,13.1274,12.8702,13.078,251279.0
2024-02-11,13.0879,13.1274,12.8702,13.078,251279.0
2024-02-12,13.1274,13.8001,13.0829,13.6913,279762.0
2024-02-13,13.4242,13.4242,12.8504,12.89,356991.0
2024-02-14,13.01,13.22,12.99,13.19,249597.0
2024-02-15,13.23,13.62,13.2256,13.56,279036.0
2024-02-16,13.51,13.515,13.29,13.42,731801.0
2024-02-17,13.51,13.515,13.29,13.42,731801.0
2024-02-18,13.51,13.515,13.29,13.42,731801.0
2024-02-19,13.51,13.515,13.29,13.42,731801.0
2024-02-20,13.25,13.4,13.05,13.12,232878.0
2024-02-21,13.12,13.26,12.995,13.25,207814.0
2024-02-22,13.2,13.255,13.01,13.07,428077.0
2024-02-23,13.1,13.27,13.02,13.25,292623.0
2024-02-24,13.1,13.27,13.02,13.25,292623.0
2024-02-25,13.1,13.27,13.02,13.25,292623.0
2024-02-26,13.18,13.45,13.04,13.42,335637.0
2024-02-27,13.48,13.82,13.48,13.74,294170.0
2024-02-28,13.64,13.8,13.55,13.61,244339.0
2024-02-29,13.85,13.8825,13.68,13.83,237198.0
2024-03-01,13.83,14.03,13.63,13.94,267562.0
2024-03-02,13.83,14.03,13.63,13.94,267562.0
2024-03-03,13.83,14.03,13.63,13.94,267562.0
2024-03-04,14.04,14.29,14.005,14.09,394182.0
2024-03-05,13.97,14.03,13.51,13.52,213649.0
2024-03-06,13.67,13.82,13.46,13.65,351658.0
2024-03-07,13.69,13.82,13.595,13.8,200914.0
2024-03-08,13.96,14.2,13.895,14.04,247220.0
2024-03-09,13.96,14.2,13.895,14.04,247220.0
2024-03-10,13.96,14.2,13.895,14.04,247220.0
2024-03-11,13.83,13.98,13.55,13.73,546781.0
2024-03-12,13.75,13.86,13.39,13.49,573449.0
2024-03-13,13.53,13.66,13.37,13.56,492793.0
2024-03-14,13.56,13.56,12.85,12.95,666795.0
2024-03-15,12.94,13.48,12.94,13.26,7749096.0
2024-03-16,12.94,13.48,12.94,13.26,7749096.0
2024-03-17,12.94,13.48,12.94,13.26,7749096.0
2024-03-18,13.19,13.3,13.01,13.06,497922.0
2024-03-19,13.03,13.135,12.88,12.9,380469.0
2024-03-20,12.87,13.17,12.75,13.11,331112.0
2024-03-21,13.18,13.225,13.09,13.17,385919.0
2024-03-22,13.22,13.3,12.885,12.94,209076.0
2024-03-23,13.22,13.3,12.885,12.94,209076.0
2024-03-24,13.22,13.3,12.885,12.94,209076.0
2024-03-25,12.98,13.13,12.92,12.96,184354.0
2024-03-26,12.95,12.99,12.65,12.65,214912.0
2024-03-27,12.8,13.075,12.8,13.06,328505.0
2024-03-28,13.14,13.23,13.08,13.16,274340.0
2024-03-29,13.14,13.23,13.08,13.16,274340.0
2024-03-30,13.14,13.23,13.08,13.16,274340.0
2024-03-31,13.14,13.23,13.08,13.16,274340.0
2024-04-01,13.22,13.29,12.95,12.97,298760.0
2024-04-02,12.87,12.88,12.51,12.6,389212.0
2024-04-03,12.6,12.61,12.245,12.28,371736.0
2024-04-04,11.47,11.62,10.59,11.35,1111980.0
2024-04-05,11.36,12.13,11.35,12.03,711703.0
2024-04-06,11.36,12.13,11.35,12.03,711703.0
2024-04-07,11.36,12.13,11.35,12.03,711703.0
2024-04-08,12.08,12.12,11.91,11.95,370880.0
