,FL US Equity,FL US Equity,FL US Equity,FL US Equity,FL US Equity
2022-07-09,23.4475,23.5901,23.0152,23.5119,1899146.0
2022-07-10,23.4475,23.5901,23.0152,23.5119,1899146.0
2022-07-11,23.4475,23.4659,22.7852,22.8496,2158248.0
2022-07-12,22.8128,23.4337,22.6932,23.0888,1776790.0
2022-07-13,22.7208,23.1761,22.5078,23.0152,2836341.0
2022-07-14,22.6038,22.9965,22.2953,22.6225,1848372.0
2022-07-15,22.9404,23.9406,22.7908,23.8845,2891045.0
2022-07-16,22.9404,23.9406,22.7908,23.8845,2891045.0
2022-07-17,22.9404,23.9406,22.7908,23.8845,2891045.0
2022-07-18,24.2585,24.8007,24.0014,24.0435,2019532.0
2022-07-19,24.0248,25.4223,24.0248,25.1839,1902195.0
2022-07-20,25.24,25.857,24.9689,25.8103,2329634.0
2022-07-21,25.5766,25.8476,25.2494,25.8009,1303079.0
2022-07-22,25.8663,26.2964,25.4644,25.8476,1357504.0
2022-07-23,25.8663,26.2964,25.4644,25.8476,1357504.0
2022-07-24,25.8663,26.2964,25.4644,25.8476,1357504.0
2022-07-25,25.8009,25.8944,25.212,25.455,1271973.0
2022-07-26,24.6043,24.8474,24.3332,24.6324,1978284.0
2022-07-27,24.8007,25.4924,24.3146,25.427,1962782.0
2022-07-28,25.4737,26.0907,24.9876,26.0627,2015724.0
2022-07-29,26.1748,26.6329,25.7635,26.5207,1933494.0
2022-07-30,26.1748,26.6329,25.7635,26.5207,1933494.0
2022-07-31,26.1748,26.6329,25.7635,26.5207,1933494.0
2022-08-01,26.4179,26.9133,26.1468,26.7825,1810395.0
2022-08-02,26.5114,26.6796,26.1094,26.1094,1453187.0
2022-08-03,26.474,26.918,26.0814,26.7357,1586145.0
2022-08-04,26.8946,26.8946,26.3618,26.5675,1381676.0
2022-08-05,26.4272,26.8386,26.2216,26.4646,1269681.0
2022-08-06,26.4272,26.8386,26.2216,26.4646,1269681.0
2022-08-07,26.4272,26.8386,26.2216,26.4646,1269681.0
2022-08-08,26.8105,28.8858,26.6235,27.9136,2773593.0
2022-08-09,27.6238,27.764,26.7731,27.1751,1707356.0
2022-08-10,27.8295,28.3997,27.7967,27.979,1570856.0
2022-08-11,28.3717,29.2971,28.2828,28.8297,1799685.0
2022-08-12,29.0728,29.4934,28.6054,29.4654,1454698.0
2022-08-13,29.0728,29.4934,28.6054,29.4654,1454698.0
2022-08-14,29.0728,29.4934,28.6054,29.4654,1454698.0
2022-08-15,29.1195,29.5776,28.9653,29.3813,1567986.0
2022-08-16,29.4467,31.0359,29.3626,30.3161,2735902.0
2022-08-17,29.643,30.6152,29.4747,30.3348,2681614.0
2022-08-18,30.1665,30.8022,29.7084,29.8954,3249211.0
2022-08-19,37.0093,37.3926,35.6539,35.8876,26665622.0
2022-08-20,37.0093,37.3926,35.6539,35.8876,26665622.0
2022-08-21,37.0093,37.3926,35.6539,35.8876,26665622.0
2022-08-22,35.5417,36.0652,34.4152,34.4573,6429618.0
2022-08-23,34.8406,35.4762,34.3031,34.3545,2818512.0
2022-08-24,33.9899,34.6909,33.2888,34.1114,2507735.0
2022-08-25,33.9338,35.4856,33.8123,35.4856,2428829.0
2022-08-26,35.5136,35.7286,34.1862,34.3545,2326757.0
2022-08-27,35.5136,35.7286,34.1862,34.3545,2326757.0
2022-08-28,35.5136,35.7286,34.1862,34.3545,2326757.0
2022-08-29,34.1208,34.9901,33.7001,34.4947,2158604.0
2022-08-30,34.8686,34.8686,33.9338,33.9899,1905139.0
2022-08-31,34.1114,34.6817,33.458,34.4386,2374562.0
2022-09-01,33.9245,34.4853,33.524,34.2516,2223606.0
2022-09-02,34.5882,34.9808,33.1953,33.4103,1938188.0
2022-09-03,34.5882,34.9808,33.1953,33.4103,1938188.0
2022-09-04,34.5882,34.9808,33.1953,33.4103,1938188.0
2022-09-05,34.5882,34.9808,33.1953,33.4103,1938188.0
2022-09-06,33.4103,33.7842,32.7933,33.4664,2232010.0
2022-09-07,33.3823,34.2797,33.3449,34.2423,1592114.0
2022-09-08,33.8216,34.719,33.4103,34.6817,2071079.0
2022-09-09,34.719,35.8782,34.719,35.8782,1829885.0
2022-09-10,34.719,35.8782,34.719,35.8782,1829885.0
2022-09-11,34.719,35.8782,34.719,35.8782,1829885.0
2022-09-12,35.9904,37.0327,35.981,36.9626,2132841.0
2022-09-13,35.8034,36.0278,34.878,35.121,1815293.0
2022-09-14,35.4295,35.6539,34.6443,35.1023,1478335.0
2022-09-15,35.121,36.5232,35.0649,36.4858,3777590.0
2022-09-16,35.8595,37.1776,35.7567,36.5887,4452157.0
2022-09-17,35.8595,37.1776,35.7567,36.5887,4452157.0
2022-09-18,35.8595,37.1776,35.7567,36.5887,4452157.0
2022-09-19,36.2895,36.9439,36.0699,36.8317,2490299.0
2022-09-20,36.4111,36.6261,34.8967,35.2799,2520860.0
2022-09-21,35.6913,36.1587,35.0836,35.1304,2152586.0
2022-09-22,35.093,35.1678,33.644,33.644,2212373.0
2022-09-23,33.0644,33.4197,31.8819,32.569,2482841.0
2022-09-24,33.0644,33.4197,31.8819,32.569,2482841.0
2022-09-25,33.0644,33.4197,31.8819,32.569,2482841.0
2022-09-26,32.1203,32.7185,31.7183,31.7276,2422601.0
2022-09-27,32.2885,32.4194,31.4005,31.7463,1819818.0
2022-09-28,31.8118,32.9102,31.8118,32.6438,2406343.0
2022-09-29,31.9987,32.0174,30.2413,30.5685,2394433.0
2022-09-30,28.9606,30.1852,28.2969,29.1008,4868556.0
2022-10-01,28.9606,30.1852,28.2969,29.1008,4868556.0
2022-10-02,28.9606,30.1852,28.2969,29.1008,4868556.0
2022-10-03,29.1943,29.9375,28.6895,29.7645,2615100.0
2022-10-04,30.6339,30.9517,29.3906,30.1665,2624926.0
2022-10-05,29.5776,30.4002,28.6614,30.2226,2396180.0
2022-10-06,30.1291,30.5965,29.8019,29.8113,1960694.0
2022-10-07,29.5028,29.9421,29.2504,29.5121,1796256.0
2022-10-08,29.5028,29.9421,29.2504,29.5121,1796256.0
2022-10-09,29.5028,29.9421,29.2504,29.5121,1796256.0
2022-10-10,29.9515,30.2039,29.241,30.1104,2504226.0
2022-10-11,30.1104,30.8863,29.671,30.3161,2170570.0
2022-10-12,30.4095,30.5498,29.9047,30.0637,2002863.0
2022-10-13,29.6661,30.679,29.0603,30.4234,2107745.0
2022-10-14,30.7641,31.1144,29.9501,30.0258,1977652.0
2022-10-15,30.7641,31.1144,29.9501,30.0258,1977652.0
2022-10-16,30.7641,31.1144,29.9501,30.0258,1977652.0
2022-10-17,30.7358,30.7594,30.0637,30.0826,2390093.0
2022-10-18,30.679,30.7689,29.827,30.4044,2903007.0
2022-10-19,30.2246,30.608,29.7324,30.2814,2432128.0
2022-10-20,30.4423,31.086,29.7324,29.827,2407168.0
2022-10-21,29.827,30.3476,29.5383,30.0637,1632325.0
2022-10-22,29.827,30.3476,29.5383,30.0637,1632325.0
2022-10-23,29.827,30.3476,29.5383,30.0637,1632325.0
2022-10-24,29.8933,29.9027,28.8994,29.1644,1887535.0
2022-10-25,29.3916,30.8209,29.1644,30.7831,2657902.0
2022-10-26,30.8872,31.3321,29.1502,29.1644,3130651.0
2022-10-27,29.3632,29.7892,28.7668,29.3727,2737394.0
2022-10-28,29.278,29.7418,28.4166,29.7324,2381707.0
2022-10-29,29.278,29.7418,28.4166,29.7324,2381707.0
2022-10-30,29.278,29.7418,28.4166,29.7324,2381707.0
2022-10-31,29.6756,30.1063,29.1786,30.0069,2487851.0
2022-11-01,30.6316,30.7452,29.6756,30.4802,1978477.0
2022-11-02,30.3287,30.944,29.7892,29.7986,1874640.0
2022-11-03,29.8554,30.4044,29.1833,29.6282,1886945.0
2022-11-04,30.1867,30.4896,29.3537,30.0731,2146948.0
2022-11-05,30.1867,30.4896,29.3537,30.0731,2146948.0
2022-11-06,30.1867,30.4896,29.3537,30.0731,2146948.0
2022-11-07,30.1015,30.1394,28.7053,29.6093,2125749.0
2022-11-08,29.9785,29.9785,28.7479,29.2496,1611886.0
2022-11-09,28.8804,29.0698,28.1989,28.3219,1945233.0
2022-11-10,29.5336,30.6506,29.4579,30.5938,2276526.0
2022-11-11,30.7641,32.0089,30.6222,31.512,2383122.0
2022-11-12,30.7641,32.0089,30.6222,31.512,2383122.0
2022-11-13,30.7641,32.0089,30.6222,31.512,2383122.0
2022-11-14,30.7831,31.8149,30.6411,30.7736,3032904.0
2022-11-15,31.6255,32.5721,31.4362,32.0042,4630866.0
2022-11-16,30.9629,31.0387,29.0745,29.7513,2997502.0
2022-11-17,29.3727,31.4173,29.3443,31.2374,5269572.0
2022-11-18,36.207,36.8506,32.9508,33.9636,15470142.0
2022-11-19,36.207,36.8506,32.9508,33.9636,15470142.0
2022-11-20,36.207,36.8506,32.9508,33.9636,15470142.0
2022-11-21,33.6323,35.2699,32.8561,35.1563,5432744.0
2022-11-22,35.4308,35.5823,33.5282,34.1719,3396801.0
2022-11-23,34.0677,35.5634,34.0677,35.5255,2524668.0
2022-11-24,34.0677,35.5634,34.0677,35.5255,2524668.0
2022-11-25,35.6296,36.8413,35.6296,36.8413,1721554.0
2022-11-26,35.6296,36.8413,35.6296,36.8413,1721554.0
2022-11-27,35.6296,36.8413,35.6296,36.8413,1721554.0
2022-11-28,36.491,36.9927,35.7905,36.5857,2713724.0
2022-11-29,36.7182,37.6695,36.3112,37.5607,2203822.0
2022-11-30,37.5228,37.731,36.9738,37.6742,2271206.0
2022-12-01,37.3808,37.8352,36.6945,37.0779,2201800.0
2022-12-02,37.0968,38.0529,36.8791,37.9014,2169214.0
2022-12-03,37.0968,38.0529,36.8791,37.9014,2169214.0
2022-12-04,37.0968,38.0529,36.8791,37.9014,2169214.0
2022-12-05,37.5796,37.5985,36.9454,37.0968,1999016.0
2022-12-06,37.2956,37.7216,36.0083,36.4153,1588901.0
2022-12-07,35.9704,37.182,35.9609,36.8034,1183301.0
2022-12-08,36.9548,37.4991,36.7371,36.9548,1451541.0
2022-12-09,36.4815,36.6235,35.8568,35.9041,1212275.0
2022-12-10,36.4815,36.6235,35.8568,35.9041,1212275.0
2022-12-11,36.4815,36.6235,35.8568,35.9041,1212275.0
2022-12-12,35.9136,36.3206,35.4876,35.5444,1730352.0
2022-12-13,36.5951,36.8223,34.702,34.8534,2054668.0
2022-12-14,34.702,34.9272,33.7364,34.4653,2364719.0
2022-12-15,34.0488,34.0488,32.6952,33.1401,2034581.0
2022-12-16,32.7331,33.5093,32.3355,32.3639,2532375.0
2022-12-17,32.7331,33.5093,32.3355,32.3639,2532375.0
2022-12-18,32.7331,33.5093,32.3355,32.3639,2532375.0
2022-12-19,32.4301,32.5059,31.8243,32.0136,1638267.0
2022-12-20,31.9285,31.9285,31.0103,31.0765,1455250.0
2022-12-21,32.6573,34.1056,32.507,34.0772,4285472.0
2022-12-22,33.3105,33.4903,32.0704,32.9224,2850248.0
2022-12-23,32.7804,33.5187,32.5627,33.5093,1476110.0
2022-12-24,32.7804,33.5187,32.5627,33.5093,1476110.0
2022-12-25,32.7804,33.5187,32.5627,33.5093,1476110.0
2022-12-26,32.7804,33.5187,32.5627,33.5093,1476110.0
2022-12-27,33.6607,35.0333,33.4525,35.0238,2351924.0
2022-12-28,35.0995,35.0995,33.6607,34.4085,1983391.0
2022-12-29,34.7682,35.5917,34.56,35.2604,1889499.0
2022-12-30,34.8818,36.207,34.5789,35.7716,2850580.0
2022-12-31,34.8818,36.207,34.5789,35.7716,2850580.0
2023-01-01,34.8818,36.207,34.5789,35.7716,2850580.0
2023-01-02,34.8818,36.207,34.5789,35.7716,2850580.0
2023-01-03,35.8379,35.942,35.0285,35.0711,1702524.0
2023-01-04,35.4024,36.7561,35.2462,36.3774,2233984.0
2023-01-05,35.7148,36.4531,35.0238,36.1692,1896714.0
2023-01-06,36.4531,37.7026,36.4531,37.4944,2156120.0
2023-01-07,36.4531,37.7026,36.4531,37.4944,2156120.0
2023-01-08,36.4531,37.7026,36.4531,37.4944,2156120.0
2023-01-09,37.182,37.5607,36.8413,36.8413,1795028.0
2023-01-10,37.1536,37.6932,36.5573,37.6837,1703648.0
2023-01-11,38.2801,38.4883,37.5891,37.7878,2173900.0
2023-01-12,37.9121,38.0651,37.5584,37.6827,1818909.0
2023-01-13,37.1281,37.654,36.7791,37.4723,1526558.0
2023-01-14,37.1281,37.654,36.7791,37.4723,1526558.0
2023-01-15,37.1281,37.654,36.7791,37.4723,1526558.0
2023-01-16,37.1281,37.654,36.7791,37.4723,1526558.0
2023-01-17,37.2046,37.3002,36.3823,36.7743,1840099.0
2023-01-18,37.348,38.1703,36.5926,36.7265,2430349.0
2023-01-19,36.2962,36.5257,35.4213,35.6078,1902649.0
2023-01-20,35.6365,36.3584,35.2635,35.9902,1686924.0
2023-01-21,35.6365,36.3584,35.2635,35.9902,1686924.0
2023-01-22,35.6365,36.3584,35.2635,35.9902,1686924.0
2023-01-23,36.0476,37.2237,35.8755,37.2141,2217454.0
2023-01-24,36.956,38.1464,36.4492,37.6349,2341255.0
2023-01-25,37.4627,38.9926,37.2333,38.9257,2504019.0
2023-01-26,39.4516,41.4404,39.203,41.4022,4269882.0
2023-01-27,41.4978,42.1767,41.0771,42.0524,2069535.0
2023-01-28,41.4978,42.1767,41.0771,42.0524,2069535.0
2023-01-29,41.4978,42.1767,41.0771,42.0524,2069535.0
2023-01-30,41.4787,41.7846,40.5177,40.5799,1888980.0
2023-01-31,40.8285,41.6125,40.5416,41.603,2849302.0
2023-02-01,43.0277,43.6587,42.2245,43.2571,3096513.0
2023-02-02,43.5822,45.0547,43.5153,44.5002,2801023.0
2023-02-03,44.0221,45.1503,43.9551,44.3567,1733152.0
2023-02-04,44.0221,45.1503,43.9551,44.3567,1733152.0
2023-02-05,44.0221,45.1503,43.9551,44.3567,1733152.0
2023-02-06,43.7161,44.2611,42.9942,43.6109,1416868.0
2023-02-07,43.4388,44.1751,42.9512,44.0508,1844632.0
2023-02-08,43.6205,43.7257,42.8651,43.3145,1858944.0
2023-02-09,43.4006,43.8021,42.387,42.6452,2403252.0
2023-02-10,42.2723,42.932,41.7081,42.8555,1694701.0
2023-02-11,42.2723,42.932,41.7081,42.8555,1694701.0
2023-02-12,42.2723,42.932,41.7081,42.8555,1694701.0
2023-02-13,42.7982,43.1424,42.234,43.085,1779471.0
2023-02-14,42.5496,43.3432,41.9281,42.5018,1676032.0
2023-02-15,42.0141,42.7599,41.5456,42.6643,1277339.0
2023-02-16,42.234,43.1998,42.0045,42.4731,1440747.0
2023-02-17,42.5783,42.6165,41.689,42.2532,2067718.0
2023-02-18,42.5783,42.6165,41.689,42.2532,2067718.0
2023-02-19,42.5783,42.6165,41.689,42.2532,2067718.0
2023-02-20,42.5783,42.6165,41.689,42.2532,2067718.0
2023-02-21,41.6412,42.0237,40.6468,40.9623,2073157.0
2023-02-22,40.6946,41.2779,40.3313,40.9623,1555039.0
2023-02-23,41.0197,41.144,40.4938,40.9145,1743995.0
2023-02-24,40.3026,41.297,39.8054,41.0197,1489775.0
2023-02-25,40.3026,41.297,39.8054,41.0197,1489775.0
2023-02-26,40.3026,41.297,39.8054,41.0197,1489775.0
2023-02-27,41.4308,42.2723,41.2874,41.383,1733212.0
2023-02-28,41.3065,42.4826,41.3065,41.8038,2071910.0
2023-03-01,41.383,42.0237,41.0293,41.2683,1934675.0
2023-03-02,41.2587,42.2149,41.0007,42.0715,1662680.0
2023-03-03,42.1862,42.889,41.9472,42.7026,1711013.0
2023-03-04,42.1862,42.889,41.9472,42.7026,1711013.0
2023-03-05,42.1862,42.889,41.9472,42.7026,1711013.0
2023-03-06,42.693,43.152,41.45,41.6603,2106879.0
2023-03-07,42.0237,42.5783,41.2874,41.3448,2384960.0
2023-03-08,41.4978,42.4444,41.1727,42.3775,2066228.0
2023-03-09,42.1958,42.4253,41.7751,42.1289,3140114.0
2023-03-10,41.6795,42.1575,40.8858,41.0006,2481970.0
2023-03-11,41.6795,42.1575,40.8858,41.0006,2481970.0
2023-03-12,41.6795,42.1575,40.8858,41.0006,2481970.0
2023-03-13,40.0253,40.2356,38.199,38.2659,3638617.0
2023-03-14,39.1647,40.2069,38.8587,39.1552,2785851.0
2023-03-15,37.7687,39.2699,37.3289,39.2412,3496713.0
2023-03-16,39.9201,41.7273,39.4038,40.8285,3966427.0
2023-03-17,40.4173,40.9528,39.8054,40.4077,4411787.0
2023-03-18,40.4173,40.9528,39.8054,40.4077,4411787.0
2023-03-19,40.4173,40.9528,39.8054,40.4077,4411787.0
2023-03-20,44.0794,44.94,37.6157,38.1129,11000842.0
2023-03-21,39.6811,41.1057,38.6675,40.8093,6645070.0
2023-03-22,40.446,40.6139,37.2715,37.3671,5331792.0
2023-03-23,37.5584,38.1358,35.6938,36.0763,4429769.0
2023-03-24,35.6651,36.4492,35.0723,36.3153,3017526.0
2023-03-25,35.6651,36.4492,35.0723,36.3153,3017526.0
2023-03-26,35.6651,36.4492,35.0723,36.3153,3017526.0
2023-03-27,37.0516,37.7113,36.3345,37.2333,4112229.0
2023-03-28,37.0611,38.505,37.0611,38.2755,2792946.0
2023-03-29,37.8022,38.352,37.5727,38.2277,4644472.0
2023-03-30,38.6197,39.2699,37.1568,37.7496,4318558.0
2023-03-31,37.9599,38.3424,37.587,37.9504,3258940.0
2023-04-01,37.9599,38.3424,37.587,37.9504,3258940.0
2023-04-02,37.9599,38.3424,37.587,37.9504,3258940.0
2023-04-03,38.199,39.6476,37.7783,39.6046,3964043.0
2023-04-04,40.0348,40.2165,38.8109,39.442,2134533.0
2023-04-05,39.3177,39.5185,38.7536,38.9352,2298931.0
2023-04-06,38.4954,39.1074,38.1894,38.658,1683040.0
2023-04-07,38.4954,39.1074,38.1894,38.658,1683040.0
2023-04-08,38.4954,39.1074,38.1894,38.658,1683040.0
2023-04-09,38.4954,39.1074,38.1894,38.658,1683040.0
2023-04-10,38.4476,39.6428,38.4476,38.7631,2469311.0
2023-04-11,38.9926,39.7193,38.8874,39.4133,1791683.0
2023-04-12,39.6046,40.1018,38.4093,38.4667,1902889.0
2023-04-13,38.2446,38.684,37.7134,38.3219,1886187.0
2023-04-14,38.4378,39.2152,37.9452,38.4378,1348692.0
2023-04-15,38.4378,39.2152,37.9452,38.4378,1348692.0
2023-04-16,38.4378,39.2152,37.9452,38.4378,1348692.0
2023-04-17,38.4764,39.2152,38.3412,39.1524,1846120.0
2023-04-18,39.1814,40.1085,39.0076,39.8285,1478987.0
2023-04-19,39.6739,40.012,39.0365,39.925,1585277.0
2023-04-20,39.7319,40.6928,39.6884,40.321,1707153.0
2023-04-21,40.2824,40.3693,39.7319,39.7705,1303491.0
2023-04-22,40.2824,40.3693,39.7319,39.7705,1303491.0
2023-04-23,40.2824,40.3693,39.7319,39.7705,1303491.0
2023-04-24,39.6933,40.4852,38.9786,40.4659,2335066.0
2023-04-25,40.0796,40.2293,39.0607,39.2973,1374875.0
2023-04-26,39.7609,40.2582,39.5001,39.8092,1334426.0
2023-04-27,40.0796,40.379,39.1911,40.3596,965466.0
2023-04-28,40.3307,40.8522,40.1906,40.5528,1347665.0
2023-04-29,40.3307,40.8522,40.1906,40.5528,1347665.0
2023-04-30,40.3307,40.8522,40.1906,40.5528,1347665.0
2023-05-01,40.6687,41.3254,40.2727,40.6494,1563276.0
2023-05-02,40.1568,40.1568,38.3701,39.4808,2218589.0
2023-05-03,39.4808,40.3983,39.22,39.3359,1243626.0
2023-05-04,39.0172,39.1138,37.6072,38.0225,2175314.0
2023-05-05,38.8241,40.0168,38.6744,39.6739,1323193.0
2023-05-06,38.8241,40.0168,38.6744,39.6739,1323193.0
2023-05-07,38.8241,40.0168,38.6744,39.6739,1323193.0
2023-05-08,39.6933,39.8092,38.4716,38.5054,1965898.0
2023-05-09,38.2253,38.8072,37.2499,38.5633,3929592.0
2023-05-10,39.0558,39.1041,36.8635,37.5106,2152159.0
2023-05-11,37.3754,37.8673,36.9988,37.3078,1297285.0
2023-05-12,37.5299,37.9066,36.9698,37.8873,1387843.0
2023-05-13,37.5299,37.9066,36.9698,37.8873,1387843.0
2023-05-14,37.5299,37.9066,36.9698,37.8873,1387843.0
2023-05-15,37.9645,38.853,37.8583,38.6309,2148728.0
2023-05-16,38.2349,38.6019,37.7521,37.7617,2532853.0
2023-05-17,38.0514,40.1568,37.6651,40.1375,3297184.0
2023-05-18,40.1665,40.7459,39.2805,40.0989,4900492.0
2023-05-19,29.6009,30.8661,28.8573,29.176,41274478.0
2023-05-20,29.6009,30.8661,28.8573,29.176,41274478.0
2023-05-21,29.6009,30.8661,28.8573,29.176,41274478.0
2023-05-22,28.1523,28.6834,26.327,26.6843,19391163.0
2023-05-23,26.4815,27.6018,26.1242,26.1821,9605450.0
2023-05-24,26.298,26.7421,25.226,25.2646,6919433.0
2023-05-25,24.9556,25.3467,24.5113,24.9363,5461549.0
2023-05-26,24.7817,25.6123,24.6948,25.3708,3453835.0
2023-05-27,24.7817,25.6123,24.6948,25.3708,3453835.0
2023-05-28,24.7817,25.6123,24.6948,25.3708,3453835.0
2023-05-29,24.7817,25.6123,24.6948,25.3708,3453835.0
2023-05-30,25.4867,25.6219,24.7914,25.1391,3428424.0
2023-05-31,24.8686,25.0715,24.3278,24.4534,3544244.0
2023-06-01,24.1443,24.5355,23.9125,23.9415,3600915.0
2023-06-02,24.6175,25.0908,24.1298,25.0039,4923979.0
2023-06-03,24.6175,25.0908,24.1298,25.0039,4923979.0
2023-06-04,24.6175,25.0908,24.1298,25.0039,4923979.0
2023-06-05,24.7238,24.8686,23.7484,23.7677,4952080.0
2023-06-06,23.6614,24.9075,23.6035,24.3182,4565122.0
2023-06-07,24.4051,25.8537,24.3954,25.7668,4431694.0
2023-06-08,25.7089,25.817,25.1391,25.6026,2608149.0
2023-06-09,25.7089,25.791,24.8059,24.9556,2332493.0
2023-06-10,25.7089,25.791,24.8059,24.9556,2332493.0
2023-06-11,25.7089,25.791,24.8059,24.9556,2332493.0
2023-06-12,25.0232,25.8537,24.8397,25.8248,3138349.0
2023-06-13,25.8827,26.1531,25.593,25.8827,3479534.0
2023-06-14,26.0276,26.4815,25.8159,26.2883,2490847.0
2023-06-15,26.1338,26.8533,26.1048,26.8292,2674538.0
2023-06-16,27.0416,27.0513,26.1531,26.2787,3781722.0
2023-06-17,27.0416,27.0513,26.1531,26.2787,3781722.0
2023-06-18,27.0416,27.0513,26.1531,26.2787,3781722.0
2023-06-19,27.0416,27.0513,26.1531,26.2787,3781722.0
2023-06-20,26.2111,26.2207,25.6268,25.6799,3040353.0
2023-06-21,25.6799,25.8586,25.4191,25.7185,1970659.0
2023-06-22,25.8054,25.8924,25.4674,25.5737,1656201.0
2023-06-23,25.226,25.5157,24.8204,25.0425,3230621.0
2023-06-24,25.226,25.5157,24.8204,25.0425,3230621.0
2023-06-25,25.226,25.5157,24.8204,25.0425,3230621.0
2023-06-26,25.0521,25.8682,25.0521,25.3612,3590924.0
2023-06-27,25.3226,26.0469,25.0908,25.6316,3028017.0
2023-06-28,25.5737,25.5737,25.1197,25.4481,2666894.0
2023-06-29,25.6799,26.0903,25.5737,26.0276,3072043.0
2023-06-30,26.1918,26.2787,25.4578,26.1821,2791657.0
2023-07-01,26.1918,26.2787,25.4578,26.1821,2791657.0
2023-07-02,26.1918,26.2787,25.4578,26.1821,2791657.0
2023-07-03,26.4332,26.7422,25.6702,25.6799,1911306.0
2023-07-04,26.4332,26.7422,25.6702,25.6799,1911306.0
2023-07-05,25.6896,25.6896,25.1197,25.1294,3302155.0
2023-07-06,24.9363,25.0763,24.6658,24.9749,2351770.0
2023-07-07,25.0232,25.2839,24.7431,24.7817,2503281.0
2023-07-08,25.0232,25.2839,24.7431,24.7817,2503281.0
2023-07-09,25.0232,25.2839,24.7431,24.7817,2503281.0
2023-07-10,24.8686,25.4771,24.83,25.3129,2013967.0
2023-07-11,25.3515,25.8537,25.3515,25.7861,2569096.0
2023-07-12,25.96,26.0724,24.9845,24.9942,3792339.0
2023-07-13,25.2296,25.3081,24.9059,25.1217,2511471.0
2023-07-14,25.1119,25.1119,24.5528,24.8765,2793303.0
2023-07-15,25.1119,25.1119,24.5528,24.8765,2793303.0
2023-07-16,25.1119,25.1119,24.5528,24.8765,2793303.0
2023-07-17,24.8471,25.0531,24.4056,24.8471,2219209.0
2023-07-18,25.004,25.5533,24.7686,25.5043,3131935.0
2023-07-19,25.6514,25.7888,25.3473,25.622,2165019.0
2023-07-20,25.7593,25.7593,25.0923,25.2492,1882114.0
2023-07-21,25.4454,25.4945,24.7686,24.8274,2513931.0
2023-07-22,25.4454,25.4945,24.7686,24.8274,2513931.0
2023-07-23,25.4454,25.4945,24.7686,24.8274,2513931.0
2023-07-24,24.9157,25.3866,24.8765,25.0236,2903284.0
2023-07-25,25.0825,25.0972,24.7293,24.7784,2563038.0
2023-07-26,24.9844,25.5092,24.9501,25.3277,2394604.0
2023-07-27,25.416,25.5582,24.695,24.8569,2596784.0
2023-07-28,25.1315,25.8966,25.1315,25.7691,2663375.0
2023-07-29,25.1315,25.8966,25.1315,25.7691,2663375.0
2023-07-30,25.1315,25.8966,25.1315,25.7691,2663375.0
2023-07-31,25.8967,26.3773,25.8378,26.3577,3222392.0
2023-08-01,26.1811,26.2106,25.6151,25.6514,3081321.0
2023-08-02,25.4847,25.568,24.8176,25.1904,2615050.0
2023-08-03,25.1119,25.4062,24.6491,25.2885,1885793.0
2023-08-04,25.4945,25.5828,25.0138,25.3866,2027685.0
2023-08-05,25.4945,25.5828,25.0138,25.3866,2027685.0
2023-08-06,25.4945,25.5828,25.0138,25.3866,2027685.0
2023-08-07,25.465,25.671,25.2394,25.5435,2458502.0
2023-08-08,25.0923,25.7593,24.7441,25.6907,2556075.0
2023-08-09,25.5337,25.9555,25.1561,25.2198,2008607.0
2023-08-10,25.465,25.9948,24.8274,24.8765,3328671.0
2023-08-11,24.9746,25.2787,24.7784,24.8765,2878369.0
2023-08-12,24.9746,25.2787,24.7784,24.8765,2878369.0
2023-08-13,24.9746,25.2787,24.7784,24.8765,2878369.0
2023-08-14,24.7686,25.161,24.6509,25.1315,3062063.0
2023-08-15,24.6411,25.0432,24.4351,24.9844,2808295.0
2023-08-16,25.0138,25.2689,24.6018,24.7784,2468379.0
2023-08-17,24.6999,24.9746,24.4645,24.6411,5930631.0
2023-08-18,24.4449,25.0629,24.386,24.7882,4695859.0
2023-08-19,24.4449,25.0629,24.386,24.7882,4695859.0
2023-08-20,24.4449,25.0629,24.386,24.7882,4695859.0
2023-08-21,24.8667,25.0629,23.7926,23.9054,5362387.0
2023-08-22,23.2187,23.5522,22.7282,22.7577,6143690.0
2023-08-23,15.5969,16.3718,14.5571,16.3227,45357427.0
2023-08-24,16.2933,17.8138,16.2835,17.1271,19593802.0
2023-08-25,17.1663,17.3527,16.5327,16.8819,8409817.0
2023-08-26,17.1663,17.3527,16.5327,16.8819,8409817.0
2023-08-27,17.1663,17.3527,16.5327,16.8819,8409817.0
2023-08-28,17.0486,18.2159,16.9996,18.1669,7962854.0
2023-08-29,18.3631,18.4072,17.6764,17.9707,5949603.0
2023-08-30,17.8334,18.2895,17.5391,18.1963,5829520.0
2023-08-31,18.265,19.4715,18.1179,19.2459,6316089.0
2023-09-01,19.2852,19.756,19.0266,19.4912,3986488.0
2023-09-02,19.2852,19.756,19.0266,19.4912,3986488.0
2023-09-03,19.2852,19.756,19.0266,19.4912,3986488.0
2023-09-04,19.2852,19.756,19.0266,19.4912,3986488.0
2023-09-05,19.3538,19.5549,18.4612,18.4808,5862583.0
2023-09-06,18.6181,18.7358,18.0835,18.52,3257695.0
2023-09-07,18.2944,18.4661,18.1571,18.2159,4686510.0
2023-09-08,18.0786,18.1375,17.6482,17.7941,3227004.0
