,MTG US Equity,MTG US Equity,MTG US Equity,MTG US Equity,MTG US Equity
2022-07-03,11.8496,12.1722,11.8496,12.1532,1684352.0
2022-07-04,11.8496,12.1722,11.8496,12.1532,1684352.0
2022-07-05,11.9255,12.0109,11.7453,12.0109,2205264.0
2022-07-06,11.9255,12.2291,11.8923,12.2196,2798390.0
2022-07-07,12.286,12.4473,12.1295,12.1627,2196774.0
2022-07-08,12.2101,12.3808,12.0963,12.2671,1412254.0
2022-07-09,12.2101,12.3808,12.0963,12.2671,1412254.0
2022-07-10,12.2101,12.3808,12.0963,12.2671,1412254.0
2022-07-11,12.1627,12.4307,12.1627,12.4188,1513414.0
2022-07-12,12.3335,12.6465,12.3335,12.4568,2759786.0
2022-07-13,12.324,12.509,12.2291,12.4378,2255585.0
2022-07-14,12.1912,12.4094,12.1247,12.3809,1851204.0
2022-07-15,12.5896,12.7874,12.4094,12.7035,1889575.0
2022-07-16,12.5896,12.7874,12.4094,12.7035,1889575.0
2022-07-17,12.5896,12.7874,12.4094,12.7035,1889575.0
2022-07-18,12.7889,12.8742,12.4758,12.5422,2637339.0
2022-07-19,12.675,12.9881,12.675,12.8458,3028810.0
2022-07-20,12.7699,12.9596,12.7082,12.9407,2023556.0
2022-07-21,12.9217,12.9786,12.7319,12.9501,2245317.0
2022-07-22,13.045,13.2253,12.8031,12.8742,3216049.0
2022-07-23,13.045,13.2253,12.8031,12.8742,3216049.0
2022-07-24,13.045,13.2253,12.8031,12.8742,3216049.0
2022-07-25,12.9217,13.2205,12.9122,13.2063,1820074.0
2022-07-26,13.045,13.1541,12.9217,12.9501,3042015.0
2022-07-27,13.0545,13.1399,12.8315,13.064,2177291.0
2022-07-28,13.0355,13.211,12.8742,13.1778,1874396.0
2022-07-29,13.2253,13.5289,13.1494,13.415,2765764.0
2022-07-30,13.2253,13.5289,13.1494,13.415,2765764.0
2022-07-31,13.2253,13.5289,13.1494,13.415,2765764.0
2022-08-01,13.2822,13.5194,13.1968,13.434,2273420.0
2022-08-02,13.434,13.5004,13.3107,13.3107,2738721.0
2022-08-03,13.4055,13.6237,13.3913,13.5194,3915878.0
2022-08-04,13.6522,13.9653,13.5289,13.7755,4401281.0
2022-08-05,13.785,13.9653,13.7281,13.7755,1917354.0
2022-08-06,13.785,13.9653,13.7281,13.7755,1917354.0
2022-08-07,13.785,13.9653,13.7281,13.7755,1917354.0
2022-08-08,13.9558,14.0507,13.7186,13.7755,1900007.0
2022-08-09,13.766,13.7755,13.5194,13.6237,2956512.0
2022-08-10,13.8912,14.0728,13.8912,14.0441,3233445.0
2022-08-11,14.1205,14.2304,14.068,14.2065,1134325.0
2022-08-12,14.3116,14.4549,14.24,14.4454,1265424.0
2022-08-13,14.3116,14.4549,14.24,14.4454,1265424.0
2022-08-14,14.3116,14.4549,14.24,14.4454,1265424.0
2022-08-15,14.3594,14.517,14.2777,14.4645,1444704.0
2022-08-16,14.4263,14.732,14.4167,14.7033,2368808.0
2022-08-17,14.6173,14.8084,14.5313,14.6651,1593436.0
2022-08-18,15.0568,15.0568,14.7511,14.8657,2895171.0
2022-08-19,14.7511,14.8275,14.6173,14.6269,1984411.0
2022-08-20,14.7511,14.8275,14.6173,14.6269,1984411.0
2022-08-21,14.7511,14.8275,14.6173,14.6269,1984411.0
2022-08-22,14.4263,14.5409,14.3689,14.388,3139714.0
2022-08-23,14.4836,14.6317,14.4454,14.4454,1724325.0
2022-08-24,14.3689,14.4263,14.1874,14.1874,1518949.0
2022-08-25,14.2352,14.3068,14.1731,14.283,1914883.0
2022-08-26,14.3116,14.3403,13.8435,13.8435,2196150.0
2022-08-27,14.3116,14.3403,13.8435,13.8435,2196150.0
2022-08-28,14.3116,14.3403,13.8435,13.8435,2196150.0
2022-08-29,13.7384,13.9056,13.6524,13.7862,1637494.0
2022-08-30,13.8148,13.8291,13.5951,13.662,2224334.0
2022-08-31,13.7193,13.8005,13.6046,13.6524,3731855.0
2022-09-01,13.6333,13.6333,13.2034,13.3276,3572622.0
2022-09-02,13.49,13.619,13.2894,13.3658,3108050.0
2022-09-03,13.49,13.619,13.2894,13.3658,3108050.0
2022-09-04,13.49,13.619,13.2894,13.3658,3108050.0
2022-09-05,13.49,13.619,13.2894,13.3658,3108050.0
2022-09-06,13.4422,13.4948,13.041,13.1269,2811008.0
2022-09-07,13.1269,13.4327,13.0314,13.3944,1577555.0
2022-09-08,13.318,13.5951,13.2416,13.5951,2893820.0
2022-09-09,13.6333,13.8626,13.576,13.8148,2576635.0
2022-09-10,13.6333,13.8626,13.576,13.8148,2576635.0
2022-09-11,13.6333,13.8626,13.576,13.8148,2576635.0
2022-09-12,13.9104,14.0919,13.8626,13.9963,2250729.0
2022-09-13,13.7575,13.8148,13.4661,13.5378,3066911.0
2022-09-14,13.5855,13.5951,13.3944,13.5091,1693570.0
2022-09-15,13.4804,14.0154,13.4613,13.7288,4112739.0
2022-09-16,13.5855,13.7049,13.4518,13.6333,5187636.0
2022-09-17,13.5855,13.7049,13.4518,13.6333,5187636.0
2022-09-18,13.5855,13.7049,13.4518,13.6333,5187636.0
2022-09-19,13.4804,13.8435,13.4804,13.6811,2240248.0
2022-09-20,13.5569,13.6211,13.3467,13.49,1814001.0
2022-09-21,13.5473,13.7145,13.3276,13.3276,1940588.0
2022-09-22,13.3371,13.3944,12.783,12.8117,2377005.0
2022-09-23,12.6301,12.7066,12.4152,12.6015,1624379.0
2022-09-24,12.6301,12.7066,12.4152,12.6015,1624379.0
2022-09-25,12.6301,12.7066,12.4152,12.6015,1624379.0
2022-09-26,12.4964,12.6588,12.2766,12.3053,1993050.0
2022-09-27,12.4486,12.5298,12.119,12.3053,1792981.0
2022-09-28,12.334,12.6636,12.3053,12.5346,1757266.0
2022-09-29,12.3913,12.4916,12.2002,12.4868,3414234.0
2022-09-30,12.42,12.5824,12.2098,12.248,4051128.0
2022-10-01,12.42,12.5824,12.2098,12.248,4051128.0
2022-10-02,12.42,12.5824,12.2098,12.248,4051128.0
2022-10-03,12.4486,12.8499,12.1477,12.8021,6836233.0
2022-10-04,12.955,13.3085,12.955,13.2225,5096410.0
2022-10-05,12.9836,13.0027,12.7161,12.955,2989800.0
2022-10-06,12.8594,12.9836,12.7305,12.8499,2452343.0
2022-10-07,12.7352,12.8212,12.3865,12.4486,2973052.0
2022-10-08,12.7352,12.8212,12.3865,12.4486,2973052.0
2022-10-09,12.7352,12.8212,12.3865,12.4486,2973052.0
2022-10-10,12.4486,12.4773,11.9757,12.0187,3497078.0
2022-10-11,11.9805,12.2623,11.9518,12.076,4175704.0
2022-10-12,12.0856,12.0856,11.7607,11.9423,3649239.0
2022-10-13,11.8563,12.3817,11.5888,12.1811,6178151.0
2022-10-14,12.2671,12.334,11.9088,11.9423,2060666.0
2022-10-15,12.2671,12.334,11.9088,11.9423,2060666.0
2022-10-16,12.2671,12.334,11.9088,11.9423,2060666.0
2022-10-17,12.1525,12.2671,12.0904,12.1907,4729693.0
2022-10-18,12.4677,12.5537,12.0593,12.248,4218705.0
2022-10-19,12.0951,12.2862,11.7942,11.9996,5262919.0
2022-10-20,11.99,12.1238,11.7894,11.8563,3210852.0
2022-10-21,11.8754,11.9614,11.6843,11.8467,2647805.0
2022-10-22,11.8754,11.9614,11.6843,11.8467,2647805.0
2022-10-23,11.8754,11.9614,11.6843,11.8467,2647805.0
2022-10-24,11.9518,12.3005,11.8849,12.1333,2560778.0
2022-10-25,12.1047,12.6684,12.0569,12.5728,4943148.0
2022-10-26,12.5442,12.6684,12.4486,12.5059,2059159.0
2022-10-27,12.6301,12.8785,12.5728,12.6588,2180964.0
2022-10-28,12.7257,12.8881,12.5728,12.8594,3281945.0
2022-10-29,12.7257,12.8881,12.5728,12.8594,3281945.0
2022-10-30,12.7257,12.8881,12.5728,12.8594,3281945.0
2022-10-31,12.783,13.1078,12.7161,13.041,4565915.0
2022-11-01,13.0696,13.1843,12.8642,13.041,2426074.0
2022-11-02,12.9263,13.3849,12.8881,12.8976,3289628.0
2022-11-03,12.8212,13.1078,12.6684,12.8117,1806942.0
2022-11-04,12.9454,13.1174,12.5633,12.7448,3374611.0
2022-11-05,12.9454,13.1174,12.5633,12.7448,3374611.0
2022-11-06,12.9454,13.1174,12.5633,12.7448,3374611.0
2022-11-07,12.9072,13.0696,12.6301,12.8785,4067150.0
2022-11-08,12.9645,13.0601,12.7854,12.9741,4984327.0
2022-11-09,12.7046,12.8634,12.6372,12.7527,3471378.0
2022-11-10,13.1281,13.6382,13.1233,13.5227,7005467.0
2022-11-11,13.6093,13.6526,13.157,13.2243,2108374.0
2022-11-12,13.6093,13.6526,13.157,13.2243,2108374.0
2022-11-13,13.6093,13.6526,13.157,13.2243,2108374.0
2022-11-14,13.1281,13.157,12.6853,12.8875,7008075.0
2022-11-15,13.0607,13.2339,12.6132,12.7912,3470989.0
2022-11-16,12.7335,12.8008,12.565,12.7431,2784901.0
2022-11-17,12.6276,12.7046,12.5169,12.6757,2086710.0
2022-11-18,12.8586,12.9452,12.6276,12.7912,2206170.0
2022-11-19,12.8586,12.9452,12.6276,12.7912,2206170.0
2022-11-20,12.8586,12.9452,12.6276,12.7912,2206170.0
2022-11-21,12.7816,12.9163,12.7768,12.9067,1956643.0
2022-11-22,12.9356,13.0944,12.9356,12.9452,2513045.0
2022-11-23,12.9452,13.1088,12.8778,13.0318,1804735.0
2022-11-24,12.9452,13.1088,12.8778,13.0318,1804735.0
2022-11-25,13.0222,13.0896,12.9308,13.08,508337.0
2022-11-26,13.0222,13.0896,12.9308,13.08,508337.0
2022-11-27,13.0222,13.0896,12.9308,13.08,508337.0
2022-11-28,12.9548,13.1377,12.8538,12.8971,1930334.0
2022-11-29,12.8201,13.0703,12.7623,13.0222,2057552.0
2022-11-30,12.9548,13.2773,12.772,13.2147,3204083.0
2022-12-01,13.3109,13.4168,12.9356,12.9837,2924018.0
2022-12-02,12.849,12.9356,12.7912,12.8105,2188514.0
2022-12-03,12.849,12.9356,12.7912,12.8105,2188514.0
2022-12-04,12.849,12.9356,12.7912,12.8105,2188514.0
2022-12-05,12.6757,12.695,12.387,12.4543,2529925.0
2022-12-06,12.4351,12.5169,12.1897,12.3292,2456080.0
2022-12-07,12.2811,12.5602,12.233,12.4928,4125809.0
2022-12-08,12.5891,12.6805,12.4832,12.618,1627112.0
2022-12-09,12.5698,12.7046,12.5506,12.5795,2584869.0
2022-12-10,12.5698,12.7046,12.5506,12.5795,2584869.0
2022-12-11,12.5698,12.7046,12.5506,12.5795,2584869.0
2022-12-12,12.6468,12.7431,12.464,12.7238,2861346.0
2022-12-13,12.9837,13.0607,12.6372,12.6853,3100883.0
2022-12-14,12.6757,12.8538,12.5987,12.6372,2690670.0
2022-12-15,12.5217,12.6902,12.4399,12.5217,3817288.0
2022-12-16,12.3774,12.5073,12.1127,12.2137,7467706.0
2022-12-17,12.3774,12.5073,12.1127,12.2137,7467706.0
2022-12-18,12.3774,12.5073,12.1127,12.2137,7467706.0
2022-12-19,12.2234,12.334,12.0982,12.1849,3867566.0
2022-12-20,12.233,12.3196,12.1464,12.1945,2536861.0
2022-12-21,12.3774,12.642,12.3774,12.6083,4261371.0
2022-12-22,12.5121,12.5602,12.1849,12.3677,3734174.0
2022-12-23,12.3485,12.4543,12.2667,12.4447,1606150.0
2022-12-24,12.3485,12.4543,12.2667,12.4447,1606150.0
2022-12-25,12.3485,12.4543,12.2667,12.4447,1606150.0
2022-12-26,12.3485,12.4543,12.2667,12.4447,1606150.0
2022-12-27,12.4255,12.5025,12.3966,12.4543,2241612.0
2022-12-28,12.4736,12.4928,12.3004,12.31,1493190.0
2022-12-29,12.3774,12.6035,12.334,12.5602,1822268.0
2022-12-30,12.4543,12.5506,12.4158,12.5121,1609714.0
2022-12-31,12.4543,12.5506,12.4158,12.5121,1609714.0
2023-01-01,12.4543,12.5506,12.4158,12.5121,1609714.0
2023-01-02,12.4543,12.5506,12.4158,12.5121,1609714.0
2023-01-03,12.6083,12.7383,12.4977,12.618,2464456.0
2023-01-04,12.7046,12.8682,12.618,12.6565,1710851.0
2023-01-05,12.5506,12.5747,12.3966,12.4158,2140053.0
2023-01-06,12.1656,12.3004,11.857,12.2522,3851729.0
2023-01-07,12.1656,12.3004,11.857,12.2522,3851729.0
2023-01-08,12.1656,12.3004,11.857,12.2522,3851729.0
2023-01-09,12.3004,12.488,12.1945,12.233,3840966.0
2023-01-10,12.1945,12.4158,12.0934,12.4062,3134864.0
2023-01-11,12.4928,12.7046,12.4928,12.5795,4606440.0
2023-01-12,12.6853,12.8008,12.5891,12.7912,2737468.0
2023-01-13,12.695,12.8105,12.5891,12.7527,1685603.0
2023-01-14,12.695,12.8105,12.5891,12.7527,1685603.0
2023-01-15,12.695,12.8105,12.5891,12.7527,1685603.0
2023-01-16,12.695,12.8105,12.5891,12.7527,1685603.0
2023-01-17,12.8008,12.8923,12.695,12.8393,2424285.0
2023-01-18,12.8586,13.2099,12.8105,12.9356,4854658.0
2023-01-19,12.8008,13.1473,12.7623,13.1088,4352271.0
2023-01-20,13.2243,13.3061,13.0607,13.2051,3037954.0
2023-01-21,13.2243,13.3061,13.0607,13.2051,3037954.0
2023-01-22,13.2243,13.3061,13.0607,13.2051,3037954.0
2023-01-23,13.2051,13.4072,13.1762,13.3302,3553950.0
2023-01-24,13.2821,13.4457,13.233,13.2339,2038700.0
2023-01-25,13.157,13.3687,13.0896,13.3302,2297404.0
2023-01-26,13.4264,13.8451,13.4168,13.7922,5275423.0
2023-01-27,13.7922,13.8499,13.5804,13.6286,2200457.0
2023-01-28,13.7922,13.8499,13.5804,13.6286,2200457.0
2023-01-29,13.7922,13.8499,13.5804,13.6286,2200457.0
2023-01-30,13.5516,13.6478,13.3446,13.3783,2011466.0
2023-01-31,13.3976,13.6093,13.3687,13.5901,2410623.0
2023-02-01,13.5034,13.7729,13.4168,13.6959,2786017.0
2023-02-02,14.1387,14.1387,13.5708,13.7537,4574438.0
2023-02-03,13.6093,13.8211,13.4938,13.6382,3651186.0
2023-02-04,13.6093,13.8211,13.4938,13.6382,3651186.0
2023-02-05,13.6093,13.8211,13.4938,13.6382,3651186.0
2023-02-06,13.5516,13.6189,13.2051,13.2628,2725203.0
2023-02-07,13.1858,13.5131,13.1185,13.4746,2699505.0
2023-02-08,13.3494,13.5034,13.3206,13.4361,2403049.0
2023-02-09,13.5131,13.5708,13.2821,13.2917,1979551.0
2023-02-10,13.3013,13.5131,13.2917,13.3976,2519962.0
2023-02-11,13.3013,13.5131,13.2917,13.3976,2519962.0
2023-02-12,13.3013,13.5131,13.2917,13.3976,2519962.0
2023-02-13,13.3687,13.6141,13.3687,13.5804,1636945.0
2023-02-14,13.5804,13.6959,13.4264,13.5419,1705077.0
2023-02-15,13.4553,13.6671,13.4553,13.6478,1764815.0
2023-02-16,13.5218,13.735,13.4927,13.58,1905232.0
2023-02-17,13.5896,13.6866,13.5073,13.609,3227105.0
2023-02-18,13.5896,13.6866,13.5073,13.609,3227105.0
2023-02-19,13.5896,13.6866,13.5073,13.609,3227105.0
2023-02-20,13.5896,13.6866,13.5073,13.609,3227105.0
2023-02-21,13.4733,13.5218,13.1001,13.1825,2814783.0
2023-02-22,13.1632,13.3473,13.1389,13.2213,2491906.0
2023-02-23,13.3182,13.3958,13.1001,13.3086,1384951.0
2023-02-24,13.231,13.3764,13.1147,13.3667,1752191.0
2023-02-25,13.231,13.3764,13.1147,13.3667,1752191.0
2023-02-26,13.231,13.3764,13.1147,13.3667,1752191.0
2023-02-27,13.483,13.5412,13.294,13.357,2207634.0
2023-02-28,13.3182,13.483,13.2795,13.3376,3528160.0
2023-03-01,13.2795,13.4443,13.1389,13.2989,2828288.0
2023-03-02,13.2116,13.3861,13.1425,13.3279,1592293.0
2023-03-03,13.3182,13.5024,13.3182,13.483,1524871.0
2023-03-04,13.3182,13.5024,13.3182,13.483,1524871.0
2023-03-05,13.3182,13.5024,13.3182,13.483,1524871.0
2023-03-06,13.5412,13.8126,13.3764,13.4152,3062322.0
2023-03-07,13.3861,13.5073,13.2843,13.3958,2233749.0
2023-03-08,13.4055,13.4297,13.2698,13.3861,2361756.0
2023-03-09,13.3958,13.4394,12.8627,12.9208,3559569.0
2023-03-10,12.6882,12.8336,12.315,12.504,3981360.0
2023-03-11,12.6882,12.8336,12.315,12.504,3981360.0
2023-03-12,12.6882,12.8336,12.315,12.504,3981360.0
2023-03-13,12.3392,12.3877,11.8255,12.0872,6044552.0
2023-03-14,12.5622,12.7657,12.2229,12.3296,6373896.0
2023-03-15,12.0,12.2859,11.9224,12.2035,5511978.0
2023-03-16,12.1066,12.6397,11.8546,12.4168,4460828.0
2023-03-17,12.252,12.252,11.7819,12.0097,22212465.0
2023-03-18,12.252,12.252,11.7819,12.0097,22212465.0
2023-03-19,12.252,12.252,11.7819,12.0097,22212465.0
2023-03-20,12.1551,12.3489,12.0969,12.2229,5364293.0
2023-03-21,12.5331,12.5913,12.4071,12.4362,3827621.0
2023-03-22,12.3877,12.4556,12.126,12.126,2825398.0
2023-03-23,12.1842,12.2762,11.9709,12.0,2602029.0
2023-03-24,11.8255,12.4168,11.7867,12.3683,3967062.0
2023-03-25,11.8255,12.4168,11.7867,12.3683,3967062.0
2023-03-26,11.8255,12.4168,11.7867,12.3683,3967062.0
2023-03-27,12.5428,12.6107,12.3635,12.4556,1747825.0
2023-03-28,12.4265,12.601,12.3877,12.601,3040641.0
2023-03-29,12.7076,12.8336,12.6688,12.8239,2809916.0
2023-03-30,12.9014,12.9402,12.7609,12.8724,1961167.0
2023-03-31,12.9014,13.0468,12.8627,13.0081,2147394.0
2023-04-01,12.9014,13.0468,12.8627,13.0081,2147394.0
2023-04-02,12.9014,13.0468,12.8627,13.0081,2147394.0
2023-04-03,12.9693,13.1098,12.9208,13.0468,1790590.0
2023-04-04,13.0662,13.1147,12.7464,12.7851,1543215.0
2023-04-05,12.7076,12.8821,12.7076,12.8627,1804593.0
2023-04-06,12.8627,13.0275,12.8239,12.8433,1625434.0
2023-04-07,12.8627,13.0275,12.8239,12.8433,1625434.0
2023-04-08,12.8627,13.0275,12.8239,12.8433,1625434.0
2023-04-09,12.8627,13.0275,12.8239,12.8433,1625434.0
2023-04-10,12.8239,12.8917,12.7076,12.853,2457101.0
2023-04-11,13.2116,13.4539,13.0808,13.3376,4559544.0
2023-04-12,13.4733,13.735,13.4055,13.6478,2792263.0
2023-04-13,13.6187,13.7157,13.483,13.6769,1471015.0
2023-04-14,13.7447,13.8417,13.6139,13.7157,1283726.0
2023-04-15,13.7447,13.8417,13.6139,13.7157,1283726.0
2023-04-16,13.7447,13.8417,13.6139,13.7157,1283726.0
2023-04-17,13.5993,13.832,13.58,13.8126,1528221.0
2023-04-18,13.7932,13.8804,13.706,13.8417,1680002.0
2023-04-19,13.8223,13.9289,13.6866,13.8804,1444060.0
2023-04-20,13.8126,13.9289,13.7738,13.8998,1421816.0
2023-04-21,13.8611,13.8974,13.7447,13.8611,1152759.0
2023-04-22,13.8611,13.8974,13.7447,13.8611,1152759.0
2023-04-23,13.8611,13.8974,13.7447,13.8611,1152759.0
2023-04-24,13.8126,13.9386,13.7641,13.8707,1593962.0
2023-04-25,13.7447,13.8853,13.7011,13.7544,1246996.0
2023-04-26,13.6672,13.8368,13.5993,13.6381,2564640.0
2023-04-27,13.6672,14.2827,13.6487,14.1615,3239413.0
2023-04-28,14.1518,14.4814,14.1228,14.4136,2607091.0
2023-04-29,14.1518,14.4814,14.1228,14.4136,2607091.0
2023-04-30,14.1518,14.4814,14.1228,14.4136,2607091.0
2023-05-01,14.3457,14.525,14.3118,14.462,2416082.0
2023-05-02,14.3651,14.3893,13.769,14.1228,3636474.0
2023-05-03,14.2197,14.5299,14.0743,14.1131,3414635.0
2023-05-04,14.0743,14.2875,13.5363,13.9289,2454221.0
2023-05-05,14.2294,14.4136,14.1615,14.3166,2050877.0
2023-05-06,14.2294,14.4136,14.1615,14.3166,2050877.0
2023-05-07,14.2294,14.4136,14.1615,14.3166,2050877.0
2023-05-08,14.3942,14.4329,14.2148,14.3069,1240676.0
2023-05-09,14.21,14.4329,14.2003,14.3748,1948002.0
2023-05-10,14.5016,14.5407,14.2577,14.3065,1722007.0
2023-05-11,14.2284,14.4724,14.1601,14.4626,1439763.0
2023-05-12,14.5212,14.5748,14.3455,14.3943,1265425.0
2023-05-13,14.5212,14.5748,14.3455,14.3943,1265425.0
2023-05-14,14.5212,14.5748,14.3455,14.3943,1265425.0
2023-05-15,14.4626,14.5992,14.4236,14.5309,1955987.0
2023-05-16,14.4919,14.5309,14.3748,14.3845,2880058.0
2023-05-17,14.5309,14.8237,14.4919,14.7847,2511671.0
2023-05-18,14.7261,15.0969,14.7066,15.0579,1838220.0
2023-05-19,15.0872,15.0969,14.7651,14.8237,1686193.0
2023-05-20,15.0872,15.0969,14.7651,14.8237,1686193.0
2023-05-21,15.0872,15.0969,14.7651,14.8237,1686193.0
2023-05-22,14.853,14.892,14.7066,14.7066,1761283.0
2023-05-23,14.7066,14.931,14.6675,14.7359,1575686.0
2023-05-24,14.648,14.6871,14.4675,14.5407,1804759.0
2023-05-25,14.4724,14.6383,14.3699,14.5407,1745532.0
2023-05-26,14.5504,15.0384,14.4968,14.7651,2868845.0
2023-05-27,14.5504,15.0384,14.4968,14.7651,2868845.0
2023-05-28,14.5504,15.0384,14.4968,14.7651,2868845.0
2023-05-29,14.5504,15.0384,14.4968,14.7651,2868845.0
2023-05-30,14.892,15.1506,14.8627,15.0969,2102494.0
2023-05-31,15.0091,15.0969,14.6871,14.7554,2550955.0
2023-06-01,14.7554,14.9164,14.6383,14.8334,2437768.0
2023-06-02,14.9603,15.2531,14.9603,15.1848,1719669.0
2023-06-03,14.9603,15.2531,14.9603,15.1848,1719669.0
2023-06-04,14.9603,15.2531,14.9603,15.1848,1719669.0
2023-06-05,15.0774,15.1165,14.7749,14.9798,2188305.0
2023-06-06,15.0189,15.5019,15.0042,15.4873,1909923.0
2023-06-07,15.5361,15.6825,15.4043,15.6044,2709761.0
2023-06-08,15.5263,15.6239,15.4336,15.5068,1491693.0
2023-06-09,15.4971,15.5263,15.4336,15.4678,1161903.0
2023-06-10,15.4971,15.5263,15.4336,15.4678,1161903.0
2023-06-11,15.4971,15.5263,15.4336,15.4678,1161903.0
2023-06-12,15.4092,15.458,15.2287,15.3019,2376371.0
2023-06-13,15.2726,15.419,15.1555,15.1945,2962353.0
2023-06-14,15.1555,15.1945,14.9164,14.9701,2207155.0
2023-06-15,14.892,15.0384,14.8042,15.0189,4096901.0
2023-06-16,15.1067,15.1165,14.8286,14.931,7780081.0
2023-06-17,15.1067,15.1165,14.8286,14.931,7780081.0
2023-06-18,15.1067,15.1165,14.8286,14.931,7780081.0
2023-06-19,15.1067,15.1165,14.8286,14.931,7780081.0
2023-06-20,14.9018,15.1165,14.7847,15.0774,2489745.0
2023-06-21,15.0189,15.0579,14.8627,14.931,1636156.0
2023-06-22,14.9018,14.9603,14.7895,14.7944,1102159.0
2023-06-23,14.6871,14.9018,14.6578,14.853,2955421.0
2023-06-24,14.6871,14.9018,14.6578,14.853,2955421.0
2023-06-25,14.6871,14.9018,14.6578,14.853,2955421.0
2023-06-26,14.8237,14.9701,14.7554,14.7554,1165750.0
2023-06-27,14.7554,15.0091,14.7456,14.9701,1727457.0
2023-06-28,14.9408,15.1653,14.8578,15.1555,2776007.0
2023-06-29,15.2433,15.3019,15.1506,15.2824,1392950.0
2023-06-30,15.4385,15.5507,15.3165,15.4092,2094264.0
2023-07-01,15.4385,15.5507,15.3165,15.4092,2094264.0
2023-07-02,15.4385,15.5507,15.3165,15.4092,2094264.0
2023-07-03,15.3604,15.6093,15.3604,15.5946,826500.0
2023-07-04,15.3604,15.6093,15.3604,15.5946,826500.0
2023-07-05,15.4678,15.4775,15.3214,15.3214,1237104.0
2023-07-06,14.9408,15.075,14.8237,15.0091,2408793.0
2023-07-07,15.0384,15.3312,15.0384,15.2043,2365096.0
2023-07-08,15.0384,15.3312,15.0384,15.2043,2365096.0
2023-07-09,15.0384,15.3312,15.0384,15.2043,2365096.0
2023-07-10,15.175,15.3995,15.1555,15.3507,2201554.0
2023-07-11,15.3995,15.5849,15.3995,15.4775,1650234.0
2023-07-12,15.6434,15.702,15.5995,15.6922,1528193.0
2023-07-13,15.6922,15.8289,15.6776,15.741,2306519.0
2023-07-14,15.7996,15.7996,15.5898,15.6727,2215343.0
2023-07-15,15.7996,15.7996,15.5898,15.6727,2215343.0
2023-07-16,15.7996,15.7996,15.5898,15.6727,2215343.0
2023-07-17,15.6825,15.9508,15.6434,15.9362,2077838.0
2023-07-18,15.9948,16.1021,15.9118,15.985,1593003.0
2023-07-19,16.0631,16.1899,15.9948,16.1899,1413795.0
2023-07-20,16.2485,16.3217,16.1216,16.1899,1436162.0
2023-07-21,16.268,16.2973,16.1265,16.1704,1444275.0
2023-07-22,16.268,16.2973,16.1265,16.1704,1444275.0
2023-07-23,16.268,16.2973,16.1265,16.1704,1444275.0
2023-07-24,16.1802,16.3461,16.1802,16.3461,985957.0
2023-07-25,16.2875,16.4925,16.2436,16.2875,1827947.0
2023-07-26,16.268,16.4876,16.268,16.4241,2784316.0
2023-07-27,16.4827,16.5486,16.4144,16.4632,1681661.0
2023-07-28,16.59,16.6632,16.3656,16.4632,1828410.0
2023-07-29,16.59,16.6632,16.3656,16.4632,1828410.0
2023-07-30,16.59,16.6632,16.3656,16.4632,1828410.0
2023-07-31,16.5412,16.5608,16.2485,16.3363,1595846.0
2023-08-01,16.2875,16.3753,16.229,16.3558,1246424.0
2023-08-02,16.268,16.6486,16.2485,16.4925,2519272.0
2023-08-03,16.8535,17.4488,16.795,17.2244,3669671.0
2023-08-04,17.1658,17.7026,17.1561,17.5464,2245626.0
2023-08-05,17.1658,17.7026,17.1561,17.5464,2245626.0
2023-08-06,17.1658,17.7026,17.1561,17.5464,2245626.0
2023-08-07,17.6147,17.8099,17.5318,17.644,2123358.0
2023-08-08,17.4683,17.7123,17.4,17.6147,2152648.0
2023-08-09,17.6196,17.8553,17.5607,17.7375,1850062.0
2023-08-10,17.875,17.9241,17.433,17.492,1471168.0
2023-08-11,17.4527,17.6295,17.4232,17.5705,1209671.0
2023-08-12,17.4527,17.6295,17.4232,17.5705,1209671.0
2023-08-13,17.4527,17.6295,17.4232,17.5705,1209671.0
2023-08-14,17.5705,17.6736,17.4772,17.6491,1338495.0
2023-08-15,17.5509,17.5509,17.3545,17.3643,1094507.0
2023-08-16,17.325,17.4723,17.0696,17.0795,1311583.0
2023-08-17,17.0893,17.1924,16.8928,16.9125,1023682.0
2023-08-18,16.7946,16.9812,16.7848,16.9125,3876200.0
2023-08-19,16.7946,16.9812,16.7848,16.9125,3876200.0
2023-08-20,16.7946,16.9812,16.7848,16.9125,3876200.0
2023-08-21,16.9223,17.0107,16.6768,16.6964,2818232.0
2023-08-22,16.6964,16.7995,16.5393,16.5491,1505845.0
2023-08-23,16.5786,16.7062,16.5245,16.6866,2115403.0
2023-08-24,16.667,16.937,16.6424,16.8634,1571191.0
2023-08-25,16.9125,17.158,16.8241,17.0205,1628011.0
2023-08-26,16.9125,17.158,16.8241,17.0205,1628011.0
2023-08-27,16.9125,17.158,16.8241,17.0205,1628011.0
2023-08-28,17.0402,17.1875,17.0009,17.05,1547197.0
2023-08-29,16.9812,17.1531,16.9321,17.1482,848098.0
2023-08-30,17.1482,17.2906,17.1384,17.1875,1505355.0
2023-08-31,17.2661,17.3446,17.1777,17.2661,1450259.0
2023-09-01,17.3152,17.5558,17.3152,17.4527,1033034.0
2023-09-02,17.3152,17.5558,17.3152,17.4527,1033034.0
2023-09-03,17.3152,17.5558,17.3152,17.4527,1033034.0
