,TOWN US Equity,TOWN US Equity,TOWN US Equity,TOWN US Equity,TOWN US Equity
2023-08-13,24.164,24.7375,24.164,24.5528,148210.0
2023-08-14,24.3973,24.5236,24.1348,24.4556,135387.0
2023-08-15,24.1057,24.4653,23.7849,23.8238,194665.0
2023-08-16,23.8141,24.0862,23.4399,23.4447,157031.0
2023-08-17,23.5808,24.2408,23.4836,23.61,136138.0
2023-08-18,23.4544,23.8918,23.4544,23.6974,112772.0
2023-08-19,23.4544,23.8918,23.4544,23.6974,112772.0
2023-08-20,23.4544,23.8918,23.4544,23.6974,112772.0
2023-08-21,23.6974,23.6974,23.1434,23.2503,102287.0
2023-08-22,23.2309,23.3621,22.463,22.531,140602.0
2023-08-23,22.4824,22.7352,22.2589,22.5894,156964.0
2023-08-24,22.4824,22.9296,22.4824,22.8226,132314.0
2023-08-25,22.8421,23.0169,22.4922,22.7838,104305.0
2023-08-26,22.8421,23.0169,22.4922,22.7838,104305.0
2023-08-27,22.8421,23.0169,22.4922,22.7838,104305.0
2023-08-28,22.9393,23.2503,22.9198,22.9879,110320.0
2023-08-29,22.9782,23.3281,22.7546,23.1531,117086.0
2023-08-30,23.0948,23.1531,22.8421,22.9101,129555.0
2023-08-31,22.9004,23.1434,22.8226,22.9393,208835.0
2023-09-01,23.0462,23.5808,23.0462,23.5711,212179.0
2023-09-02,23.0462,23.5808,23.0462,23.5711,212179.0
2023-09-03,23.0462,23.5808,23.0462,23.5711,212179.0
2023-09-04,23.0462,23.5808,23.0462,23.5711,212179.0
2023-09-05,23.4156,23.4156,22.9174,22.9296,168279.0
2023-09-06,22.9587,23.017,22.4338,22.5019,155090.0
2023-09-07,22.4727,22.5602,22.0645,22.1325,181802.0
2023-09-08,22.2103,22.2103,21.8215,22.045,146034.0
2023-09-09,22.2103,22.2103,21.8215,22.045,146034.0
2023-09-10,22.2103,22.2103,21.8215,22.045,146034.0
2023-09-11,22.2006,22.5408,22.2006,22.2978,148975.0
2023-09-12,22.3269,22.9782,22.3172,22.774,185142.0
2023-09-13,22.6671,22.6963,22.3755,22.5213,185140.0
2023-09-14,22.6963,23.0754,22.6963,23.0754,195155.0
2023-09-15,23.0754,23.2406,22.6866,22.706,697788.0
2023-09-16,23.0754,23.2406,22.6866,22.706,697788.0
2023-09-17,23.0754,23.2406,22.6866,22.706,697788.0
2023-09-18,22.7157,22.8129,22.2589,22.2978,307625.0
2023-09-19,22.3658,22.5894,22.3075,22.5699,209883.0
2023-09-20,22.7254,22.8421,22.4533,22.463,203753.0
2023-09-21,22.3366,22.5408,22.1228,22.3755,200693.0
2023-09-22,22.395,22.395,22.0936,22.2492,299123.0
2023-09-23,22.395,22.395,22.0936,22.2492,299123.0
2023-09-24,22.395,22.395,22.0936,22.2492,299123.0
2023-09-25,22.3269,22.8421,22.1617,22.8129,238973.0
2023-09-26,22.6477,22.9587,22.3561,22.3561,204803.0
2023-09-27,22.3852,22.4338,22.1228,22.2297,182505.0
2023-09-28,22.3182,22.613,22.3182,22.3869,141408.0
2023-09-29,22.554,22.8538,22.4115,22.5344,218078.0
2023-09-30,22.554,22.8538,22.4115,22.5344,218078.0
2023-10-01,22.554,22.8538,22.4115,22.5344,218078.0
2023-10-02,22.5344,22.5442,21.9939,22.0528,194642.0
2023-10-03,21.984,21.984,21.6008,21.7285,204566.0
2023-10-04,21.7776,22.0233,21.5418,21.9742,182779.0
2023-10-05,21.8956,22.4656,21.8563,22.3673,287318.0
2023-10-06,22.1511,22.5245,21.9054,22.3083,148761.0
2023-10-07,22.1511,22.5245,21.9054,22.3083,148761.0
2023-10-08,22.1511,22.5245,21.9054,22.3083,148761.0
2023-10-09,22.2002,22.6032,22.1904,22.4066,140931.0
2023-10-10,22.4951,22.613,22.3673,22.4263,176559.0
2023-10-11,22.4557,22.7162,22.2352,22.5147,125446.0
2023-10-12,22.5147,22.5147,22.1128,22.4263,206939.0
2023-10-13,22.6228,22.78,22.0626,22.1118,224137.0
2023-10-14,22.6228,22.78,22.0626,22.1118,224137.0
2023-10-15,22.6228,22.78,22.0626,22.1118,224137.0
2023-10-16,22.3968,22.5644,22.328,22.5344,178038.0
2023-10-17,22.3869,23.3009,22.3869,22.9864,247366.0
2023-10-18,22.8095,22.8881,22.2592,22.2887,133463.0
2023-10-19,22.3968,22.7211,22.2445,22.2985,152954.0
2023-10-20,22.3673,22.3673,21.6204,21.6499,226290.0
2023-10-21,22.3673,22.3673,21.6204,21.6499,226290.0
2023-10-22,22.3673,22.3673,21.6204,21.6499,226290.0
2023-10-23,21.4828,21.9447,21.4337,21.5811,160336.0
2023-10-24,21.7187,21.7187,21.2568,21.532,234926.0
2023-10-25,21.2863,21.7187,21.2863,21.6499,177424.0
2023-10-26,21.9939,22.6719,21.7187,22.5442,200675.0
2023-10-27,22.6621,23.124,21.9251,23.065,257722.0
2023-10-28,22.6621,23.124,21.9251,23.065,257722.0
2023-10-29,22.6621,23.124,21.9251,23.065,257722.0
2023-10-30,23.3206,23.9299,23.3206,23.7038,179388.0
2023-10-31,23.6842,24.0173,23.3795,23.5269,184515.0
2023-11-01,23.4778,23.6449,23.1731,23.6056,218504.0
2023-11-02,23.8414,24.7848,23.522,24.7652,209161.0
2023-11-03,25.4236,25.8364,25.1092,25.6104,264761.0
2023-11-04,25.4236,25.8364,25.1092,25.6104,264761.0
2023-11-05,25.4236,25.8364,25.1092,25.6104,264761.0
2023-11-06,25.5612,25.689,25.1485,25.2173,143696.0
2023-11-07,25.1092,25.1583,24.8546,25.0207,142234.0
2023-11-08,25.0993,25.0993,24.5293,24.6473,130271.0
2023-11-09,24.6964,24.8635,24.2591,24.3623,120998.0
2023-11-10,24.608,24.608,24.2443,24.4114,127429.0
2023-11-11,24.608,24.608,24.2443,24.4114,127429.0
2023-11-12,24.608,24.608,24.2443,24.4114,127429.0
2023-11-13,24.2345,24.6178,24.205,24.5588,98954.0
2023-11-14,25.0797,26.4948,25.0797,26.3474,300937.0
2023-11-15,26.2786,26.7209,26.2688,26.5341,258918.0
2023-11-16,26.5047,26.5931,26.2419,26.4752,217195.0
2023-11-17,26.829,27.0402,26.372,26.8093,308244.0
2023-11-18,26.829,27.0402,26.372,26.8093,308244.0
2023-11-19,26.829,27.0402,26.372,26.8093,308244.0
2023-11-20,26.7602,26.8093,26.3572,26.3867,158782.0
2023-11-21,26.3376,26.3376,25.8385,25.8954,134779.0
2023-11-22,26.2197,26.2688,25.8954,25.9936,154727.0
2023-11-23,26.2197,26.2688,25.8954,25.9936,154727.0
2023-11-24,26.0624,26.2541,25.9052,26.0231,57137.0
2023-11-25,26.0624,26.2541,25.9052,26.0231,57137.0
2023-11-26,26.0624,26.2541,25.9052,26.0231,57137.0
2023-11-27,25.8364,26.0133,25.6398,25.7283,151968.0
2023-11-28,25.6693,25.7627,25.4568,25.6005,119929.0
2023-11-29,25.8266,26.1633,25.6988,25.8462,266331.0
2023-11-30,26.0231,26.141,25.5612,25.8069,220933.0
2023-12-01,25.6497,27.2515,25.6497,27.1827,206616.0
2023-12-02,25.6497,27.2515,25.6497,27.1827,206616.0
2023-12-03,25.6497,27.2515,25.6497,27.1827,206616.0
2023-12-04,26.829,27.7036,26.824,27.6938,168412.0
2023-12-05,27.5758,27.8117,27.3695,27.5464,139901.0
2023-12-06,27.6741,28.4996,27.3793,27.4481,132265.0
2023-12-07,27.5365,27.8215,27.3203,27.8215,187683.0
2023-12-08,27.8117,28.2539,27.4186,28.1065,139106.0
2023-12-09,27.8117,28.2539,27.4186,28.1065,139106.0
2023-12-10,27.8117,28.2539,27.4186,28.1065,139106.0
2023-12-11,27.9984,28.1753,27.851,28.0574,165580.0
2023-12-12,28.0181,28.2638,27.7626,27.9198,155592.0
2023-12-13,28.0279,29.6986,27.8117,29.6691,462307.0
2023-12-14,29.9737,30.5437,29.3743,29.9836,405736.0
2023-12-15,29.8755,30.2489,29.2613,29.4627,679148.0
2023-12-16,29.8755,30.2489,29.2613,29.4627,679148.0
2023-12-17,29.8755,30.2489,29.2613,29.4627,679148.0
2023-12-18,29.4431,29.6887,29.0008,29.1581,259322.0
2023-12-19,29.1089,29.9443,29.1089,29.7969,208821.0
2023-12-20,29.7772,30.3668,29.4431,29.448,226042.0
2023-12-21,29.7575,29.7575,29.2367,29.5217,193908.0
2023-12-22,29.7674,30.0818,29.4873,29.6593,193857.0
2023-12-23,29.7674,30.0818,29.4873,29.6593,193857.0
2023-12-24,29.7674,30.0818,29.4873,29.6593,193857.0
2023-12-25,29.7674,30.0818,29.4873,29.6593,193857.0
2023-12-26,29.8656,30.2686,29.6396,30.2489,150648.0
2023-12-27,30.2096,30.4455,29.8558,30.3177,164883.0
2023-12-28,30.2285,30.3326,30.0205,30.1196,143955.0
2023-12-29,30.0502,30.1097,29.429,29.4855,232545.0
2023-12-30,30.0502,30.1097,29.429,29.4855,232545.0
2023-12-31,30.0502,30.1097,29.429,29.4855,232545.0
2024-01-01,30.0502,30.1097,29.429,29.4855,232545.0
2024-01-02,29.2972,29.7976,29.2279,29.4954,173692.0
2024-01-03,29.3864,29.3864,28.4253,28.4848,189099.0
2024-01-04,28.6631,29.2473,28.6334,29.1387,338854.0
2024-01-05,29.109,29.5845,28.9356,29.0594,242141.0
2024-01-06,29.109,29.5845,28.9356,29.0594,242141.0
2024-01-07,29.109,29.5845,28.9356,29.0594,242141.0
2024-01-08,28.9901,29.1745,28.7424,29.0198,182441.0
2024-01-09,28.6037,28.7572,28.4179,28.6136,134271.0
2024-01-10,28.4947,28.7268,28.2569,28.6532,156926.0
2024-01-11,28.465,28.5442,27.9894,28.5244,217052.0
2024-01-12,28.8415,29.0792,27.9894,28.4749,225043.0
2024-01-13,28.8415,29.0792,27.9894,28.4749,225043.0
2024-01-14,28.8415,29.0792,27.9894,28.4749,225043.0
2024-01-15,28.8415,29.0792,27.9894,28.4749,225043.0
2024-01-16,28.029,28.3362,27.8408,27.9101,214364.0
2024-01-17,27.4346,27.9795,27.2067,27.6922,154271.0
2024-01-18,27.9101,28.029,27.0085,27.8903,177292.0
2024-01-19,28.0984,28.3312,27.5733,28.3163,165347.0
2024-01-20,28.0984,28.3312,27.5733,28.3163,165347.0
2024-01-21,28.0984,28.3312,27.5733,28.3163,165347.0
2024-01-22,28.6235,29.0991,28.4352,29.0892,170445.0
2024-01-23,29.2675,29.431,28.5888,28.673,197785.0
2024-01-24,29.0693,29.2477,28.8018,28.9108,271389.0
2024-01-25,29.1783,29.1783,27.6624,28.247,512174.0
2024-01-26,28.6235,29.0991,26.7608,28.4253,206656.0
2024-01-27,28.6235,29.0991,26.7608,28.4253,206656.0
2024-01-28,28.6235,29.0991,26.7608,28.4253,206656.0
2024-01-29,28.6136,29.0892,28.3264,29.0792,195875.0
2024-01-30,29.1585,29.5142,29.0396,29.3765,157057.0
2024-01-31,28.9604,29.0198,27.8507,27.8507,284982.0
2024-02-01,28.0389,28.247,26.7906,27.6129,231858.0
2024-02-02,27.1968,27.8705,27.0382,27.5832,205228.0
2024-02-03,27.1968,27.8705,27.0382,27.5832,205228.0
2024-02-04,27.1968,27.8705,27.0382,27.5832,205228.0
2024-02-05,27.2959,27.3355,26.8599,27.177,165018.0
2024-02-06,27.068,27.4346,26.8401,26.9788,308840.0
2024-02-07,27.0482,27.0581,26.315,26.8599,183093.0
2024-02-08,26.9293,27.0382,26.6419,26.7509,235480.0
2024-02-09,26.7509,27.4742,26.4537,27.4247,227070.0
2024-02-10,26.7509,27.4742,26.4537,27.4247,227070.0
2024-02-11,26.7509,27.4742,26.4537,27.4247,227070.0
2024-02-12,27.2463,28.2619,27.2265,27.8903,205903.0
2024-02-13,27.068,27.1869,26.0574,26.4339,320893.0
2024-02-14,26.8005,27.0382,26.4042,27.0085,266785.0
2024-02-15,27.2067,27.9597,27.0581,27.821,241981.0
2024-02-16,27.5535,27.8309,27.2463,27.494,172804.0
2024-02-17,27.5535,27.8309,27.2463,27.494,172804.0
2024-02-18,27.5535,27.8309,27.2463,27.494,172804.0
2024-02-19,27.5535,27.8309,27.2463,27.494,172804.0
2024-02-20,27.068,27.8804,26.9491,27.2463,287993.0
2024-02-21,27.2166,27.276,26.8698,27.0382,253021.0
2024-02-22,26.8995,27.0977,26.5726,27.0382,308203.0
2024-02-23,27.0977,27.5435,26.7707,26.8104,194048.0
2024-02-24,27.0977,27.5435,26.7707,26.8104,194048.0
2024-02-25,27.0977,27.5435,26.7707,26.8104,194048.0
2024-02-26,26.8005,27.0084,26.4834,26.6618,218728.0
2024-02-27,26.8698,26.9788,26.5032,26.7113,185435.0
2024-02-28,26.4438,26.7311,26.424,26.4339,146994.0
2024-02-29,26.9491,27.2462,26.6518,26.8599,253767.0
2024-03-01,26.6717,26.8005,26.2654,26.6618,153586.0
2024-03-02,26.6717,26.8005,26.2654,26.6618,153586.0
2024-03-03,26.6717,26.8005,26.2654,26.6618,153586.0
2024-03-04,26.7212,27.0851,26.2555,26.3051,243513.0
2024-03-05,26.2555,27.1968,26.2555,27.1373,288341.0
2024-03-06,27.2859,27.5435,26.6419,27.1076,233670.0
2024-03-07,27.4544,27.712,27.0977,27.2463,306823.0
2024-03-08,27.712,27.7417,27.2364,27.2859,206459.0
2024-03-09,27.712,27.7417,27.2364,27.2859,206459.0
2024-03-10,27.712,27.7417,27.2364,27.2859,206459.0
2024-03-11,27.1571,27.4346,26.9194,27.0283,162019.0
2024-03-12,26.9392,26.9392,26.5032,26.7014,206379.0
2024-03-13,26.5726,26.9491,26.3051,26.4537,259415.0
2024-03-14,26.3447,26.424,25.5323,25.7106,300083.0
2024-03-15,25.5917,26.3546,25.4827,26.3249,666759.0
2024-03-16,25.5917,26.3546,25.4827,26.3249,666759.0
2024-03-17,25.5917,26.3546,25.4827,26.3249,666759.0
2024-03-18,26.2159,26.3348,25.8295,25.8493,262619.0
2024-03-19,25.7998,26.2853,25.7602,25.9979,224091.0
2024-03-20,25.9187,27.1274,25.8592,26.8698,418775.0
2024-03-21,27.0779,27.4841,26.9738,27.4445,268380.0
2024-03-22,27.4742,27.4742,27.0382,27.1175,259741.0
2024-03-23,27.4742,27.4742,27.0382,27.1175,259741.0
2024-03-24,27.4742,27.4742,27.0382,27.1175,259741.0
2024-03-25,27.1571,27.483,26.7707,26.7806,206186.0
2024-03-26,26.8698,27.1472,26.7212,26.85,307136.0
2024-03-27,27.04,27.79,27.04,27.77,218447.0
2024-03-28,27.7,28.2,27.42,28.06,422822.0
2024-03-29,27.7,28.2,27.42,28.06,422822.0
2024-03-30,27.7,28.2,27.42,28.06,422822.0
2024-03-31,27.7,28.2,27.42,28.06,422822.0
2024-04-01,27.97,28.055,27.09,27.54,313700.0
2024-04-02,27.18,27.6,26.81,26.99,248598.0
2024-04-03,26.75,27.28,26.75,27.11,257023.0
2024-04-04,27.41,27.7,27.13,27.16,388312.0
2024-04-05,27.02,27.39,27.0,27.22,196133.0
2024-04-06,27.02,27.39,27.0,27.22,196133.0
2024-04-07,27.02,27.39,27.0,27.22,196133.0
2024-04-08,27.27,27.7,27.27,27.66,190728.0
