,LYB US Equity,LYB US Equity,LYB US Equity,LYB US Equity,LYB US Equity
2022-07-06,77.1119,78.6625,75.9352,78.4709,2847768.0
2022-07-07,79.976,82.0009,79.976,80.9428,2257613.0
2022-07-08,81.5813,81.7364,79.6166,79.7935,1584011.0
2022-07-09,81.5813,81.7364,79.6166,79.7935,1584011.0
2022-07-10,81.5813,81.7364,79.6166,79.7935,1584011.0
2022-07-11,78.6716,80.2131,78.4618,78.9452,1838280.0
2022-07-12,78.4436,80.2724,78.1517,78.3797,1806077.0
2022-07-13,77.1757,77.951,76.4642,77.1483,2235704.0
2022-07-14,75.5065,76.3548,74.9227,76.2545,1639291.0
2022-07-15,77.878,78.6351,76.1724,77.2943,1364498.0
2022-07-16,77.878,78.6351,76.1724,77.2943,1364498.0
2022-07-17,77.878,78.6351,76.1724,77.2943,1364498.0
2022-07-18,79.0365,80.3317,78.4436,78.8267,1894505.0
2022-07-19,79.7479,82.5664,79.5837,81.4992,1672928.0
2022-07-20,80.733,81.4673,80.3408,81.18,1876643.0
2022-07-21,79.7935,80.5871,77.9784,79.374,2760494.0
2022-07-22,79.7023,80.3134,78.6351,79.1733,2061472.0
2022-07-23,79.7023,80.3134,78.6351,79.1733,2061472.0
2022-07-24,79.7023,80.3134,78.6351,79.1733,2061472.0
2022-07-25,79.4652,80.1949,78.8723,79.8391,2240143.0
2022-07-26,79.5108,80.2906,79.2098,79.5199,2416362.0
2022-07-27,79.675,81.0523,79.2006,80.6327,4029375.0
2022-07-28,81.5266,81.5266,79.9075,80.7786,3237624.0
2022-07-29,82.0921,82.3019,79.0729,81.2894,2909280.0
2022-07-30,82.0921,82.3019,79.0729,81.2894,2909280.0
2022-07-31,82.0921,82.3019,79.0729,81.2894,2909280.0
2022-08-01,80.2678,80.7239,77.7504,79.3101,2847920.0
2022-08-02,78.8175,79.4834,77.3125,77.9601,2565244.0
2022-08-03,78.9909,79.0547,77.8507,78.1243,2276129.0
2022-08-04,77.9784,78.7537,77.3034,77.9875,2478169.0
2022-08-05,77.5497,78.7674,77.4402,78.0878,1698726.0
2022-08-06,77.5497,78.7674,77.4402,78.0878,1698726.0
2022-08-07,77.5497,78.7674,77.4402,78.0878,1698726.0
2022-08-08,78.7719,79.5381,78.3615,78.4436,1819975.0
2022-08-09,78.5895,79.602,78.3387,79.5929,1341159.0
2022-08-10,81.0888,81.9827,80.6327,81.18,1228682.0
2022-08-11,82.156,84.3907,82.1468,83.3782,1604067.0
2022-08-12,83.2596,84.2402,82.9222,84.2174,1325294.0
2022-08-13,83.2596,84.2402,82.9222,84.2174,1325294.0
2022-08-14,83.2596,84.2402,82.9222,84.2174,1325294.0
2022-08-15,82.6394,82.7396,81.3827,82.5847,2137955.0
2022-08-16,82.7762,83.7101,82.482,83.3691,1664831.0
2022-08-17,82.3658,82.6668,81.5631,81.9188,1321223.0
2022-08-18,82.5482,83.515,82.1195,83.1502,1675910.0
2022-08-19,82.6485,82.9176,81.1891,81.4171,1657443.0
2022-08-20,82.6485,82.9176,81.1891,81.4171,1657443.0
2022-08-21,82.6485,82.9176,81.1891,81.4171,1657443.0
2022-08-22,79.9668,80.6008,79.2713,80.3134,1927362.0
2022-08-23,80.6601,82.6941,80.6053,82.2837,1878725.0
2022-08-24,81.8185,82.0374,80.277,80.4959,1825315.0
2022-08-25,81.2073,82.7671,81.1161,82.7488,1349489.0
2022-08-26,83.1278,83.2479,80.1332,80.2903,1397603.0
2022-08-27,83.1278,83.2479,80.1332,80.2903,1397603.0
2022-08-28,83.1278,83.2479,80.1332,80.2903,1397603.0
2022-08-29,78.5619,80.1054,78.0074,79.3383,1828624.0
2022-08-30,79.0518,79.2551,76.8151,77.2865,2270763.0
2022-08-31,77.0369,77.7809,76.1917,76.7134,2580115.0
2022-09-01,75.9463,76.1773,74.6246,75.6598,2334736.0
2022-09-02,76.2051,76.6857,74.2641,74.6616,3643198.0
2022-09-03,76.2051,76.6857,74.2641,74.6616,3643198.0
2022-09-04,76.2051,76.6857,74.2641,74.6616,3643198.0
2022-09-05,76.2051,76.6857,74.2641,74.6616,3643198.0
2022-09-06,75.7707,75.9925,74.0331,74.4675,3220977.0
2022-09-07,73.9406,75.5489,73.3306,75.327,2463202.0
2022-09-08,74.6801,76.3252,74.3288,76.2513,1583413.0
2022-09-09,77.7024,78.0166,77.0369,77.7578,1436495.0
2022-09-10,77.7024,78.0166,77.0369,77.7578,1436495.0
2022-09-11,77.7024,78.0166,77.0369,77.7578,1436495.0
2022-09-12,78.9871,79.9021,78.525,78.8485,1594461.0
2022-09-13,76.1311,77.3512,74.5691,74.9204,2551821.0
2022-09-14,74.7725,74.9204,72.2862,73.0164,3821466.0
2022-09-15,72.6005,73.6726,72.1661,72.7299,3039513.0
2022-09-16,71.7317,71.9627,70.155,71.3065,5703828.0
2022-09-17,71.7317,71.9627,70.155,71.3065,5703828.0
2022-09-18,71.7317,71.9627,70.155,71.3065,5703828.0
2022-09-19,70.068,72.3602,69.9201,72.1199,2516480.0
2022-09-20,71.0107,71.8426,70.715,71.5006,2883380.0
2022-09-21,71.9997,72.2862,69.9386,69.9663,2866681.0
2022-09-22,70.4932,70.9183,69.3933,69.421,2697441.0
2022-09-23,68.1455,68.5337,66.0475,67.5448,2755058.0
2022-09-24,68.1455,68.5337,66.0475,67.5448,2755058.0
2022-09-25,68.1455,68.5337,66.0475,67.5448,2755058.0
2022-09-26,66.9717,68.2195,66.1861,66.7314,2961107.0
2022-09-27,67.7389,68.2749,66.8793,67.7296,3111206.0
2022-09-28,68.0254,70.0865,67.8775,69.7815,2617485.0
2022-09-29,68.7925,69.2639,67.6927,69.1437,2725717.0
2022-09-30,69.3194,70.4285,68.7001,69.5781,2772812.0
2022-10-01,69.3194,70.4285,68.7001,69.5781,2772812.0
2022-10-02,69.3194,70.4285,68.7001,69.5781,2772812.0
2022-10-03,71.1679,72.8131,70.5116,72.2955,2819445.0
2022-10-04,73.1458,75.1838,73.1458,74.9296,2706205.0
2022-10-05,73.7003,75.4195,73.2382,74.7632,2669692.0
2022-10-06,74.0053,75.096,73.7373,74.0516,2551062.0
2022-10-07,73.3768,74.0885,72.1291,72.6652,2079618.0
2022-10-08,73.3768,74.0885,72.1291,72.6652,2079618.0
2022-10-09,73.3768,74.0885,72.1291,72.6652,2079618.0
2022-10-10,73.0811,73.9499,72.1753,72.5635,1688645.0
2022-10-11,71.7779,72.8038,71.0939,71.8333,1932354.0
2022-10-12,71.7224,71.9905,71.0662,71.3805,1564706.0
2022-10-13,69.9571,74.449,69.5412,73.9406,2202625.0
2022-10-14,74.4952,74.5414,71.593,71.9073,1811654.0
2022-10-15,74.4952,74.5414,71.593,71.9073,1811654.0
2022-10-16,74.4952,74.5414,71.593,71.9073,1811654.0
2022-10-17,73.1088,74.0516,72.1753,72.3879,2429957.0
2022-10-18,74.1255,74.9758,73.0441,74.144,1789599.0
2022-10-19,74.1625,74.8649,72.8315,73.0164,1734696.0
2022-10-20,73.2382,75.3409,72.7391,73.0534,2236527.0
2022-10-21,73.3861,76.1496,73.2382,75.937,2282771.0
2022-10-22,73.3861,76.1496,73.2382,75.937,2282771.0
2022-10-23,73.3861,76.1496,73.2382,75.937,2282771.0
2022-10-24,76.0849,76.3622,74.6616,75.1329,2116039.0
2022-10-25,74.6801,76.0017,74.181,75.6967,1971677.0
2022-10-26,76.3714,76.7504,75.2161,75.9925,2703787.0
2022-10-27,76.3299,77.3974,75.9786,76.2605,2135488.0
2022-10-28,70.544,73.6541,69.9622,72.0829,5161918.0
2022-10-29,70.544,73.6541,69.9622,72.0829,5161918.0
2022-10-30,70.544,73.6541,69.9622,72.0829,5161918.0
2022-10-31,71.1586,72.8593,70.6226,70.6595,3154397.0
2022-11-01,71.7594,73.0441,71.1309,72.5265,3450983.0
2022-11-02,72.1291,74.3288,71.2141,72.277,4025788.0
2022-11-03,71.0939,72.7484,70.8305,71.9165,3285072.0
2022-11-04,75.3085,78.4788,74.9666,77.3234,3504591.0
2022-11-05,75.3085,78.4788,74.9666,77.3234,3504591.0
2022-11-06,75.3085,78.4788,74.9666,77.3234,3504591.0
2022-11-07,76.963,77.6562,75.4934,77.2865,1899529.0
2022-11-08,77.7578,78.6451,76.6025,78.1645,1544932.0
2022-11-09,77.2495,77.3142,73.9591,74.0331,1668102.0
2022-11-10,76.7134,77.6746,75.8354,77.6007,2737812.0
2022-11-11,78.4788,82.8135,78.4788,82.3144,2721618.0
2022-11-12,78.4788,82.8135,78.4788,82.3144,2721618.0
2022-11-13,78.4788,82.8135,78.4788,82.3144,2721618.0
2022-11-14,81.5103,82.2128,80.5398,80.5491,1806229.0
2022-11-15,80.05,80.7155,78.2847,78.8207,1952938.0
2022-11-16,77.9057,78.2754,75.9278,76.4269,2786389.0
2022-11-17,74.9019,75.6598,73.8482,75.5951,2138208.0
2022-11-18,76.1404,76.5979,74.7586,76.0664,1677620.0
2022-11-19,76.1404,76.5979,74.7586,76.0664,1677620.0
2022-11-20,76.1404,76.5979,74.7586,76.0664,1677620.0
2022-11-21,74.6061,77.2587,74.0885,76.9537,1898576.0
2022-11-22,78.3309,80.9742,78.0628,80.8541,2823534.0
2022-11-23,80.4751,81.7321,80.0592,81.4179,2876256.0
2022-11-24,80.4751,81.7321,80.0592,81.4179,2876256.0
2022-11-25,81.5678,82.0597,81.0244,81.3148,1465163.0
2022-11-26,81.5678,82.0597,81.0244,81.3148,1465163.0
2022-11-27,81.5678,82.0597,81.0244,81.3148,1465163.0
2022-11-28,80.0032,80.1624,78.2418,78.4666,1751020.0
2022-11-29,79.3286,80.043,78.9726,79.4879,1936478.0
2022-11-30,79.4129,79.9188,78.1387,79.6471,4475919.0
2022-12-01,80.1343,80.9494,78.9772,79.3005,2320130.0
2022-12-02,79.0007,79.7502,79.0007,79.5441,2195696.0
2022-12-03,79.0007,79.7502,79.0007,79.5441,2195696.0
2022-12-04,79.0007,79.7502,79.0007,79.5441,2195696.0
2022-12-05,79.3005,79.6471,77.9232,78.2043,1471775.0
2022-12-06,78.2043,79.0528,76.2368,77.1081,1741671.0
2022-12-07,76.6584,77.2955,76.2555,76.5178,1556528.0
2022-12-08,77.2861,77.9138,75.9323,76.4335,1445699.0
2022-12-09,76.3867,77.5016,76.2836,76.3211,979531.0
2022-12-10,76.3867,77.5016,76.2836,76.3211,979531.0
2022-12-11,76.3867,77.5016,76.2836,76.3211,979531.0
2022-12-12,76.293,77.7827,75.6184,77.7265,1182315.0
2022-12-13,80.1999,80.6684,78.298,78.8133,1281928.0
2022-12-14,78.3636,79.5628,78.0872,78.401,1442185.0
2022-12-15,77.0987,77.7171,75.3467,75.5903,2057917.0
2022-12-16,74.9719,75.8386,74.2491,75.4966,3601939.0
2022-12-17,74.9719,75.8386,74.2491,75.4966,3601939.0
2022-12-18,74.9719,75.8386,74.2491,75.4966,3601939.0
2022-12-19,75.9932,76.6584,74.2037,75.2343,1583881.0
2022-12-20,75.684,76.5741,75.2155,75.6559,1163121.0
2022-12-21,76.4429,77.4594,76.2368,77.1081,1027081.0
2022-12-22,76.5272,76.7989,74.6534,76.3398,1024250.0
2022-12-23,76.4991,77.9045,76.1712,77.8857,863197.0
2022-12-24,76.4991,77.9045,76.1712,77.8857,863197.0
2022-12-25,76.4991,77.9045,76.1712,77.8857,863197.0
2022-12-26,76.4991,77.9045,76.1712,77.8857,863197.0
2022-12-27,78.0356,78.6353,77.8248,78.4666,886489.0
2022-12-28,78.3167,78.5463,76.6584,76.9207,934382.0
2022-12-29,77.3048,78.3167,76.9676,77.6702,839723.0
2022-12-30,77.1737,78.0356,77.0144,77.792,966198.0
2022-12-31,77.1737,78.0356,77.0144,77.792,966198.0
2023-01-01,77.1737,78.0356,77.0144,77.792,966198.0
2023-01-02,77.1737,78.0356,77.0144,77.792,966198.0
2023-01-03,77.9794,78.8882,77.5953,78.6915,1597528.0
2023-01-04,79.188,81.2024,79.1506,80.481,1975809.0
2023-01-05,79.5066,81.5022,79.1131,81.446,1556249.0
2023-01-06,82.4298,84.7066,82.3829,84.416,3945253.0
2023-01-07,82.4298,84.7066,82.3829,84.416,3945253.0
2023-01-08,82.4298,84.7066,82.3829,84.416,3945253.0
2023-01-09,84.9313,86.7302,84.2942,85.5778,2584408.0
2023-01-10,85.9151,86.14,84.5004,85.8964,4294844.0
2023-01-11,87.1518,87.7889,85.4654,86.927,1990061.0
2023-01-12,87.3954,88.6415,86.3273,87.7608,1389913.0
2023-01-13,86.6646,88.0044,86.6084,87.817,1297593.0
2023-01-14,86.6646,88.0044,86.6084,87.817,1297593.0
2023-01-15,86.6646,88.0044,86.6084,87.817,1297593.0
2023-01-16,86.6646,88.0044,86.6084,87.817,1297593.0
2023-01-17,87.0394,87.2174,85.4899,85.812,1952957.0
2023-01-18,86.8145,87.4797,84.9969,85.0906,1450441.0
2023-01-19,84.3223,85.0063,83.0762,84.594,1460775.0
2023-01-20,84.491,86.8604,84.3692,86.4772,2055150.0
2023-01-21,84.491,86.8604,84.3692,86.4772,2055150.0
2023-01-22,84.491,86.8604,84.3692,86.4772,2055150.0
2023-01-23,86.7864,87.7233,86.4304,87.0769,1504746.0
2023-01-24,86.1774,87.1237,85.6809,86.8895,1561976.0
2023-01-25,85.9432,87.1612,85.6012,87.105,1375223.0
2023-01-26,85.9526,88.9601,85.3061,88.8757,1680636.0
2023-01-27,88.3885,90.1874,88.0887,89.5222,1653418.0
2023-01-28,88.3885,90.1874,88.0887,89.5222,1653418.0
2023-01-29,88.3885,90.1874,88.0887,89.5222,1653418.0
2023-01-30,88.6509,89.7939,88.2574,88.501,1304906.0
2023-01-31,89.2974,90.684,89.0912,90.5903,1854603.0
2023-02-01,90.253,91.7989,89.2786,91.04,1664287.0
2023-02-02,90.9932,91.7052,89.5597,90.2811,2535861.0
2023-02-03,90.6465,93.0731,89.5128,91.9582,3690289.0
2023-02-04,90.6465,93.0731,89.5128,91.9582,3690289.0
2023-02-05,90.6465,93.0731,89.5128,91.9582,3690289.0
2023-02-06,92.0331,92.7827,90.4498,92.5578,2260488.0
2023-02-07,92.9794,94.4035,92.436,94.0288,2158155.0
2023-02-08,93.2418,94.2068,92.4875,92.6702,2120971.0
2023-02-09,93.4479,94.2349,91.9207,92.4173,1889599.0
2023-02-10,92.1456,93.2886,91.8739,93.1949,1375743.0
2023-02-11,92.1456,93.2886,91.8739,93.1949,1375743.0
2023-02-12,92.1456,93.2886,91.8739,93.1949,1375743.0
2023-02-13,93.2324,94.9095,92.8951,94.6378,1828459.0
2023-02-14,94.1506,94.59,92.9794,93.8133,1341455.0
2023-02-15,92.8857,93.9632,92.3611,93.7945,1235342.0
2023-02-16,92.792,93.5791,91.8926,92.5203,1373907.0
2023-02-17,91.8458,91.9395,90.7636,91.1806,2203971.0
2023-02-18,91.8458,91.9395,90.7636,91.1806,2203971.0
2023-02-19,91.8458,91.9395,90.7636,91.1806,2203971.0
2023-02-20,91.8458,91.9395,90.7636,91.1806,2203971.0
2023-02-21,91.0213,91.026,88.4167,88.9507,1988423.0
2023-02-22,89.2974,89.897,88.604,88.9039,1275139.0
2023-02-23,89.4941,89.7846,87.5641,88.679,1240114.0
2023-02-24,88.7446,90.7496,87.7514,90.5903,2026285.0
2023-02-25,88.7446,90.7496,87.7514,90.5903,2026285.0
2023-02-26,88.7446,90.7496,87.7514,90.5903,2026285.0
2023-02-27,91.3024,91.7146,89.5597,89.7658,1883017.0
2023-02-28,90.1125,90.9276,89.5878,89.9345,2703150.0
2023-03-01,89.7471,92.1268,89.7471,91.3305,1737516.0
2023-03-02,90.8152,92.0987,90.0937,91.5272,1933032.0
2023-03-03,92.0963,92.6938,90.9059,92.229,1513566.0
2023-03-04,92.0963,92.6938,90.9059,92.229,1513566.0
2023-03-05,92.0963,92.6938,90.9059,92.229,1513566.0
2023-03-06,91.6505,91.8022,89.9812,90.5408,1744835.0
2023-03-07,90.1329,90.683,88.0131,88.2834,2387489.0
2023-03-08,88.568,89.5923,88.1791,88.9853,2630438.0
2023-03-09,89.2414,89.4595,85.9986,86.4624,1708883.0
2023-03-10,86.3391,86.5619,83.6075,84.3473,1500119.0
2023-03-11,86.3391,86.5619,83.6075,84.3473,1500119.0
2023-03-12,86.3391,86.5619,83.6075,84.3473,1500119.0
2023-03-13,82.4788,83.4842,81.4165,82.3081,2241269.0
2023-03-14,84.7361,85.3621,82.0046,82.8866,2582240.0
2023-03-15,80.7146,80.781,78.9125,79.8231,2946530.0
2023-03-16,78.3909,80.9707,77.0536,80.6577,3575249.0
2023-03-17,80.9233,81.0751,79.301,80.3163,5374253.0
2023-03-18,80.9233,81.0751,79.301,80.3163,5374253.0
2023-03-19,80.9233,81.0751,79.301,80.3163,5374253.0
2023-03-20,82.0804,83.0763,81.758,82.6495,2248019.0
2023-03-21,84.6223,85.0776,83.247,83.9205,1527654.0
2023-03-22,83.7213,84.3662,82.1089,82.2986,1827156.0
2023-03-23,82.4124,83.873,80.8001,81.3217,2006948.0
2023-03-24,80.2878,82.3745,79.8058,82.1089,2952471.0
2023-03-25,80.2878,82.3745,79.8058,82.1089,2952471.0
2023-03-26,80.2878,82.3745,79.8058,82.1089,2952471.0
2023-03-27,83.0289,84.3188,82.4124,83.0194,3228657.0
2023-03-28,83.4462,85.457,83.3229,85.419,2116968.0
2023-03-29,86.709,87.1737,86.1968,86.8417,2225087.0
2023-03-30,87.8376,88.3024,87.1453,88.1127,3065790.0
2023-03-31,88.3593,89.1181,87.7523,89.0517,2010282.0
2023-04-01,88.3593,89.1181,87.7523,89.0517,2010282.0
2023-04-02,88.3593,89.1181,87.7523,89.0517,2010282.0
2023-04-03,89.7725,91.5556,89.6682,90.2942,2999730.0
2023-04-04,90.0001,90.242,87.8851,88.6154,2405571.0
2023-04-05,87.6859,89.5164,87.1832,89.4121,2294518.0
2023-04-06,89.0422,90.0144,88.3119,89.488,1800215.0
2023-04-07,89.0422,90.0144,88.3119,89.488,1800215.0
2023-04-08,89.0422,90.0144,88.3119,89.488,1800215.0
2023-04-09,89.0422,90.0144,88.3119,89.488,1800215.0
2023-04-10,89.8579,90.8443,89.4026,90.076,2415073.0
2023-04-11,90.6546,91.5841,90.4175,90.5408,1748174.0
2023-04-12,92.7507,93.1396,91.8971,92.2006,2859841.0
2023-04-13,89.8389,91.7833,88.2075,91.1098,3262366.0
2023-04-14,91.5793,92.0773,90.8158,91.8591,1883270.0
2023-04-15,91.5793,92.0773,90.8158,91.8591,1883270.0
2023-04-16,91.5793,92.0773,90.8158,91.8591,1883270.0
2023-04-17,92.2101,92.5989,91.622,92.2575,1693987.0
2023-04-18,92.6084,92.7981,91.3552,92.1437,1191901.0
2023-04-19,91.4703,91.7169,90.5408,91.4134,1034084.0
2023-04-20,90.3037,90.8822,89.5164,90.1424,1624606.0
2023-04-21,89.6777,89.7725,88.5585,88.9948,1599058.0
2023-04-22,89.6777,89.7725,88.5585,88.9948,1599058.0
2023-04-23,89.6777,89.7725,88.5585,88.9948,1599058.0
2023-04-24,89.2793,90.3037,88.9379,90.2373,2226834.0
2023-04-25,88.862,89.3742,86.083,86.3106,1760273.0
2023-04-26,85.6656,86.652,85.2293,85.9312,1432216.0
2023-04-27,86.3106,86.9176,85.438,86.6141,2145283.0
2023-04-28,88.3308,90.8727,88.3308,89.7346,3711023.0
2023-04-29,88.3308,90.8727,88.3308,89.7346,3711023.0
2023-04-30,88.3308,90.8727,88.3308,89.7346,3711023.0
2023-05-01,89.2603,89.763,88.0662,88.7007,1889515.0
2023-05-02,87.6385,87.8993,85.3906,87.2022,1624152.0
2023-05-03,86.8512,87.3302,84.8035,84.8689,1833424.0
2023-05-04,84.6508,85.917,83.8446,85.5803,1470354.0
2023-05-05,87.0599,87.8376,86.6615,87.6385,1383371.0
2023-05-06,87.0599,87.8376,86.6615,87.6385,1383371.0
2023-05-07,87.0599,87.8376,86.6615,87.6385,1383371.0
2023-05-08,88.5869,88.5869,86.8797,87.022,955276.0
2023-05-09,86.3391,87.1453,85.6988,86.5667,1201895.0
2023-05-10,87.4772,87.7807,84.9164,85.8743,1278177.0
2023-05-11,84.5749,85.1345,83.7118,84.1955,1798491.0
2023-05-12,84.6413,85.2863,84.2192,84.6603,1121650.0
2023-05-13,84.6413,85.2863,84.2192,84.6603,1121650.0
2023-05-14,84.6413,85.2863,84.2192,84.6603,1121650.0
2023-05-15,85.2863,85.9692,84.3378,85.457,1497329.0
2023-05-16,84.9069,85.2863,83.4605,83.6644,1101399.0
2023-05-17,84.4231,85.0302,83.5031,84.5654,1352580.0
2023-05-18,84.2998,85.5613,83.6833,85.4001,1143129.0
2023-05-19,86.2632,86.8039,85.604,86.2063,1652537.0
2023-05-20,86.2632,86.8039,85.604,86.2063,1652537.0
2023-05-21,86.2632,86.8039,85.604,86.2063,1652537.0
2023-05-22,86.1683,86.8417,85.5803,86.0071,1228200.0
2023-05-23,85.8364,86.8987,85.5992,86.0545,1590835.0
2023-05-24,86.1588,86.2727,84.7222,84.9353,1324163.0
2023-05-25,84.5275,85.1819,82.7444,84.1955,2401158.0
2023-05-26,84.7438,84.9218,83.8155,83.9935,2117167.0
2023-05-27,84.7438,84.9218,83.8155,83.9935,2117167.0
2023-05-28,84.7438,84.9218,83.8155,83.9935,2117167.0
2023-05-29,84.7438,84.9218,83.8155,83.9935,2117167.0
2023-05-30,83.955,84.0416,82.6755,83.4259,1715000.0
2023-05-31,82.6082,83.3585,81.5788,82.2907,5506342.0
2023-06-01,82.8871,83.7914,82.0454,83.3682,1982157.0
2023-06-02,84.8978,86.9661,84.4071,86.5043,2858944.0
2023-06-03,84.8978,86.9661,84.4071,86.5043,2858944.0
2023-06-04,84.8978,86.9661,84.4071,86.5043,2858944.0
2023-06-05,86.8891,87.7068,86.182,86.3119,1920344.0
2023-06-06,85.4461,86.0809,84.9074,85.6193,3125632.0
2023-06-07,85.8983,88.8853,85.7924,88.7362,2421581.0
2023-06-08,89.1306,89.5731,86.3408,87.0238,2092179.0
2023-06-09,86.6101,86.6775,84.917,85.6385,1777114.0
2023-06-10,86.6101,86.6775,84.917,85.6385,1777114.0
2023-06-11,86.6101,86.6775,84.917,85.6385,1777114.0
2023-06-12,85.6289,86.1291,84.8881,85.6674,1523117.0
2023-06-13,86.6582,88.4957,86.5332,87.2932,1772884.0
2023-06-14,87.8704,88.1109,86.3215,86.8987,1187614.0
2023-06-15,86.7063,88.6592,86.3408,88.284,1743733.0
2023-06-16,88.4187,89.1883,87.0624,88.7362,4145407.0
2023-06-17,88.4187,89.1883,87.0624,88.7362,4145407.0
2023-06-18,88.4187,89.1883,87.0624,88.7362,4145407.0
2023-06-19,88.4187,89.1883,87.0624,88.7362,4145407.0
2023-06-20,87.1585,87.9185,84.7823,86.0522,2011958.0
2023-06-21,85.6,87.0142,85.1816,86.0426,1642810.0
2023-06-22,84.4649,85.3403,83.3537,84.917,1463524.0
2023-06-23,83.8299,85.1767,83.3682,84.9747,1713799.0
2023-06-24,83.8299,85.1767,83.3682,84.9747,1713799.0
2023-06-25,83.8299,85.1767,83.3682,84.9747,1713799.0
2023-06-26,85.2345,86.0137,84.6669,85.8213,1565515.0
2023-06-27,85.7732,86.8891,85.4533,86.8603,1610728.0
2023-06-28,86.7544,87.4663,85.5423,87.3798,1206471.0
2023-06-29,86.8506,88.1349,86.3985,87.2162,1467250.0
2023-06-30,88.0051,88.4957,87.0623,88.3418,1521961.0
2023-07-01,88.0051,88.4957,87.0623,88.3418,1521961.0
2023-07-02,88.0051,88.4957,87.0623,88.3418,1521961.0
2023-07-03,88.1013,89.3038,87.9762,89.0921,1138818.0
2023-07-04,88.1013,89.3038,87.9762,89.0921,1138818.0
2023-07-05,87.9954,88.0532,86.639,86.6582,1911744.0
2023-07-06,85.7828,86.2542,84.5707,85.8309,1391441.0
2023-07-07,85.0421,87.9974,84.8689,87.0623,1741822.0
2023-07-08,85.0421,87.9974,84.8689,87.0623,1741822.0
2023-07-09,85.0421,87.9974,84.8689,87.0623,1741822.0
2023-07-10,86.5524,88.2167,86.437,87.6684,1365700.0
2023-07-11,87.6587,88.5053,87.2731,88.3129,1164667.0
2023-07-12,89.4866,90.3235,89.0248,89.5635,2165470.0
2023-07-13,89.679,89.9868,88.64,89.1883,1910520.0
2023-07-14,89.044,89.044,87.1874,87.5433,2002143.0
2023-07-15,89.044,89.044,87.1874,87.5433,2002143.0
2023-07-16,89.044,89.044,87.1874,87.5433,2002143.0
2023-07-17,86.8699,87.6972,86.7063,87.4375,1197494.0
2023-07-18,87.0912,88.5052,87.0527,87.3413,1592180.0
2023-07-19,87.2162,88.0147,86.9949,87.7838,2892608.0
2023-07-20,88.717,88.8709,87.3509,87.6876,2499827.0
2023-07-21,87.6684,88.3706,86.5813,88.284,3771888.0
2023-07-22,87.6684,88.3706,86.5813,88.284,3771888.0
2023-07-23,87.6684,88.3706,86.5813,88.284,3771888.0
2023-07-24,88.1975,89.2461,87.1296,87.3605,2296344.0
2023-07-25,88.1109,90.9296,87.8992,90.1792,2659460.0
2023-07-26,89.9772,91.6992,89.7848,91.3817,1824547.0
2023-07-27,91.7569,94.0465,91.6319,93.2384,2798530.0
2023-07-28,93.9311,95.3356,93.8445,94.6333,2060008.0
2023-07-29,93.9311,95.3356,93.8445,94.6333,2060008.0
2023-07-30,93.9311,95.3356,93.8445,94.6333,2060008.0
2023-07-31,94.9508,95.3549,94.3544,95.1047,3718610.0
2023-08-01,94.4506,95.4895,93.9599,94.0465,1898523.0
2023-08-02,92.8921,93.6617,92.3534,92.6612,1542871.0
2023-08-03,92.5362,93.7964,91.9205,92.767,1767813.0
2023-08-04,91.5549,93.4693,90.9681,92.0744,2378116.0
2023-08-05,91.5549,93.4693,90.9681,92.0744,2378116.0
2023-08-06,91.5549,93.4693,90.9681,92.0744,2378116.0
2023-08-07,92.4784,94.8642,92.4561,94.6141,1764704.0
2023-08-08,93.0749,95.0181,92.5939,94.6814,1530936.0
2023-08-09,95.2394,96.7209,95.1935,95.5665,2658280.0
2023-08-10,96.0956,97.0384,95.9898,96.8748,2365349.0
2023-08-11,96.5189,96.6103,95.1721,95.3933,2262647.0
2023-08-12,96.5189,96.6103,95.1721,95.3933,2262647.0
2023-08-13,96.5189,96.6103,95.1721,95.3933,2262647.0
2023-08-14,95.0278,95.8262,94.645,95.4992,1469747.0
2023-08-15,94.4313,95.3741,92.5554,92.6997,1655831.0
2023-08-16,92.161,93.2817,91.7858,92.44,1255667.0
2023-08-17,93.1518,94.643,92.7574,93.2577,1455504.0
2023-08-18,92.6612,93.729,92.6035,93.6906,1731206.0
2023-08-19,92.6612,93.729,92.6035,93.6906,1731206.0
2023-08-20,92.6612,93.729,92.6035,93.6906,1731206.0
2023-08-21,93.9696,94.5852,93.5944,94.1908,1665588.0
2023-08-22,94.4987,94.9316,93.1615,94.1331,1940187.0
2023-08-23,94.1139,94.1139,91.9589,93.0845,1912912.0
2023-08-24,92.8248,94.2101,92.7237,93.5847,1793125.0
2023-08-25,94.2864,94.5885,93.1072,94.0525,2301272.0
2023-08-26,94.2864,94.5885,93.1072,94.0525,2301272.0
2023-08-27,94.2864,94.5885,93.1072,94.0525,2301272.0
2023-08-28,94.4131,95.5922,94.3059,94.8613,1795325.0
2023-08-29,94.9198,96.3524,94.53,96.2744,1382778.0
2023-08-30,96.2062,96.713,96.0698,96.4011,1287015.0
2023-08-31,96.6253,97.0199,96.0415,96.2549,3453543.0
2023-09-01,97.21,98.8082,96.9079,98.3989,2276750.0
2023-09-02,97.21,98.8082,96.9079,98.3989,2276750.0
2023-09-03,97.21,98.8082,96.9079,98.3989,2276750.0
2023-09-04,97.21,98.8082,96.9079,98.3989,2276750.0
2023-09-05,97.9604,98.3112,96.099,96.2062,2511462.0
2023-09-06,96.0698,97.5803,96.021,97.132,2022963.0
