,SBCF US Equity,SBCF US Equity,SBCF US Equity,SBCF US Equity,SBCF US Equity
2023-08-11,22.7473,23.0604,22.7473,22.9528,426853.0
2023-08-12,22.7473,23.0604,22.7473,22.9528,426853.0
2023-08-13,22.7473,23.0604,22.7473,22.9528,426853.0
2023-08-14,22.7571,22.7571,22.1994,22.5027,430504.0
2023-08-15,22.0722,22.2679,21.8276,21.8668,477651.0
2023-08-16,21.8178,22.4195,21.6906,22.2875,637192.0
2023-08-17,22.4146,22.7864,22.3559,22.6788,493365.0
2023-08-18,22.3657,22.7864,22.1603,22.3462,475432.0
2023-08-19,22.3657,22.7864,22.1603,22.3462,475432.0
2023-08-20,22.3657,22.7864,22.1603,22.3462,475432.0
2023-08-21,22.4831,22.806,22.0429,22.5125,476390.0
2023-08-22,22.4636,22.5517,21.857,21.9646,500862.0
2023-08-23,21.9157,22.6788,21.8129,22.532,470390.0
2023-08-24,22.3951,22.9625,22.3951,22.581,453662.0
2023-08-25,22.6397,22.7274,22.1309,22.5418,333603.0
2023-08-26,22.6397,22.7274,22.1309,22.5418,333603.0
2023-08-27,22.6397,22.7274,22.1309,22.5418,333603.0
2023-08-28,22.6984,22.965,22.532,22.6886,392998.0
2023-08-29,22.7375,23.1778,22.1603,22.9136,345854.0
2023-08-30,22.894,23.1582,22.2875,22.7766,292449.0
2023-08-31,22.806,23.2071,22.713,23.0995,538137.0
2023-09-01,23.2658,23.9703,22.625,23.7257,509909.0
2023-09-02,23.2658,23.9703,22.625,23.7257,509909.0
2023-09-03,23.2658,23.9703,22.625,23.7257,509909.0
2023-09-04,23.2658,23.9703,22.625,23.7257,509909.0
2023-09-05,23.5789,23.5789,23.1191,23.168,484113.0
2023-09-06,23.1582,23.4028,22.532,22.6592,364258.0
2023-09-07,22.6201,22.8451,22.3364,22.4538,404607.0
2023-09-08,22.581,22.7546,22.1309,22.532,318588.0
2023-09-09,22.581,22.7546,22.1309,22.532,318588.0
2023-09-10,22.581,22.7546,22.1309,22.532,318588.0
2023-09-11,22.581,22.7179,22.0135,22.2777,529349.0
2023-09-12,22.307,22.5712,21.9352,22.4049,420884.0
2023-09-13,22.307,22.4929,21.7102,22.1309,431616.0
2023-09-14,22.3775,22.6043,22.2789,22.5353,510029.0
2023-09-15,22.4367,22.7029,22.2098,22.5945,2240532.0
2023-09-16,22.4367,22.7029,22.2098,22.5945,2240532.0
2023-09-17,22.4367,22.7029,22.2098,22.5945,2240532.0
2023-09-18,22.5057,22.5057,22.0126,22.0619,431266.0
2023-09-19,22.1112,22.5747,21.7167,22.0422,327481.0
2023-09-20,22.1901,22.3972,21.8153,21.8252,277310.0
2023-09-21,21.6477,21.6871,21.3025,21.3124,378407.0
2023-09-22,21.3617,21.5885,21.2236,21.5589,457722.0
2023-09-23,21.3617,21.5885,21.2236,21.5589,457722.0
2023-09-24,21.3617,21.5885,21.2236,21.5589,457722.0
2023-09-25,21.4702,21.9238,21.3321,21.8548,340855.0
2023-09-26,21.5786,21.9929,21.3715,21.4011,400136.0
2023-09-27,21.5096,21.5786,21.1447,21.2137,329744.0
2023-09-28,21.263,21.6279,21.1052,21.3321,489789.0
2023-09-29,21.6279,21.8942,21.4652,21.6575,431533.0
2023-09-30,21.6279,21.8942,21.4652,21.6575,431533.0
2023-10-01,21.6279,21.8942,21.4652,21.6575,431533.0
2023-10-02,21.5688,21.6378,21.0954,21.2926,520127.0
2023-10-03,21.0954,21.1743,20.6171,20.908,411389.0
2023-10-04,20.9475,21.0461,20.6023,20.9869,355565.0
2023-10-05,20.908,21.3124,20.7256,21.3025,728635.0
2023-10-06,21.0066,21.6526,20.7699,21.3913,363569.0
2023-10-07,21.0066,21.6526,20.7699,21.3913,363569.0
2023-10-08,21.0066,21.6526,20.7699,21.3913,363569.0
2023-10-09,21.0559,21.6575,21.0559,21.4702,252354.0
2023-10-10,21.6378,21.8745,21.4997,21.5392,270907.0
2023-10-11,21.5589,22.0027,21.4258,21.5293,270298.0
2023-10-12,21.5392,21.5392,20.7108,20.977,372539.0
2023-10-13,21.2039,21.5047,20.3557,20.3656,334159.0
2023-10-14,21.2039,21.5047,20.3557,20.3656,334159.0
2023-10-15,21.2039,21.5047,20.3557,20.3656,334159.0
2023-10-16,20.5924,20.8784,20.5332,20.6417,486981.0
2023-10-17,20.5135,21.3321,20.2867,21.0264,451711.0
2023-10-18,20.8291,21.5491,20.3163,20.336,322451.0
2023-10-19,20.3754,20.7453,20.0204,20.0598,404704.0
2023-10-20,20.1092,20.1092,19.5371,19.7245,710859.0
2023-10-21,20.1092,20.1092,19.5371,19.7245,710859.0
2023-10-22,20.1092,20.1092,19.5371,19.7245,710859.0
2023-10-23,19.6555,20.3656,19.4287,19.4681,979384.0
2023-10-24,19.7147,19.7837,19.1476,19.3202,501917.0
2023-10-25,19.1525,19.4435,18.7778,19.33,609712.0
2023-10-26,19.4188,20.0598,19.3991,19.8429,392078.0
2023-10-27,20.1387,20.1387,19.5963,19.8133,535767.0
2023-10-28,20.1387,20.1387,19.5963,19.8133,535767.0
2023-10-29,20.1387,20.1387,19.5963,19.8133,535767.0
2023-10-30,19.9316,19.9316,19.6654,19.6851,407559.0
2023-10-31,19.6949,19.9711,19.6259,19.9316,467231.0
2023-11-01,19.8725,20.0894,19.6555,20.0796,471372.0
2023-11-02,20.4642,21.4208,20.4642,21.3222,389868.0
2023-11-03,22.1901,23.0235,21.6378,22.7029,892799.0
2023-11-04,22.1901,23.0235,21.6378,22.7029,892799.0
2023-11-05,22.1901,23.0235,21.6378,22.7029,892799.0
2023-11-06,22.6733,22.6733,22.2148,22.3183,372047.0
2023-11-07,22.269,22.3873,21.8449,22.1013,240888.0
2023-11-08,22.0816,22.3183,21.5392,21.6773,200745.0
2023-11-09,21.7956,21.7956,20.9376,21.0757,303530.0
2023-11-10,21.2137,21.2729,20.8932,21.1546,246014.0
2023-11-11,21.2137,21.2729,20.8932,21.1546,246014.0
2023-11-12,21.2137,21.2729,20.8932,21.1546,246014.0
2023-11-13,21.0264,21.6575,20.9672,21.6181,281666.0
2023-11-14,22.2197,23.6497,22.0718,23.3736,650373.0
2023-11-15,23.4032,24.1231,23.196,23.7878,554285.0
2023-11-16,23.7089,23.9456,23.0284,23.2848,393204.0
2023-11-17,23.5905,23.7976,20.9376,23.3341,400977.0
2023-11-18,23.5905,23.7976,20.9376,23.3341,400977.0
2023-11-19,23.5905,23.7976,20.9376,23.3341,400977.0
2023-11-20,23.2651,23.3637,23.0565,23.2848,200141.0
2023-11-21,23.1763,23.2256,22.5451,22.555,182554.0
2023-11-22,22.8607,22.9692,22.5895,22.7227,183800.0
2023-11-23,22.8607,22.9692,22.5895,22.7227,183800.0
2023-11-24,22.7128,23.1615,22.338,22.6536,82857.0
2023-11-25,22.7128,23.1615,22.338,22.6536,82857.0
2023-11-26,22.7128,23.1615,22.338,22.6536,82857.0
2023-11-27,22.5254,22.6536,22.2986,22.6043,224266.0
2023-11-28,22.5945,22.7621,22.2098,22.7227,295196.0
2023-11-29,22.91,23.4722,22.8509,22.9791,452906.0
2023-11-30,23.0481,23.1862,22.772,22.9199,494378.0
2023-12-01,22.8903,24.5768,22.7522,24.5077,505035.0
2023-12-02,22.8903,24.5768,22.7522,24.5077,505035.0
2023-12-03,22.8903,24.5768,22.7522,24.5077,505035.0
2023-12-04,24.2908,25.1389,24.2562,24.8726,389597.0
2023-12-05,24.843,24.991,24.3795,24.7148,441120.0
2023-12-06,24.8529,25.7898,24.7937,24.8233,547040.0
2023-12-07,24.9713,25.494,24.8283,25.494,546153.0
2023-12-08,25.6813,26.1251,25.0896,25.8786,482480.0
2023-12-09,25.6813,26.1251,25.0896,25.8786,482480.0
2023-12-10,25.6813,26.1251,25.0896,25.8786,482480.0
2023-12-11,25.7997,26.135,25.6715,25.9871,358785.0
2023-12-12,25.9476,26.0068,25.706,25.7701,364766.0
2023-12-13,25.8293,27.496,25.5137,27.4861,750640.0
2023-12-14,28.2902,29.7593,28.1754,29.0644,1250736.0
2023-12-15,29.1538,29.263,28.4599,28.7964,2314087.0
2023-12-16,29.1538,29.263,28.4599,28.7964,2314087.0
2023-12-17,29.1538,29.263,28.4599,28.7964,2314087.0
2023-12-18,29.2828,29.3622,28.5582,28.578,622608.0
2023-12-19,28.6475,29.2729,28.454,28.9553,426904.0
2023-12-20,28.9553,29.3424,27.8236,27.8336,843637.0
2023-12-21,28.2108,28.9112,27.6152,27.9725,699982.0
2023-12-22,28.32,28.5185,27.8931,28.1115,299005.0
2023-12-23,28.32,28.5185,27.8931,28.1115,299005.0
2023-12-24,28.32,28.5185,27.8931,28.1115,299005.0
2023-12-25,28.32,28.5185,27.8931,28.1115,299005.0
2023-12-26,28.32,28.8064,28.0023,28.5086,254875.0
2023-12-27,28.5681,28.6575,28.3299,28.4093,241340.0
2023-12-28,28.2902,28.7021,28.0321,28.5383,246320.0
2023-12-29,28.3497,28.6972,27.779,28.2505,476132.0
2023-12-30,28.3497,28.6972,27.779,28.2505,476132.0
2023-12-31,28.3497,28.6972,27.779,28.2505,476132.0
2024-01-01,28.3497,28.6972,27.779,28.2505,476132.0
2024-01-02,27.8236,28.6376,27.7145,27.8633,434773.0
2024-01-03,27.6946,27.6946,26.8509,26.8906,435536.0
2024-01-04,26.96,27.2348,26.9203,27.0196,420874.0
2024-01-05,26.5332,27.3373,26.4527,26.8409,403812.0
2024-01-06,26.5332,27.3373,26.4527,26.8409,403812.0
2024-01-07,26.5332,27.3373,26.4527,26.8409,403812.0
2024-01-08,26.8409,27.3075,26.7516,27.2777,251994.0
2024-01-09,26.831,27.2578,26.7218,27.0097,310230.0
2024-01-10,26.7714,27.0792,26.022,26.9898,320607.0
2024-01-11,26.6722,27.367,26.0369,26.7714,574044.0
2024-01-12,27.1586,27.2578,26.1064,26.3347,254155.0
2024-01-13,27.1586,27.2578,26.1064,26.3347,254155.0
2024-01-14,27.1586,27.2578,26.1064,26.3347,254155.0
2024-01-15,27.1586,27.2578,26.1064,26.3347,254155.0
2024-01-16,25.6994,26.1461,25.6498,25.7391,296814.0
2024-01-17,25.1336,25.7093,25.084,25.4512,267145.0
2024-01-18,25.6101,25.759,25.3123,25.6001,194313.0
2024-01-19,25.7987,26.1163,25.3917,26.0468,378984.0
2024-01-20,25.7987,26.1163,25.3917,26.0468,378984.0
2024-01-21,25.7987,26.1163,25.3917,26.0468,378984.0
2024-01-22,26.295,26.8211,26.1759,26.8112,459006.0
2024-01-23,27.0692,27.0692,26.2255,26.5034,249176.0
2024-01-24,26.6523,27.0792,26.3843,26.4141,328244.0
2024-01-25,26.7516,26.9501,25.7689,26.1262,517130.0
2024-01-26,26.8211,26.8211,25.5902,25.9674,617878.0
2024-01-27,26.8211,26.8211,25.5902,25.9674,617878.0
2024-01-28,26.8211,26.8211,25.5902,25.9674,617878.0
2024-01-29,25.9575,26.295,25.7292,26.2354,485566.0
2024-01-30,26.2453,26.4042,25.9277,26.1461,310469.0
2024-01-31,25.4314,25.7093,24.3792,24.3792,486806.0
2024-02-01,24.6671,24.9251,23.1384,23.7737,947682.0
2024-02-02,23.2873,24.002,22.9299,23.9226,567097.0
2024-02-03,23.2873,24.002,22.9299,23.9226,567097.0
2024-02-04,23.2873,24.002,22.9299,23.9226,567097.0
2024-02-05,23.6347,24.0913,23.3866,24.002,542982.0
2024-02-06,23.9524,24.3395,23.7935,24.0516,494633.0
2024-02-07,24.0417,24.2402,23.2923,24.0218,445350.0
2024-02-08,23.9921,24.3395,23.8332,24.131,377948.0
2024-02-09,24.2005,24.6671,23.7638,24.538,318070.0
2024-02-10,24.2005,24.6671,23.7638,24.538,318070.0
2024-02-11,24.2005,24.6671,23.7638,24.538,318070.0
2024-02-12,24.4487,25.5009,24.4487,25.1534,432749.0
2024-02-13,24.141,24.6295,23.5057,24.131,664057.0
2024-02-14,24.5281,24.8557,23.8432,24.3296,421512.0
2024-02-15,24.5976,25.5207,24.409,25.2626,420361.0
2024-02-16,24.9351,25.1237,24.7167,24.8457,298583.0
2024-02-17,24.9351,25.1237,24.7167,24.8457,298583.0
2024-02-18,24.9351,25.1237,24.7167,24.8457,298583.0
2024-02-19,24.9351,25.1237,24.7167,24.8457,298583.0
2024-02-20,24.4387,24.806,24.3296,24.3593,253411.0
2024-02-21,24.1707,24.2452,23.9424,24.0516,412065.0
2024-02-22,23.9325,24.2501,23.5801,23.8729,325754.0
2024-02-23,23.863,24.2601,23.7191,23.7935,365423.0
2024-02-24,23.863,24.2601,23.7191,23.7935,365423.0
2024-02-25,23.863,24.2601,23.7191,23.7935,365423.0
2024-02-26,23.8035,23.9524,23.4759,23.6943,246940.0
2024-02-27,23.9722,24.0715,23.6546,23.8035,234674.0
2024-02-28,23.4957,23.7439,23.3866,23.4163,262776.0
2024-02-29,23.9921,24.3494,23.6049,23.9623,304576.0
2024-03-01,23.8233,23.9027,23.3369,23.8531,272006.0
2024-03-02,23.8233,23.9027,23.3369,23.8531,272006.0
2024-03-03,23.8233,23.9027,23.3369,23.8531,272006.0
2024-03-04,23.7935,24.1906,23.3965,23.4858,273122.0
2024-03-05,23.3766,24.6869,23.3121,24.5976,413697.0
2024-03-06,24.7167,25.2577,24.2204,24.7961,415215.0
2024-03-07,25.2229,25.4314,24.7862,24.9549,410673.0
2024-03-08,25.352,25.5406,24.816,24.9251,301505.0
2024-03-09,25.352,25.5406,24.816,24.9251,301505.0
2024-03-10,25.352,25.5406,24.816,24.9251,301505.0
2024-03-11,24.9549,24.9847,24.6472,24.6472,209678.0
2024-03-12,24.5479,24.7167,24.0715,24.2601,324184.0
2024-03-13,24.1013,24.5479,24.1013,24.27,209349.0
2024-03-14,24.09,24.145,23.31,23.61,627958.0
2024-03-15,23.45,24.0,23.45,23.98,1548104.0
2024-03-16,23.45,24.0,23.45,23.98,1548104.0
2024-03-17,23.45,24.0,23.45,23.98,1548104.0
2024-03-18,23.88,24.12,23.64,23.8,323263.0
2024-03-19,23.81,24.1448,23.79,23.9,330035.0
2024-03-20,23.77,25.0,23.68,24.72,440724.0
2024-03-21,24.88,25.37,24.86,25.22,512261.0
2024-03-22,25.23,25.23,24.8,24.9,402629.0
2024-03-23,25.23,25.23,24.8,24.9,402629.0
2024-03-24,25.23,25.23,24.8,24.9,402629.0
2024-03-25,24.99,25.28,24.57,24.58,246065.0
2024-03-26,24.83,24.91,24.295,24.3,670970.0
2024-03-27,24.51,25.4,24.51,25.37,367181.0
2024-03-28,25.46,25.72,25.19,25.39,311652.0
2024-03-29,25.46,25.72,25.19,25.39,311652.0
2024-03-30,25.46,25.72,25.19,25.39,311652.0
2024-03-31,25.46,25.72,25.19,25.39,311652.0
2024-04-01,25.58,25.58,24.57,24.76,357897.0
2024-04-02,24.34,24.655,24.0,24.19,494333.0
2024-04-03,23.92,24.26,23.91,23.96,360539.0
2024-04-04,24.38,24.45,23.82,23.9,545716.0
2024-04-05,23.81,24.17,23.81,23.98,250768.0
2024-04-06,23.81,24.17,23.81,23.98,250768.0
2024-04-07,23.81,24.17,23.81,23.98,250768.0
2024-04-08,24.04,24.42,24.04,24.23,294315.0
