,TPB US Equity,TPB US Equity,TPB US Equity,TPB US Equity,TPB US Equity
2022-08-15,25.0543,25.8685,24.9366,25.2211,157518.0
2022-08-16,25.2113,25.6822,25.0151,25.3977,174036.0
2022-08-17,25.0838,25.0838,23.985,24.0439,264017.0
2022-08-18,24.3186,24.5834,24.0047,24.348,186522.0
2022-08-19,24.2303,24.2303,23.4161,23.6025,370902.0
2022-08-20,24.2303,24.2303,23.4161,23.6025,370902.0
2022-08-21,24.2303,24.2303,23.4161,23.6025,370902.0
2022-08-22,23.5632,24.6325,23.4553,24.505,306092.0
2022-08-23,24.2793,24.7208,23.5485,23.6809,148939.0
2022-08-24,23.5044,23.7496,23.1697,23.5632,118979.0
2022-08-25,23.5338,23.936,23.2836,23.8673,93023.0
2022-08-26,23.9458,24.0635,23.4357,23.573,85369.0
2022-08-27,23.9458,24.0635,23.4357,23.573,85369.0
2022-08-28,23.9458,24.0635,23.4357,23.573,85369.0
2022-08-29,23.3866,23.4651,23.1316,23.2395,151008.0
2022-08-30,23.2886,23.2886,22.7245,22.8569,147984.0
2022-08-31,22.6313,23.0825,22.494,22.8765,310060.0
2022-09-01,22.7,22.9844,22.5822,22.9354,116619.0
2022-09-02,23.1414,23.2542,22.7098,22.7981,102309.0
2022-09-03,23.1414,23.2542,22.7098,22.7981,102309.0
2022-09-04,23.1414,23.2542,22.7098,22.7981,102309.0
2022-09-05,23.1414,23.2542,22.7098,22.7981,102309.0
2022-09-06,22.7588,22.8765,22.4146,22.543,146861.0
2022-09-07,22.5234,23.2886,22.337,23.0629,285819.0
2022-09-08,22.8275,23.2395,22.6216,23.1022,78975.0
2022-09-09,23.0335,23.6123,22.8962,23.5436,98434.0
2022-09-10,23.0335,23.6123,22.8962,23.5436,98434.0
2022-09-11,23.0335,23.6123,22.8962,23.5436,98434.0
2022-09-12,23.7594,23.8036,23.2111,23.3082,133572.0
2022-09-13,22.8177,23.1954,22.2095,22.4743,186044.0
2022-09-14,22.494,22.6558,21.8544,22.5332,152671.0
2022-09-15,22.2775,22.8283,22.2283,22.5922,143927.0
2022-09-16,22.425,22.4545,22.0611,22.1299,195033.0
2022-09-17,22.425,22.4545,22.0611,22.1299,195033.0
2022-09-18,22.425,22.4545,22.0611,22.1299,195033.0
2022-09-19,21.9726,22.4643,21.9726,22.3365,103459.0
2022-09-20,22.1693,22.2114,21.6382,21.7955,320718.0
2022-09-21,21.8644,21.9922,21.53,21.5693,145140.0
2022-09-22,21.4513,21.5693,21.2841,21.3333,145893.0
2022-09-23,21.1169,21.1169,20.0055,20.1727,231139.0
2022-09-24,21.1169,21.1169,20.0055,20.1727,231139.0
2022-09-25,21.1169,21.1169,20.0055,20.1727,231139.0
2022-09-26,20.1727,20.5563,19.9071,20.094,121246.0
2022-09-27,20.153,20.5071,19.7596,19.9366,131615.0
2022-09-28,19.9366,20.871,19.8186,20.5563,191281.0
2022-09-29,20.5071,20.6349,20.1235,20.6054,192579.0
2022-09-30,20.6349,21.1661,20.4776,20.8808,259089.0
2022-10-01,20.6349,21.1661,20.4776,20.8808,259089.0
2022-10-02,20.6349,21.1661,20.4776,20.8808,259089.0
2022-10-03,21.0087,21.7218,21.0087,21.53,136387.0
2022-10-04,21.7267,21.9726,21.3185,21.5496,90590.0
2022-10-05,21.2447,21.589,20.9595,21.3923,60984.0
2022-10-06,21.4119,21.4119,20.871,21.3923,146210.0
2022-10-07,21.3824,21.6578,20.8513,20.8907,120437.0
2022-10-08,21.3824,21.6578,20.8513,20.8907,120437.0
2022-10-09,21.3824,21.6578,20.8513,20.8907,120437.0
2022-10-10,19.8186,20.4481,18.5006,19.6612,530153.0
2022-10-11,19.4055,19.6415,18.9334,19.4055,192647.0
2022-10-12,19.3563,19.9956,19.1399,19.7792,142332.0
2022-10-13,19.5432,20.9398,19.5235,20.8808,203794.0
2022-10-14,20.7235,21.23,20.6251,20.7038,120443.0
2022-10-15,20.7235,21.23,20.6251,20.7038,120443.0
2022-10-16,20.7235,21.23,20.6251,20.7038,120443.0
2022-10-17,19.1399,20.2415,18.8449,19.7399,187455.0
2022-10-18,19.9464,20.8513,19.6022,20.4186,174131.0
2022-10-19,20.3202,20.5284,19.8088,20.094,110447.0
2022-10-20,20.2415,20.5267,20.0251,20.1923,89211.0
2022-10-21,20.2317,20.4087,19.9366,20.3104,132950.0
2022-10-22,20.2317,20.4087,19.9366,20.3104,132950.0
2022-10-23,20.2317,20.4087,19.9366,20.3104,132950.0
2022-10-24,20.4284,20.5956,20.0153,20.1628,152529.0
2022-10-25,20.3989,21.7562,20.3989,21.4021,287519.0
2022-10-26,21.5496,23.6643,21.3923,23.2118,478162.0
2022-10-27,23.261,23.8413,22.8283,23.0938,165011.0
2022-10-28,22.7594,23.3594,22.7397,23.0446,124422.0
2022-10-29,22.7594,23.3594,22.7397,23.0446,124422.0
2022-10-30,22.7594,23.3594,22.7397,23.0446,124422.0
2022-10-31,22.9168,23.3692,22.484,23.1725,236544.0
2022-11-01,23.3692,23.5561,22.5037,22.7102,174843.0
2022-11-02,22.484,22.6906,21.9726,21.9922,143513.0
2022-11-03,21.8644,22.3168,21.6824,21.8349,102912.0
2022-11-04,22.0611,22.3562,21.7267,22.1201,101764.0
2022-11-05,22.0611,22.3562,21.7267,22.1201,101764.0
2022-11-06,22.0611,22.3562,21.7267,22.1201,101764.0
2022-11-07,22.1201,22.3857,21.8894,22.1201,95107.0
2022-11-08,22.1201,22.1201,21.4021,21.589,140197.0
2022-11-09,21.3923,21.471,20.3595,20.6153,204451.0
2022-11-10,21.0284,21.7021,20.5464,21.2644,211431.0
2022-11-11,21.0874,21.4464,20.6595,21.0874,216109.0
2022-11-12,21.0874,21.4464,20.6595,21.0874,216109.0
2022-11-13,21.0874,21.4464,20.6595,21.0874,216109.0
2022-11-14,20.9497,21.1759,20.5169,20.9202,309711.0
2022-11-15,21.3136,21.9922,20.8218,21.107,187558.0
2022-11-16,21.048,21.4021,20.7628,20.9497,101257.0
2022-11-17,20.7726,21.048,20.2317,21.0087,97068.0
2022-11-18,21.3431,21.7119,21.0284,21.1759,88659.0
2022-11-19,21.3431,21.7119,21.0284,21.1759,88659.0
2022-11-20,21.3431,21.7119,21.0284,21.1759,88659.0
2022-11-21,21.2841,21.2841,20.9595,21.0677,97721.0
2022-11-22,21.2054,21.2841,20.93,21.107,75537.0
2022-11-23,21.1169,21.4119,21.0284,21.3824,93025.0
2022-11-24,21.1169,21.4119,21.0284,21.3824,93025.0
2022-11-25,21.3628,21.471,20.8956,20.9202,47320.0
2022-11-26,21.3628,21.471,20.8956,20.9202,47320.0
2022-11-27,21.3628,21.471,20.8956,20.9202,47320.0
2022-11-28,20.6939,21.1661,20.6939,20.7431,130430.0
2022-11-29,20.6939,21.2349,20.6448,21.1267,85199.0
2022-11-30,21.0677,21.6578,20.6743,21.6578,124410.0
2022-12-01,21.6185,22.0906,21.4119,21.5791,111134.0
2022-12-02,21.3431,21.7562,21.1267,21.6087,126779.0
2022-12-03,21.3431,21.7562,21.1267,21.6087,126779.0
2022-12-04,21.3431,21.7562,21.1267,21.6087,126779.0
2022-12-05,21.53,21.7414,21.1759,21.4414,103024.0
2022-12-06,21.4021,21.4021,20.6546,20.9005,162198.0
2022-12-07,20.812,21.0382,20.4874,20.7038,155402.0
2022-12-08,20.5956,20.9398,20.2809,20.7431,161935.0
2022-12-09,20.6743,21.171,20.6202,20.989,170920.0
2022-12-10,20.6743,21.171,20.6202,20.989,170920.0
2022-12-11,20.6743,21.171,20.6202,20.989,170920.0
2022-12-12,20.9693,20.9733,20.3989,20.4186,127505.0
2022-12-13,20.8218,20.8907,20.3054,20.5464,245634.0
2022-12-14,20.5563,20.5563,20.1579,20.2218,173055.0
2022-12-15,20.0739,20.0837,19.4524,19.8766,169680.0
2022-12-16,19.6497,19.916,19.4228,19.63,170871.0
2022-12-17,19.6497,19.916,19.4228,19.63,170871.0
2022-12-18,19.6497,19.916,19.4228,19.63,170871.0
2022-12-19,19.7089,19.7089,18.8606,19.2453,206619.0
2022-12-20,19.1565,19.3636,18.9,19.2453,210347.0
2022-12-21,19.4623,19.6102,19.3045,19.3439,95905.0
2022-12-22,19.1368,19.3735,18.7027,19.3636,895926.0
2022-12-23,19.3932,19.9052,19.265,19.8075,155191.0
2022-12-24,19.3932,19.9052,19.265,19.8075,155191.0
2022-12-25,19.3932,19.9052,19.265,19.8075,155191.0
2022-12-26,19.3932,19.9052,19.265,19.8075,155191.0
2022-12-27,19.7779,20.0837,19.6201,19.7779,148419.0
2022-12-28,19.8371,19.9703,19.6596,19.7484,162442.0
2022-12-29,19.8273,20.2514,19.6201,20.2218,314569.0
2022-12-30,20.0246,21.6423,20.0246,21.3365,342916.0
2022-12-31,20.0246,21.6423,20.0246,21.3365,342916.0
2023-01-01,20.0246,21.6423,20.0246,21.3365,342916.0
2023-01-02,20.0246,21.6423,20.0246,21.3365,342916.0
2023-01-03,21.4647,21.7015,20.8768,21.3661,188330.0
2023-01-04,21.4647,21.8199,21.1787,21.593,223987.0
2023-01-05,21.5042,21.879,21.2675,21.7113,107341.0
2023-01-06,21.7409,22.2144,21.7409,21.8988,119266.0
2023-01-07,21.7409,22.2144,21.7409,21.8988,119266.0
2023-01-08,21.7409,22.2144,21.7409,21.8988,119266.0
2023-01-09,22.0369,22.0813,21.1787,21.1885,196997.0
2023-01-10,21.0702,21.3069,20.8926,20.9321,73367.0
2023-01-11,20.9715,21.0609,20.7742,20.9321,67024.0
2023-01-12,21.1096,21.3069,20.863,21.08,60284.0
2023-01-13,20.9814,21.7015,20.8532,21.6818,84447.0
2023-01-14,20.9814,21.7015,20.8532,21.6818,84447.0
2023-01-15,20.9814,21.7015,20.8532,21.6818,84447.0
2023-01-16,20.9814,21.7015,20.8532,21.6818,84447.0
2023-01-17,21.8494,22.027,21.6818,21.7903,107818.0
2023-01-18,21.8396,22.0467,21.3069,21.3168,108355.0
2023-01-19,21.228,21.9678,21.2083,21.7409,128808.0
2023-01-20,21.8494,22.5301,21.6522,22.4216,191176.0
2023-01-21,21.8494,22.5301,21.6522,22.4216,191176.0
2023-01-22,21.8494,22.5301,21.6522,22.4216,191176.0
2023-01-23,22.2342,22.8556,22.2342,22.5794,71176.0
2023-01-24,22.54,22.7076,21.9284,22.027,87334.0
2023-01-25,21.9382,22.5005,21.8199,22.4512,102667.0
2023-01-26,22.4018,22.5835,22.2588,22.4413,108379.0
2023-01-27,22.4413,22.826,22.4413,22.4808,108554.0
2023-01-28,22.4413,22.826,22.4413,22.4808,108554.0
2023-01-29,22.4413,22.826,22.4413,22.4808,108554.0
2023-01-30,22.3821,22.8618,22.3821,22.54,130104.0
2023-01-31,22.5597,23.0332,22.5597,22.8951,164634.0
2023-02-01,22.9049,23.7089,22.757,23.4672,221503.0
2023-02-02,23.556,23.8322,23.4771,23.7927,93697.0
2023-02-03,23.5757,24.1478,23.4277,23.4672,268904.0
2023-02-04,23.5757,24.1478,23.4277,23.4672,268904.0
2023-02-05,23.5757,24.1478,23.4277,23.4672,268904.0
2023-02-06,23.1811,23.6743,23.0233,23.4672,158366.0
2023-02-07,23.2403,23.2403,22.6978,22.9543,162470.0
2023-02-08,22.7668,22.8655,21.9382,22.0467,122766.0
2023-02-09,22.2243,22.3821,22.0467,22.2144,92598.0
2023-02-10,22.2144,22.461,22.2046,22.4018,143668.0
2023-02-11,22.2144,22.461,22.2046,22.4018,143668.0
2023-02-12,22.2144,22.461,22.2046,22.4018,143668.0
2023-02-13,22.2933,22.5449,22.0566,22.0862,120062.0
2023-02-14,22.0566,22.0714,21.2773,21.3168,140029.0
2023-02-15,21.2181,22.0862,21.1491,21.8494,529616.0
2023-02-16,21.7705,21.879,21.0899,21.297,174681.0
2023-02-17,21.3858,21.7409,21.1589,21.5042,341886.0
2023-02-18,21.3858,21.7409,21.1589,21.5042,341886.0
2023-02-19,21.3858,21.7409,21.1589,21.5042,341886.0
2023-02-20,21.3858,21.7409,21.1589,21.5042,341886.0
2023-02-21,21.3858,21.3858,21.0208,21.1096,152892.0
2023-02-22,21.2181,21.5979,21.1589,21.2379,110268.0
2023-02-23,21.2675,21.6226,21.08,21.3266,172958.0
2023-02-24,21.9777,23.8026,21.6916,23.6645,402506.0
2023-02-25,21.9777,23.8026,21.6916,23.6645,402506.0
2023-02-26,21.9777,23.8026,21.6916,23.6645,402506.0
2023-02-27,23.7335,24.0492,23.408,23.4968,153331.0
2023-02-28,23.4869,23.6941,22.757,23.5757,326592.0
2023-03-01,23.5362,23.6842,23.0233,23.0924,137746.0
2023-03-02,22.9838,23.6349,22.9049,23.2009,138813.0
2023-03-03,23.2798,23.3094,23.0233,23.1417,97033.0
2023-03-04,23.2798,23.3094,23.0233,23.1417,97033.0
2023-03-05,23.2798,23.3094,23.0233,23.1417,97033.0
2023-03-06,23.0924,23.0924,22.4314,22.5695,324977.0
2023-03-07,22.5695,22.6893,22.392,22.4117,116049.0
2023-03-08,22.4906,22.5991,21.9185,22.2243,100959.0
2023-03-09,22.2243,22.2243,21.228,21.3661,130780.0
2023-03-10,21.228,21.2724,20.2169,20.4684,262740.0
2023-03-11,21.228,21.2724,20.2169,20.4684,262740.0
2023-03-12,21.228,21.2724,20.2169,20.4684,262740.0
2023-03-13,20.2218,20.863,20.1824,20.212,151674.0
2023-03-14,20.5868,20.7052,19.9259,20.212,175580.0
2023-03-15,19.9555,20.498,19.63,20.3106,236826.0
2023-03-16,20.2463,20.6421,19.9989,20.2859,321954.0
2023-03-17,20.2463,20.2859,19.9494,20.1968,374805.0
2023-03-18,20.2463,20.2859,19.9494,20.1968,374805.0
2023-03-19,20.2463,20.2859,19.9494,20.1968,374805.0
2023-03-20,20.3354,20.464,20.177,20.3749,163597.0
2023-03-21,20.6817,20.751,20.4887,20.6025,823818.0
2023-03-22,20.6421,20.8103,20.2117,20.4145,465370.0
2023-03-23,20.5036,20.5036,19.8109,19.8307,283475.0
2023-03-24,19.6823,20.4887,19.613,20.4046,239868.0
2023-03-25,19.6823,20.4887,19.613,20.4046,239868.0
2023-03-26,19.6823,20.4887,19.613,20.4046,239868.0
2023-03-27,20.5036,20.6619,19.8208,20.1968,242387.0
2023-03-28,20.1671,20.5035,20.1276,20.2562,156133.0
2023-03-29,20.4541,20.563,20.276,20.3057,204578.0
2023-03-30,20.4937,20.5827,20.3057,20.3255,229281.0
2023-03-31,20.3749,21.0182,20.2859,20.7807,245827.0
2023-04-01,20.3749,21.0182,20.2859,20.7807,245827.0
2023-04-02,20.3749,21.0182,20.2859,20.7807,245827.0
2023-04-03,20.7906,21.3447,20.7213,20.9786,222388.0
2023-04-04,21.0083,21.1567,20.365,20.7609,493037.0
2023-04-05,20.7609,20.7609,20.0781,20.2859,189520.0
2023-04-06,20.2859,20.8895,20.1572,20.5729,274078.0
2023-04-07,20.2859,20.8895,20.1572,20.5729,274078.0
2023-04-08,20.2859,20.8895,20.1572,20.5729,274078.0
2023-04-09,20.2859,20.8895,20.1572,20.5729,274078.0
2023-04-10,20.751,21.8989,20.7114,21.8494,126093.0
2023-04-11,21.9978,22.2551,21.8098,21.8791,208922.0
2023-04-12,22.0176,22.1759,21.6713,21.7009,91759.0
2023-04-13,21.6614,22.0671,21.6614,21.9186,133694.0
2023-04-14,21.9978,22.3887,21.7108,22.3244,630981.0
2023-04-15,21.9978,22.3887,21.7108,22.3244,630981.0
2023-04-16,21.9978,22.3887,21.7108,22.3244,630981.0
2023-04-17,22.3738,23.4821,22.3442,23.304,219097.0
2023-04-18,23.116,23.5514,23.116,23.5514,127817.0
2023-04-19,23.4327,23.6256,23.1952,23.2545,192053.0
2023-04-20,23.0467,23.215,22.7004,23.0072,129455.0
2023-04-21,23.0665,23.2941,22.8686,23.2644,195130.0
2023-04-22,23.0665,23.2941,22.8686,23.2644,195130.0
2023-04-23,23.0665,23.2941,22.8686,23.2644,195130.0
2023-04-24,23.2743,23.4624,22.9379,23.4327,254462.0
2023-04-25,23.2249,23.6899,23.1457,23.2348,170477.0
2023-04-26,23.0467,23.4327,23.0467,23.2545,122065.0
2023-04-27,23.2941,23.3238,22.834,23.1061,228739.0
2023-04-28,23.1556,23.5514,22.9874,23.5415,260937.0
2023-04-29,23.1556,23.5514,22.9874,23.5415,260937.0
2023-04-30,23.1556,23.5514,22.9874,23.5415,260937.0
2023-05-01,23.6108,23.7691,23.2298,23.403,153655.0
2023-05-02,23.2446,23.2545,22.5124,22.9082,236118.0
2023-05-03,23.304,25.4316,22.2551,22.4134,397058.0
2023-05-04,22.0671,22.4035,21.4733,22.1166,389283.0
2023-05-05,22.4431,22.6757,22.0077,22.0176,181352.0
2023-05-06,22.4431,22.6757,22.0077,22.0176,181352.0
2023-05-07,22.4431,22.6757,22.0077,22.0176,181352.0
2023-05-08,22.0473,22.1116,21.503,21.5426,146131.0
2023-05-09,21.3843,21.3843,20.8598,20.8895,212215.0
2023-05-10,21.0973,21.0973,20.6273,20.7411,187930.0
2023-05-11,20.652,20.7262,20.4838,20.5729,200702.0
2023-05-12,20.6817,20.6817,20.0286,20.4937,207249.0
2023-05-13,20.6817,20.6817,20.0286,20.4937,207249.0
2023-05-14,20.6817,20.6817,20.0286,20.4937,207249.0
2023-05-15,20.652,21.0775,20.4937,20.9984,180509.0
2023-05-16,21.4635,22.3145,21.2556,22.2551,186401.0
2023-05-17,22.265,22.2749,21.8048,22.0176,125377.0
2023-05-18,21.9483,22.0374,21.5624,21.9483,101787.0
2023-05-19,22.0176,22.6212,22.0176,22.1858,151661.0
2023-05-20,22.0176,22.6212,22.0176,22.1858,151661.0
2023-05-21,22.0176,22.6212,22.0176,22.1858,151661.0
2023-05-22,22.2353,22.4629,22.0671,22.2551,144762.0
2023-05-23,22.265,22.7598,22.265,22.3442,117793.0
2023-05-24,22.3046,22.4629,21.8989,21.9186,135123.0
2023-05-25,21.889,21.889,20.9786,21.1864,120853.0
2023-05-26,21.1468,21.3744,21.0577,21.1963,131188.0
2023-05-27,21.1468,21.3744,21.0577,21.1963,131188.0
2023-05-28,21.1468,21.3744,21.0577,21.1963,131188.0
2023-05-29,21.1468,21.3744,21.0577,21.1963,131188.0
2023-05-30,21.1468,21.2853,20.2067,20.7807,189914.0
2023-05-31,20.751,20.84,20.5234,20.7213,177396.0
2023-06-01,20.7609,21.7158,20.7015,21.5921,280952.0
2023-06-02,21.7801,21.9681,21.5129,21.8791,328736.0
2023-06-03,21.7801,21.9681,21.5129,21.8791,328736.0
2023-06-04,21.7801,21.9681,21.5129,21.8791,328736.0
2023-06-05,21.7108,21.8692,21.4041,21.414,83703.0
2023-06-06,21.8098,22.8092,21.8098,22.5619,189603.0
2023-06-07,22.5619,23.3139,22.5619,23.1853,255003.0
2023-06-08,23.0764,23.2842,22.7796,23.1259,118018.0
2023-06-09,22.9676,22.9676,22.2452,22.265,89574.0
2023-06-10,22.9676,22.9676,22.2452,22.265,89574.0
2023-06-11,22.9676,22.9676,22.2452,22.265,89574.0
2023-06-12,22.3343,22.7499,22.3343,22.7301,100723.0
2023-06-13,22.7103,22.9577,22.7103,22.8587,110046.0
2023-06-14,22.8686,22.9577,22.4134,22.5718,109095.0
2023-06-15,22.4676,22.8645,22.3286,22.8248,157472.0
2023-06-16,22.9439,22.9886,22.4378,22.5073,129576.0
2023-06-17,22.9439,22.9886,22.4378,22.5073,129576.0
2023-06-18,22.9439,22.9886,22.4378,22.5073,129576.0
2023-06-19,22.9439,22.9886,22.4378,22.5073,129576.0
2023-06-20,22.408,22.8943,22.2175,22.7851,98794.0
2023-06-21,22.6462,23.5989,22.6115,23.5294,92096.0
2023-06-22,23.45,23.45,22.9638,23.1821,77408.0
2023-06-23,22.8844,23.3059,22.6958,22.7851,511842.0
2023-06-24,22.8844,23.3059,22.6958,22.7851,511842.0
2023-06-25,22.8844,23.3059,22.6958,22.7851,511842.0
2023-06-26,22.6859,23.0034,22.5866,22.6859,58426.0
2023-06-27,22.676,22.9042,22.4098,22.7752,105828.0
2023-06-28,22.7355,23.3607,22.6462,23.3607,125096.0
2023-06-29,23.2813,23.9462,23.2813,23.8569,158999.0
2023-06-30,24.0157,24.0157,23.6584,23.8271,73444.0
2023-07-01,24.0157,24.0157,23.6584,23.8271,73444.0
2023-07-02,24.0157,24.0157,23.6584,23.8271,73444.0
2023-07-03,23.5493,23.8668,23.5493,23.6386,70596.0
2023-07-04,23.5493,23.8668,23.5493,23.6386,70596.0
2023-07-05,23.6882,23.8073,23.3706,23.7874,60617.0
2023-07-06,23.5096,23.8172,23.2714,23.5691,78153.0
2023-07-07,23.6187,23.9958,23.6187,23.7577,168570.0
2023-07-08,23.6187,23.9958,23.6187,23.7577,168570.0
2023-07-09,23.6187,23.9958,23.6187,23.7577,168570.0
2023-07-10,23.7577,23.9164,23.3706,23.5393,74530.0
2023-07-11,23.6386,24.9088,23.5989,24.7897,216468.0
2023-07-12,25.0081,25.1073,24.631,24.6806,105248.0
2023-07-13,24.7798,24.889,24.4027,24.7103,51207.0
2023-07-14,24.5119,24.6607,23.7577,23.9561,187185.0
2023-07-15,24.5119,24.6607,23.7577,23.9561,187185.0
2023-07-16,24.5119,24.6607,23.7577,23.9561,187185.0
2023-07-17,23.7279,24.2935,23.6398,24.2241,114681.0
2023-07-18,24.2836,24.631,24.0951,24.1546,68779.0
2023-07-19,24.2042,24.631,24.1348,24.5615,152312.0
2023-07-20,24.6607,25.0974,24.5764,24.7103,85460.0
2023-07-21,24.8691,24.8691,24.492,24.5317,80003.0
2023-07-22,24.8691,24.8691,24.492,24.5317,80003.0
2023-07-23,24.8691,24.8691,24.492,24.5317,80003.0
2023-07-24,24.4722,24.631,24.3134,24.3531,61422.0
2023-07-25,24.3729,24.3729,23.5592,23.7676,91080.0
2023-07-26,23.7676,24.3134,23.7676,23.8867,63695.0
2023-07-27,24.0752,24.0752,23.192,23.4202,87916.0
2023-07-28,23.6683,23.713,23.4599,23.5393,74529.0
2023-07-29,23.6683,23.713,23.4599,23.5393,74529.0
2023-07-30,23.6683,23.713,23.4599,23.5393,74529.0
2023-07-31,23.6386,23.8569,23.5294,23.6683,78905.0
2023-08-01,23.5294,23.8668,23.2813,23.3607,88636.0
2023-08-02,23.8271,25.4149,23.8271,24.889,506006.0
2023-08-03,25.3058,26.1096,25.1569,25.2264,219298.0
2023-08-04,25.2859,25.3752,24.8691,25.0676,111921.0
2023-08-05,25.2859,25.3752,24.8691,25.0676,111921.0
2023-08-06,25.2859,25.3752,24.8691,25.0676,111921.0
2023-08-07,25.1172,25.7027,24.9882,25.5043,130018.0
2023-08-08,25.5439,25.9409,25.1966,25.8317,75707.0
2023-08-09,25.7424,25.8218,25.3554,25.405,66793.0
2023-08-10,25.4149,25.6333,25.2462,25.5043,127053.0
2023-08-11,25.534,25.5936,25.232,25.3256,91651.0
2023-08-12,25.534,25.5936,25.232,25.3256,91651.0
2023-08-13,25.534,25.5936,25.232,25.3256,91651.0
2023-08-14,25.1172,25.1271,24.6012,24.8592,104474.0
2023-08-15,24.7897,24.9584,24.5813,24.8989,70145.0
2023-08-16,25.1371,25.1371,24.6111,24.8989,75449.0
2023-08-17,24.8989,25.1966,24.8989,25.0775,51353.0
2023-08-18,25.0478,25.405,24.6012,24.6409,178323.0
2023-08-19,25.0478,25.405,24.6012,24.6409,178323.0
2023-08-20,25.0478,25.405,24.6012,24.6409,178323.0
2023-08-21,24.7203,24.9684,24.1248,24.1546,110167.0
2023-08-22,24.1745,24.5317,23.9164,24.1844,84715.0
2023-08-23,24.1745,24.4523,23.9809,24.4325,82390.0
2023-08-24,24.234,24.5813,24.1248,24.3432,65445.0
2023-08-25,24.4226,24.4226,24.105,24.3134,44982.0
2023-08-26,24.4226,24.4226,24.105,24.3134,44982.0
2023-08-27,24.4226,24.4226,24.105,24.3134,44982.0
2023-08-28,24.363,24.6012,24.2935,24.5218,118865.0
2023-08-29,24.4523,24.6508,24.3035,24.5218,49620.0
2023-08-30,24.3531,24.9088,24.2638,24.7203,79113.0
2023-08-31,24.76,25.1172,24.3233,24.4325,87620.0
2023-09-01,24.5119,24.8195,24.363,24.5218,63061.0
2023-09-02,24.5119,24.8195,24.363,24.5218,63061.0
2023-09-03,24.5119,24.8195,24.363,24.5218,63061.0
2023-09-04,24.5119,24.8195,24.363,24.5218,63061.0
2023-09-05,24.3531,24.4821,23.9363,24.1546,57989.0
2023-09-06,24.0653,24.0851,23.3806,23.4103,85756.0
2023-09-07,23.4103,23.6485,23.0034,23.2118,138373.0
2023-09-08,23.2317,23.4897,22.9439,23.1722,182250.0
2023-09-09,23.2317,23.4897,22.9439,23.1722,182250.0
2023-09-10,23.2317,23.4897,22.9439,23.1722,182250.0
2023-09-11,23.3409,23.7874,23.2218,23.6485,88516.0
2023-09-12,23.5294,24.3829,23.4401,24.3134,80234.0
2023-09-13,24.363,24.5913,24.0951,24.3233,69079.0
2023-09-14,24.3979,24.8656,24.2984,24.7363,49753.0
2023-09-15,24.6766,24.6766,23.7611,23.9303,200191.0
2023-09-16,24.6766,24.6766,23.7611,23.9303,200191.0
2023-09-17,24.6766,24.6766,23.7611,23.9303,200191.0
2023-09-18,23.9303,23.9303,23.2935,23.4925,68880.0
2023-09-19,23.4825,23.7611,23.4228,23.6417,61425.0
2023-09-20,23.6815,24.1094,23.6815,23.8606,120981.0
2023-09-21,23.582,23.7512,23.3084,23.6517,75124.0
2023-09-22,23.7512,23.7512,22.9651,23.4626,209659.0
2023-09-23,23.7512,23.7512,22.9651,23.4626,209659.0
2023-09-24,23.7512,23.7512,22.9651,23.4626,209659.0
2023-09-25,23.3731,23.8358,23.194,23.4527,122432.0
2023-09-26,23.3432,23.6517,22.8855,23.1144,85347.0
2023-09-27,23.3233,23.5223,22.9203,22.985,66917.0
2023-09-28,22.9751,23.4029,22.9095,23.0646,82946.0
2023-09-29,23.1641,23.4427,22.8159,22.9751,108050.0
2023-09-30,23.1641,23.4427,22.8159,22.9751,108050.0
2023-10-01,23.1641,23.4427,22.8159,22.9751,108050.0
2023-10-02,22.8258,22.9552,22.5572,22.8358,84248.0
2023-10-03,22.5074,22.7512,22.1989,22.3382,92815.0
2023-10-04,22.2785,22.8457,22.194,22.7263,93291.0
2023-10-05,22.587,22.8591,22.587,22.7761,85638.0
2023-10-06,22.6467,23.0248,22.3183,22.6865,63028.0
2023-10-07,22.6467,23.0248,22.3183,22.6865,63028.0
2023-10-08,22.6467,23.0248,22.3183,22.6865,63028.0
2023-10-09,22.6467,22.6766,22.388,22.4975,59457.0
2023-10-10,22.5074,22.8756,22.2686,22.6865,136010.0
2023-10-11,22.6567,22.8557,22.2686,22.3382,78002.0
2023-10-12,22.4079,22.4079,21.0805,21.2338,96663.0
2023-10-13,21.3432,21.383,21.0049,21.0746,61986.0
2023-10-14,21.3432,21.383,21.0049,21.0746,61986.0
2023-10-15,21.3432,21.383,21.0049,21.0746,61986.0
2023-10-16,21.3432,21.6616,21.0646,21.5522,82766.0
2023-10-17,21.5323,21.9502,21.393,21.9402,118081.0
2023-10-18,21.8706,22.597,21.8706,22.3183,66969.0
2023-10-19,22.2885,22.4626,22.1492,22.2487,62945.0
2023-10-20,22.378,22.378,21.194,21.2835,100056.0
2023-10-21,22.378,22.378,21.194,21.2835,100056.0
2023-10-22,22.378,22.378,21.194,21.2835,100056.0
2023-10-23,21.1243,21.4825,21.0746,21.1243,48052.0
2023-10-24,21.2636,21.4626,21.1119,21.3432,60806.0
2023-10-25,21.2139,21.4427,20.587,20.6666,79737.0
2023-10-26,20.8159,20.8159,20.1691,20.7064,72863.0
2023-10-27,20.8159,20.8159,19.5721,19.7412,57970.0
2023-10-28,20.8159,20.8159,19.5721,19.7412,57970.0
2023-10-29,20.8159,20.8159,19.5721,19.7412,57970.0
