,EME US Equity,EME US Equity,EME US Equity,EME US Equity,EME US Equity
2023-08-13,219.1742,222.2768,218.5258,220.4412,276056.0
2023-08-14,220.4412,222.9552,219.7104,222.8754,263474.0
2023-08-15,222.2768,222.2768,218.9598,220.3015,225886.0
2023-08-16,220.6208,221.783,215.8223,216.4109,302778.0
2023-08-17,216.2413,216.9795,210.2058,211.4627,431195.0
2023-08-18,210.4651,214.6152,209.2181,213.6774,403857.0
2023-08-19,210.4651,214.6152,209.2181,213.6774,403857.0
2023-08-20,210.4651,214.6152,209.2181,213.6774,403857.0
2023-08-21,214.3059,215.7026,210.7046,214.6651,367609.0
2023-08-22,214.4755,216.7401,213.4879,216.5904,197941.0
2023-08-23,217.3885,219.7129,215.9171,218.5956,178097.0
2023-08-24,218.9747,220.2116,216.8897,217.4184,158180.0
2023-08-25,218.3562,219.7428,214.705,219.6032,340464.0
2023-08-26,218.3562,219.7428,214.705,219.6032,340464.0
2023-08-27,218.3562,219.7428,214.705,219.6032,340464.0
2023-08-28,220.7106,224.1074,220.7106,221.9875,313992.0
2023-08-29,220.7106,224.292,219.7828,224.1822,157259.0
2023-08-30,224.7808,225.9779,223.5936,223.853,180936.0
2023-08-31,224.3718,225.8183,222.9651,223.7133,350184.0
2023-09-01,224.5813,226.9506,224.2521,225.4592,251372.0
2023-09-02,224.5813,226.9506,224.2521,225.4592,251372.0
2023-09-03,224.5813,226.9506,224.2521,225.4592,251372.0
2023-09-04,224.5813,226.9506,224.2521,225.4592,251372.0
2023-09-05,224.3418,224.3418,214.7648,220.0521,428035.0
2023-09-06,220.3714,222.5661,219.9823,222.4464,227750.0
2023-09-07,221.5286,222.9939,219.5266,222.0573,257703.0
2023-09-08,222.5262,224.0525,221.369,222.2269,284425.0
2023-09-09,222.5262,224.0525,221.369,222.2269,284425.0
2023-09-10,222.5262,224.0525,221.369,222.2269,284425.0
2023-09-11,222.6958,225.6288,221.2443,221.9177,240873.0
2023-09-12,221.7481,223.2991,218.9548,219.4137,215719.0
2023-09-13,218.9049,219.5633,214.705,215.4133,359057.0
2023-09-14,216.5406,217.7477,215.5629,217.6878,333075.0
2023-09-15,216.4907,216.4907,210.2856,212.3506,1006098.0
2023-09-16,216.4907,216.4907,210.2856,212.3506,1006098.0
2023-09-17,216.4907,216.4907,210.2856,212.3506,1006098.0
2023-09-18,212.7197,216.1914,211.7121,215.1938,224978.0
2023-09-19,214.9943,216.2612,213.857,215.932,186398.0
2023-09-20,216.8498,218.4659,214.3658,214.4456,158184.0
2023-09-21,212.9691,212.9691,208.2205,208.4101,232953.0
2023-09-22,208.4001,210.9141,208.0188,209.5274,214247.0
2023-09-23,208.4001,210.9141,208.0188,209.5274,214247.0
2023-09-24,208.4001,210.9141,208.0188,209.5274,214247.0
2023-09-25,209.4077,211.7321,209.0585,210.6048,130633.0
2023-09-26,210.0162,211.2283,207.1281,207.7217,172738.0
2023-09-27,209.288,211.9516,208.7293,211.762,143639.0
2023-09-28,211.7221,214.5428,211.5675,212.201,179407.0
2023-09-29,213.9069,214.5553,208.9388,209.8865,206931.0
2023-09-30,213.9069,214.5553,208.9388,209.8865,206931.0
2023-10-01,213.9069,214.5553,208.9388,209.8865,206931.0
2023-10-02,209.1084,210.4193,204.722,206.4647,213811.0
2023-10-03,204.8187,206.5046,202.2748,203.3322,213539.0
2023-10-04,203.5118,205.7415,202.185,204.8785,216767.0
2023-10-05,204.5094,206.6842,203.2724,203.9109,198741.0
2023-10-06,202.9232,207.8963,202.5242,206.2253,398146.0
2023-10-07,202.9232,207.8963,202.5242,206.2253,398146.0
2023-10-08,202.9232,207.8963,202.5242,206.2253,398146.0
2023-10-09,205.098,208.2704,204.8087,207.5521,142024.0
2023-10-10,207.8115,209.5673,206.6642,206.7042,299827.0
2023-10-11,206.7939,209.5074,206.7939,209.4775,166103.0
2023-10-12,209.5274,209.5274,204.5443,206.1754,182952.0
2023-10-13,206.3851,207.124,201.223,201.7122,182431.0
2023-10-14,206.3851,207.124,201.223,201.7122,182431.0
2023-10-15,206.3851,207.124,201.223,201.7122,182431.0
2023-10-16,203.4496,205.6363,201.5225,202.2814,163505.0
2023-10-17,201.5725,207.3037,200.0511,206.0656,589274.0
2023-10-18,204.0187,204.0187,196.0509,196.1507,380050.0
2023-10-19,195.7214,198.1876,193.7045,195.292,344495.0
2023-10-20,196.0409,196.1296,191.8273,192.2367,274602.0
2023-10-21,196.0409,196.1296,191.8273,192.2367,274602.0
2023-10-22,196.0409,196.1296,191.8273,192.2367,274602.0
2023-10-23,192.2966,194.643,191.5777,192.2067,241877.0
2023-10-24,194.6031,195.4817,192.012,192.5263,200718.0
2023-10-25,192.2766,194.2237,191.2083,191.3081,319554.0
2023-10-26,206.425,209.4205,201.7072,205.7261,719380.0
2023-10-27,206.8045,207.3087,201.6523,205.0072,382203.0
2023-10-28,206.8045,207.3087,201.6523,205.0072,382203.0
2023-10-29,206.8045,207.3087,201.6523,205.0072,382203.0
2023-10-30,206.9243,209.5319,203.2599,204.6478,302203.0
2023-10-31,204.3882,207.5433,204.3882,206.3352,252688.0
2023-11-01,206.0556,207.4535,203.7991,206.3751,323381.0
2023-11-02,209.3406,211.7368,207.0341,207.0741,281564.0
2023-11-03,209.1309,212.9601,207.109,209.8997,301646.0
2023-11-04,209.1309,212.9601,207.109,209.8997,301646.0
2023-11-05,209.1309,212.9601,207.109,209.8997,301646.0
2023-11-06,209.6401,211.1978,207.8029,210.4689,271855.0
2023-11-07,209.6801,209.6801,206.0556,208.2722,287500.0
2023-11-08,209.4504,211.3276,206.9942,207.2638,227020.0
2023-11-09,208.6616,209.8691,207.0441,208.7715,182770.0
2023-11-10,210.0495,210.8783,208.2423,210.359,272760.0
2023-11-11,210.0495,210.8783,208.2423,210.359,272760.0
2023-11-12,210.0495,210.8783,208.2423,210.359,272760.0
2023-11-13,209.71,211.8168,209.6801,211.1778,167064.0
2023-11-14,213.9635,218.4767,213.9635,217.2585,194939.0
2023-11-15,217.1387,218.3868,212.5407,214.4328,446208.0
2023-11-16,214.6525,216.28,209.2907,209.3905,357429.0
2023-11-17,209.8299,215.0469,209.4654,214.343,277906.0
2023-11-18,209.8299,215.0469,209.4654,214.343,277906.0
2023-11-19,209.8299,215.0469,209.4654,214.343,277906.0
2023-11-20,213.9735,213.9735,212.1663,213.3145,191784.0
2023-11-21,212.8552,215.8207,212.8253,213.5342,297321.0
2023-11-22,214.4428,216.1602,213.3894,215.9305,154074.0
2023-11-23,214.4428,216.1602,213.3894,215.9305,154074.0
2023-11-24,215.5312,216.4797,215.2915,216.1702,44363.0
2023-11-25,215.5312,216.4797,215.2915,216.1702,44363.0
2023-11-26,215.5312,216.4797,215.2915,216.1702,44363.0
2023-11-27,216.1402,220.5934,215.5911,219.0059,362510.0
2023-11-28,218.0673,219.595,210.9232,211.3176,329099.0
2023-11-29,212.7155,213.8986,210.4389,211.0879,270552.0
2023-11-30,211.3076,213.3046,211.1734,212.1962,241100.0
2023-12-01,211.8268,214.982,210.7684,213.9935,197203.0
2023-12-02,211.8268,214.982,210.7684,213.9935,197203.0
2023-12-03,211.8268,214.982,210.7684,213.9935,197203.0
2023-12-04,213.9735,216.9091,211.4375,216.4597,273757.0
2023-12-05,215.8806,215.8806,211.2277,211.4474,354862.0
2023-12-06,212.6555,214.3679,210.2093,211.5672,257341.0
2023-12-07,211.1778,213.5642,210.0196,212.1164,235376.0
2023-12-08,212.1663,214.9021,211.687,214.4029,197451.0
2023-12-09,212.1663,214.9021,211.687,214.4029,197451.0
2023-12-10,212.1663,214.9021,211.687,214.4029,197451.0
2023-12-11,214.8821,216.2101,214.6525,215.8407,154911.0
2023-12-12,216.3299,218.9459,214.9621,216.3998,212677.0
2023-12-13,216.1602,217.3584,214.4927,217.1187,386955.0
2023-12-14,219.6149,221.502,217.4022,218.2869,337509.0
2023-12-15,218.0972,220.3238,215.7708,216.31,868423.0
2023-12-16,218.0972,220.3238,215.7708,216.31,868423.0
2023-12-17,218.0972,220.3238,215.7708,216.31,868423.0
2023-12-18,214.9221,217.588,214.5227,216.4398,260318.0
2023-12-19,218.6564,220.6933,216.6894,217.8676,543108.0
2023-12-20,217.8676,218.4367,214.6126,214.6425,258594.0
2023-12-21,215.7009,216.4357,211.2577,213.694,321783.0
2023-12-22,214.9221,216.924,212.9451,215.6809,386005.0
2023-12-23,214.9221,216.924,212.9451,215.6809,386005.0
2023-12-24,214.9221,216.924,212.9451,215.6809,386005.0
2023-12-25,214.9221,216.924,212.9451,215.6809,386005.0
2023-12-26,215.3714,217.5381,214.8172,216.1802,133160.0
2023-12-27,216.7193,218.4667,214.6824,215.8706,176701.0
2023-12-28,215.3914,216.5995,215.1318,215.8906,185520.0
2023-12-29,215.5611,217.3484,215.0719,215.1018,221138.0
2023-12-30,215.5611,217.3484,215.0719,215.1018,221138.0
2023-12-31,215.5611,217.3484,215.0719,215.1018,221138.0
2024-01-01,215.5611,217.3484,215.0719,215.1018,221138.0
2024-01-02,213.3545,214.8921,210.6686,212.4558,226850.0
2024-01-03,211.2577,211.707,208.9879,210.1993,284622.0
2024-01-04,210.359,211.7969,210.359,210.8084,572781.0
2024-01-05,210.8183,212.4658,210.7834,212.1263,526833.0
2024-01-06,210.8183,212.4658,210.7834,212.1263,526833.0
2024-01-07,210.8183,212.4658,210.7834,212.1263,526833.0
2024-01-08,212.8453,213.9835,210.0595,213.5042,232113.0
2024-01-09,212.1363,215.0748,210.7734,213.8937,243586.0
2024-01-10,213.7139,218.3269,213.7139,218.237,296359.0
2024-01-11,218.1172,221.1126,217.2486,220.863,235097.0
2024-01-12,222.4719,222.5819,218.7796,218.8245,216421.0
2024-01-13,222.4719,222.5819,218.7796,218.8245,216421.0
2024-01-14,222.4719,222.5819,218.7796,218.8245,216421.0
2024-01-15,222.4719,222.5819,218.7796,218.8245,216421.0
2024-01-16,217.1057,220.1936,216.9259,220.1236,162357.0
2024-01-17,218.6047,220.1435,217.6969,218.8345,158854.0
2024-01-18,220.1636,227.6797,219.9937,223.1015,282880.0
2024-01-19,224.3906,225.0601,217.0658,218.7246,244432.0
2024-01-20,224.3906,225.0601,217.0658,218.7246,244432.0
2024-01-21,224.3906,225.0601,217.0658,218.7246,244432.0
2024-01-22,219.7838,224.2082,218.2649,223.731,218475.0
2024-01-23,224.4205,224.8403,219.7239,221.3527,183763.0
2024-01-24,223.0115,223.2714,218.9145,219.9537,321610.0
2024-01-25,222.3021,223.3213,220.2885,220.3235,386044.0
2024-01-26,220.7831,224.3506,220.3734,224.0508,302604.0
2024-01-27,220.7831,224.3506,220.3734,224.0508,302604.0
2024-01-28,220.7831,224.3506,220.3734,224.0508,302604.0
2024-01-29,223.3813,228.7375,220.4634,224.4705,392104.0
2024-01-30,226.3492,230.856,226.3492,230.5862,338857.0
2024-01-31,230.796,232.8645,226.8288,227.948,415483.0
2024-02-01,229.0972,233.5641,228.1379,233.5541,280044.0
2024-02-02,232.5448,237.0416,231.1757,235.043,406496.0
2024-02-03,232.5448,237.0416,231.1757,235.043,406496.0
2024-02-04,232.5448,237.0416,231.1757,235.043,406496.0
2024-02-05,233.2843,234.7732,229.5869,233.3142,262009.0
2024-02-06,233.4641,236.7918,232.7546,236.7718,223842.0
2024-02-07,238.2108,240.7689,237.4696,238.8203,300792.0
2024-02-08,239.0901,241.8582,239.0901,241.8282,250688.0
2024-02-09,241.5584,245.2907,240.8539,244.9759,214384.0
2024-02-10,241.5584,245.2907,240.8539,244.9759,214384.0
2024-02-11,241.5584,245.2907,240.8539,244.9759,214384.0
2024-02-12,245.1258,245.9552,243.3371,243.3471,212142.0
2024-02-13,239.0202,245.0059,238.7704,242.5776,441487.0
2024-02-14,244.866,248.6084,243.8118,248.2936,325743.0
2024-02-15,249.8225,252.7704,247.0645,252.1608,259264.0
2024-02-16,252.4306,255.5284,252.0442,252.7404,256300.0
2024-02-17,252.4306,255.5284,252.0442,252.7404,256300.0
2024-02-18,252.4306,255.5284,252.0442,252.7404,256300.0
2024-02-19,252.4306,255.5284,252.0442,252.7404,256300.0
2024-02-20,250.0224,252.0509,248.1337,250.9817,382290.0
2024-02-21,250.562,252.5905,248.4335,251.941,319842.0
2024-02-22,254.4392,259.0959,253.9046,259.016,302164.0
2024-02-23,260.4549,270.198,260.4442,269.5285,894237.0
2024-02-24,260.4549,270.198,260.4442,269.5285,894237.0
2024-02-25,260.4549,270.198,260.4442,269.5285,894237.0
2024-02-26,269.1588,276.0639,268.869,274.6848,1131678.0
2024-02-27,274.8048,278.1923,272.0967,277.273,1125932.0
2024-02-28,290.7134,307.7713,289.3044,305.2331,1055005.0
2024-02-29,307.7813,317.9741,305.6728,313.2974,964252.0
2024-03-01,315.5658,320.932,314.5515,319.7628,631821.0
2024-03-02,315.5658,320.932,314.5515,319.7628,631821.0
2024-03-03,315.5658,320.932,314.5515,319.7628,631821.0
2024-03-04,321.4816,328.9063,321.4816,323.5401,535847.0
2024-03-05,323.1104,328.9763,322.2311,324.4295,596364.0
2024-03-06,325.4388,330.0255,324.0598,325.4987,611037.0
2024-03-07,326.1183,327.7721,322.0961,325.6087,799636.0
2024-03-08,327.6572,330.6451,323.6302,324.7792,423943.0
2024-03-09,327.6572,330.6451,323.6302,324.7792,423943.0
2024-03-10,327.6572,330.6451,323.6302,324.7792,423943.0
2024-03-11,323.2004,323.2703,313.2624,316.1853,584310.0
2024-03-12,316.8449,323.4602,314.5215,323.0005,499387.0
2024-03-13,322.4209,326.2632,322.1936,323.6301,445939.0
2024-03-14,324.0598,327.2375,320.7121,326.488,425302.0
2024-03-15,324.6893,329.8706,324.6893,328.2668,1105050.0
2024-03-16,324.6893,329.8706,324.6893,328.2668,1105050.0
2024-03-17,324.6893,329.8706,324.6893,328.2668,1105050.0
2024-03-18,330.2254,336.2961,329.2561,330.6051,329420.0
2024-03-19,329.7657,334.5823,327.7871,334.4524,343667.0
2024-03-20,334.5823,336.2211,332.3589,333.8828,362883.0
2024-03-21,336.0013,347.2233,335.8814,345.6444,408249.0
2024-03-22,346.7037,349.4917,344.9649,347.7329,302114.0
2024-03-23,346.7037,349.4917,344.9649,347.7329,302114.0
2024-03-24,346.7037,349.4917,344.9649,347.7329,302114.0
2024-03-25,346.8636,348.2126,343.7757,346.8735,275957.0
2024-03-26,347.623,352.7993,347.3032,350.9307,359319.0
2024-03-27,353.0492,354.4781,349.9014,351.3404,310231.0
2024-03-28,351.7101,352.7494,348.4424,349.9514,324716.0
2024-03-29,351.7101,352.7494,348.4424,349.9514,324716.0
2024-03-30,351.7101,352.7494,348.4424,349.9514,324716.0
2024-03-31,351.7101,352.7494,348.4424,349.9514,324716.0
2024-04-01,349.7715,355.2546,347.7529,354.618,304097.0
2024-04-02,351.7501,358.7351,351.0607,357.9856,324078.0
2024-04-03,357.3961,365.6102,356.7765,362.1527,486398.0
2024-04-04,363.9714,369.2676,356.6866,356.8764,387535.0
2024-04-05,357.9956,367.5289,357.9956,364.7608,375643.0
2024-04-06,357.9956,367.5289,357.9956,364.7608,375643.0
2024-04-07,357.9956,367.5289,357.9956,364.7608,375643.0
2024-04-08,364.7109,365.4004,360.6637,360.8536,443218.0
