,RHP US Equity,RHP US Equity,RHP US Equity,RHP US Equity,RHP US Equity
2023-08-10,86.9071,87.5561,85.3089,85.5801,323952.0
2023-08-11,85.1636,85.1636,83.914,84.3015,356676.0
2023-08-12,85.1636,85.1636,83.914,84.3015,356676.0
2023-08-13,85.1636,85.1636,83.914,84.3015,356676.0
2023-08-14,83.9043,84.6308,83.6331,84.1174,341638.0
2023-08-15,83.2069,84.3015,82.6935,82.7516,568227.0
2023-08-16,82.4417,83.8995,82.1801,82.2867,568170.0
2023-08-17,82.4998,82.8098,80.6884,80.6884,368855.0
2023-08-18,80.0491,81.8895,80.0491,81.5311,393093.0
2023-08-19,80.0491,81.8895,80.0491,81.5311,393093.0
2023-08-20,80.0491,81.8895,80.0491,81.5311,393093.0
2023-08-21,81.3665,81.6183,79.8941,80.175,505161.0
2023-08-22,80.6303,81.1921,79.7779,80.6206,327756.0
2023-08-23,81.0662,82.277,80.8143,81.7636,471644.0
2023-08-24,81.7055,82.5579,80.6497,80.7078,421305.0
2023-08-25,80.9306,81.0807,79.5648,79.9813,421524.0
2023-08-26,80.9306,81.0807,79.5648,79.9813,421524.0
2023-08-27,80.9306,81.0807,79.5648,79.9813,421524.0
2023-08-28,80.6787,82.8824,80.6787,82.1801,496516.0
2023-08-29,81.5602,84.2821,81.5602,83.4297,570895.0
2023-08-30,83.3909,83.5944,82.6063,82.8582,534772.0
2023-08-31,82.6063,83.0713,82.0155,82.3642,723039.0
2023-09-01,82.587,83.081,81.9138,82.7419,379531.0
2023-09-02,82.587,83.081,81.9138,82.7419,379531.0
2023-09-03,82.587,83.081,81.9138,82.7419,379531.0
2023-09-04,82.587,83.081,81.9138,82.7419,379531.0
2023-09-05,82.3448,84.6986,82.3351,84.4661,622042.0
2023-09-06,84.6114,84.9892,84.3305,84.6308,424477.0
2023-09-07,84.3112,84.6792,83.2892,83.6137,545342.0
2023-09-08,83.7978,84.8149,83.5459,84.4468,399173.0
2023-09-09,83.7978,84.8149,83.5459,84.4468,399173.0
2023-09-10,83.7978,84.8149,83.5459,84.4468,399173.0
2023-09-11,84.7277,85.4057,83.6719,83.8656,271272.0
2023-09-12,84.0109,84.6211,83.9382,84.4177,299279.0
2023-09-13,84.0303,84.5727,81.2115,81.3762,397686.0
2023-09-14,82.1801,82.7904,80.7853,82.2189,419294.0
2023-09-15,81.9283,84.1368,81.5311,83.4006,970982.0
2023-09-16,81.9283,84.1368,81.5311,83.4006,970982.0
2023-09-17,81.9283,84.1368,81.5311,83.4006,970982.0
2023-09-18,83.1875,83.6379,82.1801,82.3642,316264.0
2023-09-19,82.2383,82.6257,81.8799,82.4901,301169.0
2023-09-20,83.0229,83.6622,82.1947,82.4417,417923.0
2023-09-21,81.7249,81.7249,80.7465,81.0178,393587.0
2023-09-22,81.1727,81.5215,79.0223,79.1676,325010.0
2023-09-23,81.1727,81.5215,79.0223,79.1676,325010.0
2023-09-24,81.1727,81.5215,79.0223,79.1676,325010.0
2023-09-25,78.8964,79.8069,78.4411,79.0998,440314.0
2023-09-26,78.4799,79.003,77.3659,77.395,552636.0
2023-09-27,77.6565,80.5044,77.3563,79.4098,615030.0
2023-09-28,79.5373,83.7049,79.1058,82.8223,729110.0
2023-09-29,83.7931,84.0775,81.1651,81.6652,682986.0
2023-09-30,83.7931,84.0775,81.1651,81.6652,682986.0
2023-10-01,83.7931,84.0775,81.1651,81.6652,682986.0
2023-10-02,81.2337,82.283,81.018,82.0476,410926.0
2023-10-03,82.028,82.077,79.8761,80.459,594530.0
2023-10-04,80.9003,81.7731,79.7824,81.5181,312449.0
2023-10-05,81.6554,82.2928,81.0964,82.0869,436486.0
2023-10-06,81.8613,83.7441,81.0327,82.6262,429623.0
2023-10-07,81.8613,83.7441,81.0327,82.6262,429623.0
2023-10-08,81.8613,83.7441,81.0327,82.6262,429623.0
2023-10-09,81.9986,83.0479,81.1553,82.381,295686.0
2023-10-10,82.6164,84.7541,82.4301,83.9108,412581.0
2023-10-11,84.1363,84.6855,83.1655,83.7833,334322.0
2023-10-12,83.999,83.999,82.8125,83.1067,298749.0
2023-10-13,83.0479,83.0479,81.9986,82.3222,266064.0
2023-10-14,83.0479,83.0479,81.9986,82.3222,266064.0
2023-10-15,83.0479,83.0479,81.9986,82.3222,266064.0
2023-10-16,83.2244,85.3425,83.2244,84.9012,512038.0
2023-10-17,84.6168,87.4214,84.6168,86.1858,502888.0
2023-10-18,85.4798,85.8279,84.6757,84.813,392395.0
2023-10-19,84.5384,85.9014,83.5087,83.548,642463.0
2023-10-20,83.9892,84.6266,82.5625,82.6458,653005.0
2023-10-21,83.9892,84.6266,82.5625,82.6458,653005.0
2023-10-22,83.9892,84.6266,82.5625,82.6458,653005.0
2023-10-23,82.4105,84.3226,81.7044,83.3518,419017.0
2023-10-24,84.0089,84.7247,83.2734,84.4893,403068.0
2023-10-25,83.95,84.9698,83.2538,83.2832,502520.0
2023-10-26,83.7637,84.9012,83.0871,83.3224,461123.0
2023-10-27,83.3518,83.3518,80.312,80.9003,308491.0
2023-10-28,83.3518,83.3518,80.312,80.9003,308491.0
2023-10-29,83.3518,83.3518,80.312,80.9003,308491.0
2023-10-30,81.9005,83.1557,81.675,82.9498,395450.0
2023-10-31,83.2048,84.2099,82.2756,83.9402,469857.0
2023-11-01,84.2638,85.0777,83.0871,84.8914,658093.0
2023-11-02,85.5582,88.0195,85.5582,87.8528,511768.0
2023-11-03,89.2551,90.5887,89.1571,89.9808,490429.0
2023-11-04,89.2551,90.5887,89.1571,89.9808,490429.0
2023-11-05,89.2551,90.5887,89.1571,89.9808,490429.0
2023-11-06,89.7062,90.4515,88.353,88.7746,703675.0
2023-11-07,88.2549,92.2264,86.4261,91.9028,743381.0
2023-11-08,92.0597,92.2852,89.0374,89.4414,580273.0
2023-11-09,90.3632,91.3046,89.1767,90.3632,1116910.0
2023-11-10,90.9418,92.3146,89.6848,92.2754,310933.0
2023-11-11,90.9418,92.3146,89.6848,92.2754,310933.0
2023-11-12,90.9418,92.3146,89.6848,92.2754,310933.0
2023-11-13,91.5203,92.295,90.5495,91.4713,517307.0
2023-11-14,94.3935,95.7958,93.5307,95.4232,499268.0
2023-11-15,95.7075,96.7372,94.5504,95.0603,443037.0
2023-11-16,95.0701,95.482,93.1776,93.56,390361.0
2023-11-17,94.57,95.4035,93.7855,94.8544,356936.0
2023-11-18,94.57,95.4035,93.7855,94.8544,356936.0
2023-11-19,94.57,95.4035,93.7855,94.8544,356936.0
2023-11-20,94.7759,95.6095,94.4425,95.5506,272331.0
2023-11-21,94.8544,95.0946,93.9817,94.9721,367808.0
2023-11-22,96.0017,96.3057,95.2319,95.835,190593.0
2023-11-23,96.0017,96.3057,95.2319,95.835,190593.0
2023-11-24,95.6193,96.4626,95.3251,96.2763,124486.0
2023-11-25,95.6193,96.4626,95.3251,96.2763,124486.0
2023-11-26,95.6193,96.4626,95.3251,96.2763,124486.0
2023-11-27,95.8252,96.747,95.2663,96.1978,291801.0
2023-11-28,96.3057,97.7815,95.8546,97.1294,386702.0
2023-11-29,97.9041,98.7572,96.6489,96.8352,421696.0
2023-11-30,96.9235,98.6494,96.3449,98.4042,533589.0
2023-12-01,98.1983,100.6008,97.1882,100.3948,479184.0
2023-12-02,98.1983,100.6008,97.1882,100.3948,479184.0
2023-12-03,98.1983,100.6008,97.1882,100.3948,479184.0
2023-12-04,100.0222,100.8557,99.7771,100.4537,692990.0
2023-12-05,100.0418,100.1889,98.061,98.4042,532679.0
2023-12-06,99.4829,100.2379,97.7997,98.0316,510494.0
2023-12-07,98.5513,101.5176,98.0414,101.0617,397891.0
2023-12-08,101.3755,102.7679,100.8263,102.7189,389452.0
2023-12-09,101.3755,102.7679,100.8263,102.7189,389452.0
2023-12-10,101.3755,102.7679,100.8263,102.7189,389452.0
2023-12-11,102.5816,104.1947,102.5816,103.8368,646172.0
2023-12-12,103.8368,105.3273,103.6914,104.8664,326763.0
2023-12-13,104.9253,107.5043,103.7976,106.4452,597225.0
2023-12-14,108.2888,110.0833,107.367,108.2201,669634.0
2023-12-15,107.8671,107.8671,105.7588,107.2101,734084.0
2023-12-16,107.8671,107.8671,105.7588,107.2101,734084.0
2023-12-17,107.8671,107.8671,105.7588,107.2101,734084.0
2023-12-18,107.2689,108.2937,106.1559,106.5727,488327.0
2023-12-19,107.671,108.1711,106.9159,107.416,459239.0
2023-12-20,107.1022,107.9946,105.2391,105.2783,864688.0
2023-12-21,106.5825,107.1778,106.0628,106.808,248186.0
2023-12-22,107.6415,109.034,107.1451,108.2397,292405.0
2023-12-23,107.6415,109.034,107.1451,108.2397,292405.0
2023-12-24,107.6415,109.034,107.1451,108.2397,292405.0
2023-12-25,107.6415,109.034,107.1451,108.2397,292405.0
2023-12-26,108.7006,109.995,108.377,109.4361,172104.0
2023-12-27,109.1223,110.3775,108.9311,109.6616,225110.0
2023-12-28,109.2654,110.2657,108.9485,109.5922,221601.0
2023-12-29,109.1862,110.1122,108.9683,108.998,443965.0
2023-12-30,109.1862,110.1122,108.9683,108.998,443965.0
2023-12-31,109.1862,110.1122,108.9683,108.998,443965.0
2024-01-01,109.1862,110.1122,108.9683,108.998,443965.0
2024-01-02,108.8792,110.4489,108.8792,110.3053,285891.0
2024-01-03,109.4635,110.3944,108.7455,109.1763,457856.0
2024-01-04,108.9683,110.4241,108.894,109.9785,295800.0
2024-01-05,109.0773,111.4442,109.0773,110.8005,286611.0
2024-01-06,109.0773,111.4442,109.0773,110.8005,286611.0
2024-01-07,109.0773,111.4442,109.0773,110.8005,286611.0
2024-01-08,111.0283,113.0684,111.0283,113.009,323664.0
2024-01-09,111.464,111.776,110.5628,111.0183,295164.0
2024-01-10,111.2362,111.5828,110.1518,110.751,339365.0
2024-01-11,110.4836,110.7609,109.206,110.741,310947.0
2024-01-12,112.2662,112.2662,109.924,110.7807,316014.0
2024-01-13,112.2662,112.2662,109.924,110.7807,316014.0
2024-01-14,112.2662,112.2662,109.924,110.7807,316014.0
2024-01-15,112.2662,112.2662,109.924,110.7807,316014.0
2024-01-16,109.82,112.286,108.9386,111.7809,453881.0
2024-01-17,110.0676,112.2761,109.612,112.0483,527873.0
2024-01-18,112.5732,112.8307,109.612,111.3155,395639.0
2024-01-19,111.9493,112.593,110.3251,112.4147,399004.0
2024-01-20,111.9493,112.593,110.3251,112.4147,399004.0
2024-01-21,111.9493,112.593,110.3251,112.4147,399004.0
2024-01-22,113.3754,113.8706,111.3254,111.7512,413745.0
2024-01-23,112.2068,112.2068,109.7012,109.8101,446718.0
2024-01-24,111.1075,111.1075,107.77,108.1364,480714.0
2024-01-25,109.7606,109.9389,107.9582,108.9485,440314.0
2024-01-26,109.2159,110.741,109.2159,109.5229,316281.0
2024-01-27,109.2159,110.741,109.2159,109.5229,316281.0
2024-01-28,109.2159,110.741,109.2159,109.5229,316281.0
2024-01-29,109.1664,110.8426,108.9495,110.4439,371712.0
2024-01-30,109.9488,110.85,109.2407,110.7212,415824.0
2024-01-31,111.0679,111.6324,108.7207,108.8396,409605.0
2024-02-01,109.414,112.2959,109.0971,112.187,593988.0
2024-02-02,110.9787,113.2565,110.5133,112.6029,440109.0
2024-02-03,110.9787,113.2565,110.5133,112.6029,440109.0
2024-02-04,110.9787,113.2565,110.5133,112.6029,440109.0
2024-02-05,111.1471,113.1377,110.0478,112.4445,464496.0
2024-02-06,112.1672,114.128,112.0114,113.207,544524.0
2024-02-07,113.1971,114.445,112.286,113.5933,398183.0
2024-02-08,113.2863,114.445,112.6227,113.4744,268158.0
2024-02-09,113.821,113.925,112.4246,113.4546,357703.0
2024-02-10,113.821,113.925,112.4246,113.4546,357703.0
2024-02-11,113.821,113.925,112.4246,113.4546,357703.0
2024-02-12,113.2962,113.9498,112.7267,113.5041,578708.0
2024-02-13,110.4836,111.1496,108.6712,110.2261,338351.0
2024-02-14,111.2956,114.7025,110.8946,114.0686,554703.0
2024-02-15,115.0392,116.7327,114.643,116.0889,394687.0
2024-02-16,114.4252,116.0196,113.7171,115.1184,419129.0
2024-02-17,114.4252,116.0196,113.7171,115.1184,419129.0
2024-02-18,114.4252,116.0196,113.7171,115.1184,419129.0
2024-02-19,114.4252,116.0196,113.7171,115.1184,419129.0
2024-02-20,113.6032,116.7426,113.6032,116.5742,401591.0
2024-02-21,116.495,118.6242,116.495,117.832,552246.0
2024-02-22,117.5646,119.8325,116.8119,119.7037,553277.0
2024-02-23,119.0996,121.724,117.2576,118.0994,591837.0
2024-02-24,119.0996,121.724,117.2576,118.0994,591837.0
2024-02-25,119.0996,121.724,117.2576,118.0994,591837.0
2024-02-26,117.5745,118.5549,115.6879,116.5346,427882.0
2024-02-27,117.2278,118.0449,116.1088,116.3068,453662.0
2024-02-28,115.4551,119.8721,115.4551,118.6639,495215.0
2024-02-29,119.8325,119.8325,116.4356,117.3368,667574.0
2024-03-01,117.6834,119.2383,117.3016,118.0895,542826.0
2024-03-02,117.6834,119.2383,117.3016,118.0895,542826.0
2024-03-03,117.6834,119.2383,117.3016,118.0895,542826.0
2024-03-04,117.5051,118.4064,116.2187,117.2774,522613.0
2024-03-05,116.703,118.0597,115.9008,116.8614,397265.0
2024-03-06,118.0696,118.3342,116.4158,116.7624,352202.0
2024-03-07,117.2873,117.723,115.8017,116.2969,419519.0
2024-03-08,117.317,117.9954,116.6733,116.6832,421454.0
2024-03-09,117.317,117.9954,116.6733,116.6832,421454.0
2024-03-10,117.317,117.9954,116.6733,116.6832,421454.0
2024-03-11,116.5247,116.7772,114.336,115.1283,448446.0
2024-03-12,115.6631,116.5742,114.6628,114.9005,421461.0
2024-03-13,114.5935,115.4254,113.2367,113.8706,306312.0
2024-03-14,113.8706,115.2769,113.0189,115.0491,431854.0
2024-03-15,114.2568,115.8265,112.9,114.0884,679997.0
2024-03-16,114.2568,115.8265,112.9,114.0884,679997.0
2024-03-17,114.2568,115.8265,112.9,114.0884,679997.0
2024-03-18,113.8111,115.4254,113.8111,115.1184,573334.0
2024-03-19,114.851,117.3863,114.851,117.317,388356.0
2024-03-20,116.6138,116.8614,114.9897,115.4452,442455.0
2024-03-21,116.5148,117.9459,115.8364,117.624,399891.0
2024-03-22,118.1786,118.3965,115.7225,115.7423,233272.0
2024-03-23,118.1786,118.3965,115.7225,115.7423,233272.0
2024-03-24,118.1786,118.3965,115.7225,115.7423,233272.0
2024-03-25,116.4554,116.5742,113.3853,113.4447,358047.0
2024-03-26,113.7814,114.1181,112.5039,112.9,598584.0
2024-03-27,114.47,116.27,113.7426,116.1,467190.0
2024-03-28,116.1,117.175,115.09,115.61,372354.0
2024-03-29,116.1,117.175,115.09,115.61,372354.0
2024-03-30,116.1,117.175,115.09,115.61,372354.0
2024-03-31,116.1,117.175,115.09,115.61,372354.0
2024-04-01,115.61,116.355,114.4,115.99,261335.0
2024-04-02,114.41,115.295,112.925,113.53,509759.0
2024-04-03,112.87,114.14,112.71,114.1,428071.0
2024-04-04,115.42,115.94,113.32,114.3,382685.0
2024-04-05,114.62,115.98,114.62,115.69,327392.0
2024-04-06,114.62,115.98,114.62,115.69,327392.0
2024-04-07,114.62,115.98,114.62,115.69,327392.0
2024-04-08,115.56,116.735,115.0529,116.55,104083.0
