,ROST US Equity,ROST US Equity,ROST US Equity,ROST US Equity,ROST US Equity
2023-09-06,119.8147,120.143,118.7501,119.3471,1897086.0
2023-09-07,119.7848,120.0634,118.6356,118.8197,1592809.0
2023-09-08,118.76,119.4266,118.5013,118.76,1189649.0
2023-09-09,118.76,119.4266,118.5013,118.76,1189649.0
2023-09-10,118.76,119.4266,118.5013,118.76,1189649.0
2023-09-11,119.4266,119.4266,117.6257,117.7949,1809051.0
2023-09-12,118.5013,118.8695,117.6058,117.8048,1508859.0
2023-09-13,117.7849,117.9143,116.0835,116.2328,2385819.0
2023-09-14,116.4019,117.6058,116.2427,117.2079,2446236.0
2023-09-15,117.3273,117.8198,116.5711,117.576,3672877.0
2023-09-16,117.3273,117.8198,116.5711,117.576,3672877.0
2023-09-17,117.3273,117.8198,116.5711,117.576,3672877.0
2023-09-18,117.4566,118.0312,116.9094,117.0785,1993252.0
2023-09-19,116.5611,117.0586,115.6458,115.7154,1938923.0
2023-09-20,115.7253,115.8398,114.3224,114.3722,2267899.0
2023-09-21,113.9244,114.3075,111.9047,112.5613,2424101.0
2023-09-22,112.82,112.9096,110.9694,111.0987,2050581.0
2023-09-23,112.82,112.9096,110.9694,111.0987,2050581.0
2023-09-24,112.82,112.9096,110.9694,111.0987,2050581.0
2023-09-25,110.1435,110.5216,108.8501,109.1187,2283420.0
2023-09-26,108.6809,109.8252,108.5068,108.9993,1887877.0
2023-09-27,109.0988,109.6311,107.8054,108.3725,2378394.0
2023-09-28,108.8998,111.4171,108.6411,111.248,2419950.0
2023-09-29,111.6559,113.5862,111.6559,112.3822,2476050.0
2023-09-30,111.6559,113.5862,111.6559,112.3822,2476050.0
2023-10-01,111.6559,113.5862,111.6559,112.3822,2476050.0
2023-10-02,112.3822,114.2727,112.2827,113.8946,2663123.0
2023-10-03,113.805,114.3821,110.8301,111.3475,2474273.0
2023-10-04,111.4768,112.5116,110.0888,111.4271,1845855.0
2023-10-05,111.9743,112.1235,110.5415,111.1584,1813536.0
2023-10-06,110.4221,112.6708,109.467,111.8151,1752766.0
2023-10-07,110.4221,112.6708,109.467,111.8151,1752766.0
2023-10-08,110.4221,112.6708,109.467,111.8151,1752766.0
2023-10-09,111.6559,112.8001,110.2629,112.5016,1431099.0
2023-10-10,112.6111,113.422,112.2131,112.5315,1914901.0
2023-10-11,112.4021,113.1782,111.3226,113.0986,2251678.0
2023-10-12,113.5563,113.5563,111.7405,112.631,1946756.0
2023-10-13,112.5812,112.8001,111.0788,111.4768,1789332.0
2023-10-14,112.5812,112.8001,111.0788,111.4768,1789332.0
2023-10-15,112.5812,112.8001,111.0788,111.4768,1789332.0
2023-10-16,112.4021,116.193,112.4021,115.8049,2965433.0
2023-10-17,115.4866,117.9342,115.4866,117.4069,2127884.0
2023-10-18,117.2576,117.6456,116.3273,116.6507,1908497.0
2023-10-19,117.0984,117.2079,115.0688,115.6756,2102688.0
2023-10-20,115.6756,116.2029,114.5214,115.0786,4154680.0
2023-10-21,115.6756,116.2029,114.5214,115.0786,4154680.0
2023-10-22,115.6756,116.2029,114.5214,115.0786,4154680.0
2023-10-23,115.0786,115.0886,112.6608,113.8349,1929526.0
2023-10-24,113.8448,116.183,113.8448,115.2279,2327830.0
2023-10-25,115.0289,115.7253,113.9941,114.9592,1827546.0
2023-10-26,115.1184,115.795,113.3374,113.7155,1901125.0
2023-10-27,113.6459,114.5811,111.8251,112.223,1585424.0
2023-10-28,113.6459,114.5811,111.8251,112.223,1585424.0
2023-10-29,113.6459,114.5811,111.8251,112.223,1585424.0
2023-10-30,113.029,114.611,112.8797,114.1234,2405996.0
2023-10-31,114.2926,115.4866,113.4867,115.3871,2397907.0
2023-11-01,115.5761,115.984,114.1433,115.397,1406205.0
2023-11-02,115.9144,117.8745,115.9144,117.7252,1642635.0
2023-11-03,119.6654,121.705,119.4067,120.6405,1853722.0
2023-11-04,119.6654,121.705,119.4067,120.6405,1853722.0
2023-11-05,119.6654,121.705,119.4067,120.6405,1853722.0
2023-11-06,120.9987,121.7051,120.2425,121.526,1443700.0
2023-11-07,121.5161,122.715,121.1878,122.5409,1808969.0
2023-11-08,122.6305,123.0285,122.0036,122.1728,1439936.0
2023-11-09,122.4812,122.9887,121.3768,121.7549,1739480.0
2023-11-10,122.2026,122.8195,120.8495,122.7101,1816665.0
2023-11-11,122.2026,122.8195,120.8495,122.7101,1816665.0
2023-11-12,122.2026,122.8195,120.8495,122.7101,1816665.0
2023-11-13,122.1927,122.9091,121.5857,121.7449,1929875.0
2023-11-14,123.3767,125.2273,123.2374,124.1727,2380609.0
2023-11-15,123.3767,124.2125,122.8495,123.3468,4072639.0
2023-11-16,122.6504,123.307,119.1282,119.546,4714082.0
2023-11-17,126.481,130.6499,126.0731,128.1725,9018697.0
2023-11-18,126.481,130.6499,126.0731,128.1725,9018697.0
2023-11-19,126.481,130.6499,126.0731,128.1725,9018697.0
2023-11-20,128.1725,129.7445,127.6153,128.7794,3404733.0
2023-11-21,129.1276,130.2818,127.6153,130.0629,2345600.0
2023-11-22,130.5505,130.6499,129.5754,130.3216,1512201.0
2023-11-23,130.5505,130.6499,129.5754,130.3216,1512201.0
2023-11-24,129.9535,131.3265,129.7644,130.4311,856239.0
2023-11-25,129.9535,131.3265,129.7644,130.4311,856239.0
2023-11-26,129.9535,131.3265,129.7644,130.4311,856239.0
2023-11-27,130.0928,130.839,129.854,130.4311,2068241.0
2023-11-28,130.4609,130.6151,129.1774,129.645,1854375.0
2023-11-29,129.655,129.7893,128.3416,128.5506,1616730.0
2023-11-30,128.6799,129.8639,128.4461,129.7246,2566947.0
2023-12-01,130.2122,131.6449,129.4958,131.4758,1920047.0
2023-12-02,130.2122,131.6449,129.4958,131.4758,1920047.0
2023-12-03,130.2122,131.6449,129.4958,131.4758,1920047.0
2023-12-04,131.1715,133.3411,130.7775,132.3186,2280842.0
2023-12-05,131.6403,132.0992,130.7925,131.9097,1820046.0
2023-12-06,133.1266,133.4558,131.9994,132.0992,1566251.0
2023-12-07,132.578,133.3461,131.1615,131.3311,2532896.0
2023-12-08,130.6927,131.9695,130.0743,131.7501,1443057.0
2023-12-09,130.6927,131.9695,130.0743,131.7501,1443057.0
2023-12-10,130.6927,131.9695,130.0743,131.7501,1443057.0
2023-12-11,132.9072,135.0119,132.9072,134.952,2124419.0
2023-12-12,135.1715,135.5206,134.3037,135.1116,1967313.0
2023-12-13,135.5306,137.4957,134.8423,137.4259,3294915.0
2023-12-14,135.5705,137.2912,133.77,134.2538,3059855.0
2023-12-15,134.2837,134.6478,132.6977,133.6054,5573679.0
2023-12-16,134.2837,134.6478,132.6977,133.6054,5573679.0
2023-12-17,134.2837,134.6478,132.6977,133.6054,5573679.0
2023-12-18,134.8323,134.8323,133.5256,134.7027,1893790.0
2023-12-19,135.2912,135.7555,134.8772,135.5306,1319588.0
2023-12-20,135.4508,136.3785,134.2638,134.2737,2199094.0
2023-12-21,135.0518,136.0593,134.7045,135.5406,1657752.0
2023-12-22,135.2313,136.3037,135.1964,136.0792,1422710.0
2023-12-23,135.2313,136.3037,135.1964,136.0792,1422710.0
2023-12-24,135.2313,136.3037,135.1964,136.0792,1422710.0
2023-12-25,135.2313,136.3037,135.1964,136.0792,1422710.0
2023-12-26,136.0094,137.1465,135.6752,136.6578,3028104.0
2023-12-27,136.6777,137.2064,136.3386,137.0667,1390755.0
2023-12-28,137.5156,138.151,136.957,137.8548,1443346.0
2023-12-29,137.6553,138.8722,137.6553,138.0443,2011641.0
2023-12-30,137.6553,138.8722,137.6553,138.0443,2011641.0
2023-12-31,137.6553,138.8722,137.6553,138.0443,2011641.0
2024-01-01,137.6553,138.8722,137.6553,138.0443,2011641.0
2024-01-02,137.1465,138.972,136.8772,137.3361,2123857.0
2024-01-03,137.4358,137.6553,134.4234,134.4333,1617580.0
2024-01-04,134.4333,135.75,134.2837,134.9321,2171791.0
2024-01-05,134.9321,135.8398,134.1042,134.164,1665959.0
2024-01-06,134.9321,135.8398,134.1042,134.164,1665959.0
2024-01-07,134.9321,135.8398,134.1042,134.164,1665959.0
2024-01-08,134.164,135.6303,134.0244,135.4707,1685924.0
2024-01-09,134.3136,135.8548,133.9446,135.5605,1578661.0
2024-01-10,135.8298,136.6777,135.2613,135.6204,1358980.0
2024-01-11,135.3909,136.558,134.6429,136.4283,1527517.0
2024-01-12,136.8872,137.1266,135.7002,136.2388,930844.0
2024-01-13,136.8872,137.1266,135.7002,136.2388,930844.0
2024-01-14,136.8872,137.1266,135.7002,136.2388,930844.0
2024-01-15,136.8872,137.1266,135.7002,136.2388,930844.0
2024-01-16,135.6603,136.7475,135.5805,136.7376,1760824.0
2024-01-17,136.2787,136.6478,135.1515,135.2613,1964850.0
2024-01-18,134.8822,137.3062,134.7176,137.1266,1375562.0
2024-01-19,137.5156,138.0942,136.2737,137.2862,1786007.0
2024-01-20,137.5156,138.0942,136.2737,137.2862,1786007.0
2024-01-21,137.5156,138.0942,136.2737,137.2862,1786007.0
2024-01-22,137.386,137.9745,137.0867,137.8847,1530056.0
2024-01-23,138.5032,139.0917,137.0069,138.5331,1702259.0
2024-01-24,139.1515,139.5655,138.0543,138.3835,1501104.0
2024-01-25,139.7201,140.7675,139.5106,140.4583,2112582.0
2024-01-26,141.1066,141.6553,140.3685,141.4059,1910365.0
2024-01-27,141.1066,141.6553,140.3685,141.4059,1910365.0
2024-01-28,141.1066,141.6553,140.3685,141.4059,1910365.0
2024-01-29,141.0568,142.6927,140.7575,142.5829,1820883.0
2024-01-30,142.154,142.7326,140.6924,142.154,1847624.0
2024-01-31,142.164,142.543,139.4009,139.9296,1616790.0
2024-02-01,140.4483,142.8024,140.4283,142.7525,1728604.0
2024-02-02,142.154,144.3884,141.1066,143.3211,1956152.0
2024-02-03,142.154,144.3884,141.1066,143.3211,1956152.0
2024-02-04,142.154,144.3884,141.1066,143.3211,1956152.0
2024-02-05,142.2937,142.7126,141.0967,142.3934,2879303.0
2024-02-06,142.4034,142.4034,140.9271,141.8049,1796028.0
2024-02-07,141.9146,143.6104,141.0468,142.8922,1804612.0
2024-02-08,144.6178,145.755,144.4433,145.6951,1336717.0
2024-02-09,145.4059,146.0542,144.8373,145.5056,1283021.0
2024-02-10,145.4059,146.0542,144.8373,145.5056,1283021.0
2024-02-11,145.4059,146.0542,144.8373,145.5056,1283021.0
2024-02-12,145.3261,145.5555,144.0991,145.0468,1949068.0
2024-02-13,143.6004,144.6777,143.0887,144.5779,1604562.0
2024-02-14,144.6577,145.2064,143.1615,144.1291,1451515.0
2024-02-15,144.8373,144.8572,143.4109,144.0293,1891499.0
2024-02-16,143.9894,145.0867,142.4533,143.7201,1876354.0
2024-02-17,143.9894,145.0867,142.4533,143.7201,1876354.0
2024-02-18,143.9894,145.0867,142.4533,143.7201,1876354.0
2024-02-19,143.9894,145.0867,142.4533,143.7201,1876354.0
2024-02-20,143.7201,144.6079,143.4607,144.0892,1788425.0
2024-02-21,144.7774,145.2263,143.341,144.4582,1484056.0
2024-02-22,145.0567,146.553,144.538,146.533,2101118.0
2024-02-23,147.331,149.2363,146.8822,147.6602,1581674.0
2024-02-24,147.331,149.2363,146.8822,147.6602,1581674.0
2024-02-25,147.331,149.2363,146.8822,147.6602,1581674.0
2024-02-26,147.8398,148.6976,146.7724,147.4707,1601743.0
2024-02-27,148.0093,149.4856,147.6253,149.2462,1618328.0
2024-02-28,149.1066,150.6727,148.8971,150.0742,1594088.0
2024-02-29,150.6727,150.7425,148.3285,148.5879,2785736.0
2024-03-01,148.3585,149.7251,147.9794,149.2562,1426227.0
2024-03-02,148.3585,149.7251,147.9794,149.2562,1426227.0
2024-03-03,148.3585,149.7251,147.9794,149.2562,1426227.0
2024-03-04,150.1839,150.543,148.927,149.5854,3258021.0
2024-03-05,149.7849,150.2537,147.8298,148.7974,3301030.0
2024-03-06,143.9395,149.5255,142.962,147.75,4094742.0
2024-03-07,149.1265,149.6253,145.3759,145.6552,2917784.0
2024-03-08,145.4557,146.8123,144.3236,145.3759,3079345.0
2024-03-09,145.4557,146.8123,144.3236,145.3759,3079345.0
2024-03-10,145.4557,146.8123,144.3236,145.3759,3079345.0
2024-03-11,145.7949,146.6378,143.9495,145.5056,1643278.0
2024-03-12,144.9869,146.4084,144.6428,146.1241,2138745.0
2024-03-13,146.0343,147.5206,145.2463,146.7226,1851933.0
2024-03-14,147.74,147.88,145.6,146.02,2618150.0
2024-03-15,145.06,147.13,144.39,145.12,4555388.0
2024-03-16,145.06,147.13,144.39,145.12,4555388.0
2024-03-17,145.06,147.13,144.39,145.12,4555388.0
2024-03-18,145.52,146.082,144.13,144.31,2250850.0
2024-03-19,144.32,146.53,144.16,146.43,2437712.0
2024-03-20,146.21,147.33,146.21,146.98,1599960.0
2024-03-21,147.54,148.8,147.06,147.19,1999786.0
2024-03-22,146.96,146.96,145.27,145.37,2080412.0
2024-03-23,146.96,146.96,145.27,145.37,2080412.0
2024-03-24,146.96,146.96,145.27,145.37,2080412.0
2024-03-25,145.35,145.71,144.26,144.59,1832206.0
2024-03-26,144.42,145.14,144.03,144.57,1949076.0
2024-03-27,145.8,147.23,145.22,147.19,2007600.0
2024-03-28,147.64,148.1,146.45,146.76,1960312.0
2024-03-29,147.64,148.1,146.45,146.76,1960312.0
2024-03-30,147.64,148.1,146.45,146.76,1960312.0
2024-03-31,147.64,148.1,146.45,146.76,1960312.0
2024-04-01,146.43,146.7725,144.63,145.09,1533279.0
2024-04-02,144.39,144.39,142.495,143.68,1630614.0
2024-04-03,143.68,144.02,140.99,141.52,1824571.0
2024-04-04,142.95,143.27,139.45,139.71,1801506.0
2024-04-05,140.14,140.57,139.2,139.53,1529040.0
2024-04-06,140.14,140.57,139.2,139.53,1529040.0
2024-04-07,140.14,140.57,139.2,139.53,1529040.0
2024-04-08,138.85,141.19,138.67,140.27,1969393.0
2024-04-09,141.5,142.56,139.11,139.92,2025670.0
2024-04-10,138.47,139.27,137.01,138.29,1902320.0
2024-04-11,138.86,140.32,138.22,139.94,1707913.0
2024-04-12,138.23,138.83,135.54,135.99,2290332.0
2024-04-13,138.23,138.83,135.54,135.99,2290332.0
2024-04-14,138.23,138.83,135.54,135.99,2290332.0
2024-04-15,138.13,138.31,133.54,133.65,2490354.0
2024-04-16,133.68,134.68,133.08,133.83,1793664.0
2024-04-17,134.92,134.92,132.06,132.79,2151642.0
2024-04-18,134.02,134.18,131.6,131.8,1505934.0
2024-04-19,131.8,133.92,131.28,133.34,3121996.0
2024-04-20,131.8,133.92,131.28,133.34,3121996.0
2024-04-21,131.8,133.92,131.28,133.34,3121996.0
2024-04-22,134.45,134.69,133.06,133.77,2187629.0
2024-04-23,133.92,134.17,132.98,133.09,2590109.0
2024-04-24,132.18,133.39,131.9235,132.61,2366775.0
2024-04-25,132.62,133.165,130.68,132.15,2364268.0
2024-04-26,131.52,134.3,131.52,133.61,1958373.0
2024-04-27,131.52,134.3,131.52,133.61,1958373.0
2024-04-28,131.52,134.3,131.52,133.61,1958373.0
2024-04-29,133.3,133.485,130.175,131.06,3541723.0
2024-04-30,130.71,130.97,129.11,129.55,3217756.0
2024-05-01,128.92,129.73,127.77,127.82,3450496.0
