,ALB US Equity,ALB US Equity,ALB US Equity,ALB US Equity,ALB US Equity
2023-07-17,232.2047,237.4911,232.0857,235.7157,880448.0
2023-07-18,236.0629,237.1737,233.1519,235.0909,1071283.0
2023-07-19,235.0611,235.6066,229.6458,230.6178,1242464.0
2023-07-20,228.1184,229.6359,219.7524,221.2848,2255841.0
2023-07-21,218.9441,219.3109,209.8392,214.223,2833348.0
2023-07-22,218.9441,219.3109,209.8392,214.223,2833348.0
2023-07-23,218.9441,219.3109,209.8392,214.223,2833348.0
2023-07-24,212.17,212.6311,206.6455,209.0755,2291688.0
2023-07-25,210.9004,215.9932,209.6805,210.7715,2097691.0
2023-07-26,209.74,211.3665,206.4372,208.3019,1626873.0
2023-07-27,209.2044,209.2242,203.432,204.2652,2250224.0
2023-07-28,208.6093,210.2259,203.9379,206.348,1828698.0
2023-07-29,208.6093,210.2259,203.9379,206.348,1828698.0
2023-07-30,208.6093,210.2259,203.9379,206.348,1828698.0
2023-07-31,206.3678,214.0543,205.1181,210.5434,3309379.0
2023-08-01,208.282,209.3135,204.2453,206.2885,1945993.0
2023-08-02,203.8089,204.037,199.3556,201.2302,2041479.0
2023-08-03,212.7849,213.2312,197.1885,197.7191,3204564.0
2023-08-04,199.2565,204.1759,197.6249,198.4531,2148831.0
2023-08-05,199.2565,204.1759,197.6249,198.4531,2148831.0
2023-08-06,199.2565,204.1759,197.6249,198.4531,2148831.0
2023-08-07,198.5126,198.8002,193.127,195.1404,1723475.0
2023-08-08,192.3236,194.099,189.9631,194.0494,1505963.0
2023-08-09,194.8925,195.924,192.522,192.6311,1077825.0
2023-08-10,193.9502,194.218,189.5961,190.102,1954424.0
2023-08-11,188.7729,188.9515,185.2272,185.9562,1783121.0
2023-08-12,188.7729,188.9515,185.2272,185.9562,1783121.0
2023-08-13,188.7729,188.9515,185.2272,185.9562,1783121.0
2023-08-14,183.2683,184.4585,180.5904,184.0221,2802500.0
2023-08-15,181.3839,183.4469,177.8133,182.5344,2676675.0
2023-08-16,180.7094,185.2619,178.3787,180.0449,1851231.0
2023-08-17,179.797,183.1791,178.5671,181.1855,2091277.0
2023-08-18,179.311,182.1674,178.8449,181.8897,1775259.0
2023-08-19,179.311,182.1674,178.8449,181.8897,1775259.0
2023-08-20,179.311,182.1674,178.8449,181.8897,1775259.0
2023-08-21,184.4585,186.9976,184.1808,186.5314,1787105.0
2023-08-22,188.2076,188.9118,184.3603,186.6207,1870131.0
2023-08-23,186.9777,190.7764,185.2321,190.2111,1189243.0
2023-08-24,190.4689,191.3517,187.801,189.1796,1281269.0
2023-08-25,188.4456,189.3085,184.1402,188.1878,1761329.0
2023-08-26,188.4456,189.3085,184.1402,188.1878,1761329.0
2023-08-27,188.4456,189.3085,184.1402,188.1878,1761329.0
2023-08-28,187.92,191.4013,187.4637,188.0886,1176497.0
2023-08-29,189.0705,197.1637,187.9101,196.1322,1712961.0
2023-08-30,195.5967,197.5902,194.1089,196.9654,1081528.0
2023-08-31,197.9572,198.3291,196.281,197.0844,1001263.0
2023-09-01,199.0184,200.3871,196.9753,198.6217,1158151.0
2023-09-02,199.0184,200.3871,196.9753,198.6217,1158151.0
2023-09-03,199.0184,200.3871,196.9753,198.6217,1158151.0
2023-09-04,199.0184,200.3871,196.9753,198.6217,1158151.0
2023-09-05,198.6019,201.9542,195.7157,199.1573,2581039.0
2023-09-06,198.8101,200.1094,186.3529,188.277,2544126.0
2023-09-07,185.1627,186.8152,182.5246,186.0355,1766705.0
2023-09-08,185.5198,185.9805,180.8185,182.9212,1531722.0
2023-09-09,185.5198,185.9805,180.8185,182.9212,1531722.0
2023-09-10,185.5198,185.9805,180.8185,182.9212,1531722.0
2023-09-11,184.7759,187.6423,184.1312,184.7957,1297852.0
2023-09-12,184.4784,186.8587,182.1079,182.8419,1480666.0
2023-09-13,183.794,185.2917,181.4831,183.07,1437810.0
2023-09-14,185.0281,185.5051,182.7022,183.8552,1552745.0
2023-09-15,183.2191,187.334,181.8275,182.732,1980558.0
2023-09-16,183.2191,187.334,181.8275,182.732,1980558.0
2023-09-17,183.2191,187.334,181.8275,182.732,1980558.0
2023-09-18,182.2748,182.3941,178.3883,180.5254,1419962.0
2023-09-19,180.2073,181.1516,177.3298,178.9052,1397281.0
2023-09-20,179.0046,180.3862,173.1601,173.3887,1730652.0
2023-09-21,171.4604,171.6828,166.6595,167.9218,2246874.0
2023-09-22,171.1125,172.4643,166.6694,167.1962,1288559.0
2023-09-23,171.1125,172.4643,166.6694,167.1962,1288559.0
2023-09-24,171.1125,172.4643,166.6694,167.1962,1288559.0
2023-09-25,165.3872,166.8881,163.2402,165.8842,1788894.0
2023-09-26,163.5185,165.1586,161.0236,162.6637,2295230.0
2023-09-27,164.1149,164.5821,161.0932,161.6498,2245605.0
2023-09-28,162.9917,172.2307,162.5345,171.361,2547546.0
2023-09-29,173.9453,175.7643,168.6623,169.0152,1969813.0
2023-09-30,173.9453,175.7643,168.6623,169.0152,1969813.0
2023-10-01,173.9453,175.7643,168.6623,169.0152,1969813.0
2023-10-02,168.1703,168.5679,160.3974,161.4312,1949943.0
2023-10-03,159.0357,160.3279,154.21,155.8252,2515094.0
2023-10-04,156.6104,157.9224,151.2131,157.4453,2304251.0
2023-10-05,156.2625,156.7197,151.0839,154.0956,1948531.0
2023-10-06,153.7279,160.1986,152.7339,158.8767,1834283.0
2023-10-07,153.7279,160.1986,152.7339,158.8767,1834283.0
2023-10-08,153.7279,160.1986,152.7339,158.8767,1834283.0
2023-10-09,157.0875,157.5447,152.2767,154.8113,2607383.0
2023-10-10,157.8032,163.0116,157.0577,161.1032,2484929.0
2023-10-11,161.1032,165.3375,161.1032,163.8068,1777340.0
2023-10-12,173.7465,176.4501,164.9399,169.7706,3323133.0
2023-10-13,170.8043,174.1391,161.8188,162.3953,2289711.0
2023-10-14,170.8043,174.1391,161.8188,162.3953,2289711.0
2023-10-15,170.8043,174.1391,161.8188,162.3953,2289711.0
2023-10-16,164.9697,168.8164,164.5821,166.7191,1884256.0
2023-10-17,165.2182,171.0528,164.5125,168.4586,1594484.0
2023-10-18,162.6637,163.0712,151.1443,151.9685,5773366.0
2023-10-19,149.6625,150.6863,141.8101,143.6887,4207861.0
2023-10-20,142.0785,143.7484,137.715,137.8442,3656382.0
2023-10-21,142.0785,143.7484,137.715,137.8442,3656382.0
2023-10-22,142.0785,143.7484,137.715,137.8442,3656382.0
2023-10-23,135.737,138.0132,133.5303,135.4587,3210859.0
2023-10-24,136.1743,140.9454,136.1147,138.4008,2326424.0
2023-10-25,135.1803,137.2776,132.4171,134.5044,2988415.0
2023-10-26,135.568,138.1126,133.8633,134.3951,2272266.0
2023-10-27,135.9656,137.5162,133.0035,133.6297,1508114.0
2023-10-28,135.9656,137.5162,133.0035,133.6297,1508114.0
2023-10-29,135.9656,137.5162,133.0035,133.6297,1508114.0
2023-10-30,135.1803,136.6514,126.006,126.6421,3854386.0
2023-10-31,125.9066,126.5825,122.4277,126.0159,6601232.0
2023-11-01,125.0219,125.2406,118.8891,122.2189,4793357.0
2023-11-02,118.2828,126.2346,115.6488,123.8689,7173518.0
2023-11-03,127.0397,133.4111,125.7475,127.2087,4236902.0
2023-11-04,127.0397,133.4111,125.7475,127.2087,4236902.0
2023-11-05,127.0397,133.4111,125.7475,127.2087,4236902.0
2023-11-06,124.3361,124.9822,117.7858,118.74,4014068.0
2023-11-07,118.2828,122.378,117.8852,121.3741,2695027.0
2023-11-08,120.8771,122.6563,117.1517,118.2927,2398485.0
2023-11-09,119.2569,119.8732,112.9551,113.9093,2744634.0
2023-11-10,114.0584,117.0503,112.4979,116.275,2649441.0
2023-11-11,114.0584,117.0503,112.4979,116.275,2649441.0
2023-11-12,114.0584,117.0503,112.4979,116.275,2649441.0
2023-11-13,113.9193,116.1756,111.325,113.5018,4332936.0
2023-11-14,118.0343,125.5587,118.0343,124.5647,4044077.0
2023-11-15,126.4036,133.6496,126.3936,126.9502,3351287.0
2023-11-16,124.0478,126.2743,119.7539,121.8611,3561738.0
2023-11-17,124.2466,126.662,122.2984,126.6222,2016500.0
2023-11-18,124.2466,126.662,122.2984,126.6222,2016500.0
2023-11-19,124.2466,126.662,122.2984,126.6222,2016500.0
2023-11-20,126.7962,130.7124,125.4891,129.5743,2916372.0
2023-11-21,127.9243,129.9322,124.6542,125.3698,2553724.0
2023-11-22,125.3698,125.8668,120.2707,125.8271,2590869.0
2023-11-23,125.3698,125.8668,120.2707,125.8271,2590869.0
2023-11-24,124.4852,129.4898,124.4454,128.0933,1429527.0
2023-11-25,124.4852,129.4898,124.4454,128.0933,1429527.0
2023-11-26,124.4852,129.4898,124.4454,128.0933,1429527.0
2023-11-27,124.6442,125.0319,117.6069,120.0521,4314729.0
2023-11-28,120.7677,125.1909,119.4457,123.1632,2438781.0
2023-11-29,125.6978,127.6758,120.8969,122.6364,2546647.0
2023-11-30,123.4614,123.4614,118.084,120.5391,4047900.0
2023-12-01,118.9985,125.4593,118.4817,125.3996,2803838.0
2023-12-02,118.9985,125.4593,118.4817,125.3996,2803838.0
2023-12-03,118.9985,125.4593,118.4817,125.3996,2803838.0
2023-12-04,123.1533,125.2007,118.4915,119.2569,3416663.0
2023-12-05,115.5196,116.2452,111.4443,112.5774,4357484.0
2023-12-06,116.7918,121.4337,116.0066,117.587,5036103.0
2023-12-07,120.4994,125.3201,120.2161,124.5945,3971253.0
2023-12-08,128.2225,132.4469,126.9602,127.2186,4844856.0
2023-12-09,128.2225,132.4469,126.9602,127.2186,4844856.0
2023-12-10,128.2225,132.4469,126.9602,127.2186,4844856.0
2023-12-11,123.2527,126.2743,120.0222,125.7774,2798445.0
2023-12-12,125.7774,127.8548,122.706,127.1689,3062203.0
2023-12-13,128.5804,139.9564,128.5605,139.2159,4955051.0
2023-12-14,143.0437,148.2969,142.8941,145.4261,5668483.0
2023-12-15,146.692,150.7491,145.0474,146.5923,5938814.0
2023-12-16,146.692,150.7491,145.0474,146.5923,5938814.0
2023-12-17,146.692,150.7491,145.0474,146.5923,5938814.0
2023-12-18,146.6721,146.9512,143.4623,145.446,2652762.0
2023-12-19,147.948,150.8089,147.0609,148.4564,2276828.0
2023-12-20,148.1474,149.5928,141.3192,142.0768,2627551.0
2023-12-21,145.6553,146.8615,143.0262,144.9875,1799815.0
2023-12-22,145.4759,153.0516,144.9875,149.6127,2601795.0
2023-12-23,145.4759,153.0516,144.9875,149.6127,2601795.0
2023-12-24,145.4759,153.0516,144.9875,149.6127,2601795.0
2023-12-25,145.4759,153.0516,144.9875,149.6127,2601795.0
2023-12-26,151.6064,152.6032,148.6308,151.9054,1958052.0
2023-12-27,152.7029,152.7199,146.7618,148.8452,2027642.0
2023-12-28,148.8252,151.3072,148.5262,148.9548,1378355.0
2023-12-29,148.5561,148.5561,141.6981,144.0206,2834584.0
2023-12-30,148.5561,148.5561,141.6981,144.0206,2834584.0
2023-12-31,148.5561,148.5561,141.6981,144.0206,2834584.0
2024-01-01,148.5561,148.5561,141.6981,144.0206,2834584.0
2024-01-02,142.5453,149.1342,140.8108,146.4229,1962347.0
2024-01-03,142.1366,142.4406,136.2653,139.7342,2731031.0
2024-01-04,140.6314,140.6314,134.6006,135.4977,3208047.0
2024-01-05,134.9894,137.7804,133.524,135.3981,2284885.0
2024-01-06,134.9894,137.7804,133.524,135.3981,2284885.0
2024-01-07,134.9894,137.7804,133.524,135.3981,2284885.0
2024-01-08,133.7732,136.5544,132.3312,136.1457,1879299.0
2024-01-09,133.5639,134.6903,130.6831,133.2449,1832357.0
2024-01-10,131.3709,133.6636,129.7062,132.5173,2145745.0
2024-01-11,132.3179,132.7565,127.5232,128.2409,2976823.0
2024-01-12,128.3804,129.7102,125.2497,125.6492,1637685.0
2024-01-13,128.3804,129.7102,125.2497,125.6492,1637685.0
2024-01-14,128.3804,129.7102,125.2497,125.6492,1637685.0
2024-01-15,128.3804,129.7102,125.2497,125.6492,1637685.0
2024-01-16,125.1009,126.646,123.4462,125.5495,2256587.0
2024-01-17,122.6288,124.2185,119.8577,120.3162,2818573.0
2024-01-18,120.7049,120.984,114.7539,117.6148,3418701.0
2024-01-19,117.7045,117.7145,111.9329,114.7639,4170326.0
2024-01-20,117.7045,117.7145,111.9329,114.7639,4170326.0
2024-01-21,117.7045,117.7145,111.9329,114.7639,4170326.0
2024-01-22,113.4182,122.3995,112.6407,120.366,4026775.0
2024-01-23,123.5259,126.8354,120.4358,122.2002,2877395.0
2024-01-24,124.9514,125.6741,119.6383,121.303,2026517.0
2024-01-25,121.612,122.9777,115.5912,118.0733,2810373.0
2024-01-26,119.6882,121.7416,118.6216,119.4589,1524959.0
2024-01-27,119.6882,121.7416,118.6216,119.4589,1524959.0
2024-01-28,119.6882,121.7416,118.6216,119.4589,1524959.0
2024-01-29,118.2727,122.888,117.0067,122.8082,1996433.0
2024-01-30,120.8844,122.5989,118.4222,119.9274,1948692.0
2024-01-31,118.8708,119.7195,114.116,114.3751,3653320.0
2024-02-01,116.6279,117.7244,112.9297,116.4086,3398441.0
2024-02-02,113.9764,115.2125,112.1423,113.8867,2853817.0
2024-02-03,113.9764,115.2125,112.1423,113.8867,2853817.0
2024-02-04,113.9764,115.2125,112.1423,113.8867,2853817.0
2024-02-05,111.4245,112.3416,108.0453,108.3842,3891748.0
2024-02-06,109.4508,113.6674,109.2515,112.6606,3043287.0
2024-02-07,113.7671,115.6212,111.1404,114.6841,2427548.0
2024-02-08,113.7073,114.972,111.9229,113.9664,2473800.0
2024-02-09,113.1391,115.8205,112.7702,115.4118,2491661.0
2024-02-10,113.1391,115.8205,112.7702,115.4118,2491661.0
2024-02-11,113.1391,115.8205,112.7702,115.4118,2491661.0
2024-02-12,115.3819,122.26,115.2911,119.7081,2865801.0
2024-02-13,113.6375,114.4549,110.8165,111.8432,3997319.0
2024-02-14,113.3683,114.1359,111.3249,114.0262,3134246.0
2024-02-15,111.6438,123.7851,111.6438,117.1264,6739167.0
2024-02-16,118.492,125.4498,118.3923,122.2002,4406238.0
2024-02-17,118.492,125.4498,118.3923,122.2002,4406238.0
2024-02-18,118.492,125.4498,118.3923,122.2002,4406238.0
2024-02-19,118.492,125.4498,118.3923,122.2002,4406238.0
2024-02-20,121.7117,121.7117,113.0394,114.4549,3840190.0
2024-02-21,114.8337,120.1866,113.6973,118.173,3683291.0
2024-02-22,117.5749,120.0171,116.3887,117.8042,2018322.0
2024-02-23,118.1032,121.6569,115.5514,120.2663,2762346.0
2024-02-24,118.1032,121.6569,115.5514,120.2663,2762346.0
2024-02-25,118.1032,121.6569,115.5514,120.2663,2762346.0
2024-02-26,119.6184,123.8549,118.3724,121.1336,2080960.0
2024-02-27,127.0347,129.9056,126.0977,128.1811,3540341.0
2024-02-28,130.2445,133.3247,129.5667,131.64,2733065.0
2024-02-29,136.1058,140.1928,135.3233,137.4116,4562992.0
2024-03-01,137.94,142.7347,137.4419,142.3459,3286278.0
2024-03-02,137.94,142.7347,137.4419,142.3459,3286278.0
2024-03-03,137.94,142.7347,137.4419,142.3459,3286278.0
2024-03-04,139.7043,139.7741,132.6967,132.7764,4216881.0
2024-03-05,121.6718,122.0506,106.3507,109.0521,19347681.0
2024-03-06,109.9293,119.4489,109.9293,119.2097,15606715.0
2024-03-07,118.6714,122.8979,117.9152,122.2699,4235482.0
2024-03-08,122.9179,123.8585,117.6248,117.9537,3478996.0
2024-03-09,122.9179,123.8585,117.6248,117.9537,3478996.0
2024-03-10,122.9179,123.8585,117.6248,117.9537,3478996.0
2024-03-11,118.9904,125.4398,118.9904,124.3533,4130149.0
2024-03-12,126.6659,128.0914,120.9541,123.5359,3443054.0
2024-03-13,122.4892,126.4965,121.8264,125.39,2176855.0
2024-03-14,122.5,123.25,119.1304,119.89,3010019.0
2024-03-15,119.0,123.0,116.77,122.14,3203690.0
2024-03-16,119.0,123.0,116.77,122.14,3203690.0
2024-03-17,119.0,123.0,116.77,122.14,3203690.0
2024-03-18,123.73,125.74,120.5,124.58,1886178.0
2024-03-19,121.5,123.3639,120.25,120.54,2326612.0
2024-03-20,120.27,126.73,119.5,124.45,2528950.0
2024-03-21,125.85,127.565,124.12,124.86,2350942.0
2024-03-22,121.99,125.13,120.79,120.86,2454915.0
2024-03-23,121.99,125.13,120.79,120.86,2454915.0
2024-03-24,121.99,125.13,120.79,120.86,2454915.0
2024-03-25,120.58,122.23,118.25,118.35,2129335.0
2024-03-26,119.25,120.535,117.28,119.01,2506078.0
2024-03-27,119.65,129.02,119.64,128.8,4722632.0
2024-03-28,128.98,132.42,127.27,131.74,3988818.0
2024-03-29,128.98,132.42,127.27,131.74,3988818.0
2024-03-30,128.98,132.42,127.27,131.74,3988818.0
2024-03-31,128.98,132.42,127.27,131.74,3988818.0
2024-04-01,132.0,132.8,126.88,129.18,2088134.0
2024-04-02,127.05,127.79,124.9,126.48,2335610.0
2024-04-03,127.29,129.99,125.4,128.87,1946285.0
2024-04-04,130.41,131.01,120.92,121.12,3032916.0
2024-04-05,120.24,123.74,119.64,123.45,1901100.0
2024-04-06,120.24,123.74,119.64,123.45,1901100.0
2024-04-07,120.24,123.74,119.64,123.45,1901100.0
2024-04-08,125.19,133.09,124.5114,131.69,3560772.0
