,TGNA US Equity,TGNA US Equity,TGNA US Equity,TGNA US Equity,TGNA US Equity
2022-07-12,18.9159,19.0021,18.7819,18.7819,1384739.0
2022-07-13,18.7053,18.7819,18.5713,18.7244,966340.0
2022-07-14,18.4947,18.9063,18.4277,18.7915,1573922.0
2022-07-15,19.1074,19.4376,18.9638,19.3371,970886.0
2022-07-16,19.1074,19.4376,18.9638,19.3371,970886.0
2022-07-17,19.1074,19.4376,18.9638,19.3371,970886.0
2022-07-18,19.3562,19.8349,19.3562,19.6913,1038332.0
2022-07-19,19.7775,20.0024,19.761,19.9881,691947.0
2022-07-20,19.8253,20.0072,19.787,19.921,1002310.0
2022-07-21,19.7966,19.9498,19.787,19.9019,639707.0
2022-07-22,19.8923,20.0934,19.8349,20.0168,721475.0
2022-07-23,19.8923,20.0934,19.8349,20.0168,721475.0
2022-07-24,19.8923,20.0934,19.8349,20.0168,721475.0
2022-07-25,20.0742,20.1891,20.0401,20.1891,432541.0
2022-07-26,20.1029,20.1699,20.0263,20.1029,352520.0
2022-07-27,20.1029,20.2369,19.9976,20.1699,654884.0
2022-07-28,20.1604,20.2417,20.0981,20.1987,390848.0
2022-07-29,20.1221,20.2082,20.0455,20.0455,802597.0
2022-07-30,20.1221,20.2082,20.0455,20.0455,802597.0
2022-07-31,20.1221,20.2082,20.0455,20.0455,802597.0
2022-08-01,20.0168,20.1221,19.9115,19.9785,641308.0
2022-08-02,19.9498,20.1891,19.9115,20.0551,1322265.0
2022-08-03,20.1221,20.2848,20.0646,20.2369,1237334.0
2022-08-04,20.2848,20.5002,20.2369,20.4667,1229533.0
2022-08-05,20.2944,20.4284,20.2082,20.2944,1452046.0
2022-08-06,20.2944,20.4284,20.2082,20.2944,1452046.0
2022-08-07,20.2944,20.4284,20.2082,20.2944,1452046.0
2022-08-08,20.3231,20.5337,20.2369,20.2752,840317.0
2022-08-09,20.3422,20.4188,20.1604,20.2848,870361.0
2022-08-10,20.4858,20.6629,20.3805,20.505,1289474.0
2022-08-11,20.6199,20.6773,20.4571,20.5337,555092.0
2022-08-12,20.5911,20.6964,20.5385,20.6869,592735.0
2022-08-13,20.5911,20.6964,20.5385,20.6869,592735.0
2022-08-14,20.5911,20.6964,20.5385,20.6869,592735.0
2022-08-15,20.6677,20.8592,20.6103,20.8209,581608.0
2022-08-16,20.773,20.9597,20.6342,20.9166,2727364.0
2022-08-17,20.8209,20.9645,20.6773,20.8688,551970.0
2022-08-18,20.9166,20.9836,20.773,20.8879,508187.0
2022-08-19,20.8975,21.0028,20.7635,20.8496,1012878.0
2022-08-20,20.8975,21.0028,20.7635,20.8496,1012878.0
2022-08-21,20.8975,21.0028,20.7635,20.8496,1012878.0
2022-08-22,20.8496,20.9358,20.6677,20.6773,536256.0
2022-08-23,20.6773,20.9166,20.5576,20.5816,614988.0
2022-08-24,20.6007,20.8017,20.505,20.5241,938264.0
2022-08-25,20.5816,20.706,20.5624,20.6964,816152.0
2022-08-26,20.7252,20.773,20.4954,20.5146,742639.0
2022-08-27,20.7252,20.773,20.4954,20.5146,742639.0
2022-08-28,20.7252,20.773,20.4954,20.5146,742639.0
2022-08-29,20.4284,20.6007,20.304,20.5433,504698.0
2022-08-30,20.5529,20.5816,20.4188,20.5241,702286.0
2022-08-31,20.5337,20.6199,20.4093,20.4858,1130456.0
2022-09-01,20.4858,20.6869,20.4571,20.5816,713550.0
2022-09-02,20.5816,20.7443,20.4858,20.4858,539396.0
2022-09-03,20.5816,20.7443,20.4858,20.4858,539396.0
2022-09-04,20.5816,20.7443,20.4858,20.4858,539396.0
2022-09-05,20.5816,20.7443,20.4858,20.4858,539396.0
2022-09-06,20.5816,20.6964,20.2513,20.3231,577549.0
2022-09-07,20.2944,20.3758,20.1125,20.371,1192269.0
2022-09-08,20.2892,20.7027,20.27,20.7027,877119.0
2022-09-09,20.6739,20.9143,20.6739,20.895,533762.0
2022-09-10,20.6739,20.9143,20.6739,20.895,533762.0
2022-09-11,20.6739,20.9143,20.6739,20.895,533762.0
2022-09-12,21.0104,21.2123,20.9816,21.097,1355286.0
2022-09-13,20.8758,21.0681,20.52,20.6065,1430201.0
2022-09-14,20.6258,20.6787,20.52,20.6546,737691.0
2022-09-15,20.6642,20.8229,20.5969,20.7123,1243775.0
2022-09-16,20.645,20.871,20.5489,20.8469,1578122.0
2022-09-17,20.645,20.871,20.5489,20.8469,1578122.0
2022-09-18,20.645,20.871,20.5489,20.8469,1578122.0
2022-09-19,20.7219,21.0104,20.7219,21.0104,474076.0
2022-09-20,20.895,21.0248,20.8566,20.9335,1012020.0
2022-09-21,21.0393,21.097,20.77,20.7989,890577.0
2022-09-22,20.7604,20.9912,20.7219,20.8854,578760.0
2022-09-23,20.77,20.8662,20.6546,20.7219,822031.0
2022-09-24,20.77,20.8662,20.6546,20.7219,822031.0
2022-09-25,20.77,20.8662,20.6546,20.7219,822031.0
2022-09-26,20.5873,20.7941,20.395,20.4238,998942.0
2022-09-27,20.5104,20.7892,20.2219,20.3181,740960.0
2022-09-28,20.5104,20.77,20.3662,20.6162,774966.0
2022-09-29,20.5296,20.7604,20.3037,20.7316,1522842.0
2022-09-30,20.6931,20.6931,19.8565,19.8854,2624784.0
2022-10-01,20.6931,20.6931,19.8565,19.8854,2624784.0
2022-10-02,20.6931,20.6931,19.8565,19.8854,2624784.0
2022-10-03,20.0488,20.395,19.7315,20.3277,2128387.0
2022-10-04,20.4046,20.4815,20.0969,20.2892,1511030.0
2022-10-05,20.145,20.2652,20.0488,20.2411,1519280.0
2022-10-06,20.0488,20.0488,19.5007,19.6161,3331416.0
2022-10-07,19.568,19.9575,19.5392,19.9046,1152779.0
2022-10-08,19.568,19.9575,19.5392,19.9046,1152779.0
2022-10-09,19.568,19.9575,19.5392,19.9046,1152779.0
2022-10-10,19.9142,20.1883,19.4911,19.5873,1470841.0
2022-10-11,19.5584,19.6834,19.4238,19.6546,1320673.0
2022-10-12,19.7027,19.794,19.5392,19.6642,1333818.0
2022-10-13,19.5969,19.9334,19.5632,19.9238,940169.0
2022-10-14,20.02,20.1786,19.8373,19.8373,1050461.0
2022-10-15,20.02,20.1786,19.8373,19.8373,1050461.0
2022-10-16,20.02,20.1786,19.8373,19.8373,1050461.0
2022-10-17,19.9431,20.0969,19.8758,19.9623,819865.0
2022-10-18,20.1546,20.2219,19.8758,19.9527,852529.0
2022-10-19,19.8661,19.9142,19.568,19.6161,1103588.0
2022-10-20,19.6931,19.9094,19.6354,19.8661,1551456.0
2022-10-21,19.9719,20.5296,19.7219,20.1258,2080373.0
2022-10-22,19.9719,20.5296,19.7219,20.1258,2080373.0
2022-10-23,19.9719,20.5296,19.7219,20.1258,2080373.0
2022-10-24,20.2219,20.3469,20.1063,20.1258,741336.0
2022-10-25,20.1258,20.1931,19.9767,20.0585,895217.0
2022-10-26,20.1546,20.1546,19.7652,19.8277,1333754.0
2022-10-27,19.8758,19.9479,19.7171,19.7315,813840.0
2022-10-28,19.7604,19.8661,19.6402,19.8181,1284603.0
2022-10-29,19.7604,19.8661,19.6402,19.8181,1284603.0
2022-10-30,19.7604,19.8661,19.6402,19.8181,1284603.0
2022-10-31,19.8084,20.1065,19.8084,20.0777,1318479.0
2022-11-01,20.0873,20.2171,19.8854,19.9911,1312754.0
2022-11-02,19.9046,20.0152,19.7219,19.7411,1117459.0
2022-11-03,19.645,19.8084,18.7699,19.1065,2939808.0
2022-11-04,19.2026,19.2026,18.2603,18.6642,2243853.0
2022-11-05,19.2026,19.2026,18.2603,18.6642,2243853.0
2022-11-06,19.2026,19.2026,18.2603,18.6642,2243853.0
2022-11-07,18.9046,18.9046,18.4622,18.5776,1571488.0
2022-11-08,18.6353,18.7603,18.2795,18.5295,2006905.0
2022-11-09,18.3276,18.5584,18.0488,18.3565,1509378.0
2022-11-10,18.6065,18.7507,18.4142,18.7026,2164043.0
2022-11-11,18.7699,18.7988,17.9911,18.2603,2675510.0
2022-11-12,18.7699,18.7988,17.9911,18.2603,2675510.0
2022-11-13,18.7699,18.7988,17.9911,18.2603,2675510.0
2022-11-14,18.2315,18.3084,18.0872,18.2315,1598218.0
2022-11-15,18.3757,19.666,18.2122,18.5776,4872823.0
2022-11-16,18.5488,19.0873,18.3468,19.0584,2265277.0
2022-11-17,18.9142,19.2411,18.7988,19.2315,1422892.0
2022-11-18,19.5007,19.8758,19.0296,19.1257,2387006.0
2022-11-19,19.5007,19.8758,19.0296,19.1257,2387006.0
2022-11-20,19.5007,19.8758,19.0296,19.1257,2387006.0
2022-11-21,19.0969,19.2219,18.4911,18.6257,1522335.0
2022-11-22,18.5969,18.8565,18.5969,18.7507,1500739.0
2022-11-23,18.7026,19.0007,18.7026,18.9526,1492347.0
2022-11-24,18.7026,19.0007,18.7026,18.9526,1492347.0
2022-11-25,18.9911,18.9911,18.8084,18.8949,232993.0
2022-11-26,18.9911,18.9911,18.8084,18.8949,232993.0
2022-11-27,18.9911,18.9911,18.8084,18.8949,232993.0
2022-11-28,18.7892,18.8756,18.6642,18.7122,1306834.0
2022-11-29,18.7122,18.8565,18.568,18.7988,620767.0
2022-11-30,18.7507,18.9815,18.5199,18.9815,2813737.0
2022-12-01,19.068,19.068,18.722,18.9911,1487875.0
2022-12-02,18.943,19.2603,18.9094,19.1738,1144783.0
2022-12-03,18.943,19.2603,18.9094,19.1738,1144783.0
2022-12-04,18.943,19.2603,18.9094,19.1738,1144783.0
2022-12-05,19.0584,19.5007,18.9719,19.4238,1716814.0
2022-12-06,19.4046,19.4527,19.1786,19.1834,1290056.0
2022-12-07,19.1738,19.2555,18.9959,19.0776,805367.0
2022-12-08,19.1404,19.4496,19.0921,19.44,2402125.0
2022-12-09,19.3337,19.5076,19.2854,19.2854,569838.0
2022-12-10,19.3337,19.5076,19.2854,19.2854,569838.0
2022-12-11,19.3337,19.5076,19.2854,19.2854,569838.0
2022-12-12,19.266,19.266,19.0921,19.1308,956665.0
2022-12-13,19.353,19.44,19.1308,19.1308,1291704.0
2022-12-14,19.0245,19.295,19.0245,19.1694,1399010.0
2022-12-15,19.1115,19.1404,18.9279,18.9762,1082365.0
2022-12-16,18.9182,19.2467,18.8602,19.1501,3056373.0
2022-12-17,18.9182,19.2467,18.8602,19.1501,3056373.0
2022-12-18,18.9182,19.2467,18.8602,19.1501,3056373.0
2022-12-19,19.2371,19.4641,19.1211,19.1888,1764400.0
2022-12-20,19.1888,19.3772,19.0921,19.2564,2210292.0
2022-12-21,19.3144,19.5414,19.3047,19.4303,1182913.0
2022-12-22,19.4303,19.5656,19.3433,19.5076,1078198.0
2022-12-23,19.4593,20.2081,19.4593,20.01,2206452.0
2022-12-24,19.4593,20.2081,19.4593,20.01,2206452.0
2022-12-25,19.4593,20.2081,19.4593,20.01,2206452.0
2022-12-26,19.4593,20.2081,19.4593,20.01,2206452.0
2022-12-27,20.0004,20.2894,20.0004,20.1356,1209410.0
2022-12-28,20.2322,20.2901,20.097,20.097,598426.0
2022-12-29,20.2419,20.5608,20.1356,20.5511,1142778.0
2022-12-30,20.4835,20.5414,20.3675,20.4738,973022.0
2022-12-31,20.4835,20.5414,20.3675,20.4738,973022.0
2023-01-01,20.4835,20.5414,20.3675,20.4738,973022.0
2023-01-02,20.4835,20.5414,20.3675,20.4738,973022.0
2023-01-03,20.5414,20.5994,20.3675,20.4931,1016294.0
2023-01-04,20.5414,20.5414,20.2661,20.3385,1514060.0
2023-01-05,20.2902,20.3289,20.126,20.1646,868317.0
2023-01-06,20.1936,20.2902,20.068,20.126,742919.0
2023-01-07,20.1936,20.2902,20.068,20.126,742919.0
2023-01-08,20.1936,20.2902,20.068,20.126,742919.0
2023-01-09,20.1936,20.1936,20.0004,20.0004,699869.0
2023-01-10,20.0004,20.2226,20.0004,20.1646,919786.0
2023-01-11,20.2033,20.4158,20.1936,20.4062,1255410.0
2023-01-12,20.097,20.126,19.4206,19.7395,3854674.0
2023-01-13,19.7298,19.7975,19.5607,19.5752,1139581.0
2023-01-14,19.7298,19.7975,19.5607,19.5752,1139581.0
2023-01-15,19.7298,19.7975,19.5607,19.5752,1139581.0
2023-01-16,19.7298,19.7975,19.5607,19.5752,1139581.0
2023-01-17,19.6042,19.7298,18.9472,19.1888,1713235.0
2023-01-18,19.1888,19.411,19.1888,19.3337,2104173.0
2023-01-19,19.353,19.411,19.2177,19.3337,950661.0
2023-01-20,19.4303,19.4303,19.1839,19.324,996112.0
2023-01-21,19.4303,19.4303,19.1839,19.324,996112.0
2023-01-22,19.4303,19.4303,19.1839,19.324,996112.0
2023-01-23,19.353,19.353,18.2033,18.8023,3604818.0
2023-01-24,18.7057,18.9182,18.4667,18.667,1223466.0
2023-01-25,18.696,18.8216,18.5366,18.696,1110004.0
2023-01-26,18.7733,19.2467,18.7733,19.2081,1273047.0
2023-01-27,18.9279,19.1646,18.9134,18.9762,1130151.0
2023-01-28,18.9279,19.1646,18.9134,18.9762,1130151.0
2023-01-29,18.9279,19.1646,18.9134,18.9762,1130151.0
2023-01-30,18.9182,19.1549,18.8216,19.0438,870091.0
2023-01-31,19.0438,19.3337,19.0438,19.2564,1044810.0
2023-02-01,19.1694,19.44,19.0825,19.4303,1446978.0
2023-02-02,19.4013,20.1936,19.3047,19.6719,1763566.0
2023-02-03,19.7105,19.8264,19.3723,19.5366,1339597.0
2023-02-04,19.7105,19.8264,19.3723,19.5366,1339597.0
2023-02-05,19.7105,19.8264,19.3723,19.5366,1339597.0
2023-02-06,19.5366,19.5366,19.1694,19.324,1674863.0
2023-02-07,19.2757,19.7202,19.2467,19.7008,1006783.0
2023-02-08,19.5269,19.7491,19.4883,19.5656,1182733.0
2023-02-09,19.6719,19.7588,19.2854,19.3433,691802.0
2023-02-10,19.324,19.4689,19.2177,19.2564,856499.0
2023-02-11,19.324,19.4689,19.2177,19.2564,856499.0
2023-02-12,19.324,19.4689,19.2177,19.2564,856499.0
2023-02-13,19.2081,19.44,19.1501,19.4303,568234.0
2023-02-14,19.4013,19.6284,19.2854,19.6139,1182248.0
2023-02-15,19.5366,19.7926,19.5366,19.7781,1743769.0
2023-02-16,19.5462,20.0293,19.5462,19.8748,1134729.0
2023-02-17,19.9037,20.1163,19.4689,19.5366,2345301.0
2023-02-18,19.9037,20.1163,19.4689,19.5366,2345301.0
2023-02-19,19.9037,20.1163,19.4689,19.5366,2345301.0
2023-02-20,19.9037,20.1163,19.4689,19.5366,2345301.0
2023-02-21,19.4689,19.7491,19.3337,19.7298,2179031.0
2023-02-22,20.6381,21.2178,20.6284,20.9183,5195474.0
2023-02-23,20.8699,21.0197,20.7926,20.9183,2327605.0
2023-02-24,20.9183,21.5366,20.783,21.1018,10568138.0
2023-02-25,20.9183,21.5366,20.783,21.1018,10568138.0
2023-02-26,20.9183,21.5366,20.783,21.1018,10568138.0
2023-02-27,16.2032,17.2563,16.0196,17.1114,21581235.0
2023-02-28,17.0534,17.2563,16.667,16.8119,6468938.0
2023-03-01,16.6863,16.8119,16.4013,16.7636,3855027.0
2023-03-02,16.7636,16.7636,16.3288,16.4254,1839623.0
2023-03-03,16.4061,16.5365,16.3674,16.4641,1667204.0
2023-03-04,16.4061,16.5365,16.3674,16.4641,1667204.0
2023-03-05,16.4061,16.5365,16.3674,16.4641,1667204.0
2023-03-06,16.4737,16.5462,16.3868,16.522,1961875.0
2023-03-07,16.5027,16.6283,16.324,16.4254,2951374.0
2023-03-08,16.3868,16.5027,16.2805,16.3481,1549534.0
2023-03-09,16.3238,16.3821,15.8963,15.9255,1963028.0
2023-03-10,15.9255,15.9255,14.9684,15.0898,2670140.0
2023-03-11,15.9255,15.9255,14.9684,15.0898,2670140.0
2023-03-12,15.9255,15.9255,14.9684,15.0898,2670140.0
2023-03-13,14.9732,15.119,14.6629,15.1093,2044285.0
2023-03-14,15.3327,15.3716,15.0121,15.0704,1193958.0
2023-03-15,15.0121,15.055,14.7789,14.9538,2414819.0
2023-03-16,14.7789,14.9149,14.7109,14.8858,1999797.0
2023-03-17,14.7983,14.9149,14.6623,14.9052,2706567.0
2023-03-18,14.7983,14.9149,14.6623,14.9052,2706567.0
2023-03-19,14.7983,14.9149,14.6623,14.9052,2706567.0
2023-03-20,15.0315,15.1676,15.0121,15.1481,1217210.0
2023-03-21,15.3327,15.3813,15.1967,15.255,1993654.0
2023-03-22,15.2064,15.4591,15.0607,15.255,2285940.0
2023-03-23,15.255,15.4882,15.1578,15.2161,2063755.0
2023-03-24,15.1676,15.2356,15.0121,15.1578,1107108.0
2023-03-25,15.1676,15.2356,15.0121,15.1578,1107108.0
2023-03-26,15.1676,15.2356,15.0121,15.1578,1107108.0
2023-03-27,15.2842,15.7506,15.1578,15.702,1947051.0
2023-03-28,15.5271,15.6825,15.323,15.4493,1106878.0
2023-03-29,15.5465,15.804,15.3619,15.7894,1140640.0
2023-03-30,15.8866,16.2655,15.838,16.1587,1352046.0
2023-03-31,16.1587,16.5667,16.1587,16.4307,1942173.0
2023-04-01,16.1587,16.5667,16.1587,16.4307,1942173.0
2023-04-02,16.1587,16.5667,16.1587,16.4307,1942173.0
2023-04-03,16.421,16.4793,16.1732,16.3724,1071171.0
2023-04-04,16.4696,16.489,15.9546,16.0226,1093440.0
2023-04-05,16.0518,16.4502,16.0518,16.2461,1027470.0
2023-04-06,16.2753,16.4404,16.2267,16.3821,708735.0
2023-04-07,16.2753,16.4404,16.2267,16.3821,708735.0
2023-04-08,16.2753,16.4404,16.2267,16.3821,708735.0
2023-04-09,16.2753,16.4404,16.2267,16.3821,708735.0
2023-04-10,16.353,16.4599,16.3238,16.4307,841811.0
2023-04-11,16.4696,16.5084,16.3238,16.3627,932142.0
2023-04-12,16.4696,16.4696,16.2461,16.2558,717167.0
2023-04-13,16.3044,16.3627,16.2753,16.3336,652991.0
2023-04-14,16.3238,16.5959,16.1489,16.217,1635573.0
2023-04-15,16.3238,16.5959,16.1489,16.217,1635573.0
2023-04-16,16.3238,16.5959,16.1489,16.217,1635573.0
2023-04-17,16.3238,16.5279,16.1684,16.5279,1193285.0
2023-04-18,16.5279,16.6445,16.4404,16.625,873728.0
2023-04-19,16.5765,16.625,16.455,16.489,691777.0
2023-04-20,16.5084,16.5667,16.4502,16.5667,1257648.0
2023-04-21,16.6153,16.6348,15.906,16.0712,1871857.0
2023-04-22,16.6153,16.6348,15.906,16.0712,1871857.0
2023-04-23,16.6153,16.6348,15.906,16.0712,1871857.0
2023-04-24,16.0712,16.489,16.0712,16.4599,1365729.0
2023-04-25,16.3336,16.4485,16.285,16.3627,946531.0
2023-04-26,16.2753,16.3335,16.1878,16.2558,852488.0
2023-04-27,16.2655,16.557,16.251,16.5473,1115871.0
2023-04-28,16.4502,16.6153,16.4502,16.6153,1639194.0
2023-04-29,16.4502,16.6153,16.4502,16.6153,1639194.0
2023-04-30,16.4502,16.6153,16.4502,16.6153,1639194.0
2023-05-01,16.5376,16.7795,16.5376,16.7708,1236262.0
2023-05-02,16.7222,16.7222,16.1781,16.1878,1074913.0
2023-05-03,16.2072,16.353,15.9157,15.9255,1084687.0
2023-05-04,15.8672,15.9497,15.3036,15.4299,2059431.0
2023-05-05,15.6048,15.9546,15.4834,15.9255,1180943.0
2023-05-06,15.6048,15.9546,15.4834,15.9255,1180943.0
2023-05-07,15.6048,15.9546,15.4834,15.9255,1180943.0
2023-05-08,15.9449,16.0323,15.6242,15.6923,1481533.0
2023-05-09,15.7603,15.7603,15.391,15.4299,1631791.0
2023-05-10,15.838,15.9838,15.1578,15.3619,1595255.0
2023-05-11,15.2939,15.5514,15.2842,15.4785,1115125.0
2023-05-12,15.4882,15.5951,15.4785,15.5562,738869.0
2023-05-13,15.4882,15.5951,15.4785,15.5562,738869.0
2023-05-14,15.4882,15.5951,15.4785,15.5562,738869.0
2023-05-15,15.5465,15.7797,15.4931,15.6437,925193.0
2023-05-16,15.5076,15.6825,15.2987,15.4785,1450630.0
2023-05-17,15.5659,15.872,15.5465,15.8186,1975050.0
2023-05-18,15.7797,16.1732,15.77,15.906,1130526.0
2023-05-19,16.0712,16.0809,15.6291,15.7214,1346016.0
2023-05-20,16.0712,16.0809,15.6291,15.7214,1346016.0
2023-05-21,16.0712,16.0809,15.6291,15.7214,1346016.0
2023-05-22,15.7214,15.8186,15.2842,15.2842,1622325.0
2023-05-23,15.7311,15.9352,15.6534,15.6825,5921938.0
2023-05-24,15.7797,16.0129,15.6022,15.634,2804825.0
2023-05-25,15.391,15.5465,14.8955,15.119,4254144.0
2023-05-26,15.1578,15.2987,14.8663,14.9344,2786963.0
2023-05-27,15.1578,15.2987,14.8663,14.9344,2786963.0
2023-05-28,15.1578,15.2987,14.8663,14.9344,2786963.0
2023-05-29,15.1578,15.2987,14.8663,14.9344,2786963.0
2023-05-30,14.9732,15.0898,14.8469,14.9538,1816608.0
2023-05-31,14.9732,15.1481,14.7546,15.051,4245963.0
2023-06-01,15.0995,15.4056,14.8955,15.3619,2437596.0
2023-06-02,15.6631,16.0544,15.6534,15.8089,3299130.0
2023-06-03,15.6631,16.0544,15.6534,15.8089,3299130.0
2023-06-04,15.6631,16.0544,15.6534,15.8089,3299130.0
2023-06-05,15.7117,15.9255,15.7117,15.7408,2194008.0
2023-06-06,15.702,16.0129,15.702,15.8574,2116375.0
2023-06-07,15.9255,16.1732,15.8623,16.0129,2636829.0
2023-06-08,15.9494,16.1253,15.7539,15.9689,2054798.0
2023-06-09,15.9201,16.1009,15.8419,15.9005,1504721.0
2023-06-10,15.9201,16.1009,15.8419,15.9005,1504721.0
2023-06-11,15.9201,16.1009,15.8419,15.9005,1504721.0
2023-06-12,15.8516,16.0862,15.8028,16.0666,1724509.0
2023-06-13,16.0276,16.1644,15.8223,15.9005,1783054.0
2023-06-14,15.8712,16.1106,15.7832,15.8321,2576213.0
2023-06-15,15.7539,15.9054,15.6366,15.705,1871185.0
2023-06-16,16.0666,16.1057,15.5731,15.6464,4193494.0
2023-06-17,16.0666,16.1057,15.5731,15.6464,4193494.0
2023-06-18,16.0666,16.1057,15.5731,15.6464,4193494.0
2023-06-19,16.0666,16.1057,15.5731,15.6464,4193494.0
2023-06-20,15.5975,15.7148,15.2164,15.451,1868650.0
2023-06-21,15.4119,15.578,15.3337,15.4998,2395727.0
2023-06-22,15.3825,15.4265,15.1089,15.236,1941917.0
2023-06-23,15.0796,15.3265,14.9232,14.9428,3528713.0
2023-06-24,15.0796,15.3265,14.9232,14.9428,3528713.0
2023-06-25,15.0796,15.3265,14.9232,14.9428,3528713.0
2023-06-26,14.933,15.275,14.933,15.2262,1607755.0
2023-06-27,15.2653,15.5145,15.2457,15.451,1184665.0
2023-06-28,15.3923,15.6073,15.192,15.6073,1561738.0
2023-06-29,15.6366,15.9103,15.5927,15.9005,2182952.0
2023-06-30,15.9298,16.0764,15.8614,15.8712,1621284.0
2023-07-01,15.9298,16.0764,15.8614,15.8712,1621284.0
2023-07-02,15.9298,16.0764,15.8614,15.8712,1621284.0
2023-07-03,15.7832,15.9787,15.7832,15.8712,654362.0
2023-07-04,15.7832,15.9787,15.7832,15.8712,654362.0
2023-07-05,15.8028,16.0178,15.6562,15.7637,3186072.0
2023-07-06,15.6855,15.7637,15.407,15.6464,2325316.0
2023-07-07,15.666,15.8223,15.6415,15.6757,1338736.0
2023-07-08,15.666,15.8223,15.6415,15.6757,1338736.0
2023-07-09,15.666,15.8223,15.6415,15.6757,1338736.0
2023-07-10,15.6757,16.0129,15.6464,15.8321,2150476.0
2023-07-11,15.8419,16.0862,15.8321,16.0764,1989044.0
2023-07-12,16.1253,16.2914,15.9494,15.9591,2883390.0
2023-07-13,16.0276,16.2132,15.9885,16.0178,2136611.0
2023-07-14,16.008,16.1839,15.9152,16.1448,1772177.0
2023-07-15,16.008,16.1839,15.9152,16.1448,1772177.0
2023-07-16,16.008,16.1839,15.9152,16.1448,1772177.0
2023-07-17,16.1839,16.2719,16.1106,16.223,1465607.0
2023-07-18,16.2523,16.5162,16.0862,16.3305,1312042.0
2023-07-19,16.4087,16.653,16.3598,16.526,1818596.0
2023-07-20,16.5846,16.5993,16.3892,16.4576,1669550.0
2023-07-21,16.4673,16.6139,16.3403,16.4576,1308342.0
2023-07-22,16.4673,16.6139,16.3403,16.4576,1308342.0
2023-07-23,16.4673,16.6139,16.3403,16.4576,1308342.0
2023-07-24,16.3989,16.5651,16.2817,16.438,1638510.0
2023-07-25,16.4087,16.5553,16.3794,16.4087,1666096.0
2023-07-26,16.438,16.5797,16.3305,16.4869,1308192.0
2023-07-27,16.5651,16.5797,16.3012,16.3598,1423074.0
2023-07-28,16.4673,16.6042,16.4331,16.5162,1157584.0
2023-07-29,16.4673,16.6042,16.4331,16.5162,1157584.0
2023-07-30,16.4673,16.6042,16.4331,16.5162,1157584.0
2023-07-31,16.5162,16.5944,16.4331,16.5162,1863762.0
2023-08-01,16.5162,16.526,16.2328,16.3989,2134549.0
2023-08-02,16.7117,16.7117,16.3305,16.4967,3361943.0
2023-08-03,16.6726,16.9071,16.1937,16.4673,3102053.0
2023-08-04,16.4673,16.8778,16.4576,16.7214,2555708.0
2023-08-05,16.4673,16.8778,16.4576,16.7214,2555708.0
2023-08-06,16.4673,16.8778,16.4576,16.7214,2555708.0
2023-08-07,16.7898,16.9755,16.5748,16.6921,2804065.0
2023-08-08,16.6628,16.8192,16.5944,16.7019,2371135.0
2023-08-09,16.7117,16.8876,16.6921,16.7214,2570650.0
2023-08-10,16.7898,16.9267,16.5455,16.6823,2057412.0
2023-08-11,16.6042,16.7312,16.5553,16.6921,2290340.0
2023-08-12,16.6042,16.7312,16.5553,16.6921,2290340.0
2023-08-13,16.6042,16.7312,16.5553,16.6921,2290340.0
2023-08-14,16.5944,16.6921,16.5015,16.6237,2350148.0
2023-08-15,16.4771,16.5827,16.3794,16.5357,1376814.0
2023-08-16,16.5064,16.6726,16.3794,16.3989,1785098.0
2023-08-17,16.3892,16.4576,16.1741,16.1741,2074922.0
2023-08-18,16.1937,16.3696,16.0471,16.0764,2019139.0
2023-08-19,16.1937,16.3696,16.0471,16.0764,2019139.0
2023-08-20,16.1937,16.3696,16.0471,16.0764,2019139.0
2023-08-21,16.0471,16.0862,15.8614,15.9591,2366718.0
2023-08-22,15.8907,16.1204,15.8872,16.0373,1965903.0
2023-08-23,16.0862,16.1644,16.0276,16.1644,1453300.0
2023-08-24,16.0569,16.2983,16.0569,16.1351,1308802.0
2023-08-25,16.2328,16.3305,15.9982,16.0764,1405350.0
2023-08-26,16.2328,16.3305,15.9982,16.0764,1405350.0
2023-08-27,16.2328,16.3305,15.9982,16.0764,1405350.0
2023-08-28,16.0764,16.1839,15.9494,15.9494,1896421.0
2023-08-29,16.0178,16.1497,15.9494,16.1057,1760978.0
2023-08-30,16.1253,16.2963,16.1106,16.2132,1528258.0
2023-08-31,16.1986,16.2817,16.1253,16.1546,2481889.0
2023-09-01,16.1937,16.2817,15.2555,15.2848,2632336.0
2023-09-02,16.1937,16.2817,15.2555,15.2848,2632336.0
2023-09-03,16.1937,16.2817,15.2555,15.2848,2632336.0
2023-09-04,16.1937,16.2817,15.2555,15.2848,2632336.0
2023-09-05,15.236,15.578,15.0894,15.3923,3442921.0
2023-09-06,15.4803,15.6269,15.3044,15.4119,2108364.0
2023-09-07,15.4352,15.4352,14.9578,14.9627,3219973.0
2023-09-08,15.0218,15.0759,14.6773,14.7265,2308041.0
2023-09-09,15.0218,15.0759,14.6773,14.7265,2308041.0
2023-09-10,15.0218,15.0759,14.6773,14.7265,2308041.0
2023-09-11,14.7954,15.1941,14.7855,15.1498,3487043.0
2023-09-12,15.1596,15.6912,15.1596,15.6715,2986083.0
2023-09-13,15.7306,15.7502,15.4894,15.5435,3361678.0
2023-09-14,15.7207,16.0554,15.6764,16.016,3088532.0
2023-09-15,15.9963,16.1834,15.6469,15.6912,12253883.0
