,DAL US Equity,DAL US Equity,DAL US Equity,DAL US Equity,DAL US Equity
2022-07-04,28.9631,29.4595,28.4082,29.2505,11374228.0
2022-07-05,28.3587,29.5576,27.8831,29.5477,15824727.0
2022-07-06,29.2901,29.9243,28.9086,29.2604,10289574.0
2022-07-07,29.6072,29.9193,29.1613,29.6369,9484078.0
2022-07-08,29.6567,30.1472,29.2207,29.4486,9632259.0
2022-07-09,29.6567,30.1472,29.2207,29.4486,9632259.0
2022-07-10,29.6567,30.1472,29.2207,29.4486,9632259.0
2022-07-11,29.3,29.736,28.9037,29.0226,12100036.0
2022-07-12,29.1415,31.252,29.0027,30.8061,22841225.0
2022-07-13,28.6857,29.4784,28.0862,29.4288,38475836.0
2022-07-14,29.0424,30.1224,28.8343,29.4982,18983933.0
2022-07-15,29.8747,30.1571,29.2703,29.8153,13055083.0
2022-07-16,29.8747,30.1571,29.2703,29.8153,13055083.0
2022-07-17,29.8747,30.1571,29.2703,29.8153,13055083.0
2022-07-18,30.9151,31.6979,30.7764,30.8557,19675916.0
2022-07-19,31.5195,32.4311,31.5195,32.3023,15847512.0
2022-07-20,32.2726,32.773,31.8416,32.5501,12200823.0
2022-07-21,31.5889,31.8515,31.0043,31.6682,15522183.0
2022-07-22,32.0051,32.1834,31.0043,31.0637,11256384.0
2022-07-23,32.0051,32.1834,31.0043,31.0637,11256384.0
2022-07-24,32.0051,32.1834,31.0043,31.0637,11256384.0
2022-07-25,31.0439,31.2223,30.4395,31.1232,9314602.0
2022-07-26,30.6674,30.9201,30.2946,30.3602,8764825.0
2022-07-27,31.0142,31.361,30.4593,31.2124,10096684.0
2022-07-28,30.9944,31.4304,30.3107,31.4106,10672123.0
2022-07-29,31.3016,31.7425,31.153,31.5096,8355227.0
2022-07-30,31.3016,31.7425,31.153,31.5096,8355227.0
2022-07-31,31.3016,31.7425,31.153,31.5096,8355227.0
2022-08-01,31.4898,32.0051,30.9647,31.9357,10517269.0
2022-08-02,31.4403,32.1358,30.9993,31.5295,10132591.0
2022-08-03,31.906,33.0158,31.7871,32.9464,11895142.0
2022-08-04,32.9069,33.2982,32.6237,33.0257,7573325.0
2022-08-05,32.5996,33.095,32.4807,32.6392,7722925.0
2022-08-06,32.5996,33.095,32.4807,32.6392,7722925.0
2022-08-07,32.5996,33.095,32.4807,32.6392,7722925.0
2022-08-08,32.986,33.7985,32.9811,33.4418,9545453.0
2022-08-09,33.1941,33.2932,32.429,32.9068,7179756.0
2022-08-10,33.8778,34.2147,33.5806,33.6202,10465660.0
2022-08-11,34.185,34.4723,33.536,33.6499,7598675.0
2022-08-12,34.0661,34.289,33.7688,34.185,7141979.0
2022-08-13,34.0661,34.289,33.7688,34.185,7141979.0
2022-08-14,34.0661,34.289,33.7688,34.185,7141979.0
2022-08-15,34.2692,35.156,34.1652,34.6804,9041985.0
2022-08-16,34.7597,35.4632,34.3881,35.0173,8757443.0
2022-08-17,34.4525,34.6012,33.7441,34.2246,7976025.0
2022-08-18,34.2147,34.294,33.7143,34.1751,5687505.0
2022-08-19,33.5706,33.749,32.7581,32.9464,9874866.0
2022-08-20,33.5706,33.749,32.7581,32.9464,9874866.0
2022-08-21,33.5706,33.749,32.7581,32.9464,9874866.0
2022-08-22,32.2032,32.2032,31.5617,32.0843,9246469.0
2022-08-23,32.0943,32.7135,31.9753,32.5699,7974288.0
2022-08-24,32.5798,33.1049,32.3717,33.0059,5741959.0
2022-08-25,33.2734,33.8481,33.2146,33.6796,6784952.0
2022-08-26,33.64,33.9472,32.3519,32.3816,6917062.0
2022-08-27,33.64,33.9472,32.3519,32.3816,6917062.0
2022-08-28,33.64,33.9472,32.3519,32.3816,6917062.0
2022-08-29,31.906,32.0596,31.5592,31.7375,8758420.0
2022-08-30,31.9555,32.1537,31.1777,31.4304,7506374.0
2022-08-31,31.6781,31.7276,30.7764,30.7863,7449985.0
2022-09-01,30.3701,30.8557,29.6666,30.8061,8572684.0
2022-09-02,31.1529,31.5394,30.4147,30.6575,8629605.0
2022-09-03,31.1529,31.5394,30.4147,30.6575,8629605.0
2022-09-04,31.1529,31.5394,30.4147,30.6575,8629605.0
2022-09-05,31.1529,31.5394,30.4147,30.6575,8629605.0
2022-09-06,31.0538,31.361,30.3751,30.9052,7630756.0
2022-09-07,31.0043,32.0441,30.9795,31.9357,9035920.0
2022-09-08,31.4304,32.1933,31.2619,31.8267,11085394.0
2022-09-09,32.1339,32.4609,31.9407,32.3618,10967924.0
2022-09-10,32.1339,32.4609,31.9407,32.3618,10967924.0
2022-09-11,32.1339,32.4609,31.9407,32.3618,10967924.0
2022-09-12,32.6987,33.1396,32.4212,32.8473,8295093.0
2022-09-13,31.7375,32.0695,31.3016,31.4502,9508141.0
2022-09-14,31.3016,32.3915,30.5386,32.3618,11048030.0
2022-09-15,32.1735,33.4319,32.1537,32.9761,11539682.0
2022-09-16,32.4212,32.5154,31.4997,31.8168,13830182.0
2022-09-17,32.4212,32.5154,31.4997,31.8168,13830182.0
2022-09-18,32.4212,32.5154,31.4997,31.8168,13830182.0
2022-09-19,31.6484,32.8077,31.5394,32.6392,8929658.0
2022-09-20,32.56,32.9662,31.9654,32.451,7618948.0
2022-09-21,32.1042,32.1636,30.7962,30.8755,13704430.0
2022-09-22,30.8358,30.9151,29.4536,29.6864,11105293.0
2022-09-23,29.1216,29.3099,28.22,28.755,12887471.0
2022-09-24,29.1216,29.3099,28.22,28.755,12887471.0
2022-09-25,29.1216,29.3099,28.22,28.755,12887471.0
2022-09-26,28.6758,28.864,27.7592,27.7642,12130574.0
2022-09-27,28.3488,28.6658,27.5462,28.2398,13177604.0
2022-09-28,28.2398,29.3644,28.002,29.2207,10325684.0
2022-09-29,28.6064,28.6658,27.8236,28.1803,11040270.0
2022-09-30,27.8632,28.3302,27.6304,27.8038,9632436.0
2022-10-01,27.8632,28.3302,27.6304,27.8038,9632436.0
2022-10-02,27.8632,28.3302,27.6304,27.8038,9632436.0
2022-10-03,27.7245,28.2398,26.9516,28.002,11053625.0
2022-10-04,28.9829,30.5386,28.9829,30.4692,16308102.0
2022-10-05,29.7261,30.4692,29.5279,30.2413,8523007.0
2022-10-06,30.0134,30.6327,29.8747,30.3404,10688074.0
2022-10-07,29.9243,29.9441,28.7947,29.1216,11051749.0
2022-10-08,29.9243,29.9441,28.7947,29.1216,11051749.0
2022-10-09,29.9243,29.9441,28.7947,29.1216,11051749.0
2022-10-10,29.1415,29.4486,28.7104,29.1514,10400103.0
2022-10-11,30.3107,30.4791,28.111,28.5767,17037887.0
2022-10-12,28.2596,29.1712,27.9524,28.9433,11868597.0
2022-10-13,29.0622,30.7368,28.2596,30.1026,27099351.0
2022-10-14,31.3016,31.6285,30.5782,30.7962,22511719.0
2022-10-15,31.3016,31.6285,30.5782,30.7962,22511719.0
2022-10-16,31.3016,31.6285,30.5782,30.7962,22511719.0
2022-10-17,31.683,31.8267,30.4395,30.8458,15306218.0
2022-10-18,31.6682,31.8961,31.0547,31.8763,13590549.0
2022-10-19,32.2825,32.6392,31.7871,32.2231,14208831.0
2022-10-20,32.1042,32.7928,31.8168,31.8564,14786536.0
2022-10-21,31.7673,32.5104,31.4799,32.2825,11173133.0
2022-10-22,31.7673,32.5104,31.4799,32.2825,11173133.0
2022-10-23,31.7673,32.5104,31.4799,32.2825,11173133.0
2022-10-24,32.5501,33.1099,32.2825,32.9662,10388272.0
2022-10-25,32.778,33.6796,32.6194,33.5905,7755635.0
2022-10-26,33.3923,34.2841,33.3923,33.5905,9434543.0
2022-10-27,34.0859,34.7597,33.7292,33.7787,8440442.0
2022-10-28,33.7589,34.4326,33.3923,34.3534,7315435.0
2022-10-29,33.7589,34.4326,33.3923,34.3534,7315435.0
2022-10-30,33.7589,34.4326,33.3923,34.3534,7315435.0
2022-10-31,34.3534,34.6111,33.5806,33.6202,10301311.0
2022-11-01,34.0165,34.1156,33.2238,33.3229,9195472.0
2022-11-02,32.8969,33.0752,31.7375,31.7673,13959721.0
2022-11-03,31.252,32.0943,30.6971,31.6781,10291055.0
2022-11-04,32.4014,32.9167,31.8664,32.4609,9370690.0
2022-11-05,32.4014,32.9167,31.8664,32.4609,9370690.0
2022-11-06,32.4014,32.9167,31.8664,32.4609,9370690.0
2022-11-07,33.0653,33.3279,32.2677,33.0554,6998518.0
2022-11-08,33.1148,33.5905,32.7978,33.2833,7679389.0
2022-11-09,32.9662,33.7143,32.8473,33.1545,7765382.0
2022-11-10,34.2147,35.5028,33.9918,35.1659,11959374.0
2022-11-11,35.3641,35.6713,34.938,35.1164,9129965.0
2022-11-12,35.3641,35.6713,34.938,35.1164,9129965.0
2022-11-13,35.3641,35.6713,34.938,35.1164,9129965.0
2022-11-14,34.4327,35.1659,34.2841,34.3733,8299636.0
2022-11-15,34.948,35.2551,34.1404,34.5813,8391665.0
2022-11-16,34.1057,34.3336,33.5808,33.8085,7329241.0
2022-11-17,33.1347,33.8184,32.9959,33.749,5522229.0
2022-11-18,34.6804,35.057,33.858,34.1553,6364246.0
2022-11-19,34.6804,35.057,33.858,34.1553,6364246.0
2022-11-20,34.6804,35.057,33.858,34.1553,6364246.0
2022-11-21,33.9868,34.3733,33.7391,33.9175,5732960.0
2022-11-22,34.0562,34.1949,33.4418,33.9175,4823812.0
2022-11-23,34.0463,34.5417,33.8877,34.1751,5420609.0
2022-11-24,34.0463,34.5417,33.8877,34.1751,5420609.0
2022-11-25,34.185,35.0708,34.0421,34.7795,4352610.0
2022-11-26,34.185,35.0708,34.0421,34.7795,4352610.0
2022-11-27,34.185,35.0708,34.0421,34.7795,4352610.0
2022-11-28,34.3832,34.5962,33.5607,33.5607,6068370.0
2022-11-29,33.7094,34.4079,33.5706,34.294,6778204.0
2022-11-30,34.1949,35.057,33.8927,35.047,7404116.0
2022-12-01,35.1263,35.4137,34.7845,35.057,6371624.0
2022-12-02,34.6804,35.3938,34.5615,35.3839,6566251.0
2022-12-03,34.6804,35.3938,34.5615,35.3839,6566251.0
2022-12-04,34.6804,35.3938,34.5615,35.3839,6566251.0
2022-12-05,35.4038,36.5383,35.3542,35.4632,12131829.0
2022-12-06,35.5722,35.9091,34.8786,35.5821,8832886.0
2022-12-07,35.3146,35.3245,33.9819,34.0165,10996487.0
2022-12-08,34.2543,34.4228,32.991,33.2238,8918362.0
2022-12-09,33.0059,33.5112,32.8592,33.4914,5989382.0
2022-12-10,33.0059,33.5112,32.8592,33.4914,5989382.0
2022-12-11,33.0059,33.5112,32.8592,33.4914,5989382.0
2022-12-12,33.3824,34.4723,33.2932,34.4525,7163676.0
2022-12-13,35.1957,35.3938,32.5104,33.0752,15029364.0
2022-12-14,34.3336,34.4624,33.4171,33.9967,23497653.0
2022-12-15,33.3427,33.749,32.5302,32.9464,11690968.0
2022-12-16,32.9464,33.427,32.3172,32.8077,12861444.0
2022-12-17,32.9464,33.427,32.3172,32.8077,12861444.0
2022-12-18,32.9464,33.427,32.3172,32.8077,12861444.0
2022-12-19,33.0059,33.38,32.5451,32.6194,8440114.0
2022-12-20,32.56,32.9761,32.451,32.5996,5995878.0
2022-12-21,32.9365,33.6796,32.8969,33.3626,8164583.0
2022-12-22,33.2932,33.3229,31.9952,32.6194,6806813.0
2022-12-23,32.5302,32.8671,32.0744,32.8572,5955590.0
2022-12-24,32.5302,32.8671,32.0744,32.8572,5955590.0
2022-12-25,32.5302,32.8671,32.0744,32.8572,5955590.0
2022-12-26,32.5302,32.8671,32.0744,32.8572,5955590.0
2022-12-27,32.56,33.0257,32.2924,32.5996,7613009.0
2022-12-28,32.5401,32.7185,31.6285,31.6979,7687251.0
2022-12-29,31.6583,32.4609,31.5295,32.4311,7387959.0
2022-12-30,32.1438,32.7482,32.0546,32.56,6957608.0
2022-12-31,32.1438,32.7482,32.0546,32.56,6957608.0
2023-01-01,32.1438,32.7482,32.0546,32.56,6957608.0
2023-01-02,32.1438,32.7482,32.0546,32.56,6957608.0
2023-01-03,32.9464,33.2437,32.0398,32.3122,8640189.0
2023-01-04,32.6491,34.1553,32.6343,34.076,11318801.0
2023-01-05,34.3733,35.2403,34.2048,34.9083,11332454.0
2023-01-06,34.8687,35.7407,34.7795,35.701,11110361.0
2023-01-07,34.8687,35.7407,34.7795,35.701,11110361.0
2023-01-08,34.8687,35.7407,34.7795,35.701,11110361.0
2023-01-09,36.2064,37.0833,36.0181,36.4343,11251346.0
2023-01-10,36.3352,37.8165,36.3253,37.7422,10283506.0
2023-01-11,37.5738,38.3466,37.4747,37.8314,14336748.0
2023-01-12,38.4854,39.2582,37.9701,39.2384,20052073.0
2023-01-13,36.2163,37.9404,36.1865,37.8512,29120437.0
2023-01-14,36.2163,37.9404,36.1865,37.8512,29120437.0
2023-01-15,36.2163,37.9404,36.1865,37.8512,29120437.0
2023-01-16,36.2163,37.9404,36.1865,37.8512,29120437.0
2023-01-17,37.8512,38.0097,37.2121,37.9107,17803907.0
2023-01-18,38.7133,38.961,37.9602,38.0296,18661194.0
2023-01-19,37.5044,38.089,36.6919,37.9998,17006122.0
2023-01-20,38.1683,38.8421,37.9899,38.6736,11998686.0
2023-01-21,38.1683,38.8421,37.9899,38.6736,11998686.0
2023-01-22,38.1683,38.8421,37.9899,38.6736,11998686.0
2023-01-23,38.8421,38.9461,38.3769,38.7232,12459259.0
2023-01-24,38.8916,39.0997,38.0989,38.4457,7679590.0
2023-01-25,38.3764,39.1393,38.2674,39.0204,10181801.0
2023-01-26,39.0601,39.1492,38.2674,38.8619,7618425.0
2023-01-27,38.6439,38.8569,38.3466,38.3764,7298400.0
2023-01-28,38.6439,38.8569,38.3466,38.3764,7298400.0
2023-01-29,38.6439,38.8569,38.3466,38.3764,7298400.0
2023-01-30,38.0791,39.0303,37.9107,38.0494,8981998.0
2023-01-31,38.4556,38.7529,38.0147,38.743,7919209.0
2023-02-01,38.4854,39.7091,38.2473,39.5258,10781444.0
2023-02-02,39.8429,39.9717,39.1492,39.5357,10322729.0
2023-02-03,38.9412,39.6447,38.9313,39.2186,8279356.0
2023-02-04,38.9412,39.6447,38.9313,39.2186,8279356.0
2023-02-05,38.9412,39.6447,38.9313,39.2186,8279356.0
2023-02-06,38.9114,39.4762,38.7232,39.2781,6453765.0
2023-02-07,39.1393,39.4069,38.3169,39.2285,7994693.0
2023-02-08,39.6348,39.94,38.8024,39.0799,8942335.0
2023-02-09,39.3573,39.605,38.525,38.6538,5840022.0
2023-02-10,38.1485,38.1881,37.4748,37.8215,8190196.0
2023-02-11,38.1485,38.1881,37.4748,37.8215,8190196.0
2023-02-12,38.1485,38.1881,37.4748,37.8215,8190196.0
2023-02-13,37.8017,38.3813,37.6332,38.2476,7842170.0
2023-02-14,38.1782,38.8916,37.9007,38.743,7286012.0
2023-02-15,38.3169,38.9014,38.2575,38.6637,4152350.0
2023-02-16,38.2674,38.4358,37.871,37.9305,6273329.0
2023-02-17,37.8215,38.0791,37.3308,38.0097,5961421.0
2023-02-18,37.8215,38.0791,37.3308,38.0097,5961421.0
2023-02-19,37.8215,38.0791,37.3308,38.0097,5961421.0
2023-02-20,37.8215,38.0791,37.3308,38.0097,5961421.0
2023-02-21,37.549,37.7422,36.4838,36.7612,7276606.0
2023-02-22,36.6622,37.118,36.5036,36.6721,6219986.0
2023-02-23,37.2864,37.7918,36.8207,37.1873,7620133.0
2023-02-24,36.464,37.0585,36.3253,37.0189,5482529.0
2023-02-25,36.464,37.0585,36.3253,37.0189,5482529.0
2023-02-26,36.464,37.0585,36.3253,37.0189,5482529.0
2023-02-27,37.4648,37.8611,37.217,37.4945,7961546.0
2023-02-28,37.2963,38.3764,37.2963,37.9899,8203596.0
2023-03-01,37.9899,38.3169,37.6629,38.1584,5983247.0
2023-03-02,37.762,38.198,37.5044,38.0692,5299993.0
2023-03-03,38.634,38.8817,38.2277,38.4953,7160283.0
2023-03-04,38.634,38.8817,38.2277,38.4953,7160283.0
2023-03-05,38.634,38.8817,38.2277,38.4953,7160283.0
2023-03-06,38.634,38.9065,38.0097,38.1088,5238323.0
2023-03-07,38.5547,39.4069,38.3466,38.7133,11338823.0
2023-03-08,38.852,39.3771,38.8123,39.3672,7836471.0
2023-03-09,39.3821,39.932,37.9701,38.1386,9929975.0
2023-03-10,38.5646,38.5646,36.246,36.9099,12931124.0
2023-03-11,38.5646,38.5646,36.246,36.9099,12931124.0
2023-03-12,38.5646,38.5646,36.246,36.9099,12931124.0
2023-03-13,36.0775,36.2262,35.0619,35.3542,14733988.0
2023-03-14,36.0478,36.1568,34.7795,35.1461,14902948.0
2023-03-15,34.0562,34.185,32.2825,32.9266,18703307.0
2023-03-16,32.8176,33.5806,32.3321,33.4022,13442001.0
2023-03-17,32.9563,33.0405,32.2089,32.659,12989749.0
2023-03-18,32.9563,33.0405,32.2089,32.659,12989749.0
2023-03-19,32.9563,33.0405,32.2089,32.659,12989749.0
2023-03-20,32.778,33.2139,32.6194,32.8374,9240985.0
2023-03-21,33.4121,33.8233,33.3394,33.5806,8366003.0
2023-03-22,33.5806,33.7094,32.4262,32.4708,10330401.0
2023-03-23,32.6987,33.0455,31.5146,31.8465,10506899.0
2023-03-24,31.4502,31.5691,30.7566,31.3016,12668593.0
2023-03-25,31.4502,31.5691,30.7566,31.3016,12668593.0
2023-03-26,31.4502,31.5691,30.7566,31.3016,12668593.0
2023-03-27,31.8862,32.0051,31.4502,31.8366,7194525.0
2023-03-28,31.7078,32.2379,31.6781,32.1735,6751978.0
2023-03-29,32.5302,33.1148,32.2231,33.0158,9977873.0
2023-03-30,33.4022,33.9769,33.4022,33.7985,10614894.0
2023-03-31,34.185,34.621,34.0562,34.6012,9177173.0
2023-04-01,34.185,34.621,34.0562,34.6012,9177173.0
2023-04-02,34.185,34.621,34.0562,34.6012,9177173.0
2023-04-03,34.1652,34.5318,33.8482,34.076,9275486.0
2023-04-04,34.2543,34.3832,33.1941,33.6103,8551661.0
2023-04-05,33.2536,33.3219,32.5501,33.1545,8679618.0
2023-04-06,33.2734,33.5112,32.9167,33.3824,6291765.0
2023-04-07,33.2734,33.5112,32.9167,33.3824,6291765.0
2023-04-08,33.2734,33.5112,32.9167,33.3824,6291765.0
2023-04-09,33.2734,33.5112,32.9167,33.3824,6291765.0
2023-04-10,33.3824,33.8481,33.313,33.6598,8534778.0
2023-04-11,33.6598,34.4575,33.6297,34.2643,9801221.0
2023-04-12,34.0066,34.1553,32.8374,33.4319,21581734.0
2023-04-13,33.7391,33.7985,32.1438,33.0653,37172676.0
2023-04-14,33.4022,33.6896,32.7185,33.4617,15803016.0
2023-04-15,33.4022,33.6896,32.7185,33.4617,15803016.0
2023-04-16,33.4022,33.6896,32.7185,33.4617,15803016.0
2023-04-17,33.5013,34.294,33.3627,34.2742,12113574.0
2023-04-18,34.621,35.1422,34.2246,35.0371,13113149.0
2023-04-19,34.8291,35.8546,34.7993,35.6019,11774194.0
2023-04-20,35.265,35.3245,34.2692,34.3237,11195579.0
2023-04-21,34.3633,34.3733,33.5508,34.0165,9579201.0
2023-04-22,34.3633,34.3733,33.5508,34.0165,9579201.0
2023-04-23,34.3633,34.3733,33.5508,34.0165,9579201.0
2023-04-24,34.1057,34.1553,33.1545,33.8085,8452735.0
2023-04-25,33.5905,33.6796,32.7879,32.8077,9118998.0
2023-04-26,32.877,33.1643,32.3915,32.451,9237532.0
2023-04-27,32.7482,33.1446,32.4311,33.0257,9561460.0
2023-04-28,33.1446,34.076,32.9315,33.9967,11108893.0
2023-04-29,33.1446,34.076,32.9315,33.9967,11108893.0
2023-04-30,33.1446,34.076,32.9315,33.9967,11108893.0
2023-05-01,34.1156,34.8391,33.8679,34.403,9901412.0
2023-05-02,34.185,34.3534,33.5806,34.2147,10014918.0
2023-05-03,34.2147,34.4922,33.7391,33.8184,11166092.0
2023-05-04,33.64,33.6697,32.3839,32.778,11694281.0
2023-05-05,33.1347,33.8778,33.0158,33.6301,8697921.0
2023-05-06,33.1347,33.8778,33.0158,33.6301,8697921.0
2023-05-07,33.1347,33.8778,33.0158,33.6301,8697921.0
2023-05-08,33.9274,34.1156,33.4247,33.8877,8726251.0
2023-05-09,33.6301,34.1008,33.3923,33.8877,5845652.0
2023-05-10,34.3336,34.4129,32.8078,33.4914,9025303.0
2023-05-11,33.2437,33.3279,32.7086,32.9167,7619965.0
2023-05-12,33.0752,33.2437,32.5451,32.9266,8934347.0
2023-05-13,33.0752,33.2437,32.5451,32.9266,8934347.0
2023-05-14,33.0752,33.2437,32.5451,32.9266,8934347.0
2023-05-15,33.0455,33.422,32.7581,33.4121,7586576.0
2023-05-16,33.3427,33.9274,33.0545,33.5112,8648344.0
2023-05-17,33.9868,35.8496,33.9075,35.6019,16957291.0
2023-05-18,35.5623,35.7902,35.2155,35.5623,9786283.0
2023-05-19,35.6019,35.6713,34.6903,35.265,8998980.0
2023-05-20,35.6019,35.6713,34.6903,35.265,8998980.0
2023-05-21,35.6019,35.6713,34.6903,35.265,8998980.0
2023-05-22,35.7407,36.0082,34.8836,35.1362,9020953.0
2023-05-23,35.4137,36.3054,34.9876,35.5821,10602123.0
2023-05-24,35.2353,35.4137,34.1949,34.6111,8803911.0
2023-05-25,34.7795,35.4929,34.7102,35.4236,6880111.0
2023-05-26,35.4236,35.919,35.3839,35.5623,6703596.0
2023-05-27,35.4236,35.919,35.3839,35.5623,6703596.0
2023-05-28,35.4236,35.919,35.3839,35.5623,6703596.0
2023-05-29,35.4236,35.919,35.3839,35.5623,6703596.0
2023-05-30,35.9586,36.5928,35.7704,35.9487,8652605.0
2023-05-31,36.5333,36.5829,35.5524,35.9983,9972082.0
2023-06-01,36.0875,36.4689,35.6713,36.0478,7769012.0
2023-06-02,36.573,37.2963,36.2955,36.6721,8931034.0
2023-06-03,36.573,37.2963,36.2955,36.6721,8931034.0
2023-06-04,36.573,37.2963,36.2955,36.6721,8931034.0
2023-06-05,36.7414,36.8752,36.2163,36.7612,9013228.0
2023-06-06,36.3154,37.326,36.2757,37.2963,5744708.0
2023-06-07,37.4945,37.9057,37.2567,37.8809,10268924.0
2023-06-08,37.8908,38.852,37.8908,38.7529,14887079.0
2023-06-09,38.7628,39.5357,38.7232,38.9213,14947403.0
2023-06-10,38.7628,39.5357,38.7232,38.9213,14947403.0
2023-06-11,38.7628,39.5357,38.7232,38.9213,14947403.0
2023-06-12,39.2186,39.8528,39.179,39.8329,10958244.0
2023-06-13,40.0212,41.2647,39.8329,41.1805,14333336.0
2023-06-14,41.3292,41.8444,41.1013,41.8048,13048907.0
2023-06-15,41.3589,42.6272,41.2697,42.4885,14463083.0
2023-06-16,42.4687,42.7659,42.1565,42.3993,12219238.0
2023-06-17,42.4687,42.7659,42.1565,42.3993,12219238.0
2023-06-18,42.4687,42.7659,42.1565,42.3993,12219238.0
2023-06-19,42.4687,42.7659,42.1565,42.3993,12219238.0
2023-06-20,42.0327,42.2501,41.7453,42.0921,12208675.0
2023-06-21,42.102,42.647,41.9683,42.3993,9063133.0
2023-06-22,42.2209,42.7065,42.0921,42.5479,7197672.0
2023-06-23,41.8642,42.6074,41.7057,42.4687,19597398.0
2023-06-24,41.8642,42.6074,41.7057,42.4687,19597398.0
2023-06-25,41.8642,42.6074,41.7057,42.4687,19597398.0
2023-06-26,42.4587,43.1821,42.2705,42.7461,10820018.0
2023-06-27,43.2812,45.8475,42.974,45.6692,25947143.0
2023-06-28,45.8475,46.4767,45.6295,46.2835,17184125.0
2023-06-29,46.3231,46.9771,45.793,45.8872,15246597.0
2023-06-30,46.224,47.2942,46.0655,47.1059,13335735.0
2023-07-01,46.224,47.2942,46.0655,47.1059,13335735.0
2023-07-02,46.224,47.2942,46.0655,47.1059,13335735.0
2023-07-03,47.0068,47.7302,47.0068,47.5221,6305652.0
2023-07-04,47.0068,47.7302,47.0068,47.5221,6305652.0
2023-07-05,47.2843,48.3693,47.2248,48.077,10492761.0
2023-07-06,47.5518,48.0075,46.8087,46.8978,15098486.0
2023-07-07,47.0564,47.9482,46.7145,47.4428,14600574.0
2023-07-08,47.0564,47.9482,46.7145,47.4428,14600574.0
2023-07-09,47.0564,47.9482,46.7145,47.4428,14600574.0
2023-07-10,47.3933,48.1662,47.2248,48.0175,10141002.0
2023-07-11,48.1364,48.3445,47.5716,48.2157,9937330.0
2023-07-12,48.2553,48.5922,47.4428,47.5122,15383404.0
2023-07-13,49.2957,49.3552,46.7988,47.2744,32909197.0
2023-07-14,47.4432,47.4829,45.6112,46.1623,18178736.0
2023-07-15,47.4432,47.4829,45.6112,46.1623,18178736.0
2023-07-16,47.4432,47.4829,45.6112,46.1623,18178736.0
2023-07-17,46.1623,46.8573,45.9935,46.4701,9712453.0
2023-07-18,46.48,48.0489,46.3906,48.029,11647024.0
2023-07-19,47.7708,48.2772,47.5598,48.2077,9050819.0
2023-07-20,47.7907,48.451,47.3637,48.3468,10590985.0
2023-07-21,48.5553,48.7489,47.9496,48.2077,8909742.0
2023-07-22,48.5553,48.7489,47.9496,48.2077,8909742.0
2023-07-23,48.5553,48.7489,47.9496,48.2077,8909742.0
2023-07-24,47.7708,47.9099,46.9963,47.1453,9434104.0
2023-07-25,46.3311,46.4602,45.1246,46.1126,13410975.0
2023-07-26,46.1126,46.4502,45.641,46.1027,8056550.0
2023-07-27,45.7005,45.8346,45.07,45.4275,8835297.0
2023-07-28,45.7353,45.8247,45.1718,45.3977,8274720.0
2023-07-29,45.7353,45.8247,45.1718,45.3977,8274720.0
2023-07-30,45.7353,45.8247,45.1718,45.3977,8274720.0
2023-07-31,45.4871,46.0034,45.396,45.9339,7192468.0
2023-08-01,45.4176,45.4275,43.948,45.0799,9019053.0
2023-08-02,44.5934,44.7647,44.3154,44.4842,7644741.0
2023-08-03,44.0076,44.3203,43.7097,43.8785,7099106.0
2023-08-04,44.1565,44.4941,43.8983,44.2757,7244138.0
2023-08-05,44.1565,44.4941,43.8983,44.2757,7244138.0
2023-08-06,44.1565,44.4941,43.8983,44.2757,7244138.0
2023-08-07,44.375,45.0998,44.1764,44.9211,5994043.0
2023-08-08,44.3054,45.6161,44.2856,45.4672,5892072.0
2023-08-09,45.4176,45.7651,44.4345,44.7126,6073162.0
2023-08-10,45.1097,45.3878,44.1764,44.5438,6926232.0
2023-08-11,44.2856,44.375,43.7891,43.8586,5489068.0
2023-08-12,44.2856,44.375,43.7891,43.8586,5489068.0
2023-08-13,44.2856,44.375,43.7891,43.8586,5489068.0
2023-08-14,43.6898,44.0274,43.3919,43.9182,6363260.0
2023-08-15,43.5707,43.7494,42.6572,42.7167,7020185.0
2023-08-16,42.7366,43.4416,42.26,42.3692,5617093.0
2023-08-17,42.3692,42.4486,41.4259,41.4855,6408116.0
2023-08-18,41.0486,41.3365,40.8053,41.1975,6281980.0
2023-08-19,41.0486,41.3365,40.8053,41.1975,6281980.0
2023-08-20,41.0486,41.3365,40.8053,41.1975,6281980.0
2023-08-21,41.3961,41.5624,40.9393,41.4458,4164698.0
2023-08-22,41.7238,41.8628,40.9393,41.3167,4249631.0
2023-08-23,41.3167,42.0961,40.9642,41.9025,7094258.0
2023-08-24,41.7039,42.1805,41.416,41.6046,5478208.0
2023-08-25,41.8032,41.8628,40.85,41.406,5804504.0
2023-08-26,41.8032,41.8628,40.85,41.406,5804504.0
2023-08-27,41.8032,41.8628,40.85,41.406,5804504.0
2023-08-28,41.4358,42.1408,41.4358,42.111,4454461.0
2023-08-29,42.0713,43.7494,41.9422,43.4614,8969798.0
2023-08-30,43.4714,43.5409,42.9153,42.9252,5511876.0
2023-08-31,43.2331,43.2678,42.1309,42.5777,6506536.0
2023-09-01,42.7962,42.8855,42.0415,42.5579,5200316.0
2023-09-02,42.7962,42.8855,42.0415,42.5579,5200316.0
2023-09-03,42.7962,42.8855,42.0415,42.5579,5200316.0
2023-09-04,42.7962,42.8855,42.0415,42.5579,5200316.0
