,MSEX US Equity,MSEX US Equity,MSEX US Equity,MSEX US Equity,MSEX US Equity
2022-05-29,82.0007,84.7393,81.6511,84.5645,121285.0
2022-05-30,82.0007,84.7393,81.6511,84.5645,121285.0
2022-05-31,84.4188,84.4188,81.1947,82.5737,121609.0
2022-06-01,84.3702,84.3702,81.3307,82.0978,141099.0
2022-06-02,82.4571,85.2005,81.1073,84.7878,76256.0
2022-06-03,85.0015,85.5064,83.8264,84.176,41770.0
2022-06-04,85.0015,85.5064,83.8264,84.176,41770.0
2022-06-05,85.0015,85.5064,83.8264,84.176,41770.0
2022-06-06,84.2537,85.4579,83.0204,84.6324,160839.0
2022-06-07,84.5062,85.4142,83.302,85.0694,69175.0
2022-06-08,84.6519,84.6519,82.5251,82.6708,58300.0
2022-06-09,82.564,83.438,80.612,81.0005,83427.0
2022-06-10,80.5149,82.5834,79.5344,81.5734,89140.0
2022-06-11,80.5149,82.5834,79.5344,81.5734,89140.0
2022-06-12,80.5149,82.5834,79.5344,81.5734,89140.0
2022-06-13,80.4372,83.2583,76.815,77.1937,126620.0
2022-06-14,76.9218,77.7473,73.5812,75.6205,151217.0
2022-06-15,76.2809,78.4173,76.009,76.9995,96057.0
2022-06-16,76.1935,77.252,75.737,76.009,110822.0
2022-06-17,76.174,78.6989,76.174,77.9803,281338.0
2022-06-18,76.174,78.6989,76.174,77.9803,281338.0
2022-06-19,76.174,78.6989,76.174,77.9803,281338.0
2022-06-20,76.174,78.6989,76.174,77.9803,281338.0
2022-06-21,78.5241,80.9519,77.2617,78.631,129870.0
2022-06-22,78.2814,80.5878,78.2814,79.4661,78962.0
2022-06-23,79.4758,81.9522,79.3836,81.9522,111730.0
2022-06-24,86.4193,87.0699,83.3409,83.4962,348864.0
2022-06-25,86.4193,87.0699,83.3409,83.4962,348864.0
2022-06-26,86.4193,87.0699,83.3409,83.4962,348864.0
2022-06-27,83.9721,85.1131,83.3214,83.9429,195524.0
2022-06-28,83.8167,84.6227,83.0398,83.3894,95216.0
2022-06-29,83.5545,84.0595,82.4863,83.9332,66870.0
2022-06-30,83.6516,85.2151,83.3506,85.1471,94744.0
2022-07-01,85.2054,88.041,85.0112,87.9245,108320.0
2022-07-02,85.2054,88.041,85.0112,87.9245,108320.0
2022-07-03,85.2054,88.041,85.0112,87.9245,108320.0
2022-07-04,85.2054,88.041,85.0112,87.9245,108320.0
2022-07-05,87.2156,87.8565,83.6273,86.9631,154028.0
2022-07-06,86.9922,88.7791,86.2542,88.2353,74227.0
2022-07-07,88.2158,88.75,87.2156,87.2156,56466.0
2022-07-08,87.2156,87.2156,85.7978,86.4096,46662.0
2022-07-09,87.2156,87.2156,85.7978,86.4096,46662.0
2022-07-10,87.2156,87.2156,85.7978,86.4096,46662.0
2022-07-11,86.4193,86.8563,85.7007,86.2445,45292.0
2022-07-12,86.2445,86.8854,84.5499,84.7781,72547.0
2022-07-13,84.2828,85.487,84.176,85.0112,43762.0
2022-07-14,84.0789,85.4676,83.8264,85.2054,40658.0
2022-07-15,86.1765,87.5166,84.0789,86.5358,70990.0
2022-07-16,86.1765,87.5166,84.0789,86.5358,70990.0
2022-07-17,86.1765,87.5166,84.0789,86.5358,70990.0
2022-07-18,86.5552,86.8272,84.7198,84.9529,86403.0
2022-07-19,85.2928,86.8174,84.7781,86.7203,93041.0
2022-07-20,86.866,87.5652,86.2348,86.798,69884.0
2022-07-21,86.798,86.934,85.992,86.7689,68033.0
2022-07-22,87.3613,88.2061,86.7398,87.5458,61887.0
2022-07-23,87.3613,88.2061,86.7398,87.5458,61887.0
2022-07-24,87.3613,88.2061,86.7398,87.5458,61887.0
2022-07-25,87.8274,88.9636,87.4244,88.6626,59742.0
2022-07-26,88.8471,90.3426,88.546,90.3232,71041.0
2022-07-27,90.3232,90.6242,88.7546,89.5851,77669.0
2022-07-28,90.1289,92.5761,89.8376,92.5567,51310.0
2022-07-29,92.7801,92.9749,90.9748,92.3625,180870.0
2022-07-30,92.7801,92.9749,90.9748,92.3625,180870.0
2022-07-31,92.7801,92.9749,90.9748,92.3625,180870.0
2022-08-01,91.3428,91.8575,85.6133,85.9629,146127.0
2022-08-02,86.1765,89.3326,86.1765,88.0605,81652.0
2022-08-03,88.6723,89.9153,87.4875,89.6725,78812.0
2022-08-04,90.1678,91.6342,89.9444,90.8767,79924.0
2022-08-05,91.0903,91.0903,88.2547,89.9056,63024.0
2022-08-06,91.0903,91.0903,88.2547,89.9056,63024.0
2022-08-07,91.0903,91.0903,88.2547,89.9056,63024.0
2022-08-08,89.9056,91.2554,88.3712,89.4686,72951.0
2022-08-09,89.6337,90.9641,89.1481,89.4686,74088.0
2022-08-10,90.362,90.9592,89.4152,90.2649,74200.0
2022-08-11,91.0734,91.3803,89.4953,89.5732,59446.0
2022-08-12,90.109,91.6482,89.7778,91.4923,80179.0
2022-08-13,90.109,91.6482,89.7778,91.4923,80179.0
2022-08-14,90.109,91.6482,89.7778,91.4923,80179.0
2022-08-15,91.2683,93.353,91.239,93.1971,68431.0
2022-08-16,93.6062,93.7036,92.4567,92.7879,86801.0
2022-08-17,92.408,92.8367,91.015,92.3398,74024.0
2022-08-18,93.0704,93.1581,91.5605,91.9404,74632.0
2022-08-19,91.9112,92.1937,90.4987,91.7748,258541.0
2022-08-20,91.9112,92.1937,90.4987,91.7748,258541.0
2022-08-21,91.9112,92.1937,90.4987,91.7748,258541.0
2022-08-22,91.5605,92.4762,89.9921,90.3428,71072.0
2022-08-23,90.45,90.6351,87.7516,88.3556,54541.0
2022-08-24,88.0731,88.8183,87.6834,88.5017,65954.0
2022-08-25,89.1544,89.8655,88.3556,89.7583,58133.0
2022-08-26,89.9239,90.0116,88.0097,88.4043,45791.0
2022-08-27,89.9239,90.0116,88.0097,88.4043,45791.0
2022-08-28,89.9239,90.0116,88.0097,88.4043,45791.0
2022-08-29,88.3166,88.6283,86.8651,88.1023,52118.0
2022-08-30,88.3068,88.9128,86.0955,86.2222,57674.0
2022-08-31,86.719,87.245,85.8812,86.4754,59925.0
2022-09-01,86.2124,87.5957,85.8325,87.0405,50979.0
2022-09-02,87.6834,88.5309,86.8213,86.9041,65174.0
2022-09-03,87.6834,88.5309,86.8213,86.9041,65174.0
2022-09-04,87.6834,88.5309,86.8213,86.9041,65174.0
2022-09-05,87.6834,88.5309,86.8213,86.9041,65174.0
2022-09-06,86.8456,86.8456,84.644,85.3941,71473.0
2022-09-07,85.1896,86.6021,84.8291,86.5923,79637.0
2022-09-08,86.1053,86.7287,85.511,86.1053,97353.0
2022-09-09,86.8748,86.8748,85.3795,86.0955,81621.0
2022-09-10,86.8748,86.8748,85.3795,86.0955,81621.0
2022-09-11,86.8748,86.8748,85.3795,86.0955,81621.0
2022-09-12,86.3683,87.6055,86.0273,87.1573,53073.0
2022-09-13,86.378,86.9869,85.4234,85.8617,87317.0
2022-09-14,86.2416,89.958,85.5792,89.4758,143052.0
2022-09-15,88.7063,91.2196,87.0053,87.4593,104089.0
2022-09-16,87.2645,91.317,86.6995,86.7677,458936.0
2022-09-17,87.2645,91.317,86.6995,86.7677,458936.0
2022-09-18,87.2645,91.317,86.6995,86.7677,458936.0
2022-09-19,86.1637,86.5339,83.9816,85.511,104189.0
2022-09-20,85.1603,85.4818,83.6504,84.079,65978.0
2022-09-21,84.1959,85.5987,82.7737,82.8711,63870.0
2022-09-22,82.5788,82.8321,81.3709,82.3548,54599.0
2022-09-23,81.9554,82.4035,80.8351,82.0138,58199.0
2022-09-24,81.9554,82.4035,80.8351,82.0138,58199.0
2022-09-25,81.9554,82.4035,80.8351,82.0138,58199.0
2022-09-26,81.2832,81.3465,79.4616,79.6466,87305.0
2022-09-27,80.0363,80.4016,77.2989,77.7958,114344.0
2022-09-28,78.0198,79.6272,77.0359,78.8381,95054.0
2022-09-29,78.2731,78.2731,76.0715,76.617,65227.0
2022-09-30,76.5294,77.5912,75.0876,75.2045,112330.0
2022-10-01,76.5294,77.5912,75.0876,75.2045,112330.0
2022-10-02,76.5294,77.5912,75.0876,75.2045,112330.0
2022-10-03,76.3832,79.7246,75.7111,79.3836,88663.0
2022-10-04,79.6077,81.3709,79.1206,79.8707,87060.0
2022-10-05,78.8868,78.8868,76.5196,77.3184,65762.0
2022-10-06,77.1431,80.2993,74.0842,74.4836,108139.0
2022-10-07,74.2888,74.7077,72.2821,73.1393,112231.0
2022-10-08,74.2888,74.7077,72.2821,73.1393,112231.0
2022-10-09,74.2888,74.7077,72.2821,73.1393,112231.0
2022-10-10,73.3244,75.5162,73.1978,74.0453,74047.0
2022-10-11,73.8407,77.1723,73.3926,76.5391,114179.0
2022-10-12,76.4709,77.2356,75.2922,75.5844,88046.0
2022-10-13,74.2011,78.8186,74.2011,78.7699,138776.0
2022-10-14,79.1401,80.1581,78.4923,78.9258,127913.0
2022-10-15,79.1401,80.1581,78.4923,78.9258,127913.0
2022-10-16,79.1401,80.1581,78.4923,78.9258,127913.0
2022-10-17,79.52,82.9295,79.52,81.5073,170477.0
2022-10-18,82.4327,83.6407,81.0202,81.7605,78062.0
2022-10-19,80.7377,81.478,79.632,80.5136,87106.0
2022-10-20,80.348,81.3124,76.958,76.9969,128274.0
2022-10-21,77.4451,80.3675,76.3637,78.1562,305004.0
2022-10-22,77.4451,80.3675,76.3637,78.1562,305004.0
2022-10-23,77.4451,80.3675,76.3637,78.1562,305004.0
2022-10-24,79.2083,82.16,78.7991,81.5073,133236.0
2022-10-25,81.9651,84.9947,81.9603,84.0498,91834.0
2022-10-26,84.1667,85.2772,82.5399,83.5335,88049.0
2022-10-27,84.5661,86.0371,83.5798,85.2383,59535.0
2022-10-28,85.1019,87.7321,84.4687,87.6152,102053.0
2022-10-29,85.1019,87.7321,84.4687,87.6152,102053.0
2022-10-30,85.1019,87.7321,84.4687,87.6152,102053.0
2022-10-31,86.6118,89.7145,86.4365,87.1573,425162.0
2022-11-01,87.8977,87.8977,85.0629,85.7935,94205.0
2022-11-02,85.8617,86.5242,82.6568,83.592,116645.0
2022-11-03,82.9198,84.1375,82.9198,83.2705,68995.0
2022-11-04,83.6017,85.7643,82.8322,85.6084,59555.0
2022-11-05,83.6017,85.7643,82.8322,85.6084,59555.0
2022-11-06,83.6017,85.7643,82.8322,85.6084,59555.0
2022-11-07,85.5208,85.8072,83.0075,84.8681,96850.0
2022-11-08,84.6538,86.6118,84.6538,85.6084,84519.0
2022-11-09,84.7999,85.6669,84.2252,84.6051,97335.0
2022-11-10,87.0307,88.7355,86.4365,87.6152,105002.0
2022-11-11,87.9074,87.9464,84.9655,86.641,56229.0
2022-11-12,87.9074,87.9464,84.9655,86.641,56229.0
2022-11-13,87.9074,87.9464,84.9655,86.641,56229.0
2022-11-14,86.3488,88.2874,86.0566,87.0989,66575.0
2022-11-15,87.8345,89.7896,87.458,89.5257,87685.0
2022-11-16,88.9685,91.08,88.9685,90.3175,58555.0
2022-11-17,89.7212,90.1513,88.1571,89.4573,70324.0
2022-11-18,90.9921,91.9207,90.6401,91.5884,79138.0
2022-11-19,90.9921,91.9207,90.6401,91.5884,79138.0
2022-11-20,90.9921,91.9207,90.6401,91.5884,79138.0
2022-11-21,91.5884,92.6002,89.5355,91.0898,90095.0
2022-11-22,92.1749,92.1749,90.7379,91.7643,59658.0
2022-11-23,91.9989,93.6706,91.1485,92.4291,74704.0
2022-11-24,91.9989,93.6706,91.1485,92.4291,74704.0
2022-11-25,92.6246,93.2502,92.2201,92.6246,28569.0
2022-11-26,92.6246,93.2502,92.2201,92.6246,28569.0
2022-11-27,92.6246,93.2502,92.2201,92.6246,28569.0
2022-11-28,92.5366,92.5366,90.1611,90.2784,94021.0
2022-11-29,89.8092,90.5424,88.4553,88.8707,56462.0
2022-11-30,88.4602,91.7643,86.9075,91.3538,105887.0
2022-12-01,91.5786,92.2336,89.0271,89.7212,67411.0
2022-12-02,88.9685,90.5619,88.0202,88.9978,54154.0
2022-12-03,88.9685,90.5619,88.0202,88.9978,54154.0
2022-12-04,88.9685,90.5619,88.0202,88.9978,54154.0
2022-12-05,88.2255,88.685,87.3066,88.4308,58605.0
2022-12-06,87.9811,88.3526,86.7201,87.639,100853.0
2022-12-07,88.1278,88.9001,87.5803,88.1669,51332.0
2022-12-08,88.0398,89.1249,87.727,88.8023,39821.0
2022-12-09,88.0007,89.8092,88.0007,89.6039,87093.0
2022-12-10,88.0007,89.8092,88.0007,89.6039,87093.0
2022-12-11,88.0007,89.8092,88.0007,89.6039,87093.0
2022-12-12,90.1318,90.1318,88.0154,89.0467,58956.0
2022-12-13,90.1025,91.5786,88.5677,89.3888,94125.0
2022-12-14,90.0438,91.4515,88.4308,88.8707,57396.0
2022-12-15,88.5677,88.6948,85.9674,86.1042,81016.0
2022-12-16,84.7356,86.505,83.8069,85.9478,212046.0
2022-12-17,84.7356,86.505,83.8069,85.9478,212046.0
2022-12-18,84.7356,86.505,83.8069,85.9478,212046.0
2022-12-19,85.8696,87.0609,84.7845,85.85,63275.0
2022-12-20,85.0484,86.0065,84.5694,84.9507,126177.0
2022-12-21,84.9018,87.0134,84.9018,85.9869,90421.0
2022-12-22,85.5079,85.7718,82.443,83.1813,161381.0
2022-12-23,83.1813,84.8725,82.1744,84.1197,75517.0
2022-12-24,83.1813,84.8725,82.1744,84.1197,75517.0
2022-12-25,83.1813,84.8725,82.1744,84.1197,75517.0
2022-12-26,83.1813,84.8725,82.1744,84.1197,75517.0
2022-12-27,83.9047,83.9047,82.5556,82.5556,95343.0
2022-12-28,82.7218,83.7776,80.3366,80.708,142484.0
2022-12-29,80.6494,82.6338,79.9602,81.2555,275684.0
2022-12-30,80.7667,81.6954,75.9522,76.9053,237695.0
2022-12-31,80.7667,81.6954,75.9522,76.9053,237695.0
2023-01-01,80.7667,81.6954,75.9522,76.9053,237695.0
2023-01-02,80.7667,81.6954,75.9522,76.9053,237695.0
2023-01-03,77.3941,79.0462,76.4849,78.2837,183670.0
2023-01-04,78.6551,80.6494,78.0637,79.75,130439.0
2023-01-05,79.1537,79.5447,75.4878,75.8788,171857.0
2023-01-06,76.612,78.3619,76.3383,78.225,130091.0
2023-01-07,76.612,78.3619,76.3383,78.225,130091.0
2023-01-08,76.612,78.3619,76.3383,78.225,130091.0
2023-01-09,78.9875,79.662,77.3843,78.1957,161556.0
2023-01-10,77.2181,79.8087,76.8784,79.4079,119468.0
2023-01-11,79.838,80.405,79.1244,79.9944,88137.0
2023-01-12,80.1997,80.1997,78.792,79.5056,121198.0
2023-01-13,79.1342,80.3903,77.9046,79.9749,102730.0
2023-01-14,79.1342,80.3903,77.9046,79.9749,102730.0
2023-01-15,79.1342,80.3903,77.9046,79.9749,102730.0
2023-01-16,79.1342,80.3903,77.9046,79.9749,102730.0
2023-01-17,80.6592,81.3239,79.0559,79.4861,161453.0
2023-01-18,79.3883,79.926,78.1566,78.968,149851.0
2023-01-19,78.6942,79.9064,77.9611,78.0295,138278.0
2023-01-20,78.6551,78.8849,77.355,78.8311,147913.0
2023-01-21,78.6551,78.8849,77.355,78.8311,147913.0
2023-01-22,78.6551,78.8849,77.355,78.8311,147913.0
2023-01-23,78.6942,80.6885,77.9024,80.3854,146198.0
2023-01-24,80.2681,81.1773,79.662,81.0502,132611.0
2023-01-25,80.7276,83.7092,80.4588,83.6603,239690.0
2023-01-26,83.934,86.1726,83.0346,84.1295,351584.0
2023-01-27,84.1002,84.9898,83.0542,84.0024,195285.0
2023-01-28,84.1002,84.9898,83.0542,84.0024,195285.0
2023-01-29,84.1002,84.9898,83.0542,84.0024,195285.0
2023-01-30,82.8391,83.5821,80.9866,81.1284,239178.0
2023-01-31,81.3337,82.3601,80.4343,81.9789,2992464.0
2023-02-01,82.0571,85.2733,81.4608,84.4423,149168.0
2023-02-02,85.3906,88.03,84.6085,86.9351,129620.0
2023-02-03,86.4855,88.2646,85.3906,87.5412,143251.0
2023-02-04,86.4855,88.2646,85.3906,87.5412,143251.0
2023-02-05,86.4855,88.2646,85.3906,87.5412,143251.0
2023-02-06,87.3164,88.5286,87.0134,88.0691,139469.0
2023-02-07,87.5803,88.0887,85.9625,86.8667,92870.0
2023-02-08,86.3193,87.4288,84.1589,84.1589,86241.0
2023-02-09,84.589,85.1951,81.5096,82.5947,84768.0
2023-02-10,82.9076,83.5528,81.8322,83.0835,89657.0
2023-02-11,82.9076,83.5528,81.8322,83.0835,89657.0
2023-02-12,82.9076,83.5528,81.8322,83.0835,89657.0
2023-02-13,83.3902,84.5038,83.0369,84.0083,86142.0
2023-02-14,84.0083,84.4449,82.4777,83.7434,105808.0
2023-02-15,83.6747,84.8521,83.2724,84.0475,122251.0
2023-02-16,83.4196,83.7826,82.46,82.8898,56510.0
2023-02-17,83.4098,85.3329,82.4777,84.5479,76828.0
2023-02-18,83.4098,85.3329,82.4777,84.5479,76828.0
2023-02-19,83.4098,85.3329,82.4777,84.5479,76828.0
2023-02-20,83.4098,85.3329,82.4777,84.5479,76828.0
2023-02-21,84.1849,84.6951,83.2822,83.7532,163234.0
2023-02-22,84.1849,84.9698,83.1547,83.5079,155991.0
2023-02-23,83.606,84.0083,82.2127,82.7033,68876.0
2023-02-24,82.1441,82.3501,80.7704,81.6437,80210.0
2023-02-25,82.1441,82.3501,80.7704,81.6437,80210.0
2023-02-26,82.1441,82.3501,80.7704,81.6437,80210.0
2023-02-27,81.9576,84.3713,77.4933,77.6601,107187.0
2023-02-28,77.4933,77.4933,75.0305,75.06,151281.0
2023-03-01,74.7754,75.2366,73.8629,75.2071,132537.0
2023-03-02,74.7166,75.6977,74.7166,75.3151,88931.0
2023-03-03,75.7468,75.7468,74.1573,74.5007,65984.0
2023-03-04,75.7468,75.7468,74.1573,74.5007,65984.0
2023-03-05,75.7468,75.7468,74.1573,74.5007,65984.0
2023-03-06,74.8245,75.4328,72.4108,73.2742,82433.0
2023-03-07,73.6078,74.2456,72.8719,73.441,166204.0
2023-03-08,73.549,74.2652,72.9855,74.2652,73340.0
2023-03-09,74.5399,75.109,72.8818,73.1271,91828.0
2023-03-10,73.2546,73.652,71.2726,71.616,92971.0
2023-03-11,73.2546,73.652,71.2726,71.616,92971.0
2023-03-12,73.2546,73.652,71.2726,71.616,92971.0
2023-03-13,71.567,74.5694,71.567,72.0183,144954.0
2023-03-14,73.3037,74.4565,73.0878,73.8629,170023.0
2023-03-15,73.392,74.5203,72.8327,74.3045,122192.0
2023-03-16,74.0101,75.9823,73.8826,75.3739,93860.0
2023-03-17,75.3347,75.6879,73.4607,74.7754,488307.0
2023-03-18,75.3347,75.6879,73.4607,74.7754,488307.0
2023-03-19,75.3347,75.6879,73.4607,74.7754,488307.0
2023-03-20,74.8539,75.7958,74.5988,74.952,73773.0
2023-03-21,75.3543,75.6487,72.5383,73.5686,126493.0
2023-03-22,73.3625,74.3339,72.4402,72.558,107587.0
2023-03-23,72.7346,74.0199,72.0183,73.0878,123553.0
2023-03-24,72.9701,76.1687,72.9701,76.051,210199.0
2023-03-25,72.9701,76.1687,72.9701,76.051,210199.0
2023-03-26,72.9701,76.1687,72.9701,76.051,210199.0
2023-03-27,76.2178,76.2717,74.4713,74.7362,152441.0
2023-03-28,74.4615,76.257,73.8335,75.7958,112318.0
2023-03-29,76.0804,76.7672,75.5211,76.1687,95544.0
2023-03-30,76.3355,76.8163,75.6585,76.2472,57790.0
2023-03-31,76.5612,76.9144,75.7272,76.6495,107772.0
2023-04-01,76.5612,76.9144,75.7272,76.6495,107772.0
2023-04-02,76.5612,76.9144,75.7272,76.6495,107772.0
2023-04-03,76.5121,77.0763,75.7174,76.9242,95076.0
2023-04-04,76.5808,77.4246,76.5317,77.3657,65733.0
2023-04-05,77.248,78.5628,77.248,78.0427,64521.0
2023-04-06,78.3469,79.8285,78.288,79.4164,80489.0
2023-04-07,78.3469,79.8285,78.288,79.4164,80489.0
2023-04-08,78.3469,79.8285,78.288,79.4164,80489.0
2023-04-09,78.3469,79.8285,78.288,79.4164,80489.0
2023-04-10,78.8866,79.23,78.1213,78.6216,67361.0
2023-04-11,78.6216,80.0738,78.239,79.799,71231.0
2023-04-12,79.9462,80.7998,78.602,78.7786,62596.0
2023-04-13,78.8473,79.4458,78.1016,79.0141,43488.0
2023-04-14,78.7198,78.7198,76.6102,77.4442,68871.0
2023-04-15,78.7198,78.7198,76.6102,77.4442,68871.0
2023-04-16,78.7198,78.7198,76.6102,77.4442,68871.0
2023-04-17,76.9929,77.5522,76.1883,77.3167,70803.0
2023-04-18,77.297,77.297,74.8098,75.8743,70140.0
2023-04-19,75.7272,76.9046,74.7362,76.885,68290.0
2023-04-20,76.777,76.8925,75.9626,76.8163,78307.0
2023-04-21,77.2774,77.5718,76.3747,77.3952,177102.0
2023-04-22,77.2774,77.5718,76.3747,77.3952,177102.0
2023-04-23,77.2774,77.5718,76.3747,77.3952,177102.0
2023-04-24,77.0812,77.611,76.6838,76.8948,94727.0
2023-04-25,76.4238,77.0518,74.903,75.9332,139945.0
2023-04-26,75.3838,75.526,73.4116,73.6667,147501.0
2023-04-27,73.6078,73.6078,72.4697,72.6757,54845.0
2023-04-28,72.5383,72.5678,71.199,71.6062,65808.0
2023-04-29,72.5383,72.5678,71.199,71.6062,65808.0
2023-04-30,72.5383,72.5678,71.199,71.6062,65808.0
2023-05-01,71.773,72.401,70.783,71.2236,83283.0
2023-05-02,70.939,70.939,65.258,68.0642,162412.0
2023-05-03,68.3683,71.1353,68.2212,70.2326,164278.0
2023-05-04,70.0952,71.2039,69.7077,71.0862,119856.0
2023-05-05,71.4492,72.5874,71.3168,72.4991,80770.0
2023-05-06,71.4492,72.5874,71.3168,72.4991,80770.0
2023-05-07,71.4492,72.5874,71.3168,72.4991,80770.0
2023-05-08,72.1066,72.8621,71.5719,72.6561,116429.0
2023-05-09,72.4893,73.0486,72.0379,72.8131,86254.0
2023-05-10,73.392,73.5833,72.3421,72.9308,70346.0
2023-05-11,72.7362,72.7362,70.9134,71.6622,111781.0
2023-05-12,71.5834,72.48,71.5341,72.3519,80950.0
2023-05-13,71.5834,72.48,71.5341,72.3519,80950.0
2023-05-14,71.5834,72.48,71.5341,72.3519,80950.0
2023-05-15,72.7756,73.1106,71.7854,73.0515,84959.0
2023-05-16,71.7607,73.2387,70.9528,71.9479,124042.0
2023-05-17,71.9972,73.9876,71.3075,73.8595,190797.0
2023-05-18,73.3077,75.9877,73.219,75.2783,507468.0
2023-05-19,75.7414,76.175,73.2289,74.1846,193123.0
2023-05-20,75.7414,76.175,73.2289,74.1846,193123.0
2023-05-21,75.7414,76.175,73.2289,74.1846,193123.0
2023-05-22,74.3423,76.1158,73.6427,75.8005,176853.0
2023-05-23,75.771,77.781,75.436,76.2833,398489.0
2023-05-24,76.1553,77.18,75.5148,76.9534,1439598.0
2023-05-25,76.3819,76.6775,74.8645,76.2341,217137.0
2023-05-26,76.0961,77.9781,75.6922,77.9288,130542.0
2023-05-27,76.0961,77.9781,75.6922,77.9288,130542.0
2023-05-28,76.0961,77.9781,75.6922,77.9288,130542.0
2023-05-29,76.0961,77.9781,75.6922,77.9288,130542.0
2023-05-30,78.2835,80.1556,77.983,78.9437,100788.0
2023-05-31,79.19,80.3429,78.658,80.1655,133876.0
2023-06-01,80.5793,80.5793,76.845,78.5397,205323.0
2023-06-02,78.924,81.6533,78.6383,81.3085,126066.0
2023-06-03,78.924,81.6533,78.6383,81.3085,126066.0
2023-06-04,78.924,81.6533,78.6383,81.3085,126066.0
2023-06-05,80.6877,81.4661,79.3083,80.5005,132945.0
2023-06-06,80.7567,82.1706,80.1212,81.4563,113302.0
2023-06-07,81.4563,83.1412,81.4563,82.3923,133077.0
2023-06-08,82.1164,82.816,81.0326,82.55,101052.0
2023-06-09,82.8259,82.8259,81.6927,82.55,85639.0
2023-06-10,82.8259,82.8259,81.6927,82.55,85639.0
2023-06-11,82.8259,82.8259,81.6927,82.55,85639.0
2023-06-12,82.55,82.6584,80.7715,80.8651,192899.0
2023-06-13,80.8651,81.5252,80.1852,80.4808,137074.0
2023-06-14,80.8946,80.9735,79.3378,79.7615,104525.0
2023-06-15,79.7615,81.2592,79.2886,81.0424,81364.0
2023-06-16,81.5252,81.6592,80.7567,81.2986,366350.0
2023-06-17,81.5252,81.6592,80.7567,81.2986,366350.0
2023-06-18,81.5252,81.6592,80.7567,81.2986,366350.0
2023-06-19,81.5252,81.6592,80.7567,81.2986,366350.0
2023-06-20,81.5449,82.5598,80.3981,81.6336,130955.0
2023-06-21,81.6238,81.6238,80.1951,80.4907,89447.0
2023-06-22,80.668,80.8454,79.6778,80.7074,108551.0
2023-06-23,80.6385,81.2691,76.8647,77.111,171121.0
2023-06-24,80.6385,81.2691,76.8647,77.111,171121.0
2023-06-25,80.6385,81.2691,76.8647,77.111,171121.0
2023-06-26,77.1307,79.3181,77.1307,78.1357,77088.0
2023-06-27,78.1357,79.1014,77.8352,78.8846,86765.0
2023-06-28,78.9733,78.9733,77.4165,78.0372,134666.0
2023-06-29,77.9781,79.328,77.9781,79.1408,72160.0
2023-06-30,79.4659,79.525,78.4215,79.4758,90262.0
2023-07-01,79.4659,79.525,78.4215,79.4758,90262.0
2023-07-02,79.4659,79.525,78.4215,79.4758,90262.0
2023-07-03,79.3772,80.4808,78.8698,79.4364,33923.0
2023-07-04,79.3772,80.4808,78.8698,79.4364,33923.0
2023-07-05,78.993,79.8601,78.121,78.2047,74757.0
2023-07-06,77.781,77.781,76.4114,77.4953,83635.0
2023-07-07,77.5741,77.5741,76.3622,76.4311,76371.0
2023-07-08,77.5741,77.5741,76.3622,76.4311,76371.0
2023-07-09,77.5741,77.5741,76.3622,76.4311,76371.0
2023-07-10,76.7859,77.8697,76.1158,76.4114,78880.0
2023-07-11,76.6775,77.4263,76.2094,77.3672,68627.0
2023-07-12,78.2934,79.8305,78.2934,79.0718,99812.0
2023-07-13,79.0718,79.5645,78.7072,79.5645,61159.0
2023-07-14,79.4068,80.6976,78.924,79.7024,63358.0
2023-07-15,79.4068,80.6976,78.924,79.7024,63358.0
2023-07-16,79.4068,80.6976,78.924,79.7024,63358.0
2023-07-17,79.6827,80.7912,79.0127,80.1162,82044.0
2023-07-18,79.998,81.2296,78.3476,79.594,63816.0
2023-07-19,79.4364,81.2789,79.4364,81.141,77202.0
2023-07-20,81.2296,82.3431,81.0621,82.0376,83497.0
2023-07-21,82.5106,82.747,81.7716,82.5007,147920.0
2023-07-22,82.5106,82.747,81.7716,82.5007,147920.0
2023-07-23,82.5106,82.747,81.7716,82.5007,147920.0
2023-07-24,82.6288,82.6288,81.2001,81.7913,68733.0
2023-07-25,81.742,82.6928,81.205,82.6288,80077.0
2023-07-26,82.2051,83.1116,80.9636,81.6435,80279.0
2023-07-27,81.8997,81.8997,79.328,80.4907,68142.0
2023-07-28,81.1213,81.1213,79.6778,79.8305,68797.0
2023-07-29,81.1213,81.1213,79.6778,79.8305,68797.0
2023-07-30,81.1213,81.1213,79.6778,79.8305,68797.0
2023-07-31,80.4414,81.0818,79.2097,79.2393,105963.0
2023-08-01,79.2097,79.6334,78.6432,79.0324,55621.0
2023-08-02,78.451,79.3378,77.8894,79.2393,42447.0
2023-08-03,79.1408,79.1408,77.6825,77.8204,58813.0
2023-08-04,78.2343,79.2689,77.7649,78.8058,57274.0
2023-08-05,78.2343,79.2689,77.7649,78.8058,57274.0
2023-08-06,78.2343,79.2689,77.7649,78.8058,57274.0
2023-08-07,78.8255,80.5793,78.4067,80.5498,60980.0
2023-08-08,80.3429,80.3429,78.1111,79.7812,82603.0
2023-08-09,79.8601,80.2837,79.1606,79.3674,43883.0
2023-08-10,79.7853,80.1414,78.8654,79.0336,66904.0
2023-08-11,78.7368,80.458,78.7368,80.1414,128391.0
2023-08-12,78.7368,80.458,78.7368,80.1414,128391.0
2023-08-13,78.7368,80.458,78.7368,80.1414,128391.0
