,CCK US Equity,CCK US Equity,CCK US Equity,CCK US Equity,CCK US Equity
2022-07-23,95.1995,95.7926,92.5719,93.0719,1384871.0
2022-07-24,95.1995,95.7926,92.5719,93.0719,1384871.0
2022-07-25,93.0229,95.2387,92.1896,93.7778,886573.0
2022-07-26,93.3465,94.6455,92.8072,93.6896,816845.0
2022-07-27,95.3759,96.925,93.8857,96.0917,756728.0
2022-07-28,96.8466,98.6015,95.5426,98.229,902227.0
2022-07-29,98.1898,99.8222,98.1505,99.6898,861776.0
2022-07-30,98.1898,99.8222,98.1505,99.6898,861776.0
2022-07-31,98.1898,99.8222,98.1505,99.6898,861776.0
2022-08-01,98.6898,99.6408,98.2094,98.6996,678020.0
2022-08-02,98.1604,98.5721,96.6505,97.0917,1059809.0
2022-08-03,98.0231,98.0231,95.9054,97.3662,608084.0
2022-08-04,93.3661,93.3661,86.1109,90.6307,3708001.0
2022-08-05,89.6306,91.5327,87.5914,88.5326,1702148.0
2022-08-06,89.6306,91.5327,87.5914,88.5326,1702148.0
2022-08-07,89.6306,91.5327,87.5914,88.5326,1702148.0
2022-08-08,89.062,91.6993,89.062,91.2287,1193904.0
2022-08-09,91.366,91.366,89.7385,90.0032,1113921.0
2022-08-10,91.9589,96.7352,91.954,95.1529,1835627.0
2022-08-11,95.0252,97.03,94.9367,95.7131,899717.0
2022-08-12,96.7549,98.4747,96.1455,98.4059,929290.0
2022-08-13,96.7549,98.4747,96.1455,98.4059,929290.0
2022-08-14,96.7549,98.4747,96.1455,98.4059,929290.0
2022-08-15,97.6689,99.2118,97.4232,98.9072,1488094.0
2022-08-16,98.5828,100.912,98.2782,100.0177,926005.0
2022-08-17,98.7892,99.6049,98.2585,98.4649,875093.0
2022-08-18,98.1013,99.7032,97.9735,98.9956,724697.0
2022-08-19,98.3765,99.2708,96.448,96.8728,613392.0
2022-08-20,98.3765,99.2708,96.448,96.8728,613392.0
2022-08-21,98.3765,99.2708,96.448,96.8728,613392.0
2022-08-22,95.2512,95.6345,93.8163,93.9146,719204.0
2022-08-23,94.4257,95.2414,93.9736,94.6419,768280.0
2022-08-24,95.1628,96.2242,94.7205,96.0473,868385.0
2022-08-25,96.8433,97.0202,94.6714,95.2512,1160732.0
2022-08-26,95.094,95.9785,90.5093,90.5339,1430997.0
2022-08-27,95.094,95.9785,90.5093,90.5339,1430997.0
2022-08-28,95.094,95.9785,90.5093,90.5339,1430997.0
2022-08-29,90.0032,91.2709,89.5412,90.1702,585602.0
2022-08-30,90.5339,91.1923,88.3717,90.5633,1077223.0
2022-08-31,91.1137,91.1137,88.8631,89.0302,972584.0
2022-09-01,88.4504,89.5216,86.9565,89.4528,736447.0
2022-09-02,91.1923,91.7083,89.1481,89.7968,791311.0
2022-09-03,91.1923,91.7083,89.1481,89.7968,791311.0
2022-09-04,91.1923,91.7083,89.1481,89.7968,791311.0
2022-09-05,91.1923,91.7083,89.1481,89.7968,791311.0
2022-09-06,89.4528,90.7796,89.2562,90.5633,955016.0
2022-09-07,91.1137,94.1652,90.4651,93.9146,1038326.0
2022-09-08,92.2832,96.3224,92.2832,96.2143,1247357.0
2022-09-09,96.7254,97.5116,96.0473,97.03,1552640.0
2022-09-10,96.7254,97.5116,96.0473,97.03,1552640.0
2022-09-11,96.7254,97.5116,96.0473,97.03,1552640.0
2022-09-12,97.2954,98.6615,97.2561,98.573,1130462.0
2022-09-13,96.0964,96.293,94.8974,95.6935,1252430.0
2022-09-14,95.8212,96.0571,94.4846,95.546,1903457.0
2022-09-15,95.1333,96.2536,94.9564,95.7623,2230986.0
2022-09-16,94.406,94.406,90.5584,92.293,2813730.0
2022-09-17,94.406,94.406,90.5584,92.293,2813730.0
2022-09-18,94.406,94.406,90.5584,92.293,2813730.0
2022-09-19,91.2316,93.6837,91.2316,93.5707,790177.0
2022-09-20,92.4306,92.4306,88.6617,89.1088,1505040.0
2022-09-21,89.6297,90.1309,86.0917,86.131,1351636.0
2022-09-22,86.1605,86.2588,82.2097,82.819,2851971.0
2022-09-23,81.1974,81.5807,78.937,81.3448,2678458.0
2022-09-24,81.1974,81.5807,78.937,81.3448,2678458.0
2022-09-25,81.1974,81.5807,78.937,81.3448,2678458.0
2022-09-26,80.8829,81.9984,79.5955,80.0869,1455304.0
2022-09-27,81.0304,81.8657,77.5513,78.3572,1402790.0
2022-09-28,79.1434,81.6741,78.2884,80.9714,1775985.0
2022-09-29,79.7527,80.1459,77.856,78.9075,1149918.0
2022-09-30,79.3105,80.7601,79.168,79.6348,1188444.0
2022-10-01,79.3105,80.7601,79.168,79.6348,1188444.0
2022-10-02,79.3105,80.7601,79.168,79.6348,1188444.0
2022-10-03,80.8043,81.8608,79.6741,80.706,2237116.0
2022-10-04,82.3964,83.2809,81.6397,82.9763,3441991.0
2022-10-05,81.8461,84.2146,81.3154,83.4775,1523541.0
2022-10-06,83.0745,84.0475,82.2097,82.4947,1171737.0
2022-10-07,81.1188,81.3154,79.2122,79.7331,905783.0
2022-10-08,81.1188,81.3154,79.2122,79.7331,905783.0
2022-10-09,81.1188,81.3154,79.2122,79.7331,905783.0
2022-10-10,80.2245,80.8289,79.5365,80.2245,812443.0
2022-10-11,79.7331,80.8829,78.9567,79.8412,794479.0
2022-10-12,79.8117,80.2982,78.996,80.0083,1113422.0
2022-10-13,78.4751,82.1704,77.1287,81.6692,796254.0
2022-10-14,82.1704,82.7797,79.969,80.1065,834280.0
2022-10-15,82.1704,82.7797,79.969,80.1065,834280.0
2022-10-16,82.1704,82.7797,79.969,80.1065,834280.0
2022-10-17,81.453,82.2195,80.1262,81.905,1826047.0
2022-10-18,84.1261,84.8927,82.0377,83.3694,717176.0
2022-10-19,82.6028,83.3301,80.6864,81.6495,946652.0
2022-10-20,81.8461,83.2416,80.5193,81.109,1117832.0
2022-10-21,81.4431,83.2908,80.765,82.4947,2240549.0
2022-10-22,81.4431,83.2908,80.765,82.4947,2240549.0
2022-10-23,81.4431,83.2908,80.765,82.4947,2240549.0
2022-10-24,82.9959,84.7256,82.7699,83.5463,1949591.0
2022-10-25,75.9592,76.1164,64.8636,69.4728,9604918.0
2022-10-26,68.7947,69.866,67.3795,68.382,4716991.0
2022-10-27,68.0085,69.6203,66.839,67.0257,4591807.0
2022-10-28,67.1142,68.7257,66.5442,66.9373,3562187.0
2022-10-29,67.1142,68.7257,66.5442,66.9373,3562187.0
2022-10-30,67.1142,68.7257,66.5442,66.9373,3562187.0
2022-10-31,66.6817,67.7333,66.0429,67.409,2017587.0
2022-11-01,68.1657,68.8832,67.2272,67.7726,1905721.0
2022-11-02,67.8955,67.8955,65.6105,65.6105,2671657.0
2022-11-03,69.1485,73.119,67.8611,72.4114,5161267.0
2022-11-04,73.5416,73.8757,71.2124,73.7774,2164114.0
2022-11-05,73.5416,73.8757,71.2124,73.7774,2164114.0
2022-11-06,73.5416,73.8757,71.2124,73.7774,2164114.0
2022-11-07,74.4555,75.6232,73.5809,74.4162,2222564.0
2022-11-08,74.1705,76.313,74.0527,75.6447,1399574.0
2022-11-09,75.073,75.1716,71.1405,71.1799,1144847.0
2022-11-10,73.5651,76.512,73.1955,76.4923,1421126.0
2022-11-11,76.7978,79.0253,76.1473,78.5818,1060193.0
2022-11-12,76.7978,79.0253,76.1473,78.5818,1060193.0
2022-11-13,76.7978,79.0253,76.1473,78.5818,1060193.0
2022-11-14,78.158,78.9464,77.606,77.951,1030967.0
2022-11-15,79.6167,80.4051,77.0837,77.2808,897009.0
2022-11-16,77.1034,78.4339,76.7683,77.9806,780265.0
2022-11-17,76.6894,78.0593,76.6894,77.1527,1048706.0
2022-11-18,78.4339,79.5477,77.537,79.2421,950636.0
2022-11-19,78.4339,79.5477,77.537,79.2421,950636.0
2022-11-20,78.4339,79.5477,77.537,79.2421,950636.0
2022-11-21,78.6803,79.7152,78.1114,78.6015,1404372.0
2022-11-22,78.976,80.4741,78.8577,80.0799,566096.0
2022-11-23,79.8138,81.5681,79.6167,81.44,911947.0
2022-11-24,79.8138,81.5681,79.6167,81.44,911947.0
2022-11-25,81.4006,82.1299,80.8979,81.6766,295660.0
2022-11-26,81.4006,82.1299,80.8979,81.6766,295660.0
2022-11-27,81.4006,82.1299,80.8979,81.6766,295660.0
2022-11-28,80.4347,80.8881,79.3407,79.7251,1191413.0
2022-11-29,79.6167,80.0602,78.6754,79.0746,624108.0
2022-11-30,79.0549,81.0556,77.9609,81.0261,1380063.0
2022-12-01,81.7357,82.9086,80.8388,81.5386,1008604.0
2022-12-02,80.6023,83.086,79.8631,82.879,750645.0
2022-12-03,80.6023,83.086,79.8631,82.879,750645.0
2022-12-04,80.6023,83.086,79.8631,82.879,750645.0
2022-12-05,81.7948,82.2876,80.8289,81.3907,1334689.0
2022-12-06,81.2527,82.2876,80.2869,81.1049,1256620.0
2022-12-07,80.9472,82.5537,79.2224,79.5477,1901349.0
2022-12-08,80.1686,81.0556,79.2027,80.277,5392932.0
2022-12-09,80.1587,80.9176,78.9957,79.1041,1192339.0
2022-12-10,80.1587,80.9176,78.9957,79.1041,1192339.0
2022-12-11,80.1587,80.9176,78.9957,79.1041,1192339.0
2022-12-12,79.2618,79.7054,77.3695,78.1875,1520345.0
2022-12-13,80.4347,81.2922,79.9025,81.0556,1836022.0
2022-12-14,81.7258,83.8547,81.0655,82.3073,1119163.0
2022-12-15,80.3657,81.0852,78.1185,78.2762,1280767.0
2022-12-16,77.8623,79.9616,77.2414,79.3407,1470838.0
2022-12-17,77.8623,79.9616,77.2414,79.3407,1470838.0
2022-12-18,77.8623,79.9616,77.2414,79.3407,1470838.0
2022-12-19,79.2914,79.9222,78.3551,78.8479,1615826.0
2022-12-20,78.9662,80.1686,78.9662,79.1534,935674.0
2022-12-21,79.6462,81.307,79.1189,81.2232,720500.0
2022-12-22,80.3756,81.0556,78.4734,80.484,506355.0
2022-12-23,80.5136,81.4499,79.5956,81.3907,301957.0
2022-12-24,80.5136,81.4499,79.5956,81.3907,301957.0
2022-12-25,80.5136,81.4499,79.5956,81.3907,301957.0
2022-12-26,80.5136,81.4499,79.5956,81.3907,301957.0
2022-12-27,81.5287,82.0807,80.8437,81.578,773682.0
2022-12-28,81.8638,82.1792,80.4643,80.5037,726458.0
2022-12-29,80.7895,81.9821,80.1982,81.6864,776213.0
2022-12-30,80.8191,81.7258,80.4248,81.0261,707858.0
2022-12-31,80.8191,81.7258,80.4248,81.0261,707858.0
2023-01-01,80.8191,81.7258,80.4248,81.0261,707858.0
2023-01-02,80.8191,81.7258,80.4248,81.0261,707858.0
2023-01-03,81.4893,82.9283,80.4938,81.302,1469583.0
2023-01-04,81.2922,82.7607,81.0408,81.9328,691746.0
2023-01-05,81.164,82.0708,80.1686,82.0708,978064.0
2023-01-06,82.948,83.5788,82.0139,82.6819,1484560.0
2023-01-07,82.948,83.5788,82.0139,82.6819,1484560.0
2023-01-08,82.948,83.5788,82.0139,82.6819,1484560.0
2023-01-09,83.3324,85.2444,82.5932,83.5788,3190508.0
2023-01-10,83.4506,84.1504,82.5735,84.0124,3148750.0
2023-01-11,84.2293,84.5151,82.948,83.5098,766123.0
2023-01-12,84.5545,85.9738,83.904,85.274,854279.0
2023-01-13,84.6432,86.5454,84.5348,86.3089,767120.0
2023-01-14,84.6432,86.5454,84.5348,86.3089,767120.0
2023-01-15,84.6432,86.5454,84.5348,86.3089,767120.0
2023-01-16,84.6432,86.5454,84.5348,86.3089,767120.0
2023-01-17,86.5454,86.7228,84.5249,85.4908,976610.0
2023-01-18,85.9738,86.2793,85.0769,85.1459,765495.0
2023-01-19,84.7713,86.0132,83.9139,84.2884,899913.0
2023-01-20,85.067,86.2694,84.7319,86.1413,1564227.0
2023-01-21,85.067,86.2694,84.7319,86.1413,1564227.0
2023-01-22,85.067,86.2694,84.7319,86.1413,1564227.0
2023-01-23,86.1216,88.3096,85.8456,87.9647,633903.0
2023-01-24,87.4719,88.2406,85.9738,86.0033,527933.0
2023-01-25,85.3331,86.3877,84.3278,85.7471,943998.0
2023-01-26,86.2497,87.5014,85.8555,87.4916,529145.0
2023-01-27,86.8805,87.329,85.7668,87.1762,1008608.0
2023-01-28,86.8805,87.329,85.7668,87.1762,1008608.0
2023-01-29,86.8805,87.329,85.7668,87.1762,1008608.0
2023-01-30,86.6538,87.2698,85.0966,85.0966,1949695.0
2023-01-31,84.9192,86.9199,84.791,86.8904,1057780.0
2023-02-01,86.1512,88.0731,85.6288,87.7281,1167260.0
2023-02-02,87.2255,89.6008,85.7766,88.6053,1712367.0
2023-02-03,88.0041,88.3983,86.2793,86.506,1585615.0
2023-02-04,88.0041,88.3983,86.2793,86.506,1585615.0
2023-02-05,88.0041,88.3983,86.2793,86.506,1585615.0
2023-02-06,86.1118,87.1713,85.55,86.7425,759134.0
2023-02-07,86.8017,87.4522,85.1902,86.8115,807334.0
2023-02-08,89.2755,89.4825,84.7689,85.7766,1504989.0
2023-02-09,86.506,87.3043,84.796,84.86,1219790.0
2023-02-10,84.18,84.4412,82.6967,83.6675,848329.0
2023-02-11,84.18,84.4412,82.6967,83.6675,848329.0
2023-02-12,84.18,84.4412,82.6967,83.6675,848329.0
2023-02-13,84.042,84.5446,83.3422,84.3968,661479.0
2023-02-14,84.5644,85.5598,83.8054,84.4658,676063.0
2023-02-15,83.6675,87.393,83.6675,87.3635,870630.0
2023-02-16,86.368,87.8464,86.1019,86.4567,714213.0
2023-02-17,86.4961,86.6693,85.0089,85.5302,606501.0
2023-02-18,86.4961,86.6693,85.0089,85.5302,606501.0
2023-02-19,86.4961,86.6693,85.0089,85.5302,606501.0
2023-02-20,86.4961,86.6693,85.0089,85.5302,606501.0
2023-02-21,84.6334,85.2543,82.9381,83.4014,802743.0
2023-02-22,83.7463,84.4658,82.8888,83.9927,869223.0
2023-02-23,84.5249,85.4711,83.1057,85.4317,1276096.0
2023-02-24,84.998,84.998,83.2782,84.3475,463483.0
2023-02-25,84.998,84.998,83.2782,84.3475,463483.0
2023-02-26,84.998,84.998,83.2782,84.3475,463483.0
2023-02-27,85.2149,85.8161,84.9882,85.4317,1326769.0
2023-02-28,85.4317,86.2497,84.9783,85.2641,736937.0
2023-03-01,85.2641,86.0822,84.1898,84.7615,906108.0
2023-03-02,84.4855,85.8062,84.0124,85.7274,609663.0
2023-03-03,86.3384,86.9594,86.0504,86.7327,444421.0
2023-03-04,86.3384,86.9594,86.0504,86.7327,444421.0
2023-03-05,86.3384,86.9594,86.0504,86.7327,444421.0
2023-03-06,86.8312,87.2353,85.2198,85.8062,960709.0
2023-03-07,85.5302,85.8998,84.0174,84.2095,732130.0
2023-03-08,83.9427,84.7828,83.5177,84.3183,807265.0
2023-03-09,84.4072,85.1979,83.1619,83.1915,677073.0
2023-03-10,83.0927,83.0927,80.7206,80.8392,1011754.0
2023-03-11,83.0927,83.0927,80.7206,80.8392,1011754.0
2023-03-12,83.0927,83.0927,80.7206,80.8392,1011754.0
2023-03-13,79.9398,80.6119,78.556,79.5049,894302.0
2023-03-14,80.6217,81.5607,79.4357,80.4043,924136.0
2023-03-15,78.8723,79.4159,76.7523,77.0932,676459.0
2023-03-16,76.4805,77.4935,75.3389,77.4194,1559761.0
2023-03-17,77.4095,77.4095,75.2351,75.7688,1225135.0
2023-03-18,77.4095,77.4095,75.2351,75.7688,1225135.0
2023-03-19,77.4095,77.4095,75.2351,75.7688,1225135.0
2023-03-20,76.5694,77.3898,76.1246,76.7374,773808.0
2023-03-21,77.8148,78.4226,77.2613,78.2595,1422396.0
2023-03-22,78.4671,78.9959,76.9153,77.0043,1054169.0
2023-03-23,77.2119,78.2595,76.0456,76.3717,513001.0
2023-03-24,75.5909,76.2235,75.1165,76.1543,417474.0
2023-03-25,75.5909,76.2235,75.1165,76.1543,417474.0
2023-03-26,75.5909,76.2235,75.1165,76.1543,417474.0
2023-03-27,76.7275,78.477,76.1246,77.4688,1103306.0
2023-03-28,77.0339,79.0996,76.7967,79.0996,729208.0
2023-03-29,80.0188,80.345,79.3863,79.8113,553087.0
2023-03-30,80.4043,80.8491,79.8212,80.5624,930372.0
2023-03-31,81.0467,81.8671,80.5328,81.7485,554323.0
2023-04-01,81.0467,81.8671,80.5328,81.7485,554323.0
2023-04-02,81.0467,81.8671,80.5328,81.7485,554323.0
2023-04-03,81.5508,82.5392,81.1258,81.788,804435.0
2023-04-04,81.6793,81.6793,78.7834,79.4851,617704.0
2023-04-05,79.3764,79.584,77.8642,78.4869,806512.0
2023-04-06,78.5659,78.5659,76.9252,77.7159,934492.0
2023-04-07,78.5659,78.5659,76.9252,77.7159,934492.0
2023-04-08,78.5659,78.5659,76.9252,77.7159,934492.0
2023-04-09,78.5659,78.5659,76.9252,77.7159,934492.0
2023-04-10,77.3305,77.9284,76.6287,77.5973,695081.0
2023-04-11,78.5956,78.9662,77.8148,78.1903,595046.0
2023-04-12,78.2991,78.4211,75.8578,76.0456,1235012.0
2023-04-13,76.4014,77.6962,75.7392,77.2415,841309.0
2023-04-14,76.8165,77.627,74.8595,75.2648,1132586.0
2023-04-15,76.8165,77.627,74.8595,75.2648,1132586.0
2023-04-16,76.8165,77.627,74.8595,75.2648,1132586.0
2023-04-17,75.4427,77.4293,74.731,77.3403,1393966.0
2023-04-18,77.5874,78.2299,76.945,78.1805,855173.0
2023-04-19,78.3584,78.9217,77.627,78.813,996508.0
2023-04-20,78.5956,78.8871,77.8642,78.2595,810027.0
2023-04-21,78.5066,78.5066,77.2712,77.9432,576476.0
2023-04-22,78.5066,78.5066,77.2712,77.9432,576476.0
2023-04-23,78.5066,78.5066,77.2712,77.9432,576476.0
2023-04-24,78.0619,78.6153,77.3996,78.131,1894069.0
2023-04-25,79.8212,83.913,79.2183,80.3252,2372429.0
2023-04-26,79.6828,81.0566,78.9635,79.6927,940274.0
2023-04-27,80.3648,84.1157,79.9447,83.8834,1257719.0
2023-04-28,84.3282,85.4944,83.8735,84.7828,1113325.0
2023-04-29,84.3282,85.4944,83.8735,84.7828,1113325.0
2023-04-30,84.3282,85.4944,83.8735,84.7828,1113325.0
2023-05-01,84.4764,85.4944,84.1997,84.5159,593656.0
2023-05-02,84.2293,84.4369,82.4601,83.2904,675768.0
2023-05-03,83.7944,84.3084,82.1142,82.1537,711513.0
2023-05-04,83.4979,85.4648,83.2508,83.8142,1207508.0
2023-05-05,84.4863,85.3907,83.4683,84.7334,704307.0
2023-05-06,84.4863,85.3907,83.4683,84.7334,704307.0
2023-05-07,84.4863,85.3907,83.4683,84.7334,704307.0
2023-05-08,84.8026,84.8026,83.2656,83.3892,1428338.0
2023-05-09,83.0037,83.3892,82.2031,82.4404,834253.0
2023-05-10,82.817,83.2135,80.8544,81.915,585364.0
2023-05-11,81.8952,82.7773,81.568,82.6782,527431.0
2023-05-12,82.6187,83.2333,80.5966,81.3004,631073.0
2023-05-13,82.6187,83.2333,80.5966,81.3004,631073.0
2023-05-14,82.6187,83.2333,80.5966,81.3004,631073.0
2023-05-15,81.5482,82.4205,81.1914,82.1033,735383.0
2023-05-16,81.5086,81.5086,79.2585,79.7541,929932.0
2023-05-17,79.8433,80.7998,79.5261,80.6759,497493.0
2023-05-18,80.3984,81.5581,79.8136,81.3995,393781.0
2023-05-19,82.133,82.4403,80.5867,80.8345,316883.0
2023-05-20,82.133,82.4403,80.5867,80.8345,316883.0
2023-05-21,82.133,82.4403,80.5867,80.8345,316883.0
2023-05-22,80.4876,80.8544,79.1891,79.8037,1012933.0
2023-05-23,79.4666,81.0278,78.862,80.7652,465818.0
2023-05-24,80.4777,80.4777,78.5448,78.5547,542653.0
2023-05-25,78.188,78.7084,75.1746,77.4644,1603980.0
2023-05-26,77.7122,78.4259,76.8102,78.0789,648406.0
2023-05-27,77.7122,78.4259,76.8102,78.0789,648406.0
2023-05-28,77.7122,78.4259,76.8102,78.0789,648406.0
2023-05-29,77.7122,78.4259,76.8102,78.0789,648406.0
2023-05-30,78.1582,78.6439,75.9379,77.732,1319017.0
2023-05-31,77.395,77.5833,75.3431,75.5612,1350235.0
2023-06-01,75.7,77.5734,75.3431,76.6119,698301.0
2023-06-02,77.8906,79.8136,77.8609,79.6649,535106.0
2023-06-03,77.8906,79.8136,77.8609,79.6649,535106.0
2023-06-04,77.8906,79.8136,77.8609,79.6649,535106.0
2023-06-05,82.5791,83.8875,81.0724,81.796,1527466.0
2023-06-06,80.8544,83.5208,80.8544,82.4998,954886.0
2023-06-07,82.5494,83.8231,82.2322,82.6187,1157473.0
2023-06-08,82.5692,83.273,81.459,83.0648,1324791.0
2023-06-09,82.698,83.8082,82.2272,83.0351,1359913.0
2023-06-10,82.698,83.8082,82.2272,83.0351,1359913.0
2023-06-11,82.698,83.8082,82.2272,83.0351,1359913.0
2023-06-12,82.7377,85.1414,82.3313,84.621,1497114.0
2023-06-13,84.6805,86.4151,83.9817,84.9977,2061510.0
2023-06-14,85.2554,85.6915,83.9668,84.5715,1632726.0
2023-06-15,84.2245,86.3854,84.2245,85.9889,1886825.0
2023-06-16,86.7323,88.1201,85.9493,88.0308,20479825.0
2023-06-17,86.7323,88.1201,85.9493,88.0308,20479825.0
2023-06-18,86.7323,88.1201,85.9493,88.0308,20479825.0
2023-06-19,86.7323,88.1201,85.9493,88.0308,20479825.0
2023-06-20,85.6816,87.8623,85.6816,87.2081,3066186.0
2023-06-21,87.228,88.5859,86.1079,86.2169,1634663.0
2023-06-22,86.2169,87.1685,85.3446,86.7323,1719136.0
2023-06-23,85.3644,85.8997,84.3435,84.9878,4441590.0
2023-06-24,85.3644,85.8997,84.3435,84.9878,4441590.0
2023-06-25,85.3644,85.8997,84.3435,84.9878,4441590.0
2023-06-26,85.4338,86.3557,84.968,85.1464,1335133.0
2023-06-27,85.6222,87.1487,84.7697,86.663,1783632.0
2023-06-28,86.4052,86.4052,84.2741,84.4525,1271956.0
2023-06-29,83.9272,86.1376,83.3622,85.8997,689530.0
2023-06-30,86.2863,86.6431,85.0274,86.1079,1073232.0
2023-07-01,86.2863,86.6431,85.0274,86.1079,1073232.0
2023-07-02,86.2863,86.6431,85.0274,86.1079,1073232.0
2023-07-03,85.7114,87.5551,85.2554,87.5055,324118.0
2023-07-04,85.7114,87.5551,85.2554,87.5055,324118.0
2023-07-05,86.1872,86.1872,83.9272,83.9668,757924.0
2023-07-06,83.4514,83.7636,82.6386,83.5109,758695.0
2023-07-07,83.4018,86.4746,83.4018,85.9988,1032525.0
2023-07-08,83.4018,86.4746,83.4018,85.9988,1032525.0
2023-07-09,83.4018,86.4746,83.4018,85.9988,1032525.0
2023-07-10,84.3732,86.4746,84.3732,85.3149,1141602.0
2023-07-11,85.8898,86.435,85.2851,86.2962,640621.0
2023-07-12,87.228,88.7098,86.7323,88.1795,1219396.0
2023-07-13,88.2588,88.9824,88.011,88.1597,612651.0
2023-07-14,87.9813,88.804,87.3469,88.5958,627135.0
2023-07-15,87.9813,88.804,87.3469,88.5958,627135.0
2023-07-16,87.9813,88.804,87.3469,88.5958,627135.0
2023-07-17,88.2291,88.7148,87.6344,87.8921,488102.0
2023-07-18,88.5066,89.2104,87.6195,89.1906,1175049.0
2023-07-19,89.2104,90.1917,88.9428,90.1422,1055007.0
2023-07-20,90.7765,90.9252,89.2203,90.7369,960075.0
2023-07-21,90.7171,90.7468,89.6069,90.0133,652869.0
2023-07-22,90.7171,90.7468,89.6069,90.0133,652869.0
2023-07-23,90.7171,90.7468,89.6069,90.0133,652869.0
2023-07-24,89.9836,90.2413,89.1906,89.7258,1451254.0
2023-07-25,89.3294,95.5047,87.6641,95.2668,1793086.0
2023-07-26,94.9199,95.0735,92.6797,93.2546,1908795.0
2023-07-27,94.1665,94.4738,92.3328,92.759,928895.0
2023-07-28,93.3934,94.2954,92.5608,93.5817,1282697.0
2023-07-29,93.3934,94.2954,92.5608,93.5817,1282697.0
2023-07-30,93.3934,94.2954,92.5608,93.5817,1282697.0
2023-07-31,93.4231,93.9435,91.7876,91.9462,874654.0
2023-08-01,91.1631,92.7649,90.048,92.1543,1102598.0
2023-08-02,91.0838,91.2226,89.4582,90.0232,750098.0
2023-08-03,89.7952,92.1543,89.2502,90.7171,1873184.0
2023-08-04,90.6774,91.5001,88.6256,89.7258,1049737.0
2023-08-05,90.6774,91.5001,88.6256,89.7258,1049737.0
2023-08-06,90.6774,91.5001,88.6256,89.7258,1049737.0
2023-08-07,90.0331,90.2115,88.8932,89.4681,566500.0
2023-08-08,88.3084,89.0469,87.451,88.5364,1494275.0
2023-08-09,88.2879,88.9041,87.6717,87.9202,853453.0
2023-08-10,88.2382,89.7937,87.6419,88.5861,1495316.0
2023-08-11,88.1587,88.7352,87.8406,88.4469,610090.0
2023-08-12,88.1587,88.7352,87.8406,88.4469,610090.0
2023-08-13,88.1587,88.7352,87.8406,88.4469,610090.0
2023-08-14,88.1587,88.8345,87.2518,88.6755,862950.0
2023-08-15,87.8705,88.7053,87.5624,87.612,510571.0
2023-08-16,87.4232,88.6755,87.3735,87.5524,817465.0
2023-08-17,87.6319,88.6805,87.0853,87.4033,598682.0
2023-08-18,86.6281,87.0952,86.161,87.0157,699944.0
2023-08-19,86.6281,87.0952,86.161,87.0157,699944.0
2023-08-20,86.6281,87.0952,86.161,87.0157,699944.0
2023-08-21,87.3039,87.5425,85.7336,86.8368,1384887.0
2023-08-22,86.9561,87.3735,86.0417,87.2443,529279.0
2023-08-23,87.3437,87.3735,86.7672,87.3636,723144.0
2023-08-24,87.0753,88.4171,86.8666,88.0096,673260.0
2023-08-25,88.6059,88.8047,87.3735,87.9897,451117.0
2023-08-26,88.6059,88.8047,87.3735,87.9897,451117.0
2023-08-27,88.6059,88.8047,87.3735,87.9897,451117.0
2023-08-28,88.1289,89.4309,87.8357,89.1725,435585.0
2023-08-29,89.5104,91.2398,88.8047,91.0907,745038.0
2023-08-30,91.359,92.4722,90.9615,91.7665,616573.0
2023-08-31,92.174,92.6064,91.9256,92.0945,479950.0
2023-09-01,92.7008,93.9134,92.7008,93.2971,599330.0
2023-09-02,92.7008,93.9134,92.7008,93.2971,599330.0
2023-09-03,92.7008,93.9134,92.7008,93.2971,599330.0
2023-09-04,92.7008,93.9134,92.7008,93.2971,599330.0
2023-09-05,92.3529,92.4026,90.6434,91.4882,846752.0
2023-09-06,91.2895,91.7467,89.6495,90.2558,464159.0
2023-09-07,89.4905,90.3453,88.3197,88.4072,888769.0
2023-09-08,88.6954,89.6197,88.3408,89.3911,419721.0
2023-09-09,88.6954,89.6197,88.3408,89.3911,419721.0
2023-09-10,88.6954,89.6197,88.3408,89.3911,419721.0
2023-09-11,90.1763,91.0311,88.5563,88.7948,1266102.0
2023-09-12,88.6755,89.1029,87.7413,88.8544,778668.0
2023-09-13,88.5364,91.0012,87.9301,89.7092,988566.0
2023-09-14,90.6534,91.7914,90.3552,91.369,1063480.0
2023-09-15,91.0112,91.7765,89.1625,89.7887,1163161.0
2023-09-16,91.0112,91.7765,89.1625,89.7887,1163161.0
2023-09-17,91.0112,91.7765,89.1625,89.7887,1163161.0
2023-09-18,89.7489,90.3651,89.0532,89.7489,399095.0
2023-09-19,89.8284,90.4695,88.7202,89.1625,624334.0
2023-09-20,89.3712,90.8969,88.6258,89.8185,568744.0
2023-09-21,89.5501,89.5501,87.7512,87.8108,702417.0
2023-09-22,87.8108,88.1388,86.9362,86.966,463724.0
2023-09-23,87.8108,88.1388,86.9362,86.966,463724.0
2023-09-24,87.8108,88.1388,86.9362,86.966,463724.0
2023-09-25,86.4691,86.9561,85.7336,86.5486,573596.0
2023-09-26,85.9125,86.4691,85.0975,85.177,574016.0
2023-09-27,85.5447,87.1847,84.9086,86.0516,879208.0
2023-09-28,86.2305,88.2978,85.7932,87.612,554389.0
2023-09-29,88.755,89.2818,87.7611,87.94,688834.0
2023-09-30,88.755,89.2818,87.7611,87.94,688834.0
