,PHM US Equity,PHM US Equity,PHM US Equity,PHM US Equity,PHM US Equity
2022-07-05,40.7848,42.9552,40.5197,42.9355,3320553.0
2022-07-06,43.1319,43.5542,41.3839,42.4641,2758373.0
2022-07-07,42.6114,43.1417,41.8356,42.798,1924686.0
2022-07-08,42.3659,43.7801,42.3659,43.4069,2341491.0
2022-07-09,42.3659,43.7801,42.3659,43.4069,2341491.0
2022-07-10,42.3659,43.7801,42.3659,43.4069,2341491.0
2022-07-11,43.1908,43.9814,43.0141,43.2105,2007352.0
2022-07-12,42.8864,44.6541,42.8078,43.2694,2853243.0
2022-07-13,42.1204,43.8292,41.5901,43.5346,1874421.0
2022-07-14,42.965,43.181,41.9535,43.0141,2959649.0
2022-07-15,43.8488,43.946,42.199,43.1614,1775940.0
2022-07-16,43.8488,43.946,42.199,43.1614,1775940.0
2022-07-17,43.8488,43.946,42.199,43.1614,1775940.0
2022-07-18,43.0337,43.5346,42.3856,42.6802,2118913.0
2022-07-19,43.2105,44.0452,42.4248,43.7506,2033045.0
2022-07-20,43.6524,43.9519,43.0435,43.5738,2210827.0
2022-07-21,43.0632,44.7867,42.2284,44.7621,2773498.0
2022-07-22,45.2139,46.3629,44.4381,45.0862,1912539.0
2022-07-23,45.2139,46.3629,44.4381,45.0862,1912539.0
2022-07-24,45.2139,46.3629,44.4381,45.0862,1912539.0
2022-07-25,44.4282,44.5559,43.4953,43.8979,2879152.0
2022-07-26,44.3791,44.4872,42.0026,42.032,3209784.0
2022-07-27,41.6687,43.0976,40.8634,42.8766,3400992.0
2022-07-28,43.0239,43.5935,42.1695,42.9257,2697524.0
2022-07-29,42.9159,43.0926,41.9516,42.8373,2154043.0
2022-07-30,42.9159,43.0926,41.9516,42.8373,2154043.0
2022-07-31,42.9159,43.0926,41.9516,42.8373,2154043.0
2022-08-01,42.8373,43.9765,42.3856,43.3774,2776679.0
2022-08-02,42.8373,43.0828,40.9321,40.9518,2388314.0
2022-08-03,41.2464,41.5852,40.5295,41.1089,2340577.0
2022-08-04,41.0107,42.3266,40.6375,41.8552,2045769.0
2022-08-05,40.9321,41.7178,40.392,41.6196,1510320.0
2022-08-06,40.9321,41.7178,40.392,41.6196,1510320.0
2022-08-07,40.9321,41.7178,40.392,41.6196,1510320.0
2022-08-08,41.9436,43.1753,41.8945,42.7391,1685495.0
2022-08-09,42.4641,42.69,41.2562,41.4231,1776263.0
2022-08-10,42.6704,43.9274,42.6704,43.3382,1985384.0
2022-08-11,43.8292,44.3791,43.348,43.4756,1975904.0
2022-08-12,43.5444,44.1729,43.2596,44.1434,1367923.0
2022-08-13,43.5444,44.1729,43.2596,44.1434,1367923.0
2022-08-14,43.5444,44.1729,43.2596,44.1434,1367923.0
2022-08-15,43.8194,44.3497,43.4265,43.6131,1350157.0
2022-08-16,43.3283,44.2613,42.8471,43.7506,1315010.0
2022-08-17,43.2007,43.3283,42.4739,42.7195,1075143.0
2022-08-18,42.798,43.0632,42.3561,42.9257,1023344.0
2022-08-19,42.5132,42.5722,41.3839,41.5508,2217231.0
2022-08-20,42.5132,42.5722,41.3839,41.5508,2217231.0
2022-08-21,42.5132,42.5722,41.3839,41.5508,2217231.0
2022-08-22,40.991,41.1187,40.1858,40.2545,1643923.0
2022-08-23,40.2938,41.0107,40.2938,40.4116,1402921.0
2022-08-24,40.0875,41.757,39.8971,41.3348,1880168.0
2022-08-25,41.0205,42.4052,41.0205,42.2775,1700887.0
2022-08-26,42.2579,42.415,40.1268,40.3036,1665794.0
2022-08-27,42.2579,42.415,40.1268,40.3036,1665794.0
2022-08-28,42.2579,42.415,40.1268,40.3036,1665794.0
2022-08-29,39.8911,40.883,39.8469,40.1759,1969235.0
2022-08-30,40.5688,40.8241,39.8126,40.2447,1997518.0
2022-08-31,40.3429,40.608,39.5343,39.9304,3292797.0
2022-09-01,39.5376,39.955,38.8993,39.8322,2839789.0
2022-09-02,40.4214,40.608,39.3706,39.7242,1810551.0
2022-09-03,40.4214,40.608,39.3706,39.7242,1810551.0
2022-09-04,40.4214,40.608,39.3706,39.7242,1810551.0
2022-09-05,40.4214,40.608,39.3706,39.7242,1810551.0
2022-09-06,39.7831,39.8715,38.7127,39.0957,2907553.0
2022-09-07,39.2528,39.9893,39.1742,39.901,2029850.0
2022-09-08,39.4787,40.1367,39.0957,40.0875,2191109.0
2022-09-09,40.4313,41.2464,40.1563,41.0205,1837224.0
2022-09-10,40.4313,41.2464,40.1563,41.0205,1837224.0
2022-09-11,40.4313,41.2464,40.1563,41.0205,1837224.0
2022-09-12,41.3642,41.8651,41.1383,41.374,1641217.0
2022-09-13,39.7929,40.0974,38.3689,38.4966,3404431.0
2022-09-14,38.693,38.7618,37.6815,38.2118,2670828.0
2022-09-15,38.3198,39.1399,38.0252,38.1627,2290055.0
2022-09-16,37.8485,38.968,37.7306,38.6537,6318659.0
2022-09-17,37.8485,38.968,37.7306,38.6537,6318659.0
2022-09-18,37.8485,38.968,37.7306,38.6537,6318659.0
2022-09-19,39.135,40.2152,39.1251,39.9402,3144609.0
2022-09-20,39.1939,39.6063,38.9091,39.2626,2918225.0
2022-09-21,39.5386,40.2582,38.7007,38.7796,2213842.0
2022-09-22,38.4839,39.1345,38.129,38.3557,3085544.0
2022-09-23,37.9417,38.7106,37.6854,38.5923,2625141.0
2022-09-24,37.9417,38.7106,37.6854,38.5923,2625141.0
2022-09-25,37.9417,38.7106,37.6854,38.5923,2625141.0
2022-09-26,38.3459,38.6613,37.3305,37.37,1949780.0
2022-09-27,37.8727,38.0994,36.6997,37.0052,2067462.0
2022-09-28,37.5376,39.1838,37.2172,38.8782,2496243.0
2022-09-29,38.0896,38.1783,37.3897,37.5967,1821670.0
2022-09-30,37.5376,37.7446,36.9067,36.9658,2481618.0
2022-10-01,37.5376,37.7446,36.9067,36.9658,2481618.0
2022-10-02,37.5376,37.7446,36.9067,36.9658,2481618.0
2022-10-03,37.715,38.9176,37.2615,38.6909,2542303.0
2022-10-04,39.4006,40.4258,39.4006,40.4061,2159412.0
2022-10-05,39.9034,40.5047,39.6076,40.278,1957141.0
2022-10-06,40.1104,40.9088,39.9428,40.6821,1732744.0
2022-10-07,40.1104,40.1104,38.957,39.5189,1950713.0
2022-10-08,40.1104,40.1104,38.957,39.5189,1950713.0
2022-10-09,40.1104,40.1104,38.957,39.5189,1950713.0
2022-10-10,39.8935,40.0217,38.9768,39.2922,1591819.0
2022-10-11,39.0655,40.1586,38.7303,39.3809,1646971.0
2022-10-12,39.3316,39.5288,38.4149,38.4444,2199712.0
2022-10-13,37.4587,38.6416,35.9998,38.2966,2804728.0
2022-10-14,38.543,38.8782,36.6898,37.0447,2140362.0
2022-10-15,38.543,38.8782,36.6898,37.0447,2140362.0
2022-10-16,38.543,38.8782,36.6898,37.0447,2140362.0
2022-10-17,37.8037,38.336,37.5277,37.784,2066780.0
2022-10-18,38.5627,39.1148,38.1882,39.0655,2486954.0
2022-10-19,38.4247,38.4642,36.1181,36.6307,2849416.0
2022-10-20,36.7785,37.6558,35.9801,36.0688,2134968.0
2022-10-21,35.5956,37.0742,35.4773,36.956,2764035.0
2022-10-22,35.5956,37.0742,35.4773,36.956,2764035.0
2022-10-23,35.5956,37.0742,35.4773,36.956,2764035.0
2022-10-24,37.2911,37.6411,36.6799,37.4193,3586184.0
2022-10-25,37.4193,39.9329,37.2418,38.9866,5781854.0
2022-10-26,38.543,39.3415,38.2424,38.3262,3130491.0
2022-10-27,38.4247,39.6668,37.9614,38.6712,3234651.0
2022-10-28,38.4149,39.8738,38.2374,39.7555,2043151.0
2022-10-29,38.4149,39.8738,38.2374,39.7555,2043151.0
2022-10-30,38.4149,39.8738,38.2374,39.7555,2043151.0
2022-10-31,39.2429,39.5485,38.4937,39.4203,2742659.0
2022-11-01,40.3272,40.4554,38.8782,39.2331,2860383.0
2022-11-02,39.0556,40.0414,38.0699,38.0896,2584208.0
2022-11-03,37.2813,37.5376,36.5321,36.6898,2750922.0
2022-11-04,37.3601,38.0699,36.7982,37.715,2192588.0
2022-11-05,37.3601,38.0699,36.7982,37.715,2192588.0
2022-11-06,37.3601,38.0699,36.7982,37.715,2192588.0
2022-11-07,37.9614,38.2177,37.094,38.1684,2046370.0
2022-11-08,38.3656,38.8388,37.6608,38.3656,2991722.0
2022-11-09,38.0501,39.6421,37.7643,38.0304,2829268.0
2022-11-10,40.4948,43.5901,40.4455,43.1564,4704623.0
2022-11-11,43.1958,44.2259,42.8606,43.738,2785322.0
2022-11-12,43.1958,44.2259,42.8606,43.738,2785322.0
2022-11-13,43.1958,44.2259,42.8606,43.738,2785322.0
2022-11-14,43.5704,43.7182,41.8847,41.9044,2564942.0
2022-11-15,42.9592,43.669,42.0917,42.9986,2415037.0
2022-11-16,42.7226,43.1662,42.4417,43.0775,2262427.0
2022-11-17,41.9439,42.2889,41.1257,42.2297,1918945.0
2022-11-18,42.9395,43.0282,41.589,42.2396,1442327.0
2022-11-19,42.9395,43.0282,41.589,42.2396,1442327.0
2022-11-20,42.9395,43.0282,41.589,42.2396,1442327.0
2022-11-21,42.21,42.2297,41.451,41.8059,1599202.0
2022-11-22,42.4959,43.1268,42.3875,43.1071,1540494.0
2022-11-23,43.1071,44.152,42.7029,44.0633,1806771.0
2022-11-24,43.1071,44.152,42.7029,44.0633,1806771.0
2022-11-25,43.6394,43.945,43.5704,43.8858,987982.0
2022-11-26,43.6394,43.945,43.5704,43.8858,987982.0
2022-11-27,43.6394,43.945,43.5704,43.8858,987982.0
2022-11-28,43.3929,43.756,42.9986,43.1958,1910472.0
2022-11-29,42.8606,43.6788,42.7818,43.4619,1924044.0
2022-11-30,43.2254,44.2111,42.1903,44.1421,6002311.0
2022-12-01,44.7139,45.4732,44.1815,44.5068,2285513.0
2022-12-02,43.5802,44.4477,43.4127,43.9548,1467733.0
2022-12-03,43.5802,44.4477,43.4127,43.9548,1467733.0
2022-12-04,43.5802,44.4477,43.4127,43.9548,1467733.0
2022-12-05,43.0578,43.5014,42.8317,43.0874,1410397.0
2022-12-06,43.2648,43.4225,42.1706,42.7621,2177884.0
2022-12-07,43.0676,44.216,42.9296,43.9647,1568454.0
2022-12-08,43.7281,44.3639,43.4521,43.7774,1468786.0
2022-12-09,43.2056,43.8365,42.9986,43.2944,1156502.0
2022-12-10,43.2056,43.8365,42.9986,43.2944,1156502.0
2022-12-11,43.2056,43.8365,42.9986,43.2944,1156502.0
2022-12-12,43.4324,44.3787,43.1761,44.1815,1944945.0
2022-12-13,46.6548,47.0999,44.9532,45.2994,2780180.0
2022-12-14,45.7149,46.3283,45.0224,45.8337,2773297.0
2022-12-15,44.6465,46.8576,44.419,46.5459,4093629.0
2022-12-16,45.616,46.1156,45.2896,45.804,4336578.0
2022-12-17,45.616,46.1156,45.2896,45.804,4336578.0
2022-12-18,45.616,46.1156,45.2896,45.804,4336578.0
2022-12-19,45.3885,45.7001,44.513,44.5971,2126628.0
2022-12-20,44.2409,44.7454,43.9243,44.3003,1616522.0
2022-12-21,45.0323,45.5863,44.8543,45.2698,1388429.0
2022-12-22,44.6564,45.5567,44.4091,45.5369,1211999.0
2022-12-23,45.2203,45.5567,44.8567,45.2994,963846.0
2022-12-24,45.2203,45.5567,44.8567,45.2994,963846.0
2022-12-25,45.2203,45.5567,44.8567,45.2994,963846.0
2022-12-26,45.2203,45.5567,44.8567,45.2994,963846.0
2022-12-27,45.1115,45.5517,44.8543,45.3786,1092209.0
2022-12-28,45.4478,45.5369,44.3201,44.4091,1221683.0
2022-12-29,44.5575,45.6556,44.1123,45.3291,930531.0
2022-12-30,44.785,45.2698,44.6267,45.0422,1320793.0
2022-12-31,44.785,45.2698,44.6267,45.0422,1320793.0
2023-01-01,44.785,45.2698,44.6267,45.0422,1320793.0
2023-01-02,44.785,45.2698,44.6267,45.0422,1320793.0
2023-01-03,45.9029,45.9919,45.0422,45.7051,1500614.0
2023-01-04,46.3778,47.1494,46.0216,46.9021,2442893.0
2023-01-05,46.2887,47.4165,46.1008,47.1593,2150797.0
2023-01-06,47.5056,48.0101,47.3077,47.7924,1952734.0
2023-01-07,47.5056,48.0101,47.3077,47.7924,1952734.0
2023-01-08,47.5056,48.0101,47.3077,47.7924,1952734.0
2023-01-09,48.0299,48.574,47.5699,47.6144,1506763.0
2023-01-10,47.2187,47.9903,46.9022,47.9112,1292857.0
2023-01-11,48.4751,49.3803,48.3267,49.2962,1848338.0
2023-01-12,49.4544,49.9689,48.5938,49.771,2071664.0
2023-01-13,48.8312,50.3844,48.7422,50.1964,2086042.0
2023-01-14,48.8312,50.3844,48.7422,50.1964,2086042.0
2023-01-15,48.8312,50.3844,48.7422,50.1964,2086042.0
2023-01-16,48.8312,50.3844,48.7422,50.1964,2086042.0
2023-01-17,50.2657,50.8197,50.0183,50.5229,2638380.0
2023-01-18,50.7504,51.7199,50.3349,50.424,2472697.0
2023-01-19,50.3943,50.513,49.3555,49.6424,1973319.0
2023-01-20,49.8798,50.2063,48.945,50.1667,1945070.0
2023-01-21,49.8798,50.2063,48.945,50.1667,1945070.0
2023-01-22,49.8798,50.2063,48.945,50.1667,1945070.0
2023-01-23,49.9887,50.8988,49.8798,50.513,1528356.0
2023-01-24,51.0967,51.4429,50.2558,51.067,1704446.0
2023-01-25,50.5723,51.6309,50.4932,51.4231,1662130.0
2023-01-26,51.71,52.2591,50.8296,51.809,1800822.0
2023-01-27,51.6309,52.6152,51.4231,52.0563,2225208.0
2023-01-28,51.6309,52.6152,51.4231,52.0563,2225208.0
2023-01-29,51.6309,52.6152,51.4231,52.0563,2225208.0
2023-01-30,51.6012,52.452,51.3737,51.433,2971882.0
2023-01-31,55.5979,56.3696,54.4801,56.2805,7896080.0
2023-02-01,56.1816,58.0217,55.4693,57.8139,5325052.0
2023-02-02,58.4866,60.2377,58.3382,59.6243,3653738.0
2023-02-03,58.1107,59.1396,57.6309,58.1701,2772735.0
2023-02-04,58.1107,59.1396,57.6309,58.1701,2772735.0
2023-02-05,58.1107,59.1396,57.6309,58.1701,2772735.0
2023-02-06,57.3786,57.5369,56.7158,56.8642,2527287.0
2023-02-07,56.3696,57.7051,56.0926,57.4479,2849375.0
2023-02-08,57.1016,57.1115,54.663,54.9153,3785859.0
2023-02-09,55.6078,56.0233,54.757,54.9747,2636326.0
2023-02-10,54.6482,55.6177,54.6274,55.3803,2657563.0
2023-02-11,54.6482,55.6177,54.6274,55.3803,2657563.0
2023-02-12,54.6482,55.6177,54.6274,55.3803,2657563.0
2023-02-13,55.3803,56.8049,55.0637,56.7752,2632373.0
2023-02-14,56.0629,56.8049,55.6474,55.8749,2125258.0
2023-02-15,55.3605,56.4685,55.1231,56.1321,1496844.0
2023-02-16,54.9351,55.7859,54.6383,55.311,2438218.0
2023-02-17,54.7867,54.8658,52.9763,53.7183,3175310.0
2023-02-18,54.7867,54.8658,52.9763,53.7183,3175310.0
2023-02-19,54.7867,54.8658,52.9763,53.7183,3175310.0
2023-02-20,54.7867,54.8658,52.9763,53.7183,3175310.0
2023-02-21,52.2838,53.3127,52.0266,52.1948,2617914.0
2023-02-22,52.8279,53.2434,52.264,52.5509,2212209.0
2023-02-23,52.917,53.6391,52.2343,53.4215,1901234.0
2023-02-24,52.2047,53.1346,52.0761,53.006,2756848.0
2023-02-25,52.2047,53.1346,52.0761,53.006,2756848.0
2023-02-26,52.2047,53.1346,52.0761,53.006,2756848.0
2023-02-27,53.7381,53.9161,52.9268,53.1247,1609581.0
2023-02-28,53.0258,54.3613,53.0258,54.0843,3437458.0
2023-03-01,53.8172,54.8065,53.5501,53.6391,2327458.0
2023-03-02,53.1049,53.837,52.8279,53.6985,2146406.0
2023-03-03,54.4207,54.9747,53.8963,54.5987,2133301.0
2023-03-04,54.4207,54.9747,53.8963,54.5987,2133301.0
2023-03-05,54.4207,54.9747,53.8963,54.5987,2133301.0
2023-03-06,54.302,54.8263,53.8568,54.203,2817698.0
2023-03-07,54.4207,54.757,53.4413,53.4611,2892978.0
2023-03-08,53.837,54.203,53.1841,54.1635,2886828.0
2023-03-09,54.2426,55.2418,53.8123,53.8568,2944641.0
2023-03-10,54.1733,54.579,51.8485,52.8972,3496987.0
2023-03-11,54.1733,54.579,51.8485,52.8972,3496987.0
2023-03-12,54.1733,54.579,51.8485,52.8972,3496987.0
2023-03-13,51.8386,54.0546,51.6803,53.6292,4165663.0
2023-03-14,54.302,55.0736,53.8469,54.4306,3146175.0
2023-03-15,53.837,55.222,52.9763,54.0348,3351611.0
2023-03-16,54.0546,55.588,53.3423,55.3605,3010464.0
2023-03-17,55.5192,55.5986,54.4874,54.9835,8678859.0
2023-03-18,55.5192,55.5986,54.4874,54.9835,8678859.0
2023-03-19,55.5192,55.5986,54.4874,54.9835,8678859.0
2023-03-20,55.1323,55.6383,54.7255,54.9239,2707925.0
2023-03-21,55.4696,56.055,55.167,55.3803,2826759.0
2023-03-22,56.0947,56.7197,55.4795,55.4895,3243346.0
2023-03-23,56.3427,57.434,55.42,55.9458,2749370.0
2023-03-24,55.7673,56.4915,54.8247,56.2137,2105658.0
2023-03-25,55.7673,56.4915,54.8247,56.2137,2105658.0
2023-03-26,55.7673,56.4915,54.8247,56.2137,2105658.0
2023-03-27,56.4816,56.9876,56.0252,56.1046,1953920.0
2023-03-28,56.2832,57.1165,56.2633,56.8189,1683333.0
2023-03-29,57.2455,57.4935,56.3129,56.6998,1711457.0
2023-03-30,56.8685,56.8784,56.179,56.3328,1456501.0
2023-03-31,56.3526,57.9202,56.3526,57.8209,2728835.0
2023-04-01,56.3526,57.9202,56.3526,57.8209,2728835.0
2023-04-02,56.3526,57.9202,56.3526,57.8209,2728835.0
2023-04-03,57.5729,58.6841,57.5729,58.5353,1893931.0
2023-04-04,58.4063,58.7734,57.5451,57.9598,2290068.0
2023-04-05,57.7019,58.3815,57.6027,58.1682,1932026.0
2023-04-06,57.9003,58.1186,56.9479,57.3844,2150735.0
2023-04-07,57.9003,58.1186,56.9479,57.3844,2150735.0
2023-04-08,57.9003,58.1186,56.9479,57.3844,2150735.0
2023-04-09,57.9003,58.1186,56.9479,57.3844,2150735.0
2023-04-10,57.1562,58.4063,56.809,57.8706,2976575.0
2023-04-11,58.5452,59.7754,58.4261,59.2893,3059716.0
2023-04-12,59.6762,59.9242,59.1057,59.2794,2115441.0
2023-04-13,59.6068,59.6068,58.7238,58.7436,2584021.0
2023-04-14,58.9917,59.7357,58.8825,59.6663,2915755.0
2023-04-15,58.9917,59.7357,58.8825,59.6663,2915755.0
2023-04-16,58.9917,59.7357,58.8825,59.6663,2915755.0
2023-04-17,59.4976,60.3161,59.4778,60.1128,2124986.0
2023-04-18,60.6386,62.226,60.5195,62.097,3667489.0
2023-04-19,61.6902,62.097,61.2537,61.9482,2063883.0
2023-04-20,63.2082,63.982,62.226,62.3153,3213633.0
2023-04-21,62.355,62.6724,61.6902,62.3351,2300986.0
2023-04-22,62.355,62.6724,61.6902,62.3351,2300986.0
2023-04-23,62.355,62.6724,61.6902,62.3351,2300986.0
2023-04-24,61.8589,63.5157,61.8589,63.357,4045507.0
2023-04-25,64.3094,65.5595,63.992,64.4384,6770706.0
2023-04-26,64.2003,64.9047,63.9027,64.1209,4256525.0
2023-04-27,64.994,65.748,64.3442,65.748,3958426.0
2023-04-28,65.9365,66.6707,65.7579,66.6211,3065842.0
2023-04-29,65.9365,66.6707,65.7579,66.6211,3065842.0
2023-04-30,65.9365,66.6707,65.7579,66.6211,3065842.0
2023-05-01,66.5219,66.8691,65.0436,65.2619,3758379.0
2023-05-02,65.252,65.4107,64.1904,65.252,3898361.0
2023-05-03,65.4801,66.6806,65.4504,65.9663,4048139.0
2023-05-04,66.0258,66.4723,65.3016,65.8472,3393774.0
2023-05-05,66.2242,66.6905,65.5297,66.4921,2454658.0
2023-05-06,66.2242,66.6905,65.5297,66.4921,2454658.0
2023-05-07,66.2242,66.6905,65.5297,66.4921,2454658.0
2023-05-08,66.1746,67.3751,66.1151,67.2461,2101418.0
2023-05-09,67.4247,68.1886,67.1072,67.1965,3538153.0
2023-05-10,67.7422,67.9803,66.4921,67.266,3006364.0
2023-05-11,67.4148,67.7174,66.9584,67.5834,1939106.0
2023-05-12,67.7025,68.3376,67.137,67.891,2560015.0
2023-05-13,67.7025,68.3376,67.137,67.891,2560015.0
2023-05-14,67.7025,68.3376,67.137,67.891,2560015.0
2023-05-15,67.7223,68.1539,67.2957,68.0101,2431339.0
2023-05-16,67.3056,69.1262,67.0874,68.8137,3037710.0
2023-05-17,68.6946,69.2949,68.3771,68.9526,2595113.0
2023-05-18,69.022,69.9844,68.6053,69.5975,2702124.0
2023-05-19,69.7066,69.8058,68.1688,68.6351,2237489.0
2023-05-20,69.7066,69.8058,68.1688,68.6351,2237489.0
2023-05-21,69.7066,69.8058,68.1688,68.6351,2237489.0
2023-05-22,68.6649,69.3693,66.8344,66.889,2771943.0
2023-05-23,65.8968,65.9068,64.6468,65.1726,4263822.0
2023-05-24,65.4702,66.0258,64.8993,65.242,2388053.0
2023-05-25,66.006,66.5715,65.6885,65.996,2302325.0
2023-05-26,65.5198,65.8869,64.994,65.3512,2493353.0
2023-05-27,65.5198,65.8869,64.994,65.3512,2493353.0
2023-05-28,65.5198,65.8869,64.994,65.3512,2493353.0
2023-05-29,65.5198,65.8869,64.994,65.3512,2493353.0
2023-05-30,65.748,66.254,65.371,66.1647,2387670.0
2023-05-31,65.9861,66.2143,64.7609,65.5595,6403305.0
2023-06-01,65.619,66.8493,65.5199,66.7699,2136493.0
2023-06-02,66.9485,68.893,66.9485,68.8335,2472745.0
2023-06-03,66.9485,68.893,66.9485,68.8335,2472745.0
2023-06-04,66.9485,68.893,66.9485,68.8335,2472745.0
2023-06-05,68.7045,69.2254,67.9307,68.8732,2007692.0
2023-06-06,69.151,71.677,69.151,71.6115,3192129.0
2023-06-07,71.6809,72.3159,70.8947,71.0063,3011761.0
2023-06-08,70.7979,71.2937,70.5797,70.6491,2332387.0
2023-06-09,70.6392,71.795,70.282,71.423,2455705.0
2023-06-10,70.6392,71.795,70.282,71.423,2455705.0
2023-06-11,70.6392,71.795,70.282,71.423,2455705.0
2023-06-12,71.5916,72.8566,70.9368,72.3258,2367008.0
2023-06-13,72.6135,73.6106,72.6135,73.308,3233266.0
2023-06-14,73.3774,73.943,72.2663,72.673,2696551.0
2023-06-15,73.5461,73.9231,72.7177,73.3774,2476659.0
2023-06-16,73.1587,74.3767,72.5671,73.0891,5783044.0
2023-06-17,73.1587,74.3767,72.5671,73.0891,5783044.0
2023-06-18,73.1587,74.3767,72.5671,73.0891,5783044.0
2023-06-19,73.1587,74.3767,72.5671,73.0891,5783044.0
2023-06-20,73.5365,74.7495,73.3774,74.4512,2273009.0
2023-06-21,73.8746,75.4952,73.6757,75.3163,2384823.0
2023-06-22,74.9285,75.878,74.6998,75.6145,2395124.0
2023-06-23,75.4256,76.0818,75.2218,75.8333,4495435.0
2023-06-24,75.4256,76.0818,75.2218,75.8333,4495435.0
2023-06-25,75.4256,76.0818,75.2218,75.8333,4495435.0
2023-06-26,75.9327,77.0363,75.4356,75.5946,2266387.0
2023-06-27,75.9924,78.3488,75.8034,78.2195,2253607.0
2023-06-28,77.8516,78.6918,77.1308,77.275,3099921.0
2023-06-29,77.0065,77.2451,76.1067,76.8773,1835666.0
2023-06-30,77.3247,77.6975,76.5492,77.2352,2183567.0
2023-07-01,77.3247,77.6975,76.5492,77.2352,2183567.0
2023-07-02,77.3247,77.6975,76.5492,77.2352,2183567.0
2023-07-03,77.5633,77.6031,76.2558,76.8474,1389596.0
2023-07-04,77.5633,77.6031,76.2558,76.8474,1389596.0
2023-07-05,77.6627,77.9145,76.3404,76.6784,2481988.0
2023-07-06,75.8333,75.8532,73.9068,74.5805,3177479.0
2023-07-07,74.4711,75.4256,74.4015,74.6004,2728556.0
2023-07-08,74.4711,75.4256,74.4015,74.6004,2728556.0
2023-07-09,74.4711,75.4256,74.4015,74.6004,2728556.0
2023-07-10,74.7396,76.9469,74.5705,76.9369,2127876.0
2023-07-11,77.0562,77.9908,77.0265,77.7522,2423835.0
2023-07-12,78.5178,79.7109,78.1038,79.5419,2332668.0
2023-07-13,80.0291,80.5958,79.5419,79.8899,2997430.0
2023-07-14,80.4964,82.0674,80.2777,82.0375,2401885.0
2023-07-15,80.4964,82.0674,80.2777,82.0375,2401885.0
2023-07-16,80.4964,82.0674,80.2777,82.0375,2401885.0
2023-07-17,81.4708,81.9574,80.7549,81.2322,2151114.0
2023-07-18,81.441,82.0475,81.0134,81.5503,2203294.0
2023-07-19,81.1228,81.7194,80.6058,81.4907,2436784.0
2023-07-20,82.1469,82.4949,76.4696,77.0761,4334094.0
2023-07-21,77.0562,78.3488,76.7778,77.6429,2258491.0
2023-07-22,77.0562,78.3488,76.7778,77.6429,2258491.0
2023-07-23,77.0562,78.3488,76.7778,77.6429,2258491.0
2023-07-24,77.5832,78.14,77.0065,78.0803,2845443.0
2023-07-25,77.3943,83.3898,77.1782,82.9423,5395887.0
2023-07-26,83.8272,84.5133,82.7534,83.8173,4217503.0
2023-07-27,84.5133,85.5175,82.6515,83.1611,2978070.0
2023-07-28,84.3443,84.6823,83.519,84.3343,2278030.0
2023-07-29,84.3443,84.6823,83.519,84.3343,2278030.0
2023-07-30,84.3443,84.6823,83.519,84.3343,2278030.0
2023-07-31,84.8215,85.0005,82.7435,83.9068,1909890.0
2023-08-01,83.6085,84.6923,83.345,84.1355,1596891.0
2023-08-02,83.4892,83.8968,81.9779,83.0815,2231096.0
2023-08-03,82.6142,82.6242,80.0192,80.9836,2621585.0
2023-08-04,81.6995,84.1156,81.093,83.867,2732471.0
2023-08-05,81.6995,84.1156,81.093,83.867,2732471.0
2023-08-06,81.6995,84.1156,81.093,83.867,2732471.0
2023-08-07,83.867,85.264,83.7278,85.1397,1752734.0
2023-08-08,84.6127,85.6269,83.9068,85.5175,1501713.0
2023-08-09,85.438,85.607,84.3641,84.5829,1499668.0
2023-08-10,85.08,85.6617,81.5901,82.485,1917513.0
2023-08-11,82.4353,83.171,81.9878,82.2961,1716836.0
2023-08-12,82.4353,83.171,81.9878,82.2961,1716836.0
2023-08-13,82.4353,83.171,81.9878,82.2961,1716836.0
2023-08-14,82.137,83.5986,81.7492,83.5588,1673160.0
2023-08-15,83.4743,84.8414,82.5645,83.7576,2268167.0
2023-08-16,83.7179,84.24,81.8287,82.0873,2196088.0
2023-08-17,82.475,82.9573,78.1996,78.3388,3032264.0
2023-08-18,77.6926,79.2635,77.3375,78.8459,2762846.0
2023-08-19,77.6926,79.2635,77.3375,78.8459,2762846.0
2023-08-20,77.6926,79.2635,77.3375,78.8459,2762846.0
2023-08-21,78.9454,79.2735,76.5591,77.5136,2409151.0
2023-08-22,77.5136,79.2933,77.5136,78.3786,2330202.0
2023-08-23,78.9951,80.6058,78.4681,79.2039,2492671.0
2023-08-24,79.1641,80.049,77.8914,77.9212,2581862.0
2023-08-25,78.13,78.3488,74.6899,76.7281,2898923.0
2023-08-26,78.13,78.3488,74.6899,76.7281,2898923.0
2023-08-27,78.13,78.3488,74.6899,76.7281,2898923.0
2023-08-28,76.9667,77.6528,76.4696,77.3247,2010412.0
2023-08-29,77.0562,79.5419,76.3105,79.4524,2420178.0
2023-08-30,79.4823,81.4807,79.005,80.6356,2607321.0
2023-08-31,80.5859,81.7293,79.9197,81.5901,2823675.0
2023-09-01,81.779,82.6739,81.2322,82.1569,2120522.0
2023-09-02,81.779,82.6739,81.2322,82.1569,2120522.0
2023-09-03,81.779,82.6739,81.2322,82.1569,2120522.0
2023-09-04,81.779,82.6739,81.2322,82.1569,2120522.0
2023-09-05,81.7691,82.0574,76.9966,77.444,2897594.0
2023-09-06,77.6826,78.9901,77.4042,78.7564,2055802.0
