,GABC US Equity,GABC US Equity,GABC US Equity,GABC US Equity,GABC US Equity
,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,PX_VOLUME
2022-10-29,36.5338,37.5261,36.448,37.3067,64422.0
2022-10-30,36.5338,37.5261,36.448,37.3067,64422.0
2022-10-31,37.0395,37.6883,37.0395,37.488,54523.0
2022-11-01,37.2685,38.3085,36.9556,37.612,133478.0
2022-11-02,37.5357,38.0509,37.092,37.2208,70254.0
2022-11-03,37.0014,37.5261,36.7819,37.2208,41603.0
2022-11-04,37.4021,38.0986,37.4021,38.0986,41140.0
2022-11-05,37.4021,38.0986,37.4021,38.0986,41140.0
2022-11-06,37.4021,38.0986,37.4021,38.0986,41140.0
2022-11-07,37.9555,38.361,37.6979,38.0414,63775.0
2022-11-08,38.1272,38.3276,37.2781,37.4784,40884.0
2022-11-09,37.4112,37.8383,37.2385,37.5264,56581.0
2022-11-10,38.323,38.8988,35.9812,38.4766,77126.0
2022-11-11,38.6013,38.7069,37.584,37.6128,50508.0
2022-11-12,38.6013,38.7069,37.584,37.6128,50508.0
2022-11-13,38.6013,38.7069,37.584,37.6128,50508.0
2022-11-14,37.7663,38.0927,37.4016,37.7951,57649.0
2022-11-15,37.9199,38.2462,37.3536,37.8911,59674.0
2022-11-16,38.0351,38.0351,37.3728,37.4592,34780.0
2022-11-17,37.1713,37.5168,37.0926,37.5168,50727.0
2022-11-18,38.0639,38.2654,37.44,37.7663,60434.0
2022-11-19,38.0639,38.2654,37.44,37.7663,60434.0
2022-11-20,38.0639,38.2654,37.44,37.7663,60434.0
2022-11-21,37.9871,38.2776,37.6032,38.131,54459.0
2022-11-22,38.3806,38.3902,37.44,38.2462,62314.0
2022-11-23,38.3518,38.3806,37.8143,37.9199,28002.0
2022-11-24,38.3518,38.3806,37.8143,37.9199,28002.0
2022-11-25,38.0639,38.1502,37.4304,38.1502,18204.0
2022-11-26,38.0639,38.1502,37.4304,38.1502,18204.0
2022-11-27,38.0639,38.1502,37.4304,38.1502,18204.0
2022-11-28,38.0351,38.0351,37.2961,37.4784,29782.0
2022-11-29,37.3536,37.7088,37.3536,37.5072,44509.0
2022-11-30,37.488,38.2798,36.9409,38.2558,113011.0
2022-12-01,38.1694,38.3326,37.488,37.68,49900.0
2022-12-02,37.5168,37.7471,37.2673,37.6032,47272.0
2022-12-03,37.5168,37.7471,37.2673,37.6032,47272.0
2022-12-04,37.5168,37.7471,37.2673,37.6032,47272.0
2022-12-05,37.4304,37.4304,36.2691,36.6722,53149.0
2022-12-06,36.7586,36.797,36.2307,36.3555,33239.0
2022-12-07,36.4131,36.5474,36.0388,36.0388,32407.0
2022-12-08,36.0292,36.2787,35.8555,36.1156,38721.0
2022-12-09,35.9524,36.1539,35.818,36.0004,37099.0
2022-12-10,35.9524,36.1539,35.818,36.0004,37099.0
2022-12-11,35.9524,36.1539,35.818,36.0004,37099.0
2022-12-12,36.01,36.3938,35.6165,36.1348,51073.0
2022-12-13,36.3459,36.9505,35.7988,36.4131,171764.0
2022-12-14,36.1827,36.4707,35.5397,35.6069,50849.0
2022-12-15,35.319,35.4533,34.6759,34.8391,58969.0
2022-12-16,34.9255,35.175,34.5032,35.031,215826.0
2022-12-17,34.9255,35.175,34.5032,35.031,215826.0
2022-12-18,34.9255,35.175,34.5032,35.031,215826.0
2022-12-19,34.9255,35.127,34.6471,34.7911,62256.0
2022-12-20,34.8487,35.127,34.8199,34.9639,43130.0
2022-12-21,35.127,35.8468,35.127,35.6741,52250.0
2022-12-22,35.6165,35.7509,35.0982,35.3957,47600.0
2022-12-23,35.5493,36.0196,35.319,35.77,33089.0
2022-12-24,35.5493,36.0196,35.319,35.77,33089.0
2022-12-25,35.5493,36.0196,35.319,35.77,33089.0
2022-12-26,35.5493,36.0196,35.319,35.77,33089.0
2022-12-27,35.8756,36.01,35.5973,35.5973,43884.0
2022-12-28,35.5877,35.8468,35.3957,35.4245,54141.0
2022-12-29,35.5301,35.9428,35.4917,35.8756,61341.0
2022-12-30,35.8084,35.9908,35.6645,35.7988,45966.0
2022-12-31,35.8084,35.9908,35.6645,35.7988,45966.0
2023-01-01,35.8084,35.9908,35.6645,35.7988,45966.0
2023-01-02,35.8084,35.9908,35.6645,35.7988,45966.0
2023-01-03,35.7892,36.0868,35.1558,35.3765,57368.0
2023-01-04,35.6069,35.9812,35.271,35.4245,40081.0
2023-01-05,35.2806,35.319,34.9351,35.1174,44522.0
2023-01-06,35.2902,36.0964,35.2902,36.0196,48479.0
2023-01-07,35.2902,36.0964,35.2902,36.0196,48479.0
2023-01-08,35.2902,36.0964,35.2902,36.0196,48479.0
2023-01-09,36.0196,36.0292,35.5109,35.5589,35819.0
2023-01-10,35.5013,36.1348,35.4514,36.0964,31417.0
2023-01-11,36.058,36.1444,35.7844,35.962,30661.0
2023-01-12,36.0388,36.5858,36.01,36.4515,32368.0
2023-01-13,36.2019,36.7202,35.9908,36.4611,34867.0
2023-01-14,36.2019,36.7202,35.9908,36.4611,34867.0
2023-01-15,36.2019,36.7202,35.9908,36.4611,34867.0
2023-01-16,36.2019,36.7202,35.9908,36.4611,34867.0
2023-01-17,36.3267,36.3939,36.0675,36.1635,32701.0
2023-01-18,35.8756,35.9908,35.5205,35.6357,48466.0
2023-01-19,35.3957,35.8996,35.3132,35.7125,47027.0
2023-01-20,36.0292,36.2403,35.6645,36.1827,106737.0
2023-01-21,36.0292,36.2403,35.6645,36.1827,106737.0
2023-01-22,36.0292,36.2403,35.6645,36.1827,106737.0
2023-01-23,36.0964,36.2115,35.6645,35.8084,30883.0
2023-01-24,35.6789,36.1252,35.4245,36.0292,44801.0
2023-01-25,35.8852,36.0004,35.6261,35.7221,39445.0
2023-01-26,35.914,36.058,35.199,35.4149,33803.0
2023-01-27,35.3574,35.8516,35.3574,35.6549,37897.0
2023-01-28,35.3574,35.8516,35.3574,35.6549,37897.0
2023-01-29,35.3574,35.8516,35.3574,35.6549,37897.0
2023-01-30,35.6069,36.0772,35.4965,35.866,47391.0
2023-01-31,36.4611,37.0849,35.9572,36.9697,70363.0
2023-02-01,37.0081,38.2654,36.6415,38.1598,92862.0
2023-02-02,38.1598,38.3422,37.4976,38.3422,67858.0
2023-02-03,38.1406,39.062,38.1406,39.0332,66219.0
2023-02-04,38.1406,39.062,38.1406,39.0332,66219.0
2023-02-05,38.1406,39.062,38.1406,39.0332,66219.0
2023-02-06,38.8509,38.8797,38.4238,38.4382,36928.0
2023-02-07,38.3902,38.8413,38.0831,38.5725,51453.0
2023-02-08,38.5437,38.6303,38.0351,38.1406,41761.0
2023-02-09,38.2759,38.2855,37.397,37.5032,46139.0
2023-02-10,37.339,37.7929,37.339,37.6288,39809.0
2023-02-11,37.339,37.7929,37.339,37.6288,39809.0
2023-02-12,37.339,37.7929,37.339,37.6288,39809.0
2023-02-13,37.7447,38.1503,37.5901,38.1117,36020.0
2023-02-14,38.0441,38.0441,37.5322,37.7447,31380.0
2023-02-15,37.6674,38.2614,37.5322,38.1503,39081.0
2023-02-16,37.8702,38.5228,37.8702,38.0054,42480.0
2023-02-17,38.1406,38.9616,37.8799,38.7201,72450.0
2023-02-18,38.1406,38.9616,37.8799,38.7201,72450.0
2023-02-19,38.1406,38.9616,37.8799,38.7201,72450.0
2023-02-20,38.1406,38.9616,37.8799,38.7201,72450.0
2023-02-21,38.7395,39.1891,38.2314,38.4883,99645.0
2023-02-22,38.498,38.6332,37.933,38.2469,93291.0
2023-02-23,38.2565,38.5366,38.1213,38.5173,60872.0
2023-02-24,38.1503,38.4594,37.6577,37.9668,79952.0
2023-02-25,38.1503,38.4594,37.6577,37.9668,79952.0
2023-02-26,38.1503,38.4594,37.6577,37.9668,79952.0
2023-02-27,38.1986,38.2469,37.8412,37.9861,36554.0
2023-02-28,37.9861,38.3724,37.2174,37.9571,57341.0
2023-03-01,37.8799,38.073,37.4259,37.6867,47624.0
2023-03-02,37.5708,37.6384,37.1265,37.31,39813.0
2023-03-03,37.4839,38.4883,37.2328,37.735,50788.0
2023-03-04,37.4839,38.4883,37.2328,37.735,50788.0
2023-03-05,37.4839,38.4883,37.2328,37.735,50788.0
2023-03-06,37.5515,37.8074,37.1265,37.3873,57910.0
2023-03-07,37.397,37.397,36.1462,36.2476,73512.0
2023-03-08,36.2573,36.3345,35.6681,36.0641,48177.0
2023-03-09,35.8709,35.8709,34.3449,34.4174,81573.0
2023-03-10,33.9876,34.5574,33.0217,33.8137,91608.0
2023-03-11,33.9876,34.5574,33.0217,33.8137,91608.0
2023-03-12,33.9876,34.5574,33.0217,33.8137,91608.0
2023-03-13,33.2535,33.2535,30.9259,32.0076,123697.0
2023-03-14,34.0648,34.7796,32.4422,32.8093,120750.0
2023-03-15,31.9497,32.732,31.235,32.6451,103954.0
2023-03-16,32.1428,34.4512,31.9786,33.7365,92258.0
2023-03-17,33.5047,33.5047,32.0849,32.3843,215603.0
2023-03-18,33.5047,33.5047,32.0849,32.3843,215603.0
2023-03-19,33.5047,33.5047,32.0849,32.3843,215603.0
2023-03-20,32.8576,33.5916,32.4712,32.5195,147782.0
2023-03-21,33.2342,33.8041,33.1666,33.4467,127825.0
2023-03-22,33.3212,33.7558,31.94,32.0076,92878.0
2023-03-23,32.1622,32.4905,31.3026,31.602,93415.0
2023-03-24,31.4378,32.2684,31.4378,32.1815,100033.0
2023-03-25,31.4378,32.2684,31.4378,32.1815,100033.0
2023-03-26,31.4378,32.2684,31.4378,32.1815,100033.0
2023-03-27,32.6934,32.8527,32.4519,32.5581,73070.0
2023-03-28,32.5292,32.7223,32.1332,32.4905,52620.0
2023-03-29,32.6547,32.7803,32.0463,32.307,59909.0
2023-03-30,32.3553,32.3843,31.4764,31.7468,34252.0
2023-03-31,32.2491,32.7223,31.8724,32.2298,115824.0
2023-04-01,32.2491,32.7223,31.8724,32.2298,115824.0
2023-04-02,32.2491,32.7223,31.8724,32.2298,115824.0
2023-04-03,32.307,32.6354,31.9883,32.4616,86206.0
2023-04-04,32.365,32.365,31.0611,31.4668,53432.0
2023-04-05,31.1287,31.3412,30.9838,31.0901,43999.0
2023-04-06,31.0997,31.6213,30.9838,31.3122,47480.0
2023-04-07,31.0997,31.6213,30.9838,31.3122,47480.0
2023-04-08,31.0997,31.6213,30.9838,31.3122,47480.0
2023-04-09,31.0997,31.6213,30.9838,31.3122,47480.0
2023-04-10,31.0997,31.6116,31.0997,31.4281,78092.0
2023-04-11,31.3991,31.7468,31.0804,31.2929,76928.0
2023-04-12,31.4088,31.4088,30.7327,30.8486,55692.0
2023-04-13,31.0032,31.0032,30.5492,30.9355,63389.0
2023-04-14,31.1867,31.1867,29.8731,30.018,87847.0
2023-04-15,31.1867,31.1867,29.8731,30.018,87847.0
2023-04-16,31.1867,31.1867,29.8731,30.018,87847.0
2023-04-17,29.9987,30.5009,29.5786,30.4816,85002.0
2023-04-18,30.3464,30.3464,29.4289,29.5641,67578.0
2023-04-19,29.6413,30.7472,29.5979,30.5396,55170.0
2023-04-20,30.5975,30.7231,30.2788,30.5492,53111.0
2023-04-21,30.4623,30.5396,30.1725,30.5202,86901.0
2023-04-22,30.4623,30.5396,30.1725,30.5202,86901.0
2023-04-23,30.4623,30.5396,30.1725,30.5202,86901.0
2023-04-24,30.6555,30.7907,30.2015,30.2015,37048.0
2023-04-25,29.8925,29.9407,27.9704,28.0574,115134.0
2023-04-26,27.9415,28.2699,27.2654,28.0091,73433.0
2023-04-27,28.0091,28.6176,27.9247,28.0863,59087.0
2023-04-28,27.9704,28.2988,27.5069,28.0767,68924.0
2023-04-29,27.9704,28.2988,27.5069,28.0767,68924.0
2023-04-30,27.9704,28.2988,27.5069,28.0767,68924.0
2023-05-01,28.0381,28.2505,27.6228,27.6807,59132.0
2023-05-02,27.5455,28.1805,26.3383,26.7438,114925.0
2023-05-03,26.7728,27.6904,26.3961,26.4251,105021.0
2023-05-04,26.0388,26.6376,25.1406,26.3189,154016.0
2023-05-05,26.8694,27.7387,26.2802,26.7149,92505.0
2023-05-06,26.8694,27.7387,26.2802,26.7149,92505.0
2023-05-07,26.8694,27.7387,26.2802,26.7149,92505.0
2023-05-08,26.937,26.937,26.3582,26.4251,57688.0
2023-05-09,26.4251,26.5762,25.8305,26.2789,61674.0
2023-05-10,26.5421,26.5421,25.9475,26.1522,46515.0
2023-05-11,25.8305,26.1132,25.5868,25.7623,53099.0
2023-05-12,25.9475,25.9475,25.4239,25.8695,40076.0
2023-05-13,25.9475,25.9475,25.4239,25.8695,40076.0
2023-05-14,25.9475,25.9475,25.4239,25.8695,40076.0
2023-05-15,25.928,26.6103,25.928,26.1132,58084.0
2023-05-16,26.2009,26.2302,25.7136,25.733,47688.0
2023-05-17,26.0352,27.2244,25.8091,27.1464,80687.0
2023-05-18,27.1464,27.2146,26.7955,26.9125,86147.0
2023-05-19,26.9027,27.0392,26.084,26.2789,56772.0
2023-05-20,26.9027,27.0392,26.084,26.2789,56772.0
2023-05-21,26.9027,27.0392,26.084,26.2789,56772.0
2023-05-22,26.6883,27.3219,26.1327,27.1952,65540.0
2023-05-23,27.3024,28.6768,27.1757,27.9457,115612.0
2023-05-24,27.8385,27.8677,27.1757,27.6045,71891.0
2023-05-25,27.3998,28.0286,26.7224,26.9222,46866.0
2023-05-26,26.9905,27.3609,26.9222,27.3316,50418.0
2023-05-27,26.9905,27.3609,26.9222,27.3316,50418.0
2023-05-28,26.9905,27.3609,26.9222,27.3316,50418.0
2023-05-29,26.9905,27.3609,26.9222,27.3316,50418.0
2023-05-30,27.3024,27.5558,26.8686,27.5071,51021.0
2023-05-31,27.5461,27.6679,26.6883,26.9027,114857.0
2023-06-01,26.9515,27.5802,26.6298,27.4388,61423.0
2023-06-02,27.7897,29.0666,27.702,28.9497,110707.0
2023-06-03,27.7897,29.0666,27.702,28.9497,110707.0
2023-06-04,27.7897,29.0666,27.702,28.9497,110707.0
2023-06-05,28.9107,28.9107,27.8092,27.9165,69411.0
2023-06-06,27.9457,29.632,27.7897,29.1739,104212.0
2023-06-07,29.4176,30.0999,29.4176,29.8562,126215.0
2023-06-08,29.7977,29.9634,29.2908,29.7587,85525.0
2023-06-09,29.4955,29.7685,29.0764,29.3201,54101.0
2023-06-10,29.4955,29.7685,29.0764,29.3201,54101.0
2023-06-11,29.4955,29.7685,29.0764,29.3201,54101.0
2023-06-12,29.5443,29.632,28.629,28.6865,75182.0
2023-06-13,28.8522,29.6612,28.8327,29.4663,74388.0
2023-06-14,29.5638,29.6149,28.706,28.8132,65826.0
2023-06-15,28.6475,29.1056,28.5598,29.0569,72869.0
2023-06-16,29.3591,29.3591,28.2674,28.5598,115786.0
2023-06-17,29.3591,29.3591,28.2674,28.5598,115786.0
2023-06-18,29.3591,29.3591,28.2674,28.5598,115786.0
2023-06-19,29.3591,29.3591,28.2674,28.5598,115786.0
2023-06-20,28.5305,28.5305,27.9652,28.1114,100312.0
2023-06-21,28.0724,28.2186,27.6533,27.6533,41729.0
2023-06-22,27.5753,27.5753,26.7468,26.9417,88084.0
2023-06-23,26.5616,27.3121,26.2789,27.0587,393699.0
2023-06-24,26.5616,27.3121,26.2789,27.0587,393699.0
2023-06-25,26.5616,27.3121,26.2789,27.0587,393699.0
2023-06-26,27.0489,27.4486,26.8199,26.854,44713.0
2023-06-27,26.9807,27.3609,26.4738,27.0197,76985.0
2023-06-28,27.0294,27.0294,26.3715,26.6006,121773.0
2023-06-29,26.854,27.4291,26.6444,26.932,136921.0
2023-06-30,27.0977,27.0977,26.4641,26.4933,102388.0
2023-07-01,27.0977,27.0977,26.4641,26.4933,102388.0
2023-07-02,27.0977,27.0977,26.4641,26.4933,102388.0
2023-07-03,26.5031,27.0197,26.5031,26.776,37051.0
2023-07-04,26.5031,27.0197,26.5031,26.776,37051.0
2023-07-05,26.6688,27.2634,26.3861,26.7565,67623.0
2023-07-06,26.3861,26.659,25.6892,26.006,183274.0
2023-07-07,26.0645,26.6444,26.0645,26.3569,114826.0
2023-07-08,26.0645,26.6444,26.0645,26.3569,114826.0
2023-07-09,26.0645,26.6444,26.0645,26.3569,114826.0
2023-07-10,26.3666,27.4242,26.0206,26.1814,63087.0
2023-07-11,26.3276,26.5713,25.9918,26.3959,73892.0
2023-07-12,26.8832,27.1757,26.4446,26.4641,76263.0
2023-07-13,26.5811,27.1123,26.5421,26.6396,70082.0
2023-07-14,26.7858,26.7858,26.2009,26.2692,60681.0
2023-07-15,26.7858,26.7858,26.2009,26.2692,60681.0
2023-07-16,26.7858,26.7858,26.2009,26.2692,60681.0
2023-07-17,26.2594,27.1757,26.2594,26.5713,69616.0
2023-07-18,26.6298,27.4291,26.6298,27.2731,175220.0
2023-07-19,27.4876,28.2479,27.3804,28.1406,87703.0
2023-07-20,28.4038,28.4038,27.702,28.0822,77258.0
2023-07-21,28.1796,28.5709,27.6192,27.7605,119597.0
2023-07-22,28.1796,28.5709,27.6192,27.7605,119597.0
2023-07-23,28.1796,28.5709,27.6192,27.7605,119597.0
2023-07-24,27.624,28.2381,27.4344,28.0237,48228.0
2023-07-25,27.9944,28.2381,27.858,27.9749,55136.0
2023-07-26,28.2186,28.8132,28.1894,28.5598,71805.0
2023-07-27,28.8425,28.8425,27.8775,28.0919,61997.0
2023-07-28,28.2284,28.6962,28.1309,28.1796,63930.0
2023-07-29,28.2284,28.6962,28.1309,28.1796,63930.0
2023-07-30,28.2284,28.6962,28.1309,28.1796,63930.0
2023-07-31,28.1796,28.8327,27.858,28.7157,100969.0
2023-08-01,28.7547,28.784,28.4184,28.7255,67112.0
2023-08-02,28.4428,29.6807,28.4136,29.5053,73985.0
2023-08-03,29.4663,30.0121,29.2908,29.7002,49520.0
2023-08-04,29.6028,30.1584,29.6028,30.1486,66829.0
2023-08-05,29.6028,30.1584,29.6028,30.1486,66829.0
2023-08-06,29.6028,30.1584,29.6028,30.1486,66829.0
2023-08-07,30.2168,30.6847,29.9732,30.6165,92524.0
2023-08-08,29.9049,30.2753,29.4273,30.1778,49559.0
2023-08-09,30.2466,30.2466,29.7627,29.9027,36068.0
2023-08-10,29.8732,30.0501,29.3131,29.5293,75156.0
2023-08-11,29.49,29.6767,29.3524,29.6374,58675.0
2023-08-12,29.49,29.6767,29.3524,29.6374,58675.0
2023-08-13,29.49,29.6767,29.3524,29.6374,58675.0
2023-08-14,29.4998,29.4998,29.0871,29.4605,47805.0
2023-08-15,29.1362,29.1362,28.6351,28.7431,42396.0
2023-08-16,28.6252,29.0832,28.5957,28.6744,45038.0
2023-08-17,28.8414,29.2148,28.6744,28.9495,43835.0
2023-08-18,28.7137,29.0871,28.7137,28.753,42894.0
2023-08-19,28.7137,29.0871,28.7137,28.753,42894.0
2023-08-20,28.7137,29.0871,28.7137,28.753,42894.0
2023-08-21,28.9692,29.1487,28.3108,28.3403,56186.0
2023-08-22,28.2715,28.5859,28.0258,28.1044,66708.0
2023-08-23,28.183,28.3992,27.9668,28.0455,40865.0
2023-08-24,27.898,28.3796,27.8784,28.2518,53925.0
2023-08-25,28.3501,28.5368,27.8391,27.957,42276.0
2023-08-26,28.3501,28.5368,27.8391,27.957,42276.0
2023-08-27,28.3501,28.5368,27.8391,27.957,42276.0
2023-08-28,27.9963,28.4287,27.9963,28.1241,50642.0
2023-08-29,28.1339,28.3304,27.79,27.8489,55436.0
2023-08-30,27.7801,27.8096,27.5443,27.731,67752.0
2023-08-31,27.79,28.5171,27.7703,28.4287,102653.0
2023-09-01,28.5761,28.9397,28.5761,28.8611,46519.0
2023-09-02,28.5761,28.9397,28.5761,28.8611,46519.0
2023-09-03,28.5761,28.9397,28.5761,28.8611,46519.0
2023-09-04,28.5761,28.9397,28.5761,28.8611,46519.0
2023-09-05,28.8611,29.4605,28.7825,28.8709,74015.0
2023-09-06,28.8905,29.0969,28.1929,28.2027,44966.0
2023-09-07,28.1142,28.694,28.0946,28.6056,67567.0
2023-09-08,28.8218,29.1755,28.3697,28.8512,56221.0
2023-09-09,28.8218,29.1755,28.3697,28.8512,56221.0
2023-09-10,28.8218,29.1755,28.3697,28.8512,56221.0
2023-09-11,28.8611,29.0773,28.242,28.4189,59823.0
2023-09-12,28.409,28.6744,28.1634,28.2715,56329.0
2023-09-13,28.242,28.3009,27.8784,28.0651,59427.0
2023-09-14,28.1929,28.5368,28.1732,28.3894,36549.0
2023-09-15,28.409,28.4877,27.731,27.8587,256926.0
2023-09-16,28.409,28.4877,27.731,27.8587,256926.0
2023-09-17,28.409,28.4877,27.731,27.8587,256926.0
2023-09-18,27.8686,28.0091,27.0726,27.161,53781.0
2023-09-19,27.0628,27.3379,26.8859,27.0235,52920.0
2023-09-20,27.2397,27.4952,26.994,27.0235,80533.0
2023-09-21,26.8171,27.0333,26.7778,26.935,42307.0
2023-09-22,26.9449,27.1217,26.4928,26.7483,46503.0
2023-09-23,26.9449,27.1217,26.4928,26.7483,46503.0
2023-09-24,26.9449,27.1217,26.4928,26.7483,46503.0
2023-09-25,26.7385,27.1021,26.7385,27.0923,37669.0
2023-09-26,26.7778,27.4215,26.542,26.768,49093.0
2023-09-27,26.768,27.0726,26.4732,26.6599,51078.0
2023-09-28,26.6795,27.0235,26.6599,26.8466,44429.0
2023-09-29,26.9645,27.053,26.5272,26.6206,69973.0
2023-09-30,26.9645,27.053,26.5272,26.6206,69973.0
2023-10-01,26.9645,27.053,26.5272,26.6206,69973.0
2023-10-02,26.6009,26.6402,26.2373,26.483,48473.0
2023-10-03,26.2766,26.2766,25.8836,25.972,38198.0
2023-10-04,25.9622,26.3553,25.6987,26.2963,59160.0
2023-10-05,26.3454,26.7483,26.1882,26.6795,75908.0
2023-10-06,26.4732,26.8662,26.2275,26.5125,38935.0
2023-10-07,26.4732,26.8662,26.2275,26.5125,38935.0
2023-10-08,26.4732,26.8662,26.2275,26.5125,38935.0
2023-10-09,26.3258,26.6992,26.2472,26.4535,38336.0
2023-10-10,26.5911,26.768,26.5321,26.5813,31386.0
2023-10-11,26.6501,26.8761,26.3258,26.4044,40036.0
2023-10-12,26.4633,26.4633,25.8344,26.2373,55258.0
2023-10-13,26.0506,26.0654,25.6209,25.7263,34021.0
2023-10-14,26.0506,26.0654,25.6209,25.7263,34021.0
2023-10-15,26.0506,26.0654,25.6209,25.7263,34021.0
2023-10-16,25.9229,26.2865,25.8246,26.0015,40783.0
2023-10-17,26.0605,26.8662,25.7263,26.7582,68752.0
2023-10-18,26.5714,26.5714,25.8541,26.0801,65276.0
2023-10-19,26.0506,26.2963,25.9426,26.1685,64680.0
2023-10-20,26.2963,26.2963,25.4119,25.5298,244972.0
2023-10-21,26.2963,26.2963,25.4119,25.5298,244972.0
2023-10-22,26.2963,26.2963,25.4119,25.5298,244972.0
2023-10-23,25.5102,25.9327,25.3234,25.5789,48970.0
2023-10-24,25.6772,25.7951,24.5864,25.3136,66525.0
2023-10-25,25.1859,25.9032,25.1859,25.805,65072.0
2023-10-26,25.8836,26.5813,25.8836,26.5813,64255.0
2023-10-27,26.542,26.6107,26.1587,26.6107,76913.0
2023-10-28,26.542,26.6107,26.1587,26.6107,76913.0
2023-10-29,26.542,26.6107,26.1587,26.6107,76913.0
2023-10-30,26.8564,27.3379,26.5518,26.6992,51461.0
2023-10-31,24.4194,27.2986,24.4194,26.8564,86201.0
2023-11-01,26.768,26.9153,25.7607,26.1096,66793.0
2023-11-02,26.3454,26.9547,26.3454,26.9547,54993.0
2023-11-03,27.5541,28.4483,27.0466,28.0749,58184.0
2023-11-04,27.5541,28.4483,27.0466,28.0749,58184.0
2023-11-05,27.5541,28.4483,27.0466,28.0749,58184.0
2023-11-06,28.183,28.1929,27.8361,28.0553,77853.0
2023-11-07,27.8587,28.2027,27.5443,27.8489,56723.0
2023-11-08,27.7703,27.7703,27.161,27.6426,70539.0
2023-11-09,27.8111,27.8904,27.3748,27.6525,60019.0
2023-11-10,27.7119,28.0094,27.4542,27.8607,61397.0
2023-11-11,27.7119,28.0094,27.4542,27.8607,61397.0
2023-11-12,27.7119,28.0094,27.4542,27.8607,61397.0
2023-11-13,27.7119,28.059,27.5037,27.9202,36646.0
2023-11-14,28.1978,30.0816,28.0986,30.0717,77625.0
2023-11-15,30.0122,30.5773,29.3132,30.1014,82940.0
2023-11-16,30.1708,30.2601,29.457,29.6057,58074.0
2023-11-17,29.923,30.1411,29.4768,29.7247,85643.0
2023-11-18,29.923,30.1411,29.4768,29.7247,85643.0
2023-11-19,29.923,30.1411,29.4768,29.7247,85643.0
2023-11-20,29.923,30.0965,29.1595,29.5164,65279.0
2023-11-21,29.3182,29.5065,28.9116,28.981,54998.0
2023-11-22,29.2884,29.4768,28.7629,28.8522,49727.0
2023-11-23,29.2884,29.4768,28.7629,28.8522,49727.0
2023-11-24,28.8323,29.219,28.6638,28.981,27889.0
2023-11-25,28.8323,29.219,28.6638,28.981,27889.0
2023-11-26,28.8323,29.219,28.6638,28.981,27889.0
2023-11-27,28.8422,28.8422,28.3366,28.6539,46699.0
2023-11-28,28.5448,28.9017,27.9896,28.7728,51582.0
2023-11-29,29.0207,29.2983,27.0003,28.9612,43764.0
2023-11-30,29.1298,29.219,28.3068,28.5745,138236.0
2023-12-01,28.6043,29.9428,28.5547,29.8139,74422.0
2023-12-02,28.6043,29.9428,28.5547,29.8139,74422.0
2023-12-03,28.6043,29.9428,28.5547,29.8139,74422.0
2023-12-04,29.6553,30.1907,29.6553,29.9329,60931.0
2023-12-05,29.923,29.9626,29.3578,29.5561,53803.0
2023-12-06,29.7048,30.5972,29.6963,29.8932,86399.0
2023-12-07,30.032,31.0235,29.8436,30.9838,77625.0
2023-12-08,31.0731,31.549,30.6567,31.3309,66854.0
2023-12-09,31.0731,31.549,30.6567,31.3309,66854.0
2023-12-10,31.0731,31.549,30.6567,31.3309,66854.0
2023-12-11,31.2912,31.311,31.0235,31.083,54810.0
2023-12-12,31.2615,31.2615,30.6692,30.736,54257.0
2023-12-13,30.7558,32.59,30.6567,32.5603,160788.0
2023-12-14,33.2841,33.9087,32.8181,33.2742,140253.0
2023-12-15,33.5914,34.2458,32.7983,33.2048,261429.0
2023-12-16,33.5914,34.2458,32.7983,33.2048,261429.0
2023-12-17,33.5914,34.2458,32.7983,33.2048,261429.0
2023-12-18,33.2048,33.6063,32.8379,33.1651,114453.0
2023-12-19,33.1354,34.107,33.1354,33.988,88278.0
2023-12-20,34.0475,34.6622,33.3535,33.3832,85961.0
2023-12-21,33.532,33.6311,32.8379,33.0065,114434.0
2023-12-22,33.0065,33.522,32.7487,33.0164,115238.0
2023-12-23,33.0065,33.522,32.7487,33.0164,115238.0
2023-12-24,33.0065,33.522,32.7487,33.0164,115238.0
2023-12-25,33.0065,33.522,32.7487,33.0164,115238.0
2023-12-26,33.2444,33.5121,32.9668,33.1155,161082.0
2023-12-27,33.3237,33.3237,32.8428,33.0164,86703.0
2023-12-28,33.0164,33.0313,32.7189,32.7685,62040.0
2023-12-29,32.6694,32.7784,32.0745,32.134,71454.0
2023-12-30,32.6694,32.7784,32.0745,32.134,71454.0
2023-12-31,32.6694,32.7784,32.0745,32.134,71454.0
2024-01-01,32.6694,32.7784,32.0745,32.134,71454.0
2024-01-02,31.9952,32.7784,31.8365,32.3917,129369.0
2024-01-03,32.2728,32.3818,31.6283,31.7969,138453.0
2024-01-04,31.9059,32.3719,31.8068,31.8861,78617.0
2024-01-05,32.243,32.5653,31.9357,32.0646,114089.0
2024-01-06,32.243,32.5653,31.9357,32.0646,114089.0
2024-01-07,32.243,32.5653,31.9357,32.0646,114089.0
2024-01-08,31.9555,32.4859,31.7076,32.2232,85473.0
2024-01-09,31.8266,31.9852,31.5292,31.8663,73304.0
2024-01-10,31.7076,32.1736,31.3358,31.8167,63480.0
2024-01-11,31.5292,32.124,30.6021,31.0235,72240.0
