,ESNT US Equity,ESNT US Equity,ESNT US Equity,ESNT US Equity,ESNT US Equity
2022-08-04,40.8232,41.1313,40.5151,41.0062,309887.0
2022-08-05,41.4394,42.2001,41.1602,41.2373,435454.0
2022-08-06,41.4394,42.2001,41.1602,41.2373,435454.0
2022-08-07,41.4394,42.2001,41.1602,41.2373,435454.0
2022-08-08,41.5742,41.8149,40.9003,41.1025,415225.0
2022-08-09,40.7462,40.8781,40.1493,40.313,455498.0
2022-08-10,41.141,41.4587,40.9388,41.1891,509221.0
2022-08-11,41.2084,41.6416,40.9965,41.3335,505654.0
2022-08-12,41.709,42.1327,41.4795,42.1134,306479.0
2022-08-13,41.709,42.1327,41.4795,42.1134,306479.0
2022-08-14,41.709,42.1327,41.4795,42.1134,306479.0
2022-08-15,41.709,42.2097,41.5357,42.1904,379162.0
2022-08-16,42.1038,42.6718,41.4876,42.5948,423836.0
2022-08-17,41.9594,42.6911,41.8053,42.3156,372457.0
2022-08-18,42.2289,42.5852,42.0653,42.46,432308.0
2022-08-19,42.1038,42.3108,41.5742,41.7187,540928.0
2022-08-20,42.1038,42.3108,41.5742,41.7187,540928.0
2022-08-21,42.1038,42.3108,41.5742,41.7187,540928.0
2022-08-22,41.0447,41.0447,40.3611,40.5248,512217.0
2022-08-23,40.4285,40.7462,40.4285,40.4863,310604.0
2022-08-24,40.3803,40.4429,39.8701,39.8701,323144.0
2022-08-25,39.8604,40.4189,39.793,40.4189,619672.0
2022-08-26,40.6788,40.6788,39.379,39.4079,358587.0
2022-08-27,40.6788,40.6788,39.379,39.4079,358587.0
2022-08-28,40.6788,40.6788,39.379,39.4079,358587.0
2022-08-29,39.0806,39.5234,38.8302,39.1672,283487.0
2022-08-30,39.225,39.3116,38.6569,39.042,373970.0
2022-08-31,39.042,39.1582,38.7032,38.7129,612604.0
2022-09-01,38.4321,38.4321,37.5802,37.8319,313678.0
2022-09-02,38.2676,38.5193,37.406,37.619,409389.0
2022-09-03,38.2676,38.5193,37.406,37.619,409389.0
2022-09-04,38.2676,38.5193,37.406,37.619,409389.0
2022-09-05,38.2676,38.5193,37.406,37.619,409389.0
2022-09-06,37.7061,37.7061,36.7864,37.2705,497949.0
2022-09-07,37.2995,38.0159,37.1253,37.9772,449799.0
2022-09-08,37.5802,38.3547,37.3479,38.3353,397083.0
2022-09-09,38.4418,39.4099,38.3257,39.3808,386386.0
2022-09-10,38.4418,39.4099,38.3257,39.3808,386386.0
2022-09-11,38.4418,39.4099,38.3257,39.3808,386386.0
2022-09-12,39.5261,39.9133,39.2937,39.6616,491715.0
2022-09-13,38.7516,39.0614,37.9675,38.1804,416914.0
2022-09-14,38.3644,38.3644,37.435,37.8223,434316.0
2022-09-15,37.5706,38.7032,37.5706,37.89,506749.0
2022-09-16,37.4931,37.8803,37.1011,37.6674,1139427.0
2022-09-17,37.4931,37.8803,37.1011,37.6674,1139427.0
2022-09-18,37.4931,37.8803,37.1011,37.6674,1139427.0
2022-09-19,37.2511,38.2482,37.2511,38.0546,390475.0
2022-09-20,37.6383,37.8513,37.164,37.619,391731.0
2022-09-21,37.8416,38.0062,36.9123,36.922,464424.0
2022-09-22,36.8445,36.8445,35.6248,35.7603,540170.0
2022-09-23,35.3731,35.3827,34.5212,34.8503,875017.0
2022-09-24,35.3731,35.3827,34.5212,34.8503,875017.0
2022-09-25,35.3731,35.3827,34.5212,34.8503,875017.0
2022-09-26,34.5212,35.0536,33.8726,33.9403,744978.0
2022-09-27,34.3372,34.6567,33.1756,33.5918,864043.0
2022-09-28,33.8338,34.3808,33.5546,34.1533,1305724.0
2022-09-29,33.7177,34.4147,33.2336,34.376,562249.0
2022-09-30,34.3469,34.5308,33.6596,33.7564,699983.0
2022-10-01,34.3469,34.5308,33.6596,33.7564,699983.0
2022-10-02,34.3469,34.5308,33.6596,33.7564,699983.0
2022-10-03,34.3372,35.073,33.6499,34.889,404188.0
2022-10-04,35.2763,36.8058,35.2763,36.8058,577389.0
2022-10-05,36.0604,36.5057,35.7796,36.4379,452236.0
2022-10-06,36.0507,36.3218,35.7603,36.1282,334761.0
2022-10-07,35.586,35.8765,34.7245,34.86,462943.0
2022-10-08,35.586,35.8765,34.7245,34.86,462943.0
2022-10-09,35.586,35.8765,34.7245,34.86,462943.0
2022-10-10,34.9471,35.0391,33.95,34.0855,462697.0
2022-10-11,33.9984,34.7729,33.8242,34.3469,476853.0
2022-10-12,34.4244,34.4631,33.6789,34.0662,430847.0
2022-10-13,33.6693,35.4602,33.1949,35.315,729253.0
2022-10-14,35.528,35.7506,34.2501,34.405,500197.0
2022-10-15,35.528,35.7506,34.2501,34.405,500197.0
2022-10-16,35.528,35.7506,34.2501,34.405,500197.0
2022-10-17,35.0536,35.6102,35.0536,35.5764,620701.0
2022-10-18,36.4573,36.7284,35.2375,35.8958,641620.0
2022-10-19,35.3343,35.8377,34.6373,35.1988,394456.0
2022-10-20,35.2472,35.6248,34.5212,34.6664,399825.0
2022-10-21,35.0246,35.1794,34.2211,35.0342,356253.0
2022-10-22,35.0246,35.1794,34.2211,35.0342,356253.0
2022-10-23,35.0246,35.1794,34.2211,35.0342,356253.0
2022-10-24,35.3537,36.1282,35.2956,35.5764,377261.0
2022-10-25,35.4699,36.98,35.4699,36.709,502979.0
2022-10-26,36.8639,37.435,36.6557,36.8348,480406.0
2022-10-27,37.0962,37.8029,36.8745,37.2995,413487.0
2022-10-28,37.7255,38.1417,37.4738,38.0449,346883.0
2022-10-29,37.7255,38.1417,37.4738,38.0449,346883.0
2022-10-30,37.7255,38.1417,37.4738,38.0449,346883.0
2022-10-31,37.8513,38.5483,37.8313,38.316,368261.0
2022-11-01,38.5774,38.6935,37.8803,38.2095,362810.0
2022-11-02,37.89,39.0711,37.4544,37.4931,482364.0
2022-11-03,36.9413,37.4738,36.7961,37.0285,337833.0
2022-11-04,36.7864,38.3837,36.0894,36.5444,555273.0
2022-11-05,36.7864,38.3837,36.0894,36.5444,555273.0
2022-11-06,36.7864,38.3837,36.0894,36.5444,555273.0
2022-11-07,36.8348,37.6432,36.7864,37.377,558476.0
2022-11-08,37.3576,37.7642,36.7864,37.0478,369505.0
2022-11-09,36.6122,36.7477,35.9684,36.1282,408175.0
2022-11-10,37.5996,38.4805,37.5706,38.4225,858683.0
2022-11-11,38.4709,38.8484,37.5802,37.6383,364476.0
2022-11-12,38.4709,38.8484,37.5802,37.6383,364476.0
2022-11-13,38.4709,38.8484,37.5802,37.6383,364476.0
2022-11-14,37.4447,37.6335,36.8445,36.9316,513041.0
2022-11-15,37.4931,37.5222,36.4379,36.8639,371531.0
2022-11-16,36.5735,36.6993,35.8716,36.4476,430142.0
2022-11-17,36.2153,36.7671,35.9152,36.7477,515701.0
2022-11-18,37.2995,37.4641,36.6606,37.1446,565590.0
2022-11-19,37.2995,37.4641,36.6606,37.1446,565590.0
2022-11-20,37.2995,37.4641,36.6606,37.1446,565590.0
2022-11-21,37.1446,37.4447,36.9365,37.193,414498.0
2022-11-22,37.5415,38.2192,37.406,38.1804,484860.0
2022-11-23,37.9868,38.771,37.9868,38.5483,509790.0
2022-11-24,37.9868,38.771,37.9868,38.5483,509790.0
2022-11-25,38.7032,38.7274,38.0256,38.2482,135539.0
2022-11-26,38.7032,38.7274,38.0256,38.2482,135539.0
2022-11-27,38.7032,38.7274,38.0256,38.2482,135539.0
2022-11-28,38.1998,38.5289,37.5125,37.6286,507008.0
2022-11-29,37.377,37.8803,37.314,37.7642,313337.0
2022-11-30,37.7058,39.0691,37.1799,39.0399,608544.0
2022-12-01,39.3125,39.5268,38.6796,39.108,650952.0
2022-12-02,38.4751,38.923,38.3095,38.553,381561.0
2022-12-03,38.4751,38.923,38.3095,38.553,381561.0
2022-12-04,38.4751,38.923,38.3095,38.553,381561.0
2022-12-05,38.0661,38.0661,36.9462,37.0728,345874.0
2022-12-06,36.917,37.0923,36.1671,36.5664,341349.0
2022-12-07,36.4106,37.1507,36.2256,36.7222,340205.0
2022-12-08,36.9364,37.1799,36.693,36.7904,476384.0
2022-12-09,36.6151,37.0144,36.6151,36.7514,289124.0
2022-12-10,36.6151,37.0144,36.6151,36.7514,289124.0
2022-12-11,36.6151,37.0144,36.6151,36.7514,289124.0
2022-12-12,36.8196,37.3065,36.3619,37.2189,428360.0
2022-12-13,38.553,38.553,37.1604,37.2383,405749.0
2022-12-14,37.3552,37.7544,36.8293,37.1312,541938.0
2022-12-15,36.7612,37.1896,36.5372,37.102,544822.0
2022-12-16,36.7222,37.063,36.245,36.5761,1165279.0
2022-12-17,36.7222,37.063,36.245,36.5761,1165279.0
2022-12-18,36.7222,37.063,36.245,36.5761,1165279.0
2022-12-19,36.5372,36.9267,36.2937,36.469,347036.0
2022-12-20,36.6054,37.102,36.469,36.9949,408150.0
2022-12-21,37.4233,38.4166,37.4233,38.3972,375204.0
2022-12-22,38.144,38.144,36.9754,37.5986,318334.0
2022-12-23,37.4915,37.9784,37.3065,37.9492,183688.0
2022-12-24,37.4915,37.9784,37.3065,37.9492,183688.0
2022-12-25,37.4915,37.9784,37.3065,37.9492,183688.0
2022-12-26,37.4915,37.9784,37.3065,37.9492,183688.0
2022-12-27,38.0271,38.1245,37.7544,37.9784,180743.0
2022-12-28,38.1148,38.1898,37.4087,37.4331,172024.0
2022-12-29,37.7934,38.3874,37.5889,38.2121,211237.0
2022-12-30,37.881,38.1147,37.6863,37.8616,226396.0
2022-12-31,37.881,38.1147,37.6863,37.8616,226396.0
2023-01-01,37.881,38.1147,37.6863,37.8616,226396.0
2023-01-02,37.881,38.1147,37.6863,37.8616,226396.0
2023-01-03,38.2316,38.7185,38.0174,38.4556,312383.0
2023-01-04,38.8548,39.0886,38.1342,38.4751,356483.0
2023-01-05,37.8518,38.0271,37.4428,37.5499,360944.0
2023-01-06,36.9462,37.5694,36.0698,37.5402,507969.0
2023-01-07,36.9462,37.5694,36.0698,37.5402,507969.0
2023-01-08,36.9462,37.5694,36.0698,37.5402,507969.0
2023-01-09,37.6571,38.1294,37.2481,37.287,329384.0
2023-01-10,37.1215,38.0661,36.9267,38.0368,331995.0
2023-01-11,38.2121,38.9474,38.1927,38.8256,406023.0
2023-01-12,39.0496,39.332,38.6893,39.0204,417932.0
2023-01-13,38.699,39.2687,38.5919,38.9814,288294.0
2023-01-14,38.699,39.2687,38.5919,38.9814,288294.0
2023-01-15,38.699,39.2687,38.5919,38.9814,288294.0
2023-01-16,38.699,39.2687,38.5919,38.9814,288294.0
2023-01-17,39.0009,39.1265,38.7575,38.9912,264145.0
2023-01-18,38.9522,40.189,38.9035,39.1275,354145.0
2023-01-19,38.9522,39.3028,38.3582,39.2444,395379.0
2023-01-20,39.3904,39.8579,39.0301,39.8481,337294.0
2023-01-21,39.3904,39.8579,39.0301,39.8481,337294.0
2023-01-22,39.3904,39.8579,39.0301,39.8481,337294.0
2023-01-23,39.8773,40.4421,39.6728,39.7897,355417.0
2023-01-24,39.6923,40.0624,39.517,39.5852,260634.0
2023-01-25,39.371,40.1987,39.2444,40.1013,308467.0
2023-01-26,40.3448,41.6205,40.3058,41.5523,550661.0
2023-01-27,41.5523,42.156,41.5036,41.825,718807.0
2023-01-28,41.5523,42.156,41.5036,41.825,718807.0
2023-01-29,41.5523,42.156,41.5036,41.825,718807.0
2023-01-30,41.5718,42.0002,41.377,41.5523,943571.0
2023-01-31,41.6789,42.974,41.5718,42.8767,758893.0
2023-02-01,42.6332,43.5194,42.3119,43.1299,521014.0
2023-02-02,43.422,43.831,42.8767,43.1493,501796.0
2023-02-03,42.8767,43.4902,42.6429,43.0227,450166.0
2023-02-04,42.8767,43.4902,42.6429,43.0227,450166.0
2023-02-05,42.8767,43.4902,42.6429,43.0227,450166.0
2023-02-06,42.6332,42.8182,41.7763,41.7957,582290.0
2023-02-07,41.3965,42.4774,41.2796,42.3703,503492.0
2023-02-08,41.9418,42.4774,41.7763,41.8444,292021.0
2023-02-09,42.2047,42.3021,41.265,41.3186,403444.0
2023-02-10,40.8317,41.6789,40.3935,41.2212,472854.0
2023-02-11,40.8317,41.6789,40.3935,41.2212,472854.0
2023-02-12,40.8317,41.6789,40.3935,41.2212,472854.0
2023-02-13,41.3283,42.4384,41.3283,42.3313,541269.0
2023-02-14,42.3119,42.8669,42.0684,42.5066,434091.0
2023-02-15,42.1755,42.6527,42.1463,42.604,345551.0
2023-02-16,42.0976,42.9254,42.0976,42.2047,353530.0
2023-02-17,42.5066,42.5066,42.01,42.3605,564966.0
2023-02-18,42.5066,42.5066,42.01,42.3605,564966.0
2023-02-19,42.5066,42.5066,42.01,42.3605,564966.0
2023-02-20,42.5066,42.5066,42.01,42.3605,564966.0
2023-02-21,41.8736,42.1238,41.0118,41.2115,488838.0
2023-02-22,41.1433,41.6691,41.0216,41.3575,572452.0
2023-02-23,41.5523,41.971,40.9875,41.9126,344469.0
2023-02-24,41.3088,41.7957,41.192,41.7665,339950.0
2023-02-25,41.3088,41.7957,41.192,41.7665,339950.0
2023-02-26,41.3088,41.7957,41.192,41.7665,339950.0
2023-02-27,42.195,42.2388,41.6984,41.9029,382036.0
2023-02-28,41.7665,42.2826,41.7665,41.825,622084.0
2023-03-01,41.5912,42.2339,41.5912,41.9808,420869.0
2023-03-02,41.6205,42.4482,41.6205,42.3119,495643.0
2023-03-03,42.604,42.7695,42.2924,42.565,614081.0
2023-03-04,42.604,42.7695,42.2924,42.565,614081.0
2023-03-05,42.604,42.7695,42.2924,42.565,614081.0
2023-03-06,42.7014,43.4902,42.3508,42.5261,557464.0
2023-03-07,42.3411,42.6624,42.1999,42.3508,659667.0
2023-03-08,42.4774,42.6332,42.0197,42.2924,661985.0
2023-03-09,42.0965,42.1846,40.3482,40.3922,520462.0
2023-03-10,39.9319,40.1768,38.5313,39.0112,771158.0
2023-03-11,39.9319,40.1768,38.5313,39.0112,771158.0
2023-03-12,39.9319,40.1768,38.5313,39.0112,771158.0
2023-03-13,37.689,38.1787,36.1513,37.2286,984641.0
2023-03-14,39.0308,39.3246,37.307,37.5617,905522.0
2023-03-15,36.4745,37.1895,36.0337,36.7879,1108889.0
2023-03-16,36.1904,38.404,35.7791,37.8555,545791.0
2023-03-17,37.2972,37.5714,35.8672,36.0239,1270348.0
2023-03-18,37.2972,37.5714,35.8672,36.0239,1270348.0
2023-03-19,37.2972,37.5714,35.8672,36.0239,1270348.0
2023-03-20,36.6802,37.5812,36.6165,37.1013,807245.0
2023-03-21,38.1591,38.4324,37.8849,37.924,1048958.0
2023-03-22,37.9142,38.4627,37.4441,37.4539,742880.0
2023-03-23,37.4539,37.6988,36.9593,37.1209,962873.0
2023-03-24,36.5528,38.1983,36.5528,38.1591,676596.0
2023-03-25,36.5528,38.1983,36.5528,38.1591,676596.0
2023-03-26,36.5528,38.1983,36.5528,38.1591,676596.0
2023-03-27,38.8545,38.9427,38.0514,38.5803,746010.0
2023-03-28,38.4529,38.7468,38.1591,38.6097,354290.0
2023-03-29,38.8937,39.0896,38.6978,39.0798,309976.0
2023-03-30,39.3051,39.4471,38.7762,38.8741,335798.0
2023-03-31,39.2169,39.2855,38.9133,39.2267,624379.0
2023-04-01,39.2169,39.2855,38.9133,39.2267,624379.0
2023-04-02,39.2169,39.2855,38.9133,39.2267,624379.0
2023-04-03,39.2267,39.5891,38.9231,39.3638,446504.0
2023-04-04,39.452,39.4618,38.2375,38.4431,436659.0
2023-04-05,38.0416,38.8251,38.0416,38.737,373723.0
2023-04-06,38.8643,39.2365,38.7468,38.9623,261586.0
2023-04-07,38.8643,39.2365,38.7468,38.9623,261586.0
2023-04-08,38.8643,39.2365,38.7468,38.9623,261586.0
2023-04-09,38.8643,39.2365,38.7468,38.9623,261586.0
2023-04-10,38.8447,39.119,38.6194,38.9525,386670.0
2023-04-11,39.2659,40.1719,39.2659,40.0396,435841.0
2023-04-12,40.3335,40.6371,40.0103,40.3531,312655.0
2023-04-13,40.3824,40.7448,40.1082,40.6665,269288.0
2023-04-14,40.882,41.0093,40.4314,40.833,327315.0
2023-04-15,40.882,41.0093,40.4314,40.833,327315.0
2023-04-16,40.882,41.0093,40.4314,40.833,327315.0
2023-04-17,40.549,40.9701,40.3727,40.9407,255479.0
2023-04-18,40.9799,41.0387,40.6469,40.882,252402.0
2023-04-19,40.8134,41.117,40.6175,41.0779,252074.0
2023-04-20,40.9407,41.1464,40.7057,40.9701,288193.0
2023-04-21,40.9701,41.0681,40.549,40.9799,301808.0
2023-04-22,40.9701,41.0681,40.549,40.9799,301808.0
2023-04-23,40.9701,41.0681,40.549,40.9799,301808.0
2023-04-24,40.8624,40.9799,40.5587,40.7057,207396.0
2023-04-25,40.2257,40.451,39.9907,40.2649,312261.0
2023-04-26,39.8927,40.4314,39.737,39.8438,316506.0
2023-04-27,39.9515,40.7742,39.9515,40.6469,523685.0
2023-04-28,40.6469,41.7488,40.549,41.597,356080.0
2023-04-29,40.6469,41.7488,40.549,41.597,356080.0
2023-04-30,40.6469,41.7488,40.549,41.597,356080.0
2023-05-01,41.4402,42.0589,41.3129,41.5676,307979.0
2023-05-02,41.3521,41.3521,39.785,40.6861,574825.0
2023-05-03,40.9113,41.832,40.7987,40.9113,502697.0
2023-05-04,40.4706,40.6077,39.5009,40.1866,419290.0
2023-05-05,41.6949,42.2581,40.5294,41.7439,592921.0
2023-05-06,41.6949,42.2581,40.5294,41.7439,592921.0
2023-05-07,41.6949,42.2581,40.5294,41.7439,592921.0
2023-05-08,42.1357,42.4736,41.5872,42.1846,305641.0
2023-05-09,41.93,42.6352,41.6459,42.6156,350780.0
2023-05-10,43.0857,43.0857,42.2336,42.7037,417936.0
2023-05-11,42.4099,42.7919,42.3413,42.7135,292741.0
2023-05-12,42.9192,42.9505,42.3315,42.3903,363809.0
2023-05-13,42.9192,42.9505,42.3315,42.3903,363809.0
2023-05-14,42.9192,42.9505,42.3315,42.3903,363809.0
2023-05-15,42.498,43.3893,42.4882,43.262,353732.0
2023-05-16,43.1151,43.3404,42.7135,42.7233,406903.0
2023-05-17,43.1151,43.8007,42.929,43.644,374787.0
2023-05-18,43.5265,44.3786,43.5265,44.2415,363742.0
2023-05-19,44.408,44.7312,43.6832,43.8105,700131.0
2023-05-20,44.408,44.7312,43.6832,43.8105,700131.0
2023-05-21,44.408,44.7312,43.6832,43.8105,700131.0
2023-05-22,44.0456,44.1043,43.4873,43.5558,351021.0
2023-05-23,43.262,44.1141,43.167,43.2522,442342.0
2023-05-24,42.8213,43.0857,42.6058,42.645,448986.0
2023-05-25,42.6058,42.9682,42.3805,42.88,317917.0
2023-05-26,42.7625,44.3492,42.7625,43.7223,423206.0
2023-05-27,42.7625,44.3492,42.7625,43.7223,423206.0
2023-05-28,42.7625,44.3492,42.7625,43.7223,423206.0
2023-05-29,42.7625,44.3492,42.7625,43.7223,423206.0
2023-05-30,43.9378,44.3198,43.6979,44.2219,595943.0
2023-05-31,44.0052,44.3597,43.2074,43.5029,673421.0
2023-06-01,43.4339,44.3794,43.3453,44.2908,322533.0
2023-06-02,44.8128,45.7583,44.8029,45.4825,390325.0
2023-06-03,44.8128,45.7583,44.8029,45.4825,390325.0
2023-06-04,44.8128,45.7583,44.8029,45.4825,390325.0
2023-06-05,44.9014,44.9014,43.8378,44.34,430097.0
2023-06-06,44.4287,45.7583,44.2514,45.6204,450957.0
2023-06-07,45.9159,46.7629,45.8666,46.5561,531459.0
2023-06-08,46.3985,46.5807,45.8962,46.0144,369492.0
2023-06-09,45.8765,46.1227,45.6598,45.8962,271941.0
2023-06-10,45.8765,46.1227,45.6598,45.8962,271941.0
2023-06-11,45.8765,46.1227,45.6598,45.8962,271941.0
2023-06-12,45.7091,46.0932,45.5416,45.6401,416659.0
2023-06-13,45.0984,46.1129,44.9605,45.1871,474286.0
2023-06-14,45.0787,45.384,44.2219,44.4188,556534.0
2023-06-15,44.2219,44.8423,44.1529,44.8226,451892.0
2023-06-16,45.2363,45.3348,44.2514,44.4878,1219271.0
2023-06-17,45.2363,45.3348,44.2514,44.4878,1219271.0
2023-06-18,45.2363,45.3348,44.2514,44.4878,1219271.0
2023-06-19,45.2363,45.3348,44.2514,44.4878,1219271.0
2023-06-20,44.5075,44.7045,44.1923,44.4779,368355.0
2023-06-21,44.2711,44.4336,44.0106,44.0741,387390.0
2023-06-22,44.0741,44.2711,43.7885,44.0643,387919.0
2023-06-23,43.5423,44.3351,43.5423,43.7491,1133031.0
2023-06-24,43.5423,44.3351,43.5423,43.7491,1133031.0
2023-06-25,43.5423,44.3351,43.5423,43.7491,1133031.0
2023-06-26,43.6703,44.4188,43.6703,43.7196,382424.0
2023-06-27,43.8378,44.5469,43.8181,44.4484,437304.0
2023-06-28,44.734,45.384,44.3302,45.3742,653401.0
2023-06-29,45.453,46.0587,45.256,45.975,349204.0
2023-06-30,46.2901,46.6546,45.9553,46.0932,483584.0
2023-07-01,46.2901,46.6546,45.9553,46.0932,483584.0
2023-07-02,46.2901,46.6546,45.9553,46.0932,483584.0
2023-07-03,45.8469,46.7333,45.8469,46.5758,203930.0
2023-07-04,45.8469,46.7333,45.8469,46.5758,203930.0
2023-07-05,46.2212,46.2901,45.6106,45.6106,321446.0
2023-07-06,45.0393,45.1378,44.281,44.8817,580278.0
2023-07-07,44.9802,45.6992,44.9802,45.3742,589859.0
2023-07-08,44.9802,45.6992,44.9802,45.3742,589859.0
2023-07-09,44.9802,45.6992,44.9802,45.3742,589859.0
2023-07-10,45.1083,45.975,45.0689,45.6992,337907.0
2023-07-11,45.9848,46.2901,45.9553,46.1917,361616.0
2023-07-12,47.019,47.0288,46.6644,46.8712,393799.0
2023-07-13,46.9106,47.2258,46.8417,47.1766,431574.0
2023-07-14,47.2455,47.2455,46.6053,47.1273,331180.0
2023-07-15,47.2455,47.2455,46.6053,47.1273,331180.0
2023-07-16,47.2455,47.2455,46.6053,47.1273,331180.0
2023-07-17,46.9402,48.0817,46.8811,47.866,557892.0
2023-07-18,48.0827,48.4461,48.0039,48.2599,267605.0
2023-07-19,48.3486,48.6145,48.1516,48.5062,474670.0
2023-07-20,48.6243,48.7179,48.2698,48.7031,661294.0
2023-07-21,48.9592,49.0774,48.3486,48.4569,580447.0
2023-07-22,48.9592,49.0774,48.3486,48.4569,580447.0
2023-07-23,48.9592,49.0774,48.3486,48.4569,580447.0
2023-07-24,48.3683,48.8903,48.2698,48.8607,489900.0
2023-07-25,48.8509,49.363,48.713,48.7622,416658.0
2023-07-26,48.7622,49.3729,48.7622,49.2054,364317.0
2023-07-27,49.5305,49.6092,48.7524,49.0183,367301.0
2023-07-28,49.4911,49.4911,48.6933,48.9888,411643.0
2023-07-29,49.4911,49.4911,48.6933,48.9888,411643.0
2023-07-30,49.4911,49.4911,48.6933,48.9888,411643.0
2023-07-31,48.9494,49.2153,48.6047,48.8509,400078.0
2023-08-01,48.6342,48.9494,48.4471,48.9001,285152.0
2023-08-02,48.644,50.2806,48.6243,49.8949,705500.0
2023-08-03,49.5994,50.5646,49.5994,50.3578,1019743.0
2023-08-04,50.8995,52.82,49.7028,51.9631,808262.0
2023-08-05,50.8995,52.82,49.7028,51.9631,808262.0
2023-08-06,50.8995,52.82,49.7028,51.9631,808262.0
2023-08-07,52.4556,52.8496,51.8056,52.4064,422372.0
2023-08-08,51.9435,52.1444,51.5987,52.1207,427705.0
2023-08-09,51.9927,52.426,51.7859,51.8844,359294.0
2023-08-10,52.0715,52.4851,51.126,51.2934,317939.0
2023-08-11,50.9979,51.7071,50.9979,51.5593,240440.0
2023-08-12,50.9979,51.7071,50.9979,51.5593,240440.0
2023-08-13,50.9979,51.7071,50.9979,51.5593,240440.0
2023-08-14,51.2737,51.7366,51.1654,51.648,257027.0
2023-08-15,51.1752,51.5692,50.8207,50.8404,360707.0
2023-08-16,50.8502,51.2786,49.7865,49.8161,315940.0
2023-08-17,49.9638,50.0278,49.4024,49.5895,323226.0
2023-08-18,49.1168,49.8456,49.1168,49.5797,561455.0
2023-08-19,49.1168,49.8456,49.1168,49.5797,561455.0
2023-08-20,49.1168,49.8456,49.1168,49.5797,561455.0
2023-08-21,49.56,49.7737,49.0872,49.2547,340356.0
2023-08-22,49.4615,49.4714,48.8066,48.8607,282409.0
2023-08-23,49.0479,49.4024,48.7524,49.3729,258527.0
2023-08-24,49.2251,50.0475,49.2251,49.6585,307738.0
2023-08-25,49.7865,50.2691,49.4024,49.8062,272303.0
2023-08-26,49.7865,50.2691,49.4024,49.8062,272303.0
2023-08-27,49.7865,50.2691,49.4024,49.8062,272303.0
2023-08-28,49.6683,50.2691,49.5797,49.6289,304881.0
2023-08-29,49.7373,50.0032,49.3729,49.9146,323441.0
2023-08-30,49.7176,50.21,49.7176,49.8259,301174.0
2023-08-31,49.7666,50.1526,49.5488,49.7072,547677.0
2023-09-01,49.9843,50.5188,49.9843,50.2416,290434.0
2023-09-02,49.9843,50.5188,49.9843,50.2416,290434.0
2023-09-03,49.9843,50.5188,49.9843,50.2416,290434.0
2023-09-04,49.9843,50.5188,49.9843,50.2416,290434.0
2023-09-05,49.8952,49.915,48.2522,48.7966,601390.0
2023-09-06,48.846,49.2024,48.7372,48.9945,495593.0
2023-09-07,49.1331,49.3904,48.7669,48.9648,417558.0
2023-09-08,48.7471,49.3904,48.6877,49.1232,311725.0
2023-09-09,48.7471,49.3904,48.6877,49.1232,311725.0
2023-09-10,48.7471,49.3904,48.6877,49.1232,311725.0
2023-09-11,49.4003,49.529,48.9302,49.044,344802.0
2023-09-12,49.1133,49.4894,49.0836,49.2123,298670.0
2023-09-13,49.4399,49.5884,48.2621,48.4402,487440.0
2023-09-14,48.8658,49.2618,48.4947,48.7471,483384.0
2023-09-15,48.4105,48.8213,48.3759,48.8164,1141015.0
2023-09-16,48.4105,48.8213,48.3759,48.8164,1141015.0
2023-09-17,48.4105,48.8213,48.3759,48.8164,1141015.0
2023-09-18,49.1232,49.7368,48.9945,49.5587,421389.0
2023-09-19,49.5488,49.7567,49.2123,49.2519,393882.0
2023-09-20,49.4795,49.6577,48.6778,48.6877,453746.0
2023-09-21,48.46,48.524,48.0047,48.0344,421558.0
2023-09-22,47.9453,48.3709,47.886,47.8959,492328.0
2023-09-23,47.9453,48.3709,47.886,47.8959,492328.0
2023-09-24,47.9453,48.3709,47.886,47.8959,492328.0
2023-09-25,47.6484,48.4204,47.6484,48.1928,274586.0
2023-09-26,47.9057,48.1482,47.401,47.6286,334957.0
2023-09-27,47.886,47.886,47.109,47.3713,317642.0
2023-09-28,47.4307,48.1482,47.3317,47.8266,334656.0
2023-09-29,47.6979,47.886,46.6883,46.8071,684126.0
2023-09-30,47.6979,47.886,46.6883,46.8071,684126.0
2023-10-01,47.6979,47.886,46.6883,46.8071,684126.0
2023-10-02,46.8269,47.0545,46.3023,46.4112,535349.0
2023-10-03,46.1934,46.3224,45.3323,45.8668,474160.0
2023-10-04,45.8272,46.6982,45.7431,46.4904,453543.0
2023-10-05,46.4112,47.1832,46.4112,47.0248,682185.0
2023-10-06,46.8368,47.6286,46.8368,47.0545,726724.0
2023-10-07,46.8368,47.6286,46.8368,47.0545,726724.0
2023-10-08,46.8368,47.6286,46.8368,47.0545,726724.0
2023-10-09,46.6982,47.5682,46.6982,47.1931,244849.0
2023-10-10,47.3515,47.9651,47.3515,47.6088,334647.0
2023-10-11,47.5989,48.2225,47.5989,48.2126,299867.0
2023-10-12,48.3215,48.3215,47.3515,48.0542,405649.0
2023-10-13,48.2126,48.4798,47.005,47.3713,381535.0
2023-10-14,48.2126,48.4798,47.005,47.3713,381535.0
2023-10-15,48.2126,48.4798,47.005,47.3713,381535.0
2023-10-16,47.9057,48.7283,47.7672,48.5986,488167.0
2023-10-17,48.4303,49.331,48.4303,48.945,598708.0
2023-10-18,48.4501,48.7669,47.8365,47.9354,352318.0
