,SRCE US Equity,SRCE US Equity,SRCE US Equity,SRCE US Equity,SRCE US Equity
2023-08-15,45.8573,46.735,44.5851,44.9993,61299.0
2023-08-16,44.8218,46.8435,44.0131,44.1808,65614.0
2023-08-17,44.4569,44.8464,44.0131,44.4175,35171.0
2023-08-18,44.1709,46.0003,44.0526,44.2794,38140.0
2023-08-19,44.1709,46.0003,44.0526,44.2794,38140.0
2023-08-20,44.1709,46.0003,44.0526,44.2794,38140.0
2023-08-21,44.447,44.7232,43.7271,43.7962,31598.0
2023-08-22,43.737,44.1808,42.5043,42.5733,42446.0
2023-08-23,42.6522,43.2735,42.4057,42.9579,42605.0
2023-08-24,42.7607,44.3016,42.7607,43.8455,38282.0
2023-08-25,43.954,44.6048,43.2636,43.5595,31449.0
2023-08-26,43.954,44.6048,43.2636,43.5595,31449.0
2023-08-27,43.954,44.6048,43.2636,43.5595,31449.0
2023-08-28,43.6482,44.3928,43.6482,44.1512,36936.0
2023-08-29,44.092,44.2893,43.7074,44.0033,39762.0
2023-08-30,43.8849,44.1734,43.2538,43.4313,38537.0
2023-08-31,43.4017,44.1906,43.0763,44.0723,57936.0
2023-09-01,44.309,45.2557,44.309,45.2458,36709.0
2023-09-02,44.309,45.2557,44.309,45.2458,36709.0
2023-09-03,44.309,45.2557,44.309,45.2458,36709.0
2023-09-04,44.309,45.2557,44.309,45.2458,36709.0
2023-09-05,44.9894,44.9894,44.1808,44.3484,49827.0
2023-09-06,44.2597,44.4273,43.3425,43.5693,38378.0
2023-09-07,43.5496,43.7666,43.1551,43.4806,46467.0
2023-09-08,43.52,45.3099,43.2636,43.6975,31195.0
2023-09-09,43.52,45.3099,43.2636,43.6975,31195.0
2023-09-10,43.52,45.3099,43.2636,43.6975,31195.0
2023-09-11,43.7469,43.9046,43.0368,43.1749,30202.0
2023-09-12,43.1453,43.6087,42.9382,43.2735,31746.0
2023-09-13,43.4313,43.4313,42.5043,42.5634,33821.0
2023-09-14,42.8297,43.3327,42.81,43.1354,37471.0
2023-09-15,43.1847,43.1946,42.4944,42.8297,164848.0
2023-09-16,43.1847,43.1946,42.4944,42.8297,164848.0
2023-09-17,43.1847,43.1946,42.4944,42.8297,164848.0
2023-09-18,42.6621,42.6621,41.8337,41.8435,29982.0
2023-09-19,41.7548,42.0753,41.666,41.7745,33017.0
2023-09-20,41.9915,42.1295,41.4688,41.5181,24671.0
2023-09-21,41.3504,41.8463,41.2025,41.4293,31582.0
2023-09-22,41.4984,41.4984,40.9067,40.9954,26784.0
2023-09-23,41.4984,41.4984,40.9067,40.9954,26784.0
2023-09-24,41.4984,41.4984,40.9067,40.9954,26784.0
2023-09-25,40.9658,41.5575,40.9658,41.4688,31205.0
2023-09-26,41.1236,41.666,40.6305,40.6996,53584.0
2023-09-27,41.0151,41.0349,40.3938,40.4826,54160.0
2023-09-28,40.5714,41.3209,40.5714,40.9067,36709.0
2023-09-29,41.3209,41.5181,40.5763,41.5082,71793.0
2023-09-30,41.3209,41.5181,40.5763,41.5082,71793.0
2023-10-01,41.3209,41.5181,40.5763,41.5082,71793.0
2023-10-02,41.3899,41.5773,41.1335,41.5181,50285.0
2023-10-03,41.3307,41.3307,40.7637,41.1729,43165.0
2023-10-04,41.1729,41.5674,40.7291,41.5181,46533.0
2023-10-05,41.3307,42.3169,41.1877,42.1591,70331.0
2023-10-06,41.8337,42.4944,41.4688,42.0309,40794.0
2023-10-07,41.8337,42.4944,41.4688,42.0309,40794.0
2023-10-08,41.8337,42.4944,41.4688,42.0309,40794.0
2023-10-09,41.6857,42.238,41.4294,41.8633,32043.0
2023-10-10,42.0704,42.5339,41.9323,41.9421,28118.0
2023-10-11,42.2183,42.5634,41.8534,42.1591,21785.0
2023-10-12,42.1591,42.1591,41.7646,42.0704,27607.0
2023-10-13,42.2972,42.3268,40.7883,41.2321,19686.0
2023-10-14,42.2972,42.3268,40.7883,41.2321,19686.0
2023-10-15,42.2972,42.3268,40.7883,41.2321,19686.0
2023-10-16,41.528,41.952,41.528,41.9224,24646.0
2023-10-17,41.7449,43.1305,41.7449,42.7114,49206.0
2023-10-18,42.3958,42.5141,41.9224,42.1887,45198.0
2023-10-19,42.3563,42.8001,41.952,42.1197,49231.0
2023-10-20,44.1315,44.4569,42.4451,43.2143,123156.0
2023-10-21,44.1315,44.4569,42.4451,43.2143,123156.0
2023-10-22,44.1315,44.4569,42.4451,43.2143,123156.0
2023-10-23,43.3918,45.0585,42.953,43.806,71611.0
2023-10-24,44.1512,44.1512,42.8297,43.3129,53043.0
2023-10-25,43.1157,43.5595,42.7015,43.1157,108232.0
2023-10-26,43.4214,44.3731,43.2538,44.2695,65228.0
2023-10-27,44.1315,44.1315,42.7509,43.7469,57445.0
2023-10-28,44.1315,44.1315,42.7509,43.7469,57445.0
2023-10-29,44.1315,44.1315,42.7509,43.7469,57445.0
2023-10-30,43.9835,44.6837,43.6088,44.6541,43093.0
2023-10-31,44.4963,44.9894,43.9934,44.9894,39632.0
2023-11-01,44.7429,44.9401,44.1906,44.8514,51419.0
2023-11-02,45.1965,45.946,45.0782,45.7882,56340.0
2023-11-03,46.8512,47.3082,45.1922,46.8413,75912.0
2023-11-04,46.8512,47.3082,45.1922,46.8413,75912.0
2023-11-05,46.8512,47.3082,45.1922,46.8413,75912.0
2023-11-06,47.0698,47.6063,46.6923,47.6063,42038.0
2023-11-07,47.4274,47.4274,46.4837,47.0003,40327.0
2023-11-08,47.1493,47.1493,45.8975,46.3943,34127.0
2023-11-09,46.3843,46.7618,45.7833,46.3247,44901.0
2023-11-10,46.3943,46.8115,46.0267,46.6824,48201.0
2023-11-11,46.3943,46.8115,46.0267,46.6824,48201.0
2023-11-12,46.3943,46.8115,46.0267,46.6824,48201.0
2023-11-13,46.4042,47.189,46.3396,46.9705,34993.0
2023-11-14,48.4308,49.7124,48.1725,49.6329,72834.0
2023-11-15,49.5137,50.2041,49.3995,49.7621,59798.0
2023-11-16,49.8316,49.8316,48.8481,49.0865,45248.0
2023-11-17,49.5236,49.8316,48.8978,49.166,56686.0
2023-11-18,49.5236,49.8316,48.8978,49.166,56686.0
2023-11-19,49.5236,49.8316,48.8978,49.166,56686.0
2023-11-20,48.9375,49.0269,48.2868,48.9673,53792.0
2023-11-21,48.9971,48.9971,47.9937,48.0633,36113.0
2023-11-22,48.4606,48.6991,47.5268,47.9838,49782.0
2023-11-23,48.4606,48.6991,47.5268,47.9838,49782.0
2023-11-24,48.252,48.4507,48.0831,48.1527,20066.0
2023-11-25,48.252,48.4507,48.0831,48.1527,20066.0
2023-11-26,48.252,48.4507,48.0831,48.1527,20066.0
2023-11-27,47.9341,48.3315,46.9331,47.7652,40880.0
2023-11-28,47.9043,47.9043,47.1592,47.5169,59604.0
2023-11-29,47.8646,48.4606,47.6559,48.2918,44675.0
2023-11-30,48.4308,48.5699,47.9838,48.0136,38820.0
2023-12-01,47.7553,49.6528,47.7503,49.6528,105797.0
2023-12-02,47.7553,49.6528,47.7503,49.6528,105797.0
2023-12-03,47.7553,49.6528,47.7503,49.6528,105797.0
2023-12-04,49.5137,50.5668,49.5137,50.5668,77710.0
2023-12-05,50.4972,50.6363,49.623,49.8614,47026.0
2023-12-06,50.0402,50.6959,49.3448,49.4243,68740.0
2023-12-07,49.7422,50.3184,49.2554,50.3184,58067.0
2023-12-08,50.1793,50.9443,50.1793,50.6065,50647.0
2023-12-09,50.1793,50.9443,50.1793,50.6065,50647.0
2023-12-10,50.1793,50.9443,50.1793,50.6065,50647.0
2023-12-11,50.5668,51.133,50.5668,50.9343,44391.0
2023-12-12,51.1628,51.282,50.537,50.6363,47969.0
2023-12-13,50.9244,53.2789,50.5966,53.2193,175261.0
2023-12-14,53.4974,54.6399,53.1398,53.8948,191410.0
2023-12-15,54.1531,54.471,53.1994,53.4577,155577.0
2023-12-16,54.1531,54.471,53.1994,53.4577,155577.0
2023-12-17,54.1531,54.471,53.1994,53.4577,155577.0
2023-12-18,53.4577,54.0041,52.9411,53.865,109934.0
2023-12-19,54.2028,55.0373,53.8998,54.9876,117245.0
2023-12-20,54.8386,56.2195,53.9147,54.0736,104320.0
2023-12-21,54.5306,54.6101,53.8352,54.6101,56926.0
2023-12-22,54.9479,55.4247,54.6598,54.7591,47253.0
2023-12-23,54.9479,55.4247,54.6598,54.7591,47253.0
2023-12-24,54.9479,55.4247,54.6598,54.7591,47253.0
2023-12-25,54.9479,55.4247,54.6598,54.7591,47253.0
2023-12-26,55.077,55.5738,54.9578,55.4347,50625.0
2023-12-27,55.544,55.5837,55.1962,55.3353,31850.0
2023-12-28,55.1168,55.385,54.8883,55.3254,35487.0
2023-12-29,55.1168,55.1615,54.5704,54.5902,49831.0
2023-12-30,55.1168,55.1615,54.5704,54.5902,49831.0
2023-12-31,55.1168,55.1615,54.5704,54.5902,49831.0
2024-01-01,55.1168,55.1615,54.5704,54.5902,49831.0
2024-01-02,54.2028,54.8883,53.4329,54.173,52339.0
2024-01-03,54.0041,54.0687,52.0271,52.2258,89860.0
2024-01-04,52.4046,53.6564,52.0867,52.2358,68523.0
2024-01-05,52.1662,52.8517,52.0967,52.3351,85104.0
2024-01-06,52.1662,52.8517,52.0967,52.3351,85104.0
2024-01-07,52.1662,52.8517,52.0967,52.3351,85104.0
2024-01-08,52.4841,52.5735,51.7192,52.4046,48294.0
2024-01-09,52.0569,52.206,51.4758,51.9477,39299.0
2024-01-10,51.7192,51.9874,51.2522,51.9576,36171.0
2024-01-11,51.6198,51.7887,50.7754,51.6397,53121.0
2024-01-12,52.1364,52.2258,50.7456,51.3814,37577.0
2024-01-13,52.1364,52.2258,50.7456,51.3814,37577.0
2024-01-14,52.1364,52.2258,50.7456,51.3814,37577.0
2024-01-15,52.1364,52.2258,50.7456,51.3814,37577.0
2024-01-16,50.8549,50.9542,49.6528,49.9111,103535.0
2024-01-17,49.3547,50.5171,49.3547,50.5171,76695.0
2024-01-18,50.8747,51.0635,49.6528,50.3979,42294.0
2024-01-19,50.3581,53.1845,48.8381,52.812,120152.0
2024-01-20,50.3581,53.1845,48.8381,52.812,120152.0
2024-01-21,50.3581,53.1845,48.8381,52.812,120152.0
2024-01-22,53.6465,54.6061,53.6365,54.1134,98049.0
2024-01-23,54.4611,54.4611,52.5934,52.8219,82344.0
2024-01-24,53.4577,54.0246,53.1114,53.3882,56249.0
2024-01-25,54.0538,54.1432,52.7424,53.1795,70380.0
2024-01-26,53.5372,53.6763,52.951,53.3882,39753.0
2024-01-27,53.5372,53.6763,52.951,53.3882,39753.0
2024-01-28,53.5372,53.6763,52.951,53.3882,39753.0
2024-01-29,53.418,53.9445,53.1795,53.9445,42276.0
2024-01-30,53.7359,54.3916,53.3484,54.3816,53770.0
2024-01-31,54.3518,54.7393,51.9278,51.9278,108400.0
2024-02-01,52.3748,52.3748,50.08,51.59,66753.0
2024-02-02,50.8,51.5375,49.98,51.01,70813.0
2024-02-03,50.8,51.5375,49.98,51.01,70813.0
2024-02-04,50.8,51.5375,49.98,51.01,70813.0
2024-02-05,50.42,50.61,49.63,49.94,37045.0
2024-02-06,49.96,50.7215,49.735,49.84,73848.0
2024-02-07,50.17,50.17,48.59,49.54,42280.0
2024-02-08,49.61,49.91,49.23,49.91,127821.0
2024-02-09,50.24,51.16,49.57,51.01,51873.0
2024-02-10,50.24,51.16,49.57,51.01,51873.0
2024-02-11,50.24,51.16,49.57,51.01,51873.0
2024-02-12,50.8,52.61,50.8,51.86,55242.0
2024-02-13,50.33,50.9548,48.65,49.19,97912.0
2024-02-14,49.7,50.14,49.08,49.98,54773.0
2024-02-15,50.44,52.21,50.0737,51.87,68525.0
2024-02-16,51.3,51.5895,50.455,50.81,48870.0
2024-02-17,51.3,51.5895,50.455,50.81,48870.0
2024-02-18,51.3,51.5895,50.455,50.81,48870.0
2024-02-19,51.3,51.5895,50.455,50.81,48870.0
2024-02-20,50.26,51.0804,50.05,50.41,49632.0
2024-02-21,50.4,50.56,50.0,50.31,32673.0
2024-02-22,50.13,50.38,49.65,50.04,50294.0
2024-02-23,49.9,50.44,49.71,49.71,38699.0
2024-02-24,49.9,50.44,49.71,49.71,38699.0
2024-02-25,49.9,50.44,49.71,49.71,38699.0
2024-02-26,49.6,49.95,49.09,49.73,66342.0
2024-02-27,49.92,50.45,49.11,49.42,43378.0
2024-02-28,49.13,49.4364,48.79,48.99,43580.0
2024-02-29,49.77,50.445,49.15,49.78,45277.0
2024-03-01,49.49,49.49,48.33,48.61,78926.0
2024-03-02,49.49,49.49,48.33,48.61,78926.0
2024-03-03,49.49,49.49,48.33,48.61,78926.0
2024-03-04,48.99,51.65,48.99,51.24,94438.0
2024-03-05,51.11,52.51,51.11,51.69,64287.0
2024-03-06,51.83,52.41,50.8,51.63,76160.0
2024-03-07,52.07,52.61,51.62,51.84,51926.0
2024-03-08,51.94,52.44,51.45,51.46,66547.0
2024-03-09,51.94,52.44,51.45,51.46,66547.0
2024-03-10,51.94,52.44,51.45,51.46,66547.0
2024-03-11,51.5,52.67,51.33,51.78,49265.0
2024-03-12,51.62,51.87,50.59,51.14,47591.0
2024-03-13,51.0,52.19,50.61,50.8,66374.0
2024-03-14,50.82,50.82,49.21,49.4,88072.0
2024-03-15,49.21,50.51,49.21,49.73,276416.0
2024-03-16,49.21,50.51,49.21,49.73,276416.0
2024-03-17,49.21,50.51,49.21,49.73,276416.0
2024-03-18,49.58,49.83,48.36,48.69,100484.0
2024-03-19,48.84,49.51,48.32,48.74,71878.0
2024-03-20,48.94,51.24,48.76,50.8,69246.0
2024-03-21,51.05,51.16,50.4074,50.81,51816.0
2024-03-22,51.02,51.02,50.09,50.25,28755.0
2024-03-23,51.02,51.02,50.09,50.25,28755.0
2024-03-24,51.02,51.02,50.09,50.25,28755.0
2024-03-25,50.16,50.7,49.64,49.78,40069.0
2024-03-26,50.05,50.37,49.625,50.23,54495.0
2024-03-27,50.14,51.66,50.14,51.66,53076.0
2024-03-28,51.44,52.6,51.43,52.42,113371.0
2024-03-29,51.44,52.6,51.43,52.42,113371.0
2024-03-30,51.44,52.6,51.43,52.42,113371.0
2024-03-31,51.44,52.6,51.43,52.42,113371.0
2024-04-01,52.37,52.37,51.11,51.44,48143.0
2024-04-02,50.86,51.295,50.01,50.2,65353.0
2024-04-03,50.0,50.29,49.76,50.02,41676.0
2024-04-04,50.44,51.24,50.34,50.41,42797.0
2024-04-05,50.19,50.53,50.12,50.33,31361.0
2024-04-06,50.19,50.53,50.12,50.33,31361.0
2024-04-07,50.19,50.53,50.12,50.33,31361.0
2024-04-08,50.44,51.05,50.44,50.88,36443.0
