,NFG US Equity,NFG US Equity,NFG US Equity,NFG US Equity,NFG US Equity
,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,PX_VOLUME
2022-08-06,64.9954,67.599,64.8638,66.9504,612529.0
2022-08-07,64.9954,67.599,64.8638,66.9504,612529.0
2022-08-08,66.9504,67.2888,65.6815,65.8507,469387.0
2022-08-09,65.9729,66.4664,65.6768,66.1609,522309.0
2022-08-10,66.2361,66.9597,65.7567,66.2737,736634.0
2022-08-11,66.8564,67.9561,66.5556,66.753,794901.0
2022-08-12,66.7342,67.7963,66.5556,67.7775,795610.0
2022-08-13,66.7342,67.7963,66.5556,67.7775,795610.0
2022-08-14,66.7342,67.7963,66.5556,67.7775,795610.0
2022-08-15,67.1948,68.1817,66.6308,68.1159,444153.0
2022-08-16,68.3227,68.5577,67.2136,67.9279,574092.0
2022-08-17,67.9467,68.1488,67.0444,67.599,319543.0
2022-08-18,67.9937,69.225,67.9937,68.3979,642049.0
2022-08-19,68.3791,69.1216,67.6554,68.6705,557132.0
2022-08-20,68.3791,69.1216,67.6554,68.6705,557132.0
2022-08-21,68.3791,69.1216,67.6554,68.6705,557132.0
2022-08-22,68.8396,69.11,67.3687,67.7681,359102.0
2022-08-23,68.1253,68.3697,67.4392,67.9655,447180.0
2022-08-24,68.0219,68.7363,67.7399,68.6705,381866.0
2022-08-25,68.9242,69.7796,68.896,69.7514,427240.0
2022-08-26,69.6104,70.1367,68.6423,68.7927,289039.0
2022-08-27,69.6104,70.1367,68.6423,68.7927,289039.0
2022-08-28,69.6104,70.1367,68.6423,68.7927,289039.0
2022-08-29,68.7457,69.46,67.6741,68.9524,275678.0
2022-08-30,68.5013,68.6047,66.7436,66.8658,354839.0
2022-08-31,66.2643,67.3922,65.8225,66.988,395405.0
2022-09-01,66.8282,67.0444,65.9494,66.0857,328556.0
2022-09-02,66.6402,67.2328,65.9635,66.2643,279059.0
2022-09-03,66.6402,67.2328,65.9635,66.2643,279059.0
2022-09-04,66.6402,67.2328,65.9635,66.2643,279059.0
2022-09-05,66.6402,67.2328,65.9635,66.2643,279059.0
2022-09-06,66.2925,66.5744,65.7003,65.8883,301899.0
2022-09-07,65.5123,67.0162,65.4324,66.6872,471600.0
2022-09-08,66.4711,66.753,65.3338,66.0857,332527.0
2022-09-09,66.706,67.0914,66.2314,66.9316,276730.0
2022-09-10,66.706,67.0914,66.2314,66.9316,276730.0
2022-09-11,66.706,67.0914,66.2314,66.9316,276730.0
2022-09-12,67.0256,67.4721,66.5274,67.035,513706.0
2022-09-13,66.4053,66.988,64.6852,65.1176,461008.0
2022-09-14,65.5687,67.27,65.3619,66.8564,474699.0
2022-09-15,66.7154,67.895,66.4053,66.5838,681029.0
2022-09-16,66.3583,66.3583,64.0837,64.7416,1247032.0
2022-09-17,66.3583,66.3583,64.0837,64.7416,1247032.0
2022-09-18,66.3583,66.3583,64.0837,64.7416,1247032.0
2022-09-19,64.2528,66.5556,64.1307,66.3865,519101.0
2022-09-20,66.0763,66.0857,64.7322,65.3807,501867.0
2022-09-21,66.0387,66.4053,63.9615,64.0273,541175.0
2022-09-22,64.2246,64.3562,63.1625,63.4633,546652.0
2022-09-23,62.3542,62.5187,60.4556,60.6718,716324.0
2022-09-24,62.3542,62.5187,60.4556,60.6718,716324.0
2022-09-25,62.3542,62.5187,60.4556,60.6718,716324.0
2022-09-26,60.2112,60.6154,58.8295,59.2055,664403.0
2022-09-27,59.76,59.7882,57.5418,58.0118,730864.0
2022-09-28,58.8577,60.2206,58.1763,59.8634,675223.0
2022-09-29,59.3284,59.3331,57.6049,59.0916,607157.0
2022-09-30,59.0916,59.3947,58.2204,58.2867,442921.0
2022-10-01,59.0916,59.3947,58.2204,58.2867,442921.0
2022-10-02,59.0916,59.3947,58.2204,58.2867,442921.0
2022-10-03,59.3378,60.5405,59.3284,60.3985,686882.0
2022-10-04,60.9856,62.3398,60.8909,62.3303,492049.0
2022-10-05,61.8284,62.3303,60.9193,61.7148,553435.0
2022-10-06,61.4212,62.1504,60.1617,60.3701,573314.0
2022-10-07,60.3227,60.5121,58.817,59.2716,433432.0
2022-10-08,60.3227,60.5121,58.817,59.2716,433432.0
2022-10-09,60.3227,60.5121,58.817,59.2716,433432.0
2022-10-10,59.7261,60.3038,58.9685,59.0727,303898.0
2022-10-11,58.675,60.0954,58.5897,59.6125,676596.0
2022-10-12,59.2337,59.4615,57.9553,58.5045,537751.0
2022-10-13,57.7659,60.9477,57.4912,60.7583,436586.0
2022-10-14,60.8909,61.4401,59.5841,59.7451,542316.0
2022-10-15,60.8909,61.4401,59.5841,59.7451,542316.0
2022-10-16,60.8909,61.4401,59.5841,59.7451,542316.0
2022-10-17,60.0765,60.9667,60.0765,60.2659,416972.0
2022-10-18,61.0329,61.6011,60.4458,61.4875,540371.0
2022-10-19,61.0898,62.1883,61.0756,61.7905,474109.0
2022-10-20,62.1409,62.1977,60.7962,61.014,460640.0
2022-10-21,61.1466,61.7621,60.2185,61.5633,306028.0
2022-10-22,61.1466,61.7621,60.2185,61.5633,306028.0
2022-10-23,61.1466,61.7621,60.2185,61.5633,306028.0
2022-10-24,61.7242,62.2735,61.4023,61.5348,436128.0
2022-10-25,61.2697,62.6665,60.9004,62.425,488929.0
2022-10-26,62.7849,62.8985,62.1599,62.1977,354852.0
2022-10-27,62.8701,63.5046,62.2546,62.5481,431538.0
2022-10-28,62.7943,63.8265,62.3682,63.5803,329106.0
2022-10-29,62.7943,63.8265,62.3682,63.5803,329106.0
2022-10-30,62.7943,63.8265,62.3682,63.5803,329106.0
2022-10-31,63.5519,64.3095,63.4477,63.9118,697292.0
2022-11-01,64.3758,64.6031,63.694,63.7981,364255.0
2022-11-02,63.7224,64.5084,62.6333,62.8038,319731.0
2022-11-03,61.9705,62.1172,61.0671,61.3928,465740.0
2022-11-04,61.3076,61.336,58.5613,59.9913,718436.0
2022-11-05,61.3076,61.336,58.5613,59.9913,718436.0
2022-11-06,61.3076,61.336,58.5613,59.9913,718436.0
2022-11-07,60.0007,61.0472,59.5083,60.7867,680493.0
2022-11-08,60.9193,61.6816,60.318,61.4023,560696.0
2022-11-09,60.9098,61.2034,59.6598,59.6788,358627.0
2022-11-10,61.1276,61.8284,60.2564,61.8189,499560.0
2022-11-11,61.8189,62.3208,61.0359,61.8189,399568.0
2022-11-12,61.8189,62.3208,61.0359,61.8189,399568.0
2022-11-13,61.8189,62.3208,61.0359,61.8189,399568.0
2022-11-14,61.8379,61.9799,60.692,60.692,452302.0
2022-11-15,61.1466,61.3644,60.0197,60.5405,508217.0
2022-11-16,60.2754,61.085,60.0291,60.0386,393849.0
2022-11-17,59.4231,59.7356,58.8075,59.5557,296026.0
2022-11-18,59.8871,60.4979,59.1863,60.4553,377026.0
2022-11-19,59.8871,60.4979,59.1863,60.4553,377026.0
2022-11-20,59.8871,60.4979,59.1863,60.4553,377026.0
2022-11-21,60.2091,61.0329,59.8776,60.7489,317927.0
2022-11-22,61.1466,62.2167,61.0898,62.0652,461591.0
2022-11-23,61.6295,61.9705,61.3407,61.6958,305389.0
2022-11-24,61.6295,61.9705,61.3407,61.6958,305389.0
2022-11-25,62.0841,62.4439,61.7905,62.3114,129192.0
2022-11-26,62.0841,62.4439,61.7905,62.3114,129192.0
2022-11-27,62.0841,62.4439,61.7905,62.3114,129192.0
2022-11-28,61.3454,61.7612,60.8246,61.0614,376131.0
2022-11-29,60.9382,61.6523,60.692,61.4212,286198.0
2022-11-30,61.6011,62.7659,60.7962,62.7186,505156.0
2022-12-01,63.2678,63.2962,61.5585,61.7242,330593.0
2022-12-02,61.0235,61.4023,60.4458,60.7867,467232.0
2022-12-03,61.0235,61.4023,60.4458,60.7867,467232.0
2022-12-04,61.0235,61.4023,60.4458,60.7867,467232.0
2022-12-05,60.9288,61.014,59.2716,59.6314,518795.0
2022-12-06,59.6882,60.1144,58.6087,59.139,614177.0
2022-12-07,59.2242,59.6219,58.7981,59.3568,626465.0
2022-12-08,59.6788,59.9629,59.0538,59.461,442539.0
2022-12-09,59.442,60.1181,59.2242,59.7261,468583.0
2022-12-10,59.442,60.1181,59.2242,59.7261,468583.0
2022-12-11,59.442,60.1181,59.2242,59.7261,468583.0
2022-12-12,60.4174,61.3454,59.7545,61.2223,357931.0
2022-12-13,62.2735,63.0784,61.4496,61.4875,552538.0
2022-12-14,61.658,62.264,61.014,61.2697,349561.0
2022-12-15,60.8435,61.1561,60.4648,60.5405,312566.0
2022-12-16,59.8303,60.0291,59.1011,59.4704,1141539.0
2022-12-17,59.8303,60.0291,59.1011,59.4704,1141539.0
2022-12-18,59.8303,60.0291,59.1011,59.4704,1141539.0
2022-12-19,59.5746,59.8965,58.8075,59.2526,355833.0
2022-12-20,59.1106,60.1523,59.0301,59.8966,339865.0
2022-12-21,60.4648,61.2697,60.4217,61.2413,430709.0
2022-12-22,60.9572,60.9714,59.3047,60.4269,365598.0
2022-12-23,60.6068,61.7242,60.4648,61.7148,279532.0
2022-12-24,60.6068,61.7242,60.4648,61.7148,279532.0
2022-12-25,60.6068,61.7242,60.4648,61.7148,279532.0
2022-12-26,60.6068,61.7242,60.4648,61.7148,279532.0
2022-12-27,62.0462,62.1504,61.5633,61.7432,309313.0
2022-12-28,61.7053,62.0652,60.6163,60.6447,336159.0
2022-12-29,60.554,61.2696,60.2583,61.1074,416978.0
2022-12-30,61.0024,61.2314,60.0293,60.3918,453864.0
2022-12-31,61.0024,61.2314,60.0293,60.3918,453864.0
2023-01-01,61.0024,61.2314,60.0293,60.3918,453864.0
2023-01-02,61.0024,61.2314,60.0293,60.3918,453864.0
2023-01-03,60.0293,60.8298,56.7664,57.7014,936464.0
2023-01-04,57.7396,59.0466,57.377,58.6364,626114.0
2023-01-05,58.2261,58.4265,57.1767,57.4915,692896.0
2023-01-06,57.9495,58.6557,57.4152,57.7205,748349.0
2023-01-07,57.9495,58.6557,57.4152,57.7205,748349.0
2023-01-08,57.9495,58.6557,57.4152,57.7205,748349.0
2023-01-09,58.1975,58.9321,57.7014,57.7491,505137.0
2023-01-10,57.8254,58.0926,56.6042,58.0735,634423.0
2023-01-11,58.3597,58.8176,57.5488,58.2929,444903.0
2023-01-12,58.5696,59.0562,58.2738,58.8558,374161.0
2023-01-13,58.5696,59.0466,58.126,58.9608,310637.0
2023-01-14,58.5696,59.0466,58.126,58.9608,310637.0
2023-01-15,58.5696,59.0466,58.126,58.9608,310637.0
2023-01-16,58.5696,59.0466,58.126,58.9608,310637.0
2023-01-17,58.4837,59.1802,57.5201,57.6251,642561.0
2023-01-18,57.6823,58.1689,55.7074,55.717,552045.0
2023-01-19,55.6406,56.2512,55.5452,56.089,645819.0
2023-01-20,56.1749,56.3276,54.9537,56.1749,510660.0
2023-01-21,56.1749,56.3276,54.9537,56.1749,510660.0
2023-01-22,56.1749,56.3276,54.9537,56.1749,510660.0
2023-01-23,56.5184,56.9191,56.1845,56.6233,474609.0
2023-01-24,56.6695,56.8427,55.717,56.4707,503611.0
2023-01-25,56.0223,56.089,54.8869,55.1159,602773.0
2023-01-26,55.1636,55.321,53.8756,54.7724,663050.0
2023-01-27,54.7724,55.0777,54.305,54.4958,550462.0
2023-01-28,54.7724,55.0777,54.305,54.4958,550462.0
2023-01-29,54.7724,55.0777,54.305,54.4958,550462.0
2023-01-30,54.2859,54.9823,54.0569,54.1618,567558.0
2023-01-31,54.2954,55.3926,53.9329,55.3926,1919677.0
2023-02-01,54.9728,55.1922,53.9997,54.553,700082.0
2023-02-02,54.9728,55.9269,54.677,55.3163,669561.0
2023-02-03,55.2781,58.0162,54.9346,56.9382,1254622.0
2023-02-04,55.2781,58.0162,54.9346,56.9382,1254622.0
2023-02-05,55.2781,58.0162,54.9346,56.9382,1254622.0
2023-02-06,56.0127,56.6329,54.7677,55.7933,663624.0
2023-02-07,56.0223,56.1654,54.9156,56.1558,576657.0
2023-02-08,56.0604,56.4897,55.0682,55.5357,493523.0
2023-02-09,55.7647,56.0213,54.8488,54.8869,514886.0
2023-02-10,55.2876,56.0413,55.2256,55.8887,362262.0
2023-02-11,55.2876,56.0413,55.2256,55.8887,362262.0
2023-02-12,55.2876,56.0413,55.2256,55.8887,362262.0
2023-02-13,55.6597,56.194,55.5474,56.089,321172.0
2023-02-14,56.07,56.5184,55.4889,55.8028,400051.0
2023-02-15,55.5071,56.1654,54.9346,56.0795,351208.0
2023-02-16,55.7551,56.5565,55.3926,55.6311,568711.0
2023-02-17,55.3926,55.7446,54.782,55.5357,612239.0
2023-02-18,55.3926,55.7446,54.782,55.5357,612239.0
2023-02-19,55.3926,55.7446,54.782,55.5357,612239.0
2023-02-20,55.3926,55.7446,54.782,55.5357,612239.0
2023-02-21,55.1064,55.2304,53.6276,53.723,680151.0
2023-02-22,53.6657,55.3544,53.6562,54.6961,568459.0
2023-02-23,55.0587,55.2972,54.5912,55.0205,413461.0
2023-02-24,54.8679,55.7742,54.6484,55.3353,565293.0
2023-02-25,54.8679,55.7742,54.6484,55.3353,565293.0
2023-02-26,54.8679,55.7742,54.6484,55.3353,565293.0
2023-02-27,55.6788,56.1988,55.0777,55.1254,580299.0
2023-02-28,55.0968,55.7837,54.6389,54.6484,815601.0
2023-03-01,54.3813,54.9823,54.2954,54.7724,512617.0
2023-03-02,54.7438,55.4451,54.4576,55.4212,324635.0
2023-03-03,55.3735,56.3657,55.1541,56.089,440800.0
2023-03-04,55.3735,56.3657,55.1541,56.089,440800.0
2023-03-05,55.3735,56.3657,55.1541,56.089,440800.0
2023-03-06,55.8219,56.0413,55.2113,55.4689,615550.0
2023-03-07,55.5834,55.8124,55.1064,55.383,453388.0
2023-03-08,55.2686,55.8601,54.9537,55.3067,345875.0
2023-03-09,55.4307,55.7647,54.2668,54.3145,364766.0
2023-03-10,53.7039,53.7423,52.5304,52.7975,493679.0
2023-03-11,53.7039,53.7423,52.5304,52.7975,493679.0
2023-03-12,53.7039,53.7423,52.5304,52.7975,493679.0
2023-03-13,52.1869,53.7516,51.605,52.8452,644827.0
2023-03-14,53.5035,53.7802,52.4255,53.1219,644672.0
2023-03-15,52.4541,52.9216,51.5741,52.3873,606788.0
2023-03-16,51.8244,53.3223,51.4619,53.2364,544907.0
2023-03-17,53.1887,53.2841,51.8673,52.3682,1696137.0
2023-03-18,53.1887,53.2841,51.8673,52.3682,1696137.0
2023-03-19,53.1887,53.2841,51.8673,52.3682,1696137.0
2023-03-20,52.6354,53.971,52.602,53.3986,423264.0
2023-03-21,53.6944,54.076,53.3509,53.8947,395097.0
2023-03-22,53.8756,53.8995,52.1297,52.1297,393034.0
2023-03-23,52.3682,53.308,51.8149,52.1679,465920.0
2023-03-24,51.9007,53.1696,51.7099,53.1315,286660.0
2023-03-25,51.9007,53.1696,51.7099,53.1315,286660.0
2023-03-26,51.9007,53.1696,51.7099,53.1315,286660.0
2023-03-27,53.6371,54.2096,53.1124,53.6753,386943.0
2023-03-28,53.494,54.3908,53.494,54.1141,233096.0
2023-03-29,54.4385,54.6484,54.324,54.5148,329230.0
2023-03-30,54.9622,55.2316,54.4725,54.8083,232010.0
2023-03-31,55.0103,55.5972,54.8179,55.5491,293741.0
2023-04-01,55.0103,55.5972,54.8179,55.5491,293741.0
2023-04-02,55.0103,55.5972,54.8179,55.5491,293741.0
2023-04-03,55.6645,56.0397,55.0777,55.2123,559692.0
2023-04-04,55.0296,55.0296,54.1589,54.7025,452510.0
2023-04-05,54.8949,55.8184,54.8564,55.6164,316030.0
2023-04-06,55.9243,55.9243,55.1258,55.2989,408247.0
2023-04-07,55.9243,55.9243,55.1258,55.2989,408247.0
2023-04-08,55.9243,55.9243,55.1258,55.2989,408247.0
2023-04-09,55.9243,55.9243,55.1258,55.2989,408247.0
2023-04-10,55.3951,55.8136,55.0777,55.347,319729.0
2023-04-11,55.5683,55.6886,55.2316,55.3085,359398.0
2023-04-12,55.3759,55.6068,54.7025,54.9622,332932.0
2023-04-13,54.8949,54.9333,54.1926,54.4235,390426.0
2023-04-14,54.2888,54.6832,53.7115,53.9809,398354.0
2023-04-15,54.2888,54.6832,53.7115,53.9809,398354.0
2023-04-16,54.2888,54.6832,53.7115,53.9809,398354.0
2023-04-17,54.1637,54.4427,53.548,53.9521,365816.0
2023-04-18,53.7789,53.7789,53.0766,53.5191,309024.0
2023-04-19,53.471,53.6897,53.1824,53.625,306283.0
2023-04-20,53.3075,53.3171,52.7014,52.788,397427.0
2023-04-21,53.0862,53.1632,52.7206,52.9419,265324.0
2023-04-22,53.0862,53.1632,52.7206,52.9419,265324.0
2023-04-23,53.0862,53.1632,52.7206,52.9419,265324.0
2023-04-24,52.913,53.346,52.711,53.2113,328796.0
2023-04-25,52.9708,53.269,52.3358,52.9034,659253.0
2023-04-26,52.5282,52.9419,52.1819,52.6244,700976.0
2023-04-27,52.5859,53.4422,52.4801,53.3363,450703.0
2023-04-28,53.1054,54.5245,53.1054,53.7789,1286667.0
2023-04-29,53.1054,54.5245,53.1054,53.7789,1286667.0
2023-04-30,53.1054,54.5245,53.1054,53.7789,1286667.0
2023-05-01,53.6634,53.9857,53.0092,53.1151,434661.0
2023-05-02,52.99,52.99,49.8826,49.9884,600553.0
2023-05-03,50.0269,51.5565,50.0269,50.556,790074.0
2023-05-04,50.9889,51.6287,49.7094,50.6907,690213.0
2023-05-05,51.316,52.509,51.3064,52.0664,525003.0
2023-05-06,51.316,52.509,51.3064,52.0664,525003.0
2023-05-07,51.316,52.509,51.3064,52.0664,525003.0
2023-05-08,52.2973,52.2973,51.2775,51.6046,377876.0
2023-05-09,51.3545,52.1722,51.3353,51.9125,615853.0
2023-05-10,52.4031,52.6677,50.9697,51.3064,490788.0
2023-05-11,51.0563,51.0611,49.6911,49.7575,499217.0
2023-05-12,49.9307,49.9836,49.2572,49.7094,609821.0
2023-05-13,49.9307,49.9836,49.2572,49.7094,609821.0
2023-05-14,49.9307,49.9836,49.2572,49.7094,609821.0
2023-05-15,49.8441,49.9691,49.4448,49.7671,430366.0
2023-05-16,49.6228,49.9307,48.4876,48.5068,536374.0
2023-05-17,48.7473,49.5795,48.6223,49.2957,513654.0
2023-05-18,48.9494,49.4496,48.603,49.3149,500858.0
2023-05-19,49.7286,50.2193,49.3871,49.8441,469384.0
2023-05-20,49.7286,50.2193,49.3871,49.8441,469384.0
2023-05-21,49.7286,50.2193,49.3871,49.8441,469384.0
2023-05-22,49.7094,49.8826,49.0552,49.7383,749976.0
2023-05-23,49.921,50.4983,49.7527,50.0269,512163.0
2023-05-24,49.8441,50.0269,49.3053,49.5843,436125.0
2023-05-25,49.363,49.44,48.3433,48.8724,339407.0
2023-05-26,48.959,49.4304,48.603,49.2572,453316.0
2023-05-27,48.959,49.4304,48.603,49.2572,453316.0
2023-05-28,48.959,49.4304,48.603,49.2572,453316.0
2023-05-29,48.959,49.4304,48.603,49.2572,453316.0
2023-05-30,49.0744,49.4833,48.6511,49.4496,551659.0
2023-05-31,49.1995,49.9066,48.6752,48.9782,549424.0
2023-06-01,49.1899,49.3534,48.4106,49.0744,350015.0
2023-06-02,49.3727,50.6041,49.3053,50.3828,409948.0
2023-06-03,49.3727,50.6041,49.3053,50.3828,409948.0
2023-06-04,49.3727,50.6041,49.3053,50.3828,409948.0
2023-06-05,50.3636,50.6378,49.7969,50.0076,327934.0
2023-06-06,49.921,50.2322,49.6045,50.0846,280294.0
2023-06-07,50.2578,51.4988,49.998,51.4122,281274.0
2023-06-08,51.2679,51.2679,50.2481,50.9601,469432.0
2023-06-09,50.9601,51.0755,50.4406,50.5656,449852.0
2023-06-10,50.9601,51.0755,50.4406,50.5656,449852.0
2023-06-11,50.9601,51.0755,50.4406,50.5656,449852.0
2023-06-12,50.3347,51.4796,49.0167,49.719,774095.0
2023-06-13,49.5939,50.8639,49.5939,49.7575,450152.0
2023-06-14,49.7479,50.0798,48.8724,49.0841,491258.0
2023-06-15,49.2284,49.796,48.7762,49.5747,499064.0
2023-06-16,49.9018,50.1327,49.4496,49.9499,971902.0
2023-06-17,49.9018,50.1327,49.4496,49.9499,971902.0
2023-06-18,49.9018,50.1327,49.4496,49.9499,971902.0
2023-06-19,49.9018,50.1327,49.4496,49.9499,971902.0
2023-06-20,49.7864,50.0269,48.959,49.0648,586826.0
2023-06-21,49.0359,49.7864,48.5934,49.4496,451183.0
2023-06-22,49.3534,49.6036,48.2567,48.8532,530757.0
2023-06-23,48.7762,48.9753,47.4005,47.7276,888469.0
2023-06-24,48.7762,48.9753,47.4005,47.7276,888469.0
2023-06-25,48.7762,48.9753,47.4005,47.7276,888469.0
2023-06-26,47.8622,48.68,47.766,48.3048,437607.0
2023-06-27,48.4491,49.0456,48.1316,48.7185,357545.0
2023-06-28,48.6896,49.0841,48.2471,48.7858,876868.0
2023-06-29,48.6449,50.0925,48.5381,49.7719,492639.0
2023-06-30,49.9274,50.316,49.5242,49.8982,414262.0
2023-07-01,49.9274,50.316,49.5242,49.8982,414262.0
2023-07-02,49.9274,50.316,49.5242,49.8982,414262.0
2023-07-03,49.7428,50.5006,49.7428,50.0051,216582.0
2023-07-04,49.7428,50.5006,49.7428,50.0051,216582.0
2023-07-05,49.9176,50.6171,49.8011,49.9565,501156.0
2023-07-06,49.5485,49.6044,48.8392,48.9558,570465.0
2023-07-07,48.6061,49.2376,47.4985,48.7518,1429842.0
2023-07-08,48.6061,49.2376,47.4985,48.7518,1429842.0
2023-07-09,48.6061,49.2376,47.4985,48.7518,1429842.0
2023-07-10,48.8781,49.5873,48.2757,48.4798,659192.0
2023-07-11,48.7226,49.5776,48.6255,49.5485,580894.0
2023-07-12,50.1994,50.6366,49.7016,50.248,692231.0
2023-07-13,50.248,50.5783,49.9371,50.4811,567399.0
2023-07-14,50.4908,50.4908,49.0627,49.1696,617954.0
2023-07-15,50.4908,50.4908,49.0627,49.1696,617954.0
2023-07-16,50.4908,50.4908,49.0627,49.1696,617954.0
2023-07-17,49.0918,49.2661,48.4409,48.9072,611881.0
2023-07-18,48.9072,50.5589,48.9072,49.9662,722320.0
2023-07-19,50.4811,51.2972,50.1508,50.3937,559989.0
2023-07-20,50.7337,50.7725,49.8302,50.6366,529643.0
2023-07-21,50.7629,51.0348,50.1217,50.452,482301.0
2023-07-22,50.7629,51.0348,50.1217,50.452,482301.0
2023-07-23,50.7629,51.0348,50.1217,50.452,482301.0
2023-07-24,50.4228,50.7532,50.0634,50.3937,500179.0
2023-07-25,50.2674,51.0446,49.9419,50.8115,527191.0
2023-07-26,50.5394,51.1709,50.5307,50.9572,583483.0
2023-07-27,50.9378,50.9378,49.9662,50.1022,459392.0
2023-07-28,50.5394,50.8892,50.0488,50.86,676187.0
2023-07-29,50.5394,50.8892,50.0488,50.86,676187.0
2023-07-30,50.5394,50.8892,50.0488,50.86,676187.0
2023-07-31,51.2292,51.9482,50.9475,51.5984,5582719.0
2023-08-01,51.5401,51.8704,50.5686,50.8212,899665.0
2023-08-02,50.792,51.2195,50.1994,50.9475,545639.0
2023-08-03,51.2972,52.6088,50.3451,51.8899,646688.0
2023-08-04,52.123,52.9586,51.749,52.5408,798687.0
2023-08-05,52.123,52.9586,51.749,52.5408,798687.0
2023-08-06,52.123,52.9586,51.749,52.5408,798687.0
2023-08-07,52.6185,53.0946,52.0842,52.7837,635780.0
2023-08-08,52.5408,52.5602,51.8219,52.3562,410181.0
2023-08-09,52.5797,54.241,52.5797,54.0855,732095.0
2023-08-10,54.0272,54.3964,53.4249,53.7164,547658.0
2023-08-11,53.6289,54.0078,53.5415,53.6289,376869.0
2023-08-12,53.6289,54.0078,53.5415,53.6289,376869.0
2023-08-13,53.6289,54.0078,53.5415,53.6289,376869.0
2023-08-14,53.4638,53.5512,52.5116,52.7448,315249.0
2023-08-15,52.3756,52.3756,51.6275,51.8704,420496.0
2023-08-16,51.9967,52.4728,51.8996,51.9579,263965.0
2023-08-17,52.0745,52.3465,51.9287,52.0064,287692.0
2023-08-18,51.851,52.1813,51.6664,52.0745,486512.0
2023-08-19,51.851,52.1813,51.6664,52.0745,486512.0
2023-08-20,51.851,52.1813,51.6664,52.0745,486512.0
2023-08-21,51.9773,52.1133,51.4527,52.0745,559311.0
2023-08-22,52.1619,52.3465,51.1223,51.2292,338234.0
2023-08-23,51.4332,51.8899,51.0592,51.8704,358494.0
2023-08-24,51.6567,52.1085,51.2778,51.3944,517814.0
2023-08-25,51.6858,51.7441,51.035,51.3652,349935.0
2023-08-26,51.6858,51.7441,51.035,51.3652,349935.0
2023-08-27,51.6858,51.7441,51.035,51.3652,349935.0
2023-08-28,51.5984,52.1619,51.3069,51.5304,337603.0
2023-08-29,51.6956,51.6956,51.1321,51.579,365512.0
2023-08-30,51.5401,51.919,51.407,51.6664,367506.0
2023-08-31,51.8996,52.3271,51.5984,52.2105,813882.0
2023-09-01,52.5699,52.8614,51.9773,52.2202,310095.0
2023-09-02,52.5699,52.8614,51.9773,52.2202,310095.0
2023-09-03,52.5699,52.8614,51.9773,52.2202,310095.0
2023-09-04,52.5699,52.8614,51.9773,52.2202,310095.0
2023-09-05,52.0356,52.3076,50.3937,50.5103,426422.0
2023-09-06,50.4034,50.5297,49.8885,49.9565,437433.0
2023-09-07,50.2577,50.9718,49.7816,49.9759,987637.0
2023-09-08,50.2965,50.4326,49.9031,50.384,263629.0
2023-09-09,50.2965,50.4326,49.9031,50.384,263629.0
2023-09-10,50.2965,50.4326,49.9031,50.384,263629.0
2023-09-11,50.452,50.4811,50.0439,50.1119,391193.0
2023-09-12,50.1022,50.8989,49.8982,50.6852,304777.0
2023-09-13,50.8115,51.3944,50.26,51.3555,389120.0
2023-09-14,51.9676,53.012,51.9676,52.8323,801251.0
2023-09-15,52.7254,52.8517,52.3465,52.6671,1432036.0
2023-09-16,52.7254,52.8517,52.3465,52.6671,1432036.0
2023-09-17,52.7254,52.8517,52.3465,52.6671,1432036.0
2023-09-18,52.7837,53.1917,52.1619,53.1917,630174.0
2023-09-19,53.4152,53.4616,52.1133,52.1327,527876.0
2023-09-20,52.259,52.6088,51.7538,51.7636,370039.0
2023-09-21,51.8219,51.9967,51.1321,51.1515,267731.0
2023-09-22,51.1904,51.3555,50.5491,50.6754,458626.0
2023-09-23,51.1904,51.3555,50.5491,50.6754,458626.0
2023-09-24,51.1904,51.3555,50.5491,50.6754,458626.0
2023-09-25,50.4714,51.2098,50.3937,51.1126,344297.0
2023-09-26,50.8115,51.3409,50.6949,50.7143,412272.0
2023-09-27,51.0058,51.3264,50.86,51.1904,571362.0
2023-09-28,51.4012,51.9014,51.107,51.1364,403017.0
2023-09-29,51.4895,51.617,50.8912,50.9109,555216.0
2023-09-30,51.4895,51.617,50.8912,50.9109,555216.0
2023-10-01,51.4895,51.617,50.8912,50.9109,555216.0
2023-10-02,50.9305,51.0187,49.1455,49.5084,571077.0
2023-10-03,49.067,49.9988,48.5276,49.8615,688152.0
2023-10-04,49.8713,50.3813,49.0278,49.5868,455993.0
2023-10-05,49.0867,50.3175,49.018,50.1263,460570.0
2023-10-06,49.9105,51.1119,49.6114,50.9207,578043.0
2023-10-07,49.9105,51.1119,49.6114,50.9207,578043.0
2023-10-08,49.9105,51.1119,49.6114,50.9207,578043.0
2023-10-09,51.2345,52.8315,51.2345,52.7056,371040.0
2023-10-10,52.7939,53.1666,52.5978,53.0783,515961.0
2023-10-11,52.9606,53.3529,52.637,53.2254,418037.0
2023-10-12,53.402,53.5589,52.6674,53.1372,300170.0
2023-10-13,53.6079,53.6079,52.7743,52.8724,415565.0
2023-10-14,53.6079,53.6079,52.7743,52.8724,415565.0
2023-10-15,53.6079,53.6079,52.7743,52.8724,415565.0
2023-10-16,53.3235,53.6324,53.1176,53.3137,321760.0
2023-10-17,52.9999,54.4955,52.9999,54.4023,618723.0
2023-10-18,54.3141,54.3729,53.3529,53.3627,420385.0
