,TTC US Equity,TTC US Equity,TTC US Equity,TTC US Equity,TTC US Equity
2021-05-30,106.5543,106.9096,105.1523,106.6792,410973.0
2021-05-31,106.5543,106.9096,105.1523,106.6792,410973.0
2021-06-01,107.6971,108.158,106.9769,107.5722,387306.0
2021-06-02,108.4077,108.5366,105.2963,105.5364,730456.0
2021-06-03,105.1427,105.2963,101.071,101.9737,866083.0
2021-06-04,102.2042,103.0781,100.5429,101.0806,627477.0
2021-06-05,102.2042,103.0781,100.5429,101.0806,627477.0
2021-06-06,102.2042,103.0781,100.5429,101.0806,627477.0
2021-06-07,101.1191,102.1226,100.0243,100.7349,601266.0
2021-06-08,100.8502,102.6075,100.3604,102.5307,622849.0
2021-06-09,102.0409,102.6267,101.4552,101.9833,630728.0
2021-06-10,102.4251,102.9004,101.6952,101.9161,573240.0
2021-06-11,102.4443,103.1741,101.1767,101.3975,602877.0
2021-06-12,102.4443,103.1741,101.1767,101.3975,602877.0
2021-06-13,102.4443,103.1741,101.1767,101.3975,602877.0
2021-06-14,101.2343,101.724,99.7458,101.0806,532001.0
2021-06-15,101.1959,101.724,100.5045,101.5128,370924.0
2021-06-16,101.5896,101.5896,99.2081,99.9859,456773.0
2021-06-17,99.9955,100.3028,98.5743,100.2932,519121.0
2021-06-18,99.6882,100.7157,99.3607,100.2452,1046650.0
2021-06-19,99.6882,100.7157,99.3607,100.2452,1046650.0
2021-06-20,99.6882,100.7157,99.3607,100.2452,1046650.0
2021-06-21,100.9119,102.8373,100.6712,102.5678,462644.0
2021-06-22,102.8277,103.4631,102.1586,103.155,454009.0
2021-06-23,103.4631,103.7808,102.4137,103.3283,390617.0
2021-06-24,103.8193,104.3777,102.9818,103.6749,513447.0
2021-06-25,104.214,105.2345,103.9733,105.0035,978282.0
2021-06-26,104.214,105.2345,103.9733,105.0035,978282.0
2021-06-27,104.214,105.2345,103.9733,105.0035,978282.0
2021-06-28,104.9457,105.0323,103.9733,104.8205,446054.0
2021-06-29,105.2249,105.5329,104.7917,105.1671,317981.0
2021-06-30,105.2056,105.841,105.0323,105.7833,364485.0
2021-07-01,105.8506,106.8326,105.4944,106.5342,498806.0
2021-07-02,106.7556,107.1311,106.2935,107.1022,267113.0
2021-07-03,106.7556,107.1311,106.2935,107.1022,267113.0
2021-07-04,106.7556,107.1311,106.2935,107.1022,267113.0
2021-07-05,106.7556,107.1311,106.2935,107.1022,267113.0
2021-07-06,107.2273,107.4295,105.2538,106.1491,388493.0
2021-07-07,106.1491,108.0456,106.0644,107.7568,305843.0
2021-07-08,106.5919,107.1599,105.5427,106.7556,306072.0
2021-07-09,107.9879,108.8928,107.5906,108.7195,307507.0
2021-07-10,107.9879,108.8928,107.5906,108.7195,307507.0
2021-07-11,107.9879,108.8928,107.5906,108.7195,307507.0
2021-07-12,108.527,109.249,108.2478,108.5655,278900.0
2021-07-13,108.2959,108.4981,106.3705,106.4668,247325.0
2021-07-14,106.6978,107.5065,106.5005,107.3717,295184.0
2021-07-15,106.8615,107.7472,106.6786,107.2947,220489.0
2021-07-16,107.5739,107.8242,106.1491,106.8711,239864.0
2021-07-17,107.5739,107.8242,106.1491,106.8711,239864.0
2021-07-18,107.5739,107.8242,106.1491,106.8711,239864.0
2021-07-19,105.8988,106.5919,104.7772,105.8988,545662.0
2021-07-20,106.2935,108.3441,106.2646,107.7953,542644.0
2021-07-21,108.2189,108.6714,106.6882,107.2658,452711.0
2021-07-22,107.3717,107.7376,105.4367,105.8988,290322.0
2021-07-23,106.255,108.2671,105.9373,108.19,250382.0
2021-07-24,106.255,108.2671,105.9373,108.19,250382.0
2021-07-25,106.255,108.2671,105.9373,108.19,250382.0
2021-07-26,108.4596,108.4596,106.6497,107.7953,298579.0
2021-07-27,107.2273,107.9205,106.3994,107.2081,202903.0
2021-07-28,106.9096,107.3236,105.7544,106.9096,199690.0
2021-07-29,107.6124,108.4404,106.9963,107.9301,191505.0
2021-07-30,107.8916,109.5186,107.4776,109.4993,239352.0
2021-07-31,107.8916,109.5186,107.4776,109.4993,239352.0
2021-08-01,107.8916,109.5186,107.4776,109.4993,239352.0
2021-08-02,109.8459,110.6835,108.9121,108.9313,427067.0
2021-08-03,109.4705,110.5872,108.4308,110.4043,264115.0
2021-08-04,110.0577,110.8086,109.4801,109.5282,233646.0
2021-08-05,110.077,110.9916,109.6341,109.6919,228548.0
2021-08-06,110.1059,110.6642,109.5523,110.3947,171029.0
2021-08-07,110.1059,110.6642,109.5523,110.3947,171029.0
2021-08-08,110.1059,110.6642,109.5523,110.3947,171029.0
2021-08-09,109.9422,110.7605,109.7496,110.2984,121586.0
2021-08-10,110.5294,111.367,109.6534,110.4235,191859.0
2021-08-11,110.7412,110.7412,109.4801,110.231,465510.0
2021-08-12,110.231,110.799,109.4801,109.7785,254704.0
2021-08-13,110.0385,110.2214,109.4271,109.6534,198079.0
2021-08-14,110.0385,110.2214,109.4271,109.6534,198079.0
2021-08-15,110.0385,110.2214,109.4271,109.6534,198079.0
2021-08-16,109.5956,110.5006,108.9891,110.4813,251532.0
2021-08-17,109.9807,110.1993,107.2562,107.7183,242200.0
2021-08-18,107.2947,107.7857,106.6112,107.1888,358306.0
2021-08-19,104.8205,105.6677,104.0889,104.7146,411115.0
2021-08-20,104.9361,105.5715,104.1851,105.2345,395085.0
2021-08-21,104.9361,105.5715,104.1851,105.2345,395085.0
2021-08-22,104.9361,105.5715,104.1851,105.2345,395085.0
2021-08-23,105.8314,106.0047,104.0696,105.687,434096.0
2021-08-24,105.5426,106.2935,105.4928,106.2069,271374.0
2021-08-25,106.4668,107.5547,106.1924,106.6593,200069.0
2021-08-26,106.7363,107.2658,106.0432,106.6882,300019.0
2021-08-27,106.9385,107.5835,106.5438,106.7652,305007.0
2021-08-28,106.9385,107.5835,106.5438,106.7652,305007.0
2021-08-29,106.9385,107.5835,106.5438,106.7652,305007.0
2021-08-30,106.9963,108.0071,106.5631,107.4969,278102.0
2021-08-31,107.6894,107.6894,105.4752,105.841,364542.0
2021-09-01,105.4174,105.6581,103.8001,104.4355,479410.0
2021-09-02,105.7062,107.0877,103.7327,104.8687,775593.0
2021-09-03,105.0035,106.7267,104.3007,105.7159,384567.0
2021-09-04,105.0035,106.7267,104.3007,105.7159,384567.0
2021-09-05,105.0035,106.7267,104.3007,105.7159,384567.0
2021-09-06,105.0035,106.7267,104.3007,105.7159,384567.0
2021-09-07,105.1479,105.1479,102.51,102.9432,471401.0
2021-09-08,102.6159,104.5895,102.2549,103.9541,411960.0
2021-09-09,103.8675,104.3103,102.7651,102.9721,425186.0
2021-09-10,103.6171,104.0504,102.1249,103.2224,465436.0
2021-09-11,103.6171,104.0504,102.1249,103.2224,465436.0
2021-09-12,103.6171,104.0504,102.1249,103.2224,465436.0
2021-09-13,104.0985,104.3488,101.9709,102.2982,342277.0
2021-09-14,102.2597,102.2597,100.6231,100.7579,451549.0
2021-09-15,100.7194,101.5858,100.007,101.2489,318568.0
2021-09-16,101.5377,101.9228,100.2091,100.238,387564.0
2021-09-17,100.0936,100.6231,98.8132,99.0057,1416006.0
2021-09-18,100.0936,100.6231,98.8132,99.0057,1416006.0
2021-09-19,100.0936,100.6231,98.8132,99.0057,1416006.0
2021-09-20,97.2632,98.1681,96.5989,97.6676,485908.0
2021-09-21,97.7927,97.812,94.8372,95.1741,736492.0
2021-09-22,95.3089,95.8817,94.7409,94.7698,581125.0
2021-09-23,95.1741,96.7044,94.9623,96.0598,531789.0
2021-09-24,95.4629,95.848,94.0574,94.7313,564982.0
2021-09-25,95.4629,95.848,94.0574,94.7313,564982.0
2021-09-26,95.4629,95.848,94.0574,94.7313,564982.0
2021-09-27,94.0189,95.2511,93.8937,94.3173,438472.0
2021-09-28,93.9707,96.1272,93.4797,95.5207,721121.0
2021-09-29,95.7518,96.7337,95.5496,95.8191,490704.0
2021-09-30,96.1657,96.2716,93.7589,93.7782,740081.0
2021-10-01,94.2981,95.4004,92.6999,94.5484,677614.0
2021-10-02,94.2981,95.4004,92.6999,94.5484,677614.0
2021-10-03,94.2981,95.4004,92.6999,94.5484,677614.0
2021-10-04,94.6446,95.7229,94.6446,95.2608,709968.0
2021-10-05,95.5142,96.3733,94.7085,95.3597,628821.0
2021-10-06,94.7323,95.7941,94.1531,95.3308,423886.0
2021-10-07,95.8231,96.4408,95.0122,95.2535,369850.0
2021-10-08,95.1474,95.3888,94.1724,94.6647,261251.0
2021-10-09,95.1474,95.3888,94.1724,94.6647,261251.0
2021-10-10,95.1474,95.3888,94.1724,94.6647,261251.0
2021-10-11,94.4331,94.7902,92.3384,92.3481,439943.0
2021-10-12,92.5025,92.628,89.9831,90.3692,606405.0
2021-10-13,91.0546,91.8751,90.8036,91.2959,338987.0
2021-10-14,92.4735,93.5064,91.6289,93.3616,410228.0
2021-10-15,93.9118,94.6937,93.4581,94.018,418565.0
2021-10-16,93.9118,94.6937,93.4581,94.018,418565.0
2021-10-17,93.9118,94.6937,93.4581,94.018,418565.0
2021-10-18,92.9272,95.0219,92.7921,94.7709,287771.0
2021-10-19,95.1377,95.8231,94.5199,95.6203,230591.0
2021-10-20,95.659,96.0258,95.0219,95.0798,268474.0
2021-10-21,95.0315,96.7401,94.4726,96.6822,385382.0
2021-10-22,97.1744,97.493,95.6879,95.8327,281100.0
2021-10-23,97.1744,97.493,95.6879,95.8327,281100.0
2021-10-24,97.1744,97.493,95.6879,95.8327,281100.0
2021-10-25,95.63,97.715,95.3404,97.4254,269393.0
2021-10-26,97.8694,97.8743,95.8617,96.1706,263852.0
2021-10-27,91.8944,93.545,89.404,90.9098,1028016.0
2021-10-28,90.9098,91.9137,90.4272,91.8461,545229.0
2021-10-29,91.9716,92.5797,91.4504,92.155,428118.0
2021-10-30,91.9716,92.5797,91.4504,92.155,428118.0
2021-10-31,91.9716,92.5797,91.4504,92.155,428118.0
2021-11-01,92.2612,94.462,92.2612,94.1338,446344.0
2021-11-02,94.3076,95.0547,93.4871,93.7188,471754.0
2021-11-03,93.6319,94.5875,92.4494,94.5778,435630.0
2021-11-04,94.3848,96.2574,93.9215,94.4813,573838.0
2021-11-05,94.8288,96.3202,94.8095,95.4273,301705.0
2021-11-06,94.8288,96.3202,94.8095,95.4273,301705.0
2021-11-07,94.8288,96.3202,94.8095,95.4273,301705.0
2021-11-08,96.0161,96.7883,95.6397,96.6242,320187.0
2021-11-09,96.576,97.2806,96.2767,97.2324,343324.0
2021-11-10,96.9814,97.6185,96.465,96.9621,271525.0
2021-11-11,97.3965,97.8984,96.8076,97.7247,339696.0
2021-11-12,98.2652,99.3222,97.686,99.0181,276086.0
2021-11-13,98.2652,99.3222,97.686,99.0181,276086.0
2021-11-14,98.2652,99.3222,97.686,99.0181,276086.0
2021-11-15,99.4332,99.5394,97.9081,98.3617,348358.0
2021-11-16,98.2169,101.1031,98.2169,100.3212,397205.0
2021-11-17,100.6591,102.0201,99.9062,101.6533,382377.0
2021-11-18,102.136,102.6179,101.0838,101.2093,286437.0
2021-11-19,101.1996,102.1456,100.6687,100.9487,374477.0
2021-11-20,101.1996,102.1456,100.6687,100.9487,374477.0
2021-11-21,101.1996,102.1456,100.6687,100.9487,374477.0
2021-11-22,101.2865,102.0346,100.4274,101.0742,371000.0
2021-11-23,101.1707,101.4989,99.6166,99.8965,269210.0
2021-11-24,99.4718,101.7016,99.4718,101.3734,418477.0
2021-11-25,99.4718,101.7016,99.4718,101.3734,418477.0
2021-11-26,99.5104,101.3637,98.9023,100.0027,353221.0
2021-11-27,99.5104,101.3637,98.9023,100.0027,353221.0
2021-11-28,99.5104,101.3637,98.9023,100.0027,353221.0
2021-11-29,100.6687,100.9245,99.1726,99.6938,300694.0
2021-11-30,98.6996,99.6166,96.991,97.0683,508591.0
2021-12-01,97.9756,100.0027,96.8366,96.8945,522873.0
2021-12-02,97.2227,99.2981,97.1165,98.632,468850.0
2021-12-03,98.7575,98.7575,95.7844,96.8462,486323.0
2021-12-04,98.7575,98.7575,95.7844,96.8462,486323.0
2021-12-05,98.7575,98.7575,95.7844,96.8462,486323.0
2021-12-06,97.9467,100.0992,97.464,99.0953,311163.0
2021-12-07,100.1089,100.8328,98.8733,99.0085,325779.0
2021-12-08,99.1726,99.3753,98.291,98.7382,277846.0
2021-12-09,98.5258,98.5258,97.242,97.2517,370905.0
2021-12-10,97.7247,98.2073,95.8038,96.4215,518113.0
2021-12-11,97.7247,98.2073,95.8038,96.4215,518113.0
2021-12-12,97.7247,98.2073,95.8038,96.4215,518113.0
2021-12-13,96.0837,96.8076,94.6068,95.0412,445986.0
2021-12-14,94.5006,95.6879,94.1531,94.9929,564389.0
2021-12-15,97.9756,98.3328,93.4292,94.6261,782242.0
2021-12-16,95.5624,96.4891,94.269,95.8906,619636.0
2021-12-17,95.7362,95.7362,91.6144,92.2805,1416125.0
2021-12-18,95.7362,95.7362,91.6144,92.2805,1416125.0
2021-12-19,95.7362,95.7362,91.6144,92.2805,1416125.0
2021-12-20,91.5276,91.8365,89.9156,90.3113,493544.0
2021-12-21,91.1801,94.0807,90.876,93.767,696282.0
2021-12-22,93.7091,94.9253,93.6319,94.6358,355608.0
2021-12-23,95.4176,96.1609,94.6975,95.8713,301294.0
2021-12-24,95.4176,96.1609,94.6975,95.8713,301294.0
2021-12-25,95.4176,96.1609,94.6975,95.8713,301294.0
2021-12-26,95.4176,96.1609,94.6975,95.8713,301294.0
2021-12-27,95.5324,96.7911,95.0483,96.7039,314102.0
2021-12-28,96.762,96.8637,95.8325,96.1908,247259.0
2021-12-29,95.9681,97.8077,95.7164,97.0622,224609.0
2021-12-30,97.4494,97.6237,96.152,96.2876,217775.0
2021-12-31,96.2876,97.2655,95.7067,96.733,367330.0
2022-01-01,96.2876,97.2655,95.7067,96.733,367330.0
2022-01-02,96.2876,97.2655,95.7067,96.733,367330.0
2022-01-03,96.762,97.4107,95.513,96.4231,290536.0
2022-01-04,96.8201,99.4052,96.5054,98.3015,400148.0
2022-01-05,98.6306,99.8215,95.7164,95.7454,444480.0
2022-01-06,95.5518,96.6942,95.1935,95.3,329956.0
2022-01-07,94.7578,95.3191,93.2281,94.3996,466862.0
2022-01-08,94.7578,95.3191,93.2281,94.3996,466862.0
2022-01-09,94.7578,95.3191,93.2281,94.3996,466862.0
2022-01-10,93.7606,94.3318,93.2281,93.809,300442.0
2022-01-11,94.051,97.1687,93.4411,96.9944,612990.0
2022-01-12,97.5075,97.6866,95.484,96.0262,393242.0
2022-01-13,96.3747,97.6237,95.6389,95.9003,323399.0
2022-01-14,95.7744,96.7911,94.3754,95.484,655657.0
2022-01-15,95.7744,96.7911,94.3754,95.484,655657.0
2022-01-16,95.7744,96.7911,94.3754,95.484,655657.0
2022-01-17,95.7744,96.7911,94.3754,95.484,655657.0
2022-01-18,94.7966,96.5684,94.1963,96.0165,924248.0
2022-01-19,96.4619,97.2752,95.2032,95.7551,541770.0
2022-01-20,95.7648,96.336,91.0545,91.2336,466540.0
2022-01-21,90.1782,91.9307,88.5226,90.4009,557367.0
2022-01-22,90.1782,91.9307,88.5226,90.4009,557367.0
2022-01-23,90.1782,91.9307,88.5226,90.4009,557367.0
2022-01-24,89.0067,90.7398,87.3898,90.5849,905758.0
2022-01-25,89.6554,91.7177,88.0579,90.9334,606888.0
2022-01-26,91.4079,92.9957,89.6941,90.43,812840.0
2022-01-27,91.098,92.5019,90.2751,91.1271,518421.0
2022-01-28,90.885,93.4604,89.8442,93.4217,614405.0
2022-01-29,90.885,93.4604,89.8442,93.4217,614405.0
2022-01-30,90.885,93.4604,89.8442,93.4217,614405.0
2022-01-31,93.0151,93.5379,92.2124,93.5089,589645.0
2022-02-01,93.7993,94.5158,92.773,93.993,421272.0
2022-02-02,94.2931,94.4286,92.9183,94.1285,603362.0
2022-02-03,93.9349,94.8837,92.9279,93.6347,559140.0
2022-02-04,93.4992,93.9445,92.2889,93.0054,625838.0
2022-02-05,93.4992,93.9445,92.2889,93.0054,625838.0
2022-02-06,93.4992,93.9445,92.2889,93.0054,625838.0
2022-02-07,92.9376,93.7606,92.1727,93.1506,470392.0
2022-02-08,93.3733,94.966,92.7267,94.8837,376785.0
2022-02-09,95.7841,97.1202,95.1161,97.0718,468974.0
2022-02-10,95.91,97.2655,94.7578,95.0483,475410.0
2022-02-11,95.3678,95.8422,92.8311,93.5766,733023.0
2022-02-12,95.3678,95.8422,92.8311,93.5766,733023.0
2022-02-13,95.3678,95.8422,92.8311,93.5766,733023.0
2022-02-14,93.2474,95.2516,93.0635,95.0193,825988.0
2022-02-15,95.8519,97.2897,95.5421,96.0359,302600.0
2022-02-16,95.4356,96.9266,95.0967,96.549,305432.0
2022-02-17,96.0068,96.0068,94.9805,95.2226,329251.0
2022-02-18,95.2516,96.2198,94.7966,95.0773,379349.0
2022-02-19,95.2516,96.2198,94.7966,95.0773,379349.0
2022-02-20,95.2516,96.2198,94.7966,95.0773,379349.0
2022-02-21,95.2516,96.2198,94.7966,95.0773,379349.0
2022-02-22,94.2931,94.5642,92.56,92.6568,463176.0
2022-02-23,92.9763,93.5669,90.0137,90.0427,418759.0
2022-02-24,88.0966,90.1686,87.1381,89.9749,547428.0
2022-02-25,89.9556,91.1416,88.876,90.9625,707070.0
2022-02-26,89.9556,91.1416,88.876,90.9625,707070.0
2022-02-27,89.9556,91.1416,88.876,90.9625,707070.0
2022-02-28,89.9846,91.3933,89.5392,90.8269,709163.0
2022-03-01,91.1561,92.1514,90.3912,91.3982,1031130.0
2022-03-02,91.8726,94.5545,91.1271,93.7025,347980.0
2022-03-03,92.5697,94.3512,89.8829,90.1589,696910.0
2022-03-04,89.1423,89.7619,86.6734,87.3995,1028735.0
2022-03-05,89.1423,89.7619,86.6734,87.3995,1028735.0
2022-03-06,89.1423,89.7619,86.6734,87.3995,1028735.0
2022-03-07,86.5281,86.6056,79.9153,79.9347,822317.0
2022-03-08,80.0025,81.8904,78.5695,79.9831,590417.0
2022-03-09,81.6581,82.9555,80.8254,81.7355,544025.0
2022-03-10,80.3897,80.9707,79.0149,80.2832,494599.0
2022-03-11,80.6318,81.3676,78.7341,78.7535,448477.0
2022-03-12,80.6318,81.3676,78.7341,78.7535,448477.0
2022-03-13,80.6318,81.3676,78.7341,78.7535,448477.0
2022-03-14,79.6733,81.1062,78.9568,79.5184,520058.0
2022-03-15,79.6345,81.5613,78.9181,81.3095,463258.0
2022-03-16,82.0744,83.8172,79.954,81.7936,522997.0
2022-03-17,81.387,82.9797,80.7092,82.8683,525246.0
2022-03-18,82.6166,85.1436,82.0454,84.6789,1390306.0
2022-03-19,82.6166,85.1436,82.0454,84.6789,1390306.0
2022-03-20,82.6166,85.1436,82.0454,84.6789,1390306.0
2022-03-21,84.8531,85.3857,83.091,84.1657,737046.0
2022-03-22,85.1436,87.0897,83.3718,83.5945,852125.0
2022-03-23,83.2653,84.6087,82.8296,82.8586,1570137.0
2022-03-24,82.7715,83.8946,82.1325,83.7591,671421.0
2022-03-25,83.9043,83.9043,82.6795,83.6816,545512.0
2022-03-26,83.9043,83.9043,82.6795,83.6816,545512.0
2022-03-27,83.9043,83.9043,82.6795,83.6816,545512.0
2022-03-28,83.5848,83.6235,82.2003,83.5073,408949.0
2022-03-29,84.1367,85.1242,84.1367,85.0274,554875.0
2022-03-30,84.9112,84.9112,83.2266,83.6235,431607.0
2022-03-31,83.5848,83.9721,82.7231,82.7715,769382.0
2022-04-01,83.0426,83.8462,81.5903,83.7494,600238.0
2022-04-02,83.0426,83.8462,81.5903,83.7494,600238.0
2022-04-03,83.0426,83.8462,81.5903,83.7494,600238.0
2022-04-04,84.0689,85.2791,83.1297,84.9984,423847.0
2022-04-05,84.6097,85.5618,83.7548,84.5029,711247.0
2022-04-06,83.7451,84.0657,80.2185,80.9471,491631.0
2022-04-07,80.7722,82.8124,79.8687,82.5404,680831.0
2022-04-08,82.861,84.9109,82.0255,83.4051,484173.0
2022-04-09,82.861,84.9109,82.0255,83.4051,484173.0
2022-04-10,82.861,84.9109,82.0255,83.4051,484173.0
2022-04-11,82.5793,84.4446,82.521,83.2302,470052.0
2022-04-12,83.852,85.591,83.5314,84.0754,645677.0
2022-04-13,83.6771,84.7992,82.8513,82.861,499383.0
2022-04-14,82.9096,83.358,80.8597,81.0054,410021.0
2022-04-15,82.9096,83.358,80.8597,81.0054,410021.0
2022-04-16,82.9096,83.358,80.8597,81.0054,410021.0
2022-04-17,82.9096,83.358,80.8597,81.0054,410021.0
2022-04-18,80.2476,81.122,80.1893,80.5974,322856.0
2022-04-19,80.7334,83.1476,80.5779,82.9776,300182.0
2022-04-20,83.9297,84.9012,83.5508,83.6674,363518.0
2022-04-21,84.5806,84.6583,81.9478,82.5598,477401.0
2022-04-22,81.9769,82.1032,80.2573,81.1608,402512.0
2022-04-23,81.9769,82.1032,80.2573,81.1608,402512.0
2022-04-24,81.9769,82.1032,80.2573,81.1608,402512.0
2022-04-25,80.5585,81.7778,79.0526,81.6757,406775.0
2022-04-26,81.258,81.9089,79.8881,80.1602,456469.0
2022-04-27,79.9173,80.4613,78.9166,79.2858,422569.0
2022-04-28,79.791,79.9464,77.3039,79.5384,438697.0
2022-04-29,79.383,80.4905,77.6731,77.848,490711.0
2022-04-30,79.383,80.4905,77.6731,77.848,490711.0
2022-05-01,79.383,80.4905,77.6731,77.848,490711.0
2022-05-02,77.7411,79.0721,77.0417,78.5377,434143.0
2022-05-03,78.6252,80.2039,78.494,79.5093,378299.0
2022-05-04,79.6647,81.6563,79.1547,81.4814,585205.0
2022-05-05,80.8305,80.8694,78.3337,79.2178,333139.0
2022-05-06,78.4697,78.4697,76.0118,77.4788,408321.0
2022-05-07,78.4697,78.4697,76.0118,77.4788,408321.0
2022-05-08,78.4697,78.4697,76.0118,77.4788,408321.0
2022-05-09,76.2838,77.9937,76.0701,77.6828,317530.0
2022-05-10,78.5475,78.732,75.4969,76.6238,471565.0
2022-05-11,76.721,77.4982,74.5545,74.7099,328813.0
2022-05-12,74.195,76.7793,73.7287,76.6821,545086.0
2022-05-13,77.4302,78.324,76.857,77.6925,230747.0
2022-05-14,77.4302,78.324,76.857,77.6925,230747.0
2022-05-15,77.4302,78.324,76.857,77.6925,230747.0
2022-05-16,77.5274,77.5274,75.5066,76.3615,400645.0
2022-05-17,77.6439,78.3143,76.449,78.052,485427.0
2022-05-18,77.3913,77.7897,74.3019,74.4282,404845.0
2022-05-19,73.9522,76.2935,73.4761,75.5066,469651.0
2022-05-20,75.7592,75.7592,72.1743,73.4761,595469.0
2022-05-21,75.7592,75.7592,72.1743,73.4761,595469.0
2022-05-22,75.7592,75.7592,72.1743,73.4761,595469.0
2022-05-23,73.515,74.4476,73.0244,74.0299,648395.0
2022-05-24,73.9813,75.3511,72.3977,74.778,429298.0
2022-05-25,74.4088,77.2553,74.2728,76.7987,645790.0
2022-05-26,77.6342,79.2469,77.6342,78.6057,437531.0
2022-05-27,79.383,80.3059,79.2178,80.3059,300143.0
2022-05-28,79.383,80.3059,79.2178,80.3059,300143.0
2022-05-29,79.383,80.3059,79.2178,80.3059,300143.0
2022-05-30,79.383,80.3059,79.2178,80.3059,300143.0
2022-05-31,79.4704,80.7431,78.6737,80.1407,830130.0
2022-06-01,80.335,80.7237,77.1485,78.6835,552826.0
2022-06-02,80.267,83.3759,79.1401,83.0067,550580.0
2022-06-03,83.7354,85.2364,82.725,83.8811,712073.0
2022-06-04,83.7354,85.2364,82.725,83.8811,712073.0
2022-06-05,83.7354,85.2364,82.725,83.8811,712073.0
2022-06-06,84.5223,85.7173,84.0171,84.5612,529409.0
2022-06-07,83.5994,84.8332,82.5599,84.7652,500746.0
2022-06-08,84.2697,84.2697,80.5099,80.5585,487925.0
2022-06-09,79.8007,81.7923,79.4218,80.3156,399859.0
2022-06-10,78.9944,79.2664,77.6828,78.7029,400718.0
2022-06-11,78.9944,79.2664,77.6828,78.7029,400718.0
2022-06-12,78.9944,79.2664,77.6828,78.7029,400718.0
2022-06-13,76.7404,77.8965,76.0992,76.7404,469825.0
2022-06-14,76.7016,77.0513,75.8369,76.2449,773631.0
2022-06-15,76.9736,78.4892,76.619,77.3525,679203.0
2022-06-16,75.526,75.7592,72.4463,72.9612,938725.0
2022-06-17,73.0001,74.0202,72.3783,73.1069,912193.0
2022-06-18,73.0001,74.0202,72.3783,73.1069,912193.0
2022-06-19,73.0001,74.0202,72.3783,73.1069,912193.0
2022-06-20,73.0001,74.0202,72.3783,73.1069,912193.0
2022-06-21,73.5654,74.0336,71.6634,72.0145,757431.0
2022-06-22,70.9025,73.7361,70.0929,73.4191,1049412.0
2022-06-23,73.5654,73.9946,72.1315,73.702,1558806.0
2022-06-24,74.336,77.1842,74.0921,77.0769,724691.0
2022-06-25,74.336,77.1842,74.0921,77.0769,724691.0
2022-06-26,74.336,77.1842,74.0921,77.0769,724691.0
2022-06-27,77.7987,77.7987,76.4965,76.6379,542783.0
2022-06-28,77.0379,77.5776,74.9407,74.9797,502077.0
2022-06-29,74.7944,74.9602,73.4971,74.2579,434132.0
2022-06-30,73.5069,75.1163,72.829,73.9263,527996.0
2022-07-01,73.8678,75.2724,73.7971,75.0578,701710.0
2022-07-02,73.8678,75.2724,73.7971,75.0578,701710.0
2022-07-03,73.8678,75.2724,73.7971,75.0578,701710.0
2022-07-04,73.8678,75.2724,73.7971,75.0578,701710.0
2022-07-05,73.8873,77.2329,73.146,76.9208,505935.0
2022-07-06,76.6574,77.6231,75.9308,76.8623,564990.0
2022-07-07,77.7499,78.2181,76.7404,78.1791,375719.0
2022-07-08,77.5743,77.7402,76.1697,76.238,279198.0
2022-07-09,77.5743,77.7402,76.1697,76.238,279198.0
2022-07-10,77.5743,77.7402,76.1697,76.238,279198.0
2022-07-11,75.7698,76.2478,75.2187,75.604,237326.0
2022-07-12,75.9259,77.1159,75.2382,75.6138,266658.0
2022-07-13,75.0675,77.7694,74.6969,77.6621,992040.0
2022-07-14,76.6867,77.6719,75.6625,77.5548,471656.0
2022-07-15,78.6473,78.8814,77.428,77.5743,283532.0
2022-07-16,78.6473,78.8814,77.428,77.5743,283532.0
2022-07-17,78.6473,78.8814,77.428,77.5743,283532.0
2022-07-18,78.0133,78.2376,76.2673,76.4916,244975.0
2022-07-19,77.5256,80.3933,77.5256,80.3835,488539.0
2022-07-20,80.6371,82.0027,80.4908,81.8369,465458.0
2022-07-21,81.8369,82.7977,81.2419,82.705,263947.0
2022-07-22,82.6562,83.1537,81.7393,82.2563,158945.0
2022-07-23,82.6562,83.1537,81.7393,82.2563,158945.0
2022-07-24,82.6562,83.1537,81.7393,82.2563,158945.0
2022-07-25,82.2563,82.5782,81.3102,81.4662,290177.0
2022-07-26,81.037,81.7345,80.4518,81.3882,337218.0
2022-07-27,81.6028,82.4806,80.2079,82.0612,265303.0
2022-07-28,81.9734,82.9488,81.0839,82.9293,294261.0
2022-07-29,83.5536,84.4071,82.4319,83.8755,335163.0
2022-07-30,83.5536,84.4071,82.4319,83.8755,335163.0
2022-07-31,83.5536,84.4071,82.4319,83.8755,335163.0
2022-08-01,83.5146,84.9484,82.3441,84.49,363267.0
2022-08-02,83.9828,84.5875,83.3097,83.5829,200316.0
2022-08-03,83.5341,84.451,82.9293,84.1583,190171.0
2022-08-04,83.8852,84.9582,83.5926,84.607,240278.0
2022-08-05,83.5048,85.3288,83.5048,85.1728,206504.0
2022-08-06,83.5048,85.3288,83.5048,85.1728,206504.0
2022-08-07,83.5048,85.3288,83.5048,85.1728,206504.0
2022-08-08,85.5239,86.3335,85.3093,85.6702,336496.0
2022-08-09,85.163,85.3045,83.3927,83.8072,256259.0
2022-08-10,85.0362,85.9921,84.4243,85.6995,272002.0
2022-08-11,86.792,87.6308,86.0506,86.8992,308138.0
2022-08-12,87.2894,88.6745,86.4603,88.655,216657.0
