,RDN US Equity,RDN US Equity,RDN US Equity,RDN US Equity,RDN US Equity
2022-07-12,19.1953,19.4577,19.1578,19.2046,1136449.0
2022-07-13,19.0266,19.3265,18.961,19.2515,1210954.0
2022-07-14,18.8672,19.214,18.811,19.1484,1643844.0
2022-07-15,19.4952,19.8092,19.2234,19.5983,1453630.0
2022-07-16,19.4952,19.8092,19.2234,19.5983,1453630.0
2022-07-17,19.4952,19.8092,19.2234,19.5983,1453630.0
2022-07-18,19.4015,19.7108,19.139,19.1953,2586205.0
2022-07-19,19.4015,19.9357,19.4015,19.7576,1289097.0
2022-07-20,19.7295,19.9545,19.603,19.8795,1341605.0
2022-07-21,19.7576,19.9545,19.5889,19.9451,852437.0
2022-07-22,20.0576,20.2778,19.9123,20.0482,1190242.0
2022-07-23,20.0576,20.2778,19.9123,20.0482,1190242.0
2022-07-24,20.0576,20.2778,19.9123,20.0482,1190242.0
2022-07-25,20.1794,20.4746,20.0763,20.395,799105.0
2022-07-26,20.3669,20.4512,20.156,20.2075,859907.0
2022-07-27,20.395,20.5777,20.2169,20.5449,819144.0
2022-07-28,20.5824,20.8121,20.4418,20.7699,884468.0
2022-07-29,20.8542,21.0417,20.7277,20.9667,1128166.0
2022-07-30,20.8542,21.0417,20.7277,20.9667,1128166.0
2022-07-31,20.8542,21.0417,20.7277,20.9667,1128166.0
2022-08-01,20.7699,21.1167,20.7043,20.948,1082943.0
2022-08-02,21.6697,21.904,21.0979,21.126,1533301.0
2022-08-03,21.3604,21.426,20.9386,20.948,2212404.0
2022-08-04,20.9105,21.187,20.7746,20.9105,2784419.0
2022-08-05,20.9105,21.1354,20.8449,20.9761,1255888.0
2022-08-06,20.9105,21.1354,20.8449,20.9761,1255888.0
2022-08-07,20.9105,21.1354,20.8449,20.9761,1255888.0
2022-08-08,21.1167,21.3498,20.9105,20.9761,1285914.0
2022-08-09,20.9667,20.9948,20.6949,20.8355,1290174.0
2022-08-10,21.1448,21.5197,21.1448,21.3135,1244590.0
2022-08-11,21.5478,21.6697,21.3885,21.5384,1400311.0
2022-08-12,21.6884,21.8759,21.6228,21.8665,691827.0
2022-08-13,21.6884,21.8759,21.6228,21.8665,691827.0
2022-08-14,21.6884,21.8759,21.6228,21.8665,691827.0
2022-08-15,21.6603,21.904,21.5947,21.8852,652444.0
2022-08-16,21.8384,22.0024,21.7774,21.9227,1207694.0
2022-08-17,21.829,22.0446,21.7071,21.8571,2309235.0
2022-08-18,22.1289,22.2601,21.9321,22.0258,1366234.0
2022-08-19,21.8462,21.9975,21.6004,21.6004,1234458.0
2022-08-20,21.8462,21.9975,21.6004,21.6004,1234458.0
2022-08-21,21.8462,21.9975,21.6004,21.6004,1234458.0
2022-08-22,21.3736,21.435,21.246,21.3641,961874.0
2022-08-23,21.3641,21.4917,21.2507,21.2885,838575.0
2022-08-24,21.279,21.2932,21.0427,21.0616,717770.0
2022-08-25,21.0332,21.2129,20.9482,21.1656,758720.0
2022-08-26,21.194,21.2601,20.622,20.674,746408.0
2022-08-27,21.194,21.2601,20.622,20.674,746408.0
2022-08-28,21.194,21.2601,20.622,20.674,746408.0
2022-08-29,20.5511,20.6268,20.4235,20.4755,602627.0
2022-08-30,20.4944,20.57,20.173,20.2581,791766.0
2022-08-31,20.2203,20.3054,19.932,19.9556,1124093.0
2022-09-01,19.8422,19.8989,19.36,19.4168,960071.0
2022-09-02,19.6153,19.7429,19.3222,19.3979,1034953.0
2022-09-03,19.6153,19.7429,19.3222,19.3979,1034953.0
2022-09-04,19.6153,19.7429,19.3222,19.3979,1034953.0
2022-09-05,19.6153,19.7429,19.3222,19.3979,1034953.0
2022-09-06,19.3033,19.4546,18.9961,19.0954,1712855.0
2022-09-07,19.1048,19.3979,19.0245,19.3317,1223603.0
2022-09-08,19.2277,19.5491,19.1048,19.5397,1193567.0
2022-09-09,19.6247,20.0218,19.6153,20.0029,1181957.0
2022-09-10,19.6247,20.0218,19.6153,20.0029,1181957.0
2022-09-11,19.6247,20.0218,19.6153,20.0029,1181957.0
2022-09-12,20.1068,20.3432,19.9934,20.277,775389.0
2022-09-13,19.9934,20.0312,19.6578,19.7854,1157043.0
2022-09-14,19.8327,19.9272,19.3931,19.5207,1176310.0
2022-09-15,19.5491,19.9745,19.5018,19.6814,1182003.0
2022-09-16,19.5586,19.7098,19.36,19.6814,4126495.0
2022-09-17,19.5586,19.7098,19.36,19.6814,4126495.0
2022-09-18,19.5586,19.7098,19.36,19.6814,4126495.0
2022-09-19,19.5302,19.9603,19.5302,19.8705,876651.0
2022-09-20,19.776,19.776,19.4451,19.6909,1102143.0
2022-09-21,19.8516,19.9556,19.4829,19.5018,782962.0
2022-09-22,19.5586,19.5586,18.8118,18.8118,1514065.0
2022-09-23,18.5943,18.7267,18.3438,18.5565,1256467.0
2022-09-24,18.5943,18.7267,18.3438,18.5565,1256467.0
2022-09-25,18.5943,18.7267,18.3438,18.5565,1256467.0
2022-09-26,18.4147,18.6511,18.0319,18.0839,1376752.0
2022-09-27,18.2351,18.4053,17.8475,18.0366,1359987.0
2022-09-28,18.1595,18.5518,18.1311,18.4147,1145908.0
2022-09-29,18.2068,18.3344,17.9799,18.3107,1427035.0
2022-09-30,18.2918,18.5282,18.2162,18.2351,1794254.0
2022-10-01,18.2918,18.5282,18.2162,18.2351,1794254.0
2022-10-02,18.2918,18.5282,18.2162,18.2351,1794254.0
2022-10-03,18.5093,18.9063,18.2729,18.8779,1601482.0
2022-10-04,19.0103,19.9556,19.0103,19.9556,1733476.0
2022-10-05,19.672,19.7429,19.3411,19.6909,1767839.0
2022-10-06,19.568,19.7098,19.2372,19.6153,1753975.0
2022-10-07,19.4073,19.568,18.8023,18.8212,1254586.0
2022-10-08,19.4073,19.568,18.8023,18.8212,1254586.0
2022-10-09,19.4073,19.568,18.8023,18.8212,1254586.0
2022-10-10,18.8401,18.8685,18.0697,18.0839,1559182.0
2022-10-11,17.961,18.4904,17.961,18.2351,1921052.0
2022-10-12,18.2635,18.2635,17.7483,17.9326,2028530.0
2022-10-13,17.7436,18.5707,17.3087,18.3958,2406406.0
2022-10-14,18.4904,18.5492,17.7388,17.7625,1256096.0
2022-10-15,18.4904,18.5492,17.7388,17.7625,1256096.0
2022-10-16,18.4904,18.5492,17.7388,17.7625,1256096.0
2022-10-17,18.3107,18.5471,18.0271,18.2162,2352108.0
2022-10-18,18.5471,18.7314,18.1548,18.4242,1456674.0
2022-10-19,18.2446,18.4904,17.8759,18.1689,1612444.0
2022-10-20,18.1217,18.3391,17.649,17.8381,1126979.0
2022-10-21,17.9421,18.1926,17.7057,18.1406,1205383.0
2022-10-22,17.9421,18.1926,17.7057,18.1406,1205383.0
2022-10-23,17.9421,18.1926,17.7057,18.1406,1205383.0
2022-10-24,18.2824,18.8874,18.1406,18.6321,1362117.0
2022-10-25,18.6416,19.1993,18.6132,19.1899,1346164.0
2022-10-26,19.36,19.3789,19.0954,19.1237,866196.0
2022-10-27,19.3789,19.6578,19.2182,19.3789,871000.0
2022-10-28,19.5491,19.7665,19.4262,19.5397,1195592.0
2022-10-29,19.5491,19.7665,19.4262,19.5397,1195592.0
2022-10-30,19.5491,19.7665,19.4262,19.5397,1195592.0
2022-10-31,19.464,19.8327,19.3979,19.7287,1385390.0
2022-11-01,19.8611,20.3715,19.568,19.7004,1313605.0
2022-11-02,19.5113,20.1257,19.4073,19.4073,2452602.0
2022-11-03,19.5586,19.8563,19.067,19.3695,989574.0
2022-11-04,19.4546,19.6436,19.015,19.6247,1187578.0
2022-11-05,19.4546,19.6436,19.015,19.6247,1187578.0
2022-11-06,19.4546,19.6436,19.015,19.6247,1187578.0
2022-11-07,19.8138,20.1068,19.3317,19.5491,1702344.0
2022-11-08,19.6058,19.8611,19.2513,19.4546,1127471.0
2022-11-09,19.0008,19.1804,18.67,18.6794,1606258.0
2022-11-10,19.3884,19.9934,19.2466,19.7382,2333866.0
2022-11-11,19.7098,19.9083,19.1143,19.1237,1467537.0
2022-11-12,19.7098,19.9083,19.1143,19.1237,1467537.0
2022-11-13,19.7098,19.9083,19.1143,19.1237,1467537.0
2022-11-14,19.0008,19.0008,18.3958,18.5282,1496590.0
2022-11-15,18.7834,18.9914,18.1406,18.2824,1543522.0
2022-11-16,18.2068,18.3486,17.857,18.0555,1258987.0
2022-11-17,17.8475,18.0177,17.7614,17.9893,1265253.0
2022-11-18,18.381,18.4861,17.9607,18.2664,1115740.0
2022-11-19,18.381,18.4861,17.9607,18.2664,1115740.0
2022-11-20,18.381,18.4861,17.9607,18.2664,1115740.0
2022-11-21,18.2759,18.4479,18.2091,18.4479,1110102.0
2022-11-22,18.6008,18.7345,18.5005,18.5721,734211.0
2022-11-23,18.5243,18.725,18.4479,18.6103,754283.0
2022-11-24,18.5243,18.725,18.4479,18.6103,754283.0
2022-11-25,18.6103,18.6868,18.381,18.4575,459287.0
2022-11-26,18.6103,18.6868,18.381,18.4575,459287.0
2022-11-27,18.6103,18.6868,18.381,18.4575,459287.0
2022-11-28,18.4001,18.5912,18.2579,18.3715,1263038.0
2022-11-29,18.3046,18.4861,18.2024,18.4288,1314867.0
2022-11-30,18.381,18.7304,18.0705,18.6963,1669203.0
2022-12-01,18.8109,18.9925,18.19,18.3428,995977.0
2022-12-02,18.104,18.3237,17.9511,18.1518,1102045.0
2022-12-03,18.104,18.3237,17.9511,18.1518,1102045.0
2022-12-04,18.104,18.3237,17.9511,18.1518,1102045.0
2022-12-05,17.9989,17.9989,17.5021,17.6168,1086885.0
2022-12-06,17.4257,17.569,17.0388,17.3875,1636223.0
2022-12-07,17.3015,17.5936,17.1964,17.4734,1500279.0
2022-12-08,17.5594,17.7218,17.4257,17.6359,1048315.0
2022-12-09,17.5499,17.6263,17.4782,17.5212,880677.0
2022-12-10,17.5499,17.6263,17.4782,17.5212,880677.0
2022-12-11,17.5499,17.6263,17.4782,17.5212,880677.0
2022-12-12,17.5308,17.8174,17.3301,17.8078,989606.0
2022-12-13,18.3142,18.3142,17.7123,17.7314,1803650.0
2022-12-14,17.7696,17.9308,17.44,17.569,1366332.0
2022-12-15,17.7505,18.0944,17.6168,17.932,2311071.0
2022-12-16,17.7218,17.8843,17.5117,17.8747,3540062.0
2022-12-17,17.7218,17.8843,17.5117,17.8747,3540062.0
2022-12-18,17.7218,17.8843,17.5117,17.8747,3540062.0
2022-12-19,17.8747,18.0658,17.5833,17.7123,1816726.0
2022-12-20,17.7696,17.8986,17.655,17.7218,1180163.0
2022-12-21,17.9511,18.3763,17.8174,18.2855,848456.0
2022-12-22,18.1804,18.1995,17.7218,17.9893,828973.0
2022-12-23,17.9798,18.2186,17.8938,18.1995,453524.0
2022-12-24,17.9798,18.2186,17.8938,18.1995,453524.0
2022-12-25,17.9798,18.2186,17.8938,18.1995,453524.0
2022-12-26,17.9798,18.2186,17.8938,18.1995,453524.0
2022-12-27,18.2091,18.3285,18.1326,18.2377,707370.0
2022-12-28,18.3046,18.3142,17.9702,17.9893,660446.0
2022-12-29,18.0276,18.381,17.9702,18.3619,869584.0
2022-12-30,18.2282,18.3619,18.1326,18.2186,684053.0
2022-12-31,18.2282,18.3619,18.1326,18.2186,684053.0
2023-01-01,18.2282,18.3619,18.1326,18.2186,684053.0
2023-01-02,18.2282,18.3619,18.1326,18.2186,684053.0
2023-01-03,18.3524,18.6438,18.2664,18.4861,980296.0
2023-01-04,18.6676,18.7441,18.3715,18.5339,738279.0
2023-01-05,18.4288,18.4288,18.0849,18.0849,749480.0
2023-01-06,17.8174,17.9225,17.4352,17.8747,1564653.0
2023-01-07,17.8174,17.9225,17.4352,17.8747,1564653.0
2023-01-08,17.8174,17.9225,17.4352,17.8747,1564653.0
2023-01-09,17.9511,18.1279,17.8269,17.9798,1234186.0
2023-01-10,17.9989,18.1231,17.7314,18.1231,892996.0
2023-01-11,18.2282,18.6724,18.1518,18.6199,882622.0
2023-01-12,18.7345,18.8396,18.5196,18.7918,785690.0
2023-01-13,18.6772,18.8778,18.4861,18.8109,767194.0
2023-01-14,18.6772,18.8778,18.4861,18.8109,767194.0
2023-01-15,18.6772,18.8778,18.4861,18.8109,767194.0
2023-01-16,18.6772,18.8778,18.4861,18.8109,767194.0
2023-01-17,18.916,19.0211,18.6103,18.916,1036760.0
2023-01-18,19.9383,20.2822,19.4654,19.6994,2358403.0
2023-01-19,19.5657,19.9956,19.3651,19.986,1244826.0
2023-01-20,20.1484,20.2058,19.7997,20.1676,1276534.0
2023-01-21,20.1484,20.2058,19.7997,20.1676,1276534.0
2023-01-22,20.1484,20.2058,19.7997,20.1676,1276534.0
2023-01-23,20.1676,20.33,20.0147,20.1771,1127626.0
2023-01-24,20.1102,20.4045,20.0338,20.0338,1290265.0
2023-01-25,19.9478,20.5115,19.8996,20.5115,1079481.0
2023-01-26,20.5401,21.0369,20.5306,20.9605,978089.0
2023-01-27,20.9032,21.0226,20.607,20.7694,910361.0
2023-01-28,20.9032,21.0226,20.607,20.7694,910361.0
2023-01-29,20.9032,21.0226,20.607,20.7694,910361.0
2023-01-30,20.6739,20.7599,20.4589,20.5879,1035182.0
2023-01-31,20.6739,21.1229,20.607,21.1134,1514584.0
2023-02-01,20.9987,21.5528,20.9175,21.4095,1440286.0
2023-02-02,21.5337,22.1786,21.4668,21.8872,1532998.0
2023-02-03,21.7057,22.1069,21.677,21.7725,1409298.0
2023-02-04,21.7057,22.1069,21.677,21.7725,1409298.0
2023-02-05,21.7057,22.1069,21.677,21.7725,1409298.0
2023-02-06,21.5815,21.7248,21.056,21.2567,1490326.0
2023-02-07,21.2567,21.4,20.7121,21.3809,1870665.0
2023-02-08,21.1898,21.3331,20.8554,20.9987,1723166.0
2023-02-09,21.4382,21.4382,20.2249,21.0178,1993623.0
2023-02-10,20.9987,21.2089,20.822,20.9892,1184918.0
2023-02-11,20.9987,21.2089,20.822,20.9892,1184918.0
2023-02-12,20.9987,21.2089,20.822,20.9892,1184918.0
2023-02-13,20.8936,21.2184,20.8841,21.142,1563293.0
2023-02-14,21.1038,21.228,20.8888,21.142,955119.0
2023-02-15,21.0083,21.3044,20.9557,21.2853,677140.0
2023-02-16,21.2949,21.4955,21.1993,21.3044,971776.0
2023-02-17,21.3904,21.5242,21.1468,21.4955,878369.0
2023-02-18,21.3904,21.5242,21.1468,21.4955,878369.0
2023-02-19,21.3904,21.5242,21.1468,21.4955,878369.0
2023-02-20,21.3904,21.5242,21.1468,21.4955,878369.0
2023-02-21,21.2375,21.314,20.5449,20.7121,1315271.0
2023-02-22,20.779,21.013,20.7264,20.8554,1218595.0
2023-02-23,20.8841,21.0083,20.5784,20.8936,898023.0
2023-02-24,20.6571,20.9274,20.5413,20.9081,740079.0
2023-02-25,20.6571,20.9274,20.5413,20.9081,740079.0
2023-02-26,20.6571,20.9274,20.5413,20.9081,740079.0
2023-02-27,21.0432,21.1012,20.7343,20.8116,606181.0
2023-02-28,20.8598,21.0625,20.5799,20.6089,2189863.0
2023-03-01,20.493,20.715,20.3386,20.5992,1866963.0
2023-03-02,20.3482,20.8695,20.3482,20.7826,1053430.0
2023-03-03,20.9757,21.1784,20.8695,21.1494,979797.0
2023-03-04,20.9757,21.1784,20.8695,21.1494,979797.0
2023-03-05,20.9757,21.1784,20.8695,21.1494,979797.0
2023-03-06,22.2788,23.0076,21.9892,22.0568,7046823.0
2023-03-07,21.8734,22.1437,21.7672,21.8637,3058107.0
2023-03-08,21.912,22.2933,21.7527,21.9216,2613936.0
2023-03-09,21.8637,21.9796,21.1398,21.1398,2886236.0
2023-03-10,21.1205,21.2556,20.3096,20.4448,3549299.0
2023-03-11,21.1205,21.2556,20.3096,20.4448,3549299.0
2023-03-12,21.1205,21.2556,20.3096,20.4448,3549299.0
2023-03-13,20.0297,20.5123,19.4409,19.9814,4053105.0
2023-03-14,20.4834,20.8743,20.1021,20.3289,4054419.0
2023-03-15,19.7884,20.1986,19.5857,20.1166,4179797.0
2023-03-16,19.7594,20.6909,19.5084,20.493,3571508.0
2023-03-17,20.2517,20.3096,19.3154,19.6629,36498534.0
2023-03-18,20.2517,20.3096,19.3154,19.6629,36498534.0
2023-03-19,20.2517,20.3096,19.3154,19.6629,36498534.0
2023-03-20,19.9139,20.4448,19.7884,20.2034,2636422.0
2023-03-21,20.6764,20.9178,20.4255,20.4834,2052725.0
2023-03-22,20.4158,20.5992,19.9235,19.9235,1792554.0
2023-03-23,20.078,20.2517,19.7739,19.8463,2084152.0
2023-03-24,19.576,20.744,19.5374,20.7247,1693519.0
2023-03-25,19.576,20.744,19.5374,20.7247,1693519.0
2023-03-26,19.576,20.744,19.5374,20.7247,1693519.0
2023-03-27,21.1012,21.1687,20.5799,20.8309,1478082.0
2023-03-28,20.6861,20.8791,20.4834,20.715,1203477.0
2023-03-29,20.9081,21.0143,20.7778,20.995,1152487.0
2023-03-30,21.1301,21.2556,20.9274,21.1301,933066.0
2023-03-31,21.1977,21.3521,21.0674,21.3328,1322643.0
2023-04-01,21.1977,21.3521,21.0674,21.3328,1322643.0
2023-04-02,21.1977,21.3521,21.0674,21.3328,1322643.0
2023-04-03,21.3039,21.5162,21.1832,21.3714,1323943.0
2023-04-04,21.4776,21.5162,20.9129,21.1591,1327405.0
2023-04-05,20.9564,21.2508,20.9564,21.0722,1300227.0
2023-04-06,21.0915,21.328,21.0915,21.1977,681423.0
2023-04-07,21.0915,21.328,21.0915,21.1977,681423.0
2023-04-08,21.0915,21.328,21.0915,21.1977,681423.0
2023-04-09,21.0915,21.328,21.0915,21.1977,681423.0
2023-04-10,21.1977,21.3859,21.0819,21.217,1539046.0
2023-04-11,21.7913,22.4236,21.661,22.3078,1847829.0
2023-04-12,22.3367,22.6167,22.2305,22.5201,1658400.0
2023-04-13,22.5201,22.6746,22.3609,22.5877,1076738.0
2023-04-14,22.6263,22.7711,22.4188,22.6939,1052098.0
2023-04-15,22.6263,22.7711,22.4188,22.6939,1052098.0
2023-04-16,22.6263,22.7711,22.4188,22.6939,1052098.0
2023-04-17,22.5877,22.7421,22.4526,22.6842,1122751.0
2023-04-18,22.6649,22.7084,22.3802,22.5008,1466018.0
2023-04-19,22.5298,22.5829,22.2161,22.5201,1202888.0
2023-04-20,22.4139,22.6842,22.3464,22.6842,1224907.0
2023-04-21,22.6746,22.6939,22.3271,22.578,977673.0
2023-04-22,22.6746,22.6939,22.3271,22.578,977673.0
2023-04-23,22.6746,22.6939,22.3271,22.578,977673.0
2023-04-24,22.5008,22.7325,22.4188,22.578,915999.0
2023-04-25,22.3657,22.6167,22.2885,22.4815,1050098.0
2023-04-26,22.3464,22.636,22.2885,22.4815,990989.0
2023-04-27,22.5105,23.1427,22.4912,23.08,1704934.0
2023-04-28,23.0221,23.5337,22.9931,23.4275,1819683.0
2023-04-29,23.0221,23.5337,22.9931,23.4275,1819683.0
2023-04-30,23.0221,23.5337,22.9931,23.4275,1819683.0
2023-05-01,23.302,23.6592,23.109,23.1379,2341301.0
2023-05-02,23.1379,23.1379,22.1388,22.6553,1954784.0
2023-05-03,22.8001,23.2731,22.6167,22.858,2785958.0
2023-05-04,23.0607,23.5819,22.3271,23.1379,1845357.0
2023-05-05,23.6495,23.9294,23.3599,23.9294,1920217.0
2023-05-06,23.6495,23.9294,23.3599,23.9294,1920217.0
2023-05-07,23.6495,23.9294,23.3599,23.9294,1920217.0
2023-05-08,23.8667,24.0742,23.6978,23.9874,1294752.0
2023-05-09,23.6688,24.1225,23.553,24.0356,1682327.0
2023-05-10,24.1901,24.2287,23.5723,24.0067,1894344.0
2023-05-11,23.8522,24.1128,23.746,24.1128,999257.0
2023-05-12,24.2287,24.2576,23.8426,24.026,1116249.0
2023-05-13,24.2287,24.2576,23.8426,24.026,1116249.0
2023-05-14,24.2287,24.2576,23.8426,24.026,1116249.0
2023-05-15,24.0549,24.1997,23.9198,24.1708,1602398.0
2023-05-16,24.1322,24.3542,24.0067,24.1032,1445844.0
2023-05-17,24.219,24.7113,24.0453,24.5472,1667541.0
2023-05-18,24.4797,25.0395,24.4652,24.9816,1089319.0
2023-05-19,25.0974,25.1554,24.6753,24.8561,1846033.0
2023-05-20,25.0974,25.1554,24.6753,24.8561,1846033.0
2023-05-21,25.0974,25.1554,24.6753,24.8561,1846033.0
2023-05-22,24.9333,25.0347,24.5521,24.5858,1369313.0
2023-05-23,24.4893,24.8561,24.4314,24.7499,2005732.0
2023-05-24,24.6245,24.7143,24.1225,24.3928,2015452.0
2023-05-25,24.3349,24.4748,24.0356,24.3542,1832544.0
2023-05-26,24.1935,25.3135,24.1642,24.9726,3267629.0
2023-05-27,24.1935,25.3135,24.1642,24.9726,3267629.0
2023-05-28,24.1935,25.3135,24.1642,24.9726,3267629.0
2023-05-29,24.1935,25.3135,24.1642,24.9726,3267629.0
2023-05-30,25.148,25.4304,24.9629,25.3915,1350161.0
2023-05-31,25.2551,25.4304,24.7048,24.8752,1551680.0
2023-06-01,24.9142,25.109,24.7876,25.0213,1060148.0
2023-06-02,25.2941,25.6544,25.2454,25.4499,1483917.0
2023-06-03,25.2941,25.6544,25.2454,25.4499,1483917.0
2023-06-04,25.2941,25.6544,25.2454,25.4499,1483917.0
2023-06-05,25.3038,25.3135,24.6707,25.0506,1609999.0
2023-06-06,25.0506,25.6739,25.0506,25.5765,1319244.0
2023-06-07,25.6934,26.044,25.5765,25.9466,1539650.0
2023-06-08,25.8687,26.0148,25.6349,25.6642,1143655.0
2023-06-09,25.596,25.708,25.4937,25.5862,831135.0
2023-06-10,25.596,25.708,25.4937,25.5862,831135.0
2023-06-11,25.596,25.708,25.4937,25.5862,831135.0
2023-06-12,25.4694,25.557,25.1918,25.2454,1385920.0
2023-06-13,24.9532,25.3963,24.7389,24.7973,1992123.0
2023-06-14,24.7389,24.8947,24.2909,24.4175,1779283.0
2023-06-15,24.3103,24.6999,24.2909,24.6805,1423278.0
2023-06-16,24.8363,24.885,24.3737,24.4759,3584867.0
2023-06-17,24.8363,24.885,24.3737,24.4759,3584867.0
2023-06-18,24.8363,24.885,24.3737,24.4759,3584867.0
2023-06-19,24.8363,24.885,24.3737,24.4759,3584867.0
2023-06-20,24.4759,24.7438,24.4077,24.5636,1300176.0
2023-06-21,24.3883,24.5246,24.2811,24.3883,1104054.0
2023-06-22,24.5928,24.8704,24.2811,24.3103,1303726.0
2023-06-23,24.1935,24.4857,24.0961,24.3785,2353412.0
2023-06-24,24.1935,24.4857,24.0961,24.3785,2353412.0
2023-06-25,24.1935,24.4857,24.0961,24.3785,2353412.0
2023-06-26,24.3883,24.5831,24.1448,24.1642,1200444.0
2023-06-27,24.1253,24.5538,23.9921,24.4272,1054517.0
2023-06-28,24.3688,24.4613,24.1399,24.3396,1161650.0
2023-06-29,24.4467,24.6123,24.3201,24.5149,744901.0
2023-06-30,24.6999,24.8363,24.5722,24.622,1014831.0
2023-07-01,24.6999,24.8363,24.5722,24.622,1014831.0
2023-07-02,24.6999,24.8363,24.5722,24.622,1014831.0
2023-07-03,24.5246,24.9532,24.4272,24.885,664978.0
2023-07-04,24.5246,24.9532,24.4272,24.885,664978.0
2023-07-05,24.7194,24.735,24.3883,24.437,1212557.0
2023-07-06,24.1155,24.174,23.7065,23.911,1184084.0
2023-07-07,23.9597,24.286,23.9597,24.1642,1525903.0
2023-07-08,23.9597,24.286,23.9597,24.1642,1525903.0
2023-07-09,23.9597,24.286,23.9597,24.1642,1525903.0
2023-07-10,24.1545,24.6902,24.1448,24.6902,869810.0
2023-07-11,24.8363,24.8947,24.6805,24.8363,674521.0
2023-07-12,25.0798,25.1674,24.9629,25.0116,858961.0
2023-07-13,25.0019,25.2064,24.9873,25.1285,630021.0
2023-07-14,25.0993,25.109,24.7486,25.0408,716683.0
2023-07-15,25.0993,25.109,24.7486,25.0408,716683.0
2023-07-16,25.0993,25.109,24.7486,25.0408,716683.0
2023-07-17,24.9921,25.4353,24.9629,25.3817,656510.0
2023-07-18,25.5181,25.6739,25.4402,25.5278,626626.0
2023-07-19,25.596,25.8005,25.5278,25.7713,1178619.0
2023-07-20,25.8103,25.9612,25.6106,25.8687,921564.0
2023-07-21,26.0343,26.0343,25.7275,25.7518,788663.0
2023-07-22,26.0343,26.0343,25.7275,25.7518,788663.0
2023-07-23,26.0343,26.0343,25.7275,25.7518,788663.0
2023-07-24,25.7226,26.1219,25.7129,26.0635,754983.0
2023-07-25,26.044,26.4482,26.044,26.1219,1003015.0
2023-07-26,26.1512,26.4531,26.1025,26.3265,780113.0
2023-07-27,26.4239,26.531,26.1219,26.2291,849034.0
2023-07-28,26.4726,26.5018,26.1706,26.3265,698793.0
2023-07-29,26.4726,26.5018,26.1706,26.3265,698793.0
2023-07-30,26.4726,26.5018,26.1706,26.3265,698793.0
2023-07-31,26.4141,26.492,26.0294,26.2291,957214.0
2023-08-01,26.1512,26.2291,25.9125,26.2291,853585.0
2023-08-02,26.0051,26.6771,25.8979,26.307,1519580.0
2023-08-03,26.3946,27.0666,26.3362,26.7648,1752016.0
2023-08-04,26.8037,27.3735,26.7648,27.1349,1354755.0
2023-08-05,26.8037,27.3735,26.7648,27.1349,1354755.0
2023-08-06,26.8037,27.3735,26.7648,27.1349,1354755.0
2023-08-07,27.0813,27.5245,27.0813,27.2712,965448.0
2023-08-08,27.1641,27.3735,26.9206,27.3004,894902.0
2023-08-09,27.3004,27.5098,27.203,27.3589,825001.0
2023-08-10,27.4563,27.5147,26.6309,26.7648,889734.0
2023-08-11,26.7063,26.9595,26.6966,26.8816,635803.0
2023-08-12,26.7063,26.9595,26.6966,26.8816,635803.0
2023-08-13,26.7063,26.9595,26.6966,26.8816,635803.0
2023-08-14,26.8427,26.9595,26.7258,26.9108,695150.0
2023-08-15,26.7648,26.8183,26.5018,26.5115,824059.0
2023-08-16,26.4726,26.6966,25.9661,26.0051,970120.0
2023-08-17,26.1219,26.2778,25.7616,25.8103,1104899.0
2023-08-18,25.6875,26.2376,25.6875,26.0804,1096291.0
2023-08-19,25.6875,26.2376,25.6875,26.0804,1096291.0
2023-08-20,25.6875,26.2376,25.6875,26.0804,1096291.0
2023-08-21,26.1197,26.2769,25.8643,25.8741,1319936.0
2023-08-22,25.9527,26.1786,25.7612,25.7857,1183524.0
2023-08-23,25.8545,26.1688,25.8004,26.0902,986128.0
2023-08-24,26.1295,26.493,26.1295,26.4537,1294480.0
2023-08-25,26.6305,26.8147,26.3555,26.601,1043875.0
2023-08-26,26.6305,26.8147,26.3555,26.601,1043875.0
2023-08-27,26.6305,26.8147,26.3555,26.601,1043875.0
2023-08-28,26.6109,26.8171,26.5224,26.5421,780807.0
2023-08-29,26.5224,26.6923,26.3555,26.6501,905670.0
2023-08-30,26.6501,26.827,26.5126,26.5617,1180999.0
2023-08-31,26.5617,26.7287,26.4144,26.601,1262327.0
2023-09-01,26.6698,27.0382,26.6403,26.7484,812522.0
2023-09-02,26.6698,27.0382,26.6403,26.7484,812522.0
2023-09-03,26.6698,27.0382,26.6403,26.7484,812522.0
2023-09-04,26.6698,27.0382,26.6403,26.7484,812522.0
2023-09-05,26.5028,26.5667,25.383,25.9724,1293238.0
2023-09-06,26.0313,26.1295,25.7464,25.9036,670275.0
2023-09-07,25.9429,26.213,25.8987,26.1492,660641.0
2023-09-08,26.1001,26.3162,25.9625,26.1393,465923.0
2023-09-09,26.1001,26.3162,25.9625,26.1393,465923.0
2023-09-10,26.1001,26.3162,25.9625,26.1393,465923.0
2023-09-11,26.159,26.2572,25.9036,25.9527,867541.0
2023-09-12,25.9724,26.1885,25.938,26.1295,630976.0
2023-09-13,26.159,26.1885,25.3535,25.4419,1143183.0
2023-09-14,25.5303,25.7366,25.1276,25.2651,1204261.0
2023-09-15,25.0588,25.6384,25.049,25.6187,3414525.0
2023-09-16,25.0588,25.6384,25.049,25.6187,3414525.0
