,DG US Equity,DG US Equity,DG US Equity,DG US Equity,DG US Equity
2022-07-07,246.7725,250.6077,246.3528,248.7145,1837615.0
2022-07-08,247.3482,248.3339,244.1376,246.7822,1459819.0
2022-07-09,247.3482,248.3339,244.1376,246.7822,1459819.0
2022-07-10,247.3482,248.3339,244.1376,246.7822,1459819.0
2022-07-11,246.6944,249.339,246.0893,247.7581,1021778.0
2022-07-12,247.7191,250.0319,240.4292,241.571,1747603.0
2022-07-13,241.4929,244.5865,239.3996,240.6829,1966290.0
2022-07-14,238.5067,243.0739,237.4431,242.3615,1952639.0
2022-07-15,245.0842,245.2891,237.0335,238.253,2793454.0
2022-07-16,245.0842,245.2891,237.0335,238.253,2793454.0
2022-07-17,245.0842,245.2891,237.0335,238.253,2793454.0
2022-07-18,239.2093,240.9952,237.0136,238.2627,1597918.0
2022-07-19,241.044,241.044,237.1502,239.4338,1688301.0
2022-07-20,239.6192,242.2639,239.3557,240.3219,1266096.0
2022-07-21,240.6927,241.6979,235.7059,240.9855,1515118.0
2022-07-22,241.7564,244.4694,240.2828,241.8345,925618.0
2022-07-23,241.7564,244.4694,240.2828,241.8345,925618.0
2022-07-24,241.7564,244.4694,240.2828,241.8345,925618.0
2022-07-25,242.2541,243.2056,240.3511,241.7466,981840.0
2022-07-26,233.5492,238.1749,233.5492,235.5693,2158053.0
2022-07-27,237.1405,240.5659,234.8179,238.5555,1469469.0
2022-07-28,239.2093,240.9171,237.0234,239.2386,1474592.0
2022-07-29,240.2535,242.646,237.3942,242.4395,1294305.0
2022-07-30,240.2535,242.646,237.3942,242.4395,1294305.0
2022-07-31,240.2535,242.646,237.3942,242.4395,1294305.0
2022-08-01,243.0641,248.9877,242.7908,246.0015,1257631.0
2022-08-02,247.0164,247.7581,243.5325,244.5767,1225525.0
2022-08-03,246.6261,246.9676,243.7082,245.9137,1107632.0
2022-08-04,245.3379,246.3393,244.0888,245.2208,1319761.0
2022-08-05,243.9717,247.1823,242.6835,246.9774,1266498.0
2022-08-06,243.9717,247.1823,242.6835,246.9774,1266498.0
2022-08-07,243.9717,247.1823,242.6835,246.9774,1266498.0
2022-08-08,247.3775,253.389,247.3775,249.1439,1326442.0
2022-08-09,250.5296,250.5296,247.7874,247.8362,1002642.0
2022-08-10,250.8029,251.1591,246.9286,248.2558,1112398.0
2022-08-11,249.4269,250.7736,245.2501,245.7966,1274885.0
2022-08-12,245.5721,247.4166,244.5377,247.1921,1026087.0
2022-08-13,245.5721,247.4166,244.5377,247.1921,1026087.0
2022-08-14,245.5721,247.4166,244.5377,247.1921,1026087.0
2022-08-15,246.0796,247.885,242.2736,246.8408,1291050.0
2022-08-16,247.1335,252.3155,246.7334,250.5882,1863689.0
2022-08-17,248.0509,250.9395,246.9969,249.3781,1235404.0
2022-08-18,250.0807,252.091,248.6803,251.447,1342769.0
2022-08-19,250.5491,250.6807,246.6261,247.7386,1576567.0
2022-08-20,250.5491,250.6807,246.6261,247.7386,1576567.0
2022-08-21,250.5491,250.6807,246.6261,247.7386,1576567.0
2022-08-22,247.5141,247.5141,242.137,242.7323,1822063.0
2022-08-23,243.0543,243.4252,239.6973,241.6295,1669382.0
2022-08-24,241.5807,243.6008,240.3414,241.4832,1718891.0
2022-08-25,234.1738,242.7811,229.8018,240.1462,3216725.0
2022-08-26,240.2731,241.0635,230.6215,230.6215,2783333.0
2022-08-27,240.2731,241.0635,230.6215,230.6215,2783333.0
2022-08-28,240.2731,241.0635,230.6215,230.6215,2783333.0
2022-08-29,229.3334,234.1933,228.3282,232.8758,1669931.0
2022-08-30,233.4419,233.7005,229.3968,232.9734,1599578.0
2022-08-31,232.1732,233.1393,230.8265,231.695,2469356.0
2022-09-01,231.6657,237.0722,231.4754,236.916,2471247.0
2022-09-02,237.9407,239.912,235.7596,236.7501,1382757.0
2022-09-03,237.9407,239.912,235.7596,236.7501,1382757.0
2022-09-04,237.9407,239.912,235.7596,236.7501,1382757.0
2022-09-05,237.9407,239.912,235.7596,236.7501,1382757.0
2022-09-06,237.0526,239.4777,233.4906,234.0274,1438192.0
2022-09-07,234.935,240.4097,234.3006,239.9608,1962888.0
2022-09-08,239.0922,243.2105,238.092,241.4441,1221045.0
2022-09-09,241.9321,242.8592,240.195,241.2977,1142601.0
2022-09-10,241.9321,242.8592,240.195,241.2977,1142601.0
2022-09-11,241.9321,242.8592,240.195,241.2977,1142601.0
2022-09-12,241.3465,242.4298,240.4146,241.1709,1983548.0
2022-09-13,238.009,239.5119,233.9493,234.5348,1726928.0
2022-09-14,235.6376,236.2524,232.3098,235.257,1454072.0
2022-09-15,235.6376,238.3798,233.6175,235.0423,1405955.0
2022-09-16,236.0767,239.5363,235.9987,237.9114,2263554.0
2022-09-17,236.0767,239.5363,235.9987,237.9114,2263554.0
2022-09-18,236.0767,239.5363,235.9987,237.9114,2263554.0
2022-09-19,237.2478,240.6634,236.7306,239.6875,2034544.0
2022-09-20,238.4091,240.4975,236.916,239.8339,1676769.0
2022-09-21,240.9952,241.5612,234.4568,234.4861,1749373.0
2022-09-22,234.2128,236.3646,233.4223,234.408,1372489.0
2022-09-23,233.5297,236.1939,232.544,235.7937,2321407.0
2022-09-24,233.5297,236.1939,232.544,235.7937,2321407.0
2022-09-25,233.5297,236.1939,232.544,235.7937,2321407.0
2022-09-26,235.7937,236.1158,230.9045,232.7099,2134657.0
2022-09-27,233.8224,235.7937,229.2553,230.1629,1620557.0
2022-09-28,232.0463,236.4769,230.4068,235.1984,1362306.0
2022-09-29,234.8764,235.7742,232.5831,233.6956,1700070.0
2022-09-30,233.7737,238.575,231.0997,234.0762,2239104.0
2022-10-01,233.7737,238.575,231.0997,234.0762,2239104.0
2022-10-02,233.7737,238.575,231.0997,234.0762,2239104.0
2022-10-03,236.7073,242.0968,235.426,241.0894,1828013.0
2022-10-04,241.51,243.0064,238.2724,239.7493,2167148.0
2022-10-05,238.869,239.2065,236.0618,237.392,1694061.0
2022-10-06,237.8909,239.319,235.3771,236.3846,1064007.0
2022-10-07,234.8587,235.3477,232.9415,234.262,1595693.0
2022-10-08,234.8587,235.3477,232.9415,234.262,1595693.0
2022-10-09,234.8587,235.3477,232.9415,234.262,1595693.0
2022-10-10,234.5163,235.3208,231.8167,234.3696,1333293.0
2022-10-11,233.5871,238.0376,233.1518,234.3892,1542644.0
2022-10-12,234.8587,236.3846,232.472,232.4818,1270181.0
2022-10-13,228.7454,239.4397,228.4016,236.8638,2062516.0
2022-10-14,238.1354,238.1354,230.0463,231.4254,1474411.0
2022-10-15,238.1354,238.1354,230.0463,231.4254,1474411.0
2022-10-16,238.1354,238.1354,230.0463,231.4254,1474411.0
2022-10-17,234.3403,234.3403,231.044,231.2298,1500209.0
2022-10-18,234.7413,236.6976,230.2419,232.3938,1379648.0
2022-10-19,232.2666,233.9881,230.8456,233.1567,1134758.0
2022-10-20,233.235,234.0322,230.7016,232.0319,1752739.0
2022-10-21,232.2764,234.1544,228.7747,234.1349,2028525.0
2022-10-22,232.2764,234.1544,228.7747,234.1349,2028525.0
2022-10-23,232.2764,234.1544,228.7747,234.1349,2028525.0
2022-10-24,235.7488,240.5318,235.6118,239.6222,1548442.0
2022-10-25,241.6371,245.9409,240.6296,244.9823,2470549.0
2022-10-26,245.7942,248.3275,243.2608,245.0997,1693545.0
2022-10-27,246.5669,250.318,244.5324,247.995,1652559.0
2022-10-28,247.8091,255.8689,247.7455,254.7441,1969410.0
2022-10-29,247.8091,255.8689,247.7455,254.7441,1969410.0
2022-10-30,247.8091,255.8689,247.7455,254.7441,1969410.0
2022-10-31,254.1767,255.194,248.978,249.4719,1765518.0
2022-11-01,249.423,249.9806,246.6158,248.5818,1417414.0
2022-11-02,249.423,250.0588,243.9944,244.2194,1388452.0
2022-11-03,241.0796,245.7697,240.684,243.789,1430180.0
2022-11-04,244.8356,245.892,239.9547,242.6739,1588965.0
2022-11-05,244.8356,245.892,239.9547,242.6739,1588965.0
2022-11-06,244.8356,245.892,239.9547,242.6739,1588965.0
2022-11-07,242.6739,246.6989,242.2436,245.8235,1788702.0
2022-11-08,247.0266,248.6503,243.6325,245.5105,2278403.0
2022-11-09,244.5324,246.3644,236.7465,237.0595,1648671.0
2022-11-10,241.4611,248.5623,237.7637,248.3862,2034520.0
2022-11-11,249.5208,250.3523,240.5514,243.6912,1621756.0
2022-11-12,249.5208,250.3523,240.5514,243.6912,1621756.0
2022-11-13,249.5208,250.3523,240.5514,243.6912,1621756.0
2022-11-14,244.1803,248.6797,241.1774,241.5295,1569170.0
2022-11-15,246.293,252.778,245.7257,251.6336,1979118.0
2022-11-16,245.0997,254.0594,245.0997,250.587,1379984.0
2022-11-17,248.5525,250.587,245.7355,250.3327,1089273.0
2022-11-18,253.0421,253.7561,247.9754,252.064,987072.0
2022-11-19,253.0421,253.7561,247.9754,252.064,987072.0
2022-11-20,253.0421,253.7561,247.9754,252.064,987072.0
2022-11-21,252.9443,254.1034,249.7752,252.0738,1794095.0
2022-11-22,251.4673,252.4161,246.024,251.8292,1765429.0
2022-11-23,251.7999,254.3821,250.5381,250.7239,1183091.0
2022-11-24,251.7999,254.3821,250.5381,250.7239,1183091.0
2022-11-25,250.8511,252.3672,248.9975,251.6043,889040.0
2022-11-26,250.8511,252.3672,248.9975,251.6043,889040.0
2022-11-27,250.8511,252.3672,248.9975,251.6043,889040.0
2022-11-28,250.4109,251.9466,247.2809,247.5646,1819488.0
2022-11-29,247.2222,248.6797,243.0652,247.3201,1520964.0
2022-11-30,246.0778,250.0882,245.3931,250.0882,2146768.0
2022-12-01,234.4185,234.7511,225.2926,231.1711,8226224.0
2022-12-02,228.8823,239.632,228.4617,238.6245,5253693.0
2022-12-03,228.8823,239.632,228.4617,238.6245,5253693.0
2022-12-04,228.8823,239.632,228.4617,238.6245,5253693.0
2022-12-05,237.079,241.4611,236.1303,240.5514,2369608.0
2022-12-06,241.1676,241.6665,235.7097,240.0819,2398867.0
2022-12-07,238.9962,244.8552,238.6636,243.5249,1759170.0
2022-12-08,243.7401,245.3736,241.9403,243.2608,1787414.0
2022-12-09,241.6958,243.2315,237.8029,237.9398,1408808.0
2022-12-10,241.6958,243.2315,237.8029,237.9398,1408808.0
2022-12-11,241.6958,243.2315,237.8029,237.9398,1408808.0
2022-12-12,238.2137,240.9035,236.7465,239.4559,1497252.0
2022-12-13,242.4294,242.8696,237.0301,238.1354,2499235.0
2022-12-14,238.6832,243.1532,237.1084,242.0675,1904764.0
2022-12-15,241.9892,244.503,239.4559,241.4806,2105863.0
2022-12-16,240.6492,244.9823,239.0842,242.8207,4086388.0
2022-12-17,240.6492,244.9823,239.0842,242.8207,4086388.0
2022-12-18,240.6492,244.9823,239.0842,242.8207,4086388.0
2022-12-19,242.5468,244.3563,235.3086,237.1377,2473352.0
2022-12-20,235.7292,238.243,234.399,235.6607,1538956.0
2022-12-21,236.0031,239.6222,232.6188,239.1918,2527258.0
2022-12-22,239.094,240.1797,237.0497,240.1601,1931528.0
2022-12-23,238.9766,243.3391,238.9766,242.136,1452446.0
2022-12-24,238.9766,243.3391,238.9766,242.136,1452446.0
2022-12-25,238.9766,243.3391,238.9766,242.136,1452446.0
2022-12-26,238.9766,243.3391,238.9766,242.136,1452446.0
2022-12-27,242.0186,242.8158,239.2994,241.7643,1643906.0
2022-12-28,242.0479,243.8232,239.4168,239.6515,1196778.0
2022-12-29,240.2677,243.8037,239.6349,242.5859,960106.0
2022-12-30,242.4586,243.7378,239.9784,241.3998,1145845.0
2022-12-31,242.4586,243.7378,239.9784,241.3998,1145845.0
2023-01-01,242.4586,243.7378,239.9784,241.3998,1145845.0
2023-01-02,242.4586,243.7378,239.9784,241.3998,1145845.0
2023-01-03,242.8213,243.4683,239.9,241.8606,1812247.0
2023-01-04,240.841,243.0761,237.7139,238.704,2472115.0
2023-01-05,238.0374,240.9881,236.8365,240.5862,1746297.0
2023-01-06,242.3507,246.0563,240.4489,243.6643,2212788.0
2023-01-07,242.3507,246.0563,240.4489,243.6643,2212788.0
2023-01-08,242.3507,246.0563,240.4489,243.6643,2212788.0
2023-01-09,243.7526,243.7526,235.4004,236.3022,2363088.0
2023-01-10,236.5571,237.6844,233.43,236.9983,1730332.0
2023-01-11,236.7924,237.4002,227.3962,232.1458,3346377.0
2023-01-12,231.9399,231.9399,226.6692,227.9795,2436635.0
2023-01-13,226.7443,229.8813,224.4112,228.9206,1869526.0
2023-01-14,226.7443,229.8813,224.4112,228.9206,1869526.0
2023-01-15,226.7443,229.8813,224.4112,228.9206,1869526.0
2023-01-16,226.7443,229.8813,224.4112,228.9206,1869526.0
2023-01-17,227.4207,229.5381,226.1659,227.4991,1795790.0
2023-01-18,226.7247,228.0187,221.6957,221.7741,2018391.0
2023-01-19,216.9314,222.975,215.712,220.0488,3042599.0
2023-01-20,220.735,226.8129,219.0685,226.0679,2148573.0
2023-01-21,220.735,226.8129,219.0685,226.0679,2148573.0
2023-01-22,220.735,226.8129,219.0685,226.0679,2148573.0
2023-01-23,226.4306,227.0335,223.9014,226.5188,1512508.0
2023-01-24,226.1561,230.4204,225.8032,229.5087,1655603.0
2023-01-25,228.95,233.9887,228.9371,233.724,1870029.0
2023-01-26,234.3808,234.9886,230.5822,232.4693,3039465.0
2023-01-27,233.0966,233.7043,231.0772,231.4595,1230397.0
2023-01-28,233.0966,233.7043,231.0772,231.4595,1230397.0
2023-01-29,233.0966,233.7043,231.0772,231.4595,1230397.0
2023-01-30,231.5184,232.7143,227.9403,228.303,1663242.0
2023-01-31,225.7052,229.048,222.7544,228.999,3089191.0
2023-02-01,228.0187,232.4693,226.3541,230.9694,1166201.0
2023-02-02,229.5774,230.3714,226.3227,226.7541,1896464.0
2023-02-03,225.1072,225.3509,222.0192,223.5975,2013231.0
2023-02-04,225.1072,225.3509,222.0192,223.5975,2013231.0
2023-02-05,225.1072,225.3509,222.0192,223.5975,2013231.0
2023-02-06,225.1856,226.1365,223.4603,223.8426,1414254.0
2023-02-07,222.4211,224.568,220.3723,223.8916,1771035.0
2023-02-08,222.8427,223.9994,221.3703,223.1564,1346851.0
2023-02-09,224.4896,227.058,224.2494,224.4896,1703885.0
2023-02-10,224.7249,226.6168,223.3622,225.068,1170596.0
2023-02-11,224.7249,226.6168,223.3622,225.068,1170596.0
2023-02-12,224.7249,226.6168,223.3622,225.068,1170596.0
2023-02-13,225.8718,228.9206,225.4699,228.9108,1206067.0
2023-02-14,229.1362,229.1362,223.5191,226.8227,1183920.0
2023-02-15,226.1855,227.6069,224.0828,227.5775,1063308.0
2023-02-16,225.7346,227.3913,224.2151,224.3131,1312509.0
2023-02-17,221.7839,223.7347,220.637,223.3328,2470901.0
2023-02-18,221.7839,223.7347,220.637,223.3328,2470901.0
2023-02-19,221.7839,223.7347,220.637,223.3328,2470901.0
2023-02-20,221.7839,223.7347,220.637,223.3328,2470901.0
2023-02-21,220.1468,224.1269,219.74,222.1467,1681915.0
2023-02-22,222.0388,223.2544,220.3821,220.833,1495991.0
2023-02-23,210.7457,214.6767,208.5008,212.8338,4526144.0
2023-02-24,211.3241,212.922,209.1674,210.0301,3213728.0
2023-02-25,211.3241,212.922,209.1674,210.0301,3213728.0
2023-02-26,211.3241,212.922,209.1674,210.0301,3213728.0
2023-02-27,211.1967,212.5593,209.967,211.8437,2484875.0
2023-02-28,212.0201,214.3925,211.2947,212.0397,2002717.0
2023-03-01,210.1085,212.0397,208.9027,209.5792,1934150.0
2023-03-02,209.4027,212.824,208.4028,211.9711,2157164.0
2023-03-03,211.3731,213.4318,210.6354,213.4023,1321344.0
2023-03-04,211.3731,213.4318,210.6354,213.4023,1321344.0
2023-03-05,211.3731,213.4318,210.6354,213.4023,1321344.0
2023-03-06,214.5983,216.2942,212.5691,215.0002,1777105.0
2023-03-07,216.059,217.8333,213.9317,214.9708,1715670.0
2023-03-08,214.9708,215.3482,212.5887,213.3729,1413799.0
2023-03-09,213.0004,215.01,212.4514,213.1769,1572994.0
2023-03-10,213.9023,214.8336,211.6966,211.8339,1436556.0
2023-03-11,213.9023,214.8336,211.6966,211.8339,1436556.0
2023-03-12,213.9023,214.8336,211.6966,211.8339,1436556.0
2023-03-13,212.1966,216.0786,211.9417,212.5299,1610048.0
2023-03-14,213.2651,213.2651,209.2557,211.2653,2765211.0
2023-03-15,209.2066,214.6473,208.8047,214.2552,2637635.0
2023-03-16,211.5594,216.5687,207.3754,207.9126,3081130.0
2023-03-17,207.3637,208.0107,202.9327,204.7169,7689851.0
2023-03-18,207.3637,208.0107,202.9327,204.7169,7689851.0
2023-03-19,207.3637,208.0107,202.9327,204.7169,7689851.0
2023-03-20,204.5306,207.6038,204.0806,206.1873,1886814.0
2023-03-21,207.5793,207.6774,203.815,205.952,1752782.0
2023-03-22,205.5599,206.0305,202.2269,202.3739,1798610.0
2023-03-23,201.1682,202.1485,198.5017,198.8546,2123188.0
2023-03-24,198.5998,202.1583,197.345,201.7563,1809632.0
2023-03-25,198.5998,202.1583,197.345,201.7563,1809632.0
2023-03-26,198.5998,202.1583,197.345,201.7563,1809632.0
2023-03-27,202.619,204.7169,201.0995,201.9524,1583011.0
2023-03-28,203.2366,206.2755,203.0895,204.0306,1525729.0
2023-03-29,204.3443,205.8442,200.9231,203.0601,1878698.0
2023-03-30,204.1483,205.354,202.3837,203.5993,1755160.0
2023-03-31,204.5404,206.354,203.5356,206.3147,2198202.0
2023-04-01,204.5404,206.354,203.5356,206.3147,2198202.0
2023-04-02,204.5404,206.354,203.5356,206.3147,2198202.0
2023-04-03,207.2558,208.8243,205.158,207.697,2235083.0
2023-04-04,207.697,210.2458,207.697,209.9713,1830671.0
2023-04-05,210.7653,211.1231,207.8244,207.8342,1648743.0
2023-04-06,206.7069,208.6822,206.2461,208.2557,1094689.0
2023-04-07,206.7069,208.6822,206.2461,208.2557,1094689.0
2023-04-08,206.7069,208.6822,206.2461,208.2557,1094689.0
2023-04-09,206.7069,208.6822,206.2461,208.2557,1094689.0
2023-04-10,207.4201,213.2593,207.4201,213.0824,1558387.0
2023-04-11,213.7017,215.6579,213.6231,214.9108,1884848.0
2023-04-12,214.6749,215.5203,212.4336,212.5712,1406738.0
2023-04-13,211.775,213.5739,210.4184,212.8956,1495139.0
2023-04-14,212.4139,213.9966,208.2262,209.6123,2503972.0
2023-04-15,212.4139,213.9966,208.2262,209.6123,2503972.0
2023-04-16,212.4139,213.9966,208.2262,209.6123,2503972.0
2023-04-17,210.7723,211.9716,208.8259,209.8974,1394749.0
2023-04-18,210.2316,213.22,209.6811,212.5909,1638782.0
2023-04-19,211.9912,213.0922,211.5538,212.8366,1661212.0
2023-04-20,213.6132,215.7956,212.8366,214.203,1453252.0
2023-04-21,216.8179,217.5945,213.8098,214.5176,1049956.0
2023-04-22,216.8179,217.5945,213.8098,214.5176,1049956.0
2023-04-23,216.8179,217.5945,213.8098,214.5176,1049956.0
2023-04-24,215.3237,219.1182,215.3237,218.6562,1769209.0
2023-04-25,218.8135,219.2067,214.9796,215.7169,2310187.0
2023-04-26,214.5569,216.3264,214.4488,215.54,1203083.0
2023-04-27,215.9135,218.7053,215.8595,217.7911,1214019.0
2023-04-28,218.3908,219.2067,216.3706,217.7027,1345267.0
2023-04-29,218.3908,219.2067,216.3706,217.7027,1345267.0
2023-04-30,218.3908,219.2067,216.3706,217.7027,1345267.0
2023-05-01,217.506,217.624,215.8742,216.3657,1140631.0
2023-05-02,216.6311,216.6311,212.9448,216.5033,1228315.0
2023-05-03,216.8179,217.0833,212.5615,213.4953,1395744.0
2023-05-04,213.7115,214.7929,211.5095,212.8956,1414486.0
2023-05-05,213.1512,216.5132,213.1512,215.2352,1227074.0
2023-05-06,213.1512,216.5132,213.1512,215.2352,1227074.0
2023-05-07,213.1512,216.5132,213.1512,215.2352,1227074.0
2023-05-08,215.2844,216.7589,215.1173,216.2674,1028712.0
2023-05-09,216.7688,217.742,216.0413,216.8671,1246334.0
2023-05-10,216.8671,217.5454,212.0797,214.4783,1709390.0
2023-05-11,213.4461,213.9475,212.1387,213.6034,1482796.0
2023-05-12,213.4559,214.901,212.0699,214.8027,1185823.0
2023-05-13,213.4559,214.901,212.0699,214.8027,1185823.0
2023-05-14,213.4559,214.901,212.0699,214.8027,1185823.0
2023-05-15,215.1664,215.7464,212.6499,214.3407,1207651.0
2023-05-16,212.6793,213.4166,210.5658,211.2933,1752974.0
2023-05-17,211.8143,212.758,209.7794,212.6597,1530780.0
2023-05-18,213.0234,214.6552,210.8607,214.1342,1515521.0
2023-05-19,214.4095,214.4095,210.9443,211.4309,1493551.0
2023-05-20,214.4095,214.4095,210.9443,211.4309,1493551.0
2023-05-21,214.4095,214.4095,210.9443,211.4309,1493551.0
2023-05-22,210.2611,210.5757,207.2727,208.2754,1551251.0
2023-05-23,206.4469,206.6828,203.2004,204.648,1668878.0
2023-05-24,205.8473,205.8866,203.3504,205.3066,1736911.0
2023-05-25,199.7328,201.1828,197.3932,200.1555,2536724.0
2023-05-26,199.3396,202.7605,198.8677,201.6202,2603472.0
2023-05-27,199.3396,202.7605,198.8677,201.6202,2603472.0
2023-05-28,199.3396,202.7605,198.8677,201.6202,2603472.0
2023-05-29,199.3396,202.7605,198.8677,201.6202,2603472.0
2023-05-30,199.3494,200.4602,196.7837,200.3816,3279638.0
2023-05-31,200.3914,201.1975,197.1572,197.6783,7855396.0
2023-06-01,175.8844,176.1596,156.4203,159.1138,18281111.0
2023-06-02,159.4481,164.55,156.7939,163.3016,9002906.0
2023-06-03,159.4481,164.55,156.7939,163.3016,9002906.0
2023-06-04,159.4481,164.55,156.7939,163.3016,9002906.0
2023-06-05,161.1389,161.886,155.6339,156.1746,7181582.0
2023-06-06,152.2916,156.8529,151.2004,154.4444,5339398.0
2023-06-07,154.1004,155.3488,152.0163,152.9011,4145563.0
2023-06-08,154.0807,154.6312,152.1933,153.2058,2988592.0
2023-06-09,151.9524,152.6499,150.1584,150.4533,3269906.0
2023-06-10,151.9524,152.6499,150.1584,150.4533,3269906.0
2023-06-11,151.9524,152.6499,150.1584,150.4533,3269906.0
2023-06-12,151.0923,151.8885,148.7035,151.3774,5031197.0
2023-06-13,152.3112,157.4427,152.154,157.3837,4493884.0
2023-06-14,161.0799,161.8663,158.1111,159.3694,6474804.0
2023-06-15,158.524,161.8565,157.541,160.903,3499537.0
2023-06-16,160.4409,161.8565,159.0172,161.5321,4781508.0
2023-06-17,160.4409,161.8565,159.0172,161.5321,4781508.0
2023-06-18,160.4409,161.8565,159.0172,161.5321,4781508.0
2023-06-19,160.4409,161.8565,159.0172,161.5321,4781508.0
2023-06-20,160.4016,162.5839,159.2515,162.1907,4863012.0
2023-06-21,162.4955,165.0317,161.2274,164.2158,4003818.0
2023-06-22,166.1819,169.6126,163.2033,169.2981,4853470.0
2023-06-23,169.0818,170.1533,167.1452,168.2462,7118658.0
2023-06-24,169.0818,170.1533,167.1452,168.2462,7118658.0
2023-06-25,169.0818,170.1533,167.1452,168.2462,7118658.0
2023-06-26,168.4822,169.0032,164.7171,164.8449,2709018.0
2023-06-27,164.4714,166.7569,163.2229,166.5259,2721993.0
2023-06-28,166.2408,166.8896,163.508,164.2158,2322956.0
2023-06-29,163.1443,165.1497,162.6036,163.9405,1936792.0
2023-06-30,164.668,166.9486,164.4812,166.8995,3308442.0
2023-07-01,164.668,166.9486,164.4812,166.8995,3308442.0
2023-07-02,164.668,166.9486,164.4812,166.8995,3308442.0
2023-07-03,166.8503,168.2589,165.3758,167.6761,1132905.0
2023-07-04,166.8503,168.2589,165.3758,167.6761,1132905.0
2023-07-05,167.4893,167.8333,165.5036,167.273,3013585.0
2023-07-06,166.8405,167.273,165.7493,165.8968,2403681.0
2023-07-07,165.6707,167.8727,164.8548,166.4571,2555518.0
2023-07-08,165.6707,167.8727,164.8548,166.4571,2555518.0
2023-07-09,165.6707,167.8727,164.8548,166.4571,2555518.0
2023-07-10,166.4669,168.4497,165.7271,166.7037,2208813.0
2023-07-11,166.0526,167.8973,165.441,167.5915,2030347.0
2023-07-12,168.1932,168.3313,165.145,166.3288,2649463.0
2023-07-13,166.4866,166.4866,163.2412,163.4187,1981684.0
2023-07-14,163.4483,163.7443,160.4988,160.9525,2340602.0
2023-07-15,163.4483,163.7443,160.4988,160.9525,2340602.0
2023-07-16,163.4483,163.7443,160.4988,160.9525,2340602.0
2023-07-17,160.6961,161.7368,158.7626,158.95,2076786.0
2023-07-18,159.8872,162.6986,159.15,162.2645,2421577.0
2023-07-19,163.468,164.2671,161.4754,164.0007,2327052.0
2023-07-20,164.7209,167.6507,163.7837,166.5064,3106120.0
2023-07-21,165.9638,166.8318,163.6851,164.8294,2591445.0
2023-07-22,165.9638,166.8318,163.6851,164.8294,2591445.0
2023-07-23,165.9638,166.8318,163.6851,164.8294,2591445.0
2023-07-24,166.5064,166.5064,164.4841,165.4015,2175140.0
2023-07-25,165.6481,165.6481,160.9032,162.4618,2439784.0
2023-07-26,163.251,164.4348,162.0771,162.6493,2171636.0
2023-07-27,162.7676,171.1231,162.7676,165.6777,3052317.0
2023-07-28,166.4965,168.795,165.5495,168.282,2125366.0
2023-07-29,166.4965,168.795,165.5495,168.282,2125366.0
2023-07-30,166.4965,168.795,165.5495,168.282,2125366.0
2023-07-31,168.2919,169.4066,165.6975,166.5754,1442934.0
2023-08-01,167.0391,167.6309,165.6185,166.1611,1179146.0
2023-08-02,165.3325,167.8233,164.9452,165.6087,1505967.0
2023-08-03,165.6087,168.1538,165.15,166.5557,1562410.0
2023-08-04,167.1574,167.1574,165.2831,165.5002,1499564.0
2023-08-05,167.1574,167.1574,165.2831,165.5002,1499564.0
2023-08-06,167.1574,167.1574,165.2831,165.5002,1499564.0
2023-08-07,165.5002,167.335,164.2769,164.7011,1480531.0
2023-08-08,163.9711,165.076,162.526,163.034,1278069.0
2023-08-09,163.2313,165.4311,163.1326,164.7899,1670118.0
2023-08-10,165.5594,166.901,164.6567,164.8096,1086974.0
2023-08-11,164.346,164.6814,162.4076,162.6197,1665790.0
2023-08-12,164.346,164.6814,162.4076,162.6197,1665790.0
2023-08-13,164.346,164.6814,162.4076,162.6197,1665790.0
2023-08-14,161.9883,163.0192,160.6615,161.3669,1444759.0
2023-08-15,161.0709,161.1646,158.95,160.3508,1861775.0
2023-08-16,162.7085,164.2269,161.3669,161.4655,2703452.0
2023-08-17,161.6825,162.426,157.7071,158.3285,1772703.0
2023-08-18,158.3976,161.7269,158.2496,160.7848,1618601.0
2023-08-19,158.3976,161.7269,158.2496,160.7848,1618601.0
2023-08-20,158.3976,161.7269,158.2496,160.7848,1618601.0
2023-08-21,160.1535,161.7269,158.8234,160.0844,1998416.0
2023-08-22,159.4334,159.4334,156.6811,157.6676,1578144.0
2023-08-23,159.0191,159.0289,155.5171,156.3655,2777150.0
2023-08-24,154.2939,154.4912,150.5453,150.9103,4520702.0
2023-08-25,151.9165,154.0571,151.5811,152.8832,2237426.0
2023-08-26,151.9165,154.0571,151.5811,152.8832,2237426.0
2023-08-27,151.9165,154.0571,151.5811,152.8832,2237426.0
2023-08-28,152.8733,154.6095,152.7846,154.4517,1965306.0
2023-08-29,154.7575,155.3494,152.4492,152.8931,2668815.0
2023-08-30,153.554,155.6651,152.2913,155.527,4050248.0
2023-08-31,126.8798,137.2377,126.7417,136.6262,19302025.0
2023-09-01,134.7026,134.742,126.8404,128.5075,10694875.0
2023-09-02,134.7026,134.742,126.8404,128.5075,10694875.0
2023-09-03,134.7026,134.742,126.8404,128.5075,10694875.0
2023-09-04,134.7026,134.742,126.8404,128.5075,10694875.0
2023-09-05,128.5075,132.1431,125.4396,125.4988,8064028.0
2023-09-06,124.6702,127.1955,123.95,124.7491,5544042.0
2023-09-07,124.9168,126.0118,121.6417,122.0461,5284193.0
