,CODI US Equity,CODI US Equity,CODI US Equity,CODI US Equity,CODI US Equity
2022-08-14,22.1166,22.695,22.0798,22.6307,173807.0
2022-08-15,22.5389,22.7684,22.4811,22.7684,172231.0
2022-08-16,22.7592,23.0347,22.5664,22.9428,232576.0
2022-08-17,22.6858,22.7409,22.19,22.291,240099.0
2022-08-18,22.3002,22.4104,22.1533,22.2543,191980.0
2022-08-19,22.1717,22.1808,21.6208,21.731,220049.0
2022-08-20,22.1717,22.1808,21.6208,21.731,220049.0
2022-08-21,22.1717,22.1808,21.6208,21.731,220049.0
2022-08-22,21.4831,21.4831,21.1709,21.2444,199926.0
2022-08-23,21.2444,21.4326,21.125,21.1893,274984.0
2022-08-24,21.1434,21.2169,20.9087,21.0516,97443.0
2022-08-25,21.0791,21.2673,20.9827,21.1159,168102.0
2022-08-26,21.1159,21.1618,20.0233,20.106,193125.0
2022-08-27,21.1159,21.1618,20.0233,20.106,193125.0
2022-08-28,21.1159,21.1618,20.0233,20.106,193125.0
2022-08-29,19.8948,20.3722,19.7938,20.1611,226452.0
2022-08-30,20.262,20.262,19.8856,19.9407,133452.0
2022-08-31,19.8948,20.0142,19.1512,19.1512,506363.0
2022-09-01,19.0502,19.0685,18.4167,18.9951,389950.0
2022-09-02,19.2338,19.4174,18.6921,18.7013,217609.0
2022-09-03,19.2338,19.4174,18.6921,18.7013,217609.0
2022-09-04,19.2338,19.4174,18.6921,18.7013,217609.0
2022-09-05,19.2338,19.4174,18.6921,18.7013,217609.0
2022-09-06,18.8757,18.8757,17.6822,18.4075,562528.0
2022-09-07,18.5085,18.7564,18.4305,18.637,225771.0
2022-09-08,18.4626,18.7472,18.1506,18.7013,174362.0
2022-09-09,18.7472,19.1512,18.7472,19.0594,165942.0
2022-09-10,18.7472,19.1512,18.7472,19.0594,165942.0
2022-09-11,18.7472,19.1512,18.7472,19.0594,165942.0
2022-09-12,19.1971,19.4082,18.9676,19.2338,204178.0
2022-09-13,18.8298,19.1879,18.6554,18.7197,245190.0
2022-09-14,18.6829,18.8748,18.3249,18.4626,161038.0
2022-09-15,18.3892,18.7105,18.1229,18.2331,194090.0
2022-09-16,18.0587,18.1229,17.4435,17.4894,721690.0
2022-09-17,18.0587,18.1229,17.4435,17.4894,721690.0
2022-09-18,18.0587,18.1229,17.4435,17.4894,721690.0
2022-09-19,17.214,18.0954,17.214,18.077,312516.0
2022-09-20,17.8291,17.9944,17.7006,17.8567,290790.0
2022-09-21,17.8842,18.2698,17.7373,17.8016,285298.0
2022-09-22,17.7098,17.8291,17.474,17.6088,192902.0
2022-09-23,17.3334,17.4344,17.0405,17.3701,369928.0
2022-09-24,17.3334,17.4344,17.0405,17.3701,369928.0
2022-09-25,17.3334,17.4344,17.0405,17.3701,369928.0
2022-09-26,17.214,17.4619,16.5897,16.6815,345336.0
2022-09-27,16.755,17.1681,16.4153,16.6081,219657.0
2022-09-28,16.7917,17.7281,16.755,17.5445,218340.0
2022-09-29,17.3242,17.3242,16.5622,16.8009,248634.0
2022-09-30,16.7091,17.0164,16.5622,16.5805,166858.0
2022-10-01,16.7091,17.0164,16.5622,16.5805,166858.0
2022-10-02,16.7091,17.0164,16.5622,16.5805,166858.0
2022-10-03,16.6907,17.0396,16.1766,16.8376,327140.0
2022-10-04,17.0947,17.5353,17.0855,17.5262,206283.0
2022-10-05,17.113,17.3885,16.7825,17.2048,185479.0
2022-10-06,17.0029,17.2013,16.8101,16.856,123482.0
2022-10-07,16.6173,16.6173,16.2822,16.452,225568.0
2022-10-08,16.6173,16.6173,16.2822,16.452,225568.0
2022-10-09,16.6173,16.6173,16.2822,16.452,225568.0
2022-10-10,16.452,16.5163,15.8461,16.1858,202536.0
2022-10-11,16.0756,16.1766,15.6808,16.0297,338256.0
2022-10-12,15.9287,16.2317,15.8865,16.0848,180958.0
2022-10-13,15.8277,16.8743,15.7405,16.7733,279004.0
2022-10-14,16.8284,17.0579,16.3602,16.5622,203536.0
2022-10-15,16.8284,17.0579,16.3602,16.5622,203536.0
2022-10-16,16.8284,17.0579,16.3602,16.5622,203536.0
2022-10-17,17.012,17.3885,16.9845,17.2507,264527.0
2022-10-18,17.5721,17.9301,17.3058,17.4068,201961.0
2022-10-19,17.1928,17.3789,16.723,17.0533,161345.0
2022-10-20,16.951,17.3417,16.7742,17.2114,298052.0
2022-10-21,17.3417,17.6487,17.1742,17.4161,234702.0
2022-10-22,17.3417,17.6487,17.1742,17.4161,234702.0
2022-10-23,17.3417,17.6487,17.1742,17.4161,234702.0
2022-10-24,17.4533,17.8162,17.2114,17.6022,145124.0
2022-10-25,17.6394,18.4395,17.4814,18.179,235882.0
2022-10-26,18.1883,18.6535,17.9743,18.486,141116.0
2022-10-27,18.6907,19.2024,18.6674,18.7744,231089.0
2022-10-28,18.7465,19.6955,18.6721,19.5931,266529.0
2022-10-29,18.7465,19.6955,18.6721,19.5931,266529.0
2022-10-30,18.7465,19.6955,18.6721,19.5931,266529.0
2022-10-31,19.3326,19.8536,19.249,19.7978,217406.0
2022-11-01,19.9467,20.2444,19.6769,20.1607,377603.0
2022-11-02,20.0769,20.142,19.3606,19.742,338668.0
2022-11-03,19.4257,19.6024,19.1559,19.1838,124464.0
2022-11-04,18.607,18.8768,17.3975,18.1511,296574.0
2022-11-05,18.607,18.8768,17.3975,18.1511,296574.0
2022-11-06,18.607,18.8768,17.3975,18.1511,296574.0
2022-11-07,18.1139,18.379,17.658,18.0395,258563.0
2022-11-08,17.8813,18.3639,17.8069,17.9092,258638.0
2022-11-09,17.7697,18.3837,17.7464,18.0395,248225.0
2022-11-10,18.5977,18.8023,18.1511,18.607,274768.0
2022-11-11,18.5698,18.8252,18.1418,18.3744,186620.0
2022-11-12,18.5698,18.8252,18.1418,18.3744,186620.0
2022-11-13,18.5698,18.8252,18.1418,18.3744,186620.0
2022-11-14,18.3,18.6805,18.0953,18.1883,228651.0
2022-11-15,18.5325,19.4722,18.4395,19.4536,319466.0
2022-11-16,19.3326,19.3792,18.1697,18.4395,200756.0
2022-11-17,18.1697,18.7558,18.1232,18.7372,138837.0
2022-11-18,19.0815,19.128,18.1046,18.1604,154325.0
2022-11-19,19.0815,19.128,18.1046,18.1604,154325.0
2022-11-20,19.0815,19.128,18.1046,18.1604,154325.0
2022-11-21,18.0488,18.3558,17.928,18.1883,157177.0
2022-11-22,17.8162,18.2627,17.4906,17.4906,256039.0
2022-11-23,17.6022,18.0594,17.4254,17.872,174303.0
2022-11-24,17.6022,18.0594,17.4254,17.872,174303.0
2022-11-25,17.9278,18.0302,17.7883,17.8627,85717.0
2022-11-26,17.9278,18.0302,17.7883,17.8627,85717.0
2022-11-27,17.9278,18.0302,17.7883,17.8627,85717.0
2022-11-28,17.6766,18.0674,17.5045,17.779,481339.0
2022-11-29,17.8999,18.0488,17.4068,17.4254,197434.0
2022-11-30,17.4813,18.1976,17.0719,18.1976,542548.0
2022-12-01,18.1604,18.4487,17.7324,17.8348,280041.0
2022-12-02,17.6208,17.9836,17.4999,17.8162,202156.0
2022-12-03,17.6208,17.9836,17.4999,17.8162,202156.0
2022-12-04,17.6208,17.9836,17.4999,17.8162,202156.0
2022-12-05,17.5836,17.6745,17.1631,17.2208,176250.0
2022-12-06,17.1742,17.1928,16.3555,16.3648,272345.0
2022-12-07,16.2904,16.7286,16.2253,16.3741,216975.0
2022-12-08,16.3462,16.5974,16.2253,16.3741,204908.0
2022-12-09,16.2067,16.7065,16.2067,16.43,192827.0
2022-12-10,16.2067,16.7065,16.2067,16.43,192827.0
2022-12-11,16.2067,16.7065,16.2067,16.43,192827.0
2022-12-12,16.43,16.6625,16.095,16.5137,237485.0
2022-12-13,16.7463,17.3975,16.5788,16.7835,280854.0
2022-12-14,16.6253,16.9696,16.4865,16.6718,216749.0
2022-12-15,16.3369,16.5695,16.002,16.0671,200995.0
2022-12-16,15.8811,16.0113,15.481,15.7694,649086.0
2022-12-17,15.8811,16.0113,15.481,15.7694,649086.0
2022-12-18,15.8811,16.0113,15.481,15.7694,649086.0
2022-12-19,15.7043,15.8903,15.3042,15.388,260408.0
2022-12-20,15.1833,15.6113,15.1833,15.2856,244807.0
2022-12-21,15.4717,15.788,15.3042,15.5554,258516.0
2022-12-22,15.3601,15.6485,15.2019,15.6206,261407.0
2022-12-23,15.6485,16.8672,15.6299,16.7742,393013.0
2022-12-24,15.6485,16.8672,15.6299,16.7742,393013.0
2022-12-25,15.6485,16.8672,15.6299,16.7742,393013.0
2022-12-26,15.6485,16.8672,15.6299,16.7742,393013.0
2022-12-27,16.7742,17.2559,16.6542,16.9882,268423.0
2022-12-28,16.9416,17.1928,16.6253,16.6253,209192.0
2022-12-29,16.6905,17.1244,16.6718,17.0161,188969.0
2022-12-30,16.7742,17.1835,16.7742,16.9603,190536.0
2022-12-31,16.7742,17.1835,16.7742,16.9603,190536.0
2023-01-01,16.7742,17.1835,16.7742,16.9603,190536.0
2023-01-02,16.7742,17.1835,16.7742,16.9603,190536.0
2023-01-03,17.1649,18.1232,17.1649,17.8813,341591.0
2023-01-04,17.9464,18.0488,17.5371,17.6394,310818.0
2023-01-05,17.5557,17.6115,16.8393,17.3603,230018.0
2023-01-06,17.779,18.193,17.565,17.965,288219.0
2023-01-07,17.779,18.193,17.565,17.965,288219.0
2023-01-08,17.779,18.193,17.565,17.965,288219.0
2023-01-09,18.0674,18.8861,18.0302,18.486,254615.0
2023-01-10,18.4209,19.1233,18.4209,19.0908,288564.0
2023-01-11,19.1466,19.3419,18.9605,19.1187,185601.0
2023-01-12,19.3513,19.7792,19.1766,19.7792,223271.0
2023-01-13,19.4629,19.6955,19.3792,19.5838,159310.0
2023-01-14,19.4629,19.6955,19.3792,19.5838,159310.0
2023-01-15,19.4629,19.6955,19.3792,19.5838,159310.0
2023-01-16,19.4629,19.6955,19.3792,19.5838,159310.0
2023-01-17,19.528,19.9932,19.4722,19.8909,262518.0
2023-01-18,19.7685,19.9285,19.1189,19.2225,199858.0
2023-01-19,20.0321,20.0321,19.2131,19.3919,305546.0
2023-01-20,19.4108,19.6743,18.9024,19.5708,273635.0
2023-01-21,19.4108,19.6743,18.9024,19.5708,273635.0
2023-01-22,19.4108,19.6743,18.9024,19.5708,273635.0
2023-01-23,19.6273,20.5027,19.5331,20.2109,289405.0
2023-01-24,20.2392,20.6816,19.9944,20.0132,124143.0
2023-01-25,19.7308,20.2956,19.6461,20.2768,190880.0
2023-01-26,20.3145,20.4651,19.9972,20.1921,236031.0
2023-01-27,20.0321,20.5686,20.0321,20.2015,172772.0
2023-01-28,20.0321,20.5686,20.0321,20.2015,172772.0
2023-01-29,20.0321,20.5686,20.0321,20.2015,172772.0
2023-01-30,20.0509,20.7287,20.0038,20.4368,274188.0
2023-01-31,20.5216,21.0287,20.4463,21.0111,229699.0
2023-02-01,20.9169,21.4158,20.804,21.0864,207171.0
2023-02-02,21.1711,21.4629,20.9499,21.2652,186922.0
2023-02-03,21.4629,21.4817,20.964,21.1334,170139.0
2023-02-04,21.4629,21.4817,20.964,21.1334,170139.0
2023-02-05,21.4629,21.4817,20.964,21.1334,170139.0
2023-02-06,20.964,21.1146,20.7569,21.0487,138027.0
2023-02-07,20.8699,21.3123,20.7569,21.1429,123262.0
2023-02-08,20.8699,21.0205,20.7428,20.7946,122775.0
2023-02-09,20.9546,21.1805,20.2015,20.3333,114336.0
2023-02-10,20.2486,20.7381,20.2109,20.5969,96237.0
2023-02-11,20.2486,20.7381,20.2109,20.5969,96237.0
2023-02-12,20.2486,20.7381,20.2109,20.5969,96237.0
2023-02-13,20.5592,21.0487,20.5404,20.964,98087.0
2023-02-14,20.8228,20.8879,20.4133,20.5592,122729.0
2023-02-15,20.3709,20.7946,20.305,20.7287,97903.0
2023-02-16,20.3804,20.9263,20.2966,20.5686,129502.0
2023-02-17,20.7098,20.7663,20.4368,20.6722,111283.0
2023-02-18,20.7098,20.7663,20.4368,20.6722,111283.0
2023-02-19,20.7098,20.7663,20.4368,20.6722,111283.0
2023-02-20,20.7098,20.7663,20.4368,20.6722,111283.0
2023-02-21,20.5686,20.5686,20.1921,20.2956,162719.0
2023-02-22,20.2956,20.5321,20.0979,20.2862,175382.0
2023-02-23,20.4651,20.5686,20.2392,20.4745,83548.0
2023-02-24,20.145,20.2956,19.9666,20.2392,163936.0
2023-02-25,20.145,20.2956,19.9666,20.2392,163936.0
2023-02-26,20.145,20.2956,19.9666,20.2392,163936.0
2023-02-27,20.2862,20.4745,19.9426,20.0038,178378.0
2023-02-28,20.1262,20.5875,20.0885,20.4933,375788.0
2023-03-01,20.578,20.578,20.0603,20.2486,138646.0
2023-03-02,19.4767,19.5971,17.8858,19.4202,468083.0
2023-03-03,19.4202,19.5802,19.2131,19.5802,227439.0
2023-03-04,19.4202,19.5802,19.2131,19.5802,227439.0
2023-03-05,19.4202,19.5802,19.2131,19.5802,227439.0
2023-03-06,19.5802,19.5802,18.6671,18.8648,228553.0
2023-03-07,18.8271,18.893,18.5024,18.6106,186662.0
2023-03-08,18.6294,18.8648,18.4788,18.7612,183972.0
2023-03-09,18.6765,18.8459,18.074,18.1964,199301.0
2023-03-10,18.027,18.0552,17.2268,17.2833,389389.0
2023-03-11,18.027,18.0552,17.2268,17.2833,389389.0
2023-03-12,18.027,18.0552,17.2268,17.2833,389389.0
2023-03-13,16.7844,17.4104,16.6134,17.0856,238734.0
2023-03-14,17.4998,17.721,17.1515,17.4622,382649.0
2023-03-15,16.9256,17.1703,16.7844,17.0762,244066.0
2023-03-16,16.8314,17.8858,16.7651,17.5375,247686.0
2023-03-17,17.3963,17.4151,16.8503,16.9726,650003.0
2023-03-18,17.3963,17.4151,16.8503,16.9726,650003.0
2023-03-19,17.3963,17.4151,16.8503,16.9726,650003.0
2023-03-20,17.1139,17.3295,16.8503,16.9726,255283.0
2023-03-21,17.3868,17.8924,17.3774,17.4433,250634.0
2023-03-22,17.4151,17.6975,17.2739,17.2739,189958.0
2023-03-23,17.368,17.7351,17.0762,17.1327,195127.0
2023-03-24,17.0385,17.5751,17.0385,17.5563,229692.0
2023-03-25,17.0385,17.5751,17.0385,17.5563,229692.0
2023-03-26,17.0385,17.5751,17.0385,17.5563,229692.0
2023-03-27,17.8575,17.8952,17.5751,17.6693,195615.0
2023-03-28,17.6222,17.8952,17.3774,17.8858,319629.0
2023-03-29,18.0834,18.0834,17.4527,17.8105,176540.0
2023-03-30,17.9422,17.9692,17.4716,17.5751,181563.0
2023-03-31,17.6693,17.9893,17.6693,17.9611,226367.0
2023-04-01,17.6693,17.9893,17.6693,17.9611,226367.0
2023-04-02,17.6693,17.9893,17.6693,17.9611,226367.0
2023-04-03,17.9046,18.0176,17.4622,17.8105,233559.0
2023-04-04,17.9611,17.9799,17.3586,17.5939,206386.0
2023-04-05,17.5092,17.6034,17.3774,17.5092,143316.0
2023-04-06,17.5751,17.754,17.4339,17.5751,124972.0
2023-04-07,17.5751,17.754,17.4339,17.5751,124972.0
2023-04-08,17.5751,17.754,17.4339,17.5751,124972.0
2023-04-09,17.5751,17.754,17.4339,17.5751,124972.0
2023-04-10,17.5092,17.9046,17.5092,17.7822,295397.0
2023-04-11,17.8481,17.9799,17.6693,17.7916,138547.0
2023-04-12,17.9987,17.9987,17.6316,17.7351,121987.0
2023-04-13,17.8387,18.1964,17.7351,18.0929,159562.0
2023-04-14,18.1399,18.347,17.9517,18.2152,156421.0
2023-04-15,18.1399,18.347,17.9517,18.2152,156421.0
2023-04-16,18.1399,18.347,17.9517,18.2152,156421.0
2023-04-17,18.2152,18.4506,18.1399,18.3753,150025.0
2023-04-18,18.5447,18.5937,18.0929,18.2529,160985.0
2023-04-19,18.0431,18.2624,17.9286,18.148,138543.0
2023-04-20,17.9954,18.3483,17.8714,17.9668,116495.0
2023-04-21,17.9668,18.1097,17.881,17.9859,113430.0
2023-04-22,17.9668,18.1097,17.881,17.9859,113430.0
2023-04-23,17.9668,18.1097,17.881,17.9859,113430.0
2023-04-24,17.9668,18.1683,17.8905,17.9954,82451.0
2023-04-25,17.8524,18.0812,17.7293,17.8047,111806.0
2023-04-26,17.6425,17.9191,17.4041,17.5281,172081.0
2023-04-27,17.5567,18.0431,17.5567,17.9859,131765.0
2023-04-28,17.9382,18.3766,17.9382,18.1766,154213.0
2023-04-29,17.9382,18.3766,17.9382,18.1766,154213.0
2023-04-30,17.9382,18.3766,17.9382,18.1766,154213.0
2023-05-01,18.1098,18.29,17.7666,17.8905,122194.0
2023-05-02,17.8237,17.8237,17.2094,17.4232,124933.0
2023-05-03,17.5663,17.8142,17.2992,17.3088,134177.0
2023-05-04,18.8251,18.8251,17.5567,17.9286,222993.0
2023-05-05,18.1098,18.291,17.8142,18.1194,187534.0
2023-05-06,18.1098,18.291,17.8142,18.1194,187534.0
2023-05-07,18.1098,18.291,17.8142,18.1194,187534.0
2023-05-08,18.1194,18.1957,17.8333,17.9954,129604.0
2023-05-09,17.8905,18.0812,17.8333,17.9,93868.0
2023-05-10,18.1194,18.2624,17.8619,18.1289,392144.0
2023-05-11,18.0908,18.7679,18.0908,18.7679,184000.0
2023-05-12,18.9967,19.4354,18.9777,19.2351,286548.0
2023-05-13,18.9967,19.4354,18.9777,19.2351,286548.0
2023-05-14,18.9967,19.4354,18.9777,19.2351,286548.0
2023-05-15,19.2351,19.2351,18.7011,18.7106,150789.0
2023-05-16,18.7965,18.8918,18.6153,18.7297,103841.0
2023-05-17,18.8918,19.2924,18.7106,19.2161,125397.0
2023-05-18,19.0826,19.4068,19.054,19.321,95251.0
2023-05-19,19.4545,19.4545,19.011,19.073,139787.0
2023-05-20,19.4545,19.4545,19.011,19.073,139787.0
2023-05-21,19.4545,19.4545,19.011,19.073,139787.0
2023-05-22,19.1207,19.2542,19.0063,19.1875,118995.0
2023-05-23,19.1398,19.5689,18.9967,19.3114,119074.0
2023-05-24,19.1493,19.1779,18.7106,19.1112,276424.0
2023-05-25,19.0444,19.0635,18.6296,18.8728,163504.0
2023-05-26,18.8346,19.1684,18.7965,18.9967,101233.0
2023-05-27,18.8346,19.1684,18.7965,18.9967,101233.0
2023-05-28,18.8346,19.1684,18.7965,18.9967,101233.0
2023-05-29,18.8346,19.1684,18.7965,18.9967,101233.0
2023-05-30,18.9967,19.0816,18.8155,18.9014,104522.0
2023-05-31,18.8823,19.0158,18.4627,18.7106,292130.0
2023-06-01,18.7583,18.9395,18.539,18.6916,83624.0
2023-06-02,19.0158,19.5022,18.7679,19.4545,178915.0
2023-06-03,19.0158,19.5022,18.7679,19.4545,178915.0
2023-06-04,19.0158,19.5022,18.7679,19.4545,178915.0
2023-06-05,19.34,19.5975,19.2304,19.3591,113131.0
2023-06-06,19.3782,20.0887,19.3591,19.9599,173300.0
2023-06-07,20.0553,20.7324,20.0553,20.637,226652.0
2023-06-08,20.5321,20.6847,20.3032,20.37,201985.0
2023-06-09,20.2651,20.3128,19.8073,19.9122,114569.0
2023-06-10,20.2651,20.3128,19.8073,19.9122,114569.0
2023-06-11,20.2651,20.3128,19.8073,19.9122,114569.0
2023-06-12,19.8932,20.2079,19.8455,20.1125,144449.0
2023-06-13,20.2556,20.6466,20.2556,20.3986,133019.0
2023-06-14,20.3891,20.6847,20.3318,20.4081,136867.0
2023-06-15,20.3509,20.5893,20.2746,20.5893,136494.0
2023-06-16,20.8277,20.904,20.3318,20.4463,273579.0
2023-06-17,20.8277,20.904,20.3318,20.4463,273579.0
2023-06-18,20.8277,20.904,20.3318,20.4463,273579.0
2023-06-19,20.8277,20.904,20.3318,20.4463,273579.0
2023-06-20,20.3223,20.3891,20.0171,20.3795,140663.0
2023-06-21,20.3605,20.4081,20.0982,20.1602,107811.0
2023-06-22,20.1602,20.1602,19.9599,20.0362,157803.0
2023-06-23,19.8073,19.8932,19.4259,19.6929,497535.0
2023-06-24,19.8073,19.8932,19.4259,19.6929,497535.0
2023-06-25,19.8073,19.8932,19.4259,19.6929,497535.0
2023-06-26,19.6929,20.1888,19.6929,20.0458,176181.0
2023-06-27,20.0553,20.2651,19.9408,20.1411,163453.0
2023-06-28,20.1411,20.513,20.1411,20.513,107446.0
2023-06-29,20.5893,20.8468,20.5416,20.7896,124521.0
2023-06-30,20.9422,21.2283,20.6084,20.6847,210831.0
2023-07-01,20.9422,21.2283,20.6084,20.6847,210831.0
2023-07-02,20.9422,21.2283,20.6084,20.6847,210831.0
2023-07-03,20.5512,20.6752,20.3605,20.5512,80613.0
2023-07-04,20.5512,20.6752,20.3605,20.5512,80613.0
2023-07-05,20.37,20.7991,20.3223,20.6466,136855.0
2023-07-06,20.3795,20.5416,20.1125,20.494,219039.0
2023-07-07,20.4558,20.8373,20.4558,20.4749,122978.0
2023-07-08,20.4558,20.8373,20.4558,20.4749,122978.0
2023-07-09,20.4558,20.8373,20.4558,20.4749,122978.0
2023-07-10,20.3986,20.7515,20.3319,20.7038,149301.0
2023-07-11,20.8659,20.9803,20.7515,20.9326,106860.0
2023-07-12,21.1138,21.3141,20.9899,21.028,115969.0
2023-07-13,20.9231,21.1234,20.9231,21.0757,86239.0
2023-07-14,21.0471,21.1234,20.823,21.1043,93626.0
2023-07-15,21.0471,21.1234,20.823,21.1043,93626.0
2023-07-16,21.0471,21.1234,20.823,21.1043,93626.0
2023-07-17,20.9803,21.7242,20.9803,21.6956,151625.0
2023-07-18,21.6956,21.8482,21.3809,21.5239,107347.0
2023-07-19,21.6589,21.7312,21.2635,21.3696,137751.0
2023-07-20,21.2925,21.7361,21.2394,21.6686,113458.0
2023-07-21,21.8229,21.8229,21.4096,21.4853,129642.0
2023-07-22,21.8229,21.8229,21.4096,21.4853,129642.0
2023-07-23,21.8229,21.8229,21.4096,21.4853,129642.0
2023-07-24,21.4468,21.6782,21.2732,21.3311,76752.0
2023-07-25,21.3311,21.5528,21.33,21.4468,68930.0
2023-07-26,21.495,21.6975,21.495,21.63,82972.0
2023-07-27,21.6975,21.7071,21.3986,21.5046,139067.0
2023-07-28,21.6011,21.7361,21.3408,21.4275,87606.0
2023-07-29,21.6011,21.7361,21.3408,21.4275,87606.0
2023-07-30,21.6011,21.7361,21.3408,21.4275,87606.0
2023-07-31,21.4275,21.7264,21.36,21.7264,117344.0
2023-08-01,21.5914,21.8807,21.5818,21.5914,77542.0
2023-08-02,21.36,21.4661,21.196,21.3311,89130.0
2023-08-03,21.4371,21.9386,20.926,21.5721,174490.0
2023-08-04,21.5625,21.765,21.3744,21.3889,127309.0
2023-08-05,21.5625,21.765,21.3744,21.3889,127309.0
2023-08-06,21.5625,21.765,21.3744,21.3889,127309.0
2023-08-07,21.4178,21.4507,21.0996,21.3311,82622.0
2023-08-08,21.4275,21.4275,20.8585,21.1285,106597.0
2023-08-09,21.0418,21.4323,21.0399,21.3889,100967.0
2023-08-10,21.4564,21.6107,20.9646,21.0128,92580.0
2023-08-11,20.9453,21.2539,20.8778,21.2539,112143.0
2023-08-12,20.9453,21.2539,20.8778,21.2539,112143.0
2023-08-13,20.9453,21.2539,20.8778,21.2539,112143.0
2023-08-14,20.926,21.0032,20.6174,20.8296,95875.0
2023-08-15,20.6849,20.8392,20.5789,20.5885,109738.0
2023-08-16,20.5692,20.7235,20.4246,20.4246,89898.0
2023-08-17,20.4246,20.5114,20.1256,20.1449,93298.0
2023-08-18,19.9617,20.574,19.9617,20.3571,102695.0
2023-08-19,19.9617,20.574,19.9617,20.3571,102695.0
2023-08-20,19.9617,20.574,19.9617,20.3571,102695.0
2023-08-21,20.3185,20.5114,20.116,20.1642,66201.0
2023-08-22,19.8556,20.2414,19.8122,19.8749,113816.0
2023-08-23,19.8749,20.1748,19.8556,20.0196,105986.0
2023-08-24,19.9231,20.3063,19.8267,19.8556,89105.0
2023-08-25,19.9231,20.169,19.8624,20.0003,102424.0
2023-08-26,19.9231,20.169,19.8624,20.0003,102424.0
2023-08-27,19.9231,20.169,19.8624,20.0003,102424.0
2023-08-28,19.9521,20.251,19.9521,20.0292,92608.0
2023-08-29,19.9424,20.2269,19.9424,20.0678,134547.0
2023-08-30,19.9521,20.2896,19.9521,20.1546,91442.0
2023-08-31,20.1353,20.3523,19.9135,19.9135,226688.0
2023-09-01,20.2221,20.5982,20.1739,20.3281,157001.0
2023-09-02,20.2221,20.5982,20.1739,20.3281,157001.0
2023-09-03,20.2221,20.5982,20.1739,20.3281,157001.0
2023-09-04,20.2221,20.5982,20.1739,20.3281,157001.0
2023-09-05,20.1931,20.1931,19.576,19.6338,178347.0
2023-09-06,19.4892,19.7495,19.1902,19.3156,164439.0
2023-09-07,19.2577,19.3445,19.0938,19.0938,104341.0
2023-09-08,19.0745,19.4024,19.0552,19.3349,99957.0
2023-09-09,19.0745,19.4024,19.0552,19.3349,99957.0
2023-09-10,19.0745,19.4024,19.0552,19.3349,99957.0
2023-09-11,19.7013,19.7688,19.277,19.3445,133689.0
2023-09-12,19.3542,19.4699,19.2384,19.2867,84922.0
2023-09-13,19.1902,19.3349,19.0167,19.0842,158626.0
2023-09-14,19.142,19.5663,19.0842,19.4699,123329.0
2023-09-15,19.3445,19.5277,18.9974,19.0456,319934.0
2023-09-16,19.3445,19.5277,18.9974,19.0456,319934.0
2023-09-17,19.3445,19.5277,18.9974,19.0456,319934.0
2023-09-18,18.9588,19.1806,18.7949,18.8141,141717.0
2023-09-19,18.8334,19.0167,18.7852,18.9106,158309.0
2023-09-20,18.9588,19.0938,18.5827,18.602,123472.0
2023-09-21,18.5152,18.5827,18.0861,18.1102,151671.0
2023-09-22,18.1873,18.2548,17.9077,18.0234,150112.0
2023-09-23,18.1873,18.2548,17.9077,18.0234,150112.0
2023-09-24,18.1873,18.2548,17.9077,18.0234,150112.0
2023-09-25,17.9559,18.0957,17.7437,17.927,210189.0
2023-09-26,17.8498,18.4718,17.7341,18.1488,267857.0
2023-09-27,18.303,18.3223,17.8305,18.0137,189053.0
2023-09-28,18.0234,18.2838,18.0234,18.2741,123875.0
2023-09-29,18.3416,18.3416,17.9511,18.1005,208646.0
2023-09-30,18.3416,18.3416,17.9511,18.1005,208646.0
2023-10-01,18.3416,18.3416,17.9511,18.1005,208646.0
2023-10-02,18.0812,18.1777,17.8402,17.8498,114956.0
2023-10-03,17.6666,17.7437,17.3676,17.4834,143011.0
2023-10-04,17.358,17.7437,17.358,17.6666,135728.0
2023-10-05,17.7244,17.7727,17.4737,17.6087,272286.0
2023-10-06,17.4641,17.9173,17.4641,17.6955,218503.0
2023-10-07,17.4641,17.9173,17.4641,17.6955,218503.0
2023-10-08,17.4641,17.9173,17.4641,17.6955,218503.0
2023-10-09,17.5894,17.8498,17.4834,17.7148,210648.0
2023-10-10,17.8209,18.0812,17.6959,17.9752,195043.0
2023-10-11,18.0909,18.1777,17.8546,17.9848,120349.0
2023-10-12,17.9559,17.9752,17.601,17.9077,211888.0
2023-10-13,17.9366,17.9945,17.5316,17.6184,138616.0
2023-10-14,17.9366,17.9945,17.5316,17.6184,138616.0
2023-10-15,17.9366,17.9945,17.5316,17.6184,138616.0
2023-10-16,17.7148,17.8498,17.5123,17.7919,147934.0
2023-10-17,17.7244,18.1584,17.7244,18.033,192984.0
2023-10-18,17.8962,17.9254,17.5834,17.6323,140148.0
2023-10-19,17.603,17.6128,17.1827,17.2902,198364.0
2023-10-20,17.2707,17.5932,17.2511,17.5052,199619.0
2023-10-21,17.2707,17.5932,17.2511,17.5052,199619.0
2023-10-22,17.2707,17.5932,17.2511,17.5052,199619.0
2023-10-23,17.3782,17.5003,17.1729,17.3293,182482.0
2023-10-24,17.4759,17.4857,17.1534,17.2511,141077.0
2023-10-25,17.1436,17.4759,17.1436,17.3489,146908.0
2023-10-26,17.3879,17.5443,17.212,17.3879,188879.0
2023-10-27,17.3586,17.3977,16.6256,16.7429,232685.0
2023-10-28,17.3586,17.3977,16.6256,16.7429,232685.0
