,BR US Equity,BR US Equity,BR US Equity,BR US Equity,BR US Equity
2022-08-08,163.6203,164.095,161.8665,162.3607,259570.0
2022-08-09,162.4576,164.2404,161.6049,163.7462,316984.0
2022-08-10,166.6917,166.7402,164.4148,165.219,400160.0
2022-08-11,165.8972,166.0522,164.0708,164.4535,484063.0
2022-08-12,165.7519,177.6308,165.7519,177.5242,977321.0
2022-08-13,165.7519,177.6308,165.7519,177.5242,977321.0
2022-08-14,165.7519,177.6308,165.7519,177.5242,977321.0
2022-08-15,176.0224,177.4273,172.0111,172.6021,1063693.0
2022-08-16,171.6526,174.1524,170.6158,171.8076,929472.0
2022-08-17,169.9667,173.0187,169.705,172.1079,592216.0
2022-08-18,172.4471,172.6409,169.9376,171.6429,409117.0
2022-08-19,170.8774,171.1778,169.2109,170.5577,389576.0
2022-08-20,170.8774,171.1778,169.2109,170.5577,389576.0
2022-08-21,170.8774,171.1778,169.2109,170.5577,389576.0
2022-08-22,168.6877,169.8891,168.3679,169.2206,334852.0
2022-08-23,168.1645,169.5113,167.9513,168.2614,342471.0
2022-08-24,168.7846,169.6372,167.7527,169.0656,477351.0
2022-08-25,169.6954,171.1293,168.7555,170.9937,397300.0
2022-08-26,170.8581,171.3813,168.2323,168.5811,954319.0
2022-08-27,170.8581,171.3813,168.2323,168.5811,954319.0
2022-08-28,170.8581,171.3813,168.2323,168.5811,954319.0
2022-08-29,167.089,169.487,165.9263,168.4358,493917.0
2022-08-30,168.804,169.831,165.7906,167.2246,485113.0
2022-08-31,167.9029,168.6392,164.7345,165.8488,667470.0
2022-09-01,165.7422,166.4495,163.9982,166.372,450024.0
2022-09-02,166.7402,166.7402,160.7329,161.3046,525054.0
2022-09-03,166.7402,166.7402,160.7329,161.3046,525054.0
2022-09-04,166.7402,166.7402,160.7329,161.3046,525054.0
2022-09-05,166.7402,166.7402,160.7329,161.3046,525054.0
2022-09-06,161.3627,164.2791,161.0042,162.6514,439399.0
2022-09-07,163.1843,164.9089,162.6998,164.2888,527466.0
2022-09-08,163.3199,165.7906,163.3199,165.6259,339166.0
2022-09-09,166.4592,167.5831,165.2965,167.0502,423724.0
2022-09-10,166.4592,167.5831,165.2965,167.0502,423724.0
2022-09-11,166.4592,167.5831,165.2965,167.0502,423724.0
2022-09-12,167.525,168.1935,166.4447,167.6606,403266.0
2022-09-13,164.4826,165.2771,162.5642,163.2618,337429.0
2022-09-14,163.5878,164.3809,161.301,162.2741,349566.0
2022-09-15,161.7292,163.4516,158.5374,159.2089,418325.0
2022-09-16,159.2186,161.1064,157.2915,159.2283,863402.0
2022-09-17,159.2186,161.1064,157.2915,159.2283,863402.0
2022-09-18,159.2186,161.1064,157.2915,159.2283,863402.0
2022-09-19,158.4401,160.7269,158.423,160.6296,248656.0
2022-09-20,159.8414,159.8414,156.3577,157.7492,367264.0
2022-09-21,158.8975,160.0652,155.5597,155.6571,374238.0
2022-09-22,155.19,155.7349,152.874,152.9421,442020.0
2022-09-23,151.5214,151.5214,148.2128,150.2855,587651.0
2022-09-24,151.5214,151.5214,148.2128,150.2855,587651.0
2022-09-25,151.5214,151.5214,148.2128,150.2855,587651.0
2022-09-26,149.8574,150.8207,148.3491,149.0886,561579.0
2022-09-27,150.6748,150.6942,144.9043,145.3325,797390.0
2022-09-28,143.036,145.8482,141.0654,144.8848,1690887.0
2022-09-29,144.5248,144.8362,141.4449,142.9484,814164.0
2022-09-30,143.4836,144.0966,140.3307,140.4378,781638.0
2022-10-01,143.4836,144.0966,140.3307,140.4378,781638.0
2022-10-02,143.4836,144.0966,140.3307,140.4378,781638.0
2022-10-03,142.0045,145.6633,141.3963,144.9043,848084.0
2022-10-04,146.2861,148.7587,146.0623,148.3588,604767.0
2022-10-05,145.6244,147.8528,145.0016,146.5196,472270.0
2022-10-06,146.4905,146.9186,141.1287,141.5276,548832.0
2022-10-07,140.1264,140.2723,137.3385,139.0268,622840.0
2022-10-08,140.1264,140.2723,137.3385,139.0268,622840.0
2022-10-09,140.1264,140.2723,137.3385,139.0268,622840.0
2022-10-10,139.8247,140.6032,137.6596,139.669,605087.0
2022-10-11,139.5912,140.4475,137.752,138.5694,567965.0
2022-10-12,138.8127,139.0754,135.8837,135.9129,493418.0
2022-10-13,133.013,139.8247,132.0691,138.8711,885231.0
2022-10-14,140.5351,141.4936,135.2122,135.3582,697797.0
2022-10-15,140.5351,141.4936,135.2122,135.3582,697797.0
2022-10-16,140.5351,141.4936,135.2122,135.3582,697797.0
2022-10-17,137.2947,139.4744,137.2947,138.9489,454629.0
2022-10-18,141.9655,143.1138,140.5156,141.6444,464842.0
2022-10-19,140.8562,141.5958,138.4137,139.6398,375631.0
2022-10-20,140.214,140.3988,133.7331,136.6232,772406.0
2022-10-21,136.1075,137.4698,134.1564,137.1974,509709.0
2022-10-22,136.1075,137.4698,134.1564,137.1974,509709.0
2022-10-23,136.1075,137.4698,134.1564,137.1974,509709.0
2022-10-24,138.7251,139.1436,135.7766,138.5694,624833.0
2022-10-25,138.6765,140.7589,137.9758,140.5059,446957.0
2022-10-26,140.6908,142.4716,139.017,140.4475,520608.0
2022-10-27,141.0898,142.5202,140.2091,141.0995,502080.0
2022-10-28,141.1384,145.0308,141.1384,144.8946,476132.0
2022-10-29,141.1384,145.0308,141.1384,144.8946,476132.0
2022-10-30,141.1384,145.0308,141.1384,144.8946,476132.0
2022-10-31,144.1647,146.6559,143.5906,146.0234,654922.0
2022-11-01,147.2981,147.2981,144.5345,145.5757,616021.0
2022-11-02,142.6564,142.744,133.9277,134.025,1126725.0
2022-11-03,132.3416,133.8499,129.5099,130.3078,1016914.0
2022-11-04,131.9913,132.2602,127.8167,129.8504,970044.0
2022-11-05,131.9913,132.2602,127.8167,129.8504,970044.0
2022-11-06,131.9913,132.2602,127.8167,129.8504,970044.0
2022-11-07,130.5024,132.2978,129.7775,131.855,588129.0
2022-11-08,132.7892,135.582,131.9037,132.8184,803220.0
2022-11-09,132.2053,133.3487,129.9186,130.1424,663819.0
2022-11-10,135.4652,137.787,134.6673,137.4406,827273.0
2022-11-11,138.3553,138.4916,134.8619,136.2243,720024.0
2022-11-12,138.3553,138.4916,134.8619,136.2243,720024.0
2022-11-13,138.3553,138.4916,134.8619,136.2243,720024.0
2022-11-14,135.8447,139.0462,135.6696,137.5185,572703.0
2022-11-15,139.6398,140.7784,137.7423,138.764,528856.0
2022-11-16,139.2117,140.2918,138.7057,139.1144,472688.0
2022-11-17,137.3141,139.5133,136.6719,138.7348,546199.0
2022-11-18,140.6032,140.9827,138.0148,140.7102,685594.0
2022-11-19,140.6032,140.9827,138.0148,140.7102,685594.0
2022-11-20,140.6032,140.9827,138.0148,140.7102,685594.0
2022-11-21,141.878,144.408,141.878,143.143,922851.0
2022-11-22,143.2208,144.6902,142.3159,144.3691,701373.0
2022-11-23,143.396,144.807,142.7051,144.4372,623238.0
2022-11-24,143.396,144.807,142.7051,144.4372,623238.0
2022-11-25,144.2523,145.3422,143.8047,144.5248,257884.0
2022-11-26,144.2523,145.3422,143.8047,144.5248,257884.0
2022-11-27,144.2523,145.3422,143.8047,144.5248,257884.0
2022-11-28,143.3084,143.9701,142.0045,142.5591,563766.0
2022-11-29,142.2867,142.5591,138.2045,138.9781,738292.0
2022-11-30,138.8127,145.3422,138.8127,145.0989,1773572.0
2022-12-01,145.6049,147.2213,144.0577,145.8287,443379.0
2022-12-02,144.155,145.5012,142.6856,144.9822,359911.0
2022-12-03,144.155,145.5012,142.6856,144.9822,359911.0
2022-12-04,144.155,145.5012,142.6856,144.9822,359911.0
2022-12-05,143.2598,143.4398,140.5935,141.08,340450.0
2022-12-06,140.6713,141.1287,138.3067,139.4744,410074.0
2022-12-07,139.4744,140.2772,137.9077,138.5597,288915.0
2022-12-08,139.3868,141.333,138.6765,140.9243,470342.0
2022-12-09,140.4767,141.0508,137.9661,138.2872,721978.0
2022-12-10,140.4767,141.0508,137.9661,138.2872,721978.0
2022-12-11,140.4767,141.0508,137.9661,138.2872,721978.0
2022-12-12,138.764,141.2357,138.6765,141.226,426261.0
2022-12-13,145.167,145.7704,140.5254,141.2941,491151.0
2022-12-14,140.6339,141.3479,136.9567,137.7489,657220.0
2022-12-15,135.6169,136.5606,131.4213,131.9886,853639.0
2022-12-16,130.815,131.9886,128.925,130.414,1422685.0
2022-12-17,130.815,131.9886,128.925,130.414,1422685.0
2022-12-18,130.815,131.9886,128.925,130.414,1422685.0
2022-12-19,130.0326,132.4776,129.3382,130.2771,709471.0
2022-12-20,129.9348,131.0302,129.4605,130.4727,534685.0
2022-12-21,130.7954,133.4262,130.1597,133.3284,539222.0
2022-12-22,131.5974,132.634,129.4165,131.4409,483944.0
2022-12-23,131.3529,131.9592,130.5705,131.5191,377240.0
2022-12-24,131.3529,131.9592,130.5705,131.5191,377240.0
2022-12-25,131.3529,131.9592,130.5705,131.5191,377240.0
2022-12-26,131.3529,131.9592,130.5705,131.5191,377240.0
2022-12-27,131.5094,132.9274,130.3945,132.4873,333789.0
2022-12-28,132.634,133.2306,130.238,130.4336,424073.0
2022-12-29,131.4116,134.326,131.4018,133.6511,361999.0
2022-12-30,132.7905,132.7905,129.5143,131.1769,387386.0
2022-12-31,132.7905,132.7905,129.5143,131.1769,387386.0
2023-01-01,132.7905,132.7905,129.5143,131.1769,387386.0
2023-01-02,132.7905,132.7905,129.5143,131.1769,387386.0
2023-01-03,132.0081,133.3994,130.5118,131.5974,436722.0
2023-01-04,132.9177,134.8638,132.5803,133.6609,458442.0
2023-01-05,133.0448,133.0937,129.7783,130.0913,457467.0
2023-01-06,131.6952,134.4042,130.0522,134.0815,365800.0
2023-01-07,131.6952,134.4042,130.0522,134.0815,365800.0
2023-01-08,131.6952,134.4042,130.0522,134.0815,365800.0
2023-01-09,134.4238,137.123,134.0032,135.6071,535397.0
2023-01-10,135.2355,136.1303,134.0619,135.969,301348.0
2023-01-11,137.299,140.4677,137.2599,140.409,490279.0
2023-01-12,140.3895,141.9738,139.2161,141.7977,419817.0
2023-01-13,141.0056,141.6119,140.321,140.9371,461987.0
2023-01-14,141.0056,141.6119,140.321,140.9371,461987.0
2023-01-15,141.0056,141.6119,140.321,140.9371,461987.0
2023-01-16,141.0056,141.6119,140.321,140.9371,461987.0
2023-01-17,140.9176,142.0325,139.8809,141.9444,558365.0
2023-01-18,142.5019,143.9102,140.5557,140.8295,605915.0
2023-01-19,139.5679,141.299,138.4922,139.2061,399484.0
2023-01-20,140.2623,143.3332,138.6057,143.0691,321309.0
2023-01-21,140.2623,143.3332,138.6057,143.0691,321309.0
2023-01-22,140.2623,143.3332,138.6057,143.0691,321309.0
2023-01-23,143.0789,147.2647,142.7855,146.8344,463260.0
2023-01-24,147.1278,148.4823,145.5239,146.9517,577567.0
2023-01-25,145.338,146.2965,142.9713,145.7097,613298.0
2023-01-26,146.6974,148.1155,145.7586,147.6167,330694.0
2023-01-27,147.3625,147.3625,144.7121,146.1693,564300.0
2023-01-28,147.3625,147.3625,144.7121,146.1693,564300.0
2023-01-29,147.3625,147.3625,144.7121,146.1693,564300.0
2023-01-30,145.4456,147.5972,145.4456,146.6681,628612.0
2023-01-31,146.7952,148.184,145.6021,147.0495,806965.0
2023-02-01,147.0006,150.9028,146.7072,150.003,749185.0
2023-02-02,153.0054,154.003,147.9232,149.915,1038492.0
2023-02-03,148.6436,151.0592,147.871,150.1986,726574.0
2023-02-04,148.6436,151.0592,147.871,150.1986,726574.0
2023-02-05,148.6436,151.0592,147.871,150.1986,726574.0
2023-02-06,149.0055,149.1375,145.4114,145.7488,444959.0
2023-02-07,144.5361,147.5874,144.2818,147.3234,462974.0
2023-02-08,146.2476,146.7463,143.0496,143.5288,677882.0
2023-02-09,143.5288,145.0862,141.5728,142.4628,593247.0
2023-02-10,141.8075,143.0056,141.387,142.8344,469412.0
2023-02-11,141.8075,143.0056,141.387,142.8344,469412.0
2023-02-12,141.8075,143.0056,141.387,142.8344,469412.0
2023-02-13,143.1963,144.4676,143.074,144.4187,408771.0
2023-02-14,143.7146,144.6241,140.986,141.3674,479156.0
2023-02-15,140.2036,142.0863,140.2036,141.4848,509425.0
2023-02-16,139.6168,141.475,139.4408,140.4286,320368.0
2023-02-17,140.321,141.1229,139.5973,140.6926,286659.0
2023-02-18,140.321,141.1229,139.5973,140.6926,286659.0
2023-02-19,140.321,141.1229,139.5973,140.6926,286659.0
2023-02-20,140.321,141.1229,139.5973,140.6926,286659.0
2023-02-21,139.3626,140.0863,138.2672,139.6364,588508.0
2023-02-22,139.8516,140.5166,139.1768,139.7146,463708.0
2023-02-23,140.3308,140.8882,138.3357,139.7929,499370.0
2023-02-24,138.3161,138.8442,137.4946,137.9934,371827.0
2023-02-25,138.3161,138.8442,137.4946,137.9934,371827.0
2023-02-26,138.3161,138.8442,137.4946,137.9934,371827.0
2023-02-27,138.9616,139.92,137.4359,137.4555,385553.0
2023-02-28,137.0839,138.4922,136.5753,137.6804,642047.0
2023-03-01,137.0252,137.9934,136.3699,136.9078,386872.0
2023-03-02,136.8198,139.7049,136.8198,139.167,578551.0
2023-03-03,139.6853,141.0545,139.519,140.9371,459243.0
2023-03-04,139.6853,141.0545,139.519,140.9371,459243.0
2023-03-05,139.6853,141.0545,139.519,140.9371,459243.0
2023-03-06,141.1523,141.7733,139.9494,139.9591,429992.0
2023-03-07,140.3112,141.074,137.8467,138.5606,737818.0
2023-03-08,138.3552,139.8027,138.3552,139.2941,459624.0
2023-03-09,140.0961,140.6926,137.8076,138.0521,668588.0
2023-03-10,137.4262,137.612,133.4458,133.9739,636924.0
2023-03-11,137.4262,137.612,133.4458,133.9739,636924.0
2023-03-12,137.4262,137.612,133.4458,133.9739,636924.0
2023-03-13,133.0252,136.4188,132.4507,134.1304,668465.0
2023-03-14,135.5707,136.7112,133.6338,134.7252,520193.0
2023-03-15,133.2897,133.9878,131.7166,133.86,623826.0
2023-03-16,133.3192,135.2659,132.5425,135.1774,594247.0
2023-03-17,136.1508,136.6129,132.8178,132.8866,2113121.0
2023-03-18,136.1508,136.6129,132.8178,132.8866,2113121.0
2023-03-19,136.1508,136.6129,132.8178,132.8866,2113121.0
2023-03-20,133.2012,134.558,132.9898,133.9288,521539.0
2023-03-21,134.794,135.7182,133.4175,134.6268,535990.0
2023-03-22,134.735,135.9197,133.2209,133.4962,566149.0
2023-03-23,133.5453,136.4556,133.5453,135.5412,981296.0
2023-03-24,135.4724,138.2646,134.676,138.2351,1051538.0
2023-03-25,135.4724,138.2646,134.676,138.2351,1051538.0
2023-03-26,135.4724,138.2646,134.676,138.2351,1051538.0
2023-03-27,138.8643,140.4964,138.5497,138.5596,771129.0
2023-03-28,137.9402,138.6972,137.3503,138.2646,418171.0
2023-03-29,139.877,140.8799,139.0413,140.5751,444372.0
2023-03-30,141.5288,142.7184,141.3174,142.6693,473761.0
2023-03-31,143.5639,144.7536,143.3329,144.1047,578550.0
2023-04-01,143.5639,144.7536,143.3329,144.1047,578550.0
2023-04-02,143.5639,144.7536,143.3329,144.1047,578550.0
2023-04-03,142.7971,143.6672,141.5386,142.7577,472246.0
2023-04-04,143.1903,143.9228,140.5554,141.1158,502478.0
2023-04-05,140.7226,141.4845,137.8517,138.5104,594569.0
2023-04-06,138.2056,138.8742,137.0061,138.825,784934.0
2023-04-07,138.2056,138.8742,137.0061,138.825,784934.0
2023-04-08,138.2056,138.8742,137.0061,138.825,784934.0
2023-04-09,138.2056,138.8742,137.0061,138.825,784934.0
2023-04-10,137.5764,139.6706,137.1143,139.6017,431437.0
2023-04-11,139.7099,141.7647,139.3854,141.6271,483865.0
2023-04-12,142.5513,143.4755,141.6959,143.0822,559509.0
2023-04-13,143.4263,144.2718,142.217,144.0949,396914.0
2023-04-14,143.4656,144.7241,141.4304,142.7381,422427.0
2023-04-15,143.4656,144.7241,141.4304,142.7381,422427.0
2023-04-16,143.4656,144.7241,141.4304,142.7381,422427.0
2023-04-17,143.1117,144.144,142.2858,143.5934,405493.0
2023-04-18,144.1932,144.439,142.974,143.3771,386695.0
2023-04-19,143.0035,143.2985,141.7844,141.8434,444183.0
2023-04-20,141.2043,141.2043,139.1101,140.2113,540035.0
2023-04-21,140.8897,141.6467,139.8672,141.2731,486314.0
2023-04-22,140.8897,141.6467,139.8672,141.2731,486314.0
2023-04-23,140.8897,141.6467,139.8672,141.2731,486314.0
2023-04-24,141.7156,142.5218,141.3813,142.2563,491438.0
2023-04-25,141.9515,142.0597,138.7857,138.8152,588598.0
2023-04-26,137.6452,139.0118,137.1733,137.5862,583501.0
2023-04-27,138.4317,141.4698,137.7042,141.0962,438701.0
2023-04-28,140.988,143.3968,140.4079,142.9642,587229.0
2023-04-29,140.988,143.3968,140.4079,142.9642,587229.0
2023-04-30,140.988,143.3968,140.4079,142.9642,587229.0
2023-05-01,142.4628,143.4755,141.6959,141.7549,636035.0
2023-05-02,144.1735,151.1049,141.5315,150.6822,1156224.0
2023-05-03,152.4519,156.0208,152.0095,152.4716,981697.0
2023-05-04,152.098,153.0516,149.6744,150.4855,686592.0
2023-05-05,150.81,153.0713,149.7776,150.2987,527373.0
2023-05-06,150.81,153.0713,149.7776,150.2987,527373.0
2023-05-07,150.81,153.0713,149.7776,150.2987,527373.0
2023-05-08,150.5052,150.6625,148.9124,149.9939,469901.0
2023-05-09,150.0234,150.8002,149.3254,149.9841,439765.0
2023-05-10,151.3606,152.6092,150.9083,152.2454,468028.0
2023-05-11,151.9308,152.3929,150.5612,152.098,462551.0
2023-05-12,152.6387,153.2384,150.2692,151.9701,384244.0
2023-05-13,152.6387,153.2384,150.2692,151.9701,384244.0
2023-05-14,152.6387,153.2384,150.2692,151.9701,384244.0
2023-05-15,151.9898,152.6485,151.2131,151.8423,341072.0
2023-05-16,151.1836,151.5031,149.6449,149.9546,551548.0
2023-05-17,150.7412,151.1049,149.5712,150.1709,487303.0
2023-05-18,149.876,151.8079,149.522,151.5965,401511.0
2023-05-19,152.4912,152.4912,150.692,150.692,518094.0
2023-05-20,152.4912,152.4912,150.692,150.692,518094.0
2023-05-21,152.4912,152.4912,150.692,150.692,518094.0
2023-05-22,151.2328,152.0685,144.6356,151.1344,415020.0
2023-05-23,150.1513,150.1807,147.654,148.5683,618623.0
2023-05-24,148.4012,148.4012,145.668,147.5065,702719.0
2023-05-25,147.3885,147.3885,144.8519,145.6778,605892.0
2023-05-26,146.0219,147.5311,145.5106,147.0739,503445.0
2023-05-27,146.0219,147.5311,145.5106,147.0739,503445.0
2023-05-28,146.0219,147.5311,145.5106,147.0739,503445.0
2023-05-29,146.0219,147.5311,145.5106,147.0739,503445.0
2023-05-30,147.4377,147.6097,144.2817,145.3042,647320.0
2023-05-31,145.2255,145.3927,142.1138,144.2522,4836727.0
2023-06-01,144.8912,146.7789,142.6987,146.4938,620514.0
2023-06-02,146.7593,150.7412,146.4348,150.6723,604186.0
2023-06-03,146.7593,150.7412,146.4348,150.6723,604186.0
2023-06-04,146.7593,150.7412,146.4348,150.6723,604186.0
2023-06-05,150.633,151.4392,150.3823,150.9575,596227.0
2023-06-06,151.2328,151.9357,150.8296,151.7047,484858.0
2023-06-07,151.4491,151.9505,150.1218,151.3507,468232.0
2023-06-08,151.744,151.744,149.935,151.3999,624276.0
2023-06-09,151.5375,151.5375,149.9055,151.2524,354831.0
2023-06-10,151.5375,151.5375,149.9055,151.2524,354831.0
2023-06-11,151.5375,151.5375,149.9055,151.2524,354831.0
2023-06-12,151.2721,151.9603,150.5101,151.7047,366730.0
2023-06-13,151.803,155.2638,151.803,155.1163,580675.0
2023-06-14,155.7929,156.6867,154.9088,155.4965,538293.0
2023-06-15,155.0619,158.035,154.3384,157.7387,428861.0
2023-06-16,158.035,159.9907,157.4621,158.8252,1159749.0
2023-06-17,158.035,159.9907,157.4621,158.8252,1159749.0
2023-06-18,158.035,159.9907,157.4621,158.8252,1159749.0
2023-06-19,158.035,159.9907,157.4621,158.8252,1159749.0
2023-06-20,157.7387,157.7387,155.8225,156.83,627067.0
2023-06-21,156.1879,158.7116,155.2002,157.7189,396409.0
2023-06-22,157.788,158.3609,155.941,156.6028,286311.0
2023-06-23,155.4965,156.5336,155.0718,156.0694,724690.0
2023-06-24,155.4965,156.5336,155.0718,156.0694,724690.0
2023-06-25,155.4965,156.5336,155.0718,156.0694,724690.0
2023-06-26,155.9213,158.7165,155.2792,157.9461,353804.0
2023-06-27,158.2918,159.803,157.551,159.5264,298934.0
2023-06-28,159.9907,159.9907,158.5782,159.7437,380072.0
2023-06-29,159.8524,161.3932,159.3486,161.2944,277681.0
2023-06-30,162.3908,163.9909,161.9068,163.5958,514567.0
2023-07-01,162.3908,163.9909,161.9068,163.5958,514567.0
2023-07-02,162.3908,163.9909,161.9068,163.5958,514567.0
2023-07-03,162.4303,162.9637,161.3142,161.8772,247311.0
2023-07-04,162.4303,162.9637,161.3142,161.8772,247311.0
2023-07-05,161.0574,162.2624,159.8573,161.9266,293002.0
2023-07-06,160.6327,162.3908,159.961,161.5019,326945.0
2023-07-07,160.3956,162.5093,160.2573,161.2944,272107.0
2023-07-08,160.3956,162.5093,160.2573,161.2944,272107.0
2023-07-09,160.3956,162.5093,160.2573,161.2944,272107.0
2023-07-10,161.4624,163.3884,161.166,163.1415,313902.0
2023-07-11,163.26,164.4848,162.4303,164.307,432051.0
2023-07-12,165.6009,165.8972,164.1292,164.4255,223259.0
2023-07-13,164.5144,166.0923,164.4255,165.8775,303230.0
2023-07-14,165.7392,166.6133,165.028,165.9268,372318.0
2023-07-15,165.7392,166.6133,165.028,165.9268,372318.0
2023-07-16,165.7392,166.6133,165.028,165.9268,372318.0
2023-07-17,165.4923,166.3614,164.6082,164.6823,427729.0
2023-07-18,164.465,165.3935,163.1168,165.275,731601.0
2023-07-19,165.8775,168.4159,165.4379,167.5862,489929.0
2023-07-20,166.9047,167.4282,165.5515,167.1121,338935.0
2023-07-21,167.9122,168.2085,166.8652,167.7442,323253.0
2023-07-22,167.9122,168.2085,166.8652,167.7442,323253.0
2023-07-23,167.9122,168.2085,166.8652,167.7442,323253.0
2023-07-24,167.922,168.5286,167.1911,167.7739,219005.0
2023-07-25,167.2603,169.1468,167.0331,168.969,246839.0
2023-07-26,168.0603,170.6284,167.6158,169.8678,349215.0
2023-07-27,170.7272,170.7272,167.4874,167.7245,301152.0
2023-07-28,169.0678,169.6703,165.4725,165.7589,327054.0
2023-07-29,169.0678,169.6703,165.4725,165.7589,327054.0
2023-07-30,169.0678,169.6703,165.4725,165.7589,327054.0
2023-07-31,165.7688,166.6429,165.3145,165.8577,381299.0
2023-08-01,165.4923,166.638,164.7317,166.154,295010.0
2023-08-02,164.5934,165.6997,163.7045,164.6428,459659.0
2023-08-03,164.3465,164.7811,162.9588,163.8625,392338.0
2023-08-04,164.1391,165.4824,163.4674,163.6847,424438.0
2023-08-05,164.1391,165.4824,163.4674,163.6847,424438.0
2023-08-06,164.1391,165.4824,163.4674,163.6847,424438.0
2023-08-07,163.9712,165.0577,163.2205,164.1094,471855.0
2023-08-08,169.2851,174.8262,168.006,174.6879,1026712.0
2023-08-09,175.004,178.2141,175.004,176.3868,624675.0
2023-08-10,176.614,179.6067,176.2547,177.1572,735415.0
2023-08-11,176.7325,180.0907,176.7325,179.666,514869.0
2023-08-12,176.7325,180.0907,176.7325,179.666,514869.0
2023-08-13,176.7325,180.0907,176.7325,179.666,514869.0
2023-08-14,179.2314,181.839,179.2314,180.5747,451714.0
2023-08-15,179.4685,179.9821,178.2915,178.6289,661540.0
2023-08-16,178.6289,180.2274,178.0758,179.1228,569658.0
2023-08-17,179.4191,179.9525,176.367,176.3868,711389.0
2023-08-18,176.1201,177.9375,175.8238,176.8016,791325.0
2023-08-19,176.1201,177.9375,175.8238,176.8016,791325.0
2023-08-20,176.1201,177.9375,175.8238,176.8016,791325.0
2023-08-21,176.2189,177.9474,175.1126,175.7448,1062026.0
2023-08-22,175.8831,177.5325,175.4287,175.6164,574659.0
2023-08-23,176.0608,180.4167,175.6658,180.2586,929470.0
2023-08-24,180.7426,181.5032,178.3227,180.2685,1019282.0
2023-08-25,181.118,182.6094,179.6759,181.434,540489.0
2023-08-26,181.118,182.6094,179.6759,181.434,540489.0
2023-08-27,181.118,182.6094,179.6759,181.434,540489.0
2023-08-28,182.0365,184.249,181.7896,183.765,444002.0
2023-08-29,184.2293,184.3182,183.2218,183.9527,395969.0
2023-08-30,184.3478,185.1972,183.444,184.5355,426822.0
2023-08-31,184.6737,185.2446,183.3275,183.9231,637441.0
2023-09-01,184.654,185.5331,184.2145,185.4343,293792.0
2023-09-02,184.654,185.5331,184.2145,185.4343,293792.0
2023-09-03,184.654,185.5331,184.2145,185.4343,293792.0
2023-09-04,184.654,185.5331,184.2145,185.4343,293792.0
2023-09-05,185.5528,186.4615,184.3083,185.3849,447913.0
2023-09-06,185.296,185.7997,182.5008,183.0144,493103.0
2023-09-07,183.3996,185.0886,183.1625,184.8318,295213.0
2023-09-08,185.2861,186.7529,184.5463,185.4244,355320.0
2023-09-09,185.2861,186.7529,184.5463,185.4244,355320.0
2023-09-10,185.2861,186.7529,184.5463,185.4244,355320.0
2023-09-11,185.5232,186.7381,184.9799,186.6788,442691.0
2023-09-12,186.0566,187.1332,185.3108,186.4813,306601.0
2023-09-13,186.5998,187.3629,184.7034,185.8294,404364.0
2023-09-14,186.6725,187.4859,185.7649,186.5138,380206.0
2023-09-15,186.0773,186.1071,182.7643,183.6471,1031849.0
2023-09-16,186.0773,186.1071,182.7643,183.6471,1031849.0
2023-09-17,186.0773,186.1071,182.7643,183.6471,1031849.0
2023-09-18,183.8058,184.4704,182.4369,183.4685,403315.0
2023-09-19,183.2999,184.4506,182.4915,184.2621,342135.0
2023-09-20,184.6589,186.1567,182.6552,183.0023,527474.0
2023-09-21,182.7047,183.6868,181.838,182.0203,526675.0
2023-09-22,181.8616,184.2968,181.2069,182.7643,414003.0
2023-09-23,181.8616,184.2968,181.2069,182.7643,414003.0
2023-09-24,181.8616,184.2968,181.2069,182.7643,414003.0
2023-09-25,182.5262,183.8802,181.693,183.5975,342384.0
2023-09-26,182.8039,183.3098,180.4134,180.6018,426105.0
2023-09-27,180.9193,181.0482,178.5386,179.7587,593548.0
2023-09-28,179.4909,180.1555,178.8164,179.5405,577737.0
2023-09-29,180.3142,180.8895,177.2491,177.6062,670036.0
2023-09-30,180.3142,180.8895,177.2491,177.6062,670036.0
2023-10-01,180.3142,180.8895,177.2491,177.6062,670036.0
2023-10-02,177.4177,177.9534,175.0172,175.5628,714149.0
2023-10-03,175.3843,176.2869,173.9955,174.313,581605.0
2023-10-04,174.6601,178.1418,174.6304,178.003,436353.0
2023-10-05,177.2689,178.2609,176.0241,177.874,371539.0
2023-10-06,177.0309,178.8957,176.2671,178.241,748210.0
2023-10-07,177.0309,178.8957,176.2671,178.241,748210.0
2023-10-08,177.0309,178.8957,176.2671,178.241,748210.0
2023-10-09,177.8939,180.4729,177.8939,180.4332,338871.0
2023-10-10,180.2249,181.4549,179.1685,180.0067,526108.0
2023-10-11,180.4927,181.0383,179.0842,180.9193,352169.0
2023-10-12,181.2565,181.3359,178.5485,179.7587,321267.0
2023-10-13,180.1059,180.1654,175.2652,176.2472,715655.0
2023-10-14,180.1059,180.1654,175.2652,176.2472,715655.0
2023-10-15,180.1059,180.1654,175.2652,176.2472,715655.0
2023-10-16,177.2392,179.2231,175.9795,178.1518,424499.0
2023-10-17,178.4394,180.5522,178.2906,179.6496,462069.0
2023-10-18,179.1338,180.3935,175.9199,176.2076,356635.0
2023-10-19,175.8505,177.0629,174.1146,174.4816,328502.0
2023-10-20,174.7891,175.047,171.6347,171.7934,439210.0
2023-10-21,174.7891,175.047,171.6347,171.7934,439210.0
2023-10-22,174.7891,175.047,171.6347,171.7934,439210.0
