,SFBS US Equity,SFBS US Equity,SFBS US Equity,SFBS US Equity,SFBS US Equity
2022-05-30,78.5631,79.7014,78.2255,79.6532,99430.0
2022-05-31,78.9297,80.9073,78.6306,80.4153,159488.0
2022-06-01,80.7819,80.7819,78.2351,79.3059,86416.0
2022-06-02,79.1516,81.1195,79.0647,81.1098,81934.0
2022-06-03,80.5503,80.724,78.756,79.2287,119760.0
2022-06-04,80.5503,80.724,78.756,79.2287,119760.0
2022-06-05,80.5503,80.724,78.756,79.2287,119760.0
2022-06-06,79.8268,79.9127,78.7367,78.7367,133192.0
2022-06-07,77.9071,78.7946,77.4827,78.6982,114401.0
2022-06-08,77.8975,78.1483,76.326,76.518,132534.0
2022-06-09,76.4601,76.8363,74.4922,74.5694,164315.0
2022-06-10,73.6336,74.0388,73.0789,73.7301,175406.0
2022-06-11,73.6336,74.0388,73.0789,73.7301,175406.0
2022-06-12,73.6336,74.0388,73.0789,73.7301,175406.0
2022-06-13,72.8908,76.653,72.64,75.0999,351554.0
2022-06-14,75.6498,76.2624,74.7237,75.4376,221492.0
2022-06-15,76.4505,76.5855,74.6369,75.206,191940.0
2022-06-16,74.1449,74.8588,73.4937,73.9809,189062.0
2022-06-17,75.2446,75.9874,72.6786,72.6786,764115.0
2022-06-18,75.2446,75.9874,72.6786,72.6786,764115.0
2022-06-19,75.2446,75.9874,72.6786,72.6786,764115.0
2022-06-20,75.2446,75.9874,72.6786,72.6786,764115.0
2022-06-21,73.7976,74.7623,72.7751,73.9809,158115.0
2022-06-22,73.3828,74.3089,72.7943,73.8458,151692.0
2022-06-23,73.4407,73.9605,71.984,72.9198,140777.0
2022-06-24,73.3828,75.2157,72.9535,75.0517,471359.0
2022-06-25,73.3828,75.2157,72.9535,75.0517,471359.0
2022-06-26,73.3828,75.2157,72.9535,75.0517,471359.0
2022-06-27,75.9102,76.2878,74.8298,75.5051,132042.0
2022-06-28,76.3636,76.7977,75.2832,75.4665,99353.0
2022-06-29,75.4858,75.4858,74.3571,75.0131,138226.0
2022-06-30,73.8811,77.1901,73.794,76.358,205729.0
2022-07-01,75.6904,77.0159,75.1099,76.5612,156992.0
2022-07-02,75.6904,77.0159,75.1099,76.5612,156992.0
2022-07-03,75.6904,77.0159,75.1099,76.5612,156992.0
2022-07-04,75.6904,77.0159,75.1099,76.5612,156992.0
2022-07-05,75.1776,78.3995,74.3649,78.3995,295262.0
2022-07-06,78.0802,78.8252,77.1272,78.3511,120274.0
2022-07-07,78.8349,79.2993,78.1576,78.2447,123388.0
2022-07-08,78.6704,78.8622,76.9385,77.5771,115229.0
2022-07-09,78.6704,78.8622,76.9385,77.5771,115229.0
2022-07-10,78.6704,78.8622,76.9385,77.5771,115229.0
2022-07-11,76.8708,77.5771,76.4257,76.9385,100695.0
2022-07-12,76.5515,78.1286,76.1451,76.2129,145794.0
2022-07-13,75.8355,75.8355,74.3939,74.5874,122013.0
2022-07-14,73.1361,74.2584,73.1361,74.181,110600.0
2022-07-15,74.7712,77.2965,74.7712,77.0353,147026.0
2022-07-16,74.7712,77.2965,74.7712,77.0353,147026.0
2022-07-17,74.7712,77.2965,74.7712,77.0353,147026.0
2022-07-18,77.906,78.1673,76.1258,76.4547,163358.0
2022-07-19,77.6255,79.2219,75.5549,78.6027,250855.0
2022-07-20,78.1673,79.2316,76.687,79.0574,223159.0
2022-07-21,79.4928,79.4928,77.4803,78.7672,167431.0
2022-07-22,78.8542,79.1445,77.3255,78.177,146322.0
2022-07-23,78.8542,79.1445,77.3255,78.177,146322.0
2022-07-24,78.8542,79.1445,77.3255,78.177,146322.0
2022-07-25,78.5156,80.0153,78.3076,79.8024,106386.0
2022-07-26,78.9703,80.3055,78.9703,80.0056,121124.0
2022-07-27,80.0346,81.3215,79.8895,80.799,95663.0
2022-07-28,81.3021,81.6407,80.2475,81.5924,91183.0
2022-07-29,81.5827,83.092,81.5827,82.676,119236.0
2022-07-30,81.5827,83.092,81.5827,82.676,119236.0
2022-07-31,81.5827,83.092,81.5827,82.676,119236.0
2022-08-01,82.1245,84.2821,81.7568,83.5565,121163.0
2022-08-02,83.3533,83.7209,82.705,82.9469,108734.0
2022-08-03,83.5661,84.0693,82.2116,83.75,87080.0
2022-08-04,84.2144,84.2144,82.5028,82.9759,102890.0
2022-08-05,83.0243,84.2241,83.0243,84.1563,81246.0
2022-08-06,83.0243,84.2241,83.0243,84.1563,81246.0
2022-08-07,83.0243,84.2241,83.0243,84.1563,81246.0
2022-08-08,84.3498,84.8143,83.4984,83.8177,86511.0
2022-08-09,84.3402,84.9304,83.75,84.9304,145168.0
2022-08-10,86.1011,86.8364,85.656,86.3526,142313.0
2022-08-11,87.0783,87.5621,86.4204,87.5234,76040.0
2022-08-12,88.1232,89.3228,87.6783,89.1295,126267.0
2022-08-13,88.1232,89.3228,87.6783,89.1295,126267.0
2022-08-14,88.1232,89.3228,87.6783,89.1295,126267.0
2022-08-15,88.3845,90.1164,88.2684,89.6713,147746.0
2022-08-16,89.6906,90.784,89.5552,90.3292,107239.0
2022-08-17,89.4971,90.0003,89.1589,89.739,73640.0
2022-08-18,89.4488,90.1502,89.0134,89.9422,76754.0
2022-08-19,89.8938,89.8938,88.4619,88.578,130311.0
2022-08-20,89.8938,89.8938,88.4619,88.578,130311.0
2022-08-21,89.8938,89.8938,88.4619,88.578,130311.0
2022-08-22,87.4847,87.6201,86.0237,86.343,109181.0
2022-08-23,85.8302,87.0062,85.7818,85.7915,113869.0
2022-08-24,85.3367,85.5883,84.8433,85.2497,52709.0
2022-08-25,84.9787,85.9947,84.9787,85.8689,69241.0
2022-08-26,86.3139,86.3139,83.8661,83.9822,105235.0
2022-08-27,86.3139,86.3139,83.8661,83.9822,105235.0
2022-08-28,86.3139,86.3139,83.8661,83.9822,105235.0
2022-08-29,83.2469,84.2434,82.2978,82.3664,90945.0
2022-08-30,82.3664,82.3664,81.1473,81.9504,92280.0
2022-08-31,82.647,82.647,81.1763,81.6214,97222.0
2022-09-01,81.6891,82.3277,80.5281,82.2696,130473.0
2022-09-02,82.9953,83.063,80.8957,81.4859,118233.0
2022-09-03,82.9953,83.063,80.8957,81.4859,118233.0
2022-09-04,82.9953,83.063,80.8957,81.4859,118233.0
2022-09-05,82.9953,83.063,80.8957,81.4859,118233.0
2022-09-06,81.9117,81.9117,79.0719,79.7057,144041.0
2022-09-07,79.7347,80.3249,78.8639,80.2185,154647.0
2022-09-08,79.5605,81.4521,79.0284,81.1473,124624.0
2022-09-09,81.2344,82.26,81.0215,81.9987,94810.0
2022-09-10,81.2344,82.26,81.0215,81.9987,94810.0
2022-09-11,81.2344,82.26,81.0215,81.9987,94810.0
2022-09-12,82.1632,82.9953,81.4279,82.9469,160957.0
2022-09-13,81.7278,81.7278,79.8218,80.3442,181468.0
2022-09-14,80.6829,80.857,79.4154,79.5605,183023.0
2022-09-15,79.7057,80.7796,79.1977,79.9959,200712.0
2022-09-16,80.1604,80.5377,78.8736,80.4894,618140.0
2022-09-17,80.1604,80.5377,78.8736,80.4894,618140.0
2022-09-18,80.1604,80.5377,78.8736,80.4894,618140.0
2022-09-19,79.9959,82.7824,79.9959,82.7631,119350.0
2022-09-20,81.8923,82.7534,81.2828,82.4148,94911.0
2022-09-21,83.034,83.6048,81.573,81.6407,122500.0
2022-09-22,81.6214,81.6214,79.5896,79.9572,136798.0
2022-09-23,79.2122,79.4589,78.3511,79.1251,119837.0
2022-09-24,79.2122,79.4589,78.3511,79.1251,119837.0
2022-09-25,79.2122,79.4589,78.3511,79.1251,119837.0
2022-09-26,78.7672,80.3539,78.7672,79.2896,104510.0
2022-09-27,79.8701,80.5668,78.4672,78.9123,104175.0
2022-09-28,79.1832,80.1314,78.4285,79.3187,152423.0
2022-09-29,78.5349,78.5349,77.3352,77.8867,114502.0
2022-09-30,78.0807,79.4489,77.5568,77.6247,213406.0
2022-10-01,78.0807,79.4489,77.5568,77.6247,213406.0
2022-10-02,78.0807,79.4489,77.5568,77.6247,213406.0
2022-10-03,78.7697,79.6429,78.2457,79.478,144505.0
2022-10-04,80.5841,82.1329,80.5841,81.8747,134760.0
2022-10-05,80.9043,81.9523,80.8898,81.8261,101997.0
2022-10-06,81.6515,81.9135,81.1275,81.5059,74134.0
2022-10-07,81.1663,81.2294,79.5168,79.9923,108968.0
2022-10-08,81.1663,81.2294,79.5168,79.9923,108968.0
2022-10-09,81.1663,81.2294,79.5168,79.9923,108968.0
2022-10-10,80.6424,81.4089,80.099,80.2445,111151.0
2022-10-11,80.5647,81.865,79.9874,81.3507,181370.0
2022-10-12,81.3992,82.3016,80.7442,81.1178,91063.0
2022-10-13,80.0796,84.7565,79.9746,84.6109,152216.0
2022-10-14,84.9117,86.4254,82.9954,83.1458,139841.0
2022-10-15,84.9117,86.4254,82.9954,83.1458,139841.0
2022-10-16,84.9117,86.4254,82.9954,83.1458,139841.0
2022-10-17,84.1646,85.2125,83.1652,84.2713,160776.0
2022-10-18,81.5059,81.9911,72.2977,72.453,656166.0
2022-10-19,72.4141,72.4141,68.727,69.2024,324916.0
2022-10-20,68.6979,70.0854,66.9125,67.4753,292887.0
2022-10-21,68.1836,68.824,66.5147,68.1739,221066.0
2022-10-22,68.1836,68.824,66.5147,68.1739,221066.0
2022-10-23,68.1836,68.824,66.5147,68.1739,221066.0
2022-10-24,68.6785,70.0951,68.3388,69.3092,154028.0
2022-10-25,69.0278,70.328,68.9113,69.7652,189515.0
2022-10-26,70.522,72.1958,70.066,70.9005,136267.0
2022-10-27,71.2692,72.4141,70.7161,70.9199,182630.0
2022-10-28,71.1624,72.9672,71.0363,72.7441,153990.0
2022-10-29,71.1624,72.9672,71.0363,72.7441,153990.0
2022-10-30,71.1624,72.9672,71.0363,72.7441,153990.0
2022-10-31,71.7737,73.7338,71.5797,73.0934,151657.0
2022-11-01,73.1419,73.1516,72.0066,72.5985,98561.0
2022-11-02,72.6761,73.4815,71.4778,71.6573,136787.0
2022-11-03,70.8519,70.9102,69.6488,69.7555,143447.0
2022-11-04,70.4541,71.2692,69.9302,71.1042,96175.0
2022-11-05,70.4541,71.2692,69.9302,71.1042,96175.0
2022-11-06,70.4541,71.2692,69.9302,71.1042,96175.0
2022-11-07,71.4438,71.9581,70.784,71.8611,91803.0
2022-11-08,71.4729,72.5597,71.405,72.026,96153.0
2022-11-09,71.2789,72.2298,71.1916,71.667,89747.0
2022-11-10,74.054,75.4027,73.0546,73.8599,201035.0
2022-11-11,73.8114,74.413,72.5985,73.627,104220.0
2022-11-12,73.8114,74.413,72.5985,73.627,104220.0
2022-11-13,73.8114,74.413,72.5985,73.627,104220.0
2022-11-14,72.8023,75.6356,72.55,74.3451,122398.0
2022-11-15,74.6944,77.0328,74.6944,75.5482,142290.0
2022-11-16,76.0528,76.8961,73.8696,74.316,138480.0
2022-11-17,73.4427,73.6658,72.3268,73.2195,101471.0
2022-11-18,74.2383,74.2383,72.9187,73.0157,135333.0
2022-11-19,74.2383,74.2383,72.9187,73.0157,135333.0
2022-11-20,74.2383,74.2383,72.9187,73.0157,135333.0
2022-11-21,73.2001,73.6367,72.6179,73.2583,110183.0
2022-11-22,73.889,74.0928,73.1225,73.5106,69427.0
2022-11-23,73.4427,74.2771,72.909,73.9569,78259.0
2022-11-24,73.4427,74.2771,72.909,73.9569,78259.0
2022-11-25,74.3936,74.6362,73.6951,74.3062,45520.0
2022-11-26,74.3936,74.6362,73.6951,74.3062,45520.0
2022-11-27,74.3936,74.6362,73.6951,74.3062,45520.0
2022-11-28,74.1607,74.1607,71.8902,72.2589,103306.0
2022-11-29,71.8611,73.074,71.6767,71.7446,110897.0
2022-11-30,71.5312,73.7532,70.4444,73.5688,229266.0
2022-12-01,73.9957,74.5391,72.191,74.4033,106015.0
2022-12-02,73.7629,74.7526,73.7629,74.7235,63805.0
2022-12-03,73.7629,74.7526,73.7629,74.7235,63805.0
2022-12-04,73.7629,74.7526,73.7629,74.7235,63805.0
2022-12-05,74.1607,74.8981,69.6003,70.7064,159471.0
2022-12-06,70.8325,70.949,69.7555,70.2407,143761.0
2022-12-07,70.2018,70.6385,69.7167,70.1242,87296.0
2022-12-08,70.5026,70.9587,69.4434,70.8617,113045.0
2022-12-09,70.2115,71.6476,70.2115,70.7452,98261.0
2022-12-10,70.2115,71.6476,70.2115,70.7452,98261.0
2022-12-11,70.2115,71.6476,70.2115,70.7452,98261.0
2022-12-12,71.2304,71.3953,70.3474,70.8034,94388.0
2022-12-13,72.5597,72.5597,68.8725,69.3674,182525.0
2022-12-14,68.5329,69.2655,65.622,65.6802,201341.0
2022-12-15,65.0107,65.0107,61.799,62.1774,218914.0
2022-12-16,61.7213,63.1186,61.6486,62.6237,520781.0
2022-12-17,61.7213,63.1186,61.6486,62.6237,520781.0
2022-12-18,61.7213,63.1186,61.6486,62.6237,520781.0
2022-12-19,63.0216,64.6905,62.8275,64.5158,137335.0
2022-12-20,65.0107,67.4365,64.9331,66.9901,196166.0
2022-12-21,66.9998,68.4068,66.3691,66.7864,183830.0
2022-12-22,66.3109,66.4273,64.9913,66.1362,206754.0
2022-12-23,65.5832,67.3702,65.5832,66.7378,140826.0
2022-12-24,65.5832,67.3702,65.5832,66.7378,140826.0
2022-12-25,65.5832,67.3702,65.5832,66.7378,140826.0
2022-12-26,65.5832,67.3702,65.5832,66.7378,140826.0
2022-12-27,66.7087,67.0483,65.981,66.9028,94708.0
2022-12-28,67.1939,67.2618,65.6996,65.7287,109885.0
2022-12-29,66.2624,67.8828,65.8355,67.582,144388.0
2022-12-30,67.241,67.8353,66.8903,67.1339,172172.0
2022-12-31,67.241,67.8353,66.8903,67.1339,172172.0
2023-01-01,67.241,67.8353,66.8903,67.1339,172172.0
2023-01-02,67.241,67.8353,66.8903,67.1339,172172.0
2023-01-03,67.7574,68.2347,66.1499,66.5298,169591.0
2023-01-04,67.4359,67.8743,64.6983,65.2633,272325.0
2023-01-05,65.0198,65.731,63.8118,65.5264,121756.0
2023-01-06,66.0817,67.5625,66.0817,66.9488,138502.0
2023-01-07,66.0817,67.5625,66.0817,66.9488,138502.0
2023-01-08,66.0817,67.5625,66.0817,66.9488,138502.0
2023-01-09,67.017,67.2897,66.3934,66.5493,128180.0
2023-01-10,66.6078,67.8256,66.1892,67.4748,124935.0
2023-01-11,67.2313,68.2591,67.2313,67.9522,136939.0
2023-01-12,68.1373,69.8812,67.7427,69.8812,139158.0
2023-01-13,68.9751,70.6995,68.4393,70.2611,106278.0
2023-01-14,68.9751,70.6995,68.4393,70.2611,106278.0
2023-01-15,68.9751,70.6995,68.4393,70.2611,106278.0
2023-01-16,68.9751,70.6995,68.4393,70.2611,106278.0
2023-01-17,70.4949,70.5631,69.3941,70.0858,120442.0
2023-01-18,70.1442,70.1442,68.1714,68.488,167520.0
2023-01-19,68.527,69.3478,67.6892,68.8875,130228.0
2023-01-20,69.5207,70.0468,69.1505,69.9201,170391.0
2023-01-21,69.5207,70.0468,69.1505,69.9201,170391.0
2023-01-22,69.5207,70.0468,69.1505,69.9201,170391.0
2023-01-23,69.9981,70.7677,69.1797,70.0663,143135.0
2023-01-24,68.1665,68.3127,63.0325,63.1493,480391.0
2023-01-25,63.1298,64.2794,62.8474,63.9969,245095.0
2023-01-26,64.1235,64.4353,63.6169,64.4353,241446.0
2023-01-27,64.4353,65.3705,64.0845,65.2049,165721.0
2023-01-28,64.4353,65.3705,64.0845,65.2049,165721.0
2023-01-29,64.4353,65.3705,64.0845,65.2049,165721.0
2023-01-30,65.0295,66.0472,64.7807,65.4192,181319.0
2023-01-31,65.351,66.4227,64.3378,66.4227,376400.0
2023-02-01,65.955,68.2055,65.5459,67.1241,223668.0
2023-02-02,67.6697,69.8325,67.4554,69.813,137844.0
2023-02-03,69.4915,70.6508,69.4915,70.3975,184608.0
2023-02-04,69.4915,70.6508,69.4915,70.3975,184608.0
2023-02-05,69.4915,70.6508,69.4915,70.3975,184608.0
2023-02-06,69.7935,70.4414,69.1359,70.0078,156878.0
2023-02-07,69.5986,71.0015,69.2382,70.8359,232124.0
2023-02-08,70.1052,70.8067,69.9494,70.3098,224737.0
2023-02-09,70.7482,70.8651,70.3196,70.5826,268210.0
2023-02-10,70.1345,71.0405,69.7546,70.8359,197461.0
2023-02-11,70.1345,71.0405,69.7546,70.8359,197461.0
2023-02-12,70.1345,71.0405,69.7546,70.8359,197461.0
2023-02-13,70.1345,70.9723,69.9445,70.8749,137038.0
2023-02-14,70.6313,71.1588,70.1832,70.8359,311874.0
2023-02-15,70.4365,72.5116,70.2222,72.1511,192096.0
2023-02-16,71.2841,71.9758,70.6995,71.5958,120631.0
2023-02-17,71.8783,72.307,71.3133,72.1901,257763.0
2023-02-18,71.8783,72.307,71.3133,72.1901,257763.0
2023-02-19,71.8783,72.307,71.3133,72.1901,257763.0
2023-02-20,71.8783,72.307,71.3133,72.1901,257763.0
2023-02-21,71.5568,72.0927,70.8408,71.4594,152055.0
2023-02-22,71.6153,71.9173,71.0893,71.2159,237941.0
2023-02-23,71.5179,72.4629,70.7872,72.2388,178658.0
2023-02-24,71.8101,72.3752,71.5861,72.1803,183979.0
2023-02-25,71.8101,72.3752,71.5861,72.1803,183979.0
2023-02-26,71.8101,72.3752,71.5861,72.1803,183979.0
2023-02-27,72.5798,73.1838,71.8637,72.3557,137475.0
2023-02-28,72.1901,72.7162,71.6835,72.044,203004.0
2023-03-01,71.5763,71.9465,70.154,70.9431,196937.0
2023-03-02,70.5339,70.68,68.2834,68.6829,273937.0
2023-03-03,69.1408,69.7935,68.0301,69.7156,139174.0
2023-03-04,69.1408,69.7935,68.0301,69.7156,139174.0
2023-03-05,69.1408,69.7935,68.0301,69.7156,139174.0
2023-03-06,69.4428,70.3098,68.9118,69.3843,191955.0
2023-03-07,69.1602,69.1602,67.4651,67.8061,231151.0
2023-03-08,67.7184,67.7184,66.2571,66.8611,231437.0
2023-03-09,66.4422,66.4422,62.4868,62.7304,360087.0
2023-03-10,61.5613,63.1298,58.8335,61.1521,401599.0
2023-03-11,61.5613,63.1298,58.8335,61.1521,401599.0
2023-03-12,61.5613,63.1298,58.8335,61.1521,401599.0
2023-03-13,55.9595,58.0346,51.3612,56.5733,912432.0
2023-03-14,60.704,62.1263,53.7772,54.8294,466175.0
2023-03-15,52.1795,56.5635,51.6047,56.1154,614300.0
2023-03-16,55.3262,59.0283,53.8162,58.3074,386899.0
2023-03-17,57.2065,57.2065,54.4592,55.0242,696481.0
2023-03-18,57.2065,57.2065,54.4592,55.0242,696481.0
2023-03-19,57.2065,57.2065,54.4592,55.0242,696481.0
2023-03-20,56.1446,57.8105,55.5893,56.2225,358767.0
2023-03-21,58.5509,59.3206,56.924,57.5475,242127.0
2023-03-22,57.5085,57.8105,53.2511,53.4655,370594.0
2023-03-23,53.9818,53.9818,51.6047,52.0334,260487.0
2023-03-24,51.1858,53.6896,50.6987,53.407,295695.0
2023-03-25,51.1858,53.6896,50.6987,53.407,295695.0
2023-03-26,51.1858,53.6896,50.6987,53.407,295695.0
2023-03-27,54.5566,54.5566,53.144,53.1537,209004.0
2023-03-28,53.2317,54.0987,52.7056,53.6408,201345.0
2023-03-29,54.2546,54.3325,52.803,53.5921,139313.0
2023-03-30,54.0208,54.0208,52.1016,52.5887,138622.0
2023-03-31,52.7062,53.6267,52.3077,53.4994,275126.0
2023-04-01,52.7062,53.6267,52.3077,53.4994,275126.0
2023-04-02,52.7062,53.6267,52.3077,53.4994,275126.0
2023-04-03,53.3721,54.2535,52.0011,52.6083,219569.0
2023-04-04,53.0881,53.0881,50.4048,51.4429,284531.0
2023-04-05,50.9043,51.3645,49.9208,50.1894,240169.0
2023-04-06,49.9543,51.0218,49.9152,50.679,215080.0
2023-04-07,49.9543,51.0218,49.9152,50.679,215080.0
2023-04-08,49.9543,51.0218,49.9152,50.679,215080.0
2023-04-09,49.9543,51.0218,49.9152,50.679,215080.0
2023-04-10,50.4636,51.4967,50.2922,51.1491,208691.0
2023-04-11,51.2176,52.0403,50.9924,51.5114,144440.0
2023-04-12,51.8248,51.8248,50.1404,50.2971,101799.0
2023-04-13,50.5125,51.3988,49.5381,50.9826,150138.0
2023-04-14,51.7661,52.0642,49.024,49.4549,175110.0
2023-04-15,51.7661,52.0642,49.024,49.4549,175110.0
2023-04-16,51.7661,52.0642,49.024,49.4549,175110.0
2023-04-17,49.357,51.1736,48.6323,50.8063,270450.0
2023-04-18,50.5909,50.5909,46.184,49.2199,500343.0
2023-04-19,49.3961,51.3939,48.6715,50.3363,226682.0
2023-04-20,49.7095,49.9738,48.1279,48.8673,184150.0
2023-04-21,49.2884,50.0425,48.6323,49.6703,239105.0
2023-04-22,49.2884,50.0425,48.6323,49.6703,239105.0
2023-04-23,49.2884,50.0425,48.6323,49.6703,239105.0
2023-04-24,49.5234,50.4538,49.1089,50.3265,199232.0
2023-04-25,49.5822,50.1012,47.7901,47.9664,226746.0
2023-04-26,47.653,48.9752,47.1927,47.6138,188020.0
2023-04-27,47.6236,49.1415,47.3984,49.0142,191168.0
2023-04-28,48.9652,49.8074,48.9261,49.4549,205517.0
2023-04-29,48.9652,49.8074,48.9261,49.4549,205517.0
2023-04-30,48.9652,49.8074,48.9261,49.4549,205517.0
2023-05-01,49.4549,50.3656,49.1415,49.2394,238436.0
2023-05-02,48.8281,48.8281,45.7629,46.3995,347472.0
2023-05-03,46.5464,47.6138,45.0089,45.2733,316147.0
2023-05-04,44.2842,44.5682,41.8261,43.677,513730.0
2023-05-05,45.5866,46.752,44.3625,46.5953,364516.0
2023-05-06,45.5866,46.752,44.3625,46.5953,364516.0
2023-05-07,45.5866,46.752,44.3625,46.5953,364516.0
2023-05-08,47.271,47.6726,45.5083,45.6748,264405.0
2023-05-09,45.5181,45.8234,43.9463,44.3429,265561.0
2023-05-10,45.0578,45.146,42.8838,43.3636,267440.0
2023-05-11,42.3549,42.59,41.6156,41.689,249428.0
2023-05-12,41.5617,41.7967,40.5922,41.1014,325824.0
2023-05-13,41.5617,41.7967,40.5922,41.1014,325824.0
2023-05-14,41.5617,41.7967,40.5922,41.1014,325824.0
2023-05-15,41.1112,42.0122,40.9349,41.2875,335601.0
2023-05-16,41.5029,41.7809,40.7146,40.8174,411278.0
2023-05-17,41.405,45.146,41.1112,44.9501,378392.0
2023-05-18,44.9697,44.9697,43.726,44.578,261102.0
2023-05-19,44.7346,44.9844,42.1199,43.1286,246743.0
2023-05-20,44.7346,44.9844,42.1199,43.1286,246743.0
2023-05-21,44.7346,44.9844,42.1199,43.1286,246743.0
2023-05-22,43.5693,44.5975,42.8838,44.1275,202777.0
2023-05-23,44.4604,46.1155,43.912,44.4409,256429.0
2023-05-24,43.6672,44.1569,42.5116,42.5116,211482.0
2023-05-25,41.9828,42.6585,41.17,41.5617,197037.0
2023-05-26,41.2385,41.8849,40.7616,41.3267,156405.0
2023-05-27,41.2385,41.8849,40.7616,41.3267,156405.0
2023-05-28,41.2385,41.8849,40.7616,41.3267,156405.0
2023-05-29,41.2385,41.8849,40.7616,41.3267,156405.0
2023-05-30,41.5911,41.7673,40.6607,40.9545,160515.0
2023-05-31,40.8174,40.8174,39.4366,39.466,407305.0
2023-06-01,39.8871,40.8811,38.8393,40.5138,213881.0
2023-06-02,41.689,44.294,41.2581,44.0785,311527.0
2023-06-03,41.689,44.294,41.2581,44.0785,311527.0
2023-06-04,41.689,44.294,41.2581,44.0785,311527.0
2023-06-05,44.0785,44.0785,41.5127,41.9632,312374.0
2023-06-06,42.0611,45.4397,41.7771,44.245,386557.0
2023-06-07,45.1949,46.1546,44.4409,45.146,419946.0
2023-06-08,44.9207,45.048,42.9229,43.1971,321984.0
2023-06-09,43.2559,43.6084,42.6879,43.2461,199117.0
2023-06-10,43.2559,43.6084,42.6879,43.2461,199117.0
2023-06-11,43.2559,43.6084,42.6879,43.2461,199117.0
2023-06-12,43.442,44.8375,43.1776,43.8141,220037.0
2023-06-13,43.8631,45.4495,43.5987,45.2439,192759.0
2023-06-14,45.1362,46.1742,43.7847,43.9218,246786.0
2023-06-15,43.6378,45.381,43.6378,45.1949,203709.0
2023-06-16,45.4691,45.4691,43.9022,44.3135,693039.0
2023-06-17,45.4691,45.4691,43.9022,44.3135,693039.0
2023-06-18,45.4691,45.4691,43.9022,44.3135,693039.0
2023-06-19,45.4691,45.4691,43.9022,44.3135,693039.0
2023-06-20,43.7455,44.1569,43.4273,43.9512,165007.0
2023-06-21,43.5497,43.726,42.5312,42.6096,171673.0
2023-06-22,42.4431,42.4431,40.5138,40.8174,204628.0
2023-06-23,39.9067,40.788,39.7989,39.8871,1651407.0
2023-06-24,39.9067,40.788,39.7989,39.8871,1651407.0
2023-06-25,39.9067,40.788,39.7989,39.8871,1651407.0
2023-06-26,40.5236,41.8359,40.4453,41.0623,501298.0
2023-06-27,41.1798,42.492,41.0623,41.9828,402291.0
2023-06-28,41.6498,41.6498,39.9165,40.2005,210605.0
2023-06-29,40.6607,41.3269,40.5452,41.0329,176830.0
2023-06-30,41.5357,41.5357,40.1062,40.3428,183199.0
2023-07-01,41.5357,41.5357,40.1062,40.3428,183199.0
2023-07-02,41.5357,41.5357,40.1062,40.3428,183199.0
2023-07-03,40.2935,41.6047,40.2935,41.5554,130657.0
2023-07-04,40.2935,41.6047,40.2935,41.5554,130657.0
2023-07-05,41.0526,41.6639,39.7414,40.9047,250463.0
2023-07-06,40.0076,40.6681,38.716,40.4709,254254.0
2023-07-07,39.9681,41.1709,39.9681,40.6681,242292.0
2023-07-08,39.9681,41.1709,39.9681,40.6681,242292.0
2023-07-09,39.9681,41.1709,39.9681,40.6681,242292.0
2023-07-10,40.8259,41.792,40.2984,40.5794,182493.0
2023-07-11,41.1118,41.4371,40.2738,40.6583,192234.0
2023-07-12,41.6047,42.285,41.1808,41.7625,264755.0
2023-07-13,41.9005,43.4188,41.4075,42.4427,215742.0
2023-07-14,42.6399,42.6399,41.4174,42.3934,172547.0
2023-07-15,42.6399,42.6399,41.4174,42.3934,172547.0
2023-07-16,42.6399,42.6399,41.4174,42.3934,172547.0
2023-07-17,42.4427,44.099,42.2948,43.6652,262661.0
2023-07-18,43.7737,46.2384,43.7737,46.1201,231493.0
2023-07-19,46.4356,47.9144,45.7011,47.8651,328338.0
2023-07-20,47.7863,48.2693,46.8792,47.7567,381795.0
2023-07-21,52.1932,57.5466,52.1932,57.3001,1122884.0
2023-07-22,52.1932,57.5466,52.1932,57.3001,1122884.0
2023-07-23,52.1932,57.5466,52.1932,57.3001,1122884.0
2023-07-24,57.3889,59.3015,55.5058,56.1269,621691.0
2023-07-25,56.1959,56.6987,54.8157,55.21,349772.0
2023-07-26,56.0875,59.2916,55.9988,58.848,424136.0
2023-07-27,59.2325,59.9883,58.3194,58.4339,409440.0
2023-07-28,58.8677,59.9128,58.2762,58.6015,197466.0
2023-07-29,58.8677,59.9128,58.2762,58.6015,197466.0
2023-07-30,58.8677,59.9128,58.2762,58.6015,197466.0
2023-07-31,58.3156,59.5578,58.3156,58.8381,305464.0
2023-08-01,58.8874,59.0254,56.679,57.9311,168867.0
2023-08-02,57.2508,58.4635,56.8762,57.5367,155722.0
2023-08-03,57.3494,58.2515,56.6396,57.586,115008.0
2023-08-04,57.1523,58.3107,57.1523,57.6353,149548.0
2023-08-05,57.1523,58.3107,57.1523,57.6353,149548.0
2023-08-06,57.1523,58.3107,57.1523,57.6353,149548.0
2023-08-07,57.2903,59.1043,57.2903,58.4635,143027.0
2023-08-08,56.7283,58.4547,56.0037,58.2072,152436.0
2023-08-09,57.6649,58.8184,56.9748,58.2565,173158.0
2023-08-10,58.5029,59.5874,58.4438,58.7691,171539.0
2023-08-11,58.2959,60.2578,58.2959,60.1592,203766.0
2023-08-12,58.2959,60.2578,58.2959,60.1592,203766.0
