,CBU US Equity,CBU US Equity,CBU US Equity,CBU US Equity,CBU US Equity
2023-08-13,49.9441,50.5512,49.7353,50.4589,390815.0
2023-08-14,50.0024,50.2938,49.3516,49.8664,333389.0
2023-08-15,49.1574,49.1574,48.1278,48.1666,268595.0
2023-08-16,48.4677,48.6329,46.9525,47.0108,291790.0
2023-08-17,47.4187,47.5353,46.496,47.0108,285911.0
2023-08-18,46.5349,47.6237,46.5349,47.1856,257921.0
2023-08-19,46.5349,47.6237,46.5349,47.1856,257921.0
2023-08-20,46.5349,47.6237,46.5349,47.1856,257921.0
2023-08-21,47.4285,47.4285,46.3406,46.5057,298208.0
2023-08-22,46.3989,46.6611,44.9516,45.515,243484.0
2023-08-23,45.719,46.36,45.6364,45.9132,207788.0
2023-08-24,45.7967,46.5786,45.3984,45.6898,204646.0
2023-08-25,46.0104,46.3406,45.2236,45.7481,296182.0
2023-08-26,46.0104,46.3406,45.2236,45.7481,296182.0
2023-08-27,46.0104,46.3406,45.2236,45.7481,296182.0
2023-08-28,46.0104,46.5931,45.6024,45.7287,174157.0
2023-08-29,45.719,46.0444,45.379,45.7772,204595.0
2023-08-30,45.5344,45.7384,44.9419,45.2333,153733.0
2023-08-31,45.1945,46.3406,45.1945,46.1852,289201.0
2023-09-01,46.6708,47.1128,45.685,46.1075,291498.0
2023-09-02,46.6708,47.1128,45.685,46.1075,291498.0
2023-09-03,46.6708,47.1128,45.685,46.1075,291498.0
2023-09-04,46.6708,47.1128,45.685,46.1075,291498.0
2023-09-05,45.4373,45.8404,44.1843,44.3203,258791.0
2023-09-06,44.3592,44.9419,43.4558,43.621,267363.0
2023-09-07,43.4753,43.8347,42.9751,43.3587,411312.0
2023-09-08,43.8638,44.3592,43.111,44.0969,246516.0
2023-09-09,43.8638,44.3592,43.111,44.0969,246516.0
2023-09-10,43.8638,44.3592,43.111,44.0969,246516.0
2023-09-11,44.2523,44.6408,43.1256,43.1936,347858.0
2023-09-12,43.4267,43.7084,42.6302,42.8634,215218.0
2023-09-13,43.0091,43.0091,42.028,42.2806,273081.0
2023-09-14,42.6732,43.5368,42.4769,43.4387,225593.0
2023-09-15,43.0167,43.3994,42.5161,42.8302,1111956.0
2023-09-16,43.0167,43.3994,42.5161,42.8302,1111956.0
2023-09-17,43.0167,43.3994,42.5161,42.8302,1111956.0
2023-09-18,43.0167,43.0167,41.6132,41.623,316482.0
2023-09-19,41.6525,42.0794,41.0832,41.623,443215.0
2023-09-20,41.9469,42.3002,41.1323,41.1323,232991.0
2023-09-21,40.9066,41.098,40.1361,40.2686,484137.0
2023-09-22,40.3471,40.6146,39.7975,39.9055,436628.0
2023-09-23,40.3471,40.6146,39.7975,39.9055,436628.0
2023-09-24,40.3471,40.6146,39.7975,39.9055,436628.0
2023-09-25,39.5424,41.1519,39.5129,41.1127,392957.0
2023-09-26,40.6318,41.6917,40.5434,40.5729,517853.0
2023-09-27,40.7986,41.2157,40.2784,40.8379,355812.0
2023-09-28,40.9556,41.8291,40.9556,41.6132,297546.0
2023-09-29,41.9175,42.2806,41.3286,41.4267,401290.0
2023-09-30,41.9175,42.2806,41.3286,41.4267,401290.0
2023-10-01,41.9175,42.2806,41.3286,41.4267,401290.0
2023-10-02,41.3875,41.3875,40.7495,41.1519,379357.0
2023-10-03,40.7103,41.3286,40.3668,41.2991,281002.0
2023-10-04,41.3777,41.5249,40.8968,41.2697,217847.0
2023-10-05,41.2893,41.8488,41.0243,41.5543,307602.0
2023-10-06,40.8869,42.0892,40.4306,41.5347,244977.0
2023-10-07,40.8869,42.0892,40.4306,41.5347,244977.0
2023-10-08,40.8869,42.0892,40.4306,41.5347,244977.0
2023-10-09,41.2403,41.9763,40.9556,41.6132,227128.0
2023-10-10,41.8095,42.3984,41.6917,41.8193,333289.0
2023-10-11,41.9175,42.3984,41.4022,41.8291,135060.0
2023-10-12,41.8389,41.8684,40.7888,41.0734,182432.0
2023-10-13,41.3973,41.3973,40.0527,40.2883,323747.0
2023-10-14,41.3973,41.3973,40.0527,40.2883,323747.0
2023-10-15,41.3973,41.3973,40.0527,40.2883,323747.0
2023-10-16,40.8281,41.623,40.5631,41.5838,248253.0
2023-10-17,41.1127,42.8498,41.1127,41.6917,231404.0
2023-10-18,41.1519,41.9076,40.9164,41.4562,366210.0
2023-10-19,41.4856,41.8095,40.7888,40.8182,392264.0
2023-10-20,41.0145,41.0145,39.1253,39.1989,327378.0
2023-10-21,41.0145,41.0145,39.1253,39.1989,327378.0
2023-10-22,41.0145,41.0145,39.1253,39.1989,327378.0
2023-10-23,38.9241,40.0233,38.9142,38.9928,394864.0
2023-10-24,36.019,36.9121,34.7235,36.8728,785567.0
2023-10-25,36.4116,37.4421,35.7442,37.1182,377895.0
2023-10-26,37.4126,38.6394,37.4126,38.3254,299925.0
2023-10-27,38.2272,38.3548,37.285,37.9328,238878.0
2023-10-28,38.2272,38.3548,37.285,37.9328,238878.0
2023-10-29,38.2272,38.3548,37.285,37.9328,238878.0
2023-10-30,38.1782,38.9437,37.815,38.5413,299396.0
2023-10-31,38.3744,39.3264,38.3744,39.2087,411842.0
2023-11-01,39.0222,39.3951,38.3254,39.1596,266167.0
2023-11-02,39.7975,41.358,39.7975,41.2795,365046.0
2023-11-03,42.418,43.6939,42.418,42.9872,393471.0
2023-11-04,42.418,43.6939,42.418,42.9872,393471.0
2023-11-05,42.418,43.6939,42.418,42.9872,393471.0
2023-11-06,42.6928,43.0952,42.4189,42.9578,224048.0
2023-11-07,42.7713,42.7713,41.8389,41.9076,214425.0
2023-11-08,41.9567,41.9567,41.3384,41.5936,193180.0
2023-11-09,41.5936,41.8389,40.1999,40.5827,236237.0
2023-11-10,40.8281,40.9655,40.1116,40.4845,220362.0
2023-11-11,40.8281,40.9655,40.1116,40.4845,220362.0
2023-11-12,40.8281,40.9655,40.1116,40.4845,220362.0
2023-11-13,40.1901,40.7397,39.984,40.622,132972.0
2023-11-14,42.4082,44.4103,41.2206,44.0374,334537.0
2023-11-15,43.8313,44.9992,43.8313,44.3907,415153.0
2023-11-16,44.3122,44.4005,43.6252,44.0766,326677.0
2023-11-17,44.3613,45.1268,44.3416,44.6655,318134.0
2023-11-18,44.3613,45.1268,44.3416,44.6655,318134.0
2023-11-19,44.3613,45.1268,44.3416,44.6655,318134.0
2023-11-20,44.5379,44.7538,43.8558,44.5674,159643.0
2023-11-21,44.3318,44.7587,43.8509,43.9981,157073.0
2023-11-22,44.587,44.6459,43.8116,44.0668,180798.0
2023-11-23,44.587,44.6459,43.8116,44.0668,180798.0
2023-11-24,44.0864,44.1895,43.7086,43.9,66478.0
2023-11-25,44.0864,44.1895,43.7086,43.9,66478.0
2023-11-26,44.0864,44.1895,43.7086,43.9,66478.0
2023-11-27,43.6252,43.8411,43.1933,43.7233,153779.0
2023-11-28,43.635,43.6448,42.9491,43.635,236937.0
2023-11-29,44.1551,44.7617,43.8313,43.9785,259814.0
2023-11-30,44.2042,44.4201,42.948,43.5368,391927.0
2023-12-01,43.37,46.3879,43.0265,46.0591,287415.0
2023-12-02,43.37,46.3879,43.0265,46.0591,287415.0
2023-12-03,43.37,46.3879,43.0265,46.0591,287415.0
2023-12-04,45.539,47.3448,45.539,47.0111,328428.0
2023-12-05,46.7265,46.7952,45.9718,46.5499,223818.0
2023-12-06,47.0995,48.3557,46.4027,46.5302,590489.0
2023-12-07,46.7756,47.5117,46.3352,47.4822,283731.0
2023-12-08,47.4332,48.0613,47.0897,47.8552,172651.0
2023-12-09,47.4332,48.0613,47.0897,47.8552,172651.0
2023-12-10,47.4332,48.0613,47.0897,47.8552,172651.0
2023-12-11,47.5215,47.9386,47.4626,47.8061,169918.0
2023-12-12,47.7374,48.3116,47.3547,47.4724,225284.0
2023-12-13,47.5019,50.5149,47.3547,50.1616,462651.0
2023-12-14,50.6171,52.6073,50.3992,51.3498,373855.0
2023-12-15,51.3498,52.1172,50.5577,51.2508,1606678.0
2023-12-16,51.3498,52.1172,50.5577,51.2508,1606678.0
2023-12-17,51.3498,52.1172,50.5577,51.2508,1606678.0
2023-12-18,51.6369,51.6667,50.6567,50.8943,274211.0
2023-12-19,51.2607,52.3301,50.8547,51.835,360113.0
2023-12-20,51.6964,53.543,51.3003,51.4191,483153.0
2023-12-21,51.7756,52.3499,51.3003,52.1914,230516.0
2023-12-22,52.6073,53.1717,52.1419,52.5677,268574.0
2023-12-23,52.6073,53.1717,52.1419,52.5677,268574.0
2023-12-24,52.6073,53.1717,52.1419,52.5677,268574.0
2023-12-25,52.6073,53.1717,52.1419,52.5677,268574.0
2023-12-26,52.8945,53.3103,52.3202,53.142,218609.0
2023-12-27,53.1024,53.4242,52.4786,52.6667,254813.0
2023-12-28,52.1815,52.7558,52.1023,52.3202,154729.0
2023-12-29,52.3202,52.3202,51.4092,51.5973,259975.0
2023-12-30,52.3202,52.3202,51.4092,51.5973,259975.0
2023-12-31,52.3202,52.3202,51.4092,51.5973,259975.0
2024-01-01,52.3202,52.3202,51.4092,51.5973,259975.0
2024-01-02,51.3003,52.9539,51.3003,52.0924,252835.0
2024-01-03,51.8647,51.8647,49.5675,49.8745,420810.0
2024-01-04,50.1319,50.4735,49.518,49.8646,361761.0
2024-01-05,49.3794,50.5626,49.3596,50.3596,313440.0
2024-01-06,49.3794,50.5626,49.3596,50.3596,313440.0
2024-01-07,49.3794,50.5626,49.3596,50.3596,313440.0
2024-01-08,50.1319,50.7953,49.7952,50.7458,323657.0
2024-01-09,49.924,50.0923,49.4883,49.7061,234776.0
2024-01-10,49.3596,49.8448,48.8645,49.7556,277585.0
2024-01-11,49.3299,49.3744,48.2902,49.1516,637811.0
2024-01-12,49.716,49.8943,48.3199,48.7061,185944.0
2024-01-13,49.716,49.8943,48.3199,48.7061,185944.0
2024-01-14,49.716,49.8943,48.3199,48.7061,185944.0
2024-01-15,49.716,49.8943,48.3199,48.7061,185944.0
2024-01-16,47.9139,48.4536,47.6862,47.8842,178252.0
2024-01-17,46.9238,48.0229,46.9238,47.3495,189791.0
2024-01-18,47.7753,48.0625,46.9139,47.2901,158923.0
2024-01-19,47.4585,48.8447,47.003,48.8348,248699.0
2024-01-20,47.4585,48.8447,47.003,48.8348,248699.0
2024-01-21,47.4585,48.8447,47.003,48.8348,248699.0
2024-01-22,49.3398,50.2606,49.013,50.1319,286216.0
2024-01-23,49.6368,49.9586,48.5278,48.5575,361833.0
2024-01-24,49.1318,49.6863,47.8149,47.8545,643245.0
2024-01-25,48.409,48.9338,47.201,47.508,415238.0
2024-01-26,47.9833,48.4882,47.6664,48.1813,692849.0
2024-01-27,47.9833,48.4882,47.6664,48.1813,692849.0
2024-01-28,47.9833,48.4882,47.6664,48.1813,692849.0
2024-01-29,48.2803,48.815,48.0328,48.7952,444390.0
2024-01-30,48.3892,48.6318,47.7159,47.7357,207858.0
2024-01-31,46.8446,47.4486,45.1514,45.3197,403285.0
2024-02-01,45.6861,46.0821,43.1513,44.9336,361575.0
2024-02-02,43.8147,45.1118,43.5176,44.6464,335854.0
2024-02-03,43.8147,45.1118,43.5176,44.6464,335854.0
2024-02-04,43.8147,45.1118,43.5176,44.6464,335854.0
2024-02-05,44.0919,44.3791,43.4285,43.8444,211169.0
2024-02-06,43.7553,44.4583,43.3592,43.6562,225497.0
2024-02-07,43.6562,43.6562,42.5374,43.2305,270238.0
2024-02-08,43.1117,43.7949,43.0919,43.6067,183580.0
2024-02-09,43.6463,44.5424,43.2305,44.4385,226715.0
2024-02-10,43.6463,44.5424,43.2305,44.4385,226715.0
2024-02-11,43.6463,44.5424,43.2305,44.4385,226715.0
2024-02-12,44.3593,45.7851,44.3593,45.0425,250074.0
2024-02-13,43.3592,43.9632,41.9235,42.8245,350829.0
2024-02-14,43.3493,44.2998,42.7255,44.1018,326596.0
2024-02-15,44.5276,45.8841,44.4236,45.696,248639.0
2024-02-16,45.2405,45.6564,44.6959,45.3989,306519.0
2024-02-17,45.2405,45.6564,44.6959,45.3989,306519.0
2024-02-18,45.2405,45.6564,44.6959,45.3989,306519.0
2024-02-19,45.2405,45.6564,44.6959,45.3989,306519.0
2024-02-20,44.785,45.6588,44.6217,44.8246,207796.0
2024-02-21,44.7454,44.7454,44.2206,44.3692,212290.0
2024-02-22,44.1315,44.3395,43.5176,43.9434,180969.0
2024-02-23,43.7256,44.389,43.3889,43.9236,137046.0
2024-02-24,43.7256,44.389,43.3889,43.9236,137046.0
2024-02-25,43.7256,44.389,43.3889,43.9236,137046.0
2024-02-26,43.5473,44.1513,43.379,43.6067,162609.0
2024-02-27,43.8939,44.1315,43.6265,44.0226,186889.0
2024-02-28,43.5275,44.3791,43.5275,43.8642,232074.0
2024-02-29,44.7355,45.6366,44.483,44.8543,299700.0
2024-03-01,44.5771,44.9236,43.6661,44.7454,238553.0
2024-03-02,44.5771,44.9236,43.6661,44.7454,238553.0
2024-03-03,44.5771,44.9236,43.6661,44.7454,238553.0
2024-03-04,44.8147,45.5772,44.2305,44.4781,288012.0
2024-03-05,44.2701,46.3198,44.2701,46.2901,223788.0
2024-03-06,46.2901,47.2604,45.3989,46.4683,814333.0
2024-03-07,47.102,47.4783,46.6366,46.7654,514347.0
2024-03-08,47.5278,47.5674,46.7356,46.7554,380674.0
2024-03-09,47.5278,47.5674,46.7356,46.7554,380674.0
2024-03-10,47.5278,47.5674,46.7356,46.7554,380674.0
2024-03-11,46.5871,47.2294,46.5871,46.7753,279641.0
2024-03-12,46.5277,46.5277,45.5574,45.597,251496.0
2024-03-13,45.5177,46.2604,45.1316,45.29,250034.0
2024-03-14,45.01,45.12,42.86,43.65,357439.0
2024-03-15,43.48,44.68,43.48,44.49,824409.0
2024-03-16,43.48,44.68,43.48,44.49,824409.0
2024-03-17,43.48,44.68,43.48,44.49,824409.0
2024-03-18,44.67,44.67,43.9,44.3,321616.0
2024-03-19,44.15,44.64,43.94,44.27,251028.0
2024-03-20,44.06,46.45,44.04,45.98,305527.0
2024-03-21,46.23,46.77,46.06,46.26,271388.0
2024-03-22,46.28,46.29,45.035,45.45,175704.0
2024-03-23,46.28,46.29,45.035,45.45,175704.0
2024-03-24,46.28,46.29,45.035,45.45,175704.0
2024-03-25,45.35,46.18,45.1408,45.48,166484.0
2024-03-26,45.81,46.155,45.17,45.65,206393.0
2024-03-27,45.96,47.42,45.96,47.4,209730.0
2024-03-28,47.32,48.21,47.24,48.03,391890.0
2024-03-29,47.32,48.21,47.24,48.03,391890.0
2024-03-30,47.32,48.21,47.24,48.03,391890.0
2024-03-31,47.32,48.21,47.24,48.03,391890.0
2024-04-01,48.19,48.19,46.92,47.23,204267.0
2024-04-02,46.92,47.53,45.88,46.38,282088.0
2024-04-03,45.97,46.65,45.97,46.06,222535.0
2024-04-04,46.65,47.14,45.57,45.64,185937.0
2024-04-05,45.48,45.7,45.0865,45.16,159676.0
2024-04-06,45.48,45.7,45.0865,45.16,159676.0
2024-04-07,45.48,45.7,45.0865,45.16,159676.0
2024-04-08,45.47,46.08,45.39,46.08,179608.0
