,NBTB US Equity,NBTB US Equity,NBTB US Equity,NBTB US Equity,NBTB US Equity
2023-08-16,35.197,35.4499,34.4579,34.5746,272380.0
2023-08-17,34.7497,35.7514,34.4871,34.6621,210771.0
2023-08-18,34.3704,35.2651,34.3704,35.0317,283007.0
2023-08-19,34.3704,35.2651,34.3704,35.0317,283007.0
2023-08-20,34.3704,35.2651,34.3704,35.0317,283007.0
2023-08-21,35.0706,35.1824,34.3898,34.5357,200524.0
2023-08-22,34.5552,34.8129,33.3492,33.4464,179845.0
2023-08-23,33.3297,33.675,33.1352,33.2811,140292.0
2023-08-24,33.1547,33.8938,32.9699,33.3395,164489.0
2023-08-25,33.5145,33.923,32.8921,33.2811,109282.0
2023-08-26,33.5145,33.923,32.8921,33.2811,109282.0
2023-08-27,33.5145,33.923,32.8921,33.2811,109282.0
2023-08-28,33.4173,33.957,33.4173,33.6896,123903.0
2023-08-29,33.6118,33.9133,33.3881,33.5923,114119.0
2023-08-30,33.5437,33.6069,33.1644,33.2227,104991.0
2023-08-31,33.3504,34.2143,33.1442,33.7922,185296.0
2023-09-01,33.9002,34.4892,33.9002,34.1456,127114.0
2023-09-02,33.9002,34.4892,33.9002,34.1456,127114.0
2023-09-03,33.9002,34.4892,33.9002,34.1456,127114.0
2023-09-04,33.9002,34.4892,33.9002,34.1456,127114.0
2023-09-05,33.9787,33.9787,32.8595,33.1148,168035.0
2023-09-06,33.2228,33.4584,32.4766,32.565,127105.0
2023-09-07,32.5159,32.6926,32.025,32.133,133675.0
2023-09-08,32.2999,32.3784,31.7894,32.1526,102930.0
2023-09-09,32.2999,32.3784,31.7894,32.1526,102930.0
2023-09-10,32.2999,32.3784,31.7894,32.1526,102930.0
2023-09-11,32.2017,32.3981,31.755,31.7894,136666.0
2023-09-12,31.8974,32.1625,31.4949,32.1428,153839.0
2023-09-13,32.2901,32.2901,31.7452,31.9465,170568.0
2023-09-14,32.2606,32.5552,31.9268,32.4079,189870.0
2023-09-15,32.3981,32.6266,31.9465,32.2017,671082.0
2023-09-16,32.3981,32.6266,31.9465,32.2017,671082.0
2023-09-17,32.3981,32.6266,31.9465,32.2017,671082.0
2023-09-18,32.2901,32.3392,31.3476,31.3672,161447.0
2023-09-19,31.4949,31.6912,30.9942,31.112,159036.0
2023-09-20,31.2494,31.4163,30.6407,30.6898,117558.0
2023-09-21,30.5131,30.8714,30.3462,30.4247,148050.0
2023-09-22,30.464,31.0334,29.9535,30.2677,141923.0
2023-09-23,30.464,31.0334,29.9535,30.2677,141923.0
2023-09-24,30.464,31.0334,29.9535,30.2677,141923.0
2023-09-25,30.1891,30.4591,29.9928,30.1302,147168.0
2023-09-26,29.767,30.5782,29.7522,30.1204,196934.0
2023-09-27,30.1891,30.6406,30.0615,30.2382,186205.0
2023-09-28,30.248,31.2592,30.248,30.8763,513228.0
2023-09-29,31.0727,31.4654,30.9942,31.112,222494.0
2023-09-30,31.0727,31.4654,30.9942,31.112,222494.0
2023-10-01,31.0727,31.4654,30.9942,31.112,222494.0
2023-10-02,31.0138,31.5047,30.8273,31.2396,377495.0
2023-10-03,31.0138,31.6618,30.4935,31.1512,215819.0
2023-10-04,30.9745,31.6618,30.9156,31.4752,162522.0
2023-10-05,31.4261,32.1134,31.4261,32.0643,193829.0
2023-10-06,31.7108,32.3981,31.3181,32.0545,164561.0
2023-10-07,31.7108,32.3981,31.3181,32.0545,164561.0
2023-10-08,31.7108,32.3981,31.3181,32.0545,164561.0
2023-10-09,31.8385,32.3588,31.6028,32.1723,122849.0
2023-10-10,32.3686,32.7515,32.2999,32.3195,122908.0
2023-10-11,32.3195,32.8104,32.1242,32.4177,92362.0
2023-10-12,32.3392,32.3932,31.9465,32.3392,119467.0
2023-10-13,32.565,32.6975,31.755,31.9563,156330.0
2023-10-14,32.565,32.6975,31.755,31.9563,156330.0
2023-10-15,32.565,32.6975,31.755,31.9563,156330.0
2023-10-16,32.1134,32.5846,31.3574,32.5061,153182.0
2023-10-17,32.3784,33.5467,32.3784,33.2031,178219.0
2023-10-18,32.938,32.938,32.5453,32.6533,134859.0
2023-10-19,32.7024,32.884,32.1821,32.2115,221345.0
2023-10-20,32.349,32.349,30.6113,30.6309,246991.0
2023-10-21,32.349,32.349,30.6113,30.6309,246991.0
2023-10-22,32.349,32.349,30.6113,30.6309,246991.0
2023-10-23,30.3855,31.3083,30.3855,30.7978,190215.0
2023-10-24,30.9353,30.9353,29.8013,29.8553,138606.0
2023-10-25,31.0531,32.3097,30.6162,32.133,210480.0
2023-10-26,32.241,32.992,31.8728,32.8399,213716.0
2023-10-27,32.8595,32.8595,31.9072,32.4963,182347.0
2023-10-28,32.8595,32.8595,31.9072,32.4963,182347.0
2023-10-29,32.8595,32.8595,31.9072,32.4963,182347.0
2023-10-30,32.8595,33.1148,32.5552,32.889,85992.0
2023-10-31,32.8104,33.0215,32.5846,32.8595,119065.0
2023-11-01,32.8104,33.1344,32.5257,32.9773,100377.0
2023-11-02,33.1344,34.45,33.1344,34.3518,148746.0
2023-11-03,35.1175,35.8342,35.1175,35.255,153013.0
2023-11-04,35.1175,35.8342,35.1175,35.255,153013.0
2023-11-05,35.1175,35.8342,35.1175,35.255,153013.0
2023-11-06,35.2255,35.5103,34.8034,35.2844,99397.0
2023-11-07,35.1077,35.1175,34.6758,34.8132,109263.0
2023-11-08,34.9408,34.9408,33.6645,34.0376,102385.0
2023-11-09,34.126,34.445,33.5271,33.8314,114664.0
2023-11-10,34.0474,34.0474,33.4584,33.6449,94744.0
2023-11-11,34.0474,34.0474,33.4584,33.6449,94744.0
2023-11-12,34.0474,34.0474,33.4584,33.6449,94744.0
2023-11-13,33.4486,33.9493,33.1638,33.9198,81235.0
2023-11-14,35.0685,36.4822,34.4303,36.4331,202761.0
2023-11-15,36.2662,37.0614,36.2269,36.3742,120610.0
2023-11-16,36.4331,36.4331,35.4024,35.7459,94301.0
2023-11-17,36.0699,36.3055,35.7655,35.8342,145223.0
2023-11-18,36.0699,36.3055,35.7655,35.8342,145223.0
2023-11-19,36.0699,36.3055,35.7655,35.8342,145223.0
2023-11-20,35.8146,35.9128,35.4415,35.5593,90564.0
2023-11-21,35.5103,35.5103,34.9016,35.3041,109649.0
2023-11-22,35.5692,35.7459,35.1077,35.3139,66517.0
2023-11-23,35.5692,35.7459,35.1077,35.3139,66517.0
2023-11-24,35.4808,35.5692,35.0341,35.4121,34784.0
2023-11-25,35.4808,35.5692,35.0341,35.4121,34784.0
2023-11-26,35.4808,35.5692,35.0341,35.4121,34784.0
2023-11-27,35.2255,35.5103,35.0881,35.4121,98893.0
2023-11-28,35.2844,35.5986,34.9457,35.1961,118706.0
2023-11-29,35.3532,35.8539,35.2255,35.471,130779.0
2023-11-30,35.7483,35.7681,34.8172,35.1936,213538.0
2023-12-01,35.0649,36.9469,34.9757,36.7785,165262.0
2023-12-02,35.0649,36.9469,34.9757,36.7785,165262.0
2023-12-03,35.0649,36.9469,34.9757,36.7785,165262.0
2023-12-04,36.5011,37.7987,36.5011,37.67,158426.0
2023-12-05,37.6303,37.7888,37.1648,37.4521,105144.0
2023-12-06,37.7789,38.6308,37.3827,37.3827,133126.0
2023-12-07,37.6403,38.2841,37.4719,38.2148,120787.0
2023-12-08,38.2346,38.6605,37.878,38.6011,120787.0
2023-12-09,38.2346,38.6605,37.878,38.6011,120787.0
2023-12-10,38.2346,38.6605,37.878,38.6011,120787.0
2023-12-11,38.7794,38.8883,38.3832,38.6011,130955.0
2023-12-12,38.5416,38.5416,38.0266,38.0662,100862.0
2023-12-13,38.1553,40.2751,38.0006,40.1958,247080.0
2023-12-14,41.0972,41.8698,40.701,41.0675,258427.0
2023-12-15,41.3944,41.6222,40.8991,41.0675,1558250.0
2023-12-16,41.3944,41.6222,40.8991,41.0675,1558250.0
2023-12-17,41.3944,41.6222,40.8991,41.0675,1558250.0
2023-12-18,41.2854,41.4043,40.4732,40.7208,155798.0
2023-12-19,40.8298,41.8004,40.8298,41.2557,191666.0
2023-12-20,41.1765,42.9693,41.0873,41.6618,395939.0
2023-12-21,41.85,41.8599,41.1227,41.8005,155698.0
2023-12-22,42.1967,42.6821,42.0679,42.1571,130312.0
2023-12-23,42.1967,42.6821,42.0679,42.1571,130312.0
2023-12-24,42.1967,42.6821,42.0679,42.1571,130312.0
2023-12-25,42.1967,42.6821,42.0679,42.1571,130312.0
2023-12-26,42.3948,43.207,42.3948,42.9693,121518.0
2023-12-27,43.1377,43.3556,42.6226,42.8802,127372.0
2023-12-28,42.7811,42.8802,42.3057,42.6424,111252.0
2023-12-29,42.4344,42.4939,41.4142,41.5132,158104.0
2023-12-30,42.4344,42.4939,41.4142,41.5132,158104.0
2023-12-31,42.4344,42.4939,41.4142,41.5132,158104.0
2024-01-01,42.4344,42.4939,41.4142,41.5132,158104.0
2024-01-02,41.2161,42.4592,41.2161,41.8005,123831.0
2024-01-03,41.6717,41.6717,40.1859,40.2652,204821.0
2024-01-04,40.5029,40.8595,40.2355,40.3147,127040.0
2024-01-05,39.9977,40.5722,39.9878,40.1166,116658.0
2024-01-06,39.9977,40.5722,39.9878,40.1166,116658.0
2024-01-07,39.9977,40.5722,39.9878,40.1166,116658.0
2024-01-08,40.1166,40.5623,39.9482,40.5128,119352.0
2024-01-09,39.9977,40.1364,39.5322,39.9779,103612.0
2024-01-10,39.6808,40.1166,39.5099,39.9284,100964.0
2024-01-11,39.6411,39.651,38.7992,39.552,285812.0
2024-01-12,39.7996,39.9581,38.8982,39.3638,91851.0
2024-01-13,39.7996,39.9581,38.8982,39.3638,91851.0
2024-01-14,39.7996,39.9581,38.8982,39.3638,91851.0
2024-01-15,39.7996,39.9581,38.8982,39.3638,91851.0
2024-01-16,38.8784,39.1855,38.3435,38.4921,188020.0
2024-01-17,37.7492,38.8636,37.7492,38.4228,166407.0
2024-01-18,38.5416,39.0963,37.9275,38.2841,107639.0
2024-01-19,38.5614,39.1558,38.0216,39.136,146172.0
2024-01-20,38.5614,39.1558,38.0216,39.136,146172.0
2024-01-21,38.5614,39.1558,38.0216,39.136,146172.0
2024-01-22,39.4628,40.4583,39.2152,40.3939,181823.0
2024-01-23,40.6713,40.6713,38.7695,38.8487,218740.0
2024-01-24,38.9676,39.8789,37.0063,37.5709,249368.0
2024-01-25,37.8879,37.9325,36.2634,36.6299,217397.0
2024-01-26,37.1351,37.2639,36.4615,36.6497,174349.0
2024-01-27,37.1351,37.2639,36.4615,36.6497,174349.0
2024-01-28,37.1351,37.2639,36.4615,36.6497,174349.0
2024-01-29,36.9469,37.6105,36.7141,37.6006,229120.0
2024-01-30,37.4818,37.6403,36.7092,36.7389,183159.0
2024-01-31,36.2733,37.0856,35.1936,35.2333,283682.0
2024-02-01,35.5007,35.6948,33.797,34.5102,251603.0
2024-02-02,33.8762,34.3814,33.8019,34.1536,188734.0
2024-02-03,33.8762,34.3814,33.8019,34.1536,188734.0
2024-02-04,33.8762,34.3814,33.8019,34.1536,188734.0
2024-02-05,33.8069,34.1932,33.1234,33.6484,238301.0
2024-02-06,33.5295,34.213,33.1829,33.4404,389934.0
2024-02-07,33.5791,33.7722,32.7866,33.3909,228438.0
2024-02-08,33.3512,33.5642,32.8758,33.272,190685.0
2024-02-09,33.2819,34.1684,32.9976,33.9456,217601.0
2024-02-10,33.2819,34.1684,32.9976,33.9456,217601.0
2024-02-11,33.2819,34.1684,32.9976,33.9456,217601.0
2024-02-12,33.9456,35.1936,33.9456,34.7776,204276.0
2024-02-13,33.8267,34.1437,32.9303,33.381,327137.0
2024-02-14,34.2031,34.5696,33.8069,34.3319,234887.0
2024-02-15,34.4805,35.6097,34.3963,35.2927,163904.0
2024-02-16,34.946,35.2729,34.5344,34.7776,167526.0
2024-02-17,34.946,35.2729,34.5344,34.7776,167526.0
2024-02-18,34.946,35.2729,34.5344,34.7776,167526.0
2024-02-19,34.946,35.2729,34.5344,34.7776,167526.0
2024-02-20,34.3616,35.0252,34.3022,34.421,124193.0
2024-02-21,34.322,34.3418,33.8762,33.9654,175266.0
2024-02-22,33.8069,34.0743,33.3413,33.9753,192868.0
2024-02-23,33.9357,34.4656,33.6781,34.0644,120721.0
2024-02-24,33.9357,34.4656,33.6781,34.0644,120721.0
2024-02-25,33.9357,34.4656,33.6781,34.0644,120721.0
2024-02-26,33.9852,34.2229,33.3413,33.3512,122132.0
2024-02-27,33.5791,33.8366,33.2225,33.4602,122731.0
2024-02-28,33.0937,33.5989,33.0343,33.48,116679.0
2024-02-29,34.15,34.71,33.9601,34.39,208529.0
2024-03-01,34.21,34.4,33.57,34.36,146997.0
2024-03-02,34.21,34.4,33.57,34.36,146997.0
2024-03-03,34.21,34.4,33.57,34.36,146997.0
2024-03-04,34.44,35.21,34.19,34.33,197367.0
2024-03-05,34.28,35.56,34.28,35.49,197335.0
2024-03-06,35.51,35.925,34.62,35.14,165094.0
2024-03-07,35.59,35.8,35.04,35.23,139046.0
2024-03-08,35.76,35.76,34.97,35.09,100462.0
2024-03-09,35.76,35.76,34.97,35.09,100462.0
2024-03-10,35.76,35.76,34.97,35.09,100462.0
2024-03-11,35.0,35.4799,35.0,35.17,112128.0
2024-03-12,34.85,35.18,34.24,34.26,123678.0
2024-03-13,34.1,34.66,34.01,34.2,141411.0
2024-03-14,34.09,34.1,32.995,33.22,165411.0
2024-03-15,33.14,34.075,33.14,33.97,658163.0
2024-03-16,33.14,34.075,33.14,33.97,658163.0
2024-03-17,33.14,34.075,33.14,33.97,658163.0
2024-03-18,33.92,34.5,33.33,33.37,156497.0
2024-03-19,33.11,33.71,33.07,33.13,152251.0
2024-03-20,32.85,34.65,32.79,34.29,139387.0
2024-03-21,35.1,36.12,35.1,35.9,388242.0
2024-03-22,36.1,36.22,35.21,35.57,510090.0
2024-03-23,36.1,36.22,35.21,35.57,510090.0
2024-03-24,36.1,36.22,35.21,35.57,510090.0
2024-03-25,35.57,36.08,35.55,35.85,208349.0
2024-03-26,36.21,36.265,35.44,35.57,734401.0
2024-03-27,35.0,36.83,34.94,36.74,531102.0
2024-03-28,36.53,36.84,36.19,36.68,427072.0
2024-03-29,36.53,36.84,36.19,36.68,427072.0
2024-03-30,36.53,36.84,36.19,36.68,427072.0
2024-03-31,36.53,36.84,36.19,36.68,427072.0
2024-04-01,36.64,36.64,35.78,36.0,364552.0
2024-04-02,35.52,35.62,35.13,35.61,241368.0
2024-04-03,35.37,35.78,34.945,35.5,262522.0
2024-04-04,35.94,36.055,35.09,35.34,227717.0
2024-04-05,35.02,35.83,34.69,35.7,260728.0
2024-04-06,35.02,35.83,34.69,35.7,260728.0
2024-04-07,35.02,35.83,34.69,35.7,260728.0
2024-04-08,35.69,36.16,35.61,35.75,192988.0
