,FLIC US Equity,FLIC US Equity,FLIC US Equity,FLIC US Equity,FLIC US Equity
2023-08-15,12.9986,13.0081,12.657,12.7424,87931.0
2023-08-16,12.7709,13.0792,12.5906,12.6855,53311.0
2023-08-17,12.7044,12.8752,12.7044,12.7898,59049.0
2023-08-18,12.657,12.8278,12.5906,12.6191,105169.0
2023-08-19,12.657,12.8278,12.5906,12.6191,105169.0
2023-08-20,12.657,12.8278,12.5906,12.6191,105169.0
2023-08-21,12.638,12.7139,12.5337,12.638,43615.0
2023-08-22,12.6096,12.7044,12.3154,12.3154,62155.0
2023-08-23,12.4198,12.4293,12.1921,12.249,67686.0
2023-08-24,12.1921,12.6523,12.1162,12.306,44553.0
2023-08-25,12.306,12.306,12.1162,12.2016,31334.0
2023-08-26,12.306,12.306,12.1162,12.2016,31334.0
2023-08-27,12.306,12.306,12.1162,12.2016,31334.0
2023-08-28,12.2016,12.4767,12.2016,12.3724,52847.0
2023-08-29,12.3676,12.4578,12.3344,12.4198,53970.0
2023-08-30,12.4767,12.5242,12.287,12.3534,53942.0
2023-08-31,12.3819,12.5432,12.2775,12.3913,46879.0
2023-09-01,12.4957,12.7993,12.4957,12.7234,32364.0
2023-09-02,12.4957,12.7993,12.4957,12.7234,32364.0
2023-09-03,12.4957,12.7993,12.4957,12.7234,32364.0
2023-09-04,12.4957,12.7993,12.4957,12.7234,32364.0
2023-09-05,12.7993,12.7993,12.306,12.3819,45420.0
2023-09-06,12.287,12.4151,12.0308,12.0593,70638.0
2023-09-07,11.9644,12.245,11.8031,11.9359,189758.0
2023-09-08,11.9549,12.0925,11.8505,12.0118,49122.0
2023-09-09,11.9549,12.0925,11.8505,12.0118,49122.0
2023-09-10,11.9549,12.0925,11.8505,12.0118,49122.0
2023-09-11,12.0213,12.0972,11.7509,11.8031,53496.0
2023-09-12,11.8031,11.9169,11.6987,11.86,59848.0
2023-09-13,11.7556,11.898,11.5279,11.7462,75113.0
2023-09-14,11.9075,12.0364,11.841,11.86,68111.0
2023-09-15,11.7556,11.854,11.3856,11.5374,325229.0
2023-09-16,11.7556,11.854,11.3856,11.5374,325229.0
2023-09-17,11.7556,11.854,11.3856,11.5374,325229.0
2023-09-18,11.5469,11.5564,11.1294,11.2433,88673.0
2023-09-19,11.2433,11.3002,11.1389,11.2053,52750.0
2023-09-20,11.2623,11.3287,11.1674,11.1674,56378.0
2023-09-21,11.1674,11.2338,10.9587,11.0346,56463.0
2023-09-22,11.0346,11.0346,10.8068,10.8638,98132.0
2023-09-23,11.0346,11.0346,10.8068,10.8638,98132.0
2023-09-24,11.0346,11.0346,10.8068,10.8638,98132.0
2023-09-25,10.7974,11.0725,10.7547,10.9871,63720.0
2023-09-26,10.9207,11.0489,10.8638,10.9017,50298.0
2023-09-27,10.9681,11.1105,10.8922,10.9302,47039.0
2023-09-28,11.0535,11.5279,10.9017,10.9207,63483.0
2023-09-29,10.9966,11.101,10.9017,10.9207,77292.0
2023-09-30,10.9966,11.101,10.9017,10.9207,77292.0
2023-10-01,10.9966,11.101,10.9017,10.9207,77292.0
2023-10-02,10.9587,10.9776,10.7068,10.8163,91575.0
2023-10-03,10.7974,10.8853,10.5032,10.5317,50055.0
2023-10-04,10.5412,10.5886,10.4084,10.5602,67932.0
2023-10-05,10.5886,10.8353,10.5886,10.8068,64501.0
2023-10-06,10.6835,10.8665,10.5127,10.674,83040.0
2023-10-07,10.6835,10.8665,10.5127,10.674,83040.0
2023-10-08,10.6835,10.8665,10.5127,10.674,83040.0
2023-10-09,10.5981,10.9387,10.5981,10.8448,125276.0
2023-10-10,10.8545,11.0961,10.8118,10.8641,82032.0
2023-10-11,10.8448,11.0478,10.7665,10.8255,47762.0
2023-10-12,10.7868,10.9294,10.3905,10.5548,90049.0
2023-10-13,10.6032,10.6177,10.1585,10.1972,94081.0
2023-10-14,10.6032,10.6177,10.1585,10.1972,94081.0
2023-10-15,10.6032,10.6177,10.1585,10.1972,94081.0
2023-10-16,10.2455,10.5258,10.2262,10.4099,86309.0
2023-10-17,10.3519,10.5355,10.3325,10.3422,147651.0
2023-10-18,10.3325,10.3374,10.144,10.1489,165951.0
2023-10-19,10.2262,10.3567,10.1392,10.1489,108503.0
2023-10-20,10.1489,10.1489,9.8589,9.9072,88200.0
2023-10-21,10.1489,10.1489,9.8589,9.9072,88200.0
2023-10-22,10.1489,10.1489,9.8589,9.9072,88200.0
2023-10-23,9.8396,10.0812,9.8396,9.9266,55040.0
2023-10-24,9.9459,9.9749,9.6849,9.8009,77370.0
2023-10-25,9.7913,9.9459,9.6656,9.9072,58727.0
2023-10-26,9.8976,10.2745,9.8976,10.1779,68381.0
2023-10-27,10.3615,10.5935,10.1489,10.2455,63432.0
2023-10-28,10.3615,10.5935,10.1489,10.2455,63432.0
2023-10-29,10.3615,10.5935,10.1489,10.2455,63432.0
2023-10-30,10.2455,10.4292,10.2455,10.3132,68767.0
2023-10-31,10.3422,10.4388,10.2745,10.3809,61869.0
2023-11-01,10.4195,10.4195,10.0426,10.3035,76305.0
2023-11-02,10.4002,10.8545,10.4002,10.7868,163790.0
2023-11-03,11.0768,11.2701,11.0091,11.2024,105078.0
2023-11-04,11.0768,11.2701,11.0091,11.2024,105078.0
2023-11-05,11.0768,11.2701,11.0091,11.2024,105078.0
2023-11-06,11.3474,11.3474,10.9511,11.0188,89366.0
2023-11-07,10.9995,10.9995,10.8061,10.9221,47456.0
2023-11-08,10.7965,10.8641,10.6225,10.7868,63274.0
2023-11-09,10.7868,10.8061,10.5258,10.5645,52576.0
2023-11-10,10.5162,10.6805,10.4872,10.5838,50773.0
2023-11-11,10.5162,10.6805,10.4872,10.5838,50773.0
2023-11-12,10.5162,10.6805,10.4872,10.5838,50773.0
2023-11-13,10.5162,10.6612,10.4485,10.5838,49939.0
2023-11-14,10.8255,11.4247,10.8158,11.2411,145959.0
2023-11-15,11.2991,11.4731,11.2121,11.2798,77346.0
2023-11-16,11.3088,11.3088,11.0816,11.2798,59560.0
2023-11-17,11.4247,11.5794,11.2991,11.4634,58625.0
2023-11-18,11.4247,11.5794,11.2991,11.4634,58625.0
2023-11-19,11.4247,11.5794,11.2991,11.4634,58625.0
2023-11-20,11.4537,11.4537,11.2508,11.2991,48202.0
2023-11-21,11.1444,11.1831,10.9801,10.9995,56871.0
2023-11-22,11.0768,11.1444,10.9221,10.9801,53956.0
2023-11-23,11.0768,11.1444,10.9221,10.9801,53956.0
2023-11-24,10.9318,11.1879,10.9318,11.1058,27953.0
2023-11-25,10.9318,11.1879,10.9318,11.1058,27953.0
2023-11-26,10.9318,11.1879,10.9318,11.1058,27953.0
2023-11-27,11.0478,11.1058,10.9221,11.0574,47186.0
2023-11-28,11.0671,11.0671,10.898,10.9511,88505.0
2023-11-29,11.0768,11.2749,11.0091,11.0381,81074.0
2023-11-30,11.1638,11.1638,10.9347,10.9995,59340.0
2023-12-01,11.0188,11.5601,11.0188,11.5117,82632.0
2023-12-02,11.0188,11.5601,11.0188,11.5117,82632.0
2023-12-03,11.0188,11.5601,11.0188,11.5117,82632.0
2023-12-04,11.4634,11.734,11.4586,11.6954,89315.0
2023-12-05,11.6374,12.0337,11.4392,11.4827,79827.0
2023-12-06,11.5504,11.8887,11.4054,11.4537,71097.0
2023-12-07,11.4537,11.821,11.4537,11.821,65500.0
2023-12-08,11.8597,11.9902,11.7534,11.8597,49365.0
2023-12-09,11.8597,11.9902,11.7534,11.8597,49365.0
2023-12-10,11.8597,11.9902,11.7534,11.8597,49365.0
2023-12-11,11.908,11.9563,11.7824,11.8984,51554.0
2023-12-12,11.9563,11.9757,11.8307,11.8404,53644.0
2023-12-13,11.8017,12.6136,11.792,12.5846,206658.0
2023-12-14,12.8552,13.0292,12.7103,12.7586,296390.0
2023-12-15,12.8262,12.8504,12.3671,12.5943,499455.0
2023-12-16,12.8262,12.8504,12.3671,12.5943,499455.0
2023-12-17,12.8262,12.8504,12.3671,12.5943,499455.0
2023-12-18,12.6426,12.7199,12.4396,12.517,136278.0
2023-12-19,12.5266,12.9616,12.5073,12.9326,858859.0
2023-12-20,12.9906,13.3869,12.8069,12.9519,317420.0
2023-12-21,13.0486,13.295,13.0196,13.1452,179841.0
2023-12-22,13.2902,13.4835,13.2612,13.2612,117798.0
2023-12-23,13.2902,13.4835,13.2612,13.2612,117798.0
2023-12-24,13.2902,13.4835,13.2612,13.2612,117798.0
2023-12-25,13.2902,13.4835,13.2612,13.2612,117798.0
2023-12-26,13.3095,13.4159,13.2612,13.3095,81191.0
2023-12-27,13.2999,13.3289,13.1259,13.1549,97162.0
2023-12-28,13.1066,13.3289,13.0486,13.2515,149723.0
2023-12-29,13.2417,13.2613,12.9865,12.9963,185033.0
2023-12-30,13.2417,13.2613,12.9865,12.9963,185033.0
2023-12-31,13.2417,13.2613,12.9865,12.9963,185033.0
2024-01-01,13.2417,13.2613,12.9865,12.9963,185033.0
2024-01-02,12.9571,13.1141,12.8,12.9276,342223.0
2024-01-03,12.9178,12.9668,12.5055,12.6135,300695.0
2024-01-04,12.6233,12.8,12.5546,12.7215,241994.0
2024-01-05,12.6331,12.9374,12.584,12.7067,326859.0
2024-01-06,12.6331,12.9374,12.584,12.7067,326859.0
2024-01-07,12.6331,12.9374,12.584,12.7067,326859.0
2024-01-08,12.6528,12.8098,12.5739,12.7607,139166.0
2024-01-09,12.6626,12.692,12.4172,12.5055,275070.0
2024-01-10,12.4663,12.6233,12.3692,12.5644,161032.0
2024-01-11,12.5252,12.589,12.3288,12.4172,264055.0
2024-01-12,12.4859,12.5546,12.2601,12.2994,157350.0
2024-01-13,12.4859,12.5546,12.2601,12.2994,157350.0
2024-01-14,12.4859,12.5546,12.2601,12.2994,157350.0
2024-01-15,12.4859,12.5546,12.2601,12.2994,157350.0
2024-01-16,12.2307,12.2994,12.0834,12.1423,323036.0
2024-01-17,12.0147,12.2307,12.0147,12.1423,117574.0
2024-01-18,12.2012,12.211,11.9853,12.0442,189573.0
2024-01-19,12.1129,12.2159,11.946,12.2012,122109.0
2024-01-20,12.1129,12.2159,11.946,12.2012,122109.0
2024-01-21,12.1129,12.2159,11.946,12.2012,122109.0
2024-01-22,12.3583,12.7018,12.333,12.692,170847.0
2024-01-23,12.7804,12.8098,12.4957,12.6037,99512.0
2024-01-24,12.7509,12.8196,12.5546,12.5644,90376.0
2024-01-25,12.7607,12.7607,12.3877,12.6037,91289.0
2024-01-26,12.9276,12.9276,12.6724,12.6822,90204.0
2024-01-27,12.9276,12.9276,12.6724,12.6822,90204.0
2024-01-28,12.9276,12.9276,12.6724,12.6822,90204.0
2024-01-29,12.6528,12.6969,12.211,12.4172,206250.0
2024-01-30,12.3877,12.3975,12.2209,12.2307,143228.0
2024-01-31,12.0344,12.1816,11.6908,11.7988,290540.0
2024-02-01,11.8282,12.1227,11.465,12.0245,285887.0
2024-02-02,11.789,12.1914,11.789,11.8871,253374.0
2024-02-03,11.789,12.1914,11.789,11.8871,253374.0
2024-02-04,11.789,12.1914,11.789,11.8871,253374.0
2024-02-05,11.7791,11.7791,11.5632,11.573,130497.0
2024-02-06,11.5926,11.6319,11.1607,11.2393,151062.0
2024-02-07,11.2393,11.2687,10.8417,11.0724,160858.0
2024-02-08,11.0331,11.1411,10.9252,10.9448,108060.0
2024-02-09,11.0626,11.4847,10.7681,11.1117,194781.0
2024-02-10,11.0626,11.4847,10.7681,11.1117,194781.0
2024-02-11,11.0626,11.4847,10.7681,11.1117,194781.0
2024-02-12,11.0724,11.3963,11.0429,11.3178,168910.0
2024-02-13,11.0626,11.0626,10.6896,10.7681,213390.0
2024-02-14,10.9153,11.3178,10.7092,10.827,231326.0
2024-02-15,10.8564,11.4258,10.8466,11.3276,259608.0
2024-02-16,11.2196,11.2883,11.0626,11.1656,131501.0
2024-02-17,11.2196,11.2883,11.0626,11.1656,131501.0
2024-02-18,11.2196,11.2883,11.0626,11.1656,131501.0
2024-02-19,11.2196,11.2883,11.0626,11.1656,131501.0
2024-02-20,11.0724,11.2098,10.9988,11.0626,116185.0
2024-02-21,11.0037,11.0675,10.9055,10.9644,102385.0
2024-02-22,10.9252,10.9497,10.6601,10.7485,137849.0
2024-02-23,10.7485,10.9939,10.6405,10.9448,146441.0
2024-02-24,10.7485,10.9939,10.6405,10.9448,146441.0
2024-02-25,10.7485,10.9939,10.6405,10.9448,146441.0
2024-02-26,10.8663,11.0135,10.7877,10.8368,119902.0
2024-02-27,10.9153,11.092,10.8466,10.8663,160618.0
2024-02-28,10.7877,10.9448,10.773,10.8564,82890.0
2024-02-29,11.0135,11.0734,10.8663,10.935,116635.0
2024-03-01,10.8761,10.8859,10.6503,10.6699,134151.0
2024-03-02,10.8761,10.8859,10.6503,10.6699,134151.0
2024-03-03,10.8761,10.8859,10.6503,10.6699,134151.0
2024-03-04,10.6699,10.7975,10.4834,10.5325,247283.0
2024-03-05,10.5031,10.9644,10.4736,10.8466,194525.0
2024-03-06,10.8564,10.8564,10.4374,10.827,352716.0
2024-03-07,10.9153,11.0331,10.7092,10.7485,200589.0
2024-03-08,10.9055,10.9448,10.6994,10.7779,319523.0
2024-03-09,10.9055,10.9448,10.6994,10.7779,319523.0
2024-03-10,10.9055,10.9448,10.6994,10.7779,319523.0
2024-03-11,10.8466,11.2098,10.8466,11.2,218673.0
2024-03-12,11.17,11.25,10.98,11.03,121940.0
2024-03-13,10.97,11.23,10.92,10.96,126273.0
2024-03-14,11.1,11.1,10.515,10.55,101723.0
2024-03-15,10.52,10.85,10.52,10.78,332623.0
2024-03-16,10.52,10.85,10.52,10.78,332623.0
2024-03-17,10.52,10.85,10.52,10.78,332623.0
2024-03-18,10.82,10.98,10.58,10.63,109489.0
2024-03-19,10.59,10.79,10.53,10.55,91408.0
2024-03-20,10.5,10.98,10.4475,10.84,139490.0
2024-03-21,10.88,11.06,10.84,10.98,178955.0
2024-03-22,11.0,11.0,10.71,10.77,130585.0
2024-03-23,11.0,11.0,10.71,10.77,130585.0
2024-03-24,11.0,11.0,10.71,10.77,130585.0
2024-03-25,10.89,10.915,10.62,10.68,93568.0
2024-03-26,10.69,10.76,10.44,10.45,119523.0
2024-03-27,10.46,10.93,10.46,10.93,105858.0
2024-03-28,10.95,11.11,10.88,11.09,147759.0
2024-03-29,10.95,11.11,10.88,11.09,147759.0
2024-03-30,10.95,11.11,10.88,11.09,147759.0
2024-03-31,10.95,11.11,10.88,11.09,147759.0
2024-04-01,11.08,11.08,10.72,10.75,72690.0
2024-04-02,10.67,10.77,10.55,10.62,90838.0
2024-04-03,10.56,10.64,10.52,10.58,90407.0
2024-04-04,10.68,10.83,10.61,10.66,106891.0
2024-04-05,10.56,10.75,10.55,10.57,118591.0
2024-04-06,10.56,10.75,10.55,10.57,118591.0
2024-04-07,10.56,10.75,10.55,10.57,118591.0
2024-04-08,10.63,10.84,10.62,10.76,107817.0
