,APO US Equity,APO US Equity,APO US Equity,APO US Equity,APO US Equity
2022-07-15,47.4606,48.7917,46.4359,48.696,2967522.0
2022-07-16,47.4606,48.7917,46.4359,48.696,2967522.0
2022-07-17,47.4606,48.7917,46.4359,48.696,2967522.0
2022-07-18,49.5004,50.3,48.9449,49.1269,1580164.0
2022-07-19,49.079,50.9368,49.0215,50.8219,1931647.0
2022-07-20,50.8411,51.9567,50.6591,51.8945,1520796.0
2022-07-21,51.77,52.469,50.1803,52.2679,1987305.0
2022-07-22,52.4978,53.0149,51.2426,51.6551,1264113.0
2022-07-23,52.4978,53.0149,51.2426,51.6551,1264113.0
2022-07-24,52.4978,53.0149,51.2426,51.6551,1264113.0
2022-07-25,51.2433,52.177,50.8219,51.7508,1342664.0
2022-07-26,51.7412,51.8657,50.6783,51.2816,1103379.0
2022-07-27,51.6838,52.718,51.4731,52.5074,1116290.0
2022-07-28,52.7372,54.1641,52.2392,54.1162,1900589.0
2022-07-29,54.1162,55.0547,54.1162,54.6812,2341949.0
2022-07-30,54.1162,55.0547,54.1162,54.6812,2341949.0
2022-07-31,54.1162,55.0547,54.1162,54.6812,2341949.0
2022-08-01,53.9534,54.8248,53.3118,54.7003,1535421.0
2022-08-02,54.0013,54.9015,53.3788,54.0204,2108676.0
2022-08-03,54.6046,55.3228,54.03,54.8057,2621859.0
2022-08-04,54.279,56.6204,52.3829,55.5335,3056069.0
2022-08-05,54.7482,56.1033,54.3556,55.093,1764617.0
2022-08-06,54.7482,56.1033,54.3556,55.093,1764617.0
2022-08-07,54.7482,56.1033,54.3556,55.093,1764617.0
2022-08-08,55.4186,55.9932,54.8584,54.9876,3243284.0
2022-08-09,54.6812,55.5431,54.1545,55.4473,1976242.0
2022-08-10,56.3858,57.7552,56.1081,57.4488,1873469.0
2022-08-11,57.4583,59.1725,57.3339,58.3106,3045264.0
2022-08-12,58.8565,59.0385,58.1191,58.416,2733595.0
2022-08-13,58.8565,59.0385,58.1191,58.416,2733595.0
2022-08-14,58.8565,59.0385,58.1191,58.416,2733595.0
2022-08-15,57.9372,59.1151,57.7648,58.8757,1971148.0
2022-08-16,58.4926,58.7799,57.6307,58.1574,1554052.0
2022-08-17,57.4248,57.7622,56.8127,57.1067,1670775.0
2022-08-18,57.1645,57.7622,57.0007,57.4055,2528825.0
2022-08-19,56.6729,56.6729,55.5258,56.0367,1987944.0
2022-08-20,56.6729,56.6729,55.5258,56.0367,1987944.0
2022-08-21,56.6729,56.6729,55.5258,56.0367,1987944.0
2022-08-22,54.9185,55.5161,54.4461,55.0245,2201086.0
2022-08-23,55.3137,56.3741,55.1787,55.9981,1448424.0
2022-08-24,55.9499,57.0763,55.9306,56.8368,2413465.0
2022-08-25,57.2609,58.196,57.0971,58.1382,1756792.0
2022-08-26,58.0418,58.1382,54.3304,54.3401,2401451.0
2022-08-27,58.0418,58.1382,54.3304,54.3401,2401451.0
2022-08-28,58.0418,58.1382,54.3304,54.3401,2401451.0
2022-08-29,53.8773,53.8773,52.9423,53.6653,2208508.0
2022-08-30,53.9545,54.3497,52.6531,52.9712,2522921.0
2022-08-31,54.0605,54.5714,53.3086,53.5785,1836594.0
2022-09-01,52.9616,53.3279,51.5541,52.8555,2714830.0
2022-09-02,53.9834,54.6678,52.7495,53.0194,1609086.0
2022-09-03,53.9834,54.6678,52.7495,53.0194,1609086.0
2022-09-04,53.9834,54.6678,52.7495,53.0194,1609086.0
2022-09-05,53.9834,54.6678,52.7495,53.0194,1609086.0
2022-09-06,53.27,53.9545,52.2386,53.6171,2582742.0
2022-09-07,53.3953,54.8847,52.8266,54.6967,2968662.0
2022-09-08,54.0509,54.8847,53.6219,54.8124,2275284.0
2022-09-09,55.2366,56.2488,55.1787,56.0174,1757101.0
2022-09-10,55.2366,56.2488,55.1787,56.0174,1757101.0
2022-09-11,55.2366,56.2488,55.1787,56.0174,1757101.0
2022-09-12,56.3934,57.1549,56.2391,56.8175,1439057.0
2022-09-13,55.063,55.4004,54.3208,54.6196,2071354.0
2022-09-14,54.8028,55.7475,54.5039,55.3522,2361185.0
2022-09-15,54.9474,56.1223,54.9088,55.092,2212364.0
2022-09-16,53.7713,54.1376,52.4699,52.8362,11100645.0
2022-09-17,53.7713,54.1376,52.4699,52.8362,11100645.0
2022-09-18,53.7713,54.1376,52.4699,52.8362,11100645.0
2022-09-19,52.1325,54.128,52.1325,53.4532,3776057.0
2022-09-20,52.9037,53.2797,51.5445,51.9204,2459778.0
2022-09-21,52.3253,52.8748,50.7637,50.7637,1824932.0
2022-09-22,50.7829,50.9083,49.1345,49.6551,2052584.0
2022-09-23,48.8068,49.0815,47.0716,47.8139,4278968.0
2022-09-24,48.8068,49.0815,47.0716,47.8139,4278968.0
2022-09-25,48.8068,49.0815,47.0716,47.8139,4278968.0
2022-09-26,47.3993,48.6043,46.3871,47.1101,2418179.0
2022-09-27,47.8717,48.3055,46.4643,47.0909,1845871.0
2022-09-28,47.168,48.5658,46.7149,48.2476,2073781.0
2022-09-29,47.3608,47.3801,45.2496,45.9148,2383030.0
2022-09-30,45.9341,46.3871,44.758,44.8255,3011398.0
2022-10-01,45.9341,46.3871,44.758,44.8255,3011398.0
2022-10-02,45.9341,46.3871,44.758,44.8255,3011398.0
2022-10-03,45.7124,47.5729,44.9219,47.168,3561883.0
2022-10-04,48.3537,50.2094,47.8331,50.0599,2645190.0
2022-10-05,48.9128,50.0985,48.5417,49.7707,1881294.0
2022-10-06,49.4141,50.3684,48.9032,49.1731,1484995.0
2022-10-07,48.5368,48.72,46.4932,47.0137,2330295.0
2022-10-08,48.5368,48.72,46.4932,47.0137,2330295.0
2022-10-09,48.5368,48.72,46.4932,47.0137,2330295.0
2022-10-10,47.5247,47.9874,46.1558,46.8017,1672772.0
2022-10-11,46.7535,46.9318,45.5244,45.963,2912051.0
2022-10-12,45.6834,46.7438,44.999,46.5607,2141388.0
2022-10-13,45.346,47.9874,43.9772,46.8113,5415896.0
2022-10-14,47.4379,47.8042,45.5774,45.6545,2134242.0
2022-10-15,47.4379,47.8042,45.5774,45.6545,2134242.0
2022-10-16,47.4379,47.8042,45.5774,45.6545,2134242.0
2022-10-17,47.0041,47.6982,46.7053,47.1583,2264092.0
2022-10-18,48.4212,49.5298,47.8331,48.4404,1624428.0
2022-10-19,47.9874,48.344,47.2644,47.6789,1767891.0
2022-10-20,47.6403,49.1538,47.033,47.3801,1838459.0
2022-10-21,47.4379,49.4044,46.874,49.3562,1999378.0
2022-10-22,47.4379,49.4044,46.874,49.3562,1999378.0
2022-10-23,47.4379,49.4044,46.874,49.3562,1999378.0
2022-10-24,49.6551,50.1756,48.5658,49.8671,2265403.0
2022-10-25,49.9443,52.441,49.9443,52.3542,2220235.0
2022-10-26,52.1422,53.5496,51.959,52.1904,1708150.0
2022-10-27,52.5278,53.2218,52.1614,52.335,2639283.0
2022-10-28,52.0747,53.646,51.6023,53.6267,2430078.0
2022-10-29,52.0747,53.646,51.6023,53.6267,2430078.0
2022-10-30,52.0747,53.646,51.6023,53.6267,2430078.0
2022-10-31,53.0965,53.9834,52.5926,53.3664,2667426.0
2022-11-01,54.3208,55.9403,54.0942,55.1112,3180576.0
2022-11-02,56.3934,59.4781,55.921,57.2899,5103219.0
2022-11-03,56.3548,59.6806,55.8246,58.3503,3857610.0
2022-11-04,59.2371,61.0615,58.6876,60.3264,3327268.0
2022-11-05,59.2371,61.0615,58.6876,60.3264,3327268.0
2022-11-06,59.2371,61.0615,58.6876,60.3264,3327268.0
2022-11-07,60.7313,61.1458,59.9408,60.8759,3104238.0
2022-11-08,60.7409,62.4665,60.1625,61.4157,2559174.0
2022-11-09,60.5674,61.1362,58.7455,58.813,3252418.0
2022-11-10,62.023,63.8835,61.5796,61.917,5560311.0
2022-11-11,62.4858,63.5076,62.1098,62.8714,3787484.0
2022-11-12,62.4858,63.5076,62.1098,62.8714,3787484.0
2022-11-13,62.4858,63.5076,62.1098,62.8714,3787484.0
2022-11-14,61.9556,63.0449,60.3168,60.3168,2547520.0
2022-11-15,62.0712,63.363,61.4013,62.2158,2897944.0
2022-11-16,61.2071,61.7648,59.7715,60.4893,1762246.0
2022-11-17,59.3544,60.2371,58.8791,59.7424,1852796.0
2022-11-18,60.4311,60.8191,59.4368,60.0819,1691300.0
2022-11-19,60.4311,60.8191,59.4368,60.0819,1691300.0
2022-11-20,60.4311,60.8191,59.4368,60.0819,1691300.0
2022-11-21,59.6939,61.178,59.5581,60.7609,1477112.0
2022-11-22,61.2362,62.8658,60.7027,62.8173,2218792.0
2022-11-23,62.7397,63.7485,62.7397,63.3605,1963901.0
2022-11-24,62.7397,63.7485,62.7397,63.3605,1963901.0
2022-11-25,63.3314,64.7165,63.0792,64.4663,1016946.0
2022-11-26,63.3314,64.7165,63.0792,64.4663,1016946.0
2022-11-27,63.3314,64.7165,63.0792,64.4663,1016946.0
2022-11-28,63.7291,64.2723,62.9531,63.0598,2287122.0
2022-11-29,63.5836,64.0977,63.1568,63.8746,1973787.0
2022-11-30,64.3596,67.3278,64.1753,67.3084,5002809.0
2022-12-01,66.416,67.8031,66.3093,67.1435,3729673.0
2022-12-02,66.1153,67.4927,65.5818,66.2026,2277496.0
2022-12-03,66.1153,67.4927,65.5818,66.2026,2277496.0
2022-12-04,66.1153,67.4927,65.5818,66.2026,2277496.0
2022-12-05,65.4751,66.2511,61.7212,62.5651,3410549.0
2022-12-06,62.342,62.7591,60.8482,61.3429,3151481.0
2022-12-07,60.9549,61.2071,59.4126,59.5484,2470777.0
2022-12-08,60.1595,60.9937,59.7424,60.9452,2099999.0
2022-12-09,60.5669,62.0801,60.5523,60.9937,1630058.0
2022-12-10,60.5669,62.0801,60.5523,60.9937,1630058.0
2022-12-11,60.5669,62.0801,60.5523,60.9937,1630058.0
2022-12-12,61.0713,62.1771,60.756,62.148,1906250.0
2022-12-13,64.3499,65.2908,63.0307,63.4769,3364626.0
2022-12-14,63.4381,64.9513,63.021,64.0977,1877065.0
2022-12-15,62.7591,63.215,61.5175,62.1383,2227370.0
2022-12-16,61.3526,61.9451,60.0479,60.6348,4138653.0
2022-12-17,61.3526,61.9451,60.0479,60.6348,4138653.0
2022-12-18,61.3526,61.9451,60.0479,60.6348,4138653.0
2022-12-19,60.6445,61.0034,59.9946,60.4602,1746355.0
2022-12-20,60.5378,61.3138,60.0916,60.8191,1538936.0
2022-12-21,61.566,62.7785,61.2551,62.6039,1868634.0
2022-12-22,61.8958,62.1771,60.7027,61.857,1223026.0
2022-12-23,61.8182,62.4972,61.4205,62.3226,778730.0
2022-12-24,61.8182,62.4972,61.4205,62.3226,778730.0
2022-12-25,61.8182,62.4972,61.4205,62.3226,778730.0
2022-12-26,61.8182,62.4972,61.4205,62.3226,778730.0
2022-12-27,62.4002,62.7688,61.4496,61.5078,984366.0
2022-12-28,61.4981,61.9588,60.5669,60.6445,1255947.0
2022-12-29,61.1295,62.211,60.6445,61.663,1171334.0
2022-12-30,60.4408,61.8958,60.4408,61.8764,1441682.0
2022-12-31,60.4408,61.8958,60.4408,61.8764,1441682.0
2023-01-01,60.4408,61.8958,60.4408,61.8764,1441682.0
2023-01-02,60.4408,61.8958,60.4408,61.8764,1441682.0
2023-01-03,61.3235,62.7494,60.305,60.9258,1847260.0
2023-01-04,61.7406,62.4875,61.1004,62.4293,2096343.0
2023-01-05,61.2847,62.0413,60.984,61.0616,1441471.0
2023-01-06,61.7988,62.4099,60.7609,62.4002,1727123.0
2023-01-07,61.7988,62.4099,60.7609,62.4002,1727123.0
2023-01-08,61.7988,62.4099,60.7609,62.4002,1727123.0
2023-01-09,62.5651,64.2432,62.4923,63.3605,2391438.0
2023-01-10,63.3508,64.7524,63.3411,64.5245,1249480.0
2023-01-11,65.4751,65.931,64.9804,65.6497,2009145.0
2023-01-12,65.9601,67.2405,65.6691,66.3869,2761237.0
2023-01-13,65.4654,67.7837,65.2811,67.6188,1872983.0
2023-01-14,65.4654,67.7837,65.2811,67.6188,1872983.0
2023-01-15,65.4654,67.7837,65.2811,67.6188,1872983.0
2023-01-16,65.4654,67.7837,65.2811,67.6188,1872983.0
2023-01-17,67.2599,67.8613,66.7458,67.0174,1874097.0
2023-01-18,67.0174,67.483,65.9116,65.9892,2054581.0
2023-01-19,65.0192,65.7079,63.1267,63.8067,2580638.0
2023-01-20,64.3887,65.3199,63.7679,65.058,1333312.0
2023-01-21,64.3887,65.3199,63.7679,65.058,1333312.0
2023-01-22,64.3887,65.3199,63.7679,65.058,1333312.0
2023-01-23,65.058,67.5315,64.5148,66.7749,2825965.0
2023-01-24,65.7661,66.9592,65.5721,65.6691,2599798.0
2023-01-25,64.4469,65.8825,63.7097,65.5721,1696759.0
2023-01-26,66.0862,68.3948,65.7952,68.3172,3533238.0
2023-01-27,67.871,69.1999,67.58,68.6955,1775388.0
2023-01-28,67.871,69.1999,67.58,68.6955,1775388.0
2023-01-29,67.871,69.1999,67.58,68.6955,1775388.0
2023-01-30,68.3754,68.3754,67.0077,67.1823,1811299.0
2023-01-31,67.0271,68.6858,66.5906,68.6567,2052720.0
2023-02-01,68.7149,71.0128,68.419,70.3445,2740517.0
2023-02-02,71.4309,71.8965,68.8119,69.9856,3166509.0
2023-02-03,69.3066,72.1002,69.0738,71.1981,2254653.0
2023-02-04,69.3066,72.1002,69.0738,71.1981,2254653.0
2023-02-05,69.3066,72.1002,69.0738,71.1981,2254653.0
2023-02-06,69.7431,70.0923,69.0544,69.9759,2069179.0
2023-02-07,69.6752,71.4988,69.3066,71.1496,2083098.0
2023-02-08,70.1117,72.3912,70.1117,71.6734,2302696.0
2023-02-09,67.9001,69.2969,65.6982,66.3481,6694426.0
2023-02-10,65.7273,69.1029,65.7273,68.5403,2877327.0
2023-02-11,65.7273,69.1029,65.7273,68.5403,2877327.0
2023-02-12,65.7273,69.1029,65.7273,68.5403,2877327.0
2023-02-13,68.3754,69.3248,68.0262,68.938,3445302.0
2023-02-14,68.8701,70.9362,68.6179,69.5103,3431373.0
2023-02-15,68.4433,70.2669,68.0174,70.2572,2119311.0
2023-02-16,68.8992,70.7179,68.5888,69.9274,1689533.0
2023-02-17,69.1373,70.4541,69.0593,69.6835,2570507.0
2023-02-18,69.1373,70.4541,69.0593,69.6835,2570507.0
2023-02-19,69.1373,70.4541,69.0593,69.6835,2570507.0
2023-02-20,69.1373,70.4541,69.0593,69.6835,2570507.0
2023-02-21,68.6301,68.8935,67.3962,67.6449,2519582.0
2023-02-22,67.7912,69.0983,67.3621,68.5423,2104078.0
2023-02-23,69.3129,70.4541,69.0593,69.4592,2191595.0
2023-02-24,68.3277,69.2446,68.0449,69.1276,2156456.0
2023-02-25,68.3277,69.2446,68.0449,69.1276,2156456.0
2023-02-26,68.3277,69.2446,68.0449,69.1276,2156456.0
2023-02-27,69.8494,70.815,68.2107,68.6886,2001214.0
2023-02-28,69.1081,69.7421,68.7471,69.1568,2173843.0
2023-03-01,68.7862,70.7858,68.513,70.1713,2414736.0
2023-03-02,69.1373,70.8101,68.0351,70.6004,1943563.0
2023-03-03,70.8736,71.4588,70.6687,71.3125,2205329.0
2023-03-04,70.8736,71.4588,70.6687,71.3125,2205329.0
2023-03-05,70.8736,71.4588,70.6687,71.3125,2205329.0
2023-03-06,71.371,71.9563,70.3663,70.7565,1953070.0
2023-03-07,70.2785,70.9028,69.2641,69.4494,1551285.0
2023-03-08,69.4104,69.9469,69.0642,69.4787,1628637.0
2023-03-09,69.3519,69.7811,65.6161,65.7136,2027125.0
2023-03-10,65.3527,65.6063,58.2712,58.8077,11398291.0
2023-03-11,65.3527,65.6063,58.2712,58.8077,11398291.0
2023-03-12,65.3527,65.6063,58.2712,58.8077,11398291.0
2023-03-13,58.2907,58.9638,54.7792,57.0324,11249080.0
2023-03-14,58.2029,59.5978,57.0714,58.2907,9980066.0
2023-03-15,56.0863,56.7008,55.0719,56.1936,8585067.0
2023-03-16,55.3742,58.281,54.6719,57.3055,5817867.0
2023-03-17,56.3692,56.7691,54.1598,55.1401,6167770.0
2023-03-18,56.3692,56.7691,54.1598,55.1401,6167770.0
2023-03-19,56.3692,56.7691,54.1598,55.1401,6167770.0
2023-03-20,56.018,56.496,54.5061,55.4132,4269042.0
2023-03-21,57.9786,60.2415,57.4909,59.2174,5075081.0
2023-03-22,59.0613,60.1635,57.3251,57.4811,3235275.0
2023-03-23,57.6567,58.5882,55.8522,56.2814,3621449.0
2023-03-24,55.1987,56.1448,53.8038,56.1253,3389548.0
2023-03-25,55.1987,56.1448,53.8038,56.1253,3389548.0
2023-03-26,55.1987,56.1448,53.8038,56.1253,3389548.0
2023-03-27,56.6228,58.0078,55.901,57.5006,2479207.0
2023-03-28,57.4714,57.9442,56.9837,57.6469,1269154.0
2023-03-29,58.5541,59.2076,57.9981,59.1686,2869685.0
2023-03-30,59.9197,60.222,59.2174,59.9392,2559829.0
2023-03-31,60.5537,61.7729,60.3391,61.6071,2414449.0
2023-04-01,60.5537,61.7729,60.3391,61.6071,2414449.0
2023-04-02,60.5537,61.7729,60.3391,61.6071,2414449.0
2023-04-03,61.5388,61.7242,60.1538,60.8658,1798658.0
2023-04-04,61.0804,61.6169,59.6026,60.6122,2567817.0
2023-04-05,59.9587,60.6317,58.5931,59.8904,2731719.0
2023-04-06,59.6173,60.1147,59.1344,59.3734,1417202.0
2023-04-07,59.6173,60.1147,59.1344,59.3734,1417202.0
2023-04-08,59.6173,60.1147,59.1344,59.3734,1417202.0
2023-04-09,59.6173,60.1147,59.1344,59.3734,1417202.0
2023-04-10,59.2174,60.3976,58.8857,60.3293,1530075.0
2023-04-11,60.6707,62.0558,60.2404,61.5779,1702172.0
2023-04-12,62.007,62.2997,60.8268,61.0414,1374538.0
2023-04-13,61.5876,63.3336,61.4315,63.2068,1884892.0
2023-04-14,63.7725,63.8506,62.4752,63.4116,1618961.0
2023-04-15,63.7725,63.8506,62.4752,63.4116,1618961.0
2023-04-16,63.7725,63.8506,62.4752,63.4116,1618961.0
2023-04-17,63.1288,63.7628,62.6801,63.6457,1986304.0
2023-04-18,64.0944,64.4407,63.3434,63.7335,3168018.0
2023-04-19,63.3238,64.4456,63.0605,64.1822,1356288.0
2023-04-20,63.0605,63.7043,62.4362,62.7093,2001513.0
2023-04-21,62.5435,62.6415,61.7242,61.9778,1896247.0
2023-04-22,62.5435,62.6415,61.7242,61.9778,1896247.0
2023-04-23,62.5435,62.6415,61.7242,61.9778,1896247.0
2023-04-24,61.9388,62.1241,61.1292,61.7437,1635510.0
2023-04-25,61.1584,61.3633,60.066,60.1147,1901694.0
2023-04-26,59.9977,60.5439,59.5636,59.8709,1445005.0
2023-04-27,60.4366,61.2462,59.6173,61.1487,1078365.0
2023-04-28,60.8365,62.1338,60.5878,61.8315,2238861.0
2023-04-29,60.8365,62.1338,60.5878,61.8315,2238861.0
2023-04-30,60.8365,62.1338,60.5878,61.8315,2238861.0
2023-05-01,61.7632,62.8118,61.4706,62.1534,2064020.0
2023-05-02,61.6949,61.89,58.8077,59.7538,3064658.0
2023-05-03,59.5978,61.0706,59.3149,59.4319,2453102.0
2023-05-04,59.2759,59.3404,56.0863,56.613,4077699.0
2023-05-05,56.6032,59.0906,56.6032,59.0418,2208674.0
2023-05-06,56.6032,59.0906,56.6032,59.0418,2208674.0
2023-05-07,56.6032,59.0906,56.6032,59.0418,2208674.0
2023-05-08,59.5783,60.5147,59.4612,60.3098,2431111.0
2023-05-09,59.7148,61.8259,58.42,60.7292,4202683.0
2023-05-10,62.0851,63.2263,61.5632,62.0753,3859686.0
2023-05-11,61.8022,62.8947,61.5388,62.1534,2252433.0
2023-05-12,62.4167,62.6118,60.4561,60.9731,1848684.0
2023-05-13,62.4167,62.6118,60.4561,60.9731,1848684.0
2023-05-14,62.4167,62.6118,60.4561,60.9731,1848684.0
2023-05-15,61.2755,62.2216,60.7097,61.6266,1631500.0
2023-05-16,61.2657,61.8607,60.4756,60.5147,1723090.0
2023-05-17,61.1974,62.602,60.7683,61.8607,2674278.0
2023-05-18,61.7534,62.3387,61.2852,62.1729,1963575.0
2023-05-19,62.7719,63.0861,61.8488,62.7032,1736763.0
2023-05-20,62.7719,63.0861,61.8488,62.7032,1736763.0
2023-05-21,62.7719,63.0861,61.8488,62.7032,1736763.0
2023-05-22,63.0174,65.1091,63.0174,64.8145,3488797.0
2023-05-23,64.4905,65.0895,63.1549,63.1647,1451571.0
2023-05-24,62.3791,62.3987,61.5051,61.839,1626536.0
2023-05-25,62.1532,63.4053,61.8439,63.0763,2299504.0
2023-05-26,63.5772,65.0699,63.5772,64.245,2207811.0
2023-05-27,63.5772,65.0699,63.5772,64.245,2207811.0
2023-05-28,63.5772,65.0699,63.5772,64.245,2207811.0
2023-05-29,63.5772,65.0699,63.5772,64.245,2207811.0
2023-05-30,65.0109,65.939,64.6672,65.5805,3637011.0
2023-05-31,66.0421,66.4545,65.1877,65.6493,3728821.0
2023-06-01,65.7278,67.2598,65.4038,66.7786,3013037.0
2023-06-02,67.4562,69.0078,67.1518,68.4481,2887047.0
2023-06-03,67.4562,69.0078,67.1518,68.4481,2887047.0
2023-06-04,67.4562,69.0078,67.1518,68.4481,2887047.0
2023-06-05,68.124,69.4105,68.0062,69.2337,3205694.0
2023-06-06,68.9391,70.0618,68.8949,69.656,3338687.0
2023-06-07,70.0488,70.53,69.656,70.2943,2611468.0
2023-06-08,70.2452,71.5317,70.0193,71.4433,3179136.0
2023-06-09,71.4138,71.9147,71.3058,71.6692,2397349.0
2023-06-10,71.4138,71.9147,71.3058,71.6692,2397349.0
2023-06-11,71.4138,71.9147,71.3058,71.6692,2397349.0
2023-06-12,71.5808,72.5137,71.3844,72.3173,2104327.0
2023-06-13,72.4941,74.6938,72.3959,74.6447,4201056.0
2023-06-14,74.4778,75.1456,74.1537,74.7822,2397416.0
2023-06-15,74.7724,76.108,74.6703,76.0,2936558.0
2023-06-16,76.1964,76.1964,75.3556,75.6955,4105657.0
2023-06-17,76.1964,76.1964,75.3556,75.6955,4105657.0
2023-06-18,76.1964,76.1964,75.3556,75.6955,4105657.0
2023-06-19,76.1964,76.1964,75.3556,75.6955,4105657.0
2023-06-20,74.7822,75.2045,74.4974,75.0277,2908005.0
2023-06-21,75.0277,75.3714,74.6349,75.0376,1402818.0
2023-06-22,74.6153,74.9001,73.4467,73.5252,2019291.0
2023-06-23,72.8967,72.9802,71.1389,71.6888,8221369.0
2023-06-24,72.8967,72.9802,71.1389,71.6888,8221369.0
2023-06-25,72.8967,72.9802,71.1389,71.6888,8221369.0
2023-06-26,71.5022,72.6708,71.4576,72.3468,1691473.0
2023-06-27,72.3664,74.1439,72.1651,73.4172,2483454.0
2023-06-28,73.1913,74.0162,72.7298,73.7904,2001928.0
2023-06-29,74.2716,74.959,73.7707,74.4483,2232352.0
2023-06-30,75.3714,76.2062,74.9885,75.4304,2042017.0
2023-07-01,75.3714,76.2062,74.9885,75.4304,2042017.0
2023-07-02,75.3714,76.2062,74.9885,75.4304,2042017.0
2023-07-03,75.3714,76.1571,75.3714,75.6857,1282734.0
2023-07-04,75.3714,76.1571,75.3714,75.6857,1282734.0
2023-07-05,75.0179,75.3223,73.8591,74.6644,1869940.0
2023-07-06,73.2699,73.7314,72.445,73.1717,2298220.0
2023-07-07,72.6708,74.8804,72.4744,74.6447,1675913.0
2023-07-08,72.6708,74.8804,72.4744,74.6447,1675913.0
2023-07-09,72.6708,74.8804,72.4744,74.6447,1675913.0
2023-07-10,74.4778,75.0474,74.0359,74.4385,1541353.0
2023-07-11,75.1259,76.8445,74.633,76.5597,1914176.0
2023-07-12,77.8658,77.9837,76.1571,76.5892,1328377.0
2023-07-13,77.4043,79.5157,77.0507,79.1032,2252702.0
2023-07-14,79.6531,79.7808,77.8462,78.8479,1547716.0
2023-07-15,79.6531,79.7808,77.8462,78.8479,1547716.0
2023-07-16,79.6531,79.7808,77.8462,78.8479,1547716.0
2023-07-17,77.7185,79.9576,77.6792,79.4862,1965420.0
2023-07-18,79.9772,81.0771,79.6139,80.9789,2215892.0
2023-07-19,81.7842,81.8725,79.8692,80.3995,1996426.0
2023-07-20,79.7415,80.9003,79.7415,80.1147,1508062.0
2023-07-21,80.3406,80.7432,79.2309,79.3389,2069753.0
2023-07-22,80.3406,80.7432,79.2309,79.3389,2069753.0
2023-07-23,80.3406,80.7432,79.2309,79.3389,2069753.0
2023-07-24,79.0541,79.8014,78.5533,79.388,1448663.0
2023-07-25,79.4567,80.1933,79.3634,79.7022,2644123.0
2023-07-26,79.7022,80.3798,79.2898,79.9772,1689324.0
2023-07-27,80.753,80.8021,78.9461,79.2603,1593621.0
2023-07-28,80.2227,80.6254,79.771,80.3406,1766208.0
2023-07-29,80.2227,80.6254,79.771,80.3406,1766208.0
2023-07-30,80.2227,80.6254,79.771,80.3406,1766208.0
2023-07-31,80.2915,80.6843,79.6924,80.2424,1735747.0
2023-08-01,79.5648,80.6352,79.4235,80.4879,1979324.0
2023-08-02,79.7121,80.0361,78.8871,79.8692,2328270.0
2023-08-03,80.5271,84.9169,80.4977,84.3866,3102806.0
2023-08-04,85.2606,86.2426,83.9643,84.5928,2341334.0
2023-08-05,85.2606,86.2426,83.9643,84.5928,2341334.0
2023-08-06,85.2606,86.2426,83.9643,84.5928,2341334.0
2023-08-07,84.4553,85.3588,84.1313,84.7205,1960005.0
2023-08-08,80.9985,82.4814,80.8218,80.9985,7026187.0
2023-08-09,80.8218,81.1164,79.5255,80.2325,6487218.0
2023-08-10,80.2031,81.0182,79.3242,80.1343,3135244.0
2023-08-11,79.604,80.5271,79.2309,79.9477,2047913.0
2023-08-12,79.604,80.5271,79.2309,79.9477,2047913.0
2023-08-13,79.604,80.5271,79.2309,79.9477,2047913.0
2023-08-14,79.5648,80.5763,78.8479,80.4879,1626980.0
2023-08-15,80.0263,80.154,79.0443,79.0737,1786109.0
2023-08-16,78.9362,79.5451,78.7693,78.8184,1380374.0
2023-08-17,79.2134,79.4355,77.7324,78.1964,2088941.0
2023-08-18,77.4263,80.3784,77.3953,80.1316,1634129.0
2023-08-19,77.4263,80.3784,77.3953,80.1316,1634129.0
2023-08-20,77.4263,80.3784,77.3953,80.1316,1634129.0
2023-08-21,79.944,80.9116,79.6182,80.5166,1956580.0
2023-08-22,81.3559,81.5138,80.3537,80.4969,1605624.0
2023-08-23,80.4771,82.4222,80.2896,82.0075,2545164.0
2023-08-24,82.6394,83.3996,81.3065,81.4743,1493798.0
2023-08-25,81.7014,82.5604,81.0004,82.0964,1278105.0
2023-08-26,81.7014,82.5604,81.0004,82.0964,1278105.0
2023-08-27,81.7014,82.5604,81.0004,82.0964,1278105.0
2023-08-28,82.9356,83.2614,82.1852,82.5802,1451849.0
2023-08-29,82.3531,84.2784,82.3037,83.8834,2434916.0
2023-08-30,83.9427,84.1599,83.6169,84.0217,1656293.0
2023-08-31,84.4067,86.569,84.0844,86.2333,3618838.0
2023-09-01,86.569,87.0824,84.7819,85.3447,2685529.0
2023-09-02,86.569,87.0824,84.7819,85.3447,2685529.0
2023-09-03,86.569,87.0824,84.7819,85.3447,2685529.0
2023-09-04,86.569,87.0824,84.7819,85.3447,2685529.0
2023-09-05,85.4829,87.7538,85.4533,87.6452,3557098.0
2023-09-06,86.9836,87.1614,85.8877,85.9568,1725833.0
2023-09-07,85.2459,86.3123,84.4561,86.0161,2024338.0
2023-09-08,85.8976,87.8525,85.8532,86.7467,1539218.0
2023-09-09,85.8976,87.8525,85.8532,86.7467,1539218.0
2023-09-10,85.8976,87.8525,85.8532,86.7467,1539218.0
2023-09-11,87.7143,87.8228,87.1021,87.4773,886875.0
2023-09-12,87.112,89.373,87.0696,89.0175,2054447.0
2023-09-13,89.0472,90.538,88.8151,89.452,3088672.0
2023-09-14,89.8469,90.227,88.7213,90.0147,2576599.0
