,GLW US Equity,GLW US Equity,GLW US Equity,GLW US Equity,GLW US Equity
2023-07-05,33.9335,34.2547,33.7875,34.0503,3785604.0
2023-07-06,33.6804,33.8897,33.3689,33.7291,2888728.0
2023-07-07,33.6512,34.1574,33.6122,33.7777,2521476.0
2023-07-08,33.6512,34.1574,33.6122,33.7777,2521476.0
2023-07-09,33.6512,34.1574,33.6122,33.7777,2521476.0
2023-07-10,33.6415,34.1379,33.6122,34.0892,2575303.0
2023-07-11,34.2839,34.4689,34.206,34.4591,3058124.0
2023-07-12,34.7998,34.829,34.4689,34.6149,3269215.0
2023-07-13,34.7998,35.0115,34.7317,34.868,3101024.0
2023-07-14,34.0016,34.0016,32.5415,32.668,7177033.0
2023-07-15,34.0016,34.0016,32.5415,32.668,7177033.0
2023-07-16,34.0016,34.0016,32.5415,32.668,7177033.0
2023-07-17,32.6194,32.9211,32.5415,32.707,4100017.0
2023-07-18,32.6194,33.2326,32.6194,32.7362,5660043.0
2023-07-19,32.814,32.9698,32.5707,32.707,4044424.0
2023-07-20,32.4928,32.6729,31.938,32.3079,5432443.0
2023-07-21,32.3565,32.5707,32.1716,32.3371,3503053.0
2023-07-22,32.3565,32.5707,32.1716,32.3371,3503053.0
2023-07-23,32.3565,32.5707,32.1716,32.3371,3503053.0
2023-07-24,32.4733,32.5756,32.2884,32.3079,5238843.0
2023-07-25,32.8043,33.3056,32.1813,33.0963,7632280.0
2023-07-26,32.8043,33.4954,32.4977,33.4857,6166761.0
2023-07-27,33.7777,33.7777,32.8238,32.9114,6549468.0
2023-07-28,33.2423,33.2716,32.6924,32.8627,4955238.0
2023-07-29,33.2423,33.2716,32.6924,32.8627,4955238.0
2023-07-30,33.2423,33.2716,32.6924,32.8627,4955238.0
2023-07-31,32.707,33.1839,32.6486,33.0379,7929981.0
2023-08-01,32.999,33.2083,32.7654,32.8432,4404502.0
2023-08-02,32.5999,33.1547,32.522,32.9114,3979633.0
2023-08-03,32.6875,32.9406,32.2689,32.6778,5121880.0
2023-08-04,32.668,32.8968,32.1716,32.2203,4784130.0
2023-08-05,32.668,32.8968,32.1716,32.2203,4784130.0
2023-08-06,32.668,32.8968,32.1716,32.2203,4784130.0
2023-08-07,32.4733,32.6486,32.1034,32.23,3256345.0
2023-08-08,31.8212,31.9769,31.4464,31.9574,3382560.0
2023-08-09,31.9964,32.045,31.6751,31.6946,3620204.0
2023-08-10,31.8212,32.1034,31.7189,31.7919,2916250.0
2023-08-11,31.5583,31.7092,31.4525,31.5681,2621303.0
2023-08-12,31.5583,31.7092,31.4525,31.5681,2621303.0
2023-08-13,31.5583,31.7092,31.4525,31.5681,2621303.0
2023-08-14,31.3928,31.5681,31.2809,31.4999,2914389.0
2023-08-15,31.2468,31.3539,30.9645,31.0424,3362594.0
2023-08-16,30.8088,31.1398,30.8088,30.9061,3096126.0
2023-08-17,31.13,31.4026,31.0911,31.1787,2177614.0
2023-08-18,30.9451,31.3928,30.9256,31.2955,2629381.0
2023-08-19,30.9451,31.3928,30.9256,31.2955,2629381.0
2023-08-20,30.9451,31.3928,30.9256,31.2955,2629381.0
2023-08-21,31.2858,31.3734,30.9986,31.1495,1992636.0
2023-08-22,31.2858,31.3928,31.0911,31.1106,2666274.0
2023-08-23,31.1398,31.4605,31.0521,31.3442,1803485.0
2023-08-24,31.13,31.4707,31.0132,31.1008,2414206.0
2023-08-25,31.2663,31.6995,31.0716,31.5681,3112670.0
2023-08-26,31.2663,31.6995,31.0716,31.5681,3112670.0
2023-08-27,31.2663,31.6995,31.0716,31.5681,3112670.0
2023-08-28,31.7919,31.9428,31.7043,31.7822,1861400.0
2023-08-29,31.8698,32.0645,31.753,32.0256,2746324.0
2023-08-30,31.9176,32.1728,31.9078,32.163,2649167.0
2023-08-31,32.3398,32.5116,32.1778,32.2219,3617143.0
2023-09-01,32.5557,32.6539,32.1189,32.2612,3018246.0
2023-09-02,32.5557,32.6539,32.1189,32.2612,3018246.0
2023-09-03,32.5557,32.6539,32.1189,32.2612,3018246.0
2023-09-04,32.5557,32.6539,32.1189,32.2612,3018246.0
2023-09-05,32.2023,32.2219,31.6132,31.6132,2820535.0
2023-09-06,31.4267,31.5052,30.8082,31.2794,6148801.0
2023-09-07,30.8082,31.2598,30.8082,30.9456,2933041.0
2023-09-08,30.8867,30.9456,30.6216,30.7984,2744292.0
2023-09-09,30.8867,30.9456,30.6216,30.7984,2744292.0
2023-09-10,30.8867,30.9456,30.6216,30.7984,2744292.0
2023-09-11,31.0242,31.0831,30.3664,30.4646,2177662.0
2023-09-12,30.4056,30.8278,30.3664,30.818,3271840.0
2023-09-13,30.8278,30.9211,30.6167,30.6904,2401984.0
2023-09-14,30.8769,30.9898,30.7198,30.9064,2763294.0
2023-09-15,30.71,30.9554,30.5529,30.6609,5427930.0
2023-09-16,30.71,30.9554,30.5529,30.6609,5427930.0
2023-09-17,30.71,30.9554,30.5529,30.6609,5427930.0
2023-09-18,30.5431,31.0831,30.5235,30.9947,3196858.0
2023-09-19,31.0634,31.4169,30.9751,31.2991,4069174.0
2023-09-20,31.4169,31.5936,30.9849,31.0438,2021734.0
2023-09-21,30.818,30.8769,30.5038,30.6118,2831083.0
2023-09-22,30.7395,30.8671,30.5529,30.6511,2605750.0
2023-09-23,30.7395,30.8671,30.5529,30.6511,2605750.0
2023-09-24,30.7395,30.8671,30.5529,30.6511,2605750.0
2023-09-25,30.386,30.6904,30.3173,30.4056,2632802.0
2023-09-26,30.0129,30.2044,29.5466,29.5711,3522192.0
2023-09-27,29.7184,29.7773,29.3453,29.5122,2466497.0
2023-09-28,29.5515,29.9035,29.4631,29.7675,2924992.0
2023-09-29,29.9442,30.2289,29.801,29.9148,3036832.0
2023-09-30,29.9442,30.2289,29.801,29.9148,3036832.0
2023-10-01,29.9442,30.2289,29.801,29.9148,3036832.0
2023-10-02,29.7184,29.7871,29.4142,29.6595,2611905.0
2023-10-03,29.4631,29.7871,29.3453,29.473,2767900.0
2023-10-04,29.5319,29.5896,29.0605,29.522,2658516.0
2023-10-05,29.4631,29.522,28.9575,29.1392,2602659.0
2023-10-06,28.9624,29.2766,28.6384,29.041,2561985.0
2023-10-07,28.9624,29.2766,28.6384,29.041,2561985.0
2023-10-08,28.9624,29.2766,28.6384,29.041,2561985.0
2023-10-09,28.7464,29.0361,28.6777,28.9035,2857407.0
2023-10-10,28.1672,29.1195,28.0101,28.717,4182429.0
2023-10-11,28.8741,28.9723,28.4372,28.5697,3066168.0
2023-10-12,28.7366,28.8348,27.3523,27.6174,5720810.0
2023-10-13,27.5879,27.7254,27.2934,27.421,3741021.0
2023-10-14,27.5879,27.7254,27.2934,27.421,3741021.0
2023-10-15,27.5879,27.7254,27.2934,27.421,3741021.0
2023-10-16,27.6861,28.0101,27.426,27.8825,5693408.0
2023-10-17,27.6076,27.9021,27.4309,27.6763,4151395.0
2023-10-18,27.421,27.529,27.0529,27.0971,3150270.0
2023-10-19,27.0578,27.4161,26.8713,26.9302,3904596.0
2023-10-20,26.8811,26.9302,26.6602,26.6749,4367398.0
2023-10-21,26.8811,26.9302,26.6602,26.6749,4367398.0
2023-10-22,26.8811,26.9302,26.6602,26.6749,4367398.0
2023-10-23,26.6454,26.724,26.3804,26.4393,4442231.0
2023-10-24,25.1237,26.4245,24.7997,26.3705,10372884.0
2023-10-25,25.9778,26.4933,25.9091,26.292,7805170.0
2023-10-26,26.3804,26.7534,26.3116,26.4393,3872096.0
2023-10-27,26.4884,26.5767,25.9975,26.1055,4266847.0
2023-10-28,26.4884,26.5767,25.9975,26.1055,4266847.0
2023-10-29,26.4884,26.5767,25.9975,26.1055,4266847.0
2023-10-30,26.2724,26.3902,25.8895,26.1742,3744947.0
2023-10-31,26.2331,26.4,26.1349,26.2724,3975732.0
2023-11-01,26.2036,26.2527,25.9312,26.1742,3155188.0
2023-11-02,26.3411,26.8997,26.2233,26.8811,3373753.0
2023-11-03,27.3032,27.7866,27.3032,27.421,3887123.0
2023-11-04,27.3032,27.7866,27.3032,27.421,3887123.0
2023-11-05,27.3032,27.7866,27.3032,27.421,3887123.0
2023-11-06,27.4603,27.4898,27.1707,27.2149,2750204.0
2023-11-07,27.0578,27.2689,26.8565,26.9694,3310837.0
2023-11-08,26.9203,27.0872,26.7436,26.8123,2145735.0
2023-11-09,26.9891,27.0185,26.5374,26.5767,2621397.0
2023-11-10,26.7436,27.2443,26.4491,27.1756,4537127.0
2023-11-11,26.7436,27.2443,26.4491,27.1756,4537127.0
2023-11-12,26.7436,27.2443,26.4491,27.1756,4537127.0
2023-11-13,27.1069,27.3229,26.9056,27.2149,3103437.0
2023-11-14,27.5879,28.0101,27.5683,27.9414,5226150.0
2023-11-15,28.1279,28.6581,28.1132,28.4225,4819101.0
2023-11-16,28.2143,28.3927,27.8822,28.135,3305508.0
2023-11-17,28.3233,28.3828,28.016,28.2341,3059167.0
2023-11-18,28.3233,28.3828,28.016,28.2341,3059167.0
2023-11-19,28.3233,28.3828,28.016,28.2341,3059167.0
2023-11-20,28.0557,28.2044,27.7781,28.0457,3660353.0
2023-11-21,28.0061,28.135,27.788,27.8673,3479232.0
2023-11-22,28.0557,28.13,27.8376,27.9169,2723509.0
2023-11-23,28.0557,28.13,27.8376,27.9169,2723509.0
2023-11-24,27.9466,28.0656,27.8177,27.9565,976645.0
2023-11-25,27.9466,28.0656,27.8177,27.9565,976645.0
2023-11-26,27.9466,28.0656,27.8177,27.9565,976645.0
2023-11-27,27.8177,27.897,27.6095,27.6294,2689019.0
2023-11-28,27.5302,27.7186,27.332,27.5203,5052610.0
2023-11-29,27.7979,28.1647,27.7979,27.9763,3565710.0
2023-11-30,28.1845,28.2638,27.7781,28.244,7180583.0
2023-12-01,28.0755,28.6505,28.0061,28.591,3638603.0
2023-12-02,28.0755,28.6505,28.0061,28.591,3638603.0
2023-12-03,28.0755,28.6505,28.0061,28.591,3638603.0
2023-12-04,28.6307,28.7397,28.2837,28.6108,3449872.0
2023-12-05,28.472,28.5315,28.0557,28.2143,4754766.0
2023-12-06,28.472,28.7595,28.3828,28.5414,4608625.0
2023-12-07,28.6604,28.9479,28.5117,28.7595,4718517.0
2023-12-08,28.8289,29.1214,28.7595,28.8587,3790882.0
2023-12-09,28.8289,29.1214,28.7595,28.8587,3790882.0
2023-12-10,28.8289,29.1214,28.7595,28.8587,3790882.0
2023-12-11,28.9479,29.2701,28.9181,29.2453,5919689.0
2023-12-12,29.2651,29.3048,29.0867,29.1561,4178506.0
2023-12-13,29.2156,29.5065,28.8834,29.4237,5506518.0
2023-12-14,29.5923,30.5341,29.5923,30.3061,5375159.0
2023-12-15,30.2168,30.4102,30.0136,30.197,7860451.0
2023-12-16,30.2168,30.4102,30.0136,30.197,7860451.0
2023-12-17,30.2168,30.4102,30.0136,30.197,7860451.0
2023-12-18,30.0681,30.2664,29.8302,29.8401,7148409.0
2023-12-19,29.9888,30.1474,29.8996,30.1177,4435826.0
2023-12-20,30.0285,30.1563,29.4832,29.4931,3642896.0
2023-12-21,29.7112,29.934,29.5625,29.9194,3703457.0
2023-12-22,30.0483,30.2367,29.8798,29.969,2973110.0
2023-12-23,30.0483,30.2367,29.8798,29.969,2973110.0
2023-12-24,30.0483,30.2367,29.8798,29.969,2973110.0
2023-12-25,30.0483,30.2367,29.8798,29.969,2973110.0
2023-12-26,29.8897,30.2862,29.8897,30.1871,2201679.0
2023-12-27,30.2069,30.311,30.1078,30.2961,2896370.0
2023-12-28,30.3457,30.4102,30.2466,30.3655,3575025.0
2023-12-29,30.2267,30.3755,30.0384,30.1871,2855870.0
2023-12-30,30.2267,30.3755,30.0384,30.1871,2855870.0
2023-12-31,30.2267,30.3755,30.0384,30.1871,2855870.0
2024-01-01,30.2267,30.3755,30.0384,30.1871,2855870.0
2024-01-02,29.9293,30.4646,29.8203,30.2267,4923403.0
2024-01-03,29.9194,30.087,29.7162,29.8699,4439590.0
2024-01-04,29.8203,30.1177,29.5873,30.0186,4008595.0
2024-01-05,29.9293,30.3556,29.8401,30.3061,5701450.0
2024-01-06,29.9293,30.3556,29.8401,30.3061,5701450.0
2024-01-07,29.9293,30.3556,29.8401,30.3061,5701450.0
2024-01-08,30.3655,31.1388,30.3061,31.0496,6979668.0
2024-01-09,30.7522,30.8711,30.2466,30.3259,4271614.0
2024-01-10,30.2367,30.5589,30.0681,30.425,2841516.0
2024-01-11,30.3358,30.5142,30.1198,30.4746,3779701.0
2024-01-12,30.6431,30.7423,30.316,30.3358,4333693.0
2024-01-13,30.6431,30.7423,30.316,30.3358,4333693.0
2024-01-14,30.6431,30.7423,30.316,30.3358,4333693.0
2024-01-15,30.6431,30.7423,30.316,30.3358,4333693.0
2024-01-16,30.0681,30.1375,29.7063,29.9591,5246448.0
2024-01-17,29.6914,29.8203,29.4535,29.5923,2826011.0
2024-01-18,29.8699,30.0681,29.6716,29.8996,4969151.0
2024-01-19,29.9492,30.2912,29.5625,30.1772,5534458.0
2024-01-20,29.9492,30.2912,29.5625,30.1772,5534458.0
2024-01-21,29.9492,30.2912,29.5625,30.1772,5534458.0
2024-01-22,30.2367,30.5043,30.2267,30.3556,5276368.0
2024-01-23,30.3457,30.5589,30.0384,30.0384,6164376.0
2024-01-24,30.2565,30.4151,30.0483,30.1078,5495710.0
2024-01-25,30.3358,30.8017,30.2466,30.5539,4926991.0
2024-01-26,30.663,30.8216,30.5242,30.5936,4596691.0
2024-01-27,30.663,30.8216,30.5242,30.5936,4596691.0
2024-01-28,30.663,30.8216,30.5242,30.5936,4596691.0
2024-01-29,30.5341,30.9108,30.5043,30.8811,7017194.0
2024-01-30,32.5168,33.5776,32.3086,33.0125,11379922.0
2024-01-31,33.0323,33.1017,32.0806,32.2095,10103752.0
2024-02-01,32.0707,32.1599,31.4907,31.8129,5168443.0
2024-02-02,31.6741,32.1351,31.575,31.9716,4246793.0
2024-02-03,31.6741,32.1351,31.575,31.9716,4246793.0
2024-02-04,31.6741,32.1351,31.575,31.9716,4246793.0
2024-02-05,31.7138,31.8724,31.4461,31.7336,9026476.0
2024-02-06,31.8328,31.917,31.6741,31.7634,3984528.0
2024-02-07,31.7832,31.8427,31.2875,31.5155,3955840.0
2024-02-08,31.4362,31.5354,31.2578,31.456,3542656.0
2024-02-09,31.3767,31.7733,31.3073,31.7634,2844459.0
2024-02-10,31.3767,31.7733,31.3073,31.7634,2844459.0
2024-02-11,31.3767,31.7733,31.3073,31.7634,2844459.0
2024-02-12,31.7535,32.0955,31.6345,31.9022,3206410.0
2024-02-13,31.3966,31.5552,30.6976,31.0099,5065195.0
2024-02-14,31.3173,31.5353,31.1338,31.4759,3888827.0
2024-02-15,31.5354,31.9369,31.5354,31.7535,3589051.0
2024-02-16,31.6543,31.9319,31.456,31.6345,3374062.0
2024-02-17,31.6543,31.9319,31.456,31.6345,3374062.0
2024-02-18,31.6543,31.9319,31.456,31.6345,3374062.0
2024-02-19,31.6543,31.9319,31.456,31.6345,3374062.0
2024-02-20,31.3668,32.0211,31.3569,32.0112,5561935.0
2024-02-21,31.922,32.1797,31.7733,31.9716,3922364.0
2024-02-22,32.0211,32.4375,31.8129,32.4078,4716714.0
2024-02-23,32.4871,32.4871,32.1797,32.4078,2885316.0
2024-02-24,32.4871,32.4871,32.1797,32.4078,2885316.0
2024-02-25,32.4871,32.4871,32.1797,32.4078,2885316.0
2024-02-26,32.3284,32.4871,32.2244,32.2293,4089888.0
2024-02-27,32.378,32.4772,32.0608,32.15,2533943.0
2024-02-28,32.03,32.22,31.81,32.09,3000525.0
2024-02-29,32.26,32.4,32.125,32.24,6684801.0
2024-03-01,32.29,32.62,32.08,32.45,4710920.0
2024-03-02,32.29,32.62,32.08,32.45,4710920.0
2024-03-03,32.29,32.62,32.08,32.45,4710920.0
2024-03-04,32.36,33.56,32.28,33.38,5846057.0
2024-03-05,33.2,33.28,32.28,32.5,6456819.0
2024-03-06,32.72,33.16,32.655,32.81,3831072.0
2024-03-07,32.86,32.9,32.26,32.6,6428221.0
2024-03-08,32.73,32.885,32.51,32.71,3836086.0
2024-03-09,32.73,32.885,32.51,32.71,3836086.0
2024-03-10,32.73,32.885,32.51,32.71,3836086.0
2024-03-11,32.8,32.94,32.4581,32.9,3051365.0
2024-03-12,32.9,32.995,32.7,32.89,3365960.0
2024-03-13,33.0,33.04,32.605,32.73,3826803.0
2024-03-14,32.66,32.74,32.22,32.53,3889641.0
2024-03-15,32.4,32.6,32.37,32.51,8405294.0
2024-03-16,32.4,32.6,32.37,32.51,8405294.0
2024-03-17,32.4,32.6,32.37,32.51,8405294.0
2024-03-18,32.64,32.68,32.265,32.33,6913396.0
2024-03-19,32.17,32.55,32.07,32.55,4040548.0
2024-03-20,32.58,32.79,32.41,32.67,5431637.0
2024-03-21,32.86,33.34,32.815,33.13,5398188.0
2024-03-22,32.98,33.015,32.54,32.57,4104467.0
2024-03-23,32.98,33.015,32.54,32.57,4104467.0
2024-03-24,32.98,33.015,32.54,32.57,4104467.0
2024-03-25,32.54,32.71,32.45,32.47,2587683.0
2024-03-26,32.58,32.69,32.29,32.31,5452557.0
2024-03-27,32.5,33.04,32.38,33.02,4027031.0
2024-03-28,33.1,33.3202,32.88,32.96,3939089.0
2024-03-29,33.1,33.3202,32.88,32.96,3939089.0
2024-03-30,33.1,33.3202,32.88,32.96,3939089.0
2024-03-31,33.1,33.3202,32.88,32.96,3939089.0
2024-04-01,32.94,33.01,32.64,32.67,2304528.0
2024-04-02,32.54,32.7,32.44,32.51,5086158.0
2024-04-03,32.5,32.74,32.41,32.57,2985739.0
2024-04-04,32.97,32.995,32.27,32.37,4417552.0
2024-04-05,32.33,32.645,32.275,32.54,4540686.0
2024-04-06,32.33,32.645,32.275,32.54,4540686.0
2024-04-07,32.33,32.645,32.275,32.54,4540686.0
2024-04-08,32.79,32.79,32.19,32.19,4923718.0
