,LOW US Equity,LOW US Equity,LOW US Equity,LOW US Equity,LOW US Equity
2023-07-06,219.3549,220.0982,217.8584,217.9962,3012138.0
2023-07-07,217.6319,220.4378,217.3169,218.5082,2345358.0
2023-07-08,217.6319,220.4378,217.3169,218.5082,2345358.0
2023-07-09,217.6319,220.4378,217.3169,218.5082,2345358.0
2023-07-10,219.6699,225.6165,219.4336,225.5771,2536242.0
2023-07-11,227.6939,227.6939,225.3162,225.8823,2219693.0
2023-07-12,228.1665,231.4351,227.5265,228.5209,2256058.0
2023-07-13,228.9738,229.6531,224.9076,225.9906,1882917.0
2023-07-14,226.3943,227.2902,224.9519,225.203,1536023.0
2023-07-15,226.3943,227.2902,224.9519,225.203,1536023.0
2023-07-16,226.3943,227.2902,224.9519,225.203,1536023.0
2023-07-17,225.1735,226.542,223.736,224.4449,1951534.0
2023-07-18,224.2283,227.5462,223.0469,226.3549,1858121.0
2023-07-19,226.0497,228.639,225.9316,227.3198,1649635.0
2023-07-20,227.8022,227.8022,224.888,227.4182,1959688.0
2023-07-21,228.8556,231.3859,228.1369,230.1651,3348441.0
2023-07-22,228.8556,231.3859,228.1369,230.1651,3348441.0
2023-07-23,228.8556,231.3859,228.1369,230.1651,3348441.0
2023-07-24,230.5786,232.1637,229.9682,230.3817,2018959.0
2023-07-25,229.8673,231.8506,228.6902,231.4105,1547780.0
2023-07-26,231.1731,232.6173,230.3125,231.5391,1720191.0
2023-07-27,233.5273,234.6402,231.8655,232.3601,1973004.0
2023-07-28,234.3978,234.6352,231.9149,232.548,1767327.0
2023-07-29,234.3978,234.6352,231.9149,232.548,1767327.0
2023-07-30,234.3978,234.6352,231.9149,232.548,1767327.0
2023-07-31,232.5381,233.3888,230.2135,231.7369,2614906.0
2023-08-01,230.4213,232.4293,229.6002,229.8376,2030978.0
2023-08-02,227.2757,229.442,226.8008,227.0086,2298063.0
2023-08-03,226.3953,226.7217,224.1004,224.2685,2436264.0
2023-08-04,221.5779,223.764,220.015,220.7075,2549633.0
2023-08-05,221.5779,223.764,220.015,220.7075,2549633.0
2023-08-06,221.5779,223.764,220.015,220.7075,2549633.0
2023-08-07,221.7758,222.6067,220.203,220.8855,1902580.0
2023-08-08,217.6212,218.9962,215.0691,218.5213,2152115.0
2023-08-09,218.1949,218.7686,216.1374,217.2651,2061312.0
2023-08-10,219.0753,220.836,216.8397,218.4719,1815543.0
2023-08-11,218.6302,222.765,218.1949,221.2713,2356325.0
2023-08-12,218.6302,222.765,218.1949,221.2713,2356325.0
2023-08-13,218.6302,222.765,218.1949,221.2713,2356325.0
2023-08-14,221.9439,224.0212,221.2317,223.4475,2927365.0
2023-08-15,221.113,224.3081,220.8459,221.4197,2079076.0
2023-08-16,222.3594,224.407,219.7084,219.7479,1403585.0
2023-08-17,220.8163,221.4493,215.3658,215.7912,1791189.0
2023-08-18,215.1087,217.5717,214.2481,216.9782,2250674.0
2023-08-19,215.1087,217.5717,214.2481,216.9782,2250674.0
2023-08-20,215.1087,217.5717,214.2481,216.9782,2250674.0
2023-08-21,216.2561,218.2345,213.9117,215.2372,2804770.0
2023-08-22,219.6589,224.8274,218.8379,223.2991,4084562.0
2023-08-23,223.5167,225.0401,222.4089,224.7334,2390719.0
2023-08-24,224.3378,226.4645,220.5492,220.5591,1994762.0
2023-08-25,221.39,223.7146,219.3473,220.658,1805094.0
2023-08-26,221.39,223.7146,219.3473,220.658,1805094.0
2023-08-27,221.39,223.7146,219.3473,220.658,1805094.0
2023-08-28,221.568,223.1409,219.006,220.3118,1726208.0
2023-08-29,220.3316,224.2388,220.2623,223.9619,1800713.0
2023-08-30,225.0401,228.3539,224.7236,227.8197,2839645.0
2023-08-31,228.3539,229.3233,227.8395,227.9879,3433327.0
2023-09-01,229.7882,231.4401,229.4667,229.9959,2562017.0
2023-09-02,229.7882,231.4401,229.4667,229.9959,2562017.0
2023-09-03,229.7882,231.4401,229.4667,229.9959,2562017.0
2023-09-04,229.7882,231.4401,229.4667,229.9959,2562017.0
2023-09-05,231.0148,231.1137,227.4537,227.9384,2569274.0
2023-09-06,227.7505,228.6902,226.3063,227.1273,2123857.0
2023-09-07,227.6614,231.8358,227.6614,231.084,2576666.0
2023-09-08,230.2135,230.7279,228.1857,228.7891,2166312.0
2023-09-09,230.2135,230.7279,228.1857,228.7891,2166312.0
2023-09-10,230.2135,230.7279,228.1857,228.7891,2166312.0
2023-09-11,230.174,231.0939,228.8781,229.4024,1658010.0
2023-09-12,229.2689,231.3214,227.889,227.9483,2192622.0
2023-09-13,227.0284,228.4429,225.6732,226.3458,2769395.0
2023-09-14,227.612,228.7344,226.0293,228.3737,2621766.0
2023-09-15,225.8908,225.8908,217.2354,217.641,9188534.0
2023-09-16,225.8908,225.8908,217.2354,217.641,9188534.0
2023-09-17,225.8908,225.8908,217.2354,217.641,9188534.0
2023-09-18,217.7102,219.4017,214.8614,215.3658,3447255.0
2023-09-19,214.0898,215.6304,211.8939,215.1482,3450363.0
2023-09-20,215.9692,216.8694,212.062,212.5862,2490529.0
2023-09-21,210.7068,211.3692,207.9074,208.3327,2959624.0
2023-09-22,207.2743,208.946,206.9676,208.214,2940143.0
2023-09-23,207.2743,208.946,206.9676,208.214,2940143.0
2023-09-24,207.2743,208.946,206.9676,208.214,2940143.0
2023-09-25,208.0953,210.5584,207.7392,210.2023,3971609.0
2023-09-26,208.6196,209.4208,205.9092,206.2851,2782536.0
2023-09-27,206.8193,207.9865,204.0396,204.7222,2860083.0
2023-09-28,204.5936,208.1151,204.0693,205.5333,2379053.0
2023-09-29,206.5324,208.1052,205.0585,205.5927,2304858.0
2023-09-30,206.5324,208.1052,205.0585,205.5927,2304858.0
2023-10-01,206.5324,208.1052,205.0585,205.5927,2304858.0
2023-10-02,205.1376,206.2258,202.635,203.5154,2265031.0
2023-10-03,202.6746,202.7933,196.5614,197.9957,3532600.0
2023-10-04,198.1639,198.9701,196.324,197.4319,2569581.0
2023-10-05,196.6999,197.8869,195.3942,197.6396,2233663.0
2023-10-06,195.869,199.8554,195.4238,197.3824,2251010.0
2023-10-07,195.869,199.8554,195.4238,197.3824,2251010.0
2023-10-08,195.869,199.8554,195.4238,197.3824,2251010.0
2023-10-09,195.4832,198.797,194.3357,198.5694,1649705.0
2023-10-10,199.0838,201.6062,198.1045,200.5577,2209863.0
2023-10-11,201.5865,201.9228,198.7673,201.0919,2178927.0
2023-10-12,201.1018,201.2996,194.638,194.771,2488525.0
2023-10-13,194.8897,195.8096,192.664,193.6334,2220612.0
2023-10-14,194.8897,195.8096,192.664,193.6334,2220612.0
2023-10-15,194.8897,195.8096,192.664,193.6334,2220612.0
2023-10-16,195.2656,197.0956,194.1082,196.1064,2139996.0
2023-10-17,195.3447,196.7197,194.8402,196.0074,1698871.0
2023-10-18,194.2467,194.2467,191.2989,191.3682,2694918.0
2023-10-19,191.4572,191.744,187.7675,188.4006,2944234.0
2023-10-20,188.1335,189.6865,186.6497,188.4402,2776180.0
2023-10-21,188.1335,189.6865,186.6497,188.4402,2776180.0
2023-10-22,188.1335,189.6865,186.6497,188.4402,2776180.0
2023-10-23,188.3511,189.5184,185.898,186.3431,2322199.0
2023-10-24,187.2186,188.2286,184.1043,185.3082,2107639.0
2023-10-25,184.6217,186.3281,183.7361,185.159,2406238.0
2023-10-26,186.0147,187.5669,183.5769,183.8058,2855560.0
2023-10-27,183.9351,184.5222,180.9402,182.7013,2371503.0
2023-10-28,183.9351,184.5222,180.9402,182.7013,2371503.0
2023-10-29,183.9351,184.5222,180.9402,182.7013,2371503.0
2023-10-30,183.8754,187.4375,182.8705,186.7808,2683263.0
2023-10-31,187.5271,190.1191,186.8306,189.6166,3181233.0
2023-11-01,190.2235,191.2384,187.7559,190.333,3070168.0
2023-11-02,192.7608,195.6711,192.4424,193.3478,2220134.0
2023-11-03,193.915,196.2333,192.91,193.9647,2755531.0
2023-11-04,193.915,196.2333,192.91,193.9647,2755531.0
2023-11-05,193.915,196.2333,192.91,193.9647,2755531.0
2023-11-06,193.5767,194.8164,192.313,193.2583,1913066.0
2023-11-07,193.2881,194.2234,192.4523,193.6065,2150319.0
2023-11-08,193.8652,195.8851,191.915,193.706,3077543.0
2023-11-09,191.3379,193.91,189.4375,189.537,3270987.0
2023-11-10,189.9748,193.8652,188.1042,193.6264,2381673.0
2023-11-11,189.9748,193.8652,188.1042,193.6264,2381673.0
2023-11-12,189.9748,193.8652,188.1042,193.6264,2381673.0
2023-11-13,192.0344,193.4573,191.1339,192.8702,3155792.0
2023-11-14,202.4272,203.7683,198.2233,201.2282,4237647.0
2023-11-15,201.4272,205.2281,201.4172,203.8251,2848609.0
2023-11-16,202.9097,204.6609,199.8451,201.268,2705728.0
2023-11-17,202.2729,203.1436,201.2381,202.6809,2217015.0
2023-11-18,202.2729,203.1436,201.2381,202.6809,2217015.0
2023-11-19,202.2729,203.1436,201.2381,202.6809,2217015.0
2023-11-20,202.4819,203.9744,202.0739,203.4172,3170080.0
2023-11-21,196.5318,200.7307,195.6363,197.0691,5880551.0
2023-11-22,197.497,198.7009,195.7209,197.487,3232363.0
2023-11-23,197.497,198.7009,195.7209,197.487,3232363.0
2023-11-24,197.0094,198.4124,195.2484,198.0741,1322235.0
2023-11-25,197.0094,198.4124,195.2484,198.0741,1322235.0
2023-11-26,197.0094,198.4124,195.2484,198.0741,1322235.0
2023-11-27,197.3875,199.9347,196.8602,198.8203,2345824.0
2023-11-28,198.5417,200.0043,196.9845,199.0491,2651067.0
2023-11-29,200.064,200.661,198.6611,198.9198,2119035.0
2023-11-30,199.1785,199.2183,195.3378,197.8353,3812156.0
2023-12-01,198.2034,203.3376,197.5268,202.8998,2965668.0
2023-12-02,198.2034,203.3376,197.5268,202.8998,2965668.0
2023-12-03,198.2034,203.3376,197.5268,202.8998,2965668.0
2023-12-04,202.7306,207.7255,202.7026,206.5116,3429689.0
2023-12-05,204.6808,205.8251,202.8301,204.8898,2552139.0
2023-12-06,205.9644,208.7106,205.9644,207.6559,2595419.0
2023-12-07,207.9245,208.1235,206.3624,207.2579,3069321.0
2023-12-08,207.0191,207.4171,205.1485,206.7902,2210351.0
2023-12-09,207.0191,207.4171,205.1485,206.7902,2210351.0
2023-12-10,207.0191,207.4171,205.1485,206.7902,2210351.0
2023-12-11,207.1783,208.1235,205.2778,205.3077,3390140.0
2023-12-12,205.7704,207.8151,204.8102,207.6559,3552247.0
2023-12-13,207.7255,214.4816,205.049,214.3721,5170140.0
2023-12-14,219.3172,224.8096,218.9391,224.4116,7636601.0
2023-12-15,224.1927,225.8643,222.6505,224.4614,9581221.0
2023-12-16,224.1927,225.8643,222.6505,224.4614,9581221.0
2023-12-17,224.1927,225.8643,222.6505,224.4614,9581221.0
2023-12-18,225.0584,225.8643,222.3918,222.939,3132449.0
2023-12-19,223.5012,225.1977,223.3868,224.2922,3101105.0
2023-12-20,221.3669,223.6087,220.1331,220.8993,3727327.0
2023-12-21,222.6704,223.3171,221.1182,222.4316,2640254.0
2023-12-22,222.9142,223.9539,220.8795,221.8843,2368842.0
2023-12-23,222.9142,223.9539,220.8795,221.8843,2368842.0
2023-12-24,222.9142,223.9539,220.8795,221.8843,2368842.0
2023-12-25,222.9142,223.9539,220.8795,221.8843,2368842.0
2023-12-26,221.7848,222.5759,221.5162,221.7052,1656417.0
2023-12-27,221.4067,222.2425,220.6107,221.7749,1449441.0
2023-12-28,222.2923,222.3022,220.8595,221.7848,1543404.0
2023-12-29,221.8246,222.8594,219.8297,221.4366,2631431.0
2023-12-30,221.8246,222.8594,219.8297,221.4366,2631431.0
2023-12-31,221.8246,222.8594,219.8297,221.4366,2631431.0
2024-01-01,221.8246,222.8594,219.8297,221.4366,2631431.0
2024-01-02,219.1481,221.4863,217.367,217.5561,3277952.0
2024-01-03,215.2875,215.8148,211.0687,211.208,3285533.0
2024-01-04,210.8399,212.2627,210.0339,210.1633,2487196.0
2024-01-05,209.5663,213.2527,209.3623,211.4468,2577946.0
2024-01-06,209.5663,213.2527,209.3623,211.4468,2577946.0
2024-01-07,209.5663,213.2527,209.3623,211.4468,2577946.0
2024-01-08,212.0737,216.3322,211.5762,216.0536,2462748.0
2024-01-09,214.3124,216.4367,214.2527,215.9243,2025015.0
2024-01-10,216.6606,219.4565,216.5611,219.1083,2311541.0
2024-01-11,219.0187,219.755,217.0486,219.0585,1864818.0
2024-01-12,219.158,219.954,216.9889,217.8148,1603978.0
2024-01-13,219.158,219.954,216.9889,217.8148,1603978.0
2024-01-14,219.158,219.954,216.9889,217.8148,1603978.0
2024-01-15,219.158,219.954,216.9889,217.8148,1603978.0
2024-01-16,217.964,219.4963,216.6108,219.3272,2594522.0
2024-01-17,217.8844,219.8943,215.397,216.9591,2824029.0
2024-01-18,217.9043,219.1182,214.7502,217.1382,3121889.0
2024-01-19,217.4864,220.4515,215.775,218.9093,2851899.0
2024-01-20,217.4864,220.4515,215.775,218.9093,2851899.0
2024-01-21,217.4864,220.4515,215.775,218.9093,2851899.0
2024-01-22,216.7203,219.2675,215.188,218.76,2540988.0
2024-01-23,218.76,218.76,213.84,214.47,2375886.0
2024-01-24,215.16,215.3,210.4,210.55,3514766.0
2024-01-25,211.57,212.72,209.5548,212.08,2892223.0
2024-01-26,212.32,213.01,210.78,211.98,1912592.0
2024-01-27,212.32,213.01,210.78,211.98,1912592.0
2024-01-28,212.32,213.01,210.78,211.98,1912592.0
2024-01-29,211.78,212.6958,209.81,211.84,2194778.0
2024-01-30,210.87,216.37,210.1,214.52,2742541.0
2024-01-31,215.11,216.58,212.71,212.84,3429347.0
2024-02-01,213.02,220.56,212.37,220.23,3265383.0
2024-02-02,217.54,220.94,212.51,219.49,3305043.0
2024-02-03,217.54,220.94,212.51,219.49,3305043.0
2024-02-04,217.54,220.94,212.51,219.49,3305043.0
2024-02-05,217.33,218.33,214.88,218.01,2303718.0
2024-02-06,217.8,219.92,216.22,218.12,2147574.0
2024-02-07,219.32,222.3525,218.88,221.69,3303149.0
2024-02-08,222.0,223.59,219.25,220.39,1909727.0
2024-02-09,220.81,222.31,219.1701,222.26,1359165.0
2024-02-10,220.81,222.31,219.1701,222.26,1359165.0
2024-02-11,220.81,222.31,219.1701,222.26,1359165.0
2024-02-12,226.37,230.94,225.88,229.86,3258428.0
2024-02-13,224.93,227.81,223.65,225.43,3388592.0
2024-02-14,226.0,227.17,222.87,226.93,2002276.0
2024-02-15,227.75,228.61,226.39,228.33,1925111.0
2024-02-16,227.27,228.94,225.3747,226.85,2388390.0
2024-02-17,227.27,228.94,225.3747,226.85,2388390.0
2024-02-18,227.27,228.94,225.3747,226.85,2388390.0
2024-02-19,227.27,228.94,225.3747,226.85,2388390.0
2024-02-20,222.99,226.43,221.77,225.51,2580058.0
2024-02-21,225.71,228.1,225.03,227.79,1701034.0
2024-02-22,228.32,231.29,227.63,230.51,2115687.0
2024-02-23,231.45,233.09,231.1575,232.56,2112698.0
2024-02-24,231.45,233.09,231.1575,232.56,2112698.0
2024-02-25,231.45,233.09,231.1575,232.56,2112698.0
2024-02-26,232.98,234.23,230.98,231.32,2928025.0
2024-02-27,232.43,239.49,230.02,235.39,5076660.0
2024-02-28,238.0,241.44,237.35,238.8,3288573.0
2024-02-29,238.97,241.39,238.55,240.67,3107636.0
2024-03-01,240.27,245.09,239.76,244.69,2712535.0
2024-03-02,240.27,245.09,239.76,244.69,2712535.0
2024-03-03,240.27,245.09,239.76,244.69,2712535.0
2024-03-04,244.22,245.29,242.03,242.1,2321570.0
2024-03-05,241.76,243.025,240.11,240.82,2514736.0
2024-03-06,241.33,242.47,239.86,241.12,2367655.0
2024-03-07,242.13,244.15,241.42,241.72,1792912.0
2024-03-08,241.61,243.99,241.51,241.95,1503062.0
2024-03-09,241.61,243.99,241.51,241.95,1503062.0
2024-03-10,241.61,243.99,241.51,241.95,1503062.0
2024-03-11,241.32,242.16,238.92,240.96,2058978.0
2024-03-12,241.69,244.47,241.11,243.26,2095414.0
2024-03-13,244.24,248.55,244.24,247.41,2238060.0
2024-03-14,246.66,247.8,242.49,244.63,2492732.0
2024-03-15,244.23,247.25,243.61,244.73,5692794.0
2024-03-16,244.23,247.25,243.61,244.73,5692794.0
2024-03-17,244.23,247.25,243.61,244.73,5692794.0
2024-03-18,245.7,246.33,243.01,243.48,2480954.0
2024-03-19,244.5,248.2,244.47,248.02,2408500.0
2024-03-20,248.535,252.42,247.42,251.96,1882575.0
2024-03-21,252.96,261.34,252.95,261.0,3418453.0
2024-03-22,261.13,262.49,258.37,258.5,2493244.0
2024-03-23,261.13,262.49,258.37,258.5,2493244.0
2024-03-24,261.13,262.49,258.37,258.5,2493244.0
2024-03-25,258.72,259.4617,253.73,254.0,2024658.0
2024-03-26,253.47,255.04,251.28,251.42,3048905.0
2024-03-27,252.37,253.36,251.24,253.33,2351859.0
2024-03-28,252.81,255.29,250.98,254.73,2631256.0
2024-03-29,252.81,255.29,250.98,254.73,2631256.0
2024-03-30,252.81,255.29,250.98,254.73,2631256.0
2024-03-31,252.81,255.29,250.98,254.73,2631256.0
2024-04-01,253.35,255.315,248.52,249.28,2362999.0
2024-04-02,246.28,247.02,243.48,244.45,2819734.0
2024-04-03,241.06,244.14,240.49,240.7,3144468.0
2024-04-04,243.56,245.35,237.81,238.01,2343670.0
2024-04-05,238.0,240.425,237.825,239.32,1680813.0
2024-04-06,238.0,240.425,237.825,239.32,1680813.0
2024-04-07,238.0,240.425,237.825,239.32,1680813.0
2024-04-08,238.26,242.72,237.97,242.27,1399159.0
