,EHC US Equity,EHC US Equity,EHC US Equity,EHC US Equity,EHC US Equity
2023-08-08,71.3627,71.3726,70.3293,70.8957,601135.0
2023-08-09,71.0547,71.3577,69.7431,70.1604,609678.0
2023-08-10,70.2101,70.7168,69.4947,70.1107,498478.0
2023-08-11,70.1505,70.846,69.6536,70.6274,408895.0
2023-08-12,70.1505,70.846,69.6536,70.6274,408895.0
2023-08-13,70.1505,70.846,69.6536,70.6274,408895.0
2023-08-14,70.5678,71.3925,70.4883,71.3528,467758.0
2023-08-15,71.4024,71.6042,70.4585,70.5479,380470.0
2023-08-16,70.7566,71.3925,70.1703,70.2101,324779.0
2023-08-17,69.753,69.9865,68.6898,68.7395,441444.0
2023-08-18,68.3818,69.5245,68.0837,69.0575,781937.0
2023-08-19,68.3818,69.5245,68.0837,69.0575,781937.0
2023-08-20,68.3818,69.5245,68.0837,69.0575,781937.0
2023-08-21,68.9184,69.8325,68.6799,69.5145,380634.0
2023-08-22,69.4947,70.1306,68.8587,69.0475,351313.0
2023-08-23,69.3257,69.7083,68.8587,69.6735,395357.0
2023-08-24,69.5145,70.1306,68.4215,68.4414,370254.0
2023-08-25,68.7792,69.2313,68.511,68.7296,215648.0
2023-08-26,68.7792,69.2313,68.511,68.7296,215648.0
2023-08-27,68.7792,69.2313,68.511,68.7296,215648.0
2023-08-28,68.6401,69.7927,68.6401,69.5443,327282.0
2023-08-29,69.4748,70.5578,69.3357,70.5181,380299.0
2023-08-30,70.6373,71.1838,70.4734,70.8758,390995.0
2023-08-31,70.9851,71.3726,70.5877,70.5877,555498.0
2023-09-01,70.8261,71.1093,70.3989,70.538,411433.0
2023-09-02,70.8261,71.1093,70.3989,70.538,411433.0
2023-09-03,70.8261,71.1093,70.3989,70.538,411433.0
2023-09-04,70.8261,71.1093,70.3989,70.538,411433.0
2023-09-05,70.0312,70.3492,67.9148,69.9418,665201.0
2023-09-06,69.9418,70.1902,69.2661,69.8822,387259.0
2023-09-07,69.8027,70.3045,69.2363,69.4549,383844.0
2023-09-08,69.3257,69.8325,69.1767,69.2761,465589.0
2023-09-09,69.3257,69.8325,69.1767,69.2761,465589.0
2023-09-10,69.3257,69.8325,69.1767,69.2761,465589.0
2023-09-11,69.2463,69.7033,68.5805,68.7594,669905.0
2023-09-12,68.5209,68.8736,67.6763,67.885,638829.0
2023-09-13,68.0738,68.3619,67.6763,68.1433,440880.0
2023-09-14,68.6998,69.0475,68.1831,68.2924,308179.0
2023-09-15,67.7955,67.9297,66.8615,67.5372,1163043.0
2023-09-16,67.7955,67.9297,66.8615,67.5372,1163043.0
2023-09-17,67.7955,67.9297,66.8615,67.5372,1163043.0
2023-09-18,67.8353,68.6998,67.8353,68.6501,367169.0
2023-09-19,68.6898,68.978,68.352,68.4613,307494.0
2023-09-20,68.7395,70.0412,68.655,69.4748,424497.0
2023-09-21,69.2463,69.907,68.819,69.7729,508604.0
2023-09-22,69.753,70.4784,69.6387,69.9219,492123.0
2023-09-23,69.753,70.4784,69.6387,69.9219,492123.0
2023-09-24,69.753,70.4784,69.6387,69.9219,492123.0
2023-09-25,69.8027,70.5429,69.5145,69.6139,505617.0
2023-09-26,69.435,70.5479,67.1596,67.3385,770377.0
2023-09-27,67.1199,67.6862,65.8133,66.6827,890589.0
2023-09-28,67.1298,67.5769,66.4541,67.1398,601047.0
2023-09-29,67.3688,67.553,66.6219,66.8808,597851.0
2023-09-30,67.3688,67.553,66.6219,66.8808,597851.0
2023-10-01,67.3688,67.553,66.6219,66.8808,597851.0
2023-10-02,66.612,66.7016,65.9348,66.373,551176.0
2023-10-03,66.353,66.612,65.5464,65.636,752910.0
2023-10-04,65.6261,66.1091,65.1282,66.0742,493114.0
2023-10-05,66.1041,66.9655,65.7157,65.7555,826666.0
2023-10-06,65.407,65.7954,64.7398,64.7696,734689.0
2023-10-07,65.407,65.7954,64.7398,64.7696,734689.0
2023-10-08,65.407,65.7954,64.7398,64.7696,734689.0
2023-10-09,64.68,65.3472,64.1124,65.2377,673948.0
2023-10-10,65.168,65.6161,64.9987,65.5862,576236.0
2023-10-11,65.3572,65.3572,63.8336,63.9829,798173.0
2023-10-12,64.212,64.2419,61.5929,62.3298,1089300.0
2023-10-13,62.3398,63.5896,62.3398,63.2062,502588.0
2023-10-14,62.3398,63.5896,62.3398,63.2062,502588.0
2023-10-15,62.3398,63.5896,62.3398,63.2062,502588.0
2023-10-16,63.6145,64.2667,63.2977,63.5049,450438.0
2023-10-17,63.256,65.0882,63.1265,64.4709,586190.0
2023-10-18,64.3215,65.1481,63.8136,64.0028,641722.0
2023-10-19,64.0327,64.1423,62.7182,63.0966,480703.0
2023-10-20,63.0568,63.4551,62.5091,62.778,662902.0
2023-10-21,63.0568,63.4551,62.5091,62.778,662902.0
2023-10-22,63.0568,63.4551,62.5091,62.778,662902.0
2023-10-23,62.7182,63.3755,61.8618,62.0908,798399.0
2023-10-24,61.1946,62.7381,60.9556,62.2402,639166.0
2023-10-25,61.9016,62.7331,61.4236,61.7722,690298.0
2023-10-26,61.6527,62.3,60.8659,60.9755,759394.0
2023-10-27,62.6784,62.6784,57.3108,60.5971,1453814.0
2023-10-28,62.6784,62.6784,57.3108,60.5971,1453814.0
2023-10-29,62.6784,62.6784,57.3108,60.5971,1453814.0
2023-10-30,60.856,60.9271,59.3224,60.378,1009480.0
2023-10-31,60.8261,62.4991,60.8261,62.3,847392.0
2023-11-01,61.6626,62.6186,61.3141,62.3,548347.0
2023-11-02,62.5091,63.3157,62.4394,62.997,649238.0
2023-11-03,63.3556,64.0726,63.0966,63.8037,668217.0
2023-11-04,63.3556,64.0726,63.0966,63.8037,668217.0
2023-11-05,63.3556,64.0726,63.0966,63.8037,668217.0
2023-11-06,63.5348,64.2618,63.246,64.1721,717782.0
2023-11-07,64.0925,64.3414,63.6543,64.1224,431160.0
2023-11-08,64.4211,64.5058,63.4153,63.7838,377693.0
2023-11-09,63.8833,64.034,62.9074,63.3157,483519.0
2023-11-10,63.2858,63.3058,62.3199,62.5888,1357326.0
2023-11-11,63.2858,63.3058,62.3199,62.5888,1357326.0
2023-11-12,63.2858,63.3058,62.3199,62.5888,1357326.0
2023-11-13,62.7979,64.2319,62.7531,63.1365,636785.0
2023-11-14,63.6643,65.1731,63.6643,64.4012,702781.0
2023-11-15,64.2817,64.9389,63.5995,63.6344,843891.0
2023-11-16,63.5248,64.0526,63.3257,63.5647,555057.0
2023-11-17,63.9829,64.3315,63.7638,64.0626,426428.0
2023-11-18,63.9829,64.3315,63.7638,64.0626,426428.0
2023-11-19,63.9829,64.3315,63.7638,64.0626,426428.0
2023-11-20,63.6145,64.7248,63.5248,64.6701,451209.0
2023-11-21,64.8194,65.407,64.6551,65.1879,334897.0
2023-11-22,65.5464,65.9198,65.3373,65.7854,341468.0
2023-11-23,65.5464,65.9198,65.3373,65.7854,341468.0
2023-11-24,65.7057,66.0593,65.5165,65.9149,134354.0
2023-11-25,65.7057,66.0593,65.5165,65.9149,134354.0
2023-11-26,65.7057,66.0593,65.5165,65.9149,134354.0
2023-11-27,65.6958,65.9049,64.6701,64.8593,476811.0
2023-11-28,64.8891,64.8891,64.2817,64.3215,326803.0
2023-11-29,64.6302,64.9389,64.0028,64.0626,432450.0
2023-11-30,63.973,64.9788,63.5099,64.8991,558723.0
2023-12-01,65.0286,66.2535,64.9887,66.114,500301.0
2023-12-02,65.0286,66.2535,64.9887,66.114,500301.0
2023-12-03,65.0286,66.2535,64.9887,66.114,500301.0
2023-12-04,66.2236,66.7514,65.9149,66.5522,547111.0
2023-12-05,66.3032,66.5124,65.1082,65.1979,421388.0
2023-12-06,65.3273,65.8352,64.4111,64.8294,411917.0
2023-12-07,64.7896,64.8593,64.0028,64.7199,472542.0
2023-12-08,64.6302,64.7577,63.8833,64.5306,674501.0
2023-12-09,64.6302,64.7577,63.8833,64.5306,674501.0
2023-12-10,64.6302,64.7577,63.8833,64.5306,674501.0
2023-12-11,64.8493,65.4767,64.1074,65.3572,651760.0
2023-12-12,65.3871,66.1837,65.0684,65.7157,598603.0
2023-12-13,65.6958,67.0601,65.5962,66.6916,737676.0
2023-12-14,67.2991,67.9962,67.075,67.2393,986355.0
2023-12-15,66.8111,67.0203,65.0584,65.2377,1886684.0
2023-12-16,66.8111,67.0203,65.0584,65.2377,1886684.0
2023-12-17,66.8111,67.0203,65.0584,65.2377,1886684.0
2023-12-18,65.4369,65.9806,65.1182,65.6958,603803.0
2023-12-19,65.9846,66.5512,65.8227,66.4427,492932.0
2023-12-20,66.2136,66.4327,65.5265,65.5364,480108.0
2023-12-21,65.8252,66.3929,65.6808,66.2435,364751.0
2023-12-22,66.5622,67.1696,66.353,66.9008,438450.0
2023-12-23,66.5622,67.1696,66.353,66.9008,438450.0
2023-12-24,66.5622,67.1696,66.353,66.9008,438450.0
2023-12-25,66.5622,67.1696,66.353,66.9008,438450.0
2023-12-26,66.9008,67.6178,66.7215,67.1796,275085.0
2023-12-27,67.309,67.5431,67.1597,67.2692,427849.0
2023-12-28,67.0203,67.5779,66.6717,66.9605,362130.0
2023-12-29,67.0404,67.1402,66.2359,66.5912,431833.0
2023-12-30,67.0404,67.1402,66.2359,66.5912,431833.0
2023-12-31,67.0404,67.1402,66.2359,66.5912,431833.0
2024-01-01,67.0404,67.1402,66.2359,66.5912,431833.0
2024-01-02,65.8726,67.0603,65.8626,67.0304,520507.0
2024-01-03,66.8807,67.1751,66.4216,66.9705,509787.0
2024-01-04,66.9406,67.3997,66.2319,66.7509,781762.0
2024-01-05,66.8507,68.2879,66.7409,67.9087,1040141.0
2024-01-06,66.8507,68.2879,66.7409,67.9087,1040141.0
2024-01-07,66.8507,68.2879,66.7409,67.9087,1040141.0
2024-01-08,67.9586,68.3628,66.9905,67.8887,429924.0
2024-01-09,67.719,68.278,67.2999,68.1283,361588.0
2024-01-10,68.0185,68.8219,68.0185,68.3279,422123.0
2024-01-11,68.248,68.9167,67.9187,68.757,441236.0
2024-01-12,69.0664,69.8649,68.4377,68.8069,641313.0
2024-01-13,69.0664,69.8649,68.4377,68.8069,641313.0
2024-01-14,69.0664,69.8649,68.4377,68.8069,641313.0
2024-01-15,69.0664,69.8649,68.4377,68.8069,641313.0
2024-01-16,68.6073,71.362,67.8089,71.3121,1042523.0
2024-01-17,71.2023,71.6964,69.5854,69.6553,452048.0
2024-01-18,69.815,70.7332,69.6304,70.7232,492440.0
2024-01-19,70.863,70.863,69.8549,70.324,388087.0
2024-01-20,70.863,70.863,69.8549,70.324,388087.0
2024-01-21,70.863,70.863,69.8549,70.324,388087.0
2024-01-22,70.6334,71.2921,70.5835,70.833,360994.0
2024-01-23,70.863,70.863,70.0745,70.6334,336848.0
2024-01-24,70.823,70.838,70.0346,70.4039,387699.0
2024-01-25,70.6534,71.0526,69.815,71.0526,511027.0
2024-01-26,71.4219,71.9509,70.6833,71.5417,543003.0
2024-01-27,71.4219,71.9509,70.6833,71.5417,543003.0
2024-01-28,71.4219,71.9509,70.6833,71.5417,543003.0
2024-01-29,71.1025,71.5267,70.6035,71.4618,638616.0
2024-01-30,71.891,72.0756,71.372,71.7313,406061.0
2024-01-31,72.2902,72.8491,70.8829,70.9029,464993.0
2024-02-01,70.7432,73.2374,70.7432,72.8591,765068.0
2024-02-02,72.4399,73.1386,71.8211,72.1405,482757.0
2024-02-03,72.4399,73.1386,71.8211,72.1405,482757.0
2024-02-04,72.4399,73.1386,71.8211,72.1405,482757.0
2024-02-05,72.0906,72.3351,70.6933,71.6814,705458.0
2024-02-06,71.6514,72.41,71.6465,72.0507,502195.0
2024-02-07,72.1305,73.5104,71.8511,72.6196,805422.0
2024-02-08,73.3581,76.6917,72.2303,73.3082,1992900.0
2024-02-09,74.0269,74.0269,72.2802,72.7892,738988.0
2024-02-10,74.0269,74.0269,72.2802,72.7892,738988.0
2024-02-11,74.0269,74.0269,72.2802,72.7892,738988.0
2024-02-12,72.7593,73.458,72.2403,73.428,643685.0
2024-02-13,72.6495,73.957,72.39,72.929,705931.0
2024-02-14,73.2683,73.5378,72.4299,73.2084,591760.0
2024-02-15,73.5877,74.2564,73.2084,73.6376,394788.0
2024-02-16,73.6276,73.9919,72.9938,73.408,451995.0
2024-02-17,73.6276,73.9919,72.9938,73.408,451995.0
2024-02-18,73.6276,73.9919,72.9938,73.408,451995.0
2024-02-19,73.6276,73.9919,72.9938,73.408,451995.0
2024-02-20,73.1286,74.1267,72.8791,73.8672,554830.0
2024-02-21,73.6176,74.6157,73.5977,74.3862,735581.0
2024-02-22,74.3862,74.6556,73.7773,74.0169,891008.0
2024-02-23,74.1566,75.6188,74.0169,75.1048,677437.0
2024-02-24,74.1566,75.6188,74.0169,75.1048,677437.0
2024-02-25,74.1566,75.6188,74.0169,75.1048,677437.0
2024-02-26,75.2245,75.7036,74.6556,75.2445,596114.0
2024-02-27,75.1347,75.7485,74.8952,75.1946,417201.0
2024-02-28,75.1447,75.504,74.3462,74.5758,417342.0
2024-02-29,74.8453,75.0249,73.5378,74.2564,865916.0
2024-03-01,74.2864,74.7255,73.6775,74.0568,613763.0
2024-03-02,74.2864,74.7255,73.6775,74.0568,613763.0
2024-03-03,74.2864,74.7255,73.6775,74.0568,613763.0
2024-03-04,74.1766,75.2445,74.1416,74.7155,544241.0
2024-03-05,75.0349,75.2545,74.3313,74.6556,459663.0
2024-03-06,75.2046,76.4821,74.7554,76.4522,791266.0
2024-03-07,77.2007,77.9642,77.0111,77.2207,614102.0
2024-03-08,77.2307,77.4353,76.1103,76.3025,429966.0
2024-03-09,77.2307,77.4353,76.1103,76.3025,429966.0
2024-03-10,77.2307,77.4353,76.1103,76.3025,429966.0
2024-03-11,76.0529,76.2026,75.3243,75.6238,376185.0
2024-03-12,75.3842,76.8115,75.1746,76.8015,611057.0
2024-03-13,76.7815,77.8794,75.6836,75.9731,682645.0
2024-03-14,75.6238,76.102,74.1567,74.965,527897.0
2024-03-15,74.3462,75.0399,74.1267,74.6057,1382827.0
2024-03-16,74.3462,75.0399,74.1267,74.6057,1382827.0
2024-03-17,74.3462,75.0399,74.1267,74.6057,1382827.0
2024-03-18,74.6057,76.3124,74.3063,75.8433,832920.0
2024-03-19,75.9631,77.2806,75.9631,77.1109,695233.0
2024-03-20,77.3005,77.3005,75.9731,76.522,580898.0
2024-03-21,76.6618,77.575,76.4771,77.1508,548491.0
2024-03-22,77.1608,77.5999,76.2875,76.3623,689457.0
2024-03-23,77.1608,77.5999,76.2875,76.3623,689457.0
2024-03-24,77.1608,77.5999,76.2875,76.3623,689457.0
2024-03-25,76.552,76.8264,75.9731,75.993,465270.0
2024-03-26,76.1028,76.7117,75.9631,76.5919,410258.0
2024-03-27,77.3205,77.7596,76.9412,77.56,444070.0
2024-03-28,80.19,83.73,80.19,82.58,1859934.0
2024-03-29,80.19,83.73,80.19,82.58,1859934.0
2024-03-30,80.19,83.73,80.19,82.58,1859934.0
2024-03-31,80.19,83.73,80.19,82.58,1859934.0
2024-04-01,81.97,83.36,81.075,83.23,1438980.0
2024-04-02,82.64,82.745,81.18,82.0,852474.0
2024-04-03,81.86,83.12,81.86,82.2,955504.0
2024-04-04,82.57,82.85,80.93,81.0,587613.0
2024-04-05,80.93,83.41,80.92,83.36,867090.0
2024-04-06,80.93,83.41,80.92,83.36,867090.0
2024-04-07,80.93,83.41,80.92,83.36,867090.0
2024-04-08,82.85,83.165,82.24,82.31,630978.0
