,GM US Equity,GM US Equity,GM US Equity,GM US Equity,GM US Equity
2021-05-03,56.5658,57.2925,55.6869,56.1239,11585140.0
2021-05-04,55.5347,55.574,53.8357,54.3464,22262272.0
2021-05-05,56.065,56.8506,55.3186,56.5462,26805537.0
2021-05-06,56.3989,57.7148,56.3989,57.6657,20108085.0
2021-05-07,56.9586,57.9849,56.2417,57.9309,15480479.0
2021-05-08,56.9586,57.9849,56.2417,57.9309,15480479.0
2021-05-09,56.9586,57.9849,56.2417,57.9309,15480479.0
2021-05-10,57.9407,58.5103,56.3301,56.3792,14591603.0
2021-05-11,55.1419,55.7311,53.8848,54.7294,22773189.0
2021-05-12,54.5428,54.7098,52.5591,52.7948,19348650.0
2021-05-13,53.4527,54.5133,53.1581,53.6197,13314892.0
2021-05-14,54.1303,55.0338,54.0223,54.9945,11313028.0
2021-05-15,54.1303,55.0338,54.0223,54.9945,11313028.0
2021-05-16,54.1303,55.0338,54.0223,54.9945,11313028.0
2021-05-17,54.8374,55.1075,54.1991,55.0338,11041014.0
2021-05-18,55.2204,55.79,54.8472,54.8865,11464410.0
2021-05-19,54.0125,54.6214,53.1489,54.533,11693673.0
2021-05-20,54.916,55.0338,54.1991,54.5133,11504048.0
2021-05-21,55.0044,57.7246,54.7687,55.7016,15150890.0
2021-05-22,55.0044,57.7246,54.7687,55.7016,15150890.0
2021-05-23,55.0044,57.7246,54.7687,55.7016,15150890.0
2021-05-24,56.0257,56.173,55.3088,55.5838,8943030.0
2021-05-25,55.8489,57.1256,55.6869,55.7409,16362249.0
2021-05-26,55.9471,57.1256,55.7507,57.0372,14242708.0
2021-05-27,58.9227,59.6298,58.1469,58.6969,33843786.0
2021-05-28,58.8049,58.9129,57.538,58.2451,12668069.0
2021-05-29,58.8049,58.9129,57.538,58.2451,12668069.0
2021-05-30,58.8049,58.9129,57.538,58.2451,12668069.0
2021-05-31,58.8049,58.9129,57.538,58.2451,12668069.0
2021-06-01,58.9129,59.1682,58.1862,58.579,10428968.0
2021-06-02,59.1781,59.1781,58.0683,58.579,11975377.0
2021-06-03,60.4645,62.5317,59.62,62.3206,38179713.0
2021-06-04,62.4286,62.7331,61.2698,62.2322,21072293.0
2021-06-05,62.4286,62.7331,61.2698,62.2322,21072293.0
2021-06-06,62.4286,62.7331,61.2698,62.2322,21072293.0
2021-06-07,62.8313,63.1455,61.5055,62.0947,15549748.0
2021-06-08,61.8885,62.8165,61.3091,62.7723,13027193.0
2021-06-09,62.8018,63.0061,61.5644,61.643,14371330.0
2021-06-10,61.7019,61.9175,60.0668,60.2387,16141863.0
2021-06-11,60.2583,60.8976,60.0643,60.386,10205014.0
2021-06-12,60.2583,60.8976,60.0643,60.386,10205014.0
2021-06-13,60.2583,60.8976,60.0643,60.386,10205014.0
2021-06-14,60.3663,60.5333,59.2223,59.6985,15443288.0
2021-06-15,59.5905,60.0128,58.9031,59.7182,10736980.0
2021-06-16,61.3386,61.9572,60.1012,60.6511,31079998.0
2021-06-17,60.71,61.2814,58.2942,59.0013,19712086.0
2021-06-18,58.2157,58.5201,57.3613,57.705,25602759.0
2021-06-19,58.2157,58.5201,57.3613,57.705,25602759.0
2021-06-20,58.2157,58.5201,57.3613,57.705,25602759.0
2021-06-21,58.6772,58.6772,57.7639,58.2353,12276893.0
2021-06-22,58.471,58.5299,57.9603,58.1764,8928515.0
2021-06-23,58.7754,59.345,58.3924,59.0406,11527884.0
2021-06-24,59.3057,59.4137,58.687,58.962,14445335.0
2021-06-25,59.2075,59.4923,58.9425,59.2173,14255099.0
2021-06-26,59.2075,59.4923,58.9425,59.2173,14255099.0
2021-06-27,59.2075,59.4923,58.9425,59.2173,14255099.0
2021-06-28,59.2272,59.2959,57.3839,57.5871,17152705.0
2021-06-29,58.1371,58.4759,57.6461,57.7737,12171829.0
2021-06-30,57.6853,58.3973,57.5577,58.1076,12330498.0
2021-07-01,58.3728,58.6576,57.7197,58.0487,11752117.0
2021-07-02,58.0487,58.2549,57.4693,57.9014,9699563.0
2021-07-03,58.0487,58.2549,57.4693,57.9014,9699563.0
2021-07-04,58.0487,58.2549,57.4693,57.9014,9699563.0
2021-07-05,58.0487,58.2549,57.4693,57.9014,9699563.0
2021-07-06,57.8621,57.8719,55.9864,56.4283,16155576.0
2021-07-07,56.3105,56.3694,55.1222,55.574,13077584.0
2021-07-08,54.3071,55.569,53.875,55.0535,14087371.0
2021-07-09,57.7443,57.8621,56.8457,57.705,24361344.0
2021-07-10,57.7443,57.8621,56.8457,57.705,24361344.0
2021-07-11,57.7443,57.8621,56.8457,57.705,24361344.0
2021-07-12,57.5086,58.1076,56.7819,57.9112,14513200.0
2021-07-13,57.98,58.196,57.2091,57.6755,14604231.0
2021-07-14,57.8327,58.2942,56.6689,56.9586,12520539.0
2021-07-15,56.0944,56.6542,55.574,55.9275,12103430.0
2021-07-16,56.448,56.448,54.3759,54.4642,13611414.0
2021-07-17,56.448,56.448,54.3759,54.4642,13611414.0
2021-07-18,56.448,56.448,54.3759,54.4642,13611414.0
2021-07-19,52.9322,53.4527,51.6851,53.2072,20942080.0
2021-07-20,53.2858,55.3677,53.1483,55.1419,13291999.0
2021-07-21,55.7802,56.4382,55.5445,56.0257,11035166.0
2021-07-22,55.7311,55.7409,54.4937,54.641,12019881.0
2021-07-23,54.3169,54.7844,53.8259,53.9536,14535963.0
2021-07-24,54.3169,54.7844,53.8259,53.9536,14535963.0
2021-07-25,54.3169,54.7844,53.8259,53.9536,14535963.0
2021-07-26,54.2482,54.9062,54.1107,54.7687,9589042.0
2021-07-27,54.2187,54.366,53.2416,54.0125,13374883.0
2021-07-28,54.425,54.8571,53.7032,54.4937,10549242.0
2021-07-29,55.9766,56.7031,55.7998,56.2516,15438984.0
2021-07-30,55.7016,56.7671,55.6034,55.8195,13185464.0
2021-07-31,55.7016,56.7671,55.6034,55.8195,13185464.0
2021-08-01,55.7016,56.7671,55.6034,55.8195,13185464.0
2021-08-02,56.3399,57.5479,55.8587,56.0061,12397528.0
2021-08-03,56.4382,56.9194,55.5936,56.8408,12273518.0
2021-08-04,54.2384,54.4544,51.2726,51.7734,67667165.0
2021-08-05,52.893,53.8947,52.5885,53.4626,28571443.0
2021-08-06,53.8259,54.3513,53.2858,54.0616,14970095.0
2021-08-07,53.8259,54.3513,53.2858,54.0616,14970095.0
2021-08-08,53.8259,54.3513,53.2858,54.0616,14970095.0
2021-08-09,53.2956,53.3938,52.4412,52.9814,16079978.0
2021-08-10,53.0305,53.4036,52.6966,53.2858,14479057.0
2021-08-11,53.4429,53.5215,52.4903,53.2956,15814572.0
2021-08-12,53.4626,54.0518,53.2121,53.6393,10766205.0
2021-08-13,53.5804,53.7277,52.6278,52.6867,11849194.0
2021-08-14,53.5804,53.7277,52.6278,52.6867,11849194.0
2021-08-15,53.5804,53.7277,52.6278,52.6867,11849194.0
2021-08-16,52.0582,52.2988,51.5476,51.9993,17029236.0
2021-08-17,51.0467,51.1449,49.2987,49.5638,28477808.0
2021-08-18,49.6228,50.5654,49.4951,49.9272,15271357.0
2021-08-19,49.1023,49.3183,47.7962,48.1988,23387332.0
2021-08-20,48.0809,48.2577,47.4819,47.9238,16898401.0
2021-08-21,48.0809,48.2577,47.4819,47.9238,16898401.0
2021-08-22,48.0809,48.2577,47.4819,47.9238,16898401.0
2021-08-23,47.2953,47.4819,46.2249,47.3149,30149156.0
2021-08-24,47.6292,48.9697,47.3641,48.68,21394702.0
2021-08-25,48.6014,49.0335,48.2774,48.8077,14406585.0
2021-08-26,48.5818,48.5818,47.6489,47.747,16599237.0
2021-08-27,47.8747,49.171,47.7863,48.9059,14874277.0
2021-08-28,47.8747,49.171,47.7863,48.9059,14874277.0
2021-08-29,47.8747,49.171,47.7863,48.9059,14874277.0
2021-08-30,49.0532,49.0532,48.0711,48.2872,13708994.0
2021-08-31,48.2872,48.5425,47.7962,48.13,14293107.0
2021-09-01,48.2184,48.7487,47.806,48.2283,10982078.0
2021-09-02,48.2675,48.6112,47.9336,48.0711,13370754.0
2021-09-03,47.9238,48.1153,47.5506,47.9435,9937933.0
2021-09-04,47.9238,48.1153,47.5506,47.9435,9937933.0
2021-09-05,47.9238,48.1153,47.5506,47.9435,9937933.0
2021-09-06,47.9238,48.1153,47.5506,47.9435,9937933.0
2021-09-07,47.6194,48.3412,47.5507,47.8453,12316195.0
2021-09-08,47.7667,48.6309,47.5506,48.0908,11136342.0
2021-09-09,48.0711,48.0711,46.9418,47.5506,13739528.0
2021-09-10,47.8158,49.5147,47.8158,48.6014,22774716.0
2021-09-11,47.8158,49.5147,47.8158,48.6014,22774716.0
2021-09-12,47.8158,49.5147,47.8158,48.6014,22774716.0
2021-09-13,49.2103,50.0352,48.7095,49.9075,18506470.0
2021-09-14,50.3004,50.4968,49.5933,49.829,12587254.0
2021-09-15,49.8781,50.9976,49.6326,50.8896,13658532.0
2021-09-16,50.6637,50.9682,49.9959,50.595,12617326.0
2021-09-17,50.4084,50.9976,50.0745,50.4084,45119255.0
2021-09-18,50.4084,50.9976,50.0745,50.4084,45119255.0
2021-09-19,50.4084,50.9976,50.0745,50.4084,45119255.0
2021-09-20,48.5621,48.6505,47.5015,48.4836,24540600.0
2021-09-21,48.68,48.8813,47.9091,48.4836,14172717.0
2021-09-22,49.1317,50.3004,49.1317,49.8683,14038299.0
2021-09-23,50.1825,51.14,50.1236,50.9878,14043210.0
2021-09-24,50.9485,51.6851,50.7914,51.2922,11643547.0
2021-09-25,50.9485,51.6851,50.7914,51.2922,11643547.0
2021-09-26,50.9485,51.6851,50.7914,51.2922,11643547.0
2021-09-27,51.469,52.6082,51.4395,52.2841,13861381.0
2021-09-28,52.8046,53.2367,51.7538,51.9011,16422907.0
2021-09-29,52.343,52.4019,51.5868,51.9797,10881056.0
2021-09-30,51.9797,52.2448,51.2431,51.7636,16328193.0
2021-10-01,52.0779,52.4216,51.3119,52.1761,16660419.0
2021-10-02,52.0779,52.4216,51.3119,52.1761,16660419.0
2021-10-03,52.0779,52.4216,51.3119,52.1761,16660419.0
2021-10-04,53.9143,54.641,52.7162,53.0108,29206680.0
2021-10-05,53.217,53.7523,52.6856,53.3643,18201517.0
2021-10-06,53.5117,54.5035,52.1957,52.9617,29520794.0
2021-10-07,53.8652,55.7213,53.4576,55.4266,31005968.0
2021-10-08,55.5248,58.1469,55.3688,57.5184,33724939.0
2021-10-09,55.5248,58.1469,55.3688,57.5184,33724939.0
2021-10-10,55.5248,58.1469,55.3688,57.5184,33724939.0
2021-10-11,57.7345,58.2795,56.7328,57.047,17665711.0
2021-10-12,57.4693,58.2648,56.8211,57.9014,17094970.0
2021-10-13,57.8818,57.8818,56.0552,56.7328,18813796.0
2021-10-14,57.0568,57.2434,56.4185,56.6542,11457550.0
2021-10-15,57.2925,57.6604,56.8113,56.9586,12914587.0
2021-10-16,57.2925,57.6604,56.8113,56.9586,12914587.0
2021-10-17,57.2925,57.6604,56.8113,56.9586,12914587.0
2021-10-18,56.3792,56.5462,55.8244,55.8686,12667902.0
2021-10-19,55.9766,56.0355,55.515,55.8293,10589015.0
2021-10-20,55.3481,57.1943,55.2106,56.6346,13399851.0
2021-10-21,56.9586,57.6166,56.6935,57.3613,11585401.0
2021-10-22,57.322,57.6461,56.6051,56.7328,11077606.0
2021-10-23,57.322,57.6461,56.6051,56.7328,11077606.0
2021-10-24,57.322,57.6461,56.6051,56.7328,11077606.0
2021-10-25,57.0077,57.2631,55.8195,56.7229,14151033.0
2021-10-26,56.9783,57.2483,55.9373,56.3399,16335762.0
2021-10-27,54.6017,54.7589,53.1827,53.2858,36397560.0
2021-10-28,53.6197,54.5821,53.0894,53.2661,23020297.0
2021-10-29,52.9322,54.0518,52.6494,53.4527,16680739.0
2021-10-30,52.9322,54.0518,52.6494,53.4527,16680739.0
2021-10-31,52.9322,54.0518,52.6494,53.4527,16680739.0
2021-11-01,53.8652,54.7392,53.4429,54.4937,15677568.0
2021-11-02,54.042,54.97,53.6982,54.5919,16377488.0
2021-11-03,54.2678,55.1615,54.1009,54.9945,14419373.0
2021-11-04,55.4561,57.7148,55.2597,57.5871,24026099.0
2021-11-05,58.088,58.2844,57.0077,57.4693,16302208.0
2021-11-06,58.088,58.2844,57.0077,57.4693,16302208.0
2021-11-07,58.088,58.2844,57.0077,57.4693,16302208.0
2021-11-08,57.705,59.2468,57.43,58.5299,14385453.0
2021-11-09,58.7361,58.854,56.772,57.5675,13822868.0
2021-11-10,56.8113,59.4678,56.6935,58.2058,22778553.0
2021-11-11,58.746,61.0341,58.2417,60.71,29033882.0
2021-11-12,60.4842,62.8804,60.1797,62.2617,31152375.0
2021-11-13,60.4842,62.8804,60.1797,62.2617,31152375.0
2021-11-14,60.4842,62.8804,60.1797,62.2617,31152375.0
2021-11-15,62.5121,62.5858,61.5006,61.8394,14372134.0
2021-11-16,62.1046,62.1438,60.8181,61.4859,16114989.0
2021-11-17,62.1929,63.9017,61.2551,63.45,29983382.0
2021-11-18,63.175,64.0097,60.9752,61.2109,23308100.0
2021-11-19,61.3582,61.8393,60.4547,60.6904,19520640.0
2021-11-20,61.3582,61.8393,60.4547,60.6904,19520640.0
2021-11-21,61.3582,61.8393,60.4547,60.6904,19520640.0
2021-11-22,60.8377,63.7888,60.6511,62.9098,19844304.0
2021-11-23,62.5858,62.8902,61.1421,61.918,16231225.0
2021-11-24,61.1814,61.476,60.5235,61.0734,12685005.0
2021-11-25,61.1814,61.476,60.5235,61.0734,12685005.0
2021-11-26,58.7263,59.4825,58.3924,59.0897,13272565.0
2021-11-27,58.7263,59.4825,58.3924,59.0897,13272565.0
2021-11-28,58.7263,59.4825,58.3924,59.0897,13272565.0
2021-11-29,60.0128,60.4351,58.579,58.7852,15033078.0
2021-11-30,58.1371,58.7656,56.4087,56.831,21282186.0
2021-12-01,58.1862,59.5021,56.9685,57.0176,26371657.0
2021-12-02,57.6952,60.1994,57.6461,59.9244,25365108.0
2021-12-03,60.1356,60.5824,57.813,58.6379,19596053.0
2021-12-04,60.1356,60.5824,57.813,58.6379,19596053.0
2021-12-05,60.1356,60.5824,57.813,58.6379,19596053.0
2021-12-06,59.3843,59.6396,57.6461,58.7656,16728215.0
2021-12-07,59.8164,61.26,59.6102,60.4253,14135732.0
2021-12-08,60.5431,60.7002,59.334,59.6887,10004096.0
2021-12-09,59.2959,59.5414,58.5201,58.5495,12964758.0
2021-12-10,59.0209,62.1487,59.0209,62.0751,22839820.0
2021-12-11,59.0209,62.1487,59.0209,62.0751,22839820.0
2021-12-12,59.0209,62.1487,59.0209,62.0751,22839820.0
2021-12-13,60.9556,61.0636,57.9603,58.0683,27327011.0
2021-12-14,56.9292,58.1371,56.6643,57.3515,17928743.0
2021-12-15,57.2532,57.8327,56.011,57.5577,14471566.0
2021-12-16,58.3335,59.5316,56.9832,57.3416,17772236.0
2021-12-17,55.191,55.3775,53.5313,54.1696,42236467.0
2021-12-18,55.191,55.3775,53.5313,54.1696,42236467.0
2021-12-19,55.191,55.3775,53.5313,54.1696,42236467.0
2021-12-20,53.0501,53.5608,52.1859,53.0697,19073865.0
2021-12-21,53.5215,53.9143,52.8733,53.8063,15571261.0
2021-12-22,53.8063,55.3334,53.767,55.0731,16693958.0
2021-12-23,55.0633,56.0695,54.7687,55.8882,13722304.0
2021-12-24,55.0633,56.0695,54.7687,55.8882,13722304.0
2021-12-25,55.0633,56.0695,54.7687,55.8882,13722304.0
2021-12-26,55.0633,56.0695,54.7687,55.8882,13722304.0
2021-12-27,55.8686,56.7131,55.515,56.3989,9085790.0
2021-12-28,56.3694,57.0765,55.9864,56.0846,8583973.0
2021-12-29,56.0846,56.664,55.7213,56.2025,7982315.0
2021-12-30,56.4185,57.7246,56.2319,57.0863,11965917.0
2021-12-31,56.9586,57.9898,56.8801,57.5773,9856338.0
2022-01-01,56.9586,57.9898,56.8801,57.5773,9856338.0
2022-01-02,56.9586,57.9898,56.8801,57.5773,9856338.0
2022-01-03,58.7951,60.4645,58.6674,60.0717,21002090.0
2022-01-04,60.8426,64.7954,60.8426,64.5597,44691264.0
2022-01-05,64.3436,66.0033,61.476,61.6135,43578697.0
2022-01-06,62.0309,62.3599,60.5627,61.7412,20650937.0
2022-01-07,62.6643,62.7625,60.3172,61.152,17136110.0
2022-01-08,62.6643,62.7625,60.3172,61.152,17136110.0
2022-01-09,62.6643,62.7625,60.3172,61.152,17136110.0
2022-01-10,60.4154,60.8868,58.9571,59.9735,18980397.0
2022-01-11,60.1503,60.4498,59.0701,60.3565,16463825.0
2022-01-12,61.3484,61.5939,58.5643,59.9342,20214959.0
2022-01-13,60.3467,62.242,60.0521,60.6609,19282956.0
2022-01-14,60.003,60.656,58.9129,60.003,16180297.0
2022-01-15,60.003,60.656,58.9129,60.003,16180297.0
2022-01-16,60.003,60.656,58.9129,60.003,16180297.0
2022-01-17,60.003,60.656,58.9129,60.003,16180297.0
2022-01-18,59.0504,59.2664,57.4889,57.7345,18317577.0
2022-01-19,58.2451,58.7655,55.1173,55.2302,20576033.0
2022-01-20,55.0142,56.2963,53.438,53.6688,21554099.0
2022-01-21,53.5411,53.7179,51.7398,52.3234,25692828.0
2022-01-22,53.5411,53.7179,51.7398,52.3234,25692828.0
2022-01-23,53.5411,53.7179,51.7398,52.3234,25692828.0
2022-01-24,50.4771,51.7145,48.4787,51.6949,32997070.0
2022-01-25,50.6735,51.5704,49.9075,50.9682,22164485.0
2022-01-26,52.6082,53.0206,50.5459,51.4101,23174312.0
2022-01-27,51.8962,52.3921,50.153,50.5262,21357414.0
2022-01-28,50.3298,50.3298,48.3559,49.338,26732579.0
2022-01-29,50.3298,50.3298,48.3559,49.338,26732579.0
2022-01-30,50.3298,50.3298,48.3559,49.338,26732579.0
2022-01-31,49.5933,51.8029,49.0728,51.7833,20255201.0
2022-02-01,51.9011,53.2661,51.1842,53.0992,23169552.0
2022-02-02,53.9339,54.5526,50.7521,52.5394,34371692.0
2022-02-03,51.6556,53.4429,51.6065,52.1564,23751826.0
2022-02-04,50.6932,50.9191,49.608,50.3691,22794900.0
2022-02-05,50.6932,50.9191,49.608,50.3691,22794900.0
2022-02-06,50.6932,50.9191,49.608,50.3691,22794900.0
2022-02-07,50.5655,51.0664,49.6129,49.7995,18046539.0
2022-02-08,47.8649,48.9844,46.7257,48.572,38629675.0
2022-02-09,49.4067,50.7521,49.2594,49.8093,24290773.0
2022-02-10,48.8371,50.8552,48.7095,49.4362,17017570.0
2022-02-11,49.7308,50.0549,47.669,47.9533,20183818.0
2022-02-12,49.7308,50.0549,47.669,47.9533,20183818.0
2022-02-13,49.7308,50.0549,47.669,47.9533,20183818.0
2022-02-14,47.9926,48.3068,47.1382,47.531,17549830.0
2022-02-15,48.4738,49.0139,48.0515,48.7782,15242462.0
2022-02-16,48.5425,49.6571,48.3756,49.5246,13865518.0
2022-02-17,48.9157,48.9544,47.7863,47.9435,13482818.0
2022-02-18,48.0417,48.3265,47.0596,47.7274,16615897.0
2022-02-19,48.0417,48.3265,47.0596,47.7274,16615897.0
2022-02-20,48.0417,48.3265,47.0596,47.7274,16615897.0
2022-02-21,48.0417,48.3265,47.0596,47.7274,16615897.0
2022-02-22,46.9221,47.0793,45.3263,45.9303,19620265.0
2022-02-23,46.4115,47.4279,45.4294,45.5473,13667729.0
2022-02-24,43.3573,45.5718,43.1216,45.5178,21003676.0
2022-02-25,45.5178,46.6226,45.0268,46.5784,13465064.0
2022-02-26,45.5178,46.6226,45.0268,46.5784,13465064.0
2022-02-27,45.5178,46.6226,45.0268,46.5784,13465064.0
2022-02-28,45.4098,46.274,45.017,45.8812,18226741.0
2022-03-01,45.1937,45.3309,43.3622,43.7207,21534165.0
2022-03-02,43.8778,45.7633,43.7599,45.4883,19006432.0
2022-03-03,45.3803,45.9008,43.8041,44.0938,18956328.0
2022-03-04,43.2395,43.3671,41.2361,41.6387,26543549.0
2022-03-05,43.2395,43.3671,41.2361,41.6387,26543549.0
2022-03-06,43.2395,43.3671,41.2361,41.6387,26543549.0
2022-03-07,41.5307,41.678,39.0363,39.1149,25949909.0
2022-03-08,40.1067,41.5503,39.2376,39.4782,24145075.0
2022-03-09,41.5012,42.0905,41.0495,41.5209,21309046.0
2022-03-10,40.6616,41.4718,40.1215,41.0986,17991221.0
2022-03-11,41.3245,41.5797,40.7352,40.7647,13617910.0
2022-03-12,41.3245,41.5797,40.7352,40.7647,13617910.0
2022-03-13,41.3245,41.5797,40.7352,40.7647,13617910.0
2022-03-14,40.9906,41.6682,39.6452,40.0969,18913965.0
2022-03-15,40.0969,41.4914,40.0675,41.3736,16051033.0
2022-03-16,42.228,43.3769,41.6093,43.0627,17014496.0
2022-03-17,42.1494,43.0431,41.8351,42.8761,13909003.0
2022-03-18,42.4538,44.2313,42.3556,44.0153,19834428.0
2022-03-19,42.4538,44.2313,42.3556,44.0153,19834428.0
2022-03-20,42.4538,44.2313,42.3556,44.0153,19834428.0
2022-03-21,43.485,43.868,42.444,42.827,17903892.0
2022-03-22,43.4457,44.4572,43.2984,43.7599,14703038.0
2022-03-23,43.21,43.7207,42.9841,42.9939,15142284.0
2022-03-24,43.2591,44.0546,43.1609,43.5537,11106219.0
2022-03-25,43.4801,43.5144,42.6159,42.8663,10361180.0
2022-03-26,43.4801,43.5144,42.6159,42.8663,10361180.0
2022-03-27,43.4801,43.5144,42.6159,42.8663,10361180.0
2022-03-28,43.1118,43.4555,42.5029,43.426,12175188.0
2022-03-29,44.5947,45.9008,44.4277,45.4294,16784106.0
2022-03-30,44.8206,45.2036,44.2313,44.4081,12818817.0
2022-03-31,44.0349,44.0938,42.9547,42.9547,17335035.0
2022-04-01,43.3671,43.6519,41.6485,42.1887,16791463.0
2022-04-02,43.3671,43.6519,41.6485,42.1887,16791463.0
2022-04-03,43.3671,43.6519,41.6485,42.1887,16791463.0
2022-04-04,42.4931,42.6404,41.7664,42.4047,12598535.0
2022-04-05,42.1887,42.385,40.5781,40.6763,19853868.0
2022-04-06,40.0576,40.5879,38.7712,38.7908,29254866.0
2022-04-07,38.5846,38.8203,36.9249,38.0248,28297580.0
2022-04-08,37.6614,39.3309,37.4836,38.6435,22086839.0
2022-04-09,37.6614,39.3309,37.4836,38.6435,22086839.0
2022-04-10,37.6614,39.3309,37.4836,38.6435,22086839.0
2022-04-11,38.1132,40.5933,37.9953,39.6059,25015250.0
2022-04-12,39.8809,40.0478,38.9283,39.3211,17212784.0
2022-04-13,38.9086,39.7237,38.835,39.4979,10897568.0
2022-04-14,39.4291,40.0478,39.3702,39.4095,13315701.0
2022-04-15,39.4291,40.0478,39.3702,39.4095,13315701.0
2022-04-16,39.4291,40.0478,39.3702,39.4095,13315701.0
2022-04-17,39.4291,40.0478,39.3702,39.4095,13315701.0
2022-04-18,39.4095,40.1951,39.2327,39.9005,11797953.0
2022-04-19,40.0773,41.4325,40.0773,41.3245,13852801.0
2022-04-20,41.4914,42.4636,40.9415,40.9709,12989808.0
2022-04-21,41.9923,42.228,39.8318,39.9791,12544024.0
2022-04-22,39.7336,40.0085,39.0658,39.1247,17718402.0
2022-04-23,39.7336,40.0085,39.0658,39.1247,17718402.0
2022-04-24,39.7336,40.0085,39.0658,39.1247,17718402.0
2022-04-25,38.6435,39.272,37.9757,39.105,18704424.0
2022-04-26,38.5158,38.7417,37.2048,37.357,21679495.0
2022-04-27,37.6025,38.8104,37.0231,37.9659,19827662.0
2022-04-28,38.6435,38.8988,36.6401,38.0543,22795593.0
2022-04-29,38.1132,38.7122,37.1017,37.2293,16737826.0
2022-04-30,38.1132,38.7122,37.1017,37.2293,16737826.0
2022-05-01,38.1132,38.7122,37.1017,37.2293,16737826.0
2022-05-02,36.9937,37.7989,36.5812,37.7596,16119935.0
2022-05-03,38.614,39.547,38.1201,39.2229,19132729.0
2022-05-04,38.889,40.4996,38.5944,40.4308,15813743.0
2022-05-05,39.5961,40.0184,38.6435,39.2327,15317120.0
2022-05-06,39.0756,39.3987,38.1034,38.8694,14684856.0
2022-05-07,39.0756,39.3987,38.1034,38.8694,14684856.0
2022-05-08,39.0756,39.3987,38.1034,38.8694,14684856.0
2022-05-09,38.2801,39.4979,37.3914,37.5731,18508834.0
2022-05-10,38.6828,38.781,36.8463,38.0052,20206365.0
2022-05-11,38.0837,38.7319,36.5026,36.6008,18050835.0
2022-05-12,34.8233,35.55,33.9591,34.9215,43172230.0
2022-05-13,35.5304,37.7989,35.4224,37.524,22997285.0
2022-05-14,35.5304,37.7989,35.4224,37.524,22997285.0
2022-05-15,35.5304,37.7989,35.4224,37.524,22997285.0
2022-05-16,37.3275,37.357,36.1,36.4339,16512222.0
2022-05-17,37.3472,37.8578,36.6745,37.4159,15505718.0
2022-05-18,36.8267,37.0919,34.951,35.1867,19255669.0
2022-05-19,34.7448,35.992,34.5189,35.4715,15545128.0
2022-05-20,36.3455,36.4142,33.7676,34.7644,24408025.0
2022-05-21,36.3455,36.4142,33.7676,34.7644,24408025.0
2022-05-22,36.3455,36.4142,33.7676,34.7644,24408025.0
2022-05-23,35.2849,35.9526,34.46,35.3536,19959789.0
2022-05-24,34.8921,34.9314,33.6939,34.5778,16716974.0
2022-05-25,34.2734,35.6974,34.2734,35.334,15409473.0
2022-05-26,35.7268,37.082,35.7268,36.7481,14568401.0
2022-05-27,37.1213,37.8971,36.6892,37.8775,15684124.0
2022-05-28,37.1213,37.8971,36.6892,37.8775,15684124.0
2022-05-29,37.1213,37.8971,36.6892,37.8775,15684124.0
2022-05-30,37.1213,37.8971,36.6892,37.8775,15684124.0
2022-05-31,37.9168,38.2507,37.2735,37.9855,19857918.0
2022-06-01,38.3096,38.9283,37.2146,37.5829,12190761.0
2022-06-02,37.7105,38.5453,37.6713,38.1721,10735470.0
2022-06-03,37.4061,37.6025,36.8071,36.9347,11670548.0
2022-06-04,37.4061,37.6025,36.8071,36.9347,11670548.0
2022-06-05,37.4061,37.6025,36.8071,36.9347,11670548.0
2022-06-06,37.6614,37.74,36.8365,37.1508,11028981.0
2022-06-07,36.5517,37.7695,36.1589,37.6811,14517589.0
2022-06-08,37.6516,38.0739,36.9544,37.0133,10210293.0
2022-06-09,36.8071,37.0035,35.9723,35.992,9311246.0
2022-06-10,35.0885,35.717,34.3716,34.3814,15881111.0
2022-06-11,35.0885,35.717,34.3716,34.3814,15881111.0
2022-06-12,35.0885,35.717,34.3716,34.3814,15881111.0
2022-06-13,33.2521,33.4681,31.5728,31.7004,23202029.0
2022-06-14,32.0834,32.9869,31.887,32.6039,17891010.0
2022-06-15,32.761,33.9788,32.7512,33.5663,19115998.0
2022-06-16,32.2602,32.2602,30.3648,30.8559,22783241.0
2022-06-17,30.8853,31.8085,30.0997,31.3076,23649696.0
2022-06-18,30.8853,31.8085,30.0997,31.3076,23649696.0
2022-06-19,30.8853,31.8085,30.0997,31.3076,23649696.0
2022-06-20,30.8853,31.8085,30.0997,31.3076,23649696.0
2022-06-21,32.2356,32.5057,31.3174,32.054,16627596.0
2022-06-22,31.612,32.9083,31.4549,32.2406,14976776.0
2022-06-23,32.3289,32.7463,31.6513,32.3977,14410142.0
2022-06-24,32.5155,34.3716,32.4664,34.1948,18401621.0
2022-06-25,32.5155,34.3716,32.4664,34.1948,18401621.0
2022-06-26,32.5155,34.3716,32.4664,34.1948,18401621.0
2022-06-27,34.3618,34.6858,33.7234,34.0082,10443081.0
2022-06-28,34.5582,35.479,33.3404,33.3797,15199460.0
2022-06-29,33.1931,33.2619,32.0736,32.8494,11426738.0
2022-06-30,32.0049,32.1473,30.8436,31.1898,20144803.0
2022-07-01,30.7184,32.2897,30.6987,31.612,21175043.0
2022-07-02,30.7184,32.2897,30.6987,31.612,21175043.0
2022-07-03,30.7184,32.2897,30.6987,31.612,21175043.0
2022-07-04,30.7184,32.2897,30.6987,31.612,21175043.0
