,URI US Equity,URI US Equity,URI US Equity,URI US Equity,URI US Equity
2022-07-30,302.2362,319.8012,301.7169,316.6317,1502303.0
2022-07-31,302.2362,319.8012,301.7169,316.6317,1502303.0
2022-08-01,308.9678,316.612,301.4315,313.6976,922888.0
2022-08-02,311.4603,315.7062,305.0034,308.222,701021.0
2022-08-03,310.057,313.1579,303.2567,311.6565,670437.0
2022-08-04,312.736,318.0152,309.3898,313.2364,535964.0
2022-08-05,308.1239,318.5255,307.2113,317.3774,510490.0
2022-08-06,308.1239,318.5255,307.2113,317.3774,510490.0
2022-08-07,308.1239,318.5255,307.2113,317.3774,510490.0
2022-08-08,318.1232,323.0689,314.0214,316.1116,409799.0
2022-08-09,315.0027,316.4452,311.3082,313.9037,518410.0
2022-08-10,323.4516,324.5322,320.6647,321.8128,557970.0
2022-08-11,324.7371,327.9066,323.3387,326.0029,560729.0
2022-08-12,328.1912,330.4874,325.1983,330.2519,321274.0
2022-08-13,328.1912,330.4874,325.1983,330.2519,321274.0
2022-08-14,328.1912,330.4874,325.1983,330.2519,321274.0
2022-08-15,326.3366,331.979,326.3366,331.2038,399782.0
2022-08-16,328.5052,337.2387,328.5052,332.9603,465571.0
2022-08-17,325.6104,327.5337,323.7067,325.1787,555211.0
2022-08-18,320.439,320.439,311.0383,317.1812,1028087.0
2022-08-19,313.0892,314.7476,308.2515,310.7636,676143.0
2022-08-20,313.0892,314.7476,308.2515,310.7636,676143.0
2022-08-21,313.0892,314.7476,308.2515,310.7636,676143.0
2022-08-22,306.3576,309.4879,301.0979,301.7946,567692.0
2022-08-23,300.7643,307.6529,300.7643,301.2647,634495.0
2022-08-24,301.2549,308.1043,298.576,302.2362,550646.0
2022-08-25,304.0319,313.8252,302.7857,313.5897,457416.0
2022-08-26,311.0089,315.6602,300.5189,300.6858,543338.0
2022-08-27,311.0089,315.6602,300.5189,300.6858,543338.0
2022-08-28,311.0089,315.6602,300.5189,300.6858,543338.0
2022-08-29,296.1228,299.5033,295.0826,295.5929,902285.0
2022-08-30,296.8882,297.9283,282.3651,287.4384,979534.0
2022-08-31,288.4099,289.8916,284.573,286.5749,861220.0
2022-09-01,282.8656,283.2974,276.2566,283.2875,830818.0
2022-09-02,288.3608,291.2801,282.6301,284.2885,657450.0
2022-09-03,288.3608,291.2801,282.6301,284.2885,657450.0
2022-09-04,288.3608,291.2801,282.6301,284.2885,657450.0
2022-09-05,288.3608,291.2801,282.6301,284.2885,657450.0
2022-09-06,285.1324,287.8505,278.9306,286.6141,662826.0
2022-09-07,284.73,292.1338,284.5436,291.55,500592.0
2022-09-08,288.4197,299.469,286.1207,299.2236,546725.0
2022-09-09,302.1675,305.9994,301.5395,305.3174,469454.0
2022-09-10,302.1675,305.9994,301.5395,305.3174,469454.0
2022-09-11,302.1675,305.9994,301.5395,305.3174,469454.0
2022-09-12,308.6145,311.3622,303.2567,307.5351,645454.0
2022-09-13,295.7695,296.9588,288.0762,289.1556,833580.0
2022-09-14,290.0879,290.0879,279.9315,284.573,649765.0
2022-09-15,280.5301,290.6472,280.5301,283.3072,715694.0
2022-09-16,279.8432,281.0698,273.0429,280.6871,1048882.0
2022-09-17,279.8432,281.0698,273.0429,280.6871,1048882.0
2022-09-18,279.8432,281.0698,273.0429,280.6871,1048882.0
2022-09-19,278.8031,290.3724,277.8365,289.8916,633288.0
2022-09-20,285.1029,285.4317,279.8629,284.3375,608800.0
2022-09-21,287.3991,290.4386,277.2821,277.5765,764183.0
2022-09-22,277.3213,278.5676,265.4085,268.1561,1014340.0
2022-09-23,263.5637,264.702,251.435,258.4414,1097538.0
2022-09-24,263.5637,264.702,251.435,258.4414,1097538.0
2022-09-25,263.5637,264.702,251.435,258.4414,1097538.0
2022-09-26,257.048,264.7609,252.7795,255.1443,728480.0
2022-09-27,259.3736,265.5655,255.6795,259.5012,680771.0
2022-09-28,260.9338,273.0724,259.7465,271.8359,860198.0
2022-09-29,267.6949,269.0491,259.4717,265.0945,534389.0
2022-09-30,263.8188,271.4532,260.0409,265.0651,930352.0
2022-10-01,263.8188,271.4532,260.0409,265.0651,930352.0
2022-10-02,263.8188,271.4532,260.0409,265.0651,930352.0
2022-10-03,271.2177,278.6264,268.2052,276.34,829345.0
2022-10-04,283.9843,288.8809,283.9352,288.7533,478740.0
2022-10-05,283.3857,291.3832,282.2229,288.3804,453662.0
2022-10-06,287.6445,292.5649,286.4865,288.086,672725.0
2022-10-07,282.8754,285.3482,275.6433,279.1956,827987.0
2022-10-08,282.8754,285.3482,275.6433,279.1956,827987.0
2022-10-09,282.8754,285.3482,275.6433,279.1956,827987.0
2022-10-10,281.7469,283.1138,275.8886,276.7424,598172.0
2022-10-11,274.819,277.2821,268.9411,272.5621,668759.0
2022-10-12,272.5817,276.3057,269.1668,271.4042,668565.0
2022-10-13,264.5057,281.4427,256.0863,278.0475,851506.0
2022-10-14,281.531,284.4749,270.2463,271.8163,582663.0
2022-10-15,281.531,284.4749,270.2463,271.8163,582663.0
2022-10-16,281.531,284.4749,270.2463,271.8163,582663.0
2022-10-17,278.6853,284.0431,275.3489,282.4535,542919.0
2022-10-18,291.079,293.7677,284.2296,289.8425,610792.0
2022-10-19,286.5062,288.086,278.8619,281.482,541400.0
2022-10-20,281.1974,284.0725,268.9117,270.2266,956815.0
2022-10-21,269.1963,280.5301,265.9777,279.3526,661939.0
2022-10-22,269.1963,280.5301,265.9777,279.3526,661939.0
2022-10-23,269.1963,280.5301,265.9777,279.3526,661939.0
2022-10-24,281.5899,285.8781,276.8209,285.2894,653093.0
2022-10-25,283.0815,291.4224,282.7478,289.4206,841663.0
2022-10-26,291.7953,296.8587,286.9085,290.6864,757949.0
2022-10-27,296.27,299.2433,287.6248,292.9827,1047645.0
2022-10-28,296.0737,304.0418,293.4046,303.7964,760057.0
2022-10-29,296.0737,304.0418,293.4046,303.7964,760057.0
2022-10-30,296.0737,304.0418,293.4046,303.7964,760057.0
2022-10-31,303.7768,313.6584,302.5011,309.8019,907592.0
2022-11-01,313.7565,316.3471,308.3908,315.1892,652618.0
2022-11-02,313.7761,318.0349,303.2567,303.6591,757407.0
2022-11-03,298.1442,312.9911,297.634,310.4103,521310.0
2022-11-04,317.8681,320.3311,311.0187,317.8092,579469.0
2022-11-05,317.8681,320.3311,311.0187,317.8092,579469.0
2022-11-06,317.8681,320.3311,311.0187,317.8092,579469.0
2022-11-07,320.5666,320.5666,310.6654,316.9457,601668.0
2022-11-08,318.6924,324.0306,315.0223,321.6951,651575.0
2022-11-09,317.6031,320.0956,311.4308,311.735,545512.0
2022-11-10,326.7683,341.7133,326.7683,338.4555,1081842.0
2022-11-11,340.9087,355.8929,339.7704,342.7731,1028546.0
2022-11-12,340.9087,355.8929,339.7704,342.7731,1028546.0
2022-11-13,340.9087,355.8929,339.7704,342.7731,1028546.0
2022-11-14,338.5438,357.3943,337.484,351.4084,1153503.0
2022-11-15,361.0545,361.0545,344.981,348.2487,889952.0
2022-11-16,347.552,347.552,336.4978,340.7026,871403.0
2022-11-17,335.2565,345.5502,329.6533,340.9185,795877.0
2022-11-18,346.8651,348.3076,335.1485,339.2307,474647.0
2022-11-19,346.8651,348.3076,335.1485,339.2307,474647.0
2022-11-20,346.8651,348.3076,335.1485,339.2307,474647.0
2022-11-21,337.7686,347.4342,336.3653,342.5572,500173.0
2022-11-22,352.6841,353.2435,347.081,349.5734,641940.0
2022-11-23,348.6412,355.1471,347.8225,351.7323,515664.0
2022-11-24,348.6412,355.1471,347.8225,351.7323,515664.0
2022-11-25,353.2631,355.2157,348.3566,352.3112,197657.0
2022-11-26,353.2631,355.2157,348.3566,352.3112,197657.0
2022-11-27,353.2631,355.2157,348.3566,352.3112,197657.0
2022-11-28,348.3665,352.0463,339.1826,341.0853,674055.0
2022-11-29,341.6348,342.4199,335.0897,336.3163,720457.0
2022-11-30,335.6097,346.6394,331.1204,346.4235,1218802.0
2022-12-01,347.3754,351.7421,343.7544,349.7501,523277.0
2022-12-02,344.0292,351.85,341.0657,349.8973,507585.0
2022-12-03,344.0292,351.85,341.0657,349.8973,507585.0
2022-12-04,344.0292,351.85,341.0657,349.8973,507585.0
2022-12-05,345.0595,347.8367,338.3573,339.2012,470905.0
2022-12-06,340.4475,343.4895,337.17,340.7909,683051.0
2022-12-07,338.848,350.4762,338.7793,344.9418,664835.0
2022-12-08,348.9552,355.2158,347.8562,354.8724,862429.0
2022-12-09,354.8331,356.6681,345.9525,346.031,428576.0
2022-12-10,354.8331,356.6681,345.9525,346.031,428576.0
2022-12-11,354.8331,356.6681,345.9525,346.031,428576.0
2022-12-12,347.4244,355.0,344.4316,353.7047,486035.0
2022-12-13,364.332,365.0385,354.9411,360.1517,731866.0
2022-12-14,360.1517,366.9103,357.8162,361.2507,944214.0
2022-12-15,353.3121,354.8135,346.7571,350.7412,981628.0
2022-12-16,347.3754,353.3612,345.0988,346.8945,1089135.0
2022-12-17,347.3754,353.3612,345.0988,346.8945,1089135.0
2022-12-18,347.3754,353.3612,345.0988,346.8945,1089135.0
2022-12-19,347.5912,350.1033,342.7928,344.6768,485534.0
2022-12-20,344.6572,347.081,342.7241,344.0488,555588.0
2022-12-21,346.8258,353.6262,344.6768,353.0963,534431.0
2022-12-22,347.9543,348.1506,336.7839,344.3137,680905.0
2022-12-23,343.8722,349.0828,343.0871,348.5725,270647.0
2022-12-24,343.8722,349.0828,343.0871,348.5725,270647.0
2022-12-25,343.8722,349.0828,343.0871,348.5725,270647.0
2022-12-26,343.8722,349.0828,343.0871,348.5725,270647.0
2022-12-27,348.5922,357.8359,347.4101,351.9678,617081.0
2022-12-28,352.6154,354.3229,344.824,345.295,382491.0
2022-12-29,348.9454,353.9892,347.7284,349.544,404126.0
2022-12-30,346.3548,349.9561,344.1028,348.7688,670570.0
2022-12-31,346.3548,349.9561,344.1028,348.7688,670570.0
2023-01-01,346.3548,349.9561,344.1028,348.7688,670570.0
2023-01-02,346.3548,349.9561,344.1028,348.7688,670570.0
2023-01-03,351.0061,352.6743,345.5992,350.0346,492921.0
2023-01-04,353.7832,360.6522,353.2042,359.1606,584600.0
2023-01-05,354.8233,359.0674,352.4486,357.2765,549706.0
2023-01-06,360.7699,372.6631,359.7003,370.2786,711622.0
2023-01-07,360.7699,372.6631,359.7003,370.2786,711622.0
2023-01-08,360.7699,372.6631,359.7003,370.2786,711622.0
2023-01-09,375.5677,381.4652,367.7959,368.9637,806577.0
2023-01-10,368.2081,376.3331,365.8873,374.3313,635413.0
2023-01-11,375.7738,380.2288,373.8897,376.7845,581034.0
2023-01-12,377.5303,386.608,375.4598,384.4385,694079.0
2023-01-13,380.9648,385.2923,379.1249,384.8997,471768.0
2023-01-14,380.9648,385.2923,379.1249,384.8997,471768.0
2023-01-15,380.9648,385.2923,379.1249,384.8997,471768.0
2023-01-16,380.9648,385.2923,379.1249,384.8997,471768.0
2023-01-17,384.2717,385.4885,379.483,381.5928,460560.0
2023-01-18,383.9283,387.0193,377.3733,378.7863,583171.0
2023-01-19,373.9682,375.6855,365.6763,366.3436,634523.0
2023-01-20,366.5203,376.6913,363.0956,376.4901,689793.0
2023-01-21,366.5203,376.6913,363.0956,376.4901,689793.0
2023-01-22,366.5203,376.6913,363.0956,376.4901,689793.0
2023-01-23,379.0513,385.5572,377.1378,384.6937,743145.0
2023-01-24,383.8301,389.9387,380.0228,386.4306,790387.0
2023-01-25,378.7961,387.2156,376.3822,385.1353,788349.0
2023-01-26,406.7726,423.8078,396.8224,423.4054,1984576.0
2023-01-27,423.9157,430.0144,420.177,425.9666,1274867.0
2023-01-28,423.9157,430.0144,420.177,425.9666,1274867.0
2023-01-29,423.9157,430.0144,420.177,425.9666,1274867.0
2023-01-30,422.591,429.0969,420.5401,421.0111,725032.0
2023-01-31,421.9629,432.9141,417.5815,432.6982,919576.0
2023-02-01,430.8043,450.8716,430.1616,446.3871,1049867.0
2023-02-02,452.1767,457.2892,442.5994,447.6628,1209183.0
2023-02-03,440.5485,448.8796,438.2818,446.554,639725.0
2023-02-04,440.5485,448.8796,438.2818,446.554,639725.0
2023-02-05,440.5485,448.8796,438.2818,446.554,639725.0
2023-02-06,442.5601,447.0005,440.8429,445.4647,504295.0
2023-02-07,443.8107,451.1058,438.7702,448.8316,751054.0
2023-02-08,447.2663,452.3167,445.4007,450.9384,670800.0
2023-02-09,453.3308,455.8806,441.4774,443.0428,526445.0
2023-02-10,441.1427,443.3283,437.5493,441.694,487462.0
2023-02-11,441.1427,443.3283,437.5493,441.694,487462.0
2023-02-12,441.1427,443.3283,437.5493,441.694,487462.0
2023-02-13,443.0231,453.4784,442.1371,452.3758,553648.0
2023-02-14,449.5306,454.8174,444.3324,449.5503,571618.0
2023-02-15,444.7755,463.5745,444.7221,463.3529,738908.0
2023-02-16,455.8412,461.8761,453.2422,454.8567,657158.0
2023-02-17,453.2422,456.5993,452.0834,454.0987,485926.0
2023-02-18,453.2422,456.5993,452.0834,454.0987,485926.0
2023-02-19,453.2422,456.5993,452.0834,454.0987,485926.0
2023-02-20,453.2422,456.5993,452.0834,454.0987,485926.0
2023-02-21,447.9456,453.4686,437.7364,438.711,758554.0
2023-02-22,438.711,442.1961,433.2372,435.2259,719930.0
2023-02-23,440.365,443.7713,431.8786,439.6955,605112.0
2023-02-24,434.7041,444.618,432.2576,443.4464,463276.0
2023-02-25,434.7041,444.618,432.2576,443.4464,463276.0
2023-02-26,434.7041,444.618,432.2576,443.4464,463276.0
2023-02-27,447.3549,457.7807,446.7691,456.0775,842380.0
2023-02-28,456.5304,464.5442,455.3982,461.2658,979048.0
2023-03-01,460.173,467.9604,460.1041,460.5471,706252.0
2023-03-02,457.9776,464.7558,452.0017,463.3037,577352.0
2023-03-03,464.0716,474.1233,461.3372,472.1346,526761.0
2023-03-04,464.0716,474.1233,461.3372,472.1346,526761.0
2023-03-05,464.0716,474.1233,461.3372,472.1346,526761.0
2023-03-06,470.5496,474.5171,467.6355,467.6552,647568.0
2023-03-07,469.2993,473.5425,467.2958,468.3837,690524.0
2023-03-08,466.5821,470.077,463.2053,469.9589,524632.0
2023-03-09,470.0967,472.5432,446.2129,446.6559,790272.0
2023-03-10,446.4787,447.3253,419.0703,422.6243,1731550.0
2023-03-11,446.4787,447.3253,419.0703,422.6243,1731550.0
2023-03-12,446.4787,447.3253,419.0703,422.6243,1731550.0
2023-03-13,412.5037,414.2266,401.337,401.822,1602449.0
2023-03-14,415.3489,418.4107,403.1313,409.6388,1279469.0
2023-03-15,396.3285,398.9669,376.1758,387.7141,1830599.0
2023-03-16,381.502,396.1709,376.3826,391.0023,1085976.0
2023-03-17,385.4596,386.3604,363.1313,364.352,2179233.0
2023-03-18,385.4596,386.3604,363.1313,364.352,2179233.0
2023-03-19,385.4596,386.3604,363.1313,364.352,2179233.0
2023-03-20,369.6979,379.3754,369.2598,372.5824,1760635.0
2023-03-21,382.5849,394.6154,380.6602,392.1148,1512504.0
2023-03-22,390.9433,398.5633,382.4766,383.1756,1206977.0
2023-03-23,385.5187,391.2189,368.0931,376.2546,1123227.0
2023-03-24,368.6248,370.131,356.0331,365.0313,1533615.0
2023-03-25,368.6248,370.131,356.0331,365.0313,1533615.0
2023-03-26,368.6248,370.131,356.0331,365.0313,1533615.0
2023-03-27,363.3872,369.501,359.8086,367.0496,1251631.0
2023-03-28,366.6853,373.882,365.3316,369.1564,665688.0
2023-03-29,375.4079,378.322,370.2984,378.1547,627575.0
2023-03-30,383.3233,385.3513,378.8044,380.2123,716003.0
2023-03-31,384.1601,389.8013,382.2403,389.624,878148.0
2023-04-01,384.1601,389.8013,382.2403,389.624,878148.0
2023-04-02,384.1601,389.8013,382.2403,389.624,878148.0
2023-04-03,388.5509,395.0634,379.7496,383.0378,713367.0
2023-04-04,384.101,384.101,349.1416,353.562,1997372.0
2023-04-05,346.7394,354.1559,341.6003,345.8238,1839254.0
2023-04-06,344.5637,354.8517,340.2713,349.7618,1495207.0
2023-04-07,344.5637,354.8517,340.2713,349.7618,1495207.0
2023-04-08,344.5637,354.8517,340.2713,349.7618,1495207.0
2023-04-09,344.5637,354.8517,340.2713,349.7618,1495207.0
2023-04-10,348.6001,360.6602,347.8224,359.2622,904405.0
2023-04-11,361.7234,369.1761,360.926,364.8049,781650.0
2023-04-12,369.7963,374.2905,365.5137,370.2393,825957.0
2023-04-13,369.2548,371.6011,362.7572,367.5517,1006156.0
2023-04-14,369.8652,375.1082,367.2858,372.1886,716571.0
2023-04-15,369.8652,375.1082,367.2858,372.1886,716571.0
2023-04-16,369.8652,375.1082,367.2858,372.1886,716571.0
2023-04-17,373.5768,379.5625,372.7252,377.5738,692808.0
2023-04-18,380.0154,383.4266,378.0661,381.2755,677945.0
2023-04-19,376.9634,378.0611,370.3181,372.7006,717401.0
2023-04-20,366.7739,374.4727,365.622,369.6585,787109.0
2023-04-21,368.1916,368.2014,361.3986,366.8822,742382.0
2023-04-22,368.1916,368.2014,361.3986,366.8822,742382.0
2023-04-23,368.1916,368.2014,361.3986,366.8822,742382.0
2023-04-24,367.8864,378.1547,367.8864,377.6624,848747.0
2023-04-25,373.6161,375.7131,370.2393,371.785,1357229.0
2023-04-26,372.9073,375.3784,366.8428,369.1958,1771803.0
2023-04-27,350.4805,352.4298,339.72,352.1148,2002694.0
2023-04-28,349.0333,356.2003,344.8098,355.5113,967146.0
2023-04-29,349.0333,356.2003,344.8098,355.5113,967146.0
2023-04-30,349.0333,356.2003,344.8098,355.5113,967146.0
2023-05-01,355.3636,362.6292,354.4185,356.0331,797719.0
2023-05-02,353.3946,357.0274,342.9491,349.9095,910128.0
2023-05-03,348.9841,357.3719,344.2289,344.8,878040.0
2023-05-04,342.5356,342.6045,320.1088,323.2887,2702985.0
2023-05-05,333.2026,337.7313,329.4566,336.7468,1005543.0
2023-05-06,333.2026,337.7313,329.4566,336.7468,1005543.0
2023-05-07,333.2026,337.7313,329.4566,336.7468,1005543.0
2023-05-08,339.72,342.0391,332.3658,335.6048,749390.0
2023-05-09,333.1725,339.5996,331.1949,336.8508,631314.0
2023-05-10,342.0024,342.8033,324.9754,332.2826,733813.0
2023-05-11,327.7341,330.8192,324.7085,330.3347,574405.0
2023-05-12,332.5792,334.9919,322.2563,327.9418,728361.0
2023-05-13,332.5792,334.9919,322.2563,327.9418,728361.0
2023-05-14,332.5792,334.9919,322.2563,327.9418,728361.0
2023-05-15,329.0591,336.1389,325.015,333.1527,684575.0
2023-05-16,327.6452,329.2569,322.7507,322.8693,645130.0
2023-05-17,327.7341,341.063,325.3116,336.4058,876200.0
2023-05-18,335.7335,346.6793,334.2602,340.7763,817290.0
2023-05-19,344.9193,346.6319,338.4328,345.1072,1181683.0
2023-05-20,344.9193,346.6319,338.4328,345.1072,1181683.0
2023-05-21,344.9193,346.6319,338.4328,345.1072,1181683.0
2023-05-22,345.4038,347.065,335.4467,342.3287,803096.0
2023-05-23,339.6589,345.4137,335.3182,339.7677,613099.0
2023-05-24,336.6728,337.5702,327.9616,330.0974,745910.0
2023-05-25,332.7374,339.7578,331.4144,337.7011,615722.0
2023-05-26,340.8356,348.7558,340.2819,347.0353,946660.0
2023-05-27,340.8356,348.7558,340.2819,347.0353,946660.0
2023-05-28,340.8356,348.7558,340.2819,347.0353,946660.0
2023-05-29,340.8356,348.7558,340.2819,347.0353,946660.0
2023-05-30,348.6371,351.915,338.4872,342.6352,766208.0
2023-05-31,339.4711,341.3992,329.2767,330.0479,1129338.0
2023-06-01,331.5212,338.5812,326.5971,335.4863,953516.0
2023-06-02,349.181,358.9898,343.3372,357.5461,1353136.0
2023-06-03,349.181,358.9898,343.3372,357.5461,1353136.0
2023-06-04,349.181,358.9898,343.3372,357.5461,1353136.0
2023-06-05,358.9304,360.4036,348.9338,353.6206,782877.0
2023-06-06,349.883,368.2003,349.5271,366.999,821212.0
2023-06-07,371.9923,387.1801,370.0247,383.1854,1631256.0
2023-06-08,382.3054,388.6534,380.1005,385.2421,963906.0
2023-06-09,386.5374,388.0355,379.7049,384.6587,821583.0
2023-06-10,386.5374,388.0355,379.7049,384.6587,821583.0
2023-06-11,386.5374,388.0355,379.7049,384.6587,821583.0
2023-06-12,384.0754,389.1973,377.9547,386.1914,726901.0
2023-06-13,385.4794,409.7493,384.9307,405.4925,1347687.0
2023-06-14,407.1834,409.8827,397.2658,401.4286,1165041.0
2023-06-15,397.9579,408.6764,397.9579,405.364,881657.0
2023-06-16,407.7865,409.0126,398.215,398.571,1133671.0
2023-06-17,407.7865,409.0126,398.215,398.571,1133671.0
2023-06-18,407.7865,409.0126,398.215,398.571,1133671.0
2023-06-19,407.7865,409.0126,398.215,398.571,1133671.0
2023-06-20,394.8235,404.3752,392.2922,402.4471,930871.0
2023-06-21,400.8156,413.2347,400.2618,409.418,948232.0
2023-06-22,407.2328,407.2328,397.335,397.9579,803371.0
2023-06-23,391.4319,402.4372,388.3667,399.8465,1110140.0
2023-06-24,391.4319,402.4372,388.3667,399.8465,1110140.0
2023-06-25,391.4319,402.4372,388.3667,399.8465,1110140.0
2023-06-26,399.7971,413.0864,399.7971,408.1524,745407.0
2023-06-27,410.3574,422.0152,408.3041,418.5248,903078.0
2023-06-28,416.7746,426.969,415.242,425.5452,880452.0
2023-06-29,425.2584,433.1687,424.586,430.7462,708998.0
2023-06-30,435.0672,443.4225,432.1948,440.377,782934.0
2023-07-01,435.0672,443.4225,432.1948,440.377,782934.0
2023-07-02,435.0672,443.4225,432.1948,440.377,782934.0
2023-07-03,438.0336,445.5977,437.994,443.6005,382765.0
2023-07-04,438.0336,445.5977,437.994,443.6005,382765.0
2023-07-05,438.0336,443.1555,434.0488,436.6789,842665.0
2023-07-06,431.5867,435.9571,418.7917,423.4786,1013418.0
2023-07-07,423.3006,435.3243,421.6296,428.7093,555404.0
2023-07-08,423.3006,435.3243,421.6296,428.7093,555404.0
2023-07-09,423.3006,435.3243,421.6296,428.7093,555404.0
2023-07-10,424.9618,440.2089,424.9618,439.9815,516965.0
2023-07-11,441.9887,454.0223,441.8107,452.193,912536.0
2023-07-12,462.9214,466.5305,455.2929,461.9326,851554.0
2023-07-13,461.4679,464.459,452.9346,453.2906,816445.0
2023-07-14,454.7639,455.2385,434.1575,440.4561,1109230.0
2023-07-15,454.7639,455.2385,434.1575,440.4561,1109230.0
2023-07-16,454.7639,455.2385,434.1575,440.4561,1109230.0
2023-07-17,439.1015,450.2896,437.5688,446.4284,509379.0
2023-07-18,445.667,460.2022,445.667,459.2925,586029.0
2023-07-19,455.4758,464.0882,451.2537,455.3275,650902.0
2023-07-20,455.1396,456.9491,448.9894,453.5971,625896.0
2023-07-21,456.168,456.8206,445.0045,445.3803,523911.0
2023-07-22,456.168,456.8206,445.0045,445.3803,523911.0
2023-07-23,456.168,456.8206,445.0045,445.3803,523911.0
2023-07-24,446.5866,450.4923,442.6413,445.1627,509689.0
2023-07-25,443.4126,449.2909,440.1446,445.1726,633006.0
2023-07-26,441.9788,447.1502,436.3131,440.0112,835029.0
2023-07-27,433.4456,440.555,408.9632,436.1746,1535311.0
2023-07-28,442.4337,454.152,435.7643,441.0692,704961.0
2023-07-29,442.4337,454.152,435.7643,441.0692,704961.0
2023-07-30,442.4337,454.152,435.7643,441.0692,704961.0
2023-07-31,445.0836,460.0638,442.4732,459.4705,770799.0
2023-08-01,458.1258,472.3347,455.545,468.686,847609.0
2023-08-02,463.6531,470.1122,459.8364,462.9115,841849.0
2023-08-03,458.8871,460.5582,447.0612,459.7869,645213.0
2023-08-04,461.7645,464.8396,456.4786,460.5879,516995.0
2023-08-05,461.7645,464.8396,456.4786,460.5879,516995.0
2023-08-06,461.7645,464.8396,456.4786,460.5879,516995.0
2023-08-07,466.4613,486.6968,466.4613,481.1052,1438583.0
2023-08-08,475.3231,477.6539,465.6133,476.6125,1094311.0
2023-08-09,476.6819,480.1681,472.5956,474.8074,768906.0
2023-08-10,476.1761,484.9932,472.0241,478.358,997056.0
2023-08-11,477.3662,484.9139,476.4339,484.1998,596090.0
2023-08-12,477.3662,484.9139,476.4339,484.1998,596090.0
2023-08-13,477.3662,484.9139,476.4339,484.1998,596090.0
2023-08-14,480.9169,485.4792,478.6258,483.3865,623211.0
2023-08-15,479.0424,481.0062,474.8173,477.6043,743172.0
2023-08-16,477.4852,487.6017,459.6922,460.3171,793406.0
2023-08-17,464.8,468.6284,447.1161,448.9907,843540.0
2023-08-18,441.7901,450.88,436.9303,447.7112,712346.0
2023-08-19,441.7901,450.88,436.9303,447.7112,712346.0
2023-08-20,441.7901,450.88,436.9303,447.7112,712346.0
2023-08-21,451.2718,454.0389,444.4796,448.7725,375503.0
2023-08-22,450.1907,451.976,435.8343,438.0114,555893.0
2023-08-23,437.1088,446.3624,434.8078,445.1028,403159.0
2023-08-24,442.772,451.2718,440.6595,442.0579,455832.0
2023-08-25,445.6879,449.913,437.3568,445.44,425440.0
2023-08-26,445.6879,449.913,437.3568,445.44,425440.0
2023-08-27,445.6879,449.913,437.3568,445.44,425440.0
2023-08-28,445.0135,457.016,445.0135,453.3546,321871.0
2023-08-29,452.2636,474.609,450.4585,470.7112,764670.0
2023-08-30,470.6319,474.5991,465.5737,473.4982,544530.0
2023-08-31,473.9247,479.3697,470.6616,472.6353,635941.0
2023-09-01,480.0044,488.2959,478.606,487.1454,645610.0
2023-09-02,480.0044,488.2959,478.606,487.1454,645610.0
2023-09-03,480.0044,488.2959,478.606,487.1454,645610.0
2023-09-04,480.0044,488.2959,478.606,487.1454,645610.0
2023-09-05,483.0096,486.9768,466.6845,466.7638,684263.0
2023-09-06,468.5392,479.3201,463.6,471.1674,479173.0
2023-09-07,465.286,468.1722,453.7315,463.4809,659463.0
2023-09-08,456.9251,462.3836,455.4721,459.97,392660.0
2023-09-09,456.9251,462.3836,455.4721,459.97,392660.0
2023-09-10,456.9251,462.3836,455.4721,459.97,392660.0
2023-09-11,465.6728,466.4861,452.7794,454.9217,476040.0
2023-09-12,452.581,461.1948,451.7776,453.4042,422591.0
2023-09-13,450.2106,453.672,439.4495,443.6746,569010.0
2023-09-14,450.1312,456.0026,443.1216,449.6056,581531.0
2023-09-15,449.4072,451.1082,442.9208,448.3063,815241.0
2023-09-16,449.4072,451.1082,442.9208,448.3063,815241.0
2023-09-17,449.4072,451.1082,442.9208,448.3063,815241.0
2023-09-18,449.0601,453.4538,446.5849,449.9031,567700.0
2023-09-19,445.6086,452.9281,443.387,447.3542,441998.0
2023-09-20,450.2304,458.5219,443.8233,444.3589,622818.0
2023-09-21,440.3619,440.6,426.923,432.1696,883557.0
2023-09-22,431.1778,436.5534,428.7479,429.7397,521278.0
2023-09-23,431.1778,436.5534,428.7479,429.7397,521278.0
2023-09-24,431.1778,436.5534,428.7479,429.7397,521278.0
2023-09-25,427.2304,440.5901,427.2304,440.1834,620156.0
2023-09-26,436.4641,442.0331,434.0739,434.1036,844306.0
2023-09-27,439.3701,446.3128,436.7122,442.5638,546870.0
2023-09-28,441.9786,452.1545,439.4197,444.5474,400854.0
2023-09-29,449.4766,453.1166,439.0875,440.9273,559924.0
2023-09-30,449.4766,453.1166,439.0875,440.9273,559924.0
2023-10-01,449.4766,453.1166,439.0875,440.9273,559924.0
2023-10-02,440.1437,444.2399,429.7435,433.7863,499102.0
2023-10-03,431.0687,434.5176,419.0381,422.4698,783972.0
2023-10-04,421.6763,424.2253,412.1847,420.6746,768601.0
2023-10-05,419.296,422.8665,412.6707,417.481,541662.0
2023-10-06,415.5668,433.6177,414.0146,429.7496,526851.0
2023-10-07,415.5668,433.6177,414.0146,429.7496,526851.0
2023-10-08,415.5668,433.6177,414.0146,429.7496,526851.0
2023-10-09,425.951,433.7168,423.169,433.5582,337517.0
2023-10-10,436.5931,450.4784,434.912,445.192,690084.0
2023-10-11,445.926,450.9445,442.9605,450.3494,369472.0
