,ATKR US Equity,ATKR US Equity,ATKR US Equity,ATKR US Equity,ATKR US Equity
2022-08-13,91.3069,92.4631,90.8379,91.9655,196527.0
2022-08-14,91.3069,92.4631,90.8379,91.9655,196527.0
2022-08-15,90.5485,91.8159,89.8245,91.5564,215711.0
2022-08-16,90.798,91.9855,90.0296,91.1373,575615.0
2022-08-17,89.3411,90.8878,87.0459,90.4288,466340.0
2022-08-18,90.7182,93.9913,90.7182,93.3726,293336.0
2022-08-19,92.5244,92.5244,89.3311,90.4288,262129.0
2022-08-20,92.5244,92.5244,89.3311,90.4288,262129.0
2022-08-21,92.5244,92.5244,89.3311,90.4288,262129.0
2022-08-22,89.2213,89.7003,87.2655,88.3232,455028.0
2022-08-23,88.0937,89.2363,87.7102,88.3133,378780.0
2022-08-24,88.932,89.5307,87.7145,88.4929,315465.0
2022-08-25,89.0816,90.8978,88.9216,90.808,259976.0
2022-08-26,90.808,91.2471,87.515,87.5249,358935.0
2022-08-27,90.808,91.2471,87.515,87.5249,358935.0
2022-08-28,90.808,91.2471,87.515,87.5249,358935.0
2022-08-29,86.8364,88.4829,86.1179,87.6147,230287.0
2022-08-30,88.0039,88.8586,84.9604,85.7287,389576.0
2022-08-31,85.9383,85.9383,83.5633,84.2319,288012.0
2022-09-01,83.703,86.7665,83.1542,86.6568,461685.0
2022-09-02,87.6147,87.9041,83.703,83.7529,379277.0
2022-09-03,87.6147,87.9041,83.703,83.7529,379277.0
2022-09-04,87.6147,87.9041,83.703,83.7529,379277.0
2022-09-05,87.6147,87.9041,83.703,83.7529,379277.0
2022-09-06,84.2219,85.2098,82.9446,84.1121,324151.0
2022-09-07,83.8327,85.4793,82.5954,85.3894,299653.0
2022-09-08,84.162,85.0202,82.6153,84.4913,428515.0
2022-09-09,85.1799,88.2235,84.9803,88.2235,341404.0
2022-09-10,85.1799,88.2235,84.9803,88.2235,341404.0
2022-09-11,85.1799,88.2235,84.9803,88.2235,341404.0
2022-09-12,88.8521,89.6005,87.6946,88.1835,270262.0
2022-09-13,85.12,85.6888,81.5376,81.9268,567009.0
2022-09-14,82.2561,82.4788,79.3821,81.1384,555191.0
2022-09-15,81.0386,82.1663,79.3522,80.0408,417426.0
2022-09-16,78.3843,79.3323,76.3885,79.3323,980089.0
2022-09-17,78.3843,79.3323,76.3885,79.3323,980089.0
2022-09-18,78.3843,79.3323,76.3885,79.3323,980089.0
2022-09-19,78.1148,80.5597,78.055,79.2923,332137.0
2022-09-20,78.6537,78.6537,75.2908,76.7377,465385.0
2022-09-21,77.6558,79.1526,76.119,76.1689,259445.0
2022-09-22,76.1889,76.4434,74.6821,74.702,280105.0
2022-09-23,72.8559,73.4547,71.1396,72.5865,380292.0
2022-09-24,72.8559,73.4547,71.1396,72.5865,380292.0
2022-09-25,72.8559,73.4547,71.1396,72.5865,380292.0
2022-09-26,71.908,74.0534,70.6805,70.7504,339820.0
2022-09-27,71.8082,72.7062,70.3512,71.4888,335912.0
2022-09-28,71.4988,75.4105,71.4988,74.8118,258103.0
2022-09-29,73.3848,76.638,72.5266,76.5182,378613.0
2022-09-30,77.107,79.9809,76.6301,77.6458,446494.0
2022-10-01,77.107,79.9809,76.6301,77.6458,446494.0
2022-10-02,77.107,79.9809,76.6301,77.6458,446494.0
2022-10-03,78.025,83.0644,78.025,82.0066,556240.0
2022-10-04,84.202,86.3175,83.9974,86.2676,627697.0
2022-10-05,84.8207,87.6846,84.1321,86.7665,483183.0
2022-10-06,85.5591,89.366,85.5591,88.2135,498644.0
2022-10-07,87.7046,88.4131,85.619,86.088,493210.0
2022-10-08,87.7046,88.4131,85.619,86.088,493210.0
2022-10-09,87.7046,88.4131,85.619,86.088,493210.0
2022-10-10,87.485,89.0317,86.5709,87.7644,618972.0
2022-10-11,86.547,88.7124,85.4294,86.5071,464551.0
2022-10-12,86.7965,87.8143,85.8385,86.2576,513407.0
2022-10-13,84.5911,90.8579,83.4835,89.88,551919.0
2022-10-14,90.3789,91.0475,82.775,83.0045,457187.0
2022-10-15,90.3789,91.0475,82.775,83.0045,457187.0
2022-10-16,90.3789,91.0475,82.775,83.0045,457187.0
2022-10-17,85.3196,88.6825,85.3196,88.4729,408578.0
2022-10-18,91.0974,91.8857,88.9765,90.8579,332410.0
2022-10-19,90.6184,91.3967,85.9257,87.7046,558617.0
2022-10-20,87.984,88.9519,85.8285,86.8963,336008.0
2022-10-21,87.6746,91.6462,87.4551,91.3369,482331.0
2022-10-22,87.6746,91.6462,87.4551,91.3369,482331.0
2022-10-23,87.6746,91.6462,87.4551,91.3369,482331.0
2022-10-24,91.7161,94.5401,91.3069,93.183,543596.0
2022-10-25,92.2549,94.9842,91.8558,94.2108,416631.0
2022-10-26,95.1289,98.352,94.091,94.8794,497873.0
2022-10-27,96.3862,96.8752,93.9114,94.3305,505506.0
2022-10-28,95.0091,95.9571,92.7838,94.5401,406567.0
2022-10-29,95.0091,95.9571,92.7838,94.5401,406567.0
2022-10-30,95.0091,95.9571,92.7838,94.5401,406567.0
2022-10-31,93.8516,96.7654,93.632,95.0989,501125.0
2022-11-01,96.5558,98.0527,94.3954,97.5238,367228.0
2022-11-02,97.8631,98.5017,93.0532,93.173,482876.0
2022-11-03,91.9156,94.9393,90.7381,92.0853,295697.0
2022-11-04,94.8494,95.7875,92.1152,93.153,289488.0
2022-11-05,94.8494,95.7875,92.1152,93.153,289488.0
2022-11-06,94.8494,95.7875,92.1152,93.153,289488.0
2022-11-07,94.4303,94.4303,91.6462,92.1851,344955.0
2022-11-08,92.8636,92.9984,90.7531,91.5265,351679.0
2022-11-09,91.0774,94.58,91.0375,94.1609,661440.0
2022-11-10,97.9728,102.4035,97.1486,100.6572,573706.0
2022-11-11,101.2759,104.3294,100.3827,101.4455,374470.0
2022-11-12,101.2759,104.3294,100.3827,101.4455,374470.0
2022-11-13,101.2759,104.3294,100.3827,101.4455,374470.0
2022-11-14,100.5773,103.8604,99.779,103.3215,489950.0
2022-11-15,105.3971,106.2653,104.0799,106.1755,634289.0
2022-11-16,104.998,106.6744,102.9872,104.3893,716896.0
2022-11-17,102.3436,103.7107,99.5695,100.4077,702617.0
2022-11-18,115.0467,119.6969,109.3089,115.7552,1393936.0
2022-11-19,115.0467,119.6969,109.3089,115.7552,1393936.0
2022-11-20,115.0467,119.6969,109.3089,115.7552,1393936.0
2022-11-21,117.0226,119.0967,114.8472,116.9028,819734.0
2022-11-22,118.1502,121.9911,116.7032,121.4033,579281.0
2022-11-23,120.9842,122.3413,116.9427,118.7489,475839.0
2022-11-24,120.9842,122.3413,116.9427,118.7489,475839.0
2022-11-25,117.9506,118.4495,115.5856,116.9826,184707.0
2022-11-26,117.9506,118.4495,115.5856,116.9826,184707.0
2022-11-27,117.9506,118.4495,115.5856,116.9826,184707.0
2022-11-28,114.9968,116.7531,114.0389,115.4459,420146.0
2022-11-29,115.4459,118.2799,115.3561,118.2001,383429.0
2022-11-30,118.3198,122.4511,114.6376,121.8923,650400.0
2022-12-01,122.491,126.3029,121.2486,124.2074,501080.0
2022-12-02,122.7904,125.5545,122.3912,124.4169,497607.0
2022-12-03,122.7904,125.5545,122.3912,124.4169,497607.0
2022-12-04,122.7904,125.5545,122.3912,124.4169,497607.0
2022-12-05,123.6984,123.6984,119.8765,121.553,572017.0
2022-12-06,122.3613,123.6785,120.6349,123.2095,631464.0
2022-12-07,122.5209,124.1575,121.2736,121.9521,477007.0
2022-12-08,122.8403,125.4946,122.3513,124.7662,461635.0
2022-12-09,124.4568,126.6557,122.6207,122.7405,387418.0
2022-12-10,124.4568,126.6557,122.6207,122.7405,387418.0
2022-12-11,124.4568,126.6557,122.6207,122.7405,387418.0
2022-12-12,123.0199,123.7084,120.8644,122.3214,273028.0
2022-12-13,125.804,128.0892,124.4369,125.1154,500879.0
2022-12-14,125.1154,125.9038,121.4033,121.8923,464013.0
2022-12-15,119.7468,120.146,115.1964,115.7552,572514.0
2022-12-16,114.1387,116.9727,112.7616,116.6434,634922.0
2022-12-17,114.1387,116.9727,112.7616,116.6434,634922.0
2022-12-18,114.1387,116.9727,112.7616,116.6434,634922.0
2022-12-19,116.7432,117.6512,112.8314,113.1009,477323.0
2022-12-20,112.562,114.5278,111.9233,113.5798,439071.0
2022-12-21,114.8472,116.9228,113.6696,116.1245,320823.0
2022-12-22,114.7574,114.7574,111.6639,114.0389,379212.0
2022-12-23,113.9391,114.6576,112.6917,113.7495,263024.0
2022-12-24,113.9391,114.6576,112.6917,113.7495,263024.0
2022-12-25,113.9391,114.6576,112.6917,113.7495,263024.0
2022-12-26,113.9391,114.6576,112.6917,113.7495,263024.0
2022-12-27,113.999,115.7752,112.7715,115.7552,268395.0
2022-12-28,116.3939,117.1323,112.4023,112.4123,342005.0
2022-12-29,113.6696,114.5179,112.5919,113.2905,224265.0
2022-12-30,112.7616,113.4002,111.7038,113.1807,273064.0
2022-12-31,112.7616,113.4002,111.7038,113.1807,273064.0
2023-01-01,112.7616,113.4002,111.7038,113.1807,273064.0
2023-01-02,112.7616,113.4002,111.7038,113.1807,273064.0
2023-01-03,114.7673,116.0596,112.7017,114.5877,514465.0
2023-01-04,115.4559,116.7531,113.4601,114.8571,549331.0
2023-01-05,114.1187,115.9149,113.7495,114.7773,330651.0
2023-01-06,116.7831,119.198,116.7731,118.8188,358878.0
2023-01-07,116.7831,119.198,116.7731,118.8188,358878.0
2023-01-08,116.7831,119.198,116.7731,118.8188,358878.0
2023-01-09,120.2158,121.5031,116.1245,116.3041,391022.0
2023-01-10,116.1145,120.7148,115.386,120.595,386487.0
2023-01-11,120.8744,123.5987,120.3356,122.6407,411547.0
2023-01-12,124.0178,125.6643,122.9999,124.0976,306591.0
2023-01-13,122.8602,126.0335,122.8602,125.8938,308791.0
2023-01-14,122.8602,126.0335,122.8602,125.8938,308791.0
2023-01-15,122.8602,126.0335,122.8602,125.8938,308791.0
2023-01-16,122.8602,126.0335,122.8602,125.8938,308791.0
2023-01-17,125.6743,126.732,122.501,122.5908,323363.0
2023-01-18,123.3891,125.0656,121.074,121.1438,309134.0
2023-01-19,119.8366,120.2956,114.7474,116.364,536993.0
2023-01-20,117.2022,118.7888,115.5557,118.6292,368595.0
2023-01-21,117.2022,118.7888,115.5557,118.6292,368595.0
2023-01-22,117.2022,118.7888,115.5557,118.6292,368595.0
2023-01-23,119.2578,121.9122,119.158,119.9164,279186.0
2023-01-24,118.7888,121.8124,118.1003,119.9963,274123.0
2023-01-25,118.4895,121.5929,118.4895,120.4952,432395.0
2023-01-26,122.012,124.8859,120.8245,124.3471,399590.0
2023-01-27,123.918,127.5003,123.6485,127.1611,476291.0
2023-01-28,123.918,127.5003,123.6485,127.1611,476291.0
2023-01-29,123.918,127.5003,123.6485,127.1611,476291.0
2023-01-30,126.1034,129.2218,126.1034,127.2908,486029.0
2023-01-31,127.9794,130.0967,127.1811,129.9752,686759.0
2023-02-01,138.6468,149.0997,137.2099,148.5958,1484462.0
2023-02-02,151.7491,153.226,139.495,140.8123,1061406.0
2023-02-03,138.7865,145.8217,137.8086,144.1652,550033.0
2023-02-04,138.7865,145.8217,137.8086,144.1652,550033.0
2023-02-05,138.7865,145.8217,137.8086,144.1652,550033.0
2023-02-06,142.9976,146.2907,142.359,144.2749,283555.0
2023-02-07,143.6962,147.7975,142.9311,146.9293,462077.0
2023-02-08,144.2949,146.0612,141.0418,141.7203,373205.0
2023-02-09,143.2471,144.9635,139.8293,140.7723,391571.0
2023-02-10,139.7046,143.0475,139.4641,142.6085,377821.0
2023-02-11,139.7046,143.0475,139.4641,142.6085,377821.0
2023-02-12,139.7046,143.0475,139.4641,142.6085,377821.0
2023-02-13,143.0775,146.3306,141.7439,145.1132,274590.0
2023-02-14,144.0255,147.2454,143.4967,145.4425,281307.0
2023-02-15,144.8238,148.2565,143.7161,147.5879,364837.0
2023-02-16,145.5423,147.3484,145.203,145.3227,328055.0
2023-02-17,145.672,146.8395,144.4645,146.151,349925.0
2023-02-18,145.672,146.8395,144.4645,146.151,349925.0
2023-02-19,145.672,146.8395,144.4645,146.151,349925.0
2023-02-20,145.672,146.8395,144.4645,146.151,349925.0
2023-02-21,144.6941,145.8716,139.7545,140.6825,331787.0
2023-02-22,141.411,142.4088,139.4152,140.6726,391005.0
2023-02-23,142.5885,143.5365,140.5827,142.4987,239756.0
2023-02-24,140.7025,143.3905,139.8343,142.838,334207.0
2023-02-25,140.7025,143.3905,139.8343,142.838,334207.0
2023-02-26,140.7025,143.3905,139.8343,142.838,334207.0
2023-02-27,144.3448,146.2607,144.3448,145.0034,366776.0
2023-02-28,144.6641,147.1638,144.0554,145.7119,467658.0
2023-03-01,145.9314,150.382,145.0234,148.5858,424669.0
2023-03-02,146.9293,152.0585,145.2429,151.6693,402312.0
2023-03-03,152.6971,154.5332,150.5217,152.6871,401454.0
2023-03-04,152.6971,154.5332,150.5217,152.6871,401454.0
2023-03-05,152.6971,154.5332,150.5217,152.6871,401454.0
2023-03-06,152.7171,154.5133,151.9587,152.0186,419055.0
2023-03-07,151.8789,153.226,148.8553,149.1047,328120.0
2023-03-08,149.6536,149.7633,147.578,149.2943,259286.0
2023-03-09,149.6835,150.7113,145.7518,145.7618,354705.0
2023-03-10,145.4425,145.4425,135.0445,138.3674,757476.0
2023-03-11,145.4425,145.4425,135.0445,138.3674,757476.0
2023-03-12,145.4425,145.4425,135.0445,138.3674,757476.0
2023-03-13,135.8029,137.4494,132.2204,135.5634,512818.0
2023-03-14,139.7146,141.6804,136.7209,139.7246,392718.0
2023-03-15,135.8128,136.0274,129.0671,131.0429,592025.0
2023-03-16,129.1968,134.805,127.5204,133.6474,480652.0
2023-03-17,132.5198,132.6695,129.4363,130.4342,786187.0
2023-03-18,132.5198,132.6695,129.4363,130.4342,786187.0
2023-03-19,132.5198,132.6695,129.4363,130.4342,786187.0
2023-03-20,132.2404,136.2818,131.5468,134.9047,538352.0
2023-03-21,138.3574,141.4309,137.9084,140.5927,429170.0
2023-03-22,140.2235,141.4309,135.9775,136.3916,340765.0
2023-03-23,137.4394,139.2156,132.4998,134.3659,398538.0
2023-03-24,131.6416,134.0066,129.8255,133.6175,308891.0
2023-03-25,131.6416,134.0066,129.8255,133.6175,308891.0
2023-03-26,131.6416,134.0066,129.8255,133.6175,308891.0
2023-03-27,135.6831,136.5114,133.2532,135.5334,405298.0
2023-03-28,135.254,137.3695,134.3858,135.713,238340.0
2023-03-29,137.7088,137.7088,135.4037,136.9404,379951.0
2023-03-30,138.8265,141.6904,138.7067,138.9362,479969.0
2023-03-31,140.2435,141.0218,138.7816,140.1836,613199.0
2023-04-01,140.2435,141.0218,138.7816,140.1836,613199.0
2023-04-02,140.2435,141.0218,138.7816,140.1836,613199.0
2023-04-03,140.5029,144.0681,138.7766,140.9619,360454.0
2023-04-04,140.8322,142.0796,127.6501,129.4064,629681.0
2023-04-05,127.9994,129.0571,122.7405,126.8817,814281.0
2023-04-06,126.2331,126.2331,121.3235,121.6428,852523.0
2023-04-07,126.2331,126.2331,121.3235,121.6428,852523.0
2023-04-08,126.2331,126.2331,121.3235,121.6428,852523.0
2023-04-09,126.2331,126.2331,121.3235,121.6428,852523.0
2023-04-10,120.7447,127.8896,120.7447,126.293,560337.0
2023-04-11,126.6422,128.8376,126.6422,128.159,308165.0
2023-04-12,129.8754,130.7402,127.5403,129.0671,442078.0
2023-04-13,129.6758,130.7435,126.1183,130.6837,360635.0
2023-04-14,130.9531,132.3402,129.7307,131.4221,460638.0
2023-04-15,130.9531,132.3402,129.7307,131.4221,460638.0
2023-04-16,130.9531,132.3402,129.7307,131.4221,460638.0
2023-04-17,132.0208,134.6154,131.2126,131.6616,432229.0
2023-04-18,132.4599,134.4856,130.8134,134.0366,315078.0
2023-04-19,133.857,134.4856,131.8113,133.5875,249282.0
2023-04-20,132.0408,133.4977,130.8383,132.4,282407.0
2023-04-21,131.3223,131.3223,124.5367,126.2131,768843.0
2023-04-22,131.3223,131.3223,124.5367,126.2131,768843.0
2023-04-23,131.3223,131.3223,124.5367,126.2131,768843.0
2023-04-24,126.1932,130.3544,126.1333,129.7257,371433.0
2023-04-25,128.1889,130.055,125.1853,125.6842,425148.0
2023-04-26,124.3271,125.61,119.3277,120.2457,1083323.0
2023-04-27,120.8145,125.0855,120.1959,125.0855,642990.0
2023-04-28,123.7982,126.4426,123.7982,126.0634,379660.0
2023-04-29,123.7982,126.4426,123.7982,126.0634,379660.0
2023-04-30,123.7982,126.4426,123.7982,126.0634,379660.0
2023-05-01,125.6044,128.2289,124.6963,125.814,342586.0
2023-05-02,125.4647,126.5724,123.898,125.9736,455721.0
2023-05-03,126.8717,129.5402,126.8119,126.9615,310602.0
2023-05-04,125.4647,126.0734,120.3555,122.1118,576648.0
2023-05-05,125.2951,125.9437,123.3392,125.2252,530955.0
2023-05-06,125.2951,125.9437,123.3392,125.2252,530955.0
2023-05-07,125.2951,125.9437,123.3392,125.2252,530955.0
2023-05-08,126.5823,128.618,125.0057,127.4804,831444.0
2023-05-09,130.2047,133.3181,123.8781,128.1391,862611.0
2023-05-10,130.5739,130.5739,122.002,122.7006,929322.0
2023-05-11,120.9942,123.9579,120.6848,121.7226,661995.0
2023-05-12,122.8602,125.2552,122.501,123.898,634880.0
2023-05-13,122.8602,125.2552,122.501,123.898,634880.0
2023-05-14,122.8602,125.2552,122.501,123.898,634880.0
2023-05-15,123.4689,124.2173,121.6528,122.2615,380229.0
2023-05-16,121.0141,121.6528,117.0425,117.8109,694639.0
2023-05-17,118.8287,119.7568,117.3219,119.3676,393916.0
2023-05-18,119.5772,124.5067,118.3697,124.0976,385681.0
2023-05-19,125.2352,126.273,121.0441,122.1817,391659.0
2023-05-20,125.2352,126.273,121.0441,122.1817,391659.0
2023-05-21,125.2352,126.273,121.0441,122.1817,391659.0
2023-05-22,123.1097,126.2131,123.1097,123.439,384403.0
2023-05-23,122.1916,123.8481,120.9843,122.6107,363625.0
2023-05-24,121.7725,121.8823,116.8928,118.1901,395881.0
2023-05-25,118.5693,120.2288,117.4517,119.2379,355545.0
2023-05-26,120.0362,121.084,118.8287,120.9343,295907.0
2023-05-27,120.0362,121.084,118.8287,120.9343,295907.0
2023-05-28,120.0362,121.084,118.8287,120.9343,295907.0
2023-05-29,120.0362,121.084,118.8287,120.9343,295907.0
2023-05-30,120.9343,123.3891,118.5094,121.2137,406882.0
2023-05-31,119.7967,121.1937,115.895,116.5236,387689.0
2023-06-01,117.282,120.8345,116.7531,119.5971,425460.0
2023-06-02,122.4611,127.4405,121.6428,126.3528,481499.0
2023-06-03,122.4611,127.4405,121.6428,126.3528,481499.0
2023-06-04,122.4611,127.4405,121.6428,126.3528,481499.0
2023-06-05,126.273,128.2388,123.7385,126.0036,294097.0
2023-06-06,126.1932,131.7414,125.5776,131.6616,494492.0
2023-06-07,132.1306,139.0061,131.7414,138.2277,608553.0
2023-06-08,138.7067,139.4102,137.2498,138.6069,448228.0
2023-06-09,138.2078,139.3154,136.1122,137.8086,393187.0
2023-06-10,138.2078,139.3154,136.1122,137.8086,393187.0
2023-06-11,138.2078,139.3154,136.1122,137.8086,393187.0
2023-06-12,138.0681,143.1922,137.9084,142.4288,544586.0
2023-06-13,142.4688,144.5444,142.0546,142.9378,439829.0
2023-06-14,143.8059,146.4603,142.5436,143.5165,427912.0
2023-06-15,142.5586,144.0255,139.5749,141.6505,324134.0
2023-06-16,142.9877,142.9877,139.1757,139.5749,463237.0
2023-06-17,142.9877,142.9877,139.1757,139.5749,463237.0
2023-06-18,142.9877,142.9877,139.1757,139.5749,463237.0
2023-06-19,142.9877,142.9877,139.1757,139.5749,463237.0
2023-06-20,138.1778,142.7606,137.5292,142.5087,323772.0
2023-06-21,142.0397,145.1611,141.9099,143.8159,343101.0
2023-06-22,143.2172,145.7418,142.7282,144.9934,332734.0
2023-06-23,142.6983,146.2108,142.6983,143.9955,490888.0
2023-06-24,142.6983,146.2108,142.6983,143.9955,490888.0
2023-06-25,142.6983,146.2108,142.6983,143.9955,490888.0
2023-06-26,143.2172,147.548,143.2172,146.2508,288085.0
2023-06-27,147.6079,153.246,147.1888,152.298,424281.0
2023-06-28,151.9387,153.7073,150.881,151.9986,309197.0
2023-06-29,152.0984,155.7756,152.0984,155.0521,431530.0
2023-06-30,156.6288,157.1178,153.7349,155.611,533351.0
2023-07-01,156.6288,157.1178,153.7349,155.611,533351.0
2023-07-02,156.6288,157.1178,153.7349,155.611,533351.0
2023-07-03,155.7008,157.1078,154.0143,154.0443,214053.0
2023-07-04,155.7008,157.1078,154.0143,154.0443,214053.0
2023-07-05,152.4676,155.122,149.6536,151.3001,405579.0
2023-07-06,149.8531,150.9209,144.0654,144.5843,569488.0
2023-07-07,144.3548,149.6935,144.3149,147.2985,376290.0
2023-07-08,144.3548,149.6935,144.3149,147.2985,376290.0
2023-07-09,144.3548,149.6935,144.3149,147.2985,376290.0
2023-07-10,147.2985,150.9009,146.0499,150.382,354822.0
2023-07-11,151.2203,151.9188,148.7854,150.2523,315396.0
2023-07-12,152.4576,153.5004,150.2922,151.6793,293826.0
2023-07-13,152.7869,154.5732,151.0556,153.695,341759.0
2023-07-14,154.0842,154.174,150.6115,152.3479,287357.0
2023-07-15,154.0842,154.174,150.6115,152.3479,287357.0
2023-07-16,154.0842,154.174,150.6115,152.3479,287357.0
2023-07-17,151.7791,155.5112,151.4498,153.7748,438128.0
2023-07-18,154.1141,162.8357,153.6102,161.4885,735070.0
2023-07-19,160.2512,161.6382,157.3473,159.4029,439005.0
2023-07-20,159.6624,160.5056,156.8084,159.8819,413809.0
2023-07-21,160.8599,161.1592,156.9082,157.2974,258350.0
2023-07-22,160.8599,161.1592,156.9082,157.2974,258350.0
2023-07-23,160.8599,161.1592,156.9082,157.2974,258350.0
2023-07-24,157.8363,160.806,157.7065,158.0857,288747.0
2023-07-25,157.6067,162.4266,157.6067,160.7601,365238.0
2023-07-26,159.1136,160.8,154.2439,155.7806,356490.0
2023-07-27,157.4571,158.6545,154.6131,155.2018,209570.0
2023-07-28,157.0978,157.3174,155.102,157.0579,273257.0
2023-07-29,157.0978,157.3174,155.102,157.0579,273257.0
2023-07-30,157.0978,157.3174,155.102,157.0579,273257.0
2023-07-31,158.7344,159.5127,156.9431,158.3352,242875.0
2023-08-01,157.0978,163.3596,156.9781,163.0852,423569.0
2023-08-02,161.3887,164.4074,157.956,158.0259,341292.0
2023-08-03,157.8562,157.8562,153.7948,154.0942,515050.0
2023-08-04,154.643,154.643,150.7612,150.851,440988.0
2023-08-05,154.643,154.643,150.7612,150.851,440988.0
2023-08-06,154.643,154.643,150.7612,150.851,440988.0
2023-08-07,150.4319,150.6814,145.5922,147.9572,821824.0
2023-08-08,149.1446,156.5789,147.8219,155.1819,696921.0
2023-08-09,156.4692,156.4692,148.7954,149.2344,589443.0
2023-08-10,148.9451,153.1081,146.3805,146.9692,354880.0
2023-08-11,147.2985,149.1546,146.6699,148.037,224479.0
2023-08-12,147.2985,149.1546,146.6699,148.037,224479.0
2023-08-13,147.2985,149.1546,146.6699,148.037,224479.0
2023-08-14,146.3406,150.5018,146.3306,150.3221,271044.0
2023-08-15,149.7134,152.5774,149.2544,150.3621,325499.0
2023-08-16,149.3442,151.1304,143.4666,143.7061,398055.0
2023-08-17,143.6962,144.5843,140.473,140.7025,395765.0
2023-08-18,139.046,141.89,136.6211,141.6704,685479.0
2023-08-19,139.046,141.89,136.6211,141.6704,685479.0
2023-08-20,139.046,141.89,136.6211,141.6704,685479.0
2023-08-21,142.4987,143.6014,141.1416,142.4089,314305.0
2023-08-22,143.4766,144.235,141.3511,142.1594,263103.0
2023-08-23,142.6883,144.8737,141.4609,144.245,268003.0
2023-08-24,143.6562,145.4026,142.0397,142.0496,217784.0
2023-08-25,142.7182,143.786,140.3632,142.5486,218061.0
2023-08-26,142.7182,143.786,140.3632,142.5486,218061.0
2023-08-27,142.7182,143.786,140.3632,142.5486,218061.0
2023-08-28,143.6962,147.059,143.6962,145.6221,251262.0
2023-08-29,145.1631,150.9209,144.8338,150.4419,328463.0
2023-08-30,150.6814,154.5931,150.6814,152.6572,397499.0
2023-08-31,152.8069,154.2538,151.6793,153.6451,434786.0
2023-09-01,154.9723,158.5547,154.7478,157.6267,291540.0
2023-09-02,154.9723,158.5547,154.7478,157.6267,291540.0
2023-09-03,154.9723,158.5547,154.7478,157.6267,291540.0
2023-09-04,154.9723,158.5547,154.7478,157.6267,291540.0
2023-09-05,157.6566,158.6745,152.747,153.0464,304237.0
2023-09-06,153.0763,155.9004,152.9266,154.5432,210683.0
2023-09-07,152.9067,153.0763,149.2344,151.36,291999.0
2023-09-08,150.5217,151.7772,149.5837,150.402,246839.0
2023-09-09,150.5217,151.7772,149.5837,150.402,246839.0
2023-09-10,150.5217,151.7772,149.5837,150.402,246839.0
2023-09-11,151.9487,154.2638,150.866,151.0706,259319.0
2023-09-12,150.3122,152.3978,146.4104,146.8595,287173.0
2023-09-13,146.4204,147.7476,144.225,147.2187,325986.0
2023-09-14,148.7155,152.5474,148.516,151.8489,317106.0
2023-09-15,150.4619,150.4619,146.4903,147.3285,707160.0
2023-09-16,150.4619,150.4619,146.4903,147.3285,707160.0
2023-09-17,150.4619,150.4619,146.4903,147.3285,707160.0
2023-09-18,147.2087,151.0107,146.4404,149.5638,347935.0
2023-09-19,149.5538,150.7213,147.8673,149.3542,311419.0
2023-09-20,150.5916,153.0564,148.5359,148.7255,265019.0
2023-09-21,147.1888,147.2486,141.9798,141.9898,408930.0
2023-09-22,142.2592,145.173,141.9998,143.5664,289406.0
2023-09-23,142.2592,145.173,141.9998,143.5664,289406.0
2023-09-24,142.2592,145.173,141.9998,143.5664,289406.0
2023-09-25,143.1174,147.7426,143.1174,146.121,206862.0
2023-09-26,144.6541,145.9015,141.7303,142.3989,446068.0
2023-09-27,144.0255,149.6486,144.0255,148.0869,544903.0
2023-09-28,147.6877,152.9117,147.4782,151.3799,409197.0
2023-09-29,152.7969,154.4933,147.4183,148.8752,566265.0
2023-09-30,152.7969,154.4933,147.4183,148.8752,566265.0
2023-10-01,152.7969,154.4933,147.4183,148.8752,566265.0
2023-10-02,148.8054,150.8011,144.0554,144.6941,471364.0
2023-10-03,143.1573,145.4425,142.1395,143.8957,501450.0
2023-10-04,144.1452,145.173,142.2991,143.2571,398376.0
2023-10-05,142.808,143.5864,140.5175,140.8622,262291.0
2023-10-06,140.5428,145.3227,140.3532,143.9357,279895.0
2023-10-07,140.5428,145.3227,140.3532,143.9357,279895.0
2023-10-08,140.5428,145.3227,140.3532,143.9357,279895.0
2023-10-09,143.6862,145.9015,142.1295,145.9015,187125.0
2023-10-10,146.7996,149.3592,145.8666,145.8815,192223.0
2023-10-11,146.3705,147.7696,144.2749,147.3285,269101.0
2023-10-12,147.4283,147.4283,142.3889,142.5186,311515.0
2023-10-13,141.9099,141.9099,135.4935,136.9704,530700.0
2023-10-14,141.9099,141.9099,135.4935,136.9704,530700.0
2023-10-15,141.9099,141.9099,135.4935,136.9704,530700.0
2023-10-16,139.1558,140.2035,136.4714,137.9882,277841.0
2023-10-17,137.3795,142.1095,137.3446,138.7366,288476.0
2023-10-18,136.7209,137.7388,130.0884,130.7435,606856.0
2023-10-19,131.1627,133.1784,127.9644,128.9673,447298.0
2023-10-20,128.2189,128.9773,124.9857,125.3649,632208.0
2023-10-21,128.2189,128.9773,124.9857,125.3649,632208.0
2023-10-22,128.2189,128.9773,124.9857,125.3649,632208.0
2023-10-23,125.0157,128.0592,124.2074,124.3072,328099.0
2023-10-24,125.9836,126.0634,123.8481,123.9878,372343.0
2023-10-25,123.9878,124.402,121.7426,123.7384,323040.0
2023-10-26,124.8161,126.4826,122.2814,123.7883,279157.0
2023-10-27,123.8681,124.4768,121.8623,122.96,302610.0
