,EXC US Equity,EXC US Equity,EXC US Equity,EXC US Equity,EXC US Equity
2023-07-04,39.4626,39.9289,39.2974,39.8803,2197557.0
2023-07-05,39.7735,40.5118,39.7055,40.2981,6694297.0
2023-07-06,39.9386,39.9872,39.5112,39.89,4484888.0
2023-07-07,39.9872,40.0552,39.6277,39.7929,5644197.0
2023-07-08,39.9872,40.0552,39.6277,39.7929,5644197.0
2023-07-09,39.9872,40.0552,39.6277,39.7929,5644197.0
2023-07-10,39.9289,40.1232,39.5403,39.8123,5716362.0
2023-07-11,39.9386,40.5458,39.8415,40.5215,3841782.0
2023-07-12,40.5118,41.0947,40.2786,40.8518,6163818.0
2023-07-13,40.6867,41.0413,40.5944,40.9781,4729374.0
2023-07-14,40.881,40.9976,40.4049,40.8227,3915097.0
2023-07-15,40.881,40.9976,40.4049,40.8227,3915097.0
2023-07-16,40.881,40.9976,40.4049,40.8227,3915097.0
2023-07-17,40.8033,40.8907,40.3709,40.5895,5080835.0
2023-07-18,40.541,40.8227,39.686,40.1038,7124464.0
2023-07-19,40.1815,40.8275,40.1329,40.3272,5667832.0
2023-07-20,40.6187,41.1336,40.2932,40.813,5578100.0
2023-07-21,41.0656,41.5902,40.813,41.3376,16583838.0
2023-07-22,41.0656,41.5902,40.813,41.3376,16583838.0
2023-07-23,41.0656,41.5902,40.813,41.3376,16583838.0
2023-07-24,41.493,41.7456,41.2599,41.6096,4607569.0
2023-07-25,41.4639,41.9691,41.4542,41.7942,3928648.0
2023-07-26,41.7553,42.2848,41.6533,41.9691,3553501.0
2023-07-27,41.8913,42.0468,40.6527,40.7644,5815714.0
2023-07-28,40.881,41.1287,40.3467,40.5118,8594828.0
2023-07-29,40.881,41.1287,40.3467,40.5118,8594828.0
2023-07-30,40.881,41.1287,40.3467,40.5118,8594828.0
2023-07-31,40.3175,40.8761,40.1621,40.6672,6893234.0
2023-08-01,40.6187,40.813,40.2689,40.2884,5352675.0
2023-08-02,39.9969,40.4632,39.8609,40.3175,6935798.0
2023-08-03,39.9775,40.0746,39.278,39.346,4358346.0
2023-08-04,39.5694,39.8026,38.4231,38.7825,4777698.0
2023-08-05,39.5694,39.8026,38.4231,38.7825,4777698.0
2023-08-06,39.5694,39.8026,38.4231,38.7825,4777698.0
2023-08-07,38.7048,39.0886,38.7048,38.8311,5013326.0
2023-08-08,38.6368,38.972,38.3648,38.938,5565471.0
2023-08-09,38.8894,39.3606,38.7437,39.1031,5648529.0
2023-08-10,39.2683,39.4626,38.9768,39.0448,4205019.0
2023-08-11,39.1128,39.482,38.9318,39.3557,3302752.0
2023-08-12,39.1128,39.482,38.9318,39.3557,3302752.0
2023-08-13,39.1128,39.482,38.9318,39.3557,3302752.0
2023-08-14,39.3263,39.4243,39.0421,39.2871,3798505.0
2023-08-15,39.0813,39.0911,38.7235,38.8068,3716867.0
2023-08-16,38.9734,39.1009,38.8215,39.0225,5557225.0
2023-08-17,39.0911,39.5077,39.0028,39.1695,4263695.0
2023-08-18,39.2871,39.4587,39.1205,39.2185,5361807.0
2023-08-19,39.2871,39.4587,39.1205,39.2185,5361807.0
2023-08-20,39.2871,39.4587,39.1205,39.2185,5361807.0
2023-08-21,39.2185,39.2577,38.6206,38.9538,6239822.0
2023-08-22,38.9636,39.3557,38.8558,39.2087,3982524.0
2023-08-23,39.6008,39.6302,39.2822,39.4537,3236566.0
2023-08-24,39.5126,40.086,39.2332,39.2871,3766369.0
2023-08-25,39.3263,39.7723,39.2773,39.5028,3412920.0
2023-08-26,39.3263,39.7723,39.2773,39.5028,3412920.0
2023-08-27,39.3263,39.7723,39.2773,39.5028,3412920.0
2023-08-28,39.689,39.8213,39.3802,39.4537,3167033.0
2023-08-29,39.5028,39.885,39.4145,39.6988,3606121.0
2023-08-30,39.6204,39.8654,39.4685,39.6204,2260048.0
2023-08-31,39.689,39.7968,39.3263,39.3263,8455184.0
2023-09-01,39.5518,39.6694,38.8362,39.1989,3931318.0
2023-09-02,39.5518,39.6694,38.8362,39.1989,3931318.0
2023-09-03,39.5518,39.6694,38.8362,39.1989,3931318.0
2023-09-04,39.5518,39.6694,38.8362,39.1989,3931318.0
2023-09-05,39.1989,39.2087,38.4049,38.7284,3584086.0
2023-09-06,38.7774,39.1058,38.6892,39.0715,5607437.0
2023-09-07,39.4341,40.135,39.3067,39.7674,4917871.0
2023-09-08,39.8507,40.1203,39.6596,39.7772,4545782.0
2023-09-09,39.8507,40.1203,39.6596,39.7772,4545782.0
2023-09-10,39.8507,40.1203,39.6596,39.7772,4545782.0
2023-09-11,39.7772,40.2869,39.738,39.7772,3597014.0
2023-09-12,39.6988,39.8409,39.4292,39.7576,5485857.0
2023-09-13,39.836,40.5026,39.8262,40.3163,4013793.0
2023-09-14,40.5418,41.0956,40.4732,41.0123,3764788.0
2023-09-15,41.0515,41.3211,40.7672,40.8261,10297227.0
2023-09-16,41.0515,41.3211,40.7672,40.8261,10297227.0
2023-09-17,41.0515,41.3211,40.7672,40.8261,10297227.0
2023-09-18,40.9535,40.9927,40.3997,40.6692,3536349.0
2023-09-19,40.5908,40.6594,40.1497,40.2575,4230609.0
2023-09-20,40.5124,40.5516,39.9488,40.0223,4909054.0
2023-09-21,39.9635,40.2869,39.6498,39.6596,6719919.0
2023-09-22,39.6596,39.7576,39.0715,39.4145,3760082.0
2023-09-23,39.6596,39.7576,39.0715,39.4145,3760082.0
2023-09-24,39.6596,39.7576,39.0715,39.4145,3760082.0
2023-09-25,39.2479,39.5224,38.9636,39.5028,3849315.0
2023-09-26,39.2969,39.3067,38.3167,38.3755,5592867.0
2023-09-27,38.3461,38.4539,37.7874,38.0324,5320040.0
2023-09-28,38.052,38.1501,37.0326,37.1306,6134035.0
2023-09-29,37.3267,37.6403,36.768,37.0424,6834098.0
2023-09-30,37.3267,37.6403,36.768,37.0424,6834098.0
2023-10-01,37.3267,37.6403,36.768,37.0424,6834098.0
2023-10-02,36.8464,36.9035,35.5623,35.8858,9033642.0
2023-10-03,35.4839,36.4445,35.0036,36.3171,8591351.0
2023-10-04,36.3073,36.7582,35.9642,36.6699,6822852.0
2023-10-05,36.6503,36.7827,36.072,36.6699,5266446.0
2023-10-06,36.3465,37.41,35.6309,37.3267,6224139.0
2023-10-07,36.3465,37.41,35.6309,37.3267,6224139.0
2023-10-08,36.3465,37.41,35.6309,37.3267,6224139.0
2023-10-09,37.3463,37.9785,37.2679,37.9344,5558257.0
2023-10-10,37.8462,38.5519,37.8462,38.5029,4880816.0
2023-10-11,38.6696,39.3802,38.4735,39.2479,6456818.0
2023-10-12,39.1009,39.3753,38.5519,39.0421,4770536.0
2023-10-13,39.3655,39.863,39.047,39.1597,6173762.0
2023-10-14,39.3655,39.863,39.047,39.1597,6173762.0
2023-10-15,39.3655,39.863,39.047,39.1597,6173762.0
2023-10-16,39.3557,39.5371,38.9391,39.3753,6931722.0
2023-10-17,39.0911,39.4194,38.8607,39.2675,5631756.0
2023-10-18,39.2577,39.4439,38.8558,39.1205,4937845.0
2023-10-19,38.9832,39.5714,38.8656,38.9832,4372418.0
2023-10-20,38.8852,39.2479,38.5029,38.5225,5034726.0
2023-10-21,38.8852,39.2479,38.5029,38.5225,5034726.0
2023-10-22,38.8852,39.2479,38.5029,38.5225,5034726.0
2023-10-23,37.856,38.1207,37.1502,37.6403,6526363.0
2023-10-24,38.052,38.4735,37.9834,38.0912,5210744.0
2023-10-25,38.052,38.5519,38.0226,38.2285,5973431.0
2023-10-26,38.3853,39.0127,38.3265,38.3755,6967801.0
2023-10-27,38.2383,38.3951,37.459,37.6698,5213138.0
2023-10-28,38.2383,38.3951,37.459,37.6698,5213138.0
2023-10-29,38.2383,38.3951,37.459,37.6698,5213138.0
2023-10-30,37.7874,38.1599,37.459,37.6894,5177968.0
2023-10-31,37.7482,38.1991,37.66,38.1697,5971301.0
2023-11-01,38.2383,39.0421,37.9932,38.748,7721861.0
2023-11-02,39.0813,40.2771,38.7088,39.8948,6468002.0
2023-11-03,40.4928,40.6594,39.738,39.7576,5902909.0
2023-11-04,40.4928,40.6594,39.738,39.7576,5902909.0
2023-11-05,40.4928,40.6594,39.738,39.7576,5902909.0
2023-11-06,39.6596,39.9145,39.1989,39.2283,6858381.0
2023-11-07,39.2283,39.2675,38.846,38.9538,5491118.0
2023-11-08,38.7872,38.895,38.3167,38.797,5553315.0
2023-11-09,38.8852,39.1842,38.4539,38.4735,3867492.0
2023-11-10,38.7186,38.8215,38.3314,38.65,4495824.0
2023-11-11,38.7186,38.8215,38.3314,38.65,4495824.0
2023-11-12,38.7186,38.8215,38.3314,38.65,4495824.0
2023-11-13,38.5029,38.6892,37.9932,38.0324,5511336.0
2023-11-14,38.7844,39.3681,38.725,39.1702,6434873.0
2023-11-15,39.0119,39.7639,38.9526,39.2494,6703839.0
2023-11-16,39.6056,39.9321,39.002,39.0614,10366521.0
2023-11-17,39.2791,39.2988,38.4776,38.537,10868976.0
2023-11-18,39.2791,39.2988,38.4776,38.537,10868976.0
2023-11-19,39.2791,39.2988,38.4776,38.537,10868976.0
2023-11-20,38.4974,38.8239,38.1413,38.6656,7680184.0
2023-11-21,38.5271,38.6557,37.9384,38.4678,5053417.0
2023-11-22,38.5667,38.6508,38.2105,38.448,6251043.0
2023-11-23,38.5667,38.6508,38.2105,38.448,6251043.0
2023-11-24,38.5172,38.8239,38.3292,38.7745,2523101.0
2023-11-25,38.5172,38.8239,38.3292,38.7745,2523101.0
2023-11-26,38.5172,38.8239,38.3292,38.7745,2523101.0
2023-11-27,38.7745,38.8437,38.4331,38.725,6884733.0
2023-11-28,38.7745,39.1455,38.5172,38.7448,5652487.0
2023-11-29,38.8536,38.913,37.8444,37.983,5268269.0
2023-11-30,38.0027,38.1907,37.7603,38.1017,11572743.0
2023-12-01,38.1709,38.5964,37.8148,38.5766,7383002.0
2023-12-02,38.1709,38.5964,37.8148,38.5766,7383002.0
2023-12-03,38.1709,38.5964,37.8148,38.5766,7383002.0
2023-12-04,38.3589,38.5964,38.1363,38.3193,8158328.0
2023-12-05,38.3787,38.3886,37.8049,38.0918,7114955.0
2023-12-06,38.3292,39.0317,38.2204,38.9921,7815835.0
2023-12-07,39.101,39.4572,38.7349,38.9229,7687068.0
2023-12-08,38.9526,38.9625,38.5617,38.7943,7433414.0
2023-12-09,38.9526,38.9625,38.5617,38.7943,7433414.0
2023-12-10,38.9526,38.9625,38.5617,38.7943,7433414.0
2023-12-11,38.9328,39.2098,38.6805,39.101,7793061.0
2023-12-12,39.2395,39.2395,38.7646,39.0218,5695696.0
2023-12-13,39.0713,40.6444,38.9229,40.5653,7994483.0
2023-12-14,40.7829,40.9858,37.0628,37.4981,26398967.0
2023-12-15,37.043,37.1024,34.9455,35.1137,38846626.0
2023-12-16,37.043,37.1024,34.9455,35.1137,38846626.0
2023-12-17,37.043,37.1024,34.9455,35.1137,38846626.0
2023-12-18,35.0148,35.2126,33.8572,34.0847,23411041.0
2023-12-19,34.0649,35.0444,33.689,35.0345,16414337.0
2023-12-20,35.0741,35.2225,34.4409,34.4409,10523459.0
2023-12-21,34.5497,34.8762,34.4409,34.6982,8332634.0
2023-12-22,34.8664,35.4402,34.8268,34.8861,5795248.0
2023-12-23,34.8664,35.4402,34.8268,34.8861,5795248.0
2023-12-24,34.8664,35.4402,34.8268,34.8861,5795248.0
2023-12-25,34.8664,35.4402,34.8268,34.8861,5795248.0
2023-12-26,34.8169,35.2522,34.807,35.1533,3900339.0
2023-12-27,35.183,35.277,34.7229,35.0345,6881963.0
2023-12-28,35.0247,35.6084,34.9653,35.4699,5832925.0
2023-12-29,35.3215,35.5688,35.1929,35.5194,4634225.0
2023-12-30,35.3215,35.5688,35.1929,35.5194,4634225.0
2023-12-31,35.3215,35.5688,35.1929,35.5194,4634225.0
2024-01-01,35.3215,35.5688,35.1929,35.5194,4634225.0
2024-01-02,35.3709,36.2861,35.2027,36.0833,7584693.0
2024-01-03,36.1427,36.2812,35.5144,35.7964,6784003.0
2024-01-04,35.7073,35.9349,35.5886,35.6381,5443823.0
2024-01-05,35.5292,36.113,35.361,35.925,4980034.0
2024-01-06,35.5292,36.113,35.361,35.925,4980034.0
2024-01-07,35.5292,36.113,35.361,35.925,4980034.0
2024-01-08,35.6678,36.3504,35.5688,36.301,6027310.0
2024-01-09,36.0833,36.202,35.8459,36.0536,6096331.0
2024-01-10,36.2416,36.395,36.0091,36.2515,5345756.0
2024-01-11,36.0239,36.1773,35.5985,35.8261,6882002.0
2024-01-12,36.113,36.202,35.6678,35.6875,4096934.0
2024-01-13,36.113,36.202,35.6678,35.6875,4096934.0
2024-01-14,36.113,36.202,35.6678,35.6875,4096934.0
2024-01-15,36.113,36.202,35.6678,35.6875,4096934.0
2024-01-16,35.5292,35.6084,35.0791,35.3215,7465102.0
2024-01-17,35.1335,35.6777,34.9109,35.2126,7004149.0
2024-01-18,34.9851,35.0593,34.5102,34.9257,6258190.0
2024-01-19,34.8169,35.0098,34.436,34.6685,9295210.0
2024-01-20,34.8169,35.0098,34.436,34.6685,9295210.0
2024-01-21,34.8169,35.0098,34.436,34.6685,9295210.0
2024-01-22,34.5695,35.0049,34.2925,34.4904,5031603.0
2024-01-23,34.5398,34.7476,34.1441,34.3815,6110327.0
2024-01-24,34.4805,34.619,33.6692,33.7186,7287593.0
2024-01-25,34.0649,34.53,33.7219,34.53,12960439.0
2024-01-26,34.5349,34.6536,34.2876,34.6388,6182280.0
2024-01-27,34.5349,34.6536,34.2876,34.6388,6182280.0
2024-01-28,34.5349,34.6536,34.2876,34.6388,6182280.0
2024-01-29,34.5992,34.9257,34.2925,34.9158,5454521.0
2024-01-30,34.6388,34.7773,34.2826,34.6784,6400527.0
2024-01-31,34.8515,34.9257,34.1589,34.4409,13440811.0
2024-02-01,34.4409,34.6883,34.0946,34.6487,5605729.0
2024-02-02,34.3321,34.3321,33.5801,33.9858,5819726.0
2024-02-03,34.3321,34.3321,33.5801,33.9858,5819726.0
2024-02-04,34.3321,34.3321,33.5801,33.9858,5819726.0
2024-02-05,33.5801,33.8671,33.219,33.2635,6336293.0
2024-02-06,33.2635,33.7879,33.1052,33.5505,6444677.0
2024-02-07,33.7483,33.8967,33.3031,33.7384,6946774.0
2024-02-08,33.6197,33.6197,33.1745,33.3921,5935435.0
2024-02-09,33.2833,33.5406,32.9914,33.4812,6520357.0
2024-02-10,33.2833,33.5406,32.9914,33.4812,6520357.0
2024-02-11,33.2833,33.5406,32.9914,33.4812,6520357.0
2024-02-12,33.4317,34.1342,33.224,34.0155,7862484.0
2024-02-13,34.055,34.2876,33.1448,33.8275,9168844.0
2024-02-14,33.8868,34.1243,33.6791,33.7582,6822225.0
2024-02-15,33.9462,34.5695,33.9314,34.4904,5052482.0
2024-02-16,34.3914,34.7674,34.0649,34.5398,7830957.0
2024-02-17,34.3914,34.7674,34.0649,34.5398,7830957.0
2024-02-18,34.3914,34.7674,34.0649,34.5398,7830957.0
2024-02-19,34.3914,34.7674,34.0649,34.5398,7830957.0
2024-02-20,34.53,34.9603,34.3123,34.3618,6695058.0
2024-02-21,35.3017,36.0685,35.1236,35.8261,12107183.0
2024-02-22,35.648,35.8112,34.9999,35.648,7518336.0
2024-02-23,35.4996,36.0239,35.4798,35.7469,4552311.0
2024-02-24,35.4996,36.0239,35.4798,35.7469,4552311.0
2024-02-25,35.4996,36.0239,35.4798,35.7469,4552311.0
2024-02-26,35.6875,35.6875,34.9158,35.2522,6997440.0
2024-02-27,35.4996,36.0141,35.3512,35.8261,6158573.0
2024-02-28,35.6678,35.9448,35.2918,35.4204,5618792.0
2024-02-29,35.5589,35.8953,35.2423,35.46,11354086.0
2024-03-01,35.22,35.62,34.98,35.49,4949033.0
2024-03-02,35.22,35.62,34.98,35.49,4949033.0
2024-03-03,35.22,35.62,34.98,35.49,4949033.0
2024-03-04,35.34,36.285,35.27,36.2,5248712.0
2024-03-05,36.25,36.985,36.13,36.27,9773767.0
2024-03-06,36.32,36.725,36.32,36.67,5743356.0
2024-03-07,37.0,37.26,36.7,36.83,5659323.0
2024-03-08,37.0,37.08,36.53,36.96,6904790.0
2024-03-09,37.0,37.08,36.53,36.96,6904790.0
2024-03-10,37.0,37.08,36.53,36.96,6904790.0
2024-03-11,37.09,37.39,36.735,37.19,5064168.0
2024-03-12,37.0,37.11,36.775,37.01,11600324.0
2024-03-13,37.21,37.42,36.95,36.99,8789112.0
2024-03-14,36.95,37.08,36.37,36.57,9924918.0
2024-03-15,36.55,36.93,36.205,36.48,17634847.0
2024-03-16,36.55,36.93,36.205,36.48,17634847.0
2024-03-17,36.55,36.93,36.205,36.48,17634847.0
2024-03-18,36.54,36.98,36.38,36.6,7371138.0
2024-03-19,36.51,37.0,36.5,36.81,6947259.0
2024-03-20,36.63,37.125,36.345,36.56,5654620.0
2024-03-21,36.64,37.18,36.53,37.03,6612841.0
2024-03-22,37.28,37.28,36.68,36.7,5160949.0
2024-03-23,37.28,37.28,36.68,36.7,5160949.0
2024-03-24,37.28,37.28,36.68,36.7,5160949.0
2024-03-25,36.75,36.96,36.565,36.85,5381642.0
2024-03-26,36.77,36.955,36.52,36.56,5882968.0
2024-03-27,36.85,37.32,36.77,37.31,7988293.0
2024-03-28,37.23,37.7,37.18,37.57,5855367.0
2024-03-29,37.23,37.7,37.18,37.57,5855367.0
2024-03-30,37.23,37.7,37.18,37.57,5855367.0
2024-03-31,37.23,37.7,37.18,37.57,5855367.0
2024-04-01,37.7,37.7,37.06,37.23,4857012.0
2024-04-02,37.07,37.68,37.05,37.58,7306977.0
2024-04-03,37.62,37.69,37.2,37.21,4792225.0
2024-04-04,37.56,37.65,36.95,37.22,4348795.0
2024-04-05,36.98,37.445,36.51,37.34,3957547.0
2024-04-06,36.98,37.445,36.51,37.34,3957547.0
2024-04-07,36.98,37.445,36.51,37.34,3957547.0
2024-04-08,37.35,37.81,37.24,37.78,5059243.0
