,EBIXQ US Equity,EBIXQ US Equity,EBIXQ US Equity,EBIXQ US Equity,EBIXQ US Equity
2022-08-11,23.7889,26.2324,23.7591,24.5736,606451.0
2022-08-12,24.6928,25.0901,23.342,23.7293,251827.0
2022-08-13,24.6928,25.0901,23.342,23.7293,251827.0
2022-08-14,24.6928,25.0901,23.342,23.7293,251827.0
2022-08-15,23.3519,24.4346,23.342,24.3849,148865.0
2022-08-16,24.1763,24.7822,23.4712,24.2458,215030.0
2022-08-17,23.6697,23.9677,22.8155,23.6101,215011.0
2022-08-18,23.3817,24.7822,23.2527,24.5736,164918.0
2022-08-19,24.1962,24.2353,23.6101,23.8485,134157.0
2022-08-20,24.1962,24.2353,23.6101,23.8485,134157.0
2022-08-21,24.1962,24.2353,23.6101,23.8485,134157.0
2022-08-22,23.2327,23.63,23.044,23.2724,191283.0
2022-08-23,23.4214,24.0611,23.2707,23.2824,151939.0
2022-08-24,23.2526,23.8783,22.9745,23.7989,191325.0
2022-08-25,23.8684,25.1001,23.7095,25.0603,415151.0
2022-08-26,24.8517,25.3384,23.8887,23.9876,235595.0
2022-08-27,24.8517,25.3384,23.8887,23.9876,235595.0
2022-08-28,24.8517,25.3384,23.8887,23.9876,235595.0
2022-08-29,23.63,24.7028,23.5807,24.4842,198117.0
2022-08-30,24.7425,26.6794,24.6928,26.0437,568777.0
2022-08-31,26.0586,26.7559,25.4012,25.9191,463804.0
2022-09-01,25.3115,25.7996,24.1759,25.3414,400844.0
2022-09-02,26.1682,26.206,24.2855,24.5843,311261.0
2022-09-03,26.1682,26.206,24.2855,24.5843,311261.0
2022-09-04,26.1682,26.206,24.2855,24.5843,311261.0
2022-09-05,26.1682,26.206,24.2855,24.5843,311261.0
2022-09-06,24.684,24.684,22.5357,22.8909,364904.0
2022-09-07,22.7315,23.1698,22.2733,23.13,363117.0
2022-09-08,22.7216,23.6331,22.1931,23.5583,166869.0
2022-09-09,23.7874,24.3353,23.5434,23.5783,202314.0
2022-09-10,23.7874,24.3353,23.5434,23.5783,202314.0
2022-09-11,23.7874,24.3353,23.5434,23.5783,202314.0
2022-09-12,23.8074,24.3503,23.5185,23.9269,189640.0
2022-09-13,22.9109,23.5185,22.4228,22.6519,323090.0
2022-09-14,22.7415,22.9308,22.0741,22.7913,283416.0
2022-09-15,22.4526,23.897,22.4526,23.399,315953.0
2022-09-16,22.9109,23.1499,22.4013,23.0802,537983.0
2022-09-17,22.9109,23.1499,22.4013,23.0802,537983.0
2022-09-18,22.9109,23.1499,22.4013,23.0802,537983.0
2022-09-19,22.612,22.9507,21.2672,21.2672,376459.0
2022-09-20,20.9186,21.586,20.9186,21.3569,224858.0
2022-09-21,21.5561,22.0741,20.8489,20.8788,255741.0
2022-09-22,20.7692,21.0979,19.4244,19.6834,299205.0
2022-09-23,19.1853,19.6436,18.5379,19.5838,297096.0
2022-09-24,19.1853,19.6436,18.5379,19.5838,297096.0
2022-09-25,19.1853,19.6436,18.5379,19.5838,297096.0
2022-09-26,18.9662,19.8229,18.9612,19.0758,214024.0
2022-09-27,19.3846,19.7285,18.5478,18.8168,210086.0
2022-09-28,19.3248,19.4941,18.2689,19.1555,243942.0
2022-09-29,18.0298,18.7371,17.7459,18.3088,445674.0
2022-09-30,18.6873,20.0121,18.2988,18.8965,387689.0
2022-10-01,18.6873,20.0121,18.2988,18.8965,387689.0
2022-10-02,18.6873,20.0121,18.2988,18.8965,387689.0
2022-10-03,19.3248,19.3248,18.3187,18.7471,183049.0
2022-10-04,19.3945,20.291,19.3746,20.2711,231952.0
2022-10-05,19.4543,20.0719,19.2352,20.0619,151131.0
2022-10-06,20.0221,20.4006,19.7615,19.8129,114518.0
2022-10-07,19.3647,19.4244,18.2839,18.508,291492.0
2022-10-08,19.3647,19.4244,18.2839,18.508,291492.0
2022-10-09,19.3647,19.4244,18.2839,18.508,291492.0
2022-10-10,18.249,18.6574,18.0099,18.259,133026.0
2022-10-11,18.3287,18.6325,17.7808,18.5179,216155.0
2022-10-12,18.5578,18.6574,18.1794,18.3287,173333.0
2022-10-13,17.5019,19.1455,17.223,18.8666,197548.0
2022-10-14,19.0559,19.2252,17.9701,18.0,195847.0
2022-10-15,19.0559,19.2252,17.9701,18.0,195847.0
2022-10-16,19.0559,19.2252,17.9701,18.0,195847.0
2022-10-17,18.4482,18.9662,18.1095,18.6275,246467.0
2022-10-18,19.3746,19.4643,18.6076,18.8068,122307.0
2022-10-19,18.7769,18.7769,17.4621,17.7709,260815.0
2022-10-20,17.731,18.4383,17.2628,17.4919,272330.0
2022-10-21,16.9341,18.4383,16.9241,18.259,339724.0
2022-10-22,16.9341,18.4383,16.9241,18.259,339724.0
2022-10-23,16.9341,18.4383,16.9241,18.259,339724.0
2022-10-24,18.6076,18.9562,17.9053,18.8467,273412.0
2022-10-25,19.026,20.1516,18.9264,19.7531,290431.0
2022-10-26,19.7332,20.7791,19.3348,19.9324,266625.0
2022-10-27,20.1416,20.4255,19.6934,19.7332,187989.0
2022-10-28,19.7631,20.4056,19.7631,20.3209,280217.0
2022-10-29,19.7631,20.4056,19.7631,20.3209,280217.0
2022-10-30,19.7631,20.4056,19.7631,20.3209,280217.0
2022-10-31,20.2412,20.6297,19.6236,19.7133,321076.0
2022-11-01,20.291,20.291,19.0658,19.2551,316743.0
2022-11-02,19.3447,19.3447,17.9701,18.0498,355862.0
2022-11-03,17.8605,18.0049,17.5816,17.6314,201395.0
2022-11-04,18.0199,18.0896,17.1134,17.7908,372402.0
2022-11-05,18.0199,18.0896,17.1134,17.7908,372402.0
2022-11-06,18.0199,18.0896,17.1134,17.7908,372402.0
2022-11-07,18.1095,18.6076,16.456,16.5556,359907.0
2022-11-08,16.6253,17.6214,16.2667,16.7947,406935.0
2022-11-09,16.7349,17.4023,15.171,15.9679,552315.0
2022-11-10,16.8544,30.322,16.8445,22.6917,9159975.0
2022-11-11,22.861,24.405,21.6757,23.5284,1340192.0
2022-11-12,22.861,24.405,21.6757,23.5284,1340192.0
2022-11-13,22.861,24.405,21.6757,23.5284,1340192.0
2022-11-14,23.1101,24.4698,22.5572,22.7714,418626.0
2022-11-15,23.5384,26.8953,23.2296,25.5605,810214.0
2022-11-16,24.9928,25.3812,19.8129,19.9723,737059.0
2022-11-17,19.4842,19.8229,18.6176,19.3547,679531.0
2022-11-18,19.9424,19.9424,17.7908,18.4582,782839.0
2022-11-19,19.9424,19.9424,17.7908,18.4582,782839.0
2022-11-20,19.9424,19.9424,17.7908,18.4582,782839.0
2022-11-21,18.3187,18.6375,17.8007,18.3586,317979.0
2022-11-22,18.5179,19.1853,17.8406,19.026,239326.0
2022-11-23,18.9463,19.8428,18.5678,19.285,226825.0
2022-11-24,18.9463,19.8428,18.5678,19.285,226825.0
2022-11-25,19.1355,19.265,18.6873,19.2451,214407.0
2022-11-26,19.1355,19.265,18.6873,19.2451,214407.0
2022-11-27,19.1355,19.265,18.6873,19.2451,214407.0
2022-11-28,18.8666,19.1891,17.6812,17.731,230144.0
2022-11-29,17.721,18.1793,17.5915,17.9103,327132.0
2022-11-30,17.9452,19.0559,17.741,18.9164,347834.0
2022-12-01,19.2152,19.5539,18.4482,19.275,241401.0
2022-12-02,18.81,19.12,18.39,18.98,240257.0
2022-12-03,18.81,19.12,18.39,18.98,240257.0
2022-12-04,18.81,19.12,18.39,18.98,240257.0
2022-12-05,18.95,19.08,18.15,18.42,325208.0
2022-12-06,18.52,18.68,17.87,18.62,316015.0
2022-12-07,18.45,19.08,17.99,18.73,221937.0
2022-12-08,18.85,20.18,18.62,20.08,309210.0
2022-12-09,19.91,20.37,19.68,19.82,343957.0
2022-12-10,19.91,20.37,19.68,19.82,343957.0
2022-12-11,19.91,20.37,19.68,19.82,343957.0
2022-12-12,19.86,21.7399,19.7351,21.23,375744.0
2022-12-13,22.14,23.09,20.325,20.84,665883.0
2022-12-14,20.92,22.07,20.85,21.18,405942.0
2022-12-15,20.55,20.96,19.35,19.46,384262.0
2022-12-16,19.22,19.72,18.33,19.31,1012568.0
2022-12-17,19.22,19.72,18.33,19.31,1012568.0
2022-12-18,19.22,19.72,18.33,19.31,1012568.0
2022-12-19,19.47,20.0,18.68,18.96,368315.0
2022-12-20,18.78,19.77,18.75,19.55,429521.0
2022-12-21,19.7,20.23,19.52,19.79,207653.0
2022-12-22,19.5,19.72,18.69,19.53,183170.0
2022-12-23,19.48,19.89,19.11,19.34,190037.0
2022-12-24,19.48,19.89,19.11,19.34,190037.0
2022-12-25,19.48,19.89,19.11,19.34,190037.0
2022-12-26,19.48,19.89,19.11,19.34,190037.0
2022-12-27,19.34,19.68,18.84,19.53,181416.0
2022-12-28,19.42,19.775,18.89,19.03,115367.0
2022-12-29,19.42,20.58,19.19,20.49,179908.0
2022-12-30,20.2,20.64,19.67,19.96,287703.0
2022-12-31,20.2,20.64,19.67,19.96,287703.0
2023-01-01,20.2,20.64,19.67,19.96,287703.0
2023-01-02,20.2,20.64,19.67,19.96,287703.0
2023-01-03,20.35,20.96,18.9279,19.43,378849.0
2023-01-04,19.73,20.48,19.39,19.75,296887.0
2023-01-05,19.44,19.44,17.94,18.09,308612.0
2023-01-06,18.21,18.55,17.53,18.44,309164.0
2023-01-07,18.21,18.55,17.53,18.44,309164.0
2023-01-08,18.21,18.55,17.53,18.44,309164.0
2023-01-09,18.78,19.15,17.76,17.84,231424.0
2023-01-10,17.65,19.3,17.17,18.76,445665.0
2023-01-11,18.95,20.08,18.7077,19.54,389915.0
2023-01-12,19.72,20.035,19.04,19.75,322390.0
2023-01-13,19.41,19.75,18.98,19.11,300509.0
2023-01-14,19.41,19.75,18.98,19.11,300509.0
2023-01-15,19.41,19.75,18.98,19.11,300509.0
2023-01-16,19.41,19.75,18.98,19.11,300509.0
2023-01-17,19.12,19.89,18.71,19.67,298714.0
2023-01-18,19.96,20.27,19.02,19.09,162647.0
2023-01-19,18.73,18.83,18.03,18.54,197205.0
2023-01-20,18.79,19.34,18.53,19.28,274220.0
2023-01-21,18.79,19.34,18.53,19.28,274220.0
2023-01-22,18.79,19.34,18.53,19.28,274220.0
2023-01-23,19.31,19.95,19.115,19.75,159403.0
2023-01-24,19.64,20.13,19.37,19.52,138616.0
2023-01-25,19.07,19.375,18.31,19.1,308942.0
2023-01-26,19.49,19.64,18.88,19.45,161815.0
2023-01-27,19.34,19.64,18.62,19.01,428552.0
2023-01-28,19.34,19.64,18.62,19.01,428552.0
2023-01-29,19.34,19.64,18.62,19.01,428552.0
2023-01-30,18.65,18.84,18.14,18.19,208070.0
2023-01-31,18.33,19.1,18.33,19.06,327421.0
2023-02-01,19.13,19.55,18.24,19.42,478126.0
2023-02-02,19.78,21.55,19.67,20.9,457673.0
2023-02-03,20.37,21.33,20.16,20.3,334392.0
2023-02-04,20.37,21.33,20.16,20.3,334392.0
2023-02-05,20.37,21.33,20.16,20.3,334392.0
2023-02-06,20.06,20.22,19.42,19.64,169471.0
2023-02-07,19.64,20.389,19.31,20.26,355677.0
2023-02-08,20.24,20.29,19.54,20.16,140217.0
2023-02-09,20.48,20.62,20.0421,20.19,233078.0
2023-02-10,19.88,20.65,18.83,18.86,271266.0
2023-02-11,19.88,20.65,18.83,18.86,271266.0
2023-02-12,19.88,20.65,18.83,18.86,271266.0
2023-02-13,18.9,19.13,18.16,18.22,582104.0
2023-02-14,18.18,18.66,17.77,18.37,491272.0
2023-02-15,18.24,18.4,18.05,18.33,243456.0
2023-02-16,18.02,18.21,17.18,17.21,348187.0
2023-02-17,17.22,17.4199,16.96,17.16,397458.0
2023-02-18,17.22,17.4199,16.96,17.16,397458.0
2023-02-19,17.22,17.4199,16.96,17.16,397458.0
2023-02-20,17.22,17.4199,16.96,17.16,397458.0
2023-02-21,16.9,16.99,15.96,16.39,494231.0
2023-02-22,16.91,19.75,16.84,18.05,1127096.0
2023-02-23,18.15,18.285,17.12,17.8,471623.0
2023-02-24,17.29,17.4102,16.8,17.11,262250.0
2023-02-25,17.29,17.4102,16.8,17.11,262250.0
2023-02-26,17.29,17.4102,16.8,17.11,262250.0
2023-02-27,17.35,17.99,17.31,17.48,273597.0
2023-02-28,17.45,17.835,17.38,17.38,310705.0
2023-03-01,17.34,17.58,16.85,17.05,274608.0
2023-03-02,16.88,17.5,16.71,17.29,329814.0
2023-03-03,17.39,17.8,17.02,17.78,341589.0
2023-03-04,17.39,17.8,17.02,17.78,341589.0
2023-03-05,17.39,17.8,17.02,17.78,341589.0
2023-03-06,17.77,17.77,16.5,16.71,678954.0
2023-03-07,16.76,16.9,16.24,16.29,640590.0
2023-03-08,16.25,16.87,15.66,16.77,375739.0
2023-03-09,16.77,17.575,16.47,16.78,389509.0
2023-03-10,16.72,16.72,15.8,16.16,383596.0
2023-03-11,16.72,16.72,15.8,16.16,383596.0
2023-03-12,16.72,16.72,15.8,16.16,383596.0
2023-03-13,15.97,16.535,15.61,15.9,378285.0
2023-03-14,16.95,17.75,16.1,16.27,467607.0
2023-03-15,12.69,14.5,12.04,14.42,1368530.0
2023-03-16,14.0,14.85,13.8,14.75,640855.0
2023-03-17,14.59,14.86,13.59,13.69,904431.0
2023-03-18,14.59,14.86,13.59,13.69,904431.0
2023-03-19,14.59,14.86,13.59,13.69,904431.0
2023-03-20,13.92,14.08,13.35,13.76,405486.0
2023-03-21,14.06,14.65,14.045,14.49,402963.0
2023-03-22,14.49,14.65,13.73,13.76,382061.0
2023-03-23,13.89,14.35,13.47,13.61,310175.0
2023-03-24,13.5,13.59,12.63,12.87,544861.0
2023-03-25,13.5,13.59,12.63,12.87,544861.0
2023-03-26,13.5,13.59,12.63,12.87,544861.0
2023-03-27,13.03,13.3,12.62,13.0,426766.0
2023-03-28,12.94,13.22,12.665,13.12,235231.0
2023-03-29,13.36,13.49,13.135,13.365,210136.0
2023-03-30,13.51,13.5774,12.76,12.86,191124.0
2023-03-31,13.02,13.33,12.87,13.19,334582.0
2023-04-01,13.02,13.33,12.87,13.19,334582.0
2023-04-02,13.02,13.33,12.87,13.19,334582.0
2023-04-03,13.25,13.27,12.62,12.81,295405.0
2023-04-04,12.81,12.875,12.21,12.35,350265.0
2023-04-05,12.26,12.31,11.745,11.99,368742.0
2023-04-06,12.06,13.39,11.81,13.05,735431.0
2023-04-07,12.06,13.39,11.81,13.05,735431.0
2023-04-08,12.06,13.39,11.81,13.05,735431.0
2023-04-09,12.06,13.39,11.81,13.05,735431.0
2023-04-10,14.56,17.76,14.4,15.1,5603994.0
2023-04-11,15.76,19.33,15.41,18.43,3421771.0
2023-04-12,19.0,19.0,17.53,17.6,1070003.0
2023-04-13,17.5,18.3625,17.1,18.05,760090.0
2023-04-14,17.99,18.255,17.5857,17.88,344153.0
2023-04-15,17.99,18.255,17.5857,17.88,344153.0
2023-04-16,17.99,18.255,17.5857,17.88,344153.0
2023-04-17,17.88,18.44,17.74,18.28,300165.0
2023-04-18,18.38,18.54,17.52,17.61,364934.0
2023-04-19,17.43,17.77,17.26,17.55,227719.0
2023-04-20,17.24,17.62,17.1701,17.31,230064.0
2023-04-21,17.28,17.61,17.0978,17.44,253834.0
2023-04-22,17.28,17.61,17.0978,17.44,253834.0
2023-04-23,17.28,17.61,17.0978,17.44,253834.0
2023-04-24,17.46,17.5839,16.47,16.61,252366.0
2023-04-25,16.4,16.455,15.81,15.86,294170.0
2023-04-26,16.3,16.38,15.74,15.83,180538.0
2023-04-27,16.21,16.37,15.92,16.35,226678.0
2023-04-28,16.35,16.63,16.25,16.26,178351.0
2023-04-29,16.35,16.63,16.25,16.26,178351.0
2023-04-30,16.35,16.63,16.25,16.26,178351.0
2023-05-01,16.13,16.4,15.9,16.04,248496.0
2023-05-02,15.95,16.035,15.22,15.26,285093.0
2023-05-03,15.45,16.17,15.45,15.76,324060.0
2023-05-04,15.59,16.14,15.4506,15.91,325215.0
2023-05-05,16.25,16.4899,15.69,15.85,267026.0
2023-05-06,16.25,16.4899,15.69,15.85,267026.0
2023-05-07,16.25,16.4899,15.69,15.85,267026.0
2023-05-08,15.9,16.72,15.39,16.7,337539.0
2023-05-09,16.61,16.98,16.094,16.62,423043.0
2023-05-10,17.53,18.18,15.85,16.1,765105.0
2023-05-11,16.0,16.3,15.14,15.29,342945.0
2023-05-12,15.3,15.79,15.29,15.43,277217.0
2023-05-13,15.3,15.79,15.29,15.43,277217.0
2023-05-14,15.3,15.79,15.29,15.43,277217.0
2023-05-15,15.43,15.76,15.25,15.73,232133.0
2023-05-16,15.51,15.855,15.34,15.37,240132.0
2023-05-17,15.5,16.75,15.32,16.72,346287.0
2023-05-18,16.73,17.71,16.73,17.45,391566.0
2023-05-19,17.65,18.25,17.27,17.45,301393.0
2023-05-20,17.65,18.25,17.27,17.45,301393.0
2023-05-21,17.65,18.25,17.27,17.45,301393.0
2023-05-22,17.4,18.62,17.3,18.53,338311.0
2023-05-23,18.4,18.89,18.28,18.41,228778.0
2023-05-24,18.15,18.5,17.35,18.43,235716.0
2023-05-25,18.47,18.61,18.02,18.55,176528.0
2023-05-26,18.55,20.17,18.43,19.81,495614.0
2023-05-27,18.55,20.17,18.43,19.81,495614.0
2023-05-28,18.55,20.17,18.43,19.81,495614.0
2023-05-29,18.55,20.17,18.43,19.81,495614.0
2023-05-30,20.2,20.3785,19.4575,19.93,259286.0
2023-05-31,19.65,20.2,19.12,19.92,725796.0
2023-06-01,19.74,20.08,19.23,19.52,289004.0
2023-06-02,19.87,20.87,19.39,20.43,336062.0
2023-06-03,19.87,20.87,19.39,20.43,336062.0
2023-06-04,19.87,20.87,19.39,20.43,336062.0
2023-06-05,20.08,20.4,19.31,19.96,247873.0
2023-06-06,19.86,20.95,19.735,20.51,303121.0
2023-06-07,20.64,22.05,20.64,22.0,492950.0
2023-06-08,21.95,22.42,21.16,22.05,390581.0
2023-06-09,22.03,22.34,21.63,22.22,234073.0
2023-06-10,22.03,22.34,21.63,22.22,234073.0
2023-06-11,22.03,22.34,21.63,22.22,234073.0
2023-06-12,22.3,23.22,22.055,22.63,404015.0
2023-06-13,22.8,24.0561,22.695,23.27,430918.0
2023-06-14,23.26,23.42,22.2966,22.72,359356.0
2023-06-15,22.45,22.74,22.012,22.7,281658.0
2023-06-16,22.99,22.99,22.02,22.65,671713.0
2023-06-17,22.99,22.99,22.02,22.65,671713.0
2023-06-18,22.99,22.99,22.02,22.65,671713.0
2023-06-19,22.99,22.99,22.02,22.65,671713.0
2023-06-20,22.66,23.43,22.415,23.11,317522.0
2023-06-21,23.5,23.5,22.26,22.55,260787.0
2023-06-22,22.44,22.95,22.02,22.89,193564.0
2023-06-23,22.46,23.35,22.205,22.85,505582.0
2023-06-24,22.46,23.35,22.205,22.85,505582.0
2023-06-25,22.46,23.35,22.205,22.85,505582.0
2023-06-26,22.83,25.01,22.83,24.64,728908.0
2023-06-27,24.7,25.29,23.89,24.79,435970.0
2023-06-28,25.21,27.95,24.925,27.65,1169531.0
2023-06-29,27.55,27.99,26.1101,26.94,743270.0
2023-06-30,27.4,28.267,24.36,25.2,1076801.0
2023-07-01,27.4,28.267,24.36,25.2,1076801.0
2023-07-02,27.4,28.267,24.36,25.2,1076801.0
2023-07-03,25.4,26.5,24.91,26.26,309565.0
2023-07-04,25.4,26.5,24.91,26.26,309565.0
2023-07-05,25.91,26.82,25.56,25.67,353150.0
2023-07-06,27.24,27.56,21.63,22.98,1412847.0
2023-07-07,23.02,25.1,22.98,24.61,486441.0
2023-07-08,23.02,25.1,22.98,24.61,486441.0
2023-07-09,23.02,25.1,22.98,24.61,486441.0
2023-07-10,24.7,25.88,24.7,25.66,320249.0
2023-07-11,25.92,26.1299,24.86,25.03,186689.0
2023-07-12,25.75,25.795,24.88,25.46,437455.0
2023-07-13,25.74,25.94,25.38,25.41,379911.0
2023-07-14,25.3,25.38,24.2613,24.75,467810.0
2023-07-15,25.3,25.38,24.2613,24.75,467810.0
2023-07-16,25.3,25.38,24.2613,24.75,467810.0
2023-07-17,22.28,28.1,21.56,27.65,1245382.0
2023-07-18,27.66,28.34,27.37,27.92,316219.0
2023-07-19,28.0,28.4699,27.085,27.76,377352.0
2023-07-20,27.7,27.74,26.21,26.65,360470.0
2023-07-21,27.16,27.64,25.95,26.22,314309.0
2023-07-22,27.16,27.64,25.95,26.22,314309.0
2023-07-23,27.16,27.64,25.95,26.22,314309.0
2023-07-24,26.16,27.31,25.87,27.2,382478.0
2023-07-25,27.21,28.23,26.455,28.19,739846.0
2023-07-26,27.96,28.49,27.1,28.34,352971.0
2023-07-27,28.87,29.98,27.15,27.21,477904.0
2023-07-28,27.74,28.9696,27.74,28.3,317113.0
2023-07-29,27.74,28.9696,27.74,28.3,317113.0
2023-07-30,27.74,28.9696,27.74,28.3,317113.0
2023-07-31,29.0,32.87,28.75,30.96,734070.0
2023-08-01,30.36,30.92,29.435,29.49,338653.0
2023-08-02,28.73,28.85,26.81,27.82,425629.0
2023-08-03,27.44,27.64,26.4746,27.07,288064.0
2023-08-04,27.08,28.4798,26.88,27.94,284565.0
2023-08-05,27.08,28.4798,26.88,27.94,284565.0
2023-08-06,27.08,28.4798,26.88,27.94,284565.0
2023-08-07,27.87,27.9772,26.3,27.59,329159.0
2023-08-08,27.1,27.11,26.05,26.25,532000.0
2023-08-09,25.31,25.99,20.86,21.71,1231436.0
2023-08-10,21.84,22.26,14.5701,14.79,3930526.0
2023-08-11,15.02,16.87,14.02,16.83,2055164.0
2023-08-12,15.02,16.87,14.02,16.83,2055164.0
2023-08-13,15.02,16.87,14.02,16.83,2055164.0
2023-08-14,16.32,16.53,12.91,14.37,3039264.0
2023-08-15,13.99,15.0,13.8501,14.86,1097374.0
2023-08-16,14.67,15.035,14.15,14.69,800732.0
2023-08-17,14.53,15.35,14.05,15.08,848030.0
2023-08-18,14.5,14.79,13.88,13.93,856112.0
2023-08-19,14.5,14.79,13.88,13.93,856112.0
2023-08-20,14.5,14.79,13.88,13.93,856112.0
2023-08-21,13.86,15.0638,13.75,14.33,1077347.0
2023-08-22,14.5,14.5,13.58,14.41,564445.0
2023-08-23,14.44,15.2,14.4,14.87,499449.0
2023-08-24,14.85,14.85,13.83,14.1,539047.0
2023-08-25,14.24,15.59,14.23,15.2,661469.0
2023-08-26,14.24,15.59,14.23,15.2,661469.0
2023-08-27,14.24,15.59,14.23,15.2,661469.0
2023-08-28,15.36,15.52,15.04,15.16,370350.0
2023-08-29,15.2,16.29,14.96,16.02,315591.0
2023-08-30,16.03,16.59,15.795,16.4,351973.0
2023-08-31,16.44,16.79,16.3,16.7,309286.0
2023-09-01,16.73,17.267,16.23,16.33,339410.0
2023-09-02,16.73,17.267,16.23,16.33,339410.0
2023-09-03,16.73,17.267,16.23,16.33,339410.0
2023-09-04,16.73,17.267,16.23,16.33,339410.0
2023-09-05,16.0,16.15,14.73,15.46,526541.0
2023-09-06,15.45,15.7967,15.16,15.27,357110.0
2023-09-07,14.95,15.16,14.5044,15.06,524661.0
2023-09-08,14.7,15.46,14.48,15.31,497359.0
2023-09-09,14.7,15.46,14.48,15.31,497359.0
2023-09-10,14.7,15.46,14.48,15.31,497359.0
2023-09-11,15.57,15.78,15.25,15.47,322951.0
2023-09-12,15.39,15.63,14.62,14.66,386359.0
2023-09-13,14.7,14.8793,13.94,14.19,449049.0
2023-09-14,14.44,14.81,14.234,14.32,350043.0
2023-09-15,14.04,14.5,13.66,14.33,839985.0
2023-09-16,14.04,14.5,13.66,14.33,839985.0
2023-09-17,14.04,14.5,13.66,14.33,839985.0
2023-09-18,14.27,14.33,12.98,13.1,652053.0
2023-09-19,13.02,13.136,10.75,11.62,2307529.0
2023-09-20,11.8,12.64,11.5,11.66,1064512.0
2023-09-21,11.26,12.08,11.14,11.74,429768.0
2023-09-22,11.71,12.05,11.565,11.6,437514.0
2023-09-23,11.71,12.05,11.565,11.6,437514.0
2023-09-24,11.71,12.05,11.565,11.6,437514.0
2023-09-25,11.53,12.06,11.37,11.89,788143.0
2023-09-26,11.24,11.37,9.92,10.68,1702275.0
2023-09-27,10.85,10.9,10.1006,10.47,1142293.0
2023-09-28,10.33,10.7083,10.144,10.21,812226.0
2023-09-29,9.66,10.5075,9.12,9.88,3379592.0
2023-09-30,9.66,10.5075,9.12,9.88,3379592.0
2023-10-01,9.66,10.5075,9.12,9.88,3379592.0
2023-10-02,9.72,10.19,8.32,8.72,6745874.0
2023-10-03,8.59,8.67,8.05,8.24,1307499.0
2023-10-04,8.2,8.29,5.415,6.94,5572298.0
2023-10-05,6.87,7.25,6.0301,7.1,2079717.0
2023-10-06,7.08,7.31,6.62,7.27,1525974.0
2023-10-07,7.08,7.31,6.62,7.27,1525974.0
2023-10-08,7.08,7.31,6.62,7.27,1525974.0
2023-10-09,7.21,7.74,7.11,7.53,1224078.0
2023-10-10,7.4999,8.4,6.5916,6.8,1501875.0
2023-10-11,6.96,7.22,6.43,7.0,1221029.0
2023-10-12,6.81,7.48,6.56,6.65,1162275.0
2023-10-13,6.64,6.74,6.21,6.49,1062939.0
2023-10-14,6.64,6.74,6.21,6.49,1062939.0
2023-10-15,6.64,6.74,6.21,6.49,1062939.0
2023-10-16,6.5,6.78,6.29,6.71,994218.0
2023-10-17,6.62,7.42,6.6,6.62,1118432.0
2023-10-18,6.54,6.66,5.9,6.3,1820044.0
2023-10-19,6.22,6.54,5.985,6.03,1611632.0
2023-10-20,6.0,6.03,5.62,5.75,1486217.0
2023-10-21,6.0,6.03,5.62,5.75,1486217.0
2023-10-22,6.0,6.03,5.62,5.75,1486217.0
2023-10-23,5.67,5.89,5.38,5.725,1310727.0
2023-10-24,5.79,6.21,5.71,5.78,1177825.0
2023-10-25,5.65,5.67,5.2,5.24,1575863.0
2023-10-26,5.19,5.715,5.115,5.56,1236676.0
2023-10-27,5.6,5.665,5.41,5.52,859358.0
2023-10-28,5.6,5.665,5.41,5.52,859358.0
2023-10-29,5.6,5.665,5.41,5.52,859358.0
2023-10-30,5.61,5.91,5.36,5.9,925920.0
2023-10-31,5.95,6.285,5.87,6.09,977024.0
2023-11-01,6.11,6.19,5.23,5.31,1327752.0
2023-11-02,5.39,6.02,5.38,5.97,1117113.0
2023-11-03,6.16,6.47,6.04,6.2,864098.0
2023-11-04,6.16,6.47,6.04,6.2,864098.0
2023-11-05,6.16,6.47,6.04,6.2,864098.0
2023-11-06,6.2,6.38,5.795,5.99,709947.0
2023-11-07,5.85,6.13,5.585,5.65,883834.0
2023-11-08,5.44,5.46,4.6,4.885,2109178.0
2023-11-09,3.7,4.41,3.19,3.645,4315480.0
2023-11-10,3.67,3.75,3.14,3.555,2752289.0
2023-11-11,3.67,3.75,3.14,3.555,2752289.0
2023-11-12,3.67,3.75,3.14,3.555,2752289.0
2023-11-13,3.42,3.6,3.11,3.385,2697470.0
2023-11-14,3.71,4.08,3.465,3.59,2670344.0
2023-11-15,3.64,7.27,3.5501,5.66,35924897.0
2023-11-16,5.57,5.57,4.07,4.62,7609265.0
2023-11-17,4.74,5.29,4.46,5.15,3255623.0
2023-11-18,4.74,5.29,4.46,5.15,3255623.0
2023-11-19,4.74,5.29,4.46,5.15,3255623.0
2023-11-20,5.15,5.46,4.985,5.01,2082203.0
2023-11-21,4.97,4.992,4.61,4.74,1316721.0
2023-11-22,4.74,4.8497,4.46,4.6,906160.0
2023-11-23,4.74,4.8497,4.46,4.6,906160.0
2023-11-24,4.62,4.79,4.58,4.65,537252.0
2023-11-25,4.62,4.79,4.58,4.65,537252.0
2023-11-26,4.62,4.79,4.58,4.65,537252.0
2023-11-27,4.65,4.66,4.28,4.32,1446332.0
2023-11-28,4.4,4.42,4.175,4.37,1039083.0
2023-11-29,4.45,4.69,4.39,4.48,1025138.0
2023-11-30,4.56,4.5963,3.85,3.94,2131343.0
2023-12-01,3.94,4.4,3.825,4.32,1916649.0
